0.0785423-0.198097j 0.199813+0.0794794j 0.0305539-0.0938324j 0.0820043+0.0276347j 0.0117194+0.02265j -0.0487742+0.0303902j 0.031187+0.0378413j -0.0765681-0.00752501j 0.0268761+0.059049j 0.0379375-0.0728708j -0.0107461-0.0312939j 0.00308305+0.0115222j -0.0451129+0.00870375j -0.00347759-0.0385233j 0.0352665-0.0113577j 0.0177582+0.0279408j -0.0233686-0.0324537j 0.0248898+0.0150388j -0.016413+0.0277634j 0.0196526-0.0090453j -0.0412067-0.00093108j 0.016648-0.0271407j -0.0278045+0.0455222j 0.0487733+0.0241809j -0.145677+0.00729185j 0.0293796+0.156491j -0.0852451+0.0740536j -0.0532106-0.0309511j 0.0187615+0.0229225j -0.0517623-0.0565597j 0.00885682-0.0483023j 0.0343631+0.0208957j -0.0265055+0.0305956j -0.0179838-0.00349856j -0.00429241-0.000846177j 0.0107606-0.0388241j 0.0178465-0.0356694j 0.0344178-0.0186191j 0.0133358+0.0223883j 0.00168531+0.0326366j 0.0305728-0.0247065j 0.0289822+0.00935146j -0.0223756-0.00247761j -0.0738418+0.00018796j 0.00517612-0.0273719j 0.014668+0.126102j -0.120928-0.00661169j -0.0533835+0.0551104j -0.0270138-0.0396603j -0.00221062-0.0264282j -0.0221512-0.0388818j 0.0394928-0.0365844j 0.0120713+0.0277765j -0.0385548-0.00890247j 0.067492+0.133149j 0.125422-0.0793415j 0.044144-0.0424614j -0.0947595-0.0116803j 0.0704033+0.0797623j 0.0187011+0.125913j 0.10622+0.0200861j 0.0154056-0.0313412j -0.0151064-0.0785129j 0.0325617-0.0628217j 0.0425446-0.140118j -0.0336377-0.0117207j 0.062037-0.0641704j 0.0316604+0.0329081j -0.0736764+0.063652j 0.00443658+0.0254164j 0.0265581+0.0128461j -0.0609889-0.0242565j 0.0705641-0.0491843j -0.00261378-0.0563941j 0.0293703-0.031802j -0.0228763+0.00242312j 0.00606221-0.017865j -0.106219+0.0343657j -0.00780504-0.00750188j 0.0264623+0.0255554j -0.0339549+0.00288198j 0.0762716-0.0287881j -0.00362005+0.0249217j 0.00117427+0.00169194j -0.0321803+0.00275757j 0.0465919-0.0138834j -0.00720009+0.00842062j -0.0731718-0.00415846j -0.0243163+0.00369652j 0.0198795-0.0071274j -0.0339785-0.00215066j -0.0615026+0.00735225j 0.0425384-0.0180362j -0.0267149+0.00499918j -0.00716157+0.0160498j 0.000824099+0.0154955j -0.0168171-0.0436888j -0.000406777-0.0220595j 0.0161559-0.041245j -0.0303282+0.0153335j -0.00502155-0.0144335j -0.00749414+0.00915802j -0.0179414+0.0546051j -0.0113724-0.00277877j -0.0370579-0.0111154j -0.0417692+0.0097422j -0.0903619-0.0312388j 0.0571409+0.0366237j -0.0161575-0.0256816j 0.0292036+0.0289832j -0.0824518-0.0656411j -0.00160666+0.00246385j 0.010727-0.0178987j -0.0010093-0.0108096j -0.0698699-0.032136j 0.0326283+0.0283792j -0.0140811-0.0618085j 0.0269084+0.0242475j -0.0165806-0.0846522j -0.0822201+0.035672j 0.0757043+0.00626354j -0.0134468-0.0503527j 0.0581661-0.00613157j -0.0759208-0.127717j -0.0533498-0.100892j 0.0997581-0.091018j -0.0460935+0.110005j -0.0552735+0.0610848j -0.109606+0.0508006j -0.117008-0.136567j -0.109742-0.0563005j -0.0636135+0.101353j 0.177288-0.192925j 0.175498+0.164277j 0.204478-0.177862j -0.176761-0.203713j 
0.107923-0.0374492j 0.0377777+0.109181j 0.0829169-0.00681851j -0.000645997+0.0923119j 0.0582998+0.0219248j -0.0125991+0.0303571j 0.00919102-0.0190756j -0.0140726+0.00138515j 0.0231814-0.00946617j -0.0149977-0.0440323j -0.0159532+0.0103733j -0.0123499-0.00388579j 0.00402649+0.0140584j -0.0073964+0.0009881j 0.00227837-0.014382j 0.0298771-0.0185548j -0.00602257+0.00818314j -0.00254296-0.00246988j 0.0256623-0.00589541j 0.00863667+0.0045512j 0.0198428+0.0159906j 0.000870361+0.0188853j -0.0301967+0.00226321j 0.000480539+0.0274467j -0.0348445+0.0113814j 0.012548+0.0389575j -0.0233741+0.0133664j -0.00677451-0.00480136j 0.00984662+0.0020012j -0.0127989-0.0211597j 0.00671694-0.0101331j -0.00117427+0.0110495j -0.00867488-0.00523146j 0.00706086-0.00154454j -0.00305329+0.00349343j 0.00327686-0.00980977j 0.00791031-0.00791646j 0.00784125+0.00426287j 5.99726e-05+0.00407389j -0.00868018+0.010257j 0.0154218+0.00180743j 0.011706+0.00984455j -0.0106704+0.00785585j 0.00448766+0.0320633j -0.0071861-0.0240388j 0.111156-0.0540585j 0.0919016+0.133422j 0.101726-0.0918198j 0.015007+0.0635414j 0.0305603+0.00286596j 0.110961+0.0151928j 0.0166562+0.116304j -0.151237+0.0219748j -0.0157874-0.141762j 0.0140238+0.044572j 0.0614575-0.0285505j -0.0101979+0.0431824j 0.0241004+0.0411763j 0.106324+0.0307447j 0.0788402-0.143809j -0.195663-0.0243565j -0.0336498-0.196785j 0.0392065+0.0216041j 0.0118637-0.102673j -0.0329973+0.0131067j 0.162343-0.0509235j -0.00941763-0.0120068j -0.0841772-0.145843j -0.0455208-0.00411638j -0.0191064-0.097158j 0.0140137+0.0562057j -0.0614516+0.11298j -0.0117498+0.0611215j -0.0583685+0.0645908j -0.0578089+0.0542817j -0.0173129+0.065179j -0.00306645+0.022613j 0.0353866+0.00324938j -0.0603548+0.0570367j -0.0724637-0.00483413j -0.119462+0.0465643j 0.0193716-0.003766j -0.0515985-0.00153456j -0.046658-0.00263064j -0.0512364+0.0329014j -0.0727654+0.0312014j 0.0326093-0.0106816j 0.0549161-0.0438503j -0.00271807+0.0176922j -0.0118041+0.0368321j 0.00770636-0.0281471j 0.0599508+0.0609543j -0.048988-0.064316j -0.00673148-0.000645434j 0.0684669+0.0145292j 0.0313409+0.0200535j -0.114027+0.00649649j -0.0378823-0.012639j -0.0455444+0.00785703j 0.00066745+0.0203567j 0.0692051+0.0409764j 0.00511764-0.00492582j -0.049037-0.0336146j -0.00426063+0.0251396j 0.0560439+0.0129362j -0.014026+0.000742282j -0.00367591+0.00378454j -0.10713-0.0174893j 0.0412317+0.0575672j -0.0651777-0.0782687j -0.0498107+0.0319484j -0.0214476+0.0153528j 0.0381068+0.0948395j -0.0502935-0.0709117j -0.032422+0.0714857j 0.0452795+0.0771146j -0.0214388+0.138338j 0.0219406-0.0373244j -0.0972827+0.0705992j 0.0479899-0.0363575j -0.0874576+0.0284697j -0.124879-0.11378j 0.00407405-0.0317483j 0.045518-0.0563332j -0.0426538+0.25377j -0.219809-0.0506472j -0.126407+0.0480504j -0.0393959-0.0406366j -0.0410048+0.0086572j -0.0258738-0.0878455j 0.0855248+0.244697j 0.242903-0.0911154j 0.124197-0.00414223j 0.00481596+0.112316j 0.105343+0.00906761j 0.00903127-0.104893j 
-0.0227754-0.0265437j 0.0261782-0.0226219j -0.00679321+0.0129042j -0.0167957-0.00509523j 0.00419656+0.00805539j 0.00329758+0.00498719j 0.00653473-0.00703662j -0.00100916+0.0106111j 0.0109919-0.00106462j -0.00513748-0.00725495j -0.00641075-0.000666515j 0.00161985-0.00103481j -0.00114487+0.00721303j -0.00648392+0.00074488j -0.000117055-0.00348265j 0.00560603+0.00178191j -0.00461088+0.00368075j 0.00219216-0.00433879j 0.00254118+0.00541617j -0.00300917-0.000745263j -0.0035919+0.00597138j -0.0063985-0.00260241j 0.00606728-0.00309166j -0.0038804-0.00617788j 0.0171836+0.000140772j -0.00295977-0.0198201j 0.0144386-0.016625j 0.00321609+0.00263372j -0.00738929+0.0100734j 0.0208701+0.0103103j 0.0029974+0.00650832j 0.00261892-0.00359839j -0.00374007-0.0020952j 0.000459271-0.00640661j -0.000763397+0.00307848j -0.00487125+0.00659092j -0.00393003+0.00177872j 0.00215108+0.00188038j 0.00211995+0.000381878j 0.00273853+0.00527886j 0.000862395-0.000633508j 0.00577139+0.0037494j -0.00492567+0.00405202j -0.00297165+0.0131083j 0.00187998-0.00698751j 0.023867+0.00903199j -0.00682851+0.0225367j 0.00976876+0.00256849j -0.003874+0.00428415j -0.0029531+0.00486718j -0.0113085-0.00554144j 0.00407021-0.011706j -0.00187534+0.0100114j -0.0114245+0.0010782j -0.0127132-0.0167708j -0.016881+0.0153824j -0.0236867+0.0053785j 0.0157877+0.0171726j -0.0169329-0.0271727j 0.00534268-0.0150819j -0.00290037-0.0152545j -0.0133561+0.0142309j 0.00384212-0.00752162j 0.0142533+0.0225855j -0.0243938+0.042509j -0.00993156+0.0105991j -0.0127763+0.0129123j -0.00592119-0.000683996j 0.00943539-0.0146269j -0.00678711+0.00897634j 0.0184527+0.0149456j 0.00909035-0.00138587j -0.0203176+0.0165513j -0.00396507-0.00661008j -0.0102418+0.0159973j 0.00819926+0.0068905j -0.000392106+0.00765691j 0.0275065-0.011703j 0.0110772-0.00572871j 0.0146589+0.00383365j 0.0225202-0.0072793j -0.0222627+0.00255382j 0.00452677+0.00803138j 0.00571026-0.00375258j 0.0129189-0.00060285j -0.017385+0.00592152j 0.00212424-0.00582291j 0.0197121-0.0106612j -0.00486941+0.00645379j -0.00493485+0.000832733j 0.00439952-0.00441975j 0.015247+0.00462742j -0.0133174+0.000873462j 0.00329019+0.00328453j 0.00668758-0.000242355j -0.00157681-0.00749421j 0.0146545-0.00244429j 0.00571364-0.00713719j 0.00325787-0.00893942j 0.00289011+0.0047257j -0.00828132-0.00296724j -0.00072638+0.00215708j 0.00577499+0.0105955j -0.00066864-0.000308651j 0.0085558+0.00164418j 0.00743367+0.0080705j 0.0155039+0.00459115j -0.0224473-0.00573267j 0.00896483+0.000171505j -0.0144473-0.00683346j 0.0354665+0.0128516j 0.00524407-0.00668451j -0.00381633+0.00247277j 0.01137+0.00728822j 0.0172309+0.0315243j -0.0309191-0.0180332j -0.00437008+0.0073637j 0.0043684-0.00939274j 0.0108216+0.0160486j -0.000104739+0.0139735j -0.00821535+0.00597021j -0.00105359+0.0259323j 0.0122347+0.0147639j 0.0255664+0.0404317j 0.00556577+0.0104607j -0.0124083+0.0177731j 0.041455-0.0476316j 0.0207061+0.0185395j -0.00234421-0.0157198j 0.0257406+0.0226488j -0.00487583-0.0107048j -0.0093804+0.00645563j -0.0214001+0.0287811j -0.0237943-0.0168374j 0.0576887+0.0154199j 0.0145476-0.0577309j 
0.0119143-0.0285652j 0.0291528+0.0120331j -0.00653673-0.00192881j 8.11469e-06-0.00837807j -0.00661847+0.00408099j 0.00410757-0.000655737j 0.00514614-0.00649745j 0.00221224+0.000936029j 0.00463131+0.00356618j 0.00726243-0.000418609j -0.00359735-0.00324691j -0.00371109+0.00333026j -0.0028565-8.4235e-05j -0.00138372-0.000674931j 0.00299151+0.000617482j 0.00586032+0.00709114j -0.000825729-0.00297826j 0.00026591+0.000507274j -0.00285004+0.0064944j 0.00338819+0.00131541j -0.000645623+0.00688858j -0.00251584+0.00194243j 0.00487319+0.00499893j 0.00419302-0.00431775j -0.00709793+0.000473906j 0.00174681+0.00401178j 0.00621455+0.0056014j -0.0111157-0.00343606j -0.0130364+0.00910965j -0.000428931+0.0259231j -0.00728772+0.00882563j 0.0163142+0.00272873j 0.00288509+0.00835536j 0.00120904-0.00873353j -0.000379056-0.00313701j -0.018602+0.00918726j -0.0184967-0.00286762j -0.000779414-0.00747467j -0.00890683+0.00558156j 0.00613567+0.00727125j -0.00710892-0.00632172j 0.00565916-0.00816973j 0.00325256+0.0089871j 0.0221333+0.0196897j 0.00855246+0.00197372j 0.0111595-0.0321477j 0.0281625-0.00505066j -0.0042524-0.0111306j 0.0157151+0.00483856j 0.00820943+0.0118641j -0.00290358+0.0061406j 0.000554575+0.0029858j -0.00913793+0.0228148j -0.0186211-0.00721617j -0.00159564+0.00953915j 0.0101283-0.000989182j 0.00403585+0.0191277j 0.0183271-0.00418819j -0.0095478-0.00606998j -0.00582009+0.00101304j 0.00478376+0.00156727j -0.000405322+0.015826j -0.00538535-0.00120501j 0.000907392+0.00622757j 0.00590622+0.00613441j -0.0157796+0.00475399j -0.00375921+0.00639966j -0.00340578+0.0142881j 0.00628303+0.0113621j 0.0120361-0.000165433j -0.000184427-0.013475j -0.00852558-0.0217534j 0.00463826-0.00538456j 0.0063058-0.0171839j 0.0099373-0.0021421j 0.0175421-0.0119606j 0.00551702+0.00314218j 0.00248082-0.00380591j 0.0132287-0.00578356j 0.00559475-0.0154068j 0.0155764-0.0113098j 0.00614297-0.0016479j 0.00863952-0.00717732j 0.00529549-0.0015662j 0.00722841+0.00376574j 0.0169206+0.000840477j -0.00545989+0.00419209j -0.0173921-0.00175922j 0.00798906+0.00330619j -0.00142663+0.00591323j 0.00191573-0.00837744j -0.0037843+0.00622617j 0.00761443+0.00237397j 0.000645932-0.0039718j -0.0113142-0.00236228j -0.0102577+0.00216062j 0.00903225+0.00222824j 0.00226253-0.000109433j 0.0083841+0.00934194j -0.00862727-0.00150338j -0.0176958-0.0100189j 0.00230872+0.000768936j 0.0192134+0.000715368j -0.00184016+0.00425157j -0.00859507-0.00667394j 0.00895926+0.01069j 0.00669994-0.00120668j -0.00164342+0.0208422j -0.00985906-0.00458859j 0.00899177+0.00983742j -0.000143154-0.0105998j -0.00566347-0.00185166j -0.0134118-0.0224648j 0.00664629+0.00815119j 0.0111183-0.0103616j -0.00949135-0.00712027j 0.0201444-0.0200869j -0.00323025-0.0184396j -0.00188198-0.0071752j -0.00857893+0.00850089j 0.00378633-0.00670675j 0.0155437+0.00933006j 0.00609272+0.00346529j -0.00125953+0.00729857j -0.00597396-0.0129889j 0.00936395-0.00522702j 0.00735285-0.00540799j 6.8501e-05+0.00339139j -0.00120454-0.000214504j -0.00178808+0.00365632j -0.0181568+0.037981j 0.0380353+0.018433j -0.00055864+0.00140093j -0.000932609-0.000610236j 0.000943828+0.0212172j 0.021184-0.000352058j 
-0.0194897+0.0136644j -0.0136251-0.0195079j -0.00727239-0.000205269j 0.000415093-0.00706684j -0.0127705+0.00429329j -4.71281e-05-0.0266014j -0.0247692-0.00524719j 0.0125639-0.0229696j -0.00672905-0.000443481j 0.025062+0.00620161j -0.00257309+0.00209829j -0.00908956+0.0195182j -0.00498806-0.00881793j 0.00626815+0.00326436j 0.0108855+0.00598373j 0.0165359+0.00633464j 0.00379235-0.0123749j -0.00217025+0.0076348j -0.007327+0.00853591j 0.0145351+0.00444169j 0.00180533+0.017587j -0.00879315+0.00163372j 0.00787236+0.0278283j 0.0272866-0.00558846j 0.00228897-0.0143739j -0.012019+6.53442e-05j -0.00634841-0.000899011j 0.00596658-0.00488975j 0.000155982-0.00750029j -0.00648388-0.0102578j 0.000549888-0.00510482j -0.00754121+0.00249301j -0.00311709-0.00118395j 0.000108407+0.00400846j 0.00159086+0.00054918j 0.00657325-0.00653257j 0.00805887-0.00121267j 0.00146129+0.00220419j 0.00199109-0.00500648j -0.00274724-0.00356379j 0.00293772+0.000938668j -0.000810365+0.00282627j -0.00125867-0.00250055j -0.00935855-0.00580768j -0.00537393+0.00156715j -0.00215076+0.010523j -0.00728882+0.00309272j 0.000576281+0.00318068j -0.00695849-0.000167459j -0.00475754-0.00470572j 0.000558289-0.00159832j -0.00306301-0.000851128j 0.00295798-0.0118693j 0.0102141+0.00314391j 0.00188863-0.00314319j -0.00310387-0.00119422j 0.000761786-0.00602324j -0.00681022-0.000550333j 0.00361749+0.00446293j 0.00117264+0.00136993j -0.0010762+0.00073654j 0.00246747-0.00602522j 0.00198413+0.00304691j -0.00380437-0.00235708j 0.000358702-0.00592004j 0.00581694-0.00352978j 0.00154918-0.00393866j 0.0022664-0.0047972j -0.00346866-0.00286218j -0.00320912+0.000361868j -0.00294091+0.00202934j 0.00566219+0.00679554j 0.0002688+0.000573324j 0.000522268+0.00886482j -0.0022319-0.000964707j -0.00712188+0.00452963j -0.00298915-0.0014467j -0.00317441+0.0028197j -0.00609207+0.0036897j -0.00190437+0.00556773j -0.00668124+0.00610467j -0.000723318+0.00155768j -0.00252336+0.00160146j -0.00225399+0.00162045j -0.00496195-0.00202431j -0.00441384-0.000297491j 0.00153883-0.00122255j 0.0048684+0.00161829j -0.00233533-0.0026872j 7.91328e-05-0.00332148j -0.000212668+0.00488178j -0.00115856-0.00483613j -0.00132855+0.000820533j 0.000212234+0.00152053j 0.0027106-0.000126814j 0.00377158-0.00107439j -0.00437771+0.000199511j -0.00166744+0.0017133j -0.00478567-0.00184367j 0.00358121-0.00165821j 0.00859156+0.0026023j -0.000615457-0.000129809j -0.00734931+2.14864e-05j 0.00131226-0.00289328j 0.00314633+0.00152827j -0.00434351-0.00470426j -0.00276164+0.000400489j 0.00277634-0.00864952j 0.00324414+0.000872948j -0.00217854-0.00205521j -0.00199171+0.00302468j 0.00223364+0.00107435j 0.00664069+0.00664969j -0.00386273-0.00332873j -0.00451368+0.000302612j 0.0076604+0.00373176j -0.00595692+0.00720539j 0.000967165+0.00849658j 0.00179399+0.00032529j 0.00280271-0.00542227j -0.000187328+0.00165176j -0.00387727-0.00411522j -0.00497764-0.00340305j -0.00246269-0.0055438j 0.00342045+0.000760192j 0.000593418+0.00203215j -0.00664087+0.00625123j -0.00225288-0.00447837j 0.00185081+0.000918631j -0.00151436-0.00249747j 0.00735387-0.0168626j -0.0170558-0.0075319j -0.000430324-0.00293427j 0.00250327-0.000871933j -0.0113099-0.00469499j -0.00472057+0.0110995j 
0.0010188+0.0352959j -0.0366689+0.00106061j 0.00229708-0.00186242j 0.0054439+0.000918938j -0.00257498-0.00840028j 0.00463519-0.00447299j -0.00581896+0.00190353j 0.00856826-0.00387865j -0.00946873-0.00558387j -0.0027963+0.0142153j 0.00442249+0.00384031j -0.00321559-0.0017865j 0.00533336-0.0032618j 0.00351754+0.00529468j -0.00383152+0.0037638j -0.00565733-0.00416787j 0.0054656+0.00337439j -0.00307352+0.000452215j 0.000147058-0.00696228j -4.62306e-05+0.00297851j 0.00600483-0.0018249j -0.000981338+0.00498606j -0.00168873+0.000480796j -0.00103491+0.00144754j -0.000395281-0.000633946j -0.000135274+0.00527879j -0.00313757+0.00787126j 0.00253597+0.00119589j 0.000422314-0.00849568j -0.0108642+0.000936679j -0.0025092+0.00183209j -0.000288601+0.00148044j 0.00596849-0.00141535j 0.000547295+0.00567673j 1.99596e-05-0.00260287j 0.001016-0.00223173j 0.000312053+0.0024358j -0.00532499+5.07789e-05j -0.00384116-0.00258797j -0.000224141-0.00755945j -0.00731756+0.00278076j -0.0047504-0.00594334j 0.00644549-0.000247299j 0.0115599-0.00582836j -0.00474901+0.00718449j -0.0157147-0.0220628j 0.0197688-0.0138685j -0.00187419-0.00748059j 0.00423325+0.00211314j 0.00180895-0.000291267j 0.00318971+0.0108646j -0.0115768+0.00187956j 0.002044-0.00765251j 0.00489224+0.000877586j 0.00273776+0.00541373j 0.00731902-0.00331938j 0.0081601+0.00140789j -0.00349505-0.00994401j 0.00569729+0.0133046j -0.00685259+0.00305929j -0.00404889+0.010372j 0.00776367-0.00474878j -0.0062331+0.0106198j -0.0177063-0.0134153j 0.0131213-0.0212247j 0.00738083-0.0073628j 0.003463-0.00201493j 0.00226912+0.000121507j 0.00463445+0.00793801j 0.00706699-0.0063407j -0.0168117-0.0110936j 0.000640505+0.00251285j 0.0104382-0.0114722j 0.00872133+0.00305315j 0.00421273-0.00581903j -0.00364507-0.00212703j 0.000912666-0.00557252j -0.00875589+0.00424747j -0.00639709+0.00370028j -0.0123992-0.00829351j -0.0123574+0.00376792j 0.00953545-0.00351629j -0.00417183-0.00593537j -0.000922361+0.00232076j -0.00453944+0.00083739j 0.0110904-0.00221946j -0.00354964+0.00306223j -0.00712128+0.0080425j 0.0035434-0.000296179j -0.000695588+0.000711008j 0.00414653+0.0062729j -0.00926869-0.00530594j 0.00902026+0.00149764j 0.00130691+0.000201872j -0.00269731-0.00490551j -0.000813953+0.00545766j -0.00472981+0.00625922j -0.000864256+0.00840177j 0.00321555+0.0106132j -0.0013198-0.00188702j 0.00335923+0.00169994j -0.00220187-0.00404713j -0.00403299-0.0107865j -0.00235534+0.000174378j -0.00532544-0.00163585j -0.0043862-0.00515845j -0.00478863+0.0074128j 0.00567913-0.000406391j -0.00205183+0.000859022j 0.00580446+0.00528775j -0.0160704+0.000215862j -0.00279208+0.00361781j 0.00113095-0.00404361j -0.00542763-0.00205835j -0.00704184-0.0253033j 0.0133302+0.000241516j 0.00822519+0.00219059j -0.00544563+0.00432592j -0.0078642-0.00245799j 0.00190338-0.010685j 0.00748387-0.00852924j 0.000171031-0.00798392j -0.0104502-0.00305793j -0.0126965-0.0118643j 0.0012523-0.00400508j 0.00288391-0.00238237j -0.0203249+0.0149755j 0.00207993-0.0212312j 0.0137293+0.00826902j -0.00914508-0.00363936j 0.00885623+0.0141175j 0.0138291-0.00875538j -0.0138865+0.00117436j -0.00258673-0.0145556j -0.0297115+0.00999979j 0.0095855+0.0284351j 
-0.0119928+0.0148169j -0.0148944-0.0111787j -0.0023286+0.00188477j -0.00111263+0.00065683j 0.000363493-0.00409709j -0.00260211-0.00218864j -0.00403072+0.00458886j 0.000901637-0.00125363j -0.00313665-0.00232117j -0.00393134+0.00230471j 0.0013274+0.00109533j -0.000593582+3.32439e-06j 0.000753994+0.00013704j 0.00024776+0.000833876j -0.00183642-0.000830209j -0.000995725-0.00281055j -0.00050699+0.00204031j 0.00042914-0.000613359j -0.00112373-0.000266893j -0.000149645-0.000287864j 0.000234475-0.00125606j 0.00190573+0.000170851j 0.000532454-4.1756e-05j -0.00185908+0.000697902j 0.00575595-0.00330346j -0.00119921-0.00454557j -0.00331035-0.00470449j 0.00885792+0.00270118j 0.00954744-0.00417118j -0.0029796-0.0161738j 0.00231569-0.00356425j -0.0115871-0.000634299j -0.000560365-0.000804291j -0.00153384+0.00838181j 0.00212002-0.000868404j 0.0105393-0.00593935j 0.00820414+0.00353231j 0.00225642-0.000363172j -0.00307977-0.00600764j -0.00289292-0.0090299j 0.00171069+0.00179462j 0.000972728+0.00233043j 3.30471e-05-0.00416779j -0.0074566-0.00910143j -0.00301962+0.00483677j -0.00920402+0.0154434j -0.0126355-0.00528413j -0.0075123+0.00613344j -0.00723138-0.00238632j -0.00385924-0.00178567j -0.00109506-0.00249613j -0.00452177-0.000881719j 0.00705064-0.00162711j 0.00241003+0.0109454j -0.00161921-0.00533503j -0.00791007+0.000583781j 0.00344523-0.00473967j -0.00646369-0.00368833j -0.0019005+0.00467021j 0.0011228+0.000659289j -0.00196016+0.00100857j 0.00150282-0.00484272j 0.00287006+0.00436549j -0.00363735-0.000267842j 0.00516721-0.00132952j 0.00607636-0.000670087j -0.000274031-0.00347869j 0.00534447-0.00158492j -0.00334558-0.00346834j -0.00484015-7.47715e-05j -0.0044984-0.00102065j 0.00530499+0.00651487j 0.00119501+0.00428317j -0.000773696+0.0118715j 0.00034494-0.00451905j -0.00738506+0.000233336j -0.00073823-0.00094986j -0.00540552-7.23757e-05j -0.00594222+0.000886247j -0.00110398+0.0034277j -0.00413802+0.00111825j -0.00225372+0.00360881j 0.000639026-0.00180304j -0.00320798+0.00299113j -0.00525714-5.77359e-05j -0.00230809-2.53808e-05j 0.0014315-0.00291484j 0.00207001+0.00152111j -0.000647602-0.00578608j -0.000900397-0.00224532j -0.00243979+0.00464461j 0.000826836-0.00781001j -0.000627281+0.00132221j 0.00146998+0.00174652j -0.000119257+0.00225117j 0.00102799-0.000349391j -0.00452645+0.000130696j -0.00379523+0.00210607j -0.00944979-0.00192355j 0.00164489-0.000410064j 0.00720428+0.00213853j 0.00434167-0.000593102j -0.00195873+0.00129489j 0.0020141-0.00573904j 0.00375935-0.000229274j 0.000849415-0.00497578j 0.000735249-0.00384871j 0.00566153-0.00599483j 0.00129803-0.000475474j -1.097e-05+0.000771986j -5.21903e-05-0.000650826j -0.000379533+8.19823e-05j 0.00238548+0.00218669j -0.0010021-0.00483789j 0.00355239-0.0011393j 0.0103885+0.00878514j -0.00796088+0.00109209j -0.00495884+0.00561099j 0.00566047-0.00299188j 0.00200353-0.000178943j -0.00297594+0.00348841j 0.00402465-0.0042691j -0.00364083-0.0144987j 0.00207807-0.00646355j 0.00278949-0.00348289j 0.0060867+0.00273138j -0.0130202+0.00188656j -0.00226651-0.00597228j -0.00344655+0.00498434j -0.00909321-0.00434519j 0.0100129-0.0138775j -0.0145741-0.0101927j -0.00241238-0.0173574j 0.0171141-0.00391889j -0.032983+0.0201002j 0.0198536+0.0335669j 
