0.0018248-8.19637e-05j 0.000631529-0.00217781j -0.00176916-0.0022162j 0.00385838-0.0161861j 0.00139993-0.000526287j 0.00124373-0.00446078j -0.000292386+0.00226201j -0.00499888+0.00881174j 0.00414249-0.00780157j 0.00657613-0.0106881j -0.00564999+0.0064174j -0.00930212+0.00672621j 0.00212337+0.00158347j -0.00127272-0.00357458j 0.00558081+0.00554965j 0.00246181+0.0106468j 0.00328266+0.0116815j -0.00192589-0.0154527j -0.00190277-0.00937163j -3.67523e-05-0.00544874j -0.000376942-0.0101363j -0.000330958+0.0129554j 0.000440347+0.00182348j -0.00140324+0.00770813j -0.0015546+0.0121198j 0.000914903-0.00772549j 0.00746904-0.0208863j 0.00570612-0.000177441j 0.00099501-0.00281494j 0.000841477+0.00310031j 0.00101705+0.00462266j -0.0031596+0.00113991j -0.00186893-0.00436602j 0.00110657+0.00179047j -0.00249911+0.000861235j -0.00234901+0.00256135j -0.00298903-0.00485273j 0.00474454+0.00105028j 0.0060128-0.00419108j -0.00130844-0.00296071j -0.00247624+7.67986e-05j -0.00100573+0.00269281j -0.00143401-0.00240324j -0.00218921+6.37066e-05j -0.00525265+0.00283183j -0.00261701+0.00173209j -0.00491195+0.00112047j 0.00161792+0.00337116j -0.00152194+0.00138725j -0.000291045-0.00116172j -0.00218164-0.000226903j -0.00214851+0.00286582j -0.000650221-0.000572071j -0.00141277-0.00218359j 0.00829043-0.000345118j -6.38801e-05+0.00198023j 0.00160289+0.000929583j 0.0031333+0.00204172j 0.0049386-0.00156883j -0.000955555-0.000425119j -0.00181398+0.00226996j -0.00295237+0.0010526j 0.00388896+0.00351416j -0.000631233-0.00392744j -0.0027689-0.00459157j 0.000662991+0.00488507j -0.000206583+0.00104591j -0.00122912+0.00186343j 0.00270703+0.00336926j -0.002119-0.00493107j 0.00243091-0.0104562j 0.00667479-0.000800471j 0.000214797-0.00324644j -0.00311125-0.00194035j 0.000887243+0.00471625j -0.00293291+0.00529339j -0.00123804-0.000557474j -0.00203269-0.00339691j 0.0004116-0.0018126j 0.00176755-0.000610987j 0.00202011-0.00492415j 0.00258666-0.00528885j -0.00098259+0.00154353j -0.00304899+0.00308157j -0.000969826-0.00375934j -0.00462271+0.00209243j 0.00335303-0.00425592j -0.0071509-0.00124045j 0.00210901-0.001456j 0.000353293+0.0021938j 0.00279322-0.00529738j 0.00251294-0.00341172j 0.00531754-0.00223859j 0.00236136+0.0019738j 0.0046076+0.00110737j 0.00384025-0.00388494j -0.00181083-0.00131275j -0.00197709-0.00174534j -0.00507939-0.00478257j -0.00165487+0.00211934j -0.00118346+0.000544421j 0.00377236-0.00288524j -0.0014237+0.000876058j -0.004885+0.00101109j -0.000520518+0.000864921j 0.00888527+0.00197289j 0.00340314+0.00275231j -0.000509177-0.00220814j 0.00208932+0.00217799j 0.000551335+9.75701e-05j -0.00330435+0.000980268j 0.00101819-0.000195406j 3.09807e-05-0.00392784j -0.000699243+0.00465215j -0.00209674-0.000597207j 0.00126599+0.000733857j 0.00332993+0.00206416j 0.002158+0.00165512j 0.000393181+6.34565e-05j 0.00415393-0.0061183j -0.00112444+0.00268587j 0.00521561+0.00101541j 0.00199718+0.00451808j -0.00334003+0.00315603j 0.00312116-0.00114587j 0.00260897+0.000871529j -0.00757215-0.00105412j 0.00503062+0.00138482j 0.000456862-0.00326328j -0.00281151+0.000837828j 0.00508511-0.00569606j 0.00272394+0.0020833j -0.00117548-0.0021664j 0.00319872+0.00426265j -0.00217575+0.000289765j -0.0041902+0.00220543j 0.00331477+0.00122445j 0.00507473+0.00310052j 0.000727625+0.00237075j 0.00214832-0.00280837j 0.0032514-0.00339237j -0.00226301-4.07147e-05j -0.00762063+0.00134953j 0.00517786-0.00254354j 0.000794473-0.00640781j -0.0049418+6.69723e-05j 0.00380602-0.00229393j 0.0005034+0.00429189j 0.00291209-0.00464046j 0.00654308-0.00365288j 0.00105656+0.00251082j -0.00386491+0.00351268j -0.000714029-0.00114467j 0.00435851-0.000103939j -0.00408472+0.000876601j -0.00227581+0.00127864j -0.00375149+0.00570451j -0.00377508-8.96992e-05j -0.00227306+0.00315665j -0.00267094+8.55063e-05j 
-0.000503263+0.000169443j 0.00127322-0.00164775j 0.00349101-0.00128611j 0.0242618+0.00724724j 0.00119271+0.00214468j 0.00644697+0.00242742j -0.00372731-0.00111331j -0.0123197-0.00661052j 0.0107812+0.0061754j 0.0157505+0.0115227j -0.00786329-0.00674572j -0.0105027-0.0127036j -0.00223201+0.0054608j 0.00129501-0.00100756j -0.00133748-0.00197332j -0.000966606+0.000975607j -0.000866938+0.000822689j 0.00139423-0.00130406j 0.000139637-0.000986921j 0.000499326-0.000723161j 8.87497e-05-0.000984034j 3.24903e-05+0.00136229j 0.000262135-0.000242958j -0.000356889+0.000728873j -0.000693184+0.000212854j -5.8023e-05-0.00159897j 8.45803e-05-0.000918656j -0.00106946+0.00201172j -0.000606847-0.00203871j 0.00258855-0.000573702j 0.0029529-0.000312271j 0.00150291+0.00175954j -0.00393075+0.00365991j 0.00254049-0.00198164j 0.00161568+0.00288728j 0.00321548+0.00236627j -0.00657588+0.00352916j 0.00178175-0.00820241j -0.00637086-0.00788115j -0.00513326+0.0027516j 0.00083902+0.00280945j 0.00374449+0.000559204j -0.00448361+0.00227466j 0.00082163+0.00331941j 0.0046326+0.00777544j 0.00282584+0.00307224j 0.00167859+0.00682225j 0.00529786-0.00189603j 0.00188702+0.00175396j -0.000934353+7.39999e-05j 0.000345077+0.00356319j 0.00584232+0.0021974j -0.00162268+0.00178697j -0.00378859+0.0027026j -0.00125363-0.0119504j 0.00396772-0.000320964j 0.00177337-0.00231701j 0.00315783-0.00511721j -0.00247119-0.00777718j -0.00163117+0.00151602j 0.00454001+0.00419894j 0.00326618+0.00475704j 0.00373469-0.00799009j -0.00608412-0.000184823j -0.0063587+0.00238102j 0.00651376-0.00115987j -5.79705e-05+0.00224136j 0.00381494+0.00394927j 0.00259155-0.0010626j -0.00322566+0.00474177j -0.0093267-0.00282161j 0.00181548-0.00675771j -0.00428521+0.000749966j -0.00328039-3.98295e-05j 0.00337072-0.000100972j 0.00562618+0.00380335j 2.85658e-06-0.000730822j -0.000129235+0.000947783j -0.00169237-0.00183856j 0.00218953+0.00150911j -0.00478364-0.0031088j -0.00314329-0.00388983j 0.0031186+0.00229046j 0.000161809+0.000490579j -0.00425575-0.00469597j -0.000220612+0.0003893j -0.0030636-0.00316021j 0.00267414+0.00319111j -0.00159544-0.00380462j 0.00538702+0.00483509j -0.000190955-0.00085798j -0.000830737-0.00150525j -0.00274139-0.00306001j 0.00121264+0.00220273j -0.00323402-0.00356744j 0.000795865-0.000200639j -7.7493e-05-0.000151434j 0.00325009+0.00375406j 0.0019986+0.00300109j 0.00100523+0.00170692j 0.00069294+0.000946128j -0.00209633-0.00309215j -7.61617e-05-0.000210375j -0.00220996-0.00279379j -0.00158548-0.0025468j -0.00330391-0.00522334j -0.00100124-0.00188145j 0.00249688+0.00355403j -0.00179538-0.002626j -0.0002593-8.15576e-05j 0.00116124+0.00271879j -0.00199264-0.00429535j -0.00129245-0.00305342j -9.78583e-05+0.000296325j 0.00194783+0.0030461j 0.000253956+0.000374074j -0.000390612-0.000963969j -0.00124659-0.00204688j 0.00107999+0.0017886j -0.00374691-0.00580933j 0.0011516+0.00170804j -0.00286108-0.0055235j -0.00239537-0.00483747j 0.000366671+0.000450577j -2.9272e-05+0.000250406j -0.00223827-0.00452238j 0.000763251+0.00187647j -0.000388115-0.000713848j -0.00138403-0.00221442j 0.000190491+0.00035508j -0.000787739-0.00143208j -0.00266348-0.00619061j 0.000327889+0.001355j 4.53091e-05-0.00143774j -0.0008977-0.00321015j 0.00216337+0.00477832j 6.5522e-05+0.0014949j 0.000394682-0.00161157j 1.14583e-05-0.0011721j 0.000382048-0.000396029j -0.00210643-0.00220598j -0.00128324-0.00455883j 0.00170577+0.00307436j -0.00233607-0.00458482j -0.00299957-0.00769038j 0.00111227+0.00213082j -0.00161274-0.00349873j 0.00103138+0.000357702j -0.000837562-0.00342094j -0.0026997-0.00666207j 0.00088188+0.00419041j 0.0012889+0.00329565j 0.000132563-0.000423831j 0.000498109-0.000327032j 0.00107138+0.00218833j 0.000277134+0.000582918j 0.00223126+0.00640113j -0.000613183+0.000229572j 0.0012109+0.00375395j -0.000692861+0.000160281j 
0.000994812+0.00103756j -0.00216668+0.00129372j 4.43601e-05+0.00146158j -0.0075162+0.0179952j -0.00106061+0.000779781j -0.00180871+0.00466996j 0.00041141-0.00296672j 0.00494748-0.00927683j -0.00479317+0.00778148j -0.00876336+0.0113742j 0.00584996-0.00598944j 0.00803151-0.00923339j -0.00405955-0.00202714j -0.00214227-0.00462126j 0.000817366+0.00389945j 0.00221157+0.00990962j 0.00301511+0.0111988j -0.00233765-0.0145026j -0.00273678-0.00909097j 0.000332735-0.00506604j -0.00124084-0.00965363j 0.000873639+0.0122366j 0.000229445+0.00236407j 0.000137854+0.00738357j -0.0011451+0.0116296j -0.00137632-0.00713244j 0.00367993-0.0177668j 0.0052705+0.000921483j -0.00251278-0.00214092j -0.000454627+0.000691913j 0.000905463+0.000153109j 0.000546386-0.000444076j 0.00412193+0.000475122j -0.00212675-0.00135846j 0.00243854-0.000779551j 0.0007437-0.00145089j 0.00180179+0.00443533j -0.00760395-0.00215774j -0.00552011+0.00369522j 0.00256401+0.00406872j 0.00178948-0.000373373j -5.48698e-05-0.00277717j 0.00175231+0.00364431j 0.00243953-0.000107125j 0.00494101-0.00281134j 0.00151248-0.0021436j 0.00477432-0.000695389j -0.00218106-0.00403686j 0.000986943-0.00149734j 0.000730471+0.000961082j 0.00236273-0.000120738j 0.000706448-0.00505181j 0.00115986+0.00139799j 0.0021134+0.00379455j -0.00744014+0.00110979j -0.000915868-0.0036631j -0.00119651-0.0011106j -0.0036915-0.00241259j -0.00500133+0.00258973j 0.00102193+0.00171342j 0.00275941-0.00387386j 0.00318102-0.00339101j -0.00626542-0.00152781j -0.000346436+0.00479365j 0.00101021+0.00474807j -0.000950392-0.00408481j 0.0021234+0.000494492j 0.00285436-0.00325509j 0.000673743-0.00155128j 0.00341615-8.53829e-05j -0.00166134+0.00372365j -0.00374149-0.00296556j 0.00122034+0.00281644j -0.00307367+0.00254912j 0.000887544+0.0001527j 0.00220593-0.00232347j -0.0023382-0.000129463j -0.000961545-0.00371336j -0.00204185+0.000382738j 0.00415528-0.0033505j -0.00211874+0.00186733j -0.0023893-0.00142392j 0.00221035-0.00280186j -0.0030703+0.00290879j -0.00705174+0.00169528j -0.00403177+0.00218874j -0.000630245+0.00011584j -0.00220234-0.00587367j -0.00332228+0.000593012j 0.00718549-0.00524501j 0.00260895-0.00477724j 0.000747274-0.00191537j 0.000877959+0.00192056j 0.00509232+0.00100988j -0.000642143+0.00554039j 0.00415608-0.00424065j -0.00181866-0.00130623j 0.00404146-0.00598258j 0.000221012-0.00820062j 0.000760837+0.000621998j 0.000312055-0.000800781j -0.000587668+0.000429766j -0.00143448+0.000672907j -0.00887903+0.00322761j -0.00440764+0.00247651j 0.000366173+0.00744026j -9.27952e-05+0.00446526j 0.00497853-0.00530934j -0.00224683+0.00472906j 0.000426034+0.00027826j 0.000530502-0.00143336j -0.00468998+0.00252273j -0.00292119-0.00222201j -0.00133015+0.00427047j 0.00245421-0.00304177j 0.00146498+0.00051473j 0.0014766+0.00269138j -0.00159628+0.00350224j 0.0033313-0.00125905j -0.0038434-0.00065479j 0.000944401+0.00120919j -0.00359803+0.00463735j -0.00615458+0.00729221j -0.00286227+0.00239454j 0.00345969-0.000647154j -0.00453999+0.0038709j -0.00376764-0.00282904j 0.00330604+0.00217749j -0.00217158-0.00130134j -0.00267195+0.000349976j 0.00385922-0.00307408j -0.0067535+0.00519375j 0.00110071-0.00239365j 5.7425e-05+0.00395242j -0.00649799+0.000554855j 0.00253872-0.0012194j 0.00480936+0.00162273j 0.00167003+0.00283521j -0.00173339+0.00203087j 0.00184926-0.00323446j 0.000542726-1.89185e-05j -0.00876489+0.000921883j -0.00226634-0.00177149j -0.00147553+0.000745344j -0.00864239-0.00232479j -0.000981145-0.00195034j -0.000898751+0.00064952j -0.000545235+0.00238854j -0.000827158-0.00348972j -0.00312748+0.000802209j 0.00651453+0.00206263j 0.000101984+0.00128354j -0.000452688-0.00170209j 0.00361595+3.30963e-05j -0.000128002-0.0013801j -0.00223656+0.000147853j 0.00365677+0.0024908j -0.00320185-0.000202265j 0.00138033+0.0012176j -0.00210363-0.000312126j 
0.00120766+0.000686198j -0.000652768+3.47763e-06j -0.00675438+0.000824333j -0.00940055+1.30812e-05j 0.00802263-0.00182561j -0.00591604-0.00264287j 0.00957967+0.00336546j -0.00363087-0.00141101j 0.00383876+0.00173452j -0.0030733-0.000764556j 0.00282896+0.00356087j -0.0127583-0.0105455j -0.000682926+0.0153103j -0.000314996-0.00492553j 0.00963193-0.00596424j 0.00184297+0.000755871j 0.00489772-0.00614945j 0.0060059-0.00333745j -0.00664461+0.00796487j 0.000148031-0.00279115j -0.00215025+0.00228204j 0.00496672-0.00701611j 0.00806528-0.00223322j -0.00999227+0.00038883j 0.00229876+0.00199645j -0.00664233+0.00160298j 0.0135417+0.00119937j 0.0110288+0.00613931j 0.00253669+0.00793343j 0.0020026-0.00891248j 0.000857321+0.000800602j -0.0047363+0.00124808j -0.000307854+0.00634364j 0.00138138-0.000538066j -0.00194337-0.00345098j -0.000391959+0.00522237j -0.000764416-0.0035556j -0.000978401-0.00345336j -0.000572704+0.00364544j -0.000473974+0.00278496j -0.00161775-0.00739318j -0.00118182+0.00571514j 0.00138554-0.00205828j 0.00304487-0.0048519j -5.2885e-05+0.00434108j -0.00138882+0.00122744j 0.00271591+0.00178807j 0.00122946+0.00328154j -0.000733591+0.00362063j -0.00120788-0.00137274j 0.000817695-0.00460541j -0.000703114-0.00635779j -0.000372031+0.00400191j 0.00291854+0.00184168j -0.00330144+0.00113516j 0.000405268-0.00428518j -0.00164088+0.00300475j -0.000279211+0.00147701j 0.00176537-0.00682306j -0.000519199+0.00716658j 0.000873232+0.000716726j 0.00049099-0.00459969j -0.00172922+0.00361728j 0.00193162-0.0025418j -2.59595e-05+0.00488049j 0.00507284-0.00331096j 0.00117375-0.000688127j 0.00167173-0.00264313j -0.00375572+0.00521188j 0.00586782-0.0012748j 0.0060457-0.0124118j 0.00992533-0.003718j 0.0022954+0.003443j -0.00117209+0.00365661j -0.00374219+0.00429617j -0.00112796-0.004059j 0.000963616+0.00255572j 0.000842759+0.00207189j 0.000971321+0.000473885j -0.000899288+0.00151395j -0.00162495+0.00377781j -0.000504724+0.00118049j 0.00232711-0.00195429j 0.00240735+0.00295105j -0.000691593+0.00123094j 0.000248254-0.000136084j -0.00121148+0.00177987j 0.00104607+0.00340295j -0.000355986+0.00327495j -0.000655268+0.000411707j -0.00224124-0.00258829j -0.00272793+0.00495634j -0.00110948-0.000702868j -0.00142052+0.000719043j -0.000552342-0.00379094j -0.000887819-0.000420614j 0.000414672-0.000444878j 0.000863757-0.0013955j -8.93715e-05+4.36016e-05j 0.000869857-0.00373j -0.000882204+0.00422147j -0.00206611+0.000189356j 0.00112246+0.000327972j 0.00213579-0.000401729j -0.00143225+0.00725196j -0.00223742-0.00194283j 1.44239e-05-6.71959e-05j 0.000337933+0.000624313j -0.000801651-0.00027861j -0.000901409+0.000460754j 0.00042367-0.00202046j 0.00065279-0.000680332j -0.000133496-0.000300287j 0.00182446-0.00185563j 0.00177467-0.000683243j 0.000654947-0.00117279j 0.00125143-0.00447667j -0.000155537-0.00147604j 0.000680303-0.00348807j 0.00323985-0.00616959j -0.00066988+0.000217745j -0.000700095+0.00251045j -0.000579866-0.00151523j -2.10312e-05-0.00166146j -0.00194301+0.000229297j 0.000973088+0.000655684j 0.000447014+0.00210017j -0.00140491-0.00222436j -0.00157918+0.00269219j 0.00379946-0.00266747j -0.000829655-0.00102186j -0.00206048+0.00229283j 0.0027622-0.00116183j -0.00238239+0.00119397j 0.00344821-0.00294816j 0.000137239+0.00178382j 0.00206558-0.00297147j 0.000810985-0.00224646j -0.0017758+0.0014958j -0.00105081+0.00281863j 0.000120292+0.000190649j 0.00136763+0.00358479j 0.000120966-0.000558989j -0.00452013+0.00411678j 0.00114121-0.00183926j 0.000359002-5.7047e-05j 0.00366397-0.00250171j -0.000233254+0.00327321j -0.000675371+0.00158957j -0.000952796+0.00152069j -0.00260266+0.00106601j 0.000314648+0.00125964j 0.000574218+0.00107989j 0.00324953-0.0030786j 0.00326431-0.00316518j -0.000983299-0.000625673j 0.0004831+0.00227714j -0.00366753+0.00302226j 0.00472077+0.00178441j -0.00442774+0.00632686j 
0.00274062+0.00195674j 0.00274509-0.00173311j -0.00163018-0.00943848j -0.00077596-0.0111925j 0.00148475+0.0111751j 0.00247863-0.00823065j -0.00406644+0.0138583j 0.00189451-0.00476881j -0.00298531+0.00607612j -0.000895951-0.00337354j -0.00377478+0.0038272j 0.00898542-0.0160763j -0.0197004+0.00485983j 0.00323345+0.000735623j 0.00703045+0.00985474j -0.000945018+0.00109918j 0.0042349+0.005039j 0.00347641+0.00610139j -0.00476483-0.00664976j 0.001645+0.00130938j 0.000406937-0.000913036j 0.00128625+0.0036566j 0.000637995+0.00543475j 0.00140987-0.00794387j 0.00093401-0.000917659j -0.00232602-0.00756363j 0.00334837+0.0106497j -0.00751498+0.0102032j -0.000149652+0.000880676j 0.00125428+0.00291296j -0.000678488-0.0044673j 0.00457521-0.000232614j 0.00102394-0.00383942j 0.00106807+0.00119946j -2.79374e-05-0.00213719j 0.00358451+0.00194187j -0.000142207+0.004024j -0.00279839+0.00341378j 0.00187632+0.00154355j 0.00247215+0.00147829j -0.0025943+0.00276486j 0.00181318-0.00100344j -0.00175518-0.0044902j -0.000797435-0.0026311j 0.00203229+0.00239954j -0.000431161+0.00135672j 0.00151969-0.00284938j 0.00156827-0.00220109j 0.0015511-0.00222174j 3.69806e-05+0.00206707j -0.00287423+0.00418967j -0.00453514+0.000969256j 0.00222283+0.00104333j 0.00169481-0.00292092j 0.001226+0.00244168j -0.0020189-0.00300599j 0.00242683+0.00307367j 0.00185114-0.00212357j -0.00200308-0.000227616j 0.00529266-0.00211188j 0.000316908+0.000925931j -0.00226223-0.00195589j 0.00256187-0.000815304j -0.000918014-0.00110242j 0.00289229-0.00135065j -0.00126663-0.0017999j -0.00539177+0.00433525j -0.00106896+0.00491504j -0.00301271+0.00512827j -0.00123425-0.00126635j -0.00507762-0.000505354j -0.00654881-0.00102285j 0.00306858-0.000766289j 0.00374401+0.00148561j 0.00384275+0.00159013j -6.03247e-05+0.00144345j 0.00583599-0.00161556j -8.98844e-05+0.00249629j -0.000289655-0.00277363j 0.00256213-0.00223153j 0.00243665+0.00188718j -0.0022876-0.00230973j -0.000674605-0.00339303j 0.00357175+0.00190448j 0.000267199+9.20505e-05j 0.00058216+0.00298739j 0.00124466+0.000643326j 0.00101286+0.000299233j 0.00284557-0.00143782j 0.000901362-0.00116272j -0.00256493-0.000640438j 0.00317863+0.00296127j -0.00130119+0.000412878j 0.00150511+0.00389568j -0.00273179-0.00264511j 0.000664813-0.00239966j -0.00039459-0.000230408j -6.64133e-05-0.00403029j -0.00175304+0.000295022j -0.00295225+0.00101083j 0.00345847+0.000125353j -0.000972035+0.0024389j 6.8627e-05-0.00339205j -0.000690304+0.000538863j 0.00576777-0.000800566j 0.000341585+0.000645477j 0.00247756-0.000848957j 0.000404998-0.00258565j 0.000264991+0.00187344j -0.00105882+0.00205038j -0.00184038-0.00082945j 0.00268484-0.00440126j 0.000926939-0.0033359j -0.000424389-0.00188896j -0.000960872-0.00184959j -0.00191045+0.000341786j -0.00192205-0.00393012j -0.00188364+0.00147481j -0.00243386-0.00196684j -0.00551015-0.00281158j 0.000783187+0.000676762j 0.00250386+0.000571795j -0.000585177+0.00217745j -0.000260776+0.000705426j -0.00160829+0.00281175j -0.0010459+0.00263815j 0.00211942-2.76623e-05j -0.00304161+0.00198123j -0.000515849+0.00303199j -0.00366848-0.000951668j -0.000132164-0.000219997j 0.00297999+0.000229088j -0.00125163-0.00269718j 0.00291832+0.000398115j -0.00206412-0.00308091j 0.000766103+0.000531868j -0.00201785-0.00213557j 0.00199083-0.00331874j -1.21266e-05+0.00330618j 0.00206015+0.000291004j 0.000413877-0.0024684j 0.00420678-0.00115533j 0.00131846-0.00204643j 0.00156042+0.00331954j -0.000483434-0.00188893j 0.00307635-0.00227166j 1.79541e-05-0.00424803j 0.00431006+0.000360906j 0.00141039-0.00083158j 0.000545145+0.000966658j 0.00258412+0.00181009j 0.000383574+0.00104725j 0.00172204-0.0040058j -0.00241831-0.00138704j -0.00258701-0.00640836j -0.0052108+0.00425523j 0.000697099+0.00342526j 0.00166077+0.00177317j -0.00229039+0.00302074j 0.000847952-0.000264709j 
0.00267108-0.00402644j -0.00335731+0.00153277j -0.0113177+0.00103226j -0.008624+0.00143664j 0.0115052-0.000470623j -0.00849665-0.00202476j 0.0151389+0.00509347j -0.00410831-0.00329175j 0.00744485+0.00414064j -0.00058169-0.000335813j 0.00316326-0.00182279j -0.0118899-0.00208338j 0.0122286+0.0142162j 0.000125597+0.00268489j -0.00311632+0.00406663j 5.53382e-05-0.00112145j -0.00403835+0.00490133j -0.00643697+0.00306795j 0.00737255-0.00625821j -0.00211182+0.00155023j 0.000434885-0.000652202j -0.00384128+0.00337368j -0.00594252+0.00192732j 0.00817883-0.0014431j -0.00216865+0.000885977j 0.00691271-0.0023276j -0.00888899+0.000848536j -0.0116591+5.93066e-05j -0.000620347-0.00327803j -0.00145308+0.00359945j -0.00640959+0.00451276j -0.00103315-6.79283e-05j -0.000381188-0.00256781j 0.000421486-0.000415976j -0.00430086+0.00256428j 0.00149731-0.00294161j 0.00688036-0.000310163j 0.00286481+0.00139197j 0.00375543-0.00260452j 0.00394469-0.00232165j 0.00281743+0.00292151j -0.00135925-0.00206871j -0.00635094+0.00216281j -0.00530091+0.00155471j 0.00394843-0.00126446j 0.00261248+0.000311624j -0.0047742-0.000940093j -0.00593974-0.00152591j -0.00279602-0.00195895j 0.00357974+0.00126794j 0.00599224+0.00283372j 0.00152747+0.00376853j 0.00170271-0.00207276j -0.00566769-0.00180583j 0.0026974-0.00111155j -0.00408168-0.000290754j 0.00395322-0.000846013j -0.00459767-0.00311861j -0.00268543+0.00141282j -0.00213237-0.00463097j 0.000460216-0.000646073j -0.0008462+0.000971832j -0.00332849-0.00314839j -0.00203731+0.00112299j -0.000753145-0.000936774j -0.00169601-0.00310341j 0.00300118+0.00452459j 0.00566027+0.000656929j 0.00627436+0.00518684j 0.00442848-0.00174995j -0.00188557+0.00540052j -0.00542415-0.00145629j -0.000110627+0.00331366j -0.00461806+0.00196149j -0.00080274+0.00192909j -0.000804454+0.00030304j -0.000199622+0.00471472j -0.000372421+6.74215e-05j 0.00197388-0.000107147j 0.00105973+0.0016607j -0.000655629+0.00152129j 0.0022363-0.00170895j 0.00160719-0.000126568j -0.00139579+0.00364681j 0.0012385+0.00119477j -0.00233762+0.000770352j -0.000711107+0.000941458j 0.000588957+0.00238547j 0.00155069+0.00305026j 0.000344757+0.000694115j 0.0005607-0.00194747j -0.00311778+0.00319146j -1.08545e-05-0.00187029j -0.0041762+0.00150628j 0.00242337-0.00338021j 0.000909903+0.00142615j 0.000191684-0.000116943j 0.00258191+0.000817398j 0.000997954-0.00147305j -9.52895e-05-0.00271132j -0.000993225+0.00388069j -0.00220936-0.000490754j 0.00271894-0.000350106j 0.000479363-5.10303e-05j 9.92712e-06+0.00699412j -0.000614886-0.000138889j 0.000459649+0.000935805j 0.00188124+0.000663104j -0.00119524-0.000439643j -0.00130713-0.000804758j 0.00248002-0.00159403j 0.00278163+0.00205553j 0.00239953+0.00158761j 0.0018695-0.00142097j 0.000737524-0.000183942j -0.000254163-0.000721081j 0.00379168-0.00425986j -0.000367546-0.00155198j 0.00226284-0.0027918j 0.00451102-0.00725653j -0.000798508+0.000938459j -0.00117622+0.00252078j -0.000961936+0.000142185j 0.000217534-0.00113782j -0.00273063-0.00105293j -0.00248875-0.000645877j 0.000600753+0.00164339j -0.00125177-0.00190769j -0.0018546+0.00018034j 0.00172501-0.00407648j -0.000753469-9.76524e-05j -0.000291712+0.00315295j 0.00270468-0.00179568j -0.000975624+0.0022221j 0.00396351-0.00200914j -0.000915151+0.000886971j 0.00275847-0.00457176j 0.00196651+0.00110666j -0.00289754+0.000677944j -0.00108532+0.00158604j 0.00242481-0.00186655j 0.000983071+0.00311479j 0.00257085+0.000233166j -0.00271001+0.00307496j 0.00248342-0.000793024j 0.00310091+0.000576628j 0.00414843-0.00225179j -2.7007e-05+0.00439334j 0.000479109+0.00172082j -0.000907993-0.000352151j -0.00257408+0.000633229j -0.00135976+0.00256048j 0.00373174-0.00073464j -0.000599218-0.00216755j 0.00411128-0.00113554j -0.0013562-2.81926e-05j -0.00400343+0.00193292j 0.000690211+0.00214661j -0.00273051+0.00110405j 0.00151074+0.00122537j 
