7.11199e-16+0.0246959j 5.38846e-16+0.101665j 1.20654e-17-0.0209218j -6.9753e-17+0.0206706j 5.81774e-17+0.00982587j 4.69142e-17-0.00109632j -1.41907e-16+0.0188646j 3.37271e-16+0.04751j -6.98664e-17-0.0142737j -2.63488e-16-0.00735816j 1.10279e-17+0.00278368j -4.82569e-17-0.0119625j 4.73856e-17-0.0196787j -2.11966e-17-0.0322065j -4.14392e-17-0.0100691j 2.55592e-18-0.0468883j -5.52677e-17-0.0326323j 5.28534e-17+0.00769051j -2.95445e-16-0.0214936j 9.33992e-17-0.00104042j -1.21531e-16+0.0257352j -2.29322e-16+0.0266096j -1.4014e-16+0.00458667j 2.99075e-17+0.0231842j -5.07803e-16-0.0185647j 7.64514e-17-0.00850168j -9.44979e-16+0.0193609j -1.60483e-16+0.0183068j 1.1322e-16+0.0135015j 1.83927e-17+0.00358862j 6.56725e-17+0.0131304j -2.84019e-16+0.00175321j 9.66912e-17+0.0165051j 1.04244e-15-0.020208j -1.43495e-15+0.00787419j -2.27497e-16-0.00779212j 9.09436e-15-0.0126351j -5.52843e-16-0.00435047j 1.85138e-16+0.0094944j -2.90471e-16+0.0128851j 1.39837e-16-0.0239242j 4.83217e-17+0.0244184j 1.18949e-15-0.0269301j -1.83569e-16-0.0165994j -4.3547e-16+0.0185655j 2.47309e-15-0.0129179j 1.22406e-16-0.00659383j 2.09381e-16+0.014144j 1.51424e-16-0.0157321j -4.85699e-16+0.00118354j -3.55593e-15-0.0290853j 3.27555e-16+0.00787307j -1.3876e-16-0.0145159j -8.20959e-17-0.00712787j -1.47755e-16+0.00942532j 4.27888e-16-0.0112662j 6.44478e-17+0.00827272j 1.41775e-16-0.0091205j -1.96579e-16+0.000182689j -3.42108e-16+0.0093856j -2.3557e-16-0.0182452j -2.18918e-17+0.010008j 1.44331e-16-0.00325213j 6.72853e-17+0.00112253j -3.68622e-16-0.0136716j -2.10076e-16+0.00633762j -6.22711e-16+0.0139761j -5.51611e-16-0.00942993j -4.514e-16+0.0146895j -1.21596e-14+0.0215632j -4.55284e-17-0.0177606j 1.24422e-15-0.0210238j 1.1688e-16+0.00722344j 5.26892e-17-0.0116645j -1.51582e-16-0.0111813j 3.23806e-16-0.0254649j -9.77291e-17+0.00965665j -1.45791e-16-0.00747936j -4.04273e-16-0.0260264j -1.14148e-16+0.0079858j 2.20482e-16-0.00466191j 5.30761e-16-0.00724495j -7.38812e-17-0.021826j -5.77599e-16-0.00759251j -1.7391e-16+0.0054417j -1.91611e-17+0.00991898j -2.67046e-17-0.01785j 3.06269e-16-0.00494605j 1.46236e-17-0.00173003j -7.62412e-16+0.0202997j -2.3655e-16+0.0236686j -2.0192e-15+0.00699947j -4.15224e-17+0.00316505j -2.25491e-15+0.00345384j -2.71374e-16-0.0259254j -1.74878e-16+0.00214384j 1.62413e-16-0.00487104j -1.67227e-15+0.0162937j 5.18216e-17-0.00632102j -1.85599e-16+0.00856828j -1.20664e-16-0.00391867j -2.99512e-18-0.0201084j -6.88744e-16+0.0257545j 9.90221e-17-0.00972754j 6.79809e-17-0.0265183j -4.26074e-17-0.0116318j -1.43024e-17-0.00194711j 2.56211e-17-0.00535495j -1.60735e-17-0.00315188j -1.76877e-16-0.0136637j -1.02344e-16-0.00969789j -5.27323e-16-0.0408264j -9.87933e-17+0.00334904j -1.38614e-16+0.0254038j -9.12099e-17+0.0299285j 1.25854e-16+0.0370724j 1.6549e-16-0.0171891j 3.74973e-16+0.0278271j -3.85084e-16-0.0191666j 1.81051e-17+0.022443j 4.9566e-17-0.0345124j 7.01841e-16+0.0143197j -4.80705e-17-0.0144958j 6.62095e-17+0.0140788j 8.18924e-17+0.0224581j -4.63846e-17-0.00177542j 6.72491e-16-0.0097823j 3.07824e-17+0.023165j -1.15414e-16+0.0172572j 7.66768e-17+0.0115811j 2.96812e-16+0.00111463j 1.88418e-16+0.0281402j -8.26952e-17-0.0428895j 5.06909e-18+0.0307787j 1.13354e-15-0.0760578j -1.60827e-15+0.0605584j 
4.80276e-16+0.0530077j 2.86607e-16+0.0069625j 4.45325e-17+0.0496539j 1.56477e-17+0.0144323j 1.51867e-18+0.00326771j -1.79895e-17-0.00241778j -8.34165e-17+0.0124761j -2.00083e-17-0.00882431j -1.58108e-17-0.0289716j 5.42262e-16+0.015803j -3.89571e-17-0.0200763j -7.18527e-18-0.0012613j 8.32086e-18+0.0152681j -2.96317e-18+0.00548035j -1.3094e-18-0.0111405j 2.66242e-19+0.0147425j 3.01773e-17-0.0128746j -1.90529e-16-0.0136871j -2.22206e-16-0.0149798j 8.24413e-17-0.00143696j 1.80605e-17+0.0105196j 1.4364e-16-0.0187259j 1.98762e-16-0.00179454j 4.53746e-17+0.048544j 4.08864e-16+0.0160885j -3.46947e-17-0.0187274j 2.87752e-16-0.00454936j 9.98003e-17-0.0154159j -2.0942e-17-0.00784694j 1.5777e-17+0.0115929j 2.9873e-17+0.00531364j 1.13586e-15-0.0123657j 3.63952e-17-0.00521695j 8.22011e-16-0.0134421j -1.01497e-15+0.0065736j -2.31778e-16-0.0186001j 7.6855e-15-0.0104847j 7.53802e-17+0.00991627j -3.30558e-16+0.00664938j 2.57258e-17-0.00427843j -4.40444e-17-0.00148051j -2.13534e-17+0.00855852j 1.92058e-16+0.00127587j -3.33173e-16-0.00887407j 9.55612e-17+0.022539j 1.03845e-15-0.00812132j 2.65798e-16+0.0115314j -1.69988e-16+0.0243153j -1.54822e-16+0.0166433j 3.53422e-16+0.00347777j 1.51746e-15+0.0112392j -5.76997e-16-0.00489575j -2.59723e-16-0.00402702j -4.72945e-16+0.0222376j -7.51185e-17-0.0104545j 1.45414e-16-0.00666417j -2.16503e-17+0.00954387j 1.82461e-17-0.00333777j -2.91731e-15-0.00417937j 1.56047e-16-0.00407011j -1.369e-16+0.0070696j 6.4747e-17+0.00206284j -3.59744e-16+0.0263748j -2.27247e-16-0.00710102j 8.69085e-16+0.0182974j -1.93287e-16-0.0112423j 3.58136e-16-0.00720199j -1.67794e-16+0.00360959j -3.57592e-16+0.00552384j 1.28139e-16-0.000810417j -2.37622e-17+0.0325761j -6.33063e-16+0.0132172j -2.27614e-16-0.00814461j -4.55399e-16-0.010617j 3.2518e-17-0.00355376j 5.41936e-17-0.00501375j -6.18524e-17+0.0102313j -1.93838e-16+0.00676838j -4.43863e-16-0.0137686j 1.13675e-16+0.0024125j 2.06011e-16-0.00113246j 2.09842e-16-0.00477434j 4.36861e-17+0.00470297j 2.70606e-16+0.00490843j -5.14851e-16+0.0206325j -1.75478e-16+0.000184904j -3.35567e-17-0.0174066j 1.49517e-16+0.00188845j 3.84983e-16+0.00236604j -9.50185e-16+0.0374412j 2.7632e-16-0.0222502j 3.63824e-15-0.0139785j 6.83975e-18-0.0408455j -8.52541e-16-2.77592e-05j -2.35716e-16-0.0173982j -1.26758e-16+0.00907764j 1.70385e-16-0.0070254j -6.53179e-16+0.00620839j 5.08389e-17-0.00679062j 2.54451e-17-0.0081644j -9.81472e-17-0.0110063j -1.79932e-16-0.00429709j 1.39198e-16-0.00438448j 2.10225e-16-0.0147111j 1.58398e-16+0.000322546j 4.57145e-17+0.0191003j -1.5053e-17+0.0107638j -2.08474e-17-0.00314824j -1.5035e-17-0.00425171j 4.12288e-16+0.0304998j 4.85739e-18+0.0134124j -2.75574e-16-0.0206311j -4.36977e-16-0.0220741j 1.04232e-16-0.0126002j 1.22449e-16-0.0238483j -2.24472e-17+0.0106978j -5.28881e-18+0.0039122j -3.21522e-16-0.0170428j -7.06645e-16-0.0230317j 5.84555e-17+0.00539298j -1.31698e-16-0.0189865j -1.46124e-15-0.0201162j -4.59225e-17-0.0185517j -5.7241e-17-0.0098865j -2.48337e-17-0.00406215j 1.25387e-17+0.0227296j -3.57344e-16+0.00553994j -6.96019e-17+0.00634289j -1.69383e-16+0.0435435j -4.44099e-17-0.00335008j 1.18472e-16-0.000537056j 1.19586e-16+0.0124139j 5.46817e-17+0.0221448j -2.77605e-17-0.0306082j 1.25708e-16-0.0518586j -2.59602e-16-0.0205509j 
6.88928e-17+0.0275869j 9.16811e-17-0.0140533j 8.76946e-19+0.0108864j -1.43828e-16+0.0365938j 7.05154e-17-0.0312583j 9.47962e-18-0.00939836j -1.24292e-16+0.0149852j -8.13412e-17-0.0153376j 4.97747e-18+0.00402589j -5.14211e-16-0.0178306j 3.89085e-17-0.0190789j 5.57929e-17-0.0051636j 2.91802e-17-0.00107265j -1.31051e-17+0.00699216j 1.80927e-17-0.00224233j 1.62812e-17-0.00659604j -1.46982e-17+0.0138408j -1.45608e-17-0.00139578j 2.14872e-17-0.00610571j -6.65936e-19-0.0172928j 4.97207e-17-0.00367564j 2.60202e-16-0.0225303j 2.44288e-16-0.0104347j -7.83526e-17+0.010788j 3.59904e-16+0.0149766j -1.80681e-19-0.00784077j -5.93302e-17+0.00311636j 1.0267e-16-0.0239431j 1.28533e-16-0.0168815j 1.63359e-17+0.0134842j -9.50282e-17+0.00649083j 5.22977e-16-0.00553818j -6.38115e-17+0.0181002j 1.04825e-16-0.00527519j -3.80453e-16+0.000679062j 1.10084e-16+0.0149019j 4.85928e-15-0.00642895j 9.01064e-17+0.0110146j -3.61266e-16+0.00840127j 5.91947e-17-6.00516e-05j -5.9068e-17+0.00868913j -8.30879e-18-0.0111366j 2.76516e-16-0.00419567j -4.05909e-17+0.000652935j -1.31844e-16+0.00146565j 9.6428e-16-0.00893887j 6.02622e-17+0.00548888j -9.3674e-17+0.00447383j -4.68918e-18+0.00390306j 9.15457e-17-0.00153949j -8.99685e-17+0.000807055j -3.90092e-17+0.00511835j 3.22695e-16+0.00660431j -6.24837e-16+0.0237445j -1.40708e-16-0.0112386j 3.00756e-16-0.00730765j -1.73618e-16+0.00952755j -4.10062e-17-0.00332741j 1.07823e-14+0.0155791j -2.81779e-17-0.00596788j -1.61942e-17+0.012665j -1.56732e-16+0.00559638j -3.19983e-16+0.0139534j 4.71327e-17-0.00834499j 1.20885e-16-0.00886219j 3.26413e-16-0.00262281j 1.18406e-16-0.0103401j -1.06441e-16+0.00866033j -3.53396e-16-0.0078712j -2.13794e-15+0.00355656j -8.1128e-17+0.00572843j -1.29567e-15+0.025704j -4.97422e-17-0.0306572j -9.24958e-16-0.0205302j 8.54963e-16-0.0202466j -2.74108e-16-0.000238672j -4.4074e-18-0.00953787j -4.57959e-17+0.00328594j -2.4347e-16-0.0142916j 1.68853e-16-0.00916957j -9.79238e-17+0.00291996j -9.65775e-16+0.0141124j -1.33556e-16+0.015348j 2.32355e-16-0.0010016j 7.61791e-16-0.00634163j 5.10485e-16-0.040442j -5.55251e-17+0.0251815j -1.43571e-16-0.00979174j 1.10868e-16-0.00782084j -7.62053e-16+0.0187838j -1.86989e-16-0.00843211j -5.2284e-16+0.00571669j 3.71255e-17-0.035513j -2.69367e-15+0.00273541j 1.71649e-17+0.00307212j -6.37503e-17+0.00144982j 2.7619e-16-0.0138492j -2.80095e-17-0.000226399j -6.45688e-18-0.00126416j 7.13193e-17-0.0084898j 3.7814e-17-0.0142844j -1.66441e-16+0.0113191j 2.82652e-16-0.00981298j 1.84312e-16-0.000266357j 1.09117e-16-0.0188587j -8.66774e-17+0.0269101j 1.69131e-17+0.0200505j -1.10189e-16+0.00677894j 3.86441e-17-0.00820411j 1.81034e-16+0.0170775j 1.17296e-17+0.0231483j 3.90973e-16+0.0236054j 1.35799e-16+0.00768086j 1.95267e-16-0.0273349j 1.86249e-16-0.0125708j -5.50965e-17-0.00746599j -2.73384e-17+0.00990179j -1.47697e-16-0.0121155j -1.78959e-16-0.00454772j 1.08365e-17+0.00631073j 1.02285e-17+0.00438787j 3.98882e-17+0.000603401j 1.31743e-17-0.0124996j -6.68335e-18+0.0228452j -2.49096e-19+0.00802754j -4.05171e-17+0.0222058j 1.10232e-15-0.0151811j 2.30071e-17-0.0192086j -3.63271e-17+0.0073788j -8.05373e-17-0.00744902j 3.61995e-16-0.0034987j 2.78245e-16+0.04102j -1.77872e-17-0.00465217j 5.6448e-17-0.0292818j -1.21813e-16-0.0170612j 3.21702e-16-0.0305975j 
-6.63184e-16-0.0440511j -4.72207e-16-0.0693266j 4.48808e-17-0.0227429j 5.94088e-17-0.0126918j 3.56805e-17-0.0177125j 4.25308e-18-0.0229519j 1.21662e-17-0.00590745j -1.82567e-16-0.0184721j 7.06776e-18+0.029879j 2.90583e-16+0.00913294j -9.53214e-18+0.00608632j 1.73585e-18+0.0358257j -7.96537e-17+0.0122808j 4.39321e-17+0.0175585j 1.75878e-17+0.0243827j 6.05488e-18+0.0194269j -1.44725e-17+0.026751j 3.83529e-17+0.00548345j 1.63756e-16+0.00989544j -5.82948e-17+0.00161616j -1.27649e-18-0.0187468j -1.77702e-17+0.0070667j -1.2911e-17-0.0111688j -1.44646e-17-0.0375676j 3.06487e-16+0.0105654j 7.38025e-18+0.0154493j 4.601e-16-0.0101211j 4.95756e-17-0.000314726j -1.0415e-16+0.00134109j 2.30211e-17-0.00931993j -5.56498e-17-0.0235989j -1.4296e-16+0.00237224j -7.8275e-17-0.00560728j -1.38433e-15+0.0238756j 4.18701e-16-0.0035228j 1.86145e-16+0.0143313j 1.16318e-15-0.00179032j 3.43925e-16+0.000190923j -1.9637e-16-0.0134323j 2.19342e-16+0.00354496j -1.28082e-16+0.0363059j -1.91259e-17-0.0304157j -7.18188e-16+0.0170771j 2.96315e-16+0.0177034j 2.86152e-16-0.0173862j -2.39796e-15+0.0145869j -2.53054e-16+0.000556249j -4.53288e-17-0.0232635j 1.445e-16-0.00348794j 6.00364e-17-0.00351702j 1.76839e-15+0.0153689j -4.98435e-17+0.00448035j 3.12171e-16+0.00381231j -4.23426e-17+0.00155461j 1.44985e-16-0.0102934j -1.55388e-16-0.00100603j -1.80355e-16-0.0124164j -1.20705e-16+0.0006878j -3.09756e-17-0.000349812j 2.20693e-16-0.00401605j 3.15119e-16+0.00564283j 1.0771e-16-0.0233505j 1.75738e-17-0.00602703j 2.80859e-16-0.000952372j -5.57694e-16-0.0139483j 2.32636e-16+0.0124321j -7.99914e-17-0.00470291j 7.84748e-17+0.00131653j 1.1129e-16-0.00467754j 9.41242e-15-0.0163166j -2.84564e-17-0.0268946j -3.47769e-16+0.00816605j 9.35405e-17-0.017905j 1.39724e-17+0.00500194j 7.51889e-16-0.00749215j -4.39649e-16+0.0156821j 1.13206e-16+0.00301156j -3.19563e-19+0.00412837j 2.69322e-16+0.0163734j 3.61001e-16-0.0112361j -2.01082e-16+0.0149815j -2.3355e-16-0.00269159j 2.30426e-16+0.0291952j 8.76234e-16+0.0128578j 6.01637e-16-0.0158224j 1.7237e-16-0.0208584j -2.10088e-18+0.0292568j -2.56644e-16-0.00346563j -8.96834e-17+0.0085644j 9.2074e-16-0.0286298j -3.29375e-16-0.0097976j -2.48186e-15+0.0130501j -1.09599e-16+0.021843j 1.34031e-15-0.00142988j 3.3481e-16+0.0260413j 8.58359e-17-0.00765737j -2.18977e-16+0.0107694j -8.49061e-16+0.00934626j -1.59085e-16+0.0122919j 1.00786e-16-0.00846532j -8.36517e-17+0.00533329j 1.03313e-16+0.00666624j 2.75864e-16-0.0161013j -5.76952e-16+0.0358986j -2.03697e-16+0.0271922j -4.90814e-18+0.0100965j 2.09897e-17-0.0156953j 2.78272e-17+0.00528907j -1.30623e-17-0.00208551j -1.82878e-16-0.0168624j 5.06978e-17-0.0083561j 4.97923e-16+0.0408598j 3.76084e-16+0.0194316j 7.85012e-17-0.0245147j 4.15063e-17-0.00585633j -5.14401e-17-0.0166512j -1.08664e-16+0.00440739j -1.46657e-16-0.00963715j 2.6358e-16+0.0107363j -6.71965e-17-0.0132204j -4.23541e-17+0.0327922j 5.78738e-17-0.00212j 1.67758e-17+0.0347777j -4.87943e-17-0.0157109j -1.03575e-16-0.0217311j 1.24974e-17-0.0028408j -7.16954e-16+0.0100166j 1.04765e-17-0.0198821j 2.46977e-16-0.0385109j -6.00213e-17-0.0140465j 1.94081e-16+0.0168104j 2.0297e-16+0.00518443j -4.03561e-18+0.0038608j -5.58996e-17+0.00655168j -9.03056e-16+0.0809627j 1.22224e-15-0.0281259j 
-8.29239e-17+0.00940977j -4.09702e-17-0.0160763j -2.2061e-17+0.0262201j -1.05755e-16+0.0410955j -1.28713e-17+0.0442562j 2.93022e-17-0.0300103j 8.16513e-17-0.0170906j -9.56638e-17-0.0124382j 3.4535e-17+0.00228172j -4.01567e-16-0.0123028j 4.08074e-17+0.0170028j -2.995e-17+0.0103073j -1.24122e-17-0.00105851j 2.16082e-17+0.0243878j 3.22925e-17-0.00809509j 2.88154e-18+0.00946586j 4.49427e-17-0.0033895j -1.46334e-16-0.0131664j 1.03179e-16+0.00500318j -1.85972e-17-0.00774031j 3.06601e-17-0.00419284j 2.49597e-16-0.0138207j 3.20797e-16-0.0264449j -1.38267e-16-0.00866777j 6.6535e-16+0.0257884j -6.49921e-18+0.0205615j 5.22882e-16-0.0114322j 2.0971e-16-0.0193116j 5.9502e-18-0.0249497j 4.1597e-17+0.000169154j -4.73981e-17-0.00981129j 1.84271e-15-0.0187921j -2.86024e-17+0.00750467j 1.43015e-16-0.00668505j -2.22535e-15+0.00982396j 1.07345e-16+0.0128654j 4.33953e-15-0.0060155j 3.86544e-16+0.00640373j -4.44881e-16-0.0100103j 1.69533e-16+0.00561711j -1.88025e-16+0.0338727j 3.98805e-17-0.0118939j -6.43297e-16+0.0190192j 1.41445e-16+0.00879066j 3.47749e-16-0.00771132j -2.1098e-15+0.0120823j 6.01272e-18+0.00891745j -2.3693e-16-0.0180094j -1.06894e-16+0.00744258j 4.0957e-16-0.0107609j 1.89763e-15+0.016191j -1.25894e-16-0.00503073j 3.40384e-17+0.0114964j -3.20977e-16+0.0183839j 7.25828e-17-0.00350296j 1.62655e-17+0.00336728j -2.05959e-16+0.00324156j -1.65652e-16-0.01944j 6.47385e-15+0.00892894j 4.4495e-16-0.0192578j 6.81091e-17+0.00304699j 1.68029e-16-0.020355j -4.85083e-16+0.0203221j 2.15775e-16-0.0101165j -1.64847e-16-0.0078676j 3.75751e-16+0.00146025j 7.80944e-17-0.0123032j 7.64821e-16-0.000126018j 5.77768e-16-0.0165419j -1.15737e-15+0.00246924j -6.23496e-17-0.0304128j -1.22328e-15+0.0212787j -4.20908e-16-0.000158821j -4.70515e-16-0.00996503j -1.8536e-16+0.016169j 1.64914e-16+0.0123628j 3.02812e-17+0.0110139j -1.96287e-16-0.000323095j 3.84326e-16+0.00686401j 3.24281e-16-0.0129468j -1.11959e-16-0.023034j 2.62155e-16-0.00918869j 3.4478e-16+0.0287903j -6.80534e-16-0.0103496j 4.9682e-16-0.0243782j 2.61281e-16-0.00344555j 1.62567e-16+0.020427j 2.28173e-16-0.0291731j 8.29332e-17+0.0189281j -1.50924e-16-0.000459407j -2.03547e-16-0.00476884j -8.77733e-16+0.00594656j -6.86163e-17-0.0171819j -3.67879e-15+0.00465226j -1.42303e-16-0.0193388j 4.14463e-18-0.00474407j -1.67084e-18-0.000763212j 4.41295e-16-0.00509055j -2.58205e-16+0.0240781j 3.76787e-17+0.0389251j -1.48371e-16-0.0226942j -1.15253e-16+0.00184501j 6.3843e-16-0.0253582j 3.3212e-16-0.0129998j 1.65041e-16-0.00102942j -1.85374e-17+0.0141744j -5.30823e-17-0.00124474j -1.5811e-16+0.0202432j 5.31443e-17-0.012376j 1.60646e-16+0.0144523j -8.90647e-18+0.00937754j -3.82055e-17+0.000562812j -2.00785e-16-0.0145148j 1.00104e-16-0.0277874j 1.20335e-16-0.00344896j -2.52956e-17+0.00919423j -4.38283e-17+0.00204787j -8.63723e-17-0.00352077j -2.19963e-16-0.00832082j -3.14028e-17-0.0186854j -5.14912e-17-0.00689658j -8.08269e-16-0.0119616j 3.12642e-17-0.00948341j -3.61093e-17+0.00806562j -8.07267e-17-0.0312298j -4.0477e-17-0.0125476j 1.0251e-16-0.00164027j -4.66997e-17-0.0186611j -1.23116e-16+0.0221947j 1.35899e-16+0.0255342j 1.66853e-16+0.0317406j 7.44013e-17-0.0155752j -8.41139e-17-0.018469j -5.84437e-18-0.0439187j 7.17386e-19-0.0100249j 1.13495e-16-0.0143274j 
-2.09099e-16-0.0456723j -1.7732e-16+0.0231464j 6.11628e-17-0.0705639j -6.50086e-17+0.0135481j 1.07213e-17+0.0117144j 3.46887e-17+0.00410825j -2.71799e-17+0.00466554j 3.16658e-17+0.0214866j -3.89666e-17+0.0462803j -1.17544e-15-0.035653j 2.80826e-17+0.000519464j 3.89627e-17-0.0224303j 8.07696e-17-0.0347399j 5.48978e-18-0.0125489j -2.90657e-17+0.00162922j 1.44206e-17-0.0166103j -7.81723e-17+0.00974523j 1.72176e-16+0.0161351j 7.68575e-17-0.00455146j -5.43706e-17-0.0143302j -9.33057e-17+0.00267605j -1.63387e-16+0.0184661j -1.82665e-16-0.00318823j -6.10302e-20-0.0592595j -7.73747e-16-0.0319069j 3.27259e-17+0.0282375j -7.85061e-16+0.0131627j -2.30498e-16+0.0288306j 4.53152e-17+0.00762246j 4.55592e-17-0.00869498j -1.10909e-16-0.00853484j -9.78417e-16+0.0102435j -6.09402e-17+0.0245675j -1.62437e-15+0.0237925j -1.37647e-15+0.0042893j -8.59499e-18+0.0280183j -1.02528e-14+0.0142588j -3.14518e-16-0.010865j 5.79481e-16+0.00206821j -1.75522e-16+0.00893923j 1.13503e-16-0.0135755j -1.0745e-17-0.0101397j 2.09704e-16-0.017154j 2.74599e-16-0.00635471j -2.15723e-16-0.0361986j 1.41552e-17-0.00105297j -1.00365e-16-0.00155899j 2.48872e-16-0.0226624j 3.37914e-16-0.0175256j -5.66916e-16+0.000764187j -2.05745e-15-0.0185411j 2.53143e-16+0.0035201j -1.81947e-16-0.012156j 6.39456e-16-0.0335898j 8.86802e-17+0.0171426j -1.36423e-17-0.00443614j -8.33663e-17-0.0247299j 6.65969e-17-0.00534039j -9.44428e-15-0.0136621j -2.47174e-16+0.00901928j -2.44543e-16-0.00688009j 5.27129e-17+0.00349287j 8.6405e-16-0.041286j 4.17118e-16+0.00969106j -2.1063e-15-0.0475101j 9.59197e-16+0.0317957j -7.51039e-16-0.0169137j -6.21396e-16+0.0194218j -6.37704e-16-0.0143436j -5.48602e-15+0.0102731j 8.57119e-17-0.056008j 5.45153e-16-0.0112623j 3.07866e-16+0.0199507j 6.37311e-16+0.00737613j -2.03674e-16-0.00819233j 1.04152e-16-0.0210665j -9.50403e-17-0.0142j 2.61103e-16-0.00360045j 5.92562e-16+0.0122294j 4.70421e-16-0.0277054j -1.5893e-16-0.00781861j 5.17352e-17+0.00826526j -2.50584e-16-0.0107945j 4.95996e-16+0.0111845j 1.42405e-16-0.0154559j -2.1761e-16+0.0121344j 2.19223e-16+0.0124533j 1.39426e-16-0.0292748j -4.23075e-16-0.0141106j 9.8529e-16-0.043266j -2.15205e-16+0.0213465j -3.88504e-15+0.0157894j 8.20382e-17+0.0341121j -7.24035e-15+0.0109126j 2.0761e-16+0.0141051j 1.33142e-16-0.0097839j -1.73104e-16+0.0049538j -9.33222e-17+0.000619196j -1.72204e-16+0.0234069j -1.26135e-16+0.0339962j 8.17304e-17-0.00587959j 1.64086e-16+0.00870261j -7.57695e-16+0.0215589j -1.88408e-16+0.0182777j -1.26397e-16-0.0224312j -4.53513e-17-0.0101974j 7.66481e-17+0.00194426j -7.35672e-17+0.00813286j 3.57652e-17-0.00717611j -4.62246e-16-0.0393718j 3.28224e-17+0.00790694j 3.71222e-16+0.0202178j 5.03223e-16+0.0302334j -1.84751e-16+0.0158855j -2.2765e-16+0.038727j 3.29056e-17-0.0155408j 1.10829e-17-0.00533042j 2.84334e-16+0.0158154j 7.74102e-16+0.0265996j -2.58806e-17+0.00583971j 1.65245e-16+0.00189668j 1.51999e-15+0.0232097j 4.657e-18+0.0110749j 8.32922e-17+0.0237437j 1.3009e-17+0.00668092j -1.32443e-17-0.00704008j 2.64768e-15-0.0387052j 7.53623e-17-0.0051355j 1.89001e-16-0.0370954j 4.87093e-17+0.00412257j 4.33591e-17+0.0092305j 1.31164e-17-0.00560533j -9.31791e-17-0.0585889j -6.38914e-17+0.0312748j 1.62931e-16+0.0260137j -2.54476e-16+0.0342367j 
