1.91606e-18-0.00795415j 2.32917e-17-0.0217995j -1.40652e-17+0.00674523j 1.18459e-17+0.0106731j 2.60993e-17+0.0241941j -3.93442e-18+0.000317526j -1.02913e-16+0.0168657j 1.33176e-18+0.00913058j 1.78432e-17-0.0122085j -5.4206e-17+0.0108661j 5.85965e-17-0.00790936j -8.89933e-17+0.0127759j 2.44993e-16-0.0261712j -9.79133e-16+0.00734463j 2.50876e-16+0.0239526j -3.12483e-17-0.00892371j 2.19534e-16-0.0346693j -6.76647e-18-0.00634242j -2.78043e-17+0.00491957j 2.65695e-17+0.00764036j -6.22986e-18+0.0017447j 3.43517e-18-0.00168813j 1.38998e-16-0.00369265j -2.95779e-17+0.00727058j -6.38613e-16-0.00436502j -2.45426e-17-0.0090423j 4.29047e-16+0.00639362j -1.02725e-16+0.00517087j -1.30145e-16-0.0100478j 5.4662e-16-0.0124052j 8.501e-17+0.00294773j -2.74676e-17-0.00654057j 3.75093e-16-0.00688556j -5.44109e-16-0.00543541j 9.88517e-17+0.00516539j -1.72505e-17+0.00750446j 1.20218e-15-0.00380558j -1.36001e-16+0.00522437j -4.74736e-17-0.00661958j 5.87622e-17+0.000173239j -3.19089e-17-0.0078896j -5.6808e-18+0.00358866j -1.17894e-16+0.00445705j -1.88061e-16+0.0114335j 1.12651e-15+0.0129565j -7.62056e-17-0.00447139j -3.84001e-16-0.00778948j -1.92032e-16+0.0080354j -3.80611e-17+0.00185174j 8.6342e-17-0.000603497j -7.79783e-17+0.00412719j -1.80717e-16+0.00762207j 3.51358e-17+0.000860278j -3.76963e-17+0.00277512j -3.16028e-16+0.00594963j 5.92883e-17+0.00147351j -1.24448e-16+0.00742781j -1.61998e-16+0.00461969j 3.7233e-16-0.00521716j 8.60914e-17+0.00890438j 1.6024e-16-0.00561471j -6.20525e-17+0.00872707j 8.34548e-18+0.00266646j 9.77281e-18-0.00153726j 7.64072e-16+0.00245921j -1.06698e-16-0.0053086j 1.40825e-16+0.00238316j -1.36987e-17-0.00368311j -1.60972e-17-0.00263493j -8.31262e-17-0.0030744j -4.68245e-17+0.00849942j -1.49865e-16+0.000469312j 2.71462e-16-0.012421j 6.74407e-16-0.000747254j 3.37656e-16+0.00689565j 7.59485e-17+0.0101839j 5.91688e-17+0.00761227j 1.94451e-16+0.00746741j -1.35811e-17+0.00201798j 4.59698e-17+0.000880579j 1.13811e-16+0.00530381j -8.27856e-17-0.00440756j -1.35326e-18+0.00151594j -4.25125e-16+0.00269353j -5.56631e-16+0.00938821j -2.31367e-16+0.00518618j 2.53522e-17+0.00244787j 6.49617e-17-0.00257539j 1.33699e-16-0.00603576j 1.40288e-16-0.0090555j 6.97861e-16+0.00700606j -1.65308e-16-0.0159572j 4.13546e-17-0.00295171j 6.03962e-17-0.00168404j 1.02933e-16-0.0137141j 2.32788e-17+0.00406429j -5.10293e-16+0.0146458j 2.56661e-16-0.000430134j 5.3712e-17+0.00121092j -5.65322e-17+0.0102366j -4.01751e-17-0.00491234j -5.49692e-17+0.00283408j -2.41428e-17+0.001572j -7.47359e-16-0.00673013j 1.78327e-17-0.00583613j 2.1856e-16+0.00910023j 9.35147e-17-0.00684939j 9.99836e-17-0.00460176j -9.00527e-17+0.00902256j 8.00419e-16-0.0114646j 4.15744e-17+0.0177779j -6.4018e-17-0.0139502j 2.3496e-15-0.00744502j -6.3519e-18+0.00481855j 4.05677e-17-0.00594644j 2.16928e-18-0.00201697j 1.6745e-17-0.00387467j 5.44694e-17-0.00292801j -3.43941e-15+0.00903232j 1.92795e-17+0.0125698j -1.79948e-17+0.0056476j -1.8718e-16-0.0153462j 1.03162e-16-0.0455819j -9.2801e-17-0.0146235j -4.30039e-16+0.0196007j -2.75806e-16+0.0074982j 1.01917e-16+0.0156454j 1.69863e-18-0.00412319j -1.64297e-17+0.00913981j -2.31089e-15-0.0259473j -1.0222e-17+0.0105284j 5.7536e-18+0.0154497j 5.37547e-18+0.00182836j 1.04034e-17-0.0208164j -3.01767e-18+0.00685899j 5.21904e-18-0.0120826j 
1.67899e-18-0.010802j -2.61975e-17+0.0128949j 1.17578e-17-0.0192936j 1.59551e-17-0.00814771j 9.56964e-18+0.0103621j -1.85042e-19+0.0041069j 1.64445e-16-0.0227235j -2.00535e-17+0.00858171j -5.05599e-17+0.0148311j 6.99067e-18+0.00404132j 6.16327e-17+0.00587556j -9.91881e-17+0.0198315j 1.39959e-16+0.011898j -1.23877e-15+0.0161121j -1.56313e-16-0.0253021j 6.00627e-17-0.00197801j 1.05159e-16-0.0122294j 1.26882e-17-0.00204461j 3.00897e-17-0.00765983j 5.89022e-18-0.00520504j -1.00194e-17+0.0098779j 2.4574e-17+0.00752004j 1.04318e-16-0.00178801j 1.33914e-17-0.00525002j -4.66775e-16-0.00307226j 4.1755e-18+0.000468605j 1.20116e-15+0.0156821j -1.59565e-17-0.00723488j 5.93649e-17+0.00573586j 5.89627e-16-0.0138971j 3.7776e-17-0.00526964j 1.31815e-16+0.00769908j 2.13915e-16-0.00587695j 3.37621e-16+0.0029932j -2.50022e-16-0.00744595j 6.47406e-17+0.00297658j -2.57332e-15+0.008262j 1.35236e-16-0.0044228j 6.19477e-17-0.000446194j -4.65289e-16+0.0104956j -2.55879e-17-0.00104956j -3.4994e-17+0.0132534j 2.61082e-16+0.0066381j -2.41666e-16+0.0044653j 4.46432e-16+0.00457008j 4.67843e-17+0.00291549j 3.55088e-16+0.00487404j 8.73364e-17-0.0023782j 4.38841e-17+0.000760368j -4.42408e-18+0.0028442j -3.6825e-17+0.0043086j -2.58638e-16+0.00796604j 2.16223e-16-0.000606303j -2.34544e-18+0.00170122j 5.68259e-16-0.00744799j -2.45334e-16+0.00506126j 3.5662e-17-0.00503485j 1.69541e-16-0.00251958j -1.48423e-16+0.000483874j -1.85765e-17-0.0110275j 1.27949e-16-0.00503305j -4.72367e-19-0.00347947j 1.3375e-16-0.003132j 2.21791e-17-0.00460621j 2.02392e-15+0.00580267j -2.96895e-16-0.0167214j -2.01362e-17+0.00458468j -1.43431e-16-0.00350602j -3.54592e-17-0.00896027j -1.44238e-17-0.00221927j -5.14125e-18+0.00180914j -1.27745e-16-0.00505319j 6.87579e-19-0.00219687j 2.72855e-16-0.000432464j -2.052e-16-0.0061502j -6.78664e-17-0.00210676j 1.4573e-17+0.00225384j 1.21227e-17+0.0028405j -7.66527e-17-0.000137221j 2.0328e-17+0.0038154j 3.99055e-16+0.00219424j 3.69434e-16+0.0058917j -2.7582e-17-0.00853459j 1.10143e-16+0.00733041j 3.01667e-17-0.00781255j -1.02643e-16+0.00247609j -3.18943e-17-0.00766072j -1.54404e-17+0.00786584j -3.37538e-18+0.00360157j -1.89978e-17-0.00222817j -9.05594e-17-0.000487935j -7.2302e-18+4.37027e-06j 2.71613e-17+0.00138441j 7.7392e-17-0.0016887j 1.98564e-17+0.00419733j -6.32234e-17+0.00200876j -1.21093e-16+0.00275974j 4.09447e-16-0.00901726j 8.2999e-17-0.0101446j -7.67412e-17-0.0146207j -8.49359e-17-0.00888927j -4.53167e-17-0.00819144j 9.47122e-18+0.00827544j -4.8656e-16-0.0047818j -5.53247e-17+0.00781777j -2.0633e-16-0.00737294j -3.95159e-17-0.00798661j 1.22734e-16-0.0161226j -1.46417e-16+0.00131459j -7.50041e-16+0.00881063j -2.73253e-17+0.0303771j 1.21019e-16+0.00153519j -1.25294e-15+0.00389937j -8.12506e-18+0.015327j 5.04751e-17-0.0129115j -1.84393e-17+0.0109852j -3.04846e-17+0.00466893j -1.29715e-18+0.0195029j 5.65643e-16-0.00105147j 2.93099e-17+0.00792454j -9.15441e-18+0.00654962j 3.19894e-16+0.031588j -3.10253e-17+0.00204195j 5.45303e-17+0.0073766j -1.52288e-16+0.00530358j -1.30937e-16+0.00914832j 2.90767e-17+0.0163397j -3.15343e-18+0.016414j -7.35832e-18+0.00559233j 2.03403e-15+0.0232469j -5.67228e-18+0.00240047j 1.51605e-17+0.00560388j -1.16824e-17+0.0155419j -2.82882e-17+0.0123311j 7.64892e-19-0.0193851j -1.21682e-17+0.000145041j 
-4.49764e-18-0.0100779j -7.39847e-18+0.0146696j -9.05301e-18-0.0269652j 3.65255e-18-0.00106717j 1.08576e-17+0.00688051j 1.66123e-17-0.0148018j 1.94792e-16-0.0315972j -2.8993e-17+0.00923866j -3.43413e-17+0.011697j 6.07408e-18+0.00859074j 1.64729e-16+0.00629246j -2.82856e-16+0.0444848j 6.95679e-17+0.0191696j -9.04244e-16+0.0145411j -1.89194e-16-0.0226373j 4.55956e-17-0.00765063j -5.47029e-17+0.0093768j 8.3858e-17-0.0129218j 1.07236e-16-0.00709841j 5.50095e-20-0.00964226j 3.62397e-17+0.00402374j 1.6733e-17+0.00697918j 7.37513e-16-0.0147092j 3.61569e-19+0.000846828j -8.98403e-16-0.00645374j -6.04807e-17-0.00658468j 9.23415e-17+0.000274917j 3.49706e-17-0.0100002j -1.06367e-16-0.000672015j 2.96022e-16-0.00735222j 1.36555e-17+0.00564338j 2.03652e-17-0.00111763j 3.34742e-16-0.0053782j -1.30583e-15-0.0113968j -3.80629e-16-0.00797028j 8.33393e-17+0.00928809j 8.24074e-16-0.0024684j 7.08601e-17-0.00157758j -1.38274e-17+0.00557658j 5.29678e-16-0.00970552j 1.24778e-16-0.00716435j -3.7352e-17+0.00472832j 8.29493e-16+0.00909062j -3.44873e-16-0.00339251j -6.67018e-16-0.00732133j -6.23768e-17+0.00108185j -1.53853e-16-0.00448383j -8.18358e-17+0.00504415j -5.46855e-17+0.00604947j 1.29923e-16-0.00135182j -1.55331e-16+0.0049349j 2.43899e-16-0.0056761j -1.34787e-16+0.00354998j 1.27085e-16+0.00323001j -5.11944e-16+0.00532661j 1.97308e-16-0.00575789j -5.60858e-17+0.00541403j -1.30112e-16-0.00106809j 5.5161e-16-0.0153256j -1.15306e-16-0.0067822j 2.95143e-16-0.0115897j -1.67123e-16-0.00909165j 3.00797e-16+0.00389623j -7.19044e-17-0.00186553j -5.14533e-16-0.00229755j -3.90269e-17-0.0120963j 5.84692e-17+0.0104661j -2.17524e-16+0.00204278j 2.0067e-17-0.00252826j 3.98214e-17-0.00503102j -3.34057e-17+0.00403451j -5.57629e-17+0.00285168j 1.99236e-16-0.0086835j 4.52711e-16-0.000901631j 4.226e-16+0.00740406j 9.322e-17+0.0103066j 1.45098e-16+0.0122663j 3.95951e-17+0.0032328j -1.15684e-16-0.00644717j -1.18898e-16-0.00342531j 1.66919e-16-0.00544098j 5.10384e-16+0.00916853j 1.69228e-16-0.0126416j -3.97611e-16+0.0119042j -7.96514e-16+0.00610758j -6.83244e-17+0.00247876j -6.89667e-18-0.00870627j 2.10391e-17+0.00115682j 1.5251e-16-0.00769698j -2.66633e-17-0.0278273j 1.08845e-15+0.0145196j 2.89932e-17-0.00627979j 2.38535e-17+0.0049795j 8.51037e-17-0.0015373j 1.03293e-16+0.000281278j -4.93151e-17+0.00941644j 1.16959e-16+0.00493195j 4.09694e-17+0.0113927j -4.47576e-17-0.0187055j -1.01117e-16+0.0169889j -3.83409e-17-0.00815003j 2.1954e-18+0.00598875j 6.47448e-18+0.00315929j -1.42919e-15-0.0136679j -5.23876e-17+0.00212272j 2.97592e-16+0.0101209j 3.90404e-17-0.00460254j 2.79044e-17-0.00178789j -2.44258e-17+0.00761115j -8.45724e-16+0.0106867j -2.90927e-17+0.0141196j 1.17165e-17-0.0120352j 1.49297e-15-0.00486741j -1.78201e-18-0.0036959j 5.72666e-17-0.00589154j -1.85107e-17-0.00587137j 5.96169e-18+0.00271495j 6.21675e-17+0.00593321j -1.9568e-15+0.00527803j 2.99308e-17+0.00993145j -5.3713e-17+0.0290596j 5.16375e-16+0.0480725j -2.04344e-17+0.00833289j 1.09347e-16+0.0195259j -1.47352e-16+0.00688687j -1.73778e-16+0.00725652j 7.2484e-17+0.0229998j 1.4399e-17+0.015897j -1.50402e-17+0.0182131j 2.88958e-15+0.0324408j -1.03059e-17-0.00707475j 1.22449e-17+0.0177917j -5.00911e-18+0.0176449j -1.65664e-17+0.0167657j -2.05306e-17-0.027343j -8.50435e-18-0.00394641j 
2.05508e-18-0.0022291j 2.79662e-17+0.0258953j -9.69546e-18-0.0136763j -4.32421e-17-0.0220095j -5.22757e-17-0.00817904j 2.0396e-17+0.0186044j 1.02399e-16-0.0228974j -1.94348e-17+0.00245774j 5.25131e-18+0.0245327j 2.25997e-17-0.0125077j -6.40127e-17+0.00862149j 1.18149e-16-0.0162953j 6.40307e-19+0.0231628j -7.5775e-17+0.0038065j -3.92617e-16-0.0375512j 1.02973e-16+0.00881039j 7.30186e-17+0.000641778j -3.90373e-17+0.0154463j -5.65942e-17-0.00961749j -3.88343e-17-0.00897167j -8.09648e-18+0.0146878j 4.88037e-17+0.011863j -4.72602e-16+0.0110782j 2.63145e-17-0.016366j 1.57052e-15+0.011508j 1.23028e-16+0.0148986j 1.5378e-15+0.0198226j 6.38022e-18-0.00749389j 3.42331e-16+0.0183983j 4.29955e-16-0.0105692j -1.72106e-17-0.0124213j 1.85458e-16+0.0151091j -3.80666e-16+0.00447889j 1.90879e-15+0.0168385j -3.4466e-16-0.0115061j 4.94729e-17-0.00444735j -5.63287e-15+0.0180023j 4.18427e-16-0.01648j 1.49066e-16+0.00674199j -1.03747e-15+0.022117j -2.7075e-17+0.00893899j 8.29975e-17+0.0149021j -6.23047e-16-0.0053535j 3.03624e-16+0.00119446j 1.26906e-16+0.000665251j 1.51015e-16+0.011616j 8.80489e-16+0.0134857j 2.8197e-16-0.0149376j 1.3626e-16-0.00168354j -2.90796e-17+0.003137j 7.00258e-17+0.00161357j -5.21222e-16+0.0125848j 4.28865e-16-0.00510865j -1.40557e-16-0.00670346j 1.00297e-15-0.0149826j -3.32414e-16+0.00506793j 3.29732e-16-0.0140293j 5.23284e-16-0.0141916j -6.70562e-16+0.00950285j -1.22407e-16-0.0236653j 5.8111e-17+0.00114651j 3.20048e-17-0.00943763j 1.77657e-16-0.0079497j -8.69311e-17-0.00947504j 4.13853e-15+0.0129033j -4.74548e-16-0.0162926j -2.4011e-16-0.00362965j -6.65999e-17+0.000558379j -5.50548e-17-0.00703624j 3.61941e-17+0.00264333j 3.58041e-17-0.00728447j -1.79964e-17-0.0098759j -1.21353e-16+0.0123621j -2.69657e-16-0.00290087j -7.48994e-16-0.0155676j -2.24663e-16-0.01653j -3.03077e-17-0.00535206j -2.25103e-16-0.00406816j 2.40208e-17+0.00665341j 1.76681e-16+0.0157147j 2.44376e-16-0.00356307j 1.8929e-16+0.00955248j -1.93639e-16-0.00433948j 1.01555e-15-0.00243654j 1.28005e-15-0.0275243j 4.39168e-17-0.00350181j -6.14663e-17-0.00547363j -1.68383e-17+0.0131076j -1.13416e-16+0.00393109j -1.03464e-16+0.0108755j -1.28733e-15-0.0142532j 1.95431e-16+0.0106346j -1.17736e-17+0.000760251j -2.6464e-17+0.0051368j -3.75637e-17+0.0117239j -9.65221e-17-0.00321689j -7.37962e-18-0.00887891j 3.83843e-16-0.0214447j 1.44297e-16-0.0094339j -6.09245e-17-0.027564j -8.85634e-17-0.0062261j -1.00485e-16-0.0173366j 2.46537e-17+0.00832235j 9.68721e-16+0.00870046j -2.94017e-17+0.0142494j -8.47342e-16-0.0290203j -2.17602e-16+0.000225853j 9.14698e-17-0.0253814j -2.45403e-16-0.0116092j -1.15899e-15+0.0157262j 1.19205e-17+0.0186634j 4.63828e-16+0.0209308j -7.98656e-15+0.0245257j 4.42544e-17+0.0251597j 1.6122e-17-0.0196922j 2.11759e-17+0.0255092j -3.57623e-17+0.00691448j -6.2726e-17+0.031293j 6.7197e-15-0.0171085j -1.73304e-17-0.00429388j 3.78123e-17-0.0298061j 3.62466e-16+0.0262263j 5.4717e-18+0.0335661j 1.04616e-16+0.00608733j 1.63423e-16-0.0108501j 1.55063e-16+0.000753916j -1.23345e-16-0.0076241j 2.36606e-17+0.0181298j -1.58679e-17-0.0150746j 2.8288e-15+0.031277j -7.93451e-18+0.00607162j -3.45187e-17-0.0219494j 3.84774e-18+0.00948611j 3.54393e-17+0.0226709j -2.56227e-17-0.0138813j 2.04881e-17+0.0151121j 
9.92317e-18-0.0260934j 2.86388e-17-0.0283702j -1.7141e-17-0.00306327j 2.73953e-17+0.00742491j 4.55239e-17+0.0578727j -1.58678e-17+0.014362j -6.47455e-17+0.013476j -1.04111e-17+0.0282647j -4.5872e-18-0.00639433j -1.05989e-16+0.0203454j 1.07595e-16-0.00804403j -1.84096e-16+0.0316058j 5.94682e-16-0.0412083j -2.8526e-15+0.0262095j 3.11067e-16+0.0191134j 1.65284e-17-0.0172075j 6.24202e-16-0.0886571j -3.00941e-17-0.00646422j -4.54398e-17+1.09006e-05j 4.28039e-17+0.0094696j -1.14796e-17+0.0167469j 5.46274e-17+0.00753387j 8.37306e-17-0.00293762j -1.91301e-17+0.00340937j -7.36064e-16-0.00464443j 1.00869e-17-0.0140344j 2.5712e-15+0.0355544j -2.40593e-16+0.00475765j -8.03444e-17-0.00899532j 1.85642e-15-0.0430589j 2.22876e-16-0.00407224j 9.59318e-17-0.00144838j 8.24075e-16-0.0174716j -9.15604e-17-0.00211612j -9.45039e-17+0.00127699j 3.31392e-17+0.0159173j -2.11369e-15+0.00695578j 7.51276e-18+0.000640325j 2.49064e-17-0.0102557j -6.80113e-16+0.0176574j -9.5546e-17-0.0143765j 1.58285e-17+0.0235999j -5.11173e-16+0.0109421j -3.9914e-16+0.0301916j 2.98103e-15+0.0335712j -4.97331e-17-0.00371697j -2.14078e-16-0.00714972j -1.86271e-16+0.00688685j 4.31767e-17+0.00217999j 2.05907e-16+0.00112142j -1.89465e-16+0.0132244j -8.95601e-16+0.0297438j 4.76111e-16-0.00237105j -1.90391e-16+0.00262457j 3.10868e-16-0.000491926j -2.65581e-16+0.0100463j -5.11401e-17+0.00640439j 2.09491e-17+0.00099255j 2.43009e-16-0.00396995j 1.47157e-16+0.000448636j 4.89132e-16-0.0157739j -1.19487e-16+0.0130402j 2.26773e-16+0.000179287j -1.2277e-17-0.0120789j 5.35462e-15+0.0164529j -7.00629e-16-0.0323117j 1.50607e-16+0.00425733j -8.61549e-17-0.0100883j -8.00194e-17-0.0154973j -2.16359e-16-0.0084772j -6.71632e-17+0.015788j -4.48485e-16-0.00950718j 5.04107e-16-0.0224072j 1.56966e-15-0.00353144j 2.99191e-16+0.00443503j 1.60578e-18+0.0122607j 1.79146e-16+0.0139771j 3.6046e-16+0.0178152j -4.78275e-17+0.00881572j 1.81629e-16+0.0136363j 5.61718e-16+0.0108966j 5.90631e-17-0.00193244j -9.50782e-17-0.0043257j -2.96052e-16+0.008629j -4.89148e-16+0.000776096j -5.80338e-16+0.0119066j -6.91016e-18-0.00151768j 1.27083e-16+0.00486002j 2.06895e-16-0.00870816j 1.84532e-16-0.0151039j 7.45183e-16+0.00637281j -2.96204e-16-0.0307416j 5.83788e-17-0.0054963j 2.04817e-16-0.00326479j 2.07231e-16-0.0241091j -3.4926e-17+0.0100219j -1.21306e-15+0.0300855j 1.00464e-15-0.017075j 2.15042e-16-0.00670365j -1.35758e-16-0.00224669j -1.66292e-16-0.0205493j -1.712e-16-0.00704661j -4.20777e-17+0.0131229j -1.39346e-15-0.0125532j -2.20557e-17+0.000455362j -1.36221e-16-0.00273403j 1.05971e-16-0.0192446j 3.65492e-16-0.035483j -4.51465e-16+0.0175465j 8.12741e-16-0.0130035j 5.99531e-17+0.0672599j 1.14728e-16-0.0195986j 6.34112e-16-0.00233438j -3.36723e-17+0.0361488j 1.11841e-16-0.0327398j -4.85453e-17+0.0186591j -1.04675e-20-0.00338882j 3.0115e-17+0.0214001j -2.61853e-15+0.00741615j 5.20923e-17+0.0316932j -4.43186e-17-0.000593415j -5.03176e-17-0.00246352j 2.00219e-16-0.0881495j -1.41239e-16-0.0246047j -9.41932e-16+0.041797j -6.3596e-16+0.0213877j 1.91354e-16+0.0419728j 3.21499e-18+0.0106165j -3.87581e-17+0.0150915j -2.63737e-15-0.0292716j -1.4908e-17+0.0297106j 1.12837e-17+0.0267772j -7.37217e-20+0.0189542j 3.11231e-18-0.0285417j -6.74578e-18-0.00339195j 8.85365e-18-0.0195635j 
7.87262e-18+0.00965368j -7.79343e-18-0.0315991j 2.41373e-17+0.0310677j 2.19946e-17+0.0166781j 1.94542e-17+0.00203932j -1.30059e-17-0.00424312j -2.2239e-16+0.0427118j 1.95972e-17-0.00314209j 2.92397e-17-0.0276202j -2.71125e-17-0.000821362j -6.86201e-17-0.0135018j 7.0612e-17-0.020492j -1.37804e-16-0.0341106j 1.31118e-15-0.0205585j 4.62174e-16+0.0515032j -1.16448e-16-0.00380444j -2.21212e-17-0.00712437j -5.24407e-17+0.00143276j -5.8278e-17+0.0137131j 3.36317e-17+0.0105289j -1.73021e-17-0.0102111j -5.26989e-17-0.00828471j -4.60187e-17-4.08407e-05j -2.09509e-18+0.0102304j 9.85466e-16+0.00699333j -4.2968e-17-0.00592102j -1.30976e-15-0.016085j -1.91591e-17+0.0137279j -1.73392e-16-0.0134537j -2.81993e-16+0.00740245j 3.52152e-17+0.010025j -2.51129e-16-0.0164411j -1.54491e-16+0.00588193j -9.00957e-16-0.00822412j 3.4858e-16+0.0123131j -9.52423e-17+0.00295289j 3.91804e-15-0.0125862j -1.23708e-16+0.0055117j -1.19426e-16+0.000671943j 7.0748e-16-0.0153676j 3.61952e-17-0.00427941j 5.67508e-17-0.01513j -7.224e-16-0.00916385j 3.78886e-16+0.00187911j 5.47254e-17+0.00134688j -1.76229e-16-0.00457072j -8.29799e-16-0.0137908j -2.346e-16+0.00684825j -8.36903e-17+0.00144655j 1.44426e-16-0.00611644j -4.53624e-17-0.00181452j 1.63157e-16-0.00448996j -2.52655e-16+0.000758006j -6.03114e-17-0.00360929j -1.2019e-15+0.0163817j 5.01086e-16-0.00972813j 3.68662e-18+0.0139423j -2.70061e-16+0.00160252j 5.84861e-16-0.00786163j 8.84925e-17+0.0175161j 6.31189e-17+0.000362811j -8.34329e-17+0.0079179j -1.63014e-17+0.0070143j -1.06705e-16+0.00184245j -1.40499e-15-0.0033965j 2.8451e-16+0.0159119j 5.21724e-17-0.00578151j 1.72553e-16+0.00579063j 5.78849e-17+0.0121641j -4.43203e-17+0.00078551j -2.40371e-17+0.00293461j 8.15281e-17+0.00684887j 2.7275e-16-0.00543474j 1.90536e-16-0.00188019j 6.48951e-16+0.0164141j 1.95352e-16+0.0102621j 7.28398e-17+0.00568282j 9.3734e-17+0.00108379j 1.2159e-16+0.00422875j 3.62741e-17+0.000212474j -5.73608e-16-0.00425267j -6.50191e-16-0.008295j 4.53887e-17+0.0126029j -2.67036e-16-0.00997109j -1.79422e-16+0.0138667j -3.21588e-17-0.000476018j 1.02743e-16+0.0127034j 6.61807e-17-0.0125133j 1.49416e-16-0.0164386j 1.14561e-16-0.0115798j 6.7384e-16+0.00620523j -7.04849e-17-0.0145694j 2.95901e-18-0.00451189j -9.87034e-17+0.0043401j 3.1636e-17-0.0181209j 9.56647e-17+0.00260669j -2.18792e-16+0.00709134j -3.36541e-16+0.0123773j -7.82168e-18+0.0104188j 9.77679e-17+0.0358093j 8.79039e-17+0.00724082j 3.22268e-17+0.0148583j -6.10722e-17-0.010498j 2.01078e-16+0.00237856j 6.55218e-17-0.0141215j 3.63092e-16+0.0132506j 6.7928e-17+0.00989686j -1.56835e-17+0.0139321j 1.12783e-16+0.00394641j 1.42531e-15-0.0182164j 3.52036e-17-0.0321959j -1.14566e-16-0.0121321j 1.32155e-15-0.0047918j -7.91496e-18-0.0152216j 1.93929e-17+0.00769361j 7.48062e-18-0.0141282j 3.40235e-17-0.00959407j -5.37894e-17-0.0266697j -1.37908e-15+0.00307733j -2.91406e-17-0.00200211j 4.33552e-17-0.013949j -6.23885e-16-0.051407j 2.7394e-17-0.0331016j -1.63368e-16-0.019963j -6.0412e-17+0.00644519j -1.20594e-17-0.00953308j 2.15839e-17-0.0136427j -3.87181e-17-0.0236571j 2.89095e-18-0.00361288j -4.37744e-15-0.0487225j -2.48585e-18+0.00720987j 7.55532e-18-0.000510756j -9.83856e-18-0.01946j -1.09065e-17-0.0303762j 4.52307e-17+0.0309708j -5.04991e-18-0.00666201j 
