3.03617e-16+0.0153991j 1.73637e-16+0.0696718j 1.18726e-16-0.0314418j -2.20234e-16+0.0132974j -5.02892e-19-0.00431711j 1.98739e-16+0.0267469j -3.72113e-17-0.00498193j -4.10609e-17+0.00980003j 1.6809e-17-0.00158768j -1.52357e-17+0.0216432j -1.41776e-16+0.0122291j 8.1324e-17-0.0408978j 5.71461e-17-0.00167968j -5.76765e-18-0.00585432j -7.63145e-17+0.0199661j -3.53877e-17+0.00355643j -2.00464e-16+0.0203478j -1.25056e-16+0.00733932j -2.20825e-16+0.0238591j 4.52145e-17-0.0033472j 7.48697e-17+0.0168918j 1.7073e-16+0.00764185j -1.81284e-16+0.0306106j -1.30461e-16+0.0210501j 1.97559e-16-0.0206071j -1.01739e-16-0.0414704j 3.99084e-16+0.00897087j -1.62994e-17-0.0124458j -1.52275e-16+0.00961836j -4.13757e-17-0.0163229j -4.27584e-18-0.0111064j -3.82843e-16-0.0129643j -2.15622e-16-0.00334554j -4.11109e-16+0.00503732j 7.04595e-17-0.0100631j -3.28179e-16+0.0225067j 1.4296e-18-0.00835457j 9.06104e-17+0.00283096j 1.36656e-16-0.00132518j -1.18553e-15-0.0130517j 6.6576e-14+0.00433256j -2.10675e-17+0.00202004j -1.61013e-16-0.0125811j -4.18895e-16+0.014849j 7.69553e-17-0.0175496j -1.92495e-16-0.0030362j 2.5054e-16+0.0232061j 2.96863e-16+0.0147641j -4.12818e-16+0.0188484j 2.00861e-15-0.0129353j 5.96762e-18+0.00473745j 5.36075e-17+0.00222579j 4.82058e-16-0.000260134j -3.06964e-16+0.00440635j -1.24117e-16+0.00689451j 3.95637e-17+0.00237646j 1.23009e-17-0.00305569j -5.57196e-16+0.00586137j 4.95625e-17+0.0309363j 7.24438e-17-0.00229838j -6.35984e-16-0.0269358j -1.18485e-16+0.0124392j -1.10936e-16+0.0131294j -4.09316e-16-0.0329136j -9.99734e-17-0.0158743j 1.5923e-17-0.0023567j 3.27896e-17+0.00590716j 2.27047e-16+0.0156003j 3.91087e-15-0.0084893j -1.43025e-16+0.00277179j -3.18906e-16+0.00830945j -9.98815e-17-0.00655998j 1.10728e-16+0.0134332j -7.89134e-18-0.00376325j 5.01537e-16+0.0292239j -2.99024e-17+0.0151747j 1.20518e-16-0.0101988j -3.4504e-17+0.00813762j -5.73943e-17-0.0234955j -1.30774e-17-0.00668255j 2.51811e-16-0.0135917j -1.0919e-16-0.016819j -1.17875e-17+0.00839242j 4.27665e-17-0.0194507j -3.8291e-17+0.0254529j -5.34073e-17+0.0248028j -1.77988e-17-0.0142962j -1.29702e-16-0.0192505j -1.85863e-17+0.00309957j 1.03416e-18-0.000772091j 5.35528e-17-0.00993723j -2.2928e-17-0.00216807j 4.72872e-17+0.00259091j -1.81527e-18-0.0220415j -2.44985e-16+0.0486789j -2.00871e-16-0.0198346j 4.17508e-16+0.0167795j -1.01164e-15-0.0592823j 
3.76501e-16+0.0509099j 1.17226e-16+0.00870741j -8.70437e-18+0.0340156j 5.74611e-17+0.0131156j -1.73637e-17-0.0264011j 7.54288e-17+0.00823582j -7.70652e-18-0.00877681j -1.48577e-16+0.0263488j -1.14893e-17-0.00792414j -3.40848e-17+0.000829513j 1.18662e-17+0.00371635j -1.63898e-17+0.0250074j -6.5761e-17-0.00100203j -1.11723e-17+0.00913447j -1.64412e-16+0.0285311j -1.27963e-16+0.0156334j -1.82955e-16+0.0194659j 3.31284e-17+0.00198748j -5.11094e-17-0.00307442j -1.31852e-16+0.0070172j 1.87144e-16+0.0156898j 7.51521e-18+0.00957016j -2.12854e-16+0.00594423j 5.29702e-16-0.025186j -7.89984e-17+0.0113284j 9.19056e-18-0.0150225j 2.43789e-16+0.008743j -2.31395e-16-0.0127637j -6.7436e-17-0.00253818j -1.50176e-17-0.0158143j -1.46158e-16-0.0200061j -9.27718e-17-0.000800954j 2.92891e-16-0.000213755j 1.38709e-15-0.0137102j 1.47627e-16-0.00514486j 4.52138e-16-0.0385789j -1.10948e-16-0.00295653j 1.28066e-16+0.00579852j -2.25784e-16+0.00736842j 3.79109e-16+0.00439981j -2.73658e-14-0.00177891j -3.03641e-17-0.000140353j 1.98987e-16+0.0141234j -5.07494e-16+0.0141916j 6.44211e-17-0.00898334j -1.89016e-16+0.00503153j 2.08273e-16-0.00408465j -6.61281e-17+0.00575282j 4.56424e-16-0.0121143j 4.10496e-16-0.0014502j 9.34896e-17+0.0153547j -6.12156e-17-0.0217539j -1.66331e-16+0.0171365j 8.22288e-16-0.0125677j 1.4459e-16+0.00559954j -1.09152e-16+0.00926691j -2.18393e-16+0.0100662j -6.13071e-16+0.0185388j -1.97003e-16-0.00292783j 2.2868e-16+0.0029698j 6.18369e-17+0.00483598j -1.38448e-16-0.0156659j 9.09994e-17+0.00201656j 2.14342e-16+0.0205091j 2.73667e-17-0.00928509j 5.01761e-17+0.00284608j -6.36406e-17-0.00842021j -2.4164e-16+0.00934541j -7.94689e-15+0.0152956j -3.36647e-16+0.0245504j -2.88148e-16-0.00332232j 2.35962e-16+0.00369659j -3.44833e-16-0.0330752j -8.44896e-17+0.0234406j 2.5031e-16+0.0104203j 1.75952e-17+0.0110482j 1.29183e-16-0.0153317j 6.45272e-17+0.0245525j 1.27305e-16+0.00391203j 7.52702e-17+0.00718591j 3.5324e-16-0.026377j 1.33663e-18-0.014191j 3.05618e-17+0.0274907j 5.46202e-17-0.00241316j -1.12682e-17+0.00421198j -1.03879e-17+0.0104124j 4.94483e-17+0.0243917j -7.10249e-17-0.0143142j 1.8527e-18-0.00372228j 9.32813e-17+0.0280251j 3.72827e-17-0.00903886j 1.08565e-16+0.0115125j -4.46297e-16-0.0346703j 1.31433e-17+0.00778918j -3.72622e-17-0.00844541j 3.99343e-17+0.00887824j 2.44344e-16+0.0517032j -4.72734e-16-0.0114188j 
4.03391e-16+0.0528663j 1.70775e-16+0.017195j 2.30639e-16+0.0125088j -3.2373e-16+0.0620344j 1.24025e-18-0.018181j 4.06048e-17+0.00731842j -1.76615e-17-0.00329458j 7.13406e-17-0.0102368j -1.41136e-17-0.000780681j -2.137e-17-0.00644611j -1.38457e-16+0.02348j -1.48172e-17+0.0136182j -2.17458e-17+0.0174302j -9.02194e-18+0.00891577j -7.97187e-17+0.0085769j 1.02749e-16-0.0144575j -5.13039e-17+0.00828392j 4.94722e-17-0.0042858j -9.54428e-17+0.00274047j -5.72526e-16+0.0219943j 2.77435e-16+0.0152539j -1.11179e-16-0.0136592j -2.31763e-16+0.00223268j 3.02991e-16-0.0194277j -2.92138e-17-0.0120629j 1.37285e-17-0.00968169j 1.18559e-16+0.00348522j 7.39509e-18-0.0122597j -1.73357e-16+0.00588991j -3.49327e-16-0.00761448j 5.98809e-17+0.00943845j 6.16208e-16+0.0197087j 4.15367e-16-0.0166976j 5.6593e-16-0.00168502j 2.49717e-16-0.00757294j 1.93516e-16-0.0152671j -3.21097e-16+0.0121749j 5.02109e-16+0.0314557j -3.31786e-16+0.0197061j -5.89069e-16-0.00392605j 4.36699e-14+0.00284813j 3.13621e-17-0.000590898j -2.02937e-16+0.00181j -4.72315e-16+0.0116942j 1.06946e-16-0.00883745j -1.23855e-16-0.0160194j -1.78235e-16-0.0329637j -5.0645e-16+0.0176721j 4.4331e-16-0.00355087j -1.7052e-15+0.00712009j 1.8223e-16-0.00242935j 8.26256e-16-0.00223402j 9.52513e-16+0.0194225j 1.69254e-15-0.0246481j -1.27127e-16+0.0191072j -2.14376e-16+0.0135017j 2.00556e-16-0.0155997j -1.58572e-16+0.0118998j -6.61494e-17-0.00681485j 7.27015e-16+0.0201907j 3.53503e-17+0.0111759j -5.28279e-16-0.0386675j 1.35507e-16+0.0164741j 2.1862e-16+0.0201093j -8.04376e-18+0.0141666j -8.89269e-17-0.00192237j -6.61807e-17+0.00534247j 3.85645e-16+0.019299j 9.58692e-15-0.0204851j -5.17554e-16+0.0437466j -9.10572e-16+0.00986865j 2.54428e-16+0.00896748j -1.76979e-16-0.0198163j -1.77284e-16+0.0213295j 2.30399e-16+0.0118225j 6.66908e-17+0.0159064j -4.71952e-17-0.00118088j 1.07985e-16+0.0315962j 1.24637e-16+0.0294418j 1.56421e-16+0.000236364j 3.40425e-16-0.0197721j -1.02997e-16-0.0268161j 2.5737e-17-0.000678477j 2.59399e-17+0.00133525j 1.79864e-17+0.012374j -3.75419e-17-0.000567132j 1.58257e-17+0.0253821j -7.25126e-17-0.0160149j -1.64638e-17-0.0212024j 7.76824e-18-0.00890555j 1.58327e-17-0.0030335j 9.03595e-17+0.00536838j -3.75084e-16-0.0322003j 2.70289e-18-0.0165847j -4.28872e-16+0.0234922j -2.72987e-16+0.0386404j 2.97895e-16+0.0648083j -6.43149e-16-0.0152667j 
3.84117e-16+0.0276229j 1.72985e-16+0.0712073j -4.06908e-18-0.0116857j -3.69918e-17-0.00675388j -1.52223e-17-0.00822199j 2.86305e-16+0.0362282j -5.04333e-17-0.0148609j -1.20198e-16+0.0236278j 2.76969e-17-0.00929507j -5.16384e-17+0.0295601j -2.32865e-16+0.0240339j 1.04835e-16-0.0287187j 1.83902e-17-0.00931974j 6.26706e-18+0.00871593j -1.20262e-16+0.0275742j -1.14983e-16+0.0162508j -3.76588e-16+0.036202j -1.20487e-16+0.0123945j -1.65644e-16+0.0158194j 3.99222e-16-0.0139394j 1.06886e-16+0.0240306j 1.47199e-16+0.0126647j -2.76059e-16+0.0321033j 1.03166e-16+0.0111855j 1.30732e-16-0.00881605j -1.2637e-16-0.0552032j 4.73181e-16+0.0129771j -8.0269e-17-0.0118538j -2.59591e-17-0.00317587j -2.27411e-16-0.0371287j 1.22103e-16-0.0167008j -4.80955e-16-0.0134062j 4.51669e-17+0.000219436j 1.18502e-15-0.0128136j 2.35743e-17-0.0120729j -8.29027e-17+0.00509859j 7.79065e-17-0.00799374j -1.22512e-16-0.00861037j 3.52237e-16-0.0143404j -1.14987e-15-0.0166633j 1.32182e-13+0.00862896j -4.54554e-17-0.00677542j 1.70669e-16+0.00451082j -4.15235e-16+0.0178295j 2.53884e-17-0.0128192j -2.27397e-16-0.00126991j 3.51264e-16+0.0310042j 3.03927e-16+0.0182332j -5.55647e-16+0.0205593j 1.19592e-15-0.00827566j -6.35805e-17+0.00846108j -5.87129e-16-0.00856947j -4.01111e-16-0.00387605j -3.10444e-16+0.00305109j 1.09176e-16-0.0104551j -5.63055e-17-0.00410102j -2.86191e-16+0.00832549j -8.08574e-16+0.0128838j -1.02001e-16+0.0220766j -2.32631e-16-0.0214285j -5.81403e-16-0.022281j -8.10567e-18-0.000173302j 2.94923e-17+0.0148834j -2.65787e-16-0.0215182j -7.16399e-17-0.0251201j 5.69324e-17+0.00060189j -5.02295e-17-0.00237554j -2.99384e-16+0.0121146j -1.15644e-14+0.0227709j -4.29982e-16+0.000643622j -3.92196e-16+0.0134988j -1.34026e-17+0.00220522j -5.2836e-17-0.00519352j 1.53409e-16-0.0028948j 7.46582e-16+0.0442034j -4.8099e-17+0.0170027j 2.05e-16-0.0179123j -2.58452e-17+0.00774297j -2.26271e-17-0.0239794j -1.20758e-17+6.97959e-05j 2.89429e-16-0.0167941j -1.32263e-16-0.0221364j -1.82946e-17+0.0152597j 4.55305e-17-0.0304564j -8.91747e-17+0.0177643j -7.29071e-17+0.0410243j -2.00511e-17-0.0169037j -1.70295e-16-0.0270241j -1.06872e-17+0.0073964j 5.41161e-17+0.0150515j 1.08018e-16-0.0193217j 2.0791e-17+0.00745745j -1.43403e-16-0.0106511j 1.08744e-17-0.0149426j -2.50535e-17+0.0263893j -9.78652e-18-0.0345203j 4.65376e-16+0.0250123j -1.10865e-15-0.0642688j 
-2.10032e-16-0.0335327j -6.52895e-17+0.0133953j 2.16906e-16-0.0496974j -3.65304e-16+0.0254541j 1.12574e-17+0.0167186j -3.73988e-17-0.000445595j -5.72438e-18+0.0118774j 2.22329e-16-0.0407247j 2.85213e-17+0.00984248j 3.28668e-17+0.00445974j -4.36098e-17-0.00085743j 4.29702e-17-0.0334727j 1.06586e-16+0.0236297j 1.53835e-17-0.0102061j 1.41295e-16-0.0312436j 1.51912e-16-0.021733j 1.98147e-16-0.0190742j -3.62177e-17+0.0101407j -9.16843e-17+0.00623182j -7.7135e-17+2.14355e-05j -1.38686e-16-0.0121319j -2.58438e-17-0.0194263j 1.65115e-16+0.0019995j -6.8613e-16+0.0356431j 2.13278e-16-0.024809j 9.40657e-18+0.0161653j -1.14068e-16-0.00433716j 2.16892e-16+0.00319063j -4.07362e-17+0.00984478j -1.56075e-16+0.0185356j 3.12997e-16+0.0377954j 1.01162e-17+0.000199559j 6.96371e-17-0.0226051j -7.71084e-16+0.00997951j -5.58962e-18+0.00680853j -5.98651e-16+0.0505605j -8.09085e-17+0.00390157j 1.63091e-16+0.014558j -2.60885e-18+0.00939333j -5.09211e-16-0.00264128j -1.20251e-13-0.00785876j -1.36657e-16+0.00230656j -3.71875e-16-0.022114j 2.25717e-16-0.0113414j -1.03004e-17-0.0103898j 5.03693e-17-0.0145049j -6.81172e-17+0.00207034j -1.18409e-17-0.000546274j -6.66914e-16+0.0187259j -1.06889e-15+0.00447165j 9.04162e-17-0.00070446j 5.73649e-16+0.0247827j 1.10376e-15-0.00842732j 4.97741e-16-0.00597178j -2.90043e-16+0.0051666j 5.35862e-17-0.00029486j 3.70565e-16-0.0140436j 7.76913e-16-0.0259662j 3.9713e-16+0.0108956j 4.25155e-16+0.0212926j -2.40043e-16-0.00826448j -2.94264e-16+0.00180753j -5.26895e-17+0.00716325j -2.05195e-16-0.0215419j -1.22146e-16+0.0168701j -6.49589e-17+0.00295574j 4.96767e-17+0.0152099j 7.04674e-16+0.00416859j 2.18491e-14-0.0439114j 1.87609e-16-0.00756131j -2.08921e-16+0.012714j -1.08174e-16+0.000533477j 4.09381e-16+0.0282706j 1.82598e-16-0.0244285j -1.2662e-16-0.00169334j 4.62698e-17+0.00551724j -2.31848e-16+0.021106j -5.8387e-17-0.0124332j -7.4824e-17+0.00855099j 3.49421e-17-0.016327j -9.59069e-17+0.0130232j -7.57687e-18+0.00177012j -1.32782e-17-0.0313777j -1.17007e-17+0.012304j 9.92216e-18+0.00621837j -1.373e-17-0.00767881j -4.06616e-17-0.0174766j 7.78043e-17+0.0110524j 3.74958e-18+0.00121852j -1.14139e-16-0.039754j -3.33182e-17+0.0127254j -7.63894e-17-0.0125702j 3.41371e-16+0.025445j 3.49864e-18-0.0240137j -3.31988e-16+0.0419476j -2.81469e-16+0.00719913j -6.61162e-17-0.0266834j 7.02711e-17-0.00659721j 
-3.41675e-17+0.0105607j -1.4749e-17-0.0415682j -2.41304e-16+0.0507512j 3.63102e-16-0.0234347j -1.401e-17+0.0070331j -8.56959e-17-0.0157893j 3.40011e-17-0.00524893j -1.32775e-16+0.0243581j 5.45039e-18-0.0253211j 7.41957e-18-0.0224196j 8.93984e-17-0.00587249j -5.81533e-17+0.0309393j -6.04804e-17-0.00487304j -2.90329e-19-0.00489712j -3.11088e-17+0.00761847j -1.73607e-16+0.0219997j 2.09669e-17-0.000749998j 1.40715e-16-0.0111427j 1.61075e-16-0.0171243j -3.79771e-16+0.0150364j 1.44579e-16+0.0011289j -1.47805e-16-0.00663905j -2.03666e-16-0.0101772j 7.3031e-16-0.0445539j -2.47972e-16+0.0249193j 9.91485e-17+0.0134606j -3.13136e-16-0.0124332j -1.10877e-17+0.00577089j -9.93789e-17-0.000232213j 7.91343e-17+0.00308232j -1.81433e-16-0.0125499j 4.74821e-16+0.0149246j -1.14473e-17+0.0205878j 5.66033e-16-0.00848694j -4.26244e-17-0.000846719j 5.87651e-16-0.0404662j 8.74772e-17+0.00677672j -2.61264e-16-0.00904268j -3.46916e-16+0.00856498j 1.38096e-15+0.0152014j -1.48249e-13-0.0096607j -2.0525e-16-0.00620023j -2.36784e-17+0.00559758j -3.78038e-16+0.0110069j -7.98579e-17+0.0177688j -1.10144e-16+0.00595343j -3.3678e-16-0.0266269j 5.57703e-18-0.0160369j 8.70672e-16-0.0226773j 2.03597e-15-0.0102464j -3.03184e-17-0.0139512j 8.29336e-16-0.00360058j 4.07345e-16+0.02175j 5.87351e-16-0.0118174j 2.64216e-16-0.0033769j -1.44517e-16-0.00219918j -2.21998e-16+0.00682837j -2.88072e-16+0.0179691j -4.19921e-16-0.0274885j -4.47481e-16-0.0130916j 4.52058e-16+0.0233246j 2.77792e-16-0.000846653j -3.14204e-17-0.000657828j 3.16549e-16+0.0246459j 9.33515e-17+0.00412681j -2.2277e-17+0.00494078j -5.33384e-17-0.0130556j -6.06832e-16-0.00555249j -1.67912e-14+0.0340657j -2.32798e-16-0.0105896j 1.232e-16+0.00249634j 2.00969e-16+0.00147181j -4.4642e-16-0.030233j -1.98619e-16+0.0266993j 2.3807e-16+0.00826703j 4.96808e-17-0.0192411j -5.3819e-17+0.00207375j 3.53045e-17+0.00248859j 5.11522e-17+0.00494607j -4.86165e-17+0.0120288j -2.11675e-16+0.0070263j -2.95865e-17+0.00169544j 1.71919e-17+0.0295128j 2.7279e-17+0.0109261j 1.89115e-17-0.00930636j 5.79191e-17-0.0066044j 3.55223e-17+0.0154441j 3.56395e-17+0.00780889j 2.47256e-17+0.000176896j 7.05757e-17+0.0240465j 1.23208e-16-0.0243222j 1.93498e-17+0.00525998j -1.51708e-16-0.00999693j -8.86101e-18+0.0196405j 4.39302e-16-0.0562145j 3.1154e-16-0.000797656j -1.4867e-16+0.00436007j 3.80916e-16+0.0287248j 
-4.6284e-16-0.061542j -1.84588e-16-0.0238786j -1.47299e-16-0.0227796j 2.15481e-16-0.0527367j -1.28025e-17+0.0210715j -1.2955e-16-0.020837j 2.7624e-17+0.0131673j -5.43749e-17+0.00974427j 1.94832e-18+0.00432057j 4.17757e-17+0.00435536j 2.08277e-16-0.0353554j 1.04689e-17-0.0214545j 3.09023e-17-0.00471604j -5.83691e-18-0.0205126j 1.19303e-16-0.0146595j -7.72313e-17+0.0108072j 2.16375e-16-0.0210979j -1.6688e-17+0.00372667j 1.27164e-16-0.00793812j 3.66355e-16-0.0153318j -2.86554e-16-0.0190697j 1.06295e-16+0.00558107j 2.70042e-16+0.000454735j -4.57132e-16+0.0258473j 1.16258e-16+0.00826751j 2.01327e-17+0.0257665j -1.67642e-16-0.00613998j -6.50656e-17+0.00997834j 1.60981e-16-0.00168469j 4.52416e-16+0.0240473j -1.44205e-16-0.00295902j -6.83656e-16-0.0225884j -5.59315e-16+0.0113862j -1.59902e-15+0.0134401j -2.37868e-16+0.0121375j -2.85517e-16+0.0201464j 2.84032e-16-0.0118963j -5.17298e-16-0.0288982j 5.66591e-17-0.0109458j 1.30713e-15+0.0154177j -2.21531e-13-0.014448j -2.215e-16-0.0046685j -1.34164e-17-0.0190246j 5.24571e-16-0.0143672j -1.11959e-16+0.00475571j 8.57131e-17+0.0178365j 2.79606e-16+0.0405465j 5.13255e-16-0.0251907j -4.34902e-16-0.00234248j 1.79741e-15-0.00695377j -1.40623e-17+0.00311209j -2.5076e-16+0.0102693j -1.67152e-16-0.0130127j -9.95701e-16+0.0146062j 4.54792e-17-0.0111115j 2.37189e-16-0.00729632j -1.11036e-16+0.014873j 3.24516e-16-0.0170417j 2.23568e-16+0.0141185j -4.19183e-16-0.00234675j -1.7899e-19-0.0100253j 4.33365e-16+0.045303j -2.06209e-16-0.0202389j -2.71559e-16-0.0232434j -4.2531e-17-0.0102073j 9.47743e-17+0.00173834j 1.08086e-16+0.000314662j -5.3402e-17-0.0216472j 7.22493e-16-5.8453e-05j 7.6701e-16-0.0502264j 1.07568e-15-0.013568j -2.74419e-16-0.0153801j 2.13384e-16+0.0248435j 1.50145e-16-0.0197142j -3.13172e-16-0.0183485j -3.21695e-17-0.0137046j -1.64318e-16+0.0156632j -1.57171e-16-0.0325922j -1.57669e-16-0.0288836j -1.00592e-16-0.00998755j -2.94857e-16+0.0185336j 1.42409e-16+0.0307493j 1.78188e-17-0.00136763j -2.92842e-17+0.0159921j 4.2841e-17-0.00997379j 6.63281e-17-0.010714j -3.03637e-18-0.0184009j 9.98671e-17+0.0183468j 4.49354e-17+0.0218023j 2.03543e-18+0.0044558j -2.16538e-17+0.00462268j -1.14779e-16-0.0124484j 5.14947e-16+0.0448223j -8.27672e-19+0.0197588j 3.0826e-16-0.012958j 1.61726e-16-0.0304972j -3.5246e-16-0.0712987j 7.75253e-16+0.0226909j 
-1.21873e-16-0.00112442j -9.26046e-17-0.0468592j 9.23815e-17+0.016017j -2.13151e-17+0.026022j 8.11219e-17+0.033143j -7.0534e-16-0.0741775j 1.81449e-16+0.0318212j -1.25282e-17-0.00453919j -1.58873e-17+0.0097095j -7.42427e-18-0.00976514j -1.91824e-16+0.0390653j -5.83558e-17-0.00499222j 7.14528e-17+0.0232789j 1.65017e-18+0.000744299j -1.89607e-17+0.00657005j 1.27703e-16-0.0214719j 2.62103e-16-0.0248628j 6.26489e-17-0.00326827j -4.95167e-17-0.000769519j -1.06481e-15+0.0389111j 6.343e-17-0.0166725j -2.78369e-16-0.0308139j 1.15253e-16-0.028776j -2.20638e-16-0.0031245j -1.22593e-16+0.00515748j 9.77412e-17+0.0217145j -7.86916e-16-0.0259781j 3.33132e-16+0.0204348j 1.10891e-16-0.00877374j 5.99111e-18+0.0341463j -8.38418e-17+0.0153758j 7.5104e-16+0.0217125j -7.9885e-17+0.00354945j -7.71856e-16+0.00833681j -9.73987e-17+0.00324345j 4.03374e-16-0.0259883j -1.0541e-16+0.0450749j 8.46287e-17+0.0211458j -4.33732e-16+0.0181228j 1.04108e-15+0.0104896j -5.33096e-13-0.0347995j -5.27624e-16-0.000400472j -5.91737e-16-0.0308488j 4.32096e-16-0.0206474j -9.21211e-17+0.0108042j 1.39365e-16-0.00579747j -6.94421e-16-0.0334157j -3.93708e-16-0.0371743j 8.62014e-17-0.0199079j -4.80387e-15+0.0278094j 4.70155e-16-0.0317738j 2.1914e-15+0.0197946j 1.69275e-15+0.0230478j -1.27427e-17-0.000272641j -8.69179e-17+0.0155982j 1.0185e-17-0.00928957j 3.61041e-16-0.0146706j 7.3585e-16-0.0155609j -1.54924e-16-0.0126826j 4.9449e-17-0.00540707j 7.29591e-16+0.0371134j -9.68488e-17-0.02497j 1.34168e-16-0.000264563j 4.35092e-16+0.0287479j 1.61766e-16+0.04092j -9.5543e-17-0.0151459j 8.16241e-17-0.00478824j 1.3585e-17-0.0419492j 2.93303e-15-0.00440779j -4.85775e-17-0.000173967j 1.51147e-17-0.000905083j 6.46373e-17+0.00779802j -2.45906e-16+0.0136069j -5.84238e-16+0.0263496j 3.8718e-17-0.00300914j -9.15247e-17-0.0263964j -4.24823e-16+0.0254277j 9.23561e-17+0.0228772j 5.71724e-17+0.0268205j 1.64559e-16-0.0233673j 2.07191e-16-0.00720479j -6.71541e-17-0.00352871j 1.42702e-18-0.00964086j -8.02604e-18+0.0264874j 1.05382e-16-0.0192092j 4.67854e-17-0.0137813j 6.8409e-17+0.0362647j -1.72346e-16-0.0288426j -1.47786e-16-0.057153j -8.91893e-17-0.0254736j 9.05985e-17-0.021769j -1.49972e-16-0.0197708j 6.3615e-16+0.0453907j -1.18977e-18+0.0222262j -6.95905e-17-0.0234163j 7.34053e-18+0.0418009j -1.94236e-16+0.0103955j 5.81362e-16+0.0427352j 
-2.8033e-16-0.0400492j -1.73009e-16-0.0347264j -1.37791e-16-0.00384679j 3.86533e-16-0.0518496j -3.76675e-17+0.0165624j -3.79743e-16-0.0527944j 9.50694e-17+0.0260235j -2.71116e-16+0.0385321j -1.25694e-17+0.0153182j -6.13995e-17+0.0166047j 9.77385e-17-0.0196549j 2.91989e-17-0.0168837j -1.26168e-17-0.000440206j -3.92262e-17-0.00864967j 1.23958e-17+0.011012j -1.25059e-16+0.0114314j 2.1399e-16-0.0201835j -5.35523e-17+0.00706965j 2.02688e-16-0.0161216j 3.11258e-16-0.00895431j -2.15029e-16-0.0128091j 1.23698e-16+0.0114389j 2.77873e-16-0.000247153j -4.79091e-16+0.0254676j 8.11669e-17+0.0219579j 3.17222e-18+0.0238464j -1.42811e-16-0.00154032j -2.85711e-16+0.00959872j 5.30289e-16-0.0224592j 5.68648e-16+0.0250358j -3.45698e-16-0.017747j -8.79907e-16-0.0294773j -6.41965e-16+0.0137889j -1.84387e-15+0.0169916j -2.45504e-16+0.0107293j 6.52188e-17-0.0134532j 3.06701e-16-0.000869212j -6.29063e-16-0.0351012j -9.44451e-18-0.0185905j 2.32596e-15+0.0249999j -4.46671e-13-0.0291244j -4.50482e-16-0.0172275j 6.76474e-17-0.0269085j 8.65752e-16-0.0229305j -1.48291e-16+0.00264898j 9.0409e-17+0.0271379j 4.2393e-16+0.0615562j 3.55948e-16-0.0376728j -6.24209e-16-0.0176701j -2.10304e-15+0.0167448j 3.62081e-16+0.00308633j -8.99613e-17+0.0027703j -3.12023e-16-0.00549635j -9.13703e-16+0.0141326j 2.41868e-16-0.00964916j 2.6473e-16-0.00573773j -3.36571e-16+0.0262476j 2.10339e-16-0.014412j 1.7058e-16+0.0192767j -2.35153e-16-0.0056784j 3.40187e-16+0.00569976j 4.3186e-16+0.0317864j -4.78877e-17-0.0299411j -2.52611e-17+0.00261466j 8.0787e-17-0.0114826j 1.59715e-16-0.0101406j 1.43443e-16-0.00364492j -1.70362e-16-0.043864j -4.01908e-15+0.0100756j 9.49325e-16-0.0476117j 1.33655e-15-0.0275573j -2.65037e-16-0.00880842j -5.08473e-17+0.0200687j -6.24641e-17-0.000800555j -3.06143e-16-0.0196281j -1.19779e-16-0.0106789j -2.37228e-16+0.0132652j -8.05335e-17-0.0151308j -1.00001e-16-0.0273683j 7.75063e-17-0.0220376j 1.72845e-16-0.00859448j 1.80008e-16+0.0272205j 6.75941e-17+0.00585846j -4.5689e-17+0.0256788j 1.28812e-16-0.0227304j 1.84508e-17-0.00329722j 7.24925e-17+0.0110501j -2.68022e-17-0.0112637j -3.11136e-17-0.00229027j 3.89141e-17+0.0183413j 7.01166e-17-0.00724342j -1.21719e-16-0.0148122j 5.78789e-16+0.0548816j -2.59241e-17+0.0464851j 3.59388e-16-0.0270516j 2.91916e-16-0.0192783j -2.53811e-16-0.0462961j 7.88722e-16+0.0325555j 
