0.0036473+0.00256959j -0.00215888+0.00529459j 0.027854-0.00435185j 0.0499738-0.00537569j 0.00329888+0.00453021j 0.0124452+0.00318794j -0.0250069-0.0073876j -0.0257791-0.00933042j 0.000348668+0.00263785j 0.00175859+0.00165548j -0.00886165+5.922e-05j 0.0105623+0.0186485j -0.0063265+0.00740612j -0.00672315-0.00498076j 0.00931694+0.0171617j 0.0130999+0.0445043j 0.00423996+0.00908334j 0.00161734+0.0180437j -0.0029959-0.0148872j 0.00188803-0.0142487j 0.00310317-0.0123235j -0.00232841-0.00103059j 0.000739301-0.00153522j 0.00691409-0.0224803j -0.00196741-0.00742135j 0.00396738-0.00239728j 0.0132259-0.0152082j 0.00842264+0.00386251j -0.000825704+0.00441091j 0.00945773-0.00293046j -0.00611817-0.00129169j -0.0029242+0.00690604j 0.0130705-0.00892891j 0.0101553+0.000133243j 0.00922701+0.0183302j 0.00769163+0.00668275j -0.00695781+0.0108487j 0.0123544-0.0191674j -0.00937818-0.0179772j 0.00603111+0.000753105j 0.0079051-0.000626217j 0.00424051+0.00545997j 0.00648699-0.00124939j 0.00306453-0.0130406j 0.0019551-0.00998856j 0.00227885-0.0058123j -0.00700702-0.00276651j -0.00958199-0.00308842j -0.00768294+0.00292573j 0.00324005-0.00503036j -0.00271395-0.00649048j -0.00426068-0.00299035j 0.0116273-0.00970425j 0.00323916-0.00215177j 0.00523011+0.00509219j 0.00511379+0.00105572j 0.00705592-0.000520614j 0.00478838-0.00461807j -0.00158337+0.00705141j -0.00142371+0.0055157j 0.00233552+0.00406155j -0.00396642-0.00129916j -0.0114785-0.00330383j -0.00466297-0.00502328j -0.000256268-0.000612579j -0.00671529+0.00237858j -0.005571+0.0016671j 0.00755973+0.00422215j 0.00446464+0.00218877j 0.00390755-0.00145169j -0.00585225-0.00617396j -0.00146618+0.013433j -0.00369416-0.00174334j 0.00882807-0.0026961j -0.000287389+0.00234507j -0.00134785+0.00171775j -0.00815922-0.00512023j -0.000564564-0.00728465j -0.0133071+0.00408167j -0.00890372-0.00109787j -0.00280644-0.00484329j 0.00614374-0.00481261j 0.00221222-0.00413842j 0.00298966-0.0186533j -0.0120918-0.0110828j -0.0104978+0.00504254j 0.00100593+0.00504968j 0.00317562+0.00380226j -0.00400447+0.0043136j 0.00745698-0.000639792j 0.000229681-0.0129558j 0.000258258-0.00504474j 0.00727574+0.00116565j -0.00756365-0.00137106j 0.000864579+0.00869072j 0.00243621+0.00181179j -0.000798353+0.00270101j -0.00534575+0.000424743j 0.00159989-0.00117809j -0.00312401-0.000333194j -0.00800141+0.00496807j -0.00204336+0.00298127j -0.00309736+0.00509958j -0.00245848+0.00141084j -0.0104824-0.00326337j -0.00300781+0.00260429j -0.00111971+0.00172348j 0.00113735+0.00389136j 0.00220908+0.00172532j 0.00121624+0.00506055j 0.000763319-0.0047964j -0.00219156+0.00286254j 0.00255254-0.00430298j -0.00153999+0.00117948j -1.45523e-05-0.00218995j -0.00401134+0.00190862j -0.00264793-0.00175048j 0.00112248-0.000462984j 0.00435942-0.00730242j 0.0034614+0.00283786j 0.000506241-0.00329245j -0.00340859+0.00184625j -0.00554856-0.00602106j -0.00295391+0.000197093j 0.00566583+0.00129803j 0.00428721+0.00171216j -0.00915942+0.00144607j -0.00367432+0.00144126j 0.00166021-0.00512819j 0.00160817+0.00276039j -0.0012319-0.0043128j -0.00484831-0.00261984j 0.00166351-0.00239614j -0.00328156+0.000786224j -0.00139611+0.000229893j 0.00188789+0.00275853j 0.00196522+0.00119838j -0.00849478+0.0011973j 0.00260181-3.62325e-05j 0.000566955-0.00344947j 0.0031745+0.00617962j -0.00502482+0.000307312j -0.00215426-0.00356606j 0.000989463-0.00558914j -0.00411497+0.00143187j -0.00238645-0.000938589j -0.000667717+0.00319644j 0.00327725-0.00331122j -0.00102959-0.00423074j 7.48054e-05+0.00396935j -0.00457332-0.000430507j -0.00135125-0.00268696j 0.00100805-0.000126666j -0.00369227-0.000843049j 0.00244997+0.00209121j -0.00239004-0.000529673j -0.0014302+0.0041904j 0.00299548+0.000543891j -0.000196892+0.00251562j 0.00158752+0.000139517j 
0.00177394+0.00701464j 0.00891379+0.00846359j -0.0151975-0.0259439j -0.00219617+0.00814213j -0.00238828+0.0371864j -0.00458312+0.0315679j 0.00623389-0.0124524j 0.00793423-0.0103159j -0.00698802+0.0252556j 0.00099633+0.0173019j -0.0345861+0.0181144j -0.0281267+0.0559482j -0.0352861-0.0132819j -0.0200877-0.00054662j -0.00227969-0.00840021j 0.00526805-0.00112244j 0.00111275+0.00122638j 0.00384555+0.00172373j -0.000936099+0.00164325j -0.000132495-0.00046367j 0.0073792+0.00120159j -0.00220119+0.00329533j -0.00344345+0.0018478j 0.00160561-0.000157713j -0.0110701+0.00553674j 0.00286361-0.00321305j 0.00156839-0.00162107j 0.00542973-0.000646343j -0.00846105-0.00252336j 0.0158529+0.00128287j -0.00375494-0.00238108j -0.00684183-0.0089787j 0.00204498+0.00868904j -0.00304402+0.000976869j 0.0146337-0.00484035j -0.00419294-0.0152704j -0.0130205-0.00147933j -0.00284175+0.00553254j -0.000497254-0.00344324j 0.0168436-0.012957j 0.00310992+0.00982243j -0.0110048-0.00759594j -0.0183532-0.0110691j 0.00509904+0.0027411j 0.00170527+0.0147504j -0.00618922-0.00190072j 0.00113945-0.0013203j -0.0152078+0.00501521j 0.000734668-0.00101214j 0.00564322-0.00563787j 0.00420423-0.00729804j -0.000321959-0.00582804j -0.0026217+0.000469949j -0.00251162-0.00580346j -0.00717728-4.4776e-05j 0.00693655+0.0144282j 6.20643e-05-0.00459268j 0.000291254+0.00778264j 0.00654596-0.00983339j -0.0118836-0.000302429j -0.00150818+0.00252331j -0.00214802+0.00654706j -0.00418955+0.00754456j 0.0102594+0.00084683j 0.00582878-0.00466877j -0.00162885-0.00192281j -0.00545391-0.0092819j -0.0146069+0.00100099j -0.00452226+0.0158039j 0.000243203+0.00600059j -0.0131194+0.00981024j 0.000431746-0.00202347j -0.0139226-0.00184737j -0.00315963-0.00318168j -0.0039577-0.00127608j 0.00785893-0.00526024j -0.011058+0.00254646j -0.00353374-0.00817798j 0.000341803-0.0032478j 0.00298463+0.00224746j 0.00978421-0.00528015j 0.000300867+0.00344359j -0.0120265-0.000376199j -0.00671211+0.00296419j -0.00174947+0.00298541j -0.000900237+0.00225628j -0.0119249-0.000679412j -0.00732234+0.00653044j 0.00012215+0.00386036j 0.0035703-0.0044868j 0.00299341+0.00129221j -0.00460554+0.00259338j -0.0077517+0.00128646j -0.0123709-0.000120738j -0.0174349+0.00117932j -0.000249585+0.00249266j 0.00205955+0.000243994j 0.00460596+0.00293217j 0.00481078-0.00160254j -0.00264203-0.00178553j 0.00543019-0.00515036j 0.00683731+0.00131104j -0.000956654-0.00083444j -0.00111558-0.00380837j -0.00336032+0.00147161j -0.00121093+0.00398138j 0.00128099-0.000441771j 0.00269659-0.000861185j -0.00107994+0.000849553j 0.00555087+0.000392668j 0.0063693+0.000649633j 0.012788+0.002726j -0.00496587-0.00043119j -0.00178391+0.000335211j -0.000525221-0.000820483j 0.0025001+0.00325029j 0.00320734-0.00157841j -0.000167506+0.000505762j 0.00767964+0.000548193j 0.000853025+0.00269138j 0.00489986+0.000293224j -0.00282696-0.00157772j 0.000587908-0.000356296j 0.00178092+0.00158721j 0.00117895-0.00229655j 0.0018372+0.00149369j -0.00556837+0.000377956j 0.00428203+0.00202191j -0.0035346+0.00100982j -0.000571052+0.00218754j 0.00409756+0.000493319j 0.0027076-0.00264193j 0.00593+0.0017748j 0.00360147-0.000228692j 0.00896449+0.00209396j -0.00124494+0.000755052j -0.000469733+0.000509063j 0.00398139+0.000672336j 0.0133263+0.00256626j -0.00298696-0.00331321j -0.00633527+0.00131495j -0.00304621+0.00119473j -0.00572989-0.00246829j -0.00093162-0.00494029j 0.00185505+0.00336119j -0.00576587-0.00117435j 0.00150488+0.0041003j 0.00690033-0.00068868j -0.00395461-0.00357606j 0.00314913-0.00123892j 0.0102935+0.00257037j -0.00129722-0.00108869j 0.000595926-0.00307391j -0.00382484-0.00310032j 0.000642199-0.00477488j 0.0116992+0.00092684j 0.00314348+0.00235701j 0.00642456+0.00178612j -0.00151766+0.00236024j 0.00119494-0.0021553j 
0.0108429-0.0293266j -0.0369688-0.0112885j 0.0220018-0.00906702j -0.0330134-0.005077j 0.0285975+0.0201284j 0.00369346+0.0178175j -0.0216652+0.00128041j -0.0319335+0.0159479j -0.0163334-0.0169566j -0.0297154-0.0101015j 0.10303-0.00168901j 0.0542585-0.0645387j 0.0405014+0.1106j 0.0387606-0.0267864j 0.0080074+0.0278852j -0.0085235+0.00863941j -0.00859169-0.0251624j -0.021574-0.0117451j -0.00241272+0.0042906j 0.00589795-0.00533172j -0.00930533-0.00459563j 0.00771793-0.0199221j -0.00444036+0.00296611j -0.0184682+0.00956356j 0.0326385-0.0102136j -0.0066903+0.0140514j -0.00746344+0.0181835j -0.0141155-0.0244225j 0.0153594-0.0143655j 0.00339904+0.00309215j 0.0290137-0.00470479j 0.0204771+0.0247142j 0.004377-0.00359575j 0.00787788-0.0199901j -0.00892115+0.00179923j 0.0203866-0.00488471j -0.00766235-0.00389877j 0.00828759-0.00297106j 0.000995043-0.00284892j 0.0104098+0.00530393j -0.0041794+0.00311306j -0.00690458-0.00929071j 0.00560438-0.00388213j -0.00414197+0.00588323j 0.00216125-0.00319206j -0.00437948+0.00687224j -0.0037678-0.00133266j -0.000256265-0.000826211j -0.00149133-0.00876837j 0.00510908-0.00101222j 0.00985218+0.00380673j -0.00308069+0.00102741j -0.000817595+0.00242328j -0.00524669-0.00372341j 0.00227225-0.00345619j -0.000817311-0.00375073j -0.00263555-0.00449725j 0.00057744+0.001329j -0.00375808-0.00287237j 0.000774367+0.00299105j -0.00279363+0.00182297j 0.00276412-0.000459914j 0.00185122-0.000700061j -0.0108862+0.000645901j 0.0106826-0.00720715j 0.00362705-0.00617014j -0.00432991-0.00109965j 0.00552275+0.00215658j 0.00764157-0.00348483j 0.000166245-0.00192553j 0.00182285+0.00276792j 0.00173019+0.000755239j -0.00273712+0.0127116j 0.00673968+0.0029945j 0.0137074+0.00213181j 0.00640565+0.00408085j 0.00580677-0.00821614j 0.0115042+0.00645279j 0.00192504+0.00706928j -0.00318131+0.00353086j -0.00323214-0.00269544j -0.00506904-0.00258637j 0.00427704+0.00520663j 0.0081404-0.000844496j -0.000398128+0.00511055j -0.00197944-0.0082059j -0.00687281+0.00122016j 0.00435156-0.00734797j -0.00373497-0.00266107j 0.0047816-0.00524614j -0.00755635+0.000663783j -0.00553375-0.00461645j 0.00253372+0.00178141j -0.00355534+0.00103752j -0.00385629+0.000355809j -0.00206813-0.00592524j 0.00172493-0.00179195j -0.00327652-0.00408908j 0.00331461-0.000435772j -0.00187848+0.00892483j 0.00161878+0.0055898j -1.91762e-06-0.00486388j 0.00189978-0.00425108j 0.00319517-0.000616333j 0.00903962-0.000571344j 0.00230561-0.00330844j -0.000718969+0.000358053j 0.00392329-0.00111246j -0.0100612+0.000914183j 0.00354454-0.00234292j 0.0089256+0.000513497j 0.00433956-0.001996j -0.00647937+0.00237405j 0.00516151-0.00275162j 0.00248549+0.000304957j -0.00643813-0.00235645j -0.00114878+0.00217892j 1.79192e-05-0.00315804j 0.00333236-0.00709877j -0.000907388-0.00171327j -0.000332679+0.00178023j -0.00885829-0.000237433j -0.00328712-0.00143669j -0.00114322+0.00271326j 0.00375857+0.0078005j 0.00650252-0.00484862j 0.00179693-0.000157213j 0.00158375-0.00015418j 0.00197026-0.00566785j 0.00176742+0.00297281j -5.69608e-05+0.00121804j 7.39327e-06+0.00119735j 0.00164083-0.00404896j -0.0012005-0.000923735j -0.000761225+0.00115515j -0.00374004+0.00255788j 0.00435316+0.00545687j -0.00221821+0.00471907j 0.00565967-0.00362991j 0.00778886+0.00112826j 0.00730928-0.00504471j 0.00284172-0.000443986j 0.00249633+0.00263969j 0.00173362+0.00866472j 0.0138003-0.00539728j 0.000853994+0.000807755j 0.00113664-0.00414268j 0.00365715+0.00384649j 0.00754714-0.00541457j 7.48915e-05+0.00599421j 0.000503196+0.00301654j -0.00903923-0.00153262j 0.00891808+0.0117903j -0.0113178+0.00458486j 0.000832931+0.00574836j -0.00918464+0.00189995j -0.00204979-0.00259525j -0.000889636+0.00039554j 0.0188797-0.0162265j 0.0311737+0.0216663j 
-0.0278577-0.00868143j -0.0142183+0.0201645j -0.00235017-0.0214795j -0.00391618+0.0182601j 0.0144331-0.0153977j 0.016431-0.00448567j 0.0265953+0.0075661j 0.0196726+0.0171209j -0.0189038+0.0113449j -0.00212028+0.0200656j 0.0230501-0.0808697j -0.0766281-0.0752053j 0.0847868-0.0451095j -0.00328163-0.0385761j 0.0192748-0.0105971j 0.00471995+0.00649542j 0.00919351-0.00916612j -0.0147669-0.00402579j 0.00048794+0.00192515j 0.00903846-0.0227923j 0.00428103+0.00489738j 0.00185992+0.00402744j 0.0156844-0.00418862j -0.0126704-0.011936j 0.0221856-0.0176829j -0.00426941+0.0210497j 0.0272553+0.0086018j -0.0191162-0.00745474j 0.00589832-0.0173306j -0.00264719+0.00166858j -0.00568147-0.0137473j 0.0281145-0.00605944j -0.00758276-0.00157068j 0.000416589+0.00855497j 0.00707932+0.00945636j -0.00322382+0.00179663j -0.00504816+0.00747057j -0.00429726-0.0129424j 0.00648971+0.0025917j -0.00686043-0.00556112j -0.0025154-0.000995835j 0.00135587-0.0116511j -0.00196196+0.00428301j 0.00083506+0.00442081j 0.00830059+0.00491355j -0.00825472-0.00338351j 0.00582888-0.0068321j -0.00714861-0.00202651j 0.0096376+0.00115758j 0.0019312-0.000997148j -0.00543529+0.00553072j -0.00409029+0.00119471j 0.00760168+0.0024937j 0.00331413-0.0032031j -0.00232435+0.00846365j -0.000130236-0.0024972j -0.00233542+0.00104286j -0.00480303+0.0022608j 0.0070399-0.0110431j -0.00088875-0.00438216j 0.00757574-0.00824595j 0.00695331-0.000442088j -0.00221083+0.00329597j -0.0082021-0.008488j -0.00293327-0.00364402j -3.88985e-05+0.00718945j -0.00146543-0.00686985j 0.0014783+0.00430653j -0.000978302+0.00580145j 0.00523485-0.00213695j -0.0130489-0.00491181j -0.00107511+9.41528e-05j 0.000745449+0.00689192j -0.0039674+0.00249302j -0.00138005-0.0017003j 0.00784782-0.00519295j -0.00624939-0.011269j 0.00442339-0.00576977j 0.00553297-0.00713424j 0.00866516+0.00181567j 0.00182782+0.00372942j -0.00980459+0.00394193j 0.00592491-0.00526202j -0.00298327-0.00579958j 0.00352828-0.00174882j -0.00595534+0.00407011j 7.49439e-05-0.00274264j -0.00604993-0.00518229j 0.00271347+0.0017877j -0.00400158-0.00577579j 0.00072988+0.00471465j -0.00574067+0.00213685j 0.00629801+0.00231765j -0.00196438+0.00730297j 0.00419257+0.00504681j 0.00276064+0.00521607j -0.0053683-0.00291308j -0.00520124+0.00476813j -0.00483892+0.00719045j 0.00410908+0.00132185j 0.000237371-0.00110436j -0.00472405-0.002309j -0.00210053+0.000187166j -0.00366158-0.00151203j -0.00065238-0.00487591j -0.0038726-0.00190847j 0.000131751-0.000502092j 0.00232533-0.00469009j 0.00155904+0.00916431j -0.00158406-2.38787e-05j 0.00296053-0.00594125j 0.00400364+0.000899859j -0.00353432+0.00133667j -0.00150991-0.00301644j 0.00458051+0.00451774j 0.000333952+0.000446215j 0.00371249+0.00073214j -0.00194366-0.00542734j -0.00723917+0.00265596j -0.00359312-0.00596945j 0.00261329+0.00131822j 0.000387668+0.00291589j -0.000974839+0.00581383j 0.00293791-0.000220478j -0.00141549-0.00308696j -0.00115153+0.00406415j 8.63222e-06-0.00339264j -0.00235824-0.00285557j 0.00539-0.00152121j -0.00158132+0.00282008j -0.00215221+0.00272645j 0.000880294-0.00328754j -0.00567682-0.00156967j 0.000480977+0.00232641j 0.00179938+0.00182151j -0.0059136+0.00672933j -0.000617573+0.000626308j -0.00611232+0.00311558j 0.00146955+0.00181651j 0.000885566-0.000397765j -0.00565717+0.00252495j -0.00283048+0.00359024j -0.0106318+0.00324331j 0.00146263-0.00303542j -0.000209939+0.00608958j -0.00242089+0.000543292j -0.00369705+0.00256857j 0.000312282+0.00412075j 0.00183215+0.00270194j -0.000944868+0.00247464j -0.00256674-0.00122284j 0.00691269-0.00319638j -0.00082068+0.00325914j -0.0061257+0.000254304j 0.00819916-0.00549564j 0.00428903+0.014612j -0.0119425-0.00315701j 0.00537879-0.00299965j -0.0210026-0.010103j 0.0104237-0.00925783j 
0.00734127-0.00413001j -0.00351651-0.00124845j 0.00695168-0.000423673j -0.00508673-0.0175925j -0.00235526-0.0176563j 0.0122397-6.29711e-05j 0.0183737-0.0295946j 5.25506e-05-0.0144713j 0.000769594+0.0139893j 0.0123496-0.016327j 0.0320796+0.0179596j -0.0148203-0.00219879j -0.0259877+0.0224882j 0.00130166+0.00683486j -0.000163496-0.0137621j 0.00703113-0.00519228j -0.0173026+0.00714815j 0.00838026-0.0168891j 0.00279845+0.000137142j 0.0103088-0.0219257j -0.00714809-0.000930454j -0.0137951+0.00586112j -0.00697342+0.0077076j 0.0123123-0.00411997j -0.00964201-0.00257121j -0.00822603+0.00844255j 0.0145478-0.00564283j 0.0174728+0.0109945j -0.00984875-0.0057565j -0.00737658+0.00608178j 0.0089799-0.00908375j 0.00713159+0.00214557j -0.0115447-0.00181703j -0.00970867-0.00104481j -0.000795442+0.0099806j -0.00994421-0.00181319j -0.00799342-0.00124446j 0.000895115-0.00237401j -0.00794117-0.00364257j 0.0109828-0.0142057j -0.00345321+0.00322324j -0.00590794-0.00701465j 6.24656e-06+0.00364786j -0.00912332+0.0080901j -0.00133493-0.00576878j 0.000195244+0.00477008j 0.0123907+0.0033405j 0.00106848-0.00727391j -0.00720747+0.00864767j -0.00323458-0.00441523j -0.0053462-0.00537851j -0.00482748+0.00152063j 0.00188563+0.00832293j -0.00770142-0.000660249j -0.00946506-0.00467997j -0.00429437-0.000164633j -0.00288527-0.00907189j 0.00181188+7.26969e-05j 0.00472651-0.00203628j 0.00647049-0.00304726j 0.00518774+0.00431532j 0.00202277+0.00718491j -0.00172902-0.0116933j -0.00497371+2.24521e-05j 0.000282971-0.00285267j 0.00100207-0.00778433j 0.00398381+0.00307209j 0.00814462+0.000959837j -0.00453615-0.0134098j -0.00553267+0.00504126j 0.00536917-0.00679498j 0.00558619-0.000625755j 0.000771942-0.00635572j 0.00244008-0.000207638j 0.00494817-0.00569486j -0.00156314+0.00283933j -0.00199462-0.0013236j -0.00120815-0.000763994j 0.000985247-0.00763368j -0.0018832-0.00276695j 0.00224603-0.00238881j -0.00620265-0.000719719j 0.000186948+0.00403458j -0.00467425-0.00163968j -0.00127298+0.00144301j 0.000704497+0.00615978j -0.00338325-0.000560947j 0.00530522+0.000445763j -0.0051968-0.0093399j 0.00504112-0.00231066j 0.00923294-0.00301303j 0.00134878+0.0052131j 0.004659-0.00149399j 0.00367407+0.000202318j 0.00242517-0.00397836j 0.00359634-0.00350636j -0.00606061-0.00482464j -0.000819816-0.00568753j -0.003283+0.00698373j -0.000519156-0.000953989j -0.00109079+0.0010733j 0.00429452-0.00317717j 0.0067736+0.00247907j -0.00428537-0.00451033j -0.00223473+0.00105536j -0.000984913+0.0032755j -0.00353021+0.000288701j -0.00581326-0.00790191j 0.000305961+0.000974216j 0.00311022+0.00123098j -0.00196007+0.00610468j 0.00348378-0.00545053j -0.000243142-0.00117315j -0.00100363+0.00525672j 0.00783342-0.00598286j -0.000903355-0.00335428j -0.000671215+0.00012345j 0.000250828-0.000570963j 0.0018813+0.00253364j -0.00177466+0.00129145j -0.00121721-0.00221887j -0.00151055-0.00536125j -0.00313287+0.000992562j 0.00190804-0.00379781j -0.00498276-0.00233163j 0.00223501-0.00404332j -0.00190815+0.0012623j -0.00317216+6.70922e-05j 0.000337487+0.000347433j 0.00465518-0.00157116j 0.00268438+0.00184637j -0.00454813-0.000368975j 0.00070613+0.00129581j -0.000566475-0.0071908j 0.00474536+0.000514427j -0.000628788+0.00106465j -0.00368972+0.00310702j -0.00609332-0.00210758j 0.0013886+0.00194913j -0.0022824-0.000874545j 0.00161782-0.000392319j -0.00442187+0.00547201j 0.00248326+0.000335439j -0.00378616+0.0058455j -0.00154203+0.00110097j -0.00273601-0.00127776j 0.00568932+0.00284784j 0.00574542+0.00411823j 0.00722887+0.00257635j 0.00176795-0.00295533j -0.00606534+0.00021438j -0.000532308-0.00222932j -0.00445238+0.000628911j 0.0012829+0.0033774j 5.27882e-05-0.00322578j 0.00329726-0.00347408j -0.00225705-0.00563785j 0.00121515-0.00245253j 0.00358342-0.00242995j -0.00018408+3.12612e-05j 
-0.00646339+0.00119549j 0.0044519+0.00156561j -0.0102264-0.0105342j -0.0063929+0.00365119j -0.0030398-0.0029992j -0.0097278-0.020682j -0.0224531-0.0312242j -0.00848172-0.00118639j 0.00530449-0.00913089j -0.00627791-0.0116211j -0.00733551-0.0390526j -0.0095693+0.0313055j 0.00369354+0.000223778j -0.00181339-0.00897666j 0.0142419-0.00497776j 0.00366177+0.00127766j 0.00213281-0.00388928j 0.021466+0.00556575j -0.00290695+0.00344711j 0.0301925+0.0116306j -0.000781407-0.00281634j -0.00909437-0.00288645j -0.00331677-0.00556346j 0.00334309-0.000296443j 0.0128897+0.00115267j -0.0138096-0.0125662j 0.0139939+0.0146367j -0.00242758+5.83337e-06j 0.0107121-0.00109384j -0.00755321-0.00378697j -0.00105822+0.00713661j 0.0028185+0.00621747j 0.00330041-0.00716834j 0.00265754-0.000782218j -0.0100772+0.000863921j -0.00544178-0.00809161j 0.00515824-0.00319214j 0.00497194-0.00193j 0.00109516-0.00362126j 0.0137125+0.00579565j -0.00222116-0.00582053j 0.0132497-0.00414076j -0.00812351+0.00362396j -0.00653961-0.00877792j 0.00600585+0.0107618j -0.0025661-0.00649767j 0.00103542+0.0105012j 0.00368708-0.00436223j -0.00247847-0.00041069j 0.0093123-0.00264142j 0.000674016-0.00141325j -0.0063831-0.0076738j -0.0066359+0.00379663j 0.00441859-0.00490238j 0.00131306-0.00710373j 0.00334733-0.00298988j 0.00466209-0.00338672j -0.000296014+0.00023064j 0.0055027+0.00686275j 0.00625399+0.00364251j 0.00419781+0.0097414j -0.00125619+0.00302493j 0.00562363+0.00110185j 0.00137465-0.0160414j 0.00653013-0.00890423j -0.00373498+0.00872396j 0.0029038-0.002617j -0.00940011+0.00511359j 0.00787475-0.00459184j -0.000987292-0.00791424j 0.00236205-0.00322753j -0.00456723-0.00525883j 0.00116419+0.00127526j 0.0028978-0.00173261j -0.00204547+0.00283452j 0.00272033-0.00719951j -0.00446661+0.00202835j 0.000192034+0.00504485j -0.0108002-0.00450848j -0.000658695-0.00443766j -7.11238e-05-0.00329004j 0.00352144+0.00583379j -0.000285189+0.00429008j -0.00247065+0.00918522j -0.00337226+0.00137395j 0.00789898+0.000799247j -0.00538068+0.00474843j -0.00111158-0.0039446j -0.00454579-0.00223256j -0.00372813-0.0010924j -0.00355074-0.00666741j 0.00541769+0.00250472j 0.00666532-0.00487052j 0.00346501-0.00266028j -0.00126637-0.00203287j -0.000494361-0.00647984j -0.0068897+0.00665484j -0.00123627+0.00600284j 0.00973621+0.00437929j 0.00141291-0.0040244j 0.00150655-0.00111208j -0.00471675+0.000632485j 0.00100791-0.00618189j -0.00266676+0.00567722j -0.000801215-0.00223108j 0.000659687+0.000751794j 0.00052974+0.00320688j -0.00888635+0.00155942j 0.0038586+0.000350291j -0.00135566-0.00131694j 0.000237367-0.00363226j 0.000145678-0.0026888j -0.00233493+0.000529092j 0.00231104+0.000780137j -0.00413738-0.00696271j -0.00389733+0.00372038j -0.000603325-0.00180143j -0.00466107-0.000669415j -0.000759103+0.00325412j 0.00164118+0.00179819j 0.000718885-0.000116145j -0.00472963+0.00306827j 0.00184703+0.00402738j -0.00432398-0.00330479j -0.00267863+0.00367333j -0.00251467+0.00334312j -0.00226573+0.00211586j -0.00264215+0.0003413j -0.00320632-0.00113393j -0.000698011-0.00381797j 0.00532285-0.00143745j 0.00126895+0.00283219j 0.00119798+0.00303038j -0.00397999+0.000454815j 0.00363586-0.00528263j 0.00320562-0.00049395j 0.00246543+4.84199e-05j -0.00086534+0.00600488j 0.00211299+0.00267525j 0.000246426+0.000863428j -0.0032034-0.00238112j 0.00462763+0.00250761j -0.000423773-0.000260737j 0.00411441+0.00125979j 0.00492979+0.00105203j -0.00300441+0.00355103j -0.00202593-0.00359685j 0.00175792-0.00408664j 0.00187962-0.00516589j -0.00523824-0.000196188j 0.00234272+0.00529816j -0.00240943-0.000860429j 0.00507642+0.000605293j 0.00560288-0.0012359j -0.00198548-0.000561086j -0.00120439+0.00134386j -0.00301948+0.0042015j -0.00555505+0.000311771j -0.00271727+0.000519501j -0.000507181+0.00100038j 
