-0.0038608+0.00586012j 0.00514263+0.00446642j -0.00243837-0.00898542j -0.000367211-0.00395487j -0.00723213+0.00145787j -0.00459598-0.00137373j 0.00440929-0.00207341j 0.00430307+0.00114169j -0.000711462+0.000470139j -0.0061735-0.00355218j 0.00260544+0.000629305j 0.00311285-0.000587368j 0.000499732-0.00297087j 0.000322036+0.00338382j -0.00505484-0.0024664j 0.00064043+0.00429078j 0.00261479+0.00188305j -0.00310114-0.00342219j 0.0011418-0.00222412j -0.000247742+0.00187034j 0.00258339+0.000532031j -0.00315342-0.00297043j -0.00366723+0.00111772j -0.00145033-0.00535235j -2.18436e-05-0.00419572j -0.0019377-0.00115341j 0.00129198-0.00228091j 0.00183523-0.00299432j 0.000215526+0.00150017j 0.000650739+0.00157731j -9.1034e-05+0.000808633j 4.02564e-05-0.00481049j 0.00130574-0.00482945j 0.000729266+0.00185842j 0.00128388-0.00151403j -0.00206726-0.00288608j 0.00407319-0.00235373j -0.003803+0.00151975j -0.00270441-0.00167887j 0.00217615-0.00317651j -0.00153246+9.52618e-05j 0.00223142-0.00101881j 0.000466012+0.0018022j -0.00141874+0.00400051j -0.0021043+0.000714623j 0.00419342-0.00170983j 0.000698553-0.000682371j -0.000490154+0.000887258j 0.00169729-0.000309676j -8.33679e-05-0.00202977j -0.00047018-0.00355488j -0.00230301-0.00173949j 0.00159532+0.00106476j 0.000467684+0.000405138j 0.00142527+3.52405e-06j 0.00265708+0.00100833j -0.000709823+0.000928476j 0.00165254+0.00111156j 0.00211341+0.00122334j 0.000282287-0.00495189j 0.000100533+0.00170662j -3.10825e-05+0.000309474j 0.00122343-0.00122999j -6.48243e-05-0.00130909j -0.000685028+0.000981336j 0.00322427-0.00115774j 0.00258643+0.00212896j -0.000998357+7.03389e-06j 0.00102074+0.000905068j 0.00112222+0.00040951j -0.00058061-0.000552814j 0.000665901+0.000249994j -0.00104529-0.000787697j 0.0019661-0.00153881j -0.000528371+0.00234024j 0.00172695+0.00247476j 0.00053827-0.00350895j 0.00113706+2.14317e-05j -0.000143278+0.000288836j -0.00388913+0.00172616j 0.000826803-9.14543e-05j 0.00258739+0.00149276j 0.000901226-0.000621538j -0.00134202-0.000549464j 0.00320198+0.000582995j -0.00127048+0.00159747j -0.000352716-0.000940787j 0.00204695+0.00142249j 0.00154613-0.00050077j -0.000193337+0.00216112j -0.00141393-0.000260953j -0.000291783+0.00131096j 0.000322268-4.61035e-06j 0.00117846+0.00274412j 0.000179592+0.00236595j 0.00142335-0.00301266j -0.0025643+0.000466234j 0.00143787+0.00455971j -0.000500569-0.00105241j -0.00139861+0.000969523j 1.77192e-06+0.0011851j -0.00304598-2.37416e-05j -0.000932116+0.00095155j 0.00124809-0.000390545j -0.00150125-0.000628049j 0.0020232-0.00123778j -0.000455324+0.000185358j -0.00251819+0.000993065j -2.57798e-05+0.00350891j -0.00249884+0.00317955j -0.00113325+0.00251048j 0.00234762-0.00274461j -0.000448153-0.00150346j 0.000168251-0.000258676j 0.000440649+0.00145626j 0.00300242-0.00268602j -0.000553093-0.000104629j 0.00085499+0.000274048j -0.00186283+0.000702592j -0.00153774+0.00223021j 0.000228115+0.00175892j -0.00408191+0.00475357j 0.00369669-0.0032343j -0.00200585+6.36267e-05j -0.000292745-0.00155645j -0.00219619-0.000677316j 0.00317261-0.000697651j -0.00154316-0.00161043j 0.000300108-0.00057387j -0.0109668-0.00187623j -0.00381007-0.000882459j -0.00268306+0.00160104j -0.00370887-0.0102728j 0.00810802-0.00508614j 0.0114115+0.00312892j -0.00039745+0.0119517j 
0.00652344+0.00334055j 0.00398774-0.00494335j -0.00743926+0.00268432j -0.00336331-0.00105435j 0.00204268+0.00544072j -0.00065075+0.00133154j -0.00130291-0.00297047j 0.000315-0.000564075j -0.00164288+0.0011728j -0.00349123+0.0102712j -0.00138057-0.00402053j 0.000959499+0.0027554j -0.000136314+0.000105763j 0.00160794+0.00040296j -0.00441276+0.00107294j 0.000963609+0.00128614j 0.000350082-0.000883301j -0.00309986+0.00152465j -0.00400666-0.00348038j -0.000454291+0.00017016j -0.000824739+0.000421814j -0.00118452-0.00645732j -0.0035579-0.000564132j 0.000707838-0.00219966j 0.000484422+0.00140034j -0.000100201-0.00028978j 0.00256892-0.000579241j 0.000248074-0.00100503j -0.000573726+0.000459519j 0.00093898-0.000332498j -0.000125136+0.000628583j 0.000217878-0.00286457j 0.000539737+0.00217585j -0.00049082-0.000678274j -0.00491218-0.00188826j 0.00276275-0.00206445j -0.000659237-0.00412498j 4.7614e-05+0.000981669j -0.00134269+0.000979957j -0.000152589+0.00482274j -0.000408782+0.0033408j -0.00278771-0.000398762j -0.000302082-0.00192351j -0.00111179-0.00118345j -3.36515e-05+0.00171414j 0.000480059+0.00267266j -0.00020778+0.00212822j -0.000524066-0.000721286j 0.00137948+0.00113388j 0.00292602+0.000725613j 0.00108154+0.00138471j 0.00143131-0.000117965j -0.000188708+0.0018766j 0.00221199+0.000669165j -0.00250996-0.00145388j -0.00513605+0.00273833j -0.000757509-0.00266658j -0.000760388-0.00190438j 0.000963644+0.000593222j 0.0022292-0.00156879j -0.000451209+0.00121817j -0.000326048+0.000252843j 0.000816343+0.00164397j -0.000933407-0.000329658j -0.00130371-0.000864673j -0.00111612+0.0025302j -0.000333366-0.00150818j -0.000324582-0.00515515j 0.000678845+0.00132103j -0.00152542+0.00205904j 0.00266553+7.39867e-05j -0.00149504-0.000441027j 0.00211418+0.000545141j -0.000254539-0.00172647j -0.00300653-0.00185447j 0.00126209+0.00213316j 0.000121012+0.000751251j 0.000517376-0.00103191j -0.000395483+1.79914e-05j -0.000973438-0.00228774j -0.00147763-0.00567286j 0.00125479-0.00313523j -0.00125479-0.00129084j 0.00236083+0.000921023j 0.00262285-0.0036122j -0.00090601+0.00109387j 0.000973773-0.00156801j -0.00400727+0.00137027j -0.00097044+0.000346313j 0.00136927+0.00286729j 0.00132946-0.00283029j 0.00101496-0.00091907j 0.00506434+0.00194016j 0.00188643-0.00138957j 0.00323901-0.00155386j -0.00410221+0.0010001j 0.00203395-0.00177725j 0.000643962-0.00313231j 0.000871976+0.00157123j 0.00213367-0.000677001j -0.000372392-0.00368903j 0.00023962-0.000533998j 0.000831554+0.00272879j 0.000182236-0.00174108j -0.000133645+0.00118176j 0.000533228-0.00174985j 0.000727939+0.00410947j -0.000145672+0.00100985j 0.000902836+0.000172037j 0.000346298+0.0024394j -0.000119363+0.00125617j 0.0013276+0.000363522j 0.000797873-0.00125892j -0.000221301+0.00323358j -0.000290844+0.000857274j 0.00257923-0.00173098j 0.00202349-0.00157062j 0.00301114-0.00271558j -0.00132386+0.00547863j 0.00177329-0.000768327j 0.00104738+0.002003j -0.000584663+0.00208243j -0.00652613+0.00210375j 0.000165515-0.00140653j -0.000404175+0.000895584j -0.0050059+0.00196244j -6.20331e-05+0.00274165j 0.000804722-0.000393051j -0.00938619-0.000168282j -0.00119032+0.00583281j 0.000506001+0.00262322j -0.00172814-0.00239827j -0.0104938+0.00158894j -0.00319349-0.0107707j 0.00329966-0.0117993j 0.0134655+0.00128294j 
0.00411797+0.00601402j 0.00583744-0.00239509j -0.00307373+0.00124165j 0.0003863-0.00665228j 0.00191843-0.00119024j -0.00635839-0.00187532j 0.00942402+0.0018662j -0.00377898-0.00101716j -0.000161056+0.000998704j 0.00148805-0.00501941j -0.00177124-0.00882884j 0.00359732-0.00163589j -9.13515e-05-0.00259836j -0.00400679-0.0012096j 0.00166158+0.00278805j 0.00198873-0.00117162j 0.00128408+0.00234946j -0.000952773-0.00356149j 0.00591303-0.00127336j -0.000884937-0.00227048j 3.09614e-05+0.00375514j 0.000602799+0.00187532j -0.00266822+0.00337607j -0.00127434-0.000364112j -0.000359287+0.000193008j 0.000111594+0.00478196j 0.000385788+0.00117851j -0.00128676-0.00203809j 0.000188698+0.00123723j 0.00100632+0.00109329j 0.00193827+0.000532729j 0.000564672+0.0017845j -0.000230173+0.00143891j 0.00195563-0.0040802j 0.000137121-0.00215089j 0.000611874-0.00156622j -0.0012843-0.000615435j -0.00321742-0.000245208j 5.85771e-05+0.000355767j -0.000904904+0.00208215j -0.00231354-0.000321318j 0.00135012+0.00230315j 0.00175682-0.00238521j 7.49483e-05+0.000522379j 0.00290033-0.00276486j 0.00265151+0.00210717j -0.00110348-0.00118271j -0.00139559-0.00103302j 0.00109323+0.000668346j 0.00269386-0.000265934j -0.000973539-0.000856682j -0.000916107-0.00148131j 0.000514763+0.00138912j 0.00187614-0.00056533j -0.00202597-0.00108828j 0.000542174+0.00309679j -0.000159818-0.000387366j 0.00123074+0.00289306j 0.00125124+0.0015482j 0.000563936-0.00427831j 0.000787444+0.000368563j -0.000501244+0.000769656j 0.00135628+0.000638813j 0.000346353-0.00108867j 0.00117946-0.00113929j 0.0004561-0.00104111j 0.00471078+0.000311849j -0.000228356+0.000701806j 0.00044806-0.000243753j -0.00144679+0.00132932j -0.00123367+0.000809759j -0.00156208+0.000884885j -0.00137367+6.02327e-05j 0.000814289-0.000707468j -0.00249628+0.00249426j 0.00161715+0.00278877j -0.000228341-0.00379896j 0.00300949-0.000464096j 0.00042093-0.000418185j -0.00304991+0.00197029j -0.000624016+0.000746585j 0.00263307+0.000831896j 0.00031511+3.28411e-05j 0.00144014-0.0017039j 0.00203309+0.000402091j -0.00115373+0.00232242j -7.10349e-05-0.00072377j -0.00186184+0.00180117j 0.00127917-0.00154679j 0.00220994-0.00123078j -0.000293286-0.000909097j -0.000805058+0.00268947j 0.00194088-0.00195983j 0.000988854+0.00137606j -0.000263588+0.00141987j 0.000953354-0.000205348j -0.0013893-0.00064944j 0.000287027+0.00382809j 0.000668369-0.00208452j -0.000281257-0.00185688j 0.00172623+0.00283542j -0.000741564-0.000999289j 0.000557599-0.000201212j 0.000162496-0.000107379j -9.29416e-05-0.00158174j -0.00198104+0.00153311j 0.00124888-0.00140566j -0.00314045+0.00089213j 0.000902698+0.00296084j -0.00315564+0.00252261j -0.0015807+0.00207134j 0.00342447-0.00263397j -0.00157109-0.000951054j 0.00274623-0.00220763j 0.000179709+0.00142786j 0.00244639-0.00172524j -0.00166055-0.000387144j -0.00356296+0.00244426j 0.00182273-0.000462622j -3.95166e-05+0.00100308j 0.00218938+0.0015129j 0.00208856-0.00102132j -0.0024345-0.0041243j -0.00390298-0.000625437j -0.0026813-0.00243843j 0.000674955-0.00182105j 0.00348377+0.0011762j -0.00244553-0.00365849j 0.0103914+0.00209919j -0.000860299+0.00300174j -0.00590628-0.00369816j -0.0042079+0.0104855j -0.000760693-0.00111698j -0.00287232+0.00119748j 0.00110924+0.00570126j -0.00601816-0.000593532j 
-0.00666134+0.00229499j 0.00135167+0.00644096j 0.00140665-0.00431145j 0.00537324-0.000101481j -0.00115765-0.000716971j 0.00213522+0.000108415j -0.00128311+0.00428351j 0.000493607-0.00560459j 0.00242345-0.00217566j 0.000976089-0.00482718j 0.00457541+0.00243691j 0.0009031-0.00173034j 0.00108545-9.54789e-05j 0.00119435-0.00212579j -0.000800075-0.000645222j 0.00120414+0.00163718j 0.00193275-0.00022564j 0.00233438-0.00311121j 0.00304533+0.00312344j 0.00138939+0.000895176j 0.000413753+0.000449742j -0.00139334+0.00764111j 0.00244007+0.00238205j -0.0035492-0.000533014j 0.000361966-0.00200521j -0.00303341+0.000414033j -0.00407437-0.000810603j -0.00042195+0.000780373j 0.00243893-0.00138138j 0.0017871+0.000167418j 0.000617518+0.00051813j -0.00177869+0.0028716j -0.00148236-0.00436424j 0.00099373-0.000306806j 0.00516244+0.00338234j -0.00326279+0.0015344j -0.0018458+0.00251019j 0.00104133-0.0021387j 0.00136658+0.000392303j 0.00144159-0.00169376j 0.00088244-0.00363044j 0.002584+0.00160972j 0.000155209+0.00100436j 0.000989698-6.49826e-05j 0.00420887-0.00377274j 0.00151711-0.00229221j -0.000368989-0.00225317j -0.00170643+0.00133045j 0.000570045+0.000163457j -0.0012217-0.00333623j -0.000942688-0.00122174j 0.00284451-0.000749453j 0.00117116+0.0011984j -6.27496e-05-0.000451968j -0.00327004+6.56741e-05j -0.00159901-0.00427884j -0.00195256-0.000121947j -0.00209886-0.000255278j 0.000222915+0.00200915j 0.000366123-0.00187691j 0.0008767+5.80671e-05j 0.00175585+0.00186214j -0.00383453-0.00104014j -0.00289538-0.00326749j 0.00182433-6.44254e-05j -0.00190419+0.00113215j -4.48647e-06-0.00223729j -0.00134858+0.00079944j 0.00172484+0.00118206j 0.00144309+0.00266259j -0.0023415+0.00203708j -0.00054676+0.00269495j 0.00384178+0.000182004j -0.000775512-0.00320912j -0.00232147-0.000912134j -0.00145681-4.37238e-05j -0.00132675+0.00177233j 0.00133791+8.13979e-05j -0.00341999-0.000706502j 0.00201859-0.00132732j -0.00330961-0.00195447j 0.0032957-0.000472683j -0.00171746-0.000956553j 0.000154217-0.000236731j 2.57594e-05-0.000671521j 0.00168414-0.00305772j -0.00184994-0.00152153j -0.00162199-0.00113311j -0.00292623+0.00112849j 0.0017793+0.00450926j 0.00211905+0.00398791j -0.00238251-0.00454851j 0.000858521+0.00160675j 0.000102587+0.000666867j -0.00400481+0.000873743j -0.00216554-0.00096181j 0.000517823+0.00140705j 0.000244374-0.000991804j 0.00147182+0.00115819j -0.00184362-0.000282065j 0.000167367+0.00347887j -0.00064465+0.000255265j 0.000304836+0.00202387j -4.51374e-05-0.00204267j -0.00076745+0.00385086j 0.00201585-0.00600295j 0.00100176+0.00256372j 0.00304384-0.00205785j -4.0026e-05+0.000555425j 0.00144314-0.00258206j 0.00161681-0.00164864j -0.00102046+0.000943469j -0.000726211+0.00517578j 0.003352-0.000296848j -0.00225594+0.000408721j -0.000614716+0.000760134j -0.00479357+0.00227807j -0.00105548-0.00157518j -0.000715224+0.00283208j 0.00203439-0.000282052j -9.7604e-05+0.00378772j -0.00219038+0.00323819j 0.00550952-0.00287156j 0.00409995-0.00255074j 0.00176377-0.00313941j 0.00282293+0.00227934j -0.00578377-0.00101033j 0.00665844+0.00229686j -0.00314108+0.00851407j -0.00617104+0.0016638j 0.00826927-0.00621639j -0.0101408-0.00990813j -0.000603648-0.00344099j 0.00243803-0.0047831j -0.00401255-0.00121139j 0.00315135-0.00406069j 
0.000159008+0.00455891j 0.00539111-0.00136148j 0.000386436-0.00348603j -8.89673e-05-0.00726354j -0.00300169-0.000903645j -0.00416054-0.0016738j 0.00571567-0.000797571j 0.000767414+0.00385769j -0.00229583+0.000887723j 0.00185681-0.0074889j -0.00479745-0.00185185j 0.000981207-0.00463294j -0.00118191+0.000826146j -0.000434975+0.0010894j 0.0025021+0.00123178j 0.00400853-0.000186953j -0.00120175+0.000145836j -0.000442508+0.0016077j 0.000189212+6.37868e-05j -0.00123789-2.01131e-05j 0.00177381+0.0013988j -0.00100629+0.00221169j -0.00129877+0.000216435j -0.000487223-0.000311396j 0.000673267-0.00109098j 0.000875294+0.00253178j -0.00131325-0.00177659j -0.00108103-0.00165942j 0.00013462+0.00132824j -0.00135658+0.00169922j 0.00060119+0.00351919j -0.000657406-0.00054646j -7.1068e-05+5.72923e-05j 0.00274552-0.0039262j -0.00186862-0.000962029j 0.000605876-0.00203347j -0.000944413-0.000394225j -0.00207029+9.10638e-06j -0.000434977+5.27008e-05j 0.000555398-0.00161637j -0.000358198-0.0013665j 0.00121013+0.00151565j 0.00324119-0.00234333j 0.00122765+0.00369072j 0.00188628+0.0012071j 0.00268962+0.00129197j 0.00200549-0.00138406j -0.000567296-0.0016686j -0.000890143+0.00116614j 0.000922041+0.00150021j 0.000931649-0.000971592j -0.000954755-9.03217e-05j 0.000963377+0.000469164j 0.00259576+0.000385959j 0.000157534-0.00264906j 0.00339052+0.000549488j 0.000382395+0.00299158j 0.000486698+0.00166314j 0.00156121+0.00145808j 0.00222188-0.00139159j 0.000973543-0.0010542j -0.00279632+0.000525943j 0.00270901+0.000684018j 0.00162367-0.00118417j 0.00121106+0.00194702j 0.0036079-0.00388235j -0.00395575+0.000891405j 0.000755454+0.00046502j -0.000992842-0.00150981j -0.00384889-0.00165292j -0.000307308+0.00189386j 0.000135272+0.000936936j -0.00259281-0.000895699j -0.00201793-0.00144333j 0.000136728+0.00346798j -0.00192136+0.0012687j 0.00123316+0.00159733j 0.00201672-0.000672512j 0.000363767-0.00181218j 0.0028093+0.00208643j 0.000981226-0.000935957j -0.00408938-0.000988829j 0.00161301-0.000739534j 0.000241251-0.00125265j -0.00157212+0.00238991j 0.00171578+0.00207834j -0.00151529-0.00100095j 0.00145321+0.000631171j -0.0012635-0.00151218j 0.00117579-0.00465673j 0.0018571-0.00105284j -0.00172759+0.000182258j -0.00148027+0.000372478j 0.00112347-0.00338851j -0.00435465-0.00384484j 0.00165181+0.000860416j -0.000376737-0.00367441j 0.000458091-0.00355244j -0.00126492+0.00135321j -0.000357463-0.00164602j 0.00168559+0.00222254j 0.00227537+0.000152381j -0.000783389+0.000582813j 0.000385073-0.00236912j 0.000131267-0.00154036j -0.000797214+0.002121j -0.00210766+6.70707e-05j -0.00197205+0.00121386j 0.00036319-0.00554686j 0.000715489-0.00179836j -0.00124775-0.00516399j 0.00291433+0.00036833j -0.00377394+0.00321507j 0.00153329-0.00205081j -0.00149859+0.00259222j 0.00159059+0.00277522j -0.00185871+0.00251997j -0.000120123+0.000750071j -0.000854393+0.00170737j 0.000270505+0.00115773j 0.00161794-0.000548881j 0.00113246-0.00640446j -0.00578834+0.00186913j 0.00837452-0.000711546j -0.00630334-0.00571109j 0.00192882-0.00221655j 0.000115564-0.00134085j 0.00723165-0.00267524j 0.00113815-0.00478741j 0.00529973+0.00277128j 0.00236421-0.00429957j 0.000226057-0.00404732j -9.29958e-05+0.00283986j 0.00100445+0.00135031j -0.00489866-0.00122209j 0.000146274-0.00325702j 
0.0039525+0.00203298j 5.30437e-07-0.00438571j -0.00510748-0.00152113j -0.00660821-0.00156337j -0.000798933+0.00377957j -0.00697387-0.00255312j 0.00181462-0.001652j 0.00696621-0.00107164j -0.000891833+0.00258745j -0.000735935+0.000328855j 0.00142996+0.0057942j -0.0011+0.00141063j 0.00265949+0.00048953j -0.000483925+0.000122924j -0.00205397+0.0009605j -0.00126034-0.000892443j 0.000782777+0.00277081j -0.000572429-0.00300772j -0.00204947+0.000197872j 0.00240366+0.000816531j 0.00287756-0.00329328j -0.00239895-0.00755171j -0.00780128+0.000968837j 0.00158559-0.00316853j -0.000831804-0.00193407j -0.00127469-0.00115976j -6.41635e-05-0.00101274j 0.000403994-0.0050282j -0.000520972+0.00109459j -0.00425027+0.000571074j 0.00533486+0.0015869j 0.00204743-0.0042106j 0.00203274-0.00107182j -0.00220154+0.000372539j 0.003481+0.00334575j -0.00248846-0.00154814j 0.00264743+0.00483565j -6.37398e-05+3.83234e-05j -0.000906536-0.000410465j 0.00319926-0.00442666j -0.00244596+0.000442617j 0.000219586-0.000145508j -0.00176454-0.000812002j 0.00295339-0.000173543j -0.00114856+0.00273513j -0.000344566-0.00127749j -0.000498303-0.00482918j 0.000833148-0.000722969j -0.000558962+0.000969133j 0.000647818+0.00230579j 0.00305534-7.48792e-05j -0.000635815-0.00247564j -0.0030632-0.000379256j -5.46396e-05-2.82179e-06j -0.00110192-0.000282118j 0.000111472+0.00120658j -0.00211934+0.00197893j -5.15466e-05+2.53676e-05j 0.00100189+0.000492172j -0.001037-0.000405819j 0.000821122-0.00234878j 0.000169341-0.000369032j -0.0015574-0.00168226j 0.00112474+2.11782e-05j -0.0014679-0.00441855j 0.00394556-0.00112838j -0.00237999-0.000192259j 0.000629712-0.000544581j 0.000576019+0.000776472j 0.00234215-9.48214e-07j 0.00121007+5.87004e-05j -0.00404768-0.00178026j 0.000258608+0.00246507j -0.000294724+0.00173148j 0.00100549-0.000798262j -0.000530292-0.000278411j -0.00145045-0.000903342j -0.00190647-0.000715251j -0.000509237+0.000634434j -0.00226811-0.00129987j -0.000880013-0.00254152j 4.57396e-06-0.00139598j 0.000805101-9.21159e-05j 0.00129385+0.00111732j 0.00118621-0.00624237j 0.00116407-0.00316789j 0.000149282-8.57727e-05j 0.00117338-0.000577363j -0.00013863+0.00286989j -0.000894617+0.00357025j -0.00114151-0.00264697j 1.43097e-06+0.00106003j 0.00152282-0.00323172j -0.000206356+0.000829617j 0.000715629+9.4267e-05j -0.00172429+0.00154981j 0.000121881+0.0014728j -0.00070629-0.000723644j 0.000126011+0.00264695j 0.00119394-0.00297524j 0.00185236-0.000478569j 0.000242295-0.00166277j 0.0016447-0.000862643j -0.00188955+0.00204237j 0.00149491+0.00121381j 0.0011961-0.00214754j -0.00181259+0.00323049j 0.00243093-0.00148941j -0.00266716+0.00185502j 0.00243091-0.00210112j -0.00517646+0.00357877j 0.00363512+0.000132105j 0.00372649-0.00328207j 0.00278738-0.0022266j 0.00360458+0.00225029j 3.49142e-06-0.00288625j 0.0034641+0.000187166j -0.00239287+0.00191826j 0.00406071+0.000618505j 0.00636165+0.000829791j -0.00386524+0.000125445j -0.0060566-0.00127775j 0.00175927-0.000390086j -0.003927-0.00761074j -0.00321606+0.00861798j -0.000521448+0.0005524j -0.00472003-0.00332724j -0.00575469-0.00342275j -0.00482485+0.00337489j -0.00240366-0.00206997j -0.00097704-0.00132506j -0.00361601-0.00181912j 0.00113844-0.00126761j 0.00104193-0.00177756j -0.000813893+0.00322257j -0.000517559+9.66197e-05j 
0.00464629-0.0032376j -0.00136206-0.00188315j 0.000140382+0.00390861j -0.00316619+0.000660158j -0.000908103-0.00275783j -0.00197857-0.00144954j 0.00545162-0.00179855j -0.00483901+0.00125008j -0.000225842+0.00220463j -0.00114954+0.00640685j 0.00113913-0.00659554j 0.00494427+0.00285731j -0.000341222-0.00651132j -0.00375565+0.00141004j 0.000254866-0.00135881j -0.000682117-0.00249892j 0.00075793+0.00220943j -0.000258098-0.000883583j 0.00380928-0.000330891j -0.000106529-0.00367182j -0.0030088+0.00268707j -0.000574428+0.000676007j -0.00025193+0.00262093j -0.00144474-0.00202256j 0.00247761-0.000229947j 0.000568359+0.00284442j 0.00200906+0.00311341j -0.00152991-0.000100403j -0.00020989-0.000239691j 0.00386653-0.000306886j 0.000866941-0.00402117j -0.00271823+0.00212342j 0.00121166-0.00156845j 0.00339131-0.00212855j -0.000138266-2.29635e-05j 0.00209427-0.000249949j -0.00416134-0.00531669j -0.00150651-0.00227881j 0.0033537+0.00296839j -0.000417612+0.00341775j 0.000151884+0.00152975j -0.000890092+0.0018353j -0.00282931+0.0022807j -0.000800775-0.000640926j 0.0028825-0.00414827j -0.00152729+0.0035834j -0.00128249+0.000886863j -0.000617111-0.00125646j -7.04112e-05-0.000719561j 0.00197795+0.00109747j 0.00364213+0.00214289j 0.0028402-0.00065368j -0.00249472-0.00183956j -0.0011003+0.000940053j -0.00426425-0.00261571j -0.00219538+0.000941731j 0.00334451-0.00497652j -0.000464636+0.00184075j -0.000699023+0.000977527j -0.000144242-0.000138366j -0.00128117+0.000256587j 0.00239243-0.000298254j -0.000997282-0.00347869j 0.00101674-0.000466573j 0.00350138-0.0042763j -0.00115137-0.00117684j 0.000428123-0.00206701j 0.00137598-0.0007901j -0.000892782+0.000372626j 0.00407422+0.00172659j 0.000742988+2.76338e-05j -0.0068504-0.000663364j 0.000989271+0.00153022j 0.00066562-0.00202791j -0.00103088-0.00432521j -0.00171377-0.000556341j 0.000407839-0.00192049j -0.000910232+0.00121121j -0.000253941-0.00205075j -0.000709698-0.00176717j -0.00206105-0.00304587j 0.00283087-0.00265562j 0.000982433-0.000868257j -0.000147289-0.000953034j -0.00214033-0.00266235j -0.00149652-0.00231018j 0.00241132+0.000567624j -0.00381914-0.000566636j -0.000218347+0.000580212j 3.86945e-05+0.00100008j -0.00054329-0.000853876j 0.00041845-0.00134944j -0.000590278+0.00113904j -0.000629658-0.000398823j 0.000118176+0.0017073j -0.00144554+0.00335833j 0.00293412-0.00265156j -0.000295668-0.00344846j 0.000866337+0.00132832j -0.00105633-0.00243463j 0.00191128-6.41533e-05j -4.43472e-05-0.00168359j -0.000317374-0.000517411j -0.000750279+0.00237386j -0.00119371+0.00280008j -0.000361272-0.000277891j 1.09663e-06+0.0029981j 0.000552664-0.000472604j -0.00105541-0.00121634j -0.00526819+0.000462863j 0.000615007+0.0026901j -0.000215954-0.0005017j 0.000140733+0.000819649j 0.00412249-0.00151383j 0.0014109-5.55663e-05j 0.00290818+0.000581117j -0.000153502-0.00214375j -0.000449244-0.000201237j -0.00225595-0.00202441j 0.0023961-0.00381162j -0.00198849+0.00498596j -0.0032442-0.00390726j -0.0074308-0.0011387j -0.00277358-0.00155874j 0.000947492+0.00347785j -5.92634e-05-0.00100902j -0.00628799+0.00403683j 0.000801966+0.00199712j -0.0010829+0.000364816j 0.000944532+0.00160315j 0.00115646-0.00292457j -0.00409394-0.00360506j -0.00107258-0.00171516j 0.00182728-0.00174518j 0.000973742+0.00105251j 3.17439e-05-0.000779976j 
