-0.00608364-0.00109878j 0.00059307-0.00731229j -0.000768379-0.00295833j 0.0001226+0.00142266j 0.00307332+0.00342467j 0.00533931-0.0048241j -0.000826417+0.00127703j 0.00149529-0.000406233j -0.00270185+0.000886392j -0.00638596-0.00153345j -0.00171991+0.0028325j 0.00626609-0.000354807j -0.000297074-0.00104158j 0.000726583+0.00357442j -0.00152996+0.00243311j -0.00251966-0.00203781j -0.00149761-0.000301869j 0.00052959-0.0020917j -0.00116674+0.000206558j -0.00307435-0.0019856j -0.00174697+0.00133265j 0.00149927-0.00268644j -0.00238033-0.00257357j -0.00342471-0.000224873j 0.00238678+0.00392557j 0.00176341+0.00125515j -0.000394252+0.000832213j -0.00103565+0.00051879j 0.00384101-0.00171806j -0.00475276+0.00222559j -0.000656991+0.00362019j -0.000887348-0.00259565j 0.00417225-0.0018699j 0.00197982+0.00427889j 0.00122841+0.000250637j 0.000743201+0.000282824j -0.00423555-0.000787261j -0.000337668-0.00118071j 0.00222298+0.00141955j -9.55732e-05-0.000160039j 0.00117236+0.000181957j -3.88731e-05-0.00147235j 0.000277369-0.000751141j 0.000757107+0.00222364j -0.000657585-0.00212176j -0.000766967+0.000984193j 0.00150732+0.000213228j 0.00247392+0.00372698j -0.000747928+0.000737196j -0.00253056+0.00501336j 0.000450983-0.000216371j -0.00354094+0.000498766j 0.00193536+0.000783524j 0.00222034+0.00050796j -0.00237549+0.0029403j 0.00197132-0.000295908j -0.00233262+0.00114859j -0.00138138-0.000377519j 0.00074558-0.00130549j 0.00391528+0.000759468j 0.00218096+0.00395672j -0.000623877+0.000773592j -0.00031557+0.000349678j -0.000840757+0.00128805j -0.00128248-0.000758314j -0.000227811+0.00261848j 0.000842069-0.00238695j 0.00129527-0.00128296j -0.00011288-0.00278723j -0.00167576-0.000825168j 0.000881967-0.000605464j 0.00234738+0.000509773j 0.00059232+0.00459533j -0.000610054+0.00433843j 0.000508237-0.00152092j -0.00068704+4.90098e-05j -0.00124197-0.00192639j 0.00194341-0.000644072j -0.000800409-0.00302067j -0.000616996-0.0015309j 0.00248792-0.0011517j 0.00225739+0.00318353j 0.000464578+0.00182181j 0.00204076-0.000561718j 0.000649419+0.000612471j 0.00101455+0.00100219j -0.00022522+0.00158906j -0.000995028-0.002314j -0.000940376+0.000719144j -0.00148609-0.000175414j -0.000314865+0.0022738j -0.000934857+0.00196587j 0.0014316-0.000294922j -0.00135685-0.00037424j -0.0027579-0.000223526j -0.000103033-0.00104029j 0.00154254+0.000637569j -0.000690333-0.00191995j -0.000546481-0.0013383j -0.00065991+0.000106641j -0.00288161+0.000990437j -0.00130598+0.000823452j -0.00187056+0.000215765j -0.00300368-0.000164285j 0.00243132-0.000907398j 0.000748141-0.000491903j -0.000570282-0.000633343j 6.75307e-05+0.000172741j -0.00278171-0.000484247j -0.000254197+0.00109988j 0.000533976+0.00235266j 0.000822397+0.00117211j -0.0021235-0.000692551j 0.000446301-0.000960453j -0.00151468+0.00229465j -0.00310602-0.000642494j -0.00114855-0.00193228j -0.00340826-0.00167135j 0.00168524-0.00234874j 0.0017013-0.00146171j -0.00111319+0.000471341j -0.000514149+0.000101709j 8.53273e-05-0.00143539j 0.00280295+0.000303608j -0.00236707+0.000843581j -0.00255736-0.000820145j 0.00189261+0.00332106j -0.00123985-0.000394508j -0.000440883-0.00109648j -0.00143198-0.00188521j -0.00179023-0.00218781j 0.00393181+0.000721857j -0.000788989-0.000526997j 0.000317115+0.00322111j -0.00133669+0.000922802j 0.00257394+0.000481863j 0.00233041-0.00303236j -0.00320848-0.000300984j -0.000795733+0.00177375j -0.00179897+0.00233053j -0.000291804-0.0012933j 0.00192548-0.0011186j 0.00110025-0.00103566j -0.00188645-0.00118844j 0.000862514+0.000574274j -0.00396821+0.0023399j 0.00136322-0.000754106j 0.00200245-0.000445692j 0.00101501+0.00324134j 0.00222561+0.00112028j 0.000467829-0.000970904j 0.000855544+0.000109255j 0.00278426-0.00158549j 0.0026422-0.00174574j -0.0026212-0.00274001j 0.00214766+0.00154188j 0.000594615+0.0029467j 9.25414e-06-0.00159263j 0.00380361-0.00111813j -0.00555661-8.34834e-05j -4.85582e-05+0.00138512j -6.52732e-05-0.00303361j -0.00145567+0.000509233j -0.00143454-0.000975748j -0.00389316+0.0013556j -0.00122173+0.00372357j 0.00332312+0.00435642j -0.00286419-0.00268633j 0.000755221-0.00404942j -0.00534077+0.00390037j -0.000215389+0.00128054j -0.00280421-0.00320769j 0.00461816+0.00224233j -0.00326924+0.00135368j 0.00045108+0.00112926j -0.00260379+0.00195978j 0.00183138-0.000375268j -0.000425338+0.00347203j 0.00052336-0.00356293j -0.00221235-0.0020841j -0.00405073+0.00287894j 0.00333459+9.71825e-05j 0.00164199-0.0090858j 0.000667225-0.00391177j 0.00304394+0.00215404j -0.00407988-0.00274299j 0.00434269-0.00266053j -0.0175395-0.0196809j -0.0206574+0.0170797j 
0.00122845-0.00621548j 0.00619713+0.00110798j 0.00418649+0.000965346j 2.4087e-05+0.00059793j -0.00264857+0.00249547j 0.00537089+0.00361609j -0.00172049-0.00187064j -0.000325767+0.00223925j -0.000562605-0.00123737j 0.000774905-0.00430103j -0.00253602-0.00276813j -0.000189381+0.0012369j 0.000821021+0.000524804j -0.00372051+0.00315989j -0.000921021-0.00315078j 0.000823553-0.00324637j -0.000927072-0.00135988j -3.44254e-05+0.000126785j -0.00223387-0.00172615j -0.000910743-0.00170613j -0.00153438+4.23764e-05j 0.0037594-0.0011854j 0.00493321-0.002847j -0.000877708-0.00127464j 0.000799889+0.000813091j 0.00460137-0.00241209j -0.00107168+0.00205012j -0.00209416+0.000493398j -0.0010732-0.00381371j 0.00162855-0.00448913j -0.000975586-0.00456764j -0.00117409-0.000660976j 0.00237999+0.000955511j -0.000572522-0.00215891j -0.00189827+0.000727563j 3.6223e-05+0.000161871j 0.00194617-0.000604236j -0.00145025+0.0048185j -0.00189965+0.000310162j -6.87454e-05+0.00031329j -0.000247879-0.00422394j -0.000670656+7.2968e-05j -0.000918282-0.00159455j -0.00379359-0.00288037j 0.000844634+0.00152316j -0.000219926-0.00173394j 0.00223195+0.000227003j -0.00346492-0.00306343j 0.00324857-0.00273945j 0.00700411+0.000340817j -0.000975687-0.00013984j -0.00192503+0.000562285j 0.00163885-0.00181305j -0.00122084+0.000424604j 0.00553757-6.60527e-05j 0.000550253+0.000769027j -0.000132182-0.00025061j 0.0029721+0.000544341j -0.003727-0.00136212j 0.00291441+0.00137547j -0.000194026+0.00106867j -0.000245752-0.00189033j -0.000320741+0.000107883j -3.84587e-06-0.00108099j 0.000227863-0.000424108j 0.00109103+0.00195259j 0.00219121-0.00503517j 0.00123584-2.71107e-06j -0.00234185-0.00118407j -0.0011922+0.00432654j -0.00224314-0.00188689j 0.00105204-0.00253981j 0.0011686+0.00237944j 7.47828e-05+0.0012665j 0.00191168+0.00154226j -0.000278153-0.00239965j -0.00298921-0.000965283j -0.00245105-0.00282356j -0.000274368-0.00135487j 0.00111781+0.00293565j -0.00141479-0.0038777j 0.00220972+0.00122441j -0.00032516-0.000182641j 0.000591534-0.00231104j -0.00110589-0.00271475j -3.99883e-05+0.000638545j 0.00120776+0.00229699j -0.000361166-0.00225882j 0.00144691+0.000730709j 0.00164049+0.00170281j -0.000627068+0.00211664j 0.00221835+0.00239871j -5.44532e-05-0.00337499j 0.000510164+0.00129758j -0.00167368+0.000187522j -0.00216033-0.000156798j 0.000299088-0.00331627j 0.00171266+0.00116039j 0.000896722+0.00103047j 0.00317946-0.000545749j -0.000120199+0.00244761j -0.00207783+0.00215471j 0.000847995-0.000680588j -0.00154482+0.00201203j -0.000804962-0.00020354j -0.000742179-0.000363872j -0.000511039-0.000152734j -0.000451082+0.00239287j 0.000362511+0.00225894j 0.00204268+0.00142171j 0.00126371-0.000273675j 0.00286495-0.00164622j -0.00317984+0.00174911j -0.000756687+0.000495468j 0.00220586+0.00119431j -0.00181735+0.00234875j -0.00391051-0.000976943j -0.00175142-0.000493244j 0.00161085+0.00130859j 0.002645-0.00359447j 0.0020975-0.00116161j 0.00053911+0.000660404j 0.00169118-0.00383176j 0.000312218+0.000591906j 0.00060897+0.000163891j 0.000269265+0.00155367j -0.000140888-0.000904899j -0.000229842+0.00326955j -0.000763173+0.00182228j 0.00159638-8.00013e-05j 0.000943056+0.000599008j -0.000504207-0.000304371j 0.000386154+0.000702742j 0.00191199-0.00238415j -0.0014224+0.000438279j 0.0017831+0.00147515j -0.000130452+9.41826e-05j -0.00327135-0.00024339j -0.00033113-0.00224109j 0.00103933-0.00299843j -0.00108718+0.00184941j -0.0011977-0.000693787j -0.00303692+0.003778j 0.00384722+0.00155107j 0.0028095+0.00239802j -0.00163957+0.00390004j 0.00236034+0.00127406j -0.00120625+0.00205826j 0.000807774+0.0022326j 0.000109122+0.00235941j 0.00013243+0.000745667j 0.00241099+0.00156085j -0.00347412-0.00100936j 0.00425742-0.000569399j -0.000341122-0.00248491j 0.000860955+0.00135574j -0.000284865+0.00016296j 0.00313877-0.00197646j -0.000330735+0.00190386j -0.000749006-0.00222678j 0.00385577-0.00087792j 0.00101837-0.00263182j 0.00353266+1.25035e-05j 0.000118234-0.00166196j -0.0029845-0.000719655j 0.00203599-0.00262268j -0.000182143-0.0040271j 0.00258324-0.000869191j -0.00102987-0.00496273j -0.000119243-0.000192987j 0.00455603-0.000826565j 0.00254881-0.000469623j 0.00285682-0.00161782j -0.0026588+0.00555501j -0.000938774-0.000427147j -0.000971867+0.00147007j -0.000873784-0.00249962j 0.00326285+0.000666628j -0.00404474+0.00293283j 0.000444299-0.00235621j 0.00220065+0.00534752j -0.00110896+0.000228549j -0.00101418+0.00189803j 0.00246136-0.00139326j -0.000971462+0.00423906j -0.00321581-0.00392277j 0.00123453-0.00174051j 0.0203198-0.0150496j -0.0160596-0.0210462j 
0.000712895-0.00190563j 0.00147215-0.000462149j 0.00357421-0.00421243j 0.00501977+0.000982295j -0.00165737-0.00377997j 0.000734181+0.000488302j -0.000361009-0.000795272j -0.000914064+0.00110354j 0.000310094-2.82436e-06j -0.00303747+0.00308778j -0.00214696+0.00410683j 0.00291356-0.00085758j 0.0042273+0.00288826j 0.00113462-0.00101935j -0.0011633-0.000512386j -0.00483428+0.00175914j -0.000351537-0.00177838j -0.0034814-0.00303786j -0.000982836-0.00412293j -6.88097e-05-0.00255733j -0.00216132+0.00135334j -0.000398979-0.00353628j 0.000433079-0.00172455j -0.00390593-0.000285442j 0.0034684+0.00224176j -0.00459677-0.000490985j -0.000687842+0.00309404j 0.000555663+0.00155533j 0.00170304-0.00134791j -0.000680349-0.000623198j -0.00062915+0.0034637j 0.000317405+0.000669752j 0.00283005-0.00109537j 0.00533958+1.53749e-07j 0.00138049+0.00124598j -0.000585112-0.00124112j -0.00415563-0.0028038j -0.000744488+0.00106606j 0.00090583-0.000601072j 0.00403853-0.00268223j 0.00251048-0.00174411j 0.00218631-0.000620079j 0.000426173-0.000156186j -0.000957259-0.00102036j 0.000962235+0.000123408j -0.00215264-0.000229541j 0.00282863+0.00151233j 0.00346614+0.00400135j 0.000719317+0.000172149j -0.00401907+0.00134156j 0.00168527+0.000518811j -0.00449868-0.00223919j -0.000527274+0.00150189j 0.00321619-0.00144447j -0.00191967+0.00293353j 0.00162434+0.000365973j -0.00191362+0.000874412j -0.000286408+0.00102442j 0.00100138-0.00323197j 0.00386321+0.000427673j 0.00208937+0.00118084j 0.000360308-0.000849863j -0.00104232-0.000110962j -0.00198045+0.00275881j -0.00100398+0.00021223j -0.00124023-0.00202614j 0.000512566+0.000233116j 0.0012712-0.00123249j -0.00135263-0.00217933j -0.000544903-0.00347511j 0.00253487+0.00393568j 0.000514325-0.00185214j 0.00203211+0.00215931j 0.000785754+0.00204982j 0.000876454-0.0037731j -0.000572421+0.000720641j -0.000963253-0.00137942j 0.0031363-0.00288903j -0.00260824-0.000925743j 0.00142165-0.000767456j 0.00533468+0.00384983j 0.000185073-0.00111939j 0.0015986+0.000632075j -0.000892467-0.000286925j 0.00033-0.00161371j 0.00261794+0.00201014j -0.00101057-0.00172618j -0.00195427-0.00166124j 0.000573317-0.000360387j -0.00230672-0.00209335j 0.00103272+0.00351117j 0.000911737+0.00287572j 0.00154042+0.000469815j 0.00125935-0.000551507j -0.00225414-0.000613963j -0.000653888+0.000176269j 0.00143885-0.00104033j -0.00121677-0.00192098j 0.00110792-0.00112078j -0.00427802+0.00196383j 1.06334e-05+0.00259253j -0.00164869-0.00100313j -0.00118744+0.00111008j -0.000886525+0.00155749j -0.000265989-0.000954713j 1.67999e-05-0.00158985j -0.0012585+0.000211203j 0.00157453+0.00046421j -0.00389907+0.00246558j 0.000287483+8.24773e-05j -0.00184943+0.00270667j -0.00200984+0.00247546j 0.000569117+0.000103849j -0.000427481-0.00305708j -0.00252742+0.00305383j -0.000770257+0.000509568j -0.000432314-0.000493215j -0.000406164-0.000202365j 0.000954494-0.00335899j -0.000808416+0.000143483j 0.00096337+0.000576981j 0.000278729+0.000169735j -0.00213643-0.00183526j 0.0028743-0.00146002j 0.000914186-0.000574748j -0.001046-0.000152878j 2.7789e-05+0.00159491j 0.00127234+0.00100661j -0.000221156-0.00190885j -0.000673215+0.000432121j -0.000506651-0.000584376j 0.001986-0.000179096j 4.54123e-05+0.0020994j 0.000848298+0.000418513j -0.00209887+0.00260042j -0.00506085+0.00124347j 0.00257436+0.000858864j 0.00154147-0.00260959j 0.000346986-0.000578793j -0.000275225+0.000366948j -0.000742267+0.00188052j 0.000384092-0.000463798j 0.00281671-0.00109411j 0.00152924-0.00155332j -0.000894528-0.00111444j -0.00106315+0.000203854j 2.27751e-05-0.00133925j -0.00054604-0.000261909j -0.000655491+0.000790523j -0.00173692-0.00132938j -0.00520379+0.000602277j -0.00198326-0.00409551j 0.000759476+0.00140753j -0.000445018+0.000642246j -0.000802795-0.00119004j -0.00147349+0.0014846j 0.0027767-0.00166466j 0.00101743+0.00202082j 0.00138067+0.0021623j 0.000205163+0.00211938j -0.00327809+0.00411847j -0.000235403+0.000548796j 0.000774191+0.00228146j -0.00128465+0.00329751j 0.0021502-0.00347745j -0.000703001+0.00162984j 0.00177194+0.00106678j -0.00171679-0.000222326j 0.00176511-0.00226381j -0.000344101+0.000636667j 0.00485745+0.00253777j -0.00213566+0.00247284j -0.00112473-0.00164566j 0.000918822-0.000877037j -0.000144342+0.00133614j -0.00140492-0.00099071j -0.000259671+0.00141807j 0.00202288-0.000712786j -0.00017713+3.31525e-05j 0.00114319+0.00155749j -0.00191212-0.00278392j 1.43672e-05-0.00179084j -0.00150094-0.00258058j 0.0085865-0.00157746j 0.0125406+0.010981j -0.0119259+0.0197103j -0.0142366-0.00761254j 0.00229662-0.00236076j -0.0022403-0.00163514j 
-0.00151095-0.00011786j -0.000630845-0.00153317j -0.00573469-0.00304023j 0.00078433-0.00563413j -0.00423197+0.00114778j 0.0007433-0.000659824j 0.00241474+0.00155277j 0.00269764+0.00140266j 0.00213525+0.00153511j 0.000285108+0.00397342j 0.00423336+0.00456182j 0.00268283-0.000273388j 0.0019045-0.00472491j -0.00146352-0.00218547j -0.0010928+0.00168099j 0.000377074+0.00795564j 0.00388344+0.00208174j 0.00335697+0.00274762j 0.000220699-0.00012871j 0.00173799+0.00172239j 0.000399886+0.00349189j -0.00323456+0.00370712j -0.00167004-0.000440473j 0.00211708-0.0012535j -0.000252731-7.61774e-05j -0.00389608+0.00415664j 0.00161761-0.00269269j 0.00189782+0.00145946j 8.90999e-05+0.00592251j -0.00378306+0.00111595j 0.00315599+0.00187301j 0.00373759+0.00147719j -0.00203854+0.00169989j -0.000887562+0.000274862j -0.000586207-0.000641713j 0.00026015+0.00181707j -0.00204572+0.00229367j 0.000342793-0.00191754j 0.000160164-0.00038603j -0.00100002-0.00303035j 0.00224748+0.00184151j 0.00186852-0.000667444j 0.0019025+0.00108664j 0.00099602+0.000769026j -0.00155324+0.000380631j 0.000747863-0.000166937j -0.00214111-0.00255675j 0.000751421-0.000322436j -0.00281078+0.00186326j 0.00133889-0.00482001j 2.57904e-05-0.000887726j -0.000846545-0.00290979j -0.00426897+0.000967226j 0.000783876+0.00114668j -9.74896e-05+0.00266945j 0.0027855+0.000563677j -0.00132377+0.0012185j -0.0024704+0.000964669j -0.000740667+0.00101006j 0.000579702+0.00176179j 0.000710162-0.000647972j 7.63987e-05+0.000586536j -5.04344e-05-0.000470863j 0.00288435+0.00224635j -0.000581103+0.00307601j -0.00185923+0.00137109j 0.000421212+0.00295878j 0.000660132+0.00124636j 0.000436324-0.000799605j 0.00178767-0.00182683j 0.00226286-0.00315148j 0.000878121-0.000271704j 0.00199074+0.00290669j 0.00140272+0.00291908j 0.00178519-0.00531965j -0.000317017+0.00169155j 0.00279074+0.00192441j 0.00165751+0.00396503j 0.000328603-0.00556143j -0.000204813+0.000242242j -0.000574765+0.00192436j -0.00113322+0.000248457j 0.00118986+0.00199758j 0.00207887-0.000344836j 0.000478662-0.00143543j 0.00299811+0.000253505j -0.000413155-0.000810315j 0.00138265+0.000497888j 0.000127985+0.000848048j 0.00154208+0.00137569j -0.00366994+0.00138871j -0.00409256+0.000897368j -0.000126016+0.00122488j -0.000147039-0.00212223j 0.00139752+0.000252453j 0.000158694-0.0029417j 0.00127699+0.00128931j 0.0033217+0.000857321j 0.00181197-0.00124877j -0.00162471-0.000663438j -0.00233781+0.0012799j 0.00282699-0.00113546j 0.000781188+0.00291734j -0.00251342-0.000531146j 0.00257716+0.000550179j 0.000980862+0.00133554j 0.000529406-0.000652167j -0.00102394-0.000769769j -0.00192689-0.00353467j -0.000935961+0.000405196j 0.00107782-0.0019532j 0.00178033-0.00217065j 0.00171191-0.000300746j 0.00114382+0.000207427j -0.00357324-3.79428e-05j -0.000989113-0.000971136j 0.00294531-0.000665075j 0.00209092-0.000986692j 0.000299196-0.00173456j -0.00112922-0.00108021j -0.00223134-0.00147443j -0.0019309-0.00128846j -0.00176302+0.00154004j 0.000242534-0.000331359j -0.000884798+0.0009854j -0.000799881+0.00141308j 0.00102007+0.00296595j 0.000374401-0.00125093j 0.00254912+0.000628383j -0.002398-0.000200226j -0.00016656+0.0021209j 0.00292961-0.000213821j 0.00399499-0.00248351j -5.1924e-05+0.000744096j 0.0039047+0.000468244j 0.00108575+3.83593e-05j -0.000959393-0.00222872j 0.00119713+0.00200215j -0.00216893+0.00192445j -0.00518716+0.00138477j -0.000398014-0.00243363j 0.000498647-0.00100021j 0.00293728-0.00357488j -0.0043586-0.00135311j -0.000762727+0.000265486j -0.000891346-0.00621395j 0.000162442+0.00388796j 0.000574377-0.000867871j 0.00036748+0.000817837j -0.000237177-0.000291569j 0.000103845-0.001107j 0.000787071+0.00162066j 0.00141117+0.000669452j -0.00217187-0.00219815j 4.11539e-05+0.00208402j 0.000771033-0.00127442j 0.00154187-0.00121815j 0.00124819-0.00217037j 0.00201456-0.000234583j 0.00136864+0.00193181j -0.00250513+0.00124158j 0.000862522+0.00194847j -0.00256002-0.000815491j 0.000113118+0.000634611j 0.00163607-0.00195864j -0.00125237+5.95619e-06j -0.00202222+0.00395998j 0.00172319-0.00126867j 0.00482596+0.00624948j -0.00147836-0.000745955j -0.00672673+0.00180089j -0.00105573-0.000823926j -0.00248647+0.00436983j 0.00446165-0.0052699j 0.000608338+0.0050304j -0.00222261-0.00139216j -0.00275066+0.000504744j -0.00108298-0.00313518j -0.00145038-0.00624017j 0.00134911+0.00135626j -0.00424122+0.00099976j -0.00232018-0.00087364j -0.00271443+0.00120053j -0.00537059-0.00791936j 0.0129352-0.0134993j 0.0171455+0.0145286j -0.00768718+0.00955757j -0.00125845+0.000674068j 0.00179556+0.00127954j 
-0.00182407-0.00597246j 0.00604216-0.00181786j -0.00318818+0.00308833j -0.00441765-0.00335054j 0.000121613+0.0038637j 0.00124784-0.00330849j 0.00130239-0.000637126j -0.000186895-0.00265575j 0.000149906+0.00338226j -0.000473696-0.000206496j -0.00152851-0.00280102j -0.00197032+0.00194734j -0.00315704+0.00200804j 8.82855e-05+0.00250752j 0.00118327-0.00398525j 0.00446903-0.0017987j 0.00237472+0.00352232j -0.000681933+0.00239203j 0.00115852+0.0026701j 0.000487897+0.00192838j -0.00208178-0.00262626j 0.00116941-0.000571315j 0.00267213+0.000284359j -0.00190522+0.00206494j 0.00132396-0.00354279j 0.00171778-0.000976703j -0.00435065+0.00208294j -0.000520674-0.0007301j -0.000422842-0.00131858j -0.000760325-0.000502307j -0.00063355-0.00213794j -0.00112756-0.0025404j -0.00154219+0.000982555j 0.00151204+0.00147032j 0.00188955+0.00250831j 0.000701882-0.000177961j 0.000156159+0.00115906j 0.000100683+0.00044605j -0.00283661-0.00308195j -0.00170831+0.000238122j 0.000769546+0.00287365j -7.78825e-05+0.000833166j -0.000680375+0.00176533j -0.00132747-0.00228162j 0.00292103-0.0013038j -0.00120493+0.000171638j 0.00234711-0.00124376j -0.00285723-0.00143923j -0.000842776-0.00374222j 0.00496912-8.73964e-05j 0.00311955-0.00258012j 0.00345692-0.00294808j -0.00471836-0.00224432j -0.00104404+0.00117086j 0.0057138-0.00428419j 0.00208115-0.00192405j -0.00267854+0.000471549j -4.23514e-05+0.00234305j 0.00178455+0.00172052j 0.000611992-0.0030247j -0.00409278-0.00263411j 0.00452647+0.0020019j 0.000316009+0.00219001j 0.00129945-0.00264997j -0.000964039+0.000892782j 0.000838793-0.00180688j -0.000479813+0.00391213j -0.0015009+0.00511316j -0.000957705+0.00226283j -0.00253802-0.000665654j -0.00120946+0.00340682j -0.00458745+0.000201807j -0.000507189+0.00177456j 0.0017053-0.00157834j -0.00045996-0.00132322j 0.00338869+0.00121669j 0.00359661-0.000121205j 0.00286911-0.000399335j 0.00148157-0.00271116j 0.00140266-0.000326727j -0.000131871-0.000452111j 0.000681937+0.00270395j -0.000118455-0.000403992j -0.000617917+0.000755258j 0.00162744+0.000608676j 0.000161127-0.00223645j -3.97157e-05+0.00165877j 0.0014019-0.00142085j -0.00050615-0.000977374j -0.00184983+0.000508348j -0.000665916-0.000548534j 0.00108472+0.00278576j -0.000817669-0.00235725j 0.00243639-0.00155564j -0.00132463+0.00112483j -0.00262318-0.000654222j -0.00144377-0.000914927j -0.000935296-0.000251767j 0.000964676-0.00293224j 0.000855609+0.00120642j -0.000478044-0.000706798j 0.000171566+0.00329315j -0.00198684+0.00107305j -0.00212058+0.00205195j -0.00123082+0.00322143j 0.00234027+0.00359307j 0.00120971+0.00231176j -0.00218418+0.0019549j 0.00208824-0.00120836j -1.65793e-05+0.00191279j 0.00334861+0.000471228j 0.000476734-0.000928458j 8.2501e-05+0.000901999j -0.000611193+0.00107019j 0.00180855-0.00247298j 0.00324237-0.00342645j -0.00291057-0.0014878j 0.00194727-0.00375104j 0.00266469-0.000552853j -0.00130715-0.00339083j -0.00145914-0.00345471j -0.000225552-0.00146897j -3.57914e-05-0.000462149j 0.000285642+0.00107448j -4.80993e-05+0.00304322j 0.0002952+0.0025042j 0.00205696+0.000486844j 0.0036667+0.00211895j 0.00566415+0.00490534j -0.00233275-0.000453148j 0.00214813+0.0043127j -0.00119702-0.00129068j 0.000788556-8.01929e-06j -0.000342287+0.000694115j 0.00321768-0.00147552j 0.0051109+0.00187647j -0.00368095-0.000725606j -0.0016499+0.00137778j -0.0022081-0.00154516j -0.00129631+0.000235681j 0.00250404+0.00226129j -0.00191915-0.0013805j 0.000976713+0.00150407j -0.000440038+0.00300786j 0.00291678+0.00343678j -0.00032972-0.00216865j -9.66766e-05+8.26757e-05j 0.000895169-0.000426268j 0.00304684-0.0005461j -0.000293344+0.00306921j -0.00362797-0.00103688j -0.000291522+0.00112486j -0.00196462-0.000796006j 0.00102803-0.00115461j 0.00193757+0.000513573j -5.93658e-05-0.00149284j 0.00100039-0.00135934j 0.00536909-0.00559948j -0.00338982-0.000359652j -0.00142209-0.000513417j 0.00175215+0.00146445j -0.00294821+0.000976087j 0.00122301-0.00187776j 0.000703443-0.00124064j -0.00115202+0.000502073j 0.00394176-0.00368305j 0.00284434-0.00192552j 0.00374131+0.00191587j 0.000350859+0.00299659j -0.0010669-0.00412553j -0.00248662-0.00114381j -0.000435273-0.00221816j 0.000118749-0.00145644j 0.000716449+0.0080302j -0.00524656+0.00153673j -0.000692883-6.27375e-05j 9.59404e-05+0.0028117j 0.00155267-0.000420276j -0.00062067+0.00560784j -0.00916223+0.00190942j 0.00466937-0.000755394j -0.0059293-0.00127831j 0.00633438-0.000213847j -0.0124866-0.0180957j 0.0104453-0.0119385j 0.00275226-0.00816333j 0.0141782-0.0056667j 0.00692015+0.00992398j 0.00846782-0.00600425j 
