-0.00322454-0.0607783j -0.0193502+0.00526255j -0.0270162-0.0448215j -0.0112181+0.0854507j 0.00792615+0.0924793j -0.00498112+0.0136486j -0.0014509-0.038744j -0.0259591-0.0604733j 0.00589579-0.045161j 0.00139676-0.125845j -0.00258066-0.0465631j -0.0190568-0.00184176j -0.00348661+0.0187247j -0.0136779-0.0448888j -0.00476829-0.0600098j -0.0131066+0.042349j -0.00228521-0.126274j -0.0181649+0.0960228j -0.00303767+0.00143225j -0.00164787-0.0309778j 0.015481-0.0197851j -0.00385584+0.0104121j 0.0249465-0.0399004j -0.0200674+0.0391516j -0.00999096+0.00577696j 0.021451-0.0517853j -0.0215812+0.0273445j 0.0362588-0.0179616j 0.0130879-0.00609518j -0.0111345+0.00354204j -0.00138654+0.0282029j 0.0125482+0.0678124j -0.00547612+0.109144j -0.00784714+0.00180452j -0.000865554-0.00864521j -0.021456+0.0784802j -0.0119968-0.00193897j 0.0189659-0.00189242j 0.0182584-0.0178982j 0.013783+0.0392093j 0.00578874-0.0331236j 0.0175037+0.000898017j 0.0403451-0.0280823j 0.0449739+0.00383412j -0.0184144+0.038049j -0.048659+0.00193987j 0.0121401-0.0324946j 0.0123287-0.0185085j 0.0171859-0.0554799j 0.0200675+0.00924307j 0.00418026-0.0418421j -0.00482298-0.0605139j -0.0220665-0.0144291j -0.0128573-0.0223384j 0.00795166+0.000331857j 0.00373532-0.0123599j -0.0036028+0.0245584j -0.0126254-0.0241243j -0.0024448+0.0131138j -0.00288703+0.0202058j -0.0222363+0.0133627j -0.00770687+0.018053j -0.00712209-0.00311013j -0.0300744+0.0146023j 0.053749+0.0277419j -0.000437027-0.0263275j -0.00499895-0.0134261j 0.0225296-0.0226964j -0.0142903-0.0379859j -0.0036779+0.0120478j -0.0127209-0.0265595j 0.019247+0.0267734j -0.0410827+0.0278848j -0.0378541+0.0234584j -0.00802213-0.0278899j -0.0218338-0.0786492j 0.0165518+0.00255051j -0.0574435+0.0729502j -0.033-0.0152969j 0.00164195-0.0684246j 0.0852785-0.0192171j 0.0773131-0.013186j 0.0545781+0.0304915j -0.0565887-0.00843065j 0.061247+0.0330728j 0.00944799-0.0377533j 0.00963836-0.0465048j 0.00178674-0.0404297j -0.000902596-0.0309189j -0.00581845+0.0283243j -0.00583602-0.0333636j 0.0452687+0.012886j -0.00519618+0.00554963j -0.0364173-0.0204844j -0.0171338-0.055863j 0.0219809-0.0116916j -0.0146357+0.0494515j 0.0340698+0.0610728j 0.0391428+0.00482846j -0.00788372+0.012893j -0.0092449-0.0222177j 0.037361+0.00582549j 0.040349+0.0236369j 0.013813-0.0498724j -0.0335315+0.0298505j 0.00347813+0.00372134j -0.00382683-0.0151586j -0.00476223+0.00838579j -0.0200778+0.0154537j 0.00458025-0.0208766j 0.0154126+0.0472021j 0.028069-0.00104557j -0.0128419-0.0404587j -0.0255054+0.0531362j 0.0325461-0.0237453j -0.0100091-0.00327224j -0.0168197-0.0128432j 0.0218916+0.0105927j -0.00279855+0.0311086j -0.00877167-0.0120867j -0.0152359+0.00419429j -3.9642e-05+0.0346766j -0.00220223+0.0129751j 0.00153987-0.00526758j -0.00577525+0.029107j 0.0164199-0.0147795j -0.0112589+0.0191324j 0.00636848+0.0048649j 0.0207026-0.00947746j 0.00498821-0.00490065j -0.00169116-0.00628195j 0.00238401+0.0179029j -0.00571836+0.00671361j 0.000164608+0.0274949j 0.0210214-0.0086117j 0.00102525-0.0193924j -0.00780788-0.0047846j 8.47332e-05-0.00782954j 0.00634321-0.00461466j 0.0103838-0.0223361j 0.00266759+0.00909029j 0.00401569+0.00912134j 0.00563874+0.0318116j 0.0117511+0.0225689j 0.0163708-0.00298984j 0.010166+0.00552782j -0.021528-0.000351491j 0.00934987+0.00349711j -0.00294882+0.0546849j -0.017955+0.0143007j -0.015923+0.0518912j -0.125752-0.147909j -0.141302+0.0580569j -0.107568-0.021839j -0.0268052+0.0728092j 0.0960131+0.0166177j -0.0387417-0.0375547j 
-0.0217425+0.00485967j 0.00566355+0.057449j -0.0103137+0.0731844j 0.031384+0.0436479j -0.00103961-0.01637j 0.0013959-0.0398975j 0.00690131+0.0745289j -0.0167631+0.0247245j -0.0193398-0.077601j -0.00961322-0.0269191j 0.016494-0.0507676j 0.00015626-0.00628313j -0.00974874-0.0361588j -0.0146433-0.0165134j 0.0141099+0.0259605j -0.00454685+0.186962j 0.00937479-0.00913439j 0.0187503-0.0696088j 0.00853356-0.0635603j 0.010815+0.00860149j -0.00820519+0.00116166j 0.0093251+0.0280087j -0.016379-0.00846306j 0.0165931-0.00965842j 0.000200109+0.0174699j -0.00954977-0.0285761j 0.0105148+0.0173533j 0.00663933-0.112801j 0.00404313-0.0224704j -0.0279658-0.0260683j 0.00825138+0.0449896j 0.017344-0.0561687j 0.0324152-0.0569314j -0.0174778+0.0682929j 0.00456213-0.0572635j -0.0150256+0.0366212j -0.0117642+0.0105496j -0.0138309-0.0131149j 0.004686-0.0099449j 0.0466128-0.0102847j 0.000107046+7.75848e-06j -0.0259449+0.0463637j -0.00422572-0.0326224j 0.0176232-0.0411702j -0.00861666-0.0030412j 0.00955994+0.0334052j 0.00916293-0.0311701j 0.0259036+0.0190979j -0.0360642+0.033299j 0.0292452+0.0030696j -0.0120636-0.00633397j -0.000858831-0.00533497j 0.00292224+0.0215781j 0.010303-0.019751j 0.0137445+0.0460676j -0.0104379-0.0152178j 0.00394921-0.0239401j -0.0338368+0.00285744j 0.0131267+0.00341003j 0.00664707+0.0215159j 0.00479283+0.00570673j 0.00325107+0.00228853j 0.0125807-0.0111223j 0.00466498+0.0463142j 0.0316667-0.0227626j -0.0151391+0.0303312j -0.00751688+0.0184452j -0.00946976+0.00327539j -0.0274268+0.0192768j 0.00676917+0.00269836j -0.0136396+0.0136206j 0.0189197-0.0150142j 0.0294956+0.0327217j 0.0247783+0.0331344j -0.063875-0.00081072j -0.0777333+0.0125437j 0.00739644-0.01893j 0.0906591+0.0356974j 0.0066522+0.0406696j -0.0736764-0.0239695j -0.0208071-0.0744847j -0.0367063-0.0822967j 0.0493275-0.0700931j -0.00943949+0.0693972j 0.0261078-0.076837j -0.0247125-0.00904498j -0.0304636-0.0436359j -0.0286752-0.0323492j -0.023019-0.00558059j 0.0270265-0.00756066j -0.0244231-0.00318454j 0.0173264-0.0384241j -0.00368708+0.000949583j -0.0231889+0.0371439j -0.0462812+0.0603335j 0.00914062-0.0143419j 0.0540808+0.0142829j 0.0490778-0.0433563j 0.0096368-0.0204132j 0.0158498+0.0219489j 0.00604194+0.0102279j 0.0193995-0.0310797j 0.032859-0.0307776j -0.050381-0.00912229j 0.0310298+0.0249369j 0.013328-0.0253947j 0.00199407+0.0157706j 0.0155956-0.00611938j 0.0117859+0.0416762j -0.0177928+0.00149182j 0.0196757-0.0393948j -0.00617177-0.0349596j -0.0255611+0.0081787j 0.024701+0.0149017j -0.0158601-0.0351969j 0.0012426+0.00705597j -0.0131737+0.0255576j 0.0140503-0.0599813j 0.00647481+0.0127828j -0.0142188+0.0248979j 0.00661119+0.0298475j 0.0194846-0.00417396j 0.00124397+0.0110743j 0.00363079-0.0143997j 0.0107224+0.0239094j -0.0173339-0.0171727j 0.0143954+0.0179514j -0.00235235-0.00870639j -0.0195407-0.0185391j 0.0051822-0.00318574j -0.00903147+0.00567784j 0.021839+0.00807978j 0.0109169-0.0169475j 0.00133166+0.00346621j 0.00118393-0.0247203j -0.00382455+0.00957091j -0.0111224-0.0194606j -0.00316774+0.000957576j 0.00597973+0.00637183j -0.0108253-0.0181357j 0.00371623+0.00365419j -0.00114436-0.00232709j 0.0186307+0.00643966j 0.00561481-0.0162623j 0.00190114+0.0146977j -0.0115991+0.0175956j -0.0337132+0.0205205j -0.0053025+0.0185737j 0.00659643+0.000190989j 0.0278505+0.0647238j 0.0495657-0.0218351j -0.135527+0.0457244j 0.14606+0.139569j -0.0541307+0.104142j 0.0619698+0.0108581j -0.0415063-0.0376732j -0.0971687-0.0138419j 
0.0193733+0.0244014j 0.00494057-0.0445133j -0.0014144+0.0397898j 0.0018691-0.0245667j -0.00730569-0.124077j 0.00101826+0.147578j -0.00111093+0.426407j 0.023581+0.0340559j 0.0218654+0.097178j -0.0105385+0.143817j 0.00965427-0.120732j 0.00253457-0.0127251j -0.000115591+0.0614048j -0.0135559-0.0750425j 0.0158227+0.0549212j -0.0106083+0.181799j -0.0237904+0.127873j -0.0243136+0.0231445j 0.00165905+0.0834147j -0.025013-0.103799j 0.00519445+0.0151149j -0.0140232+0.0439787j -0.00435952+0.00366615j -0.0112356-0.0270416j 0.0139849+0.038189j 0.0186222+0.000396362j -0.0110548+0.040915j -0.0238681+0.107433j -0.0182325-0.00200834j -0.0479632+0.150065j -0.0278099-0.0309767j 0.0231809-0.0336922j 0.0166902-0.0491438j 0.0173635-0.0101865j -0.0224997+0.0316889j -0.00830013+0.0432353j -0.00035994-0.0442892j -0.0159528+0.0378005j -0.0204404+0.0127982j 0.00606992-0.018862j 0.0248598+0.0421151j -0.0131101-0.00826144j -0.0190751-0.0424611j 0.0264941-0.0783217j 0.00694527-0.0202232j 0.0470759+0.0432669j 0.00778298-0.0113376j 0.03584-0.0238864j -0.00764085+0.00912268j 0.0223051+0.0388402j -0.0363895+0.0117263j 0.00132981+0.041543j 0.0614734-0.00374278j -0.0327382+0.00942419j -0.00343821-0.0204247j -0.0355478+0.0151555j 0.00994948+0.0562277j 0.0170007+0.0373664j 0.0224651-0.038757j 0.0154805-0.0237496j 0.0266075-0.0334897j 0.0229724+0.0263848j -0.00945979+0.0138049j 0.0267199-0.0193063j 0.0133297+0.0232445j 0.0239416-0.0190452j 0.0240317-0.00672017j 0.0399184+0.0454096j 0.0363044-0.0315148j 0.0583744-0.00213313j 0.0129858+0.0296154j 0.00285076+0.0568867j -0.0453829-0.0542862j -0.0611608+0.0105285j 0.0145321-0.0296207j -0.0148227+0.0601693j -0.0334974-0.0285136j -0.00204095+0.0189078j 0.0166076-0.000648008j -0.010875-0.0191959j -0.00688412+0.00755067j -0.00168874+0.0531217j -0.00743793-0.0291329j 0.00299251-0.0140331j -0.00678066+0.0344194j -0.0238553-0.0518302j -0.00309042-0.00929716j -0.0432807-0.0129524j 0.00522214-0.00158453j -0.0119654-0.00270921j -0.0123283-0.0249992j -0.0168906-0.0309779j 0.0191011-0.00152284j 0.0085758-0.00634987j 0.00290716-0.00626371j -0.0141294+0.016446j -0.0118252-0.00918081j -0.0233977+0.0317151j 0.0201798-0.0405306j 0.00942945-0.0274331j 0.0225981+0.0142087j -0.00871581+0.00204784j -0.0159553-0.0154369j 0.00550376-0.00304592j -0.0254715+0.0323974j -0.00371752-0.0266378j 0.040841-0.02517j 0.00669199-0.00105606j -0.0101576-0.0151975j -0.0049835+0.0413168j -0.00643868+0.0072354j 0.00941489+0.0394745j -0.017659-0.0188509j -0.0117357+0.0102449j 0.0382303+0.0264865j 0.0124733+0.0237517j 0.0186741+0.00518014j -0.0158925-0.021783j 0.02086-0.00708521j 0.010835-0.0148202j -0.00180215+0.0167836j -0.0108962-0.0138494j 0.0104436-0.0110974j 0.0125739-0.0126979j -0.00504236+0.0139641j 0.0230183+0.00593388j -0.0141853-0.00323605j 0.00938791+0.00981061j 0.00114596+0.0377027j 0.0210637+0.012919j -0.0183388-0.0145051j 0.0244269+0.0153557j -0.0276882+0.00804933j 0.00516173-0.0231987j -0.00128357+0.0359896j 0.019848-0.00205529j -0.0117714+0.00620954j -6.89102e-05-0.0276495j 0.0194158+0.0143187j -0.00162884+0.0057641j 0.0483207-0.0101325j 0.0394412-0.0106197j 0.0297272-0.0112175j -0.0325688-0.0734485j 0.0590822-0.00159841j -0.00681365+0.0161689j 0.0392775+0.0691236j -0.0379122-0.058538j -0.0125415+0.0144193j 0.040394-0.00525407j 0.0398396-0.054174j -0.0327252-0.0579713j -0.0483743-0.0168612j 0.0591081+0.0217428j -0.0200089-0.0252658j 0.0115917+0.0192792j 0.0101643+0.0162195j 
0.0238643-0.0135616j -0.00624155-0.012753j 0.0194132-0.00683053j -0.0167011-0.0426007j -0.0127874+0.0337589j -0.000882516+0.0248038j 0.0109505-0.0522008j 0.0295956-0.0144366j 0.0213138+0.0599503j 0.00652635+0.0537941j -0.0424349+0.0319802j 0.0295638+0.0766459j 0.00659155+0.0476058j 0.0531037+0.0586575j -0.0541239+0.0216422j 0.0372479-0.159819j 0.0386074+0.0458066j -0.006831+0.0707556j -0.000255541+0.0285496j -0.00779251+0.0670206j 0.00512509+0.0205209j 0.00212841-0.0285144j 0.0261846-0.0242307j -0.0182395+0.0750415j -0.00484626-0.00196781j -0.00324398+0.00483108j 0.00363127+0.0525183j -0.00558145+0.0397532j -0.000255707-0.00891814j 0.0693942+0.0329483j 0.0101226-0.0177328j -0.0247965-0.0846262j -0.111246-0.0343522j 0.0232671+0.0376471j -0.0217179+0.0245376j -0.0168964-0.00174202j -0.00301779-0.0188178j 0.014775+0.0166918j -0.0229049+0.000963633j 0.0198179-0.000486015j 0.0153926-0.0245781j 0.024269+0.0108264j -0.0112561+0.0157596j -0.0314381+0.00939346j -0.00798707+0.0411599j 0.0265853-0.0367475j -0.00155201-0.0347617j 0.0176897-0.0121762j 0.0322453+0.0151453j -0.00639784-0.0125031j 0.0185152-0.00594636j 0.00821261+0.0068033j 0.0152257-0.0125536j -0.00905709+0.00388749j 0.0215668-0.0177018j -0.00687278+0.0294867j 0.010864+1.72088e-05j 0.0208911-0.0098273j -0.00675593-0.00318885j -0.0130685-0.0422796j -0.011434-0.00574151j 0.0122384-0.00253991j -0.0221267+0.00265662j 3.78639e-05-0.0417938j 0.00211911-0.00190901j 0.00771346-0.011788j 0.0197049-0.00508954j 0.0510972-0.0177417j -0.0180456-0.0177728j -0.000857507-0.00900823j 0.0282916+0.0137458j 0.0190089+0.0147841j -0.0362294-0.0111336j 0.0123306+0.0418357j -0.0426775+0.0133936j 0.0208009+0.0350585j -0.0175735+0.00897719j 0.0355892-0.0166957j 0.0392332-0.0255557j -0.0183242+0.0330844j -0.0146848+0.00872082j -0.0192844+0.0283061j -0.0188387+0.00683083j 0.0107079-0.00556277j -0.00189776-0.00346127j -0.0121406+0.015625j -0.0276718-0.00876322j -0.0261604-0.0177468j -0.00699695+0.00484188j 0.00536595-0.0048752j -0.0372848+0.000491655j -0.000764917+0.00419536j -0.0211978+0.0126144j 0.00883452+0.0110328j 0.0323786+0.0226477j 0.0195566+0.00298765j -0.00862521-0.00520803j -0.00238229+0.0179819j -0.000301722-0.00807774j 0.00530785-0.0166001j 0.0181722-0.0291037j -0.0022359+0.00937179j -0.00392865+0.00378901j 0.00382712+0.0101759j 0.0184173-0.0115569j -0.0302774-0.0093235j 0.00433829-0.0292809j -0.0156467-0.00713767j 0.00879038+0.00780391j 0.0349851+0.0162039j -0.0177454-0.0114315j 0.0159493+0.000739688j 0.020289+0.0072806j -0.00437783+0.00412142j 0.0161844-0.00832086j 0.0073648+0.00615403j -0.00162205+0.0131554j -0.0179786+0.00896817j -0.00152666-0.00881846j 0.00028943+0.00745538j 0.017139-0.015768j -0.00700441-0.00439891j -0.00898128+0.00780089j 0.00159838+0.00890957j 0.0071102-0.00841047j -0.000860489+0.00769648j -0.00266533-0.0026133j 0.00338865+0.00446009j 0.021688+0.0197452j -0.0127121-0.00503481j -0.00560038+0.0061324j -0.00561441-0.00740516j -0.0152657+0.0200032j -0.00377205-0.00134573j -0.000637114+0.00305527j 0.0236105+0.00937723j 0.0173645+0.0117337j -0.00936918+0.0400267j 0.016648-0.015621j 0.0123489+0.010745j -0.00812343-0.0380059j -0.0180613-0.0325194j -0.0143218-0.0305557j -0.0459626+0.00357567j 0.00751111-0.0438984j -0.0355936+0.0279638j 0.048633+0.0217047j -0.0304064+0.0111841j 0.000463089-0.000825721j 0.0328975-0.0172373j -0.0378254-0.0333624j -0.0353664-0.00995444j 0.0499608-0.00623784j 0.00529755-0.00108955j -0.0536192-0.0174614j -0.0210748+0.0339019j -0.000732374+0.0141479j 
0.00890963+0.0139638j 0.0260889+0.00448542j 0.019486-0.000992454j 0.0348519-0.00269272j -0.00418942-0.0451282j 0.00572196-0.0371654j 0.00403959-0.125838j 0.0433321+0.020662j -0.0186854-0.0249196j -0.019761+0.0420546j -0.0104402+0.129049j 0.0183963-0.0320748j -0.0135356-0.0747894j -0.00707402+0.00468385j 0.0369756+0.12591j -0.00811273+0.0202788j -0.00256212+0.121523j 0.016288-0.0790706j -0.00465305-0.00913344j -0.016452+0.0437161j -0.00157235-0.0292663j -0.0222019-0.0622378j -0.0371737-0.0425718j 0.0240849+0.0143681j 0.0235662-0.0144366j -0.0316469+0.00140522j 0.0404261-0.0371913j -0.0593556-0.0465687j -0.0293003-0.0159556j -0.0111708-0.0739763j 0.0291417+0.026373j 0.0104302+0.00620235j -0.0147171+0.0553273j 0.0382995+0.0069492j -0.0747036+0.0063878j 0.0218918-0.0223845j -0.0252214+0.0143799j 0.0035454+0.00873215j -0.0230026+0.0370378j -0.00757188-0.0295613j -0.0250579-0.0112236j 0.0313603+0.0172507j -0.0260665+0.0103052j -0.0214141-0.0137951j 0.0254405-0.0425091j -0.0384853-0.0106476j -0.0358044+0.00448706j 0.00727183-0.0012606j 0.000923499-0.0258371j 0.041006+0.0223332j -0.0366613-0.00950097j -0.0233026+0.0309442j -0.0125427+0.0269832j -0.0152744-0.010998j 0.00753575+0.000722684j 0.0138935-0.00460682j -0.0196638-0.0112515j -0.0122892+0.0121678j -0.00505331+0.00526537j 0.00288549+0.00121641j 0.00423062+0.0119342j 0.00173595-0.00299548j 0.022335+0.0119745j 0.00574813+0.0237071j -0.00377485-0.0173387j 0.000138866+0.0100145j 0.00224978+0.0127006j 0.00231929-0.00889019j 0.00525451+0.0180724j 0.00413581+0.0306636j -0.0166244+0.00616354j -0.000237868-0.0216117j 0.0318754-0.00270716j 0.0193372-0.00559513j 0.0187556+0.0285508j -0.0366739+0.0297985j 0.00994789-0.0058422j 0.0040769-0.00990318j -0.0118856+0.0172394j -0.00375808+0.0142093j -0.00514317-0.0262462j 0.00360516+0.0244108j 0.00782591-0.0237045j 0.00932142+0.00583859j -0.0176136-0.028837j -0.0162665-0.00853766j -0.0500897+0.0169413j -0.0430229+0.00214845j -0.026339+0.010924j 0.012634-0.0158894j -0.0207378+0.0359276j 0.0185723-0.0327596j 0.0269945+0.0240745j 0.011238+0.0109005j 0.032281-0.0106394j -0.0048399-0.0298687j 0.0231346-0.00451059j -0.00921544-0.0425879j 0.0053118-0.015725j 6.77695e-05+0.0161233j -0.0180929-0.00515418j -0.00243378-0.0178704j -0.0110101-0.036469j -0.0283862+0.00157878j -0.0233333-0.00786286j -0.0160016+0.0250895j -0.0193862-0.00029035j 0.0179792+0.0127289j -0.000632243-0.0197343j -0.0121417-0.0141501j 0.00264898+0.00266424j -0.00489831-0.00655868j -0.00584818-0.0203496j 0.0102326-0.00665789j -0.0254108-0.0124837j 0.00526622+0.00104255j 0.021029+0.0142943j -0.00878799-0.0192117j 0.0230247+0.000239163j 0.00939716+0.00182813j -0.00748325+0.0131354j 0.00652215-0.0100303j 0.0232699-0.0130273j -0.0114506-0.0213883j 0.0147452+0.00480722j 0.000295199-0.0200639j 0.00208835+0.00366564j -0.00984388-0.0192065j -0.00255437-0.0194251j 0.0134438-0.00225637j -0.00446834+0.0145268j -0.00572177-0.00943251j -0.0148064+0.00180827j 0.00354304-0.0058161j -0.0190271-0.0139034j -0.00178561-0.0213038j 0.00683778-0.0144538j 0.00735283-0.00565256j 0.00502765+0.000293871j -0.0339688-0.0105194j 0.0151664+0.012465j 0.0174233+0.0177446j 0.0135017+0.00805059j -0.0147196-0.00934328j -0.00339745-0.0028242j -0.0158152-0.0351323j -0.0543907+0.0315196j 0.0116195+0.00324225j 0.0276156-0.00610901j 0.00502551+0.0154597j 0.0196651+0.0238853j -0.0436212+0.0316962j 0.00135921-0.0160367j 0.032193+0.0337575j 0.0116553+0.0111782j -0.0192343-0.0157677j -0.025176+0.0407629j 
1.00506e-05-0.00608959j -0.00320642-0.0157953j -0.00250709+0.0171082j -0.00241317-0.0665241j 0.0048022+0.0116275j 0.00119387+0.0108246j 0.00142082+0.0818943j -0.0165093-0.119987j 0.0403153-0.0819597j -0.00511759+0.0201964j 0.0430105+0.119994j -0.00388215+0.175501j -0.0280934+0.0552042j -0.018878+0.117167j -0.0188305+0.0913526j 0.0234028+0.146011j -0.00775761-0.0751608j 0.0331791-0.045379j 0.0149719+0.0435561j 0.0410506-0.0388863j -0.0284931+0.0433578j -0.00548547-0.0467675j 0.0116728-0.0091949j -0.0147944+0.0387448j -0.0221665-0.021447j 0.0228614+0.0118267j -0.0127419+0.029466j -0.00560104+0.0545976j 0.0226956+0.0448241j 0.0350095+0.0122211j 0.060753-0.00114998j 0.0389943-0.0594551j -0.0173442-0.042549j 0.00251425+0.0117157j 0.0247432+0.0406404j -0.00881805-0.0073362j 0.00868877-0.0210489j 0.00340384+0.0261144j -0.0214847+0.0258434j -0.0110994+0.0150054j -0.00758548-0.00871685j 0.0359903+0.00347814j 0.0334956+0.00862202j -0.0196886+0.0298803j -0.0209541-0.0189925j 0.0290426-0.0582456j 0.00043576+0.0204812j -0.0166069-0.0162173j -0.00597814+0.000642529j -0.00771718-0.0425715j -0.0106456+0.00486718j 0.0156255-0.0180077j 0.00646596-0.00896835j -0.00155636+0.0347974j 0.00211915-0.0157256j -0.00140143+0.0227705j 0.0316485-0.000149941j 0.0091486+0.0164704j -0.0153911+0.0266376j 0.00481732+0.0199949j -0.0422675-0.0291805j -0.00376942-0.0203094j 0.00913523-0.0148586j -0.0184384+0.00310741j -0.0173553+0.0279034j 0.0162603-0.0163075j 0.0281602+0.00277349j -0.0156073-0.0129931j -0.0173093-0.0126003j -0.0362764-0.012136j -0.000282415-0.00590741j 0.0208139-0.0151231j -0.00599531-0.0124026j -0.0206724+0.0424596j -0.00251312-0.021475j 0.00127839+0.023012j -0.0182991+0.0147641j 0.00937817+0.0144437j 0.0207349+0.0161476j -0.0175087-0.022332j 0.00285665+0.00441994j 0.0243165-0.00128284j 0.0143997+0.00844648j -0.000396517-0.00601759j 0.00678706-0.00471414j -0.0294265+0.0367483j -0.0159559+0.00207986j 0.00258356+0.000768188j -1.29201e-05-0.00615721j -0.00415569-0.0244513j -0.0009738+0.0129746j -0.00428645-9.90837e-05j -0.00616551-0.0313026j -0.00238921-0.0140332j 0.00170005-0.00673258j -0.000365619+0.00771164j -0.00591771-0.00836981j 0.00709529+0.0109002j -0.00743059+0.00736218j 0.0158717+0.00640622j 0.00730668-0.0138773j 0.00569764-0.00930728j -0.0178665+0.00355858j 0.0129352-0.00901588j 0.00382761+0.00975154j -0.000893062+0.00274099j -0.000430671-0.0314614j -0.00409547-0.00795635j 0.00157654+0.00691114j 0.00146497+0.00797891j -0.0120887-0.0142754j 0.011227+0.00352884j 0.0031931-0.00558997j 0.00559932-0.000210989j 0.00527455+0.0112759j 0.00955366-0.00142459j -0.00580779-0.0119954j 0.00109599-0.0205335j -0.00970191-0.00829005j -0.00279373-0.00427312j 0.00248775+0.0125801j 0.00567711+0.017197j 0.0114409-0.005296j -0.0061711-0.00950613j 0.0137394+0.00783887j -0.00140614-0.0161396j -0.0065343+0.0138848j 0.00874671-0.00893581j 0.0136637-0.00108463j -0.0029191-0.00572849j 0.00830722+0.00862467j -0.00797747+0.00284688j -0.00834509-0.00206586j 0.00902545+0.00818526j 0.0140442-0.00192574j 0.00285975-0.0127253j 0.0209659-0.00539967j -0.0269658-0.00575436j -0.000374644+0.00045467j -0.0121613+0.00271431j -0.012901-0.0306936j -0.0206627-0.0286158j 0.0141931-0.00440734j -0.0191554+0.00330794j 0.0240789-0.0179918j -0.00212111+0.00311203j 0.0275661-0.00824092j -0.00615456+0.00715875j 0.0175312+0.0145941j -0.0193947+0.0205488j -0.00953898-0.0281972j -0.00866398-0.00181898j -0.00421403+0.00917544j -0.00288392-0.0123056j -0.0180038-0.00158722j 0.010521-0.00278811j -0.00315674-0.00181572j 
