-0.00721755-0.0699317j -0.0118033+0.0274631j 0.00581956-0.01774j -0.000601667-0.0549579j 0.00769024-0.0300907j -0.00130218+0.0382324j 0.00478998+0.0420855j 0.00298592+0.0125961j -0.00162229-0.00546233j 0.00709812+0.0328463j -0.00843609+0.0400623j -0.000258658-0.0316712j -0.00100945+0.0432079j 0.00024281+0.043947j 0.00328518+0.00434842j 0.00309717+0.0615017j -0.00179247-0.0566482j -0.0103299+0.0257919j 0.00206586+0.12167j -0.00356493+0.131344j -0.0220028-0.0666661j 0.0136338-0.299345j 0.00170188-0.183908j -0.00213632-0.00685223j 0.01308-0.00147596j -0.00304024-0.0428507j -0.0193789-0.00147254j -0.00704268+0.00245138j 0.00778045-0.0345856j -0.0141936+0.0159614j -0.0066753-0.0133489j 0.000924084-0.00328379j 0.0200157-0.0196477j 0.0137411-6.1519e-05j -0.00834158+0.0110805j -0.00259212+0.00570623j 0.0167883-0.0130019j 0.010405-0.00173615j -0.00765602+0.0116771j -0.0182772+0.00469104j -0.00822734+0.0099404j 0.00880196+0.00262848j -0.00144987+0.00500855j 0.00293539-0.00793595j -0.00508198+0.00284405j 0.0144132-0.0099287j 0.0686429-0.0146204j 0.00558581+0.0131112j -0.00772531+0.009133j 0.0768446-0.0746775j 0.0680917+0.0874249j -0.00505571+0.0502064j 0.0608155-0.0175913j -0.00901178+0.0211842j -0.00149932-0.0426401j 0.0163326-0.0182952j -0.0266971+0.00957234j 0.0164322-0.00313985j -0.0115961+0.00679534j -0.000953048+0.0215369j -0.00645762+0.0064281j 0.0085679-0.00413988j -0.015154-0.00467504j 0.00326089-0.00647427j 0.000173739-0.00295905j 0.00268418-0.00510142j 0.0030779+0.0120996j 0.0103006-0.00810994j -0.00959911-0.00366981j -0.00452818+0.00987423j 0.00538294+0.00951691j -0.0014623+0.00262578j -0.00395105+0.000704576j 0.00330494-0.00297318j 0.006672-0.00328679j -0.000445315-0.00363163j 0.00319503+0.00134139j -0.00250826+0.0104706j 0.00546+0.000561076j 0.00468999-0.000973601j 0.00492312+0.00178653j -0.000955637+0.00454447j 0.00120022-0.00158848j 0.000377181-0.00198304j -0.0026458-0.00629328j -0.00785929+0.00261121j 0.0049364-0.00237933j 0.00553507-0.00214468j 0.000876899+0.0118101j -0.00189535-0.00261563j 0.00332086+0.00489068j 0.00399921-0.00157942j 0.00235398-0.000390518j -0.00165774-0.00329218j -0.000288071-0.00845056j -0.00515575+0.00154808j 0.00633429-0.000613923j -0.000324963+0.000941203j 0.0037891-0.0085416j 0.000678489+0.0015649j 0.00397257+0.00451823j 0.00146881-0.0105436j -0.00526067+0.000898294j -0.0112343+0.0168276j -0.00997345-0.00816721j -0.00656366+0.00899417j 0.00141659-0.00188182j -0.0145219+0.000260163j 0.0117164-0.00241548j -0.00130403+0.0103925j 0.00912327-0.00691186j 0.00213134+0.00104019j -0.0108862-0.00728201j -0.0126219+0.00918142j -0.00785103+0.00698219j -0.0174373-0.00239392j -0.00380296+0.0149323j 0.00562045+0.00919471j -0.00859327-0.00883029j 0.00310287+0.0171077j -0.00488361+0.00206059j 0.00347505-0.00177495j -0.00594182+0.0189403j -0.00176537+0.04695j 0.00279666-0.0147776j -0.0104789+0.0276461j -0.059955-0.00335959j 0.0350217+0.00217385j 0.00412724-0.0313407j -0.0430646-0.0154584j 0.0103755-0.054365j 
0.0112763-0.0309745j -0.00751074-0.0769496j 0.000888374+0.0618929j 0.00624774-0.0405121j 0.00332892+0.00452171j -0.00701189-0.0189781j -0.00117137+0.062j -0.00214797+0.0265821j -0.00119187-0.0137175j -0.00449955+0.0199729j -0.00145487-0.0181965j -8.63142e-05-0.0295383j -0.00250314+0.00280785j 0.00251274+0.0381245j -0.00248811+0.0357271j -0.00871951+0.0150239j 0.00856012+0.0369493j -0.00127328-0.00460061j 0.00658312+0.0863492j -0.00176248-0.127647j 0.013917-0.30508j 0.0207459+0.0775395j -6.01125e-06-0.029155j -0.00242002+0.182855j 0.00235705-0.0545254j -0.0128876-0.00575926j -0.0060274+0.0072937j -0.0183381+0.0272177j -0.00945797+0.000293918j 0.00637055+0.00641201j -0.00331329+0.00261708j 0.00845371-0.00594572j -0.0145971+0.0113652j 0.00980427-0.0091793j 0.00206884+0.00385704j 0.00190249-0.00642886j -0.00252648-0.00289357j 0.00347263-0.0100666j 0.00457948-0.00610159j 0.0258426-0.0112994j -0.0125802+0.00739486j -0.00865321-0.00295355j 0.0107371-0.00391492j -0.0140887+0.0103952j -0.0530202+0.0255004j -0.0116044+0.00728015j -0.00761724-0.000424103j 0.0380482+0.0195381j 0.00440487-0.0155744j 0.0745822+0.0822521j -0.0804976+0.0657884j -0.0625189+0.0265488j -0.0162453+0.0516857j -0.0027381-0.034706j 0.0127438-0.0189158j 0.0216238-0.0029478j 0.00979356-0.0159169j 0.00405483+0.00692438j -0.0127798-0.0022796j -0.0093671+0.0132736j 0.0127271+0.00137827j -0.00228932+0.0209194j -0.00250948-0.0027313j 0.00170479-0.00197291j 0.0017864-0.00348005j -0.00256562-0.00485427j 0.000826463+0.00762251j -0.00109726+0.000143186j 0.00168417+0.0146328j -0.00754718+0.00544655j 0.00539677+0.0078784j -0.00459087-0.000247292j 0.00247838-0.00227421j -0.000469371+0.00109771j 0.00397678-0.000552882j 0.00589092+0.000897378j -0.00243743-0.00413054j 0.00720488+0.00508486j 0.00344748-0.00992069j -0.00337479+0.00502359j 0.000464128-0.00365939j 0.000710972-0.000587617j 0.000470235-0.00229789j 0.000189919+0.00408878j 0.00118078-0.000111319j -0.000137024+0.00778674j -0.00389251-0.00802414j 0.000431875-0.0019082j 0.00260573-0.00655864j 0.00164254-0.000491175j 0.00451065-0.00185416j 0.00482961-0.00387394j -0.00197831+0.00211878j -0.000727929+0.00143121j 0.00246171+0.00292469j 0.00725099+0.00417747j 0.00251228-0.00611219j -0.00312826-0.0019805j 0.000139175+0.0015011j -0.00438706+0.00300874j 0.00167632+0.00275238j -0.00598993-0.00249364j -0.00283702+0.00905476j 0.00537774+0.00317803j -0.0164583+0.022976j 0.00747262+0.00612123j -0.00474306+0.00458856j -0.00899381+0.014269j 0.00236999-0.00444591j 0.0105211+0.00328203j -0.00211732-0.000422411j -0.00561945-0.000267413j 0.00690101-0.0113328j 0.0071657-0.0082958j -0.0136897-0.00788689j 0.0179174-0.00416307j -0.0275267-0.00457416j 0.00636286+0.0198642j -0.00339818+0.00239815j 0.00676052+0.00547267j -0.0151125-0.0216839j -0.000312585+0.0123851j -0.00472501-0.032789j -0.00189919+0.0014689j 0.0133283-0.0445939j -0.0609341-0.00340863j 0.00958067-0.025491j -0.00856056+0.0344159j 0.0273454+0.0133677j 0.00865723-0.0505344j 0.0429574+0.0131989j 
0.00507977-0.0249338j -0.00739174-0.0335248j 0.00374834+0.0182261j 0.00035451-0.0439057j 0.00239037-0.0238046j -0.00501838-0.000338036j 0.00310756+0.0602755j 0.00534959+0.0182728j 0.00187837-0.0163111j 0.00182052+0.005277j -0.00664052+0.0347641j 0.00188925-0.0557953j -0.00202295+0.0340759j 0.00581635+0.106914j -0.00215361+0.0158422j 5.53357e-05+0.0455671j -0.00577229+0.0121343j 0.000899005+0.0808964j -0.00750215+0.170477j -0.0242619+0.142606j -0.00998115+0.10741j -0.00147885+0.0711475j -0.00125443-0.00930126j 9.43118e-05+0.0745823j 0.00549701-0.0214079j 0.000334732-0.0228623j -0.00238672-0.00870844j -0.0123861+0.0140687j 0.00120231-0.0175629j -0.0207908+0.0137507j -0.00699853-0.0134609j -0.00741911-0.00196204j 0.00715099+0.00108321j 0.00445006+0.00453303j -0.00312105+0.00685862j 0.00107851+0.000559644j 0.022151-0.00704713j 0.0204584+0.00295196j -0.00327878+0.0172445j -0.0169797-0.00952154j -0.0315034+0.0133702j -0.00792446+0.0172671j 0.00713249+0.00573442j 0.0150017-0.00634336j 0.0185714-0.00549421j -0.0486903+0.00762075j -0.0345273+0.00795651j -0.0583555+0.0322153j -0.100184-0.0401453j -0.0184029-0.0110542j 0.00449674+1.86127e-05j -0.0173674+0.0143001j -0.0083584-0.0025286j 0.000882276-0.0108021j 0.00490352-0.00940337j 0.00628287-0.000358064j -0.00205274+0.00580042j 0.000850277+0.00333238j -0.00536825+0.00273387j -0.00580428+0.00843962j 0.000737798+0.00420559j 0.00463945+0.00404565j -0.00864907-0.0102488j 0.00441948+0.00184387j -0.0003165-0.00211913j 0.00146144+0.00149611j 0.00312322+0.00400616j 0.00607296-0.00845028j -0.00488489+0.000542605j -0.00956848+0.00720559j -0.00241018+0.00778919j -0.00171864+0.00126769j -5.63082e-05-0.00184821j -0.00393613+0.00228415j -0.00157599-0.00493125j -0.00102752-0.00755542j -0.0018738-0.00261511j 0.00323583+0.00472428j 0.00334969+0.00148924j 0.000305386+0.00825972j -0.00103566+0.000248153j -0.000163781+0.00806545j 0.00781876-0.00426507j 0.000693155-0.00093026j -0.000226208-0.00273168j -0.00746011-0.00498149j 0.00662186-0.00482864j 0.00167313+0.00272695j -0.0064004+0.0158655j 0.00218285-0.00202718j 0.0117578+0.00350315j 0.0105175-0.00238309j -0.00118498+0.00341848j 0.00195899-0.00990009j 0.0122252-0.0032059j -0.00447218-0.0107957j 0.00750474+0.00162421j 0.000264323+0.000255677j 0.000914141-0.0155311j 0.00837801+0.00324031j 0.00555735+0.00460817j 0.00508859-0.0101963j 0.00643141+0.00481639j 0.00242269+0.00365157j 0.0161233+0.00415774j 0.0159234-0.00624387j 0.00892917+0.0023225j -0.00232686-0.003142j -0.0207119-0.000818338j 0.000276774-0.0109561j -0.000804094+0.00344539j -0.0194966-0.000177689j 0.0110125+0.0126574j 0.00810445-0.00155723j -0.00677052+0.0221594j -0.00189744-0.00735112j 0.00903085-0.00116035j -0.0127467-0.0042955j 0.0161105+0.02884j -0.0351996-0.00202047j -0.0244462-0.0123249j -0.0229576+0.0216226j 0.0045862-0.0250337j -0.00365274+0.00376371j -0.00412649+0.0252648j -0.00646375+0.0100579j -0.0101713-0.00405169j -0.0105044-0.0216437j -0.00859044+0.0171383j -0.0082587-0.0104068j 0.00790853-0.00810352j 
-0.0105888-0.0216691j -0.00154106+0.0435148j -0.00505509-0.0485779j 0.000210666+0.0400512j 0.00174615+0.0359735j 0.00140684+0.0258479j 0.00264384-0.0469586j -0.00691206-0.0257863j -0.00718098+0.000466428j 0.00532935+0.0515196j 0.00139929-0.0238979j -0.00422753+0.0451483j 0.00206483+0.0083451j -0.00146262-0.0562213j -0.00198889-0.0472664j 0.00240764+0.012436j -0.00776172-0.140801j -0.00564645-0.0534655j 0.00950114-0.0797744j 0.00337931+0.0958837j -0.00270763-0.041149j -0.00654476+0.0805715j -0.000597711-0.0707947j -0.00169397-0.0390127j -0.00824246+0.0315389j -0.00368318+0.0227431j -0.0054188+0.0225018j -0.00382038-0.00580583j 0.0117766+0.00469586j 0.0198432-0.0152916j 0.00891295+0.00784609j 0.0189749-0.00834596j 0.0120267-0.0144347j 0.00431083-0.00418275j -0.00235293-0.00586517j -0.010505+0.00850749j -0.00834752-0.00134476j -0.0232798+0.00560896j -0.0112733+0.00383537j -0.0186113+0.0165277j 0.0003756+0.00181404j -0.000105668+0.00670065j -0.0152669-0.00606945j -0.0133518-0.00372943j -0.00533981+0.00325406j -0.0663264-0.00605828j 0.0329037+0.0213802j 0.0802682-0.000594308j -0.044341+0.0286465j -0.00888369-0.015486j -0.0220958+0.00146346j -0.00145409-0.00990003j 0.0219424-0.015926j -0.00575773+0.0158484j -0.000796483-0.00801522j -0.000954295-0.00385177j 0.00534767+3.49894e-05j 0.00634359-0.00718547j -0.00920217-0.0018008j 0.00445686-0.00941303j -0.00242797-0.00520021j 0.000118765-0.00899613j 0.0070008+0.00751882j -0.00761419-0.00235835j 0.00264028+0.00143461j -0.00593374-0.00668057j -0.00462656+0.0021788j -0.000177614+0.00938112j 0.0016044-0.00223677j 0.00919459-0.00885155j 0.0017252-0.00214434j 0.00102593-0.000484099j 0.00381611+0.0046693j 0.00546698-0.00340705j 0.0102438+0.00153241j -0.00212647+0.00455879j 0.00660958+0.00180147j -0.00945641+0.00871688j 0.00101748+0.000444342j -0.00141091-0.00541057j 0.00139859-0.000379776j -0.00280355-0.00422402j -0.00362771+0.0070476j 0.000146796-0.000370671j -0.00491359+0.00251968j 0.000967678-0.00314941j 0.0015407+0.0100206j 0.00261228-0.00574711j -0.00425445+0.00788602j -0.00416054-0.000318304j -0.0092037+0.00337453j -0.00605387+0.000344711j 5.92546e-05-0.000628321j 0.0101587+0.00622824j 0.00550237+0.00136671j -0.00745445-0.00305723j -0.00500003+0.00418004j 0.0113382-0.00652461j 0.0104314+0.00426082j 0.0109348-0.00845024j 0.011447+9.59502e-05j -0.00413141+0.00720469j 0.014001-0.00247994j 0.00838027+0.00102405j 0.00389568-0.00718022j 0.014329+0.00399224j 0.00684394-0.00213454j -0.0256277-0.00910917j 0.0146869-0.0178186j 0.00765004-0.0150828j 0.00710839-0.000673822j -0.0118878-0.0110737j 0.0129901+0.0126839j -0.00681373-0.0144568j -0.0100549+0.0216982j 0.00436498+0.0102721j 0.0228974+0.0182693j -0.00552328+0.0266542j 0.0141728-0.0148309j 0.0300684+0.000764126j -0.00648571-0.00591819j -0.00377675+0.0167885j -0.00911923-0.00121292j 0.0116215+0.00446568j 0.00828449+0.0179994j 0.011152-0.000710644j -0.00239949+0.0100105j 0.0053515+0.0249639j 0.0116693-0.00248474j -0.00524529+0.0112394j -0.00874778-0.00644249j 
-0.0014256+0.0118052j 0.00321569+0.00966651j -0.00290617-0.0183638j -0.00260272+0.0248263j -0.00540497+0.00969583j -0.000178147-0.0166929j -0.00117643-0.0180162j 0.000163134-0.0247947j 0.000701912+0.0002556j -0.000907593-0.0173299j 0.0034303+0.00198688j 0.00787773+0.0533273j -0.0081629-0.0269153j 0.00887574-0.00559131j 0.000739705-0.0393834j -0.00150917-0.118656j -0.00760156+0.0505194j 0.00712769-0.128533j 0.000670999+0.0908614j 0.00285233+0.00688871j 0.00451929-0.0216531j 0.000668964-0.0119539j 0.000593744+0.00683423j 0.000285239-0.0192402j -0.00497751+0.0161879j 0.00476518+0.00772974j 0.0105146-0.0025995j -0.000841683+0.00265555j -0.00333477+0.00563843j -0.00106975-0.00609657j -0.00689377+0.0026778j -0.00125161+0.000104771j 0.00220216+0.00399804j -0.023368+0.00403033j 0.0201469-0.0125251j 0.0111874-0.00189107j -0.0127326+0.00180803j -0.000231456-0.00166733j 0.0288313-0.0161557j 0.0120563-0.00924989j -0.0949878+0.0144539j 0.0286863-0.00239916j -0.0287003-0.010103j 0.0693896-0.00364456j 0.0268036+0.0033648j -0.0719385-0.0211112j -0.0416892-0.00633676j 0.00410578-0.00178964j -0.000216078+0.00294473j 0.00528202+0.00642439j -0.00102979-0.00870799j 0.00486882-0.00664477j 0.00246293+0.0030558j -0.000692634+0.00208289j -0.00110462+0.00423236j -0.0065084+0.000273104j 0.000562828-0.00471354j -0.00524797-0.00288902j 0.00386524+0.000948154j -0.000968267-0.00535354j -0.000229604-0.00311712j 0.00354714-0.0027369j 0.00117456-0.00265428j -0.00351505+0.00304283j 8.00329e-05+0.00258892j -0.00222454+0.00459574j 0.00328887+0.00170947j -0.00117001+0.00311982j -0.000973857-0.000946964j 0.000632897-4.70828e-06j -0.00555244-0.0056882j 0.00398653+0.00934476j 0.000423135-0.000260284j 0.0017145-0.00070055j -0.000853402-0.0037129j -0.00022964+0.0106988j -0.00412338-0.00665135j 0.00158813-0.00134644j -0.0044461+0.00314412j 0.00118759-0.00294576j -0.00541172-0.00175241j -0.00940313-0.00014479j -0.00234147+0.00164529j -0.0032379-0.000282792j -0.0100509+0.003769j -0.00041568-0.0045514j -0.00473285-0.00372039j 0.00468428-0.0140143j 0.00451547+0.00712527j -0.0125316+0.0169709j 0.00748839+0.00152513j 0.00183104-0.00856343j -0.0224864-0.00407769j 0.0201802+0.00312679j 0.000347259+0.0213488j -0.00121575-0.0040148j 0.0219508+0.000310296j 0.00338102-0.00659826j -0.0123814-0.0073162j 0.000535672+0.00110799j -0.0188059+0.0149961j -0.0118335+0.00200439j 0.0237361+0.0165757j 0.0112937-0.00645007j -0.0161007-0.0108264j -0.0065151-0.00608608j -0.00190908+0.00357828j 0.0149296+0.0169118j 0.0122315+0.00397008j -0.016946+0.0219395j -0.00270526+0.0220255j -0.00304346+0.00264683j 0.0127126+0.0108318j -0.0228894-0.0199192j -0.00535076-0.00614936j -0.0101974+0.0136378j -0.00673968+0.00447124j 0.0118506-0.0164582j 0.00401952-0.0214959j 0.00236863-0.00619646j -0.000744454-0.00416611j -0.00488455-0.00601511j -0.00435319-0.00960348j -0.0025514+0.0201566j -0.00350693-0.0022461j 0.00252861-0.00322823j 0.00248629+0.00289529j -0.00432403+0.00195369j 0.000631903+0.00331136j 0.00351148+0.00287941j -0.0023658+0.00343286j 
0.00577056-0.0138788j -0.00483375-0.0307958j -0.00260823+0.0175622j 0.00382349-0.00982321j 0.00277948+0.0400433j -0.0124637-0.0125254j 0.00504371+0.0672257j -0.00444106+0.0475122j -0.0037186-0.00471862j 0.00875814+0.100017j 0.000183903-0.030817j -0.00408899-0.0548865j 0.000565549+0.0362098j -0.00470589+0.0991638j -0.00336556-0.00694819j -0.0128039+0.0432505j 0.00447932-0.0904574j -0.00480287-0.10885j 0.00608313-0.0603948j -0.00436772+0.0103857j -0.00372179+0.0405988j 0.00377915-0.0145505j -0.000893202+0.00623509j 0.000753659+0.0439537j -0.00360924-0.0116283j -0.00539131+0.00594469j -0.00531194+0.0178325j -0.0343785+0.0238959j -2.53421e-06-0.0113294j 0.0100713+0.0140959j 0.0120843-0.0089143j 0.0106664+0.00183303j 0.0209498-0.0233701j 0.0308924-0.0103437j -0.00110805+0.00793207j -0.00555983+0.00867034j -0.0215338-0.00270102j -0.0529125+0.0119279j 0.0249491+0.00858954j -0.00267758+0.00371129j -0.00383934+0.000512224j 0.0107846+0.00536743j 0.0338072-0.00900191j 0.0257488+0.00571571j -0.075481-0.00690454j -0.00951687+0.0103977j -0.00338734+0.0155535j 0.00487489+0.0142838j -0.00529108-0.00947455j 0.0015402+0.00502634j 0.00760734+0.0113245j -0.00879965+0.0146369j -0.00679592+0.00342807j 0.00226017-0.00922636j 0.00153149-0.00558285j -0.000468681-0.00631114j 0.00976078+0.00265387j -0.000751377-0.00383828j -0.016596-0.00376228j -0.00686203-0.00501567j 0.00802502+0.00418339j 0.00378449+0.00309857j -0.00131085-0.000231409j -0.00399676-0.00111506j 0.000919971-0.00626945j -0.00369466-0.00466875j -0.00555123+0.0106394j 0.00408369+0.0055866j -0.00928932+0.00626897j 0.000532051+0.00162112j 0.00389041+0.0122186j -0.00650142-0.00654049j 0.0017387-0.00143051j -0.00281305+0.00454069j 0.00683081-0.00045964j -0.0022248-0.00448238j 0.00104244-0.000226698j -0.0125236+0.00926085j 0.00574699+0.00752373j 0.0014261-0.00863637j 0.0109225-0.00335483j 0.00235031-0.00281748j 0.0067376+0.00132237j 0.00495759-0.00326537j -0.00238501-0.0129001j 0.00131345+0.00160329j -0.00984864+0.00205292j 0.00315506-0.01327j 0.000617849+0.0100802j -0.0159909+0.00357059j -0.0187806+0.00500532j 0.00435658-0.0108532j 0.00493897-0.00741397j 0.00991936+0.00852673j 0.0228706-0.01712j 0.00174037-0.00678969j 0.00905528-0.000154885j -0.0320658-0.00748064j 0.00803349+0.000498629j -0.0184659+0.00125257j -0.0139095+0.000127927j -0.0022329+0.0275267j 0.00446244-0.0145928j 0.00411878+0.0144274j -0.00578365+0.0114765j -0.00120113-0.00526719j -0.00155816+0.0243802j 0.0137519+0.00810204j 0.0117574+0.0182083j -0.00497265+0.019551j 0.00768054+0.0136889j 0.0180047-0.00451915j -0.0251149-0.00728158j -0.00572527-0.00759302j 0.00406867-0.00938768j -0.00470154+0.00016993j 0.0199015-0.00359048j 0.0011977+0.000185068j 0.0027321-0.00552077j -0.000560374-7.05544e-05j -0.00567391+0.00343343j -0.0067192-0.00819144j -0.000319045+0.0230884j 0.0115687+0.00682627j -0.000988475+0.0176863j -0.00670299+0.00206215j -0.00249684-0.0028635j -0.00261909+0.00645964j 0.00430222+0.00305709j -0.00336132-0.00784003j 0.00671117-0.00260627j 
-0.00847072-0.0248824j -0.00369401+0.0277331j -0.00710348-0.0612604j -0.00295712+0.0293766j -0.0010719+0.0247544j 0.000496006+0.0151809j -0.00160086-0.0449769j -0.0021919-0.0504259j -0.00311002-0.00777497j 0.00835158+0.0931189j -0.00191586-0.0140448j -0.00135592+0.114805j -0.000685833+0.082961j 0.0077509-0.00697298j 0.00381993-0.0532126j -0.00596055-0.0194175j -0.00998192-0.00142904j -0.00043581+0.0158269j 0.00717413+0.022374j 0.00341334-0.037819j 0.000486983+0.00391617j -0.00137645+0.0229992j -0.000279103-0.0503973j -0.00100019-0.0103482j -0.00962249+0.0392925j 0.00364072+0.00898365j -0.000394607+0.00972035j -0.00252388-0.00329935j 0.00188796+0.00815079j 0.00583813-0.0111859j -0.00323058+0.0119394j 0.0189266-0.00353874j 0.0318456-0.014694j -0.0066536-0.00205359j 0.0177145-0.0189263j 0.0193148+0.00795643j -0.0169861-0.00971579j 0.0444998-0.00333038j -0.0451809-0.00302961j 0.0184161-0.0041226j -0.00466485-0.00032689j -0.00103113+0.00846872j 0.087035+0.00694889j 0.0671768+0.00279606j 0.00327177+0.0119017j 0.0232411-0.0172375j -0.015766+0.00962862j 0.00845394+0.00575462j -0.00126391+0.0136277j -0.00396946-0.0054432j -0.00434663+0.00135552j -0.00424816-0.00705335j 0.0139604-0.0118625j -0.00384317+0.00859139j 0.00240911-0.00777296j -0.00789736-0.00297382j 0.00262022-0.00455286j 0.0023706-0.00523556j -0.00125713+0.00213137j 0.001723-0.00654443j -0.00216838-0.00538629j 0.00538501-0.0120534j 0.00290396+0.000587816j -0.00406713+0.000781664j -6.43681e-05+0.00140907j -0.00546624-0.00223771j 0.00440845+0.000413688j 0.00387949+0.0147656j -0.000722987-0.00496481j 0.00837486-2.95115e-05j -0.000567123-0.00100943j 0.00384622+0.0048908j 0.00469485+0.00146349j 0.0048851+0.00299565j 0.00465826-0.00646266j -2.19931e-05+0.0192475j 0.00152204-0.00295462j -0.0140037+0.0120531j -0.00536057+0.00853887j 0.0062392+0.000893416j 0.000613196+0.00259443j -0.00810054+0.00932584j -0.00240739+0.00840398j -0.0141967-0.0130741j -0.00904492+0.00949952j -0.0196517-0.0015416j -0.00474408-0.00287327j -0.0124173+0.00451807j 0.00233191-0.00124164j 0.00110989-0.00948146j 0.0121286-0.0171793j 0.00998072+0.00675409j 0.0212338+0.0057591j -0.00227082-0.00682655j 0.00511306-0.00319927j 0.00494701+0.00483702j -0.00920135+0.00378821j 0.00357941-0.000121165j -0.013726-0.0134628j -0.0142508+0.0126974j 0.0111466-0.00108288j -0.010198+0.00442529j -0.030212-0.0107153j -0.00670797-0.00193993j 0.00440933+0.0125721j 0.0151736+0.016611j 0.00994835-0.00807349j 0.00970883-0.00340902j 0.00260589+0.0232828j 0.00480241-0.00867264j 0.00563827-0.0205623j 0.0124555+0.0008874j 0.0149596-0.00478707j -0.00151664+0.00403683j 0.00130592+0.00297335j -0.00303454+0.00362171j -0.00142234-0.00469658j 0.0058491+0.00724279j 0.00517666+0.00465035j 0.00883448-0.00459914j -0.00260086+0.00388225j -0.00725554-0.0133819j -0.00257119-0.0109852j 0.000245917+0.00531775j 0.00252504+0.00329965j 0.00591101+0.0013862j -0.00255529+0.00477159j 0.00109705+0.00948162j 0.00640574+0.00106469j -0.00347239+0.00568926j -0.00449411-0.00417726j 
-0.00300768-0.00705469j -0.000907448+0.00826794j -0.00916566-0.0375144j -0.000777875+0.0444381j -0.00339014+0.0527293j -0.00165624-0.000336841j 0.00240757-0.0556655j -0.00306407-0.0420671j -0.00669827-0.047614j -0.00306975+0.0410412j -0.00331271-0.123499j -0.000923728+0.0228516j 0.00404986-0.0524779j 0.00706167-0.0399107j -0.0139287+0.089398j 0.0029718+0.0554387j 0.000601242+0.00504851j -0.00610555+0.00178576j 0.00673631+0.0273027j 0.00411444+0.000912936j 0.00358715+0.00404088j 0.000991566-0.00377253j -0.000333746-0.0172004j 6.25792e-05+0.000398523j -0.013849+0.0265375j 0.000592834+0.0197647j 0.00523662+0.0155989j -0.00726751-0.00105053j 0.00781651+0.0116529j 0.0134265-0.00879782j 0.0122477+0.0131147j 0.0313356-0.0122894j -0.0293122-0.000378144j 0.0264207-0.0154672j -0.0210284+0.00200913j -0.0365905+0.00319967j 0.0227981-0.00710856j -0.0259163-0.00606273j 0.0413254+0.00180798j -0.00918998+0.00237774j -0.0403901-0.000988039j -0.0683621+0.000770235j 0.00914704+0.0144899j -0.0235918-0.0101629j 0.00672981+0.0082928j 0.00755847-0.00604706j 0.0099441+0.0116676j 0.0115674-0.000183857j -0.00118396+0.00846117j 0.00194381+0.00950512j -0.000693961-0.0037535j -0.00295131-0.00431041j 0.00563296-0.00267075j -0.00236078+0.00187409j 0.00129767-0.00112279j -0.00809424-0.00540434j 0.00892618-0.00441377j -6.5837e-05-0.00639156j -0.00476865-0.00222428j 0.00194666-0.00723983j 0.00126245-0.0104326j 0.0042025-0.0061307j 0.00780097+0.00442407j -0.00458022+0.00513511j -0.000223546-0.00537267j -0.00754541-0.0082047j -0.00632761-0.0104304j -0.000724573-0.000428321j 0.00811697+0.00432139j 0.00311308-0.0149007j 0.000708412-0.00477861j 0.000287715-0.0137805j 0.01166+0.00391123j -0.00506506-0.00565249j 0.00692296+0.0170053j 0.00198358+0.000435926j 0.0146571-0.00262503j 0.00219103+0.0124928j 0.0062251-0.0151351j -0.0161534+0.00821836j 0.00440133+0.00544515j 0.00918771-0.018299j -0.0147347+0.000768168j -0.000124006+0.0226928j -0.000105887+0.00756108j 0.00647717-0.0114413j 0.0182446-0.0124595j 0.01987+0.016813j 0.00525597+0.011011j 0.0334239-0.00636211j 0.0148615-0.00434247j 0.0159666+0.0150953j 0.0141305+0.00669228j 0.00655402-0.017765j 0.00925042+0.00216594j 0.0117751+0.00265818j 0.00250826+0.0103842j -0.010037+0.0146988j -0.00322458-0.0139954j 0.0310942+0.0050963j -0.00536257+0.00474181j 0.00801576+0.0145665j -0.00394086+0.00632089j 0.0145827+0.0169825j 0.0144404+0.0161351j 0.0171888-0.0122874j 0.00188671-0.00104757j 0.0118925-0.0131969j -0.0118587-0.0139627j 0.0108456-0.00636052j -0.00416527+0.00568794j 0.00113363+0.00376948j 0.00302099+0.00144473j 0.00531016-0.0040807j -0.00564229+0.0120003j -0.00352584-0.000897302j 0.00394398-0.00533908j -0.00232739-0.00839751j 0.000987822+0.0201373j 0.0093781-0.000202932j -0.00187685+0.00163695j -0.00674368-0.00083837j 1.74371e-05-0.00255434j 0.00560893-0.000402765j 0.00244592+0.00646714j 0.00188104-0.00256423j 0.00201799+0.00325379j -0.00172232+0.0113107j 0.00666814+0.00268403j 0.000916471+0.00221333j -0.00191166+0.000804976j 
