-0.00657605-0.0464893j -0.0433341-0.0161238j 0.0953258+0.0682098j -0.0015367-0.250869j -0.0114173-0.0736394j -0.0122663-0.0166418j -0.0168411+0.148644j 0.0284054-0.00442121j 0.00810267-0.00483401j -0.0163384+0.0647151j 0.0294698-0.09266j 0.0255757+0.0183164j -0.0069322-0.00259229j 0.039284+0.029258j -0.0517631+0.0523307j 0.032194+0.0341033j 0.0811738+0.0689909j -0.0214028+0.00106521j 0.00503404-0.0228083j -0.00104918-0.00449159j -0.0128097+0.0207918j 0.0496693+0.00731247j 0.0267019-0.00245394j 2.62155e-05-0.00777872j -0.0227066-0.02985j 0.00187264+0.00954253j 0.0179745-0.0188406j -0.0230244+0.087584j -0.0208901+0.0263365j -0.00207355-0.00557762j -0.0172795-0.027306j -0.0114807+0.00314835j 0.00158668-0.00797398j 0.00790001-0.00180078j -0.0224516-0.000803432j 0.0264274-0.0249777j 0.0228006+0.0324608j -0.00581406-0.0275781j -0.0231015-0.0215268j -0.0328223-0.0079298j -0.0234945-0.0383304j 0.0440278+0.0105988j -0.0211874-0.00994691j 0.0238941-0.0110223j -0.0222109+0.00828101j -0.014169-0.00908178j 0.0260502+0.00677727j -0.0601243+0.0132157j -0.0379408-0.00976427j -0.0342912+0.000835142j -0.0528271-0.0113136j -0.0111396-0.00653705j -0.0215443-0.0055897j -0.00965774-0.0212726j -0.00792983-0.00497133j -0.0305316-0.020699j -0.00170779-0.000638647j -0.0656126-0.049119j -0.0266377-0.0228693j 0.00782987+0.0171534j -0.0260422-0.0429241j 0.0418028+0.0228684j -0.0626041-0.0213133j -0.00250809+0.0111585j 0.00616344-0.0223613j 0.0356596+0.0208129j -0.00769537-0.0243461j 0.0598749+0.0344694j -0.0163077-0.0249246j 0.0339035-0.0154669j -0.0309728-0.0334317j -0.062789+0.0224434j -0.0150158-0.0079859j -0.00409213+0.0125357j 0.0223592-0.00640223j -0.0399509+0.000799792j -0.0187747-0.00702896j -0.0331601-0.00924637j -0.0124311+0.0235959j 0.0298714+0.00414692j 0.002206-0.00597794j 0.0170502-0.0375976j -0.00720461+0.00531342j -0.0181775+0.0142024j -0.0593463-0.0635363j 0.00492032+0.00292909j -0.0434184-0.0696202j 0.0379079+0.00945506j 0.0303326+0.0198093j -0.00454895+0.000168498j -0.0284794-0.0292174j 0.0109616+0.0276611j 0.0231723+0.00153774j -0.00209357-0.000499223j 0.00119341-0.0128748j -0.0101153-0.00801235j 0.0106593-0.0100504j 0.0401504+0.0298948j 0.00653201+0.0327828j -0.0361078-0.0378047j 0.036752+0.0530587j 9.91711e-05+0.0308274j 0.0802337+0.0562576j 0.0486491+0.0535754j 0.0135883+0.0236763j 0.0377115+0.0409744j -0.0543552-0.0277472j 0.00017844-0.00787704j 0.0278796+0.00353533j 0.0357983+0.00566221j 0.0202605+0.0352091j 0.0158119+0.0248488j -0.000437279-0.00468192j -0.00409592-0.0334018j -0.0196295-0.00499595j 0.000283597+0.0139153j 0.0236307+0.0115472j 0.00343431-0.0290398j -0.0112668-0.0221368j 0.00286131+0.00212266j 0.0163755-0.0302921j -0.0344453+0.00264859j -0.00971697+0.00352872j -0.0120335-0.0385853j 0.0193444-0.0106725j 0.00587136+0.0147876j -0.0186817+0.0150913j 0.0235645-0.00429992j -0.000327378+0.00887058j 0.000440876+0.00763733j -0.00190917+0.00614421j -0.0179034+0.00254843j 0.0129514+0.0142764j -0.0155513+0.0166827j 0.00189649+0.0229134j 0.0266049+0.0246418j 0.0290321+0.038144j -0.0291767-0.0138325j -0.00575589-0.0221738j 0.00273984-0.0141891j 0.00392923-0.00196999j 0.0113819+0.00251038j 0.00734187-0.0187118j 6.19389e-05-0.0516713j -0.00107051+0.0075274j -0.0162132-0.0198753j 0.0136466-0.00192567j -0.0102973-0.0341978j -0.000852753+0.00564209j -0.00630901+0.0100016j -0.0378479-0.0300202j 0.01641-0.0120973j 0.00898963+0.0434109j 0.00443719+0.0259481j 0.0108101-0.0264218j -0.0180829-0.00562938j 0.0180388+0.0105747j -0.00564755+0.00360947j 0.0145206+0.0188374j -0.00719278-0.00279649j -0.00226682+6.84648e-05j 0.00449049-0.00534721j -0.0112851-0.0115362j 0.00316853+0.00073183j -0.0147225-0.00733616j 0.0126518+0.00836508j 0.000577352-0.00183435j -0.00264336-0.0178627j -0.0128076-0.00729731j -0.0212483-0.016524j -0.00945515+0.0160988j 0.0258249+0.020669j -0.00312748-0.0372738j 0.0238611+0.0131906j 0.018711+0.0292621j -0.0265017-0.0228367j 0.027669+0.0139272j 0.0208096-0.0238246j -0.000590382-0.0211203j -0.00514263+0.0203941j -0.00786891-0.00507118j -0.0472901+0.0205917j 0.0104452+0.0837396j -0.0454538-0.0518657j 0.0191905+0.0156632j 0.00321997+0.0215497j 0.0546778+0.0183415j -0.0324525-0.015005j 0.00960507-0.00734918j 0.0652762+0.0363813j 0.081855+0.0181827j 0.132182+0.11047j 0.0273598+0.0743447j -0.134128-0.0391093j 0.0313127+0.0956423j 0.0568938-0.0756754j 
0.0554582+0.0218666j -0.0141669-0.0413836j 0.0201517+0.161533j 0.0861029-0.0151552j 0.023154+0.132315j -0.00414307+0.0723196j 0.0488339+0.072234j -0.0279065+0.00593937j -0.023137+0.0832235j -0.0450183+0.00578143j -0.0171309-0.0158255j -0.000263294+0.002726j 0.0701038+0.033857j -0.0738024-0.00902725j -0.0323464-0.0170081j -0.0168127-0.0258646j 0.00984199+0.0474441j -0.00660451-0.0419692j 0.0775679+0.00954338j 0.0120005+0.00871623j 0.0225013-0.021749j 0.00252064+0.0552473j 0.0512187+0.0201892j -0.00426706-0.00131974j 0.00597406-0.00283949j 0.0436028+0.0245885j -0.0391289+0.0292786j -0.0541476-0.0508754j -0.0343495+0.0467762j 0.0379174-0.00706352j -0.0126844+0.0201889j -0.00366011-0.00987565j 0.00509511-0.0156168j 0.044789+0.0556606j 0.0361765+0.0100264j 0.0100757+0.0111075j -0.0180723+0.0197273j 0.0107961-0.0220619j 0.0187529-0.0328575j 0.0232519+0.0102427j 0.0582048+0.028537j -0.0436692-0.00161818j -0.0318734-0.0258819j 0.0127935-0.0147069j 0.0185938-0.0208039j -0.0322237+0.00776413j 0.035721-0.0290803j -0.0303078-0.00772611j 0.0162056+0.017516j -0.0259473-0.0418809j 0.0357801+0.0187186j -0.00724054-0.020399j 0.00801092-0.005556j 0.00496126+0.0423332j -0.0103548-0.0240694j 0.000106312-0.0251955j -0.0100844+0.0285023j 0.0404176+0.00917935j 0.109869-0.000614129j 0.0122495+0.0210527j -0.00600389+0.0198325j -0.00289263+0.0234564j -0.0422513-0.0480829j -0.0189439-0.0335293j 0.0472591+0.00663772j 0.00827076+0.0411117j 0.0467831+0.0165591j 0.0105057+0.0285017j 0.0106493-0.021753j 0.0424488+0.0286463j 0.00218747-0.0113329j -0.0717979-0.0632996j 0.0301191-0.00472349j 0.0138486+0.014233j -0.013351-0.021603j 0.0768815+0.0185494j -0.0272755-0.0365383j -0.0212982-0.0528027j -0.0324283-0.0145559j -0.0210814-0.00841026j 0.0179241+0.00337397j -0.00322872-0.0120084j 0.00639424+0.0080163j 0.0139066-0.00516344j -0.0235639-0.0466453j -0.0037839-0.0173235j 0.0405374-0.00984063j 0.0239532+0.0384173j 0.0222154+0.00299283j -0.0164811+0.0235217j 0.0162902-0.015485j -0.0380229-0.0675268j 0.0077371+0.00583991j 0.0143416+0.00804888j 0.0485861-0.00250052j -0.00393087+0.00292679j 0.0168553+0.0111578j 0.0207144+0.0242565j -0.0763405-0.0346757j -0.0139647+0.00202258j -0.00235024+0.00588898j -0.0407259-0.00398958j -0.0341398+0.0268877j -0.0545753+0.00996651j -0.0385321-0.0120885j -0.0580426+0.00186263j 0.0243257-0.0241449j -0.00688448-0.00222906j 0.0351967+0.0613985j 0.0295591+0.0509913j -0.0382747-0.0123592j -0.0159613+0.0100477j -0.0167574+0.0172067j 0.0146754-0.000685658j -0.0205624-0.0265153j 0.00674534+0.00739987j 0.0132338+0.0245547j 0.0190961+0.0209385j 0.0106952+0.0093409j -0.0244074+0.0119787j 0.0171816+0.0248116j -0.0296008-0.0428232j -0.0126389-0.0204486j 0.00984775+0.0174855j 0.0162777+0.0294373j 0.0328546+0.0339364j -0.0204287-0.0414902j 0.0177373+0.0222431j 0.00412821+0.000656739j 0.0334599+0.00856509j -0.00811201-0.0152991j -0.0127832-0.0250371j 0.0035945+0.0169395j -0.0327168-0.0367629j -0.00276431+0.0173721j -0.0191432+0.0112766j -0.0236935-0.00608139j -0.0102297-0.0180935j 0.00566765-0.00026319j 0.00852223-0.0245586j 0.0273917+0.0199605j 0.0043816+0.016047j 0.0240851+0.0114609j 0.0427826+0.0380578j -0.0133384-0.014815j -0.00244748-0.0124345j 0.0250402+0.0272387j 0.00898179+0.00622511j -0.0244767-0.00704054j 0.00619237+0.00699367j -0.00169794-0.0181613j -0.00112456+0.0306902j -0.0223762+0.00289486j -0.0273232-0.00648398j -0.0130414+0.00950508j 0.0114721-0.00237007j -0.0161642+0.000986046j 0.00695387+0.0154951j -0.0307724-0.0241674j 0.00600534+0.0138204j 0.00267266+0.00950465j 0.00232489+0.00365251j 0.00269563-0.0244851j 0.00137116+0.00391402j -0.00655201-0.0240906j 0.00116254+0.0188799j -0.001907+0.000642732j -0.0133287-0.00735726j 0.0130581+0.00570426j 0.0138774-0.0225532j -0.0286189-0.0156656j 0.000219921+0.00191578j 0.00844233+0.0180353j 0.00611418-0.00499571j -0.037799-0.0120714j -0.0244704-0.0299539j 0.0249294+0.0245844j 0.0126819+0.0289825j 0.0139195+0.0401956j -0.0290506-0.0160033j 0.0312087+0.0181921j 0.0150087-0.0575876j -0.0405434+0.0217388j 0.0695218+0.0271469j -0.0115277-0.0260885j 0.00607327-0.00296832j 0.0214365+0.0414532j -0.0702487-0.0442788j 0.0078875+0.00867576j 0.0621561+0.0390689j 0.0665063+0.067574j -0.127021-0.0154065j -0.150383-0.0591569j -0.0550702-0.0960335j 0.0524624-0.0786104j -0.0460579-0.065156j 
0.022008-0.000115013j -0.0070452-0.0276009j -0.0469583+0.0155124j -0.0055999+0.0777375j -0.0560574+0.0216501j 0.0214403+0.0284003j 0.0050562-0.0944092j -0.000300491+0.0178969j -0.0564343-0.000398991j -0.0198199+0.0307495j -0.0192643-0.0379707j 0.0143443-0.0485119j -0.0433832+0.00956539j -0.00951618+0.00920678j 0.0156479+0.00280726j -0.00234641-5.13938e-05j 0.033336+0.0249466j -0.0122005-0.00230354j 0.0138693+0.00931608j -0.0105069-0.000995518j 0.00313593-0.0146888j -0.00276524-0.00943836j 0.00460636-0.0243708j -0.00117328+0.00933725j -0.00459145+0.00727164j 0.00482816+0.0013449j -0.00843929-0.00416917j -0.0187778+0.0398867j -0.0119317-0.0140238j 0.0106155+0.00753133j -0.0120533-0.00104466j 0.00324795+0.000121594j -0.0267375+0.013077j -0.00573226+0.017664j 0.0143597+0.00715721j 0.000700187-0.00236433j 0.00279374+0.0088585j 0.0118082-0.00887689j -0.00431621+0.00358588j -0.00694144+0.00558784j -0.0185523-0.000393617j -0.00220519+0.00456271j -0.00129308-0.00255146j 0.00210173-0.00424509j -0.00131875-0.00537968j -0.0178783-0.00780025j 0.003445+0.0050071j -0.00719613-0.00357103j 0.0162589+0.00555395j -0.00584121-0.0105567j -0.013361-0.0132771j -0.0059226-0.00730376j -9.44905e-06+0.00456394j 0.00478831+0.013589j 0.00653555-0.00615544j -0.00168427-0.00554312j -0.00271345+0.00952929j -0.00371887+0.0121725j -0.00810448-0.00455151j -0.00210188-0.0076758j -0.00545447-0.0125455j 0.0118788+0.00483848j -0.0227135-0.00708733j 0.000507931-6.05366e-05j 0.0088831-0.00466333j 0.0182353-0.00430301j 0.00505266+0.00264439j 0.0265885+0.00666565j -0.00763265-0.00607507j 0.0198944-0.00772909j -0.0048583-0.00331931j -0.0264422-0.00349506j -0.00463803+0.00494797j 0.000758091+0.00788735j 0.0116086-0.000260869j 0.000401025+0.0104127j -0.013803-0.00401831j -0.0156558-0.0169765j -0.0157318+0.000270988j 0.00727254-0.00693701j 0.00732571-0.0132473j -0.00755809-0.0228007j -0.00505821+0.000152366j -0.0167259+0.00327703j -0.00649051-0.0164027j -0.012313-0.00478707j -0.0123357-0.0135576j -1.72894e-05+0.00591942j 0.00894+0.00437833j -0.0146476+0.0114584j -0.00195327-0.00926342j 0.00735607-0.017771j -0.00307925+0.00247215j -0.00708922+0.00245405j 0.00581797-0.0079001j -0.00102126-0.000929741j 0.00813556-0.00558895j 0.00293918-0.00177396j -0.00593849-0.00135994j -0.00502278-0.00971452j 0.000288266+0.0131185j -0.0030937+0.00760962j 0.016944+0.011556j 0.000747934+0.00881152j 0.00277934+0.00125672j -0.000911797+0.00913992j -0.0108912-0.0101265j -0.000122767+0.00109783j 0.00514147+0.00786708j 0.0128305+0.0157314j 0.00204514+0.00671817j 0.00187076+0.0120937j -0.00612753-0.0029163j 9.74748e-05-0.0130861j -0.00134587-0.00378322j -0.00249265+0.0115263j 0.00991545-0.00182962j 0.00340841-0.00324956j 0.00902671-0.00883226j -0.00061931-0.00133902j 0.00715419+0.00432814j -0.0102323-0.00617557j -0.000137382-0.00447001j 0.000583744+0.00342071j 0.00673698+0.00406788j 0.00294242+0.00675758j -0.0143421-0.00720882j 0.0078659+0.0104097j 0.0022776-0.00273682j 0.00159542-0.000524296j -0.00300007+0.00206078j -0.00547509-0.00284825j 0.00486231+0.0071323j -0.0099111-0.00701399j 0.00146518+0.00851452j -0.00278945-0.00339003j -0.0080957-0.000109989j -0.00877907+0.00382491j -0.00119137-0.00688602j -0.00045143-0.0125107j 0.00819361+0.0118041j 0.00523963-0.00451168j 0.00379155-0.00304113j 0.012559-0.0107049j -0.0033144+0.00126855j -0.00264194-0.00166424j 0.00340502+0.0034237j -0.00463452-0.00454003j -0.00637018+0.00771319j -0.00414966-0.00874156j -0.0116322-0.010293j 0.00219516+0.00482111j 0.00895633+0.00746811j -0.00427631+0.00943347j 0.00538434-0.00567673j -0.00192784+0.00716521j 0.000997553+0.00370794j 0.00558678-0.000376461j 0.00846754+0.00310385j -0.00289715-0.000440093j -0.00558042-0.00051548j -0.00313872+0.00624589j 0.0117155-0.0107307j 0.00384711+0.00532945j -0.00330199-0.00472778j 0.000598303+0.00825275j -0.00131628-0.00216968j -0.00801035-0.00148698j -0.000202359+0.00393679j -0.0115205-0.0136672j -0.0114021+0.00697782j 0.0110903+0.0089856j 0.00711031+0.000906136j 0.01519-0.00433259j 0.0114528+0.00309723j -0.0120497+0.00100423j 0.0045724+0.000816945j 0.00801857-0.00671754j 0.00885504+0.00258248j 0.00195781+0.00805244j 0.00267825+0.00461459j -0.00436331-0.0099168j -0.0126352+0.0139479j 0.000652733+0.00057416j -0.000663225-0.0174572j 0.0122299+0.00755837j 0.0211872+0.00661201j -0.00778649-0.0171862j 0.000809708-0.00575009j 0.0184433+0.00748376j 0.0330767+0.00408224j 0.0204806+0.0225364j -0.0213154-0.00584243j -0.0395235-0.0235343j 0.0225029+0.000207243j 0.0157374-0.0355126j 
0.00927873+0.0176259j 0.0036611+0.0170706j 0.00630492-0.1336j 0.0238238-0.140214j 0.0112038-0.227906j -0.00508505-0.904859j 0.0142981+0.0829159j -0.00292618-0.0368548j 0.00656642-0.123132j -0.00953602-0.0369517j -0.000397374-0.0194483j 0.00084135+0.0222273j 0.008691+0.0129334j -0.0168909+0.0128601j -0.00789056+0.0162904j -0.0468639+0.024314j 0.0121047+0.0152355j 0.0564408+0.0138144j -0.00732593+0.0109123j -0.00233517-0.0953969j 0.0242805-0.0202945j -0.016756-0.0206486j 0.00866899+0.0439292j 0.000815861+0.0202238j -0.0173924+0.0184196j 0.0310714-0.0153196j 0.0519663-0.00352912j -0.00750218-0.00896843j 0.000727566-0.00536466j 0.0154961-0.00408474j -0.0168161-0.0149577j -0.0217108+0.00421126j -0.0189882-0.0195288j 0.025553+0.0590376j -0.00405443-0.0243046j 0.00689148-0.0110271j -0.01186-0.0124375j 0.000113397+0.0271394j -0.0105219+0.00836518j 0.0121121-0.00999931j -0.000630845+0.00212444j -0.00838992-0.0215464j -0.00683151-0.00564163j 0.00255196-0.0069223j -0.00203169+0.00391436j 0.010967+0.022661j 0.015451-0.0180473j -0.00788821-0.0244183j 0.0112161+0.00691381j 0.000437665+0.0296988j 0.0224563+0.00494847j -0.00273711-0.00584204j 0.0167731+0.0156417j -0.00140505+0.00926961j 0.00240994+0.0226788j 0.00198056-0.00106016j 0.00896683+0.00510287j 0.027021+0.010002j 0.0209607-0.00221777j 0.000217492-0.0328854j 0.00513207-0.00420906j -0.00107242-0.012441j 0.00176959+0.000319853j -0.00286252-0.00613546j 0.0105244-0.00606167j 0.00810039+0.0202914j 0.00373309+0.00933248j 0.00254275+0.0144661j -0.00662604-0.0192027j 0.0111681+0.00020923j 0.000626701-0.00340074j -0.0168067-0.000448792j 0.0102625-0.00959958j 0.00806774+0.00579744j -0.00871418+0.0114188j 0.0168453+0.00529134j -0.0145349-0.0132976j 0.00775056-0.0188509j 0.0085339+0.0193274j -0.010072+0.000956403j 0.00240618+0.00869426j 0.00333716-0.00405068j 0.00665333-0.0256159j -0.00544296-0.00201048j 0.0110337-0.00229553j 0.0132335-0.0130428j -0.00188948+0.00236231j 0.0120526-0.00951885j 0.0122579-0.00793701j -0.00862502+0.00334801j 0.00186323+0.00433441j 0.0075027-0.012765j 0.00183069-0.0126686j 0.0132101-0.00740232j 0.0047441-0.0030473j 0.00185329+0.00325031j 0.0193517+0.00738255j -0.00373139-0.00067985j -0.00710488+0.00753361j 0.0115658+0.0191911j 0.00256958-0.00424127j 0.00172445-0.0051788j -0.0231316+0.00559038j -0.0183118+0.00662457j -0.0197869-0.00177985j -0.0136084+0.00256232j 0.00464212-0.00638948j 0.000158621+0.00574409j 0.00209359+0.00708477j -0.00251729+0.0159489j 0.000773564-0.00257827j 0.00737793-0.000682599j -0.00226902+0.00437379j -0.00566044+0.00941256j -0.0148164-0.0115375j 0.0114543-0.00150629j 0.00991129+0.00848003j 0.00577672+0.000733504j 0.0111069+0.0113876j 0.00267978+0.00727246j -0.00224424+0.0228598j -0.00116408-0.00799277j -0.000406039-0.00988871j 0.00493814+0.0103667j 0.00556292+0.00392124j -0.00183211-0.0113238j 0.00582772-0.0135108j 0.0059592-0.00102852j 0.0063827+0.0147868j 0.0110118+0.00567587j -0.000811122-0.00127776j 0.00844546+0.00480544j 0.000567719-0.0156144j -0.000389469+0.00463621j -0.00398794-0.000286048j 0.00448571+0.00921266j -0.0056621-0.015911j 0.00363575-0.00241222j 0.0156302+0.000203743j 0.00387948+0.00213784j -0.0072263-0.00416759j 0.00301637+0.00314035j 0.0156328+0.0114628j -0.00187411+0.0183306j 0.000863248-0.00680449j 0.00189135+0.00435324j -0.00231486+0.00286028j -0.00207831-0.000252461j -0.0105629+0.00603553j -0.011298-0.0166281j 0.00746616-0.00857737j 0.00640292+0.0116068j -0.00184274-0.0113582j -0.00811899+0.00181534j -0.000125657-0.00252986j 0.00799608-0.00195872j 0.00068045-0.00412536j 0.00612006+0.0213303j -0.0140709+0.000873964j 0.00408848-0.0115711j 0.0085902-0.000798746j -0.00544054-0.000757995j 0.0033929-0.00874361j 0.00935902+0.0191329j -0.00723321+0.00132637j -8.97365e-05+0.000238219j 0.000360324-0.00649604j -0.00423646+0.00588661j -0.000474198-0.00548689j 0.00865158+0.00117671j -0.0108494-0.011876j 0.00538999-0.00335333j 0.00272216+0.0222524j 0.00716325+0.00399845j -0.00946999-0.00169879j 0.00235819-0.00365651j -0.00599468-0.0105487j 0.00744528+0.0107585j 0.0117262+0.00627631j 0.00323467+0.00873895j 0.00176094+0.00597295j 0.0134353-0.0103528j -0.00351673-0.0156739j 0.000760718-0.0110678j 0.00636445-0.0127068j -0.00619402+0.0100276j -0.00418806+0.0031502j -0.00857229+0.00586973j 0.00812674-0.0116766j 0.00628091-0.0108259j 0.0168898+0.0173051j -0.050356-0.00433115j -0.0299628-0.0185615j 0.00636226-0.00301341j 0.0135771-0.0337782j -0.026317+0.00547534j 
-0.0210446-0.0431884j 0.00922958+0.0504551j -0.0174725+0.210589j 0.00369697-0.572313j 0.00910748+0.0707474j -0.00181078+0.135584j 0.00897186+0.62542j 0.00448784-0.151169j 0.00477311+0.00271559j 0.0116488-0.0453403j -0.0329297+0.000142505j 0.0357117+0.0310031j -0.0169067-0.0363709j 0.00910473-0.087352j -0.0182796-0.0027868j -0.0187642+0.0216037j -0.025585+0.020528j -0.00292313-0.000145578j -0.0118365-0.0292755j -0.0073513+0.0155774j -0.00526854+0.0131738j -0.00205118-0.0118078j -0.00978017-0.014476j 0.00654012-0.0111723j 0.0142963+0.0362533j 0.0139122+0.0274358j -0.00848448-0.00527206j -0.0112277-0.0158564j 0.00318558+0.034244j -0.0198375+0.0259546j 0.0265064+0.0226879j -0.00589659+0.00781042j -0.0129757-0.0634091j -0.00111038-0.0159526j -0.00128472-0.00476564j -0.00660921-0.000426721j -0.00385869-0.0166264j 0.00205231-0.0136384j 0.0153949-0.00407842j 0.00868684-0.0152565j -0.00285059+0.00323023j -0.00401781+0.00495531j -0.00798285-0.0115142j -0.00984539+0.00951668j 0.00644542+0.0272735j 0.00464653+0.00815411j -0.01798-0.0151352j 0.0216458+0.0123647j 0.00364103+0.00219269j 0.00605321+0.0216058j 0.0302475+0.0245178j 0.0139308+0.00361421j 0.00882525-0.0175718j -0.00819092+0.0480783j -0.00791618-0.00683882j 0.00640316-0.0103491j -0.000647349-0.0180958j 0.0134787+0.00785211j 0.0077013-0.0152541j 0.0128371-0.0234331j 0.0162615+0.0098622j -0.0142383-0.0382132j 0.0193998+0.0197751j -0.0025622+0.00917627j 0.0065172-0.00603741j -0.00483602+0.0052974j -0.00961518-0.0201363j -0.0270783+0.0104992j 0.000102781-0.016017j -0.0140221+0.0198228j 0.0157563-0.0269897j 0.0229273-0.00218554j -0.00711066+0.00469798j 0.0172754-0.0117591j -0.0324458+0.0139942j -0.0086755-0.00713616j 0.00757523-0.00124594j 0.00962598+0.00782537j -0.000746459-0.00663821j -0.00559478+0.017329j -0.00313229+0.0144474j -0.0030552+0.0109383j 0.00293152+0.00838084j 0.0149044-0.0273009j 0.00989911+0.0291819j 0.00635269-0.0060596j 0.0303769+0.00311705j -0.00261359+0.00620187j -0.00106272-0.0215382j -0.0072242-0.0287425j 0.00441764+0.00998652j -0.00860542+0.0128978j -0.00495063-0.0111428j 0.000141492-0.00575909j -0.00918873-0.00356041j 0.00700854-0.0066583j -0.0092564+0.00762131j -0.0254315-0.00440415j 0.000165483-0.0075339j 0.00103657+0.00410142j -0.00634565-0.00961036j 0.0216413-0.00355662j -0.0222707-0.00678224j 0.0019012-0.0203654j 0.000809037-0.00230219j 0.00962581-0.0115882j 0.018337-0.00114952j -0.0035844+0.000708927j 0.00303267-0.0145998j -0.0126219-0.0180356j -0.00429958-0.00379633j -0.00587733-0.0166782j 0.0103486+0.00970301j -0.00400074+0.0255044j -0.00229351+0.0149259j 0.00282777-0.0147728j -0.00407699+0.00770021j -0.012738+0.0211943j -0.00226594+0.00314754j 0.00157334-0.00144553j -0.013524+0.0107145j 0.0183285+0.0154481j 0.00784779+0.00596189j -0.00727826-0.00409591j -0.0126165-0.00431499j 0.00142727-0.0121813j 0.0172336+0.0128132j -0.0169086-0.00883851j -0.00155104+0.00713021j -0.00603741-0.0110156j 0.00523713+0.00500091j 0.000674175-0.00894879j 0.00459337-0.000589172j 0.00530238-0.00173007j 0.00325766-0.00824565j -0.00358157-0.00940801j 0.00666984+0.0086371j 0.00824707-0.00259112j 0.000157494+0.0105362j -0.0106749+0.00939033j -0.0126402-0.0145513j -0.00652207-0.000455903j -0.00567727+0.000338905j -0.00782037+0.00756236j -0.00305638-0.000511713j 0.00362298+0.013041j -0.0189942-0.0147683j 0.0122535+0.00168502j 0.0107414+0.0160195j 0.00315074-0.0195497j 0.0113192+0.000308917j -0.005882-0.00920694j -0.00265083-0.00159346j 0.00510134-0.00156327j 0.00343708+0.020355j -0.00152291-0.00311656j -0.01918-0.0163312j 0.00877289+0.00860942j -0.0111336+0.0104312j 0.00539951+0.0140791j 0.00925991+0.00479254j -0.00479448-0.0182571j 0.000111274+0.0191609j -0.00124337-0.00425356j 0.00662136-0.00529101j -5.85926e-05-0.0158724j -0.00518574+0.00346395j -0.00125337+0.00513168j 0.00740874-0.00586358j 0.00444224+0.0117634j 0.0115401-0.0200276j -0.00282262-0.00893245j 0.0057996+0.00409925j -0.00252745+0.0173155j -0.00122411-0.00608717j 0.000709473-0.00242733j 0.00358469+0.00770296j 0.00290609+0.010502j -0.00577942-0.0111982j 0.00170769-0.0146177j -0.0130221-0.0190995j 0.0212556+0.0173005j 0.0308254-0.0216203j -0.0206365+0.000370847j 0.00950818+0.022416j -0.00951252-0.0061965j -0.0322223-0.000381053j 0.00217252+0.0414842j -0.00351623+0.0076609j -0.00677794-0.00228113j -0.0438735-0.00356545j -0.0509575-0.0238989j 0.0233627+0.0242392j 0.0695053+0.0258168j -0.0335347-0.0125218j -0.0474186+0.0674597j 
