0.00747087-0.0412424j 0.0114338+0.0686559j 0.000788095+0.127742j -0.0119358-0.0642339j -0.00826403+0.137808j 0.00938682-0.206886j -0.0192253+0.0854183j -0.0260985+0.00801122j -0.0224033+0.0288403j 0.0116553-0.0199364j 0.0540093+0.00175589j 0.0171056-0.0155044j -0.0165706+0.0163581j -0.0452053+0.0103419j -0.0121588-0.00652691j 0.0367056+0.00782156j 0.0582317+0.0122748j 0.0500812+0.027027j 0.00800339+0.00316525j 0.0234853+0.00218313j 0.000286815+0.00168795j -0.0126439-0.011246j -0.0104261+0.0110853j -0.00727592-0.0206089j -0.0109352+0.00187321j -0.00161681+0.020869j 0.00363792-0.0109828j 0.0178245-0.0015748j 0.0113858+0.0090117j -0.00867321-0.000661286j 0.0147854-0.0138523j 0.00343362-0.0126413j -0.0151185+6.27287e-05j -0.00810882-0.00701752j 0.0201506-0.0149929j -0.000379427+0.00895357j 0.00756531+0.00952759j 0.00464218-0.000636269j -0.0117981-0.00383361j 0.00200702+0.00127241j 0.0110984+0.00161157j 0.00109263-0.0147642j -0.0100289-0.00470449j -0.00192882+0.0144683j 0.0430882+0.0017488j 0.00742736-0.00724672j 0.0106308+0.028738j -0.0109831+0.0259369j -0.000535985+0.00532205j -0.000266695+0.010626j 0.0134573+0.0027246j -0.00113423-0.00467627j 0.00864186+0.00652416j 0.0109338-0.0079744j -0.00560775-0.0112011j 0.000761521-0.00881538j -0.000201113-0.000489169j 0.00476411-0.0125385j -0.0104944-0.0050035j -0.00258909+0.00449621j -0.00649093-0.00549413j 0.00680297-0.00947358j 0.00644458-0.00260766j 0.00426508-0.00992183j -0.00273466+0.00430907j -0.00360643-0.00070682j -0.00375885-0.000431461j -0.00884098-0.00540858j -0.00577218-0.00171422j 0.00108925-0.00150194j 0.00239159+0.00124346j -0.00691874-0.0151023j 0.00400815-0.00577416j 0.00400611-0.0140479j 0.00542693-0.00146147j 0.0121053-0.00421507j 0.00183107-0.00291401j -0.00511511+0.00704891j 0.00627475-0.00431963j -0.00422972+0.00287527j 0.0189138+0.00136157j 0.00694504+0.00783235j 0.00272031+0.0025877j 0.00366378+0.00695681j 0.010001-0.00118514j 0.010992-0.0014899j 0.00254407+0.000636441j 0.00875082-0.0101326j 0.00386356-0.00159038j 0.00146399-0.00423197j 0.00254349+0.00436117j 0.001974-0.0013165j -0.00498444-0.00825187j -0.00443937-0.00789385j -0.00356049-0.00843962j 0.00328849-0.0064077j 0.0141204-0.00102262j -0.00202586-0.00257039j -0.000263322-0.00673988j -0.0107822+0.00276867j -0.00984009-0.00518435j -0.00178589-0.00852064j 0.0109424+0.00878956j 0.0171555-0.00407551j 0.00416241-0.000393769j 0.00318219-0.00438082j -0.0192159+0.0110348j -0.00354668-0.011707j -0.023419+0.0010841j -0.0197302-0.0375375j -0.00710152-0.010976j 0.0170552+0.00691461j -0.0114429-0.0300237j 0.0272553-0.00519904j 
0.0149758+0.0429028j 0.00344576+0.119489j -0.00409597+0.106198j 0.00421396-0.034039j 0.00477735+0.0941271j 0.0143929+0.0313967j 0.00581225-0.155893j -0.0383911+0.0335543j 0.00898222+0.0168329j -0.00679662-0.0158863j 0.0153471+0.00141018j -0.00366133-0.00470671j 0.0153156+0.00523084j 0.0651761-0.00812536j -0.0303053+0.00555662j -0.0332039-0.00283941j 0.0355185+0.0124564j -0.0617273-0.00438655j 0.027165+0.00503617j 0.010062-0.00156093j -0.00302153+0.000239474j 0.00230755-0.0057032j -0.00703762+0.0198409j -0.00999007+0.000299837j -0.00603403+0.00321092j 0.000605997+0.00922607j 0.00885178-0.00287401j 0.00245799+0.00137147j 0.00743996-0.00729823j -0.00779852+0.0101033j -0.00153783-0.0140056j -0.00382077+0.0172794j -0.0059702+0.00309927j 0.00256214+0.0212151j -0.0196444+0.000323582j -0.0340089+0.00572666j -0.00119822-0.00865338j -0.0242825-0.0186974j 0.0140801-0.0247655j 0.0240828+0.000899824j -0.0172849+0.00364054j 0.00572107+0.0249018j 0.0105424+0.0224329j -0.0250283-0.0132457j 0.00628989-0.00168082j -0.029656+0.0118728j -0.0039778+0.021774j -0.00686105-0.0259139j -0.00100027+0.0140081j 0.000230804+0.00283142j 0.0103153+0.00712244j 0.0122765+0.00357535j 0.0102812+0.00283261j 0.000886451-0.00420004j 0.00124105-0.00820719j 0.00214446-0.00634714j -0.00832966+0.00923898j -0.000107909-0.00823041j -0.00347909+0.00432882j 0.00108678+0.00120616j -0.00258704+0.00235535j -0.000332367-0.0054268j 0.00987118+0.00337326j 7.45753e-05+0.000758784j 2.66535e-05+0.00510843j -0.00320882+0.00496454j -0.00753551-0.00756185j 0.00687674+0.00588794j 0.00958994-0.0079142j -0.00742259+0.0104966j 0.000669245+0.00105441j -0.00404169+0.0125063j 0.0032901+0.00592176j -0.00508346+0.000308205j 0.00427317+0.00244598j -0.00816057+0.00299285j 0.00474081+0.00245488j 0.00476673+0.00663958j 0.00770093-0.00541245j 0.00320947-0.000774227j -0.00694762-0.00612941j 0.00418287-0.00254575j -0.0148974-0.00592713j 0.0127752-0.00566471j -0.00543138+0.00851224j 0.00616658+0.00904476j 0.00390839-0.000951665j 0.0153861-0.00501961j -0.00456347-0.0134422j 0.00911308+0.00233671j -0.00550991-0.00840133j 0.00709136-0.0208196j 0.0134668+0.000115138j -0.00710147-0.0100705j -0.00713629-0.014738j 0.00404435+0.00952208j -0.0172832+0.00393866j 0.00872775+0.00308239j 0.00379957+0.000334656j -0.00253347+0.00714411j -0.00229202-0.0178351j -0.00598821+0.00259022j -0.0156057-0.00960949j 0.0100788-0.00118935j 0.0126364-0.00970336j -0.0133704+0.0196103j -0.0167187-0.00651037j 0.00452481+0.000530698j -0.00837854-0.0189612j -0.00226578-0.00836521j 0.0261162+0.0128001j 0.00417722+0.0221085j 0.0172771-0.0143093j 0.0177813+0.0191853j 
0.013982+0.0885528j -0.00184565+0.0983459j 0.00248673+0.0981786j 0.00906577+0.0749602j -0.00313656+0.034873j 0.00399164+0.0379398j -1.33034e-05+0.0372043j -0.0272436+0.033708j 0.0220314+0.00184233j 0.0098794-0.0185083j -0.021188+0.0106719j -0.0546337+0.00775353j -0.0219464+0.0013822j 0.0222921+0.00424474j 0.0948332+0.00586261j 0.0688712+0.000654967j -0.0200186+0.00874347j 0.00982299+0.00254514j 0.0239929+0.00364629j -0.00258241-0.00473066j 0.00450302+0.00656119j 0.00570443-0.00701331j -0.00309572+0.0120846j -0.00899359+0.00849109j 0.00627158+0.0197866j -0.0050317+0.0152149j 0.00529742-0.00548645j 0.000679743+0.0153174j -0.00558025-0.00315163j -0.0258214+0.00637688j -0.00339488+0.0203078j 0.0222457-0.001225j 0.0174654+0.0140369j -0.00334683-0.00597892j -0.00689819+0.00556115j 0.00823168-0.00962262j 0.0128702-0.00188897j 0.00236964+0.00319229j 0.0248636+0.00953951j 0.0195578-0.0109792j 0.0262302-6.90735e-05j 0.0108786+0.0169845j -0.00227426+0.0252101j 0.00153237+0.0180445j -0.00232202+0.00973837j -0.00866629-0.0149664j -0.00369742-0.00232803j -0.00255352-0.00229228j -0.000433704+0.0111635j 0.00119129-0.00368227j 0.00592168+0.00179322j 0.0128077+0.00649278j 0.00298515+0.00249517j -0.00265235-0.00227115j -0.000524081-0.00456306j -0.00566723-0.00531003j -0.0117738+0.0112373j 0.00227066-0.000343939j 0.00132497-0.000891089j -0.00298364+0.00587411j -0.0031569+0.00716508j -0.000519396-0.0119045j 0.00154996+0.00526933j 0.0108504+0.010728j -0.00243343+0.00738289j 0.000579758-0.0053138j 0.000152205+0.002581j 0.00399157-0.00702446j 0.00461482-0.00128455j -0.000677604+0.011694j 0.0156269+0.00634349j 0.00647041-0.00306717j 0.00413652-0.00445557j -0.00705575+0.0182952j 0.00399955-0.00234481j 0.00729181+0.0045415j 0.0187909-0.00178655j -0.00104935-0.00910902j -0.0144724+0.00423865j 0.00110458+0.00351563j -0.00958015-0.0019435j -0.00768168+0.0036248j 0.0166436+0.00458395j -0.013123-0.00154687j -0.00430778-0.0203176j 0.00256438+0.00344781j -0.00812748+0.00656777j -0.0164382+0.00585716j -0.00316332+0.0180514j -0.00677203+0.00315243j -7.99673e-05-0.00424583j 0.0121222+0.0110826j -0.00216305-0.00876254j -0.00168118+0.0158969j 0.0193536+0.00671301j 0.00961351-0.00292877j 0.0133903+0.00290064j -0.000437528+0.0102852j -0.00280204+0.0117766j 0.00781722+0.0175682j 0.00295733+0.00383281j 0.00487396-0.0194411j -0.00281067+0.00173056j -0.00420691+0.00215313j 0.00101199+0.00404789j -0.00899276+0.0025761j -0.00863289-0.00543142j -0.0146878-0.0103485j -0.00895601-0.000777309j -0.00112609-0.0025112j 0.00743122+0.0152701j -0.00828212+0.00763494j 0.00980468-0.00336137j 0.00461628+0.0104244j 
0.0134275+0.101264j -0.00312769+0.0958099j -0.00096608+0.022883j 0.00643807-0.104239j 0.00225381-0.062326j 0.00430144-0.0156121j 0.000485096+0.0268003j -0.0245563+0.0342606j 0.025933-0.00154102j -0.00414996-0.00992566j -0.0441383-0.0042902j 0.0663297-0.0133502j 0.0766729-0.00319102j 0.0279438+0.0164593j -0.0591542-0.00276196j 0.000888569-0.000954416j -0.00422024+0.0104215j 0.00703301+0.000306571j 0.023386+0.00267509j -0.00542111-0.00620635j 0.000472299+0.00421381j 0.0106292+0.00158151j -0.000493642+0.0122846j -0.00689589+0.0153687j -0.00702359-0.0218038j -0.00505427-0.000620174j 0.00349496-0.0190596j -0.0186456-0.00884934j 0.00255942+0.00748841j 0.0233583-0.0164211j 0.0168536+0.00541265j 0.0142299-0.00893347j -0.00447879-0.00756749j -0.0181728+0.00519766j -0.00456212+0.0171335j 0.00606855+0.00341578j -0.0287991-0.0184198j 0.0262884-0.00364138j -0.0229301+0.0110011j 0.0103235+0.0102774j 0.0116449+0.00949513j 0.00149363-0.037274j -0.000211599+0.00753769j 9.36599e-06+0.00370597j -0.00153245+0.00487555j -0.00746278-0.00598882j -0.00388758-0.000194663j -0.00174736-0.00221705j 0.000304774+0.0104771j 0.0017335-0.00506565j 0.00371737+0.00269932j 0.0119482+0.0072257j 0.0030826-0.000690999j -0.00639062+0.000837725j 0.00296196-0.00243589j -0.00150957-0.00543487j -0.00446436+0.0067113j -0.00661624+0.0031723j -0.00709933+0.00601357j -0.00290704-0.00192546j 0.0116728+0.0056968j 0.00855654-0.00330614j 0.00998829-0.00546881j -0.00287187-0.014518j 0.000872858-0.00826215j 0.00572632+0.00743322j 0.0049301-0.0100769j 0.00603573-0.00213235j 0.000315223-0.015343j -0.000560464-0.00422843j -0.0120269+0.0122628j 0.000716744-0.000788179j 0.00092516-0.000852743j 0.00669256+0.0157214j 0.0224784+0.00843228j 0.00637012+0.00113479j 0.00361029+0.00748846j 0.00522219-0.0120578j -0.0163071+0.00695105j 0.00478834+0.0054248j -0.0136466+0.00699508j -0.00660407+0.00260874j 0.0119855+0.00352959j -0.0106273+0.00107074j -0.000744581-0.0120009j -0.0129437-0.00563992j 0.00250821-0.00618834j 0.00423148-0.00150543j 0.011058+0.0199034j -0.00554733-0.000181835j 0.0129628-0.00711983j -0.0161275+0.00541025j -0.00430607+0.0170395j -0.00107605-0.0042682j 0.0106671+0.00114393j -0.000917493-0.00955162j 0.00160038-0.00573149j -0.00880326-0.0107599j 6.60763e-05-0.0181036j -0.0107787+0.000311309j 0.002126+0.00846652j -0.00934322-0.0078076j -0.0102158+0.00197631j 0.00655513+0.00121256j -0.00261019-0.00509046j 0.00172378-0.00372071j 0.00273131-0.00614272j -0.0117294-0.00214161j -0.00339351-0.00267681j 0.00108647+0.000526908j 0.00845324+0.0115873j -0.00470591+0.00728778j 0.00867372-0.00204909j 0.00312543+0.00908507j 
-0.00987302-0.164324j 0.0130409+0.0546185j -0.0109724-0.00700117j -0.0097366+0.0433423j 0.00373599-0.0323486j 0.00161692+0.0102251j -0.000129566-0.00199359j -0.00711261-0.0227829j -0.0371205+0.0318969j -0.0676388+0.0203695j 0.0213206+0.00379622j 0.0766177+0.00619233j 0.00215094+0.00213712j 0.0042847-0.00920662j 0.0131779+0.00478383j -0.00478894-0.00858588j -0.000671424-7.85747e-05j -0.00228943+0.00317165j -0.0106934+0.00516797j 0.0222152+0.00628425j -0.0196541-0.0214114j -0.00232746+0.0164983j -0.00583363+0.00851435j 0.00424862-0.0132886j -0.0145507+0.0225029j 0.0295536+0.00450937j 0.000424629-0.0222486j -0.00462177+0.0176817j -0.00597177-1.88291e-05j -0.0298437+0.008167j 0.0213258-0.0130276j 3.15008e-05+0.0295537j -0.00928081-0.00920464j 0.0220657+0.0150614j -0.0345794-0.000401086j -0.00235356-0.024721j 0.00200601-0.00958751j 0.00891177+0.00426902j 0.0103141+0.00812915j -0.00325696-0.00733928j -0.00834437-0.00362189j -0.00591799+0.00232591j 0.00337936-0.00172289j -0.00173093-0.00343821j 0.00407598-0.00126701j 0.000396345+0.00577761j 0.00172648+0.00221931j -0.00173833+0.000157029j -0.00258181-0.00273521j -0.000725507+0.012104j 0.000695768+0.00863128j -0.0102313-0.00393751j 0.011195-0.00319476j 0.00416327+0.00028548j -0.00623147+0.00554511j 0.0110172+0.00688876j -0.00368743-0.0080451j 0.00162882-0.0163054j 0.00151899+0.00713707j -0.00947774-0.00388008j 0.00305359+0.00498565j -0.000638924-0.00752211j 0.001947+0.00110142j -0.00698234+0.00545179j 0.0161155-0.00194297j 0.0173215+0.00996863j -0.00146622+0.00585172j 0.00726323-0.0147712j 0.0116206-0.0172499j 0.0130583-0.00941181j 0.0110246+0.0122808j 0.00212691-0.00523194j 0.0102812-0.00750148j 0.000648385+0.0193261j 0.0127165+0.00133078j 0.00374714-0.00107488j -0.000131013-0.00626457j -0.00913093-0.0139689j -0.0180283-0.00286995j 0.0170605-0.0149054j 0.00766111-0.00730293j -0.0104399-0.00920411j -0.000844184-0.0062496j -0.0134756-0.00550354j 0.00171965-0.012444j -0.00497328+0.00175303j 0.00938231-0.00272009j -0.013263+0.00354033j -0.00138594+0.00151225j 0.000192816-0.00251834j 0.0108509+0.0209955j 0.00724623+0.0136249j -0.00696292+0.000293169j -0.00949077+0.00127726j -0.0102753+0.00212064j 0.00259678-0.0093903j -8.60434e-05+0.000188064j -0.00528008-0.00586217j 0.00621741+0.0035213j 0.00423988+0.0026143j 0.00782483-0.00641447j 0.00320071+0.00583413j 0.00278294-0.00322702j 0.00397661-0.000544496j -0.00310118+0.00189504j 0.000221611+0.00529839j -0.00222794+0.000624354j 0.00769072+0.00980324j 0.00276109-0.00295305j -0.00169074-0.00308964j 0.00145674-0.00903205j 0.00788607+0.00123515j -0.0043672-0.00385359j 0.00327145-0.00373839j 
-0.00103239+0.180408j -0.0023626-0.148385j -0.0044233-0.305986j -0.000118333+0.143305j -0.00351822-0.327771j -0.0015255+0.519962j 0.00520551+0.0899241j 0.00364947-0.00566213j -0.000887742-0.0301186j -0.000853409+0.00154064j -0.000935089+0.0292666j 0.00227214-0.0145306j -0.00349285+0.0238607j -0.00681148+0.0127524j -0.000223662-0.0231285j -0.0101443+0.0697907j -0.0276242+0.0445577j -0.00541353-0.0719955j 0.00518652+0.057899j 0.0127701+0.00106457j 0.00420714-0.0356601j -0.023371-0.0520438j -0.0030502-0.0123114j -0.010413+0.0168088j 0.000917735-0.00271521j 0.0122985-0.0318075j -0.0211915+0.0204223j -0.00743588-0.00741936j 0.0295063+0.0114648j -0.0221066-0.0186596j 0.0137061+0.0240726j -0.00873648+0.0206724j 0.00685511-0.0161012j -0.000376975-0.0169733j 0.0114218+0.0177057j -0.0188088-0.0130059j 0.00379512+0.0019693j -0.00782313-0.0127314j -0.0286155+0.0174024j -0.0320125+0.00446097j 0.0323131+0.0149694j 0.026018+0.0120813j -0.0230576+0.0030215j -0.023951-0.0173826j -0.0393729+0.00873121j -0.0290585-0.00967237j -0.0481373-0.0243909j 0.0132089-0.0170551j -0.0127701+0.0106165j 0.0195982+0.000617751j -0.0292894+0.00944801j 0.000182963+0.0282779j 0.000667255+0.00964257j -0.00572113-0.0130139j 0.0253154+0.000936727j 0.00788235+0.0440204j -0.00847086+0.0184582j 0.00614152+0.00918989j 0.00958119+0.00523175j 0.00983675-0.000826844j 0.0011926-0.0281722j 0.000380776+0.0211137j 0.00531821+0.00976603j 0.000341457+0.0145081j 0.00160099-0.00673589j -0.00487406+0.00288819j -0.00271909+0.00178789j -0.000888714+0.00411825j 0.00267441+0.00719751j -0.00220369-0.0108408j -0.000923203+0.00731832j 0.00665377-0.0139249j 0.00289469+0.0131756j 0.00702018+0.009684j -0.00151265+0.0136686j -0.000173605+0.00528176j -0.000462352+0.00436857j -0.00501003+0.00546015j 0.00254634+0.00886258j 0.000201079-0.0160232j -0.00380156-0.000959018j -0.00362676-0.00193436j -0.00260688+0.0116638j -0.00106223+0.00690774j 0.000162406-0.00588211j 0.00265814-0.00607484j -0.00396275+0.00836087j 0.00981611-0.00147578j -0.00644151+0.000789619j 0.000982933+0.00263931j 0.00412093+0.000374689j -0.00457732-0.00707469j -0.00733087-0.00684425j -0.00133856-0.00513492j 0.00704025-0.00999792j -0.00366967+0.00712943j 0.00820051+0.00665545j 0.0090796+0.00417665j -0.00501963-0.00474643j -0.00363445+0.00242092j 0.0103191+0.0134515j 0.0209085+0.0013576j -0.0245758-0.00369886j 0.00820146-0.00883778j 0.00579655+0.0384409j -0.0262929-0.0077242j 0.0299811+0.00876554j 0.00874394+0.00939854j 0.0473179-0.0404015j 0.102959+0.0564794j -0.00654187+0.0391988j -0.0814477+0.00385891j 0.0698094+0.0655855j -0.0320913+0.00701232j 
0.00092998-0.146007j 0.00338196-0.333499j 0.00576889-0.194576j -0.00151607+0.123557j 0.00840237-0.0699183j -0.0104545-0.352925j 0.00154998+0.56719j -0.00100913-0.0334591j -0.0062707-0.00843201j 0.0086033-0.0178605j -0.010134+0.00601022j 0.00620957-0.020475j -0.00659014+0.0202471j 0.00307532+0.00340159j 0.00450521-0.00562319j -0.0179823-0.00918123j -0.00123205-0.107929j 0.023968-0.0459318j 0.013028+0.0151701j 0.00317065-0.060581j -0.00579816-0.0362133j -0.00659577+0.00897005j -0.00513756-0.0469446j -0.00621385-0.00275974j -0.00703605+0.00725694j -0.0156913-0.00501122j 0.00865595+0.0060615j -0.0195984+0.0161588j -0.00247586+0.0130821j 0.00290841+0.0092373j 0.00253862-0.00576867j 0.0123626-0.0222979j 0.00642722+0.000674599j 0.0179265+0.0135388j 8.05544e-05-0.024316j -0.0236554+0.0200878j -0.00317486-0.00744289j 0.00797732-0.0070322j 0.0141366+0.0151326j -0.00381519-0.0394832j -0.0489912+0.00870945j 0.00373574-0.00510596j -0.0157334-0.0143259j 0.0402456+0.00715789j -0.0453398-0.014715j 0.0337718-0.0136587j 0.0241937-0.0136919j 0.0511174+0.0268199j 0.0164041+0.00399616j 0.0230606-0.00827511j -0.0101121-0.0211662j -0.0225023+0.0208848j 0.000619729-0.0194098j -0.00514635-0.00926058j -0.00366647+0.0179458j -0.0130734+0.0229068j -0.0105745-0.0275724j 0.00135786+0.00300288j -0.00175798-0.0120516j -0.00384553+5.05466e-05j 0.00354649+0.00585608j -0.00405348+0.00583064j -0.0103674+0.00035896j -0.00458692+0.00476041j -0.00372504+0.00134192j 0.00114168-0.00416179j 0.00681138-0.00748347j -0.00704755-0.0264873j 0.00581086-0.00298085j -0.00626043+0.00424803j -0.00271957-0.00484121j -0.002168+0.00759574j -0.00345529-0.0156474j -0.00521208-0.00872968j 0.00133794+0.00243097j 0.00558126-0.00577763j -0.00344201-0.00122465j -0.00178619+0.0209242j -0.000428178-0.00645844j -0.00418511+0.0010129j -0.00114037-0.00409573j -0.000851602-0.0231871j -0.00653046-0.00178174j -0.000971251+0.014212j -0.00667377-0.0124095j 0.000883521-0.00357403j -0.00343786-0.0136969j 0.00906872-0.00847468j 0.00250004+0.00591851j 0.0101172-0.0107787j 0.00202307+0.0114157j 0.0112077-0.00371589j -0.00470798+0.00347507j -0.0108005+0.00456343j -0.00532622-0.0171432j 0.00477695+0.0138599j 0.00238909+0.00606874j 0.000902871+0.00907286j 0.0020727+0.00123904j 0.00406144-0.0164724j -0.00204191+0.0136087j 0.00261114-0.00744181j -0.00184045+0.00743141j -0.0346611-0.0201259j -0.0112953-0.00224171j 0.0121905-0.0172932j 0.0257927-0.0191338j 0.00152106+0.0213682j 0.0669031+0.0502722j -0.0422833+0.0205277j -0.100736-0.00149292j -0.00413389-0.0600255j -0.0315822+0.0111463j -0.0660217-0.0557739j 
-0.0029343+0.220476j -0.00198149+0.293634j -0.00327779+0.239003j 0.00180363-0.0270641j -0.00114537+0.334744j 6.15705e-05+0.363652j 0.00328792+0.671491j 0.000703669+0.0442847j 0.00362564+0.0111815j -0.00723532+0.00133843j 0.00637813+0.00783543j -0.00401011+0.0140502j 0.00757535-0.00751697j 0.00493102+0.0205554j -0.0048235+0.00721475j 0.00844108-0.0187951j -0.00281871+0.0144788j 0.00457108-0.0408484j -0.0124227+0.00102999j -0.00309508+0.0368204j -0.00460726+0.0252169j 0.000860954+0.00577128j 0.00515362+0.0374652j 0.0046581+0.0220141j -0.00848222-0.00878512j 0.0145252+0.00846756j 0.00344936+0.0119879j 0.0161296+0.00973213j -0.00950059+0.00144546j 0.00688879+0.0139869j 4.95734e-05-0.0124067j -0.0137725+0.0122373j -0.00198169+0.00944683j -0.0161517+0.00343691j -0.000368721+0.003403j 0.013681+0.0132483j -0.00325984+0.0173532j 0.00552826-0.0342894j -0.00347013+0.0444396j 0.0128814-0.0169733j -0.0298014+0.0215371j 0.051117+0.00826325j 0.0134386+0.00352776j 0.0353442+0.0176289j -0.00308699+0.00996229j -0.0382542-0.0095453j -0.0145866+0.00770133j 0.0343427+0.00536467j -0.0183837-0.00569979j -0.0148377+0.00680938j 0.00746431+0.0163474j 0.0120831-0.00891915j -0.00545558+0.0116877j -0.00456916+0.00550898j -0.00624599-0.00958507j 0.00407474-0.0147516j 0.00322918+0.0135563j 0.00039275+0.00816763j -0.000759317+0.0129399j 0.00456656-0.00963035j 0.00567564+0.0121645j -0.00511676-0.00854143j 0.00279598+0.00109642j -0.000860029+0.000863257j 0.00250867+0.00356398j -0.00426363-0.000961475j -0.00289583-0.0142871j 0.00216675+0.00765387j -6.83087e-05+0.00293163j 0.00268798-0.00416997j 0.00263314-0.0193281j -0.00459088+0.0115974j -0.00398166+0.00130186j 0.000224266-0.0101076j -0.00183312-0.00479439j -0.00797206+0.000524477j 0.000469039-0.0112072j 0.000346044-0.00878956j 0.000718859-0.0016982j -0.0037362-0.0202569j 0.000778005+0.00211071j -0.0023803-0.00609148j -0.00158091+0.000308762j 0.00586057+0.0141985j -0.000166579-0.0165108j -0.00549408-0.0274094j -0.00234041+0.016273j -0.00653549-0.00300333j 0.00272744+0.0117799j -0.00727685+0.0161446j 0.000398638-0.00120814j -0.00584682-0.000370158j -0.0059222-0.000323891j -0.0056217+0.011192j 0.00415451-0.00392408j 0.0137303+0.0256686j -0.0137715+0.0239804j -0.00097559-0.0147063j 0.0034657-0.0118965j 0.00293277+0.0129697j 0.00607149-0.00155711j -0.0240008-0.00428768j -0.00213302-0.00536548j -0.00594377-0.00108149j 0.0018371+0.0127588j -0.0131222+0.00702801j -0.0155176-0.0149115j -0.0334064+0.016384j -0.000328818+0.0333011j -0.00203087-0.0188421j 0.0164657+0.0414578j -0.00101126+0.013782j 0.00606147-0.00275747j 0.00932261+0.0137553j 
-0.000627946-0.0307722j -0.000606246-0.170239j -0.000643072-0.0751807j -0.000279626+0.716554j 0.000586951+0.578695j -0.00233664+0.0837697j 0.0011814-0.193352j -1.38834e-05-0.017728j -0.000284287-0.0127174j -0.000431272-0.00345771j -0.000946852+0.0201059j 0.00462284+0.00359554j -3.42967e-05+0.00794697j -0.00637586+0.0149021j 0.00337201-0.00140179j 7.44241e-05-0.00792051j -0.00481004-0.00476095j 0.00128285+0.00620637j 0.00487921+0.00375275j 0.00157128-0.0121804j -0.0071164-0.00749048j -0.00419775+0.0136729j -0.00030183-0.016931j -0.00597924+0.0100365j -0.0391758+0.00872531j -0.00358492-0.00835238j -0.000863274+0.0290655j -0.00443527-0.00519731j -0.0220028+0.0536542j 0.0156138+0.0294248j 0.0457734-0.0145003j -0.0164873+0.0271999j 0.0327274+0.066327j 0.00478159-0.0215128j 0.0293156-0.0146868j -0.0163481+0.0110426j -0.025854-0.00823358j 0.00644872-0.00849122j -0.00342526+0.0223191j 0.00721956-0.00459417j -0.0111712-0.00750537j 0.0454453+0.0191997j -0.0062176-0.00532529j 0.00755959-0.00189961j 0.00100271-0.00347322j 0.00054136-0.0024025j 0.000658464-0.00917165j -0.00738283-0.000562778j 0.00441737+0.0038785j 0.0067362-0.00277721j -0.000788964+0.000407604j -0.00574129+0.00525918j -0.00245961-0.00715339j -0.00799446-0.00325892j -0.0120295-0.0043996j -0.00348412+0.00341751j -0.0120527-0.019541j 0.00483067+0.00970726j 0.00782551+0.00767465j 0.0117636+0.0067205j 0.00786195+0.0105744j -0.00137502+0.0105621j 0.00271585-0.00671729j 0.00061237+0.00423851j -4.28839e-05+0.00822745j -0.00965938-0.00390294j -0.000474458-0.0204948j 0.00601087+0.00474862j 0.000141111-0.0136943j 0.000688331-0.00452119j -0.00285356-0.0175597j -0.00481485-0.0261677j -0.00250457+0.0243488j 0.00157154+0.00157201j 0.00199636-0.0156804j 0.00493941-0.00590396j -0.000997392-0.014093j -0.00164016-0.00996557j -0.00561675-0.0216114j -0.00303858+0.00997791j 0.00310452+0.00677282j 0.000597965-0.00778006j -0.0042543+0.00322909j 0.00328671-0.00867224j 0.00402697-0.0136508j 0.000363805+0.00826236j -0.0100409+0.00816284j 0.00133889+0.0175405j 0.00255959-0.0118557j -0.00165128-0.0145329j 0.0123473-0.0227652j -0.00278789+0.0036433j 0.000371346+0.000469959j -0.000231868-0.00398426j 0.00139371+0.00386185j 0.0104586+0.00657929j 0.00194841+0.00807024j 0.0164723-0.0136429j 0.00542599-0.00542745j 0.00782695+0.00247725j -0.00948507+0.00346839j 0.000725434-0.0117414j 0.00454763-0.0158976j -0.00474392+0.0151224j -0.000859514+0.0139523j -0.00447913+0.0344898j 0.00275112+0.0208467j -0.000592992-0.0213553j 0.00424129+0.00606513j 0.000568509+0.00356303j -0.00705458+0.0020346j -0.00602953-0.0065841j 0.00018216+0.00284794j -0.00621094-0.0052821j 
