0.0420446-0.0410174j 0.0533197-0.0853093j 0.0794708+0.00651538j -0.0528191+0.000595819j -0.0433382+0.0678485j -0.0227411+0.0294845j -0.0522035-0.0293008j -0.00770479+0.0400746j 0.0689362+0.0185985j 0.0649151+0.0203174j -0.00100542-0.0294132j -0.0191652-0.0171397j 0.0183017-0.0437801j -0.00323985+0.00756394j -0.023513-0.0194879j -0.000150297-0.0106919j 0.047369-0.0317395j -0.0578591-0.0108791j -0.0147106+0.052113j 0.018256-0.01129j -0.0255948+0.00695918j 0.00483473+0.0304468j 0.0304724-0.0480385j 0.0224188-0.0437271j -0.0663741+0.0187045j 0.0386178+0.032838j 0.000245112+0.00979875j 0.0189917-0.0512449j 0.00121095+0.0246975j 0.0330596-0.0194799j 0.0100429-0.0102806j -0.0149468+0.0122984j 0.0054912+0.0661723j 0.00465064+0.021635j 0.00504581+0.00785267j -0.0523309+0.0612013j -0.01262-0.00229293j 0.0443258+0.0249284j -0.0351891-0.014942j -0.00851077-0.065248j 0.0344462-0.0569754j -0.0426364-0.0906228j 0.0741906-0.0672506j -0.0396295+0.0355509j -0.00739708-0.0570291j 0.0247016-0.0196518j -4.6315e-05+0.00918982j 0.0108466-0.0161129j -0.0253413+0.0770396j 0.00234634-0.0323078j -0.0221307+0.036361j 0.0315014-0.00269985j 0.0252715-0.0906862j 0.0242347+0.0479964j 0.0357727-0.00178426j 0.0738123-0.0671973j 0.0188345-0.0815717j -0.040033+0.103954j -0.0297609+0.0412825j 0.0284242-0.0312299j -0.0431472+0.0308322j -0.0401189-0.0705674j -0.139985+0.115668j 0.0707318-0.0359373j -0.178072+0.114263j -0.12359-0.00249659j 0.00966225-0.0143612j -0.0370552+0.00655983j -0.0384913-0.0306191j 0.0042125-0.0392119j 0.0427762-0.0552626j -0.0148296-0.00432964j 0.00635395+0.00525792j -0.0220169-0.0510899j -0.0266328+0.0280096j -0.0126968-0.00377332j -0.0351985+0.056115j 0.00659204-0.0614878j 0.0392226+0.0138123j -0.000777212+0.0612927j -0.00793176+0.00744842j -0.00567101-0.0182631j 0.0519276+0.0108731j -0.0156409-0.0136175j 0.00724362-0.0185811j -0.0270348-0.00704065j -0.000683071-0.0326777j -0.0104732+0.0562409j 0.00274343+0.0197504j -0.00278954+0.0247129j 0.00269445-0.0234128j -0.00485662+0.0289441j 0.00345586-0.0210509j -0.0370951-0.0345866j 0.0259256+0.0647532j 0.0636605-0.0521524j -0.0135105+0.0190841j 0.00401053+0.0529161j 0.0121483-0.0162391j 0.0170506-0.0134077j -0.0144525-0.0444293j -0.0103352-0.0366445j 0.0253106+0.0271614j 0.0230323+0.0161307j 0.026374+6.36048e-05j 0.0107521-0.00604999j -0.00157305+0.0192152j 0.0206901+0.00962636j 0.0376568-0.00779524j 0.0347495-0.0160531j 0.0078015+0.0575223j 0.0363177-0.032282j 0.0341854-0.0162342j 0.0053844-0.0284119j -0.00127104-0.0186416j 0.000841857-0.0319986j 0.0088668+0.0258559j 0.00664236-0.0163926j -0.00352766-0.0224054j -0.0364362+0.00724081j 0.0235124+0.0446874j -0.0513976+0.0680538j -0.0646075-0.0459001j 0.0939734+0.0259882j -0.0404244+0.0401129j -0.0235361-0.0468346j -0.019733+0.0520253j 0.0815663-0.188279j 0.106243+0.0162169j -0.0152251-0.0427565j 0.101261+0.085558j 
0.0419066-0.0802111j -0.0404521+0.0483365j -0.0637706+0.000399745j -0.0771716-0.0360172j -0.0144461+0.0230457j 0.0610312-0.0480607j 0.00639108+0.00623317j 0.0523567+0.0118988j 0.0181916-0.0218613j 0.0433887+0.0429406j -0.00671053-0.00578607j -0.00189201+0.0151571j 0.00491221+0.019768j 0.00744976+0.0496178j 0.0250738+0.0568408j -0.0223895+0.0389407j 0.00695645-0.00770867j 0.069573-0.00265065j 0.0259735-0.00175375j 0.0187192-0.0240192j -0.0285888+0.0359429j 0.00951125-0.000448732j -0.0311942+0.000839009j -0.0328602-0.058477j -0.000850819+0.0214526j -7.79869e-07-0.0772357j 0.00691749-0.00948342j -0.0251761-0.00116553j -0.0349337+0.0795402j 0.00564436-0.0111588j -0.0561777+0.0820331j 0.0110876+0.0499815j 0.0173604-0.0207001j 0.0152391-0.0554686j -0.0425905-0.060699j 0.0217544-0.0128722j -0.00438503-0.0277875j 0.0445137-0.0206274j -0.0225215+0.0701294j -0.0685197+0.0423543j -0.0492851-0.0098448j -0.0648132+0.0511704j -0.0380941+0.0698836j 0.0186637-0.0232456j -0.0644362+0.0213695j -0.00656333-0.0119273j -0.0169792+0.0137244j 0.0180535-0.0312063j 0.0614724-0.0176183j -0.0258103-0.010412j 0.0261326-0.0133566j 0.00771229+0.0034897j -0.0555983+0.0136306j 0.0323893-0.0515752j 0.0457016-0.000693809j -0.0205685-0.0486859j -0.0922911-0.0107699j 0.119082-0.00355578j 0.0700855+0.0309363j -0.0735369+0.00311778j 0.00126747+0.00566716j -0.0613023+0.111473j -0.0352685+0.0918869j 0.0923583-0.0816016j 0.0557686+0.0807033j -0.0944638+0.0905199j 0.0221338+0.0180071j -0.0689258+0.0353819j -0.029214+0.0607178j -0.0737435+0.0780017j -0.0215009-0.0688192j -0.000433774+0.0648774j 0.0176178-0.00486223j 0.00457833-0.0475936j -0.0502744+0.126913j -0.0346345+0.0213335j -0.0796712+0.0627201j 0.0192047+0.0189127j -0.0217724-0.0616091j -0.0156778+0.0116155j -0.0294864+0.0417867j -0.0262056+0.00527206j 0.044322-0.0459613j -0.0499103-0.0242932j 0.00789009+0.016465j -0.0736043-0.0109014j -0.0451669+0.0144033j 0.000789194-0.0471793j 0.012629-0.00129647j 0.0286534-0.0440354j 0.00699885-0.0314665j 0.0150812+0.040515j -0.00471717+0.00716646j 0.00783807+0.0410111j 0.0429459-0.00385568j -0.00850542-0.0612057j -0.00266152+0.00311707j 0.0655148+0.0214025j 0.0315084-0.0155566j -0.0206441-0.00789315j -0.0274751+0.0180169j -0.0197352+0.0273885j 0.0193135+0.00393572j -0.00195866-0.0124419j 0.01787-0.00733568j 0.0024066-0.0141903j 0.0133817+0.00924854j -0.00400036-0.00802428j 0.0110575-0.0211234j 0.000986852-0.0604895j 0.0319584-0.00898922j -0.0364997-0.0184188j -0.0100471-0.0205022j -0.00382512-0.0147394j 0.0145874+0.0345975j -0.0116431+0.00820523j 0.0154218-0.00371557j -0.00645226+0.0282193j -0.0288002+0.0278761j -0.0215902+0.0584655j 0.0467805-0.0355111j -0.00823346+0.0301803j -0.0942292+0.0386318j -0.0396236-0.0851689j -0.018426+0.109721j -0.0190298+0.041126j 0.0267395+0.054138j -0.102968-0.00927665j 0.0942507-0.18181j -0.115781-0.0768892j -0.0228666-0.0242979j 
-0.020261-0.0743075j 0.0223831+0.0498568j 0.0335152-0.0221844j -0.0485409-0.0340297j 0.0168776+0.0139481j 0.00248285-0.0804673j -0.0181581-0.0168167j 0.0498872-0.0066508j 0.0665653+0.0417013j 0.014697-0.0387923j -0.00424625+0.0522297j 0.00674745+0.0733116j -0.0206365+0.0294667j 0.0150056-0.0166036j -0.0433115-0.0448176j -0.041413+0.0155137j -0.0187079+0.0489828j -0.0169673-0.036918j 0.0591609+0.0608635j 0.0137822-0.0185326j -0.00140759+0.0285392j 0.0098338-0.0098022j -0.0309937+0.00216325j -0.0200187-0.0120789j 0.00555091+0.00448168j -0.026319-0.0524054j 0.00784679+0.0252515j -0.00358797+0.043881j 0.0341604+0.0463709j 0.0315872+0.0772796j 0.000235218-0.011647j 0.0587564-0.019953j 0.05126+0.109378j -0.00390822-0.0796129j 0.0407502-0.023244j -0.00739605-0.0797121j -0.00710033+0.0197874j 0.0933965+0.064832j -0.0486936-0.0290524j 0.0198572-0.0164788j 0.05615-0.0394748j -0.0539669+0.00316503j -0.0190833-0.0309738j 0.00926689-0.00447344j -0.0334264-0.011225j 0.0360923+0.0351183j 0.0769374-0.0612821j -0.0189734+0.0634287j 0.0339508-0.0602509j 0.0228442-0.00945759j -0.0286915-0.00903224j -0.0605313+0.0539325j -0.0529907+0.0897481j 0.0386198-0.0915678j -0.00282176+0.0900385j 0.0572699-0.0204154j 0.050894-0.0385499j 0.0304113-0.026339j 0.0571414-0.073498j -0.0344065+0.0635679j -0.0301164+0.0131587j -0.0464864-0.0725683j 0.140269-0.039232j -0.12554-0.0467369j -0.0219903-0.0491766j 0.0521303-0.0402379j -0.0417863-0.0296794j 0.0375456+0.0531466j -0.00605716-0.0303856j 0.045948+0.0229562j 0.00421406+0.0141833j 0.036886+0.0139762j -0.0481811+0.00675724j -0.0662969-0.0619117j 0.0535887+0.0704848j 0.0303632-0.00980672j 0.086399-0.0706334j -0.101499-0.0131347j 0.0188121+0.0446295j 0.0765284-0.0250018j -0.0129218-0.0585948j -0.0310439-0.0262186j 0.0269936-0.00665288j -0.0273272-0.0238689j 0.0155924+0.0259827j 0.00986623+0.0312651j -0.03229-0.0268324j 0.0283904+0.0135086j 0.0272563+0.0210561j -0.00101135+0.0176939j -0.0468434-0.0283182j 0.0471388+0.0218125j 0.00177257+0.00329485j -0.0544206-0.0709641j 0.0355692+0.00415232j -0.0197331-0.00441718j 0.00409033-0.00474432j 0.0399372+0.0144975j -0.0120215+0.000395586j 0.0229052+0.0251427j -0.0384379-0.0339695j -0.0542908-0.0362601j 0.0246831+0.00904554j 0.0397634-0.000782852j 0.0150835+0.00869422j -0.016515+0.0042866j 0.0136516+0.00885336j 0.0458646+0.0115422j 0.0297765-0.00968762j 3.2412e-05-0.00640246j 0.0290276+0.00710441j -0.0255172+0.0207266j 0.0313678-0.0229689j 0.00655844+0.00424007j 0.0049038-0.00978603j 0.0208079+0.00560659j 0.00295316-0.0194108j 0.00576933+0.0147973j -0.0261894+0.0242488j -0.0471229-0.0301466j 0.00761811-0.0334063j 0.0861417-0.122199j -0.0107965-0.00523884j 0.0814794+0.0975565j 0.0960287+0.0674315j -0.0131679-0.0203308j 0.0257712+0.026315j -0.0402207-0.0340199j 0.0348577+0.0665094j -0.0509623+0.0404388j 0.0993545+0.0392888j 
0.0188085+0.0532371j 0.00734664+0.0514818j -0.0389622+0.0100204j -0.0534591+0.019505j 0.025709-0.0683877j -0.00830794+0.0114123j -0.038961-0.0274124j 0.0510688-0.0300565j 0.0174999+0.0287967j 0.0184425+0.0112708j 0.0161661-0.0176829j 0.0202937-0.0468031j 0.0467359-0.0157995j -0.0638269+0.0504876j 0.0224894-0.0187577j -0.013731-0.041859j -0.0436499+0.0336536j 0.00875948-0.00107488j -0.01232-0.034454j 0.00114209+0.0162755j 0.0279111-0.0219583j -0.00135597-0.00922641j -0.0247363-0.00111582j 0.0208567+0.00221753j 0.00361556-0.0406372j -0.0703502-0.0156031j 0.000239343+0.016221j 0.018682-0.0474625j 0.0127203+0.0504514j 0.0650853-0.127793j 0.0727986-0.059094j -0.0365159-0.120419j 0.0845361-0.147029j -0.0867229-0.00329167j -0.0509351-0.0521815j -0.0545036+0.0374111j -0.00926459-0.09152j 0.014007-0.0132448j 0.0539533+0.0592103j 0.140125-0.102782j 0.0436614-0.108005j 0.0755382-0.0484387j 0.0351758+0.0231739j 0.00819439+0.0468447j -0.0143637+0.0213838j -0.000323721-0.0306291j 0.0384208-0.00121469j -0.00538431+0.011352j -0.0120273-0.00946042j 0.0417723-0.0265745j 0.0210274-0.0418194j 0.041515+0.0373624j 0.0721624-0.0691774j 0.0564962-0.0528482j -0.00914552+0.0412362j 0.0425783-0.0995867j 0.0525973-0.0445774j -0.00224022-0.0309196j 0.029106+0.041792j -0.053005+0.0146297j -0.0386316-0.0408828j 0.0529825+0.0389482j 0.0171951-0.0990071j -0.0878861+0.0661976j -0.014739+0.0190565j 0.0888823-0.113449j 0.00683565+0.0530557j 0.0420072-0.0296286j 0.0421639-0.0082816j 0.042599+0.00219778j -0.00201062-0.0584488j 0.0687304+0.0205712j -0.0362369+0.0593032j -0.0381812+0.00441675j 0.0599978+0.0221086j 0.0197785-0.060877j -0.0273857-0.0652682j -0.00480631+0.068124j -0.0210564+0.00972259j -0.0161108-0.0380187j -0.0357839+0.0395149j -0.0355453+0.033005j -0.00264806+0.00400839j -0.0447239+0.0179485j 0.0449468-0.0368978j -0.0376446-0.0379537j -0.0386384+0.0687839j -0.0317773-0.0495953j 0.0218073-0.00703681j -0.0206825-0.0195478j -0.0342959+0.0131605j 0.0738436-0.0493005j 0.012594+0.0021019j 0.0133142+0.0675093j 0.000910999+0.0297205j -0.037131+0.0198371j 0.0022943+0.0125175j 0.0351684-0.0494201j 0.0058208-0.0290516j 0.0130269-0.0356512j -0.0136757+0.0104941j -0.0171318+0.0568855j 0.0130575-0.00698812j 0.0182285-0.0264629j 0.0305976+0.017306j -0.00976409+0.00116245j 0.00444711+0.023512j 0.0333799-0.0503677j -0.0184383-0.00862555j -0.00489613-0.0297297j -0.00278329-0.0337275j -0.0160773+0.0605426j 0.0459987-0.0215002j 0.012516-0.0289023j 0.0265577+0.00370309j 0.0509357-0.0657252j -0.0316325+0.0275103j -0.00286291-0.0189277j 0.0177613+0.012255j -0.0368308+0.0541773j -0.0357911+0.0309626j -0.0499344-0.0356723j -0.000815925-0.109865j -0.0384998-0.0612223j 0.119186-0.065667j 0.00961656+0.0355342j -0.0035822+0.0127543j 0.00690969-0.0153497j 0.0232154-0.0720553j -0.0726779-0.0212579j -0.0370388+0.0280558j 
0.019578+0.0301546j -0.0169872-0.00930201j -0.00860697-0.00260193j -0.0191766+0.0824056j 0.0692972-0.0355759j 0.0242348+0.0298946j -0.0757239+0.0441756j 0.0222459-0.069868j 0.0333222+0.0331172j -0.0146312-0.0295148j 0.0480518+0.00487735j -0.0392543+0.0140054j -0.0174295-0.0240668j -0.0342588-0.0500553j -0.0785961-0.026442j -0.0522643-0.0360282j -0.0680091+0.0260535j 0.0373814+0.0171291j 0.0851951-0.0897091j 0.0155335+0.0052252j -0.0110938-0.0313856j -0.0198746-0.0174001j -0.0588515+0.0480195j 0.0103423+0.0343794j -0.013847+0.0476076j -0.0342114+0.0379376j 0.0622176-0.0632259j -0.0356842-0.0109559j 0.00767852-0.01375j 0.00671326+0.0572744j -0.0566806-0.0341603j -0.107257-0.0177249j -0.069391+0.00985734j 0.00317663+0.0120967j -0.00648038-0.00311574j 0.0140088-0.011889j 0.0086341+0.0431957j -0.0152105+0.0748778j 0.0605986-0.0897351j -0.00294988+0.0324729j -0.0179279+0.065264j -0.0136406+0.062156j -0.0085261+0.00318975j -0.00138947-0.00936554j -0.0267224-0.0279414j 0.0127853-0.0124715j -0.0831245+0.0400876j 0.0548219-0.0364829j -0.0201407-0.0237444j -0.0357238-0.0373783j 0.0460601-0.0892739j -0.0113373+0.102606j 0.0258351+0.0318095j -0.0574411+0.127091j 0.0686725-0.0611651j -0.019632+0.0854292j -0.0254079+0.103375j 0.0135861-0.0138943j 0.048492-0.0328272j -0.0286397-0.000725384j -0.0513503-0.00446604j 0.00453659-0.015984j -0.0507285-0.0747751j 0.0152115-0.0553228j -0.0319837-0.0931907j -0.073219+0.0787971j -0.0123901+0.0137037j -0.00252151-0.0120766j -0.0336677+0.0174849j -0.0542646+0.0182119j 0.0207249+0.0590807j -0.0061954+0.00639096j 0.0316707-0.0568164j 0.000276556+0.0355447j -0.0478685-0.0393807j -0.0238872-0.00045423j -0.185377+0.0169786j 0.0186192-0.00684597j 0.0451238+0.00943408j -0.0678073-0.0167194j -0.0688804-0.00201877j -0.0194257-0.0148273j 0.0229503+0.0107666j -0.00576844+0.00122998j 0.0161852-0.00175421j -0.00965939+0.00430853j -0.0213284-0.0285885j 0.0278806-0.0513949j -0.00132158+0.0259463j 0.0471676-0.00936344j 0.00175051-0.0109461j -0.0240021+0.00542037j 0.00790254+0.0140712j 0.00885309+0.00915982j 0.000270162-0.0434174j -0.000867168+0.0631198j 0.0201952-0.00683406j 0.00778781-0.0338298j 0.000278593+0.0342891j -0.0207951+0.0266919j -0.02082+0.0215358j -0.0205638+0.00115286j -0.0132796-0.0316344j 0.00785575-0.0119481j 0.0282472-0.00844531j 0.00437026-0.0105672j 0.0565297+0.00396181j -0.0238205+0.0348903j 0.0126341-0.00590252j 0.00484617+0.0515104j 0.022743-0.040674j -0.00879004-0.00615006j 0.000442663+0.0240811j -0.00475597+0.0249993j 0.00942546-0.0303394j -0.0097169+0.0223612j -0.00436637-0.017738j 0.011515-0.0615664j -0.0157598-0.0289233j -0.0289554-0.0600949j -0.0122843-0.00683259j -0.0731548-0.0130256j -0.0464081+0.0146555j -0.0169066+0.0485291j -0.00414487+0.029441j 0.00155397+0.0151325j -0.0243377-0.0250574j -0.0544555+0.0854218j 0.0875658+0.0712132j 0.00540372+0.0269676j -0.0198947-0.00247751j 
0.0239342-0.0253919j 0.0285207+0.0405392j 0.0337394+0.0701092j -0.0106322+0.0834587j -0.00563134-0.054995j -0.00750989-0.0374662j -0.0474407+0.010042j -0.0473336+0.0549235j 0.0103649+0.0296033j 0.0248518-0.0554543j -0.0477787+0.077407j -0.0610093+0.0229642j -0.0355309-0.0624291j 0.0160759-0.00947086j 0.0338712-0.00421714j -0.0260172-0.0117705j 0.0770956-0.00388705j -0.0345289-0.0436915j -0.0123917-0.0641967j 0.0117766-0.0556141j 0.0084433+0.0497974j 0.0733857-0.0139824j 0.0306156-0.00621747j 0.00161483+0.102092j 0.00713604+0.0578412j 0.00146615-0.0516841j -0.0448262+0.0680557j -0.00673677-0.0233073j -0.0159718-0.0520317j -0.00739769+0.111155j -0.0141753-0.0101057j 0.0801206-0.0678871j 0.049062+0.0156392j 0.130389-0.00208636j 0.0953671+0.0421131j -0.0295552-0.0698305j -0.0342501-0.0539599j -0.0471987+0.0920436j -0.0236562+0.00151227j -0.0136311-0.072653j 0.0133173-0.0855056j -0.0513323+0.0149362j -0.0320569-0.0756822j 0.0269131+0.0290489j -0.0429879-0.0786324j -0.0848225+0.0919111j 0.0771829-0.0399485j -0.0332403+0.00802118j 0.00752423-0.0487608j 0.0731358-0.0390034j 0.0313047+0.0202114j -0.0289884+0.0542265j 0.0398576-0.0197505j 0.00907306+0.00411057j -0.052768-0.038488j 0.0354134+0.0483127j 0.0325998+0.00773458j -0.0283392+0.0356264j -0.0431426+0.0554989j -0.00562753-0.0651595j 0.0383246+0.0419993j -0.0582787-0.0573384j -0.0260485+0.0562189j 0.0321122+0.0193758j 0.0177086+0.024732j -0.00672448+0.091848j -0.0517355+0.0218965j 0.0572992+0.0341182j -0.0496688+0.00270898j -0.0261768-0.0487041j -0.0167873+0.0336544j -0.00947819-0.105826j -0.0195192+0.033181j -0.0431269+0.0753779j -0.0155048-0.0594321j 0.0157115-0.0150069j 0.106031-0.0361316j -0.071325-0.0329098j 0.0643704+0.0576451j 0.080946-0.0184717j 0.0336306-0.0351073j 0.0335243+0.000697669j 0.01235-0.00261734j 0.0254287+0.0564666j -0.0461275-0.0574542j 0.050952+0.074369j -7.28917e-05-0.00624267j 0.0462385+0.0353996j 0.00382412+0.00103067j 0.00753387+0.0291805j -0.0259019-0.0298129j -0.000764672-0.0254709j -0.00633455+0.0106586j -0.0663677-0.00934651j 0.0522427-0.0382841j -0.00433716+0.0186711j -0.0103008-0.00659299j -0.00720048-0.0241616j -0.0239775-0.00689661j 0.0236273+0.0388349j -0.0318753-0.00375207j -0.0179833+0.0030483j 0.0536008-0.0548704j 0.00943725+0.0021485j 0.00730608-0.0210628j 0.0198293+0.0168713j 0.00152497-0.0134375j 0.0430987+0.00660114j 0.0443935+0.00674177j 0.0232036-0.00589851j 0.0247548-0.010605j -0.0147946+0.00550986j 0.0112686+0.0031401j -0.0355589+0.0234255j -0.0278672-0.0494194j -0.0377891-0.018122j 0.0205128-0.000913701j -0.0326026-0.0254381j -0.0143087-0.0430363j -0.00721567-0.0236182j -0.0146096-0.00481939j -0.0207035-0.0108109j 0.023951+0.00362729j 0.0485565+0.00942306j 0.0186471+0.0062001j -0.0795011-0.0139062j 0.00551003-0.0636362j -0.00738693-0.057964j 0.0148162+0.0112279j -0.0110729+0.0770079j 0.110482+0.0257974j 
-0.0424843-0.00234559j -0.0460044-0.0259517j 0.032908+7.66916e-05j -0.00856315+0.0401089j 0.0764558-0.0126586j 0.0378586+0.0124797j -0.00858064+0.085529j -0.0122028+0.0657241j -0.0657129-0.00448963j -0.0298425+0.0476582j -0.000843268-0.0660725j -0.0585263+0.0516456j -0.00662458+0.0210584j 0.0400338-0.00368075j -0.0263289+0.00784423j -0.0178555-0.0190217j 0.00997064+0.0101343j 0.0668065-0.0168602j -0.0582886-0.0327341j 0.0399491-0.0255906j -0.00941743+0.0740637j -0.0560563+0.0324101j 0.0282044+0.00123572j 0.0587986+0.0252484j 0.0736775-0.0832809j -0.0214042-0.000256737j -0.0130692-0.0551866j -0.11766+0.0282644j 0.0749863-0.077055j -0.0543768-0.0474143j -0.0579577+0.0152555j -0.0560432+0.0261039j -0.124312+0.0298087j -0.00841958-0.0637685j 0.113338+0.00321559j 0.0479558-0.0128524j 0.0320822-0.0392489j -0.0327546-0.0344921j 0.00209966-0.0880759j -0.0441996+0.0144884j -0.0648384+0.0542536j 0.00681311+0.0660798j -0.00131208+0.0432481j 0.0145532-0.034281j -0.0258713-0.0737716j -0.10642+0.0829599j 0.00353162-0.0157016j -0.0664449+0.0380843j 0.048593+0.0717567j -0.106302+0.0328215j 0.00896239-0.0934533j -0.0542707-0.0238779j 0.0207103-0.0548994j -0.0452718+0.105054j -0.00765878+0.0234694j 0.0594663-0.0132401j 0.0188905+0.0180099j 0.0158094-0.068587j 0.0614499-0.0381038j -0.0620636-0.0010471j -0.0133179-0.0409746j -0.0234927-0.000726584j -0.0167432+0.04061j 0.0190919-0.0445925j 0.0427801-0.0475724j 0.0343829+0.0357665j 0.0231282+0.0226569j -0.011923-0.0509838j -0.00883517+0.0101446j -0.0452537+0.024269j 0.00800094+0.0343308j 0.00275694-0.0415053j -0.0348173+0.0421261j 0.0465018+0.0279802j -0.0912054+0.0213351j -0.019867+0.00470053j -0.0115234-0.0273944j -0.0080319+0.019456j 0.0337212-0.00217637j -0.0113117-0.00846969j -0.00287564-0.000349079j 0.0305527+0.00919728j -0.0176572+0.0405916j 0.0464972+0.0219865j -0.0296572+0.00604162j 0.0265064-0.0175951j 0.0048087+0.0128306j 0.0220627-0.00888739j -0.0176722-0.00464119j 0.0139566-0.0112419j 0.0156954+0.0186683j -0.0272032-0.00672485j -0.000550696-0.0149962j 0.0219204+0.0171072j -0.0245739-0.00885217j 0.0030147+0.0155034j 0.00175147+0.0184058j -0.0631226-0.0218155j -0.0195166-0.00296863j 0.0104774-0.0310382j 0.0245249-0.018285j 0.00688834+0.00805241j -0.0232909-0.0271599j -0.0234199+0.00605209j -0.0136084-0.0169433j 0.0159072-0.0429064j 0.0192251-0.0322043j -0.0269053+0.011799j 0.00217199+0.00865722j 0.0164892-0.0475672j -0.0118673-0.00381117j -0.00309699+0.0172204j 0.0205184-0.00748062j 0.00782833+0.0245667j -0.0409917-0.0382469j -0.0170359+0.035719j -0.014815-0.0138176j -0.0237342+0.0366427j -0.00102523-0.00354092j -0.040917+0.0226063j 0.00853238+0.0196773j 0.0515582-0.00811705j 0.0430622-0.039586j -0.0506693-0.000866392j -0.00126481-0.0402745j -0.015459+0.015203j -0.0294964-0.00897532j -0.0235209+0.0113897j -0.0286968+0.0359365j 0.0630796+0.0155895j 0.00339081-0.0268437j 
0.0230515-0.000334095j -0.0249228+0.0272467j 0.0166606+0.0596904j -0.00658453-0.00357084j -0.0275534+0.0327242j 0.0455693-0.000232147j -0.014563+0.0300159j 0.0179924+0.0869899j 0.010515+0.000301654j -0.000218845+0.0204114j 0.0828306+0.0282581j 0.058026-0.105152j 0.00181653-0.113181j -0.090559+0.112975j 0.0358668-0.0314306j -0.0214309+0.0104609j 0.0245114-0.0821953j -0.0308646+0.0485563j 0.0417433+0.0503253j -0.00353921-0.0780793j -0.0318645-0.00177727j -0.0259257-0.0781126j 0.100448+0.0184862j 0.0277674-0.103414j 0.0633658+0.00820118j 0.0599093-0.041237j 0.00315085-0.0778936j -0.0172759+0.0775058j 0.148262-0.0928666j 0.0441334-0.0356026j -0.0982625+0.0840839j 0.0469492+0.169666j -0.000741329-0.0664278j -0.0209867+0.115267j -0.0897575+0.0403764j 0.00126282+0.0425422j 0.000260731-0.0577362j -0.0204866+0.0320818j 0.0139522+0.0378754j 0.00519277-0.0707934j 0.00337321-0.0801768j 0.0396541-0.0527054j 0.0327219-0.0654969j -0.0611165+0.0845627j -0.0908102-0.0348557j -0.0808996+0.0265928j -0.0749284-0.0249461j -0.0221172+0.017825j -0.0317731+0.0256508j -0.117652+0.106041j -0.0379208+0.0627431j 0.00972781+0.00243694j -0.0132127-0.0436596j -0.0092969+0.0310509j 0.00231113+0.0196003j -0.00147786-0.0815713j -0.0066564+0.0163505j -0.0185204-0.0352575j -0.00223128-0.0182109j 0.00221953+0.0203581j 0.0163024+0.000567555j -0.0479713+0.0350058j -0.0183772+0.0511289j -0.0585733-0.0451991j -0.0177564-0.0158773j 0.0214422-0.0282511j -0.0119186+0.0240086j 0.013843-0.00218637j 0.00285828+0.00669459j 0.0284264+0.0372557j 0.0215455-0.0205904j 0.0463483-0.01798j -0.0121975+0.00775404j -0.0319011-0.032802j 0.0350221+0.0636134j -0.000685844-0.0255362j 0.0193726+0.0467547j -0.0110254-0.0136168j 0.00268845+0.0010625j -0.00932037+0.00761107j -0.0023951+0.0567727j -0.0134052+0.00839652j 0.00671646-0.0125695j -0.029429+0.0118268j 0.00297557-0.00269895j -0.035743+0.0218231j -0.0242676+0.0230002j -0.00739236-0.0288819j 0.0288471+0.00520482j 0.00911948-0.0322015j -0.0258846-0.0151577j 0.024059-0.0111266j 0.0130305+0.00429383j -0.00351987+0.0206855j 0.00719777+0.00384647j 0.00442599+0.00357088j 0.00830618-0.00144947j 0.021985+0.00688803j 0.0250871+0.00731503j 0.00230836-0.00737991j -0.00190781+0.0370411j -0.00317578+0.0237624j -0.0164161-0.0209733j -0.000428721+0.00954704j 0.0128251-0.0210034j 0.00286957-0.00520278j 0.000836675+0.0292043j 0.00597112-0.0118921j -0.0154242-0.0285357j 0.00880155-0.0190202j -0.0156492+0.0185773j -0.0114473-0.000471646j 0.0148784-0.0389217j -0.00247365-0.0119407j -0.00793945+0.0135987j -0.00368935-0.0202769j 0.00590153+0.0229353j -0.0293492+0.00102802j 0.0115759-0.0383384j -0.0171752+0.0485544j -0.0319176+0.00391953j 0.0151578-0.00931276j -0.0239133-0.00665243j -0.0022989+0.0160439j 0.0562868-0.0025679j -0.0106976-0.00937222j 0.026071+0.0115362j -0.0168343+0.00768482j -0.0051605-0.0303847j -0.0358443+0.00237993j -0.00102961+0.0139502j 
