0.0740068+0.00146922j -0.026025+0.0129413j -0.0181199+0.00459852j -0.0773801-0.00682227j -0.0283081+0.00578091j -0.0480205+0.00486181j 0.0563034-0.0142689j -0.042708+0.00135241j 0.146232+0.00693355j -0.225595-0.0109522j 0.0673973+0.0208167j -0.0500304-0.00814751j -0.0149768-0.0157726j 0.0133948+0.0161028j 0.012043-0.0148624j -0.0116176-0.0240413j -0.0120357-0.0435172j 0.0102756-0.0290752j -0.00376966-0.0255209j -0.0185643-0.0366899j 0.00257913-0.000869333j 0.00635756-0.0263988j -0.00728631-0.0487642j 0.00556304-0.0246013j 0.00946122-0.0686803j -0.0343495+0.0464759j 0.00276846+0.0206827j -0.00827035-0.0189074j 0.00240795-0.0126086j -0.00409853+0.0162501j 0.000516867+0.0001562j -0.0160795-0.000457874j -0.0127906+0.0146796j 0.00789425-0.0110834j -0.00179455+0.000812193j -0.0117393-0.0046481j 0.00968649-0.0101623j -0.00356502-0.00910374j -0.0103058-0.00933686j 0.0034922-0.00493296j 0.0102807+0.00888168j 0.00905133-0.00207326j 0.000788477-0.00469089j -0.00192895-0.00165662j -0.0209385+0.00544305j -0.00100305+0.0088745j -0.00537794+0.00340358j 0.00297234-0.00320953j -0.00231889+0.0100457j 0.0175078+0.0196024j -0.00676422-0.00769231j -0.00770985+0.00394239j 0.00728897-0.00866122j 0.00750297+0.0130008j 0.00388042+0.0198924j 0.00711735+0.0106974j -0.00381249-0.00524769j -0.0127115+0.000541092j 0.00141196-0.014516j -0.0103979+0.00813669j 0.0167083-0.00693653j -0.00141633-0.00986455j -0.00218798+0.0135174j 0.0219139-0.00264727j -0.0118594+0.0140048j -0.0171054+0.00981409j 0.00813666+0.0482652j 0.0074591-0.00642577j -0.0464061+0.0061813j -0.00883387-0.0258124j 0.00972288-0.00441582j 0.00311835-0.00198021j 0.00206172-0.0120909j -0.000473623-0.00343285j -0.00715845-0.000866125j 0.00195783+0.00120131j -0.00281015-0.00631226j -0.00479058-0.00149557j 0.00555957+0.00175395j 0.00498506+0.00100473j 0.0040667-0.00662137j -0.00253635+0.00362413j 0.00711338+0.00289866j 0.00635398+0.00358737j -0.000993647+0.00370743j 0.000737091-0.0049651j -0.00994102-0.000932118j -0.00656578+0.00209484j -0.000323798+0.00430129j -0.000356774+0.00611129j -0.00728526+0.0112182j 0.0102972+0.000125606j 0.00660001+0.000683883j -0.00395021-0.00840427j 0.00173674-0.000881485j 0.00827845-0.00517668j 0.00802352-0.00495949j 0.000344513+0.0055154j -0.00201403+0.00343115j -0.000595989-0.00083325j 0.0129852+0.0127046j -0.00147179+0.00208367j -0.00567684+0.00171273j 0.000522589+0.000486113j -0.0071798-0.00357389j -0.00837193-0.0041792j -0.000921059-0.00457466j 0.000397203-6.86865e-05j -0.00721852+0.00570557j 0.008067+0.00267048j 0.00956814-2.60683e-05j 0.00566554-0.00713801j -0.00245926-0.00807074j 0.0044129+0.00608649j 0.00259972-0.0129635j 0.000121173+0.00333846j 0.00263176-0.00520781j -0.0149797-0.00669565j -0.000915584+0.0177298j -0.00251501+0.00255497j -0.0017803-0.00352375j -0.00416472+0.00199701j -0.00137815+0.00687441j 0.00200396-0.00362417j -0.000192258+0.00870983j 0.00327996-0.00222343j 0.00742571+0.000918404j -0.0061015+5.8787e-05j -0.000642401+0.00166107j 0.00936482-0.011852j -0.00507848-0.00521014j 0.0106932+0.00299545j 0.00608579-0.000202546j -0.00242414+0.000463938j -0.00131913+0.00321107j -0.00739655-0.00165784j -0.00396286+0.00775416j 0.00553183-0.0116604j -0.00392742+1.15803e-05j 0.00523025+0.0170217j -0.00585061-0.000545784j 0.00913532-0.00426257j 0.00316204-0.00740719j -0.00964722-0.00530139j 0.0119996-0.0138953j 0.00056312-0.00853958j -0.00283326-0.00149253j 0.0106928+0.0100663j -0.0138618-0.00564092j -7.70127e-05-0.00240109j 0.0066842-0.00744177j -0.0247241-0.00107361j 0.00183624-0.0121757j -0.0121192+0.0230996j 0.0113846+0.000473997j 0.0110926-0.0152212j -0.0150746-0.00737316j 
-0.0190117+0.0176078j -0.110048+0.00309953j -0.0871657+0.000683985j -0.0636718-0.0102396j -0.0694996+0.00362242j -0.0606936-0.000293771j -0.0138702+0.00524632j -0.0441579-0.00426145j 0.1134-0.00134814j 0.030135-0.0166683j -0.177796-0.00616411j 0.00310187+0.015866j -0.0696747-0.0149758j 0.0255582-0.000918193j 0.00235529-0.0300276j -0.0135369-0.0207342j -0.00405345-0.0037082j 0.00444096-0.0163715j 0.00712949+0.00246519j -0.00336242+0.0104441j -0.000655166-0.00105454j -0.00694127-0.0406385j 0.00630388+0.0565854j -0.00146286+0.0137314j 0.0265056-0.0308987j 0.00269946-0.066631j 0.0113652+0.0321262j -0.000938765+0.0243063j -0.000760937+0.00292101j -0.00787365+0.0195105j 0.0220842+0.00056453j -0.00441218+0.00315032j -0.00891498-0.00239369j 0.00228254-0.00789415j -0.00221899+0.000992947j -0.0130385+0.00189387j -0.00701212-0.0130002j -0.0142412-0.00735909j -0.00332857-0.00225243j -0.0110926-0.000247966j 0.00297972+0.00456693j 0.000761564-0.00458984j -0.00602447-0.00304989j 0.00130813+0.0034792j 0.000346672+0.00144393j -0.000428322-0.000780183j -0.00145824-0.00943455j 0.00115015-0.000951136j 0.00921401+0.00600359j 0.00762725-0.00444295j -0.00714369-0.00137401j 0.0164379+0.0192529j 0.00325938+4.21372e-05j -0.0135815-0.020097j 0.0152452-0.0101159j -0.013731+0.00657508j 0.00235481-0.0192704j 0.0194013-0.0103369j -0.00527122+0.0254566j -0.0219371-0.00384268j -2.78734e-07+0.00662361j 0.0012659+0.0144584j 0.00975269-0.01456j -0.018992+0.00121223j 0.0162935-0.00256309j 0.00228042-0.0117506j -0.0134426+0.0142182j 0.00948319+0.0465213j -0.00914332-0.0214553j 0.0423861-0.00708546j -0.00181727-0.00240149j 0.0169278-0.00635335j -0.000393354+0.000697979j 0.00309128-0.0177965j -0.00383233+4.03099e-05j 0.0108203+0.00477002j 0.00416468-0.00550119j -0.0107981-0.00370247j -0.00508124-0.00630221j 0.0101493-0.00429246j -0.0041248-0.00487123j -0.00532746+0.00330101j 0.00204849-0.00271799j 0.00507655+0.00606915j -0.00307353-0.00467658j -0.00461983+0.00271905j -5.59731e-05-0.000177091j -0.000298337+0.00854432j 0.00872426-0.000511932j -0.0039049+0.001845j 0.000693785-0.00330146j -0.00363884-0.00244139j -0.00351134-0.0043678j 0.00247668-0.000752538j 0.00349282-0.00265468j -0.000683381-0.000991607j -0.00115337-0.000969449j 0.0095823-0.000675616j 0.00328448+0.00439816j 0.00225618-0.00157176j -0.00124847-0.00356369j -0.00537389-0.000539743j -0.00409351-0.00304309j -0.0040694-0.00483514j 0.00131391+0.00108343j -0.00670966+0.00373604j -0.00186551-0.0023938j 7.53644e-05-0.00581139j 0.0011081+0.00159002j -0.00202472-0.0100231j 0.000161133+0.00211073j -0.00571821+0.00395025j -0.00571658-0.00895116j -0.00108959-0.00283547j -0.0062634-0.0025119j 0.0120572+0.00561546j 0.00398748+0.00431812j 0.00328464+0.00218086j 0.0030308+0.00159681j -0.000789945-0.00306416j 0.00867835-0.0041592j -0.00854296+0.00598997j 0.00724302-0.0120954j -0.00326848-0.0240302j -0.0131054+0.00874113j 0.00259327+0.00969329j 0.00852985+0.00928866j -0.00434037+0.00672567j 0.00947831-0.00273164j -0.00978758+0.00801475j -0.00189909-0.00406834j -0.0159504-0.00419271j 9.56865e-05+0.0142588j -0.0106962-0.00827725j -0.00160336+0.00299212j -0.0223052-0.00302429j 0.00049357-0.0113303j 0.000218245+0.00472872j -0.0146121+0.013031j -0.0138174-4.70143e-05j -0.000135301+0.00463776j -0.00470791+0.0114811j -0.00179296-0.0112333j 0.0205562-0.00110554j -0.00281633+0.00138426j -0.00464092-0.00565945j -0.0013015+0.020846j -0.0070977+0.00514158j 0.0020716-0.00195569j -0.0108572-0.0140032j 0.00775008+0.0161316j -0.00374131-0.00570832j 0.0245826-0.0134702j -0.00968858-0.00347551j -0.00873815+0.00965238j 0.0186449+0.00303194j 0.00554989-0.018429j 
0.0782329-0.0180115j 0.0822291+0.0059791j 0.094833-0.00295739j 0.0744951+0.00239201j 0.0614081+0.00155648j 0.0587994-0.00369335j 0.0943067-0.00608599j 0.0531568+0.00164383j -0.048718-0.0112952j -0.0184743+0.00533353j -0.071643-0.00282507j -0.0403482-0.0194538j 0.0518103+0.00283547j -0.0288454-0.00757384j -0.0081111+0.00860569j 0.00524161+0.000584976j 0.000780263+0.00115405j -0.00914463+0.0175341j -0.01383-0.0387166j -0.000652787-0.00701707j -0.000141576-0.023976j 0.00187024-0.0580703j 0.0135092+0.0172813j -0.0119239+0.0796666j -0.0139727-0.015221j 0.00340061-0.0232059j -0.0119205-0.00990662j -0.00344561-0.0363788j -0.00115218+0.000826411j 0.0096217-0.00801393j -0.0181108-0.00227571j -0.00889889-0.00349903j 0.0123645+0.00041874j 0.000705193-0.000704556j 0.0064195+0.00224424j 0.0112431-0.00223445j 0.00272248+0.0104588j 0.0161738+0.00543602j 0.00318152+0.00742683j 0.0155299-0.00684473j 0.00508231-0.00384422j 0.00357533+0.00160182j -0.00663879+0.00390673j -0.00832629-0.00748101j 0.000496791-0.00233385j 0.00370688+0.0158811j 0.0112741+0.019764j 0.00505869-0.00942203j -0.00745002-0.0035519j 0.0132849-0.00181678j 0.00639661-0.00277547j -0.00237155+0.0130198j 0.00904364-0.0157456j -0.0072372-0.0230742j 0.00366647+0.0141238j -0.00160281+0.0263706j -0.0146184-0.00338485j 0.0208524-0.0145423j -0.016485-0.00846831j -0.0182702+0.0131565j 0.0223578+0.00539681j 0.000685535-0.0155367j -0.00312254-0.0351972j 0.010624-0.017174j -0.0131663-0.0138412j 0.0368544-0.000412202j 0.00780479+0.00559824j 0.0160092-0.0117218j -0.00270345+0.00876275j 0.00204075-0.00119211j 0.0101412+0.000260584j -0.00613185+0.00675917j 0.00427989-0.00874074j -0.00259745+0.0109865j 0.00262165-0.000151847j -0.00350613-0.00293457j -0.00425501+0.00304885j 0.00528665-0.00357488j 0.0107773+0.00731129j -0.00829307+0.000120834j -0.000889493+0.00494839j -0.00165931-0.00289194j -0.00315245-0.00101469j -0.0112483-0.0043393j -0.00195923+0.00129948j -0.00233127+0.00284543j -0.000883918+0.00323841j 0.00204075-0.00372053j -0.00473871-0.00460696j 0.00131613-0.00257947j 0.0010089+0.00421603j -0.00367299+0.00137304j -0.000581344+0.00762727j -0.00776318+0.00412204j -0.00667684-0.00452766j 0.000184032-6.33019e-05j -0.0012771-0.000114144j -0.00570108+0.00405722j -0.00379123-0.00315499j -0.00151243+0.00687927j 0.00480551-0.00738063j 0.00700417-0.000717241j 0.0050634+0.00220776j 0.00204598+0.0050627j -0.00123851+0.00276216j -0.0013926-0.0052547j 0.00212872+0.00177754j 0.00375627+0.00632204j 0.00128544-0.0027119j 0.0110392+0.00857884j -0.011361-0.00609253j 0.00490644-0.00970518j -0.00953002-0.00774468j 0.0165423-0.00547103j 0.00241094+0.00345991j 0.0103112+0.0148488j 0.00798077-0.00660186j -7.80038e-05+0.00312871j -0.00161691-0.00107932j 0.00298966+0.00766307j -0.0046938+0.00631182j -0.00886051+0.018798j -0.000506518+0.00117752j 0.00639508-0.00307265j -0.0142796+0.0121875j 0.0082088+0.00305129j 0.00435987+0.00706855j 0.0069294+0.001013j -0.00425396+0.00434609j -0.00420561+0.000954769j -0.00164821-0.00245065j 0.000878079+0.00416335j 0.0101999+0.00979682j -0.00744834+0.00855187j -0.00337956+0.0063445j -0.00894381-0.00177117j 0.003329+0.00301396j 0.000491495+0.0111908j 0.0032354+0.0130192j 0.00173522-0.00553344j -0.00510319-0.000326361j 0.00152822-0.00699672j 0.0128166+0.0020767j 0.0048952-0.00342603j -0.00899937-0.00563425j 0.0115889+0.00189662j 0.0113064-0.00379252j 0.00488072-0.000746527j -0.00336264-0.00282256j -0.00482477+0.0132846j -0.0079173+0.0048661j 0.00547045+0.0048805j -0.0121325+0.00928901j -0.0076779+0.00234901j 0.0060898+0.00603476j -0.00963207-0.00536328j -0.00669923+0.00887252j 
0.035637-0.00825416j 0.0442228+0.00297876j 0.0330967+0.00234879j -0.0578728+0.00239147j 0.103295-0.0117296j 0.0594149+0.00978844j -0.137959-0.00355249j 0.00620127+0.00904801j 0.0353822+0.00432012j 0.0170244+0.00487564j -0.0262724+1.44702e-05j -0.0180427-0.00960145j 0.0247798+0.00132469j -0.00409406+0.012267j 0.0109006+0.0102115j 0.0256925+0.0498577j 0.00325379-0.0445164j -0.00285261-0.0426546j 0.0130576+0.0676934j 0.00586155-0.0584966j -0.00770823-0.0387474j -0.00846236+0.0407121j 0.0151337-0.0471183j -0.000300289-0.00158201j -0.0104507+0.000541139j -0.00072752-0.00685225j -0.00663665-0.00517043j -0.00169074-0.0162024j 0.00380992-0.0101147j -0.000886662-0.00263411j -0.00941731+0.000445267j -0.00366827-0.00286176j -0.0112946+0.0147979j -0.0171362+0.0144951j -0.00681278+0.00226284j -0.00159911-0.00375037j 0.0109536+0.000124769j 0.0050406-0.000435239j -0.00259566-0.0145863j 0.00402283+0.0186069j -0.0162793-0.00567795j -0.00483437-0.00128671j -0.00792922-0.000868165j 0.0143752+0.00223507j 0.0164666+0.0215472j 0.00481169-0.00168192j -0.0112125-0.00665456j -0.0169616+0.00530046j -0.00252782-0.0271342j 0.0154102+0.00131231j -0.016959+0.00858475j -0.00720374+0.0183801j 0.00913066-0.00723242j -0.00451512+0.0102937j 0.00309844-0.00639805j -0.00196283-0.000427159j 0.00220466+0.00390816j -0.00508536+0.0196349j 0.00801019+0.0318859j 0.0059577-0.0101554j -0.00294498+0.0187099j 0.0146327-0.00602744j 0.0140595-0.00214716j -0.0357744-0.00144106j -0.00939058+0.00140865j 0.00174395-0.000470327j 0.0053342+0.00104542j 0.00221422-0.00708987j -0.000276675+0.00551078j -0.00195019-0.00175624j 0.00428874+0.000458359j -0.00287729+0.00366197j 0.00243949-0.00318115j -0.00124913+0.00498981j -0.00229989-0.00209784j -0.00354825+0.00103199j -0.00322732-0.00188556j 0.00427233+0.00249224j 0.00121042+0.00165978j 0.0024505+0.00842627j 0.00635256+0.00261928j 0.00282995+0.00164861j 0.002003-0.00481281j 0.00135289-0.0010228j 0.00707922+0.00670151j 0.0108586-0.0123586j 0.00929701-0.00261669j 0.00359098-0.00189471j -0.0032182+0.00421838j 0.0121436+0.00309145j 0.000956027-0.00291898j 0.00910365-0.0100894j 0.00853959+0.00349547j 0.00380952-0.00280723j 0.0115279+0.0147274j -0.00754335+0.00280719j 1.93246e-06+0.00182039j -0.000396717-0.00938168j 0.000516974+0.000896763j -0.0105343-5.83356e-05j -0.00419972-0.00282792j 0.00044993+0.00837628j 0.00182402+0.0100223j 0.0040986-0.00985573j 0.0081818+0.00912503j -0.00616094+0.00456669j 0.0041958-0.00908651j -0.00836105+0.0076283j -0.000279485+0.00232464j -0.000853612+0.00175576j 0.00904571+0.00746551j -0.00326532-0.00593879j -0.00995293-0.00985067j 0.0134208-0.00255037j -0.00663325+0.00662321j 0.00307975+0.00208071j -0.00493756+0.00224795j -0.00406802+0.00646749j -0.00134128+0.00351419j 0.00749781+0.00877477j 0.00175535-0.0108402j 0.00144151-0.00603584j -0.00753061+0.0036816j 0.00312205-0.00617379j -0.00826212+0.0106573j 0.00611578-0.00439274j -0.00479943-0.00786515j -0.00910105-0.00217587j 0.0112252-0.0082814j -0.00168765+0.00544843j 7.95265e-05-0.00496305j -0.00271738-0.0158077j 0.00435751+0.0122704j -0.00472957+0.00285103j -0.00448472-0.00779545j -0.0016552-0.00423455j -0.0143917-0.00123031j -0.00640225+0.00156078j 0.00468528+0.00455434j -0.00958969+0.00370372j 0.0121782+0.00285648j -0.0154597+0.0045243j -0.00687542+0.00587418j -0.000461209-0.00208383j 0.00055881-0.000308444j -0.00141406-0.00116576j -0.00262276-0.010732j 0.00261156-0.00740254j 0.00820363-0.00254857j -1.68311e-05-0.00916501j 0.00333072+0.00324331j -0.00153478+0.000722795j -0.00458863+0.00139999j 0.000693606+0.00385084j 0.00401996-0.00233195j -0.00404627-0.00186379j -0.00263119+0.00371799j 
0.0938915-0.013672j 0.0472085+0.0097383j 0.119191-0.00559408j 0.0935127+0.000763349j -0.0307769+0.00718319j -0.0423638+0.00549952j -0.0160129-0.00359017j -0.0424905-0.00913613j 0.027595-0.00697762j 0.022891+0.00212571j -0.0108676-0.000155414j -0.0443026-0.01635j 0.0278665-0.00366505j -0.0335974-0.0147658j -0.00695937+0.0123473j -0.0113413-0.0463415j -0.00121918+0.0177538j -0.00290544-0.0264338j 0.00804621+0.0195782j -0.00461501-0.0188016j -0.00907648+0.0994497j 0.00806253+0.00519135j 0.0113678+0.0237463j -0.0111263-0.00832719j -0.00770273+0.00461847j -0.00172267-0.00507569j -0.00883605+0.00274558j -0.00471071-0.0281684j -7.76517e-05+0.00502221j 0.0113932-0.00747702j -0.0116008-0.0013143j -0.0112396-0.00552565j 0.00952008-0.000391679j 0.00729008-0.0100005j 0.0224787-0.00305269j 0.00329195+0.00259032j 0.0116192+0.0104592j 0.0100098+0.00899737j -0.00640939+0.00932251j -0.0312469-0.00977851j -0.0100674+0.0150927j 0.00984962-0.0125478j 0.00507617-0.0098066j 0.00711551-0.0216862j -0.000819466+0.0144216j -0.00296853+0.000295434j -0.00577844-0.0246152j 0.00330016+0.00746684j 0.00987541+0.0027623j -0.00599559-0.0053789j -0.000956776-0.00800046j 0.0120352-0.0117574j -0.00128309+0.0244817j 0.00894984+0.0342492j -0.00105338-0.0129212j 0.0127874+0.0130695j 0.0284166+0.00128134j -0.0249632+0.0122159j 0.011336-0.00599399j 0.00950704-0.00524528j 0.00835746-0.0106803j 0.0162392+0.000527397j -0.00171553-0.00977534j 0.00545628-0.00408367j 0.0068728-0.0113848j 0.00572797+0.00223689j 0.00457223+0.0045944j 0.00493793-0.00503425j -0.000265938+0.00545581j -0.00157701-0.00260591j 0.00934037-0.001284j -0.0021808+0.00584727j 0.00523927-0.00970321j 5.11594e-05+0.00631228j 0.00280283+0.00050459j -0.00420152-0.00415945j -0.00655117+0.00142977j 0.00164552-0.00616394j 0.00997294+0.00574793j -0.00949846-0.00302746j -0.00282004+0.00382747j -0.00182082-0.00350812j -0.00246336+0.00492393j -0.0042387+0.000743572j -0.00669147+0.0096483j -0.0109031-0.00767068j -0.00737708+0.0104215j 0.0032859-0.000163588j -0.011546-0.00398041j -0.00085587+0.0070319j 0.00600558+0.000407466j 0.0117666+0.0047377j 0.00985323+0.00218881j -0.00430843+0.0101919j 0.00896685-0.00708741j -0.00690924-0.00160027j -0.00290659-0.00195201j 0.0053763+0.00129422j 0.0134156+0.0119097j 0.0128331-0.000399693j -0.00152122+0.00188812j 0.00191433+0.00505289j -0.0023809+3.9802e-05j 0.00476069-0.0170685j 0.00110475-0.00205356j -0.00816521+0.0140373j 0.00334656+0.0172576j -0.000490885+0.00989007j -0.00308859+0.00563531j -0.00993152-0.0139098j 0.0130209+0.00785981j -0.00150139-0.00505802j -0.00191003-0.00304457j -0.00326553+0.0044784j -0.00163247-0.00224207j 0.00829004+0.00268727j -0.0188966+0.0139231j -0.00473417+0.00660112j -0.00120927+0.00769756j -0.00620701+0.000663607j -0.000943466+0.00618436j -0.0121769-0.0114083j 0.00441964-0.00356322j -0.00470262-0.0173759j -0.00956714-0.0029485j 8.55192e-05+0.00780732j 0.00217264-0.0103217j -0.00343041+0.00451219j 0.0112928-0.00313144j -0.00875217-0.00236989j -0.00771512-0.00150762j -0.0138187+0.00841639j -0.00747162+0.00572016j 0.0168661-0.0042902j 0.00466216+0.00380993j -0.0071236+0.00153509j -0.00618192-0.00754102j 0.00360254-0.00162261j -0.00928807+0.00926057j -0.00563374-0.00696561j 0.00178485+0.00118263j 0.00588026+0.010266j 0.00478414-0.00111096j 0.000593186+0.00551886j -0.00470643-0.00133427j 0.00302431-0.00162709j 0.00411323-0.0053206j 0.000173978+0.00345626j -0.00289835-0.00292054j -0.00388001+0.0054799j -0.00769041+0.00122394j 0.00140045+0.00460069j -0.00750395+0.00411764j -0.00720945+0.00154573j 0.00248464+0.00399605j -0.00414064-0.00499629j -0.00578847+0.00394968j 
0.171548-0.00890796j -0.0431532+0.0235953j 0.0314922-0.00733587j -0.0468676-0.0103493j 0.0187173+0.00375051j 0.0330829+0.00528427j -0.0156665-0.00762816j 0.0172644+0.00567502j -0.0385698-0.00449918j 0.02656-0.00244879j 0.00536954+0.00164491j -0.0862377-0.0154905j -0.00648963-0.0228981j -0.0214078-0.02451j 0.000762883-0.0474228j 0.00650819-0.000565798j 0.000227657-0.058619j -0.00110015+0.0333423j 0.0125327-0.0292652j 0.00933814-0.00788393j -0.0101808-0.00772859j -0.00903308+0.0175932j 0.00873184+0.00946396j -0.0176919-0.00236202j 0.00353619+0.00986133j -0.00962441-0.00083423j -0.0111162+0.0296399j -0.0176233-0.0349065j -0.00681849+0.00670954j 0.00114108+0.0164515j -0.000348667+0.000514482j -0.0289242-0.00300562j -0.00262424+0.0113809j -0.0262447-0.00539077j -0.00340924+0.0215718j 0.00126529-0.00117898j -0.00434856-0.00767817j -0.0235736+0.000620978j 0.0129956+0.000728183j 0.014821+0.0146634j 0.00566487-0.0162312j -0.00622486-0.0149513j -0.0138813-0.00749961j -0.0106846+0.0214732j -0.00786726-0.0193558j 0.010018+0.00715709j 0.00272194+0.00851683j 0.0133914-0.0177532j -0.00343688+0.00878904j 0.00561804+0.00400258j 0.000892449+0.00803158j 0.00213564+0.0179406j 0.00363098+0.00142625j -0.00481053-0.00564849j 0.00743824-0.0232501j -0.00944332+0.00242501j 0.0124854+0.01303j 0.0134233+0.00925256j -3.26363e-05-0.00153185j 0.0186784-0.0151695j -0.00647447-0.00355142j 0.0147605+0.00387993j 0.00393476-0.00808605j 0.000375888-0.0104093j 0.00451271-0.00967567j 0.0022696+0.0032257j 0.000244855+0.010018j 0.00925836+0.00268708j -0.00326463-0.00137851j 0.00148218-0.00860815j 0.0166121-0.00812531j 0.00783597+0.00872942j 0.0059155-0.0170088j 0.00478457-0.00174654j -0.00244241+0.00169381j 0.00472323+0.00289161j -0.00736526-0.00578142j -0.000561239-0.0110782j 0.0127303+0.00112884j 0.00638076+0.00338815j -0.00549541+0.00448781j -0.00907138+0.00109429j -0.0010092-0.00992769j -0.00622596-0.00259672j -0.00340034+0.00110671j 0.00564167+0.00164341j 0.010373+0.000394554j 0.00430689+0.0019795j -0.00131408-0.00994137j 0.0050309+0.00441459j -0.00299541+0.0107415j -0.00165345-0.00300031j 0.00510849+0.00344198j -0.0204529-0.00264537j -0.0010451+0.00345601j 0.00845213-0.00485046j 0.00606525-0.00273236j 0.00814591-0.0143803j 0.00575282+0.00136651j -0.00105301+0.00454066j 0.0087092-0.00490772j -0.00521449-0.00152088j -0.00613779-0.0189055j -0.00402896-0.0140785j 0.00168257-0.00575046j -0.00583722-0.00949381j -0.00490551-0.00132333j -0.00346882-0.00457793j -0.00341958+0.0105746j -0.0122847-0.00565766j -0.0115648-0.00995566j -0.00635289+0.0126951j 0.00352032-0.00885324j -0.0105507+0.00506693j 0.00649699-0.00431379j -0.00934611-0.00911723j -0.000345157-0.00276318j 0.0104806-0.0054416j 0.0122932-0.0033283j 0.00387904-0.00347907j 0.00447552+0.000643847j -0.00237198+0.00454851j -0.00839222+0.00304298j 0.00533619+0.00216471j -0.00351091-0.00764283j -0.00198559-0.00303122j 0.000854388-0.00577712j -0.00168589+0.00233595j -0.00510605-0.00167208j 0.00241248+0.00514778j -0.00706431+0.00144414j 0.00301034-0.00772733j 0.00221489+0.00381975j 0.00649795+0.000225616j -0.000312504+0.00162113j -0.00121197+0.00380805j -0.00617247+0.00329303j -0.00012268+0.00392491j 0.000435164+0.00745099j 0.000323838-0.00118984j 0.00777024-0.00458994j -0.00465438-0.00171791j 0.00101867+0.00366473j 0.00482449+0.000939636j -0.00351647-0.00328084j 0.00380731-0.00692478j 0.00285784-0.00629797j 0.00177734+0.00211699j 0.00480211-0.000780115j -0.00552639-0.00191518j -0.00597391+0.00682126j -0.00287438+0.00196126j -0.00203682+0.00012861j -0.0126609+0.00424025j 0.00289841+0.00762212j 0.0009541-0.00723104j -0.00718223-0.000627757j 
