0.105584+0.0573147j -0.00823171-0.052237j 0.0335903-0.0981537j -0.0556994-0.0113316j -0.077022+0.0203608j -0.0456301+0.0581474j 0.0056642+0.0208484j -0.0724628+0.00136744j -0.0240756-0.0201357j -0.0206441+0.00067859j -0.0160073-0.0158882j -0.0330919-0.0143134j -0.0349233+0.0449476j -0.0290994+0.00799016j 0.0507749-0.00355526j 0.0702579+0.0427857j -0.059986+0.0286458j -0.0444693+0.0262656j 0.0574565+0.0398003j 0.0247092+0.0267782j -0.0187278-0.0658598j 0.00230647+0.0353851j -0.0263414+0.0457864j 0.00654444-0.0400086j -0.0114671-0.0208643j 0.0216924-0.00172897j -0.0245431-0.00329933j 0.0102618+0.033684j 0.0206738+0.00727622j -0.0392181-0.018752j -0.0172766+5.09327e-05j -0.0269481-0.00523202j 0.0136955-0.0369381j 0.0137172+0.00108461j -0.0385252+0.0256928j -0.0018344-0.00822967j 0.0249892-0.0283505j 0.0449178+0.0242503j 0.0391937+0.029256j 0.0286383-0.0198676j 0.054767+0.0206801j -0.034825-0.0385613j 0.0224184+0.0101602j -0.0218695+0.0328333j 0.0637691+0.0323013j -0.0234036+0.0252103j -0.0136286+0.0563063j 0.0438026-0.00989735j 0.000117462-0.00347881j 0.0475366+0.00639033j -0.0216814-0.0127151j 0.0319478-0.0143426j -0.0139139-0.00479854j 0.00118494+0.0161792j 0.0442322+0.0545074j -0.0271807-0.0235757j 0.0393105+0.0657297j -0.0125742-0.0272267j 0.0211737-0.0184889j 0.0368434-0.00199576j -0.0440134-0.0336739j 0.00355676+0.0766928j 0.00290011+0.0323773j 0.0319938-0.00804058j -0.0346546+0.0032429j -0.0127329+0.0207j -0.000875117-0.02846j 0.0215853-0.0220281j -0.0557687-0.000320698j 0.00304989-0.00272571j -0.0186499+0.00224781j 0.00917636+0.00017125j 0.00634405+0.00113418j 0.0163097+0.0353448j -0.0034889-0.00826704j -0.03441-0.0247109j 0.027014+0.026097j 0.0789168+0.0755589j 0.0117801+0.037701j -0.0008377+0.00835463j -0.0298322+0.0237224j -0.00926006-0.0137959j -0.00415666-0.0553068j 0.00916419-0.00442581j 0.0500814+0.0691665j -0.0265403+0.00131233j 0.0831877+0.128551j 0.00836818+0.0168136j -0.0210426-0.0128791j 0.00739182+0.0115548j -0.0206544-0.0127709j -0.071307-0.0590031j 0.0168409-0.0291316j 0.0566458+0.0461936j -0.0221544-0.0588558j -0.0683532-0.140118j -0.00658224+0.0934009j -0.0407703-0.0253058j 0.0472589+0.0501181j 0.00727474-0.00604202j -0.0207256+0.0273284j 0.0100389-0.00132187j -0.0230541+0.0214472j -0.0102242-0.0123304j 0.015244-0.00324552j -0.0207414+0.00665097j -0.00782106-0.0292479j -0.0125543+0.0113243j -0.0148027-0.000170767j 0.0126292+0.0343889j -0.0143487+0.0133696j 0.0212488-0.0193532j 0.0311716+0.01995j -0.00928987+0.0213381j -0.00976651-0.0444895j -0.0247429+0.0059841j 0.0106844+0.015157j -0.0266644+0.037563j -0.0300132-0.00430976j 0.0510653+0.0419079j -0.0163184+0.041798j -0.0599666-0.0306659j -0.0296079-0.0239193j -0.0512599-0.0442456j 0.0203506+0.028383j 0.00512062+0.0191011j 0.0202151+0.0188131j 0.012091-0.00167799j 0.007172-0.00405109j 0.00768674+0.0182313j 0.0196696+0.01841j -0.000817759-0.0301925j -0.0552732+0.0135242j -0.0115965-0.00979614j 0.0106093-0.0003207j 0.010765+0.0207633j 0.00351898+0.00180844j 0.00244399-0.00909062j 0.0257084-0.0164145j 0.000743915+0.000570114j -0.00529604-0.0238946j -0.0209256-0.00116362j 0.0217561-0.0096569j -0.0117376+0.0247603j 0.00119191+0.0203091j 0.00587785-0.0244055j -0.00254812-0.00579964j 0.00110821-0.00932009j -0.0491945-0.0209239j -0.0161511-0.0233194j -0.0215577-0.0123582j -0.0334275-0.000893768j 0.000524214-0.0114086j 0.0104469+0.0102615j -0.0267749-0.0106603j 0.00515002+0.0297597j -0.0173587+0.0182271j -0.0200314+0.0211612j 0.00701706-0.0113151j -0.000571076+0.0144402j 0.0341563+0.0232393j -0.0252686-0.0312679j -0.00106835+0.0195026j 0.017088+0.0266673j 0.0164587-0.00774371j 0.0138076-0.00197221j 0.00405155-0.0013573j 0.0117546-0.0110066j -0.0431101-0.0542833j 0.0136656-0.00947875j -0.017627-0.0350146j -0.0397679-0.00881565j -0.0143277+0.0059383j 0.0180312-0.0426181j 0.0511652+0.0431486j 0.0276406+0.0331066j -0.00221875-0.013773j -0.0193698+0.0380763j -0.0463248+0.0220132j -0.0388928+0.0703309j -0.0194555+0.0654801j -0.0572936-0.0448232j 0.00608565-0.00607216j -0.195399-0.116011j -0.0339946+0.00922111j 0.0906412+0.122201j -0.0896808+0.0805696j 0.0890469+0.0264582j 0.0896238-0.107803j 
0.0280435+0.0622193j 0.101375+0.0832638j -0.018129+0.0661755j 0.0484386+0.0551138j -0.0337239-0.0414558j -0.0426193+0.031646j -0.0116379+0.0017932j 0.00180579-0.00934247j -0.0232813-0.0685077j -0.0821683-0.0356021j -0.0145981-0.0113796j -0.0292328-0.013608j -0.0264228-0.0168344j -0.00992431-0.0125185j -0.0131651-0.00627727j 0.047312+0.0460207j 0.00555602-0.0412314j -0.049095-0.0147141j 0.0461857+0.0016113j 0.0212555+0.0658078j 0.0987999+0.0521876j -0.0268472-0.0154676j -0.0109502-0.0595489j 0.0139649+0.0531034j 0.0537898+0.02504j 0.0265135+0.0224676j 0.0243383-0.000867651j -0.0584715-0.00947036j 0.0396441+0.048054j 0.00930507+0.0304827j 0.0136517+0.0123098j -0.0198337-0.0172977j 0.0500402+0.0408471j 0.00402618+0.025529j -0.0119352+0.0117038j 0.0735004+0.0440588j 0.053683-0.0266832j 0.0260776+0.0421985j -0.00427453+0.0117244j 0.0189248-0.00496542j -0.00142683+0.0145292j -0.00312629+0.00951759j -0.0059577-0.0093959j -0.00102839+0.00502798j 0.00139496+0.0290923j -0.00410594-0.0175477j -0.0201414+0.00348229j 0.00880651+0.00250781j -0.00579561-0.00087318j 0.0575764+0.0595842j 0.0406698+0.00299122j 0.057252+0.039526j 0.00513904+0.0198652j -0.0112425-0.041404j 0.00397115+0.00748838j 0.0198678-0.0042334j -0.0557721-0.0450864j 0.0464619+0.00146679j 0.041276+0.0340075j 0.0138588+0.026516j -0.00582932-0.0111196j -0.0666775-0.0452885j -0.0126745-0.00186517j 0.071351+0.112832j 0.0242369+0.0222753j -0.00656395-0.0250017j -0.00907123+0.0128998j 0.0533358+0.0241275j -0.0639268-0.112025j -0.0138993-0.0345327j -0.0333711-0.0230571j 0.020356+0.0279679j 0.028675+0.0372933j -0.00570134+0.011667j 0.0103389-0.000622678j 0.0101448-0.0159998j -0.0563469-0.0128444j -0.0382706+0.0110815j -0.00998149-0.0163258j -0.00035346-0.0126809j 0.00232696-0.0107721j 0.0171315+0.00957506j 0.00842681-0.00218657j -0.0137934-0.0357839j -0.0254599+0.0115945j 0.00117634-0.0396464j -0.0439431+0.0136312j 0.0204717+0.0221555j -0.00162311-0.0391435j -0.0154337-0.0109504j -0.0207675-0.0270847j 0.0539992-0.0127053j 0.0173786-0.00211006j -0.0104145-0.00869187j 0.0491292-0.0169817j 0.0515124+0.00102376j -0.0301269-0.0354245j -0.00456265-0.0179004j -0.0395037+0.0120915j -0.0113392+0.0182812j -0.0364595-0.0399023j -0.00356636+0.0338356j -0.0271327-0.0340175j 0.0316643+0.0134161j 0.0598861+0.0544533j 0.0199421+0.0463956j 0.0630607-0.0169j 0.00187296-0.0185136j -0.0252542+0.000175075j -0.0189405+0.0214771j -0.0017609-0.0331869j 0.0224941+0.041052j -0.00710787+0.017148j 0.000640672-0.00988323j 0.0273982+0.00470047j -0.0174672-0.00940854j -0.0142408-0.00858298j -0.0297659-0.0179633j -0.000581851-0.0561238j 0.0112858+0.0306811j -0.00954489-0.00807895j -0.0504724-0.139727j -0.0766269-0.133422j -0.0264607+0.0144349j -0.0339762-0.000158789j -0.0223293-0.0150248j -0.0200213-0.0175287j 0.0226454+0.0175113j 0.0226544+0.0218264j -0.00128991-0.00591529j -0.0228841+0.00599432j -0.0337686+0.00256477j -0.0247635-0.048017j 0.00768027-0.0094716j -0.0178127+0.000487718j -0.00540304-0.000166502j -0.00798948+0.0311599j 0.0268637+0.0206251j 0.00670358-0.0113932j -0.00207796+0.00851731j -0.00100873+0.0196247j -0.000768585-0.0322553j 0.000700332+0.0271756j -0.000215116-0.0335943j -0.00242991-0.00730112j 0.0148732+0.0182708j 0.00288731+0.000944306j 0.00792892-0.00598466j -0.0176835+0.00796971j 0.0185964+0.0161693j -0.0210289-0.049216j 0.00337635-0.0078377j 0.0151389-0.0189698j -0.0135771+0.000418139j 0.013533+0.00628017j -0.0077499+0.0185226j -0.0123489-0.000606307j -0.00293538+0.00508276j 0.0289434+0.0384344j -0.00201399-0.0185696j 0.02015+0.0258051j 0.0249585-0.0138746j 0.0135216-0.0023119j 0.0178989+0.0389203j 0.0156402+0.0269416j 0.0171193+0.042593j -0.0140066+0.00605401j 0.0402626+0.0167359j 0.0384273+0.00596717j 0.0166371+0.007248j 0.00467524-0.00647469j -0.0343173-0.0547991j 0.00159865-0.033161j 0.0542494+0.0449393j -0.0202353+0.000659918j 0.0125445+0.0334469j 0.0149175+0.0366063j -0.0128814-0.0230167j 0.0012845-0.069228j -0.100736-0.0141765j 0.00388798+0.0136597j 0.0781918+0.0374821j 0.039151+0.0508037j 0.0175519-0.0727729j -0.109763-0.0761724j -0.059697+0.0387576j -0.172334-0.180728j 0.0652519-0.0803693j -0.0552231-0.000682272j 
-0.0885018+0.0329347j -0.0223984-0.026386j 0.0396625-0.117001j -0.0225911+0.0368039j 0.103905-0.0062738j -0.0199213-0.0176543j -0.0982978+0.0205414j 0.0467928+0.0514733j -0.0321794+0.0629522j -0.0257609-0.0801023j 0.0503228-0.0179246j 0.0862626-0.000732326j -0.0803696-0.022361j -0.0185824-0.0111676j 0.0745015-0.122024j -0.0716586+0.0707228j 0.0281264+0.084679j 0.0584458-0.0135363j -0.0406751-0.063741j 0.0041388+0.0511579j 0.0775311+0.107787j -0.0429195-0.001858j 0.0477964+0.051111j 0.0268186-0.00471631j -0.038208+0.00551814j 0.0234889-0.023797j 0.0133214+0.00776223j -0.0117099-0.0290981j 0.00586063+0.00243281j 0.00048191+0.021537j -0.0229455-0.018758j 0.0127504-0.00462786j 0.0489865+0.00927573j 0.0148588+0.00212534j -0.0301206+0.042264j -0.0105899+0.0561087j 0.0796102-0.0475586j 0.0265953-0.0157039j 0.0384336-0.00127731j 0.0702262-0.0162729j 0.0293458+0.00315575j -0.0401185+0.0325063j 0.0277761-0.00722842j 0.0230078-0.0250587j -0.036375-0.0435912j -0.0180976+0.00393202j -0.000159268+0.0121236j 0.0173362-0.0166474j -0.00445683-0.0358891j -0.053414-0.0592344j -0.00957622+0.0333182j -0.0510713-0.00850428j -0.0128668-0.000983119j 0.0130857+0.0344379j -0.0248908-0.0257431j -0.00461728+0.0322608j -0.0805388-0.0694983j -0.0356166+0.0106913j 0.0135591-0.0131003j -0.071232-0.0638228j -0.011029-0.0187265j -0.00339997-0.00762204j -0.0726144-0.0336838j -0.0477878+0.0364725j -0.0786042+0.0509029j 0.00225944+0.0193141j 0.0162024-0.0101178j -0.0112543-0.00113367j -0.00843814-0.0223544j -0.000761536-0.0248842j 0.0116622+0.00598153j 0.00427138+0.0153674j -0.0129105-0.00691563j 0.0186749-0.00754018j -0.0307114-0.0196294j 0.00239226+0.0326603j -0.0335096-0.0165426j -0.0422103-0.0418416j -0.0528778-0.00367941j -0.00437104+0.0321613j -0.0414355+0.0499096j -0.0035131+0.00747389j 0.0626555+0.0160087j -0.0229043-0.0316968j 0.0205044-0.0385552j 0.0231278+0.0156892j -0.0426679-0.0847989j -0.00395945-0.0122647j 0.0483093+0.0261001j 0.0124684-0.0284906j 0.0294833+0.00855627j -0.00193264+0.0328617j 0.00191642-0.0177569j 0.0261808+0.0242707j -0.0014688-0.00320876j 0.00716343-0.00169961j -0.0246934+0.0340478j -0.00342822+0.00290881j -0.00971574-0.037299j 0.00796424-0.0101953j -0.0335242+0.0292293j -0.00383269-0.00658653j -0.0228419+0.0174541j -2.90311e-05-0.0126079j 0.023791-0.00809629j -0.0123478+0.0249738j -0.000541422+0.00451257j -0.00775472+0.00297186j 0.00855109-0.0124421j -0.0152686-0.00795943j 0.0162427+0.000544006j 0.0161284-0.0119845j 0.00143967-0.0555112j 0.00194646+0.00611233j -0.00431016+0.00958805j 0.00198539-0.000311788j 0.0164531-0.0144536j -0.00245228-0.00158738j -0.00403807+0.011718j 0.0374971-0.0276303j -0.0591759+0.0335134j 0.0189237-0.014901j 0.0150432-0.0143458j -0.0166956+0.0105149j 0.0305447-0.00605179j 0.0121554-0.0146136j 0.0283541-0.0140596j -0.0296203-0.00870315j -0.000852407-0.0097498j 0.00360311+0.0102488j -0.00448433-0.0119578j 0.0328998-0.0226035j -0.0383609+0.0188786j -0.00297753+0.0075187j 0.00531413-0.0182441j -0.00213722+0.00389599j -0.00751601+0.00691718j -0.0218847+0.00462487j 0.0411546-0.0165108j -0.0141105-0.00779182j -0.0330192-0.0158278j 0.00585698+0.0341364j 0.000627627-0.018907j 0.0232905+0.03118j 0.0118633+0.00384843j -0.0225126-0.0147479j 0.00200729+0.00235987j -0.0183207-0.0135739j 0.0137959+0.0348973j 0.00538184+0.00973552j -0.00388611-0.00978119j -0.0206124+0.0319223j 0.00236104+0.000889172j 0.000248019-0.00550855j -0.0099729+0.0157301j 0.00513168+0.005983j 0.00305399+0.0135749j 0.0350189+0.04155j -0.0133548-0.0200236j -0.00765344+0.0110371j -0.0185661-0.031256j 0.0147376+0.012213j -0.0117767-0.0112054j -0.0154571-0.00371057j -0.00227122-0.0147559j -0.0108099-0.00277892j 0.00547394-0.00722943j -0.00916156+0.0118017j 0.0257263+0.0395583j -0.00422846-0.0139036j 0.0231023-0.0015928j 0.0214294-0.00487954j -0.04782+0.0191367j 0.0413914-0.0115704j -0.0434279-0.0570854j -0.0200009-0.00430801j 0.00619054+0.0217726j 0.0195016+0.0108942j -0.0110996+0.0271866j -0.0468226+0.0187197j -0.108533+0.0594043j -0.000383681+0.0744512j -0.0527347+0.0102325j -0.0138452+0.0421849j 0.0373181-0.00603252j -0.0117007-0.0257783j -0.0428771+0.0266477j 0.0561634+0.0104208j 0.0508965-0.114845j 
-0.0034263+0.00902602j -0.00285479+0.043033j 0.0332468+0.0435721j -0.0812691+0.0396524j 0.0729119+0.0796818j 0.099096+0.0617287j -0.0966831-0.177315j -0.0802202+0.0138581j 0.0693339+0.0533218j 0.0131698+0.0897743j 0.0709422+0.00424756j 0.052929+0.0221819j 0.037704-0.123621j 0.221946+0.21684j 0.0654956+0.0359812j -0.08608-0.0917827j -0.0603998+0.00858344j -0.00552736+0.0146563j 0.0815476+0.0521298j -0.0199908+0.00360783j -0.0339208-0.0240409j -0.0125261+0.00403911j 0.027727+0.00942542j -0.0158014-0.0259355j 0.000979166-0.0239773j -0.0213584-0.0328797j 0.0143989+0.0263988j 0.014136+0.0320492j -0.0353348+0.00695726j 0.0167527+0.0227612j 0.00570578+0.0253155j -0.00377902+0.00692294j 0.0259792+0.0508587j -0.0154774-0.0235565j -0.023155+0.0282094j 0.00619877-0.0288968j 0.0650273+0.0104798j 0.00922823-0.0422612j 0.0215452+0.00916032j 0.0474095-0.0157075j 0.0236185+0.0257227j -0.0337098+0.0313387j -0.0052104+0.00543711j -0.00178611+0.00697817j 0.0213276-0.0323088j -0.0375394+0.000837974j 0.00972537-0.00462538j 0.00798594+0.00648015j 0.0187685+0.0324358j 0.0129066-0.0273234j -0.0145701-0.00427051j -0.0222416-0.0328874j -0.0201325-0.0281444j -0.0471182-0.0268438j -0.00152697-0.0150112j 0.0339355+0.0203851j 0.0156354-0.0214921j 0.0678179+0.0484429j -0.0265858-0.0376065j 0.0316925-0.00328679j -0.0361237-0.0241581j 0.00754342+0.0280344j 0.0184394+0.00155826j -0.0533397-0.0274519j -0.0280307-0.0250758j 0.0224673+0.0238924j 0.022842+0.0152527j 0.0125547-0.00576316j -0.0276268-0.0519471j 0.0316773+0.0300482j 0.00339621+0.0197241j -0.0128296-0.0108812j 0.0013352+0.00713272j 0.0156288+0.0204246j 0.000184194-0.0141571j -0.000276342+0.0106762j -0.0153089-0.00585491j -0.00479362-0.019996j -0.0301951+0.0148949j 0.00532662-0.00273961j -0.00657545+0.0126603j -0.0287677-0.037079j 0.0190788+0.0321605j -0.00258031-0.00292842j -0.0221585-0.0209639j 0.0168795+0.0267056j 0.0360811-0.0375072j -0.0065481-0.0614693j 0.0104844+0.00910999j 0.0153655+0.0121432j 0.0229809+0.0349838j 0.0344559-0.00244377j -0.000480112-0.0175807j 0.0218049+0.0237716j 0.0206519-0.0111386j 0.00208047-0.0103469j -0.0184977-0.00174196j 0.000317874-0.00856958j 0.00279085+0.0144584j -0.0100174+0.0103093j -0.0361959-0.0196729j 0.00614498+0.0139652j -0.0185375+0.00168425j 0.0205087+0.0037j 0.0325874+0.00387779j 0.00170957+0.0318732j 0.0355732-0.00428005j -0.00328584-0.011125j 0.00190046+0.0166723j -0.000811856+0.00162311j 0.0256245+0.0165598j -0.0108987-0.0265923j 0.0278153+0.0122266j 0.00645242-0.0136112j -0.00733824+0.0125853j -0.00075021-0.0295642j 0.0240833+0.0038671j 0.00620519-0.00375317j -0.00409502-0.0076278j 0.0396305+0.0103497j -0.0150568-0.00281668j -0.014368-0.0469359j -0.0173308-0.0159137j -0.0248537+0.0171682j 0.026954+0.00162563j -0.0210283+0.000721927j 0.0214329-0.0150986j 0.00264956-0.0136445j 0.00239391+0.00554975j 0.00578851+0.00947919j 0.00774628-0.0115398j 0.0164637+0.00337237j -0.0184737+0.0114759j -0.00661764-0.00786371j -0.00624102-0.00764351j 0.00363643+0.0102431j 0.00116457+0.00785166j -0.00791317+0.0012714j 0.00873287+0.000428791j -0.00479677+0.0141904j -0.0060739+0.00449885j -0.00651028-0.00891626j 0.0170513+0.0192905j -0.0317662-0.0158063j -0.00473477+0.00324833j 0.000517293-0.00300551j 0.00886623-0.00460996j 0.0130178-0.00133869j -0.0360784+0.00373633j -0.0163498+0.00526201j 0.0126961+0.00350779j -0.0495117-0.0235811j -0.000473743-0.000414553j 0.0128187+0.0144374j 0.00500547+0.0160804j -0.00796843+0.00600841j -0.037599-0.00475344j -0.0200657+0.0130814j 0.0121534+0.0171922j -0.016-0.0129306j 0.0101626+0.007983j 0.00595391-0.000121334j 0.0276281+0.0144128j -0.00599906-0.017389j -0.00947496+0.0113789j 0.002828+0.00668376j 0.0107223+0.00573943j 0.0228411+0.000148106j 0.0189386+0.0165266j 0.0103852-0.0292802j 0.0315236+0.0181298j 0.0013157+0.012287j -0.0175754-0.00730464j -0.0192574-0.0376005j -0.00749554-0.0281965j -0.0106887-0.0448273j -0.00718694-0.00672995j 0.00241419+0.0155285j 0.0402002-0.0113673j -0.0295079+0.0410926j -0.052206-0.0184866j -0.00405149+0.00623034j -0.0280214+0.00376168j -0.0218154-0.0139404j -0.0162536-0.0081246j -0.0139201-0.011285j -0.0832799-0.0273302j 0.057049-0.0478122j 0.00456817-0.0244934j 
0.0396254+0.0310004j 0.0456803-0.00123448j -0.0105766-0.00553467j 0.111477+0.0593879j 0.0696756-0.0718743j -0.016347-0.0839496j -0.249639-0.0184187j 0.106062+0.172256j 0.106256-0.0405326j -0.0785346+0.00998167j -0.143102-0.0801716j 0.0938132+0.0352917j -0.0364627+0.020335j 0.0645912-0.157239j 0.00483135+0.00117643j -0.0518+0.0159353j -0.00446166+0.00599367j 0.0184423-0.0026516j -0.00652712-0.0447867j 0.00732307+0.0356139j 0.0423647+0.0811458j 0.0242335+0.0507355j 0.00796213+0.0160783j -0.0011883+0.0142914j -0.0228796-0.0363474j -0.0333119+0.0155273j -0.00372222-0.00080047j 0.0153881+0.0262561j -0.0274146+0.00730231j -0.000637177-0.0198064j 0.0296253-0.011744j 0.0031579-0.0336447j 0.0210782+0.0242554j -0.00356263-0.00452311j 0.0508846+0.000636842j -0.0172794-0.0161932j 0.0194914+0.0119644j -0.0272164-0.017408j -0.0150144+0.00481566j -0.0721203-0.0215152j -0.0141403-0.0337442j 0.0487689-0.00184223j -0.0135022+0.0139678j -0.0200044+0.0152856j -0.028491-0.0232104j -0.0379058-0.0293799j -0.013598-0.035678j 0.0325355+0.0236792j 0.0177549-0.032378j -0.0129285+0.0135366j -0.0116092-0.0132776j 0.0246572+0.0418165j 0.0296097+0.0296815j -0.00283568+0.00178266j 0.0145379+0.0291748j -0.0410419-0.0544586j 0.0174567+0.0340045j 0.022706-0.0306604j -0.0269107+0.0189683j -0.00646731-0.0172114j 0.0233971+0.0213696j 0.0103986+0.00264065j 0.00355396-0.0146224j 0.000332303+0.0306492j 0.00839677+0.0167192j 0.0112757-0.0169016j 0.00509533+0.00689812j -0.00630618+0.00727866j -0.002804+0.00668365j 0.0219147-0.00508849j 0.0074018+0.00306886j -0.0143781+0.0170583j -0.0110092+0.00475956j 0.00713522-0.0197214j -0.0107517-0.0250411j 0.00644471+0.0164232j 0.0515412+0.0236168j 0.00477674+0.0155859j 0.0644852+0.0341788j -0.0287862-0.014073j 0.0185411+0.00603j -0.0022738+0.0114604j 0.00641685-0.0135745j -0.00904279-0.0253104j -0.054188-0.0120089j 0.0256216+0.016456j -0.0252304-0.0180752j -0.0562094-0.0295669j -0.0273318-0.0269028j -0.0037902+0.0303386j 0.0128058+0.0476995j -0.0466245-0.0569281j -0.0277143-0.0423377j -0.0283842+0.0274388j -0.0188439-0.0336533j -0.0487137-0.0781061j 0.0164564+0.0102343j -0.0380885-0.0286559j -0.0012512+0.0245981j 0.00696322-0.00559641j 0.0234875+0.0182561j -0.015753+0.00048412j -0.00899866+0.00438875j -0.00848089-0.0114905j -0.0290296-0.0316522j -0.0298436-0.0287588j -0.0314142-0.00917606j 0.00492552+0.00980637j 0.0173673+0.0113731j 0.0321977+0.0146061j -0.00343553-0.0348834j -0.00076714+0.0267062j -0.0346712-0.0568607j 0.00738709+0.00120644j -0.00166567-0.00511299j 0.00185207-0.0225807j -0.00384125-0.0104484j -0.00810034-0.025997j -0.0107571-0.0241445j 0.00851069+0.0226314j -0.00774069-0.00917976j -0.0303082-0.0393414j -0.0372213-0.0392066j -0.0241437-0.0495315j -0.00821105-0.00481663j -0.00505158+0.00557925j -0.020698-0.012726j 0.0164898+0.0255929j 0.0060588+0.0163097j 0.00527936+0.0113884j 0.00209595+0.0237521j 0.0070703-0.0200289j -0.000799333+0.00907705j -0.00910511+0.0112611j -0.0129169-0.0069406j 0.00720597-0.00434711j -0.00666427+0.0013012j 0.0157749+0.00913061j -0.0119358+0.0133267j 0.0174127-0.00595029j 0.0172109-0.00879277j -0.00815573+0.0146655j 0.0152065-0.0160237j -0.00295033+0.0253303j 0.00347501+0.021051j 0.0073042-0.0197132j -0.0138888-0.00602485j 0.0222176-0.00222295j -0.0110887-0.0063456j 0.00776184-0.00349085j 0.0114756-0.0118854j 0.0120266+0.0215208j 0.0061153+0.0115056j -0.0058193+0.00284046j 0.00291622-0.0123301j 0.00387464+0.00753828j -0.0128716+0.00658462j -0.0444988+0.00692611j 0.00537727-0.00674049j 0.0182862+0.0173217j -0.00968771+0.00375566j 0.0100333-0.00153623j -0.00612768-0.00626762j -0.00186447+0.0204646j 0.015421+0.00697944j 0.0320768+0.0320163j -0.0254182-0.0342789j -0.0171248-0.00584559j -0.00570059-0.0241262j -0.00542035-0.0157766j -0.0250421-0.0232367j -0.0162438-0.0177389j 0.0254207+0.0110971j -0.0337881-0.0270168j -0.0313896-0.0203895j 0.0130638+0.0251472j -0.00929565-0.00716448j -0.0106227-0.0207161j -0.0195205+0.00449777j 0.0366879+0.0111774j -0.00448381+0.0112615j -0.00598913-0.00318429j 0.0781878+0.0558467j -0.00711119-0.0485052j -0.0048829+0.0259203j 0.0474808+0.0360944j 0.00192974+0.0239443j -0.0108751+0.0246341j 0.0304947-0.0151148j 
