0.0493507-1.54689e-16j -0.0556047-5.51784e-17j 0.0101887+1.5006e-16j -0.0258069-2.13362e-16j 0.0262351+1.46187e-17j -0.00897277+1.07986e-16j 0.0312506-3.60904e-17j 0.0153167+9.46578e-17j 0.00687118+2.55616e-17j -0.0250953-6.92888e-17j -0.0105813-1.01422e-16j -0.00328135-7.82285e-19j 0.00425028-9.08251e-18j 0.0086658-5.42403e-17j -0.0350949-1.4927e-16j 0.0336938+2.9748e-16j -0.0104392-1.01416e-16j -0.00222651-2.04369e-20j -0.00440766-8.10848e-17j 0.00389577+3.03604e-16j -0.0458101+3.18829e-16j -0.00764997+7.43375e-20j 0.00464406+5.91877e-17j -0.0108832-2.5618e-16j 0.0071584+1.64496e-16j 0.0263583-4.64944e-17j 0.0120096-6.48141e-17j 0.0248623-1.27157e-16j -0.00988057-2.89597e-16j 0.0284749-3.9142e-16j -0.00351657+2.52985e-16j 0.00182822-1.21034e-16j 0.0147162+3.2146e-16j 0.0100174+1.24799e-15j 0.00349316+2.54011e-16j 0.0203706+2.87237e-16j 0.0040974+5.07342e-17j -0.0105508+1.5437e-16j -0.0137898-4.55747e-16j -0.0245016+1.70678e-15j 0.0141066-2.16402e-13j 0.00187557-2.32768e-16j 0.00819898-2.29073e-16j -0.00797903-3.31066e-16j -0.0212184+2.27492e-17j -0.00498249-4.25372e-17j 0.0117828-1.74736e-16j -0.00357648-6.76538e-17j -0.000607859+1.05715e-16j -0.00332273-7.47976e-16j 0.00231829+1.17435e-16j 0.0173154-2.25359e-16j -0.0156963-3.42874e-16j 0.0234943+1.36007e-15j -0.0102649+3.81965e-16j -0.00105481-2.44093e-16j -0.0279384-2.60755e-16j 0.0052884+3.54573e-16j 0.0211751-6.52138e-17j -0.0145198-1.28991e-16j -0.0406354+8.12982e-16j -0.0141803+1.79392e-16j 0.0101604-1.71328e-16j -0.0144086+1.52249e-16j -0.00617156-2.666e-17j -0.0160041+5.30935e-17j 0.0129351+6.40254e-17j 0.0215074-5.16605e-16j -0.0241498-1.15382e-14j 0.0281906+5.6363e-16j 0.0235877+1.08133e-15j -0.00678493-6.46273e-17j -0.01825-1.91557e-16j -0.0061722-3.24397e-16j 0.0113131-1.67535e-16j 0.0200349-8.26603e-17j 0.00366207+1.52829e-16j 0.000181374+8.37787e-17j -0.00804725+4.69626e-17j -0.0363053-1.55313e-16j -0.0098951-2.68773e-16j -0.00458662-4.46465e-17j 0.000793643-5.5801e-17j -9.63572e-05-1.01817e-16j 0.039899+5.43295e-17j 0.0123402+6.35376e-17j -0.0347863+3.70659e-17j -0.00273338+7.26816e-17j -0.0128934+3.10058e-17j -0.00214165+6.68445e-18j 0.0128714+4.81289e-17j 0.0325251+1.408e-17j 0.0197001-1.47625e-16j 0.00262423-2.68531e-18j -0.00798403-3.13994e-16j -0.0417467-2.25388e-16j 0.0688897-1.58708e-16j 0.00576536+3.4047e-16j 
-0.00843198+1.87661e-16j -0.0427393+6.38781e-17j -0.0301449-2.35639e-16j 0.0265087+3.06277e-16j 0.00532147+3.61257e-18j 0.0202918-1.06346e-16j 0.0190998+4.99885e-17j -0.00743411-5.78174e-17j -0.0111521-2.8459e-17j 0.00844403+1.89759e-17j 0.0103891+1.22582e-16j -0.027064-1.35831e-16j -0.00574984-3.87969e-17j -0.00544749-4.09657e-17j -0.0150156-1.40353e-16j 0.00529734+5.19987e-17j -0.00690007-4.34149e-17j 0.00147526+2.98558e-17j -0.00849477-1.87515e-16j -0.0355558-1.09543e-15j 0.00895678+1.04814e-16j 0.00220295+3.10924e-17j 0.000585519-9.66774e-17j 0.00999671+1.6822e-16j 0.0122879-1.41134e-17j 0.0039023+3.34425e-17j 0.00453138-1.21688e-16j -0.00113432+2.20136e-16j 0.000297085-7.4072e-17j 0.0197377-5.34205e-16j -0.0139598+2.68386e-16j -0.0236002+7.55757e-16j 0.0194464+5.34588e-16j 0.00347602+8.06909e-16j 0.00601734+3.15955e-16j -0.0022586-4.00396e-17j 0.0151048-2.63944e-16j -0.0172575+6.41824e-16j 0.00456025+3.34172e-16j 0.0174495-1.59849e-15j -0.0197742+3.02732e-13j 0.0150329+2.27577e-16j -0.00687604+1.31241e-17j 0.0115463+3.43913e-16j 0.0137725+4.12444e-17j 0.00753008+3.68871e-17j -0.00376107+1.35846e-16j -0.00351507+2.397e-17j -0.0163485-6.55031e-16j -0.0223527-4.27654e-15j -0.0031573+5.88005e-16j 0.00892015+1.30699e-15j -0.027813+1.26052e-15j 0.00365587+4.608e-16j -0.0223317+2.50415e-17j -0.00504149-1.76374e-17j 0.00208103+3.35063e-17j -0.000849662+2.72912e-18j -0.0132055+3.18088e-17j -0.0129015+5.98346e-16j -0.0212603+2.88901e-16j 0.0197282-3.13305e-16j 0.00392979-9.57928e-17j 0.0137539-1.7642e-16j -0.0261792-2.83822e-17j 0.00239962-2.75769e-16j 0.000593725+3.99074e-17j -0.0265712+4.13369e-16j 0.0216028+1.05423e-14j 0.0279477+4.04554e-16j 6.61747e-05+4.79518e-16j -0.00916105+4.95475e-17j 0.00335261+2.27679e-17j 0.00496147+1.10842e-16j 0.0200967-3.05462e-16j 0.0120956+2.89984e-17j -0.00246993-1.16571e-16j -0.0125168+2.94801e-17j -0.00416772+4.59236e-17j 0.0196077+5.11944e-17j -0.00938162-1.93084e-16j -0.0403176+3.46686e-16j -0.00937031-4.67423e-17j 0.011237-3.68683e-17j 0.026173+5.70052e-17j 0.012915+4.25198e-17j 0.00468782-2.09297e-17j -0.00618587+5.36104e-17j 0.000470775-1.10479e-17j -0.000432298-1.39541e-17j -0.00594678-4.49597e-17j 0.0211179-4.15739e-17j -0.0156295+2.50411e-16j -0.0311955-2.98443e-17j 0.0102841+2.25523e-16j 0.0227013+1.6243e-16j 0.0284775+1.78443e-16j 0.0368359-3.55216e-16j 
0.0109461-1.76008e-16j 0.0407117-5.4874e-17j 0.0441152+2.54113e-16j -0.0100959-2.75774e-16j 0.0168431+2.50543e-17j -0.0204096+1.09522e-16j -0.0242259-6.46599e-17j -0.0121359-8.12964e-17j 0.00155383-1.4703e-17j 0.00537423+1.52512e-17j 0.00646372+4.89232e-17j 0.0186031+7.7092e-17j 0.0132096+2.93832e-17j -0.00745591+2.38321e-17j -0.00128697+2.1801e-17j -0.00428614-3.95514e-17j -0.0131885-1.72962e-16j -0.00247802-1.2502e-17j 0.00781655+1.63852e-16j 0.0341637+1.10395e-15j -0.013541-8.55321e-17j -0.00527874-9.14556e-17j 0.00860691+2.21692e-17j 0.00896088+3.68763e-17j 0.00585182-4.00881e-17j -0.00900355-3.47229e-18j 0.00664573-1.49247e-16j -0.00461642+5.74445e-18j 0.00459546+7.70883e-17j -0.018441+2.23384e-16j -0.0158498+2.48366e-18j 0.0188749-6.68096e-16j -0.0172014-1.68176e-16j 0.00926884+2.85253e-16j 0.00322669-1.39711e-16j -0.00184302+9.82374e-17j 0.00113059+2.05925e-16j 0.0170566-4.78422e-16j -0.00424125-1.53751e-16j -0.00929377+9.47384e-16j 0.0167041-2.55877e-13j 0.00202396-3.40906e-16j 0.016385-1.81792e-16j -0.0157004-3.81452e-16j -0.0304057-1.54293e-16j 0.00319872-2.69025e-17j -0.00366998-2.04121e-16j 0.0121546+1.58965e-16j 0.0050173+4.41633e-17j 0.011428+2.36293e-15j 0.00479457-3.34173e-16j -0.0166023-6.85135e-16j 0.0230134-5.80227e-16j -0.00668903-4.85325e-16j 0.0102116+1.4846e-16j 0.00146319+4.9583e-17j -0.0212736-2.93017e-16j 0.00537284+2.25247e-16j 0.0197253-1.43657e-16j 0.0178004-7.10463e-16j -0.00348584+7.21635e-17j -0.0225676+3.82472e-16j -0.00462095-1.62594e-16j 0.0161907-7.60784e-17j 0.00943725+1.64174e-17j -0.0112104+1.03364e-16j 0.000221751-2.75283e-17j 0.00994294-4.93425e-16j -0.0277219-1.37939e-14j -0.0178914-7.1957e-16j -0.0234245-9.79008e-16j 0.0292321-6.67097e-17j -0.0156427-1.7691e-16j -0.0217953-6.4942e-16j -0.0274805+4.2087e-16j -0.0107599-2.72649e-17j 0.00903781+2.3167e-16j 0.00506348+8.07193e-17j -0.0174244-5.56944e-18j -0.0286868-5.31262e-17j 0.0214472+3.05722e-16j 0.0268391-1.66862e-16j 0.00279285+3.34631e-17j -0.00977463+2.20655e-17j -0.0123033-5.42937e-18j -0.0172601-3.77832e-17j -0.00701488-1.68097e-17j 0.00262477-4.55764e-17j 0.0254672+1.59613e-17j -0.00846002+2.15452e-17j -0.0207433-1.40287e-16j -0.0187437+4.68398e-17j 0.011967-1.80673e-16j 0.0224616+4.84489e-17j -0.0330598-4.30839e-16j -0.0214188-3.15518e-16j -0.0253943-2.19833e-16j -0.0417158+4.18006e-16j 
-0.0493744+1.26985e-16j 0.0724977+1.33689e-19j -0.00973888-7.62219e-17j 0.00896352+8.73621e-17j -0.0397424-6.45564e-18j 0.0028771-9.8836e-17j -0.0440747+4.25672e-17j -0.00910971-3.86345e-17j 0.000209686-1.06144e-17j 0.034477+7.76887e-17j 0.00449072+1.72638e-17j 0.0196847+8.68812e-17j 0.010106+5.01499e-17j 0.0109921+9.97983e-17j 0.039099+1.94982e-16j -0.0331942-2.78462e-16j 0.0237855+2.40454e-16j 0.00103373-4.86655e-17j 0.00285852+9.78514e-17j 0.00544229-8.074e-17j 0.0502977-4.20121e-16j 0.0184321+7.83207e-18j -0.0216194-1.34472e-16j 0.00344486+2.63918e-16j -0.0216681-1.14495e-16j -0.0360368+1.15031e-16j -0.0165157+2.40374e-16j -0.00860445-2.50696e-16j 0.00994689+3.27718e-16j -0.0468708+8.12209e-16j 0.0172484-5.59977e-16j 0.013161-4.94154e-16j -0.00691916-3.7353e-16j -0.0191579-2.08397e-15j 0.00377474-2.15986e-16j -0.0245814-3.5351e-16j -0.0234268+1.58715e-16j 0.0113736-5.49454e-16j 0.00906653+8.3525e-17j 0.0102486-7.3995e-16j -0.00943904+1.44937e-13j -0.0118644+3.11283e-16j 0.00176603+1.77415e-16j 0.00915717+2.57059e-16j 0.0360333+7.06132e-17j -0.00784647+4.6462e-18j -0.023433+1.65278e-16j -0.00658067+8.13451e-17j -0.00439753-9.16868e-17j 0.0213256+3.79242e-15j -0.00612125-5.70158e-16j -0.00474916-1.42471e-15j 0.0335367-1.23877e-15j -0.0237637-1.70582e-15j 0.0262139-3.65064e-16j 0.0102956+2.0505e-16j 0.0406677+4.03521e-16j -0.00711189-2.76673e-16j -0.00628893+8.78073e-17j 0.0197574-9.42529e-21j 0.0471769-8.48546e-16j 0.0241043-4.87203e-17j -0.00622507+4.79952e-16j 0.0013362-5.14225e-17j 0.0306858-1.5441e-17j 0.0101182+2.00741e-16j -0.00575998-9.55969e-17j -0.00250457+2.77158e-16j 0.0125648+5.91725e-15j -0.0369054-6.78447e-16j -0.0237363-1.15327e-15j -0.00337403+1.08989e-16j 0.0185526+1.23266e-16j 0.00563004+3.30896e-16j -0.00532658+5.25038e-17j -0.0331387+1.09138e-16j -0.00407163-1.08317e-16j 0.00683974-1.58536e-16j 0.0167308-8.89495e-17j 0.0308198+6.10141e-17j 0.00184441+1.75549e-16j 0.0224251-1.42822e-16j -0.000987544+2.48632e-17j 0.0184708+1.2553e-16j -0.0554254-1.16475e-16j -0.0126186-7.91783e-17j 0.0372564-4.14158e-17j 0.00459091-8.3336e-17j 0.0138642-3.98497e-17j 0.00580142-9.03932e-18j -0.00197568+3.78022e-17j -0.0461444+7.53221e-18j -0.0154057+6.22191e-17j 0.0138863+1.29654e-17j 0.0170842+3.29308e-16j 0.0316917+2.11784e-16j -0.0816809+1.66401e-16j -0.0160133-2.6282e-16j 
0.00134528-3.8886e-17j 0.00570276-3.21851e-17j -0.00645239+2.81282e-17j -0.0190987-9.03719e-17j -0.0157398-1.47975e-17j -0.00330846+1.75353e-17j -0.000947323+7.90343e-18j 0.0175488+1.35156e-16j 0.00850694+2.59421e-17j -0.00175832-8.39528e-18j -0.00866965-9.52592e-17j 0.0128199+6.36548e-17j -0.0014724+1.80282e-17j 0.0202703+1.77061e-17j 0.00783532+8.48324e-17j -0.000439157-2.20607e-17j 0.0106423+1.12767e-16j -0.0062091-4.4842e-17j 0.00172218+1.96888e-17j 0.0114993+3.07153e-16j 0.00668746-8.91349e-17j 0.00521196+3.10189e-17j -0.00754812+1.05678e-16j -0.0168837-1.76808e-16j -0.0227332+4.5394e-17j 0.0016559+6.70638e-18j -0.00799665+2.64589e-16j 0.0157297-3.8086e-16j -0.00165026+3.27108e-17j -0.0103504+3.68539e-16j 0.0199924-3.01052e-16j 0.0137629-4.53636e-16j -0.00523959-4.30231e-16j -0.0140034-1.41762e-15j 0.00261257-7.416e-17j 0.00289572-3.2233e-17j -0.0157922+7.37521e-17j -0.00178963-2.6732e-16j -0.00622379-3.62956e-16j -0.00907998+6.48073e-16j 0.00658751-1.00984e-13j -0.00241056-3.76751e-17j 0.00137569+5.73572e-17j 0.000258916-7.86917e-17j 0.0209989+1.52132e-16j -0.00879944-9.73112e-17j -0.00130563+2.87367e-17j -0.0154387-3.11602e-16j 0.00713616+4.30829e-16j 0.0104638+1.61227e-15j 0.00694186-2.73623e-16j 0.014215-1.41944e-15j 0.0129489-1.59775e-15j 0.000561101-2.85703e-16j 0.0148854-5.62353e-17j 0.0043065-4.89795e-17j 0.0107484+1.29566e-16j -0.00382169-1.54732e-16j -0.000111464+9.94187e-17j -0.00335721+6.70786e-17j 0.0121979-1.39625e-16j 0.00774298-1.70798e-17j 0.00136442+2.36362e-16j -0.0177056+1.41975e-16j 0.0141364-2.91063e-17j 0.00106103+1.77908e-16j 0.00929102-5.6759e-18j 0.0183586-1.32461e-16j -0.00518657-2.36836e-15j -0.0125545+8.50003e-17j 0.0140488+2.32258e-16j -0.022518+5.58674e-17j 0.00848717+5.72379e-17j 0.0105203+3.34446e-16j 0.00820512-1.46232e-16j 0.00391462+1.32767e-17j -0.00170292-1.28597e-17j 0.00741124-7.64775e-17j 0.0152106-3.00935e-17j -0.00100656-6.28431e-17j -0.0139728-1.85455e-16j 0.0146401-1.95558e-16j 0.00117949-1.22101e-17j 0.00639309+2.6265e-17j -0.0188352-7.21931e-17j 0.00424509-1.17901e-17j 0.00241696+2.92869e-17j 0.00306014-1.75527e-17j -0.0116139-8.50541e-18j 0.00607767-1.5038e-18j 0.0185413+1.33109e-16j -0.00320543+1.51394e-17j 0.00551351-9.10544e-17j 0.0113756-1.20917e-17j 0.0154028+9.86918e-17j -0.00849651+6.70321e-17j -0.00331376+9.93569e-18j -0.00158423+2.95157e-17j 
-0.0424582+1.50366e-16j -0.0161414+8.86578e-17j -0.0366092-5.61022e-16j 0.0673413+8.58925e-16j 0.00124415+1.36991e-18j 0.0269128-5.298e-17j -0.000236053+6.65814e-17j -0.0490171-5.0009e-16j -0.0267194-2.02148e-16j 0.0466709+2.82185e-16j 0.018782+3.39159e-16j -0.0339624-3.17331e-16j -0.00111235-7.83435e-17j -0.0221618-9.6077e-17j -0.00189154-1.19598e-16j -0.00324364-6.58792e-17j -0.00335371-5.31502e-17j 0.020674+1.54571e-16j -0.00797828-1.70673e-16j -0.0695204-2.43489e-15j 0.0334095+2.55846e-16j 0.00911699+3.74764e-17j -0.0038283-3.48977e-16j 0.0365268+7.51603e-16j 0.0254595-8.44978e-17j -0.0202414+5.39894e-17j 0.00575028-3.38366e-16j -0.0241414+4.38155e-16j 0.00486168+7.65224e-17j 0.00378639-5.26727e-16j -0.0275614+1.90281e-16j -0.0365417+8.92499e-16j 0.0401398+1.3024e-15j 0.0119961+1.88278e-15j 0.00381377+3.34953e-16j -0.0347725-4.91171e-16j 0.00967164-8.83314e-17j -0.0109153+5.0777e-16j 0.023067+9.63208e-16j 0.0315113-2.51672e-15j -0.0470028+7.20067e-13j 0.00067439+9.03983e-16j -0.0246007+1.72467e-16j 0.015013+5.42556e-16j 0.0136946+6.46217e-17j 0.00997592+3.07621e-16j -0.0224204+2.8306e-16j 0.0138999+7.99139e-16j -0.0418801-1.80676e-15j -0.0247567-4.4631e-15j -0.0314198+7.42564e-16j -0.0154749+3.17322e-15j -0.0383449+3.65328e-15j -0.00939316-3.15828e-18j -0.0259957-2.15569e-16j 0.00607826+2.22161e-16j 0.0195013+1.87764e-16j -0.000387342-7.98778e-17j -0.0305471-1.85539e-16j -0.00319845+8.24202e-16j -0.0239839+3.60837e-17j 0.0294503-3.94525e-16j -0.0112153-2.64264e-16j 0.0336397-1.384e-16j -0.0218226-2.49879e-16j -0.00435271-3.35206e-16j -0.0180108-8.57426e-17j -0.0577444+5.6517e-16j 0.0440952+2.14144e-14j 0.0344679+2.04093e-16j -0.0262118-2.62467e-16j 0.00886245+5.20654e-17j 0.00348102-3.28683e-17j -0.0108863-1.80865e-16j 0.00328771+1.57895e-17j -0.00725644+1.34208e-16j 0.00779762+2.37438e-17j -0.00934108+2.92056e-17j -0.0197107-6.11384e-17j 0.0481111+3.55908e-16j 0.00233518+2.22251e-17j -0.0598792+3.75653e-16j -0.00938437-9.95779e-17j 0.0212369+3.33122e-17j 0.0208573+1.02007e-16j 0.014509+6.96382e-17j 0.0242063+3.12518e-17j 0.00616664-3.82985e-17j 0.028615+7.12557e-17j -0.0105902-3.56679e-17j -0.0355632-3.62137e-16j -0.00351242-5.05621e-17j -0.0326488+2.69045e-16j -0.0517746-2.26126e-16j -0.000199499+3.62655e-16j 0.0608806+5.088e-16j -0.00910062+2.1958e-16j 0.0373534-4.6281e-16j 
-0.0110091-2.32381e-16j 0.0819943-7.99803e-17j 0.0507218+1.15102e-16j -0.000399146-2.24546e-16j 0.00696793-8.34782e-17j -0.0239656+1.40023e-16j -0.0630163-4.90231e-17j -0.0327073-1.70587e-16j -0.00258684-3.95917e-17j 0.0411204+6.3094e-17j 0.0198338+1.13428e-16j 0.0277399+5.74974e-17j 0.0301133+2.32197e-17j 0.00392439+8.70134e-17j -0.00260358+8.56829e-17j -0.0110003-1.28824e-16j -0.0113557-3.94594e-17j -0.00794972-1.58576e-17j 0.0139105+2.04855e-16j 0.0410765+1.12222e-15j 0.0115239-2.24125e-16j 0.0102073-1.37061e-16j 0.000776055-1.44159e-16j 0.0199452+2.91726e-16j -0.00341924-1.32916e-16j -0.0327617+8.30215e-17j 0.00713822-2.41863e-16j -0.00732724-1.44403e-16j 0.0110886+2.63684e-16j -0.0575463+6.24015e-16j -0.0283934-1.46991e-16j 0.0275511-1.17518e-15j -0.0135589-9.27723e-17j 0.000466455-7.81382e-16j 0.0220074-4.37691e-17j -0.0197653-5.45779e-17j -0.00733321+3.73192e-16j 0.0274273-1.01546e-15j -0.00261585-1.5226e-16j -0.00254657+4.55274e-16j 0.0138861-2.12849e-13j 0.0113977-3.78593e-16j 0.0254193-2.05228e-16j -0.0253592-5.82476e-16j -0.00811186+3.84384e-17j 0.00126372-2.08111e-16j -0.0340633+1.44162e-18j 0.00942583+3.00944e-16j -0.0107966-6.55865e-16j 0.0209803+3.98792e-15j -0.00172286-8.38227e-16j -0.0162291-2.34001e-15j 0.0533139-2.02802e-15j -0.0160564-1.26538e-15j 0.0218668+9.9893e-17j 0.00865982+1.70575e-16j -0.00855355-8.38199e-17j 0.00143689+1.86637e-16j 0.0277846-3.92009e-16j 0.041876-9.81742e-16j -0.00608669+1.53757e-16j -0.0075661+5.71093e-16j -0.0149111-6.43714e-17j 0.0391861-3.37223e-16j 0.0197095-5.45028e-17j -0.0190516+2.78494e-16j 0.00497983-9.83284e-17j 0.00735531-5.49319e-16j -0.0276789-1.38332e-14j -0.0352805-1.37183e-15j -0.0532585-1.94714e-15j 0.0352033-4.12142e-17j -0.0160095-1.53467e-16j -0.0288399-7.81035e-16j -0.0352606+5.48709e-16j -0.0226951+6.57416e-19j 0.0204441+3.7229e-16j 0.00727211+1.12768e-16j -0.0266095+3.87845e-17j -0.0238708+5.73821e-17j 0.0238364+3.08398e-16j 0.0378018-2.45252e-16j -0.0110593-3.90838e-18j 0.0155794+1.07282e-16j -0.0340112-7.93699e-17j -0.0149907-3.66592e-17j 0.00785923-1.08001e-17j 0.00420536-9.76717e-17j 0.0534388-1.1711e-16j -0.0109482+7.5548e-17j -0.0440615-1.82707e-16j -0.0522006+4.2671e-17j 0.00326562-2.10306e-16j 0.0303551+4.17087e-17j -0.0400073-2.9913e-16j -0.00983914-2.21924e-16j -0.0678236-2.25587e-16j -0.057775+4.79828e-16j 
-0.0470768+3.41584e-16j 0.0162646+1.28673e-16j -0.0512277-1.08188e-16j 0.014519+3.08909e-16j -0.0652427+1.33265e-16j 0.0149634-2.32665e-16j -0.0327587+6.30759e-17j -0.00400411-3.7153e-17j 0.0129111+1.07248e-17j -0.00406859+2.50116e-17j -0.0315221-1.44942e-16j -0.0120772+1.34728e-17j -0.00706987+7.78753e-17j 0.0283167-4.71126e-17j 0.0111366-2.05511e-17j 0.0112697+6.49665e-17j 0.0630067+5.35643e-16j -0.0079742-2.71635e-17j 0.000531703-9.30478e-17j -0.0377322-1.21333e-15j 0.0488497-2.45357e-16j 0.0170629+4.56253e-17j -0.0129378-1.91329e-16j 0.0134265+3.73119e-16j -0.00930938-1.14776e-16j -0.0188398+5.90083e-17j -0.0178163+1.79197e-16j -0.0236185+1.22542e-16j 0.000580527+2.76984e-16j -0.0180892+4.6959e-16j 0.039259-7.06776e-16j 0.00522555-1.19818e-16j 0.0169598-3.06855e-16j -0.0299697-2.3175e-15j -0.0088895-1.17775e-16j -0.0173283-3.74061e-16j -0.029751+1.53065e-16j -0.000866235-1.37875e-16j 0.0187777+1.3427e-16j 0.00640826-7.8938e-16j -0.0332326+5.09439e-13j -0.0191932+1.07913e-15j -0.0169268+4.21201e-16j 0.0173552+1.29064e-16j 0.0735998+1.5957e-16j -0.0317839+1.75512e-17j -0.00840677+3.50861e-16j -0.0263839+1.03229e-16j -0.0135876+7.67145e-17j 0.0222438+3.79666e-15j -0.044502-4.66637e-16j -0.00200079-6.07476e-17j 0.00750756+6.86072e-16j -0.000157994-7.54431e-17j 0.0357318-3.95874e-16j 0.0228984+9.49303e-17j 0.0446146+2.93033e-16j -0.0149543-5.61095e-16j -0.0179976+1.35616e-17j 0.0217274+1.87061e-16j 0.0389918-9.88027e-16j 0.0279871-3.10623e-16j -0.0144691+4.14253e-16j -0.0201333+3.10535e-16j 0.0244041-1.24981e-16j 0.0353067+1.32846e-17j -0.00188242-1.91996e-17j -0.0100452+1.25607e-15j 0.0700467+3.44368e-14j -0.0148557+5.37319e-16j 0.0208708+2.08912e-16j -0.0124131+1.41808e-16j 0.0257041+2.89367e-16j 0.0245991+7.76976e-16j 0.00367964-9.63291e-17j -0.0148137+1.13805e-16j 0.00133627-4.83647e-17j 0.0131623-1.83625e-16j 0.0171972-2.34591e-16j 0.0632201-6.51879e-17j -0.0229376-3.09355e-17j 0.0161732-2.07406e-16j -0.01534-8.30553e-17j 0.0371102-6.56473e-17j -0.000685548-9.30903e-17j 0.0403441-9.6012e-17j 0.0134455-1.96857e-17j -0.00138224+2.17595e-17j -0.0455616+1.58578e-16j 0.0238477-1.04875e-16j 0.0164559+4.68946e-17j -0.0485651+5.9884e-18j -0.0232388+1.75292e-16j -0.000125022+2.14942e-17j 0.0481667+5.44317e-16j 0.0480945+3.90268e-16j -0.0373324+3.29774e-16j 0.029189-7.63625e-16j 
-0.0243386-4.62751e-17j 0.0538096+6.81002e-17j 0.0108716+7.68049e-17j -0.00549415-5.5664e-17j -0.0249646-1.64883e-17j -0.0026887-9.57555e-17j -0.0686657-5.59173e-18j -0.0023344-2.55287e-17j 0.0101625+6.8763e-18j 0.00313461+4.62072e-17j 0.0142909+8.29141e-17j 0.00165376+3.75071e-18j 0.0231985-1.62874e-17j 0.0223132-6.1084e-18j -0.0215291+2.80107e-18j -0.00579047-1.06496e-16j 0.0141669+2.01548e-16j -0.0382169-8.03168e-17j 0.00912766+2.18277e-17j 0.0382807+1.00374e-15j 0.030226-3.61051e-16j 0.0175306-1.30826e-16j -0.00093904-8.34135e-17j 0.016243+2.76958e-16j -0.00270496-1.53299e-16j -0.0246313+2.70959e-17j 0.000179413-1.35218e-16j -0.0179131+1.08586e-17j 0.0118619+3.40849e-16j -0.0452848+3.97541e-16j -0.0154729-3.00157e-16j 0.016529-5.46781e-16j -0.0217969-6.9846e-16j -0.0241462-2.87185e-15j 0.0272357+1.54644e-16j 0.00649589+8.85049e-17j 0.00969221+3.03458e-17j 0.0177015-4.22742e-16j -0.00418219-6.46777e-17j 0.0168596-1.20117e-15j 0.0129897-1.99467e-13j 0.0371667-5.15091e-16j 0.0393445-3.85139e-16j -0.0130556-3.66693e-16j 0.0437775+1.11915e-16j -0.00571704-4.5958e-16j -0.0275673+1.11169e-16j -0.0177393-3.77877e-16j -0.000118833-1.3349e-16j 0.0176298+2.83645e-15j 0.00339411-1.16408e-15j 0.00869816-4.11901e-15j 0.0660866-3.95548e-15j -0.00425807-8.05294e-16j 0.02348-7.21839e-17j -0.0047772+1.87274e-17j 0.00384029+1.55375e-16j -0.0103623+5.06776e-20j 0.035184-5.69824e-16j 0.0549121-1.09381e-15j 0.0180322-1.79223e-16j 0.0118122+5.41506e-16j -0.00362282+1.99608e-16j 0.0360757-3.74043e-16j 0.000682421+6.39278e-17j 0.0231853+2.96922e-17j 0.0181876-2.53771e-17j 0.00582527+2.72552e-16j 0.0122689+6.00656e-15j -0.0430405-9.25679e-16j -0.0358716-1.60298e-15j 0.0237977+7.8454e-17j 0.00192136+3.23305e-16j 0.010842+4.78108e-17j -0.00377794-1.16223e-16j -0.0147721-1.17163e-17j 0.00262217+2.45645e-17j -0.0107946+1.92533e-17j -0.00524267+1.25715e-17j 0.00278641+8.23511e-17j 0.00593306+1.93262e-16j 0.0448405-3.56593e-16j -0.0363843-1.82236e-17j 0.0340733+1.18496e-17j -0.0109367-1.59954e-16j 0.00459343-5.26994e-17j 0.00703391+4.57992e-17j -0.028608+1.98991e-16j 0.00330028+1.83481e-17j 0.0168945-4.33389e-17j -0.0211379-1.03616e-16j -0.0520231-4.78035e-17j -0.0148253+2.14979e-17j 0.035343+2.23993e-17j 0.00342728+4.97901e-17j 0.00662885+8.61816e-17j -0.0551852-5.17841e-17j -0.0199869-8.30174e-17j 
