-0.0698417+1.52305e-16j 0.0725741+1.11701e-16j -0.0140941-2.8965e-18j 0.00124047+8.08731e-18j 0.00418744-5.35157e-19j -0.00573837+3.21641e-17j 0.0316616+2.10943e-16j -0.00659896-6.67562e-17j -0.0587916-1.71132e-17j -0.0420934+1.37242e-15j -0.0122297+1.57964e-17j -0.012333+1.68288e-18j -0.00266537-2.56442e-17j -0.0437677+8.49835e-17j -0.0167643+6.37248e-17j -0.0039509-2.22937e-18j 0.0116538+3.55362e-17j 0.00268653+3.18047e-17j -0.0314908+2.85296e-16j -0.0168725-7.03918e-17j 0.0227791+1.69259e-16j 0.00433942-1.95893e-17j -0.0219462-1.51178e-16j 0.0264885-2.55703e-18j -0.0057042+1.86605e-16j -0.0187776-1.95308e-17j 0.00965029+3.85388e-16j -0.00781787-7.08175e-17j -0.00716508-1.37328e-16j -0.00312267+9.31384e-17j 0.0192355-2.61533e-16j -0.0349996-3.05821e-15j -0.0126283-1.39223e-17j -0.0299587-1.61642e-15j 0.00886795+1.78e-15j -0.00384447+1.23855e-17j -0.00845659-5.99976e-15j 0.00848059-6.72327e-16j -0.0118926+5.87062e-16j 0.000957905+7.31398e-17j -0.0297159-9.9765e-17j 0.0177905+6.47451e-17j -0.00728577-4.24187e-16j -0.0189636+5.06035e-16j 0.0247368-2.44067e-16j 0.00244494+1.50563e-16j 0.0166211-5.92963e-16j 0.00755574+6.9826e-17j -0.0108227-3.45944e-16j 0.00898553+1.33347e-17j 0.014455-2.09476e-15j -0.0352116+7.63057e-16j 0.0152105+5.01503e-16j 0.00274773-4.46229e-17j 0.0091393+1.60184e-16j 0.000317265-1.6652e-17j -0.00133828+1.478e-17j -0.0297075+8.8954e-17j -0.0138777+9.31929e-15j -0.0249125-7.23543e-16j 0.0120839+2.70229e-16j -0.00579293-5.12606e-17j 0.0264527+5.51813e-16j -0.0132055+4.20949e-17j -0.0115153-2.8301e-16j -0.0220399-5.25992e-16j -0.00806796-5.49232e-16j -0.0139988-9.82403e-16j -0.0012655-6.64111e-16j -0.00434615-2.47722e-15j 0.00166506+3.15479e-17j 0.0105628+7.93396e-16j -0.00729648+2.73445e-16j 0.000851074+9.18048e-17j -0.00146221-1.48878e-16j -0.00298019+2.75992e-17j 0.0225492-8.03675e-17j -0.0211738-1.95198e-16j 0.0260772-2.71825e-16j 0.00672726+3.72167e-16j -0.00674329+2.10477e-16j 0.00336738+5.94466e-16j 0.0316847-2.92705e-16j -0.00877163+8.40641e-16j -0.018835-2.03985e-16j 0.0198175-8.05946e-17j -0.022677-7.72253e-17j -0.00547839-3.06493e-17j 0.0136057-4.69077e-17j -0.0427994-1.3124e-15j -0.0117835+2.98145e-17j 0.000581694-5.03196e-16j -0.0171779+6.85823e-16j -0.0282682-2.04297e-14j 0.00810852-1.20388e-16j -0.00413357+1.45762e-16j -0.0162137-3.01008e-16j 0.00171456+1.85746e-16j -0.0198643-1.24093e-16j -0.00677876-1.38142e-16j 0.000545353+8.05746e-17j 0.00764461+7.67745e-17j -0.0346295-9.80458e-16j 0.00353323+2.12535e-17j 0.020914-1.34412e-17j 0.0101992-3.4575e-17j 0.000593214-2.57048e-17j -0.0162483-1.25144e-16j 0.0136543+3.65953e-17j 0.0266964-3.50281e-16j 0.0145443-1.03191e-16j 0.018671-2.79706e-16j -0.00609112+2.3715e-17j -0.0138754-7.43892e-17j -0.0154297-5.83347e-17j -0.0454936+5.59469e-17j 0.0331167-1.12312e-16j -0.00938252+8.68118e-17j -0.0126656+3.9707e-16j 0.0134262-7.08582e-17j 0.0139465+1.35066e-16j -0.0237042+1.40113e-15j 0.04014-4.06485e-17j 0.00135722-1.4552e-18j 0.000810004-1.51157e-17j 0.0197859-8.64635e-18j 0.0253547+1.71054e-15j -0.061667+7.68054e-17j 0.0229636+3.32626e-17j -0.00655108+5.54986e-17j -0.0288357+2.84296e-16j -0.00729665+3.02329e-16j -0.0253765+6.23024e-17j -0.0102806+4.48639e-17j 0.0810917-7.47674e-18j 0.0550986+7.42202e-18j 
-0.0118409+2.73283e-16j -0.0328767+2.04733e-16j -0.0269495-1.94605e-17j 0.0346225+6.25463e-17j 0.0127158-4.60434e-18j -0.00642046-4.51803e-17j 0.00975143+4.88293e-17j 0.0288887-1.53506e-16j 0.0145845+5.59395e-17j -0.0132059+4.32166e-16j 0.0116689-3.97812e-17j -0.0188193+2.68796e-17j 0.00267884-1.69894e-17j -0.00411582-3.08796e-18j -0.00305167+1.01659e-17j -0.0023213-3.6199e-17j -0.00331601-2.76716e-17j -0.00630531+5.37702e-17j 0.0164362-1.72347e-16j 0.00234021+8.32509e-17j -0.0136975-3.60621e-17j 0.00891598-2.52238e-17j -0.0126667+2.16276e-17j -0.0128882+1.65899e-17j -0.00619265+1.88391e-16j 0.00401478+8.27801e-18j -0.00625806-2.93879e-16j 0.0203499-8.86735e-18j 0.033475+9.61721e-17j -0.0036558-2.72776e-17j -0.0159954-2.48234e-17j -0.00654955-6.41506e-16j -0.0161581-1.04077e-16j -0.000707306-2.54854e-16j 0.00124486-7.03679e-17j -0.0203057+1.68419e-16j 0.0189324+1.36271e-14j -0.00289832-9.22673e-16j -0.0215683+1.41496e-16j 0.0124484+5.00597e-17j -0.0166496-4.65452e-17j -0.0129895+9.90627e-17j -0.0051351-1.26434e-17j 0.0066834-1.45897e-18j 0.00568887-2.45555e-16j 0.0118326+1.65861e-15j 0.0123856-4.56068e-17j 0.00611376+1.8037e-16j 0.00206008-7.95352e-17j -0.000709722-1.53694e-16j 0.0125888-1.43991e-15j -0.0103117+3.17316e-16j 0.00694095-4.28431e-18j -0.000155592-1.46741e-16j -0.00825072-1.32883e-16j 0.0130588+3.73078e-16j 0.00949309-7.08901e-17j 0.011717-2.85231e-17j 0.00264485-1.62504e-15j 0.0227863+4.1337e-16j 0.00701463-2.14085e-16j -0.0176946+1.28318e-16j 0.0073562+1.38536e-16j -0.00222012-6.05492e-17j -0.00854706-6.69989e-17j -0.0147867+5.29905e-18j 0.0158331-2.6464e-16j -0.00232938-1.69295e-16j 0.00336146-2.50594e-16j -0.00801808-4.43002e-15j -0.00027554-6.53342e-17j -0.0172765-9.09702e-16j 0.0272992+1.0236e-16j -0.00950985-2.74591e-17j 0.000803469+1.51602e-16j -0.00354807-1.02276e-16j 0.0042462+1.48302e-16j -0.000774378-7.12781e-17j 0.0189599-2.3597e-16j 0.0238185+3.17423e-16j 0.00954657-5.05381e-17j -0.0128283-4.67641e-16j -0.0107601-5.0409e-17j 0.000178825-6.10641e-17j 0.012642+4.33728e-16j 0.00643338+2.62915e-16j 0.0120219+4.40282e-17j -0.000714113-2.77199e-17j -0.0188051-2.14721e-17j 0.0298729+8.48174e-16j -0.0112095-2.40016e-16j -0.00977806-2.25027e-15j -0.00362352-4.34885e-16j 0.0112836+8.45362e-15j 0.000864408+1.42212e-16j 0.00219944+5.73822e-17j -0.00836682-1.77501e-16j -0.00595487-5.13834e-16j -0.0295533-3.17984e-16j -0.022437+5.38818e-17j 0.0287288-3.0027e-16j -0.00446206-3.13172e-16j 0.025799+6.11844e-16j 0.020809+4.09821e-16j -0.0128428+1.32281e-16j -0.0122632+7.44614e-17j -0.0152779+1.02028e-16j -0.00304107-1.43966e-16j 0.0232859-5.64273e-18j 0.0324523-4.66812e-16j -0.00110481-4.03634e-17j -0.0123884+2.02634e-16j -0.0056748+1.02348e-16j -0.0240472-5.38054e-18j 0.0180325+4.19445e-18j 0.00729607-3.04971e-17j -0.00978156+5.84476e-17j -0.00887492+1.42192e-16j -0.00147083+5.09996e-18j 0.0151034+8.51732e-18j 0.01124+3.62493e-17j -0.00344074+1.5564e-16j -0.00604855+2.95269e-18j 0.0105513-5.65033e-17j 0.012875-7.33707e-17j 0.00334267-1.70396e-17j -0.0139169-9.38999e-16j 0.00824964+7.0971e-18j 0.0210223+9.86242e-17j 0.029165-1.66228e-16j 0.0145024-3.10946e-16j 0.0184265-2.58786e-16j -0.0218864+9.62022e-17j -0.0327507+5.04264e-17j 0.00268805+3.71526e-16j -0.0354874-5.2364e-16j 
-0.031712+1.19637e-16j 0.0204525+9.76874e-17j -0.0120138-3.45973e-18j -0.0129276-8.41508e-18j 0.0291697+2.93654e-17j -0.0348065-1.69742e-17j 0.00759105+8.16334e-17j -0.00365543-4.40403e-18j -0.0216876-1.16521e-17j 0.000571894-3.0206e-17j -0.0181952+3.26187e-17j -0.00745966-2.58029e-17j -0.00503915-1.78905e-17j -0.017686+9.94599e-18j 0.00433752+9.41186e-18j 0.00388417-6.01655e-18j -0.00589202-1.98956e-17j -0.00997735+1.02863e-16j 0.00444521-1.12869e-16j -0.0175735+7.83095e-17j -0.00626449-4.60981e-17j -0.0116835-1.76198e-16j -0.014008-1.38474e-16j 0.01424+1.48616e-17j -0.00367937+1.1559e-16j -0.00622168+7.58113e-18j 0.00317078+1.50438e-16j 0.00324464-3.97235e-18j -0.0043946-1.36255e-17j 0.00491664-1.16181e-17j 0.00550949-3.92051e-17j -0.0118097-1.05004e-15j -0.00711955-4.15969e-17j -0.0133968-8.97413e-16j -0.00550081-1.36811e-15j -0.0150465-1.50389e-17j 0.0012698+1.0829e-15j -0.010433+6.17166e-16j 0.00729583-5.47878e-16j -0.00345073+1.14251e-16j -0.0229456-8.55498e-17j 0.0108177+3.86694e-17j -0.00160604-8.62737e-17j -0.0156285+1.95601e-16j 0.00454816-1.13278e-16j 0.00286959+1.28804e-16j 0.00122659-2.37426e-16j 0.000431886-3.44974e-17j -0.00918671-1.46101e-16j -0.00249623+6.58706e-18j 0.013048-1.27798e-15j -0.00428883-3.17323e-18j 0.0117302+4.22159e-17j -0.00520834-2.31103e-16j 0.0156802+2.6268e-17j 0.0109655+5.13419e-17j 0.0111276+3.3555e-18j -0.00828328-5.72989e-18j -0.00907184+6.09015e-15j -0.00726434-1.77987e-16j 0.00813531+2.39956e-16j 2.00211e-05-2.40538e-17j -0.00191678+4.68537e-17j -0.00751104+3.34114e-16j 0.00694657-6.19893e-16j -0.0267377-3.78676e-16j -0.00739234-6.64957e-16j -0.0188929-7.4206e-16j 0.000138186-1.07283e-15j 0.0232959+1.29215e-14j -0.00183924+1.99995e-17j -0.0256309-1.5174e-15j 0.00687333+4.96688e-17j -0.00145335-2.10769e-16j 0.00777266+5.65179e-16j -0.0108119-3.11371e-16j -0.00211842-3.49248e-18j -0.0086418-2.13e-17j 0.000246489-1.02334e-16j 0.00881855+4.8675e-16j -0.0109338+1.19146e-16j 0.0120719+6.30378e-16j -0.00425707+1.19795e-16j -0.0304654+1.88355e-15j -0.00122844+2.4217e-17j 0.00398485-7.56351e-17j -0.0128886-1.35502e-16j -0.0239066-1.84948e-16j 0.000824507+5.39623e-17j -0.0175891-4.21087e-16j -0.0139898+1.43693e-16j 0.00679573+5.79338e-16j -0.0251105+4.04249e-16j -0.0122024-8.52014e-15j -0.0106619+2.58734e-16j -0.0160019+2.31652e-16j -0.0124014-3.50896e-16j 0.00704641+6.52613e-16j -0.0325468-1.69068e-16j -0.0149928+4.37207e-19j 0.00247522+1.92105e-16j -0.0121667+1.33749e-17j -0.0123308-3.5888e-16j 0.00325829+5.94288e-18j -0.00794459+2.97311e-18j -0.00344911+3.20354e-17j 0.00196013-2.22376e-17j -0.00344338-1.68594e-17j -0.0157444+2.90339e-17j 0.0131012-1.74331e-16j 0.00325379-6.17372e-17j 0.0308591-4.46137e-16j 0.00586633-2.08126e-16j -0.0198858-9.48557e-17j -0.00465661-3.36277e-17j -0.0304602+6.07851e-17j -0.00648273+1.35564e-16j -0.0205279+3.79492e-16j -0.00435412+1.64249e-16j 0.0122616-2.40759e-17j -0.00329983+1.02425e-17j -0.00536343+3.76364e-16j 0.0108499+1.353e-17j -0.00993477+2.72416e-17j 0.0056057+7.39299e-18j 0.0048409+2.511e-18j 0.0065011+4.45989e-16j -0.0282389+4.02301e-17j 0.00877692-3.55647e-18j -0.0215902+1.61064e-16j 0.0308161-4.49871e-16j 0.0159508-4.42731e-16j -0.012096+1.63127e-17j 0.00142765+7.48794e-18j 0.0390916+1.29747e-16j 0.0149826-1.71038e-16j 
-0.0254126-1.35381e-16j 0.0618086-7.31277e-17j 0.00565639+6.66101e-17j -0.0357272-1.06295e-16j 0.00681632+1.44181e-17j 0.0126813-8.16374e-18j 0.00462249-2.97715e-18j -0.0269559+5.68801e-17j -0.0370685-8.29328e-17j -0.00286447+1.16456e-16j -0.0353194+4.22362e-17j -0.00312216-1.45095e-17j 9.22936e-05-2.05062e-18j -0.0361587+7.68887e-17j -0.00513061+4.33913e-17j -0.000284272+1.64817e-17j 0.0135814+6.62911e-17j 0.0230915-2.67897e-16j -0.0224207+1.0996e-16j -0.0255014-1.76766e-17j 0.0219144+7.54104e-17j -0.0110781-9.68731e-18j 0.00714449-6.79787e-17j 0.0245597-3.92784e-17j -0.00476874+1.2112e-16j -0.0199401-4.14447e-18j -0.00226619-2.11332e-16j -0.0278973-1.41092e-16j -0.0234684-9.65831e-17j 0.0100999+5.65805e-17j 0.0145931-9.36953e-17j -0.0229795-2.0654e-15j 0.00198747+7.55309e-17j -0.0129885-6.22908e-16j 0.000647187+3.23208e-16j 0.0116779-2.13438e-16j -0.0219201-1.55624e-14j -0.00603225+1.09737e-15j 0.014683-2.46194e-16j -0.0103612-9.64267e-17j 0.00406016+5.94545e-18j 0.034077-1.21363e-16j -0.000264335-2.94966e-16j -0.00719676+1.59458e-16j 0.00638743+1.57751e-16j -0.00489495-8.55664e-16j -0.00590046-4.40283e-17j 0.0102878-1.34174e-16j -0.00158772+4.85687e-17j 0.0059371+2.41433e-17j 0.00383712-4.37983e-16j -0.00369247-1.34501e-16j 0.0150934-1.63778e-16j 0.0118599+1.84818e-16j 0.00931886+2.56178e-16j -0.00217142-2.47164e-16j -0.00463548+8.53081e-17j -0.0273858+2.66315e-17j -0.0115439+7.39424e-15j -0.0348673-7.98372e-16j 0.0167034+8.03655e-17j 0.00590144+1.17857e-16j -0.00191309+1.42629e-16j -0.0153406+4.59422e-16j 0.0150263-1.01696e-15j -0.0228065-6.5677e-17j -0.0124558-6.66043e-16j -0.0210604-3.47257e-16j 0.0124899-6.14151e-16j 0.00720733+3.86878e-15j -0.0098637+1.4549e-16j 0.00954301+4.13356e-16j -0.042448+4.04906e-17j 0.0136475-1.13832e-16j 0.0108445+1.3403e-16j 0.0046353+9.32571e-18j -0.00245708-1.62839e-16j -0.00300788-1.67632e-17j 0.00507841-3.60918e-16j -0.0129697-1.55087e-17j -0.0233888+2.62277e-16j 0.0146999+7.45531e-16j 0.0224303-1.28923e-16j -0.0158902+1.11636e-15j -0.0190988-5.30636e-16j -0.00742699-3.43007e-16j -0.0225896-1.46759e-16j -0.0107877-4.49589e-17j 0.0325817+4.62128e-17j -0.050066-1.51925e-15j -0.00232921+3.39661e-16j 0.0126066+2.2851e-15j -0.0115727+7.43242e-16j -0.0217967-1.59348e-14j -0.0130016+2.40375e-17j -0.000529183+1.57768e-17j 0.0127026+1.24183e-16j 0.0010468+3.55123e-17j 0.018914+3.11725e-16j 0.0114674-1.22794e-16j -0.00705826+3.17218e-17j 0.00775401+9.37367e-17j -0.0211144-5.4786e-16j -0.0108981-2.59202e-16j 0.00905047-6.32692e-17j 0.0273283+3.32789e-17j 0.0211119-1.0944e-16j 0.00738158+1.59583e-16j -0.016289-6.9849e-17j -0.0219996+2.59466e-16j 0.0164096-5.65514e-17j 0.0220179-3.13285e-16j 0.000873488-5.31123e-17j -0.000674308-2.89907e-17j -0.0126309-4.15041e-17j -0.0304367+2.49416e-17j 0.024665-1.67463e-16j 0.00859035-2.01935e-16j -0.00870744+2.75363e-16j 0.012758-7.06719e-17j -0.00142347+6.97996e-17j -0.0111902+7.05143e-16j 0.0372137-2.71393e-17j -0.00817221+5.4452e-17j -0.0215341+8.28897e-17j 0.0237175-4.92617e-18j 0.0195564+1.37459e-15j -0.0324167+9.88938e-18j -0.00706937-1.05657e-16j -0.0275523+9.99979e-17j -0.00774775+3.36332e-16j -0.0272442+2.95335e-16j -0.00054554+8.03158e-18j 0.0303777+2.2096e-17j 0.0380056-2.79871e-16j 0.055029+4.5418e-16j 
0.0281014-1.93782e-16j -0.00162404-8.93833e-17j 0.0450321+7.86675e-17j -0.0179971-1.00594e-16j -0.0193379-3.06934e-17j -0.0404866+5.16709e-18j -0.037228-2.45246e-16j -0.0213056+9.69382e-17j 0.000851181-5.91563e-17j 0.0139798-4.47143e-16j 0.019308+1.36224e-17j 0.0292777+5.77867e-17j 0.00542603+3.73701e-17j 0.0198469-5.09094e-17j -0.00478242-2.57443e-17j -0.0142774-2.55029e-18j -0.00886048-2.01404e-17j -0.00998567+1.18083e-16j -0.000330488+3.11322e-17j 0.0111999-7.97173e-17j -0.0140748-6.41329e-17j -0.00773735-9.03199e-17j -0.00391804-5.14361e-17j -0.0197268+6.79413e-17j 0.0179035-4.83049e-16j 0.0142364+3.89046e-19j -0.00253354+1.86556e-16j 0.0063373-2.69193e-17j -0.0370531-7.21995e-17j -0.013783-7.99948e-17j -0.00771168+1.77172e-16j 0.0214129+1.99081e-15j 0.0220584+8.40881e-17j 0.0075306+6.51548e-16j -0.00182516+1.38173e-17j 0.0271693-5.89817e-17j -3.92886e-05-5.18874e-16j 0.0152687+2.94973e-16j 0.0252757+1.22618e-16j -0.0149606-6.53261e-17j 0.00885613+1.57378e-16j -0.012391+3.26753e-17j -0.00447222-2.00084e-16j -0.00235689-1.32946e-16j -0.00943517+4.06275e-16j -0.0233913-2.97896e-15j 0.00119058-1.41996e-16j -0.00770465-8.92916e-18j 0.000895226+2.89495e-17j -0.00927098+1.08623e-16j -0.0207851+2.39348e-15j 0.0255131-7.83938e-17j -0.0366472+2.61903e-16j -0.00992986+1.44978e-16j 0.00575476-1.69813e-16j -0.0149291-3.49812e-16j -0.00527719-4.2596e-17j -0.0068514-1.11441e-16j 0.0151767-1.02032e-14j 0.00424054+4.10103e-16j -0.0222993+2.37682e-16j 0.0305941+8.61284e-17j -0.00426243-2.65859e-16j 0.0246812-4.98935e-16j -0.011667+1.17609e-15j 0.0404179+4.61532e-16j 0.0134793+1.26125e-15j 0.0409406+1.26118e-15j -0.0167916+1.71596e-15j 0.00323449+2.21687e-15j 0.0207611-1.47532e-16j 0.00615435+4.03011e-16j 0.0324054-7.68479e-17j -0.0113275+1.98625e-16j -0.00310173+2.84054e-16j -0.00653962-1.07543e-16j -0.0108318+3.11648e-17j 0.00972544+1.85613e-16j -0.0432881+6.75334e-16j -0.0276694-7.74628e-16j 0.00159951-4.00878e-16j -0.00732058-8.67052e-16j -0.00983418+1.38235e-16j 8.71951e-05+8.81875e-17j 0.0201218+7.23104e-16j 0.0153962+2.83169e-16j -0.00731506+3.10117e-17j 0.000143744-1.7714e-16j -0.0111726+1.86628e-17j 0.00591808+1.62991e-16j 0.0173359-8.40444e-17j -0.00577183-4.69935e-16j 0.0113428+4.40596e-17j -0.00901585-6.87243e-15j 0.0138424-2.50103e-16j -0.0046914-8.36673e-17j -0.00871434+1.05409e-16j 0.00209142+1.34805e-16j 0.0297393+2.32345e-16j 0.0027271-5.24686e-18j -0.0494315+3.32729e-16j 0.00949773+5.10866e-16j -0.0278829-7.89068e-16j -0.00664514-4.24646e-16j -0.0158296-1.06807e-16j 0.00504896-4.37346e-17j 0.0133058-4.55051e-17j -0.0043364-1.15765e-18j -0.0116482+3.93428e-17j -0.0252554+3.5368e-16j -0.0191841+7.42223e-17j 0.00790957-7.86538e-17j 0.00956572-1.91362e-16j 0.037903+2.14371e-16j 0.00539629+1.51761e-16j 0.00689205-3.54165e-18j -0.0140349+1.94946e-16j -0.00955867+1.88255e-16j 0.0115965-2.87508e-16j -0.0207997+3.20531e-17j -0.00383888+3.3781e-17j -0.0108453+7.08019e-16j -0.0104079+3.74074e-17j 2.61901e-05-2.92097e-18j 0.00240932-3.61012e-17j -0.0334395-2.84442e-17j 0.0386905+2.71601e-15j 0.00984438-3.44322e-17j -0.0258379-1.39026e-16j -0.0235959+1.19294e-16j 0.00508791-2.53736e-16j 0.0208714-2.93102e-16j 0.0500202-7.89358e-17j 0.0175715-1.71307e-17j -0.0222642-2.52811e-16j 0.0103147+4.30339e-16j 
-0.0322655+3.85048e-16j -0.0238198+2.75996e-16j -0.0306181-4.22815e-17j 0.0504119+1.09886e-16j 0.0160629-1.32741e-17j -0.0248376-3.40122e-17j 0.0100676+6.72251e-17j 0.0339805-1.71932e-16j 0.00910955+7.53359e-17j -0.0453255+1.46742e-15j 0.0117284-4.40577e-17j -0.0251792+3.74106e-17j 0.0106679-1.85173e-17j -0.0174177+3.61693e-17j -0.021626+4.72871e-17j 0.00165501-4.33661e-17j 0.00237387-3.6857e-17j -0.00680571+7.80954e-17j 0.00466357-7.66746e-17j -0.00596241+7.65782e-17j -0.0230364-3.15403e-17j 0.0187454-1.094e-17j -0.0174777+6.57719e-17j -0.0155702+1.4757e-18j -0.0151259+4.27854e-16j 0.00462809-2.34746e-17j -0.00551034-1.08457e-16j 0.0401392-1.78177e-17j 0.0317482+9.84667e-17j -0.0194112+1.66204e-17j -0.0233361-1.03691e-16j -0.0156722-1.38861e-15j -0.0298209-1.20513e-16j -0.00094279-3.8778e-16j 0.0105216+1.77633e-15j -0.0304721+4.59333e-16j 0.0144801+1.02782e-14j 0.000799474-9.31143e-16j -0.0187542+1.38673e-16j 0.0245541+1.61882e-16j -0.0306699-1.38375e-16j -0.0217734+1.8905e-16j -0.0154095-4.7366e-16j 0.0101246+1.58665e-16j 0.027923-4.08927e-16j 0.0192823+2.2842e-15j 0.0165515-2.72181e-16j 0.00571094+3.3568e-16j 0.010456-6.08439e-17j 0.00256976-2.2201e-16j 0.00709102-7.92108e-16j -0.016006+3.01608e-16j 0.0130599+6.09785e-18j -0.0108611-3.11761e-16j -0.00724622+8.16941e-17j 0.00393835+3.30952e-16j 0.0155127-3.79325e-17j 0.0266858+1.0045e-16j 0.00864789-5.66272e-15j 0.0242269+2.23058e-16j 0.00504165-3.74601e-16j -0.0388296-2.02931e-16j 0.031036+6.00879e-16j -0.011382-2.10157e-16j -0.00775389-9.63473e-17j -0.0130353+1.81829e-16j 0.00792864-2.83531e-16j 0.0120825+7.70855e-16j 0.0129767+8.07369e-16j -0.00235956-1.06602e-15j 0.00826814-5.96093e-17j -0.0134102-2.79436e-16j 0.0620328+3.82795e-16j -0.0200621+1.33707e-16j -6.83678e-05-2.42289e-17j 0.00219956-1.47373e-16j 0.0228685+1.43367e-16j -0.0172944-1.59412e-16j 0.0263237-1.09577e-16j 0.0450727+1.02149e-15j 0.018905+4.50421e-18j -0.0047501+7.46186e-17j -0.0277653+1.63805e-16j -0.00800354+3.87624e-16j 0.00461889+2.91661e-16j 0.022695+2.73511e-16j 0.010182+8.7702e-18j -0.00836488-1.53748e-16j -0.027508-4.60106e-17j 0.0405577+1.12019e-15j -0.0312426+1.06473e-16j 0.00167128-6.71052e-16j -0.00370046-3.09623e-16j 0.00556044+4.3879e-15j 0.0119131+3.4844e-17j 0.00627939+9.49666e-17j -0.0156838-2.59205e-16j -0.00045095+7.48598e-17j -0.038319-3.94108e-16j -0.0432751-3.07533e-17j 0.0224053-3.67731e-16j 0.00860774-1.70992e-16j 0.0180115+3.83856e-16j 0.0237623+3.4422e-16j -0.0151015+1.3932e-16j -0.00602159+4.21972e-17j -0.00157303+6.26611e-17j -0.00340463-1.95831e-16j 0.0371974+4.40822e-18j 0.0420726-5.60954e-16j 0.00528943-2.17549e-17j -0.0246573+3.36572e-16j -0.011809+2.39673e-16j -0.0234207+1.59059e-17j 0.0205468+3.01497e-17j -0.00600554-8.88211e-18j -0.0153015+8.75415e-17j -0.0120582+2.53625e-16j -0.00568915+6.58973e-17j 0.0234736+4.52462e-17j 0.0358679+1.38784e-16j -0.0164665+8.30579e-16j 0.012866-2.79169e-17j 0.0218422-8.18111e-17j 0.0136086-9.34433e-17j -0.00558819-3.75574e-17j -0.000398965-2.07554e-17j -0.00968658+3.4654e-17j 0.0280194+1.21642e-16j 0.0390027-1.81552e-16j 0.0148774-4.93514e-16j 0.0345039-4.06828e-16j -0.0226541+1.00052e-16j -0.0482147+4.88966e-17j 0.0238349+4.42162e-16j -0.0290853-6.467e-16j 
