-0.0683142-1.82439e-18j -0.0607481+4.21823e-18j -0.0317945-2.55034e-19j 0.0223845+1.00618e-16j -0.0267787-5.3432e-17j -0.0198113+4.14219e-17j -0.0446352+5.16835e-17j -0.0358577+4.02511e-16j -0.0259695-6.15974e-17j 0.0247265-2.41132e-17j 0.0162694-9.04466e-17j -0.0194168+2.02433e-17j 0.0192954-6.25067e-17j 0.015091-3.94573e-17j 0.0236545-7.06257e-18j 0.0540847-1.66097e-16j -0.00987494-1.00906e-18j -0.00673729-1.6655e-17j -0.0149187+1.39444e-16j 0.0324576-8.05114e-17j 0.00252006-4.53651e-17j -0.00574934-1.55727e-17j -0.00612799+1.07824e-16j -0.00248358-9.46981e-17j 0.00507366+9.46597e-17j -0.0338408-8.0947e-16j 0.00779186-3.00252e-16j -0.00158569-1.61194e-16j 0.00818088-2.65568e-17j -0.00876691+5.66853e-17j 0.0214707-2.34184e-16j 0.0151891+3.28303e-16j 0.000108003-4.92023e-17j -0.0124943+6.73457e-16j 0.00926526+5.22218e-17j 0.00472061+8.40847e-17j 0.00424611+2.0903e-16j -0.0179783-2.54032e-16j -0.00428658-1.04178e-16j -0.0286769+2.33804e-16j 0.0039236-6.87918e-17j 0.0295086+3.24525e-14j -0.00855037-8.38356e-16j -0.012489+4.35876e-17j -0.0111516+7.03175e-17j 0.00411797+3.82592e-17j 0.000460254+8.39563e-18j -0.0132142+2.32981e-17j -0.00329623-4.17935e-17j -0.00110312-4.05745e-17j -0.00731811-8.167e-15j -0.00226057-3.15006e-16j 0.00957318-1.04469e-16j 0.00392214+7.5813e-17j -0.00274501-1.18094e-14j -0.0132663-9.5054e-15j -0.0298027-1.75302e-16j 0.00107293-4.78083e-17j -0.00653743-1.78927e-16j -0.0242224-3.53798e-16j -0.00612799-3.11964e-15j 0.00955467+1.16778e-15j 0.0262211+2.16847e-16j -0.00506364-5.6668e-16j 0.00808983+1.06526e-16j -0.0161716+4.68892e-16j 0.00348019-2.35958e-16j 0.021289+5.33509e-16j -0.0083775-3.92592e-16j -0.0269264-7.51283e-17j -0.0148228+3.46066e-16j -0.0148671-9.56011e-16j 0.00356253+9.85672e-17j -0.00667113-5.76228e-16j -0.0124841+1.9849e-15j -0.00983283+5.85062e-16j -0.00383768-1.0509e-16j -0.0179575+1.03105e-15j -0.0119847+2.49963e-16j 0.0202211+9.05806e-15j 0.00747193-5.93037e-17j 0.0160385-2.66104e-16j -0.00369126+9.36348e-16j 0.00042515+2.15252e-17j -0.00184954-8.29014e-17j 0.0202125+1.80003e-15j -0.00799762-2.54686e-16j 0.000474315-3.90743e-16j 0.000382643+1.6889e-16j -0.00463047+8.32468e-17j -0.0131553-1.05853e-15j -0.0227001+1.9679e-16j -0.00161024+2.99244e-16j 0.02081+1.48856e-15j -0.00913177+3.06025e-16j -0.00306909+1.28253e-16j 0.0288692+7.74681e-16j 0.0171877+1.41105e-16j -0.0185068-6.99931e-17j -0.00922068-2.68208e-16j -0.0199994+7.78786e-16j -0.0188715+8.78603e-16j 0.0123848+1.01364e-16j 0.0388576-1.63856e-16j 0.0138369-4.6093e-16j 0.000913731+3.33323e-16j 0.0415596-2.16377e-15j 0.0107262-1.90047e-15j 0.012137-3.67199e-16j 0.0119991+2.35012e-14j -0.0168696+1.78531e-16j 0.00438475+7.63224e-18j -0.0096805-3.58526e-18j -0.0199436+2.29675e-16j 0.0278725+3.59517e-16j -9.70763e-06+4.65468e-17j -0.0115002-6.37605e-17j 0.0245544+2.5341e-16j -0.00482806+9.4284e-17j -0.00434971+6.84254e-17j -0.00194077+1.72729e-16j -0.00305841-3.22934e-16j 0.0149737-7.66056e-15j 0.00837576-5.41423e-16j -0.00920555+6.97609e-18j -0.0231072+1.42323e-16j -0.00537626-1.65739e-16j -0.00801367-6.74267e-17j -0.0110171-8.24024e-17j 0.0143641-9.72099e-17j -0.0166242-6.02941e-17j -0.00944722+1.12547e-16j -0.0145884+9.84188e-16j 0.00156624+8.04338e-17j -0.0333559-1.42768e-17j 0.00698024-9.16201e-18j 0.00869168+7.88763e-16j 0.00421233-3.41068e-18j 0.0135711-8.84999e-17j 0.0202346-1.57721e-16j 0.0183161+4.12236e-17j 0.00141709+1.71377e-18j 0.027186-7.11014e-17j 0.0235005-2.81181e-17j 0.0475457-5.25284e-17j -0.035054-1.13362e-16j -0.0150948-1.12323e-17j 0.00363642+3.10425e-17j 0.0346075-7.35486e-17j -0.0188835+8.24457e-19j 0.0137022+3.25213e-18j 0.0074167-1.83333e-17j -0.0359267-2.0624e-16j -0.0347927-5.48894e-18j 0.0504596+1.07827e-16j 0.00382074+1.12347e-16j 0.0230328+1.12572e-16j -0.0392615+1.52291e-17j -0.046074+8.46629e-18j 0.0744905+1.38868e-17j 
0.0275062-9.62812e-20j -0.0153547+8.89419e-18j 0.0274969+6.36917e-18j 0.014357+7.28827e-17j -0.0327428-2.79434e-16j 0.0290496+2.38229e-16j 0.0156687+7.343e-19j -0.0079005+7.86635e-17j -0.000975147-1.64074e-17j 0.00317331+5.50887e-18j -0.0088497+6.42159e-17j 0.00490021-1.45143e-18j 0.00241576-3.2439e-17j -0.0098657+5.25265e-18j 0.00807297+1.36138e-17j -0.015833+4.01785e-17j -0.0193493+3.70441e-17j -0.00124047-3.99235e-18j 0.00324123+4.33494e-17j 0.0210339-4.44843e-17j -0.00522934+5.59241e-18j -0.00538835-1.67934e-17j 0.019987-7.5956e-17j 0.0133384+1.93587e-16j -0.0253106-1.17228e-16j -0.0162737-2.81022e-16j -0.0106962+4.1452e-16j 0.0156763-7.8807e-18j 0.0129795-8.50131e-17j -0.00588257+2.92122e-17j -0.0126648+9.43716e-17j -0.000571199-6.66801e-17j -0.00656822+1.11893e-17j -0.019377+5.39088e-16j -0.00767754-1.10381e-16j -0.00571364-2.29747e-16j 0.0062695+1.23194e-16j 0.00652274+2.60474e-17j -0.0180754+5.51539e-16j -0.0024723-6.98126e-17j -0.0184816+1.60441e-16j 0.00384072+4.15021e-15j 0.00327745-1.29829e-16j 0.0107084-9.01825e-17j 0.000568376-4.7701e-17j 0.016283-9.0779e-17j -0.00624653-1.65454e-16j 0.00816506+2.41874e-17j 0.00126866+2.28649e-16j 0.0127931+2.95492e-17j 0.0125795+1.35256e-14j -0.0128741+3.16663e-16j 0.00310422+3.20352e-16j 0.0145894+2.11273e-16j -0.00437258-1.80034e-14j 0.011982+8.3519e-15j 0.0214424+2.1933e-16j 0.0103947+2.22199e-16j 0.0140663+4.04005e-16j 0.00504626-4.02511e-18j -0.0190322-6.16976e-15j 0.00340021+2.14136e-15j 0.00597589+1.72284e-16j 0.00339667+2.92529e-16j -0.0063905-1.53652e-16j 0.0103595-2.03983e-16j -0.00250068+2.12275e-16j 0.00868994+2.32053e-16j 0.00274713-1.15448e-16j -0.00164091-5.83718e-17j 0.0142045+1.74474e-16j 0.00193653+8.36442e-18j 0.0207009+1.61391e-16j -0.00450306+2.72289e-16j 0.0100889-2.47486e-15j -0.00848467+1.17048e-16j 0.0171595-3.35923e-16j -0.00316561+6.15984e-16j 0.00197397+6.26335e-17j 0.00750743+3.21048e-15j 0.00202839-1.57175e-16j -0.0089479+7.6589e-16j 0.0231113-3.99296e-15j 0.0124346+8.34104e-17j -0.0180145-5.61667e-17j -0.00362902+3.22648e-16j -0.0154741-4.51621e-17j -0.0178609-3.37508e-17j -0.000507749+8.45633e-17j -0.00849235+2.68136e-16j -0.0145677-1.28664e-15j -0.00494951+1.6581e-17j -0.00163722+1.08938e-16j 0.00844866+7.406e-16j -0.0121074+3.96095e-16j -0.000134949-3.5258e-16j -0.022211-6.15704e-16j -0.00172104-2.2093e-16j -0.0179245-7.9409e-17j -0.00381977-5.30161e-17j -0.00163282+1.02669e-16j -0.00535771+2.23242e-16j -0.000518804-3.54409e-17j -0.00703162+6.92201e-17j -0.0199309+3.18025e-16j -0.00545518-6.25645e-17j 0.0199909-1.09757e-15j 0.00801967-9.97497e-16j -0.0092433-7.22096e-18j -0.00127075-2.4624e-15j 0.00220326-4.22249e-16j 0.0205792-1.15222e-15j -0.00259054+4.14799e-17j 0.00368038+9.77511e-19j 0.00918268+1.79342e-16j 0.0132816+1.86815e-16j 0.0223577-2.33136e-17j -0.00988953-2.31797e-16j -0.0136316-3.20851e-16j 5.71714e-05+1.63488e-18j -0.00495317+7.36973e-16j -0.00356678-1.19549e-16j 0.0101494-5.16565e-15j -0.0125309+9.38227e-16j -0.0204286-2.08669e-17j 0.0178324+3.82384e-17j 0.0175183-7.7452e-17j -0.00494286-7.67185e-17j -0.0144787-1.03543e-16j -0.015313+1.40342e-16j 0.015638+7.61873e-17j -0.00320227-1.98237e-17j -0.00667501+5.1495e-16j -0.0263247-1.12256e-16j 0.00332331+9.55208e-17j 0.0254373+5.66575e-17j -0.0113483-9.58123e-16j 0.0211425-1.14353e-17j 0.0150393-9.88245e-17j 0.00998159-1.20539e-16j -0.0306997-5.8092e-17j 0.00662206+2.62657e-17j -0.00304132+1.40199e-17j 0.0150755+1.55765e-17j -0.00408021-4.9091e-18j 0.012171+5.62625e-17j 0.0135089+4.45462e-17j -0.031613-2.48941e-17j 0.00562563-1.00566e-17j 0.00523292+3.31874e-17j -0.00710637-2.67138e-18j -0.00951445-1.71996e-17j 0.0256114+1.2963e-16j -0.00210962-6.66111e-18j 0.0186752+1.39595e-16j 0.0323257+1.72645e-16j -0.0250941-1.58127e-16j -0.0137134+3.32467e-18j 0.034712+2.83168e-17j -0.000406303+1.37723e-17j 
0.0213602-1.47339e-17j 0.02664+1.53679e-17j 0.00732395-1.73866e-17j -0.0321842-1.43304e-16j -0.000545972-2.42786e-17j 0.0163397+1.8762e-17j 0.00947426-1.30065e-17j 0.0232194-2.50887e-16j -0.0108502-7.69769e-18j 0.0104279+1.83986e-17j 0.0163041-1.15606e-16j 0.0123839-4.97782e-17j -0.0111476-2.85712e-17j -0.0299425+5.70632e-17j -0.00919409-1.02604e-17j -0.0242064+1.06485e-16j -0.00786+4.95074e-17j -0.000386524+2.67345e-18j -0.00463602-3.94483e-18j -0.0152409-1.59371e-17j -0.00291581+3.8007e-17j -0.00238203+8.19888e-18j -0.0175772+1.55731e-16j -0.00174183-1.80982e-16j 0.0192222+8.74613e-17j 0.0163623+3.50794e-16j 0.00171822-4.37224e-17j -0.00825978-1.22865e-17j -0.0123481-2.20647e-18j -0.00583261-1.05657e-16j -0.00112292+1.16333e-17j -0.00655601-5.06827e-17j -0.00117192-3.13466e-17j 0.0172126-5.47745e-16j 0.00177242+5.33365e-17j -0.000487163-3.52459e-18j -0.0017651-1.5465e-16j 0.00867537+1.53571e-16j 0.0130916-3.54777e-16j 0.00738932-2.1102e-17j 0.0156678-8.76719e-17j -0.00356859-3.98653e-15j 0.00370745+5.2017e-17j -0.00506675-5.36305e-17j 0.00437139+1.46166e-17j -0.000983509+4.10777e-18j 0.00799828-2.43881e-17j 0.012046+2.33417e-17j 0.00667311+7.92931e-17j -0.0127842-1.42551e-16j 0.00531603+5.19941e-15j -0.0150443+2.38359e-16j -0.013207+3.38952e-16j 0.0013416+8.06702e-16j -0.0169153-6.82972e-14j 0.0107561+7.09544e-15j 0.00514705+1.10211e-16j -0.000219075+7.72122e-17j 0.0139343+1.78526e-16j 0.00089739-4.21473e-17j -0.00130363-5.2386e-16j 0.00137239+4.68425e-17j -0.0121412-4.73902e-17j 0.00829284+3.72215e-16j 0.00131278-1.24528e-16j -0.00525373-2.12747e-17j -0.00694939+2.36873e-17j -0.002574+6.35584e-17j 0.00072452+1.22532e-16j 0.0120602-1.58621e-16j 0.0243054+5.33502e-18j -0.00312702-8.20947e-17j -0.000837595-3.87973e-17j 0.0138361+1.84528e-16j 0.00124012+3.63409e-16j 0.0138655-3.05936e-16j 0.00849112-5.03334e-17j 0.00472128-1.50712e-16j -0.00378424-2.2728e-16j -0.00535475-2.44585e-15j 0.00473172-3.40403e-17j -0.0114724+2.78593e-16j 0.00669518-1.49897e-15j 0.0158996-1.25261e-16j -0.009655-4.11365e-17j -0.00838434-6.7285e-16j 0.0120883-3.48093e-17j -0.00947095+2.47391e-16j -0.0067051+1.77922e-16j 0.00326781+1.25309e-16j -0.00186453-7.83738e-17j 0.00261024-1.86099e-16j -0.000124902-1.4686e-16j -0.0185737-1.24558e-15j 0.00528079-2.71197e-16j -0.00796398+1.81243e-16j 0.00819086+1.68e-16j -0.00515896+1.40512e-16j 0.0131834+6.93689e-17j 0.0108899+1.03197e-16j -0.00210992+4.11584e-16j -0.0100416+4.8594e-16j 0.00129338-5.37927e-17j -0.0225479+9.04329e-17j -0.00258223+3.0702e-16j 0.00139306-1.63226e-16j -0.0218718+6.04537e-16j 0.00687596+8.29336e-16j -0.0147207+2.26649e-16j -0.0114537-2.23652e-14j 0.0123011-2.21405e-16j 0.00363949-3.89716e-16j -0.00897621-1.51076e-16j 0.0130991-1.97782e-16j -0.0243234-4.40956e-16j 0.00109007-3.88929e-17j 0.00184375-2.18503e-17j -0.00782804-2.38242e-16j -0.00984752-2.65893e-16j -0.00573081-1.88055e-16j 0.013774-1.72627e-15j -0.00226622+2.5367e-16j -0.0117391+6.06687e-15j -0.00892464+6.13346e-16j 0.0198153-2.59145e-17j -0.0030508-2.76318e-17j -0.000851199+3.76969e-17j 0.0206948+1.08288e-16j -0.00959694+4.90874e-17j 0.0100687-9.87811e-17j 0.0136269+3.10607e-18j 0.0282711-1.26998e-16j 0.00509317-4.56239e-16j 0.0155954+8.86632e-17j 0.00467324-8.72275e-17j -0.0171007-7.862e-17j -0.00815441-6.89376e-16j -0.0162569-4.02085e-17j -0.0327814+2.02332e-16j -0.00244476+5.10247e-17j 0.00155061+3.50901e-17j -0.0140832-1.97923e-17j -0.0179201+7.33429e-18j -0.0031185+8.33559e-18j -0.0118402-3.097e-18j 0.0147295+3.43138e-17j 0.00636741+1.90118e-17j -0.0202093+2.32985e-17j -0.00687925-2.11912e-17j -0.0220252-4.34086e-17j -0.0120348+2.78869e-17j -0.0224648-1.95228e-16j 0.00459987-4.86248e-17j 0.0343633+1.77857e-17j 0.00121648-2.81615e-17j -0.00160951-3.77911e-17j 0.00453696+3.92022e-17j 0.0289997+8.57471e-18j 0.0130194-3.70108e-17j -0.0336899-1.46467e-17j 
0.0541684-3.37952e-17j 0.0179903+3.33165e-17j 0.0458443-2.55576e-17j -0.00956793-4.03988e-17j -0.0149727-1.10408e-16j 0.0257585+8.287e-17j 0.0448883-3.30177e-17j 0.00216995-3.55006e-17j 0.00754524+3.78391e-17j 0.00518514-7.97006e-18j -0.00753291+5.1971e-17j 0.00504657-2.31766e-17j 0.00348487-7.25608e-17j -0.0146805+7.45576e-17j -0.014672-1.63082e-17j -0.0445691+1.56787e-16j -0.0227894+9.40564e-17j -0.00896065-1.59905e-17j 0.0168016-9.25224e-17j -0.017114+1.76904e-17j -0.0139865+8.34125e-17j -0.0105387+4.97407e-18j 0.00906188+6.42139e-17j 0.0172826+6.33483e-17j -0.0152529-8.60103e-17j 0.0023063+1.1896e-16j -0.0165445+6.16474e-16j 0.00254417-4.18246e-17j 0.0097514-1.95803e-17j 0.00335684+1.12633e-17j -0.0213485+2.09756e-16j -0.0177163-4.16273e-16j -0.000231318+1.08876e-16j 0.00140208-2.2354e-16j -0.00396206+8.78373e-18j -0.00438824-2.10226e-16j -0.00560131-1.97416e-16j 0.0178995+2.38758e-16j -0.0151765+6.25514e-16j 0.0155329-1.79997e-16j -0.0151292+1.42044e-16j 0.00179895+1.80368e-15j 0.00767727-1.11554e-16j 0.0237518-1.91171e-16j 0.00719626-1.4177e-16j 0.017779-1.28275e-16j -0.00438876-2.33807e-16j 0.0183974-8.36571e-18j 0.0113978+3.64606e-16j 0.00722467+5.18505e-17j 0.0163714+1.76171e-14j -0.00848+4.73398e-16j -0.0116361+2.81993e-16j 0.0183956+3.90012e-16j -0.00613301-2.48244e-14j 0.0243003+1.69204e-14j 0.0411906+2.99775e-16j -0.00219579+1.03448e-16j 0.0163655+3.18393e-16j 0.0286091+7.4882e-16j -0.0117704-3.62031e-15j 0.00448302+2.07894e-15j -0.0164254+6.14804e-17j 0.00693959+5.83505e-16j -0.0113901-2.25773e-16j 0.0152032-3.77292e-16j -0.00565925+3.06168e-16j 0.00069673+3.19583e-17j 0.00430956+2.62475e-16j 0.0265261-1.07422e-16j 0.0239091-1.74427e-16j 0.00433368+1.15153e-16j -0.005781-3.18453e-16j 0.0167761+9.1031e-16j 0.01743-2.56333e-15j -0.00178903-2.76878e-16j 0.0309179-4.8057e-16j 0.0086591+2.31917e-16j 0.00608563-2.11375e-16j 0.000742423+2.66278e-16j 0.00680856-2.264e-16j -0.0115845+7.10786e-16j 0.0212438-3.93239e-15j 0.021996+2.93581e-17j -0.000138797+1.87135e-17j -0.0076499-1.07895e-17j -0.0109989-2.70613e-17j -0.0210292-8.86852e-17j -0.00586482-9.78553e-17j 0.0173001-2.13202e-16j -0.00156756-1.47781e-16j 0.00736006-1.77276e-16j 0.00642355-3.50918e-16j -0.00617089-1.61789e-16j -0.00740995+1.59797e-16j -0.0211818-2.83016e-16j -0.0209741-8.09864e-16j -0.014914-1.31607e-16j 0.0016769+5.14141e-17j -0.00476595-2.09715e-17j -0.00487959-1.7312e-17j 0.0100933-1.28851e-16j -0.0146603-9.0013e-17j -0.0126806-3.80473e-17j -0.0136249+2.86531e-16j -0.00665167-1.90903e-17j -0.0140605+1.78079e-16j 0.00947111+4.04994e-16j -0.027536+2.68373e-16j -0.0164869-3.22034e-14j 0.00595361-7.19778e-16j 0.0267731-1.56031e-15j -0.00861891-3.29864e-17j 0.0128783-1.36261e-16j -0.0118-2.09521e-16j 0.00454154+5.28821e-17j 0.0230789-7.61833e-17j -0.0191422-4.11603e-16j -0.0195857-5.27825e-16j 0.00249755+1.19824e-17j -0.0120477+1.65906e-15j -0.0078104+8.04725e-17j 0.00193951-8.88252e-16j -0.0238533+1.82223e-15j -0.00785696-4.73119e-17j 0.0188435-8.24859e-17j 0.00498445+7.9225e-17j 0.000697001-1.09708e-16j -0.0237972-8.89564e-17j -0.0119765+1.63054e-16j 0.0203433+3.48671e-17j 0.00642511-1.31727e-16j 0.00863793-5.108e-16j -0.0249237-1.42004e-16j 0.0281746+9.13073e-17j 0.013761+5.89944e-17j -0.00827639-7.00428e-16j 0.0105497-2.33967e-17j 0.00885568-2.02839e-17j -0.00704161-8.30834e-19j -0.0507265-3.88445e-17j -0.0113017+1.86182e-19j -0.0163272+6.64513e-17j 0.00141057-6.33366e-18j -0.0229841-8.3391e-18j 0.038382+8.355e-17j 0.0106782+4.38711e-17j -0.017339+2.9237e-17j -0.000657167-2.15568e-17j 0.00895457+5.13433e-17j 0.000704391+2.6504e-17j -0.0122019+1.19273e-17j 0.029956+1.12498e-16j 0.0269533-9.54155e-18j 0.00160517+3.27101e-17j 0.0254081+5.45447e-17j -0.0376415-2.06085e-16j 0.016836+1.25374e-17j 0.0501632-3.32971e-17j -0.0357221+5.43235e-18j 
-0.00156567-2.0307e-17j -0.0289554-2.05766e-17j -0.00609719+1.10435e-17j 0.0220323+1.17182e-16j -0.0321503-3.66559e-16j 0.0479196+2.7459e-16j -0.0261443+4.6148e-17j -0.00212077+1.8786e-18j -0.0237272-8.17152e-17j -0.00552655+4.01723e-17j 0.0020002-8.05327e-17j 0.0341716-8.1518e-17j 0.021041-5.26825e-17j 0.00453074+2.51802e-17j 0.0290478-3.89446e-18j 0.00626502-2.53459e-18j -0.0179377+2.73186e-17j 0.00926838+1.24903e-17j -0.0221797+1.99103e-16j 0.0398569-1.19771e-16j -0.00528379+9.00046e-18j 0.002904-4.22938e-17j 0.00782451-1.31362e-16j -0.00472579+1.16406e-16j -0.0172231-6.50585e-17j -0.0151705-3.14793e-16j -0.00745355+2.86096e-16j 0.0136559+2.23157e-17j -0.00271943-8.03667e-17j -0.0033744+5.43983e-17j 0.0128066-1.55482e-16j 0.022317+4.73268e-16j -0.0122652-1.73159e-16j -0.0229529+8.69463e-16j 0.00416842-1.40567e-17j -0.00207397-7.11973e-17j 0.01408+3.09396e-16j -0.00765765-2.1954e-16j -0.00150334-7.3362e-17j -0.014641+1.4533e-16j -0.0114135-3.87899e-18j -0.00610348-6.41422e-15j -0.00645334+1.39234e-16j -0.0242414+1.84954e-16j -0.0122427+1.51324e-16j -0.00742711+2.07756e-16j -0.00964919+2.73101e-16j 0.00789372+1.07487e-16j -0.00649423-6.71979e-17j 0.00847129-1.37484e-16j -0.0022366-2.63589e-15j -0.0169412-1.59065e-16j 0.0164301+3.0744e-16j -0.00774865+6.08101e-16j -0.0156257-6.31006e-14j 0.000153923-2.56669e-16j -0.0141135+2.13581e-17j 0.015605+2.01259e-16j 0.00137229+1.44599e-16j -0.0349284-1.06346e-15j -0.0123742-4.40868e-15j 0.000677676+4.33675e-16j 0.0428507+2.68838e-16j 0.00463928+1.1017e-16j 0.00492927-1.29925e-16j 0.0031579+8.9398e-17j 0.00790243-4.05817e-17j 0.00749467+1.65404e-16j 0.0065438-3.18139e-16j -0.0180592+1.53784e-16j -0.00409611+2.59417e-16j -0.00102832+1.41668e-17j 0.0372178+6.92973e-16j -0.0341156-7.92314e-16j -0.00819349-5.14116e-16j -0.018715+4.64426e-16j -0.00886098+3.27713e-16j -0.005946+3.33588e-16j -0.00947792+1.8815e-16j 0.00306938+1.13189e-15j -0.00418975-2.19764e-16j 0.00404617+5.17528e-16j 0.0182508-2.7244e-15j -0.0040783+1.69816e-16j -0.0174244+1.8804e-17j -0.0244101-1.49826e-15j -0.0102179+2.18916e-16j -0.0164907+5.01328e-16j 0.0057129+2.15392e-16j -0.0351421+7.82006e-16j -0.0116508-7.85114e-16j -0.013339+1.93524e-16j -0.000360701+2.57852e-16j 0.00391937+5.15503e-17j -0.0191517+4.79148e-16j 0.0340981-3.37227e-17j -0.0170742+2.66658e-17j 0.00356042-2.01496e-16j -0.0313502-2.12578e-16j -0.00138781+3.15836e-17j 0.0124282-3.7379e-16j 0.00148642-3.44131e-16j 0.0142845-3.62784e-17j 0.0182091-4.89697e-17j -0.00266445-1.08986e-16j -0.00604005+8.89493e-17j 0.0268201-1.20403e-15j 0.00169926-1.12608e-15j 0.0124735-2.98597e-17j 0.00293515+5.48129e-15j -0.002305+4.17674e-16j -0.0139093+8.23948e-16j 0.00691231+2.80796e-17j -0.0167664+1.57437e-16j 0.00783893+2.0348e-16j 0.0342659+1.89292e-16j 0.0157019+1.03991e-16j -0.00313793-3.47899e-17j -0.0069206-1.41332e-16j -0.0026578+6.40435e-17j -0.00439003+5.86243e-16j -0.0108782-8.04691e-16j 0.0386377-1.96065e-14j 0.0179941-1.21633e-15j -0.0108719+8.52e-17j 0.00506252+2.69025e-17j 0.0138872-1.49355e-16j -0.0181119-9.90919e-17j -0.00209786-1.69777e-16j -0.0118844-1.65263e-17j -0.000724727-2.12773e-17j 0.0106378+4.40085e-17j -0.0266912+1.7611e-15j -0.00748027+5.8528e-17j -0.018061-8.81121e-18j 0.0128814-5.13961e-17j -0.0257842-2.14456e-15j 0.0153207-2.78928e-17j -0.00659501+3.74737e-17j 0.0293006-2.39252e-16j -0.00324185-2.87439e-17j 0.021812+4.18178e-17j -0.00444603-1.74932e-17j 0.0324109+2.53431e-17j 0.00859954+2.46234e-17j -0.0120764-6.29951e-18j -0.0131411+8.21266e-18j -0.0142238+4.8739e-17j -0.00611308+1.62377e-17j -0.0166439-3.12308e-17j -0.0407672+1.30438e-17j -0.022592-1.90847e-16j 0.0114038-8.2515e-20j -0.0145835-1.40483e-17j 0.0261254+2.02529e-16j 0.0436918+2.13604e-16j 0.0125695+2.8765e-17j -0.0284752-4.22237e-18j 0.0136877+1.18392e-17j 0.0183808+4.39261e-17j 
