-0.00196542+0.00324596j 0.0143759-0.00995927j 0.0122329-0.0140034j 0.0203642+0.00604258j -0.0235163-0.00117575j 0.0106247-0.0239741j -0.0220732-0.0134989j 0.0185814+0.0226029j 0.0079152+0.00222503j 0.028505-0.00694064j -0.0296628-0.0271935j -0.000516096+0.00937164j 0.0143724+0.00236307j 0.00195607+0.00248863j 0.00576056+0.00929671j 0.00674105-0.011135j 0.00745566-0.0138344j 0.0144203-0.0277857j 0.00612738+0.00950667j -0.0244318-0.00145109j -0.053714-0.058039j -0.044542-0.0932555j 0.0918757-0.0880815j 0.112491+0.0155583j -0.0186632-0.135268j -0.112077-0.0149198j 0.0122918+0.033491j -0.00219407-0.00698567j 0.033477+0.00745882j 0.00591703-0.0264272j 0.00471665+0.0262969j 0.000507828+0.00231185j -0.0167949-0.00544795j -0.00615915+0.0148906j -0.0165943-0.0195288j -0.0129738-0.00523429j 0.0165368+0.00148339j 0.0176103+0.00934126j 0.000833928+0.00750119j -0.00240381+0.0170592j -0.00402764+0.0121741j 0.0257631+0.0115456j -0.0126562-9.86916e-05j -0.00876954+0.00195054j 0.00976668+0.000551012j 0.00452659+0.00607814j 0.00535155-0.00376273j -0.00428607-0.00180895j 0.00708166-0.00234513j 0.0090959+0.0101362j 0.0350978+0.0047015j 0.0165205-0.00708316j 0.0343617+0.00786445j -0.01927-0.0211973j 0.00901481-0.0318071j -0.00597643-0.0203226j -0.0262994-0.0075903j -0.0323992+0.0191956j 0.00234848+0.00397001j -0.0405325-0.00286825j 0.00344768+0.0219249j -0.0103614+0.0122902j 0.0153811+0.0349973j 0.0231846+0.0118063j -0.0283406-0.00927766j -0.0183232+0.00880096j -0.00709761-0.0094843j -0.00390185+0.0147408j -0.000795272-0.000818559j 0.0158974+0.00776684j 0.0228888-3.12424e-05j 0.00416155+0.0136913j 0.000897879+0.0170419j -0.0055032+0.00948791j -0.00887138+0.00446875j 0.00806941-0.00993525j -0.0165733-0.00795253j 4.69253e-05+0.00408347j 0.0112362-0.00365431j -0.00219685+0.000797345j 0.0117388-0.00765247j 0.0110086+0.0068109j -0.00442837-0.00598594j -0.0157571+0.00756072j 0.00779762+0.0158808j -0.00920025-0.000935516j 0.00485379+0.0176817j -0.00420491+0.00187976j 0.00602608+0.00224333j 0.00306926+0.00550231j 0.00128971+0.00793578j -0.0161032+0.00299288j 0.00469554+0.00268075j 0.00260029-0.0118529j -0.012596+0.0139763j -0.00210754-0.00694764j 0.0102584+0.00276308j 0.0125056+0.0107891j 0.00837206+0.0041672j 0.00607355-0.00400959j 0.0147961+0.00627649j -0.0118116-0.00185929j -0.0103563-0.00802768j 0.00885156-0.00667788j -0.00469928-0.0139444j -0.00124102+0.00822742j -0.00789852+0.007492j -0.00574685-0.00855037j 0.00462333+0.00724397j 0.00042567+0.0042785j 0.00804383-0.00417539j 0.00526037+0.00696698j 0.00804738+0.00859644j -0.00273198+0.00426231j 0.00653247+0.00440155j 0.00315185+0.00379984j -0.00541449+0.00436717j -0.00387607-0.00129293j -0.00848062+0.000270169j -0.0046635+0.00223018j -0.0161619-0.00294122j -0.0197261+0.00204609j 0.00139087-0.000662256j 0.00610268-0.00808612j -0.00586936+0.0033968j -0.000157095-0.00925904j 0.00378444-0.000742252j 0.0198219+0.0155813j -0.0113581+0.0213857j 0.0201487+0.0141273j 0.00984102-0.0122021j -0.0278345-0.0180886j -0.00265237+0.0185773j -0.0285259+0.0114525j -0.0347849+0.0343365j -0.0472488-0.0339509j 
0.0148527-0.00445319j 0.00958618-0.00307259j 0.0155662+0.0112462j 0.0112598+0.0178814j -0.00745345-0.0172459j 0.0245484+0.0104887j 0.0143232-0.014264j -0.00813656-0.00371849j -0.0154838+0.016117j 0.00608167+0.0246008j 0.0195948-0.0312553j -0.00752487-1.16225e-05j -0.00141752+0.00583719j -0.000970793+0.00972377j -0.0224818+0.0365267j 0.00123147-0.000833319j 0.0239264+0.00273363j 0.00333942+0.0432093j 0.0116899+0.00877284j 0.0137127-0.0405562j -0.0120148-0.0375623j 0.0836906-0.0488574j 0.120791+0.0929165j -0.0454949+0.0913183j 0.115335+0.00504539j -0.0143552-0.0969808j -0.0263636-0.00550355j 0.0155649-0.0129581j 0.00714582+0.0375097j 0.0300892+0.0173485j -0.00945613+0.00825606j -0.00291336-0.00497181j 0.00397346-0.00941208j -0.0147744-0.0011621j 0.00954568-0.00111611j -0.000367454-0.00395178j 0.0139687+0.0063252j -0.0239433+0.00625465j -0.0113323+0.00171091j -0.0152632-0.0179448j -0.0124366+0.00253971j -0.00253055+0.0190114j 0.00101171-0.00293301j -0.00423555-0.00405028j 0.00199849+0.00788975j 0.00533433+0.000992938j 0.0206809+0.00708618j -0.00665133-0.0250169j -0.00108453-0.00526767j -0.00244231+0.0137932j 0.0058918-0.0135794j -0.000803132-0.00203052j -0.00130963+0.00913714j 0.0250241+0.000298429j 0.0336052+0.00547245j 0.00835109+0.00308109j 0.0324236-0.0272078j -0.025747-0.0308912j 0.0035205-0.000937484j -0.00450925-0.0209994j -0.0253064-0.00502469j -0.00639938-0.0123093j -0.0302303+0.0115362j -0.00279224-0.00325183j -0.00342425-0.0114991j -0.0124828-0.0160564j 0.0100657+0.00860246j -0.0171506-0.00579751j -0.00330002-0.00293526j -0.00597987+0.00398373j -0.00272963+0.0217835j -0.00955542+0.00854099j -0.025328-0.00158673j -0.0150149-0.0140222j -0.00188427-0.0109656j 0.00612548+0.00991998j 0.0141554-0.0141652j -0.000941527-0.00767628j 0.0132376+0.0106989j 0.00901003+0.0092217j 0.00651424+0.00812319j 0.00556642+0.0203706j 0.00353853+0.00146893j -5.20668e-05-0.0060242j -0.00792186+0.00287211j 0.0109044-0.00366395j -0.016331+0.00346152j 0.00213177+0.00151494j -0.00612786+0.0103676j -0.0110226-0.00210253j -0.0131442-0.0129634j -0.00240063-0.00857147j 0.00438621+0.000504204j 0.00762073+0.00919216j -0.0121438-0.000371481j 0.0134106-0.00887098j 0.00321335+0.00923322j -0.000373848+0.00462443j -0.00311012+0.0012631j -0.00140837+0.00934094j -0.012935+0.00939349j -0.00128311+0.000212285j 0.00592249-0.0073088j 0.00895861+0.0088068j 0.0101885+0.0119798j -0.000579815+0.00621324j 0.00013516+0.00531414j 0.00372837-0.0111482j 0.00169398+0.0157255j 0.00115156+0.00570827j -0.00162359+0.00125498j -0.00731603-0.00105433j 0.00374534-0.00264984j 0.00501372+0.00752732j 0.00417121-0.0070714j 0.0074385+0.00389385j -0.00186346+0.0042823j -0.00496129+0.00693924j -0.00227051+0.00331453j 0.00427623+0.00643489j -0.00782235+0.00105508j 0.000904186+0.0106171j -0.00837167+0.00355584j -0.0083349+0.00688467j -0.00504042+0.00914088j -7.87135e-05+0.00580109j 0.000990816-0.00913005j 0.0152978-0.00502198j 0.0202214+0.0246717j -0.00565776-0.0142435j 0.0218471+0.0148836j 0.00896919-0.00942837j 0.0113989-0.00674242j -0.000524859+0.0227545j -0.0418249-0.0365855j 0.0336219-0.0307288j 
0.00510386-0.0012778j 0.00163505-0.00362694j 0.00752265+0.00554721j 0.00934872+9.26464e-05j -0.000685044+0.00446197j 0.00525228+0.00159384j -0.00134029-0.00423978j 0.0021879-0.00133668j -0.00468262+0.010742j -0.000835257+0.017991j 0.00398033-0.0256548j 0.0041383-0.0569916j -0.00041699-0.0542245j -0.0014632-0.0157822j 0.00117914-0.0248179j 0.00502599+0.0505243j 0.0145769+0.0310095j 0.00341935+0.0331657j -0.00497281-0.0208935j 0.0196488+0.0213745j -0.00974878-0.0262448j 0.0238733-0.00702506j 0.00782748-0.00809777j 0.0196236+0.0151256j 0.0161117-0.00490205j -0.00702045-0.0129488j -0.00626309-0.00422042j 0.0167901+0.00814454j -0.00351572+0.00741837j -0.00428571-0.00332808j 0.018335+0.00990187j 0.0197067+0.0104841j 0.0164916-0.000282973j -0.000435833-0.00202046j 0.023806+0.00888384j 0.00407296-0.00550849j -0.0267507-0.0057472j 0.0181004+0.00455474j 0.0130812+0.00966244j 0.0204845-0.00681388j -0.0187539-0.00133474j 0.0121913+0.00641326j -0.00977811-0.000772488j -0.012292+0.00232218j 0.0184295-0.00171693j -0.0158057+0.000483009j 0.0111765-0.00764689j -0.0100957-0.00108515j 0.00839423+0.00534948j -0.0161241+0.00748452j 0.00549375+0.00317417j -0.00973942+0.0045823j 0.00531033+0.000139108j 0.00739036-0.00435921j -0.00968174+0.00306822j 0.00213973-0.00780103j -0.000190835+0.00573274j -0.0103565-0.00430179j 0.00856088-0.00406183j -6.56522e-05+0.00127452j -0.0073665+0.00478721j -0.00753883+0.00393969j -0.00691638+0.00936956j 0.0115+0.00235046j 0.000765066-0.00666584j -0.000320566+0.000320734j 0.000598917+0.00173315j 0.00184195-0.00504822j -0.00776513+0.00940366j 0.00186607-0.00750754j 0.000440155+0.00557538j -0.00617533+0.0101738j -0.00281265+0.0137506j -0.0102526-0.00684268j 0.011012-0.00302489j 0.00403289+0.010038j -0.00132807-0.00568322j -0.00569788+0.00680645j -0.00904548+0.000234936j -0.0100304-0.00484296j 0.0038153+0.0128744j 0.0139713+0.00162105j -0.0113137+0.000132922j -6.22011e-05-0.0122702j -0.0181002+7.23354e-06j 0.00154081+0.00599265j -0.00384757-0.0085163j 0.0158643+0.0100891j 0.0122775-0.00344582j -0.011011+0.00480994j 0.00119988+0.00212673j 0.00131761-0.00440974j 0.00604569+0.0113486j -0.00672554+0.00308889j 0.000810753+0.00143661j -0.00781868+0.00575024j 0.00118864+0.00349786j -0.0102383-0.00273189j 0.0053449+0.00626397j 0.00591711+0.00562177j 0.00727411-0.00887524j 0.00732812+0.0043807j -0.00539267+0.0123518j 0.00295003+0.00191058j 0.00669369-0.00663633j -0.00679074+0.00500439j -0.00753732-0.00495742j -0.000477614-0.0070807j 0.00212671+0.00884407j -0.00385763-0.000602893j 0.00526587+0.00460291j -0.00181768+0.00149612j 0.00128492-0.00244864j 0.000614855-0.00513326j -0.00211533+0.00350164j 0.00520882+0.0104133j 0.0126352-0.00142814j -0.000692971+0.00497715j 0.00191472-0.00646715j 0.00746722+0.00385357j 0.000553941+0.00217713j -1.81558e-05+0.0117835j 8.14393e-05-0.00272007j 0.00534796-0.00230494j -0.00421237-0.00427478j -0.00460338+0.00618291j 0.00737777+0.00710801j 0.00269994-0.0053795j 0.00124709+0.00225968j -0.000125704+2.24867e-05j 0.00396712+0.00276314j -0.000379601-0.0030372j 0.00394475+0.0043228j -0.00461834+0.00669355j -0.00933262-0.00305526j 0.00142621-0.00740426j 
0.00161907-0.00122271j 6.07113e-05-0.000417265j 0.00188825+0.00338057j 0.00234655+0.000704837j 0.00398781-0.00553436j 0.00699155-0.00963739j 0.0058317-0.00817635j 0.00473847-0.00705759j 0.0113231-0.0252638j 0.00187525+0.00540998j -4.31613e-05+0.00567458j 0.00696119-0.0150119j -0.00615156+0.00634045j 0.00475126-0.0388511j -0.00208704+0.0215165j -3.39468e-05-0.0153457j 0.00685434+0.0410022j 0.00132754+0.0093654j 0.00915726+0.0366851j 0.0206703+0.0117826j 0.0201326+0.0179348j -0.00776545-0.0207346j 0.0151606+0.00191088j 0.00297787+0.012492j 0.0138785+0.00351847j -0.000226617-0.0103829j -0.00140619+0.00258109j -0.0114435-0.00961859j -0.0215995-0.0145815j 0.0045607+0.00767069j 0.0167817+0.00823227j 0.0104583+0.00794353j -0.0278012-0.0133716j 0.00505084-0.0016332j 0.00360909-0.00190847j 0.00541277+0.00414698j 0.0159674+0.00328845j 0.00928255-0.0013352j 0.011169+0.00510104j 0.000546811+0.00113518j -0.0104456-0.00431045j -0.00462133+0.0011743j 0.0235453+0.00102664j 0.0167914+0.00187137j 0.00269154-0.00153176j -0.000767521-0.00288808j 0.0310682-0.000128765j -0.000663104-0.0012832j 0.0261872-0.0123488j 0.0143353+0.00611228j -0.0160841+0.0128869j 0.00268573-0.00736302j -0.00130124+0.000409572j -0.00337214+0.00567988j -0.00223682-0.000579998j 0.00087375-0.00168348j 0.00226047-0.000383743j -0.00725098-4.03442e-05j -0.000453086-0.00270728j -0.00287422+0.00120501j 0.00559017-0.002227j 0.00281038-0.013138j -0.018136+0.0144116j -0.00761943+0.00530985j 0.000709531-0.00398021j -0.00621977-0.00867483j -0.00303348-0.00542679j 0.0137515+0.00393273j -3.58981e-05+0.0124339j 0.00175175-0.00478571j 0.00356653+0.00105837j 0.00265725-0.00747137j 0.00336639-0.00385203j -0.00147162-0.00371699j 0.0094542+0.00104417j 0.00949148+0.00526844j 0.00393104-0.000417205j 0.00410262-0.00113829j 0.0108149+0.0060248j -0.00858656-0.000408141j 0.000644289-0.00909971j 0.00731983+0.00411888j 0.00579652+0.00823663j 0.00954493+0.00119485j 0.000178128-0.0109216j 0.00712512-0.00102441j -0.00908037-0.000557349j -0.0134238+0.00121779j 0.00704831-0.00887427j 0.00453881-0.00127914j -0.00211124+0.00592495j -0.0117916-0.00512145j 0.00743642-0.0039249j 0.000244456+0.00475645j 0.00416832+0.00104858j -0.000223835-0.00323489j -0.01074+0.0118906j 0.000415537-0.00226945j -0.0067901-0.00599761j -0.00156743-0.00398676j -0.0013063+0.00307558j 0.00900467+0.00162955j 0.00196193-0.000386572j 0.00473218-0.0009819j 0.00512592-0.00258612j -0.0114646+0.00158909j 0.00427633+0.00022164j -0.00375446+0.00431517j 0.00379925+0.00715527j 0.0104591-0.00679652j -0.00106314-0.00234445j 0.00496143-0.0102348j 0.0133571-0.00365975j -0.0111938-0.00142099j -0.00634749-0.00207711j 0.000903956+0.00669985j -0.00587576-0.0063281j -0.00137254-0.0146934j 0.0104174-0.00442123j 0.00384942+0.0130173j 0.000260949-0.0025144j 0.00592289-0.000618735j 0.00365721+0.0117937j -0.00156423-0.00688621j 0.00129959+0.00232907j -0.0001125-0.00141783j -0.000189466-0.00319895j -0.00120574-0.00452472j 0.00137929-0.00804146j -0.00139234-0.00425089j 0.00148823+0.00126065j 0.00114986+6.88884e-05j 0.00137477-0.00117249j 0.000603417+0.00359025j -0.00459401-0.00402347j 0.00329117-0.00376632j 
0.00539082-0.00243309j -0.000412589-0.00128133j 0.0166085+0.00521023j 0.00852689-0.0123552j 0.0150582-0.0107403j -0.00263398+0.0149108j -0.00220729-0.00425607j -0.00624344+0.0170082j 0.00363627-0.0233242j 0.00269917-0.00565334j -0.000983101+0.020982j 0.00109978+0.0538042j -0.00182849+0.016603j -0.00131662+0.0209147j 0.0149953+0.0258831j -0.00915839+0.0105844j -0.00104891+0.0303487j -0.00453788+0.0168341j -0.00407472-0.0105983j 0.018323+0.0231353j 0.00492763-0.0307957j 0.0406205+0.00433105j 0.014094+0.0166553j 0.00720693+0.0321919j 0.0179733+0.00748587j 0.0109429-0.00117969j 0.0140898+0.0117058j -0.00290999+0.00202399j 0.00479134+0.0132569j 0.0030508-0.00275088j -0.0054427+0.00374228j 0.0124011+0.00899634j -0.00127972-0.00138026j 0.0145345-0.00457857j -0.0231963-0.0101212j -0.0220524+0.00321606j -0.0157965+0.00461727j -0.0113551-5.98787e-05j 0.0177474+0.00610853j -0.0269349-0.00767674j -0.00313601-0.0070891j -0.014759+0.00278678j -0.0101427-0.00190126j 0.0211112-0.0125972j 0.0174221-0.000955939j -0.00872554+0.00102698j -0.00524568+0.0011843j -0.00481962+0.00041942j 0.0067115-0.00104435j -0.00341773+0.00539042j 0.00289142-0.00229278j -0.00785708-0.00273198j 0.0187324-0.00626988j 0.000748647-0.00684351j 0.00126089-0.00319242j 0.0217418-0.00864604j 0.0102033+0.00269863j -0.00133674-0.0163054j 0.00883131+0.00955614j 0.00209527-0.00110677j 0.000584435-0.00323185j -0.00711146-0.0106157j -0.00630762+0.00213348j -0.00227606-0.00768893j 0.00917731-0.00465998j -0.00235183+0.00396141j 0.00390039-0.00440401j -0.00184199-0.0052769j -0.00249433-0.00391144j 0.00304225+0.00433643j 0.000183161+0.0125496j -0.0150728-0.00110798j 0.00260473-0.00940819j 0.00443542+0.00892682j 0.000108867+0.00198941j 0.000473683+0.00171982j -0.00639101-0.00330917j 0.008732+0.000736431j 0.00980964-0.000149117j 0.00792705+0.00737987j 0.000474287+0.00674986j -0.0130098+0.00393146j -0.000530171+0.0106086j -0.00304294-0.00832294j -0.0152105-0.00686037j 0.0102279-0.00582881j 0.00770949-0.00635139j -0.00597032-0.00951053j 0.00803475+0.00293778j 0.00491922-0.00991402j -0.0129412+0.00685436j 0.00506364+6.4574e-05j 0.00481504+0.000550907j -0.00641564-0.00999087j -0.0144085-0.00501738j 0.00590506+0.000256588j 0.00732631-0.00377731j -0.00852099+0.00309731j -0.0104254+0.0108936j -0.00219764-0.00200119j -0.00758693-0.00817402j 0.000412571-0.0054176j 0.00313101-0.000117434j -0.00401078+0.00753671j -0.00102576+0.00607321j 0.00106147-0.00277721j 0.00253395+0.00174922j -0.00846891+0.00218728j 0.00485944-0.00689383j 0.00247751-0.00112965j -0.00506716-0.00728148j -0.00486575-0.00444018j 4.77944e-05-0.00304287j -0.00227131-0.00209576j -0.00394848-0.00448301j 0.000917846+0.00155069j 0.0105396+0.00246768j 0.000369634+0.000823229j 0.00375917+0.00286851j 0.00822356-0.00158382j 0.00232294-0.00943849j -0.00221139+0.00359826j 0.000591386+1.33467e-05j 0.00625945-0.0098544j -0.000820939-0.00624765j -0.00634718+0.0054553j 0.0100368+0.00475883j 0.000129968-0.00676323j 0.00252937+0.00103014j -0.00214236+0.0021291j 0.00260628+0.00475968j 0.00124807-0.000151969j 0.00605938+0.00174191j 0.00141738+0.010096j -0.00757896-0.0125867j 0.0102104-0.00422329j 
0.0048129+0.0102392j 0.0153114+0.00987969j 0.00714017-0.00749154j -0.0253563+0.00456558j -0.00314208+0.00111596j 0.013689+0.00962642j 0.00945988-0.0030899j -0.0163027+0.00763626j -0.000835986-0.00413707j 0.00216418+0.0269683j 0.0115669-0.00413402j -0.00179814-0.00744232j -0.00171657+0.0173318j -0.010765+0.0202958j -0.0127806-0.0319561j -0.00159718-0.0146918j 0.00221469+0.0305876j 0.00321011-0.00781601j 0.00248255+0.00370121j -0.0113707-0.0297257j 0.02897+0.00336233j 0.0603691+0.00370167j 0.0348533+0.045044j -0.0174979+0.0863485j 0.0570796+0.00827354j 0.00907441-0.0544152j -0.00789413+0.00153014j 0.0112202+0.00149159j -0.00902944+0.00298203j 0.00324339+0.00376803j -0.0141098-0.00644939j -0.00235038-0.000177876j -0.00358895-0.00408505j -0.0165123-0.00153706j -0.00251923-0.00449484j -0.00585778-0.0103499j 0.00612999-0.0024299j 0.0191172+0.00734974j -0.000206432-0.00700706j 0.0129599+0.00414698j 0.00406248+0.000814059j -0.0039444-0.00512424j -0.00717046-0.00295612j 0.000173195+0.00587228j -0.0125488+0.00879993j -0.0182576+0.00180585j -0.0146673+0.00553634j 0.0230074-0.00788683j 0.0176445-0.00365452j 0.0114734-0.000725846j 0.00214159-0.00558872j 0.000458435+0.00523228j -0.0153273+0.00942936j 0.0311284+0.00317526j 0.0095289+0.0264505j 0.0165366+0.00465836j 0.0166759+0.00380513j 0.0144756-0.0194136j 0.000207215+0.00810276j 0.00531117-0.0093699j -0.0134712-0.0194849j -0.0014739-0.0100203j -0.0290952-0.0146815j -0.00940981-0.00278149j 0.0264633-0.0144202j 0.0133169-0.00779768j -0.00241931+0.00234249j -0.00339965-0.00780868j 0.00024582-0.0013675j -0.0106089-0.0059244j -0.0077201+0.0173713j -0.010925-0.00214453j -0.0118633-0.00541222j -0.000699002-0.0122646j -0.002122-0.00448092j 0.00076234-0.00551813j 0.0212952+0.00824488j -0.00681167-0.00790073j 0.00391738+0.0147808j 0.00134255+0.00688502j -0.013644-0.000439259j -0.0140059+0.00685643j -0.00299528+0.00147264j -0.0033286-0.00535384j -0.000377295-0.00571187j 0.000233597+0.00360351j -0.0208517-0.000644481j -0.000879631-0.00201128j 0.000194206+0.00272449j 0.000517037-0.00624728j 0.00477358-0.00350367j 0.0102453-0.00304441j 0.00901109+0.0161778j 0.00103267+0.00433139j -0.00552511+0.00396497j -0.00757845+0.00852199j -0.00440469+0.00783321j -0.00891454-0.00147891j -0.0107288+0.0053494j 0.00222925-0.00195711j -0.0149331+0.00599979j -0.00346228-0.00359597j -0.0015958+0.00240492j -0.00591951+0.00501835j 0.00730853+0.00238574j -0.00349512-0.00381248j -0.00649223+0.00309443j 0.00341714-0.00536701j -0.00744393+0.0026687j 0.00353756+0.00603128j -0.00747134+0.00274796j -0.00262589+0.00776097j 0.00341069-0.00610731j 0.00490206-0.00405346j -0.0134206+0.00721031j 0.00375539+0.00199632j -0.00409121+0.00443337j -0.0066149-0.000239343j -0.0104791-0.0068993j 0.000915459+0.000913148j 0.000420038+0.00241396j 0.00972627+0.00259411j -0.00695637+0.0124709j -0.000312006-0.00385591j 0.0170746-0.00177382j -0.00212897+0.00200861j 0.00560646-0.00134292j -0.0045452-0.0134484j 0.0116613+0.0162126j -0.00243991-0.0142379j -0.00407656+0.0121383j 0.00293495+0.0125521j 0.0133952-0.0207458j 0.0250723+0.0255364j -0.0144257-0.0509223j 0.0372901-0.0107492j 
0.0217352+0.0128618j -0.00410294-0.0188272j -0.0117699-0.00549331j -0.00857623-0.0141866j 0.00806985+0.0172716j -0.000325774+0.0202846j -0.0126382+0.0272645j -0.0050327-0.0265687j 0.00106601-0.0142758j -0.0292999+0.00986669j 0.0180592+0.0123323j -0.000627678-0.00507006j -0.0101503-0.0140333j -0.0121501-0.00236574j -0.00290267-0.00197959j 0.00303906-0.00945741j -0.0148121-0.00377227j -0.0119713-0.0144222j 1.42802e-05+0.00964017j 0.0184624+0.0212083j 0.0182669-0.00679258j 0.00842784+0.0404931j -0.0610044+0.0612793j -0.0275155-0.0316609j -0.0232035+0.0473819j 0.0464719+0.0214583j 0.000425352-0.0134088j 0.0080774+0.0137517j -0.00327603+0.00296616j -0.00670468+0.00851387j 0.0170053+0.00628408j -0.00227155+0.00188463j -0.00759228-0.00546591j -0.000354867-0.00430824j -0.00348264+0.00354038j -0.00885883-0.00908009j 0.0135711+0.00628325j -0.0210529-0.000191123j 0.0116265+0.00964472j 0.0254512+0.000265399j 0.00034867+0.00792533j 0.0094541+0.00172145j 0.00328495+0.00125238j -0.00235612+0.00057291j 0.00346535-0.00203307j 0.0203779+0.00628822j -0.00596416-0.00856274j -0.00078577+0.00178623j -0.00270417-0.00297833j -0.00659079-0.00855207j -0.000205205-0.0093924j 0.00265543-0.00444836j -0.00251982-0.0137215j -0.0247342+0.0166418j -0.0199602+0.0062139j -0.011774+0.00386998j -0.0090777+0.0328857j 0.0415087+0.0131824j 0.0036118+0.00199604j 0.0247914+0.0159806j 0.0139107-0.00373343j 0.00743139+0.00214182j 0.0143416-0.0147851j -0.00384742-0.00380848j 0.00449514+0.0207422j 0.0187239+0.000942402j 0.00221881+0.00849891j 0.0128603-0.00425873j -0.00329252-0.00199647j -0.00184208-0.00866826j -0.023541-0.0160084j 0.0175943-0.00838331j 0.0141606-0.0111601j 0.0124752-0.00282278j 0.00623662+0.0125913j -0.00516783-0.00558397j 0.0020606+0.00749716j 0.000357865+0.00687947j -0.0122877+0.00258019j -0.00747959+0.00163019j -0.00442469-0.0097368j -0.00948507-0.00558299j -0.00290758+0.000198864j 0.00588196-0.000435388j 0.0126998-9.74213e-05j 0.0116923+0.00332214j 0.0109624-0.00979089j -0.00656839+0.00224296j -0.0137105+0.00535975j -0.00349066+0.00306669j 0.0148558-0.00315888j 0.00897381+0.00628787j -0.0100002-0.000841784j -0.0102565+0.00355701j 0.00128704-0.0066249j -0.00435687+0.00484712j -0.00820725-0.00281011j 0.00476872-0.00451093j -0.00863493-0.00243217j 0.00390268+0.00128062j 0.00811319-0.00983605j 0.00614304-0.00321075j -0.000124642-0.0020827j 0.00510468+0.0016036j -0.0131375+0.0132403j -0.00263741-0.006372j -0.00138946-0.00165355j -0.00423834+0.00434477j 0.00244114-0.00442445j 0.00529004+0.00279312j 0.00295185+0.00205006j -0.00460865+4.43055e-05j -0.00196381-0.00806051j -0.00540335+0.00875453j -0.00300522+0.000403381j -0.00622627+0.00657692j 0.00503416-0.00784556j 0.00292036-0.00602198j -0.00030217+0.00224037j -0.00513436+0.00556103j 0.00579734-0.00324017j 0.00304084-0.00570885j 0.00662691+0.00320958j 0.00410843-0.00134289j -0.00750505-0.0106385j -0.00553837+0.00470443j -0.00338345-7.94728e-05j -0.00466046-0.00305299j -0.00861386-0.0135854j -0.00699066+0.002056j -0.0045137-0.0127496j -0.0155647+0.0114319j -0.0145947-0.00276916j 0.0155922-0.0240901j 0.0346144-0.0163523j 0.0112841+0.0537622j 
