-0.00793689+0.00712905j -0.00590701+0.00724909j 0.00723905-0.0787663j 0.00305825-0.00263232j 0.0202256+0.0361088j -0.00171637+0.00765549j -0.00358585-0.000369986j 0.0268086+0.0160553j -0.0637097-0.0105982j -0.000711299-0.00340807j -0.0163294-0.000512686j 0.00204567+0.0033376j -0.0320905+0.0162038j -0.000904841+0.00381328j -0.00268529+0.00320791j 0.0135468-0.0146168j -0.00961165+0.0018391j -0.000412877+0.0170549j 0.017889+0.0116295j -0.0125957-0.0144523j -0.0322135+0.016996j -0.0110031-0.00796094j -0.0118131-0.00972485j 0.00816305+0.0191795j -0.00708829-0.00313255j 0.00702564+0.00211546j -0.0182023+0.0112329j -0.00431284-0.00843693j -0.00247171+0.011525j -0.0127233-0.00404874j -0.0108449+0.00668815j -0.000169034-0.0118488j 0.00332883+0.000142553j 0.003818-0.0188765j 0.00253259+0.00375598j -0.00957375-0.00925927j 0.00440037+0.00240378j 0.00176774-0.00362724j -0.000785898-0.00492726j -0.00648779+0.000973583j 0.00648111+0.00418611j -0.00444548+0.0136109j -0.0165554-0.0096382j 0.00334373-0.0107983j -0.00463893-0.00894538j 0.0051624-0.00904489j 0.00300006-0.00861607j -0.0218686+0.0145039j 0.0183877+0.016291j -0.00127807+0.00119394j 0.00512172+0.00825371j -0.0135535+0.00926681j 0.000979488-0.00612964j 0.00632485-0.0035339j -0.00642675-0.00492551j 0.00533614+0.000696045j 0.0037538+0.00669229j -0.00804962-0.00139699j -0.00633373-3.61801e-05j -0.00183645-0.00511723j 0.000347831-0.00884423j 0.00780751-0.0130137j -0.00665976-0.00985381j -0.000877434-0.00756149j 0.00823508-0.00162056j -0.00186019+0.0031516j -0.00853528+0.00821243j -0.00311704+0.00214058j -0.00161822+0.0078915j -0.00513397+0.00157033j 0.0122802+0.00897961j -0.00189722-0.00236735j -0.000816706-0.00197645j 0.000832226+0.00491776j -0.000553849-0.00895952j -0.00370321-0.00519247j -0.00453104+0.00264489j -0.00685176+0.00101185j 0.00619679-0.000462871j 0.00431313-0.00430585j -0.00145151+0.00433067j -0.00630509-0.00376865j 0.000949458+0.00668399j -0.00484998+0.00071387j 0.00211111+0.00447051j -0.00362681-0.00588823j -0.00306363+0.00842338j 0.00148694-0.002804j -0.00969591-0.00256052j 0.00191989+0.00910408j 0.000554956+0.00167716j 0.0145228-0.00497323j 0.000947585+0.000809359j 0.00207944+0.00150027j 0.0117444-0.00858771j 0.00399496-0.00285447j -0.00856387-0.0175856j -0.00691051-0.00346316j 0.00625971+0.00320608j -0.00819367-0.00632049j 0.00354685-0.0028617j 0.000970235-0.00225116j -0.00720475-0.0037281j -0.000601191+0.000767285j 0.014092-0.00209767j -0.00829457+0.0142568j 0.0047472-0.00194464j -0.00454774-0.00246142j 0.00207803+0.00740543j -0.00517958-0.000613928j -0.00128589-0.000737799j -0.000222639-0.00519666j 0.00486015+0.00212159j 0.00221325+0.00107133j 0.00370908-0.00606034j 0.000528565+0.0111585j 0.00471748+0.00324931j -0.00277868+0.00168432j 0.00410094+0.00399837j 0.000892+0.00424896j -0.00635817+0.00457655j -0.00315449+0.00133888j -0.00118882-0.0013896j 0.00151732+0.00083518j -0.00600651+0.00168092j -0.00181553+0.00164455j -0.006341-0.00145756j 0.000469261-0.000594196j 0.000250413+0.00274965j -0.00579356+0.00135579j -0.00297069+0.00644244j -0.00350328+0.00300902j -0.0027024+0.00397278j -0.00323958-0.00433218j -0.00226896+0.00271613j -0.00230062-0.00556128j -0.000537078+0.00456275j -0.000396023-0.00111221j 0.00955959-0.00271899j 0.00153156+0.00289781j -0.000252253-0.00140284j 0.000923808+0.000874781j 0.00187259-0.0051042j 0.00419858+0.00614669j 0.00333318+0.00135782j -0.00208464+0.0070529j 0.00116631-0.00521861j -0.00144448+0.00479031j -0.00400656-0.00334496j 0.00493928+0.00419786j -0.0045761-0.000434741j -0.000895777+5.99887e-05j -0.00427194-0.00413516j 0.000596438+0.00472697j -0.00254348+0.00731254j -4.90688e-05+0.00475676j -0.00109616+0.00018328j 0.00150293-0.00123942j -0.00243528-0.000425449j -0.000166368-0.00339184j -0.000244067+0.00335642j -3.37319e-05+0.00313326j 0.00455875+0.00261122j -0.00856494-0.00181614j -0.00533262+0.000394392j 0.00230647+0.00139874j 0.000194258-0.00698129j -0.000156095+0.00241209j -0.00517325+0.00145509j 0.00408324-0.00325888j -0.00479902-0.00169433j 0.000614054-0.0016158j -0.00238868+0.00193814j 0.00678722+0.00117748j 0.00107835-0.00381534j 0.000314144-0.000983695j -0.00120354-0.00216769j 0.00217051+0.00756092j -0.00057712+0.0014508j 0.000571091-0.000223793j 0.000471723-0.000663302j -0.00422184+0.00320645j -0.00144521+0.00306568j 0.00330194+0.0022155j 0.00315536-0.000782643j 0.0035197+0.00108198j 0.00106769-0.00327161j -0.0020112-0.00151439j -0.00209573+0.00194454j 
-0.0288096+0.00886359j -0.0473389-0.0164419j 0.00755041+0.00630687j 0.0578669-0.004703j 0.0618435-0.0242413j -0.0084811+0.0462518j -0.0343783-0.0196572j -0.0167715+0.00434681j -0.00683863-0.0149346j 0.0082076+0.000977524j 0.00605562-0.00647685j 0.00673755+0.00857501j -0.013198+0.00675067j -0.00112443+0.0201706j 0.01462+0.0199583j -0.0152623-0.00982125j 0.0265947-0.00645857j 0.00492685+0.00854924j -0.0106446+0.0221166j 0.00890949+0.00567797j 0.00433118-0.00187591j -0.0233392-0.00658711j 0.0144044-0.0133203j 0.00126307-0.0184483j 0.0213687+0.0330611j 0.0115885+0.0121889j 0.0146156-0.00229035j -0.00338828+0.00675562j -0.0179665+0.0251419j -0.0164391+0.0148291j -0.0239235+0.0141536j -0.00276607+0.0114621j -0.0246471-0.0165453j -0.00313859-0.00598604j -0.0142831+0.00971841j 0.0149387-0.0156933j 0.0202266-0.00632026j -0.0173125-0.00402823j -0.00803522-0.0108954j -0.0111762-0.000613316j 0.00791019-0.00596989j 0.0174706-0.0177825j -0.00795669-0.0037993j 0.00873029-0.012552j 0.0043061-0.0103565j -0.00072448+0.00964991j -0.000303829+0.00807969j -0.000126583-0.00665169j -0.0061666-0.011078j -0.00349129+0.0147331j -0.0109384+0.00460203j 0.00123547+0.00640121j 0.00672639-0.0158787j -0.00235991+0.0150182j -0.00267918-0.00194398j 0.00287542-0.0097963j -0.00125014+0.00877387j -0.00303214+0.0199996j -0.000141695+0.00893954j -0.00047264+0.00830243j -0.000618436+0.00546159j -0.0058539+0.000398268j 0.000415772-0.00523938j 0.00349934-0.00800347j 0.00420742+0.00870395j -0.00206285-0.00426417j 0.00475229-0.00510389j 0.00280491+0.00126641j -0.00232769+0.0146554j 0.00737952+0.017636j -0.000184699-0.00595969j -0.00193084-0.00475838j -0.00616602+0.00493312j -0.00173112-0.01271j 0.00376767-0.00279902j 0.00196599+0.0115302j 0.00810283+0.00744375j -0.000841146-0.0108619j 0.00252898+0.0151559j -0.00787187+0.00129197j -0.014387-0.010429j -0.000697884+0.00338005j 0.000328509-0.000695879j -0.00840735+0.00391798j 0.00619634-0.000875143j -0.00335528+0.00242694j -0.00429715+0.00714903j -0.0081593+0.0013391j -0.00179197-0.000383566j 0.000708064+0.000305871j -0.000120343+0.00467833j -0.00614477+0.0175709j 0.00885149+0.00735952j -0.00195123-0.00207858j 0.00828545+0.00182737j 0.00432591-0.00675141j -0.0016377-0.00143639j -0.00630872+0.00267512j 7.49739e-05-0.0051396j 0.00578294+0.00561907j 0.00237415-0.0032624j 0.00684041+0.00983529j 0.0044929+0.00142213j -0.00392816-0.00694588j -0.00155161-0.00221198j 0.00051307+0.00388154j 0.00426326+0.00244554j 0.00475802-0.0030497j 0.000948855-0.00788993j -0.0046915+0.00252508j -0.00142225+0.00627152j -0.00863257-0.000660897j 0.00337108-0.000198965j 0.000777308-0.00318755j -0.00613345+0.00520871j -0.00420153-0.00300783j -0.00216427+0.003515j -0.00165376-0.0018716j 0.000636969-0.000964839j 0.00071772+0.00887795j 0.00271521+0.000356897j -0.00398619-2.11555e-05j -0.00893377-0.00523807j -0.00772091-0.000372926j -0.002395-0.000952089j -0.00552039-0.000609815j -0.00234322-0.00113684j -0.000510341-0.00252587j -0.00529552-0.00791585j 0.00164449-0.00808542j -0.00528682+0.000444496j 0.00686724+0.00333472j -5.84426e-05+0.0075025j -0.000154044+0.00479734j -0.00133904-0.00120555j 0.00136927+0.0016734j 0.00724894-0.00095512j 0.00414682+0.00128305j -0.0038057-0.00830766j -0.00246291+0.0038687j -0.00332464-0.000376253j -0.00536909-2.06577e-05j 0.000873418-0.00388722j 0.00432954+9.67251e-05j 0.00376132+0.00292764j -0.00142909-2.97048e-05j 0.000777632-0.00243211j -0.00294065+0.00261715j 0.00127546+0.00080246j -0.00264165-0.000266092j -0.00135594-0.00156231j 0.00220812+0.0053805j -0.00478881+0.00176813j -0.00141291-0.00379427j 0.00128576-0.00307763j -0.000124172-0.000430115j 0.00518148+0.0035562j -0.000376848-0.00227743j -0.0110424+0.000700068j 0.00196092-0.000680079j 0.00201685+0.00823934j 0.00396765+0.00910423j 0.00347615-0.000930405j -0.00419414+0.00706394j -0.00801965-0.00403102j 0.00663597+0.00171051j -0.00184488-0.00131957j 0.0014926+0.00743031j -0.00142377-0.00643532j -0.00576211+0.00526176j 0.00518065-0.00337916j -0.00164105-0.000340148j -0.00960995+0.00164277j -0.000867823+0.00108064j 0.00367797+0.00246668j 0.00743074+0.00187776j -0.00407198-0.0108652j -0.00574108+0.00416147j 0.0035015-0.00707248j 0.00407456-0.00248693j 0.0115726+0.00289306j -0.00206508-0.000312481j -0.00513874+0.00192809j 0.00744531+0.000494105j -0.00924871+0.00249203j 0.00231505-0.00325173j 0.00253426-0.0030044j -0.00391178+0.00275848j -0.0114018+0.000926247j 
0.0680187-0.029227j 0.0706372+0.0488551j 0.046194+0.0272962j 0.0320409+0.0111986j 0.0411958+0.048763j 0.0292981-0.0645664j 0.0724002+0.0493444j 0.0641997+0.00592775j 0.0337859+0.0385648j 0.00281676-0.00484528j -0.0160704+0.0194517j -0.0701175-0.0507026j 0.0299876-0.029894j 0.0513555-0.0617363j -0.012295-0.0425369j 0.0355306+0.00431951j -0.0380282-0.0203816j -0.0166302-0.0125807j 0.0270998-0.00165195j 0.0487637-0.0241582j 0.00467329+0.0334587j 0.0137529+0.0367826j -0.00617007-0.028295j 0.0139154+0.0100622j -0.0141649-0.029135j 0.000978967-0.0288605j -0.0147375-0.00114878j 0.0224036-0.0159663j 0.0276557+0.0062004j 0.0368496-0.0263643j 0.0296952+0.000835377j 0.000973391-0.0218501j 0.0328731+0.00803409j 0.000778595-0.027688j -0.0119309-0.0107136j -0.0294759+0.0118679j -0.0153604-0.0151377j 0.0688452+0.00978657j -0.0133053+0.0568701j 0.0336349+0.0217729j -0.0220678+0.0229278j -0.0521257+0.00671587j 0.0117574+0.0120919j 0.00124202-0.0136081j 0.0250446-0.00784875j -0.0101018-0.0176345j -0.0123836+0.0182673j 0.0209549+0.0086574j 0.0149084+0.0119934j 0.0058198+0.0132582j 0.0103375+0.0127827j -0.00103506-0.000801092j 0.00139574-0.00598579j -0.00152482+0.0067013j 0.00160737-0.00471936j 0.00302301-0.00387678j -0.00557425+0.00484669j 0.0014117-0.000700304j -0.0159377+0.0109568j 0.000469461+0.0049518j 0.00346308-0.00341817j -0.00655672+0.00621831j -0.000812343+0.00649046j 0.00224495+0.0123639j -0.00195143+0.00845529j -0.00270563-0.000467668j -0.00739579+0.00671719j -0.0204353+0.00784916j 0.0233781+0.00995612j -0.0174975+0.0161419j -0.0156696+0.0017306j -0.00450651-0.0114178j -0.00149478+0.00189011j -0.00279856-0.00609787j 0.000373691+0.00734673j -0.00994661+0.0112128j 0.0139181-0.00195319j 0.00703998-0.00623831j 0.0104689+0.0135788j 0.00798445+4.99328e-05j -0.00281275+0.00561927j 0.000283025+0.000857297j 0.00376435-0.00226789j 0.00406164+0.00274522j 0.00833603-0.0141078j 0.0110296+0.0015152j -0.00070652-0.0149333j 0.0209194+0.000699073j -0.000118848+0.0025446j -0.00918573-0.00565364j -0.00458187+0.0107479j 0.01082-0.00215234j -0.00127572+0.000317187j 0.014274+0.00365767j -0.0245643-0.0167887j -0.0115101-0.00443733j 0.0260541-0.0119152j 0.00248626-0.00504739j 0.00850636-0.0111813j -0.0116336-0.0119659j -0.00512163+0.000348947j -0.0220423+0.00308272j -0.00402022+0.00121884j 0.00819826+0.00242757j -0.00218795+0.0081211j 0.00882129+0.00805472j -0.00628217+0.00780932j 0.00948442+0.00978943j 0.0038508-0.0069008j -0.0124386+0.00854848j 0.0124153+0.0123776j 0.0102204-0.00773359j 0.0044611+0.00700846j 0.00195965-0.00235486j 0.0130907+0.00165833j 0.00765512+0.00392818j 0.00511016+0.00862846j 0.00447926-0.0124859j -0.00148728-0.0108356j 0.00211038-0.00183253j 0.0035096-0.00380464j 0.00937771+0.000165228j 0.0146198-0.00353587j 0.0113782+0.0011409j 0.00103247+6.67896e-05j 0.00907269-0.00286926j 0.0020941+0.00609541j -0.00295304+0.000144932j 0.00516341-0.00269124j -0.00634191-0.00971558j 0.000436059+0.00126649j -0.00396166-0.00368144j 0.00731356+0.00907221j 0.00227996+0.00189199j -0.00501103+0.00144092j 0.00536778-0.000505029j 0.00660945+0.00111364j 0.000598735-0.00405559j -0.00122964+0.00155361j 0.00534168-0.000270189j 0.00313046+0.00266723j 0.0053223-0.00853027j -0.00421056+0.00353729j 0.00328685+0.00293669j -0.0031075+0.00901869j 0.00946719-0.00197686j -9.63256e-05-0.0038242j 0.00136585+0.00257821j 0.00441412+0.000987158j 0.00399203+0.00126909j 0.00115405-0.00397476j 0.00253005+0.00902179j 0.0116173-0.0104717j -0.00316304-0.00531095j -0.00733518-0.000111702j 0.00480985-0.000794538j -0.00103364+0.00643035j 0.00617649+0.000514035j 0.00618436-0.00139883j -0.0044097-0.00269793j 0.00293769+0.00154088j 0.00108312-0.00730377j -0.00730257+0.00799147j 0.00439662-0.00313949j -0.00112524+0.00539188j -0.00306887-0.00193059j -0.000510781+0.00702929j -0.00904484+4.95535e-06j -0.00291035+0.00150076j 0.0131828-0.00585362j -0.00268555+0.000115783j 0.00422589+0.0110865j 0.013061-0.00953199j -0.00864081+0.00220633j -0.00696913-0.00140483j -0.00411596-0.000428389j -0.00586765+0.0138556j 0.0209169-0.00277594j -0.000945809+0.00589194j -0.00815234+0.00586672j -0.0100737-0.00453599j 0.015348+0.00226122j -0.00926944+0.0160685j 0.00899851+0.0292884j 0.0160168-0.00048765j -0.0213217+0.0069448j 0.0218096-0.0122737j -0.0121283-0.0238278j 0.0313149+0.0104736j 
-0.0525163-0.0536465j 0.0474335-0.0519101j 0.0172948-0.0195613j 0.0169801-0.0681603j 0.048342+0.0254461j -0.0890992-0.0152801j 0.0390918-0.0913739j 0.007987-0.0289245j 0.0280987-0.0131167j 0.00771713+0.0429909j 0.0332096-0.0413959j -0.000890222+0.0335717j 0.0104842-0.0234418j -0.0444758-0.00652117j -0.0249667+0.0105089j 0.0216695-0.0344466j -0.00246145+0.0245636j -0.0121833-0.000979689j -0.00428198-0.012573j 0.0013503-0.0104857j 0.0465559+0.0130863j 0.013018-0.00126695j -0.0181932-0.0137902j 0.0147596+0.0277379j -0.0296916-0.0148312j -0.00215196+0.00539861j -0.00400612+0.00591814j 0.0116158-0.00205799j -0.00421784-0.0390695j -0.0103769-0.0246383j 0.00241745-0.0121851j -0.00716648+0.0118147j 0.0423406-0.0330104j 0.00579028+0.018958j 0.011258-0.0142711j 0.00298564+0.0276732j -0.00511783+0.0129823j 0.00987246-0.0344514j 0.0534561+0.00509083j 0.0257483+0.00520565j 0.0222473+0.00684649j 0.00235963+0.0358332j 0.0192634-0.0110421j -0.00925066-0.000925846j -0.000828701-0.0143716j -0.0143161+0.011932j 0.0100477+0.00135888j 0.0129277-0.00459343j 0.0141692-0.00528722j 0.000725709-0.0127995j 0.00392528-0.00520406j -0.00614291-0.00110528j -0.00548855+0.00514276j 0.0122257+0.00805493j -0.00381628+0.00339337j 0.00581921-0.00824266j 0.00556315+0.0026041j 0.00139277-0.00224027j 0.0132495+0.0132338j 0.00651461+0.00268035j -0.00171003+0.00523344j 0.00612237+0.00172612j -0.00399541-0.00193686j 0.00776659+0.00407962j 0.00964918+0.00387607j 0.0067327+0.00572797j 0.00523237-0.000334906j -0.00525431-0.0089484j 0.012032+0.000434983j -0.0056143+0.00596032j -0.00416875+0.00799007j -0.00426397+0.0137849j -0.00293639+0.00225114j -0.00415624-0.0117212j 0.0060236+0.00783393j 0.00511449+0.00103864j -0.00155134-0.00286177j 0.0034545-0.00722038j 0.00275128-0.00834164j -0.00186066+0.00457636j 0.00259492+0.0127332j -0.00571273-0.00335798j -0.0114889+0.00415526j 0.00741009-0.00953326j 0.00659493+0.00775048j 0.00278071+0.00218952j -0.011015+0.0033851j -0.0115062-0.0144642j 0.00609784-0.00121074j -0.0072918+0.00470629j 0.00886295-0.00737978j -0.00347874-0.012671j -0.00777139+0.00655053j -0.00559681-0.00723437j -0.017273+0.0151299j 0.00680534-0.0028199j -0.0108047-0.0117531j 0.00471507-0.00928587j -0.00330818-0.006206j -0.0113615-0.00291302j 0.000502673+0.0103305j 0.00730485+0.00951106j -0.0114656-0.0105507j 0.00248253-0.0102521j 0.0013318-0.000297399j 0.0107039-0.00633847j 0.000736019+0.011936j 0.00139341-9.4871e-05j -0.00762833-0.0105774j -0.00330403+0.00819005j 0.00819144-0.00474268j -0.00561651-0.00851072j 0.0104533-0.00110797j 0.0030972+0.00221122j 0.00733821+0.000123221j -0.00229613-0.00585964j 0.0151429+0.00117448j -0.000175959+0.00643292j -0.00392391-0.00148413j 0.00814201-0.00461511j -0.00214767+0.00275593j 0.00537411-0.010662j -0.00601601-0.00291876j 0.00875893-0.0100381j 0.0104739+0.000654277j -0.00315357-0.000510183j 0.00030781-0.00418965j 0.000611868-0.000295015j -0.00229734-0.000792554j -0.00743647+0.00192286j -0.00778795-0.00643376j 0.0100235+0.00109067j -0.0055989-0.00523632j 0.00289898+0.00118452j -0.00306122+0.000400434j -0.00295524+0.00264287j -0.0023716+0.00750886j -0.00441873-0.00197643j 0.00218149+0.000987467j 0.00503056-0.00424372j -0.00570886-0.000892463j -0.000101626-0.00675308j -0.00102256+0.00377668j -0.000495884+0.00613267j 0.00421971+0.000134353j -0.00260724-0.0041885j -0.00405246-0.00327246j -0.00466222+0.000355716j -0.0020635+0.00323711j -0.00160606+0.00487886j 3.47234e-05+0.00829877j 5.17643e-05-0.00498096j 0.0020819-0.000749221j -0.00716837-0.00328203j -0.00298827+0.000551124j 0.00503382-0.0017733j -0.00664307-0.000595991j -0.00255327+0.00775454j 0.00103835-0.00748021j 0.00345865+0.00293973j 0.00540931-0.00209291j -0.000234973+0.00570304j -0.000535391-0.00653498j 0.0012868-0.00194449j -0.0081527-0.000373486j 0.00222871-0.00347154j -0.00674504+0.00366424j 0.00947139-0.00465924j -0.00808268+0.00149288j 0.0019597+0.00113711j 0.000561226+0.0165065j -0.0152424+0.0123138j 0.00371224+0.00117652j -0.00663652-0.00282055j -0.0091697+0.00653649j -0.00551417-0.00753573j -0.0150481+0.00438026j -0.000718417+0.00823083j -0.00240951-0.00566866j -0.00405166-0.00371197j 0.00894608-0.000774421j -0.000597041-0.00113914j 0.00470104-0.000846615j -0.00773742-0.00195085j 0.0160841+0.00664964j -0.00947466+0.0102698j -0.00538481+0.0102842j -0.00862381-0.00816281j -0.00516469-0.0251883j 
0.00223113-0.0121297j 0.0167565+0.0104865j 0.028488-0.0174787j -0.0520805+0.0489227j 0.0512421-0.0560711j -0.0286017+0.000788819j 0.0114764-0.0127404j -0.0164571+0.0099467j -0.00362949-0.0146976j -0.0298515+0.0315918j -0.032514+0.016349j -0.00259273-0.00539526j -0.00834688+0.0495669j 0.0264848+0.0114066j 0.0173662-0.00847482j 0.0105238+0.0181631j -0.00802879-0.00984994j 0.0042117-0.0275931j 0.0146285+0.000598791j 0.0158314+0.0126459j -0.00203594-0.00538504j -0.00467404-0.00578214j 0.0148419-0.0144174j 0.00737576-0.000834119j 0.00570862-0.00769843j -0.00769086-0.00785952j 0.000810168+0.00120123j 0.0153229+0.0100339j -0.0076029-0.0117348j 0.0265839-0.0190787j 0.00035791-0.0191581j -0.00562535-0.0106784j 0.0231048+0.0100651j 0.00751475+0.00511755j 0.00756306+0.00398989j -0.0135875-0.00678296j 0.0010382+0.00331405j 0.00643869-0.00469888j -0.00204294+0.011999j 0.0125444+0.0048078j 0.00263345+0.00747306j -0.00233471-3.15736e-05j -0.00222256-0.00224255j -0.0126173-0.000307358j 0.00748263-0.00716862j -0.0138174-0.0087733j -0.00039149+0.0115872j 0.0023634-0.00976753j -0.00602694-0.00274855j -0.00465381-0.00173626j 0.0114185+0.0048375j -0.00526057+0.00987941j 0.00909108-0.00304891j 0.00179916-0.015998j 0.00295281+0.00308943j -0.00880056+0.00340282j 0.00527367+0.00503446j -0.00223792+0.00263454j -0.00137382-0.00540257j -0.00690274-0.00807206j 0.00448197+0.00639939j -0.00787088+0.00283137j 0.00357979-0.00200775j 0.00998307-0.0021214j 0.00195409+0.00465946j 0.0128569-0.00607016j 0.00326903+0.016997j -0.00307247+0.0127951j -0.000287047-0.0076119j 0.00782116+0.0125722j -0.00398628+0.00421529j -0.00810422-0.00691967j -0.00680072-0.0032758j -0.00505998+0.00666447j -0.00022649-0.00661302j -0.00752459+0.00255256j 0.000404573-0.00393558j 0.000879268-0.0126295j -0.00528009-0.00540646j 0.00885659+0.00040289j 0.0031724+0.00351433j 0.0005074-0.00376061j -0.00436102+0.000443327j -0.00631866+0.00261725j 0.0111911-0.00183805j 0.00669677+0.0147322j 0.00201335+0.00254018j -0.000782563-0.00623609j -0.000731192+0.00196017j -0.0035726-0.00298523j -0.00709778+0.0031242j 0.0024934+0.00195505j 0.00790686-0.00344454j -0.00232387+0.00608057j -0.00531172-0.00030462j 0.00302358+0.0100767j -0.0038219-0.00152353j 0.00989684+0.00384279j 0.00467532+0.00131576j -0.0008471+0.00556184j -0.00186084-0.00418426j -0.00134721-0.00264173j -0.000541259+0.0021545j 0.0036434-0.000435247j -0.00684768-0.00449764j -0.00228465-0.00947863j -0.00528552-0.00619995j -0.00115813-0.000850424j -0.00410979-0.00982348j -0.0151852-0.0141519j 0.00564365+0.00439193j -0.00261848-0.00787048j -0.00397023+0.00336734j -0.0044283-0.00103863j 0.00125675-0.00577672j -0.00152123+0.0118492j -0.0066329-0.00580705j -0.00166804+0.00280816j -0.000967166-0.000402556j 0.000237159-0.00146721j -0.00222277-0.00537692j 0.0110085+0.0037524j -0.00262789-0.0010408j -0.00353385+0.00148305j -0.00224344-0.00342879j -0.00385426-0.00131558j -0.00310106-6.86932e-05j -0.000146203+6.84674e-05j -0.000243117-0.00109455j -0.00134429+0.00197888j 0.00248892+0.00911493j 0.0176648+0.00675463j -0.00350731+0.0060692j -0.00526995-0.00439706j 0.00272928-6.6664e-06j 0.00526846+0.00518171j 0.00316197+0.00242224j -0.0133622+0.00236427j 0.00178982+8.25757e-05j 0.000309235+0.00214487j 0.00267595+0.00172651j 0.00555017-0.00309326j -0.00434826-0.00194285j -0.00967294-0.00324018j -0.00708777-0.00156853j -0.00561072+0.000261333j 0.00516474+0.00172333j 0.00257409-0.00355673j -0.000608215-0.00991538j -0.00186027-0.00278307j -0.00728879-0.00161175j -0.00149462-0.00775568j 0.00209038-0.00613042j 0.000937388+0.00507387j 0.00418433-0.00133195j 0.00229337-0.00583461j 0.00293575+0.0019739j -0.00921559-0.000590127j 0.00215267-0.00102575j 0.00715068-0.00398378j 0.00187056+0.00502021j 0.0067367+0.00487957j 0.00795701-0.00147371j -2.48846e-05+0.000992792j 0.00438607+0.00220565j 0.00146761+0.000936507j 0.00133099+0.000189103j -0.00120398+0.000428945j 0.00204375+0.000697j 0.00613341-0.00447541j -0.000301396-0.00385591j 0.000745975+0.00781102j 0.00310512+0.000657735j 0.00865808+0.00454648j -0.0079848+0.0112746j -0.00946845-0.00397334j -0.00729617-0.000924242j -0.00270515-0.00488897j -0.0091835+0.00153574j 0.00963746-0.00379009j -0.00648965+0.00208299j 0.00321024+0.00549864j 0.000217346-0.00150777j 0.00523024+0.00301754j 0.00150553-0.00118988j -0.00277152-0.00103406j -0.00220156+0.00234768j 0.00634731-0.00134224j 0.00368099-0.00249436j 
