0.00172011-0j -0.0525221-0j 0.114892-0j 0.0598924-0j 0.109125-0j -0.000219211-0j 0.000482071-0j 0.000647257-0j 0.000275268-0j 0.000137634-0j 0.000472857-0j -0.00139619-0j 0.000393394-0j 0.11347-0j 0.0591513-0j 0.0334296-0j -0.244765-0j -0.106153-0j -0.310256-0j 0.0415643-0j -0.122726-0j 0.0757307-0j 0.0624791-0j -0.141896-0j -0.134773-0j 0.0227302-0j -0.0275438-0j 0.0321991-0j -0.0694563-0j 0.382055-0j -0.04965-0j -0.024825-0j -0.129393-0j 0.232208-0j 0.0733295-0j 0.00141533-0j 0.0508895-0j -0.0397671-0j 0.000158163-0j -0.0715434-0j -0.0357717-0j -0.0255991-0j 0.0755857-0j 0.0783213-0j 0.04594-0j 0.0595063-0j 0.0793025-0j -0.00725289-0j 0.0156451-0j 0.00710509-0j 0.00165209-0j -0.000271548-0j 
0.0525221-0j -0.127181-0j -0.0677322-0j -0.0473491-0j 0.267594-0j -0.08636-0j -0.0612274-0j 0.254992-0j -0.0349616-0j 0.125925-0j -0.0600573-0j 0.177329-0j 0.154981-0j -0.0660561-0j -0.0461774-0j -0.0260974-0j -0.0459374-0j 0.0828696-0j 0.030319-0j 0.0168953-0j -0.0498861-0j -0.095484-0j -0.258355-0j 0.0454766-0j -0.179668-0j -0.154709-0j -0.0834377-0j 0.0789584-0j 0.0549101-0j 0.0726134-0j -0.020182-0j 0.0726915-0j -0.0245925-0j 0.0441335-0j -0.0579721-0j 0.0192894-0j 0.0206858-0j -0.0530141-0j -0.0200882-0j 0.05656-0j -0.203718-0j -0.0561723-0j 0.165858-0j -0.0611427-0j 0.100806-0j -0.0433364-0j -0.0626941-0j 0.0866388-0j 0.0602512-0j 0.0331485-0j 0.00904534-0j -0.00192417-0j 
-0.114892-0j -0.0677322-0j 0.308627-0j 0.0252145-0j -0.1425-0j 0.0934249-0j -0.0321991-0j 0.0539389-0j 0.0378217-0j -0.136226-0j 0.0649705-0j 0.0375107-0j -0.16766-0j -0.301014-0j -0.0245925-0j 0.0285905-0j -0.209334-0j 0.0441335-0j 0.0646966-0j 0.0178293-0j 0.0102938-0j -0.100763-0j 0.0269694-0j -0.0406204-0j 0.0187554-0j -0.0151454-0j 0.00230176-0j 0.0864946-0j 0.060151-0j 0.0646966-0j -0.0212977-0j 0.0767102-0j 0.112058-0j -0.201098-0j 0.0308715-0j 0.194467-0j 0.0218294-0j -0.0113841-0j 0.0217315-0j -0.0301195-0j 0.108485-0j -0.00549905-0j -0.00317488-0j -0.0081975-0j 0.00986855-0j 0.0102294-0j 0.00840482-0j 0.00322346-0j 0.00224169-0j -0.000424261-0j 0.000177584-0j -2.33548e-05-0j 
-0.0598924-0j -0.0473491-0j 0.0252145-0j 0.285973-0j -0.0996166-0j 0.166062-0j 0.0698192-0j 0.0937435-0j 0.0398676-0j 0.0199338-0j -0.358211-0j -0.202213-0j 0.0569761-0j -0.0245925-0j -0.278919-0j 0.030137-0j 0.0530482-0j -0.0956972-0j 0.0337259-0j -0.098301-0j -0.0554917-0j 0.0342424-0j 0.0188533-0j 0.0102938-0j -0.0406683-0j 0.00514688-0j -0.00499103-0j -0.0293936-0j 0.0634047-0j 0.0838468-0j -0.0224498-0j -0.0112249-0j 0.148531-0j 0.050961-0j -0.0669404-0j -0.0219962-0j 0.0230102-0j -0.0119999-0j 0.022907-0j 0.0653099-0j 0.032655-0j 0.0303187-0j 0.0171152-0j 0.0706072-0j 0.0104024-0j -0.00259228-0j -0.0723929-0j -0.00109544-0j 0.00236295-0j 0.000919949-0j 0.00018719-0j -2.46181e-05-0j 
0.109125-0j -0.267594-0j 0.1425-0j 0.0996166-0j 0.0683811-0j -0.0603055-0j -0.0427554-0j 0.178062-0j -0.0726392-0j 0.261632-0j 0.015156-0j -0.0447506-0j -0.286964-0j -0.0467124-0j -0.032655-0j -0.0549101-0j 0.0117398-0j -0.155389-0j -0.0206528-0j -0.0342424-0j 0.101107-0j -0.0235055-0j 0.0358112-0j -0.0187554-0j -0.00900007-0j 0.0290877-0j 0.00909371-0j -0.055832-0j 0.0140317-0j -0.0513455-0j 0.0137476-0j -0.0495162-0j 0.0173895-0j 0.0827481-0j -0.196381-0j 0.0134699-0j 0.0675045-0j 0.00734841-0j 0.0964997-0j -0.039994-0j 0.144051-0j 0.00354962-0j -0.0104808-0j -0.0432379-0j 0.0168909-0j 0.00158744-0j 0.131901-0j -0.00208074-0j 0.000522931-0j -0.000563351-0j -0.000341063-0j 1.50754e-05-0j 
0.000219211-0j -0.08636-0j 0.0934249-0j 0.166062-0j 0.0603055-0j 0.00397627-0j 0.000262007-0j -0.000438906-0j 0.000300167-0j -0.00108114-0j -0.000906456-0j 0.000100056-0j -0.000268774-0j -0.0946026-0j -0.168156-0j 0.0364535-0j 0.0215662-0j 0.0113664-0j 0.040539-0j -0.237068-0j 0.0261678-0j -0.0860912-0j -0.10533-0j 0.0371987-0j 0.0240117-0j -0.0768821-0j 0.0146009-0j 0.111664-0j -0.0254556-0j -0.0200797-0j 0.0555104-0j -0.199938-0j 0.181912-0j -0.0122962-0j -0.00561244-0j 0.0001698-0j 0.00801223-0j 0.044461-0j 1.93757e-05-0j -0.0388841-0j 0.140053-0j -0.149701-0j 0.0165242-0j 0.0107163-0j 0.0101189-0j 0.0159944-0j -0.0105829-0j -0.0251525-0j 0.00573391-0j 0.00386165-0j 0.00180152-0j 0.000303599-0j 
-0.000482071-0j -0.0612274-0j -0.0321991-0j 0.0698192-0j 0.0427554-0j 0.000262007-0j 0.00363846-0j -0.00077362-0j 0.000320892-0j 0.000160446-0j 0.000185267-0j -0.000547032-0j 9.26336e-05-0j 0.032605-0j -0.0706994-0j -0.246089-0j 0.0230552-0j -0.024996-0j -0.0891501-0j 0.0484534-0j -0.143067-0j 0.0296715-0j -0.0746768-0j 0.0397671-0j -0.0528045-0j 0.0264976-0j -0.032109-0j 0.243025-0j 0.171845-0j 0.109781-0j 0.0593431-0j 0.0296715-0j -0.0371803-0j -0.0131452-0j 0.0123424-0j 0.000181524-0j 0.00856544-0j -0.300145-0j 2.07135e-05-0j 0.0855107-0j 0.0427554-0j 0.0305968-0j -0.0903422-0j -0.0936118-0j 0.0108176-0j 0.0170988-0j 0.0924465-0j 0.00866886-0j 0.00612981-0j -0.00849221-0j 0.00192591-0j 0.000324561-0j 
0.000647257-0j -0.254992-0j -0.0539389-0j -0.0937435-0j 0.178062-0j 0.000438906-0j 0.00077362-0j 0.00189119-0j -0.000173302-0j 0.000624198-0j -0.000100056-0j -0.000431128-0j 0.000155177-0j 0.0546188-0j 0.0949253-0j -0.0210465-0j -0.0124512-0j 0.0335612-0j 0.119698-0j -0.0261678-0j -0.112754-0j 0.0497048-0j -0.311004-0j -0.0214767-0j 0.0708985-0j 0.0443879-0j 0.0431115-0j -0.0644693-0j 0.0146968-0j 0.0865209-0j -0.0320489-0j 0.115434-0j 0.0200797-0j 0.00709924-0j -0.0165717-0j -9.80342e-05-0j -0.00462587-0j -0.0256696-0j -1.11866e-05-0j -0.114812-0j 0.41353-0j -0.0165242-0j -0.0712006-0j -0.239638-0j -0.00584217-0j -0.0092344-0j 0.236655-0j 0.0145218-0j -0.00331048-0j 0.0114022-0j -0.00104011-0j -0.000175283-0j 
-0.000275268-0j -0.0349616-0j 0.0378217-0j 0.0398676-0j 0.0726392-0j 0.000300167-0j 0.000320892-0j 0.000173302-0j 0.00279393-0j -0.000188463-0j -0.000647487-0j -0.000373827-0j -0.000538678-0j 0.0373537-0j 0.0393743-0j -0.0457754-0j -0.0805753-0j -0.0706608-0j 0.04965-0j -0.0569143-0j -0.0328595-0j -0.103699-0j 0.0415895-0j -0.0467112-0j -0.0897121-0j -0.0311246-0j -0.0183346-0j -0.0440905-0j 0.095107-0j -0.0245925-0j -0.50394-0j 0.033993-0j -0.0425954-0j 0.0764415-0j 0.0488121-0j 0.000207962-0j -0.0696833-0j 0.0544534-0j -0.000216573-0j 0.353002-0j -0.0238116-0j 0.035053-0j 0.0202379-0j 0.0131248-0j -0.0629059-0j 0.0195891-0j 0.0132892-0j 0.00993143-0j -0.021423-0j 0.00472953-0j -0.00226221-0j 0.000371832-0j 
0.000137634-0j -0.125925-0j 0.136226-0j -0.0199338-0j 0.261632-0j 0.00108114-0j -0.000160446-0j 0.000624198-0j 0.000188463-0j 0.00171901-0j 0.000323743-0j 0.000186913-0j -0.00194021-0j 0.134541-0j -0.0196872-0j 0.0228877-0j 0.0402877-0j 0.0353304-0j -0.024825-0j 0.0284572-0j 0.0164297-0j -0.373502-0j 0.149797-0j 0.0233556-0j 0.0448561-0j -0.112105-0j 0.0091673-0j -0.158805-0j -0.0475535-0j 0.0122962-0j -0.033993-0j -0.310057-0j 0.0212977-0j -0.0382207-0j -0.024406-0j -0.000103981-0j 0.0348417-0j -0.0272267-0j 0.000108287-0j 0.0238116-0j 0.21719-0j -0.0175265-0j -0.0101189-0j -0.00656238-0j 0.031453-0j -0.00979456-0j -0.00664459-0j 0.0357711-0j 0.0107115-0j -0.00236477-0j 0.00113111-0j -0.000185916-0j 
