0.160814-0.155423j 0.055303-0.168376j 0.0383014+0.0556561j 0.0438144-0.0207478j -0.0172201+0.0410295j 0.0169718-0.01787j 0.0044034+0.038229j 0.0267629-0.0660571j 0.0153436+0.0282541j 0.00067276-0.0262692j -0.0174443+0.0235649j 0.000567296-0.0115557j -0.00302284-0.014656j 0.0233747-0.0130443j 0.00553567+0.00794767j 0.00806164-0.0158377j -0.00935157-0.035655j 0.010806-0.0450981j 0.00337475-0.0338572j -0.0366206-0.0025614j -0.0158762-0.00669059j -0.00615752-0.0227967j -0.00555467-0.0330581j -0.0160295-0.0210801j 0.0070267-0.00361803j 0.0122304+0.00906871j -0.00830729+0.0116097j 0.00849652+0.000328582j -0.0104838-0.000351775j -0.00226777+0.000901883j 0.00180697-0.00397857j -0.00169971-0.0116504j -0.00345748+0.00930017j 0.00723287-0.00951712j -0.00443583+0.00492969j -0.00725321-0.0242454j 0.0262134+0.0199086j 0.0145985+0.0127664j -0.0375566+0.000441941j -0.00840362+0.00169729j -0.00560104+0.00589463j -0.0038046-0.013578j -0.024813-0.0284201j -0.00887714+0.0144274j 0.00195945+0.00786656j -0.01796-0.00765591j -0.00246303+0.012951j -0.0177236-0.0342668j -0.00149081+0.0171102j 0.000669257-0.00508335j -0.0012085+0.00474609j -0.00452892-0.0190669j -0.00413061+0.00817131j -0.00133053+0.011152j 0.00779671+0.00652427j 0.000505922+0.000171889j 0.00626733-0.0063123j 0.00146397-0.0171921j 0.00560672+0.0116341j 0.00815713-0.00204953j 0.00752513-0.00506633j -0.00871337-0.011626j -0.00532124-0.00645496j -0.00620466+0.00287451j -0.000971542-0.0037945j 0.00308411+0.00443047j 0.00487541-0.0127091j -0.00268684-0.0061343j 0.00123809+0.00549632j 0.00526251+0.00292682j -0.00408621-0.0014796j -0.0017528-0.00621495j -0.00265731-0.00452251j 0.0070235+0.000659994j 0.00314713+0.00752347j -0.0116657+0.00138569j 0.00406538+0.0147092j -0.00561465+0.00603103j -0.00717875-0.0021143j -0.000859079+0.00845791j -0.0146579-0.0049658j 0.00822929-0.00311427j -0.00746721+0.00247538j -0.00865833+0.00270326j 0.00198915-0.00834287j 0.00652592+0.0058324j 0.00178778-0.00958571j 0.0172416+0.0102941j 0.0122747-0.00280109j -0.0051332+0.00482716j 0.00190869-0.00404977j -0.00304391-6.15755e-05j 0.00459547-0.00465338j 0.00123986+0.00428284j -0.00191551+0.00304979j 0.00191911+0.00570056j -0.00385366+0.0124444j -0.00319131+0.00041543j -0.000850131-0.00314457j -0.00697073+0.00524584j 0.00404033-0.00270522j 0.00382293+0.00756865j -0.00255509+0.00107188j -0.00234343-0.00936573j 0.00168361-0.00333765j -0.00293056+0.0162312j 0.000715841-0.000816969j -0.00217025+0.00826271j 0.00200122+0.00429375j 0.00361532-0.00152185j 0.00184801+0.0099219j -0.00364926-0.00850598j 0.00449816-0.000138368j -0.0061634-0.00146124j -0.000455365-0.00449561j 0.00083346+0.00517096j -0.00339143+0.000242482j -0.00224126+0.000257491j 0.00084204-0.00483798j -0.00218231-0.00451846j -0.00388633+0.00182683j -0.0041898-0.00444857j -0.00208963-0.00406763j 0.00405499-0.00539738j 0.00214289+0.00333471j 0.000935917+0.0044797j 0.00299383-0.00254863j 0.0037604+0.002401j 0.000963852-0.00737165j -0.000261924-0.00409897j 0.0012196+0.00162908j -0.00140441+0.00196313j -0.0017881+0.00644345j 0.000349203+0.00357873j -0.000936007-0.00237459j 0.000375732+0.000888064j 0.00067335+0.00202338j -0.00148009-0.00319573j -0.00334371-0.00160212j -0.00032586+0.00604913j 0.00178171+0.000805868j 0.00227259-0.00818848j -0.00553077-0.00300768j -0.0010073-0.00395312j 0.00102633+0.0014708j 0.0024291-0.00216911j 0.00578109+0.000638642j -0.00158617+0.00626709j 0.00721189+0.000684645j -0.000863486+0.000909271j -0.00497668+0.00438572j -0.00331749-0.00412002j -0.00366467-0.00224766j 0.00286657+0.00294007j 0.00327341+0.00214374j -0.00350242-0.00169713j -0.000830103+0.00167621j -0.00415076+0.00214165j -0.00102098-0.00248719j -0.00803894-0.00486246j 0.000513058-0.00629427j -0.000699694-0.00233086j -0.00385909-0.000798967j -0.00469991-0.00747476j 0.00219652+0.0033999j 0.00240854-0.00181977j 0.00143608-0.00205118j -0.0021752-0.00107649j 0.0014731+0.000843325j 0.00422725+0.00523692j -0.000245846+0.0038729j 0.000274384+0.00764176j -0.00122525-0.00222861j -0.000128058-0.00367647j -0.000904089+0.00876308j -0.00255477+0.00515449j -0.000262048-0.00486534j -0.000734564+0.00422124j -0.00489463+0.00521881j 0.00268338+0.00403846j -0.00458321-0.000368852j -0.0013791+0.00205399j -0.00630771-0.00553994j 0.00121641-0.000391987j -0.00736571-0.00199814j 0.00644764+0.00902625j -0.00185645-0.0072465j 0.00129778-0.0025111j -0.00547205+0.0034216j 0.00805929-0.000428952j 0.0119286+0.00407579j -0.0137099-0.00787695j -0.00171749-0.0100608j 0.0101729-0.00375363j -0.00222387-0.00546959j 0.0064356-0.00134064j -0.0148206-0.00437005j 0.0100089+0.00776079j -0.00108488+0.0110749j 0.00728323-0.012914j 0.00479287-0.0113402j -0.000591393-0.00699062j -0.0163818-0.00827345j 0.0137804-0.00360439j 0.0106858-0.0118053j 0.0159613+0.0133398j 0.00736777+0.0259568j -0.00954546+0.0150866j 0.00712758+0.0162222j 0.0175556-0.0181364j 
-0.205522-0.256127j -0.14574-0.0598203j 0.0104033-0.0192846j -0.010675-0.0385743j 0.000686089-0.0229356j -0.0354365+0.0303415j 0.0143117+0.0139141j -0.046705-0.0183455j -0.00229041-0.0163138j -0.0111233-0.0216741j 0.00806678+0.00393106j 0.0246336-0.00533761j -0.0233705-0.0142554j 0.0143561+0.0327062j 0.0260323-0.0162181j -0.0133451-0.0190308j -0.00900566-0.00451897j -0.0251689-0.0127432j -0.0237253-0.0178461j -0.00663836-0.00578983j -0.00236445+0.0193383j -0.00304955-0.00906221j -0.0204322-0.00279637j -0.0134301+0.00392887j -0.00559871-0.000528842j -0.000881841-0.00163859j 0.00347599-0.00204387j 0.00986678-0.00526987j 0.000611163-0.0131911j 0.00519955+0.00632039j -0.00796231+0.00594464j -0.0145495-0.0199407j -0.01355-0.00821027j -0.0222314-0.00742204j -0.0052017-0.0113625j 0.00828733-0.000196692j 0.0279528+0.00392785j 0.0123565+0.000984481j 0.0191012+0.00483744j -0.00869318-0.0141649j -0.00115132-0.00522434j -0.00144632+0.00289815j 0.00429997-0.00113333j 0.00556109+0.024514j 0.0054598-0.00551575j -0.0128111+0.0264249j 0.0178153-0.0016949j -0.0251201+0.00747406j 0.0295289+0.00470127j 0.00612009+0.00935032j -0.0132745+0.0102857j -0.00930918-0.00475023j -0.00599823-0.010825j 0.0168692-0.0133432j -0.000965749-0.010518j -0.000953494-0.0078628j -0.00703122-0.00911655j 0.00500703-0.00590328j 0.00415023+0.00786011j -0.00814125+0.00827881j 0.00247397-0.00321815j 0.0114985-0.00310771j 0.000204867+0.000332716j 0.000904505+0.00424302j 0.00650859-0.00196767j 0.00655005-0.00503379j -0.00513713-0.00359903j 0.010181-0.00134159j 0.000317726+0.00519399j 0.0015927+0.00438158j -0.00195069+0.00107611j 0.00243446-0.00583635j -0.00158336+0.00528882j 0.00738741-0.0029123j -0.00529582+0.00121151j 0.00540016-0.0145246j 0.00761969-0.000724901j -0.00100579-0.00529316j -0.00126381-0.00771951j -0.0101983+0.00213108j -0.000579274-0.00971929j 0.00864759+0.0073386j -0.000602476+0.000106428j 0.0106831-0.0132576j -0.00301591+0.00272024j -0.0127117+0.00126233j -0.00748819-0.000332689j -0.0108089+0.0163315j 0.00249968+0.00815166j -0.00357474+0.00176982j -0.00110017-0.00369629j 0.000566488+0.000604962j 0.00192377-0.00123262j 0.00134133+0.00272677j -2.89213e-06-0.00216466j -0.00475529+0.00302374j 0.000629667+0.00413213j -0.00277111-0.00236005j -0.000286338+0.00265876j -0.00517521-0.00730473j -0.00245019-0.00601014j -0.00499611-0.00225332j -0.00295554-0.00473596j 0.00283067+0.00474606j 0.00038719-0.00170264j 0.0051854+0.00656219j 0.00425194-0.00389523j -0.000604654+0.00381116j 0.00487717+0.0063237j 0.00251632-0.00356193j 0.004202+0.00390999j 0.000382498+0.00146858j -0.00194431+0.00370227j 0.00655426+0.0010024j -0.002976+0.00256484j -0.00191123-0.00383092j -0.00184967+0.00243168j -0.000845816-0.00607387j 0.00579923+0.00430853j 0.00358411-0.00304237j -6.85129e-06-0.00604011j -0.000911217-0.0063884j -0.0117196-0.00181771j -0.00460941+0.00112828j 0.00246209-0.00979237j -0.00214789-0.00444063j 0.00123454-0.00109068j -0.0027342+0.00238752j -0.00843205+0.00310768j 0.00238313-0.00430553j -0.0105465+0.00639483j -0.00418591-0.0056137j -0.00208689-0.00269409j 0.00585617+0.000970515j 0.000432959-0.000108988j 0.00519517-0.000944619j -0.000494923-0.000430727j -0.00801893+0.000735212j 0.00344982+0.00127814j 0.00249274-0.00292705j -0.00105382+0.00287858j 0.00203375+0.0016319j -0.00105745+0.00166442j 0.000172054-0.004483j -0.0039369-0.000208596j 0.00570729+0.0025298j -0.000767164+0.00304053j -0.00401814-0.000225705j -0.00250663+0.00989535j -0.0016704-0.00128966j -0.00343854-0.00377303j 0.00564516-0.00165818j 0.0031991-0.00183022j -0.00297643+0.00396038j 0.000199322+0.00199974j -0.000795567-0.00721188j 0.00362214-0.00342345j 0.00129944-0.00391591j -0.00440248+0.00502827j -0.00325524+0.00155741j -0.00462447+0.00231314j -0.0047167+0.00234469j 0.00621656-0.00482077j -0.000169291+0.00524553j -0.000399411+0.00381438j -0.000892573+0.00553964j -0.000585585-0.00373741j -0.00159872-0.00749999j -0.00294137+0.00413327j -0.00149038+0.00303203j -0.00300887+0.0058338j -0.00193954-0.0048465j 0.00593733-0.0027306j 0.00102252+0.00353219j -0.0022739-0.00475712j 0.00228473-0.00288694j 0.00146697-0.00475587j -0.00262547-0.0040123j 0.00200435+0.0136172j 0.00431231-0.000580515j 0.00386356-0.00185647j -0.00249047-0.00272617j -0.00244209+0.000551692j -0.0100094+0.00056444j 0.00724292-0.00335473j -0.00122365+0.00535397j -0.00252663-0.00414299j 0.0112081-0.00379671j -0.00430827+0.0028454j 0.00339083-0.0051928j 0.00853956+0.00269318j 0.00139344-0.0115468j 0.000437551+0.00538942j 0.0104529+0.00287991j 0.00535535-0.00213105j -0.00355369+0.000524174j -0.00942717-0.00849315j 0.00109874+0.00839743j -0.0071019-0.00383202j 0.0038875+0.00866041j -0.00526997+0.0165283j 0.000920928-0.00171024j 0.00103696-0.00591863j 0.000930634+0.0187457j 0.0121338+0.0172518j -0.0186207+0.00358907j -0.0175804+0.0181471j -0.0117692-0.019181j -0.0167518-0.0099979j -0.00720134+0.0118894j 
0.475982-0.200452j -0.0705005+0.0470058j -0.0222666-0.000508539j -0.0118161+0.0291008j -0.00269906-0.0380205j -0.0433471-0.000965597j -0.0166557-0.00105302j 0.00778736+0.0130247j 0.00167386+0.0117539j -0.00459309+0.0175425j -0.0143537-0.00253065j -0.0184431-0.0223634j 0.00397083+0.0251942j 0.0281022+0.00208655j 0.00376746-0.0200918j -0.00223941+0.00558327j 0.00366313+0.00578162j -0.00127888+0.00629793j 0.00392474+0.00426873j 0.00336329+0.00575898j -0.000273393-0.0118144j 0.000609611+0.0172577j -0.0194533-0.000844797j 0.0129334+0.000915497j 0.00129469-0.00203167j -0.0201522+0.0066735j -0.00368001+0.00325686j 0.0133518+0.00766298j -0.0401028-0.00614797j 0.0152923+0.0153731j -0.00677293+0.00185608j 0.00218948+0.0110378j -0.00753434+0.00433314j 0.0104876+0.0284125j -0.00451736+0.00443247j 8.25898e-05+0.000479607j -0.0162042-0.00913508j -0.0220575-0.0124635j 0.00579526-0.0118639j -0.00673121-0.00276351j 0.00161412-0.00349178j 0.00118244-0.00149383j 0.00253952+0.000201334j 0.00134675-0.0105374j -0.00238756-0.00204189j 0.00995536-0.00477336j -0.000182814+0.00158045j 0.00460594+0.00519314j -0.00927848+0.0129556j -0.00402612-0.00315987j 0.00167408-0.00892886j 0.00278839+0.00297474j 0.00186292+0.00285446j -0.00967921+0.0134139j 0.00257299-0.000917693j 0.011084-0.0167698j -0.00324621+0.0116594j 0.0145289-0.00944947j 0.00276011+0.0166435j -0.00539965+0.0124917j -0.00984124+0.00413492j -0.0107987+0.00152128j 0.00633283-0.0237691j -0.0129051+0.0187087j 0.00440497+0.00359079j 0.0110696+0.00468166j 0.00847765+0.00499939j -0.00802074+0.00681977j -0.0045579-0.0116614j 0.0052886-0.00708027j 0.00365308-0.0111748j 0.00347677-0.0141121j -0.00626476+0.00581415j -0.00510369+0.00936277j -0.00835206+0.0113725j 0.000386078+0.00368236j 0.00387373-0.00184776j 0.00621791+0.00112549j -0.00101646-0.0101953j -0.00417559+0.00690859j -0.00580074-0.00186275j 0.00128542+8.67892e-05j -0.00749598-0.00853636j 0.00482092-0.000874939j -0.00291596+0.00374508j 0.00541546-0.00916022j 0.00299263-0.00294391j 0.000510102-0.00356699j -0.00139756+0.000172872j 0.00242148-0.000182754j -0.00138802+0.000198331j -0.00185276+0.000216628j 0.00107286+0.00105216j 0.00167571-0.00245341j -0.00157529+0.00135399j 0.00460136+0.0013377j -0.00240006-0.000866806j 0.00183509+0.000708415j -0.00128809-0.00176332j 0.00517585+0.000883836j 4.74348e-05+0.00926097j -0.00343507-0.0026322j -0.00142378+0.000246696j -0.00819615+0.00537169j 0.000590092+0.00191558j -0.00167633+0.000874062j 0.000733051+0.0039237j 0.00469265+0.00766531j 0.0101795+0.00134579j 0.00120583-0.00500147j -0.00155078-0.00919509j -0.00697264-0.00711584j -0.00582186-0.000178214j -0.00400203+0.00631219j -0.00842452+0.00880683j 0.000662179-0.00454864j -0.00419952-0.00486618j 0.00742148-0.000909669j -0.015502-0.00945184j 0.000190623-0.00106335j -0.00669852+0.0120684j -0.0163737-0.00282351j -0.00616315+0.00823326j -0.00714709-0.0113341j -0.00271875-0.00368907j 0.00114441-0.00295719j 0.00213225-0.00974918j -0.00121577-0.00436096j 0.0065808-0.000910948j 0.000443503-0.00781747j 0.0023206+0.0100266j -0.00841714+0.00286522j -0.00275591+0.00593314j -0.0010979+0.00758824j -0.00298075-0.00272373j 0.00226426+0.00434673j -0.00188346-0.00117295j 9.78263e-05-1.83904e-05j -0.00570526+0.000202539j -0.00761183+0.00401495j 0.00352397-0.000721016j 0.000878045-0.00116839j 0.00491766-0.00380961j 0.00260533+0.00318462j -0.000788571+0.00204227j 0.00428162+0.00563168j 0.00722395-0.00173405j 0.0101848-0.00115016j 0.0109578-0.00361819j -0.00368952+0.00541778j 0.00325636+0.00277024j -0.0052647-0.00505016j -0.00111697+0.000321094j 0.00128802+0.00396466j 0.00583669+0.00327081j -0.000278296+0.000309584j -0.000965264+0.00637609j 0.000132137-0.000135544j 0.00230146-0.00409625j 0.00477243+0.00546161j -0.00328689-0.00149611j -0.00311903+0.00223743j 0.00182827-0.00715723j -0.00971417+0.000182307j 0.00883189+0.0021594j 0.00187295-0.0022177j 0.00327607-0.00197089j 0.00110388+0.00423525j -0.00200381+0.00106867j -0.000935658+0.00186884j 0.000593646-0.0019404j -0.00534562-0.0027113j -0.00192048-0.000264474j -0.00272839-0.00813969j -0.00320263-0.00330022j -0.000540428+0.00275605j 0.000907724+0.000436367j -0.00384779+0.00381892j 0.00538799+0.00289112j -0.00307632+0.00219443j -0.0017039-0.00365576j 0.000247583-0.00314932j -0.00224461+0.0021528j 0.00252297+0.00183785j 0.00267886+0.00581711j -0.0020392+0.000652634j -0.00172171-0.00019388j -0.00385942+0.000819468j 0.00238877+0.000629644j 0.002032-0.00196599j -0.00345833+0.00271209j -0.00284499+0.0019923j -0.00208373-0.000388833j -0.0056915-0.000837981j 0.00087092+0.00275588j -0.00205835-0.00056025j 5.83095e-05+0.00345311j -0.00314293-0.00040901j 0.000329136-0.00252854j -5.6724e-06-0.00346892j -0.00250471-0.00218732j -0.000945273+0.00274329j 0.00299449+0.000472035j -0.00109679-0.00191161j -0.00155314-0.00106271j 0.00200856+0.000868034j 0.00306043-0.00373831j 0.00226002+0.00253098j -0.000277043-0.00154686j -0.00049866+0.00315694j 
0.038421-0.0689476j 0.0165224-0.0356891j -0.00372762-0.0181736j -0.044595+0.000637692j 0.0191106+0.0619312j -0.0158161+0.0825892j -0.0221176-0.0345121j 0.00498385+0.0124247j -0.0111212+0.0191387j 0.0116422+0.0338575j 0.0320122-0.0193326j -0.0198033-0.0368521j 0.0479565+0.0133466j -0.0191346+0.043222j -0.0220149+0.00186221j 0.00110334-0.00168624j 0.000698531+0.00236225j 0.00449501-0.0104691j -0.00118782-0.00510786j -0.0110081-0.00428452j -0.00538788+0.00483896j -0.0019717-0.00782816j -0.00824298-0.00823124j -0.00380253-0.00261167j -0.00315363+0.00198777j 0.00514338-0.00559636j -0.00314724-0.00293791j -0.00181424-0.00947614j -0.00142897+0.000308292j -0.00287275+0.00458412j 0.00272402-7.48135e-05j -0.00505709-0.00675574j 7.89971e-05-0.00524209j -0.00453934-0.00890663j -0.00354225-0.00619817j 0.0123314-0.00532618j 0.00763248+0.00416536j 0.00197412+0.00389699j -0.0070278-0.00351109j -0.00512785+0.00564995j 0.00287493+0.00250231j 0.00190195+0.000241739j 0.00268085-0.000189621j 0.00318239-0.000209703j -0.00134637+0.00103751j 0.00208843-0.00191252j -0.00354735+0.00217057j 0.000309083+0.000872111j -0.00346799+0.000785257j -0.000558628-0.00487027j -0.00218586+0.00490407j 0.00080847+3.24181e-05j 0.00156974+0.00554017j -0.00479952+0.0033548j -0.00189137-0.00167089j -0.00267403-0.000815412j 0.00373047-0.00280742j 0.000679062-0.006788j 0.00338955+0.000299135j 0.00491138+0.000783674j 0.00423732-0.00282624j -0.000844987-0.00308707j -0.00328384-0.00384979j 0.00140078+0.00314227j 0.000915318-0.00216228j 0.000610649-0.00129778j 0.00392078-0.00151563j 5.17642e-05-0.00388827j -0.00164058-0.00088323j -0.00316984+2.85281e-06j -0.00221432+0.00129204j -0.00188518-0.00216076j 0.00179574+0.00160629j 0.00306832+0.00447489j 0.00290358-7.60422e-05j -0.00232982-0.00188665j 1.02324e-05-0.00303129j 0.00102741+0.000613997j -0.00142623+0.00117516j 0.00416038+0.00224404j -0.00335378-0.00312058j 0.00328568-0.00293382j 0.000362116+4.46906e-05j -0.00279939+5.18539e-06j -0.000220947+0.0027895j -0.00338208+0.000426469j -0.000205267+0.0016954j 0.00407156+0.0021999j 0.000318517-0.00214966j 0.000753678+0.00238993j 0.000541813-0.000790674j 0.000467711-9.00323e-05j 0.00144044+0.0014162j 0.00118309+0.00129046j 0.00187935+0.00021342j 0.00127739-0.00121888j -0.00226516+0.000179431j 0.00154322-0.0033277j -0.00300601+0.00441204j -0.00144877-0.000277834j 0.000997633+0.00263553j 0.00437412+0.000251262j 0.000626296+1.72902e-05j -4.5337e-05+5.59503e-05j -0.0030181-0.00311769j -0.000773498-0.000261379j -0.00471359-0.00550981j 0.0119163-0.0047629j 0.0109733-0.00634783j 0.00928105-0.00226736j -0.0016051-0.0047287j 0.00392877+0.00705173j -0.00281225-0.00849582j -0.00272802+0.00544474j 0.00382327+0.00115082j -0.00190203+0.000315424j 0.00780474-0.000466118j 0.0119337-0.00496935j -0.00727309+0.00711732j -0.00691672+0.00702208j -0.0169518-0.00811898j 0.00427215-0.0156297j -0.00719939-0.00989735j 0.00218368+0.00146578j -0.00593369-0.00913942j -0.00478238-0.00371127j 0.00198947+0.000718146j 0.00977394-0.00752507j -0.00519254-0.00138038j 0.0115241-0.00553807j -0.00878507-0.0100598j 0.0114979-0.00239895j -0.0116508+0.010343j 0.000737176+0.00147873j -0.00108864+0.00168045j -0.00213333-0.000606196j -0.00630727+0.000126809j -0.00401246+0.00155939j -0.00013429+0.00296097j 0.000147534+0.000215986j 0.00159415-0.00506264j -0.000138272+0.00396273j 0.000914007+0.00179668j -0.00203012+0.00432312j -0.00730237-0.00585872j -0.00419554+0.000987704j 0.0154313+0.00265586j 0.00394795-0.00521016j 0.00188328-0.00892339j -0.00537315-0.00528158j -0.00594961+0.00432931j 0.0105582+0.00188328j -0.00500534+0.000552152j -0.00480264-0.00763508j -0.00606822-0.00630896j -0.00309657-0.00415023j -0.00379961+0.00213635j -0.000887275-0.00533894j -0.00112741+0.00186681j -0.00155863+0.000902511j 0.00355696-0.000225005j -0.00233996+0.00604529j 0.00842929+0.000905786j -0.00083285-0.00112033j -0.00127316+0.00433392j 0.00442857-0.00392784j -0.00143313+0.000251032j 0.00388682+0.00395033j -0.00788257-0.00234649j 0.000835282-0.0038101j 0.000454466-0.00332547j 0.00335361+0.0108436j -0.00234393+0.00144296j -0.00795584+0.00335389j 0.0036024-0.00631156j 0.00173344+0.000921532j 0.0027026+0.00433965j -0.00694563-0.00161515j 0.000129752-0.00562403j 0.00423056+0.00558488j 0.000643107+0.0025491j 0.00132076+0.000610192j 0.00325461+0.000819078j 0.00127451+0.00197956j 0.00186901-0.00326335j -0.00440543+0.00164173j -0.00663931-0.00204259j -0.000108635+0.00537897j -0.00171393-0.0030859j -0.00104957-0.00213861j -0.00393635-0.00209232j -0.00188202+0.00093308j -0.000397388+0.00032796j -0.00482313+0.00136149j -0.000666968+0.00100207j -0.000430894-0.000656257j -0.00158039+0.00213895j -0.00192142+0.000956599j 0.000716945+0.000908061j -0.000985319+3.35751e-05j 0.00100112-0.00262623j -0.00174646+0.00010349j 0.000396319+0.000525001j 0.000661945-5.27893e-05j -0.00301021-0.00177312j 0.00271195-0.00163637j 0.00101879-0.00111579j 0.000235465+0.000471193j 0.00234807+0.000344059j 0.000795159-0.00193113j 
0.128136+0.50727j -0.0740664-0.0785043j 0.00126778-0.0090912j 0.00986422+0.00340026j -0.0348543-0.0103386j -0.00669365+0.0345139j 0.0070571+0.0178645j -0.0146244-0.00959199j 0.00940625-0.0123319j 0.00992552-0.00302161j -0.000149898+0.0182953j -0.00904367+0.0195488j 0.00989789-0.0055214j -0.00567407-0.0322976j -0.0153094-0.00702148j -0.00735896-0.000626689j -0.00254289-0.000559983j -0.00841073+0.00104703j -0.0117129-0.00236379j 0.00110645+0.00222509j -0.0184035+0.0175916j 0.0136221-0.0134322j -0.032025+0.0227068j 0.00648517-0.00105461j -0.00406642-0.00318556j -0.0115458-0.00398938j -0.00192411+0.00254162j 0.0159254-0.017939j -0.014897+0.0225181j 0.00829319+0.0272378j -0.00133553-0.00755618j 0.00041142-0.00852722j -0.00263232-0.0189011j 0.0017258-0.0254974j 0.00108517-0.0121355j 0.00108883+0.00137166j 0.00492138+0.00605628j 0.0030175+0.00848718j -0.00804316+0.00574726j 0.00444334+0.00687995j 0.00171981-0.00139327j -0.00174421+0.0011872j 0.000531118+0.00195982j -0.00215915+0.00975586j 0.00243245+0.00243984j 0.00837143+0.00357089j 0.00206499-0.0178167j -0.00494784+0.00689024j -0.000120149-0.00480372j 0.00739028+0.00541617j -0.0040632-0.00794667j 0.000390481+0.00327889j -0.00552712-0.00276442j -0.00545816-0.00291806j 0.014875-0.00833138j 0.00743884+0.00748213j 0.0169687+0.0280897j -0.0027974-0.00163361j 0.0058867-0.0179828j 0.00523615+0.0129109j 0.00334487+0.00647155j 0.000445032-0.00575056j -0.00922683-0.0127679j 0.010673-0.000538101j -0.0108702+0.0010796j -0.0229948+0.00285302j 0.00520159+0.0136566j 0.00629754+0.000787932j -0.00574376-0.00546711j -0.0035897-0.0086898j -0.0126812-0.00232441j -0.0131285-0.00276989j 0.00521982-0.00158391j -0.0134977+0.00285927j 0.0180923+0.00110614j -0.00153949+0.00256303j -0.0043119+0.00168771j -0.00173184-0.00270862j 0.00286556+0.00326502j -0.00465457-0.00196987j 0.00875037-0.00122778j -0.00214651+0.00142736j 0.00172459+0.00964595j -0.00835273+0.0013551j 0.00315122-0.000743817j -0.00912648+0.00422145j -0.00490372+0.0017233j -0.00194147+0.0014012j -0.000617515+0.000602153j -7.39594e-05-0.000984325j -0.000844472-0.000612786j 0.00295586+0.00218925j -0.0044745-0.00535387j -0.00520514-0.0010618j -0.00337411+0.00391388j -0.00161031+0.00218829j 0.00724198-0.00314559j -0.00134307+0.00479731j -0.000874656-0.0101706j 0.00204228+0.00311195j -0.00456127-0.00284499j -0.00293246-0.00244462j -0.00349413-0.00918731j -0.00157161-0.00651262j 0.00256348+0.00292502j 0.00144101-0.00604533j 0.00616495+0.00360612j -0.00219932-0.00366291j 0.000490386-0.00119539j 0.00528133-0.00401171j 0.00649262-0.00250042j 0.00554875-0.00531775j -0.00807441-0.00177031j -0.0130061+0.000412636j -0.00961193-0.0130578j 0.00696611+0.00318422j -0.00215337-0.0115065j -0.00359704-0.00719342j -0.0042068-0.0028122j 0.00120021+0.00989153j 0.00798193+0.00180529j 0.00382748+0.00341977j 0.00235829-0.00296668j 0.00793675-0.00324288j 0.00878177+0.00734253j 0.0111093+0.00251612j 0.00695209+0.00128292j 0.00321384-0.00933795j 0.0096275+0.00543354j -0.0025053-0.00472725j 0.00242348-0.00645949j 0.00904568-0.00198941j 0.00425658+0.00943098j -0.00724935-0.0028835j 0.00178703-0.00151509j -0.00197997+0.0035607j -0.00112532+0.00400045j 0.00590199-0.000514221j 0.00282014-0.00539197j -0.00269128-0.00810223j 0.000283292-0.00202576j 0.000709326+0.00380963j 0.00634125+0.00475543j -0.00535952+0.00606742j 0.00492239-0.00108274j 0.00047101+0.00714703j -0.00610598-0.00934644j 0.000690702-0.000189281j 0.00194932+0.00189343j 0.000888242-0.00654445j 0.00597004+0.00275106j -0.0049352+0.0053764j -0.000465448+0.00457889j 0.000788559-0.00415033j 0.000131283-0.00164035j 0.00797845+0.0013884j -0.000576743+0.00246714j -0.00311715-0.00154114j 0.00272558+0.00411412j -0.00219589+0.00320449j 0.000125215-0.00382552j 0.00164706+0.00103216j -0.00326276+0.000942808j -0.00292545-0.00902596j -0.00191821+8.07623e-05j -0.00563933+2.74401e-05j 0.00346949-0.000224469j 0.00338907+0.00748952j -0.00307033+0.00174548j -0.00626163+0.00169808j 0.00613147+0.00323902j 0.00160223+0.00558831j 0.000632378+0.00201858j 0.00492346+0.00572851j 0.00370998-0.00185888j -0.001807-0.0027163j -0.00529307+3.77168e-05j 0.00116929-0.00410182j 0.00401532+0.00611088j -0.00232237+0.000752333j 0.00585807+0.00412858j 0.00287287-5.32317e-05j -0.000915232+0.00146081j -0.00110877-0.00239664j -0.00507784-0.00255359j 0.00431464-0.00638204j 0.00271375-0.000897679j 0.00267979+0.00164331j 0.00115949-0.00259754j 0.000868751+0.00535018j 0.00435603-0.00117358j 0.00566663-0.00196066j -0.00265168+7.77952e-05j 0.00611153+0.00014795j -0.00111416-0.000262722j 0.000840392+0.00171747j 0.00153037-0.0053165j 0.00134782-0.00202617j 0.0012938+0.000344824j -2.72797e-06+0.00367785j 0.00135725+0.00697733j 0.00152575-0.000720158j -0.00128091-0.00206857j -0.00134775+0.00325172j 0.00117977+0.00201862j -0.00439637-0.000734815j -0.00455463+0.00119566j -0.000412225-0.00489843j -0.00228739-0.000322459j -0.00197299+0.00214463j 
