-0.0099153-0.0130485j -0.0121562+0.0121797j -0.0377573+0.00683769j 0.0134477+0.0482329j -0.0303582+0.0129436j -0.0592062-0.0652449j -0.0830344+0.0738778j 0.0718072+0.0752225j 0.0280046-0.0241259j 0.0507167-0.0171954j 0.0076288-0.032316j -0.0102576+0.0607963j 0.0184315-0.0645538j 0.0145077+0.00187535j 0.0734614+0.00090909j -0.00792845+0.106218j 0.104952-0.0014597j 0.162247+0.142835j 0.05349-0.0778501j 0.185463-0.171869j -0.0130409-0.295045j 0.00855417-0.0747014j -0.193102-0.060193j -0.0930911+0.236577j -0.0864281+0.0381355j -0.00548425+0.0182053j -0.290923+0.0366465j -0.0814613+0.034853j 0.0508099-0.00379921j -0.261993+0.021819j 0.0364972+0.0114451j -0.0275683+0.00746242j 0.103362-0.0720808j -0.223822-0.349109j 0.257502-0.0142404j -0.0889551+0.273467j 0.121329-0.0717416j 0.0815222+0.137884j -0.064746-0.0930621j -0.125059+0.0900426j 0.0288865-0.0393363j -0.00936719+0.0817748j -0.0943643-0.0378385j 0.0767221+0.00447062j 0.0241263-0.0165844j 0.00181752-0.0130928j 0.00813592-0.00103512j -0.00213764+0.00542708j 0.0190268+0.0142268j -0.0214187-0.00245895j 0.0204212-0.00534838j 0.00228365+0.00288139j -0.0409597-0.0367461j -0.0205845-0.026299j 0.0159992+0.0566888j -0.00904729-0.0223374j -0.00167322+0.0158991j 0.00768623+0.000462522j 0.00634698-0.00242814j 0.00896934+0.0297998j -0.0206471-0.020452j -0.00179742-0.00439308j -0.0160442-0.00106813j 0.00601946+0.0140352j -0.000180439-0.00688443j -0.00828209+0.00925494j -0.00175999-0.00799546j -0.00740203+0.0161937j 0.00827757+0.0195001j 0.00246428-0.00416356j 0.00557869+6.18105e-05j 0.00586515+0.0106557j -0.00382244-0.000904525j -0.00897847-0.0078676j -0.00713636-0.0188238j -0.00910435-0.0202792j -0.00634474+0.0270396j 0.00862668+0.0396805j 0.00238728-0.00179667j -0.0065811-0.0297271j 0.0113322-0.0324465j 0.0155366-0.0316721j 0.00179213+0.0125387j -0.00311243-0.0226008j -0.0203306-0.0118354j -0.00532357+0.0190481j 0.0479493-0.0403195j 0.0116503-0.0131954j 0.0349086+0.0135812j -0.0264938+0.0663697j 0.0647714+0.0131139j 0.00226156-0.00858432j -0.0102791+0.000210974j -0.00101498-0.00322853j 0.000799683+0.00622544j 0.0155264-0.00508015j -0.00755932+0.00201011j -0.0028745+0.013034j -0.0106547-0.027459j -0.00987426+0.0112712j -0.00611432-0.00778773j -0.0397719+0.010546j -0.00562618-7.88924e-05j -0.00311718-0.0162302j -0.0120662+0.0345067j 0.0130711+0.0257218j -0.0165445-0.00460054j 0.0123072+0.000149683j -0.0344133+0.00581358j 0.00353273-0.010974j 0.0219178+0.0244053j -0.0111939+0.0086972j -0.0124051-0.0183363j 0.0175671-0.012403j -0.00197137-0.00696165j 0.00496115+0.00060862j -0.0106637-0.00776534j -0.00964955+0.00329273j 0.00130524+0.00813067j -0.0138593+0.00312062j 0.00422972+0.00218345j -0.0124275-0.00673247j -0.0115538+8.32123e-06j -0.00171265-0.00210076j 0.00735367+0.00943139j -0.00585355+0.00245484j 0.0068127+0.00368387j 0.00642876+0.00225814j 0.00175332-0.0160007j -0.00908275-0.00771648j -0.00720212-0.00903503j 0.00228929-0.00171277j -0.00566881-0.0146688j -0.00232058+0.00521978j -0.00379551+0.00643907j -0.000965173+0.00301964j 0.000381387-0.00483177j 0.0032765+0.000375551j 0.00206326-0.00697038j 0.00293064-0.00357364j 0.0066492-0.00599404j -0.00231598+0.00483514j -0.00147856-0.0116941j -0.00615147-0.0124338j 0.00431894+0.00923411j 0.000290825+0.00147574j 0.00347386+0.00969149j -0.00111762-0.000846743j -0.00482584-0.00705012j 0.000764656+0.00398202j -0.00404664-0.00129696j -0.00635559+0.00980913j -0.000261743+0.00309169j 0.00457865-0.00173554j -0.00311226-0.012611j 0.00322597+0.000544237j 0.00961287+0.0095989j 0.00729875-0.00226509j -0.00196335-0.00858452j -0.0027876-0.00558853j -0.00122525+0.00520124j 0.00729178-0.0132871j -0.0102509+0.00573978j -0.00556313+0.00494389j 0.00423993-7.01066e-05j -0.00827886+0.0124436j -0.000451565+0.000127556j 0.00367161+0.015483j -0.00467173+0.010281j -0.0154468+0.0168276j -0.00531717+0.00349234j 0.0074706-0.00264714j 0.00541534-0.011216j -0.00739797-0.00430524j -0.00952883-0.00349505j 0.00821984+0.00827182j -0.010957-0.00244318j -0.00211717+0.00177399j -0.00337646+0.00630169j 0.0028094+0.000317417j -0.0277014-0.00659934j 0.00942053+0.00596268j 0.000936636-0.0118041j -0.0206635+0.0232319j -0.000875877+0.00982145j -0.0181348-0.0150551j -0.00613189+0.00584326j 0.00336972-0.0112094j 0.00323289-0.00872894j -0.000511647-0.00698012j -0.0119567-0.0186235j -0.0131344+0.0096783j 0.0154911-0.00203821j 0.0013043-0.0144321j 0.0227756+0.0234255j -0.0241988+0.0236193j 
0.0345673+0.0242209j 0.0235186-0.0336465j 0.00184932-0.0311334j -0.0340663-0.0104534j 0.014982-0.0168347j -0.055164-0.0911823j -0.115293+0.0632703j 0.0457839+0.0621774j -0.022916+0.0200119j -0.00875859-0.07089j -0.00248597-0.0388285j 0.00237329+0.000612756j 0.00020377-0.0231546j -0.0407794+0.00995794j 0.0546447-0.018103j -0.0859476+0.118857j 0.13098+0.0802964j 0.0663757+0.173883j -0.0638774+0.05436j 0.0949375-0.189572j 0.111372+0.00197283j -0.049002+0.112883j 0.192807+0.187812j 0.235463-0.276987j -0.121639-0.00862276j 0.0674368-0.163719j -0.0765758-0.0447431j 0.184095+0.054757j 0.147566+0.0289594j 0.141968+0.0670791j -0.336834-0.170288j 0.240188-0.0834684j 0.0188523+0.10932j -0.0316206+0.225738j -0.0534102+0.194897j 0.0241509+0.190172j 0.173498-0.0348774j 0.0350253+0.193352j -0.00161688-0.0784903j -0.0782204+0.0119937j 0.0866619-0.055577j -0.0642838-0.0371114j -0.0683421-0.0261659j -0.0570296+0.0570546j 0.0339618+0.0727915j -0.00179109+0.0110669j -0.0514621-0.00901905j 0.0220782+0.0106443j 0.030146-0.0167663j -0.00151977+0.0239965j -0.0355138-0.0322345j 0.0216847+0.0264859j -0.010415-0.018827j 0.0300306-0.00349079j 0.0227555+0.0311995j -0.00771947-0.00241686j -0.0055149-0.00839779j -0.00383589-0.01094j 0.0085959-0.00609294j -0.00345323+0.00871806j -0.0117421+0.0036971j 0.0156612+0.0237768j -0.00580373+0.017613j -0.00578126+0.00599579j 0.00984623+0.0174706j -0.0144601-0.00191041j -0.0116532-0.00564169j -0.000639903+0.00905494j -0.00253564-0.00903999j -0.00728332-0.000132561j 0.00746717+0.00189712j 0.00713043+0.0287913j 0.0120953-0.0201664j 0.0127071+0.0426732j -0.0155507-0.0108999j -0.0095496-0.0219692j -0.00494836+0.0136734j 0.00804464+0.0247567j 0.00461224+0.00335936j -0.0160679-0.00647712j -0.00381269+0.00912046j -0.0100475-0.00397552j 0.0365375-0.0187041j -0.0126332+0.0203549j 0.0106974-0.020657j -0.00145236+0.00106633j 0.00280359-0.0420194j 0.026354-0.0576047j -0.0293617+0.00433332j -0.0249605+0.0235831j 0.052345+0.0121827j 0.00276003-0.0126569j -0.0146966-0.00238982j -0.00637494-0.00362854j -7.45059e-05+0.0159897j 0.0289764-0.000736593j -0.0127048-0.00830304j -0.00773425+0.0142704j 0.0105882-0.0326013j -0.00469879-0.0182941j -0.0305313-0.00467595j -0.00985822+0.0118271j -0.00251544-0.00710257j -0.00159464-0.004131j -0.00541731-0.012537j -0.00513836-0.0164262j -0.00439398+0.00559694j 0.00944683+0.0123112j 0.030228-0.0122295j 0.00078875+0.0106466j 0.000826074-0.00294593j 0.010801+0.0173291j -0.00224741-0.00480096j -0.00613149+0.00538551j -0.0143284-0.0137001j 0.0072587+0.00333334j -0.0129633-0.000593691j 0.00589071+0.00995753j 0.00974167-0.0193927j 0.0109908+0.00447154j 0.00616308+0.000687424j 0.0137095+0.000727769j 0.00924981+0.00161764j 0.00815233+0.0024809j -0.0164627-0.00776211j -0.00237745+0.00216928j -0.00836528+0.00521555j 0.00666636+0.00201333j -0.00744094+0.00113446j 0.00248034-0.00131574j 0.00718772+0.0157367j -0.00752335-0.0118659j 0.00984307+0.0141744j -0.00475698-0.0040299j 0.0051325-0.00370839j -0.000517412-0.00990064j -0.00297332-0.00150736j -0.000490189-8.09006e-05j -0.000870719+4.99782e-05j -0.00663442+0.000262857j -0.00486221-0.00426113j 0.00252332+0.00174044j 0.000264301+0.00479967j -0.000258517+0.0076073j 0.00416913-0.0104333j -0.00658986-0.00161196j 0.00292571+0.00219131j 0.00310839-0.0122058j -0.00982454+0.0100787j 0.00234648+0.00133777j -0.00241751+0.00685971j -0.00151653-0.00849237j 0.00713217-0.00711122j 0.00341594+0.0107066j -0.00367876+0.00956918j 0.00318383-0.00768402j -0.00448092-0.00452498j -0.00235137-0.00650657j -0.015086-0.00262357j -0.00170827+0.0101893j 0.00731084-0.006251j 0.00188837-0.00474057j -0.0022819+0.0140433j 0.0074539-0.00749423j -0.00164506+0.00385136j 0.00336921-0.00370265j -0.00698637-0.00209157j -0.00374935-0.005144j 0.0232962-0.00575096j 0.0104083+0.00152082j -0.00313252-0.0212752j -0.0108868-0.00705599j -0.00557766-0.015025j -0.00589243-0.00341751j -0.00808604+0.00844098j -0.00368954-0.00218565j 0.010978-0.0046792j -0.000475413+0.00267492j 0.00203134-0.00663837j -0.00400036-0.00195625j 0.00616726+0.0131271j 0.00137263+0.00496796j 0.00996576+0.00779466j 0.00745074-0.00318387j 0.0267212-0.00878781j -0.00375255+0.0128028j -0.00228595+0.0229653j -0.0063112-0.0149694j 0.00280672+0.00448092j 0.00846425-0.00494032j 0.0109899-0.0146064j -0.00880501-0.0105551j 0.0122339+0.0209948j 0.0227161-0.00997164j 0.00510168+0.0296229j -0.0290274+0.00589072j 
-0.0415285-0.00908569j -0.0118303+0.0406018j 0.0172331-0.0429823j -0.051232-0.0297026j 0.0248882-0.0306199j -0.0146808-0.0623779j -0.0784632+0.0126831j 0.00251611+0.0212637j -0.0398986+0.0400371j -0.043501-0.063429j -0.00732805-0.0219197j 0.00605132-0.0364433j -0.00810347+0.0152154j -0.0498962+0.0142248j 0.0144693-0.0179819j -0.0985433+0.0344377j 0.0529148+0.103739j -0.0639276+0.0172222j -0.23934+0.164233j -0.133176-0.202304j 0.0138892+0.32628j -0.115394+0.101413j -0.114518-0.196356j -0.0323318+0.179783j -0.219307+0.041861j -0.294068+0.0679572j 0.043753+0.0668413j 0.0918649-0.0370521j -0.433135-0.0780351j -0.0726866-0.0511959j -0.0337422+0.176804j 0.0082296+0.279648j 0.0336402-0.185122j -0.00837565+0.0735037j 0.0328853+0.134795j 0.00278439+0.0720829j 0.116839+0.0174019j -0.020283+0.124858j 0.0357128+0.0187725j 0.0561664-0.019611j 0.100339-0.0473478j -0.0269617-0.12661j -0.0424828-0.0214856j -0.0520923+0.00177766j -0.0121415-0.0134769j 0.0419918-0.0337239j 0.00365385+0.0021506j 0.049412+0.0372592j -0.0458927-0.00420865j -0.000145721+0.00132557j 0.00685011-0.0155087j 0.0249055+0.0244567j 0.000645959+0.00129127j -0.011562-0.00518583j -0.00668237-0.0142463j 0.010031-0.0024617j 0.0282577+0.0181118j -0.00566521+0.00137064j 0.00752181-0.00433829j 0.0140212+0.0126751j 0.00590074-0.0162233j 0.00842395+0.0280928j -0.0092237-0.00918822j 0.00186748-0.00260223j 0.0167959+0.0297934j -0.0194662-0.0133564j -0.00176549+0.00664184j -0.00379973+0.0087927j -0.00390891+0.00670532j -0.020472+0.0171949j -0.00162319+0.019712j 0.0149367-0.00550799j -0.000791179+0.0138061j 0.0116675-0.000352675j 0.00430386+0.00850248j -0.0130354-0.00999027j -0.00741137+0.023061j 0.00462006+0.017261j 0.0252582-0.0268038j -0.0190144+0.0150914j -0.00942131+0.0383261j 0.0217871-0.0222513j -0.0148182-0.0261145j -0.0251276-0.00521723j -0.00282926-0.016185j 0.0245819-0.00556228j -0.010256-0.020762j 0.0201449-0.0240771j -0.0183751+0.00214106j -0.0156399+0.00673965j 0.0207617+0.00796579j 0.00274516-0.00877286j -0.00975475-0.00410358j -0.0116728-0.00155222j -0.000998965+0.0173512j 0.0195041+0.00178446j -0.00711259-0.016934j 0.00209892+0.00798482j 0.0217526+0.000360347j 0.0223221-0.0294189j -0.0269051+0.00202891j 0.0275768+0.0204802j -0.00720884+0.0103419j -0.00381858+0.000868797j 0.00810915-0.0323822j 0.0111443-0.0290684j -0.00952317+0.00892765j -0.000854902-0.00330964j 0.00839448+0.0174315j -0.0171268-0.0218986j 0.0112+0.0136246j 0.0152527-0.00293552j 0.026945-0.00173965j -0.0163632+0.000782598j -0.0162241+0.00183458j 0.000174743+0.00260658j 0.0169948+0.0123294j 0.00329471-0.00062354j -0.0143609+0.00611109j 0.00938994+0.0164861j 0.0184399-0.000714765j -0.00159723+0.00759576j -0.0108367-0.000129355j -0.004763-0.00446409j 0.00687895-0.0026476j 0.0161006+0.00324853j 0.000945487-0.00942272j 0.00609514-0.00259862j -0.0012184+0.00745229j -0.00464162-0.00256239j 0.00161877-0.00690692j 0.0031864+0.00894442j -0.00532545-0.00058935j -0.00390334-0.00184018j -0.00437838-0.013886j 0.0104532+0.014878j 0.00269572+0.0117228j -0.00428014-0.0054027j -0.00377379+0.00309549j 0.00329409-0.000723409j -0.000932683-0.00147003j 0.00289872+0.00614666j 0.00234175+0.0142228j 0.00428898+0.00962805j -0.00285792-0.00298127j 0.00205211-0.00090716j 0.00813381-0.00711742j -0.00570054-0.00919551j -0.00927406+0.00281585j 0.00200396+0.00106686j 0.00244889-0.000883921j -0.00382056+0.00670992j -0.0133418+0.0164304j 0.00612234-0.00788206j 0.00557431+0.00807352j -0.00111879+0.0136925j 0.00460789-0.00198744j -0.000548554-0.019482j 0.00684958+0.00790185j -0.000907276-0.000411875j 0.00270308-0.00571761j -0.00411451-0.00145316j 0.0112915-0.00260823j -0.00305629+0.00229007j 0.0166009-0.00264721j 0.00657149-0.0132449j 0.0101331-0.00116298j -0.000644863+0.00498369j -0.0043577-0.0159003j 0.0085413-0.00619468j -0.00700949-0.00484963j 9.95208e-05+0.00470349j -0.0103846-0.00255111j 0.0073579+0.00128891j 0.00364436-0.00159452j 0.00179765+0.0167149j 0.00242898+0.00746558j -0.0105634+0.0169972j 0.0239033-0.00132845j -0.00662736+0.00201042j 0.00934274+0.017496j -0.000609583+0.00213485j 0.0011385+0.00766252j 0.00805225-0.00267217j 0.0202562-0.00685141j -0.00157301+0.00942413j -0.00513778+0.0132853j -0.0107096-0.0100994j -0.0036482+0.0126249j 0.00911614+0.00198025j 0.0134024-0.00202886j -0.000955134-0.00993098j -0.00134809+0.0171107j 0.0161431+0.00132634j -0.00419638+0.0132322j -0.012103-0.00374489j 
0.00234013+0.00390882j -0.00327018+0.00211476j -0.000742295-0.0114635j 0.000875535+0.00030441j 0.00847453+0.00576713j 0.0538889-0.0203522j -0.032437-0.0427255j 0.0175585+0.00240196j 0.0207888+0.00195753j -0.0115188+0.0134466j -0.00231104-0.00861683j 0.013757-0.00398392j -0.00329635-0.0108629j 0.00712169+0.00726102j -0.0182901-0.0220417j -0.0333079-0.102183j -0.079662+0.0371879j -0.0615148+0.0359935j 0.0402093+0.0791013j -0.0246401+0.0323228j 0.0633041-0.0331021j 0.0059045-0.0125411j 0.0155281-0.0341539j -0.0343498-0.0354338j -0.0483371-0.0175252j -0.00190007+0.017765j -0.0441097+0.061286j 0.0355925+0.0110164j 0.0278166+0.00672612j -0.0386428-0.0185224j -0.0306621+4.65225e-05j -0.0124754+0.0113507j -0.0363677+0.0397848j -0.0610505-0.00770041j 0.0178592-0.00662059j 0.0346886+0.0910155j 0.0336213-0.0733899j 0.0984181+0.042607j -0.127358-0.0354081j -0.00963172+0.196056j -0.0114771+0.0334295j 0.176769+0.0241984j -0.00820705-0.00687674j -0.0616877-0.172407j -0.146979+0.0238752j -0.0649282-0.0484406j 0.0467309+0.0178505j 0.00785119-0.0234559j -0.048539+0.122391j -0.0442448+0.0451734j -0.0183545-0.033905j 0.0442676-0.0202812j 0.0696742+0.0604322j 0.125431-0.0318912j -0.129119-0.0774257j 0.0124694-0.00123119j -0.0608934+0.0130244j 0.0544555-0.0579294j 0.065125-0.0782861j -0.0659877-0.0486289j 0.0441027+0.039695j 0.0156719+0.0840959j -0.0281542+0.0778081j 0.0330587-0.0518097j 0.0135838+0.0402861j -0.0258377+0.0199209j 2.9661e-05+0.0710555j -0.102922+0.0613231j -0.00402573-0.0451271j 0.0734761-0.0167029j 0.00962685-0.0110603j -0.0031832-0.0472885j -0.107956+0.0102092j 0.024215+0.0717419j -0.0159945+0.0660871j -0.0286327+0.0495612j 0.0018459-0.0910615j 0.125307-0.108706j -0.00612562-0.0640342j 0.0550976+0.0779367j 0.0367994+0.0983745j 0.00943077+0.149377j 0.129336+0.111062j -0.095579-0.0774049j -0.109865-0.0763562j 0.091342-0.103077j -0.0596575+0.047779j -0.0647219+0.0737141j -0.0577734+0.172319j -0.181166-0.179553j -0.26868+0.14277j -0.142138-0.0448777j -0.0022903+0.174664j -0.0858996-0.0567596j -0.132318+0.125063j 0.0560799+0.0843868j -0.069731-0.0758748j -0.0345284-0.00535839j 0.0679027-0.0715035j -0.0329183-0.0351655j -0.0411441-0.00492822j -0.035718+0.00731302j 0.0224063-0.0305761j 0.0185162+0.0466586j 0.026375+0.0136102j -0.0480831+0.0244674j 0.052364+0.000406018j -0.00436626+0.00672503j -0.036456-0.0210181j 0.00338162+0.00624316j -0.00276051-0.0257368j 0.035884-0.0136506j 0.00113612+0.0503895j 0.0233598-0.00571339j -0.022334+0.0331747j -0.0327806-0.00940722j 0.000455686+0.0101454j 0.00948538-0.0265708j 0.0260422+0.0313181j 0.0143894-0.0230412j -0.00495736-0.00921215j -0.0151771+0.0230054j 0.0103934-0.013452j -0.00522264+0.0139621j -0.00327929-0.0237034j 0.0361493-0.00538182j -0.00280364-0.00944652j -0.0221606-0.00418825j -0.0212285+0.00689482j -0.0223799-0.011745j 0.00975335+0.0112283j 0.00673114+0.0105845j -0.0297594-0.00272975j -0.00518192+0.000679752j 0.0130689-0.00512776j 0.00721964+0.00750095j -0.00960954-0.00213289j -0.0164761-0.0102304j -0.0114992+0.0106413j -0.0359324-0.00423593j -0.0046734+0.0221402j 0.00306956-0.00413801j -0.0258388-0.0166742j 0.01904-0.0079721j -0.0165805-0.00544274j 0.0203308+0.0185718j 0.00510315-0.0239959j -0.00171594-0.00577221j 0.0301042+0.00842493j 0.00426478+0.00736689j 0.0117306+0.00961962j 0.00674184-0.0107372j 0.00945578-0.00358116j -0.0252304+0.000888235j 0.00194241+0.0120899j -0.0162846+0.00694072j -0.000552998-0.0149242j -0.043643-0.0205787j -0.00228327-0.00504756j 0.00932521+0.00101285j 0.0116854+0.0083699j -0.0177988+0.00654627j 0.0544348-0.0170594j -0.0102126+0.00661175j -0.0190433-0.000743451j 0.0285576+0.00646242j 0.0170992+0.0328464j 0.00792768-0.0143136j -0.0171851+0.0220151j 0.00542953-0.037219j -0.00751465+0.000153243j -0.024236-0.0221031j -0.00120774+0.00449522j 0.019956+0.0074614j 0.022444+0.032421j 0.0144089-0.010273j 0.00696444+0.0140461j 0.00633381+0.0383905j -0.0224943+0.0312979j 0.0400678-0.0131751j -0.00939-0.0139122j 0.0134503-0.0524834j -0.000944783-0.0551541j 0.0113366-0.00976294j -0.0395396-0.0248695j 0.0269344+0.00487365j -0.00968429-0.00175411j 0.0194337+0.0386273j -0.0280712-0.0155647j 0.00591911+0.0478516j 0.0354016-0.00117439j -0.0132157-0.0424564j 0.0240859+0.069602j 0.069219-0.0272337j -0.053681-0.068099j 0.077149-0.0659265j 
-0.00377977-0.021319j 0.0190304-0.00288997j -0.0413728-0.0128174j 0.00382111+0.00742284j 0.0301981+0.0104521j -0.0311781-0.0402693j -0.0266605+0.0357934j 0.00381465+0.000698661j 0.0183461-0.0187018j 0.0146008+0.0166129j -0.00262523+0.00778755j 0.00754352-0.014887j -0.00240314-0.00637349j -0.00811327-0.00611761j -0.0198451-0.0151161j 0.00175686+0.106086j 0.103021-0.00354114j 0.0181553-0.0275457j -0.0285756-0.00931734j -0.00980664+0.00123374j -0.0194719+0.00428189j 0.0351485+0.0243099j 0.032676-0.0372512j -0.0300547-0.00241809j 0.0480059-0.0126056j 0.004145-0.0349738j 0.0228709-0.0151601j -0.0272109+0.0483247j -0.00870175+0.0201793j -0.0257776-0.000267599j 0.0202215+0.00767511j -0.00854712-0.000472965j -0.0155539-0.00620264j -0.0206922-0.0353787j -0.0215804-0.0462976j -0.0427237-0.0245187j -0.08844+0.0527198j -0.0743408-0.0983344j 0.0466675+0.0272848j 0.00361449-0.042595j -0.010338-0.0174038j 0.0047842+0.014884j -0.134115-0.00653636j 0.0103783-0.11422j -0.0930941-0.0355539j -0.0299143+0.011441j 0.0204452-0.0851076j 0.0592756+0.0194662j -0.000315684+0.0525134j -0.000813803-0.0933902j -0.125375-0.0715044j -0.0140784-0.0152072j 0.0310056-0.0434257j 0.0124683+0.104349j 0.03083-0.00830375j -0.189819-0.164878j 0.104367-0.10094j 0.0756955-0.122766j -0.00549074+0.00806498j 0.0272221+0.0184134j 0.0512158-0.043181j -0.00535053-0.00565858j 0.0375339-0.0160372j 0.026318-0.00876703j 0.00739281+0.0153904j 0.0167841-0.00110154j -0.245118+0.144983j -0.113818+0.0438816j -0.0332452-0.0654715j 0.069711+0.033208j -0.0140606+0.00660387j -0.0348201+0.0206196j -0.026509-0.0336601j 0.00866136+0.2734j 0.0758882+0.029215j -0.00765231-0.00646571j 0.0175472+0.0756659j -0.0126112+0.118045j -0.123898-0.0509008j 0.113782+0.13807j -0.17162-0.00596455j 0.0269438+0.136675j 0.0618643-0.139896j -0.0255079+0.099553j 0.126156+0.0689676j 0.0640366+0.0952332j -0.0875377-0.0397029j -0.233421-0.0840797j -0.162482+0.265211j -0.153645-0.0229435j 0.123686-0.0509336j 0.133595+0.0515098j 0.0440843-0.158277j 0.0190683+0.0274581j 0.0778636+0.00616179j 0.0565092+0.00338954j -0.0125267+0.0474829j -0.0595283+0.0355732j 0.000386544-0.0752837j -0.0478382-0.0577933j -0.0652053+0.00352393j 0.016451+0.0143464j 0.0128223-0.065336j -0.00522528-0.019456j -0.00277231-0.0282661j -0.00557675+0.0220359j -0.0282981-0.00353208j 0.0447178+0.00502327j 0.010601-0.0146499j 0.0539847-0.0286553j 0.000642726-0.0280121j -0.0211155+0.0257524j -0.00590137-0.00355355j -0.00149617-0.0478348j 0.023739+0.00908348j -0.0168087-0.00820265j -0.00148304-0.00687268j -0.0512806-0.00026803j 0.010115+0.00224465j -0.0190533+0.00505222j 0.0316192+0.00653189j 0.00522147-0.0261382j -0.0134863+0.0125374j -0.00347056+0.00481111j 0.00228004+0.0115145j -0.00642462-0.00237229j 0.00329407-0.0339916j 0.00799277-0.00170672j 0.00422148+0.0106287j 0.00583822+0.0050363j 0.0206167+0.026968j 0.0123721+0.017679j -0.00380285-0.0113957j -0.00465513-0.0135735j -0.0150813+0.00939394j 0.0148279-0.00570293j -9.13557e-05+0.00155238j -0.011203+0.0172361j -0.0243837+0.00574841j -0.0182334+0.00680824j -0.0122112+0.0141249j 0.00148397-0.0121014j -8.26963e-05+0.0179572j 0.0018937-0.00214506j 0.00345862-0.00400614j -0.0124776-0.00944265j 0.0273637+0.0249608j 0.00846353-0.00480789j 3.63021e-05-0.00216776j 0.0243357-0.000809399j -0.0137844-0.0079536j -0.00484103-0.00919226j -0.0100736+0.0100179j 0.0201233-0.0190458j -0.0197389+0.0119747j 0.0211891-0.00886294j -0.00397771+0.022447j 0.0165267-0.0074096j -0.0287647-0.0148201j -0.0183878+0.00207049j 0.0311482+0.011602j 0.0120486-0.000928191j 0.00499242+0.0323482j -0.00125691-0.00659346j 0.0168401+0.00427605j -0.00134842-0.0119392j -0.0194234-0.00119993j 0.0263326+0.0336368j 0.000295399+0.0334406j 0.0166539-0.0168133j -0.0114932-0.0283238j -0.0171718+0.0101856j -0.0250165-0.00312373j -0.0248222+0.0119063j 0.00593829-0.00248718j -0.00133296+0.0137158j 0.00240504-0.0115019j 0.00720037-0.0149907j 0.0257927-0.00763573j -0.00170996-0.00752399j 0.0175779+0.0261928j 0.00501084+0.0370639j 0.0523194-0.00542861j -0.0010496-0.000157828j -0.018379-0.0177398j -0.00495925-0.00703122j 0.017713+0.0323568j 0.0156815+0.00580329j 0.0147388-0.0560131j -0.035737-0.0487142j -0.0104508+0.0131486j 0.0299327-0.0195856j 0.025807+0.00902274j 0.0184272-0.0187665j -0.0213455+0.0684542j -0.0684764-0.016007j 
