-0.00936214+0.0175311j -0.00447055+0.0116524j 0.00826963+0.0141509j -0.0090613-0.0101309j 0.00624378+0.0059502j -0.00722172-0.00977345j -0.0143803+0.0142993j 0.00494909-0.00434713j 0.00849039+0.0032253j 0.0103896-0.00538096j 0.00648915-0.00457535j -0.00442642-0.00725819j 0.00086737+0.00911358j 0.0112717+0.00479372j 0.00374742-0.00994034j 0.0242771-0.00178878j 0.00158205+0.0218845j -0.029779+0.0106523j 0.0026802+0.000267649j -0.0138724-0.0105978j 0.0150971+0.0136296j -0.0084716-0.000230712j -0.00285925-0.00271168j -0.00730937+0.00471083j -0.00514086-0.00580206j 0.000814713-0.00148032j 0.000259495+0.0162101j 0.00122727+0.00719074j 0.00481544-0.00891196j -0.00245639+0.00474979j -0.00578037-0.00876683j 0.0196637+0.0021995j -0.00596644-0.0054055j -0.00918991-0.00401371j -0.00153751+0.0204728j 0.011061-0.00514404j 0.00285871-0.0019658j 0.0114012-0.00419425j 0.0118076-0.00232434j 0.0138164+0.0368844j 0.00935947-0.00145987j 0.021452+0.0300214j 0.0380434-0.0124527j -0.0329076+0.0357606j 0.0127557-0.0305253j -0.00772522-0.0240087j 0.00426942+0.00442487j -0.0222252-0.0177086j 0.00716334+0.0286601j -0.030453+0.0148856j -0.015172+0.0377917j 0.0394793-0.00686026j -0.0135037-0.0175998j -0.0172318+0.0063323j 0.0273333+0.0155427j 0.00400909-0.00485325j 0.00231563-0.00832632j -0.0257459+0.0182633j 0.00669794+0.0146536j 0.0190587-0.0140728j 0.00274512-0.0302948j 0.00628695-0.0137639j 0.0134186+0.0106817j 0.00968728-0.00127284j -0.00110606-0.0185721j -0.0388839-0.0162733j 0.00821022-0.0116826j -0.00387039-0.00974099j 0.0105396+0.00118624j 0.0440362+0.0175261j 0.00328203-0.00741781j 0.01227+0.00892614j -0.0256716+0.00594501j 0.0205709-0.00528735j 0.0526954-0.0265588j 0.0150649-0.000978534j -0.0234594+0.00172102j 0.00844176+0.00285736j 0.0128261+0.00709468j -0.00406031+0.018466j 0.00503036-0.011866j 0.00897571+0.00319446j 0.00697195+0.0548874j 0.00167405+0.0241053j -0.024076-0.0159017j -0.031438-0.0525387j 0.0130901+0.0395663j -0.0136124+0.00892197j -0.0470786+0.0233017j 0.00241534+0.00592879j -0.0108381+0.0139341j -0.00748074-0.000395704j -0.0112833-0.00545881j 0.00357862+0.0225768j 0.0185798-0.00434543j -0.0215594-0.0225762j -0.0149883+0.0239297j -0.00601665-0.0333758j -0.0367348+0.0481897j -0.0451106+0.0386808j 0.0607555+0.000534876j 0.0623569-0.0225951j -0.0268851-0.000887451j -0.0315987+0.0358362j 0.0788576+0.0114132j 0.0244202-0.037137j 0.0207926-0.00652254j -0.0255375+0.0263353j 0.0713441+0.0195855j -0.0310873+0.020272j -0.047462-0.0452568j -0.0235252+0.015155j 0.0857158+0.040024j 0.0116205-0.0139418j 0.0391184+0.029221j -0.0303532-0.0132285j 0.0483404-0.0171739j -0.0302124+0.0207043j 0.0324636+0.0249986j 0.0288234-0.0267447j 0.021131+0.00207822j 0.0366514+0.0218653j 0.0189108-0.00586114j 0.0264053-0.0265457j 0.0469524+0.0180876j 8.86796e-05-0.0241935j -0.0131607-0.0260967j 0.0148263+0.00173059j 0.0569223+0.071127j -0.00585159-0.00720419j -0.0284256-0.0282519j 0.0193537-0.0294973j -0.015852+0.0122158j -0.0091064-0.0309057j 0.00669747+0.0131163j 0.00697371-0.0299354j -0.00938594+0.00770715j -0.00546852-0.00304199j -0.00827913+0.0355385j 0.000773224-0.021109j 0.001242-0.0143064j -0.00558755+0.0156356j 0.00480873-0.00699527j 0.00188615+0.0387077j 0.0312866+0.0690438j -0.0130954-0.0322005j -0.0212779-0.00891051j 0.0338982+0.0350384j 0.00394682+0.00142535j -0.00662616+0.0054463j 0.00346865-0.0135928j -0.0249654-0.0228391j -0.141526-0.106793j -0.0643518-0.0586897j 0.00602593-0.0247612j -0.134883-0.0379508j 0.0285285-0.0265022j -0.00600507-0.024978j 0.12497+0.0694288j 0.0420035+0.0382262j -0.0627335-0.0660342j 0.011933+0.0106655j 0.00555953+0.00986176j -0.00970566+0.00109191j 0.0252794+0.0438027j 0.0143681-0.00817063j -0.0172887+0.0310763j -0.089167+0.00211548j 0.0386398-0.108493j 0.0206132+0.0168022j -0.0195868+0.0702315j -0.0914011+0.166322j 0.0240826-0.094003j 0.0676898-0.148402j -0.0831712+0.0359822j 0.0255136+0.0716107j -0.00909035+0.0881589j 0.133891-0.223073j -0.103992-0.0285607j 0.0209586-0.0329598j -0.026955-0.190517j -0.0576844+0.0795057j -0.0476735-0.129032j -0.113047-0.0241632j 0.0535774+0.0593086j -0.0988535+0.0746207j 0.0280697-0.0270113j 0.0117099+0.0366979j -0.320619-0.0727432j 0.00987366+0.00476414j 0.0148791-0.0695202j -0.0403863+0.131726j -0.162974+0.0830902j -0.0312857-0.195546j 0.0295672-0.226228j 0.242313+0.0319561j 
0.00281765+0.00742725j 0.00451365-0.00246558j 0.0107296+0.00909527j -0.00146438+0.00180519j -0.00170002-0.00346547j 0.0250146-0.0154934j -0.0194246-0.0061832j 0.0132593+0.0142428j 0.00716021-0.00533723j -0.00139762-0.0118887j 0.00149448-0.00358178j -0.00972183-0.0102612j 0.00559977+0.00883346j -0.000783524+0.000122693j -0.00414833+0.001152j 0.00502595+0.0198285j -0.0232808-0.00327536j -0.00610183-0.0245018j -0.00140024-0.00701806j 0.0222559-0.0100927j -0.0162532+0.0149065j -0.00224026-0.00963248j -0.000988431+0.00779836j 0.00968984-0.00165799j 0.00568124-0.00807402j 0.0095287+0.00708829j -0.0167199-0.00671511j 0.00814527-0.000807685j 0.0210378-0.00362381j 0.0043547-0.00568136j -0.010362-0.00386163j 0.0084115+0.0112558j 0.000783929+0.0153182j -0.00120133+0.0239421j -0.00206257+0.0106582j -0.00569241-0.00179324j 0.00920205+0.00159948j -0.000299416+0.0109527j 0.0198798+0.0316196j -0.00844839+0.0339855j 0.0304856-0.017096j -0.0105913+0.0109396j 0.0362383-0.00670645j -0.0129657+0.0130255j -0.00586784+0.00935538j -0.0161596-0.0193411j -0.00898442+0.000467108j 0.0113357+0.00834963j 0.00450457-0.0124953j -0.00836272+0.00857071j 0.0167485-0.000973082j 0.00534845-0.00569325j -0.00729164+0.00978889j 0.00344177-0.00208491j 0.00789302+0.00109603j -0.0110812-0.00113908j 0.000727034+0.0273842j 0.0127614-0.00743777j 0.0047414-0.00166736j -0.00762257+0.0134915j -0.0179138+0.0147398j -0.0217871+0.00817003j -0.00184297+0.0031968j -0.00790136+0.00150864j 0.0046798+0.00688156j 0.00791037+0.00352596j -0.00749262-0.00915049j 0.00188817-0.00380244j -0.00561417-0.00620214j 0.0149526-0.0415146j -0.0320943+0.0309922j 0.0101933-0.0141526j 0.0527664-0.0169875j -0.00196331-0.0163894j 0.00210461-0.0265672j -0.000307861-0.0125095j 0.00743969+0.012645j 0.00989876+0.0108764j -0.0294832-0.0183541j 0.0340552+0.0200051j -0.0397534-0.0368475j -0.0180102-0.0236646j 0.0415101+0.0172648j 0.0128055-0.00185473j 0.0288542+0.049089j -0.0126889+0.0192442j 0.0325501-0.0188261j -0.0277235+0.0538418j 0.00962244-0.00212216j 0.0344501+0.0075449j -0.00445522+0.0175271j -0.0114554+0.00332501j 0.00816917+0.00437101j 0.00413132-0.0163088j -0.000229032+0.0454719j 0.0220633-0.0357981j -0.0335402+0.021421j 0.0854391-0.00377411j -0.0421978+0.0163475j -0.00908544-0.0134136j 0.0155219+0.0274332j 0.0165489+0.00604606j -0.0424597-0.00785185j -0.0166764-0.0195221j 0.0235402+0.0666251j -0.019931-0.0194297j 0.0127791+0.008803j -0.0302436-0.0133393j -0.0113064-0.000982654j 0.0272516+0.00748689j 0.0146148-0.00901223j 0.023156+0.00517288j -0.02348+0.0204139j -0.0361379-0.0190063j 0.00506631+0.0134798j 0.0122374-0.00158219j -0.0252773+0.0112958j 0.0435098-0.0139613j -0.0320282-0.0111211j -0.0368832+0.0233276j -0.0535081+0.00455177j -0.025626+0.0182881j -0.0383063-0.00296737j -0.0248192-0.0071259j -0.0536591-0.0280723j 0.013317+0.0104891j 0.0185706+0.0193431j -0.0116327-0.0241643j -0.0160689-0.0252983j 0.0285261+0.00843474j -0.0255013+0.0177942j 0.0133371-0.0153495j -0.0155734-0.00849501j 0.0115572-0.00750171j -0.0558277-0.0315115j 0.0557972+0.0125433j 0.0729684+4.1177e-06j 0.052403-0.00168531j 0.140634+0.0458834j -0.0681743-0.0115855j -0.0197211-0.0036732j 0.0350414+0.0085726j -0.0233838-0.00837194j -0.0140918-0.00381657j -0.0322018-0.00509981j 0.00237522+0.00106498j 0.00787585+0.0145674j -0.00121922+0.036235j 0.0158654-0.00511621j -0.00736979+0.00193266j -0.0129498+0.00684766j -0.0279153-0.0194271j -0.157466-0.0244809j -0.0506517+0.00291789j -0.0426282+0.0296581j -0.0555771-0.0638767j -0.0597777+0.0148376j 0.0247607+0.037738j -0.0873163-0.0958389j -0.0568236-0.125523j 0.0276639+0.124546j 0.000798161-0.0094559j -0.0360661-0.0303537j -0.0108056-0.0202651j -0.0206549-0.0175011j -0.00458658-0.02515j 0.0619804-0.0178424j -0.0418034+0.162409j -0.0354105-0.0347659j 0.0127683-0.095059j 0.0618027-0.130079j 0.013131+0.154019j 0.0240624+0.00738679j -0.0337667-0.0303132j 0.0992768-0.0428182j 0.0430406-0.0130821j 0.0738076-0.118597j -0.0418851-0.0804449j -0.122732+0.291823j 0.00472149-0.0573206j -0.0847628+0.0404307j 0.017308+0.00144269j -0.163202-0.0305121j 0.120871-0.00539623j 0.0323279+0.0228618j -0.0491679+0.0301223j 0.00309969+0.119921j 0.236682+0.122071j 0.0288319+0.0610537j -0.186714-0.0428572j 0.16608-0.0850365j 0.0209898-0.116765j -0.0408613-0.180154j 0.112458-0.127276j 0.235204+0.0414601j -0.0247218+0.21542j 
0.00249101+0.000267601j 0.00485909-0.00907413j 0.0124213+0.00363565j 0.00773687+0.00478468j -0.0134486-0.00641966j 0.0129586-0.0149274j -0.00566142+0.000848747j 0.00343343+0.00484859j -0.0011331-0.00599117j -0.00815344-0.004345j -0.00263669+0.000619248j 0.00252673+0.00189795j -0.0016597-0.00176605j -0.0214528-0.00475927j 0.00310918+0.0161482j 0.0154097+0.0054873j -0.018717+0.00784067j -0.0260512+0.000784982j -0.00805607+0.0054431j -0.00358781-0.0265859j 0.0263584+0.00758874j -0.0089607-0.00142198j 0.00619466+0.00193861j -0.00713925+0.00227271j -0.011567+0.00738872j 0.0192597-0.0139444j 0.016923+0.0227542j 0.00497028-0.0163182j -0.0245297-0.00231911j 0.00424626-0.00582215j -0.0134388+0.0210736j -0.0316111-0.00906479j 0.0161106-0.0124463j 0.00970974+0.022076j 0.000546305-0.03768j -0.0187548+0.000368187j 0.00827547+0.0120859j 0.00279221+0.011421j 0.0293729+0.0309607j 0.0024948+0.0496462j 0.0268189-0.0255464j 0.016711+0.0383652j 0.069441-0.0355299j -0.0134991+0.0534871j 0.0124662-0.0272187j -0.0270908-0.0240341j 0.000853285+0.00345877j -0.022334-0.01761j 0.0113677+0.0272332j -0.0316741+0.0173249j -0.0024987+0.0534265j 0.0465326-0.0226611j -0.0301373-0.012588j -0.0200219+0.0164675j 0.0484423+0.00475959j 0.0115344-0.00996002j 0.00484069+0.0167994j -0.00985273+0.00948975j 0.0168963+0.0104533j 0.0310211-0.0211238j -0.00808017-0.0468461j -0.0169001-0.0265886j 0.0213141+0.00563196j 0.0115575-0.0062818j 0.029382-0.0151912j -0.0524909-0.0137544j 0.00332777-0.00659866j -0.0046288-0.0145323j 0.00962967+0.0037062j 0.0622833+0.0137484j 0.012546-0.00455289j 0.00903309+0.00630546j -0.0525012+7.76023e-05j -0.00171149+0.000616911j -0.0207449+0.0038015j -0.00828663+0.0102708j -0.02087+0.00368684j 0.0129121+0.0247198j 0.0276287+0.0100882j -0.00495669+0.0256345j 0.0161573+0.0540588j -0.00972961-0.0200489j 0.0024426+0.0157285j 0.0143586+0.0375737j -0.0225011-0.063256j -0.0189496+0.0165045j -0.0410568+0.0305925j 0.0135789-0.0284092j 0.00212582+0.0472699j -0.0581845-0.00655119j 0.0203447-0.0328556j -0.0127723+0.000668226j -0.00315015+0.0109379j 0.0157399-0.0181808j -0.0209228+0.0290257j 0.0335341-0.0256636j -0.0301116+0.0119529j 0.0636952+0.00619937j -0.0376166+0.0245068j -0.0187496+0.00609431j 0.0287399+0.0106114j 0.0387133-0.018361j -0.0388809-0.00342455j -0.0447805+0.0132725j 0.0670894+0.0325678j 0.00176513-0.0653827j 0.0259682-0.0101617j -0.0294684-0.00339204j 0.0563513-0.0158515j -0.0307843+0.0403876j -0.0549445-0.0245365j 0.00503115+0.0122673j 0.0706034+0.0184392j 0.0142195-0.0308985j 0.0535334+0.0763315j -0.067828-0.00448513j -0.0328462-0.00760307j -0.0424572+0.0160233j 0.0283397+0.00364334j -0.0223172-0.0226401j -0.00403889-0.0373114j 0.0365722+0.0250356j 0.0382283-0.00911139j 0.0386432-0.0346639j 0.0891991+0.00381227j -0.00223094-0.024446j -0.00196205-0.00558252j 0.0260863-0.0145386j 0.0955833+0.0750197j 0.0283134+0.0225028j -0.0776445-0.0122885j 0.0852545-0.00312192j -0.0473212+0.00491997j 0.0183058-0.0271509j -0.00684845-0.0238334j 0.033013-0.028877j -0.00204469+0.000229675j -0.0137362-0.0145262j -0.0609727+0.0452465j 0.0215338-0.0346964j -0.00357867-0.0369282j 0.00120458+0.0249522j 0.00410366+0.00298063j 0.00441941+0.100305j 0.0504711+0.196828j -0.0272654-0.0933559j -0.00896088-0.0387062j -0.00393709+0.118744j 0.0124255-0.00518319j -0.00388522-0.00275128j 0.000560934-0.0213771j 0.00629815+0.000358149j 0.0619868+0.0194842j 0.0174922-0.0258649j -0.029703-0.0563798j 0.11411+0.154641j -0.0480427-0.0789213j -0.00386159-0.0990285j -0.106331-0.0643595j -0.0482477-0.00364446j 0.0816784+0.0445508j 0.0101673-0.0168186j -0.0160364+0.00296089j -0.00595542-0.0349732j 0.00597678+0.0778163j 0.0296862-0.0873357j 0.0212957-0.0275171j -0.0867147-0.0653999j -0.137999+0.152659j -0.0523311+0.0615294j 0.0418237-0.0831193j 0.120438-0.0658332j 0.0191904+0.0432464j -0.121029+0.0767789j 0.163-0.0933281j -0.0112543+0.063421j -0.0762719+0.0123673j -0.120898+0.0675596j -0.0524685+0.0544794j -0.0391627-0.0139128j 0.210987+0.177591j -0.108544+0.0738276j 0.177932-0.0843498j 0.021102+0.134806j 0.019094-0.13013j -0.06855+0.065694j -0.0311068+0.0852303j -0.0434162-0.0541641j 0.00804862+0.00613975j -0.0581817+0.0594687j -0.0572574+0.24574j 0.247256+0.106103j -0.0964948-0.0945141j 0.122383-0.103087j -0.0219326-0.00179949j 0.0310276-0.0200923j 
0.000619592+0.0151412j 0.00751038-0.0191057j -0.00563659-0.00236921j -0.00250878+0.00375171j -0.0183386-0.00733379j -0.0268846+0.0132062j 0.00883996+0.0114647j -0.0181116-0.00793379j 0.00881959+0.0118025j 0.00313933+0.00635037j 0.00646054-0.00109873j -0.00147802+0.00787384j 0.0076088+0.00275922j -0.0125315+0.00139089j -0.000935179+0.0129689j 0.0107128-0.00640592j 0.0228779+0.0138922j 0.0108308+0.0262734j 0.0246541-0.0165381j -0.0111558+0.025684j -0.00674873-0.00573393j 0.000709466-0.00481107j -0.0125698+1.45673e-05j 0.00402939+0.0111993j 0.00476289-0.00429618j -0.0102805+0.00770637j 0.0039409+0.00283272j -0.0010587+0.0208433j 0.0128532-0.0220795j 0.00797031+0.0116544j -0.0357267-0.0206382j 0.00207831-0.00152937j 0.00997581-0.013989j -0.0108605+0.0179579j 0.00961024-0.00621255j -0.00872178-0.0129707j -0.00602862-0.0203124j 0.00175446-0.0133171j -0.0313245-0.0404145j 0.0132465-0.0322909j -0.0314332+0.0366827j -0.00604538-0.0293705j -0.0634225+0.0307844j -0.00902269-0.0244527j -0.0110512+0.00835393j 0.011975+0.00133318j 0.00491142+0.00934143j 0.00546974-0.0111829j -0.00283831-0.00373498j 0.00748341+0.00643197j -0.015252-0.0197187j -0.00811217+0.00498712j 0.0237973-0.00220081j 0.00477955-0.00189192j -0.0328706+0.00180985j -0.0127496+0.0142221j -0.00774243-0.0528796j -0.0105687+0.0287449j -0.00589204+0.00844499j -0.0098587-0.0102675j 0.0318136+0.00568897j 0.0434149-0.0065232j 0.00445039+0.00163533j 0.00888938-0.00442889j -0.0468412+0.000398778j 0.00352144+0.00187389j -0.000750286+0.00732943j -0.00276956-0.000204332j -0.00119815+0.000993719j -0.00258059+0.0201842j 0.00164463-0.0178238j 0.00848922+0.00649558j -0.0146349+0.00834653j -0.00198995-0.00583859j -0.00801632+0.000174542j 0.00611471-0.000600344j -0.00925287-0.0187793j -0.0224877-0.0299291j 0.00457717-0.0160387j -0.0221572-0.00523826j 0.011183+0.00734462j 0.0356134-0.000257626j -0.0204955-0.0236061j -0.0097281-0.00631536j -0.0142079+0.00240436j -0.0113345-0.00165849j -0.0100043-0.0219846j -0.00105216-0.050365j 0.030155+0.00593022j -0.0222573-0.000619106j 0.0154635-0.0193328j 0.0121599-0.0107323j 0.00713754-0.0228761j -0.0284845+0.0431102j 0.0387427-0.00899052j -0.0365226+0.0123615j 0.0103893-0.00126352j -0.0814743-0.0160924j -0.0254059-0.0127134j -0.00143259-0.000508502j -0.0106215+0.0139804j -0.0164982+0.0135943j 0.022262+0.0299936j 0.0171491+0.0230966j -0.0507098-0.00219179j 0.0377815+0.0437145j -0.0301777-0.00218684j -0.0527351+0.0112947j -0.0116986+0.0187597j 0.0114475-0.03823j 0.0373621+0.00458488j -0.0171091+0.00989183j 0.0209031-0.00181974j -0.0252003+0.0152653j -0.0205336-0.0928425j 0.0635315-0.0206366j 0.12638-0.000477175j -0.0221461+0.0167609j 0.001486+0.00739791j 0.0901105-0.017668j 0.0720863+0.086699j 0.0122177-0.0370816j -0.00571424-0.0209634j 0.0134619-0.00544819j 0.00206251+0.0126092j 0.00876342-0.00646548j -0.0278077-0.0341099j 0.0187817+0.0471506j 0.0263743+0.0560444j -0.0518661-0.0395508j 0.0312374-0.0552153j -0.0462355-0.018789j 0.0184751+0.0113981j -0.0323783-0.0443485j 0.040917+0.0323326j -0.0560896+0.00562087j -0.00820417+0.0178617j -0.018414+0.0135787j -0.140628-0.0475343j 0.0509652+0.0122931j 0.0243227+0.0267952j -0.043729-0.0205448j 0.00897052+0.0323584j 0.00329073-0.0424581j -0.00914084-0.0862922j 0.0176329+0.0509316j 0.0126118+0.0160617j 0.000780996-0.0398305j -0.0125731+0.0159287j -0.0256547+0.0187586j -0.00379766+0.0117481j -0.0429192-0.0517934j -0.113034-0.180726j -0.0207692-0.0100815j -0.0232723-0.0644786j -0.061443+0.202428j -0.00363274-0.209115j 0.0477248-0.00602373j -0.148086-0.079392j -0.0619424+0.0440004j 0.0111429-0.0882365j -0.0268934+0.0194696j -0.0525659+0.0903475j -0.0373941+0.0940182j -0.176266+0.104104j 0.00987327+0.124549j 0.118216-0.112455j -0.153701-0.0571263j -0.122761-0.0208933j 0.121269-0.0294908j 0.145494-0.0259137j -0.0854321+0.117086j 0.0164768+0.0574256j -0.14914+0.0568921j 0.0321659-0.0484519j 0.147763+0.114728j 0.00629096-0.0693535j -0.00801726-0.0456454j 0.0213824+0.188503j 0.022838+0.0737131j 0.0843872+0.113692j 0.0344377+0.00200862j 0.0462516-0.0548318j -0.00188211+0.0866668j 0.140569-0.0729106j -0.11049-0.0895076j 0.224238-0.131084j 0.0353946+0.143785j 0.0912255-0.105803j 0.139616+0.120321j 0.131518-0.0107942j -0.0265073-0.126433j -0.0318419+0.0684728j -0.0559873-0.0131338j -0.0100619+0.01252j -0.0284085-0.0119817j 
-0.00763886+0.0211045j 0.00110379-0.005617j 0.00917156+0.00804674j 0.011612+0.00267014j -0.00166779+0.000794301j 0.00703742+0.0063347j 0.00451224-0.00494528j -0.0028643+0.00279824j -0.00314129-0.00147834j -0.00283407+0.00269874j 0.0249333-0.0109771j 0.00578466+0.0154932j 0.0155001+0.0170274j 0.0111123-0.00938516j -0.0114134-0.012117j -0.00516848+0.00043939j 0.00324913-0.00798521j 0.0173674-0.00168738j 0.00468377-0.00522126j 0.00638405+0.006844j -0.00970151-0.0172676j 0.0108995-0.0353847j 0.00229255+0.00279827j 0.00216406+0.0020595j 0.0368947+0.0115078j 0.028519-0.0129485j 0.0174319-0.0187003j -0.0217391+0.00329689j 0.00408822-0.00261472j -0.00525725-0.0314361j -0.0298516-0.0128704j -0.0253959+0.0242547j 0.0148602-0.0285444j 0.00886449+0.0411932j -0.0430476-0.0326104j -0.0296417+0.0220399j -0.00928683-0.00561198j 0.00335618-0.00513486j -0.00938135-0.0145381j 0.00489632-0.0222771j -0.0149742+0.00570002j 0.000523421-0.01108j -0.0140185+0.00922676j 0.014868-0.0106927j -0.00563624+0.00327974j 0.0209399+0.0171188j 0.00208838-0.0117637j 0.00304575+0.01279j -0.00510727-0.00365762j 0.0108986-0.0215989j -0.00522025-0.0119967j -0.0324683+0.0104273j -0.000219959+0.0134385j 0.00659684-0.0125709j -0.0122243-0.00204774j 0.00632353-0.000650677j -0.00971288+0.0135916j 0.0114323-0.0162485j 0.00191759-0.0164955j -0.0129719+0.0140218j -0.00177115+0.00326487j -0.00133153-0.0211449j -0.00491734-0.0337792j -0.00254589-0.0255931j 0.0382312-0.0134764j 0.0576052+0.012037j 0.00753044+0.00609216j -0.0265235+0.00101033j 0.00769687+0.003166j 0.00038703+0.00108611j -0.0239506+0.00593604j -0.00485852-0.00123332j -0.0144124-0.0291717j 0.00975193+0.0198656j 0.0147954-0.000498304j 0.00570352-0.0486966j -0.00060422+0.0274868j 0.00543735+0.0223072j -0.0190468-0.0027622j -0.0183991-0.00586257j -0.0120403-0.0150914j -0.0229719+0.0195107j 0.00566791+0.013379j -0.00909388-0.00593075j 0.0283313+0.0154955j -0.0178197-0.00989438j 0.0188622-0.0186841j -0.00319387+0.00715128j -0.00469622-0.0126121j 0.0130122+0.00161394j -0.0126755+0.0119425j 0.0050914-0.00414023j 0.00106238-0.00369905j -0.00812441+0.00608443j 0.00888573-0.0071454j -0.00785511+0.0133143j 0.00746368-0.0084512j -0.0306526-0.00436757j 0.0151321-0.0147586j 0.0150336-0.00716932j -0.0196176-0.00636077j -0.023681+0.000379643j 0.00147512+0.00130356j 0.00112519-0.00302987j -0.0244821-0.0273382j -0.00553024+0.0213127j -0.00772107-0.006872j 0.0345439-0.0251624j -0.0185369-0.000979641j 0.0107933+0.0101345j 0.00770235+0.0218192j 0.002604-0.0327284j -0.035586-0.0120601j 0.0213096+0.0106203j 0.00557495-0.0100332j 0.0377413-0.00921971j -0.0625347+0.00353311j -0.0236469+0.0150473j -0.0181126+0.00655347j -0.0297712-0.00248274j 0.0267033-0.0162643j -0.0443474-0.0492943j 0.0108251+0.0041296j -0.105126+0.0474139j 0.020356-0.0522474j -0.0903224+0.0421612j 0.0057763+0.000341031j 0.0823418+0.0740157j -0.00364289-0.0838273j 0.00228642-0.0211146j -0.059377+0.0170974j 0.0878674+0.0418894j -0.0370417-0.0467431j 0.085361+0.124114j -0.0848307-0.0319858j 0.0777511+0.0330494j 0.229015+0.0103259j 0.0722768+0.0110754j -0.150211+0.0263127j 0.0889276+0.0292115j 0.0122552+0.0293538j -0.045132-0.0253771j 0.0426635+0.0400696j 0.0187354-0.00567476j 0.0432468+0.0116936j 0.00982507+0.0486599j -0.0112357-0.0944225j 0.0435081+0.326678j -0.0266362-0.0267196j 0.0296396-0.0614614j 0.0017118+0.181252j -0.0152154+0.0433109j -0.0275012-0.083912j -0.0280547+0.10473j 0.102561+0.028394j -0.000738313+0.0270821j -0.0144895+0.0633171j 0.00166479-0.155728j 0.0570607-0.0673853j -0.0643411+0.165461j -0.0193044+0.0924413j -0.202247+0.0504697j -0.0480762+0.0193021j 0.00924909+0.1006j -0.0573996+0.0467292j -0.0744375-0.0194676j -0.270739+0.0262479j -0.0665891+0.049976j 0.0313839-0.103264j -0.086244+0.114393j 0.0254071+0.00398415j 0.0514437-0.0211666j 0.176684-0.00826131j -0.158589+0.059087j -0.0644706-0.114652j -0.0493123-0.0787527j -0.02595-0.0902241j -0.0156686-0.178289j -0.0817112-0.109537j 0.108043+0.064067j -0.00189112+0.111445j -0.159321+0.0911599j -0.0799418-0.112674j -0.0134491-0.0788439j 0.033344+0.105693j 0.127765-0.0389401j 0.0972486-0.017508j -0.0219695-0.0252565j -0.0131052+0.0467801j -0.0029074+0.0210922j -0.00337086-0.0183102j -0.0177105-0.00761566j 0.0126863+0.00844843j -0.00657634+0.0111864j 0.0132972+0.00279586j -0.00611697+0.0143524j 
