-0.326997+0.200409j 0.222297+0.416561j -0.293553+0.25222j -0.304082+0.0693917j -0.0121043+0.0974784j 0.378116+0.350306j 0.196987-0.321787j -0.0449277+0.0771627j 0.0786794+0.0477196j 0.0514888-0.030131j -0.0430065-0.0459526j -0.0118092+0.00708385j 0.000436352+0.0246171j 0.00284338+0.0438871j -0.0015488-0.010009j 0.00927852+0.0179888j -0.0512994+0.0382654j 0.0334646+0.0308733j 0.000362357+0.00584496j 0.00617807-0.000100899j 0.00606295+0.00108866j 0.0180229-0.00805409j -0.00395881-0.0462975j 0.0430113-0.000898461j -0.000221391-0.00606978j -0.0205761+0.0194711j -0.00375072-0.00422399j 0.0278219+0.0129752j -0.0148695-0.0149003j -0.0031278-0.00404272j 0.00660321-0.00729997j -0.00780067-0.0200097j 0.00403301-0.00236826j -0.00222316-0.00768051j -0.0058996-0.0177577j 0.0119338-0.00723497j 0.00420749-0.00446802j -0.00425002+0.0196212j 0.00384354-0.000845829j -0.00601358+0.0180684j 0.0214994-0.0106138j 0.0023224-0.00833659j -0.000881106+9.78939e-05j 0.0268531+0.0176382j -0.0262122+0.026648j 0.0169824+0.0195681j 0.000907555-0.000739909j 0.000924772+0.000305082j -0.000359242-0.0016986j -0.00171112+0.000344348j 0.00679047+0.00478475j 0.00563779-0.00859028j 0.00565855+0.00369712j -0.00173349+0.00130871j 5.12376e-05+0.00174456j 0.0138473+0.00786702j -0.0130742+0.0226496j 0.030861+0.00989076j -0.00350814+0.0265503j -0.00570911+0.00435795j -0.00846816+0.00252399j -0.000796145-0.00564063j -0.00433996+0.00470379j -0.00617086+0.0101066j 0.0108222-0.0131939j 0.00608799+0.0012665j 0.0109401+0.00616914j -0.0206233-0.00928586j 0.00630196+0.00312579j 0.00229899-0.00157546j -0.00926063-0.00421538j -0.00665167-0.00596702j 0.00482767+0.00168396j 6.51446e-05-0.000148702j 0.00162355-0.00302589j 0.000791973-0.0157466j 0.00137224+0.00521177j 0.00319575+0.0009203j -0.000188634+0.00327157j 0.00458162+0.0134937j 0.00383965+0.000130473j 0.00199691-0.000369257j -0.00505969+0.00822741j -0.0016638+0.00838647j -0.000623167-0.0018924j -0.00478905+0.00367021j -0.0010266-0.0107786j -0.00184102-0.00921652j -0.00360706+0.00205617j -0.000278548+0.000634863j 0.00666388-0.00799964j 0.00377821-0.00397356j 0.00030165-0.00181538j 0.00477705-0.00599151j 0.0168904-0.0102042j 0.00197456+0.00629662j 0.0130884+0.00651732j 0.0018357+0.00322718j 0.00430718+0.0040371j -0.00435233-0.000444734j -0.00333588+0.00185917j 0.0076973+0.00530057j 0.000858326+0.0255139j -0.0260074+0.00298262j -0.00319193-0.00201347j 0.00555885+0.0113812j -0.00877916+0.00480209j 0.000856262+0.00471016j -0.000323321+1.85287e-05j -8.92874e-05+0.00154306j 0.0036194-0.000518047j 0.000178155+0.00265848j -0.00435269-0.00117315j 0.00140592-0.00432468j 
0.00344815-0.0878483j -0.0858591-0.00241218j 0.011684+0.0356168j -0.0395368-0.0139249j 0.0393911-0.0474006j 0.0398396-0.0153188j -0.0374454-0.0484681j 0.0526239+0.372923j 0.368189-0.0336542j -0.104354-0.00609195j 0.264955+0.146273j -0.157799+0.205868j -0.0945874+0.0164385j 0.133585-0.282181j 0.037841-0.00212626j 0.233053+0.236955j -0.071508-0.293162j -0.346161+0.146559j 0.178413-0.141752j -0.142118-0.17906j -0.00840614+0.0176572j -0.0108287-0.0134855j 0.0228823+0.0149524j -0.00634241+0.0329886j -0.0586712+0.0271352j -0.00293911-0.00439532j 0.0171981+0.00537624j 0.00373393-0.0341155j -0.0138882-0.0422425j -0.0274157+0.0254549j -0.0187967-0.00435602j 0.0372021-0.00282952j 0.00246534+0.0195432j -0.0233669+0.0187211j -0.0052006+0.0152491j -0.0339242-0.0222757j -0.00435923+0.00706102j 0.00211583+0.0319397j 0.0071619+0.0261382j -0.0167395-0.0257923j -0.0304036-0.00647816j 0.0254271+0.00319457j 0.0215627+0.0432703j 0.0289019-0.0145728j -0.0184442-0.00928905j -0.0199985+0.0345044j -0.0345875+0.0189387j -0.029453-0.0363581j -0.0063001-0.00653105j -0.00711458+0.00709116j -0.00757949-0.0460598j -0.0554718+0.010625j -0.00847338-0.0332085j 0.00996748-0.00484477j -0.00788231-0.000308001j 0.00259608+0.0108092j -0.011298+0.00160838j -0.00636074+0.0106125j -0.0060782-0.00602989j -0.00380923+0.00810553j -0.0145922-0.00930234j -0.0017662+0.0029549j 0.00262744+0.0217155j 0.0125826-0.0054535j 0.0027327+0.00325001j 0.00130717+0.000107589j 0.0157726-0.0164072j 0.00811597-0.00917485j -0.00658312-0.00769911j -0.0130528+0.000997608j -0.000220232+0.00770888j 0.00176664-0.0161873j -0.00357186-0.013961j 0.00661928-0.00175064j -0.0035088+0.00840771j -0.00904087+0.00690031j 0.0014759+0.00632331j 0.00464841-0.000736556j 0.00235307+0.00847506j -0.00731144-0.00610296j -0.00657166-0.000640124j 0.0244032-0.000821797j 0.0115328+0.00226147j 0.00199191+0.0037687j 0.0106341-0.00325085j 0.0064474+0.00262648j -0.00055483-0.00203917j -0.00160205+0.00422953j 0.000286353-0.000869993j 0.00229759+0.00670579j -0.00245103-0.00502301j 0.00993122+0.00348333j 0.00297571-0.00715322j -0.00682291+0.00487161j 0.00479788-0.000129831j -0.016958-0.00621378j -0.00409644-0.00325202j 0.000905598-0.00586858j -0.0157707+0.00193686j -0.00637159-0.0222905j 0.0108729+0.0150044j 0.00293817-0.0178337j 0.000860337+0.00337401j -0.0112681-0.0044175j 0.00799032-0.00465702j -0.00394133+0.0144129j -0.00332547-0.00416407j 0.000235965-0.00503605j 0.0204824+0.00767523j 0.00716617-0.0256917j -0.0177254+0.0023978j -0.00248971-0.00939556j 0.0161711+0.0132519j -0.0159263+0.0169892j 
0.0165303+0.00607695j 0.00701472-0.0036859j -0.0064151+0.0162912j -0.0123102-0.00273719j -0.00662087-0.00327982j -0.00210875+0.00325289j 0.00170696+0.00871841j -0.0688057-0.0868816j -0.0714722+0.0584778j -0.0921226-0.0717123j -0.0372571+0.0696047j -0.0509272+0.0248814j -0.0028014-0.0161791j 0.000920411-0.0289431j -0.0178942+0.0380336j 0.0843689-0.00402556j -0.0126821-0.00291227j -0.00686679+0.0698031j 0.0701103-0.181095j -0.194171-0.0952539j -0.0278001-0.216189j -0.195872+0.138347j -0.0494314-0.121771j 0.189308-0.107382j 0.199523+0.0915683j -0.0471384-0.127936j 0.0446885-0.10217j -0.0435264+0.0788481j 0.153372+0.0906089j 0.0255502+0.0529881j 0.0386584+0.0314152j -0.0353075-0.106124j -0.0764586-0.081856j 0.0797924-0.0275412j -0.0190207+0.0246796j -0.0337626+0.0486714j 0.188991-0.108611j 0.0742339-0.123158j -0.0264935-0.0419127j -0.0162968+0.0326263j 0.102795-0.0953704j -0.128407-0.0629017j -0.0952689+0.0750287j 0.0415213+0.213343j 0.0633951+0.0074003j -0.0707169-0.225285j -0.0382297-0.219585j 0.317295-0.0109081j -0.195116+0.0427479j 0.0441635+0.191502j -0.0268837+0.0663025j 0.0381151-0.0125384j 0.0780942-0.0749998j 0.121678+0.0645461j 0.0285844+0.0580247j -4.32396e-05-0.00742939j 0.0138713-0.0208696j 0.00950904-0.00340812j -0.0328207+0.0353979j -0.00101292-0.014762j 0.0138978-0.0532627j 0.00114534-0.0255429j 0.0182635-0.0263561j 0.0357761-0.0209513j 0.00537409+0.00381823j -0.0165428+0.00646733j 0.00807232+0.000888456j -0.0195598+0.046303j 0.00635756+0.0222031j 0.0113173+0.025471j -0.0123913-0.00582072j -0.00539036-0.00560551j -0.0166218+0.00369709j -0.00568442-0.0081828j 0.0248662-0.0177656j 0.0272866-0.0243967j -0.0236496-0.0246809j 0.0209442-0.0151251j 0.0194015+0.0170098j -0.00754132+0.021193j -0.0319533+0.0081147j -0.0477521-0.011298j -0.000883665-0.0256016j 0.00280832+0.0152464j 0.0248005+0.0162999j 0.0124636-0.0256222j -0.00397972+0.00510644j -0.0137338-0.00480827j -0.00846895-0.00698127j 0.00884517+0.0165993j -0.024369-0.0166081j 0.00492173+0.00653196j 0.000904933+0.025493j 0.0164811+0.00127439j 0.00863033+0.00589196j 0.0179952+7.89979e-05j -0.00496735-0.0147551j 0.0221041+0.0375837j -0.0133189+0.0172612j 0.0211507+0.0222413j -0.0318231-0.0179477j -0.00535103-0.0255904j 0.0169407+0.0330265j 0.00357279-0.0173029j -0.0140053+0.0334585j -0.0125759-0.0366361j -0.0221727-0.00179606j -0.0337079+0.0447766j 0.00354187-0.0202433j -0.00251606+0.0164702j 0.000102102-0.0726753j 0.066198-0.0121025j -0.0180613-0.0478398j 0.0620837-0.0267801j 
0.0290192-0.0258754j -0.00907578-0.0215895j 0.0102955+0.0409326j -0.0189983+0.0186082j -0.0250498+0.00755602j 0.0119746+0.0134085j 0.00269733+0.0274807j -0.0518658+0.0176028j 0.0225644+0.0623072j 0.0692806-0.00255649j 0.0265504-0.0645608j 0.0452107+0.0237495j 0.00826695-0.0360494j 0.000487375-0.0469874j 0.0256159-0.0256387j 0.0390584+0.0072003j 0.0358506+0.00971745j -0.0162534-0.0317461j -0.0863137-0.0892436j -0.0825341+0.0858992j 0.142448+0.148196j 0.188343-0.140947j -0.0159343-0.150298j 0.0651677+0.0571533j -0.0381431-0.147402j 0.238953-0.220053j 0.0941654+0.167013j -0.0691139-0.0611314j 0.186495+0.0763295j 0.0312785-0.0268768j 0.0572301-0.118133j 0.000497547+0.00363361j -0.17519-0.141293j -0.150683+0.067862j 0.16163+0.0102563j 0.066982-0.0909281j -0.0229686-0.0375125j -0.0539518-0.038246j 0.114833+0.0340364j -0.104687+0.115079j 0.176997+0.230601j -0.0398275+0.213462j -0.212595-0.0348665j -0.0123975+0.106552j 0.140096+0.154617j 0.174666-0.235127j -0.164791+0.081705j -0.0969273-0.0991808j -0.0387033+0.097811j 0.102598+0.0427906j 0.070712-0.101286j -0.0792316-0.0691531j 0.025782+0.0232961j -0.0730271+0.00521417j -0.00848032-0.0265789j 0.0395831-0.0175185j -0.00927285+0.0435037j -0.0376741+0.0283846j -0.00155393-0.0380895j 0.0103914+0.00974653j -0.0456743-0.0351012j 0.0226203+0.0272192j -0.0288235+0.00626745j 0.00678537+0.00190641j -0.0127465-0.0183744j 0.0265502+0.024523j 0.00160311-0.0373548j -0.00684768-0.0208235j -0.0217379-0.00245992j -0.00728601+0.000345333j 0.000781103-0.000235249j -0.0244655+0.00229153j 0.00269539+0.0248063j -0.0058107-0.00981239j 0.0137322-0.0137379j 0.010842-0.00107046j 0.00573452-0.000227891j 0.0109536-0.0112886j 0.00722917-0.0150631j -0.019836-0.0231253j 0.000804422+0.023309j 0.00758227+0.00690363j 0.00768832+0.0108226j -0.00180503+0.0150635j 0.00884242-0.0198249j 0.0178676-0.0012982j -0.0028501-0.00904605j -0.00128525+0.0104721j -0.00563975-0.00744552j 0.00108502+0.0298212j -0.0166078+0.0135638j 0.0157452-0.00310384j -0.018966-0.00153758j 0.014459-0.00590801j 0.00417372-0.0120593j 0.00867032+0.0033706j 0.00904456+0.00687165j 0.00720766-0.0173736j 0.0243653+0.00754288j 0.0221555-0.00384382j 0.0153645+0.000211314j -0.0330106+0.0210325j -0.004798+0.0103161j -0.0153568+0.00464536j -0.00917441-0.0322246j -0.0062861-0.0445154j 0.0469638-0.0164117j -0.0139715-0.0194916j 0.0250609+0.00861534j 0.0105692-0.0242967j 0.00861531-0.00646059j 0.00981769+0.00970893j -0.0243619+0.00408094j -0.00199134-0.0205196j 
-0.00381845+0.0147939j -0.00681932+0.0104971j -0.0370723-0.0491194j 0.0366012-0.000447003j -0.00678491+0.00186063j 0.0101919-0.0131228j -0.0202517-0.0315525j -0.0511632-0.017796j -0.0117257+0.0521948j 0.0221926-0.0468115j -0.0145933-0.0327655j 0.028226+0.0203592j 0.000837387-0.0323708j -0.0137447-0.0416007j 0.0118708-0.00989125j 0.0614279-0.017339j 0.0256024+0.0173797j 0.00890388-0.00316418j -0.0172346-0.0872654j -0.0942944+0.0147602j 0.113643-0.11568j -0.200381-0.16735j -0.0553876+0.129674j -0.0673571-0.0119549j -0.0933293-0.0266797j 0.0673875+0.185346j -0.147193-0.0680468j 0.227457-0.294784j -0.113708-0.0343551j -0.0477407-0.188467j 0.204981+0.105409j 0.0211839-0.0732666j -0.153858+0.0356022j 0.0884413-0.120693j -0.102291+0.034262j -0.015285+0.0636382j -0.243326-0.00441553j 0.0666554+0.12915j 0.00670434-0.0762321j -0.0179625-0.107694j -0.0109915-0.0538182j -0.0485378+0.172198j -0.267466-0.155961j -0.158106+0.308135j -0.179441-0.100562j -0.145724-0.0326555j -0.0344003+0.110755j -0.0712104-0.00639232j -0.0809714+0.0800401j 0.0837717+0.0769079j -0.0660092-0.0138848j 0.0166069+0.0684869j 0.00410348+0.039321j -0.0227286+0.0533823j -0.0821046-0.00763753j 0.00214111+0.028829j -0.00709003+0.0284935j -0.0106901-0.0158743j 0.0269712-0.0331555j 0.0475024-0.0418906j 0.0230719+0.0107541j 0.00735703+0.0178831j -0.0356566-0.0469337j -0.00236276+0.0299651j -0.00466981-0.00348801j 0.02201+0.0172416j -0.0191652+0.00253347j -0.0275101+0.0109015j 0.00765246-0.000724079j 0.00706873+0.0052117j -0.00422177-0.00625691j 0.0239814-0.0100824j -0.00218111-0.00502099j -7.18335e-05+0.0078064j -0.0039697-0.0128494j 0.00607169+0.00585024j -0.00319293+0.000360274j -0.00297288-0.0108057j -0.00422226-0.00558631j -0.00636445+0.000327856j -0.0107146+0.0120918j -0.00729472+0.0124906j 0.0231148+0.0335706j -0.0078749-0.00595243j 0.00265071-0.004595j 0.0123116-0.0155762j 0.000581215+0.0208452j -0.00475617-0.00486739j 0.0163804+0.0278465j -0.0129382+0.0112263j 0.00165823+0.0106908j -0.00387714+0.000627386j -0.000863077-0.00570154j 0.0138803-0.00445111j 0.000176703-0.00080819j 0.00783109-0.0250792j -0.0120705+0.0020146j -0.00808812+0.0166933j 0.01872-0.0141317j 0.0199167+0.00196492j -0.0209111+0.00635844j -0.0204021+0.00761818j 0.00756075+0.00482685j -0.0179532-0.00170152j -0.0100377-0.0321476j -0.012822-0.00155533j 0.00618868+0.00643506j 0.00543127+0.0125818j 0.0300264-0.0189778j -0.0177686-0.020727j 0.00914846-0.00692635j 0.00325812+0.0184299j -0.00817904-0.00571912j 0.00833397-0.00807774j 
0.00292866-0.0400959j -0.0253843+0.0102608j -0.0311689+0.0105107j 0.0369813+0.0158845j -0.0421666+0.0375934j 0.0294137-0.00655759j -0.013405+0.00561767j 0.0411021+0.00791023j 0.00557505-0.0415018j -0.0310434+0.0234951j 0.00644158+0.0364653j -0.0321293-0.00845859j 0.00400478+0.0287188j 0.0182871+0.0303925j -0.00860122+0.0174907j -0.0320955+0.0240735j -0.0287626+0.00104384j 0.00455299+0.011487j 0.0106494+0.0727362j 0.0794059-0.00901165j -0.0854673+0.00586714j 0.0419535+0.0442474j -0.216257-0.163839j 0.161184-0.235298j 0.00827527+0.189103j 0.134543+0.0893938j -0.123528+0.0898382j -0.106508-0.0751026j -0.178143-0.028479j 0.128888-0.20193j -0.111226-0.0271773j 0.130184-0.0532889j -0.187602-0.0792641j 0.073185+0.000146219j -0.135618-0.00692541j 0.152101+0.0168138j -0.0127081-0.106604j -0.0935398+0.0949612j 0.0218371-0.229862j -0.386985-0.0450306j -0.0208803+0.365554j 0.0646977+0.0490008j 0.0361769+0.201087j -0.0767145-0.0499637j 0.0786668-0.175076j -0.12166+0.0158362j 0.041938-0.055869j 0.0524469+0.0229628j 0.0506516-0.0547159j -0.0587843-0.0485909j -8.01735e-05-0.0192006j -0.0641144-0.00444899j -0.0157692-0.102895j 0.0882219-0.0329869j 0.0114481+0.0610428j 0.0112502+0.0302901j 0.00158636-0.0218238j -0.00125089-0.0151438j -0.0156621+0.000225129j -0.0365536-0.0185981j 0.0457319+0.00665864j -0.0268898+0.00606311j -0.023784+0.0223546j -0.0178998+0.0161418j -0.0111641-0.00896566j -7.69597e-05-0.00247567j -0.00431193-0.00199689j -0.00560822-0.00748142j 0.0105618+0.0147308j -0.00215734-0.00709941j 0.0154125+0.00414826j -0.0105581+0.00773783j -0.0170137+0.00631197j 0.0233915+0.0226991j -0.00959505-0.015213j -0.00527022+0.00179951j 0.00285991-0.0113798j -0.00347739+0.00631795j 0.00788775-0.0133909j 0.00736537+0.00866586j -0.004842-0.0194166j 0.00715066-0.00741818j -0.00739436-0.0137807j 0.00971879-0.0158176j 0.00403176+0.0106342j -0.0111703+0.0099967j -0.00964467+0.00625254j -0.00535853-0.0037269j -0.012506+0.0164135j 0.00151291+0.000274056j -0.012596-0.00724164j 0.000694904-0.00249244j 0.00293764+0.00299906j 0.0182593-0.00601683j 0.00294344-0.00858393j 0.000313263+0.0158774j 0.00266374+0.00863699j -0.00931797+0.0157423j 0.0158189+0.0304765j -0.0326474+0.0116913j 0.00701971-0.000608023j -0.00529334+0.00718737j -0.0236452-0.00945339j 0.00801259-0.0106581j -0.0085829+0.00699071j 0.00960152+0.0127056j -0.00806179+0.00126422j 0.00764145-0.0111807j -0.0132689+0.00516215j 0.00898434+0.00887637j -0.00950686-0.00696354j 0.0106196-0.0126804j 0.00475948+0.00264657j -0.00294659+0.0045414j 
0.0041276-0.00548125j 0.000234837-0.00272009j -0.00091988+0.00192136j -0.00147135+0.00264815j 0.00119719+0.00283261j -0.000674032-0.00189337j 0.00188853-0.00205669j -0.0275882+0.00580736j 0.0113989+0.00932461j -0.00958392+0.0208776j 0.0110727+0.0120226j 0.0272258-0.00921746j 0.0086506-0.000313303j 0.00914127-0.00479543j -0.00276488-0.0141077j -0.00786121+0.00242325j 0.00749173-0.0045414j -0.00730826-0.00291968j -0.0214746-0.0603237j -0.0536162+0.00313249j -0.123365-0.0237007j 0.00609006+0.0189407j -0.0319462-0.00129479j 0.0042195-0.0181701j -0.0325977-0.0688965j -0.0418823+0.020724j 0.00822982+0.0722372j -0.00291146-0.00950586j 0.00571417-0.0753394j -0.0223978-0.00259227j -0.0153595+0.0109679j 0.0222253+0.0529563j 0.000806168+0.0429011j -0.0525918+0.0215858j -0.0143826+0.00518885j 0.00705015-0.01579j -0.0500381+0.016007j -0.0374781+0.0310376j -9.63451e-05+0.016391j 0.0154263-0.000979174j -0.00929694+0.0414128j 0.0672771-0.00987933j -0.0114314-0.00171916j -0.0467527-0.0517649j -0.0070282-0.00230684j 0.0548566+0.0410362j -0.00953721+0.0266579j -0.0829269+0.0295527j 0.118799-0.0911387j -0.106109-0.0923206j -0.0257-0.175182j -0.0160469+0.00770408j 0.0529534+0.239271j -0.170065+0.0036576j -0.0259722+0.0352937j 0.0901199+0.0935373j 0.0115795-0.037092j -0.0379317-0.0856603j -0.123652+0.0218777j 0.0885261-0.0485252j 0.155606-0.0729039j -0.177691+0.081653j 0.0586104-0.024046j 0.141315-0.0496812j 0.02381-0.0368113j -0.110807+0.0125009j 0.0482909-0.0129203j -0.071509+0.0335228j 0.0520453+0.0295963j 0.00697842+0.0502983j 0.0257748-0.0303864j -0.0932916-0.0150808j -0.0378507-0.00137886j -0.00615273-0.0247381j 0.0595678-0.0331888j 0.0591509-0.0614473j -0.0419758-0.0963182j 0.0216533-0.0129837j 0.0401262+0.0668669j -0.00671611+0.0179118j 0.0254151-0.0177967j -0.0637846-0.0716889j -0.041308-0.0523331j -0.0121814+0.0586064j 0.00351907+0.0632919j 0.0425321-0.0594278j -0.004074-0.0161126j 0.00171724-0.0515008j 0.033031-0.0313043j -0.0404877+0.036554j 0.0108124-0.0699232j -0.0123321+0.00421217j -0.00772429+0.0428901j -0.00942306-0.0243995j 0.0522698+0.0559652j 0.10467-0.00601849j -0.0682614-0.0254952j 0.0779308+0.02261j -0.0439637+0.00843024j 0.0455535+0.0432992j -0.0392693-0.0196906j -0.112072-0.0218297j 0.0949514+0.0257577j -0.0321896-0.0290364j -0.0192755-0.0169219j -0.0940168-0.0746135j -0.0672078+0.0508978j -0.0188587+0.189646j -0.0484191-0.114817j -0.0506793+0.105008j -0.113825-0.163739j 0.146277-0.193049j -0.0452186-0.141674j 0.169035-0.0768206j 
0.000626878-0.00642802j 0.00903735-0.0053502j -0.00123927+0.00200353j -0.00523248+0.0071385j 0.000707374+0.0142587j -0.00672809+0.00886736j -0.00159346-0.00345293j -0.0280552-0.0244074j -0.0241429+0.0198745j -0.0402877-0.00202862j -0.0122128+0.0142848j 0.0405832+0.0102478j 0.00723673+0.00735806j 0.00769919-0.00123116j 0.00101667-0.0179772j 0.000740741-0.0138664j -0.0100883+0.00495433j -0.00286787-0.0216814j 0.0331635-0.0473783j -0.0458767-0.019798j 0.00221611+0.021059j -0.0180772+0.0429887j 0.00977443-0.0160221j 0.0375125-0.025821j -0.0141026-0.0195471j 0.0580075-0.0214268j 0.0883562+0.0604771j 0.0141063-0.0243184j -0.0144729-0.0636333j 0.0359223+0.0205512j 0.000444709-0.010503j -0.00789869-0.0324368j -0.0228203+0.0201073j -0.00705352+0.0470023j 0.0346502-0.0106145j 0.0116608+0.00880345j -0.0463966-0.000819884j -0.0403125+0.00275622j -0.0100854-0.0358958j 0.0276701+0.00629085j 0.00962084-0.0360855j 0.0112949+0.00721832j 0.0160164+0.00684716j 0.0391739+0.0169966j 0.0114701-0.0117588j -0.0468717-0.0466396j -0.00128844+0.0220916j 0.0230005-0.00829175j 0.0890877-0.00713195j 0.00876335-0.0997835j -0.0905712-0.00942745j -0.0590474+0.0958149j -0.0332011-0.0164735j -0.094329-0.00595012j -0.0515484-0.144703j -0.103703-0.111181j 0.0492059+0.00801565j 0.157296-0.0405098j 0.0308274+0.195314j -0.064704-0.185614j 0.0747172-0.0548789j 0.0270638+0.116789j 0.0441191-0.0160253j -0.0117115-0.00770516j 0.180819+0.0481922j -0.0562805-0.017152j 0.00286974+0.0587334j 0.135101-0.0136533j 0.0809307-0.032652j 0.102754-0.00791089j -0.0729101-0.0359246j 0.0292161-0.0460061j -0.00141831-0.111095j 0.0142778+0.0458682j -0.0219912+0.125172j -0.0526879+0.132651j -0.0769233-0.0424273j 0.0287576+0.0707742j 0.0130415+0.123996j 0.00942787+0.0134537j -0.158211-0.0527603j -0.0426871+0.00370716j 0.0627953+0.00533726j -0.0330144+0.060692j 0.0235095+0.0883957j 0.0184345+0.0278727j -0.00814056+0.0028253j -0.0812618+0.0289695j 0.0449004-0.0485252j -0.0853594+0.0225006j -0.0737379-0.0359317j 0.0526321-0.0036422j -0.0404175-0.0996506j 0.0253167+0.0570282j 0.00315445-0.0164316j -0.0158943+0.0366725j 0.0225525+0.0208003j 0.0715821+0.00349859j -0.153538+0.054785j -0.0558352+0.0667769j 0.025447+0.0884271j 0.0756954-0.0763459j -0.140142+0.000955665j -0.0261794-0.0566165j 0.0536536-0.100192j 0.10489-0.0446592j 0.224087+0.0870562j 0.187499-0.194585j -0.0226216-0.0262656j 0.0109858+0.00935068j 0.0563828+0.010716j -0.0325941+0.142187j 0.011362-0.178555j 0.159984+0.0249385j 
-0.0132831+0.00877716j -0.014342-0.00247912j 0.00133709-0.00165314j 0.0118383-0.00137715j 0.00939396-0.0124337j 0.0104676+0.00715996j -0.00416276+0.0111385j 0.0288323+0.029076j 0.00427247-0.0227344j 0.0273765+0.0175817j 0.000608187+0.014926j 0.0140746-0.0147344j 0.0154761-0.0176339j 0.0117374+0.00147489j -0.00380121-0.00684488j 0.00951759+0.000345228j -0.00292362+0.0137817j -0.0101106+0.0180938j 0.0250232+0.0580284j 0.0567499-0.0258608j 0.0591709+0.0470609j -0.000356462-0.0279356j 0.0128175+0.00227312j 0.00291793+0.0166325j 0.0465594+0.00666323j 0.00747792+0.0237503j 0.0339189+0.0639096j 0.0287877+0.00202275j 0.0177964-0.0388542j -0.00696606+0.0152684j 0.0132376+0.0674451j 0.0160911-0.00163238j -0.00951861+0.0194059j -0.0370817-0.0167291j -0.0153615+0.0221133j -0.0260651+0.0498413j -0.0508476-0.0403852j -0.0135314-0.0405767j -0.0191335+0.000474939j -0.0138865+0.00935414j -0.0316768-0.0276186j -0.0173351+0.0158888j 0.00680662-0.00223169j -0.000345858+0.0225394j -0.00729662+0.0186917j -0.00664218-0.00136779j 0.0286037+0.0210048j -0.0133247+0.0151939j -0.0365596+0.0752681j 0.0857427+0.0186039j -0.028304+0.113652j 0.0791563+0.0390233j -0.00510851-0.0758022j 0.056689+0.000398126j -0.0173832-0.124453j -0.054467-0.028276j 0.0843539+0.0838917j -0.023848-0.0335881j -0.0159146-0.0663987j 0.0389927-0.215144j 0.0121614+0.00831154j -0.0866087+0.0342248j -0.0407994+0.0515249j 0.138977-0.0402036j 0.0697529-0.181104j 0.0929008+0.003783j 0.0975568+0.10766j 0.0626904+0.035002j 0.114291+0.0663916j 0.0814303+0.0500905j 0.0245516+0.0149822j -0.203872+0.0634238j 0.0495464+0.0416314j 0.109513-0.0587021j 0.140133-0.026229j 0.16194-0.104742j 0.115529-0.0825383j 0.0478651+0.00352364j 0.0188472+0.00320126j -0.0825949-0.0197411j 0.0719492-0.00700633j -0.0501856-0.196547j -0.052026-0.191959j 0.0164252-0.00315965j -0.00977435+0.0985591j -0.0843001+0.0683421j -0.00909155-0.063831j -0.00962171-0.0356069j -0.0758675-0.0620102j 0.037541+0.0758179j -0.0111727-0.033604j -0.0119439+0.0581825j -0.0743737-0.0026556j -0.000583386+0.0240706j -0.0443295+0.0143132j 0.0412709+0.0966063j -0.0133502+0.0216342j 0.0390673+0.0741587j 0.106705+0.0365949j -0.197989-0.0490909j 0.112869-0.087398j 0.179469+0.106337j -0.0271111+0.040758j 0.0260259+0.0638853j 0.0695096+0.0315642j -0.0855047-0.101084j 0.0835899-0.16902j 0.00247503+0.0529805j -0.0169707+0.217666j 0.253796-0.0247113j -0.0924733-0.0258098j -0.0303286-0.140862j 0.0726401-0.0203352j 0.0072676+0.0635549j 
