-0.147372+0.00484853j 0.00516815+0.149558j 0.156254+0.0179822j 0.0236591-0.171843j 0.0287053+0.0559999j 0.0360168+0.00662456j 0.00562657+0.000557764j -0.0559892+0.0192085j 0.0320532-0.0238151j 0.0236597-0.00421775j 0.0242601+0.035115j -0.00994082-0.0122248j 0.00107936-0.00567576j -0.00130781+0.00312788j -0.0242503-0.0219056j 0.00348837-0.000644844j 0.0250395+0.00612697j 0.0268715+0.00114667j 0.00494034-0.00218263j -0.0184757+0.0437151j -0.0151652+0.0203976j -0.0109394+0.0664094j 0.0725023+0.0426451j 0.0506708-0.0458945j 0.0181702-0.0670489j 0.0942599-0.000826759j 0.0711872+0.140267j 0.103925-0.162574j -0.116658+0.0569387j -0.154852+0.047547j 0.122067+0.0669431j 0.112273-0.0539174j 0.156392+0.047759j 0.0271795+0.121859j -0.132923-0.0553526j 0.0817852+0.0579359j 0.041707-0.0468565j -0.106623+0.0931355j -0.103137-0.144509j -0.0590627+0.0523245j 0.00840925+0.042702j -0.0705401+0.0209492j 0.033879+0.0310535j 0.119808+0.134467j 0.0512425+0.0885096j 0.00823674+0.117895j -0.0462671-0.159592j 0.150835+0.0381535j 0.0419156-0.122604j -0.0910724+0.257007j -0.0643759-0.00766799j -0.0955102+0.141775j 0.126283+0.0239038j 0.0536116-0.0670826j -0.286513+0.0195008j 0.110764+0.170146j 0.0346319-0.157638j 0.0392799+0.0828723j 0.0299881-0.0832655j 0.0398451+0.0497684j -0.0862215+0.114598j -0.096214+0.0528945j -0.122863+0.0117718j 0.00276655+0.0120497j 0.122558+0.0543787j 0.00353761+0.0678064j 0.050625-0.0122042j 0.0115303+0.0319302j -0.0355364+0.011529j 0.0204075+0.0239387j -0.0580432-0.0728399j -0.0595125-0.0348301j -0.0502073+0.0262927j -0.0240344+0.0303845j 0.0190726+0.0520221j -0.0107311-0.0497366j 0.0369213-0.0146739j 0.0222481+0.022333j -0.00446969-0.0548738j -0.000620244-0.028425j -0.00135673-0.0364073j -0.0301834-0.0400605j 0.0151047+0.0318953j -0.00418029+0.00554878j -0.0263939+0.0292862j 0.0212405+0.0170387j -0.0297647+0.0192344j -0.00543086-0.0109557j -0.0140067-0.00543566j -0.00392904+0.0118717j 0.00669726+0.0220417j 0.0111505+0.0279286j 0.00296846-0.0227344j 0.00328179-0.0345452j -0.0189103+0.0231682j 0.0202893-0.0149994j -0.0023163-0.0165162j -0.0169818+0.00904064j -0.0174182+0.005925j 0.0226989-0.0235816j -0.0380041-0.00931574j 0.01602+0.00116358j 0.0128178+0.0030593j -0.000753262-0.0201021j 0.0181158-0.0474373j -0.0268646+0.00612141j -0.00851088+0.0322679j 0.0291064+0.000689064j -0.0156868-0.00519506j -0.00350598-0.0102054j -0.00461658+0.0159154j -0.0102432+0.00425974j -0.00836816+0.00691708j -0.00415615+0.0016007j 0.00122734-0.00551057j 0.00118017+0.000946999j 0.00295977-0.0146372j 0.00412271+0.00182164j 0.0145322-0.0149496j 0.0409933+0.00142244j 0.023008+0.0428261j -0.00733941+0.00922762j -0.029388+0.00588155j -0.0009006+0.0337646j 0.00180563+0.0207133j -0.0287812+0.012463j -0.00779448+0.0164274j 0.0061609-0.0315432j 0.0370752-0.0147588j -0.0321803-0.0273002j -0.0166151-0.0296927j 0.0328944-0.0145309j -0.0246604+0.0517471j -0.0466703-0.0213175j -0.0236283+0.0601122j 0.0596552+0.0233362j 
-0.235703+0.0533223j 0.0545305+0.237824j -0.0493127-0.0206655j -0.0197055+0.0738664j -0.0626988+0.0115534j 0.023853+0.0526741j -0.0593698+0.00789848j 0.0359299-0.00361981j 0.033929-0.0641134j 0.0326144+0.0654181j 0.0293403+0.0184369j -0.0477267-0.00703385j 0.0346158-0.0402509j 0.0544819+0.00439387j 0.0229661+0.0199619j -0.0103291-0.0127615j 0.012754-0.0397244j -0.0216575-0.0329154j 0.000754503-0.00634j 0.0444371-0.0183763j 0.00510398+0.0228879j 0.0283193+0.00296559j -0.0193995-0.0253073j -0.0163669+0.0164912j -0.0198241+0.0222745j -0.0515339-0.0135071j -0.0214744-0.0681114j -0.0221588-0.00674459j -0.040801-0.0771532j 0.128128-0.0576803j -0.0202706+0.0208097j -0.0263219-0.0704379j -0.0104746+0.0161879j -0.051337-0.0274418j 0.0169774+0.0699038j -0.0152006-0.0566084j 0.0446301+0.000171337j -0.0140089-0.0527937j 0.0697001-0.00232934j -0.00568311-0.0312264j 0.0932872-0.0800343j 0.0754851+0.0980538j -0.0067345+0.00350047j 0.0283152-0.000560166j 0.0554743-0.0110548j 0.022915-0.0356935j 0.0225235+0.0310498j -0.00963016+0.0466633j -0.00128238+0.0236585j -0.00121309+0.0120157j 0.0655263-0.0176524j -0.00961799-0.0822727j -0.087296-0.0159007j -0.0146438-0.0202549j -0.00860085+0.0488009j -0.0360596+0.0130073j -0.0669352+0.042622j -0.118365-0.0395362j 0.0561261+0.05376j -0.0107969+0.0180152j -0.0926831-0.0859085j 0.000850113-0.0843709j -0.0074223+0.0591193j 0.0104789+0.0668911j 0.069129+0.123808j 0.0542957-0.0247715j 0.0306889+0.0348441j 0.0206695-0.0205423j 0.0468167-0.0883407j 0.0599438+0.045561j -0.044031+0.056866j 0.0373811-0.0719032j 0.0301087+0.0548694j 0.0537215-0.0313288j -0.00360136+0.0294855j -0.0309204-0.00308165j -0.0494343-0.00966452j -0.0239594+0.0758589j 0.0183449-0.0461226j -0.0127109-0.0490517j -0.0315508-0.0403341j 0.0328425-0.0608228j -0.0557755+0.103538j 0.00641099-0.0598864j -0.0377978+0.0747072j -0.020581-0.000581539j 0.00947015+0.046439j 0.023618-0.0141511j 0.00730243+0.0220713j 0.0246735-0.0203543j 0.0285884-0.0154182j 0.0400788-0.0314951j -0.0296112+0.0417807j -0.0312871-0.00400439j 0.0698149+0.0392646j 0.0175866-0.00747283j 6.32841e-05+0.0525583j 0.0321824+0.0249971j 0.0439301+0.0179019j -0.0154334+0.00648882j 0.0677948-0.00139392j -0.028026-0.00848145j -0.0269303-0.0165678j 0.026054-0.0183996j 0.0693741-0.0564734j -0.0320572+0.0277746j -0.0259685+0.0256541j 0.0676485-0.0255557j -0.0151093+0.0339536j -0.0344733-0.0126218j -0.0958566+0.0893874j -0.060881-0.0254817j -0.00515783+0.0514929j -0.00856438+0.025908j -0.133602-0.0199983j -0.0635158+0.0501593j -0.00267372+0.0592949j 0.0238021-0.0471564j 0.0305389-0.0159826j -0.065444-0.025371j 0.0328684+0.0197894j -0.0781361-0.0569846j -0.089091+0.0697261j -0.0751384+0.0141505j -0.00817471+0.0354302j -0.0422346-0.0488749j -0.116515-0.162598j -0.112578+0.0222524j 0.0628794-0.0597117j 0.0412242-0.092522j -0.0946448+0.0372986j -0.0417876-0.0882349j -0.0508763-0.000732361j -0.0170031-0.0376318j 0.0305403+0.303318j 0.302073-0.0308472j 
0.108533+0.0742364j 0.0738511-0.108993j -0.00130707+0.0125323j 0.0165377-0.0051843j -0.027212-0.00205567j -0.0659396-0.00412076j 0.0282128-0.0860226j -0.0469322-0.0282374j 0.0529629+0.039853j -0.0410855+0.0291585j 0.0142797+0.0338903j -0.00796811-0.0244139j 0.0280671-0.0104514j -0.00861185+0.0252975j 0.0066231-0.0184937j 0.00568124-0.0122221j 0.0389046+0.00615508j 0.000971563-0.0260768j 0.0107997+0.00314092j -0.00402113+0.0318905j -0.0021746+0.0153602j 0.0134661+0.0106393j 0.0265121-0.0194804j -0.00216929-0.0164938j 0.0465589+0.0196053j -0.0109408+0.0377796j -0.00722414+0.0300444j 0.0271507+0.0068899j 0.00743828+0.00292806j -0.0233546+0.00246191j -0.000260698-0.014457j 0.00269801+0.00602083j 0.0124908+0.0014365j -0.0122417+0.00498211j 0.00828015+0.00865586j 0.00130025+0.00542452j -0.00495748+0.00243628j 0.00761776-0.0452799j 0.0200896+0.0373949j 0.0653144-0.0108863j 0.230759+0.0244j -0.0238379+0.237635j 0.0202009+0.0449333j 0.0451296+0.00715751j 0.0234369-0.0422932j -0.019885-0.00611841j 0.00786373-0.0454714j 0.055805+0.0280896j 0.020687-0.0203825j 0.00968254+0.0325339j -0.0329624-0.0683085j -0.100942+0.0286529j 0.0229622+0.0868947j -0.010677+0.0183475j 0.0457203-0.0513689j -0.057388-0.0204347j 0.0209812+0.0585674j -0.0477611-0.0514508j -0.106392+0.0264329j 0.107242+0.0795907j -0.00824177+0.0542657j 0.00169+0.00285697j -0.0473863-0.0627058j 0.105214+0.0544053j -0.0395694-0.00743948j 0.0433539+0.163832j -0.00679127-0.0219909j 0.100548-0.103587j 0.0572864+0.0247452j 0.095424+0.0794197j 0.0795325+0.0637009j 0.0682757-0.134222j -0.0339095+0.145547j -0.0447419+0.024848j -0.0673562-0.000100065j -0.072762-0.0194187j -0.0255781-0.0104603j 0.021087-0.134136j 0.0148299+0.0541928j -0.0531493+0.0706529j 0.0449345-0.0255474j -0.00159317+0.0744872j -0.0965514+0.109118j -0.0294893-0.0559825j -0.0803846+0.0153393j -0.0396129+0.0287674j -0.0697727+0.0405283j 0.0410387+0.000953277j -0.0524169+0.0181115j -0.0481736-0.0352206j -0.0512462-0.0688545j 0.0202503-0.0315741j -0.00391885+0.000209033j -0.0438911+0.0232424j 0.0903768-0.010501j -0.0627272+0.059584j 0.0158976+0.0159334j 0.0105491-0.010523j 0.0472861+0.025742j 0.166383-0.0625653j 0.0467974-0.0274941j 0.0266454-0.0607694j -0.0389403-0.0424858j -0.0442615-0.0127955j -0.0341558+0.0515222j -0.088515-0.0201717j -0.0828281-0.0748453j 0.06258+0.0738666j -0.0192521+0.0453796j -0.0193649+0.0158871j -0.024671+0.00469828j -0.00708497-0.0503108j 0.144374-0.0194167j 0.00697021+0.0363497j 0.0226164-0.0200403j 0.029322-0.0172114j 0.0420853+0.144495j 0.1315+0.0158569j -0.0162191-0.0671516j 0.0297886+0.0719151j 0.0181949+0.011934j 0.00561689-0.0542792j 0.0750502-0.0252623j 0.0109576+0.048411j 0.01571+0.046726j -0.0518058+0.0442848j 0.0268638+0.0535698j 0.0253866-0.00488071j 0.00194684+0.0136624j -0.00403205-0.0152784j -0.291994-0.0938575j 0.0939915-0.291452j 0.0327529-0.0142485j 0.0191266+0.0278351j 0.074898-0.0866998j -0.0860882-0.0746826j 
0.0243417+0.0336592j 0.0343945-0.0253218j -0.0105581+0.022897j 0.0248384+0.00744611j 0.010156+0.00183463j -0.000220373-0.00181005j -0.00362656+0.00706263j -0.00245287+0.00111848j -0.010981+0.00210296j 0.00448763-0.00733347j -0.00314742-0.013455j 0.00453301+0.00913072j -0.0100441-0.00275536j -0.00526536-0.00615337j -0.000296661-0.00588032j -0.000808245+0.00302752j -0.00874263+0.0024638j -0.00765714+0.00762616j 0.000970982+0.00171943j -0.00378417-0.0043761j -0.000811286-0.00825415j -0.00813831-0.00936706j -0.0105743+0.00389814j 0.00351698+0.00892929j 0.0234387+0.00239659j 0.00358399+0.0309705j -0.00205941+0.0199633j 0.00337241+0.00778563j 0.0218361+0.0170652j -0.0249354+0.0192801j -0.00366127-0.0145614j 0.0108979+0.0153099j 0.00552363-0.000899947j 0.000649669+0.00144863j -0.00420619-0.00705771j -0.00449242+0.0134374j -0.00417857+0.0023443j 0.00109765+0.00116632j -0.00909048-0.00381937j -0.00517154-0.00443509j -0.0091721-0.00799668j 0.0116162-0.0149309j -0.000187694-0.00178059j -0.00770506-0.000747934j -0.00338929-0.00300713j -0.00607881-0.00747873j 0.00478864+0.000499173j 0.00270543+0.00141795j 0.00679408+0.0031868j -0.00315283-0.00295292j -0.000163057-0.0116163j -0.0145407+0.00457154j 0.0309117+0.0402755j -0.0271117+0.0290273j 0.0246639+0.00357444j 0.022011-0.00938148j 0.0107712-0.0207468j 0.052811+0.0182492j -0.0112589-0.022751j 0.0204835-0.0199138j 0.0281058+0.0429648j 0.0005037+0.0115649j 0.0370255-0.0269993j 0.0115659-0.0145303j -0.0169618-0.0610388j -0.0130961+0.0102913j -0.00955605-0.0194154j -0.0114909+0.00273114j -0.0226627+0.0169025j -0.0197093-0.0129383j 0.0425194-0.0203572j 0.00631035+0.0268304j 0.00454269+0.000432054j -0.0181448+0.0200474j 0.00221976-0.00421893j -0.000625836+0.00334869j 0.0292756-0.00616118j 0.0285882-0.0239519j -0.00095673+0.0195176j -0.00276092+0.0113129j 0.0122442+0.0256367j -0.0120141+0.0283691j 0.0168444-0.0282602j 0.0119878+0.0135441j 0.0114319-0.00553564j -8.65998e-05-0.0147436j -0.00155795-0.00798796j 0.00710322+0.000700671j -0.0092163+0.011997j -0.0153915+0.00439291j -0.0261031-0.0115731j -0.0113623-0.00383065j 0.00914967-0.0116935j 0.0110805+0.00914388j -0.0237315-0.0240049j 0.000802516-0.0120462j -0.0168826-0.0167569j -0.0255861-0.0111094j -0.0320793-0.0172185j 0.016743+0.0022668j -0.0251858+0.0129233j 0.0227197+0.00810318j 0.00876476+0.00688582j -0.0263688+0.0110864j -0.0308341+0.0172669j -0.00521152-0.00720949j -0.00603667-0.0388646j 0.00291866-0.00188291j -0.00190958-0.0227205j 0.00747554+0.0200563j 0.0300418-0.0288508j 0.0125592+0.00151231j -0.000508486-0.0201225j 0.00118424-0.0171888j 0.0398376+0.0271973j 0.00891585-0.0444987j 0.00623829+0.0153231j -0.00476804+0.0156868j -0.0258809+0.00523565j 0.0189026+0.00697496j 0.0187741-0.00211349j 0.0248406+0.00470291j 0.0452872-0.0439114j 0.00739453+0.00898229j -0.0168139-0.00248583j 0.00830682-0.0062047j 0.037318+0.0247367j -0.00159578-0.00156788j -0.0215484+0.00704489j 0.0206029+0.0208472j -0.00628668-0.0115467j 0.00870667-0.00847131j 0.0181239-0.0625936j 0.0607355+0.012085j -0.0558539+0.00250203j 0.00322839+0.0573716j 
-0.0340733+0.0093418j 0.00910151+0.0326904j -0.00685197+0.0131341j 0.0122162+0.0117434j -0.00831141+0.0042168j -0.0221062+0.00112961j -0.00392104-0.0204438j -0.00621562-0.00259382j 0.0043173+0.00143877j 0.00720709+0.00482255j -0.00191041-0.00388534j -0.00225391+0.000461159j 0.00360814-0.00841432j -0.00185832+0.00937226j -0.00108256-0.00250136j -0.000794869-0.00495905j 0.00768701-0.00401498j -0.00151578+0.000714068j 0.00383762+0.000522569j 0.00353433-0.00728713j -0.00305385+0.00555955j 0.00383292+0.00253901j -0.00461777+0.00532814j 0.00840675-0.000405335j 0.0138806+0.00664151j -0.00245209+0.0153399j -0.0138731-0.0114033j -0.0092325+0.0116762j -0.00669473+0.00723299j -0.00532244-0.0153726j 0.0119938-0.016402j -0.0137067+0.0056983j 0.00455641+0.00889827j -0.00702506-0.00114942j -0.000485677-0.00389207j -0.0166728+0.00466488j -0.00753142-0.013695j 0.0231813-0.00286194j -0.0182356-0.0176949j 0.00106906+0.00591201j -0.00187543+0.0275368j -0.0145299-0.00126341j -0.00924729+0.00868364j -0.0118674-0.000666972j 0.000517221-0.0057994j -0.00717739-0.00920362j 0.0188276-0.00741914j -0.00118324-0.0117863j 0.0123566-0.000762529j 0.00357935+0.00363335j 0.00430684-0.00629551j 0.00508873-0.00450082j 0.0188726-0.0217549j 0.0197222+0.0204828j 0.00653589+0.00745649j 0.0146981-0.016685j -0.0229123-0.00456105j 0.0209331-0.0299764j -0.0363169-0.0282539j 0.000216394+0.0153031j 4.34174e-05+0.0143035j -0.0135891+0.00271998j 0.0053571-0.0294075j 0.0278916+0.0104602j -0.0141775-0.00817155j -0.00407093+0.0109222j -0.00806027-0.00793104j 0.0218667-0.00975371j 0.00677818+0.00681782j -0.00208082+0.00477871j 0.0135848+0.0112901j 0.0164503-0.0288696j -0.00511428+0.0141278j -0.00771132+0.00953489j 0.00472585-0.00104954j -0.028286-0.00930259j -0.0139741+0.00544163j 0.0014075-0.0199328j 0.00454446-0.00926222j -0.00334927+0.0163025j 0.0038819+0.00763076j 0.00828916+0.00898494j -0.0192119+0.00366417j -0.0145121-0.00739893j -0.00223765+0.0104174j -0.0146689+0.00429233j -0.0198771+0.00397899j 0.0045305-0.00229961j 0.00603184-0.0032154j -0.0172473-0.0101132j -0.0187757-0.0248922j 0.00309769-0.00116473j 0.00231098-0.0156942j 0.00675899+0.00724472j 0.0167511+0.00463149j -0.005529-0.00854418j 0.0105895-0.00278721j 0.000350137-0.00804421j 0.000964197+0.0194239j 0.0197089-0.0207082j 0.00418853+0.00136477j 0.00232602-0.0277756j -0.00259479-0.0014533j 0.00436449-0.00935581j 0.00830438+0.0133622j -0.00877914+0.00791079j -0.0164364-0.0170743j 0.00279665+0.00281551j -0.0119147-0.00133593j -0.00131099+0.012204j 0.00424416-0.00195224j -0.00865148-0.00570188j 0.0157118-0.0190094j -0.0118138+0.0131279j -0.00918975+0.00800965j 0.00859097-0.00342999j 0.00678501+0.00691101j -0.00102869-0.00879229j -0.00280685+0.0033344j 0.0210621-0.00201661j 0.0144935-0.00873108j -0.0193881-0.00333423j 0.0106679+0.00134886j 0.0146023-0.00304519j 0.0164962+0.0385953j -0.028973+0.013387j -0.005174-0.00919327j -0.0280944+0.0218581j -0.0116383-0.0241771j -0.00922191-0.00819885j -0.000306051+0.0257913j -0.0258372+0.000866126j -0.015784-0.0123269j 0.0104373-0.01452j -0.0228811-0.0306785j -0.0296656+0.023116j 
-0.0014423-0.00976228j -0.00991265+0.00188879j 0.0106187-0.00693761j -0.00815779-0.00892109j -0.0145452-0.00514293j 0.010172+0.0127119j -0.00165715+0.00689327j 0.00538679+0.00317852j 0.0113248+0.00356275j -0.00249955+0.00733632j -0.00285625+0.0135461j -0.00177599-0.00780712j 0.00868111-0.00521539j 0.00366843-0.00728278j -0.0023835+0.00316497j 0.00502886-0.00357472j -0.00485402+0.0075749j -0.00118768-0.00602007j -0.0044627+0.00361176j 0.00462767+0.00098036j -0.0148529+0.00532555j 0.0118529+0.0196948j 0.0107136-0.010639j -0.00330535-0.00262918j 0.00149499-0.0338026j 0.0354459-0.00409274j -0.00104702+0.00454122j -0.00655267+0.0259324j 0.0286304+0.0151455j -0.0148866+0.00923303j -0.00565894-0.00593138j -0.00722647+0.00939659j -0.00724629+0.00469936j -0.00211477+0.00523357j 0.00600179+0.00200789j -0.00124114+0.00194728j -0.0074842+0.00830697j 0.00591161-0.00300238j 0.00623313+0.0182188j 0.00736422+0.00161736j 0.0246306+0.00811716j -0.0118554+0.0237464j 0.00242266+0.000267374j -0.0100028-0.000466648j -0.00572743-0.00197268j -0.000267946-0.00188477j -0.0092032+0.00868447j -0.0049698-0.00239032j -0.00541473+0.00448926j -0.00277551-0.00751195j 0.00998767+0.00948708j 0.0113977-0.00263215j 0.00893312-0.0211497j 0.0195318+0.0155234j 0.0221109-0.0145248j 0.00919376-0.0220777j 0.00613772-0.00948076j 0.0364168+0.0151162j 0.0104477-0.0249775j -0.00457958-0.0188791j 0.0027198+0.0136519j -0.0269478-0.00883232j 0.0179728-0.00218485j 0.0201181+0.0108889j -0.000741136+0.00405172j 0.00347392-0.0175789j 0.00668331-0.0166263j -0.0277454+0.00818539j -0.00849133-0.00920826j -0.0094415-0.0325377j -0.0165508+0.0101298j -0.00978103-0.0281985j -0.00681691-0.00966889j 0.00828748-0.00138806j 0.00533472+0.0024547j -0.00677257-0.0151698j -0.00650755+0.0130265j -0.00482246+0.00489093j 0.00783998-0.0106114j 0.00127177-0.0125209j 0.00365986+0.0141826j 0.00569943+0.00798871j -0.00131049+0.00554461j -0.0038549+0.0258755j -0.00792757+0.00202502j -0.015299+0.00583679j -0.00278857-0.0126005j 0.00355861-0.00430919j 0.00834944+0.00340492j 0.00211746+0.00554439j 0.00924074-0.00148125j 0.00149472+0.00863573j -0.0163696+0.000157308j 0.00560915-0.011144j 0.00969787-0.00828899j 0.0240896-0.0255205j 0.0193155-0.00898729j 0.00291829+0.00818135j 0.00599645+0.00235697j 0.00714486-0.00774538j -0.00291166-0.00144245j -0.0145402+0.00303805j -0.00723356-0.000326821j 0.00439767+0.00650192j 0.00770404-0.00121022j 0.0173397+0.000250646j 0.000889793-0.00563097j -0.00163307-0.00116284j 0.0115595-0.00619032j -0.0124512+0.0043509j 0.00671665-0.00618904j -0.031817-0.0120299j -0.0090264-0.0139413j -0.00421017+0.0154356j -0.00984155-0.00326832j 0.011276+0.00749206j 0.002074+0.00159568j 0.00128016-0.0316122j -0.0182417-0.00402243j 0.01234+0.00279849j 0.00245502-0.000938796j -0.0159161-0.0101717j 0.0178074+0.0133396j 0.00192783+0.000721581j -0.0228985+0.023751j -0.0226156-0.0206916j -0.0263305+0.0117818j -0.0257471+0.0329992j -0.0229087-0.0378374j -0.0173699-0.011674j 0.0103776-0.0266771j 0.0268375+0.012428j -0.045948-0.000509138j 0.00296463-0.0420535j -0.00938499-0.0281252j -0.0279754+0.00879552j 
0.0171457+0.0184342j 0.0191977-0.0179136j -0.0240836-0.0136244j -0.0151517+0.0242225j 0.00202094+0.0160236j 0.0111211-0.00803684j 0.00404512+0.00767302j -0.00735238+0.0226926j 0.0102268+0.0104301j 0.0100591+0.00137601j -0.010009+0.00945737j 0.00796606-0.00777649j 0.00586507-0.000654178j 0.00942044-0.000740006j -0.0208773+0.000150111j 0.00858298-0.000591789j -0.00736857-0.00893915j 0.00857723+0.0056499j -0.00453745-0.00527756j 0.0138425-0.00798484j -0.0020796-0.000141695j 0.021001+0.0205199j 0.0101863-0.0149283j 0.00196639-0.00695165j -0.0160552+0.0206488j -0.0222553-0.0163762j 0.0117978+0.00199042j 0.0264981-0.00765166j 0.00448336-0.0286482j 0.0168803+0.0111651j 0.00315868-0.00999335j 0.00154813+0.00817461j 0.00462356+0.0117512j 0.00716247+0.00712237j 0.0108328+0.00605593j -0.000395437+0.00493386j -0.00223997+0.00535971j 0.00686805+0.0171276j -0.0114935+0.00100327j -0.0161805+0.0165169j -0.0072502+0.0144293j -0.0188718-0.00878127j -0.00225018-0.00611818j -0.010641+0.00207496j 0.00346561-0.000365901j 0.00434276+0.00843016j -0.0114802-0.00603588j 0.000743057+0.00476409j -0.00127242-0.00641396j -0.0219047-0.00291348j -0.0036295+0.0141948j -0.00659541-0.00486726j 0.0102318+0.0294946j -0.0246718+0.0167287j -0.00329565+0.00782554j -0.00905002+0.0223129j 0.0011366+0.0122449j -0.0267243+0.00530464j 0.0228877+0.00203185j -0.0195769+0.00184945j -0.0088128-0.0319506j 0.0213646-0.000808665j -0.0131358+0.00422017j -0.0129335-0.00263085j 0.000427929+0.00179596j 0.0143768+0.0153505j 0.00719712+0.000496349j -0.00360586-0.00670286j -0.00512244-0.00635434j 0.00556672-0.00347853j 0.00518948-0.0192235j 0.00996145+0.00288168j -0.000154799+0.0110113j -0.0144268+0.00023045j -0.00990607-0.00772168j 0.00627155+0.0197741j -0.00854466-0.0176919j -0.000203042+0.00214243j 0.00170857-0.00151274j -0.0124415+0.0014379j -0.00621274-0.0155945j -0.0145401+0.00559172j -0.00198514-0.0013008j -0.0108996-0.0017448j 0.00275233-0.00726706j 0.005654-0.00789524j -0.00398466+0.000558811j 0.00642193-0.000148316j -0.00171098-0.00210452j -0.00330698-0.00628484j -0.0105424+0.0130168j 0.000531446-0.000701696j -0.00414621+0.0166267j -0.00616693+0.0120977j 0.00158584+0.012998j -0.00900224+0.0230669j -0.00236878+0.0132877j -0.00495133+0.00526386j -0.00304168+3.83972e-05j 0.000805502+0.00902067j -0.00832792-0.00514995j -0.0045025+0.00467449j -0.00682075-0.00629j -0.00268812-0.00940105j -0.0120777+0.00677276j -0.00110845+0.00925988j -0.00921433+0.00555837j 0.00819329+0.00538691j -0.00530363+0.00851679j 0.0041772-0.0117033j -0.00801584+0.0123987j 0.0217582-0.00147132j 0.00239041+0.00190144j 0.0146148-0.00291996j 0.00860881-0.00120183j -0.0135777+0.0020071j 0.0195327+0.0106258j 0.0254608-0.00631266j -0.00275838-0.00906235j -0.00759847+0.00560879j -0.00446122+9.31959e-05j -0.000725566-0.0089435j -0.0147234-0.0226929j 0.000210256+0.014124j -0.0137353-0.00960062j 0.00923275-0.00652409j 0.0308071+0.0141006j 0.0394507-0.0297604j 0.0125309+0.0401612j 0.0044064+0.0175239j 0.0143758+0.0182257j -0.0170166+0.0123311j 0.0380077+0.0266185j -0.0261268+0.0339483j 0.0101856+0.0168212j 0.0164784-0.00977915j 
-0.0162814-0.00629862j -0.00682068+0.0161697j -0.0310038+0.00788897j 0.0101245+0.031706j -0.00218583-0.00422329j 0.0283648-0.0171759j 0.016087+0.030041j 0.0182891+0.00148712j -0.0015148-0.00909641j 0.0105081+0.00791361j 0.00803967+0.00343285j -0.00585393-0.00171264j 0.00630261-0.00759436j -0.00225635-0.0291042j 0.00523365+0.00313796j 0.0077276+7.18427e-05j -0.0218684+0.0115899j -0.00900755-0.00846199j -0.0110114+0.00857898j 0.00583668+0.00210944j -0.0181356-0.0155434j -0.0032034+0.00696359j -0.000909617-0.016517j -0.0210804+0.00995331j 0.0158266-0.017637j 0.015209+0.0163158j -0.0160009+0.0032477j -0.00524936+0.00036009j -0.0190709+0.0114379j -0.00935743-0.0178187j 0.00953435-0.000250648j -0.0030401-0.00122227j 0.00317885-0.00144453j -0.00583466-0.00455258j -0.00851437-0.00380534j -0.00750176+0.00216152j -0.0028405-0.0123711j 0.00197513-0.00426528j -0.014043-0.0175292j -0.00275441-0.00353269j -0.0199246+0.00952984j -0.000383479-0.0218762j -0.00424945+0.0054454j 0.00276715-0.00222456j 0.00107811+0.00123062j -0.00403886-0.00462875j 0.0143576-0.0124214j -0.000852223-0.00527172j 0.00967641-0.00203998j 0.0101662+0.00336714j -0.00489869-0.00927272j 0.000253536-0.000428566j -0.00657078-0.00205769j -0.0028617-0.0112104j -0.0114752+0.0141211j 0.00327334+0.00288563j -0.0109154+0.000716072j -0.0115395-0.0194066j -0.0240496+0.0111306j 0.0120188+0.0138275j 0.00398612+0.00527381j 0.00924254+0.00773611j -0.00545189-0.00739064j -0.00141152-0.00424264j -0.00307883-0.00810727j -0.00733638+0.0109556j -0.00867353+0.0101288j 0.0265121-0.00925575j 0.0100046+0.00813891j 0.00551834+0.0228217j 0.0158291+0.00101465j 0.0104391+0.0105255j 0.00389382+0.00602428j -0.00296573+0.00393497j 0.00292229-0.000662377j -0.00790789+0.00331961j 0.00389111-0.00209425j 0.00239406-0.00780538j -0.00474851+0.00447722j 0.00500442+0.0129473j -0.000189494-0.00134835j 0.00108344-0.00743455j -0.0031039-0.0057694j -0.0023827-0.0205246j 0.00873016+0.00442994j 0.00587584-0.00203614j -0.000676622+0.0101085j -0.0040944+0.00286264j -0.00317627-0.00463139j -0.00774909-0.00422071j -0.0111124-0.0103785j -0.00123661-0.00607976j 0.0116635-0.0140594j 0.00274606+0.00664267j -0.00242301+0.00292569j -0.0148842+0.00869797j -0.00982688+0.000870535j -0.00227382-0.0108657j -0.00329178+0.00574986j -0.00366381-0.00348354j 0.00470456+0.0030469j 0.0110643-0.0158934j 0.00762585+0.00163117j 0.00041481-0.00617785j 0.00201482+0.0014408j -0.0136083+0.0026042j -0.00167874-0.00353612j -0.0026588-0.00092141j -0.0111671+0.00104863j 0.00903121+0.00428013j 0.000546322-0.000804284j 0.014432+0.00839401j 0.00737149+0.00101481j -0.00640432-0.00583878j 0.000725897+0.00812298j -0.00193653-0.00832697j -0.00812018-0.00566246j -0.0113294+0.0236685j 0.0139336+0.00724036j 0.00034862-0.00668462j 0.00495772-0.00280258j 0.00722622+0.0110142j -0.00398419-0.00170838j 0.0040335-0.00728034j 0.0267987-0.00329679j 0.00536497+0.0213679j 0.00717417-0.0169579j -0.00505445-0.00591698j 0.00612435+0.00441539j 0.00882768+0.0033308j -0.00337698+0.0270229j -0.0277352-0.00410498j 0.01377-0.0144759j 0.0114287+0.0125239j -0.00662989+0.00859805j 0.00887316+0.00676925j 
