-0.00291064+0.0743687j 0.0988549+0.0142612j -0.00600865+0.0632312j 0.0142354-0.061207j 0.0588814+0.000559164j 0.0710756+0.312536j 0.37641-0.0658513j 0.0791393-0.418078j -0.190785+0.106271j -0.298899-0.0818311j -0.408683-0.136779j -0.0639578+0.370108j -0.115747+0.177657j -0.181132-0.110318j -0.0383067+0.101918j -0.0801258-0.0269989j -0.00613289+0.0133125j -0.0768393-0.0249811j 0.0109671-0.0192763j -0.0116967-0.0236853j 0.0254535+0.0354468j 0.00210933+0.0203898j -0.00745633+0.00397157j -0.0017592-0.027409j -0.0170614-0.0317978j 0.0119953+0.000747601j -0.0113626+0.0272058j 0.0152506+0.0367373j 0.00256547-0.00364839j 0.0202811-0.00494436j -0.00977347+0.024572j 0.0112367-0.0168295j -0.0461817+0.0680584j 0.058819+0.0224366j -0.0159435-0.0047133j -0.00569771+0.015545j 0.0190822+0.0026685j 0.0207072-0.0221787j -0.0143619-0.041495j -0.0385295+0.00320054j 0.0140133+0.0193645j 0.0252534-0.0285881j 0.0146301+0.00319032j 0.0142796+0.00972534j 0.00721744-0.000957128j -0.0147064+0.0104453j -0.0165837-0.00539811j 0.0180355+0.0177623j 0.00685191+0.0103003j 0.0022167+0.00826222j 0.00562342+0.0169128j 0.0160861+0.00618987j -0.00250708+0.00596039j -0.00103023-0.00361751j 0.00133804-0.00530062j 0.0112478+0.00168021j 0.00125118-0.00991916j 0.00148221-0.00488962j 0.0070923-0.000651663j -0.00118234-0.00535821j -0.00166303+0.00801127j -0.000314226-0.0037317j -0.00228501-0.0086296j -0.00379279+0.0215788j -0.0032256+0.00399267j 0.00136162+0.000450985j -0.00374688-0.0171047j 0.003201-0.00871452j 0.00427384+0.007853j 0.00297245-0.0112785j 0.0128174+0.00610317j -0.0119568+0.016114j -0.0148401+0.0110304j -0.00701126+0.000381229j -0.0246058-0.00842052j -0.0226059+0.0287826j 0.0240127+0.0198559j 0.00335078-0.000546668j -0.00137094+0.00173093j -0.004466+0.00206201j -0.00235831-0.00466602j 0.00767437+0.00908277j -0.00816278+0.00917076j -0.00749566-0.00217353j 0.00226642-0.00249363j -0.00238886+0.00101032j -0.0109603-0.0083004j 0.0189777-0.0218595j -0.0104572+0.0116893j -0.0132159-0.0206746j -0.023414-0.00746467j 0.0012021+0.0154799j 0.00589629-0.00297137j 0.00814152+0.00195781j -0.0032199+0.00405762j -0.000763166+0.00607514j -0.00382285+0.0180632j 0.0184125-0.00607686j 0.0129425+0.010474j 0.00698869-0.00549416j -0.00148948+0.00685828j -0.000213881+0.00118868j -0.00408689+0.00119205j -0.0145669+0.00124806j 0.00122153-0.000509527j -0.0112908-0.00161468j -0.00375646-0.0050127j -0.00516497-0.00106962j 0.014901+0.00868522j -0.000904783+0.000789655j -0.00289506+0.00102153j 0.00530213+0.00214235j -0.00245962+0.00159591j -0.000326465-0.00498874j -0.000758164-0.00719581j 0.00263214-0.00337907j -0.000937498-0.00111127j 0.000763523+0.00298131j 0.00290154+0.00887618j -0.00393783-0.0115094j 0.00110398+0.00290257j -0.00239944-0.00512254j -0.000761069+0.000324559j -0.00250412-0.00393071j 0.00417865+0.00654921j -0.00277896-0.000172121j -0.00257734+0.00289101j -0.000699439+0.00103782j 0.000242951+0.00692822j -0.000239152-0.00134415j 0.00143473-0.00039412j -0.00126867+0.00712643j -0.0019375-0.00368875j 4.86002e-05+0.00054512j -0.00731648+0.00432584j 0.00096387-0.00426865j 6.27455e-05+0.000336182j 0.00338068+0.00344833j -0.00199098-0.00610132j -0.00196636+0.00257852j -3.59247e-05+0.00695109j -0.000637894+0.000683126j 0.00132778-0.00508248j -0.00219675+0.00257526j 0.0014074-0.00144134j 0.00131821-0.00409357j 0.000698648+0.00318968j 0.000665537-0.00109254j 0.00540036-0.00886955j -0.00305404-0.00283891j 0.00186973-0.00700377j -0.00206179-0.00126405j 0.0047905+0.00160666j 0.00164311-0.00438955j -0.000187229-0.00336656j 0.00140276-0.0096862j -0.00466923+0.000412876j 0.00395559-0.00367459j -0.00528183+0.00812082j 0.000298185-0.00615656j 0.000735826-0.00102825j 0.000891228-0.000685108j 0.00759429-0.00181307j -0.00847236+0.0021251j -0.00435467+0.00622341j 0.00661349-0.0033554j 0.00836024+0.000379316j 0.000575611-0.00627279j 0.0114714+0.00332091j -0.00111952+0.00587088j 0.00712296-0.0028548j 0.00618764+0.00968044j -0.00685175+0.00183458j -0.00243515-0.00510089j -0.00557684+0.00161368j -0.00329099+0.00556483j -0.0102547-0.00825395j 0.00184449+0.0112328j 0.00452841-0.0147227j 0.0165638-0.00441225j 0.0149566+0.00973676j -0.0104466+0.0133686j -0.00379923-0.00879715j -0.00272091-0.0025456j -0.00128547-0.00134189j 0.00911048-0.000517271j 0.000512365-0.00791602j 0.0089717+0.0070106j -0.00742778+0.00911912j 
0.0281709-0.00350453j -0.00639749-0.0166767j -0.014724+0.0157339j 0.00537941+0.00200681j 0.0160646+0.0152954j 0.105727+0.102066j 0.0973286-0.107006j -0.00783881+0.0337396j 0.0504246+0.0260173j 0.0638245-0.0655985j 0.025384+0.00357455j -0.0481271-0.0630911j 0.0136055-0.204538j 0.206008+0.0160204j -0.0933906-0.0455358j -0.00978362-0.0932355j 0.0570561+0.186562j -0.248841-0.00568018j -0.0266956+0.142993j -0.0745248+0.0470808j 0.0203633+0.122526j 0.206878+0.0806233j 0.0980302-0.139997j -0.0873253-0.0241745j 0.0727813-0.08447j -0.0558376-0.0270533j -0.0158137+0.170345j -0.120809+0.181473j -0.0660029+0.0518618j -0.204028-0.231541j -0.090768-0.0755452j 0.0612432-0.11833j 0.0753506+0.217506j 0.320115-0.150222j 0.270745-0.146121j -0.147307-0.272293j 0.0288914-0.0668357j -0.0613501-0.0243971j -0.0408858+0.0242616j 0.0209585+0.0381045j 0.017273+0.0227659j -0.0165134+0.00806103j 0.0563705-0.0320902j -0.0154612+0.0314517j 0.0076188+0.00148693j -0.0262631-0.0291147j 0.00441645+0.0264871j -0.0514836+0.0138435j 0.0237088-0.0182551j -0.00100831+0.0618514j -0.0103085+0.0253501j 0.0207278-0.0144112j -0.0190539-0.021125j -0.0377407+0.00518984j 0.0132435+0.00105955j 0.0121825+0.0110873j 0.0173915-0.0013968j -0.0202412-0.00406648j 0.0198339+0.0163269j 0.0217639+0.0152353j -0.0106331-0.0301879j 0.00721896+0.0115641j -0.0132588-0.015531j -0.0331956+0.00327875j -0.00154967+0.0119454j -0.0114914+0.00272063j 0.00479451+0.0337671j -0.0138491-0.035485j 0.023169+0.0126276j 0.0283781+0.00337292j 0.0370824+0.0158865j 0.0140189+0.00448058j -0.0249169-0.00550419j 0.00544983-0.0466476j 0.0307604-0.0237979j 0.0255396+0.0184215j 0.0254022-0.0322821j 0.0251675-0.0233854j 0.0372578+0.0392228j -0.0177202-0.0229044j 0.021687-0.0213215j -0.00505168+0.0410406j -0.0404016-0.0031139j -0.00928417-0.017005j 0.0222615-0.00828369j 0.0272545+0.00398274j 0.000746707+0.0289521j -0.00783518+0.00290824j -0.0278724+0.0240062j -0.0250226-0.0259917j -0.00230583+0.0176123j 0.00771647-0.0026017j -0.0149778-0.0110241j -0.0153492+0.00799498j 0.00693579-0.00675562j -0.00329249+0.00486231j 0.000921774-0.000974242j -0.00441505+0.00551697j 0.00172581-9.07967e-05j -0.00648495+0.00560237j -0.00397145+0.0114802j 0.00561661-0.0109635j -0.00179403-0.00694171j -0.00449402-0.00371121j -0.00409588-0.0218558j -0.012861+0.0159048j 0.00435342+0.0100332j -0.00391189-0.00302356j -0.00344269-0.00173303j -0.00356365-0.00564172j -0.00454231-0.00736284j 0.00317968+0.00588997j 0.000961969-0.00778194j 0.0131899-0.00174966j 0.00863853-0.0112593j 0.0107177+0.000968669j -0.0018264+2.38277e-05j -0.0108326-0.00615883j -0.00359201+0.00816974j -0.00109721-0.00375538j -0.00830844+0.014926j 0.00773498+0.00421457j -0.00754009-0.00391301j -0.00353795+0.00534295j 0.00459538-0.00528492j -0.00191914-0.00731667j -0.00658115+0.00446615j 0.00275611-0.00541286j 0.00308021-0.00287355j 0.00464212+0.00326277j 0.00165911+0.00291914j -0.00447124+0.00398772j 0.0052064-0.00343157j 0.00206791-0.00564885j -0.00534467-0.00787848j 0.00277507-0.0108231j -0.00116092-0.00104253j 0.00470457-0.00380568j -0.00315026-0.00368993j -0.0142061-0.0110581j 0.0163392+0.00937958j -0.00420605-0.00234355j -0.00653009+0.00600872j -0.00347405-0.00280879j -0.0101793+0.00312873j 0.000786507-0.0012647j -0.00926312+0.00457486j -0.000532344+0.00787475j 0.0160212-0.000787449j -0.0020724+0.00330339j 0.00539104-0.0055747j 0.00304336-0.00961494j 0.00647202+0.00226519j 0.0123628+0.00114999j -0.0058715-0.00281444j 0.00394868+0.00462592j -0.00488912-0.0055045j -0.0135264-0.00662528j 0.000278192-0.00171074j -0.00256409-0.0060154j -0.00183253+0.00660431j 0.00331676+0.00318448j 0.0103973+0.00147644j -0.0021662-0.0100131j 0.00638063+0.00981336j -0.00453404+0.00196368j 0.00042286-0.00723684j 0.00326204-0.00399149j 0.00756735-0.000978641j 0.0160812+0.00558737j -0.00924677+0.0103165j 0.00950838+0.00374806j -0.00305473+0.00480938j 0.002084-0.0182372j 0.0054089+0.0100809j 0.00850031-0.0187532j -0.00316155-0.0182254j 0.00191319-0.00903033j 0.011533+0.00709569j -0.0202564-0.0133495j 0.00766036-0.0166394j 0.00452561+0.00628063j -0.00485011-0.00985j 0.011002+0.00794824j 0.00688498-0.0184618j 0.0201123-0.00684154j -0.00752549-0.0127061j 0.0208719+0.0280553j -0.0314434+0.0236865j 
0.025551-0.0557608j -0.0440277-0.0168061j -0.00715597+0.043426j 0.00626435+0.00244597j 0.0463483+0.0215007j -0.0441258-0.0634621j -0.0629844+0.0423878j -2.47897e-05-0.0121136j -0.0241404-0.00815808j -0.0248701+0.0372549j -0.0112065+0.00379608j 0.032749+0.0187557j -0.0689898+0.0947203j -0.105379-0.0727186j -0.0150184-0.022811j 0.322365+0.000396424j 0.0118198+0.348866j -0.178422-0.0205126j -0.0369167-0.168955j 0.156867-0.0655347j 0.075225+0.0210572j 0.192235+0.0402609j 0.0588995-0.146647j -0.0493275+0.122128j -0.0843784+0.281657j 0.0853519+0.0498587j -0.301437-0.147493j 0.0479696+0.171213j 0.0591004+0.121567j -0.011141+0.00809193j -0.104977-0.247824j 0.312069-0.19494j 0.0976423-0.0123706j -0.0753493+0.0492297j -0.151541+0.0371596j 0.0379031+0.147165j -0.0597558-0.0547616j -0.10037+0.00949079j -0.0356774+0.116249j 0.0572024+0.0277362j 0.00307935-0.0371972j 0.00281366+0.0134666j -0.0466601+0.0089911j 0.0151472-0.0298967j -0.0111407-0.00178767j -0.0069401+0.018872j 0.00477461-0.0498104j 0.00346453+0.0222828j 0.00744866+0.0275417j -0.0079438-0.00647071j -0.00162819+0.0137671j -0.0422632+0.000937859j -0.000980033+0.00889417j -0.00160841-0.0117197j -0.00380376-0.00736534j -0.027558-0.0135959j -0.019467-0.0143273j 0.00141241-0.00592112j -0.0109877-0.00692119j -0.000285763+0.00883993j -0.00308474+0.00518366j -0.00871691-0.0144144j 0.015314+0.0243084j -0.0249986+0.000291169j 0.0117754+0.00427505j 0.0168377-0.00962499j 0.000405037+0.0168116j 0.0283661+0.00510507j -0.0122094-0.0202221j -0.0228982+0.00769399j 0.00162723-0.012549j -0.0155346-0.00108431j -0.00247186-0.0267083j -0.0198151+0.0266903j -0.0153854-0.00603922j -0.0124915+0.0161984j 0.0177011+0.0181333j -0.00878449-0.00101914j -0.00971871-0.013199j 0.00674386+0.0128734j -0.0126087+0.00756595j 0.00385456-0.0239104j 0.0272794+0.00205728j 0.00289394+0.0133978j -0.00264314-0.00482821j 0.00456767-0.014032j 0.0222492+0.00969338j 0.000427799+0.0265839j -0.0570787+0.0117756j -0.00865101-0.0538335j 0.0149548+0.0192253j 0.0261902-0.00923795j 0.0102101-0.00251279j 0.0037827-0.0119399j 0.0125702+0.00176376j -0.0030096-0.0228621j -0.00187836-0.0104092j -0.0140297+0.00166649j 0.00171659-0.0147611j 0.000892673-0.00797989j 0.01427+0.00354765j -0.00904658+0.0159991j -0.0143398-0.000622639j 0.00403233+0.00705438j 0.00170694+0.000221539j -0.00102103-0.00609387j 0.0010219+0.00463738j 0.0146209-0.00305976j -0.00122498+0.00530444j 0.00715363-0.025932j -0.0180338+0.00649254j -0.0014956+0.00754181j 0.0104101+0.0177391j -0.0062425-0.00528425j 0.00507566+0.00155157j 0.00166026+0.00352157j -0.000760261-0.0231142j -0.0115485+0.0029791j 0.0058612+0.000790474j -0.00719731+0.004016j -0.0163807+0.018221j 0.00757458+0.0156274j -0.0168898+0.0121805j -0.00968879+0.00605764j 0.0127295-0.000919178j 0.0126334+0.00603286j 0.00456299-0.00179048j 0.00708755-0.000852409j -0.0088878+0.00483881j -0.00762826-0.000436299j -0.00285152+3.92394e-05j 0.00861726+0.0057434j 0.00424491-0.000430914j -0.00123247-0.0125091j -0.00929388-0.00432309j 0.0103525-0.00598953j 0.000212396+0.000160994j 0.00168996-0.00250217j -0.00239745-0.00684468j 0.0106454-0.00982858j 0.00393+0.00366561j 0.00130554-0.00938762j -0.0110331-0.000271896j -0.000468875-0.000266515j -0.0162181+0.000736346j 0.0131658+0.00182966j -0.0296855-0.0181736j 0.0042924-0.00351773j -0.00595313+0.00763862j 1.68388e-05+0.00791937j 0.00795441-0.00966628j -0.00919226-0.00888923j -0.00254779+0.00810283j 0.000530551-0.0023879j 0.0123247-0.00828455j 0.00287759+0.0102423j 0.000395329-0.0125039j -0.0155794-0.0132718j -0.00744611+0.008135j 0.00957291+0.0157562j -0.00689743+0.00914557j -0.00479497+0.0173434j -0.0101282-0.00870816j 0.00972175+0.00289582j 0.00224361+0.000873115j 0.00404645-0.00407979j 0.00849166-0.0103868j 0.000563549-0.00441146j 0.0113241+0.0047424j -0.000150497+2.31558e-05j 0.00836709+0.0138275j -0.00295247+0.00741027j -0.00320122-0.00250399j -0.00965353+0.0118388j 0.011947+0.0259773j 0.0262012-0.0078229j 0.00608213-0.00239227j -0.00955125+0.0113776j 0.00786192+0.00774853j 0.00771571+0.00307608j 0.000455968+0.008067j -0.00137828-0.00419658j 0.00228184+0.00770627j -0.00619705-0.00978704j -0.0136694+0.010676j -0.0109475-0.011204j -0.00874064+0.00912966j -0.000931753-0.0157785j 0.0160558-0.00188871j 
0.00389018-0.0027765j 0.00151671-0.00488665j 0.00101738-0.0018958j 0.000734825-0.00488739j 0.00143516+0.00220233j 0.052602-0.0011707j -0.00709095-0.0355657j 0.018415-0.0287393j -0.0227905-0.00869964j 0.010137+0.00622244j -0.00436313-0.0107863j -0.00168696-0.017918j -0.0423133-0.112423j 0.0958403-0.0271873j 0.0844907+0.0536726j 0.00985744+0.0429023j 0.0535763+0.0321968j -0.0199349+0.0801651j 0.06317-0.016355j -0.0230526-0.008608j 0.0390292-0.0432006j -0.0125273-0.0376245j -0.0379202+0.0140002j 0.0104878+0.0110218j -0.00802737+0.00671722j 0.0232137-0.000554761j -0.0298857-0.0133716j 0.0302631-0.0267204j -0.00810699+0.03549j 0.0741083+0.0118791j 0.024038+0.00562121j 0.0121633+0.00809532j -0.00160389-0.000227967j -0.025846+0.081681j -0.0664644+0.0929039j 0.108166+0.0727414j 0.0141787-0.0407542j 0.0229789+0.0703776j -0.0599254-0.182477j -0.170815+0.134439j -0.182212+0.0566008j -0.0825388+0.132112j 0.102372+0.0705473j 0.0144323-0.046171j -0.0396877-0.0684714j -0.0189624-0.145078j 0.0636736-0.00395007j -0.147928-0.0226767j 0.0445742+0.145108j 0.0227039+0.0985575j -0.0669304-0.0114814j -0.0331049+0.0235612j -0.125697-0.0316063j -0.0742924-0.113432j 0.00592118+0.0218983j -0.0223647-0.00467932j 0.0119182+0.0212046j -0.034222-0.0693517j 0.0113484-0.0278774j 0.0946044+0.0457614j 0.075886-0.0727348j -0.0472233+0.0571363j 0.0247623-0.0231224j -0.0245828+0.0378887j -0.170101+0.0753997j 0.0455383-0.0113007j -0.0564926+0.11686j -0.0376964-0.0304593j -0.0513383-0.0480445j 0.082975-0.0892421j 0.119793+0.0529199j 0.0205419-0.0127942j -0.0608746+0.137896j -0.0213355-0.0448899j -0.0445823-0.212648j 0.0788199+0.0190624j 0.0235592-0.169744j -0.0725766-0.198862j 0.314294+0.0121524j 0.188471+0.0401485j -0.046118+0.167315j 0.046734+0.0630164j 0.00482415+0.0590559j -0.0923868+0.143152j -0.0689321-0.0456243j 0.156301+0.0458688j 0.0010003+0.0196066j 0.0342259+0.0244385j -0.0173318+0.044906j -0.0222063-0.0250671j -0.0093481-0.0197947j -0.0531625+0.0607818j 0.0105507+0.0474598j 0.0237373+0.0579994j 0.00166254-0.0205352j -0.0278249+0.0128755j 0.0218029-0.0346247j 0.000119656-0.0120535j -0.00580232+0.00126607j 0.0122894-0.00482556j 0.018825-0.0320093j 0.00126568+0.0251435j 0.0125458-0.0026474j 0.0220016-0.0114295j 0.0286883-0.0367135j -0.00212307+0.027959j -0.0138401+0.00965974j -0.0224663-0.00620086j 0.0247891-0.0170269j -0.00309238-0.00382395j 0.027954-0.0315348j 0.0172799+0.0113963j -0.0121297-0.0154614j 0.00228688+0.010075j 0.0380285-0.0225362j 0.0187724-0.0173821j -0.00225839+0.0120541j -0.0231095-0.0204386j -0.00697217-0.0172905j 0.0149332-0.0298617j 0.00630267-0.0208068j 0.0105312-0.00679466j 0.022351-0.016241j 0.00724281+0.0140333j 0.011657+0.00490737j 0.0054113-0.010464j -0.00640213+0.00164688j -0.0129208-0.0129327j 0.00785502+0.0259414j 0.00411818+0.0120177j 0.00121516+0.00528379j -0.00831774-0.0233986j 0.0052736+0.0119577j 0.0229336-0.00524924j -0.00470472-0.0107435j 0.0148349-0.026684j 0.000130684-0.0051773j -0.0204747-0.0239911j 0.00533486-0.012618j 0.0141978-0.016831j 0.0155056+0.0300446j 0.00442862-0.000681957j -0.00887856-0.00614825j -0.00171581-0.0127964j -0.0144185+0.0112958j -0.0233921-0.0160598j -0.0227545+0.0116368j 0.00739806+0.0233359j 0.00374187-0.00923656j 0.0293067+0.00716723j 0.00898247+0.0134051j 0.0387584-0.0110621j 0.0382982+0.0290024j -0.00548433+0.01808j -0.00551804+0.00478871j -0.00679916-0.0167422j 0.0199795+0.0166667j -0.00711837+0.00409085j 0.00272972-0.00358032j -0.0241053-0.0367189j -0.0024516+0.0202081j 0.0154087+0.00468255j 0.026766+0.00674458j -0.00515849+0.00336266j 0.0134759-0.00318808j 0.00629423-0.00734828j -0.00453716+0.0120568j -0.00817685+0.00454806j -0.00479313-0.00938851j -0.0033896+0.0369062j 0.00742581+0.0359089j -0.0047615-0.00507027j 0.0156251+0.00486334j 0.00310741+0.00493465j -0.00168654+0.0135282j -0.00169834+0.00214363j -0.0391303-0.0692349j 0.000752407-0.01389j 0.0111719-0.0359308j -0.0357866+0.00936886j 0.0133444-0.0475907j -0.0294768-0.00919941j 0.029012-0.0526351j 0.00350962+0.0262402j 0.00478142-0.0137912j -0.00870281-0.0730466j -0.080961+0.0195887j 0.0156384+0.0651688j -0.0786182+0.0311581j 
0.0292741+0.00117169j 0.00992329+0.0118199j -0.0051904+0.0130845j 0.0264041+0.00622631j -0.0105483-0.0161948j 0.015079+0.0617559j 0.0422474-0.012774j 0.0143889+0.030821j 0.0150236-0.0176072j -0.0132808+0.00120933j 0.022496+0.0056444j 0.000610451+0.02489j 0.0266699-0.0550499j 0.0654141+0.0299793j 0.0806255+0.00236457j -0.0107835+0.0638231j -0.00673283-0.00981101j -0.0145205+0.0276006j 0.0494742-0.0438696j 0.0386076+0.0449646j 0.0117318+0.0096008j -0.0139593-0.00114256j 0.0049878-0.016477j -0.00281054-0.0126269j -0.00249861+0.00328039j 0.0245224-0.0249674j -0.0332448+0.0110956j 0.0221524+0.0220066j 0.00589361+0.0293004j -0.0226118-0.00151202j -0.00886574-2.6828e-05j 0.0101593-0.0380045j -0.0119279-0.00587072j 0.0287504+0.0372685j -0.0618396-0.000221038j 0.00122002+0.0567077j -0.116104-0.102633j -0.0806579+0.143866j 0.00523485+0.0212114j -0.0233896+0.0653481j -0.142032+0.0587948j 0.107976+0.00756607j 0.0357302+0.141239j -0.115505-0.0490995j 0.0817567+0.143387j -0.108952+0.100349j -0.0227809-0.0103282j 0.0957483-0.157374j 0.0932526-0.148226j 0.0898944-0.0511979j 0.00554012+0.211208j 0.0658334+0.0847962j 0.19992+0.0364385j 0.00616086-0.0269843j -0.108399-0.0294862j 0.0519593+0.0226269j 0.00370373+0.0692113j 0.0910525+0.052883j 0.160662+0.0011582j -0.0851608-0.135089j 0.13379-0.0930299j -0.045755+0.0666008j 0.040523-0.0476432j 0.0169139-0.0777794j 0.0593524-0.0325284j -0.103687+0.00450748j -0.062058-0.106795j -0.115084+0.0793259j 0.00475377-0.153689j -0.142043-0.108842j -0.0174829+0.0816388j 0.0777154+0.0451306j 0.176738+0.125752j 0.100482-0.154935j 0.0212597+0.151089j -0.194757-0.132787j -0.149368+0.187787j 0.121846-0.0565957j 0.127371+0.0392772j 0.0338412+0.038562j -0.0587006+0.0191812j -0.109206+0.124218j -0.0965404-0.0941742j -0.0222269+0.0340504j -0.037952+0.00382362j 0.0803764+0.0740335j -0.0239141+0.0183459j -0.0387834-0.00824594j 0.0269658+0.000206584j -0.0057739+0.0268423j -0.0519369+0.0483671j 0.0065544+0.0259608j -0.0337207-0.0195616j -0.0474745+0.0124462j 0.0245722-0.0455847j -0.00480984+0.0422529j -0.014095-0.0196729j 0.0148935+0.0183482j -0.00397388+0.0102303j 0.0224031-0.0179856j -0.0162876+0.0277608j -0.0226603-0.0449724j -0.0326386-0.0152435j 0.00310848-0.0167732j 0.0027302-0.018988j -0.0112298+0.0359159j -0.0266254-0.00896787j -0.0206012-0.0207598j -0.00270393+0.0089846j 0.0174361+0.0129086j 0.0296707-0.0042178j 0.0199923+0.0233775j 0.00956128-0.000278128j 0.00545303-0.0138378j -0.00234184+0.00602422j 0.0232465+0.00373021j 0.00589888-0.0121161j -0.0275773-0.001416j -0.00192743-0.00605993j 0.00387075-0.0155093j 0.00847874-0.00952651j -0.00406794-0.0243088j -0.0129082+0.00893244j 0.015873+0.00115277j -0.0102881+0.0253285j 0.0126608+0.0119105j 0.00374447-0.002099j -0.0087801-0.0068309j 0.00880778+0.0186828j -0.00118962+0.0132393j 0.00276814+0.00444743j 0.00493736-0.0150956j 0.0149565+0.0139394j 0.0124063+0.00224597j 0.0166471-0.0225166j -0.0114331-0.00795262j 0.000781577-0.00583965j -0.0128683+0.00803158j 0.00198902-0.0170202j -0.0310065+0.0216227j 0.026387-0.00498192j 0.00510469-0.00255144j 0.0108289+0.0131879j 0.0176491+0.00853478j 0.00773998-0.0111104j -0.00195846-0.000933535j 0.0120022+0.00310968j -0.00356151+0.00522458j -0.00586463-0.0217656j -0.00271263+0.0208357j -0.009437-0.00971813j -0.0133374+0.00860415j -0.0160942-0.0236513j 0.0162199-0.00102827j -0.00820751-0.00127275j 0.00795818+0.0174767j -0.00193266+0.0219285j -0.00414691-0.0101412j -0.0119464-0.00218124j -0.0120223-0.0321179j 0.0120195-0.0235695j -0.0280554-0.00713306j 0.0117447+0.00600826j 0.00490134+0.00301014j 0.00859787-0.000780715j 0.0070045-0.013602j 0.000864727-0.00459781j -0.0221709-0.00773276j -0.0202196-0.00444669j -0.0134651-0.00120488j -0.0149466+0.0224442j -0.0107257-0.0370392j -0.025813+0.00424801j -0.016348+0.013386j 0.00271279+0.0114113j -0.00108967+0.00791743j -0.0318327+0.0197421j -0.0231272-0.0306144j -0.00896069-0.00669278j -0.0201839+0.02973j 0.00919413+0.0131652j -0.0314798+0.0525813j -0.0458821-0.0310758j 0.00815772+0.0226327j 0.0276575-0.027451j 0.0181166+0.0154823j 0.0155846-0.0161681j -0.0326784+0.0298547j -0.0271346-0.0279866j 
