-0.0630594+0.0010496j 0.00637736+0.0340334j -0.0304492+0.00616467j -0.0300563-0.023523j -0.0194025+0.0234303j -0.0039402-0.0284214j -0.00872757-0.0101712j -0.0146712+0.0223398j -0.0399412+0.00857482j 0.0326305-0.00679715j -0.0296721+0.00890985j -0.0107244-0.00556981j -0.0229637-0.00418384j -0.017722-0.0147134j 0.00317897+0.0159733j -0.00511858-0.00819343j -0.0273632+0.00384539j 0.0193102+0.0183136j -0.00564987-0.00889419j -0.0189547-0.000496576j -0.0105551-0.000117168j 0.0188488+0.00274926j -0.0318732+0.000862801j -0.000792789-0.00165664j 0.019773-0.0117797j 0.00731786-0.0321973j 0.0243696-0.0134235j 0.015121+0.000467496j 0.0155538+0.00921067j -0.00534912-0.000905057j 0.00434644+0.00207596j -0.0352741-0.000395849j -0.00126616-0.0457904j 0.0170805+0.0159199j 0.0159729+0.0152253j -0.0188975+0.00106014j 0.00181141-0.00625639j -0.0213661+0.0317594j -0.0231486+0.0162001j -0.0162359-0.0123859j -5.5455e-05+0.0049807j -0.00421241-0.00100501j -0.0141065+0.016886j 0.0277311-0.0102777j 0.0251143-0.0203195j 0.0087336+0.0313545j 0.0233551-0.0268817j 0.0222289-0.0177327j 0.00982414+0.00825435j 0.0118905-0.00464426j -0.00729776-0.000512768j 0.0197621-0.0107372j 0.0213251+0.0317764j -0.0243595+0.00803231j -0.0015917-0.0168499j 0.00480764+0.0145031j -0.0156345-0.00123354j -0.0286998-0.021025j -0.00453056+0.0166131j -0.0181524-0.0135139j 0.0383354+0.00679378j 0.0205569-0.0166635j -0.0370591+0.0280191j -0.00918628-0.0397388j -0.000368997+0.0370791j 0.0186825-0.00882025j 0.0535137+0.0207072j 0.0473877+0.038368j 0.0249981-0.00400453j 0.0319464-0.00128589j 0.0158116+0.0230928j -0.00790531-0.0207309j -0.0159622+0.0465218j -0.0321249-0.0294552j -0.0243096-0.00584735j 0.0452537-0.00824459j -0.0240788+0.0248893j -0.00506341+0.00031792j -0.0378479+0.0166868j 0.00931719+7.25646e-05j 0.00772544-0.00360325j 0.00344618+0.0068882j -0.0230341-0.0109596j -0.0263919+0.0271729j 0.0205534+0.00548153j -0.00108682+1.82835e-05j 0.00624745+0.00403453j 0.0173108-0.00951649j 0.0208025+0.00784269j -0.00848996-0.0226347j 0.0234697-0.0276109j 0.0265858+0.0234259j 0.0235136+0.00722662j 0.0065613+0.0266532j 0.0043507-0.000111209j -0.00163903-0.00684326j -0.00717721+0.0142784j -0.0199761-0.0132992j 0.00953154+0.0323955j 0.00154139-0.00607187j -0.00872524-0.0045198j 0.0259753-0.0207245j 0.0220166-0.020376j -0.0123991+0.0453333j -0.0374039-0.0180525j -0.00189205-0.00975214j -0.00125286+0.00825442j 0.0197185-0.00610282j -0.0122524-0.00553578j -0.0172542-0.0193939j -0.00153748-0.014347j 0.0187705+0.0125557j 0.011132-0.00868785j 0.0341237+0.00785536j -0.0240027+0.00986134j -0.0139773+0.00435597j 0.0258789-0.00171057j 0.0118488-0.0144817j -0.0216979+0.0159298j 0.0256509+0.00934883j -0.0106496+0.005757j 0.00463517-0.0221485j -0.0140896+0.0138413j 0.0184283-0.00713623j 0.00288565-0.00913127j -0.0315091-0.00489375j -0.029234-0.00752081j 0.0419296+0.010358j -0.0156375-0.0183899j 0.000924381+0.010974j -0.016274+0.0311503j 0.0114062+0.0211925j 0.0398927-0.0168518j 0.0215153+0.00958424j -0.031308+0.0272836j 0.0610715+0.0254457j 
-0.00015689+0.0760384j 0.0350087-0.00826097j 0.00341095+0.0356914j -0.0239269+0.0390002j 0.0244041+0.0200696j -0.0282573+0.00315298j -0.0125483+0.00343223j 0.0203868+0.0130416j 0.00730548+0.0449877j -0.00727708-0.0409986j 0.00796657+0.0355889j -0.00488137+0.0122651j -0.0050714+0.023188j -0.0126876+0.0242339j 0.014356+0.00511374j -0.00786741+0.00866449j 0.00689412+0.0370612j 0.0190822-0.0263844j -0.00748469+0.00240597j 0.00113086+0.0236745j 0.000154109+0.0082416j 0.00530009-0.020301j -0.00256609+0.0369063j 0.000226591+0.0025547j -0.0111708-0.0289562j -0.0333488-0.00869356j -0.0125078-0.0299014j 0.00270686-0.0130744j 0.00827281-0.0156014j -0.00357414+0.00234747j 0.000676062-0.00637919j 0.000801992+0.0446254j -0.0434147+0.00623083j 0.0146799-0.0144145j 0.0139891-0.0214767j 0.00109744+0.025012j -0.00178565-0.00131477j 0.0337019+0.0296403j 0.0127629+0.0207854j -0.0108828+0.0192847j 0.00378994+0.000261217j -0.00362954+0.00648529j 0.0157957+0.0232379j -0.00975467-0.0289887j -0.0184324-0.0312194j 0.031428-0.00438392j -0.0274249-0.0231787j -0.0191415-0.0258772j 0.00420331-0.00954385j -0.00853891-0.0254355j -0.00287476+0.00706518j -0.00867127-0.023795j 0.0268434-0.0201434j 0.00854855+0.0340786j -0.0152006+0.00746414j 0.0137448-0.0076779j 0.00309006+0.0220139j -0.018287+0.031989j 0.0138767-0.00294107j -0.0108615+0.015392j 0.0088401-0.0475607j -0.0119064-0.0239531j 0.0265414+0.0390574j -0.0319344+0.00483524j 0.0364927+0.0057915j -0.00837051-0.0257762j 0.0248154-0.0741795j 0.0471402-0.0598422j -0.00567853-0.0413267j -0.00499619-0.0569182j 0.0252717-0.021048j -0.0164257+0.0151587j 0.0367248+0.0132984j -0.0302707+0.0337927j -0.00192316+0.0286165j -0.00912386-0.0549083j 0.0193987+0.0246076j -0.000893909+0.0124865j 0.0128804+0.0439684j 0.00229694-0.0163333j -0.00438342-0.0110969j 0.00713826+0.000739135j -0.0121453+0.0330652j 0.0227062+0.0247528j 0.00300182-0.022947j -0.00124973+0.00609215j 0.00270925-0.0187062j -0.00803535-0.0182542j 0.00918851-0.0254892j -0.0223746+0.00848114j -0.0245469-0.0188156j 0.0207603-0.0331091j 0.0102406-0.0274744j 0.0248182-0.0158709j -0.0029489-0.00520562j -0.00611618+0.00213657j 0.0103048+0.00863989j -0.0133799+0.0179556j 0.0332599-0.0184339j -0.00318357-0.00543323j -0.00443145+0.0119401j -0.0184614-0.0319186j -0.016758-0.0207042j 0.0420264+0.0170826j -0.0206695+0.0488181j -0.00966087-0.000222226j 0.01021-0.00213797j -0.00579963-0.0165868j -0.00636723+0.0082607j -0.021359+0.0248547j -0.0173417+0.00282019j 0.0128229-0.0330849j -0.00821943-0.0147654j 0.00354382-0.0337034j 0.0127864+0.0201113j -6.62164e-06+0.00762694j 0.00580105-0.0287688j -0.00611565-0.0101515j 0.0170274+0.0259318j 0.01492-0.0307306j 0.00758995+0.0139844j -0.0179349+0.00200969j 0.00887587+0.021974j -0.00682765-0.0211851j -0.00831436-0.00565249j 0.000769661+0.0365585j -0.0103389+0.0388916j 0.00754679-0.0469971j -0.0221888+0.00790613j 0.00688265-0.00110246j 0.0299876+0.0135875j 0.0227442-0.0184441j -0.0162566-0.0458273j 0.00825369-0.0257472j 0.0309431+0.0332579j 0.0273577-0.0690615j 
-0.0664493-0.0172042j -0.0053466-0.0212961j -0.0227308+0.000330115j -0.0211847+0.0186592j 0.00343741-0.0190077j 0.0250224+0.0209832j 0.00409783+0.0232841j 0.0100785-0.020558j -0.0211635-0.0227132j 0.0526434+0.00411723j -0.0183087+0.00231884j -0.00887147+0.0228657j -0.000992689+0.00464205j -0.0316063+0.0366517j -0.0374211-0.0119539j -0.0196072+0.00931654j -0.0447006+0.000912007j 0.0132473-0.0327083j 0.0281959-0.0108373j -0.0238234-0.0158161j -0.0165506-0.00578443j 0.00751696-0.00445768j -0.0157797-0.00316865j 0.010781-0.00529624j 0.0415593+0.00960262j -0.000372737+0.0260394j 0.0300152+0.0104993j -0.00354553+0.00224867j -0.000322367+0.000371623j 0.00162498+0.00755426j 0.00425873-0.012916j -0.0406552-0.0206143j -0.0049474+0.0597995j -0.0112936-0.00566492j 0.00301161-0.0134511j 0.00105483+0.00853148j 0.0272028-0.00712889j -0.0297971-0.019595j 0.000653701-0.0238802j -0.00447219+0.0386331j 0.00994462-0.0114929j 0.00459209+0.0148973j -0.0315445-0.0144922j -0.00136961+0.0173165j 0.0201437+0.0222668j -0.0154225-0.00956189j -0.00408478+0.0219642j 0.0280464+0.0256939j -0.0116707+0.0152923j 0.0573413-0.0165011j 0.00861429+0.0197727j -0.00827062+0.0117614j -0.0144528-0.0165793j -0.025139-0.00295313j -0.0339979+0.0346707j -0.000742683-0.00835825j -0.0230611+0.0206469j -0.0127933-0.00873786j 0.015307-0.00754602j 0.0107106-0.00647422j 0.0435574+0.0070586j 0.0124748+0.0107514j -0.0358201-0.0355316j 0.0268457+0.00558295j -0.0178352-0.033624j 0.0197494+0.0188963j 0.0646581-0.00467601j 0.0321525+0.0147414j 0.0869193-0.0253216j 0.0589011-0.0365973j 0.00469451-0.0267332j 0.0055194+0.0571047j -0.00172143-0.0370636j -0.0208332+0.0261339j 0.00692026+0.014161j 0.0551425-0.0135963j -0.00291818-0.0100106j -0.0162643+0.0245691j -0.0213997+0.000828196j 0.0227042-0.000853113j 0.00111906+0.00827429j -0.0420904-0.0168657j -0.0182611+0.0230613j -0.0105964-0.0302979j -0.0102182-0.0106993j 0.00385566+0.027003j 0.0543538-0.0209116j -0.00587387-0.00316419j 0.019595-0.0212217j 0.0225649+0.0147558j 0.00336749+0.032188j 0.0167937-0.0304759j -0.00288974+0.00202756j 0.0233176-0.0309615j -0.00547715+0.00567282j 0.0108451-0.000172411j -0.0144875-0.0311324j 0.0158497+0.00801898j 0.0126275-0.0491437j -0.0220678-0.00730806j 0.00558721-0.0111014j 0.0195525-0.00314015j 0.00552884+0.0198885j -0.0299587-0.0405987j -0.0404422+0.0355734j -0.000348033+0.00562061j 0.00256332-0.0225211j 0.0152341+0.0112141j 0.00542452-0.0278038j -0.01304+0.0217184j 0.0228189+0.0239902j 0.0379665-0.0330031j -0.0168908-0.00278138j 0.0197744+0.0111739j -0.0169069-0.00646107j -0.0169763+0.0111968j 0.028257-0.0312989j -0.0210487+0.0152778j -0.0303962-0.0312731j 0.0480953-0.0240342j -0.0291609-0.000706513j -0.0158534+0.0230476j -0.0331247-0.0167504j -0.0117851+0.0147025j 0.0021389+0.0182101j -0.00752727-0.00698142j -0.0525734+0.00796129j 0.0260292-0.00694924j 0.00142224+0.0174308j 0.0181195-0.0289316j 0.00716783-0.0269819j -0.0160694-0.0433251j 0.0215958+0.0185367j -0.00699289+0.0147989j -0.0195387-0.0230893j 0.0632101-0.00984484j 
-0.0146489+0.0470597j -0.0188229+0.0134619j 0.00259473+0.0115726j 0.0153533+0.00883293j -0.0198848-0.00901578j 0.0226297-0.0261463j 0.0236045-0.01464j -0.02468-0.0140332j -0.0210629+0.0155645j -0.00197304-0.0444949j -0.00029344+0.00814863j 0.0226218+0.00271351j 0.00252067-0.00548105j 0.0260411+0.0194498j -0.0108762+0.0342314j 0.00699605+0.0159723j 0.00150282+0.0317627j -0.0309214-0.00390668j -0.0100468-0.0255172j -0.0173949+0.0131738j -0.00789218+0.0139686j -0.00525622-0.00154087j -0.000365127+0.00165195j -0.00593255-0.0149792j 0.00821136-0.035719j 0.0202193+0.000394545j 0.0103009-0.02396j -0.00736819+0.00708044j 0.00175065+0.00382807j 0.00494209-0.00161435j -0.006426-0.00367463j -0.0250977+0.0264413j 0.0502616-0.00407891j -0.00435936+0.0139363j -0.0112045+0.00493037j 0.015369-0.00756228j -0.0108783-0.0302004j -0.0195934+0.0246945j -0.0193929-0.00108636j 0.0387654-0.009699j -0.0105903-0.00793109j 0.00865805-0.00672918j -0.0142774+0.0256834j 0.0123283+0.00828886j 0.0149-0.0111633j -0.00668995+0.0161948j 0.0169495+0.0102575j 0.0259189-0.028126j 0.0083567+0.0144676j -0.0172999-0.0460272j 0.0241275-0.00810415j 0.0111287+0.0143889j -0.0155895+0.0255824j -0.00860327+0.0143406j 0.0374529+0.0346947j 0.00126965+0.00302494j 0.0124465+0.0127028j -0.0135181+0.00202431j 0.000987539-0.0097355j -0.00974436-0.0158741j 0.00164102-0.0298657j 0.015934-0.00229655j -0.0292198+0.026088j -0.0044653-0.0247135j -0.0276085+0.0207579j 0.0239975-0.012076j -0.00831312-0.0349585j 0.00282141-0.0151826j -0.0250765-0.0668782j -0.0309389-0.0281916j -0.0287779+0.0111822j 0.0526579-0.00729946j -0.0241359-0.00121541j 0.0201403+0.00817978j 0.0158934-0.0172267j -0.0132901-0.033571j -0.0073194-0.00636726j 0.0291166+0.00444256j 0.00423351+0.0103752j -0.00698508-0.0151841j 0.000990632-0.00351305j -0.018366+0.0429625j 0.0199738+0.00164102j -0.0224006+0.00473278j -0.00964659+0.0210012j 0.0253167-0.00274781j -0.0127081-0.0419033j -0.00123371+0.0106728j -0.026507-0.0113761j 0.0108041-0.0280117j 0.0225861-0.00464714j -0.0170894+0.000959388j 0.00246406+0.00864174j -0.0248093-0.0125744j 0.00430835+0.00721386j 0.00254694-0.0142763j -0.0354412+0.0139946j 0.00687186-0.0197411j -0.0409057-0.000949547j -0.009882+0.0247518j -0.0137284-0.010902j 0.00246319-0.00810134j 0.010461+0.00103835j -0.0315927+0.0286737j 0.0332924+0.020106j 0.00561481-0.000634839j -0.0149052-0.00440773j 0.00777058-0.00376181j -0.0284647-0.00276607j 0.0158319+0.00565158j 0.0142027-0.0213214j -0.0253681-0.0358178j -0.00419222+0.0147317j 0.0135562+0.000554188j -0.00939277+0.00333095j 0.00313898+0.00612576j -0.0162246-0.0109491j 0.0147219+0.0128139j -0.0216617+0.0233587j -0.00961319-0.0286183j 0.00512315+0.0260326j 0.024157+0.0153877j -0.0174532+0.0188703j 0.0249985-0.000351831j 0.0171009-0.0168604j 0.0158513+0.00482334j -0.000616283+0.041665j -0.0236966-0.0112314j 0.0224359-0.0362785j -0.0381061-0.0182647j -0.0266454-0.012814j -0.0297581+0.0143885j 0.0145234-0.0288679j -0.00943604+0.00899377j -0.0277874+0.019161j -0.00903381-0.0466206j 
-0.0123144-0.0107203j -0.00535149+0.00703667j 0.0203479+0.00648052j 0.0048727+0.00716807j -0.01533+0.0222046j -0.00278964+0.00283197j 0.0449166+0.0034252j -0.00164936+0.0212558j -0.0290096+0.00547459j 0.0130955+0.0404024j 0.0189223+0.00345729j 0.0115215+0.00703209j 0.0199529+0.0160036j 0.01609+0.0203536j 0.0146949+0.000493079j 0.00794222-0.0173219j -0.00205112-0.00699537j -0.0263351+0.0164896j 0.0105883+0.0230131j -0.0240145+0.00471618j -0.0161006-0.0136464j 0.00406142+0.00117615j 0.0137502+0.01023j 0.00978031+0.0195913j 0.038709+0.00725057j -0.00698598-0.00911291j 0.0041129+0.00549277j -0.0187791-0.00330703j -0.00427197-0.0074219j 0.0244857-0.013626j -0.0124406-0.0130101j -0.0333385+0.000511251j 0.0350364-0.0213349j 0.0134461+0.0258705j 0.0325031-0.00977388j 0.00683359+0.0179621j -0.00565918+0.0466223j -0.0244145+0.00664573j -0.00327434+0.00369513j 0.0364287+0.000685755j -0.00906304+0.0276498j 0.0303447+0.0102698j -0.0143651+0.0153764j -0.00073443-0.0109253j 0.0234279-0.0131456j -0.00472789+0.0193286j -0.0166631-0.0214112j 0.00446466+0.0239873j 0.0443273-0.0203394j 0.0120082+0.0199741j 0.0201695-0.00974451j -0.00452469-0.0324642j 0.0127856+0.00802097j 0.00612243+0.0186609j -0.00518858-0.035813j -0.0273225-0.0131886j 0.0389082-0.016389j -0.0240666-0.00351938j 0.0193136+0.0164615j -0.0128904+0.0040327j 0.0565724+0.0284809j -0.0213829-0.0130089j -0.0248382-0.0153888j 0.000282019+0.00670643j -0.0227293-0.0156732j 0.0209405-0.00182993j 0.0224004-0.00198377j 0.0184458-0.0194806j 0.0163622+0.0855798j 0.0023281+0.0112374j 0.0201079-0.0104578j 0.022417-0.0173758j 0.0222898+0.0302864j 0.00669895-0.0297245j -0.00514635+0.022683j -0.0493782+0.044953j 0.0350031+0.0139297j 0.00281829-0.00184862j 0.0315929+0.00762564j 0.0336946+0.00196494j 0.0293739-0.0297085j -0.0193612-0.040804j 0.000837157+0.0298165j 0.000559265-0.00247574j -0.00927782-0.0342148j 0.0218931+0.00814152j -0.0157031+0.0276507j -0.0525434-0.00701861j -0.0104537+0.0166266j 0.00168951+0.0149228j 0.0133049+0.000407157j -0.0289476-0.00318962j -0.020577-0.00377192j -0.00990665-0.0129277j 0.0334398-0.0178607j 0.00584946+0.0203083j -0.0385414-0.0115238j -0.00321558+0.00167849j -0.0110474-0.00211978j -0.0227463-0.0530818j 0.0020306+0.00317336j -0.0387513-0.0092341j -0.0124211+0.0133315j -0.0402322-0.00531549j 0.021083+0.0163386j 0.0144066-0.0168899j -0.0151676-0.0101533j -0.00565672-0.0115361j -0.0232721-0.00436644j -0.00867121-0.00726515j 0.00508+0.00783738j -0.0256859+0.0127236j -0.00682778-0.0253536j 0.0103187-0.00829918j 0.00801444-0.0106563j 0.0141993-0.015616j -0.0336271-0.0105626j 0.00344055-0.0347178j -0.0254322-0.0137273j -0.00223901+0.00649043j -0.0175339-0.0106238j -0.0211874-0.000548626j -0.0187523+0.0115141j 0.0253956-0.0175629j 0.00828883-0.000301955j -0.0039812-0.0029751j 0.00165448-0.0452744j -0.0359694-0.00932352j 0.00492435+0.0164811j -0.0411774-0.00445885j 0.00915424+0.0104557j -0.0179658-0.0212813j 0.0100714-0.011197j 0.0206002+0.00245299j -0.00554104+9.36063e-05j -0.00909253+0.0121909j 
-0.0128019+0.0116924j 0.00211203-0.000461135j 0.0074083-0.0248715j 0.00756841-0.00206167j 0.022657+0.0131598j 0.00527723+0.0131404j 0.00735799-0.0510971j 0.0234475-0.00179729j 0.00269747+0.0335954j 0.0441988-0.0134771j 0.00452774-0.0207987j 0.00393486-0.0126179j 0.0182319-0.0222552j 0.0109388-0.019699j -0.00451498-0.028964j -0.0194717-0.0103567j -0.0112159+0.0043893j 0.0148631+0.0261978j 0.0239967-0.00606722j 0.00184351+0.0308727j -0.0108772+0.0204128j -0.00163009-0.00814437j 0.00964074-0.0264752j 0.0175085-0.00785039j 0.012842-0.0377698j -0.0105134+0.0125266j 0.00772692+0.000236417j -0.00730491+0.0234717j -0.0104544-0.0029917j -0.0102705-0.0240619j -0.00899457+0.0133801j -0.000188814+0.039186j -0.020292-0.0280898j 0.0171076-0.0256217j -0.00682589-0.0392731j 0.0153427-0.0136756j 0.0432276+0.0153033j 0.00361206+0.0254814j 0.00918315-0.00218287j 0.00210937-0.0366011j 0.0240438+0.0107738j 0.0113184-0.0453059j 0.00579291+0.00745726j -0.0126287-0.000421677j -0.00839165-0.0214519j 0.00935211-0.00272074j -0.0265185+0.0121207j 0.0214424-0.00842472j -0.0184316-0.0598761j 0.0322168-0.00847516j -0.00965606-0.0274451j -0.0281454+0.0122781j 0.00251364-0.021422j 0.0148322-0.0131839j -0.0416838+0.00536309j -0.0108681+0.0415676j -0.0153005-0.0309037j 0.000317453+0.0401319j 0.0192864-0.0240864j 0.011329+0.0370058j 0.0243522-0.0681478j -0.0175066+0.0367344j -0.00529914+0.0351019j 0.00739092+0.0121047j -0.0170466+0.0198879j 0.00386755-0.0052034j 0.00335803-0.0204287j -0.0161259-0.00951703j 0.0832042-0.020992j 0.0173177-0.00460539j -0.00689808-0.0198826j -0.019315-0.0185802j 0.0255452-0.0370807j -0.0210432-0.0168231j 0.0196393+0.02028j 0.0365342+0.0576783j 0.0180343-0.054376j -0.00588418-0.00963116j 0.00861207-0.0482554j 0.00532134-0.0281319j -0.0243821-0.0361737j -0.0423533+0.0203977j 0.0264505+0.00417839j 0.00655324-0.00918113j -0.0328982+0.00747855j 0.000520211-0.0370977j 0.0327123+0.0109855j -0.0128029+0.0650844j 0.0168935+0.00992868j 0.0132914-0.0035391j -0.0092033-0.0107559j -0.00164033+0.0286569j -0.008574+0.0197297j -0.00146881+0.0116856j -0.0129594-0.0464335j 0.016156-0.0130607j -0.0057253+0.0340691j 0.00979616+0.00956435j -0.00127902+0.0187275j -0.047294+0.0370777j 0.0049436+0.00208267j -0.00724152+0.0476307j 1.07483e-05+0.0200863j -0.0102522+0.0338022j 0.0112264-0.033069j -0.0116017-0.00959505j -0.00925921+0.0251681j -0.0156997+0.0119937j -0.0009635+0.0304707j -0.0105395+0.00826169j 0.00752157-0.00584534j 0.0210751+0.0307006j -0.0220381+0.00873193j -0.01477-0.0192942j -0.00353018-0.0115386j -0.010646-0.0170784j -0.00977517+0.0477161j -0.0311748+0.00420614j -0.0149102+0.0297101j 0.00623519+0.0121639j -0.0123136+0.0193835j -0.0132145+0.0257861j 0.00829998+0.00900791j -0.0130862-0.0242082j -0.00111264-0.00990167j -0.00218899+0.0148882j -0.0443988-0.000675647j -0.0112735+0.0355498j 0.026461-0.00500562j -0.00525138+0.0500453j 0.0186826-0.0146648j -0.024712+0.0216726j -0.00912013+0.00201339j 0.00719525-0.027157j 0.00432789+0.00271671j 0.0107933+0.016438j 
-0.00533803-0.0082888j -0.0191848+0.0246173j 0.00597868+0.000686001j -0.00263781-0.0252j -0.0114102-0.00145496j 0.0212539-0.0169649j 0.0226107-0.00130856j -0.00776308+0.000668193j 0.00366936+0.00327391j -0.00964647-0.0146386j -0.000604458+0.00450083j -0.0115695+0.000117706j 0.00115853-0.00419997j -0.0340224-0.0073667j -0.0293279-0.00463071j -0.0159641-0.00355303j -0.0244479-0.00164984j -0.00648666+0.00928339j 0.0163512-0.0116076j -0.0142158-0.0159776j 0.00401521+0.000949286j -0.0180131-0.00575519j 0.00209622-0.0115187j -0.00859024-0.0112293j 0.0150121-0.00271074j -0.00432964-0.0187687j 0.0123868-0.00789598j -0.0310166-0.00676107j -0.0110353+0.005578j 0.0242665+0.00529037j 0.0157084+0.00109788j -0.0194943-0.0274189j 0.00013307-0.0201046j -0.0484668+0.0158822j -0.00308994+0.00390426j 0.00127288+0.00671932j -0.0188114-0.0113647j -0.0260912+0.0114384j 0.0228044+0.00147659j 0.00451531+0.00732419j -0.00737715-0.00609259j -0.0263258-0.0145605j -0.0361156+0.0107011j -0.020963-0.00356707j 0.00172312-0.0180516j -0.0388482+0.0284212j -0.0061727-0.022086j -0.00981923-0.00731887j -0.016278+0.000204561j 0.0255873-0.0199193j 0.00585523+0.0100954j 0.0181923-0.00344325j -0.036392+0.0272948j -0.034299-0.0129374j -0.00308271+0.0225816j 0.0326544+0.0176775j -0.0195545+0.00231972j 0.0231939-0.029834j 0.0240921+0.0366631j 0.041465-0.027053j -0.0378388+0.00914968j 0.0119124+0.0207106j 0.0377561+0.00386485j 0.0157075-0.0288729j -0.00873228+0.0266654j 0.02528+0.0233757j 0.0268234+0.0327796j 0.0384219+0.00790912j -0.0106152+0.00548782j 0.0515172+0.00347556j -0.00581561+0.0245469j -0.0174303+0.0261272j 0.0210988+0.0278927j 0.0290914-0.0275223j 0.00954225+0.0031105j -0.0133756+0.0106806j 0.0137689-0.00329428j -0.0179512+0.0117025j -0.00507348+0.0105226j 0.0137078-0.00706528j 0.0151176-0.0222604j -0.00936106-0.00318849j -0.0186195-0.0133759j 0.0261167+0.000252626j 0.00354655-0.00220612j -0.0364274+0.0187588j 0.032614+0.00851724j 0.0031069-0.00406992j -0.0219746-0.0175283j 0.00481243-0.0157295j -0.0438019-0.0198759j 0.0151105+0.0245377j -0.0293751+0.012393j 0.0430045+0.019838j 0.00221538-0.00764244j -0.00588872-0.00370604j -0.00458737-0.0265123j 0.0307603-0.0190083j 0.0301095+0.0250005j 0.0410864+0.000391436j 0.00376787-0.0281467j 0.0230607-0.00497524j -0.0528563-0.00575505j -0.0135443+0.0269757j -0.0205233-0.0147764j 0.0239106+0.00239101j 0.0347991+0.0151589j -0.00468468+0.00616436j 0.0395243-0.00942368j -0.0111317-0.0116035j 0.00288863-0.00903466j 0.0292015+0.0149198j 0.0101508-0.0326934j -0.0288836+0.0124137j 0.00552149-0.00392188j -0.00272485+0.0117778j 0.0179063+0.00850234j -0.00900806-0.0060329j 0.00957029+0.00716748j 0.018555+0.023132j -0.00911502+0.0188444j -0.0249647-0.007227j -0.0427228-0.0173425j 0.000475959-0.00751352j -0.00261622+0.0111901j -0.00197122+0.0110759j 0.02436-0.00292293j -0.00414227-0.00140619j 0.0192265-0.00762569j 0.0320908+0.00158573j 0.0193557+0.0169837j 0.00583227+0.0353803j 0.0243791+0.0113512j 0.00626708-0.0041343j 0.0104061+0.022816j -0.00305953+0.0357339j 
