0.00379756+0.0105278j -0.0110818+0.00453869j 0.00225507+0.012245j -0.000493513+0.00181161j -0.00532482-0.00306836j 0.00259883-1.46814e-05j 0.00690919+0.00460486j 0.00141541+0.00976883j -0.00561986+0.00407411j 0.00247027-0.00129803j 0.000975973-0.00294889j 0.00382467-0.00350735j 0.00222026+0.00120251j 0.00473082-0.000253158j 0.00503442-0.00999959j -0.000790896+0.00275623j -0.00215283-0.00574599j 0.00603037-0.000224535j 0.000123427+0.00348441j -0.000570864-0.00237824j -0.00184581+0.00123847j -0.00165944+0.00261483j 0.00418245-0.00534694j -0.00991142+0.00476265j -0.00390447+0.00027581j -0.0045433-0.00262756j 0.000127419+0.00367132j 0.000739769-0.00355693j 0.000861591-0.00354742j 0.000836019+0.00217252j 0.000460715+0.000433293j -0.000701865+0.00323275j 0.000922225-0.00231119j -0.00238234-0.00354442j -0.00873523+0.00569367j -0.00317896+0.00301078j -0.000161062+0.00646154j -0.00167512-0.00353776j -0.00548552+0.00864363j -0.00372671+0.00465493j 0.00200241-0.000880794j -0.00309531-0.000436139j 0.00445387-0.00159127j 0.0010888-0.00288919j -0.0034346+0.00415741j -9.92239e-05+0.0051634j -0.00801084-0.00147248j -0.0069136-0.00192491j -0.00474806+0.00398919j 0.000899301-0.000660165j 0.00147908-0.00360848j 0.00691229-0.00663807j 0.00362263-0.00676018j 0.00110702+0.00408584j -0.00197539+0.00605065j 0.00386012-0.000129638j -0.00343336+0.00567843j -0.00303637-0.00908892j -0.00515772-0.00214331j -0.0106904-0.00192866j -0.00230311+0.00242011j 0.00872986+0.00327205j 0.0002807+0.000444109j 0.000305736+0.0130071j -0.00340275-0.00100315j 0.00235209-0.00735571j 0.00339742+0.00416926j -0.0025242+0.00294385j -0.00285948+0.00236732j 0.0021598+0.0016259j 0.000908602+0.0148954j -4.47994e-05-0.00166385j -0.000821063-0.00531554j 0.00112584+2.63188e-05j -0.011785-0.0014721j -0.0020619+0.000996533j -0.00470702+0.00561938j 0.0063604+0.00111483j 0.00182695+0.00133408j 0.00287545-0.00352295j -0.0028532+0.00284064j 0.00178112+0.00526687j -0.0167994+0.00394241j 0.00401544-0.00376044j -0.0110556-0.00680743j -0.00669962+0.0128859j -7.62683e-05-0.00198218j -0.00498495+0.0065769j -0.00103078-0.000973695j -0.00837104+0.0100276j 0.00328623+0.000428439j -3.48814e-05-0.00857159j 0.0103253-0.0186897j 0.00400778-0.00597031j 0.000363191+0.00423315j 0.00561514-0.00218641j -0.000860625-0.00376482j -0.00947858+0.00121781j 0.00125578+0.00477886j -0.00301361+0.00205948j -0.00133334-0.00415031j -0.00110898+0.000866283j -0.00232866-8.56539e-05j -0.007192-0.00801975j 0.00756756-0.00462483j 0.00333736-0.00511605j 0.00481025+0.00371158j 0.00452448-0.000426456j -0.00589551+0.00376217j -0.00461867-0.000666833j -0.00041109-0.00566426j 0.00897655-0.00767902j 0.000941119-0.000236535j -0.00674803-0.0012222j 0.00186525+0.00996637j 0.00455819-0.00150343j -0.000438335-0.0154853j 0.00359455-0.00184453j 0.0137629+0.00138728j -0.0120832+0.00859892j -0.0114778-0.00387209j 0.0196211+0.00446194j -0.000513607+0.0064156j 0.0121433+0.00403376j -0.0147797-0.00983773j -0.00168191-0.00665265j 0.00185983-0.00299791j 0.0231385+0.0104454j -0.00368984-0.00473655j 0.00941292+0.00817377j -0.00193442+0.00156333j 0.00314145+0.00977903j 0.00360264+0.0114007j -0.0110265+0.0152461j -0.0454294-0.0152464j 0.0155404-0.0498258j 
-0.011727+0.00393283j -0.00911341-0.0111889j 0.00376154-0.00353781j -0.00185419-0.00224859j -0.00515164-0.00642496j 0.00379018-0.00311603j -0.00252235+0.00207829j -0.00093851+0.0052509j -4.99565e-05-0.00099263j -0.00183477+0.00217128j 0.00115085+0.00325702j -0.00476463+0.00198416j -0.0070273-0.0031078j -0.00706069+0.00901787j 0.0107996+0.000740933j 0.00108868-0.000570326j -0.00567607+0.00453741j 0.00236152-0.00541726j -0.000254736+0.00100864j -0.00106593+0.00471704j -0.0021831+0.000906674j -0.0033025+0.00229374j -0.00717993-0.000780195j -0.00112353-0.00218919j -0.00809877+0.0036847j -0.000728413-0.00122279j 0.00321384-0.00110929j -0.000505832-0.00323298j 0.00258006-0.00498982j -0.00242644+0.00339317j 0.00136587-0.00137944j -0.00115856+0.0030221j -0.000248828-0.00218419j 0.00134137-0.00269389j 0.000501717+0.00635234j 0.000798316+5.02256e-05j 0.00479363-0.00466836j -0.00146265-0.00303822j 0.00182289-0.00616085j 0.00255208+0.000391187j -0.00175907+0.00186038j 0.000843349-0.00868187j 0.00454466+0.00107594j 0.00363691+0.00610672j -0.00740542+0.00182604j -0.000695554+0.00244985j 0.0083519-0.00292867j 0.000469383+0.000677437j 0.00327954+0.0032325j -0.00631795-0.000442355j 0.00142257+0.000200757j -0.000618961-0.00545847j -0.00405629-0.00427969j 0.00220509+0.000383078j 0.000346527+0.00180427j -0.00112362-0.00285435j 0.00562117-0.000314968j 0.000491234+0.00409925j 0.000639395+0.000497435j 0.000376375+0.00124206j 0.00335913-0.00478607j 0.00374821+0.00467069j -0.00106389-0.0058724j 0.0117521+0.00330068j 0.00427014-0.00231101j -0.00377146-0.00401642j 0.00614663-0.00390577j -0.000750281-0.00189809j 0.00472865-0.00213714j 0.00259995-0.00109245j -0.00742418-0.000991444j 0.00106647-0.00524946j 0.0036684+0.00480642j -0.0075285+0.000251032j -0.00135296+0.00569005j 0.00112097+0.000498796j 0.0051968+0.00481095j 0.00452766-0.00915589j -0.00202266-0.000263838j -0.00237862+0.000123748j 0.00107857-0.0016061j 0.00672037-0.000597606j 0.00116344+0.0149684j -0.0014719+0.0119597j -0.00653896+0.00829724j 0.0107285+0.000195016j -0.00602385-0.00935632j 0.00528648-0.00535379j 0.000728609+0.00180496j 0.00344431-0.00285833j 0.00440312+0.00495068j -0.000907606+0.0113263j 0.000512489-0.0114089j -0.00235126-0.00198677j 0.0095645-0.00716554j 0.00185634-0.00313786j -0.0120693+0.00204684j 0.0018071+0.00893867j 0.000470016-0.00648672j 0.00388922+9.57111e-05j -0.0075206+0.00273116j -0.00364593-0.00395848j -0.00531033+0.00431445j -0.01038+0.0106152j -0.000343465-0.0074765j -0.0081276-0.00558995j 0.00232313-0.00607563j -2.83212e-05-0.00517839j -0.000780559+0.0131053j -0.00254784+0.00767302j -0.00575247-0.00182864j -0.010356-0.00855747j 0.00862324-0.00397218j 0.000847554+0.0024256j 0.0171149-0.00177631j 0.000519425-0.00408686j -0.0183492-0.00353059j -0.00545829+0.00453826j 0.00315476-0.00516604j 0.0149938+0.00766897j 0.000415604+0.0129274j 0.00228249-0.0106297j 0.00615078+0.0017991j -0.00307378+0.00336269j -0.00438282+0.00989424j -0.00894239-0.000810467j -0.0134913+0.00534976j 0.00534513-0.010183j -0.0134657+0.0116111j -0.000466948-0.0189626j 0.0265098+0.0100113j 0.00111822+0.0121386j 0.0156789+0.0117395j -0.00402063-0.00505433j 0.0180849-0.045601j 0.0436962+0.0158456j 
-0.0158742+0.00737146j -0.00145532-0.017117j -0.00306156-0.00982647j -0.00313793-0.00587172j -0.00131007-0.00240437j -0.0127556-0.00982854j -0.00731229-0.00173314j -0.00198229+0.00529397j 0.00145693-0.0134011j 0.000303085-0.0016711j 0.00302997+0.00146608j 0.000568572+0.00418911j 0.00225667-0.00241182j -0.00346985+0.00372721j -0.00137141+0.00220256j 0.00464778-0.00265469j 0.00324755+0.00354277j 0.00756412-0.00415521j -0.010215-0.0037761j 0.0115346+0.00711085j 0.00308187+0.0014118j -0.000539723-0.00447228j 0.00365983-0.00575831j -7.30987e-05+0.00137861j -0.0022321+0.0142583j -0.00110948-0.00321249j 0.00921154+0.00542911j 0.00843249+0.00460023j -0.000789379-0.000475089j 6.65466e-05-0.000433207j 0.00531858+0.000678578j -0.0031607-0.000511842j 0.000853279+0.00114063j 0.00364404-0.00221304j -0.00308767+0.0131484j 0.007725-0.00301529j -0.00151429-0.0126491j -0.00613034+0.00208388j 0.00905899-0.0127498j -0.00245853-0.00268994j 0.00894586+0.00399569j -0.00753004+0.00739289j 0.00245729-0.0120759j 0.0068684+0.00653515j 0.00375334-0.00297897j -0.00281201-0.012584j 0.00553774+0.000548066j 0.00832963+0.00801808j 0.011579-0.00565141j 0.00226616+3.59233e-05j -0.00389234+0.0063928j -0.0102007+0.00579377j -0.00635373+0.00210586j 0.00165997+0.00525632j 0.0137519-0.00144425j -0.00727065-0.000595345j 0.000480104-0.00710177j 0.00979374+0.00284211j 0.00699896-0.00482862j 0.0103253-0.00490118j -0.00323834-0.00884743j 0.0135446+0.00212052j 0.00222294-0.00912297j 0.00712024-0.0116463j -0.0100667-0.0126768j -0.0140879+0.00696004j -0.00280741-0.00933163j -0.0028682+0.0103648j 0.0109501+0.00353508j -0.00426427+0.00051926j -0.00631692+0.0175911j -0.00243598-0.00747733j 0.00226513+0.000476467j 0.00107009-0.00641432j -0.00797652+0.00645339j -0.001033-0.00849744j -0.00353382-0.00163705j -0.0111278-0.00237108j 0.00218861-0.00450059j 0.00576693-0.00191692j 0.0100118-0.00982913j -0.00122882-0.00356287j 0.0106751+0.027518j -0.0065443-0.00597269j -0.00938476+0.00993744j -0.0178452-0.0085916j -0.00215918+0.00792018j -0.0107689-0.00838663j 0.0112673-0.000161551j -0.0036747-0.0116705j 0.00104827+0.0102165j 0.0130733-0.0108253j 0.000827073-0.00629315j 0.0165004-0.00406653j 0.00317805-0.000813177j 0.000863862-0.00411802j 0.00390371+0.00762827j -0.00250499+0.00425333j -0.0095009+0.00886458j 6.90113e-05+0.00130959j -0.00160364+0.00701347j 0.00768836+0.00198731j -0.00261766-0.00510513j -0.00832492+0.00446497j -0.0192634-0.00314392j -0.00609268-0.0052409j -0.00312733-0.000197603j -0.000188189-0.00596863j 0.00583931-0.00144024j -0.0111027-0.012314j -0.00153791+0.00533316j -0.00290296+0.00269094j 0.00695253+0.0106574j 0.0117319+0.012427j 0.00220518+0.00141979j 0.00723458-0.0108634j -0.00424815+0.0270803j -0.00637801+0.00257926j -0.00295336+0.0116035j 0.00914843-0.0260268j -0.0160582-0.00167209j 0.000976535+0.00555511j 0.00296424-0.0047657j -0.00392048+0.00694113j -0.00187567-0.0124568j 0.000783645+0.00942479j 0.00502752+0.00228295j -0.0338284+0.00341561j -0.00147766-0.00404492j 0.0416118+0.0184981j -0.0184614+0.0262794j 0.0327191-0.0192347j -0.0147852+0.045194j -0.0383373-0.0253019j 0.00549339+0.0135853j -0.0124369-0.0184734j 
-0.00774712-0.0185691j 0.023882+0.000825715j -0.0102205-0.00149641j 0.00109798-0.00459515j -0.0011553+0.00364676j 0.00330889+0.00381533j -0.0019844+0.0118641j -0.00820942-0.0133838j 0.000839479-0.00866096j 0.00202803-0.00256087j -0.00199028-0.00367178j -0.00646489-0.00260547j -0.00848384-0.000140156j -0.0039275-0.00373675j 0.00937852-0.0028023j 0.0014541+0.00151199j 0.00762482+0.00373922j -0.00144554-0.00837933j -0.00260424-0.00512477j 0.00426491-0.00462106j 4.41173e-05-0.00279333j 0.0059236-0.000649343j -0.00643173-0.0159619j 0.0130215-0.011117j 0.0110809-0.00193333j -0.00716327+0.00180137j 0.0113834-0.0166759j 0.0081393+0.000833968j 0.000855769-0.00430257j 0.00528655-0.0059282j 0.00444723-0.000741326j -0.00312532-0.00308131j 0.00365048+0.00167505j -0.00372407+0.0114796j 0.00341822+0.00775733j 0.0063306-0.0169159j -0.00908204-0.00612558j 0.000256045+0.0110754j 0.00986221-0.00287847j -0.00120201-0.0040871j -0.00602026+0.00753504j -0.00419452-0.00790434j -0.0112834-0.00394288j 0.0112131+0.00720652j 0.00830395-0.0101738j -0.0176822-0.00963879j 0.00158316+0.00852477j 0.00843272-0.00254911j 0.00839353-0.00899287j 0.00638464-0.00103372j -0.00191378+0.00862642j 0.00792557+0.00966489j 0.00984075+0.00891819j -0.000730724-0.00789356j 0.00756187-0.0152362j -0.0122998+0.0136681j -0.0073197-0.0117165j 0.00371831-0.00284923j -0.00317511+0.00179532j 0.00508174-0.00260601j 0.00851929-0.00164952j -0.00105947-0.00381078j 0.00384032+0.012034j -0.00346655-0.00873047j -0.00790361-0.00386471j -0.0109726-0.001791j -0.00661513-0.011039j -0.00632692+0.00199528j -0.000542378+0.00384376j 0.00712085+0.0160819j -0.0210716+0.0131703j 0.000113524+0.0141758j 0.000585641+0.00693174j 0.00360488+0.00337666j 0.00377002+0.00337872j 0.00289355-0.00196322j 0.00153197-0.00138691j -0.0122047+0.0146497j -0.00108863-0.000393793j 0.00683013-0.00914089j 0.00363914-0.00858064j -0.0167869+0.00159511j 0.00992251-0.00659901j -0.00396652+0.00919785j 0.0175306+0.00195573j -0.00991756-0.0103916j 0.00608246+0.00320869j 0.00512813-0.0186537j -0.000154898+0.00253855j -0.0148893+0.0137667j -0.000530809+0.0234242j -0.0182059+0.0133637j -0.00404393+0.00515282j 0.000461083-0.00520856j 0.00446461-0.0127728j 0.00891167-0.00666126j 0.00255584+0.00668598j -0.000832465+0.00392243j -0.00489334+0.00327583j -0.00426526-0.00794663j 0.00566858+0.000920147j 0.00257468-0.0056892j -0.00106988+0.0063647j 0.00801018+0.0103942j -0.007807+0.00659868j -0.00314925+0.0106533j 0.00769184+0.00536996j -0.0145654-0.000390958j 0.00688316-0.00758184j -0.0104783+0.00275047j -0.0113581-0.00538128j 0.00236721-0.00133586j -0.0113886-0.00683927j 0.0120647-0.00894314j -0.00858639+0.000130981j -0.00460386-0.0168639j 0.00962996-0.00375517j 0.00182287+0.00682256j 0.00417512-0.00110295j -0.00661647-0.00233888j -0.00785454-0.00326499j -0.0116801-0.00406678j -0.0046274-0.00315338j -0.0118207+0.00487103j -0.00797166+0.0119799j 0.00694059-0.00272281j -0.0326503-0.0093621j 0.0138068+0.00253131j -0.0258609-0.00794977j -0.00287698+0.0215019j -0.00163829+0.0270604j 0.0241244+0.00938381j -0.0138698-0.0114354j 0.00703824-0.00733019j -0.00421458+0.00656676j 0.00100914-0.0156994j 
-0.00228399+0.0110237j -0.0105611+0.00320577j 4.84767e-05+0.00329363j -0.00247932-0.00364852j 0.010471+0.00449673j 0.0200241+0.00714854j 0.00120644+0.0264619j 0.000304995-0.00847709j -0.00519654+0.0223826j -0.00715815+0.0110034j 0.00191313-0.00183145j -0.00189378-0.00729908j -0.00931745+0.00391765j 0.00217538+0.00974042j 0.0126496+0.0103246j -0.00386416+0.00412892j -0.0163225-0.00444479j -0.00844769+0.00528415j 0.0108921-0.00369668j -0.0187374-0.00109479j -0.00163161+0.00105247j -0.00231404-0.00447182j 0.000774125-0.00283982j 0.00202663-0.00243242j -0.00305875-0.0120194j -0.00127483+0.00245362j -0.00431155+0.00204053j -0.0125132-0.0201995j 0.00876057-0.00100196j 5.99788e-05+0.00921228j -0.00987761-0.0129153j 0.00580112+0.0102881j -0.00567719-0.00455605j -0.00446526-0.0143157j -0.00177259-0.0231393j -0.0174337+0.00714593j 0.00613287+0.0162977j -0.00979927-0.0110445j -0.0247601+0.0159935j 0.00781656+0.00639172j -0.000881109-0.0143325j 0.00977608-0.012657j 0.013124+0.0210213j -0.008008-0.00443016j -0.00964564+0.0120795j -0.0100858+0.0184566j -0.00379082-0.0183221j -0.00935907-0.00926482j -0.0110787+0.0199445j -0.0122694+0.00958429j -0.00333536-0.0140025j 0.0124901-0.0165864j 0.00288507+0.000451839j -0.000183939-0.00104761j -0.0208891+0.0159652j 0.00876818-0.00345318j 0.0071071+0.00875432j -0.00212752-0.00178609j -0.0205768-0.00468397j -0.0240488+0.00291568j -0.00134031+0.00252908j -0.00814321+0.00544244j 0.00839922-0.00739788j 0.00534957+0.0181276j 0.00529979+0.00642784j 0.00390145-0.0241971j 0.00316483-0.00623313j 0.00130037+0.000764052j -0.0191087-0.000102504j 0.0104744+0.0103907j -0.00142104-0.00130279j -0.000206759+0.0269019j 0.00386995+0.00690893j -0.0019471+0.02129j -0.0072456+0.00226067j 0.000640506+0.00995447j 0.0109043+0.00600198j 0.0100102+0.00820395j 0.000829939-0.00329152j -0.00138325-0.00798585j -0.0297346+0.0130103j 0.0146215+0.0152186j -0.0252319+0.0121819j 0.0131293+0.0163129j -0.0162818-0.027439j 0.0125043+0.0086563j -0.0134016-0.0319617j 0.00911334+0.00449929j -0.0172229+0.00490009j -0.0221266+0.0119276j 0.000252959-0.0133632j -0.0226566+0.00691145j 0.00129302-0.0153952j 0.000961397-0.0057121j 0.00294529-0.0123947j 0.00735447-0.00707423j -0.00585974-0.00605667j -0.00946569+0.0037861j 0.00516551+0.00266522j -0.00285049+0.00880627j -0.0103835-0.00253178j -0.00587739-0.00514482j 0.00195899+0.00631184j -0.023353+0.0078632j 0.0329701-0.00572912j 0.00425337-0.00702129j 0.0323512+0.00880481j 0.00438725-0.0128034j -0.022439+0.00766602j -0.00620034+0.0186955j -0.006847-0.00468995j 0.00911243-0.00232108j 0.00437893+0.00356079j 0.011112-0.00672677j 0.0199728-0.00469831j -0.00309715-0.0114832j 0.00487421-0.0201175j -0.00612439+0.0105454j 0.0168427-0.0149713j 0.00338986+0.0126592j -0.00137591-0.00748426j 0.0176294-0.00404798j -0.00569484+0.00854791j 0.0071487+0.0149844j -7.45052e-05-0.0154037j -0.00284091-0.00750806j -0.00997854-0.0152528j 0.00298469+0.0348317j 5.9148e-05-0.015028j -0.022018+0.000180729j -0.0235752-0.00418097j 0.0283546+0.0152928j 0.0140776+0.0234501j -0.038246-0.00129771j -0.0139521+0.00641522j -0.00558106-0.0303321j 
-0.00214628+0.0109342j -0.00921025-0.00565029j 0.00845474-0.0115463j 0.00409554+0.00693302j 0.00500642+0.00177593j -0.0305315+0.0222954j -0.0109043-0.0168678j -0.0024126+0.0196504j 0.0241404+0.0190284j -0.00813081+0.0103197j 0.00423408-0.00494639j -0.0016847-0.0031582j -0.00611926+0.00771262j 0.00348393+0.000275469j 0.00651642-0.000590679j -0.0140822+0.00797209j -0.0105481+0.00349423j -0.0109423+0.00700561j 0.000602791-0.00453073j -0.0181033-0.00659565j -0.00588585-0.00682694j -0.00618143+0.00339907j -0.00191794+0.000793479j -0.00839641-0.00792479j -0.00468157-0.0223478j 0.00197738-0.00289988j 0.0047201+0.0325272j -7.03191e-05-0.00348135j -0.00887304-0.00170737j -0.0165407+0.0148868j 0.0109312+0.00025918j 0.00345495-0.000155697j -0.000871388+0.00021753j 0.00918783-0.00494514j -0.00528108+0.0195099j -0.00086204+0.00270903j 0.00608962+0.0015671j -0.0138569-0.0207682j 0.012294-0.010344j 0.0178386-0.0111001j -0.011503-0.00961575j 0.00128107-0.0149197j 0.0225534+0.0121035j -0.0161592+0.00228472j -0.0236779+0.00961383j 0.0075481+0.0132402j -0.00279071-0.012841j -0.017914-0.00703219j -0.0194457+0.0062741j -0.0150977+0.00935213j 0.0160991-0.0043447j 0.00520778-0.0060687j -0.00720911-0.007936j 0.0188484-0.00522169j 0.0056377-0.00533984j -0.000824188-0.015383j 0.00641133+0.026236j 0.0132638-0.00485286j -0.0118644+0.0112056j -0.00682375+0.0360037j -4.72763e-05-0.00155404j 0.000468046-0.0090111j -0.00574946-0.0189434j -0.0105737+0.0102642j -0.00129888-0.00646456j 0.0227678-0.0190722j -0.000914381+0.00244638j 0.0020254-0.0221164j 0.0293012+0.0103119j -0.0101725-0.0189612j -0.000835273-0.0200982j -0.00344898-0.018222j 0.00760451+0.00420813j -0.0121206-0.0226713j 0.0054791+0.0156506j 0.00500523-0.0171581j 0.0155706-0.0165221j 0.0267085-0.00569768j -0.00793706-0.00894894j -0.0096637+0.0109818j 0.00760427-0.0331707j 0.0174637+0.0113929j -0.0125032+0.00548381j 0.0111775+0.0163615j -0.00721526+0.000501926j 0.0206041+0.0056365j -0.0206667-0.00775121j 0.0124933+0.000977252j 0.0195485-0.0101055j 0.00461145+0.00337508j -0.00814913-0.00430817j -0.0178228+0.00818944j -0.00708232-0.00772806j -0.0103348-0.00151533j 0.011405-0.00482273j -0.0167767+0.00101694j -0.000166882+0.0118294j -0.000299109-0.00138695j 0.00646473-0.0100322j 0.00116748-0.00269236j -0.0106902+0.00593603j -0.00557269-0.0251738j 0.00506151+0.00400435j -0.0164656+0.0222115j -0.0298202-0.00930743j 0.00439789-0.011388j -0.00692821-0.019585j 0.0110521-0.00688081j 0.000236359+0.00583304j -0.0197468-0.006227j -0.00196114+0.0114862j -0.0113541-0.000724182j 0.0165181-0.00119367j 0.00206675-0.0010943j 0.0283555-0.00642542j -0.00865949-0.00675095j -0.00906001+0.000821426j 0.0244523-0.00755904j 0.000839239-0.00518036j -0.00118496+0.0293237j -0.000803922-0.00153287j -0.00945096+0.00546457j 0.0128479+0.00532705j -0.00726612+0.00875811j -0.0103067+0.00852925j 0.00632679-0.00355726j -0.0147391-0.00445151j -0.00320327-0.0040982j -0.0133875+0.0145453j -0.0202235-0.0296178j 0.0267554+0.0112202j -0.014002+0.0111204j -0.00686277+0.000649559j -0.0127192-0.00687538j -0.00495687-0.0161595j 0.0127623-0.0067496j 
-0.00978947-0.0130435j 0.00904476+0.00207735j 0.00586829-0.0108977j 0.00458796-0.00306619j -0.0101479-0.00460132j 0.013601-0.00592893j 0.00592384+0.0159189j -0.00322462-0.00683508j -0.0151093+0.000722723j -0.000541393-0.01214j -0.000324893+0.0030374j -0.00599589+0.0131318j -0.00290959-0.00124047j -0.00327234-0.00256334j -0.00198143+0.00315702j 0.00887-0.00372874j 0.00192286-0.00840486j -0.00073769-0.0159284j -0.0165934-0.00476184j 0.0102244+0.00474637j 0.00938655+0.0130398j 0.00348937-0.0054951j -0.00205478-0.0173647j 0.00450555-0.00015961j -0.000606347+0.0151395j -0.0115711-0.00899688j -0.00654791+0.00197262j 0.00592476-0.00277779j 0.00440388-0.0039087j 0.0126529-0.0061613j -0.00547816-0.00133823j -0.00575579+0.00758597j -0.00216529-0.00472376j -0.00424638+0.00654457j 0.0135609-0.00916513j 0.00856121-0.0174201j -0.00632298-0.00583289j 0.00466624+0.0158743j 0.0072616+0.00249376j -0.00379004+0.00227037j -0.00425121+0.00287817j 0.00745613-0.00125456j -0.0132551-0.0154285j 0.00401376-0.00257985j 0.0147014-0.00922006j -0.00856207-0.00210901j 0.00288584+0.0193913j 0.00388448+0.00609155j 0.0137683-0.00398332j -0.00666352-0.00496074j 0.000242109+0.00566626j 0.00202829+0.00728388j 0.00376274+0.0049045j -0.00982432-0.0105415j -0.00132909-0.00897585j -0.00404968+0.00993093j -0.000586906-0.0176098j -0.00864762+0.00964802j 0.000331381+0.00735483j 0.0106138+0.00131228j 0.00299054-0.0064332j -0.00573521-0.00933486j -0.000479329-0.0020591j 0.0106887-0.00942102j 0.00813994-0.0117637j -0.0289045-0.00276154j 0.0135041+0.00165659j -0.0112646-0.00354974j 0.000489169+0.00440657j 0.00405827+0.0109749j -0.0226569-0.00151325j 0.0118456+0.0103091j 0.0139503+0.0367368j 0.00144474+0.0303018j 0.0122539+0.0276981j 0.00417197+0.0116521j 0.00233791-0.0041603j -0.00282879-0.0136074j -0.00623481-0.00470821j 0.00158423-0.00550328j 0.00791566+0.0106199j 0.000566611-0.00962565j 0.0196035+0.011251j -0.00747103+0.0269744j -0.000961997+0.0157826j 0.00608203-0.00423405j 0.012129-0.0173007j 0.0136102-0.0188744j -0.0279551+0.0176292j 0.0156912-0.0112441j 0.00549003+0.00310119j -0.0208001+0.0297666j -0.0274975+0.0208229j -0.0179472+0.0045997j 0.000622944-0.0156979j 0.00773211+0.00316349j -0.0118143+0.00622408j 0.00864197-0.00680044j 0.0105451-0.00333304j 0.000719791+0.0031759j -0.00380834-0.00179451j 0.00332207+0.0053805j -0.00770785+0.0155851j -0.00944141+0.00739483j 0.00728482+0.00363226j -0.0206189+0.00865293j 0.0217835-0.0100259j -0.0207167-0.011368j 0.00566383+0.0301522j -0.00856569-0.00818856j -0.0192833-0.0077426j -0.0286993-0.00286159j 0.0011907-0.00706975j 0.0075128+0.00715936j 0.0268367-0.0102905j -0.0247804+0.010615j -0.0382019+0.000365832j -0.00267269-0.0127193j -0.0107378-0.0069139j -0.00317287+0.0337085j 0.00978963-0.00292061j -0.0176548-0.0125866j 0.00137936-0.00125551j -0.0292983+0.00398321j -0.00330098+0.0275691j -0.0158808-0.0148055j -0.00961459+0.00713088j -0.00205228-0.0278505j -0.0105689+0.00850423j -0.0209046-0.0523847j 0.040302+0.0151517j -0.0411096+0.0053148j -0.0129957-0.00545742j -0.0173303-0.0147533j 0.0118654-0.0301343j 0.0233635+0.00605505j 
