-0.0856079+0.0373534j -0.0440005-0.0765512j 0.0511878-0.0596886j 0.0450872+0.0593817j -0.0141724-0.00861054j 0.014204+0.0103827j -0.0250716+0.00640625j -0.0136708-0.0246517j 0.0114325+0.0107795j 0.0409238+0.0120324j 0.0117026+0.0197383j -0.00559463+0.0092455j -0.00851274+0.0382543j 0.00246701+0.0110232j -0.0122021-0.0030003j 0.00740143-0.0152742j -0.00266074+0.00557416j 0.0414896-0.0480012j -0.0176028-0.0220583j -0.0471916-0.00633972j 0.00504373-0.0241053j -0.0115217+0.02237j -0.00171092-0.00771999j 0.00831745-0.0129035j 0.00959568+0.0156562j 0.0201502+0.0239268j -0.0140535-0.0265544j 0.00838285-0.0153066j -0.0173873-0.014939j -0.0370676+0.00811591j 0.0268575+0.00893938j 0.0156728-0.00867966j 0.0172974+0.00894129j 0.0224618-0.0540268j 0.0188816+0.020664j -0.00438186+0.0150077j 0.0196286-0.00543633j -0.0354496+0.015019j -0.0357304-0.00364017j 0.0045943+0.0103942j -0.0507992-0.0139191j 0.00364483-0.0250709j -0.0112783+0.0246527j -0.0154051+0.0145807j -0.0268739+0.00865578j 0.00107293+0.00754948j -0.00608031-0.00598019j 0.03866+0.0235732j -0.00471437+0.00860096j 0.00591917-0.00549659j 0.00640948-0.0493265j 0.000827659+0.000953239j 0.0101765+8.70691e-05j 0.00245096+0.00647401j 0.0001832+0.0012211j -0.0197515-0.00368504j 0.0080376-0.0105461j 0.0198925-0.00399278j 0.018829+0.0161412j -0.00479415+0.0399296j 0.00764145-0.000662407j -0.00355161-0.00550817j 0.00352561+0.0252954j -0.0109902-0.00941825j 0.0215716+0.000329831j -0.0122399+0.0201511j -0.00578656+0.0149376j -0.0115484-0.00157848j -0.0212277+0.000280245j -0.0125564+0.0221806j -0.0225777+0.00345552j -0.00580795+0.0631662j 0.0138811-0.00717513j 0.0108342-0.0206792j 0.0192231-0.00090863j -0.0321171-0.00736117j 0.0325984-0.0526026j 0.019258+0.0100985j -0.000259198-0.0332295j -0.0147926-0.0104651j -0.0140502+0.00751316j 0.0245633-0.000843704j -0.021411+0.00851868j -0.000143637+0.00721607j 0.00868029-0.00082633j -0.0136217+0.00961351j 0.0164608+0.015312j -0.00480169+0.0218348j -0.0159813+0.00761855j -0.0187563+0.0195868j 0.0296098+0.0137555j -0.00532635+0.0334462j -0.0150598-0.0229163j 0.0125807-0.00572306j 0.00937892-0.0106425j 0.00272775+0.00814819j 0.00639673+0.00227863j -0.00253697-0.023883j 0.00369486+0.0131169j -0.0111197+0.00420902j -0.0041889+0.00993409j -0.0122444-0.00772688j -0.0191388-0.0200239j -0.00428997-0.0404228j -0.00478215-0.0068065j 0.0014765+0.00232429j -0.0134301-0.0229143j -0.0126019-0.00256753j 0.0110719+0.00312725j 0.0283439-0.00299548j 0.00133557+0.0115595j 0.0493839+0.00231593j -0.00129825+0.00306044j 0.0036479+0.0139641j -0.00937496-0.00519272j -0.00654239+0.0104149j -0.018405+0.00248296j -0.023358-0.025224j -0.0256793-0.00597813j -0.0282885-0.0102041j -0.0010526+0.0158976j 0.0264756+0.0115932j -0.0216433-0.0425135j 0.0123447-0.0178933j -0.0182696-0.013365j 0.0225077+0.0133063j -0.0338008+0.0101339j 0.0187096+0.00771687j -0.0176021+0.02873j -0.00232362-0.000558065j 0.0280477+0.0105274j 0.00857611+0.0264603j -0.0146346-0.0318958j -0.00109997+0.00361992j -0.0151064-0.00784738j 0.0299808-0.0256297j -0.0145752+0.00323255j -0.0203071-0.0253038j 0.000814242-0.00862505j -0.0258365+0.0132896j 0.0161765+0.0110996j 0.0284074+0.0175353j -0.0382034-0.00736639j 0.00177766+0.0232755j -0.00520975-0.0196554j -0.00486786+5.5439e-05j -0.0115496-0.0427625j -0.00118047+0.0279421j -0.00566585-0.0272267j -0.00404757+0.00510248j 0.062202-0.0500588j 0.0136103-0.0154241j 0.00265809+0.00118162j -0.053553+0.0699159j -0.0856237-0.0419438j -0.079557+0.0606224j -0.0638651-0.0826239j 
0.0508773+0.00502993j -0.0147471+0.0526712j -0.00726007+0.0293152j -0.0362465-0.0093517j 0.000236454+0.0228716j -0.0327002-0.00442612j -0.00632572-0.00418264j -0.0335045+0.00899704j 0.0137805+0.0256509j -0.000306026+0.0140222j 0.000972768+0.0227644j -0.0219797-0.00580045j 0.0110472+0.00984309j -0.0246321+0.00264265j -0.0102625-0.0117107j 0.00296684-0.00568782j 0.00685886-0.00493959j 0.0131372-0.0246253j 0.00910741+0.00875651j -0.0253469-0.0315192j 0.00731206-0.0109704j -0.000851956+0.0195694j -0.005978+0.00703169j 0.00139641-0.00875588j -0.00173553+0.00406326j 0.00113623+0.0105505j -0.00456841-0.0188967j 0.022105+0.00741035j -0.00661155-0.00723203j -0.0102244+0.0205834j 0.0262835+0.0127742j -0.0188632-0.017105j -0.0259254+0.027678j 0.0205654-0.00605883j -0.0383202-0.00864918j 0.0204958+0.010486j 0.0152889+0.00460803j -0.0266081+0.00940072j -0.013908-0.00354815j 0.0187026-0.000611427j -0.0139147-0.0371862j 0.0169721+0.0098245j 0.0122835-0.0250752j 0.00803145-0.00571946j -0.00339521+0.00610818j -0.00923218-0.00172929j -0.0070231-0.0130607j -0.00636323-0.0162856j -0.0171811+0.0217587j 0.00399358+0.00436418j 0.00932772-0.00165052j -0.000778682-0.0125692j -0.00299695-0.0144722j 0.0127834+0.0225575j -0.00652119+0.0239415j 0.00936093-0.00157349j -0.0238292-0.00234496j 0.00109158-0.00489986j -0.0058374+0.000103979j -0.0111209-0.0118794j 0.0138262+0.0182779j 0.0109184+0.0248271j -0.0213562-0.00624584j -0.0132991+0.0163317j 0.0239376+0.00569787j 0.0117412-0.00174825j -0.000282853+0.00709843j -0.0342523-0.0107104j -0.00256055+0.0103831j -0.0106873-0.0172132j -0.00550509+0.0233805j -0.0127843-0.0171824j 0.0237521-0.0071002j -0.0290448+0.00643423j -0.0158232+0.00417389j -0.00954558+0.0218581j -0.0306425+0.00513879j -0.0163225+4.26617e-05j -0.00875585-0.00226893j 0.0312698+0.0123283j 0.00499188-0.00603738j 0.0103224-0.0120403j 0.00245468+0.0291231j -0.00366939-0.00601892j 0.0258951-0.00646145j 0.0459406-0.0218531j -0.0109774+0.0200286j 0.00119238+0.0136229j 0.0105518-0.00960125j -0.00148298-0.00259332j -0.00840763-0.00587464j -0.0139541-0.00525855j 0.00500445+0.020816j 0.00799678+0.0119j 0.00976171-0.0169479j 0.011555+0.00931926j 0.0127478-0.00452818j -0.000954839-0.00976434j -0.0235822+0.00538546j -0.0109309+0.00216556j -0.00706466+0.0189986j -0.0191857+0.0151519j -0.0147849-0.00360452j 0.00267491-0.0180048j -0.000979008-0.0115787j 0.0272959+0.0174573j -0.0168648-0.00512044j -0.00708453+0.0315804j 0.0133363+0.0196039j -0.00658079+0.0298135j 0.00948429+0.0172932j 0.000306394+0.00419646j 0.00589109+0.00173889j -0.0030481+0.0169138j 0.0216282-0.00896578j -0.00448898+0.0150174j 0.00576024-0.00587599j -0.00784312+0.0132596j 0.00241968-0.0117068j 0.0175482-0.0103861j 0.0161735+0.00474083j 0.0152303-0.000350436j 0.0320717-0.0155404j 0.0121292-0.0196143j 0.0127135-0.000998882j -0.0142013-0.0066186j 0.0268052-0.00345261j 0.014616-0.0113754j -0.00240084-0.0201818j -0.000481491-0.00357022j -0.00833079+0.0157022j -0.0239363+0.0256243j -0.00376182-0.0339539j 0.0127007-0.00621853j -0.00392769+0.00868729j 0.0230452-0.0431231j -0.017873-0.0039972j -0.019183-0.0446419j -0.000741898+0.0330454j -0.00706721-0.0063155j 0.0287852-0.000827076j 0.0246222+0.0142386j -0.00130144+0.00580437j -0.0412459+0.0333437j -0.00804368-0.0184731j 0.0127016+0.0122438j 0.00709481-0.0327956j -0.00158276+0.0216572j 0.0480056+0.0448679j 0.0346906-0.0506525j 0.0419048+0.0671147j -0.0108868+0.0178349j -0.0236164-0.0147973j -0.0170353+0.0333686j -0.0389834-0.018857j 0.063665+0.024324j -0.0241656+0.0543043j 
-0.128969+0.0126712j -0.0168365-0.121242j -0.0585888-0.0107868j 0.0277535-0.0668142j 0.170811+0.0376392j -0.036235+0.127852j -0.0216047-0.0365174j -0.0956189-0.000212681j 0.0839932+0.166276j 0.0174914+0.00432438j 0.0284639+0.0229386j -0.00729119+0.0318676j -0.103102+0.104146j -0.039876-0.0246323j -0.0844454+0.00970721j 0.0304279-0.0127015j 0.0270687-0.0125182j 0.141758-0.176155j -0.164876+0.107682j -0.00619065-0.0442221j -0.0846307-0.0912605j -0.136186-0.0597877j -0.1366-0.121997j 0.152631-0.0169996j 0.0274488+0.0033234j 0.140715+0.083901j -0.0859913-0.0704557j 0.0866488-0.0086699j -0.170348-0.0919865j -0.0469381-0.107105j 0.0494148-0.0825668j 0.187179+0.00752518j 0.1371-0.0502128j 0.0584392-0.18382j 0.0633504+0.117687j 0.048243-0.0561569j -0.0540861+0.00933585j -0.0149696-0.015791j 0.0249906-0.0310884j -0.013045+0.0550052j -0.0233216-0.0608837j 0.0203542-0.241628j -0.0673575+0.181553j -0.0479463+0.0500548j 0.00155218+0.0396227j 0.0202319+0.017776j -0.0967455-0.0421978j -0.0111606-0.0239278j -0.0815156-0.0635326j -0.0290987-0.0133031j -0.0155906+0.0510478j -0.0825616-0.0332638j -0.00513617-0.0809066j -0.0432876+0.0714357j -0.0107808-0.0641706j -0.00145123-0.0189026j 0.00130963+0.0219451j 0.0139983+0.0361843j 0.0208236-0.0130522j 0.0450148-0.0189364j 0.000694519-0.0156605j -0.00343255-0.0146116j -0.0170947+0.048146j 0.0119493-0.0283284j -0.0211685-0.0106583j 0.00246342-0.0253272j -0.00346648-0.0180891j -0.0357295-0.00957127j -0.0041192-0.0126732j 0.00361963+0.0170815j -0.017148-0.00889849j -0.00203517+0.0339619j 0.0195836+0.0163909j 0.0467723-0.049069j 0.0333068-0.0277846j -0.0299674+0.00867678j 0.0111846-0.014537j 0.0151815+0.0145872j -0.0353832+0.000906798j -0.0221042-0.00769305j -0.00369337-0.00478374j 0.0351986-0.00468639j -0.0124907+0.021464j 0.00965282-0.00767051j -0.000549507+0.0380107j 0.000935851+0.0073669j 0.0116145+0.016435j -0.00313251+0.0288606j -0.00949851+0.0144808j 0.0212124+0.00159012j -0.00698935+0.0328324j -0.0189556-0.00025593j -0.00557151+0.004906j -0.0017649-0.00691682j -0.00290262-0.044522j 0.00208495-0.0167692j 0.0162436+0.00183503j 0.0300701-0.0109993j -0.00878994+0.00299525j -0.0264032-0.0199967j -0.0318836-0.012112j -0.0208052+0.0219667j -0.0274399+0.00741872j -0.00501308-0.030174j 0.0138496+0.00700509j 0.010666+0.016828j -0.0245901-0.020621j 0.0209784+0.0227816j 0.0393433-0.0169423j 0.0549919+0.0182355j -0.00631728+0.00118388j 0.0250273+0.0197087j 0.0026136+0.0152698j 0.0184666-0.0110422j -0.0118951+0.0140421j -0.000481567+0.0142771j 0.00953773+0.0132674j 0.00302871+0.0294383j -0.00674936-0.0157367j -0.00438799-0.00608685j -0.0164287+0.0136317j 0.00728834-0.0220896j 0.00516418-0.0364582j -0.0107753-0.0297977j 0.0160942+0.00041341j -0.000659983-0.00897902j 0.0101726-0.0155362j 0.0312466-0.00833132j 0.00891501+0.00316532j -0.00810704-0.00419385j 0.01774+0.0163818j 0.0121971+0.013358j -0.0068507+0.00586818j -0.00531019-0.027503j 0.00241134+0.0199457j 0.00759647-0.0282173j -0.00848089-0.0163818j -0.0233354-0.033525j -0.013015-0.0223592j -0.0270325-0.00109835j 0.0102038+0.00217314j 0.0175828+0.00916569j -0.0114134+0.00678552j 0.0225314+0.00248516j -0.0100759-0.0095008j 0.0256571-0.0184771j -0.0309226+0.0107967j -0.0272824+0.01758j 0.0295461-0.0351341j -0.00743426-0.0377928j 0.00566329-0.017894j -0.0165047-0.0500258j 0.069102-0.00984625j -0.00846138-0.0718099j 0.0644783-0.00578847j -0.0224364+0.0632305j -0.0604875-0.0204408j 
-0.00119813-0.00838901j 0.00976498-0.00128825j -0.0674306-0.0210828j 0.0547764-0.0863436j 0.139713+0.060484j -0.0858022+0.0556841j -0.344038-0.0589515j -0.0338668+0.0216675j 0.0566152+0.20479j -0.102948+0.198586j -0.258534+0.0389093j 0.035706+0.359412j -0.0117012+0.260909j 0.0692678-0.048009j -0.0935029+0.259951j -0.158396-0.0231231j -0.190305+0.088734j 0.0242764+0.172951j 0.0557153+0.0326857j 0.0248153+0.130647j -0.0265453+0.0899596j 0.0362429+0.0309979j 0.183458-0.10299j 0.233026-0.0198734j 0.0342033-0.0694917j 0.22844+0.0841009j 0.185418+0.191956j -0.087341+0.0815913j 0.0066814+0.0218013j 0.0838216+0.0703923j -0.0157263-0.00919997j -0.0565249-0.00012795j -0.0317261+0.0193439j -0.0293918+0.075103j -0.0459536-0.032925j 0.0112101-0.0284771j 0.0598897-0.0346646j -0.0326363-0.022708j -0.0240826-0.0302472j 0.00501513+0.0359956j -0.00902747+0.00788381j -0.0265189+0.044185j 0.0492709-0.0550343j 0.0207762+0.0208732j 0.0236222+0.0267366j 0.0145482-0.0110994j 0.0420438+0.0169828j -0.00549105+0.00846665j 0.0113392+0.0322238j -0.0333717-0.0303674j 0.00986164-0.0421103j -0.0319048-0.0207737j 0.0048997+0.0068115j -0.0238317-0.0108802j 0.02739-0.0307101j -0.0377865+0.0233521j -0.0151681+0.0108705j 0.00281671-0.0188971j 0.00402207+0.00426995j 0.00337791-0.0150998j -0.000473698-0.000628142j 0.0129235-0.00501169j -0.011582+0.00220213j 0.0196326-0.0395429j -0.00328561+0.0184605j -0.0141558+0.00142262j 0.000194216-0.00348643j 0.00669018+0.00614439j 0.00440155+0.000432449j 0.0155681+0.00126004j 0.00705196+0.00350486j -0.0130419-0.00230599j 0.0155612-0.00230826j -0.0149169+0.0154625j 0.00319918+0.00142166j -0.0180794-0.0110538j -0.00133511+0.00363855j 0.0176052+0.0194629j 0.00725122+0.00406068j -0.00346705+0.0288582j -0.0118683+0.00562798j -0.0256134+0.0045276j 0.0122008+0.0216518j 0.00129604-0.00410077j 0.0186785-0.0101892j 0.00959874+0.00837044j -0.00248329+0.00746792j 0.0135838-0.0103684j -0.00806065-0.000677324j 0.00184225-0.00739344j -0.00646413-0.00135238j 0.0237207+0.0115867j 0.00122633+0.012485j 0.00818308+0.000610003j -0.00544513+0.0159217j -0.00586858+0.011191j 0.00378314-0.00813331j 0.00880967+0.0156126j 0.00871581+0.00291182j 0.0029565-0.0163693j -7.16487e-05+0.000682818j -0.00440243+0.0131518j 0.0119295+0.0127506j 0.00401853-0.00413844j -0.00755211-0.0194962j 0.00739153-0.00639323j 0.00854915-0.0233673j 0.00155296-0.00544466j -0.0093486-0.00229152j -0.0153951+0.00654886j 0.00541997-0.015783j -0.00298762-0.00135727j 0.0133207-0.00353931j 0.008398-0.00725416j 0.00632093+0.00253399j -0.00645316+0.00414378j -0.00985018+0.0149917j 0.00657804+0.00207705j 0.00874297-0.0158271j 0.00835828-0.00776365j -0.01415-0.0140213j -0.00827601+0.00920496j 0.00179396+0.00398034j 0.00722962+0.00242053j -0.0133484+0.00312618j -0.00160986+0.00448151j -0.00296274+0.0044482j 0.00898304+0.00178035j -0.00576072-0.00198224j 0.00340717-0.000117249j 0.00969703-0.00746152j -0.00279117-0.0117739j 0.000949212+0.00737321j 0.00718477-0.0063758j 0.00408958-0.00384729j -0.0180376+0.00555821j 0.00659534+0.00179979j 0.0213349+0.00268371j -0.00312347-0.00688159j -0.0044875+0.00389992j 0.00499457-0.0101959j 0.0093976-0.00658406j 0.00722433-0.00680389j -0.00354297+0.01842j 0.015824-0.00638906j 0.00261551+0.0210471j -0.0269242-0.00990075j 0.00154588+0.00534562j -0.00126749-0.000622786j 0.00340331-0.00510549j 0.0145584-0.00653548j -0.0128439+5.48425e-05j 0.000210905-0.0129497j -0.00173385-0.00956741j 0.00350784+0.000556411j 0.00268187-0.00317026j 0.00288693+0.00333346j 
-0.00231504+0.0474921j -0.0558598+0.00872241j 0.089574+0.0363479j -0.0247434+0.0696832j -0.0195033+0.0359229j -0.0527579-0.00387325j 0.00084103+0.0012075j 0.0245316-0.0350852j -0.0410135-0.0537305j -0.0174917+0.0259489j -0.00952107+0.0188624j -0.00951244-0.00951372j 0.0594617-0.0400846j 0.00897288-0.00630389j 0.0403071+0.0171145j -0.0400734+0.00224923j 0.00119562+0.0144687j -0.0734612+0.0514714j 0.0953615-0.0612772j -0.00677851+0.0475592j 0.0254072+0.0206161j 0.0713621+0.0389004j 0.0593175+0.0624609j -0.0574963+0.00469953j -0.00272614-0.0102716j -0.0409996-0.0367202j 0.0355664+0.0514612j -0.0512097+0.0232674j 0.0758862+0.0572117j 0.0595045+0.045452j 0.00325663-0.0120338j -0.0613979+0.019151j -0.0647082-0.0100993j -0.0217902+0.0815468j -0.068434-0.0920213j -0.0184686+0.00522029j 0.0390233-0.0605121j 0.0186941-0.00011886j -0.0249173-0.0042365j -0.00524768-0.0360979j -0.0362259-0.0106396j -0.0529223+0.100046j 0.0103344-0.101281j 0.00103725-0.0289206j -0.0421638+0.00481708j 0.0055938+0.00771178j 0.0945743-0.00684942j 0.000735742+0.0534947j 0.0346166+0.023229j -0.00336101-0.0182946j -0.0276383-0.0197222j 0.0394801+0.0199295j -0.00823989+0.0727363j 0.0264449-0.0746443j 0.0330527+0.00718065j -0.0170583-0.0100281j -0.00717098+0.0186768j -0.00329461-0.0120789j -0.00697444+0.00991574j 0.0104222+0.0181143j -0.0321566-0.0170354j -0.0282108-0.0250139j 3.57508e-05-0.012845j 0.0228346+0.0297698j 0.0178975+0.0338357j 0.00928019+0.0296918j 0.0218422+0.0114268j 0.0182831+0.0410444j -0.0348694+0.00578374j -0.0140873+0.00945987j 0.0201538-0.0395139j -0.0182644+0.0133648j 0.00871355-0.00803258j 0.031145-0.0430697j -0.0135005-0.0115569j 0.00654501+0.015788j 0.0153965-0.0264963j 0.0158381-0.0216749j 0.0102305-0.0072713j -0.0373552-0.0479422j -0.0334377-0.00722422j 0.0348213-0.0472627j -0.000816923+0.0257606j 0.0105462-0.0141009j -0.0415848+0.0152254j 0.0248671-0.00751439j 0.0363876+0.00100501j 0.0311333+0.0164528j 0.0289061-0.0155361j 0.0380227+0.00734786j -0.00196153-0.0067282j -0.00814134-0.0244422j 0.0263037-0.0294631j -0.00351185-0.0160185j -0.0187969+0.0309115j 0.00519603-0.0111894j 0.0126898+0.0118408j 0.00785328+0.016776j -0.00894602-0.00740288j -0.0207792+0.0419061j -0.0546179-0.00639097j 0.0257972-0.0172821j -0.0203926-0.00775286j -0.0295172-0.0185711j 0.00330948+0.013846j -0.017648-0.0261866j -0.0021393-0.0304259j 0.0257117-0.00485787j 0.00447151+0.0430024j 0.0233526+0.018022j 0.00468379-0.0185556j -0.0173953+0.0275819j 0.01873-0.0181118j -0.0127367+0.0155817j 0.000834494+0.0138467j -0.00376463+0.00890876j -0.0183355+0.00894957j 0.0258489+0.0311063j -0.0100423-0.0015933j -0.00739197+0.00456305j -0.0166456-0.00334973j -0.00710496-0.0377076j 0.0166556-0.0135792j 0.00469752+0.0120412j -0.00719458+0.00666618j -0.0161882-0.0017332j 0.013761+0.0148128j -0.00773057-0.0221867j 0.00878411-0.0040336j 0.00314512-0.0268133j 0.000252825-0.0102195j 0.0334763-0.00340783j -0.0246497-0.0212818j -0.00447993-0.00725488j -0.0206079+0.0474715j 0.0379199-0.0321958j -0.00945515-0.0128759j -0.0021936+0.0179331j -0.0758448+0.00200861j -0.0204872+0.00860734j 0.0259754-0.0203003j 0.0373463-0.010074j -0.0165299-0.0118598j -0.00688433-0.0413491j -0.0290545-0.0449146j 0.00303104-4.21972e-05j -0.0227694+0.027302j 0.0352024+0.0629631j -0.00344778+0.0151796j -0.00538695-0.0107037j -0.0368055+0.0283692j 0.119187+0.00553331j -0.00105749+0.111518j -0.0291921-0.0109761j 0.0492682-0.0572903j 0.00591956+0.0267522j -0.0254924-0.00672644j 
-0.00607579+0.0123393j -0.0150311-0.00542801j -0.0470068+0.0053514j -0.00436771-0.0312219j -0.00755175-0.0534577j 0.0795003-0.0138788j 0.0210966-0.028528j 0.0473844-0.0589991j -0.0676879-0.0695475j -0.0169137+0.00933468j -0.0268438-0.0195739j 0.00748601-0.0399321j -0.00814529-0.019037j 0.0133819-0.0227008j 0.0423638+0.016667j -0.0175183-0.00696118j 0.0434995-0.0367846j -0.0273036+0.0225332j 0.126615-0.0234962j -0.0346452+0.0217673j 0.0240031+0.052328j 0.0416848+0.0325878j 0.0511345+0.03984j -0.0615955-0.0169654j -0.0149733+0.00374752j -0.0421138-0.00593913j 0.0226372-0.00766095j -0.0278866-0.0148964j 0.0412434-0.00989508j 0.0180372+0.0680251j 0.0435006+0.0968346j -0.105274-0.044207j -0.057035+0.0747103j -0.0118539+0.0887214j -0.0220933-0.0441491j -0.0702684-0.0392054j 0.0258062-0.0642287j -0.0739062+0.0625978j -0.0440271-0.0041351j 0.0309338+0.0157764j -0.0103142+0.0234409j -0.0220787+0.0942807j 0.000384354-0.0957747j 0.0421459-0.0602598j -0.0103252-0.00552943j -0.0189203+0.0345726j 0.0517861-0.0463712j 0.0776177+0.0577381j 0.025442+0.0660968j -0.0352455+0.0303736j 0.0252157-0.0607013j -0.00068387-0.0278095j 0.0483088-0.00108352j 0.0256722-0.00262303j 0.036936+0.0227398j -0.0724867-0.0103684j -0.0250967-0.042689j 0.0573834-0.042859j 0.00350011+0.0100271j -0.0562854+0.10459j -0.045685-0.0178187j -0.0477958+0.00423017j 0.0245813+0.0229253j 0.0341669-0.0416771j 0.0423531+0.0165395j 0.0322614+0.0287638j 0.0223048+0.019209j 0.0736508+0.022345j 0.0432514+0.0400365j -0.0106325-0.0339417j -0.0404535+0.0146142j 0.00600155+0.0702383j 0.0523611-0.00917728j -0.0137803-0.0442479j 0.0181021+0.0453473j 0.0201612-0.0547376j 0.0896352-0.049829j 0.0352956-0.00586808j -0.0146907-0.0246905j -0.00223013+0.0424408j -0.00903785-0.0622826j 0.0684758-0.0193175j -0.0328043-0.00251008j -0.000811532+0.0405706j 0.0587049+0.0403216j 0.0647197+0.0280708j 0.00869159-0.0314266j -0.0032479-0.00693984j -0.0221338-0.00399071j -0.0174454-0.0298657j 0.0647464+0.0852034j -0.0356064+0.0198937j -0.0422746-0.024879j 0.0141022+0.0211084j 0.0469135+0.00191295j 0.0256061+0.00340579j 0.0207538-0.0682234j 0.0197142-0.015931j 0.0450324+0.05826j 0.0100919-0.0471828j 0.0290933-0.0197296j -0.0297581+0.0296952j -0.0448484+0.00648667j 0.0192188-0.0441453j -0.0518986+0.0548319j 0.0134876-0.042087j 0.00356193-0.0401121j 0.0369211-0.0276502j 0.0560654-0.0157609j 0.0176496-0.0217049j 0.00409643+0.00165431j 0.0263019-0.00041332j 0.0106506+0.0570193j 0.0186758+0.0207299j -0.00876784-0.00255963j -0.0149424+0.0441726j 0.0346151+0.0464461j 0.0166974-0.0336388j -0.0396217-0.0233068j 0.050757+0.0185601j -0.0180522+0.0594841j -0.0150096-0.0152792j -0.015863-0.0706994j -0.0200321-0.0591811j -0.0111567+0.0125003j 0.0535279-0.0396713j -0.00952938+0.0200364j 0.0705781-0.0390638j -0.0374926-0.0315858j 0.0088254+0.00272369j 0.0358471+0.0203598j 0.0129144+0.0621612j -0.032412-0.0173854j -0.0245172-0.00615879j -0.0271659-0.0229117j 0.0118281-0.0656918j -0.055964-0.0319261j -0.0110105-0.0462753j 0.0588737-0.0410387j -0.014575-0.0858894j 0.00563993+0.0108417j 0.0122933+0.0218067j -0.0357418+0.0594676j 0.0370418+0.0229529j -0.0201403+0.00991976j 0.00394205-0.0659082j 0.0121379-0.0509045j -0.0720372-0.00189337j 0.00259987-0.0443516j 0.0291751+0.0106335j 0.023493-0.0564071j -0.0754755-0.0574219j 0.0780294-0.0562857j 0.0340636-0.0531452j 0.0313489+0.0674137j -0.0423113-0.0011907j 0.0027374-0.0259905j 
