0.0540958+0.00219864j 0.00695725-0.0518878j 0.00219497-0.00700116j 0.0196355-0.015345j 0.016992+0.0233056j 0.0129429-0.00420151j -0.000152771+0.00033729j 0.00747017+0.00210084j -8.26644e-05-0.0021968j 0.00056804+0.00200968j 0.00102921+0.00284929j -0.0187688+0.0164429j -0.0110856-0.0189399j 0.000109658-0.0154549j -0.00414637+0.00564458j 0.0103882-0.00337192j 0.0122689+0.0086287j 0.00774633-0.00395601j -0.00975258-0.00391005j -0.00156501+0.00116408j -0.00384666-0.00101575j -0.00114704-0.0126624j 0.00517245+0.00259882j -0.00390845+0.00362598j -0.000794357-0.00687033j 0.00648393-0.0168268j -0.00293279+0.00522648j 0.0030575-0.0144354j 0.00418865+0.00957393j -0.00212432-0.005796j 0.0021876-0.00646363j -0.0229854-0.00143732j 0.011793+0.000143007j -0.00421315-0.0142012j 0.00186629+0.0101123j 0.00566847+0.00939324j 0.00806352+0.000626003j 0.00457292+0.0055988j -0.0057203+0.00195414j -0.00317463+0.000728794j -0.00400306-0.0101513j 0.010402+0.00565828j 0.00159109-7.97773e-05j -0.00440222-0.00344267j -0.00710486-0.0117443j 0.0070605+0.0134099j -0.00188053-0.00193846j 0.000899349+0.00918184j 0.000124555+0.0040001j -0.0116627-0.00883115j 0.0005627-0.00394627j 0.00379108-0.0143953j -0.0035852-0.0124772j 0.00416591-0.00237331j -0.00112014+0.0101366j -0.00422978-0.00338977j 0.000600844+0.00332969j -0.00195213-0.0037132j 0.0140218-0.00142127j 0.0101784-0.004564j -0.00524671-0.0116579j 0.00025204+0.00939016j 0.0116968-0.00222459j -0.00252071+0.000539433j -0.00159731-0.000425416j 0.00959442-0.000944603j 0.00168742+0.00401785j -0.00497587+0.00403835j 0.00107782+0.00404981j -0.0115678+0.00337059j 0.00307296+0.00781049j -0.00160729+0.00769152j -0.00171679-0.00347478j -0.000648539-0.00940763j 0.00137002+0.000582642j 0.00715776-0.0151825j -0.00702821+0.00192813j 0.00214122-0.00435294j 0.00467732+0.00708827j 0.000694415+0.0061764j -0.0050468+0.00986194j -0.00832536+0.00136815j -0.00269932+0.00659823j -0.00179964+0.0013065j 0.0124181+0.00682355j 0.00190472-0.00419046j 0.00151083+0.00213895j 0.000219091-0.000714557j -0.0111038+0.00653043j 0.00455449-0.00231323j 0.00996575+0.00845378j -0.00614849-0.000970596j 0.00824542+0.00288782j -0.000153247+0.004923j -0.0113416-0.000780348j 0.00952637+0.00270004j -0.00949769+0.00592351j -0.0200779-0.00524768j 0.00299323+0.00454078j -0.0104458-0.0105018j 0.0103693-0.0188381j -0.0138837-0.0152138j 0.00759855+0.0165088j -0.0034026-0.0151756j 0.021126+0.00550322j 0.00895528+0.0224442j -0.00594263+0.0188708j 0.00706601-0.00900096j -0.00336401-0.00179262j 0.0048819-0.0194656j -0.0385126-0.0176147j 0.0141021-0.012072j -0.0168586-0.0574179j 0.0656776-0.0232077j 
-0.0258311-0.0188275j -0.0238754+0.027017j 0.0143695+0.0045359j -0.00189009+0.0142523j -0.00909799+0.0036293j 0.00782617+0.00296037j -0.00372219+0.00329841j 0.00224426+0.00243903j 0.000443461-0.00132059j -0.00200634-0.0034209j 0.00151206+0.00260026j -0.0123822-0.00705072j 0.00657887-0.00944611j -0.00366412-0.00243683j 0.00187064-0.00801849j 0.00196569-0.00183973j -0.000859669-0.00998838j 3.17048e-05+0.00124915j 0.00261711-9.64492e-05j 0.00136851-0.00149645j 0.00254068-0.00390051j 0.00686483-0.00848346j -9.06111e-05+0.00293728j -0.0053292-0.00362842j 0.00282069+0.00232843j -0.00680645+0.00232412j -0.00310512+0.00301328j 0.00244988+0.00328485j -0.0057379-0.00844893j 6.36101e-05+0.00161454j -0.000710569-0.00605405j 0.00119293-0.00789379j -0.00432411+0.00115909j 0.00573062-0.00168215j -0.0148274-0.00329483j -0.00691504+0.00208179j 0.00357264+0.00252258j -7.18278e-05+0.00993542j -0.00900849+0.010676j -0.00320061+0.00467845j -0.00780746-0.00970611j 0.00357647+0.000763981j 0.000378104-0.000782624j 0.000664053+0.0144269j -0.000703214+0.00436651j 0.00429394+0.00254483j -0.00555208-0.0022975j -0.00348947+0.00110953j -0.00230143+0.00302775j 0.0011399+0.00301358j -0.0025336-0.0103679j 0.00919486+0.00882999j -0.00567901-0.00947835j -0.000407363+0.00423768j 0.00754581-0.00245026j -0.000416346+0.00356935j -0.000538328+0.000316353j 0.00228238+0.00095833j -0.0117369-0.00771941j -0.00206462+0.00430864j 0.0134155-0.00804678j -0.00126491+0.00761331j -0.00659776-0.00134985j -0.0139911-0.00951715j 0.00261247+0.00150927j -0.00412472-0.00514871j -0.00395788-1.71291e-06j -0.00226188+0.00343893j -0.00505871+0.00563811j -0.00415763+8.11396e-05j -0.000276166-0.00395986j 0.000389243+0.000722664j -0.00235607-0.00238053j -0.00770322+0.00202962j 0.00475689+0.00571429j -0.00963959+0.00873749j -0.00213344-0.00547775j -0.00402483+0.00796463j -0.00737466-0.00655014j 0.00236443-0.00259668j -0.000781801-0.00747394j -0.00832838+0.00466549j -0.00536137+0.00530342j -0.0052866-0.00449366j 0.00425979-0.0068258j 0.0104266-0.000235207j -0.00911425-0.00277078j -0.00626679-0.00347548j 0.00709546-0.00377657j 0.00708204+0.0074099j 0.00374627-0.00205237j 0.00619981+0.00460835j -0.00480582-0.00479601j -0.00408548-0.00629002j 0.010974+0.00725826j -0.00202943+0.0124524j 0.00660884+0.00354828j -0.00149772+0.00435423j -0.0130853-0.0118016j 0.00682261-0.00878291j 0.00043106-0.00750346j 0.00314245+0.0138796j -0.000323785-0.00530301j -0.000775163-0.0113685j -0.00145092+0.00538603j -0.0255743-0.013153j 0.00711415-0.0115135j -0.0173675+0.00777661j 0.0165462-0.0135812j 0.027644+0.0114158j 0.00395324-0.0347817j 0.0124147-0.00581662j -0.0179447+0.0105682j -0.00200485-0.0122502j 
0.0138878-0.0195488j -0.0143254-0.0134416j 0.0173761+0.00348248j 0.00782364+0.0174107j -0.0115835+0.020744j 0.0168643-0.000290664j -0.00619585+0.00421062j 0.00501605+0.00655145j 0.00217765-0.00796721j 0.00439619-0.00581869j 0.00162981+0.00393876j -0.02692-0.0013725j 0.00546193-0.0239828j -0.00248132-0.0158746j -0.00449993-0.00616651j 0.0159855-0.00670082j 0.00468996-0.00326967j 0.00733944-0.00294433j -0.0148377-0.0123024j 0.00397708+0.00447883j 0.00250514+0.00465921j 0.00248521-0.0214873j 0.0123758+0.00255736j -0.0160339+0.00133987j 0.00312563-0.00115799j 0.00474449-0.0114795j -0.014979+0.00424244j 0.00225455+0.000138456j -0.00165328-0.00265257j -0.00361894-0.00943617j 0.00610206-0.00906085j -0.0243041+0.000616331j 0.00200868+0.000727486j -0.00389022-0.00399773j -0.00127152+0.0029624j 0.0109603+0.0085169j 0.0144432+0.00235357j 0.0023369+0.00510877j -0.00635951+0.00221885j -0.000306759-0.00428273j -0.00982524-0.00202192j 0.018007+0.00448735j -0.0050258-0.00493935j -0.000367066+0.0022659j -0.004259-0.010169j 0.00869861+0.0221104j -0.0039531-0.0109424j -0.00745137+0.0215499j -0.00321953+0.00375358j 0.000609512-0.00773171j -0.0060472-0.00592106j 0.00771089-0.00420084j -0.00463696-0.0220497j -0.0105292+0.00590324j 0.00755991+0.00367234j -0.0102342+0.00117416j 0.00040424-0.0115017j 0.00484626-0.00553769j 0.0149303-0.00480626j 0.0100201+0.017091j 0.00471085-0.013512j -0.00966796+0.0131253j 0.000713269-0.00486776j -0.0129301-0.00987525j 0.00227381+0.0038209j 0.00232599-0.000970011j 0.00108469+0.013996j 0.00164473+0.00152169j -0.00497446+0.0109871j -0.0143985+0.0068271j -0.00204973+0.00295878j -0.00926904+0.0125087j 0.000178054-0.00453928j 0.00360209-0.00227889j 0.0099342+0.00800794j 0.00219656-0.00807638j -0.00894551-0.000708972j -0.00571052+0.00539332j -0.00784999+0.00326145j 0.0100353+0.00653376j -0.00842914-0.00285786j -0.0176355+0.00234563j -0.0156827+0.0122007j -0.000905656-0.00137765j 0.00788968+0.0012736j 0.00628234-0.00644759j -0.00149378-8.01844e-05j -0.00450337-0.00106372j -0.00823946-0.00669692j -0.000251011+0.00595773j 0.00404088-0.00101464j 0.00234703+0.00774882j -0.0031662-9.06257e-06j -0.00835604+0.0114725j 0.00531505+0.00611046j 0.017448+0.0128743j -0.012112-0.000625943j -0.0199632-0.00334941j -0.0207359-0.0046178j -0.000997061-0.019423j 0.0189991-0.0087399j -0.0085092+0.00183861j -0.00435666+0.0147074j -0.00914551-0.0120396j 0.0024369-0.00247835j -0.00117414+0.0254838j -0.01035-0.00210246j 0.00047331-0.00562475j 0.0033261-0.0279411j 0.0240423-0.00169669j -0.00164449-0.00409942j -0.0152336+0.0211865j -0.0293051-0.0182424j 0.0174846-0.0275463j 
-0.114964-0.0534585j -0.0568341+0.116446j -0.0189416+0.0129131j -0.0229392+0.011763j -0.0342057-0.015887j -0.00208681+0.0392938j 0.00423992+0.00731362j -0.00720377-0.000426539j -8.22556e-05+0.001956j -0.00225446+0.00841638j -0.0014186-0.00676436j 0.00634164-0.016065j 0.0252749+0.0109043j 0.0122958+0.0227816j 0.0259905-0.011246j -0.0273065+0.0162988j 0.00146527-0.00703386j -0.0246337+0.000141358j 0.0118227+0.0116194j -0.00686329-0.00282578j -0.011955-0.00728639j -0.00324616+0.0258367j -0.00786487-0.000700968j 0.0185084-0.0223845j -0.00117005+0.00277489j -0.0214276+0.0328214j 0.0214974+0.00986446j -0.00878842-0.000153402j -9.16678e-05-0.00413752j 0.0171272+0.0273883j -0.00195793-0.00454114j 0.0537422-0.0236959j -0.0350344-0.00942621j 0.0230758-0.00122274j -0.0326499+0.00166992j -0.0329446-0.0316597j -0.0211333-0.000678349j 0.00149029+0.00107782j 0.0260576+0.0208339j -0.0113556-0.0119384j 0.0042092-0.00274396j -0.0389026-0.0113717j 0.0163208+0.0198776j -0.00150502+0.0392161j 0.0124551+0.041853j -0.0110073-0.0606897j -0.00228802-0.0120477j -0.00200984-0.0344672j -0.0163273-0.0167624j 0.000893791+0.0316344j 0.00190337-0.00535154j 0.000139977+0.053944j -0.0115566+0.0301823j -0.0105174+0.014838j 0.0307427-0.0140813j -0.00257964-0.00595968j -0.0318274+0.0273394j -0.0170604+0.0257561j -0.0594073+0.0182644j -0.032538-0.00806713j 0.0322892+0.00907028j 0.00159634-0.00874104j -0.0404383-0.0123401j -0.0132887-0.0223438j -0.00369943+0.00636334j -0.0233453-0.0147848j -0.0366394-0.0455526j -0.0125434-0.0158452j 0.00530978-2.7872e-05j 0.00193077-0.0256761j -0.00730548-0.0255409j 0.00661982-0.00903755j 0.000946292-0.00275242j -0.0185881+0.0149583j 0.00717612+0.0150141j -0.0230915+0.0369981j 0.0117927-0.0131244j -0.015444+0.0245084j -0.00297867-0.0405987j 0.00122197-0.0223544j 0.0153916-0.0133913j 0.00334945-0.0180271j 0.00139205-0.0148129j 0.000197093+0.00507112j 0.0067151-0.0301871j 0.00634935+0.00609184j -0.00492979-0.0155744j -0.00499131+0.00864618j 0.0386157-0.0156495j 0.00386423+0.00485777j 0.0101939-0.010598j 0.011363-0.00391994j 5.80647e-05-0.0160386j -0.0112833-0.0132567j 0.0292339+0.00356135j -0.0196545+0.0152947j 0.0440315-0.0163464j 0.00977469+0.00553202j -0.0071535-0.0151347j 0.0463826-0.0137276j -0.0176817+0.0186812j 0.0123842+0.0237913j -0.00296374-0.0275316j -0.0048472+0.000262121j -0.00306467+0.00606561j -0.045898-0.0260206j 0.029968-0.0165438j 0.00238788+0.0114912j 0.0103318-0.00325391j 0.0139536+0.0229775j 0.0427712-0.0243821j 0.0336224+0.0382076j 0.0430644+0.113816j -0.103137+0.0421418j 
0.0306458-0.00185444j -0.00141069-0.0318737j 0.0394351+0.0195486j 0.00204123+0.0351781j -0.0114811+0.0329206j 0.0447201-0.0147012j -0.00580731+0.00115173j 0.0155036+0.000752044j 0.00617047-0.00888321j 0.00996168-0.00662804j -0.00260781+0.00696228j -0.0355338-0.00645299j 0.00556237-0.0368691j -0.01019-0.012921j -0.0130139-0.0183502j 0.0120056-0.0143026j 0.00320665-0.0235315j 0.0142499-0.00247369j -0.0101663-0.013171j 0.00250489+0.0106959j 0.0122266+0.0136048j 0.0168365-0.0239315j -0.000592338+0.0125247j -0.021491-0.00261602j 0.00259091-0.00428299j -0.00775963-0.021085j -0.023691+0.00411575j -0.0127552+0.0106395j -0.00626208-0.0186997j -0.0123574-0.018251j 0.00495855-0.00736522j -0.035791+0.00694474j 0.00289435-0.00154951j -0.00638717+0.0106416j -0.00543033-0.00518973j 0.0216486+0.0236647j 0.0215861+0.00436026j 0.00392322+0.0170397j -0.0243072+0.00312567j 0.00102882+0.00608043j -0.0213508-0.00939974j 0.0318362-0.00206321j -0.00823863-0.0154066j -0.0075195+0.00180301j -0.0106601-0.016885j 0.0183743+0.0415466j -0.00205287-0.00860083j -0.00564606+0.0336674j 0.00399102+0.0134137j 0.00187835+0.0062298j -0.00306919-0.00048339j 0.00992682-0.0101539j -0.0153806-0.0264336j -0.0177645+0.004407j -0.00535167+0.0202449j -0.00801857-0.000766902j 0.0241565-0.033764j 0.0211655-0.0153786j 0.0304874-0.0135715j 0.0327938+0.0149054j 0.00239517-0.0184611j -0.00282374+0.0206323j 0.00596141+0.00646901j -0.0150356-0.0122233j 0.00441427-0.00880701j 0.0139547+0.00205879j 0.0240738+0.0411287j 0.0120524+0.00645145j -0.0152229+0.0212201j -0.0118174+0.0241606j 0.00674804-0.00109932j -0.0104294+0.0146979j -0.00350814+0.000105036j 0.00468863-0.00573687j 0.00546773+0.00861673j -0.00694029-0.00403522j -0.0116963+0.00114094j -0.00440935+0.000200475j -0.0080935+0.0155274j 0.00870795+0.0157192j -0.0153997-0.00223935j -0.027064+0.00987753j -0.0239081+0.0181418j -0.0116716-0.00553082j -0.00154872+0.012763j 0.0147087-0.00392976j -0.0109025+0.00172462j -0.00407162-0.00532833j -0.0166052-0.00201258j -0.00173807+0.0100201j -0.0156719-0.00101785j 0.00801112+0.0122308j -0.00502676+0.0027786j -0.0155436+0.00386803j 0.00987178+0.00964083j 0.0215866+0.013997j -0.0155966+0.0184969j -0.0173955-0.00129268j -0.0145836+0.00145855j -0.0160098-0.0163879j 0.0104454-0.0209993j -0.0123771+0.00525282j -0.00550405+0.00569502j -0.00754757-0.026712j 0.017909-0.00294898j 0.0212026+0.0243457j -0.0168508+0.031069j -0.0201785+0.00503357j 0.0346993-0.0521045j 0.0491266+0.027907j -0.00925377-0.0066603j -0.010401-0.0187857j -0.0301748-0.020514j 0.0219781-0.032557j 
-0.00264139-0.05842j -0.0569621+0.00338264j 0.000259829-0.0168625j 0.0499686+0.0279946j -0.0473333+0.0648113j 0.0458236+0.0379718j 0.0187299+0.00571242j 0.0272069+0.00873392j -0.00626653-0.0015534j -0.00706432+0.0267571j -0.00760201-0.00324293j -0.0615249-0.0187122j 0.0290839-0.0665029j 0.0134672-0.00808501j -0.00135524-0.0354918j -0.00121411-0.0110831j 0.035719-0.00667832j 0.0149706-0.00874061j -0.0419094-0.0215409j -0.0130905+0.0160082j -0.00355787+0.0291494j 0.0371947-0.0053407j -0.0332002+0.036622j -0.0247011-0.0352885j 0.0129379-0.0192474j -0.0316678-0.0334494j -0.0265368+0.0349061j -0.0669572+0.00250767j -0.00812151+0.0131378j -0.00866065-0.00719289j 0.0154326-0.0297941j -0.024055-0.00711837j -0.0644582-0.0452846j 0.0496927+0.0317366j -0.0370817+0.0662715j 0.0164183+0.000427479j 0.0167954-0.00343544j 0.0277781+0.0741861j -0.0222427-5.51704e-05j -0.048882+0.0011067j -0.0575037-0.0445654j -0.0353846-0.025014j 0.0293704-0.00547646j -0.0314394+0.0742861j -0.0141856+0.0624728j 0.0396426+0.00647632j -0.0114608-0.0429191j -0.0549552+0.0662081j -0.0227177-0.0226349j -0.00550253+0.0488006j -0.0177627+0.00182273j 0.0328072+0.0406763j -0.036151-0.0373858j -0.0930907+0.0537882j 0.0289581+0.00594461j -0.0405659-0.00297289j 0.000947958-0.0177295j -0.0201323+0.0410839j -0.00238141+0.0125687j 0.0483732+0.056351j 0.0728957-0.0120301j 0.00813115+0.0436041j -0.0661741-0.00761453j -0.0301217-0.0840508j -0.0165585-0.0492876j -0.0027436-0.00617129j -0.0275328+0.00731874j -0.0355005+0.00847774j -0.0116129+0.0517084j -0.00297483+0.00360841j -0.00840964-0.0384652j -0.00991134+0.0240444j -0.0106518-0.0123856j -0.00486862-0.021813j -0.00952453+0.0304243j -0.016588+0.0336052j -0.0124278-0.0209512j 0.00284822+0.0287349j -0.0122848-0.0256749j -0.0165774-0.0105331j -0.0128869+0.0119231j -0.0453618+0.00934713j -0.0471604+0.0294363j -0.0067714-0.00529694j 0.0472048-0.0251221j 0.0348096-0.00027172j -0.0135698-0.0162553j -0.0190567-0.0267236j 0.0196386-0.0156354j 0.0199843+0.0373323j 0.00293916-0.00758575j 0.00981832+0.0115864j -0.00103317-0.0210777j -0.023868-0.00676772j 0.0343335-0.0169929j 0.00759352+0.0289719j -0.0159311+0.00469879j -0.0564547+0.0164458j -0.0307313-0.0161832j 0.00256116-0.0422435j -0.0166409-0.034685j 0.00671707-0.0234031j 0.000572064-0.0214276j 0.0284737-0.0306799j 0.0285266+0.0240765j -0.0197549-0.0015514j -0.00367539-0.0162363j -0.0130956-0.0074086j 0.0323536-0.103879j 0.126059+0.0194409j -0.0265843-0.0799665j 0.0375561-0.0201151j -0.0567273+0.00763253j -0.00922287-0.0557107j 
0.0830705+0.0351634j 0.0367856-0.0875456j 0.107585+0.0582402j -0.0548073+0.104796j -0.026912+0.00158573j 0.058513-0.07421j 0.00805639-0.0151904j 0.0340537-0.0156244j 0.0247292-0.00934913j 0.0428974-0.00199832j -0.0328175+0.00559326j 0.0132304-0.0146855j 0.0102105+0.0105947j -0.0647744-0.0529156j -0.0834839-0.0772426j 0.0349838-0.0627391j -0.0380366-0.0662674j 0.0692925-0.00857449j -0.0335027-0.0219429j 0.0232856+0.0559595j 0.0539847+0.100062j 0.0633147-0.0217992j -0.0347102+0.0533968j -0.0691649-0.0229971j 0.0349135-0.0271128j -0.0363926-0.0779068j -0.141834-0.00180034j -0.152971+0.0920259j -0.0296617-0.041457j -0.0718175-0.159314j 0.00295622+0.0409976j -0.16808+0.145744j -0.0585173-0.0519076j -0.00658776+0.141466j 0.0891606+0.0775343j 0.168319+0.106722j 0.0493721-0.00795103j 0.01951+0.0613457j -0.056565-0.107398j -0.00211488+0.0373721j -0.0805391+0.020398j 0.0764858-0.0472206j -0.0387586-0.112053j 0.0242388+0.00721139j -0.016678+0.015107j 0.100427+0.179939j 0.0429726-0.0281721j -0.0882214+0.212904j 0.0393393-0.00708789j 0.033091+0.0332869j -0.0960027+0.0495797j 0.00589245-0.0743064j -0.0444577-0.0825068j -0.14764+0.00720037j -0.0605606+0.0844626j -0.0486173-0.0375312j 0.180189-0.186086j 0.102945-0.0415984j 0.154567+0.0141338j 0.207002+0.0575321j -0.0109662-0.00787932j 0.0110111+0.0498753j -0.0279184+0.0601232j 0.0350748-0.0612766j -0.0154665-0.0759252j -0.00593608+0.0608316j 0.0932876+0.17662j 0.0654596+0.0221798j -0.0605736+0.0568461j 0.0496725+0.0973345j 0.00145695+0.00347861j -0.0515551+0.00971288j 0.0349342+0.0285075j 0.0957431-0.0312031j -0.0105812+0.0280017j -0.0111584-0.0282396j 0.0192994+0.0295756j -0.00985501-0.0523303j 0.0196567+0.0884716j -0.0319419+0.0200311j -0.00780145+0.0390356j -0.0559074-0.00850818j -0.0513538+0.0375044j -0.00413956-0.00803703j -0.0625454+0.0308804j -0.0113215-0.0427578j 0.000409179+0.0326898j 0.0346032-0.000294272j -0.0338958-0.0039692j -0.0319386-0.00439078j -0.0742742+0.0223377j 0.00225203-0.0128857j -0.027858+0.0347396j -0.0303778-0.0779331j 0.00206335+0.0137232j 0.0257341+0.0112334j -0.053504+0.0267036j -0.0115089-0.00364627j 0.0303062+0.0239019j -0.0460132+0.0258086j -0.0522289+0.016169j 0.00275893+0.0221187j 0.00211505-0.0554274j -0.00844774+0.0304093j -0.0422839+0.00251253j 0.0408817+0.0532853j -0.0447232+0.0318464j -0.037251+0.0458273j -0.01099-0.0893617j 0.0855242+0.021204j 0.0674695+0.0173432j -0.0355382+0.0566789j -0.0315474-0.0509066j 0.0527514-0.0284898j 
-0.058333-0.0517417j -0.0565927+0.0612409j -0.0351622-0.0819459j 0.112495+0.046826j -0.101191+0.0591591j -0.0243728+0.114127j 0.0543931-0.00509157j 0.0180938+0.00721861j -0.0233934+0.00662619j -0.0154538+0.0642076j -0.00299244-0.0119076j -0.0182525-0.0212319j 0.0401733-0.0329412j 0.0657826+0.0192228j 0.0270477-0.00324812j -0.0181039+0.0196162j 0.0814426+0.0503562j 0.00858646-0.0114657j -0.0536891-0.00482248j -0.0410378+0.00860955j -0.0460863+0.0291754j 0.0270796+0.0366328j -0.0861502+0.0336296j 0.0187571-0.0911377j -0.00843584-0.071277j -0.0389422-0.0743689j 0.00549128+0.0772545j -0.183058-0.0449745j -0.0154419+0.0855493j -0.00419722-0.0119186j 0.0164795-0.0349771j 0.00134844-0.00809375j -0.141144-0.141972j 0.127983+0.0573385j -0.0463833+0.2201j 0.0447772-0.0192583j -0.0290088-0.047144j 0.0889922+0.0357979j 0.152104-0.0735359j -0.0683827-0.0869482j -0.000623347+0.0370265j -0.164952-0.064275j 0.070948+0.00412631j -0.0422651+0.162268j 0.0278904+0.196603j 0.0726021-0.125778j 0.0444455-0.0962003j -0.0901209+0.0698742j -0.0695464-0.0980732j -0.0145874+0.112885j -0.0283562+0.0659766j 0.0709216+0.0917052j -0.0210228+0.0322339j -0.248061+0.105427j 0.0311081-0.0019873j -0.118441-0.0315026j -0.0462563-0.0182628j -0.102986+0.231405j -0.0930523+0.113917j 0.104938+0.0855381j 0.0789838+0.0252579j 0.054104-0.00314306j -0.189689-0.0449752j 0.00829929-0.112995j -0.0657902-0.021499j -0.0297066-0.0246789j -0.0760986-0.0302766j -0.0914481-0.0608623j 0.0854339+0.0621502j -0.0257638-0.033405j -0.041709-0.0527389j -0.0508711+0.00811962j 0.00483906+0.00134517j -0.0232818-0.0367726j -0.0493145+0.0555659j 0.0147513+0.0219674j 0.00750291-0.00403634j -0.0319218-0.00114455j 0.0227948-0.0579203j 0.0188436-0.0317646j 0.00863216-0.0244642j 0.0505273+0.0135007j 0.0227818+0.0060915j 0.024138+0.00702417j 0.056742-0.0316322j -0.00922009+0.028053j 0.0137598-0.0375382j -0.0333608-0.0196255j 0.0266698+0.000326906j -0.0356615-0.0239075j 0.0342674-0.00109165j -0.0325593-0.047717j 0.0288606+0.0145394j 0.00500915+0.0136215j -0.0186124-0.0201511j -0.011307-0.0298703j 0.0218976-0.0204091j -0.00885543+0.0221722j -0.0160513-0.0471563j 0.0279902+0.033659j -0.036025+0.0275705j -0.00417913-0.0604831j -0.00433566+0.0138689j 0.00725967+0.00992158j -0.00765804-0.0445361j 0.0134191-0.0248633j 0.0146592+0.0238628j 0.0775237-0.02502j -0.00696416+0.0474654j -0.0323902-0.0211469j -0.0238089-0.0403736j 0.0472879-0.015476j 0.024653+0.0470423j -0.0484192+0.0222219j 
0.129403+0.0755691j 0.072192-0.130903j -0.0142342-0.0753951j 0.118975-0.0594139j 0.0521924+0.073235j -0.0158053+0.00290744j 0.0131031-0.00339713j 0.0142417+8.12296e-07j -0.0114858+0.0014885j -0.0286007+0.0230727j 0.0102716+0.00768069j -0.0463663+0.0297214j -0.0241586-0.0551709j 0.0210618+0.00224177j 0.0200292+0.069478j 0.00887678+0.0107026j 0.0454904+0.0548116j 0.0113469-0.00783406j -0.00936147-0.0145229j -0.0167888-0.0151032j -0.0209368-0.0236572j -0.00533538-0.0158452j -0.0115943+0.00118884j 0.00078432+0.0056927j -0.0218326-0.0219983j 0.0149428-0.0533744j 0.0328511+0.0286311j 0.0194708-0.0608115j 0.0225015+0.0607898j -0.026073+0.0500769j -0.000584146-0.0413923j -0.0133676-0.0572054j 0.0291775-0.0137143j 0.0289142-0.035773j -0.0469494+0.0413202j -0.0310973-0.0181967j 0.0116851-0.00696185j 0.0188917+0.0296609j -0.016481+0.0025365j -0.040209+0.0102944j -0.00592607-0.0530378j -0.054865+0.0174338j 0.0285832+0.0197241j -0.0523674+0.0168354j -0.0209724+0.0105255j 0.0280886-0.0202695j -0.0125847+0.0046169j 0.00570553+0.00648987j -0.0245204-0.00180316j -0.0206205-0.0094953j 0.028109-0.020092j 0.0494801-0.0168441j 0.0131127-0.0252044j -0.00066539+0.00488188j -0.0102543-0.0139972j -0.013217+0.0263425j -0.0389352+0.0431905j -0.0690485+0.0311575j 0.0109654-0.0229333j -0.0148647+0.0164309j 0.0174083-0.00262865j 0.034862+0.0167224j 0.0358269+0.00379878j 0.0161141-0.0134068j 0.00541899-0.0266991j 0.0262842-0.0174472j -0.0173047-0.0227419j -0.0829752+0.0240855j 0.0279836+0.00427629j -0.0189129-0.0014822j -0.00740458+0.00646825j 0.00259956-0.0121033j -0.0203904-0.0145609j -0.0223404-0.0281235j -0.0276795-0.0256773j 0.0387177+0.0042246j -0.0247684-0.0273419j 0.0406766-0.00727942j -0.00766232+0.00414547j -0.0444116+0.00354892j -0.0511272+0.0140049j 0.0107224+0.0467085j -0.000102167+0.0080824j 0.000721693-0.0117555j 0.0548569+0.0238938j 0.0369793+0.0175892j -0.0230667+0.00349116j -0.0231566-0.0528065j -0.0108457+0.0393312j 0.0325604+0.0139377j 0.0153304+0.0173489j -0.0375154-0.0039903j 0.0284468-0.0129105j 0.0224764+0.0103128j -0.0411941-0.0510064j -0.0034864-0.0131006j -0.0682145+0.0086082j -0.0386907-0.0146256j 0.00475737-0.00260871j -0.0558648+0.0121114j 0.00619411-0.0594061j -0.0476934-0.123211j 0.0232724+0.0287798j 0.0740827-0.0388043j 0.0262661+0.0121388j 0.0455584+0.0116748j -0.00978094+0.0528982j 0.0111113-0.127619j -0.00485978+0.00402219j -0.0132705-0.0609271j -0.148188-0.00654045j 0.0126568-0.102561j -0.0992387-0.130953j 0.138398-0.0947376j 
