-0.00183678+0.000167735j 0.00548515-0.00116523j -0.000962089-0.00196881j 0.00431231+0.00373002j 0.0050174-0.00398018j -0.00161546-0.00165515j 0.000853046+0.000959881j 0.000690965-0.00372084j 0.000387231-0.00229557j 0.00213065-0.00619631j -0.00447541-0.00206232j 0.00196626-0.000471816j 0.00203192+0.000346887j -0.00559154-0.00310699j -0.0034089-0.00142865j 0.000174702+0.000747028j 0.00188223+0.000630537j -0.0007821-0.0011082j 0.000887816-7.26806e-05j -0.000505697-0.000167095j 0.000830396+0.00148561j 0.00122707+0.00225622j 0.00210069-0.00449927j 0.00406114-0.00556101j -0.00298378-0.00557334j 0.00543277-0.00198822j 0.00185255-0.0037423j -0.00183914-0.00112435j 0.00037783-0.000996264j -9.06769e-05-0.000332156j 9.13986e-05-0.000432985j -0.000562399+0.000781516j -0.000957757+6.44079e-05j -0.000260679+0.000686169j 0.00259861-0.000494239j 0.00125257+0.000398709j 0.00219742-0.000575219j 0.000410061+0.00179893j 0.000760886+0.000259142j 0.000340933-0.000242463j 0.00183349+0.000762243j 0.002036-0.000145194j 0.00138109-0.00136189j 0.000835001+0.000428306j 0.00114978-0.00119613j 0.000503092-0.00167586j -0.00186816-0.000258328j -0.00216188-0.00172074j -0.0018696-0.00237572j -0.00105223-0.0017495j 0.000927517+0.00151765j 0.00222267+0.00107885j 0.000395398-0.00265331j -0.00168631+0.0013054j -0.000867367+0.000294368j -0.000716169+0.00248425j -0.00200899+0.00321268j 0.000611291+0.00106112j 0.00437535+0.000150897j -0.000581073-0.00118731j 0.000238004+0.00346242j -0.000109413-0.00209538j -0.00376654+0.00142283j 7.30818e-05+0.00421303j 0.00174164-0.000769483j -0.00425238+0.00161372j 0.00249495-0.0012684j -0.00527994-0.000355171j -0.00132058-0.000877643j -0.00160831+0.000159561j 0.00157287+0.00161105j -0.000414471-0.00145264j 0.000388315-9.15114e-05j 0.000125242-0.00144908j 0.00149274+0.000504658j -0.00098448-0.000160137j 0.00107088+0.000635824j 0.000435683+0.00126858j 0.00125843-0.000142238j 0.00233553+0.00228882j 0.000590627+0.000339883j 0.000928674+0.000184916j 0.00104984+0.000344259j -0.000162665+0.000106518j -0.00121575-0.00134933j 0.000815082+0.000665964j 0.000918015+0.0001206j 2.68183e-05+0.000663579j 0.00065108+0.000720106j -0.00199046-0.000230289j -3.82649e-05+0.000684052j -0.000290436-0.000221819j 2.61395e-05+0.000403551j 0.000974206+0.000484367j 0.000507002+0.000543236j -0.000392376-0.000478441j -0.000409796-0.000987385j 0.00245044+0.000684793j -0.000565569-0.000953209j -0.00293038+0.000385245j -0.00143281+0.000752302j -0.000695703-0.00172648j -0.000273542+0.00035338j 0.000324876+0.000247979j -0.000125171+0.000535502j 0.000201807+0.00175524j -0.000949658-0.00103346j -0.000724689+0.000684602j -0.00043577+0.000932789j -0.000861258+0.0014845j -0.000789279+0.000762942j -0.0017824+0.000414661j -0.000405013-0.00188582j -0.00152951-0.00249073j -0.000262227-0.0028796j 0.000457523-0.000641186j 0.000408748+0.000905239j -5.84345e-06+0.000423457j -0.000170999-0.00278794j 0.00177907+0.00313168j 0.000926131+0.00120254j -0.00120397+0.000870048j -0.00224393-0.000777569j 0.000225842-0.00205526j -0.00123005+0.00222592j -0.000649134-0.00103036j 0.000941859-0.00168011j 0.00192579+0.000140058j 0.00143287+0.00197594j 0.00107185-0.00254081j -0.00199043-0.00224371j 0.000645701+0.00247386j 0.00506688-0.00583795j -0.00551829-0.0038458j 0.00450426-0.0131817j 0.0132826+0.00363017j 
-0.00117801-0.00109473j 0.000546+0.00478315j -0.00171296-0.00426258j -0.00437576+0.00654798j 0.00117956+0.00157971j 0.00118226-0.000250667j -0.00110168-0.001601j -0.000465621+0.00355121j -0.000671567+0.00518188j 0.00534411+0.0050111j 0.00135066-0.00604221j 0.00393637-0.00165416j 0.000223637-0.00117647j -0.00269634-0.00184764j 0.00025793+0.00072803j 0.000313192+0.000391925j -0.000418584+0.000682356j 0.000601698-0.000315552j -0.00170001-0.000178041j -0.000624991+0.00170553j -0.00200944-0.000320395j 0.000315272-0.00122364j 0.00106938-0.00304967j -0.00101935-0.000320912j 0.00351797-0.00232032j 0.00191629+0.00376754j -0.000286245+0.00274712j 0.00244164+5.62402e-05j 0.00465278-0.00271148j 0.000863766+0.000792809j -0.000543446+4.59941e-05j -0.00173266-0.00205765j -0.00433748-0.00100735j -0.00138045-0.000621684j 0.0035926+0.0017012j 0.00128858+0.0015808j 0.00063253-0.00199331j -0.0011022-0.000206065j -0.00250582-0.00343686j 0.00055015+0.0007887j 2.25649e-05-0.000624909j -0.00150102-0.00150726j -5.91206e-05-0.000275723j -0.000182822+0.000234633j 0.000445738+0.00117178j -0.00166894-0.00274222j -0.000534434+0.00029948j -0.0001339-0.00104111j -0.00243661-0.00265635j -0.000307616-0.0029352j 0.00018823-0.000489449j -0.000407295+0.000156635j -0.000462497-1.62431e-05j 0.00166108+0.00206462j 0.00300839+0.00360076j 0.00108146+0.000175884j 0.00227182-0.00223687j -0.00193646+0.00338067j 0.00573265-0.00530764j -0.00408345-0.00385864j 0.00061204+0.00325787j 0.00256316-0.00285214j -0.00264415+0.00051548j -0.000901794-0.00161483j -5.505e-05+0.00132268j 0.00211511-0.00152626j -0.000677432+0.00252261j 0.00025428-0.00125218j 0.00093939-0.000824432j 0.00115657+0.00114016j 0.00101126-0.000830453j -0.0016283+0.0015481j 0.00158773-0.00104806j 0.00303202+0.000471059j -0.0032294-0.000459689j -0.00152265+0.00103814j -0.000362891-0.000473804j -0.00137593+0.00074731j -0.00180392+0.00112392j -0.000630793-0.00174174j -0.00205169+0.000510231j -0.00175108-0.000786864j 0.00309013-0.000313535j -0.00121335-0.000937637j 0.0029802-0.000424298j 0.000316953-0.000378201j -0.000677528-0.00163352j 0.000353189-0.00106418j -0.000218833+0.00178447j 0.000605275+0.00166091j 0.000197157-0.000323378j 0.000430394-0.000397536j -0.000419801+0.000184336j -0.000404722-0.00122775j -0.000313465-0.00128909j 0.00205157+0.00313065j 5.17425e-05-0.000260098j -0.000487899-0.000330945j 0.000607167+0.000348818j -0.000822895+8.48586e-05j 0.000413231-0.000125156j -0.000797506-0.000394939j -0.000440505-0.000891573j 0.000446361-0.000363137j 0.000610573+0.000977535j 0.000494569+0.00162986j -0.000930844-0.000271873j -0.00026745-0.00103266j -0.000412726+0.00101239j 0.00307323+0.00291016j -0.000775662+0.000360715j -0.00153432-0.000150089j -0.00084941-0.000224957j 0.00161036+0.000879513j -0.000102168+0.000655176j 0.000743612+0.000674299j -0.000115137-0.00178468j -0.00156083+0.000453107j 0.000120147+0.00112562j -0.00058123-0.00290241j 0.00340106+0.00111138j 0.00306781-0.000230168j -0.00069096+0.00102417j -0.0015498+0.00221172j 0.000441456+0.00361149j -0.00113157+0.00299604j 0.00104084+0.00270619j -0.000612588+0.00102844j 0.0034076-0.00104475j 0.000735086-0.00479632j -0.00370536+0.000253809j 0.00122687+0.00214629j 4.14983e-05+0.00121378j 0.00292559-0.000952144j 0.0119173+0.00638065j -0.00658422+0.0131705j 
0.00524541+0.000138919j -0.0060076+0.00102232j 0.000666007+0.00178225j -0.00331381-0.00207335j -0.00520549+0.00529087j 0.000782947+0.00247324j -0.000981067-0.00211515j 0.00139065+0.0047956j 0.00102886+0.000640086j 0.000787013+0.00163666j 0.00172898-0.000584267j -0.00254222+0.00137765j 0.000156792+0.00466796j -0.000882744+0.00184103j 0.00505476+0.000269828j -0.000418224-0.00235931j -0.00259764-0.000315225j -0.00126441-7.03645e-05j -0.000510924-0.000163386j -0.00016296+0.00275139j 0.00143278-6.13452e-05j -0.000873367-0.00230467j 3.57675e-06+0.000545363j -0.000880404+0.0016807j 0.000531819-0.00168419j 0.00119012+0.00112886j -0.00115784-0.00015578j -0.00286349+0.00145339j 0.00155015-0.000307141j 0.000524571-0.00526693j 0.00465157-0.000992271j -0.00096997+0.00198086j -0.000338416+0.000148649j -0.000624202+0.00133529j -0.00289875+0.00167017j 0.00089049-3.70481e-05j -0.00173787-0.00095008j -0.00149053-0.00276738j -0.00370141-0.00191813j 0.000237982+0.00215085j -0.00290578-0.00219183j -0.00332211-0.00164021j 0.000201971+0.000633243j -0.00271474-0.00057007j 0.00192507+0.00207347j -0.00178636-0.000374656j 0.00108482+0.00117917j 0.00235185+0.00209601j 0.00190503+0.00119081j -0.00263757+0.000233742j -0.00160066-0.00156993j -0.00141908-0.00113707j -0.000678035+0.00313325j 0.0013455-0.000402914j -0.000231405+0.000396183j 0.000573731-0.00568194j 0.00437716-0.00465456j -0.00272492-0.000353867j -0.000705859-0.000309958j -0.00264641-0.00122682j 0.000616469+0.000820249j 0.00151729-0.00284693j 0.00101669+0.00211952j -0.000156592-0.00252363j 0.000518593-0.000927116j 0.000925958+0.00125844j 0.000362047+0.000139173j -0.00328967+0.000192202j 0.000220058+0.00105614j 0.000292732+0.000306485j 0.000729895+3.2775e-05j -0.00113061+0.00135006j -0.00284688+0.00291353j -0.00180753+0.00119014j 0.0010336+0.000555788j -0.00253288-0.000278183j 0.000180214-0.000464032j 0.000698912-0.000604908j 0.000717438-0.000393118j 0.000368928+0.000823595j -0.000553886+0.000936652j -0.000320704+0.00174867j -0.00367152-0.000232953j 0.00308612-0.000443355j -0.00170307-0.000679584j -0.000969569-0.00129101j 0.000321134-0.000254044j -0.000882819-0.000688873j -5.0927e-05+0.000379808j 0.00133273-0.000910189j 0.000563804-0.00130245j 0.000398574-0.000206814j 0.000609257+0.000398254j 0.000777125+0.00026311j 6.78058e-05-0.000310179j -0.00159521-0.00132019j -0.00168331-0.00132169j -0.00248754-0.000105724j -0.000861803-0.000573309j 0.00258078+4.94303e-05j 0.00163884+0.00038049j -0.000663806-0.00126071j 0.00229695+0.00151542j -0.000294367-0.000530113j -0.000202485-0.00112429j -0.000272071-0.00202899j 0.00095206+0.000895984j 0.000202498-0.000291416j 0.000384825-0.00157298j -0.00108917-0.00234341j -0.00155876-0.00216769j 0.00299239+0.002987j 0.00190288+0.00122619j 0.00254154-0.000131763j 0.000934552+0.00394707j -8.95218e-05-0.000558088j -0.00108246-0.00114435j 0.000441539+0.00176069j -0.000564533+0.000860189j 0.00050892+0.00158057j 0.00146288+0.0010902j 0.00277527-0.00149084j -0.000809492+0.00409827j -0.000409519-0.00382137j 0.00357174-0.00405368j -0.000786037+3.49904e-05j -0.00198665+0.000866028j -0.00160103-0.00168912j 0.00214049+0.00266314j 0.000286446-0.000722476j 0.00706049-0.0076946j -0.00683106-0.00594209j 0.00579616+0.00403392j 0.0033482-0.00517923j -0.00500092-0.00269269j 0.0030886-0.00493015j 
0.00283907+0.00282855j 0.00152488-0.00728525j 0.00520083+0.00597193j 0.00152125-0.00378315j -0.00143295-0.00127584j -0.00139108-0.00275429j 0.00521291-5.26371e-06j 0.00152384+0.00018299j 0.000983111-0.00566634j -0.00104587+0.000154375j 0.0016314+0.00227003j -0.00314628-0.00199583j -0.00328189+0.000321379j 0.00297163-0.000627251j -0.00410007+0.000693008j 0.000595881+0.00133241j 0.000643078-0.000573968j 0.00255243-0.000618115j 0.00194024+0.000465423j 0.000248428-0.00303419j 0.00215971+0.0017587j 0.00214585+0.00472279j -0.00169718+0.00525334j 0.00366443-0.00187431j 0.00166204-0.000488875j -0.00106255+0.00135608j 0.00221849-0.00123606j -0.0030992-0.00390133j -0.000117902+0.00120654j 0.00296643-0.00437753j 0.00266399+0.00154423j -0.00164168+0.000879738j 0.000461723-0.000579016j 7.99459e-05+0.00064141j -0.00037086-0.00126678j 0.00168647-0.000163576j -0.00197391+0.000872239j -0.00165201-0.00170497j 0.000547427-0.000518692j 0.000967508-0.000436128j -0.000533081-0.000629744j 0.00273781+0.00031064j -6.14818e-05-0.000478245j 0.00241841+0.000322581j 0.00127986+0.000346247j -0.00118062-0.00103061j 0.0011669-0.00138488j 0.00106868+0.00150807j 0.00151534-0.000636441j -0.00311635-0.0010756j 0.00119588+0.00467556j -0.00083685-0.000471901j -0.000115327+0.00156372j 0.00134799-0.00234101j -0.00124461+0.00044087j 0.00178983-0.00140807j -0.00212556+0.00228663j 0.00225649+0.00278213j 0.00272081-0.00200396j -0.00187143-0.00214493j 0.00024289+8.41451e-05j 0.00118335-0.000461879j -0.00131453+0.000978238j 0.00213869+0.00202855j 0.00127697+0.00176374j -0.00152526+0.00465192j -0.0035956+0.000110785j 0.00184709-0.00396783j -0.00124031+0.000186465j -0.00228572-0.0015315j -0.00482919+0.00251664j 0.00112278+0.00229775j -0.00174285+0.00144099j -0.00324058+8.38084e-05j 0.0007903+0.000312995j -0.000139796+0.000208628j -0.000935018-0.000839802j -0.000406369-7.64849e-05j -0.000431254-0.00130872j -0.00342079+0.000333556j 0.00117475+0.0010178j -0.000429191+6.0206e-05j -0.000793511-0.000858785j 0.0036391+6.78098e-05j 0.00189151-0.000177899j -0.000102969-0.000945134j 0.000278276+0.00190491j 0.00069314+5.46349e-05j -0.00162992-0.00194574j 0.000240611-0.000610342j -0.00113799+0.00163225j 0.000764001+0.000307896j -0.000144747-0.000201171j 0.000884991+0.000379909j -0.000892495-0.000268771j -0.00112863-0.00126473j 0.00212266+0.0017466j 0.00250481-2.99553e-05j 0.00115587+0.00129754j -0.000393457+0.00144705j 0.000189347-0.000168488j 0.00145232+0.00206519j -0.00016655+0.000201722j -0.000748659+0.000997004j 3.2701e-05-0.000826873j -0.000524255-0.00158122j 2.99461e-05+0.00107427j -0.00108737+5.09853e-05j -0.00114089-0.000107772j -0.00159278-0.000843023j -0.000243732-7.98196e-06j -0.0010335-0.00253294j 0.002286+0.00352029j 0.00112018-0.000578486j 0.000616294-0.000304574j 0.000502379-0.000136692j -0.00171818+0.00098905j 0.000522621-0.00140026j 0.000274555+0.000998389j 0.000436513+9.20968e-05j 0.00239718+0.000867521j -0.00197817-0.000855037j -0.00224776-0.00316012j 0.00202375+0.00112399j -0.00224627-0.000726256j 6.96527e-05-0.00377646j -0.000594197-0.00157672j 0.00240252+0.00283504j -0.00428231+0.00383227j -0.00269075+0.00530414j 0.00692457+0.00515595j 0.00396655-0.00746805j -0.00737128+0.00341189j 0.00321656+0.0059979j 0.00023182-0.000996765j 0.00121332+0.000916905j 
-0.00853538-0.00135732j 0.00257367+0.00186462j -0.00235112-0.00270873j 0.000584423+0.00194134j 0.0032227-0.0028062j -0.000445203-0.00214492j 0.0011395+0.00137657j -0.00126441-0.00203111j -0.000466881+0.000253678j 0.0007186+0.00104085j 0.000192675-0.00061627j 0.00275104-0.00386113j -0.00187929-0.00347074j 0.000140641-0.00306234j -0.00724309-0.000482299j 0.00153885-0.000439532j 0.00217968-0.000786664j -0.0013254-0.000616352j -0.00187665-0.000403149j -9.90847e-05-0.00507754j -0.000437941-0.000705962j 0.00119423+0.0018817j 0.000445736-0.00105361j 0.000786389-0.00278785j 0.00104905+0.0020269j -0.00198199+0.00137298j 0.001239+0.00107771j 0.000738334-0.00266636j 0.00128229-0.000542863j 0.000924824+0.00116152j -0.00086563+0.000175488j -0.000436856-0.000397433j -0.00138935-0.000821961j 0.0017375-0.000430523j 0.00299655-0.000619923j 0.00181524-0.00195246j -6.41605e-05-9.29326e-05j 0.000347308+0.000580631j 0.00221283+0.000499572j -0.000231057+0.000276474j -0.00033378+7.07047e-05j 0.00125655+0.00038624j -0.00230481-0.000995557j -0.000839136+0.00139481j -0.000424224+4.06672e-07j -0.000181786-0.00114113j -9.6933e-05-0.00217783j -0.0014036-0.000275535j -0.00247693-0.00295246j 9.19957e-05-0.00136683j 0.000294127-0.00116826j -0.000277462-0.00188158j 0.00216914-0.00207918j 0.00204025+0.00143161j 0.00193969+0.00192115j -0.00120732+0.00141831j -0.000219318-0.00100877j -0.000451469+0.00171339j 0.00207705-0.00219076j 9.01612e-05+0.000462449j 0.000691338-0.000440069j -0.000615685+0.00154864j -0.00102177+0.000896133j 0.00277004+0.00156127j -0.000211241+0.00137119j -0.000672291+0.00235222j -0.000461739+0.00221718j 0.00244996-0.000179153j 0.000972298+0.00114365j -0.000582874+0.00185298j -0.000443967-0.000605656j 0.00311293-0.00207524j 0.00105347-0.00260406j -0.00175374+0.000420564j 0.00073241-0.0012536j 0.00198939+0.00161994j -0.000919818-0.000368722j 0.00142395+0.00164516j -0.000952257+0.00188003j 0.00170962-0.000593733j 0.000920956-0.00331323j 0.000475464-0.00166516j 0.0041449+0.000629726j -0.00339604-0.00112944j 0.000541347+0.000347118j -0.00124499+0.000991767j 0.00213516+0.000597353j 0.00190475+0.000291672j -0.00247385-0.000664246j -0.00123031+0.00081071j 0.000223967+0.00165819j 7.6437e-05-7.17459e-06j -0.00118986-0.000103499j 0.000876711+4.48668e-05j -0.00032758+0.00119023j -0.0011685+4.43028e-05j -9.97109e-05+0.00201868j 0.00253376+0.00101619j 0.000835039+0.000331874j 0.00208915-0.000718427j 0.000168408-0.000674182j 0.00214693+0.000984606j -3.87741e-05-0.00133782j 2.53133e-05+0.000719396j -0.00111919+0.000553581j -0.00095391+0.00117983j 0.000443307-0.000687099j 0.000583219+0.00076391j -0.00190734+0.00171942j -0.000369039-0.000970425j 0.000866404+0.00167338j -0.00283085-0.00267259j -0.00297744-0.00241133j -0.000811629+0.000658623j 0.000806154-0.00228817j 0.00122108-3.62914e-05j 0.000786544+0.00213917j -0.00133253-0.00319448j 0.00195091-0.00201195j 0.000346747+0.000115704j 0.000154855-0.00186897j -0.00344457+0.00436627j 0.000410034-0.00360539j -0.0019043+0.00202952j -0.00388074-0.00312733j 0.000522792-0.00102942j 0.00153802-0.00292012j 0.00207942+0.00569585j -0.00575701-0.000175246j -0.00330227+0.00238404j -0.000353705+0.00116685j -0.000580219-0.000685295j 0.000398781-0.00102112j 7.15648e-08-0.0011243j -0.000610803+0.0014914j -0.00128713-0.000372247j 
0.00130174-0.0015026j -0.00499072+0.00507148j -0.00405467-0.00371815j -0.0035796-0.00274297j -0.00548779+0.00419303j 0.00443405-0.00145404j -0.00331825+0.000805115j 0.000879867+0.00432704j 0.00236332+0.00706515j -0.00167865-0.00151192j -0.00311506+0.00187793j 0.000488855+0.000340233j -0.0014376-0.00332693j 0.00372353+7.99547e-05j 0.000116947+0.000442212j 0.000961336+0.000200983j 0.00157428-8.5295e-05j 0.00116479-0.00116859j 0.000284455-0.000483927j 0.000330284-0.000602887j 0.000352647+0.000328361j 0.000927924+0.000453982j -0.000842204+0.00282739j -0.000608936+0.00105928j -0.000836523+0.000204944j -0.000480087-0.00105917j 0.000542455+0.00250715j 0.00360738-0.000991585j -0.000168373-0.00203746j -0.000682601+0.00307711j -0.00103028+0.00238326j -0.0025607+0.00196747j -0.00248171-0.00138092j 0.00137466+0.00443534j 0.000388276+0.00129289j 0.00577857-0.00210385j 0.00162038+0.000475348j 0.00272182+0.00146081j 0.000797307+0.00153172j -0.00163553+0.000986963j 0.00158198-0.000901661j -0.00313782-0.0014015j -0.00301516-0.000650465j -0.00160414-0.00136109j -0.000746795+0.00132917j 0.00142501+0.000734894j -0.0010198+0.000886563j -0.00181077-0.00276397j -0.00108433-0.0024539j -0.00262151-0.00256282j 0.00182992-0.00178765j -0.000250046-0.00366068j 0.00332317-0.00298718j 0.00225318+0.00197469j 0.00255505+0.00117282j -3.12503e-05-0.000392999j 0.000329962+0.000231004j 0.00147319+0.00185544j 0.0010172-0.00413626j 0.00217194+0.00298224j -0.000324179-0.00225674j -0.00222796+0.00313544j 0.00148068-0.00343464j -0.000684525-0.000492501j -0.000864642+0.000395754j 0.00218221-0.00267056j -0.00173892-0.00228755j 0.0037324-0.000479564j -0.00445643-0.000500111j -0.00054075+0.000763243j 0.00113871+0.00487006j -0.00176944+0.0038788j 0.00233499-0.00376603j 0.00312175-0.00047902j -0.00205924-0.000172566j 0.00220438-0.00192363j 0.00214805-0.00117646j -0.00120183-0.00211293j 0.00169498-0.00437815j -0.00365607+0.000219576j 0.00505159+0.000445916j -0.00298744+0.00122129j -0.00244192+0.00134817j 0.00287031-0.00161033j 0.000944435-0.000681444j 0.00325637-0.000602513j -0.00232845-0.00080754j 0.00450601+0.00231781j 0.000119554-0.000544716j -0.00194407+0.00016081j 0.00182554-0.00173211j 0.00113612+0.000711292j 0.000620185+0.000310548j -0.00163073-0.00034692j -4.87151e-05-0.000882206j 0.00429335+0.00259445j 0.000149881-0.00114803j -0.00344007-0.000470657j -0.000117269-0.00143612j 0.000632353+0.00174166j -0.000526711-0.000230362j 0.00150094+0.00188245j 0.00106041+0.00132489j 0.000507068-0.00149562j -0.000803644-0.00125162j 0.000964636+0.00272307j 7.37769e-05-0.000507463j 0.00269914+0.00404363j -0.000867803-0.00151286j -0.00140511-0.000566474j 0.000212913-0.000677673j 0.00116479-1.48608e-05j 0.00185324+0.000961243j 0.000199159+0.00381226j 0.000328186+0.000312902j 0.000154874+0.00207133j -0.000120837+0.000469682j 0.000694626+0.00366632j 0.00220846+0.00299379j -1.71481e-05-0.00204455j -0.00237951-0.00175349j -0.0020894-0.00212893j -0.000206715-0.004819j 0.00338045-0.0079663j 0.0031098+0.00132958j -0.00771208+0.00384212j 0.00756857+0.00752086j -0.00812441+0.00315257j -0.000101611-0.00704839j -0.000557249+0.00133542j -0.000215082+0.00318897j 0.00195562-0.00164866j -0.00413234+0.00371244j 0.00370716+0.00400098j -0.00120968+0.00278924j -0.00306551-0.000425614j 
0.00171525-0.00132019j -0.0017773+0.00591679j -0.00561968-0.00339916j -7.53359e-05+0.0029457j 0.000833356+0.000175489j -0.00272385-0.000818905j 0.00346016-0.00304376j 0.00187634+0.00201952j -0.000320464-0.00340465j 0.00368021+0.00133314j 0.00022583-0.00421491j 0.00243779-0.00440281j 0.00101996+0.00310468j -0.0086283+8.40954e-05j -0.00200258-0.000809629j 0.00174924-0.00331757j -0.00164788-0.00108919j -0.00343041-0.0018159j -0.00434381-0.00139343j 0.000313469+0.000835588j 0.00200612+0.000285773j 0.00238391-0.000907815j -0.000296287-0.00570253j 0.000462928-0.006197j 0.00180375+0.00344548j -0.00302586+0.00277069j -5.87112e-05+0.00264027j 0.00107068-0.00198165j 0.00327756+0.000385429j 0.000931413-0.00125308j 0.00391937+0.000401089j -0.00228707+0.00361305j -0.00191044-0.000150193j 0.00158775+0.000632569j 0.00107973+0.00277388j 0.0017025-0.00181594j -0.000680721-0.000684482j 0.0022899-0.000207163j 0.000467579-0.00048679j -0.002228+0.0031297j -0.00107574-0.000557665j -0.00362536-0.000993525j -0.0019989-0.000617503j -0.00347682-0.0008933j 0.000878582+0.00252886j -0.000291407-0.00188264j -0.000755294+0.000278317j -0.00130787-0.000895531j -0.000345584-0.00125684j -0.00263347-0.00199431j -0.000197233-0.00304193j -0.00158883-0.00408871j 0.00320825-0.00197078j 0.00221665+0.00181285j 0.00126202+0.00206053j -0.000411556-0.00266969j 0.00305249-0.00223212j -0.001154+0.000571384j 0.00185729-0.0023077j 0.000746839+0.000278935j 8.01618e-05+0.000348302j -0.000513538+0.000915042j -0.000563007-9.09933e-05j 0.00126695+0.000701465j -0.000623068-0.000775651j -0.00117797+0.00107324j -0.000753459+0.00214159j -0.00139278-0.000852083j 0.00473284+0.00200828j 0.00164873+0.000265513j 0.000749346-0.00470133j 0.00196619-0.00299446j -0.00219334+0.00440774j -0.000543909-0.000768625j 0.00234527+0.00113581j -0.00190781-0.000906698j 0.000388163-0.00202074j -0.00177232+1.01182e-05j -0.00109198-0.0010293j 2.99616e-05-0.000190913j -0.00319881+0.00163797j -2.88357e-05+0.00115351j -0.000362114+0.000490329j 0.00112002-0.000234004j 0.000264341-0.000590906j 0.00166023+3.48668e-05j 0.00152504+0.000818042j -0.00281523-0.0004249j 0.00152396-0.000106394j 0.00148573-0.000712079j 0.000751426-0.00325633j -0.00223862+0.000498256j -0.00117678-0.000472626j 0.000279299+0.000150421j 0.000285441-1.12524e-05j 0.000884862-0.000127126j -0.00208926-0.000557394j -0.00393737-0.00145044j -0.00389115-0.000218319j 0.00124538-0.000577815j 0.000664333+0.000634263j -0.000541335-0.00113905j 0.000204581+0.000476974j 0.000152624-0.00128937j 0.000186336+0.000377553j 0.000669619-0.00110982j 0.00115174+0.000624644j -0.00294532-0.00208205j 0.00159876-0.000273998j -0.00170285-0.00174387j 8.40343e-06-0.000566568j 0.000162638-0.000751451j -9.60078e-05-0.00306197j -0.00129258+0.00208614j 0.00227469+0.00325743j 0.000837847-0.00136934j -0.000101827-0.00455127j 0.000846728-0.00121943j 0.000221095-0.00341938j -0.000232511+0.000522085j 0.000206024+0.00239156j 0.00287735-0.00290848j -0.00147163+0.00430204j -0.00509168+6.46913e-05j 0.00470133-0.00051002j 0.00376092+0.00458923j -7.59948e-05-0.00306972j 0.000712133-0.00172141j 0.0020945+0.000892014j 0.00222294-0.0027074j 0.00137157-0.00267347j -0.00150193-0.00130079j 0.00163411+0.00130274j 0.00178704-0.00121164j -0.00160647+0.000401651j -8.81227e-05-0.00119234j 
