0.00788285+0.0023147j 0.00552234-0.00671665j -0.00102911-0.00192907j 0.00445+0.0068522j -0.000439308+0.00328833j 0.00160472-0.000435105j -0.00424825+0.00173456j -0.000181178+0.00182822j 0.00434612-0.00278106j 0.00219172+0.000743935j 0.00114315-0.00519829j -6.13294e-05+0.00237159j 0.00284272-0.001579j 0.00252488-0.00450962j 0.00679464-0.000868217j -0.0039343-0.00161062j 0.00301936+0.00447158j 0.00141002+0.000422103j 0.000828228+0.000589053j -0.000783024+0.00161143j 0.00171344-0.000807613j 0.00342704-0.000964585j 0.000370391+0.00183344j 0.00294299+0.00131033j -0.00396298+0.00202629j -0.00239073+0.000702451j 0.000494646+0.000298143j 0.00378776-0.00285193j 0.00233275-0.00061351j 0.00060888+0.000982451j -0.00198106+0.00278989j -0.00728239+0.000283032j 0.00526373-0.00138056j -0.0023865+0.00453732j -0.000146889+0.00297317j 0.00401771-0.0031162j 0.00214122+0.00264146j -0.00167377-0.0016761j -0.00419862-0.00251006j 0.00318923-0.00198205j 0.00114064+0.00159891j -0.00170216+0.00220771j 0.00421027+0.00024368j -0.00224125-0.000715437j -0.00218749-0.00113932j 0.00189117-0.00226015j -0.00304448+0.000984674j -2.7492e-06+0.000290217j -0.00321847+0.000262488j -0.00350947-0.000547719j -0.00368544+0.000714498j -0.00203894+0.00293191j -0.000251501-0.00339977j -0.000320147+0.00153007j 0.00459871+0.00103108j 0.00303868+0.00430323j 0.00270038-0.00164267j 0.0021365-0.00285927j -0.000613042+0.00153593j 0.002679-0.00146187j -0.00078846-0.00206756j -0.001661+0.00291843j 0.00404118+0.00509028j 0.00431628+0.00670904j 0.00103851-0.000936746j 0.00121589+0.00351502j 0.00353855-0.00721661j -0.00303419-8.74044e-05j 0.00620809-0.00112576j -0.00278014+0.00720404j 0.00414009+0.00539867j -0.000921217+0.000999157j 0.00102588+0.00541294j -0.000710342+0.00271072j 0.00251121+0.00256227j 0.00104907+0.00350509j -0.00116547+0.00234346j 0.00143272-0.00185123j -0.00449211-0.00152323j 0.00355771+0.00290586j -0.00585291+0.00209502j 0.0035114-0.00397684j -0.00293655+0.00384801j 0.00078417-0.00324939j -0.00280277+0.000449587j -0.00260537-0.00294647j -0.00025044+0.00261511j -0.000797977+0.00228185j 0.00371529-0.00064474j 0.00113983+0.00185183j 0.00455628-0.000186118j -0.00194114-2.78161e-05j 0.00118602+0.000456482j -0.00528654-0.00180759j -0.00355095+5.7303e-06j 0.00550868+0.00209836j -0.000985007-0.00205594j -0.00615655-0.000745641j -0.000669814+0.0007545j -0.000294754+0.000171475j 0.00204573+0.00143605j 0.00306184-0.000958151j 0.000236482-0.00168277j -0.000319648-0.000756172j 0.00364034+0.000252385j 0.00270019-0.000528743j 0.00239335-0.0027055j -0.00131739-0.000470721j 0.00401193+0.000156844j 0.00895825-0.00139703j -0.00534464+0.00124677j -0.00260426+0.00335541j -0.00240418+0.00274325j -0.00474739-0.001595j -0.00133419+0.00335825j 0.0038913+0.000976328j 0.00126204-0.000648304j -0.00669768-0.00341558j 0.00139159-0.00143307j 0.00818847+0.00628884j 0.000989473-0.00128372j -0.00625666+0.00585444j 0.0082999+0.00409537j 0.00556647+0.00320555j 0.00787547+0.000598521j 0.00828885+0.00523516j 0.00707319+0.00648867j 0.00591123-0.00222002j 0.00294282+0.00534941j -0.00459694-0.00330268j 0.00343652+0.0155327j 0.0105193+0.0058058j 0.000602451+0.0103026j -0.00311445-0.00784435j 0.000418045+0.0262628j 0.031937-0.00792191j 
-0.00681947+0.010432j 0.00547517+0.00550393j -8.3812e-05-0.000220319j -0.00702489+0.00701584j 0.00369865-0.00484586j 0.00328819+0.00218526j -0.00380578-0.00330676j 0.00260712+0.000767029j 0.0035541+0.00317579j -0.00146654+0.00180605j -0.00279524+8.32775e-05j 0.000959519-0.000242777j 0.0114222+0.00158259j 0.00172554+0.00244495j 0.00427556-0.00422512j -0.0010018-0.00337626j 0.000256875+0.00226507j -0.00129473-0.00064238j -0.00276656+0.00454617j 0.000593069-0.00145561j 0.0038951-0.00225279j 0.000722085-0.000167286j -0.00461487+0.00286676j 0.000275591-0.000894867j -0.00246812+0.00250835j 0.000951183+0.00103625j 0.000132066-0.000793042j -0.000731807-0.00189228j -0.00438499-0.00205288j 0.00280115-0.00422748j -0.00684213+0.00234662j 0.000715644-0.00352977j -0.00163515+0.00145339j -0.000246424+0.00145289j -0.00225948+7.20667e-05j -0.00637488-0.00327456j -0.00732468+0.000642377j 0.00192237+0.00383258j -0.00616438-0.00178845j 0.00230982-0.000960756j 0.00453991+0.00274183j 0.000153279-0.00195444j 0.00138921+0.00112949j -0.00137364-0.00172093j -0.00319507+0.00187851j 0.00375341+0.000446697j 0.00296225+0.00163836j 0.000962149+0.0026419j -0.0017326-0.00163476j -0.000756428+0.00199438j 0.000619886+0.00278845j -0.000975939-0.00193795j 0.00139894+0.00266084j -0.000427689-0.000575118j -0.000392012-0.00349335j 0.00277854-0.00159228j -0.000720459+0.00240495j -0.00387818-0.00395147j 0.00289916+0.00521117j 0.000801509-0.00265247j 0.000468016+0.004959j 0.00453078+0.000660536j 0.00894808-0.00583823j -0.000822093-0.00276885j 0.00192474+4.37312e-05j -0.000961347+0.00434092j -0.00219575-0.00390687j -0.00242145+0.00649375j 0.00120056-0.00465747j -0.0022401+0.0031406j 0.00116927+0.0011122j 0.000547979-0.00128537j -0.00117198+0.000965741j 0.000189226-0.000579079j -0.000347053-0.00115053j -0.00053395+0.00430871j -0.0041032-0.00395528j -0.00209717+0.0023414j 0.00127403-0.00313454j 0.00181228+0.00053182j 0.000280306-0.00235668j -0.00561874+0.00234482j 0.00405632+0.00118232j 0.0037919+0.0028604j -0.00419663+0.00127847j 0.00172334+0.000917j 0.000792627+0.00165788j -0.00259721-0.00158622j 0.00146875-0.00221688j 0.00161565+0.000363945j 0.00495751-0.000613716j -0.00270629-0.00313298j -0.00141002-0.000398073j -0.0013911+0.00508654j 0.00189507+0.00268086j -5.39777e-05-0.00281597j -0.00212613+0.00264921j -0.00583279+0.00439919j 0.000611178-0.00271745j -0.00225828+0.00250727j 0.00199801+0.00029749j -0.00242143-0.00190473j -0.00144996+0.00048264j -0.0042817+0.00174325j -0.000504249-0.000822637j -0.00303787-0.00313284j -0.00482964-0.000682854j -0.00165422+0.00185539j -0.00248144-0.00387055j -0.00484388-0.0043009j 0.000413708+0.00228876j 0.00100551-0.000944107j 0.00333251+0.00442739j -0.00516067+0.000487461j 0.00838683+0.00198718j -0.000564078-0.000386137j -0.00379343-0.000731655j -0.00825678-0.00362062j -0.00265558-0.000795311j 0.00420629-0.00077002j 0.00821914-0.00525523j 0.00772832+0.00269487j -0.00115808-0.00683699j 0.00306298+0.00129922j -0.00255248-0.00632334j 0.00780531-0.00316118j 0.00436103-0.00313717j -0.00770575-0.00177029j 0.00964499+0.00289163j 0.0102097+0.0139498j 0.000470203-0.00210328j 0.00795926+0.0031194j 0.00811425+0.0171706j 0.00742164+0.00313596j -0.0251852+0.00689014j -0.00113017+0.0260178j 
0.0154566-0.00104034j -0.00207242-0.0176314j -0.00158636-0.00168011j 0.00734571-0.000454177j -0.00509529+0.00388264j -0.00574708-0.000845676j 0.00589989+0.0061097j -0.00496159-0.00502828j -0.00524947-0.00896216j 0.0034557-0.0024868j 0.00546212-0.00155974j 0.00293914+0.00157942j -0.0046905-0.00122248j 0.00260804-0.00570112j 0.00199948+0.00242883j -0.00233532+0.000160403j -0.00130232+0.00148212j -0.00121838-0.000451603j 0.00215266-0.00357173j -0.00207833+0.00212151j 0.00192733+0.00291277j 0.00131711+0.00413969j 0.00635021+0.00187957j -0.000985691+0.001956j 0.00172637-0.0010631j 0.00285039+0.00426668j -0.00285305+0.00255822j -0.00594696-0.00312539j 0.00215959-0.000866823j -0.000788747+0.00157132j 6.82259e-05+0.000105313j -0.00179908+0.00504386j 0.00574359-0.000751142j 0.000500604+0.000933093j 0.000452611+0.0013408j 0.0110131+0.000630743j 0.00185627+0.000200661j -0.00692926-0.00288709j 0.00422518-0.00141357j 0.00253973-0.00144593j 0.00264752-0.00278858j -0.0041278+4.64316e-05j 0.00426086-0.00154496j 0.00356974-0.00310174j 0.00454546-0.00349215j -0.00733174+0.000610081j 0.000800207-0.00446168j 0.000992405-0.000716134j 0.00160229+0.000142929j -0.000178123-0.00274247j 8.37505e-05-1.02929e-05j 0.00076847+0.00260171j -0.00890492-0.00226279j 0.00466716+0.00124783j 0.000225445-0.00208141j -0.00408046+0.00173445j -0.00229671-0.00211729j 0.00552766-0.00243969j -0.00641774-0.000171705j -0.0038547+0.000548211j 0.000785089+0.00492662j -0.00580369+0.00556714j -0.00561053+0.00834495j -0.00305274+0.00322828j -0.00296001+0.00158115j 0.00319423+0.000369176j -0.000600751-0.00234342j 0.00255897-0.00667285j -0.0060855+0.00141297j 0.00061535-0.00393333j -0.00287215+0.00018448j 0.00129629+0.0026826j 0.000236612+6.71762e-05j 0.00016669+0.00102281j -0.00224925-0.00491103j 0.00133698+0.00130848j 0.0037794+0.00484628j 0.00386976+0.00323847j -0.00213484+0.00264333j 0.00199578-0.000703329j 0.00202796+0.00207921j 0.00114029-0.0117453j -0.00363849-0.000289569j -0.00160213-0.000994228j 0.000819318-0.00447504j 0.00208218+0.00148917j -0.00117339-0.000266419j 0.00240948+0.00218019j 0.00214222-0.00120286j -0.0016777+0.00124673j 0.000129076+0.00331828j 0.00268859+0.00381281j -0.00118968+0.00259365j -0.00168602-0.00459399j -0.00277112-0.00189446j -0.00462664+0.00053254j -0.00553042+0.000522367j -0.00445578-0.00390505j 0.00116385+0.00275359j -0.000161043+0.000338591j -0.000392341+0.000458233j 0.00318186-0.000160405j 0.000289646-0.00176979j 0.00507772-0.00185321j 0.00124971+0.000847508j -9.94435e-05-0.000442713j 0.00196475-0.00284415j 0.000229035-0.00378849j 0.00537117+0.00238816j 0.00421773-0.00439267j 0.00211357+0.00481493j 0.00698139+0.00718952j -0.0114135-0.000386379j 0.0012551+5.12639e-05j -0.00199527+0.00543116j 0.00153802+0.00127088j 0.00375745-0.00611461j 0.004983+0.000749328j 0.00373789-0.00137001j -0.00223543-0.000575169j 0.00434074+0.00575812j -0.0108053+0.00356055j 0.0112493+0.00771916j -0.00187626+0.000444704j -0.00521972-0.0102016j -0.00116619-0.00193947j -0.00120388+0.00152604j 0.0035656+0.0017448j -0.00223257-0.00132818j -0.0143359-0.0134167j 0.00944504-0.0192485j -0.0177115-0.00290304j 0.0260585-0.00223619j 0.00650637-0.0306656j -0.005655-0.00517398j -0.00817298+0.0114058j 
-0.00359608-0.0142081j -0.0142431+0.00364036j -0.00100286+0.00395302j 0.00640267-0.00851437j 0.000837777-0.00150698j -0.0028117-0.0105612j 0.000449687-0.00243078j -6.97708e-05-0.00724707j 0.00587942+0.00522974j -0.00214249-0.00101259j -0.00186662+0.00151096j -0.00124348+0.00331101j -0.00569891+0.00348703j 0.00522096-0.00383822j -0.00793832-0.00521696j -0.00061091-0.00268804j 0.00613203-0.00904081j -0.00128247+0.000164539j -0.00166787-0.00243113j 0.00254304-0.000155017j 0.00156271+0.000668968j -0.00245747+0.00765194j -0.000517374-0.00064339j 0.00018365+0.00159079j -0.00314094-0.00174286j -0.00101537+0.00135506j -0.00158521+0.00360672j 0.000838002-0.00628981j -6.72751e-05+0.00470183j -0.00601624-0.00454983j 0.0045614-0.0036744j 0.00274123+0.00551384j -0.00539006+0.000452284j -1.68345e-05-0.000382096j 0.000537755-0.00951762j -0.00565119+0.00438738j 0.00455576-0.00600075j 0.012201-0.00104149j 0.00261531+0.00126603j -0.00530071+0.0050458j 0.00117299+0.00171567j -0.00481629-0.000540578j -0.000446399+0.000709064j 0.00258073+0.00231535j 0.00281435-0.000672001j 0.00479374+0.000115292j 0.00701707+0.00166887j 0.00497137-0.00192799j -0.00105829+0.00152509j 0.00441634-0.00335985j 0.000380116-0.00134j -0.00364013+0.00145768j 0.00108618+0.000326964j -0.00151088+0.00120604j -0.00290236+0.00256532j 0.00222499-0.00321893j 0.0015842-0.000611968j 0.00136392+0.0097018j -0.00473668-0.0111343j 0.00281891-0.000647343j -0.00638593+0.00048767j 0.00217869-0.00665875j -0.0029119+0.00156078j 0.00117872-0.0005373j -0.00488988-0.000803036j -0.00602154+0.00274985j 0.00800142+0.00571131j 0.000919801-0.00196212j -0.000819023-0.00122062j 0.000679968-0.0021164j -0.00245505-0.00357217j -0.00061501-0.00220207j 0.000596889-0.00117814j -0.00490368-0.000244098j -0.000966946+0.000233849j -0.00308759-0.00452645j 0.00383061+0.00995394j 0.00358154-0.0071402j 0.00317112+0.00378912j -0.0051776+0.00377598j -0.00156065-0.000640948j 0.00923086+0.00129294j -0.0072262+0.00469531j -0.000179087-0.000245217j 0.00251359-0.00258448j -0.000992095-0.00191054j -0.00175282-0.00217319j -0.000571095-0.000339165j -0.00188931+0.00693103j -0.00385787-0.00698344j -0.00648283+0.00342857j 0.00150596-0.00343487j -0.00213831-0.00462208j 0.00537219+0.00191461j -0.000298543-0.00313376j 0.0034154+0.000993581j 0.00353434-0.0074183j 0.0134174-0.00783385j -0.000969417-0.00202221j 0.00520945-0.00525537j -0.00282761+0.00157073j 0.000184767-7.97165e-05j 0.0033232+0.000365321j -0.00580319-0.0016242j -0.00129122+0.00657244j -0.000205946+0.00468187j 0.00628245+0.00293562j 0.00573269-0.00156639j -0.00878725+0.00149075j 0.00499743+0.00140202j -0.00554378-0.0049511j -0.0143252+0.00122814j -0.00512264-0.00820787j 0.00494196-0.00385243j -0.0137958-0.00620402j -0.00112794+0.000357873j 0.00682587+0.00346857j 0.00372051+0.00178696j 0.00060405+0.0029834j -0.00149518+0.00327095j 0.000659712+0.010196j -0.00472862-0.0104601j -0.0140253-0.00792733j 0.00312783+0.000514194j 0.0110461+0.0106964j -0.00356739+0.00520162j -0.00528172-0.00247058j 0.00295045-0.00344586j 0.00125158+0.00541404j -0.0032362+0.00116256j -0.0116523+0.0122268j 0.00464275+0.012853j 0.0129896-0.0182403j -0.0229459-0.0182712j 0.00868193-0.0128409j -0.00350399-0.00571399j 
-0.00344484-0.0160805j -0.0100893+0.00292835j 0.00160389-0.00137863j -0.000734792-0.00490183j -0.00643642+0.00577961j -0.00450179+0.00712267j 0.00401404-0.00377328j -0.00716431-0.000353524j 0.000232305-0.00290111j 0.00206404+0.00286562j 0.00387396+0.00129722j 0.000253125-0.000592258j 0.00238313-0.00081407j 0.0061555-0.00770574j -0.0104235+0.00350393j -0.00738809-0.00096401j -0.00521633-0.00951146j 0.00255582-0.00796425j -5.87988e-05-0.000331283j 0.00571296-0.00162625j -0.00110649+0.00468752j -0.00216314+0.00348116j -7.72524e-05+0.00061486j 0.00157806-0.00358194j 0.00223329-0.00419032j 0.00172076+0.000210956j -0.00130962-0.00239285j -0.0077584+0.00334063j 0.00337097+0.00362275j -0.00296753-0.00881627j 0.00465538-0.00633498j 0.0022276+0.00377886j -0.00185507+0.00460999j 0.0145643+0.0029607j -0.000504709-0.00758303j -0.00537582+0.0102558j -0.000954307-0.00367357j 0.000674968-0.00295819j 0.00140404+0.00299739j -0.00673626+0.00614349j -0.00104563+0.00344748j 0.0054113-0.00416898j -0.00425119+0.000377027j -0.00118009+0.00605085j 0.00211948+0.00574035j 0.0100053+0.00104467j 0.00237778+0.000368216j 0.00384451+0.000526934j -0.00186524+0.00148222j 0.00296722+0.000658782j 0.00686321-0.0030996j -0.00238211+0.00197418j 0.00498172-0.00287918j -0.00758546-0.000834778j -0.00540347+0.00445356j 0.00213019+0.00366748j 0.00238752+0.000215547j -0.00454032+0.00777246j 0.00652649-0.00617202j -0.00497016+0.00805855j -0.00689414-0.0142451j 0.000178362-0.0059453j 0.00200172-0.00667298j 0.00285459-0.00136342j -0.00530217-0.00458101j -0.00780207-0.00658998j -0.0126517+0.00983781j 0.00079342+0.00451915j -0.0143811+0.000230714j 0.00120997-0.00662019j -0.000529981-0.0141728j -0.000403258-0.00817689j -0.00573445-0.0106102j 0.00581867-0.00149791j 0.0047925-0.0075961j 0.00140267-0.0036253j -0.00180561-0.00623677j 0.00152701-0.00154236j 0.00844216-0.00641416j -0.00141327+0.000948661j 0.00572553-0.00127093j -0.00870559+0.00657621j 0.00986125-0.00985308j 0.000688608+0.00709506j 0.00502106-0.000216407j 0.00549078+0.00103943j 0.003647+0.00276923j 0.00487566-0.00312608j -0.00217214+0.00130638j 0.00192281-0.00745781j -0.00425307+0.00136987j 0.00147086-0.00465201j 0.00428948-0.00308114j 0.00566453+0.000811786j 0.0104472+0.00106983j -0.00680397-0.00356095j 0.000318132+0.00296847j 0.0114791-0.000968405j -1.69774e-05+0.00400972j 0.000175748-0.00306009j -0.00159059+0.00493332j -0.00525375-0.00100729j -0.00237759+0.00389424j 0.00692263-0.00633463j -0.00850394+0.00123161j -0.00670488-0.00533398j -0.00357371-0.00307611j 0.00237283-0.00167677j -0.00981186+0.00140954j -0.00932239+0.000779482j 0.0143299-0.00347681j -0.00120155-0.00923156j 0.00545617-0.00180474j 0.00126314+0.0033171j 0.00841916-0.000663872j -0.00238111+3.17039e-06j -0.0042628+0.00715796j 0.000854886-0.000173993j -0.00402665+0.00285948j -0.011675-0.00378121j -0.027478-0.00577676j 0.0109704-0.00468013j -0.0149225-0.00884138j -0.00179576+0.00164024j -0.00960936-0.0152153j -0.011227-0.0190357j -0.0168381-0.00854412j 0.00440989+0.0110805j 0.00575169-0.0264322j -0.00577863+0.00692655j 0.0297914-0.0194477j -0.00694826-0.0339127j 0.013319-0.0114633j -0.0153946-0.0108432j -0.0374065-0.0287689j -0.0225391+0.0319234j 
-0.0238569-0.00138737j -0.00332929+0.0211817j -0.00396716-0.00230053j -0.00155609+0.00753355j 0.00929857-0.000596122j 0.0131782-0.00498268j -0.00529488-9.39286e-05j 0.0135615+0.00094507j -0.000114086+0.0121438j -0.00302161-0.00450797j -0.010209-0.00123889j 0.00436278-0.00144756j -0.00207043+0.00408679j 0.00327575+0.00946741j 0.00182845-0.00192729j 0.000781274-0.0026666j -0.000329331+0.00301089j -0.000595994+0.00253616j 0.00629225+0.00302888j 0.00145253-0.00220279j -0.00075241-0.00171596j -0.00025945-0.0141351j -0.00339328-0.000611257j 0.00103726+0.00212561j -0.00654814+0.00725338j -0.00189242-0.00273662j 0.0031964-0.00778505j 0.00590055-0.00387272j -0.00344762+0.000222192j 0.0105692+0.00511462j -0.00439188+0.00243577j 0.00393043-0.00616993j -0.00570689+0.00209204j 0.0041621-0.00227284j 0.00733902-0.00760666j -0.00498729+0.00444516j 0.00226929-0.00169739j -0.00117022+0.00466219j -0.00311848+0.00193821j 0.00180097+0.00302066j 0.00656319+0.00215307j 0.00833436-0.000371415j 0.00315378-0.000499395j -0.0017914+0.00128765j -0.00403284+0.00334312j 0.00132288+0.00706821j -0.00229342+0.00370839j -0.00274372+0.00153504j -0.00298835-0.00103223j -0.00313502+0.00179348j -0.00139113+0.00503148j -0.00122046-0.00534359j 0.00934432+0.00706652j -0.00438524-0.00821439j 0.00150201-0.0076663j -0.00191511-0.0083523j 0.00449901+9.97634e-05j -0.00284498-0.00257831j 0.00279953+0.00304402j -0.00364464-0.00674129j 0.00556578+0.00725274j 0.00284671-0.00244528j 0.00810082-0.00801184j 0.00341037-0.00258122j -0.000497197-0.00360132j 3.83963e-05+0.00186923j 0.00101125-0.000657959j -0.00835311+0.00369585j 0.0120438-0.0128087j -0.00464616+0.00225087j 0.0041037-0.0102486j -0.00505364+0.00347358j -0.00446168-0.00413808j 0.00165612-0.00487729j -0.000234011+0.00457991j -0.00186573+0.00267649j -0.00649421-0.00960478j -0.00431329+0.00368736j 0.00432338-0.0071012j 0.00493063-0.00200697j -0.00407887+0.000499865j -0.00814795+0.00987095j 0.0027021+0.000359718j -0.00204036+0.00478639j -0.00421047+0.00686882j -0.00108238-0.00146264j -0.00274852+0.00316514j 0.00140129-0.00329512j 0.00120838+0.0027029j 0.00188982+0.00573867j 0.0022971-0.00138631j 0.0012235-0.00477037j 0.00149587+0.00204796j -0.00453066+0.00301089j -0.00054898+0.00379311j 0.00890612-0.00185081j -0.00511934-0.00263388j -0.00841614+0.00975995j 0.000223081-0.003168j 0.00377248-4.73711e-05j -0.00186546+0.00112662j -0.00398815-0.00128345j -0.00267522-0.00285789j -0.00470268+0.00855014j -0.00116976-0.00342615j 0.00170448-8.06209e-05j -0.00264202+0.000224481j 0.00032477-4.78925e-05j -0.00501152-0.00597669j 0.000902027+0.000189793j -0.000772394+0.00882186j 0.00747289-1.43849e-05j 0.00459473+0.00210971j -0.00710029-0.00517815j 0.00381421+0.00690408j -0.000580913+0.00483837j -0.0114098-0.00230619j -0.00396082-0.0051326j -0.00723367-0.007686j 0.00156739+0.0013761j 0.0156972-0.0112818j 0.0237005+0.0127151j -0.0041255-0.00926878j 0.0022801+0.0104481j 0.0125678-0.00867188j 0.0132353+0.000735521j 0.00442678+0.00395813j -0.0230198+0.00128627j 0.00241621+0.022286j -0.00603854+0.0139756j 0.0228262-0.00222864j -0.0169143-0.0211307j -0.00253505+0.0145169j 0.00933655+0.00515316j -0.0115721+0.0289311j 0.0250915+0.00914982j 
0.0146354+0.000480004j -0.000163676-0.0127582j -0.00423639-0.00210977j 0.0120019+0.00380742j -0.0036087-0.00273358j -0.00542411-0.00321753j -0.00271868+0.00507235j 0.00427665-0.00878878j 0.00167527-0.00349303j -0.00250241-0.00267437j -0.0011167-0.00186977j 0.00079075+0.0027196j 0.000479684+0.00252553j 0.00810107-0.00559148j -0.00659231-0.00623421j -0.00881329-0.00755698j -0.00237755+0.00036276j -0.00381841-6.62841e-05j 0.00957191-0.00964191j 0.00489982-0.000835153j -0.000691805+0.00165939j 0.00931716+0.00364889j 0.0041429+0.00107404j -0.00114231-0.0025554j -0.00198433+0.00650622j 0.00450187+0.00870058j 0.00844637-0.00302047j -0.00393911-0.00362225j -0.00370651-0.00188936j -0.0018582+0.00536435j 0.00904643-0.0104943j 0.00961855+0.00993725j -0.00359954-0.00296654j 0.011193+0.00395301j 0.00727284-0.00756001j -0.0013001-0.00185309j 0.000862981-0.000668158j 0.00666529-0.000961816j -0.00107791-0.00840334j 0.0019831+0.00479288j 0.00935637-0.0010128j -0.000243966+0.0025164j -0.00221123+0.0029601j -0.0034537+0.00368205j -0.000662597+0.000337811j 0.00210489+0.00551133j -0.000771202-0.00648856j 0.00257011-0.00314266j -0.00158491+0.00339227j -0.00488702-0.00463609j -0.000867451+0.00215458j 0.00662165+0.00641347j 0.00446301+0.00441158j -0.00119739-0.00112267j 0.0022099-0.00177184j -0.000455942-0.000751657j 0.00566458-0.00434748j 0.0107696+0.00106109j -0.0115177-8.9329e-05j -0.00142241-0.00301864j -0.00743552+0.00246077j 0.00565272-0.00312652j 0.00540079-0.00214378j -0.000673995-0.00215993j -0.00596638+0.00221298j -0.00386832+0.00550055j -0.00537089+0.0125175j -0.00640099+0.000555986j 0.00125428-0.00318111j -0.003466+0.00328903j -0.00631661-0.0125785j -0.0014051+0.00533501j -0.00477525+0.00468414j -0.00226994+0.00523275j -0.00568846+0.00722147j -0.00294365+0.00282643j -0.00523729-0.00447078j 0.00184369-0.00618079j -0.00322907-0.00178676j 0.00726582-0.00453148j 0.00332721+0.00335709j -0.00504464+0.00552505j 0.0054243-0.00677699j -0.0099279+0.000413706j -0.00255816+0.00900046j -0.00950889+0.0045018j -0.00563892+0.000914074j -0.00869378+0.00391805j 0.00749024-0.00366005j 0.00258903+0.00604123j -0.0105617+0.00614115j -0.00713261+0.000963351j 0.00305126-0.00103785j -0.00762064-0.000530446j -0.00953256-0.00227095j 0.00730978+0.00222579j -0.0100649+0.00168477j -0.0158113+0.00599035j 0.00209086+0.00190061j 1.01391e-05-0.00896454j 0.00336963-0.00387412j -0.00560467-0.00209278j -0.00090195-0.00507974j 0.00367018-0.00160931j -0.00132604-0.000995755j 0.00692288+0.00925345j 0.00687111+0.00197011j 0.0204672+0.00295652j 0.0034106+0.00340818j 0.00510851+0.00238116j 0.00422516-0.00191984j 0.0077466+0.00951589j -0.00424531+0.000708557j -0.0144192-0.00976294j 0.000845521-0.00383032j 0.00734354+0.00803281j 0.000419446-0.0104133j 0.00299638+0.0101807j -0.0101695-0.0191712j 0.0027434+0.0137043j -0.0121455-0.00186076j 0.00067432+0.0089953j -0.00415944-0.0159183j 0.00611196-0.0299618j 0.00357591-0.0119241j -0.0185903-0.00155946j 0.0138195+0.0182728j -0.0246278+0.00196483j -0.0252075+0.0161706j 0.00318216-0.00993134j -0.00626442-0.0192691j 0.0119684+0.0116344j 0.0163558+0.00894392j 0.00334358+0.00706319j -0.00941198-0.00903532j -0.00273546+0.00350539j 
