-6.1016e-17-0.0175554j 2.46568e-17+0.0046038j -4.45755e-18+0.00219239j 8.25178e-17+0.0257568j 1.86322e-18+0.00398469j 9.44359e-18+0.00271693j -6.56244e-17-0.0204809j -9.45199e-17-0.0306014j 5.88523e-17+0.0132085j -3.25752e-18+0.000211621j 4.87388e-17+0.00645761j -1.77419e-17+0.0191042j 3.97524e-17-0.0103914j -2.16481e-17+0.00119284j 2.19431e-16+0.0113403j -6.7941e-17-0.00242172j -1.83959e-17-0.0103793j -1.68243e-17+0.00116945j 1.04592e-17-0.00203563j 7.28352e-20-0.00826253j 1.39615e-16+0.01716j 2.00695e-17+0.00274891j -2.82249e-17+0.000381859j -4.05725e-17-0.00739912j -9.73443e-16+0.0146814j 4.15807e-18+0.000334711j 1.19196e-16+0.00462797j -8.61333e-17+0.00117865j -2.18999e-17-0.00140899j 6.1067e-18-0.00441058j -1.0528e-17-0.0113726j 8.96116e-18+0.00935375j -7.69216e-16+0.00418231j -1.53963e-16+0.00220429j -2.64427e-16+0.010817j 1.26229e-16+0.00401867j 1.17061e-15-0.0139781j -3.66633e-17+0.0015637j 9.23458e-17+0.0105892j -5.50257e-17-0.00071352j -2.35344e-17-0.00546082j 2.95781e-18-0.00387329j -7.93786e-17+0.00272405j 1.43709e-16-0.00161515j -1.42465e-15+0.00894904j -6.10782e-18-0.00191068j -1.19165e-15+0.00309816j 1.56226e-16-0.00813802j -1.96209e-17-0.00624231j -1.98521e-17+0.00355101j 4.91612e-17+0.00266403j 7.43168e-16-0.00955715j -2.59812e-16+0.00399878j 4.70956e-17-0.00125239j 1.11126e-16-0.00261074j -6.04337e-17-0.0110615j -1.50828e-16+0.00952474j -9.42928e-16+0.00813613j 9.1251e-16-0.00684152j -4.26467e-17+0.0096457j -1.40963e-17+0.00378201j 2.40529e-17+0.0066082j -1.64703e-16+0.010975j 2.07433e-16+0.00152669j -9.40488e-18-4.88568e-05j 5.29159e-17-0.0020055j 4.62415e-17+0.00552649j 6.3921e-17-0.00617506j -4.27466e-17-0.000196658j 2.37373e-16+0.00268697j -6.03213e-17-0.00196238j 1.45346e-16-0.00215131j 2.38946e-16-0.00550526j 2.37951e-16+0.00914702j -3.59582e-16-0.0116374j 2.94524e-17+0.00417335j 5.98165e-16-0.0213608j -3.43943e-16-0.0151581j -2.8486e-17+0.00850309j 2.45777e-16+0.00419536j 4.3613e-17+0.000406329j -3.65602e-17+0.00169505j -1.68856e-17-0.00468276j 9.11224e-18+0.00309315j -6.2454e-17-0.00164695j -4.96179e-16+0.00765176j -9.69952e-17-0.00504341j -4.21237e-17-0.00228472j 3.05358e-17+0.00899283j -5.02038e-17-0.00429858j -8.13643e-16-0.00353751j 1.35901e-16+0.00812562j -1.69175e-16-0.00725486j -2.73791e-16-0.0112136j 1.75743e-17+0.0083138j 2.41897e-16+0.0148662j 3.75709e-16-0.00949768j -7.0957e-17+0.0109825j -9.36825e-17-0.00553278j 5.76954e-17+0.01361j 4.85013e-17+0.0143108j -3.83027e-17-0.0101498j 9.42244e-17+0.00686767j 1.7117e-15+0.00667843j 4.18582e-17-0.000963891j 6.51997e-17+0.0121686j 6.68797e-18+0.00289723j -5.25749e-17+0.00286211j 2.25281e-17+0.0193203j 2.85758e-16-0.00309317j -1.77407e-16-0.00827882j 5.75189e-18-0.00370584j -3.92218e-17-0.000447756j -6.61412e-17-0.00896368j -5.4458e-18-0.00223772j 8.80512e-18+0.00255328j 5.51406e-17+0.0181594j 7.7367e-18+0.00535395j -1.67993e-16-0.00194958j 1.15341e-17-0.0161459j 2.01388e-17+0.00275007j -2.75368e-17-0.00818745j -1.46811e-16-0.0387535j 1.35548e-17-0.00488465j 1.33053e-16+0.0182579j 4.35816e-17+0.00355148j 4.9371e-17+0.00423461j 2.51915e-17+0.00683076j -4.40152e-17-0.0127169j -1.68493e-15+0.0242597j 3.93433e-18+0.00127115j -3.82261e-17-0.0102187j 1.02741e-17+0.00712903j 6.71174e-17+0.0178646j 3.29359e-17+0.00792616j 1.79528e-17+0.00682449j 
-1.76839e-18+0.000835012j -2.20845e-18+0.0152917j -2.06791e-18-0.0179842j 5.49849e-18+0.00519321j 5.88076e-18+0.00703618j -2.14985e-17-0.0112896j 2.73449e-17-0.0312892j -3.32161e-18+0.0113258j -3.05312e-18-0.0033435j 1.00906e-17-0.0106948j -2.77392e-17+0.00288281j 4.32507e-17-0.0121559j -2.29476e-17-0.00528919j 3.84614e-17-0.0189573j 2.15534e-16+0.0139699j -5.06926e-17-0.00613568j -5.28063e-18+0.000318803j 4.30531e-17-0.00682554j 3.04379e-17-0.00390727j 4.31216e-18-0.00643123j -8.213e-17-0.0104239j -3.30613e-17-0.00734258j -1.11662e-16-0.00622876j -4.02342e-17+0.00227704j -2.03599e-16+0.00325715j 5.34714e-18+0.00204892j -3.24847e-16-0.00891726j 5.8282e-17+0.00496064j 1.01562e-16+0.00795282j 8.20395e-17-0.0120223j -7.38473e-17+0.0115447j -3.05583e-17+0.00920502j 1.47142e-15-0.00838145j 1.03268e-16-0.00298777j -2.83862e-17+0.00693713j -9.32208e-18+0.0125177j 1.38263e-16-0.00130021j 1.35184e-16+0.0101898j -1.09153e-16-0.0113523j -5.54751e-16-0.00826926j 3.02147e-17-0.000255402j 5.61472e-17-0.00144109j -3.17145e-16+0.00445371j 2.224e-16-0.0057038j -3.94622e-16+0.00259946j 4.58975e-17-0.0121575j 2.17006e-16-0.00104672j -1.09234e-16-5.86583e-05j 1.96282e-16-0.0116713j -2.00353e-17+0.00361801j -1.36516e-16-0.0139223j 4.80217e-16-0.004768j -1.29044e-16+0.00606573j -2.60616e-16+0.00588814j -7.74883e-17-0.00731028j 1.24252e-16+0.00407779j -1.21569e-16-0.00176155j -4.11943e-16+0.00467211j 5.29108e-16-0.00473407j -1.48333e-16+0.00592309j -1.72784e-17+0.00470686j -4.54072e-17+0.000971011j 4.19907e-17+0.000155512j -1.09902e-16+0.00123045j 1.2856e-16-0.00188984j 2.85549e-17+0.00531744j 2.96856e-17-0.0085786j 2.836e-17-0.000471323j -1.45299e-17-0.00389352j -8.22136e-17-0.00199648j -1.05601e-16+0.00722906j 1.31104e-16+0.00338001j -1.48777e-17-0.00755878j -1.4675e-16+0.00525001j 5.79083e-17+0.00442257j 3.26843e-17-0.00507298j 1.33428e-16-0.00210049j 3.04689e-16+0.00494911j 1.04533e-16+0.00637527j -1.09749e-16-0.0158838j -7.06903e-17-0.000511293j 2.90551e-17+0.000538945j -2.90236e-17+0.00730255j -3.83859e-18-0.0051571j 3.72204e-17+0.000659717j 3.24307e-16-0.00389106j -4.82918e-17+0.00159718j -3.44452e-17-0.0123426j 8.39965e-18+0.00662187j -9.02326e-16-0.0234873j 5.23973e-15+0.0184904j 7.81742e-17-0.00235135j -3.20339e-17-0.0228819j -1.84195e-17-0.00160499j 8.46861e-17-0.0018529j 7.1649e-17+0.00678557j -1.52788e-16+0.00317762j 2.97357e-17-0.00224037j -2.38047e-17-0.0140038j 5.29049e-17-0.00110039j 3.18404e-17-0.0156193j 4.64679e-18+0.00664126j 4.17676e-17-0.00205682j -1.28175e-15-0.00483912j -6.74212e-18-0.00984092j 3.60329e-17+0.00133197j -7.83836e-17-0.0141951j 3.15047e-17-0.007311j 3.16296e-17-0.0101087j -2.88929e-16+0.00411374j 2.64522e-16+0.0142055j -8.69208e-17-0.0151703j 8.66109e-16-0.0130094j -1.68712e-17+0.0145376j -5.96013e-18-0.00377534j 5.53915e-17+0.0201637j 3.39321e-20-0.00446719j 2.56294e-17-0.000317942j -5.8965e-16-0.00737184j 1.9324e-17-0.00152469j -3.22039e-18-0.00160894j 6.06964e-17-0.0194481j 1.88615e-17-0.00110706j 5.23199e-17-0.00388861j -2.43185e-17-0.00964387j 3.86439e-17-0.00619281j 5.10002e-17-0.0093261j -2.86954e-18+0.00275373j -1.66166e-17+0.0105321j -2.01485e-15+0.0273408j -1.21902e-18-0.00703191j -3.98567e-18-0.00648679j 8.29016e-19-0.0185199j 6.09523e-18+0.00878879j 3.034e-19+0.010719j 1.54455e-18-0.00864952j 
-1.92119e-18-0.00282645j -2.63653e-18+0.00952693j -7.70557e-18-0.0218209j -3.02611e-18+0.00259806j -6.18543e-18+0.0157937j 1.72369e-17+0.00980008j 2.71265e-17-0.0393933j -1.25489e-17-0.0021921j 3.50583e-18+0.0177465j 1.49466e-17+0.0179336j -5.04033e-17-0.000670673j 5.49151e-17-0.0229679j -5.40821e-17-0.00747453j 4.46084e-17-0.0203889j 3.95273e-16+0.0256767j -8.27105e-17+8.1018e-05j 2.04326e-18-0.00632432j 4.06547e-17-0.00795182j -2.88624e-17+0.0015386j 1.60086e-17+0.00275397j 1.78357e-17+0.000186637j -3.44249e-17-0.0043144j -1.36137e-16-0.00843151j -2.12701e-17+0.00622882j -1.2248e-16+0.00188797j -2.99762e-17+0.00336954j 1.91418e-16+0.00691107j -6.31575e-17-0.00626858j -4.30081e-17-0.00440415j 1.88441e-17+0.000691667j -9.07669e-17+0.0179988j 2.5696e-17-0.0127176j 1.30625e-15-0.0073572j 1.03169e-16-0.00204065j -1.36223e-16+0.0077179j 9.24421e-18+0.00333054j -5.40208e-16+0.00655077j 6.84889e-17-0.000761331j -8.21483e-17-0.0108325j -1.53616e-16-0.00180124j 2.64649e-17+0.00626781j 6.44703e-17+0.00803731j -1.60007e-17-0.00410759j 2.8123e-17-0.00664319j 7.75715e-16-0.00452293j 1.01024e-16-0.00714632j 1.64125e-15-0.00686577j -2.40759e-16-0.00224665j -8.12351e-17-0.00953372j -1.84152e-16+0.00378294j 2.23778e-16+0.00475626j -5.51792e-16+0.00752634j 2.3779e-16-0.00411768j -1.71473e-16+0.00162795j -2.13158e-16-0.00595195j 1.16568e-16+0.0125804j 1.93835e-16-0.0124992j 1.23165e-15-0.0111046j -9.66051e-16+0.00509504j -9.53885e-17-0.00920743j 4.02134e-17+0.00357112j -6.6435e-17-0.0129432j 2.59888e-16+0.00224639j 3.18575e-16+0.014979j 3.49212e-16-0.00474276j -2.08036e-16+0.00801213j 2.77154e-17-0.000627608j 3.42352e-17+0.00314213j 2.13923e-16-0.0102998j -6.64284e-16-0.0109443j -8.93667e-18+0.00132846j -5.50273e-16+0.00526344j -2.59306e-16+0.0144968j 1.93916e-16-0.00473243j 6.98368e-16+0.0236874j 1.07536e-17-0.0106512j -8.54949e-16+0.0278553j 4.73955e-16+0.0183926j 2.44178e-16+0.00590022j -1.8087e-16-0.00501766j -2.67726e-16-0.0125608j 1.69033e-17+0.00232761j 1.47573e-16+0.00794552j -7.92709e-17+8.46043e-05j 6.92692e-17-0.00137389j -1.51642e-16+0.000258078j -4.98822e-17+0.00964296j 6.38743e-17-0.0021235j -1.06504e-16-0.0202671j 3.83439e-17-0.00533021j -1.20986e-15-0.00487324j 2.53805e-17-0.000826964j 1.56553e-17+0.0156417j 5.50881e-17+0.00297701j -3.95818e-17+0.00193915j -9.14583e-17-0.00898975j -9.08185e-18+0.000341367j -9.18594e-17+0.00596556j 1.53049e-17-0.00927125j 9.58781e-19-0.010473j 1.82384e-17-0.00779487j -2.03481e-17-0.00884113j 5.59321e-17+0.00549366j 2.51928e-15+0.0100536j 7.08432e-17+0.0010918j 4.89599e-17+0.00468919j -1.47967e-16-0.0198073j -3.18249e-17+0.00144937j -1.20246e-17+0.00680131j -5.79233e-16+0.00761353j 2.86096e-17+0.00461467j -8.88676e-17-0.0108151j 9.36802e-16-0.015369j -7.62681e-17-0.000662503j -3.03777e-17+0.0022197j 2.11172e-17+0.00815222j -4.26993e-17-0.00680964j -6.22703e-18-0.020774j -6.028e-16-0.00801037j 9.36312e-18-0.00488988j 1.89995e-18-0.00194642j 7.97979e-17-0.0316877j 8.9531e-18-0.015077j 9.10327e-17-0.00598306j 1.86271e-17-0.000542775j 1.13033e-16-0.0136744j 3.85815e-17-0.00466996j -2.03495e-18+0.00609747j 2.40376e-17+0.0317046j -2.96594e-15+0.0402567j 1.34189e-17+0.000874686j 5.00504e-18-0.00735875j -1.24167e-17-0.0235338j 2.34762e-18+0.0117919j 6.22983e-19+0.0115915j -9.63755e-18-0.0143042j 
3.74555e-18-0.0054686j -2.6337e-18+0.00977646j -4.77045e-18-0.000782904j -1.26645e-17+0.016551j 1.28484e-18+0.0021285j -1.91532e-17-0.0171452j 1.18144e-17-0.00948836j 1.11673e-17+0.00476603j 1.14748e-17-0.00320893j 1.65476e-17-0.0169338j 4.017e-17+0.00186945j -1.04288e-16+0.0236061j 7.47503e-17-0.006022j -2.94792e-17+0.000722826j 1.76678e-17+0.000400449j -1.48713e-17-0.00940011j 1.3754e-17-0.00358477j 2.5871e-17-0.00417193j 4.86891e-17-0.00566899j 1.91194e-17-0.00486712j -4.80033e-17-0.00554931j -2.65561e-17-0.0135916j -9.10013e-17-0.00180922j -4.12633e-17-0.00643665j -1.18988e-15+0.0168899j 1.63759e-17+0.00284863j -4.545e-16-0.0125748j -4.25531e-17+0.0136296j 7.83901e-17+0.00256919j 7.31067e-17-0.0141994j 7.24848e-18-0.00494842j -7.69596e-17+0.0190817j 9.30488e-16-0.00544654j -1.11232e-16+0.00180361j -2.42169e-16+0.00958693j 1.23607e-16-0.00208023j 8.47859e-16-0.00846277j 1.15186e-16+0.0144665j -7.01623e-17-0.00399257j -3.16443e-16-0.00462725j 2.22254e-17-0.00433675j 5.64888e-17-0.000947413j -5.82285e-16+0.0118976j 2.91325e-16-0.0013094j -1.51314e-15+0.00959837j -5.28445e-17-0.00582155j -3.41055e-15+0.0121434j 4.97903e-16-0.00566329j 2.89026e-16-0.0141407j -9.60337e-17+0.0101798j -1.83787e-16-0.0152948j 9.44805e-16-0.00949708j -2.78746e-16+0.0124498j -3.74976e-16+0.0103961j 6.9753e-17-0.00906245j 1.5281e-16+0.00423584j -2.06413e-16+0.00172159j -1.08186e-15+0.015921j 2.55345e-16+0.00436722j -5.91036e-17+0.0200412j -4.49582e-16+0.00367074j 6.8913e-17+0.0155582j 9.04163e-18+0.00331338j 3.43423e-16+0.0134343j -4.31462e-16+0.00469351j -6.92799e-17+0.00136032j 1.16269e-16+0.00637162j 1.16395e-16-0.00873067j -1.80912e-16-0.0120915j 2.9474e-16-0.000205948j -9.39141e-17+0.0131407j 4.31123e-16-0.00607459j 2.57377e-16-0.0108343j -8.12e-17+0.00664727j -1.31606e-16-0.00208056j -4.23329e-17-0.00573285j 2.22281e-16+0.000493029j 3.01468e-16+0.00275743j -2.2363e-17+0.00334482j -2.54908e-16-0.0332288j -4.88676e-17+0.00631056j 1.36097e-17-0.000682037j -1.46021e-16+0.0010067j 6.28977e-17-0.00482957j 4.85777e-17+0.00339636j -4.245e-17+0.00155638j -8.96405e-17-0.0101903j -1.0411e-16-0.0114116j 3.62525e-18+0.0195509j -1.09417e-15-0.0311282j 6.10812e-15+0.0210963j 1.43334e-16+0.000848792j -1.05108e-16-0.0258621j -1.65249e-16-0.00830952j 4.14277e-17+0.00105126j 9.85744e-17+0.0189824j -1.22496e-16+0.00277002j -2.02804e-17+0.00756204j -5.44256e-17-0.00862283j 7.79023e-17+0.018785j 5.08599e-17-0.00340594j 3.40204e-17+0.00352687j 8.91154e-17-0.00235642j -3.4599e-16-0.00114098j -7.83196e-18-0.00993868j -1.22124e-17-0.00322452j 4.62571e-17+0.00712219j 2.95802e-17-0.00993913j -2.35855e-17+0.00279865j 7.42349e-16-0.00753223j 2.51477e-16+0.0116055j -4.28549e-17-0.0195113j 2.46956e-16-0.00390953j -4.62874e-17+0.00769462j -4.32741e-18-0.00514067j 3.81167e-17+0.0247272j 1.35343e-17+0.0108475j 9.74453e-18+0.0192202j -1.52643e-17+5.95566e-05j 1.2636e-16-0.0160448j 8.90974e-18+0.00813488j -7.91325e-18+0.000938301j 3.95863e-19-0.0122473j -1.57042e-17+0.00321827j 5.48984e-18+0.00384246j -8.55647e-17+0.00608541j 9.74844e-17-0.0152505j -3.53051e-18-0.00313301j -2.4591e-17-0.0302756j -7.22424e-16+0.00992636j -2.80504e-18-0.0145959j -8.85846e-18-0.00429572j 5.55835e-19+0.00382316j 3.62207e-18+0.0108698j -3.5072e-18+0.00948855j 1.72704e-18+0.00796239j 
-1.42502e-19-0.0344705j -9.73055e-18-0.000532855j 1.31888e-17+0.0121546j -2.60389e-17+0.0446476j -4.65355e-17+0.00486199j 3.30837e-17+0.0165073j 5.37299e-17-0.0266823j -5.20832e-18-0.0700057j 7.88527e-18+0.0282172j 7.19795e-19+0.0127895j 4.49354e-17+0.0105704j -1.37328e-16+0.0362953j 1.54101e-16-0.0164401j -2.94004e-17+0.00928971j 2.56656e-16+0.0178535j -8.60787e-17+0.000941966j 3.46271e-17-0.0216169j -5.29474e-17+0.00777461j 2.22963e-17-0.0015939j 5.46414e-17-0.0110415j 2.19145e-16+0.0399293j 8.13073e-17+0.0138662j 8.52803e-17+0.00639184j 3.75118e-19-0.0162575j -1.50029e-15+0.021131j -3.56092e-18-0.00193265j 5.58111e-16+0.0184552j -2.10026e-16-0.00514746j -1.29301e-16-0.00822872j -3.08649e-18+0.000660664j 5.38959e-17-0.0270165j -1.32154e-17+0.00812147j -2.17282e-15+0.0118587j -3.07712e-16+0.00478361j -5.29978e-16+0.0159901j 1.83636e-16+0.00430794j 2.17471e-15-0.0255168j -1.74533e-16-0.00456797j 1.88796e-16+0.0260871j 2.51942e-16+0.00378494j -2.09222e-17-0.00959643j -1.13055e-17-0.00550452j 7.51531e-17+0.000964123j 1.47684e-16-0.0011087j -2.12447e-15+0.0128683j 1.42524e-17+0.00164021j -1.08363e-15+0.00143061j 2.06084e-16-0.014755j -1.49059e-16-0.0038828j -4.90791e-17+0.00258186j 2.19039e-16+0.015731j 9.86264e-16-0.0130944j -3.83211e-16+0.000597494j 3.09741e-16-0.00781028j 2.77991e-16+1.61315e-05j -1.60585e-16-0.0261276j -2.53104e-16+0.0190448j -1.49867e-15+0.0103186j 1.55865e-15-0.012452j -6.74382e-17+0.00961403j 8.16319e-17+0.00365911j 1.24719e-18+0.00671218j -4.18468e-16+0.0216707j 3.90885e-16-0.000176689j -3.00855e-17-5.91858e-05j 8.90832e-17-0.00800911j 1.9461e-17+0.0130124j 1.38519e-16-0.00927721j 1.43879e-17+0.0049458j 3.84712e-16+0.00595585j -4.45403e-17-0.0119279j 7.30928e-17-0.0038932j 4.86708e-16-0.00312235j 5.72119e-16+0.0151603j -6.40048e-16-0.0250619j 3.83455e-17+0.0116757j 1.15232e-15-0.040454j -7.9133e-16-0.0320369j -1.46779e-16+0.0139889j 6.07156e-16+0.0256007j 1.79236e-16-0.000218862j -5.95282e-17+0.00419756j 8.44209e-17-0.0116853j -2.62775e-17+0.00826023j -1.73422e-16-0.00554481j -1.28783e-15+0.0183785j -1.36929e-16-0.00799033j -1.66748e-17+0.00297264j -1.09264e-17+0.00897754j 7.39141e-16+0.0109932j -6.17691e-15-0.0230802j 1.60265e-16+0.0181995j -2.25234e-16+0.00445884j -4.71241e-16-0.0216421j -8.3882e-17+0.0174584j 3.54607e-16+0.0227448j 9.77434e-16-0.0231632j -2.35483e-16+0.0205062j -9.31739e-17-0.0024174j -2.75166e-18+0.0222088j -2.14098e-17+0.0341162j -2.73867e-17-0.0266653j 1.07539e-16+0.0170304j 4.24886e-15+0.0165779j 1.156e-16+0.00650089j 4.86414e-17+0.025894j 2.90972e-17+0.00864583j -1.28633e-16+0.0141337j -8.28669e-17+0.0435874j 2.50891e-16-0.00250523j -5.87518e-16-0.0287998j 9.65437e-17+0.003593j -3.4575e-16+0.00338353j -5.85921e-17-0.0265712j 1.7379e-17+0.000122247j -9.51947e-17-0.0135601j -1.92867e-17+0.0341867j -2.1945e-17+0.00461605j 1.10789e-16+0.00116984j 1.13353e-16-0.0238602j 8.65074e-18+0.00266749j 1.25762e-17-0.00988796j -4.27398e-17-0.0769398j 5.39768e-17-0.00856547j 1.59378e-16+0.0403529j 9.80918e-17+0.00804313j 5.53191e-17+0.0194229j -6.15177e-18+0.012311j -1.09144e-18-0.020048j -2.60695e-15+0.0350858j 2.23668e-17+0.0107705j 7.80827e-18-0.0167327j 1.24412e-17+0.0219459j -1.19215e-17+0.0294058j -1.42908e-17+0.00835609j 6.24229e-18+0.0152553j 
-8.34841e-19+0.00599625j 2.74273e-20-0.0282692j -6.71062e-18+0.0286911j -1.01729e-17-0.0199371j 6.90333e-18-0.0112522j 6.04873e-17+0.0197099j -7.67553e-17+0.0612567j -1.7394e-17-0.00493032j 1.67737e-17+0.00393568j 2.08346e-17+0.0223514j 3.61588e-17-0.00880661j -6.59007e-17+0.0136987j 9.89314e-18+0.013167j -7.38163e-17+0.0325352j -3.89476e-16-0.0273254j 1.11682e-16+0.0114159j -5.34168e-18+0.00247092j -5.30093e-17+0.00903708j -6.33789e-17+0.00812802j -3.35397e-18+0.0174075j 1.20953e-16+0.0101482j 5.91183e-17+0.00822573j 1.68507e-16+0.00876977j 7.26913e-17+0.000266523j 6.10837e-16-0.00947662j -2.95633e-17-0.00226489j 5.64192e-16+0.0142058j -1.07424e-16-0.00793016j -2.07379e-16-0.0161894j -1.62682e-16+0.0233148j 1.32235e-16-0.0135116j 5.66058e-17-0.0228043j -1.8143e-15+0.0103769j -8.55226e-17+0.00392017j 1.17634e-16-0.0151313j -6.21307e-18-0.0268584j -8.915e-16+0.0101878j -2.00547e-16-0.0182235j 1.3705e-16+0.0128552j 1.02129e-15+0.0152302j -3.55676e-17+0.00384854j -8.71416e-17+0.00740115j 5.41786e-16-0.00871997j -4.62336e-16+0.0106186j 1.44335e-15-0.00919303j -1.01527e-16+0.0227416j -1.08363e-16+0.00119802j 1.61752e-16+0.00257452j -3.18386e-16+0.0215469j 9.74133e-18-0.00429636j 2.55891e-16+0.0241081j -1.2811e-15+0.0141813j 3.92021e-16-0.01224j 3.42623e-16-0.00779207j 2.29386e-17+0.0121261j -1.42332e-16+0.00301162j 3.05258e-16-0.00485653j 1.39069e-15-0.0125276j -1.69046e-15+0.0150387j 2.63425e-16-0.0154168j -2.59259e-17-0.00982519j 9.17827e-17-0.00474086j 9.83809e-17-0.00517964j 3.62367e-16+0.0051159j -2.1196e-16+0.00322814j -1.88159e-16-0.00813943j -1.87521e-17+0.0167185j -5.07837e-17+0.00306136j 9.27714e-17+0.00257932j -1.13286e-16-0.000651893j 1.70979e-16-0.0096902j -3.64697e-16-0.00564298j -7.10321e-17+0.0196596j 1.99452e-16-0.0152556j 2.86135e-16+0.00434841j -1.17566e-16+0.00407442j -8.35481e-16+0.0246209j -1.91855e-16+0.00471072j -1.23097e-16-0.015077j -7.68301e-17+0.0201824j 6.09448e-17-0.001127j -4.87315e-17-0.0015061j 3.99557e-17-0.0110714j -4.17913e-17+0.00797964j -7.21652e-19-0.000861727j -3.87159e-16+0.00390012j 1.18162e-16-0.000135917j 7.48761e-17+0.0229005j -6.93029e-17-0.0194876j 1.58081e-15+0.0392019j -9.14689e-15-0.032164j -1.69816e-16-0.000195641j 1.56819e-16+0.0491005j 1.27807e-16+0.0084066j -1.57375e-16+0.000189654j -2.00893e-16-0.0188301j 7.36392e-17-0.000246999j -5.40198e-17+0.000865274j 4.58976e-17+0.0260716j -1.249e-17-0.00390528j -6.3284e-17+0.0202866j -4.20291e-17-0.0108675j -1.28352e-16+0.00116924j 2.75329e-15+0.0103785j 5.64872e-17+0.0179211j -6.4596e-17-0.0106006j 1.12636e-16+0.0237271j -5.48157e-18+0.0108709j -2.09742e-17+0.0120187j 5.40346e-16-0.00738639j -3.88462e-16-0.020006j 1.26435e-16+0.0234079j -1.36059e-15+0.0209004j 4.45502e-17-0.0236476j 3.34538e-17+0.00794246j -1.07048e-16-0.0333841j 1.22461e-17+6.61603e-05j -4.88224e-17-0.00466331j 1.07959e-15+0.0135162j -1.85551e-17+0.00577893j -9.38967e-18+0.00386706j -1.35816e-16+0.035587j -4.66487e-17+0.0171818j -1.16241e-16+0.00926464j 9.93951e-18+0.0100994j -9.09848e-17+0.00808114j -5.33207e-17+0.0102692j 1.7398e-17-0.00790692j 6.46703e-17-0.0128093j 4.10558e-15-0.0554209j 2.23102e-17+0.0099853j -5.81449e-18+0.0159393j -6.92485e-18+0.0274942j -2.83601e-18-0.0218997j -2.68035e-18-0.0204366j -1.0777e-17+0.0114722j 
