-0.0794633-1.17885e-17j -0.0184017+0.000141427j -0.0092062-5.28184e-18j -0.0712926+0.015699j 0.0317322+1.26119e-16j 0.043376-0.00977805j 0.03854-1.46585e-16j 0.073138+4.64128e-17j 0.00127388-1.81242e-18j 0.0147064-0.000619177j 0.00241543-5.10144e-17j 0.0268888-6.25842e-17j -0.0286417+0.000705895j 0.0435149+0.0027633j 0.0175053+0.0140966j 0.0540368-9.86447e-17j 0.0118498+0.000891846j 0.0197206-7.32765e-17j -0.008498+8.22619e-17j 0.0131094+1.08297e-16j -0.00588015-6.72679e-16j -0.031506-0.0376615j 0.0360226+9.826e-18j -0.0248331+6.34639e-17j -0.00877779+1.56839e-16j 0.018146-0.000647588j -0.0113969+1.07919e-16j -0.00345718-0.00256777j 0.0011263+9.5399e-17j 0.00121424+0.00900312j -0.025822+3.4759e-17j 0.00235139+0.00255058j -0.0202127+6.24873e-17j 0.0101473-8.23757e-17j -0.00106725+0.00236j 0.0115731-0.0208317j -0.00808295+2.9397e-16j -0.00465377+1.66181e-14j -0.0156128-0.0185567j 0.000349957-3.26053e-17j 0.0217077+2.75093e-16j -0.0106952-0.00873692j -0.0097769-9.62303e-17j -0.00305766+1.8264e-16j 0.0175058-8.79775e-16j -0.0203808-0.00340046j -0.00563334-0.00426548j -0.0134692+1.54893e-16j -0.0264386+3.58011e-16j -0.01126+0.00451055j 0.00848988+6.06444e-17j -0.0140399+2.74604e-16j -0.0057736+5.78205e-16j 0.0056837-0.000979848j -0.0317772-0.0138673j -0.0198954-9.20353e-16j 0.0146407+1.00087e-17j 0.0149992-1.36695e-16j 0.0289433+0.00259065j 0.00349575-9.02108e-17j 0.0257378+0.0171924j 0.0296459-6.3171e-16j 0.00907889+0.0187405j 0.0269929+6.02609e-16j -0.00335063-0.00478027j -0.00794952-8.96438e-17j -0.0169707+2.16285e-16j -0.00121167-0.0161972j 0.0207202-0.0101508j 0.0223163-3.28136e-15j 0.000430492+0.000325199j -0.0250298+6.60549e-16j 0.0249636+1.23154e-15j 0.00539969+8.39044e-16j 0.0244843-2.71976e-05j 0.00557176+1.32327e-15j -0.0581587-0.0167383j -0.00098235+0.000188046j -0.00238781+3.21509e-16j -0.0111428-4.15839e-16j 0.00113174+4.5472e-16j -0.00317963-0.0034234j -0.00541279-0.00483033j 0.00896852-1.3506e-17j 0.00647412-0.00312048j -0.0131704+1.09201e-15j 0.000724005+0.000576213j -0.00982731+0.0141718j 0.00315311-1.86916e-15j 0.0132142-1.50322e-16j 0.0069478+6.10887e-17j 0.00218229-7.53749e-16j 0.000980199+0.00261923j -0.00247886+0.000751864j -0.00680355+2.11742e-16j 0.00198892-3.20971e-16j -0.0162423-0.00637248j -0.00477136-5.31585e-16j 0.0042825+0.0048289j -0.0189894-8.52995e-17j 0.0128742-4.12506e-16j 0.00616624-0.00618415j -0.000406504+0.00535551j -0.00684622+2.11923e-16j 0.0154825-6.91215e-16j -0.00518491-0.00395565j 0.00446263-5.37606e-16j 0.023009-0.0198946j 0.0197029+1.05776e-15j 0.0197385+5.5975e-16j 0.00828063-0.003414j -0.00354462-1.4298e-15j -0.00363316-0.00210572j 0.01445+0.000866724j 0.00856467+3.4271e-16j -0.00499657+1.24963e-15j -0.00316459-0.0197621j 0.0218233-3.11372e-16j -0.0233923+0.0115586j -2.70631e-05-1.2479e-15j 0.00601254+1.78961e-16j 0.0149356-3.04923e-16j 0.00346364-8.18673e-16j -0.0156561+0.0128647j -0.00319614-0.013503j -0.00222065-3.59812e-15j -0.0162811+1.21587e-05j -0.0158511-1.15965e-15j 0.012959+0.00382916j 0.00695548-1.63818e-16j 0.00401567-0.00328039j 0.0252674+2.46617e-15j 0.000986745-2.16393e-15j -0.0136784+0.00507407j 0.0247147-0.0175524j -0.00712458+1.28544e-15j -0.0480679+0.0150335j -0.00760707+9.5444e-15j -0.00871024+0.0223273j -0.011481-5.74682e-16j -0.00846965+6.26017e-16j 0.0190619-0.00693341j 0.00563295+1.03465e-15j 0.0151949-0.0158663j -0.0118472-0.00137878j 0.00836954-1.26029e-16j 0.00305277+3.56014e-16j -0.0108815-2.36169e-16j -0.00698745+0.0176561j -0.0119916-1.71929e-16j 0.00256262+2.63545e-16j -0.0105541+0.00853345j -0.0195676+0.010555j 0.00652516-6.27472e-16j -0.0100481+0.00216994j -0.00768132+7.63997e-17j 0.0011317+2.73659e-16j 0.0135394-2.46312e-16j -0.0264953+0.0134884j 0.0085055-1.37439e-16j -0.00237764-0.00785482j 0.000883509+7.78911e-16j -0.0416114-0.0101116j -0.00617043+2.20725e-17j -0.00806286+0.00601438j 0.00247664+1.98891e-16j 0.00212879+0.00152354j 0.0195654+0.00171848j -0.00627445+5.43516e-16j 0.0139458+1.44025e-17j 0.00502787+0.00177015j -0.0261294-3.04253e-16j -0.0302583+0.0161672j -0.00276275-1.00718e-16j 0.00430909-0.000230263j 0.0131846-9.25589e-19j -0.0115342-6.15323e-05j 0.0219443+8.91813e-18j -0.0144252-0.0144887j 0.0193483+3.41964e-16j -0.0129899+0.00367034j -0.0101237+0.00354413j 0.0333693-2.40029e-17j -0.0139659+5.3712e-17j 0.000518319-1.50229e-16j -0.00102176+6.4854e-05j -0.00478111+0.00208453j 0.0123765+4.87071e-18j 0.0074113+3.97649e-16j 0.0516103+3.92996e-16j -0.00219407+7.43934e-16j -0.0128318-0.0216017j -0.0219712+1.12913e-16j 0.00930563-0.00441771j 0.0145086-2.14271e-16j -0.0326306-0.00237811j -0.0145387+0.00273374j 0.0229704+4.49265e-17j -0.0238869+1.40236e-16j -0.0133241-0.00264577j -0.0608395+0.0120074j -0.021215+8.2199e-17j 0.0548765+1.12067e-17j 0.0545643-1.6024e-16j -0.0163158-0.00189814j -0.0429355+2.62016e-17j -0.0161885+0.00260855j -0.0632084-2.07141e-17j 0.045192+0.00195044j -0.0254321+1.43914e-17j 
-0.00607523+2.37489e-17j 0.0719789-0.000553197j -0.0391105-1.71204e-17j 0.0422648-0.00930694j 0.0166693-9.04002e-17j 0.0381734-0.00860525j -0.0581545+2.13315e-16j 0.0342166+9.77551e-18j 0.00980867+1.59737e-17j 0.0167293-0.000704347j 0.0576646+5.07334e-17j 0.0198609-2.5335e-17j 0.0259278-0.000639008j 0.0109773+0.000697087j 0.0299623+0.0241279j 0.0191908-6.75512e-17j -0.017301-0.00130211j -0.0689105+1.32688e-16j -0.00915987-2.79635e-16j 0.00716501-2.11229e-17j -0.0227438+1.19573e-16j 0.00779247+0.00931492j 0.00399041-5.86361e-17j -0.015609+9.4382e-17j -0.00799553-4.39541e-17j -0.00338334+0.000120743j 0.010472+1.34281e-16j 0.0153449+0.0113972j -0.0243167-6.75879e-17j -0.000814284-0.00603762j 0.0293897+1.75341e-16j -0.000757639-0.00082182j 0.0410898+7.03636e-17j -0.00128384-9.28886e-17j 0.00483798-0.0106982j -0.0123174+0.0221716j -0.0239793+4.03774e-16j 0.000762838+2.47463e-14j -0.0236175-0.0280709j -0.00704511-5.42876e-17j -0.00930099-6.07796e-17j 0.00778387+0.00635864j -0.0132888+3.05876e-16j 0.0117238-4.37414e-17j 0.00649888-1.6362e-17j 5.65046e-05+9.42757e-06j 0.0156536+0.0118527j -0.02614-2.388e-16j -0.00528069+1.45658e-16j 0.00882538-0.00353528j 0.00412803-2.54224e-17j -0.0103531-1.97946e-16j 0.0160588-1.10811e-15j -0.00704287+0.00121416j -0.00879129-0.00383644j 4.88093e-05-1.32206e-16j -0.023494-8.1103e-17j -0.0183132-7.03522e-17j -0.0241351-0.00216029j 0.0126525-5.02344e-16j -0.0115942-0.00774468j 0.0228327-4.91677e-17j 0.0232682+0.0480298j -0.0217248-7.49569e-16j -0.0030345-0.00432926j 0.0357462-4.36417e-16j -0.014198-3.19416e-16j -0.000260952-0.00348833j -0.0365427+0.0179022j -0.0044898+5.87293e-15j 0.00588929+0.00444885j 0.0160343-7.56621e-16j 0.0143081+1.26842e-15j -0.0291287+1.39374e-16j 0.0192214-2.13515e-05j 0.00170107+1.00364e-15j -0.00670879-0.00193082j -0.00453977+0.000869023j 0.0025982-6.3839e-16j -0.00985259+1.5164e-16j 0.000217925-4.46942e-15j 0.0298675+0.0321573j -0.00231044-0.00206182j -0.024573+3.74358e-16j 0.0115624-0.005573j 0.00110655+1.12383e-15j -0.00929669-0.00739894j -0.0122243+0.0176285j -0.0100121-1.72441e-15j -0.0258066+2.41842e-16j 0.00520127-1.84528e-16j -0.00435265-4.45703e-15j 0.00523436+0.013987j 0.0248019-0.00752269j -0.0229471+6.79645e-16j -0.00114892+9.47217e-17j 0.00751744+0.00294938j 0.000847926-1.63774e-16j 0.00634687+0.00715666j -0.0100644-2.2707e-16j -0.00687187-3.17712e-16j -0.000196157+0.000196727j 0.000851211-0.0112143j 0.0215284-2.10871e-16j 0.0141861-5.27909e-16j 0.0150422+0.011476j -0.0132012+4.88792e-16j -0.00880558+0.00761369j 0.00155705-5.01715e-17j -0.00840771+2.95449e-16j 0.0177687-0.00732583j 0.006277-9.25405e-15j -0.0208449-0.0120814j -0.00298459-0.000179019j 0.00739786-1.64719e-16j -0.00183863+1.39338e-16j -0.00152942-0.00955085j -0.00299391+8.42845e-17j 0.0193369-0.00955473j 0.0120818+2.02647e-15j 0.00324631+1.26075e-16j 0.0305834+4.42299e-18j 0.0212985-4.43674e-16j -0.00593177+0.00487419j 0.00457047+0.0193092j -0.000809391+3.33737e-15j -0.00392205+2.92898e-06j 0.031671+3.32895e-15j 0.00538473+0.00159109j 0.00664975-3.00095e-16j 0.00881236-0.00719879j 0.0357433+3.55971e-15j 0.00783868-9.59995e-16j 0.00162235-0.000601818j 0.00297915-0.0021158j 0.00687827+1.20183e-16j -0.0139782+0.00437178j 0.000784701+2.58815e-15j 0.000459013-0.00117661j 0.0214661-1.25238e-17j -0.018645+8.37893e-16j -0.00792398+0.0028822j 0.00264993-2.37529e-16j 0.0039421-0.00411629j 0.000424451+4.93975e-05j 0.00756152-2.53329e-16j -0.00313481+3.8955e-17j -0.00720944+6.89433e-17j -0.000911932+0.00230429j 0.0185836-1.44335e-16j -0.0148362+2.13612e-16j -0.0222419+0.0179836j -0.031364+0.0169182j -0.00111533+2.00477e-16j 0.0125133-0.00270231j -0.00311108-2.37371e-16j -0.0164181+3.11995e-16j -0.0337689+3.46376e-16j -0.00870582+0.00443204j -0.017722+3.45897e-16j 0.00920899+0.030423j -0.0195437-6.30906e-16j 0.0341788+0.00830552j -0.0014663+1.07273e-16j 0.0120221-0.00896772j 0.00567067-8.65104e-18j 0.00423723+0.00303252j -0.00993798-0.000872876j -0.00714786-1.1871e-16j 0.0158113+3.91518e-17j 0.0211441+0.00744416j -0.0111699-9.07939e-17j 0.000812699-0.000434231j -0.00465388-1.04106e-16j 0.012699-0.000678592j -0.00462146-8.1725e-17j -0.0413021-0.000220337j -0.0191719-1.74139e-16j 0.00143568+0.00144201j -0.0261132-2.46441e-17j -0.0022873+0.000646284j -0.021671+0.00758663j 0.00153443-2.68601e-16j 0.0336171-6.35855e-16j 0.0297294+1.25623e-16j 0.0138936-0.000881865j 0.0267637-0.0116688j 0.0365847-5.53112e-17j -0.000276298+3.27103e-16j -0.0129319-5.14017e-17j 0.00853696+1.08239e-15j -0.0264305-0.0444946j -0.0518823+8.73438e-17j -0.00905015+0.00429643j -0.0093953+6.97793e-17j -5.79352e-05-4.22231e-06j -0.00144257+0.000271249j 0.00443396-8.12063e-17j -0.00524489+8.50567e-17j -0.038501-0.00764518j -0.027277+0.00538343j 0.00344118+4.72835e-17j 0.0136603-2.54833e-18j -0.0368325+7.73041e-17j -0.00641328-0.000746105j -0.000964867-4.55946e-17j 0.0664149-0.0107019j 0.0108+1.14854e-17j -0.0421278-0.00181819j -0.039646-2.47056e-17j 
0.0210303+5.2678e-18j 0.0374601-0.000287901j -0.0682275+1.77558e-17j 0.0591095-0.0130162j 0.0438286-1.23378e-16j -0.0672995+0.015171j -0.0749606+3.85645e-16j 0.0141371-4.76401e-17j -0.0231303-9.50839e-18j 0.0450519-0.0018968j -0.036816+3.81463e-18j -0.0262619+3.12964e-17j 0.00650641-0.000160355j -0.0118871-0.000754856j 0.00620385+0.00499581j 0.0243655-1.41715e-16j -0.016711-0.00125771j -0.00819793+5.38493e-17j -0.00501435+4.42114e-17j 0.0459998+1.48234e-16j -0.0211148+5.25306e-16j 0.0249893+0.0298715j 0.00668205-2.02829e-17j 0.000457366+4.43413e-17j 0.00967275+5.65553e-17j 0.0211019-0.000753077j 0.000317647+2.24448e-16j -0.0102275-0.00759635j 0.0101272+2.35695e-17j -4.10751e-05-0.000304557j -0.0178183-2.01494e-16j 0.0163978+0.0177868j -0.0141224+3.34073e-16j 0.0332487+1.60204e-15j -0.0141944+0.0313881j -0.00678074+0.0122054j -0.0454944+7.1829e-16j -0.00367006+1.32287e-14j -0.0127986-0.0152119j 0.0178266-1.0607e-16j 0.0325699+1.1745e-16j 0.0020558+0.00167939j -0.0449722+5.7198e-16j 0.0148433-2.24536e-16j 0.00424627+2.55296e-16j 0.026739+0.00446129j 0.015557+0.0117795j -0.0127447-5.11022e-17j -0.0439163+4.127e-16j -0.00710377+0.00284563j -0.000763552+1.15007e-16j -0.0254982+3.88379e-16j -0.0217896+1.66265e-15j -0.00211418+0.000364477j -0.0264124-0.0115261j 0.0118644-6.4362e-16j 0.00340151-1.40715e-16j 0.020101+8.51413e-18j 0.026591+0.00238011j -0.00414979+2.23999e-16j 0.0165237+0.0110375j 0.015515-5.5861e-16j 0.00744795+0.0153739j 0.0124259+2.34499e-16j -0.00161812-0.00230853j 0.0153957-1.90282e-16j -0.0135827+1.30859e-16j -0.000709472-0.00948403j 0.000206467-0.000101148j 0.0290812-6.5042e-16j -0.0216062-0.0163216j -0.0227299+1.41872e-15j 0.0169454+1.21169e-15j 0.00753109+9.80838e-16j 0.00790126-8.77685e-06j 0.0258827+1.08512e-15j -0.0716937-0.0206338j -0.0151155+0.00289349j 0.00835319-1.80543e-16j -0.011452-4.37996e-17j -0.028777-7.51368e-16j 0.00380361+0.00409521j 0.00168268+0.00150161j 0.0112763-4.25708e-16j 0.00347691-0.00167584j -0.0157852+2.16116e-15j -0.0197827-0.0157444j -0.00394963+0.00569571j -0.00288642-9.33203e-16j 0.0035655+2.12395e-16j -0.0100902+1.44256e-16j 0.017761-4.69853e-16j 0.000530204+0.00141678j 0.00161577-0.00049008j 0.000710332+1.56962e-16j 0.016856-4.89009e-17j -0.0176644-0.00693044j -0.00114429-4.14694e-16j 0.00380839+0.00429431j -0.0317388-6.12619e-16j -0.010272-1.63634e-16j -0.00632807+0.00634646j -0.000785867+0.0103535j 0.00295636+1.15784e-17j -0.00270156+2.19686e-16j -0.0010915-0.000832721j 0.0207577-1.33162e-16j 0.0162404-0.0140422j 0.0136226+4.53723e-16j 0.0119523+1.90928e-16j -0.000279123+0.000115079j 0.00312542+1.1554e-16j 3.15085e-05+1.82619e-05j 0.0123699+0.00074196j -0.00568386+1.22361e-16j 0.0107693-2.99653e-16j -0.000158155-0.00098764j 0.0156238-1.63729e-16j -0.0404143+0.0199694j 0.00716843-2.0854e-15j -0.0100679-1.8119e-16j -0.00561321-2.4109e-16j -0.00745775-2.83323e-16j -0.000532584+0.000437629j -0.00127691-0.00539464j -0.00321609-9.89011e-16j -0.00532548+3.97705e-06j 0.014006+8.76279e-16j -0.00844923-0.00249659j 0.0202682-5.17585e-17j -0.0178477+0.0145798j 0.021787+5.57184e-17j 0.0354674-1.15375e-15j 0.0218825-0.00811742j 0.0238006-0.0169032j -4.57376e-06+1.05729e-15j 0.0173696-0.00543246j 0.0219804-3.78783e-15j -0.00647262+0.0165916j -0.0117215+7.52915e-17j 0.00219143+2.61113e-16j -0.00657079+0.00239j -0.00305047-1.22713e-16j -0.00545229+0.00569321j -0.000376801-4.3852e-05j 0.00323386-2.59155e-17j -0.00140243+5.42873e-16j -0.0224385-4.6292e-17j -0.00787179+0.0198906j 0.0248434-2.08146e-16j 0.00723993+2.41407e-16j 0.00248083-0.00200586j 0.0159879-0.00862411j 0.03125+3.49153e-16j 0.0271412-0.00586125j -0.00723263+2.13608e-16j -0.0171647+4.125e-16j 0.0309526-4.37334e-16j 0.00504335-0.00256751j 0.00406952-1.49425e-16j -0.00605048-0.0199885j -0.0024192+4.5698e-16j -0.0456163-0.0110849j -0.0251755-1.77771e-16j 0.00216876-0.00161776j 0.0206582+1.47947e-16j 0.0014119+0.00101048j 0.0275145+0.00241666j 0.00102667+1.86627e-16j -0.0176135+5.08315e-17j -0.0122727-0.00432083j 0.0115561+1.52382e-16j 0.0200188-0.0106962j -0.0157535-1.97105e-17j -0.00519596+0.000277654j -0.0289723-9.62495e-18j -0.00338812-1.80748e-05j -0.00783656-9.42041e-17j 0.00934198+0.00938313j -0.0209967-1.53962e-16j -0.000436215+0.000123254j 0.00123299-0.000431647j -0.0401599-2.34045e-16j 0.0309902-6.08971e-16j 0.00191053+2.10607e-16j -0.00131345+8.33682e-05j 0.0347551-0.015153j -0.0116137-6.16609e-17j -0.0328432-5.72803e-16j -0.0158998-1.7733e-16j -0.0264877+9.90442e-16j -0.0279839-0.0471096j 0.00653546+7.28189e-17j -0.0208128+0.00988055j -0.00452353+4.16207e-16j 0.0185698+0.00135336j 0.0125132-0.00235287j 0.00578117+1.43077e-16j 0.0286273+4.49682e-17j -0.0309247-0.00614075j 0.0382661-0.00755225j -0.0105974-3.40205e-17j 0.0363724-1.60607e-17j -0.0821563+2.89547e-16j 0.0538445+0.00626414j 0.00125658-5.44671e-17j 0.0691338-0.01114j 0.038819-1.42054e-17j -0.0456649-0.00197085j -0.0499629-7.80093e-19j 
0.0272324-2.45742e-17j 0.0245344-0.00018856j 0.0214928-5.60364e-18j 0.0416054-0.00916174j -0.022286-4.87151e-17j 0.0451517-0.0101783j -0.0017283+2.56624e-17j -0.0127262+2.5832e-17j -0.0031606+3.03638e-18j -0.048061+0.0020235j 0.0192352-1.57613e-17j 0.000358177+2.006e-17j 0.0381961-0.000941371j -0.00819511-0.000520408j -0.0219868-0.0177054j -0.0387362+1.56036e-16j -0.00659867-0.000496633j -0.0618115+1.41139e-16j -0.0153759-1.69293e-16j -0.0205874-7.31678e-17j -0.00530231+2.73695e-16j 0.013098+0.015657j -0.027791-2.03767e-17j -0.0124317+6.95387e-17j -0.0153428-9.07772e-17j -0.00698699+0.000249349j 0.0123053+2.2224e-17j 0.0180839+0.0134315j -0.0146985-4.28627e-17j 0.00106909+0.00792689j 0.026361+1.22377e-17j -0.00548226-0.00594668j 0.0312341-9.60892e-17j -0.00439278-3.64374e-16j 0.00664519-0.0146945j -0.00797754+0.0143597j 0.0169486-2.45021e-16j 0.00805226+3.90283e-15j -0.00364093-0.00432746j -0.0234391-1.93142e-17j -0.025882-7.42276e-17j -0.00172816-0.00141173j -0.00724544+1.48586e-16j -0.000163191+7.20555e-17j 0.021546-7.5046e-16j -0.00164972-0.000275249j 0.00586956+0.00444435j 0.00103662-1.20589e-16j -0.0129518-4.14997e-17j 0.02058-0.00824396j 0.0287127-6.29121e-18j -0.0175026-7.31338e-17j 0.00204806-2.39666e-16j 0.0078169-0.0013476j 0.0089558+0.00390823j -0.0165616+3.3757e-16j -0.0344184-1.38436e-16j -0.0186639-2.1712e-16j -0.0547677-0.00490214j 0.0301046-1.06746e-15j -0.0127339-0.00850596j 0.0212997-1.65306e-16j 0.0108871+0.0224729j -0.0480742-8.01837e-16j 0.00143287+0.00204424j 0.0574955-7.83036e-16j -0.00522361-1.39489e-16j 0.00167989+0.0224563j -0.0295166+0.0144602j -0.0255582+4.94641e-15j 0.0177554+0.0134127j 0.00222901-1.38179e-15j 0.00987543+6.09996e-16j -0.0245585-1.45697e-16j 0.00219502-2.43826e-06j -0.0186459+4.05257e-16j 0.0258288+0.00743364j 0.00158938-0.000304247j 0.0148244-1.12409e-15j -0.00970249+7.29242e-16j -0.0126992-5.78526e-15j 0.039904+0.0429632j -0.00174321-0.00155562j -0.0247525+8.34857e-16j 0.0261644-0.012611j -0.00560019+1.60777e-15j -0.00953442-0.00758814j -0.016266+0.0234569j -0.0130663-2.49394e-15j -0.014718+1.29358e-16j 0.0105584+7.7637e-17j -0.0130534-2.4386e-15j 0.00292671+0.0078206j 0.0126394-0.00383367j -0.0227155+6.94582e-16j 0.0201689+4.74455e-16j 0.017887+0.00701777j 0.000928352+2.7972e-16j 0.00218137+0.00245969j -0.0168326-1.8999e-16j -0.000648895-4.5295e-16j -0.0086197+0.00864474j -0.00208173+0.0274258j 0.0237228+9.25395e-17j -0.0105678+3.26507e-16j -0.000421219-0.000321355j -0.00420604-1.16783e-16j -0.00432469+0.00373932j 0.0174129+4.05698e-16j 0.00611308+4.18443e-16j 0.0155261-0.00640123j -0.00826871-1.20326e-14j -0.0266879-0.0154679j -0.00156743-9.40162e-05j -0.0173049-8.23579e-16j 0.00194142-1.17959e-15j 0.000639917+0.00399612j -0.0144585+4.47276e-16j 0.0304145-0.0150284j -0.00400762+1.83568e-15j -0.0049904-5.17597e-16j 0.00773745+1.95267e-16j -0.00538125+1.63038e-15j 0.0312696-0.0256945j 0.006572+0.0277652j -0.00530819+6.28319e-15j 0.00975387-7.28417e-06j 0.0338683+2.72284e-15j -0.0147889-0.00436985j -0.00819016-1.05742e-16j 0.00778526-0.00635976j 0.0167368+1.5716e-15j 0.0165252+2.82573e-15j 0.0339182-0.0125821j 0.00171928-0.00122103j -0.0267717-3.31506e-16j 0.0183652-0.00574381j 0.00622693-3.7538e-15j 0.00427727-0.0109641j 0.00754377+5.29369e-16j -0.00598795+3.62568e-16j -0.0149767+0.00544751j 0.0163533-7.95517e-16j -0.0128961+0.013466j 0.00494385+0.000575364j 0.000216619-2.89882e-18j 0.00407131-5.03035e-16j 0.00321287+2.92125e-16j 0.00324155-0.00819082j 0.0152393-2.086e-16j -0.0159094-2.3375e-16j -0.00917171+0.00741573j 0.0233993-0.0126219j -0.0188993+9.54401e-16j 0.01254-0.00270806j -0.00034234-3.46976e-16j -0.0061489+3.44939e-17j -0.0256456+5.26947e-16j 0.0250511-0.0127532j -0.00367184+5.84381e-16j 0.0121399+0.0401056j 0.00478339-9.12508e-16j 0.0513062+0.0124675j -0.00819124+1.00837e-16j 0.00869463-0.00648564j 0.00322122-2.45027e-16j 0.00196097+0.00140343j -0.0333246-0.00292698j -0.000230344-4.68154e-16j 0.0319705-1.20742e-16j 0.0126571+0.00445616j -0.00864385-1.7063e-17j 0.0135987-0.00726589j -0.0127624+9.50003e-17j -0.0152467+0.000814731j -0.001464-1.27253e-17j -0.00576379-3.07485e-05j -0.0219564+9.33099e-17j -0.00448177-0.00450151j -0.0170393+6.78549e-17j -0.0060665+0.00171411j 0.00472047-0.00165255j 0.006255-3.14975e-17j 0.00608693-1.39104e-17j 0.0143844+1.82075e-16j 0.00390678-0.000247974j 0.015468-0.00674397j 0.0208427-6.19557e-17j 0.0194441+2.89016e-16j -0.0323933-1.5983e-16j 0.0188262-6.98116e-16j 0.0156319+0.0263157j -0.0241964-3.00416e-17j -0.00567233+0.00269286j -0.00927987+7.31654e-17j -0.00080829-5.8908e-05j -0.00208672+0.000392369j -0.0352549-1.94582e-16j 0.019966-9.15291e-17j -0.00568945-0.00112976j 0.00056671-0.000111847j 0.0227396-3.4388e-17j -0.0592187+6.21634e-17j -0.00570739+7.95742e-18j -0.0533633-0.00620816j 0.0174132-3.31075e-17j 0.00347948-0.00056067j 0.0175095-1.59268e-17j -0.032613-0.00140754j 0.0297879-2.20853e-17j 
