-0.142412+1.51509e-15j -0.0788243+1.05436e-15j 0.0715432+1.40064e-17j 0.0359625-3.2102e-18j 0.0140502+1.66902e-17j 0.00658512-3.58917e-17j 0.0413954+2.89143e-16j -0.0356941+2.45626e-16j -0.00194895-1.07372e-16j 0.027865-9.00001e-16j 0.0126213-4.09589e-17j -0.00472432+1.17088e-16j 0.0848882+1.19625e-16j 0.0701741+2.29791e-17j -0.0618719-9.81307e-18j 0.00475881+3.29049e-17j 0.0105054-4.37343e-17j -0.0142906+1.99443e-16j -0.00803745+1.13074e-16j 0.00795417-1.00622e-16j -0.0414653-2.27898e-16j -0.00370223+2.30695e-17j 0.0209084+2.35716e-16j 0.00675062-1.9858e-18j 0.034887-8.67054e-16j -0.0118549+2.4385e-17j 0.00923895+3.73222e-16j -0.00472372+2.53133e-16j 0.0332232+2.11308e-16j 0.0433862-5.39302e-16j -0.0510522+8.06789e-16j 0.0797336+6.91404e-15j 0.0496185-5.4902e-17j 0.0438312+2.25732e-15j -0.0239327-5.17937e-15j -0.0151713+2.86138e-16j 0.0151816+1.04901e-14j 0.00982361-5.91845e-16j 0.00568988+2.32529e-16j -0.0140205+1.97014e-17j -0.0146337+9.11315e-18j 0.0149503-1.78571e-16j 0.00271441+4.63037e-16j 0.00142929-5.06951e-16j -0.037128+8.03352e-16j -0.0326178-3.83661e-15j -0.0134851+9.50782e-17j -0.00346332-6.90558e-17j 0.00253634+1.77446e-16j -0.00374395+1.31037e-16j -0.0154835+2.35043e-15j 0.0286304-1.04143e-15j 0.00994553-9.53841e-16j 0.00365222+2.05071e-17j -0.0122754+8.95559e-17j -0.00325553-1.22096e-16j 0.00450368+6.39752e-17j 0.00671518-3.37481e-16j 0.0139462-9.5486e-15j 0.0300206+1.00381e-15j 0.0206808+6.09238e-17j 0.0255791+6.02156e-16j 9.59387e-05+3.94502e-17j -0.0111651+4.65675e-16j 0.0219007-9.87703e-16j -0.0157736+2.64198e-16j -0.00634144-2.9672e-16j -0.00683413+9.60014e-16j 0.0211468+3.80576e-16j 0.0380508+2.1478e-14j -0.000332643+1.1628e-16j -0.00731392-6.82708e-16j -0.0171187-1.08602e-16j -0.0111515+3.66753e-16j -0.0109909-6.20908e-16j 0.00451515+1.59926e-16j -0.0252193+7.40708e-17j 0.0362195+4.42814e-16j -0.0470272+9.29169e-16j 0.00307683-2.85449e-16j 0.0278969-2.32619e-16j 0.000503254+1.26287e-16j 0.0037873+2.72204e-17j 0.0168997-1.29677e-15j 0.00153494-4.33747e-16j -0.0153031-1.69993e-16j 0.00623819-1.42423e-17j 0.0211729+2.10635e-16j -0.00825563-5.04269e-17j 0.00939071+1.18641e-16j -0.024871+5.77328e-16j 0.0261065+4.27133e-15j -0.004866+4.0556e-16j -0.00702149-5.00836e-15j -0.0186534+1.58799e-17j 0.0136538+1.63632e-16j 0.00998584+3.26598e-17j 0.0268707+2.7407e-15j -0.00307009+1.6201e-16j 0.0282506+2.90223e-16j -0.030019+3.95259e-16j -0.0281574+2.87083e-16j 0.0533468+1.60045e-15j -0.0370198-3.48074e-16j -0.0208674-3.24478e-16j 0.0293943+3.68892e-17j -0.00185744+2.82545e-17j 0.000191276+2.2669e-16j -0.034485+7.15007e-17j 0.0151993-3.11518e-16j -0.000774915-7.64936e-17j -0.0261739+4.13766e-16j -0.0394723+6.16894e-16j 0.0839962+3.0655e-16j 0.0228477+3.62652e-16j -0.00756308-7.53885e-17j -0.00331612-2.48105e-16j 0.0268104-3.00858e-16j -0.0488171+1.31982e-15j 0.0361078-1.6484e-16j -0.0593681-1.11377e-17j -0.000841432+4.50481e-16j -0.0121074+6.8186e-17j 0.00829516+9.39967e-18j 0.00523181-7.36654e-17j 0.0391644+3.64007e-17j 0.0410792+2.81918e-15j 0.00730313-1.85047e-17j 0.0114679+7.25113e-17j 0.0382789-1.79795e-16j -0.0368232+1.49143e-16j 0.0208505+2.35997e-16j -0.0864827+2.46719e-16j -0.0479388+7.6365e-17j 0.0658996-6.77499e-16j 0.114205+1.01e-15j 
-0.0793503+1.32121e-16j 0.0867946+1.15102e-16j -0.0431938+3.44215e-18j -0.0603182-9.18632e-17j -0.0114775+4.51948e-18j -0.0122068-3.22378e-17j -0.00327479-2.292e-17j -0.0472818+4.02015e-16j 0.0504946-5.1621e-17j -0.076207+2.46181e-15j 0.0124659-4.75531e-17j 0.000346129-2.04444e-17j -0.000221844+4.97716e-17j 0.0271709-6.27109e-17j 0.06798-4.70828e-17j 0.0329187+4.492e-18j 0.0321116+1.02734e-16j 0.0139365-1.6905e-16j 0.00284101-1.49153e-16j -0.00845957+3.59074e-17j 0.00169378+1.5973e-16j -0.0100421-2.88487e-16j -0.0581803-5.02109e-16j -0.0320197+9.61722e-17j 0.000903743+6.69017e-17j 0.0257824+5.17896e-17j -0.0282188-1.50204e-15j -0.0812172-4.41237e-16j -0.0382915+1.88342e-16j 0.000299488-4.36554e-16j -0.0568811+4.06102e-16j 0.0166493+8.8764e-16j -0.0120907-1.96974e-17j 0.0281568+9.25727e-16j -0.00891687-2.76924e-15j -0.0593511+5.78513e-16j 0.0211127+1.49236e-14j 0.0164398-2.6877e-15j -0.0486615+1.40692e-15j -0.0121503-2.31663e-16j 0.00448802+5.41376e-16j -0.0249371+6.1813e-17j -0.0406742-9.5294e-16j 0.0230007+3.62377e-17j -0.0258812-3.07069e-16j 0.0540173+7.68066e-15j 0.00540339+1.23904e-15j 0.00820188+1.65193e-16j 0.0322461+9.08134e-16j -0.0273183-7.85518e-16j 0.0415746-4.42029e-15j -0.00261313+7.93224e-16j 0.000895431+1.29506e-16j 0.00982378+3.06288e-16j -0.0514591-6.4839e-16j 0.0142368+9.61846e-16j 0.00937728-1.21152e-16j 0.044226+1.45725e-16j -0.00687458+4.81909e-15j -0.0059909-7.28614e-16j -0.0121422+1.04513e-17j 0.00147472-2.08941e-16j 0.0303109+7.27943e-16j -0.0107505-1.65117e-16j -0.00170666-1.56225e-16j 0.00228416+4.16263e-16j 0.0171924+4.48415e-16j -0.0119416+3.01906e-16j 0.0108439+3.66121e-17j 0.0397522+2.25695e-14j 0.0234795+1.76326e-16j -0.023676-1.5485e-15j 0.0102429-4.85114e-17j -0.0171255+2.50723e-16j 0.00953889+2.92845e-16j 0.000636394-2.00136e-16j -0.0250691+1.17945e-16j 0.0131415+9.44663e-17j -0.00568471+1.02334e-17j -0.0070873-4.78045e-16j 0.00182291-1.59295e-16j -0.00791726-6.75002e-16j -0.00805566+1.34523e-16j 0.012279-1.01161e-15j 0.0254135+5.67724e-16j -0.0240132+1.94608e-16j 0.0295496+1.42495e-16j 0.0159048+3.18764e-16j 0.000639418-3.88879e-16j 0.0484605+1.11875e-15j -0.0224882-1.44858e-15j -0.0590411-1.19782e-14j -0.0258317-8.48577e-16j 0.00817658+6.86936e-15j 0.0102797-1.38301e-17j 0.0107964-8.23276e-17j 0.00637898+1.34709e-16j -0.00211201-1.65439e-16j 0.0171889-1.00571e-16j 0.00288308+9.3876e-18j 0.00983399-3.78219e-17j -0.00869499-4.83126e-17j 0.0175671+3.67948e-16j -0.015633+3.12027e-17j 0.0299792+7.89339e-18j 0.0159587-2.8352e-17j -0.00390919+8.0457e-17j 0.0202918+2.55384e-16j 0.00241369+4.4741e-17j 0.0311739-4.19205e-16j -0.0182754+6.09465e-17j -0.010363+1.13377e-17j 0.0321338-3.09034e-16j 0.0238625+1.26359e-16j 0.00621937+7.34343e-17j 0.0234941-3.82043e-17j -0.00475653+1.05538e-17j -0.00782998+3.05754e-16j -0.0319753+8.3517e-16j -0.0293637+1.96614e-17j 0.0284231+2.16072e-16j -0.0265119+1.50551e-15j -0.0433062+2.80106e-17j -0.00789337+4.42112e-17j -0.0135737+5.22969e-17j 0.00298175+4.74163e-17j -0.0533628-3.69161e-15j -0.0217061+6.37117e-17j 0.0263593+8.78641e-17j -0.0804763+4.69247e-16j -0.00928073+1.18836e-16j -0.00420775+3.37177e-17j 0.0221942-5.03715e-17j 0.0125529-2.77094e-17j -0.0676229-1.36451e-15j 0.0887528+1.98016e-15j 
0.0619547-1.55817e-16j -0.0463676-2.29628e-16j -0.0890938-2.37436e-16j 0.0685596+2.91842e-16j -0.0054769-1.05811e-17j -0.0267256-9.20163e-17j 0.0417356+3.41079e-16j 0.026517-9.50642e-17j 0.0148335+9.13167e-17j -0.0228428+7.31932e-16j 0.0317577-8.70312e-17j -0.0409549+5.83698e-17j 0.0333075+8.28428e-17j 0.0211258-2.66553e-17j -0.0285754-7.96806e-19j -0.0547272-8.04221e-17j -0.0455979-1.21364e-16j 0.00436755-2.23297e-16j 0.0304804-1.35917e-16j 0.0184958+1.78547e-17j -0.000653928-1.96539e-16j -0.0267741-2.11978e-16j 0.00588772-9.80317e-17j 0.0530062+9.6578e-17j 0.0081275-2.29521e-16j -0.0773889-7.21925e-17j -0.0195977-5.71763e-16j 0.0173566+4.60941e-19j -0.0170301+9.0337e-17j -0.000830148-1.3706e-17j 0.0129279+1.3639e-16j 0.0717649+6.82832e-15j 0.00692197-1.15089e-16j -0.0139682-8.7657e-16j -0.00748357-1.96546e-15j -0.0164888+2.07427e-16j -0.0205962-1.5152e-14j 0.0161558+1.21487e-15j 0.0421635+5.67106e-17j -0.0415588-3.80712e-16j 0.00632973+2.96126e-16j 0.0579319+9.72859e-18j 0.0333512+5.25661e-16j -0.0147545+2.75297e-16j 0.0461916+2.40609e-16j -0.0420222-6.00053e-15j 0.0145008-1.27007e-15j -0.00701559+4.9488e-16j 0.0145821-4.46576e-17j 0.0148908-2.41722e-17j -0.0382798+3.85589e-15j -0.00981668-6.78858e-16j 0.00630376-1.61826e-16j 0.00590084+2.43407e-17j 0.00691959+1.53079e-16j -0.0085689-4.02773e-16j -0.027705-3.58902e-16j -0.0301915+6.32848e-17j -0.0314925+2.15772e-14j -0.016189-6.83916e-16j -0.0164167+5.05342e-16j 0.00552525-5.40152e-16j 0.0349836+4.50508e-16j -0.0135276-9.74936e-17j 0.0257643-6.10027e-16j 0.00817532+9.66026e-16j 0.00717975+7.10715e-16j 0.0246123+9.41185e-16j -0.00419592+1.04538e-15j 0.0200538+1.20081e-14j 0.0285668+2.71915e-16j 0.054837+3.39886e-15j -0.00181722+6.8786e-16j -0.0122839+8.64122e-16j 0.0127424-1.25307e-16j 0.0188965+9.4828e-17j 0.0392876+7.82584e-17j 0.00352645+2.99431e-16j 0.0103176+9.79227e-17j -0.0286189-7.775e-16j 0.0057955-1.32048e-16j -0.0150552-9.34702e-16j 0.0267356-3.01793e-16j 0.00170218+3.36166e-16j 0.00968549+7.06907e-16j 0.0317457+4.36475e-16j -0.0194484-1.00347e-16j -0.00605126-9.97309e-17j 0.0204171-9.94258e-17j -0.0437406-1.5419e-15j -0.0147101-9.03515e-16j -0.0260309-5.47541e-15j -0.00388591-1.36162e-17j -0.00885164-6.47619e-15j -0.0117303+4.29011e-17j 0.0170552-6.08362e-17j 0.0115144+2.99047e-16j -0.0284474-2.87862e-15j 0.0194369+2.18103e-16j 0.0135005-2.76258e-17j 0.017591-1.32953e-16j -0.00924058-3.05214e-16j -0.0189583-7.20137e-16j -0.0325318-5.72328e-16j -0.0211628-2.03356e-16j 0.0125702+5.61949e-17j -0.000793884-3.64198e-17j 0.0331172+2.47874e-16j 0.00118022-8.84267e-17j 0.0172439-1.92482e-16j -0.0170525+1.56597e-16j -0.0338827+2.64054e-16j 0.0255095-1.29584e-16j 1.183e-05+1.44224e-16j 0.0218919+1.15611e-16j -0.0578441-1.48746e-16j 0.00831889-1.91757e-16j 0.0329888-4.18074e-16j -0.00168021-7.70257e-17j 0.0021021+5.59196e-17j 0.00402107-1.21183e-16j 0.0212183-1.37355e-15j 0.0293344+9.23667e-18j -0.0495157-2.12136e-18j 0.0389466+7.44786e-17j -0.056659-1.26712e-16j -0.0133894-9.62823e-16j 0.0153517-2.84022e-18j -0.0341805-2.08187e-16j 0.00302224-5.59989e-17j 0.0573461-2.9991e-16j -0.0132462-4.6289e-16j -0.0252069-2.36341e-17j 0.0698172+1.22439e-16j 0.0631971+1.28776e-15j -0.075212-1.8464e-15j 
0.0786152-7.84324e-16j 0.0315578-5.61053e-16j 0.0285521+3.97712e-17j -0.0172806-5.76811e-17j -0.0647152-4.0908e-17j 0.0545669+8.13768e-18j -0.000132936-3.88422e-17j 0.0240327-2.0073e-16j -0.00805292+3.1126e-17j -0.0110443+3.9431e-16j 0.00439495-7.68619e-17j -0.031686-1.05306e-16j -0.054717-9.50559e-17j -0.0230206+2.98507e-17j -0.0036475+3.92026e-17j 0.00270442+7.03669e-18j -0.0167339+1.22685e-16j 0.0245229-3.58888e-16j 0.00252079+2.79441e-17j 0.0232087-5.02e-17j 0.0550965+2.5886e-16j 0.00776959+2.66715e-16j 0.0085885+1.32476e-16j -0.0242272-9.06498e-17j -0.0588966+1.45529e-15j -0.0122542-1.02168e-17j -0.0234328-1.26761e-15j 0.00331033-2.65065e-16j 0.0188945+9.92111e-17j -0.0165372+3.4751e-16j 0.0169967-5.93302e-16j -0.0888061-8.04297e-15j -0.0553775+1.11565e-17j -0.034644-1.70463e-15j 0.025875+5.43073e-15j 0.0178912-3.47079e-16j 0.00582519+4.35356e-15j 0.00413715+7.55863e-17j 0.00360463-1.18512e-16j -0.00659324-1.95971e-16j 0.0260773+2.55798e-17j 0.0118595+8.2938e-17j 0.0424754+1.40443e-15j -0.00714815+9.54785e-17j 0.0229526-9.05075e-16j 0.02021+2.49073e-15j 0.00392978-3.20418e-16j -0.0245107+1.33362e-16j -0.000165719-3.90642e-16j 0.000991578-2.01028e-16j 0.0139025-2.46189e-15j -0.00522381+3.84566e-16j -0.0203508+7.74439e-16j -0.0178897-8.93399e-17j 0.0276363-2.09666e-17j -0.016817-9.8904e-17j -0.0360511-2.26911e-17j -0.00898295+1.205e-16j 0.0131151-9.09993e-15j -0.00211698+1.69559e-16j -0.0176026+3.82555e-17j -0.000540354-2.32884e-16j -0.0220817-2.7808e-16j -0.012207+4.11415e-17j 0.0334442-4.05421e-16j 0.0131751+8.52479e-16j 0.00747241+3.77563e-16j 0.00188848-9.66211e-17j -0.00674043-8.30626e-16j -0.00944956-5.81517e-15j -0.0801629+1.44331e-16j -0.0136361-3.29059e-16j 0.0283927-1.30663e-16j 0.0648191-2.02563e-15j 0.0372973+1.53472e-15j -0.00978189-4.61349e-16j 0.00244202-6.96052e-17j 0.00725017-4.08291e-16j 0.0558819-1.53186e-15j 0.00263503+4.93802e-16j -0.00651933+3.99355e-16j -0.00528923-5.36728e-16j -0.0134878-7.68002e-17j -0.0323713+1.92117e-15j -0.00723723+2.7543e-16j 0.0175412+1.32804e-16j 0.0205555+4.39303e-18j -0.044998-4.04119e-16j 0.0048976+2.00815e-16j -0.0118982-1.3895e-16j 0.0184591+3.18737e-16j -0.000321311+4.33925e-16j 0.000748164+3.15015e-16j -0.0145645-1.0751e-14j -0.0148263+3.48789e-16j -0.0653848+3.36167e-16j -0.0500909-4.96619e-16j -9.33975e-05-1.65067e-16j -0.0221667-2.11287e-16j -0.0187072-6.85323e-17j -0.016812+3.36209e-16j 0.00794477+2.16591e-16j -0.0418916-9.91546e-16j 0.0342733+3.30011e-16j 0.0239574+2.12251e-16j -0.0112312-1.28285e-16j 0.0229904-6.36889e-17j 0.00114198-3.37881e-17j -0.0124129-4.01826e-17j -0.0273989+5.01934e-16j -0.0181553+2.31831e-16j -0.00652972+1.55133e-17j 0.0428909-6.11237e-16j -0.058268-9.43189e-17j 0.00562474-1.18902e-16j 0.00546032+3.34787e-17j -0.00928062+3.47549e-16j -0.0384752+5.20676e-16j 0.029633-7.54707e-16j -0.0412151+1.14567e-16j 0.012016-6.95907e-18j -0.0108301+5.98602e-16j 0.0109838-7.6967e-17j -0.0157434+4.12212e-17j -0.000535864+2.43542e-17j -0.000117633-3.62928e-17j 0.0182299+1.25482e-15j -0.00179454-2.9572e-17j -0.0220386-5.06398e-17j -0.00544883+1.08185e-16j -0.0190295-3.85251e-16j 0.0651413-4.58917e-16j 0.0338949-6.52302e-17j -0.0248314-4.26304e-17j -0.0288097+5.05348e-16j -0.0696327-6.85811e-16j 
-0.0178016+1.69134e-16j -0.0163224+1.7881e-16j 0.0683719+1.68605e-16j -0.042687-2.10806e-16j -0.0888172-1.18496e-16j -0.061593-7.25775e-17j 0.00594782+9.27132e-17j -0.000488777-1.34495e-16j -0.0506224-3.18235e-17j 0.0111462-4.03585e-16j -0.0548216-4.86248e-17j -0.0241334-1.1004e-16j -0.0201972-1.24921e-16j -0.0352701+1.52701e-17j 0.00324237+5.88368e-17j 0.0125537+1.08151e-17j 0.023016+1.65869e-17j -0.0493327+6.46537e-16j 0.00144015+1.9324e-16j 0.0356087-7.35724e-17j 0.0508019+2.64281e-16j 0.00618368+3.04314e-16j 0.0323631+2.75999e-16j -0.0259914-1.01628e-16j -0.0117929+1.38644e-16j 0.0135455+1.5227e-17j 0.00484204-1.16559e-16j 0.00885168-1.57792e-17j 0.0376401-1.5843e-16j -0.0224875+5.72692e-16j 0.059821-6.67679e-16j -0.0685409-5.89934e-15j -0.0193515+8.78458e-17j -0.0190637-6.24234e-16j -0.000291765+8.00741e-16j 0.0534849-8.05722e-16j 0.00814742+6.01773e-15j -0.0028485+1.12307e-15j 0.0281555-9.30416e-16j 0.0110031+2.13867e-16j -0.0177327-4.46138e-16j -0.0185691+9.19238e-17j 0.0223921+1.06587e-15j -0.0143478+2.47447e-16j 0.00214603-8.1851e-16j 0.0115548+1.92764e-15j 0.0155697-1.52485e-16j 0.00876074+4.43819e-17j -0.0036469-3.57749e-16j 0.016702-1.04487e-16j 0.0243934-3.7749e-15j -0.0358321+9.48935e-16j 0.00380024+5.31212e-16j -0.00783061-5.42229e-16j 0.00196496-1.86423e-16j 0.0206911+9.0051e-16j -0.0442765-8.22441e-17j 0.0139249+5.01008e-17j 0.0184939-1.25617e-14j 0.0130599+5.90364e-16j 0.00838565-4.00868e-16j -0.00491298-4.50926e-17j -0.0428299-8.22324e-16j -0.0113996+2.34915e-17j 0.0119352+2.74262e-16j 0.0176496-1.70375e-16j -0.0337587-1.59963e-16j 0.0168871+4.36575e-16j -0.00617419+3.28569e-16j -0.0298142-1.71411e-14j -0.025418-7.10931e-18j 0.00414122+3.63223e-16j -0.0186327-4.44304e-16j 0.0356784-5.73109e-16j 0.00900606+4.21648e-16j -0.00886668-2.70743e-16j -0.0270222-4.04601e-16j -0.0152869-6.37829e-16j 0.0174393-3.0572e-16j 0.0130611+5.55171e-16j 0.0373906+4.54192e-16j 0.00224757+7.46757e-16j 0.0111359-1.31564e-16j -0.0188332+7.17849e-16j -0.0156708-7.33969e-16j -0.0193231-3.75891e-16j 0.0451865+2.33329e-16j 0.0089672+3.37319e-16j -0.00647413+5.04885e-16j 0.00985897+5.327e-16j 0.0228804+1.28941e-15j 0.0476388+1.03738e-14j 0.0636746-1.31774e-16j 0.0298705+2.06545e-14j -0.019518+2.79994e-16j 0.0108922-1.56401e-16j 0.0539608+4.47508e-16j 0.00274678+3.35834e-16j -0.00903887+2.8383e-16j 0.0406727+2.32659e-16j 0.0422133-3.00466e-16j -0.0213266-6.44942e-16j 0.0409879+1.32499e-15j -0.00479184+1.70977e-16j -0.0195456+2.51684e-17j 0.00472193+5.80468e-17j 0.0212413-3.0628e-17j 0.00537821+7.54608e-17j -0.0217457-6.35552e-17j -0.0265116+2.77595e-16j 0.0101533+4.72131e-17j -0.0217535+3.03952e-16j -0.00464704+1.36275e-16j 0.0119813+1.3762e-16j 0.0309294+2.49537e-16j 0.0092795+8.45535e-18j 0.0045295+2.04509e-16j -0.0349027+3.92788e-16j 0.0022226+1.07876e-16j -0.00458725-4.10633e-17j -0.0284673+5.43226e-17j -0.0212567+1.52344e-15j -0.0229911-2.6445e-17j 0.0122121-3.94941e-17j 0.0167527-1.09971e-16j -0.0398045-1.3128e-17j 0.0381668+2.69154e-15j 0.0115527+7.96713e-17j 0.0445904+3.00922e-16j 0.00291586+2.58996e-17j 0.0572198-8.85905e-16j 0.0404007-7.78708e-16j 0.0141217+9.66425e-17j -0.0865009-1.09255e-16j 0.00649445-3.84796e-16j 0.0401336+6.21685e-16j 
-0.0171459-2.19895e-16j 0.0478734+5.44427e-17j -0.0986431-3.24869e-16j -0.0613611-3.0913e-16j -0.0183471-1.31548e-16j 0.0162834+3.05519e-17j 0.059016+6.63892e-16j -0.000370673+5.526e-17j 0.0488892+1.57994e-16j -0.00432395+1.41506e-16j -0.0165854-2.0164e-16j -0.0877779-4.03731e-16j -0.0203534-2.12152e-16j -0.0115397-6.07405e-17j 0.0446284+1.79522e-16j 0.021603+1.04309e-16j -0.0140323-6.4002e-18j 0.0156549-2.71997e-16j 0.000534206-1.35492e-16j -0.0291046+3.51294e-17j 0.0100666+9.91921e-17j -0.0268177-3.16413e-16j -0.0179424-2.63503e-16j -0.028412-1.39438e-16j -0.0622573+1.33187e-15j 0.0411957+1.72276e-16j -0.0195666-1.1782e-15j -0.0865105-7.63072e-16j -0.0920824-2.34688e-16j 0.0171945-3.98895e-16j -0.0667774+2.56239e-17j -0.0427168-4.87754e-15j -0.0501784-3.34366e-16j -0.024514-2.26779e-15j 0.00985621+3.96618e-16j -0.0893219+4.47757e-16j 0.0125361+9.14801e-15j 0.00490049-2.93327e-15j -0.0711941+1.35945e-15j 0.0147095-1.18356e-16j 0.0515356+9.8365e-16j -0.043199+1.68061e-16j -0.0510526-1.96713e-15j -0.00598186+3.65729e-16j 0.0220475-6.37889e-16j 0.0711919+8.83403e-15j -0.0166017+1.1053e-15j -0.00927117-2.4548e-16j 0.031315+1.51908e-15j -0.056584-1.51819e-15j 0.0182527-1.20938e-15j -6.80509e-05-1.92566e-17j 0.0137661+9.69396e-17j 0.0213826+8.60166e-16j -0.0209996-1.62226e-16j -0.00601377-2.44459e-16j 0.0185757+2.59815e-16j 0.0423111+5.97911e-16j 0.019474-1.29322e-14j 0.0086606-4.35003e-17j -0.0268115-2.69621e-16j -0.0229481-7.46478e-16j 0.0711765+1.47456e-15j -0.0162326-1.19507e-15j 0.000329394+3.209e-16j 0.0276556+1.75264e-15j 0.060093+2.04249e-15j 0.0160575-1.37513e-15j -0.0512277-1.31688e-15j -0.000323926+2.19842e-16j 0.00640128-5.91534e-17j 0.0247767+1.51556e-15j 0.0169712+5.05092e-16j -0.0162755+8.64226e-16j 0.00448511-1.69177e-16j 0.019099+2.86213e-16j -0.000655494+1.27124e-16j 0.01976+4.05776e-16j -0.023624+1.86689e-16j -0.0301961-1.12505e-15j -0.0130969-2.11817e-16j -0.0223683-1.35448e-15j 0.0320309-2.04661e-16j -0.00103983-8.53764e-18j -0.00142579+3.19219e-16j -0.00236748+1.59085e-16j 0.0612858+1.67881e-16j -0.0401932-2.07514e-16j -0.00122393-2.45383e-16j 0.0164173+4.25965e-16j -0.0366291-1.36543e-15j -0.0517265-1.14394e-14j -0.0463186-3.56585e-16j -0.0127927-8.13433e-15j 0.0255686-1.15559e-16j 0.0126218-7.11326e-17j 0.0141012+2.56983e-16j -0.0172426-1.71075e-15j 0.00587621-2.99641e-17j 0.010702-7.57298e-17j 0.00312752-1.24301e-16j -0.000344261-2.77802e-17j -0.0151044-6.29076e-16j -0.0207249-3.27746e-16j 0.0028248-1.94126e-16j 0.00613415-4.7107e-17j -0.000493373+5.78287e-17j 0.00918723+1.83549e-16j -0.0162466-7.35715e-17j 0.0471707-4.43993e-16j -0.00744202+5.45744e-17j -0.0226829+1.89933e-17j 0.023665-1.1586e-16j 0.0560996+4.08389e-16j -0.000252464+1.18944e-16j 0.00787463-5.16042e-17j 0.00311503+1.46213e-16j -0.0189196+1.8317e-16j 0.00746681-6.4211e-17j -0.0255026-1.3625e-16j -0.0418417-2.19734e-16j -0.0111269+9.62412e-16j -0.0251037-6.10235e-17j -0.0266924-1.3437e-16j 0.0530207+1.33073e-16j -0.034724-1.35695e-16j 0.0138012+1.0353e-15j 0.0372774+1.93893e-16j -0.00259434+7.086e-17j -0.0646943+1.11337e-16j 0.0069719+9.98748e-17j -0.01125-6.19071e-17j 0.0421207+1.2328e-17j 0.0656653+1.42545e-16j -0.0134145-3.35953e-16j 0.0237581+5.91183e-16j 
