3.63363e-17+0.027305j 1.86614e-18-0.00544348j -3.19116e-17+0.00340641j 5.66355e-17+0.045824j -6.98773e-19-0.00703004j -1.73972e-17-0.00359509j -2.49479e-16-0.026877j 4.9687e-17+0.0400389j 1.85517e-16+0.018901j 7.44628e-18+0.0210362j 7.77342e-17+0.0378243j 6.81356e-17-0.00610984j -2.00161e-16-0.0163066j 1.72499e-18-0.0240536j -1.09826e-16+0.0334622j 4.44945e-17+0.0171342j 3.52222e-17-0.00681563j 2.2245e-17-0.00258945j -2.74176e-17-0.0410013j -4.57601e-16+0.0193808j -7.21844e-17+0.0239066j 2.22729e-16+0.00971102j -1.20165e-16-0.0265305j 7.71465e-15+0.0262661j 3.65107e-16+0.011703j -1.00009e-16+0.00708518j 9.3631e-17+0.0216251j 4.48991e-16+0.0267708j -5.52888e-17+0.00269838j -4.00119e-16-0.00834227j 5.94398e-16-0.020044j -1.18276e-16-0.0081613j -9.03231e-17+0.00556484j -2.05239e-16+0.00643353j -1.37069e-16+0.0171779j 6.60245e-17-0.000491447j 2.68527e-16-0.00545591j 1.12775e-14+0.0179545j 6.38905e-16+0.00478305j -3.23033e-16-0.0339424j 3.27229e-16+0.000289338j -1.55543e-16-0.0171905j -3.52797e-16+0.00827411j 1.02371e-15-0.0147644j 3.51578e-17+0.011319j 1.11031e-16+4.88758e-05j -3.92132e-16-0.0103826j 4.5045e-16+0.0170347j -9.00129e-17+0.00203619j -3.59042e-17+0.015677j -2.82798e-17-0.0109477j -3.61599e-16-0.0196093j 7.57525e-17+0.000325175j -2.10477e-16-0.00130208j 2.57664e-17-0.00913289j -8.04416e-17-0.00994716j 9.8977e-17+0.00074013j -2.93284e-16+0.00783685j -1.26533e-16+0.00689527j 1.18677e-16+0.00310411j 7.45372e-17+0.00559505j 1.35578e-16+3.16113e-05j -6.44196e-16-0.0140374j 2.18604e-16+0.00522558j -1.20355e-14-0.0193426j -7.19446e-17+0.00102821j 6.79253e-16-0.00634396j -1.63846e-16-0.0147366j -3.77917e-16-0.00302788j -1.70772e-16-0.0195662j 2.09145e-16-0.00402496j 1.19887e-16+0.031164j 3.00341e-16-0.00677017j -3.22689e-16-0.000723442j -1.68834e-16-0.00761408j 1.06354e-16-0.0186269j -2.47677e-16+8.16119e-05j -6.29444e-17-0.00249439j 7.44717e-18+0.00746428j 8.30707e-17-0.00590284j -1.61478e-15+0.0134651j -2.07728e-16+0.00564273j -8.46721e-16+0.0120759j 6.71969e-16+0.0100283j -1.94136e-16+0.017696j -2.69159e-16+0.00789509j 1.886e-15+0.0324812j -1.0784e-13+0.0337015j 2.16117e-15-0.00537099j -5.96208e-15+0.027216j 1.61973e-15+0.004955j -5.71074e-16-0.0127308j -9.11949e-16+0.0101091j -1.17914e-15+0.0317328j 7.64825e-16+0.0110696j -2.28334e-16-0.0103945j -2.25253e-15+0.0274195j -2.53475e-15-0.00669563j -1.87168e-15+0.0281075j -4.4896e-16-0.0232549j -1.13585e-16-0.00124551j 2.34544e-16-0.0414652j -2.6589e-15-0.0526868j -3.9517e-17-0.00357831j -2.28339e-16+0.00121579j -1.11693e-15+0.0166407j 2.22562e-16+0.00445002j 6.5691e-16-0.00440706j 2.05773e-16-0.00378733j -1.62326e-16-0.00175271j -1.50527e-16+0.00861264j 6.73264e-14-0.0017274j -4.66282e-17+0.00982814j -8.38334e-16+0.00159443j -2.09029e-17-0.011141j 3.10543e-16+0.000989194j 1.65319e-18-0.0135041j 4.59219e-16+0.0162522j 1.48811e-16+0.00140049j -1.99957e-16-0.00681507j -2.18738e-16+0.0115142j -5.46577e-16-0.00206071j -5.96801e-17+0.0194992j -1.09507e-16-0.0178411j 5.92737e-17-0.00997889j 9.96723e-17+0.00135619j 5.82455e-17+0.00185437j -3.84918e-16-0.00721349j 4.83215e-16-0.00453421j 4.12264e-19+0.0178399j -7.30964e-17+0.0136512j -8.9457e-16-0.016313j -9.70097e-17+0.00471989j -1.48827e-16+0.000259714j -1.36294e-16+0.00227953j 2.80698e-16-0.0151547j 1.82633e-16-0.0021064j 1.33111e-16+0.000677002j 1.36523e-16-0.00527866j 3.69168e-18-0.0151386j -1.76766e-13-0.0167655j -1.53852e-16-0.00371345j -8.75035e-17+0.00141129j -1.30175e-16-0.00354132j -1.05547e-15+0.0192567j 1.12373e-16-0.0170665j -2.40339e-17-0.0178166j -1.60263e-15-0.0147944j -3.91388e-17-0.00311235j 3.28087e-17+0.00157274j 3.74601e-17+0.0199526j 1.42813e-16-0.00336176j 1.31108e-16+0.0093254j 1.14248e-15+0.0162593j 3.78659e-16-0.0188636j 1.87641e-16-0.010465j 5.452e-17+0.00943642j -1.31428e-17-5.29502e-05j -1.03372e-16-0.0220306j 9.49985e-17+0.0215511j 6.89974e-18+0.0041306j -3.90363e-17+0.00466906j 1.01451e-17+0.00175089j 1.96898e-17+0.00863129j -9.52633e-17-0.0146662j -3.8249e-16-0.0161944j -1.48875e-17-0.0017257j 2.99397e-15+0.00754033j -3.90433e-18+0.0245761j 1.07677e-17-0.0182387j -1.10122e-17-0.00630378j -8.77814e-18-0.0207281j -4.91156e-17+0.0134384j -2.87414e-17-0.0323508j -3.73424e-17-0.000563348j 8.95246e-18-4.86346e-05j 6.99476e-18+0.0123438j -4.9372e-16-0.0564803j -1.10114e-17-0.018709j -5.36306e-17-0.00239307j 1.8336e-18-0.00646004j 1.62743e-17-0.0042731j -1.54502e-16-0.0157797j -2.5129e-18+0.0110934j 9.72843e-18+0.00375435j -5.55917e-17-0.0444581j 3.21858e-17-0.0289245j 3.60511e-17+0.00707902j 6.4402e-18-0.0152428j 7.03099e-18+0.00696578j 1.93493e-17+0.0133676j 3.07225e-18-0.00325977j -2.85201e-17+0.0329311j 2.67503e-17-0.0120087j -4.38188e-18-7.25557e-05j -2.07509e-17-0.0152748j 
1.15205e-17+0.0017614j 1.05242e-17+0.0243762j -1.35512e-17-0.0370338j 3.2067e-17+0.00228119j 7.03879e-18+0.00968905j -1.66559e-17-0.0178187j 3.08522e-16+0.039338j 2.69263e-17+0.0126315j 3.14805e-16+0.0349345j -5.03241e-17-0.0385468j 3.419e-17+0.00679734j -2.74835e-17+0.00724578j -3.40769e-16-0.0299404j 2.04736e-17-0.00826992j 1.21105e-16-0.0189429j -1.80891e-17-0.0100836j -1.68839e-16+0.0174059j -2.90127e-17+0.0204191j 3.09286e-17-0.00964672j -2.41568e-16+0.0128043j 3.55678e-17-0.00393907j 5.59173e-16+0.0489204j -5.5442e-17-0.0123818j -2.25326e-15-0.00780214j 1.49357e-16-0.0194555j -1.05257e-15+0.0162333j 8.64106e-17+0.023267j -2.65425e-16-0.0150612j 1.77226e-16-0.0344008j -3.38985e-16-0.00658816j -1.11924e-15+0.0313153j 3.78859e-16+0.00787106j 1.63367e-16+0.00451427j -5.43182e-16+0.0185982j 1.76481e-16-0.0178456j 2.75428e-16+0.0110154j 7.42604e-16-0.0131853j -1.12854e-14-0.0171332j -3.78856e-16-0.0179989j -7.80906e-17-0.0094966j -1.32826e-16-0.00319183j 1.85347e-17-0.00310272j -4.19698e-16+0.0182617j -1.05134e-15+0.0141091j -8.50282e-17-0.00129049j -4.20715e-17+0.00285123j -4.36252e-17-0.000899863j -2.30663e-16+0.0048457j -1.87395e-16-0.0198243j 9.89199e-17+0.0148754j -5.65514e-17+0.00645156j 1.20909e-16+0.00466857j 1.34971e-16-0.00985682j -9.69568e-17+0.00413468j -2.50939e-16+0.00863746j 1.51379e-16+0.00630017j -3.74236e-16-0.0197307j -7.65235e-17-0.00390554j 9.65107e-17-0.000467303j -6.71388e-17-0.0176554j 1.38556e-17+0.00135558j 1.62296e-18-0.00126508j -6.82711e-16-0.0175893j -1.09099e-16-0.0151341j -8.57389e-15-0.0138115j -8.66103e-17-0.00199965j 2.27246e-16-0.00421727j -2.21842e-16+0.00020269j -1.22919e-15+0.00283887j 1.53453e-16-0.0106085j -3.10096e-16-0.0163341j -1.77363e-16+0.00722793j 2.24264e-16+0.00773443j 1.53187e-17+0.00564103j 1.61282e-16+0.0168124j -5.4294e-17+0.00463413j 3.63394e-15+0.007244j -1.12308e-15+0.00305297j -2.45878e-16+0.0210623j 2.5105e-16+0.00640041j 2.61391e-15-0.0232059j -1.9617e-16+9.30157e-05j 6.87491e-16+0.000771547j 1.82114e-16+0.0207088j -5.29038e-17+0.00538406j 7.50451e-17+0.0426424j 8.76605e-16+0.0366957j -4.33158e-14+0.0138586j 3.30161e-15-0.0181178j -8.13586e-15+0.0338725j 2.48704e-16+0.0154352j -2.49672e-16+0.0216419j -3.61293e-16+0.00297288j 2.2312e-16+0.00304041j -1.52822e-19-0.00919407j -6.3381e-16+0.0243155j 1.22499e-15-0.0103868j 2.12421e-15-0.00676687j 1.42653e-15-0.015139j 5.23852e-16+0.0268605j 2.66153e-16+0.00143836j -1.04049e-16+0.0370498j 1.89275e-15+0.0346421j 2.18727e-16+0.0054977j 1.52541e-16+0.00403005j 4.60409e-16-0.00426051j -8.6669e-16-0.00169992j -2.55072e-15+0.0102726j -6.61944e-16+0.0151208j 6.64857e-16+3.768e-05j 1.00594e-16+0.00294802j 3.38967e-13-0.00857398j 1.22521e-15+0.00858591j 2.64805e-15-0.0160578j 2.30937e-16-0.00112627j 2.85941e-17-0.00753949j -1.14355e-16-0.00917696j 5.30626e-16+0.0154593j 1.08729e-16+3.63436e-05j 2.97035e-16+0.00780369j -7.65031e-17+0.00924178j -6.23565e-16+0.00386558j -3.58277e-16+0.0163608j -2.77972e-16-0.00950559j -6.50217e-17+0.00440942j 1.47292e-16+0.00167984j 4.29246e-17+0.0133792j -5.82901e-16-0.0189467j -1.7629e-16+0.00903435j 1.95813e-16+0.0129751j 2.24518e-18+0.00266793j -1.36106e-15-0.0280853j -5.05452e-16-0.0062271j -8.22024e-16+0.0272857j 1.38995e-16-0.0148899j 1.85889e-16-0.00397504j -1.29991e-16+0.0190112j -9.98009e-17-0.00986638j -6.33362e-17+0.0124179j -3.06342e-16+0.0044796j -3.04118e-14-0.00287561j 3.1068e-16-0.0238402j -1.23671e-16-0.0216128j -1.33914e-16-0.0196107j 8.97274e-16-0.0353093j -1.21612e-15-0.00702923j -1.49902e-16+0.01034j -1.7043e-15-0.0157803j 9.72201e-17+0.00902461j -3.31572e-18+0.00231152j -3.79056e-17+0.00178125j 2.17585e-16+0.00945909j 4.92968e-17-0.00453763j 1.47686e-15+0.0218679j 1.72719e-16+0.0187538j -1.07824e-16-0.0291936j 5.2839e-16+0.0205309j 6.95745e-17+0.0113019j -5.06345e-17-0.0164677j -6.65003e-17+0.000339565j 4.23443e-17+0.0152692j -4.83122e-17+0.00357151j 1.63532e-16-0.00672174j -1.78539e-17+0.0306441j -3.56367e-17-0.00401722j -4.13556e-16-0.0153309j 9.7109e-18-0.0154692j -2.53891e-15-0.00633749j 2.92554e-17-0.00964557j -4.61419e-17-0.000945849j -3.14562e-17-0.0128159j -6.81441e-17-0.00502386j 2.82866e-18-0.0196441j -1.26434e-17+0.00647881j -2.57309e-17-0.00594962j -2.81787e-17+0.030943j 3.25817e-17+0.00222959j -7.35244e-17-0.00810715j -1.97405e-17-0.0227622j 2.11924e-16+0.01375j -2.80892e-17-0.00852817j 1.8193e-17-0.00954674j 1.3643e-16+0.00115591j 8.72391e-17+0.0213514j 1.20089e-17-0.00735603j -3.09468e-17+0.00884418j -3.99372e-17+0.0378226j -6.28275e-17-0.0196141j -5.97151e-18+0.0114761j -8.00484e-17+0.032977j 1.46628e-17+0.00572852j -4.63931e-18+0.00185584j 2.96976e-17+0.00378144j 1.05888e-18+0.0313835j -8.59344e-18-0.0162779j -1.83736e-17-0.00195082j 
-7.65525e-18-0.00672589j 7.23269e-18+0.00760875j -1.42793e-18-0.0376076j 9.77809e-18-0.00153063j -8.2598e-18-0.0127347j 1.05516e-17+0.0221889j 2.7709e-16+0.0332023j -2.36368e-17-0.0161484j 4.95789e-17+0.000767473j 4.88153e-18-0.0635299j -6.95511e-17+0.0261618j 2.27857e-16-0.0425362j -4.32115e-17-0.000354555j -7.74027e-17+0.0354151j 1.58845e-16-0.0450555j -4.45251e-17-0.0317041j 9.1635e-17-0.00572673j -2.0573e-17-0.0107261j 2.40349e-18-0.0210891j 5.01768e-17+0.00217275j 7.34182e-18-0.0245899j -2.55944e-17+0.00159289j 3.05619e-17+0.00831256j -3.56514e-17-7.73758e-05j -4.19816e-17+0.0201067j 1.18986e-15-0.0207965j 7.91381e-17+0.0188464j 3.79131e-16+0.0233902j -9.12256e-17-0.000538996j 1.32885e-15+0.025765j -2.0098e-16+0.00393743j 2.68231e-16-0.00361387j -4.19246e-17+0.012697j -3.02867e-16+0.00871348j -6.86728e-17+0.0190656j 2.01145e-16+0.00672269j 9.11807e-16-0.0172379j 1.11284e-14+0.0178521j 3.81414e-16-0.00663696j 3.62068e-16-0.000647734j -3.68146e-16-0.0241466j 5.89449e-18-0.0196267j 2.49558e-16-0.00552191j 7.27532e-16-0.0100154j 1.12651e-16+0.00339542j -4.90528e-17+0.00618086j -1.20404e-16-0.000833711j -1.42643e-16-0.00324465j -4.82869e-16-0.0168369j 6.97001e-17+0.0255267j -2.97806e-17-0.00485305j -3.22156e-16-0.0148618j 8.53974e-17-0.00627196j -2.63654e-16-0.0106962j 2.04251e-17-0.0166092j -1.74013e-16-0.0170866j -2.99963e-16-0.0295307j -1.08118e-15+0.0208591j -1.93992e-16+0.0110984j 1.15297e-16+0.00351448j 2.71369e-17-0.0177561j 1.50754e-16+0.00680085j -7.50373e-16-0.0228526j 2.18121e-16+0.00125849j -1.07535e-14-0.0171922j 7.87754e-17+0.00476104j 5.52901e-16-0.00168592j -2.28987e-16-0.00824244j -1.32407e-15+0.00450027j 4.25064e-16-0.017259j 2.78101e-16+0.00786776j 3.43109e-16+0.0360802j -1.89872e-17-0.00606858j -1.50433e-16-0.00639927j -4.13712e-16-0.0125764j 1.18186e-16-0.0234908j -4.45565e-15-0.00877819j 8.64404e-18+0.00467653j -1.42298e-16-0.00685042j -3.50725e-17-0.0133035j -4.03352e-16+0.00314444j -4.6254e-16+0.0197556j -6.88841e-16+0.00680588j 3.14648e-16+0.00116609j -3.357e-16+0.0144325j -2.50737e-16+0.0125593j 1.60027e-15+0.0264643j -1.02746e-13+0.0321053j 1.8232e-15-0.0109866j -5.05253e-15+0.020464j 2.49447e-15+0.0236853j -1.70331e-15-0.0312733j 8.34634e-16-0.00408832j 7.37113e-16-0.0118227j -1.93265e-17+0.0122307j 7.35436e-16-0.0315018j -1.48077e-16+0.012367j -5.4829e-16-0.00713739j -5.54925e-16+0.0129793j 6.23623e-17-0.0281854j 4.22231e-16+0.0123618j -9.58808e-17-0.0682865j -1.81504e-15-0.0384488j -1.54041e-17+0.00497149j -5.77991e-16+0.00687486j -9.37637e-16+0.012729j 1.88078e-15-0.00168728j 3.78238e-15-0.0156388j 5.43176e-16-0.00751099j -8.36316e-16+0.00234766j -1.66674e-16-0.00568982j -4.13357e-13+0.0104036j -1.62153e-15+0.00790733j -2.83982e-15+0.0140794j -2.44113e-16+0.00203282j 9.37245e-18+0.0048744j -1.33095e-16+0.00601062j 2.2299e-16+0.0164391j 2.016e-16-0.000223588j -2.66115e-16-0.00377821j -3.35242e-16-0.0155573j -2.53019e-16+0.00502861j -1.01764e-16+0.006869j 2.79288e-17+0.0225847j 2.77557e-17+0.0206929j 7.21052e-17-0.00575326j -1.83443e-16+0.0145747j -2.70244e-16-0.0136279j 4.02089e-16-0.0124836j 1.01319e-17-0.0171647j 1.68467e-16-0.0154933j 8.69562e-16+0.0201025j 3.07975e-16-0.000429819j 3.11885e-16-0.00539261j 2.91107e-16-0.0137029j -6.42206e-16+0.0224943j -1.25295e-16+0.000348913j -2.75243e-16-0.00791199j -5.47491e-17+0.0211572j 1.83738e-16+0.0110938j -3.45151e-14-0.00328519j -2.85186e-16+0.0201769j -2.03963e-16-0.0274167j -1.29021e-16-0.0067857j 1.55365e-16-0.0099905j -4.61902e-16-0.00562186j 2.11745e-18-0.0152117j 2.08291e-15+0.0192297j 8.2787e-17-0.00105997j -6.83368e-17+0.0193889j 1.93268e-16+0.00686568j 3.80219e-16+0.0160205j -7.28034e-17-0.0118477j 1.97823e-16+0.00342741j 4.02247e-17+0.0175358j -1.04614e-16-0.00487836j 5.25505e-16+0.0253811j -6.35058e-17-0.017452j -2.62679e-17+0.0310986j -1.53984e-16-0.0141505j 8.32677e-17-0.000420427j -3.55476e-16+0.0232786j 9.72815e-17-0.0135853j -5.46917e-17-0.0120407j -5.72943e-18-0.000987654j -2.0294e-16-0.00749308j -6.1527e-17-0.0067217j 2.78562e-15+0.00695677j 2.19817e-17-0.015346j -4.38547e-17+0.0110775j -4.48101e-17-0.0387005j -8.83981e-17-0.0017819j -1.85762e-17-0.0377065j 8.71967e-17+0.0303315j -4.91547e-17+0.0216163j -6.60805e-17+0.0327841j -2.46688e-16+0.0215119j 2.2406e-16+0.0355169j -1.84763e-17+0.0161411j -1.18512e-17-0.000374347j -2.82194e-17-0.0247921j 3.31251e-17-0.0259054j 3.06661e-16+0.0133456j 1.23877e-16+0.0174857j 2.51428e-17+0.00451861j 1.75797e-17+0.016763j -7.82042e-17+0.0651764j -1.17815e-16-0.0366394j -7.81225e-18-0.0135117j -1.03057e-16+0.0325236j 3.50794e-18-0.00555384j 8.41916e-19-0.00626357j 1.06921e-17+0.00199999j -9.95511e-18+0.0345605j -5.11526e-18-0.0165689j -4.42674e-18-0.00616743j 
2.00433e-19+0.00297926j -5.18416e-18-0.00476571j -2.98445e-18-0.00426864j 1.17061e-17+0.0182234j -6.34483e-18+0.00248859j 6.02041e-18+0.024362j -3.41667e-17-0.00468312j 5.22397e-18-0.023464j 8.48353e-17+0.0063283j 6.42496e-21-0.032971j 2.87457e-18+0.0311481j 7.39032e-17-0.00567607j -4.73038e-17-0.00567146j -2.05861e-17-0.00282487j 4.29725e-17-0.00549706j -7.39873e-18+0.00639127j 2.04165e-16-0.0217169j -1.74703e-18-0.0479057j -1.24914e-17-0.0287906j 3.40503e-16-0.0209772j 7.94993e-17+0.0103276j 7.10443e-17+0.00357227j 6.57016e-17+0.0133847j -9.33999e-16-0.0031804j 1.45255e-16+0.0225402j 2.36924e-16+0.00214716j 1.24468e-16+0.0076907j 2.36221e-16+0.0114116j -4.57337e-17+0.0144586j 5.81988e-16+0.0102319j 6.18772e-16-0.016086j 2.6184e-17+0.0161231j 1.73474e-16-0.000794799j -2.38814e-16+0.00889549j 6.09384e-17-0.00341255j -3.61695e-16-0.0195314j -6.70151e-16+0.0118315j 2.23759e-15+0.00264434j 1.20433e-16+0.0279109j -1.10756e-16+0.00732189j 2.61598e-17-0.000839934j -6.42099e-18-0.000550562j 5.08591e-16-0.0203362j 3.05862e-16-0.00514883j -3.29588e-17+0.0097175j -5.87245e-18-0.00598974j 3.51987e-17+0.0110638j 2.2189e-16+0.0153934j 1.12742e-16+0.00217269j 7.31991e-17+0.0122024j -9.95527e-17-0.00664271j -3.29438e-16-0.0110104j -2.67623e-17+0.0052996j -1.58079e-16+0.00462314j 4.38878e-16-0.0152655j -2.83013e-16-0.00475319j 8.31676e-16+0.0389614j -3.93117e-16+0.0218884j -2.99429e-16+0.0110859j 5.88009e-17+0.0067713j 1.02439e-16+0.00597891j 9.06157e-17-0.00984167j 2.57791e-16+0.00444507j 1.25912e-16+0.00562849j 8.09518e-15+0.0126823j -4.62514e-17-0.00127719j -2.11533e-16-0.00218006j 6.33159e-16+0.015608j 4.75042e-16+0.00468425j 2.0756e-16+0.0241917j -3.36081e-16+0.0102046j 3.21441e-16-0.0112413j -5.18842e-16+0.0334773j 1.79328e-16+0.00344298j 2.17765e-16-0.0217547j -3.33013e-18+0.0122916j -1.4663e-14-0.0321496j 2.04009e-15-0.0246578j 2.66892e-16+0.00637102j -1.64655e-16-0.00236789j -2.67239e-15+0.0224877j 7.77736e-16-0.0068426j -1.50455e-15+0.00106047j 2.40882e-16-0.0387377j 2.2275e-16-0.00991387j -1.25157e-16-0.0444551j -2.63602e-15-0.0548118j 1.66488e-13-0.0522571j -4.04407e-15-0.00495455j 1.03721e-14-0.052849j -9.29558e-16-0.0202665j 2.29906e-16-0.0204244j 6.05822e-16+0.00303006j 5.138e-16-0.0254499j -1.06656e-15+0.00191368j 2.02422e-16-0.0309886j -3.09541e-15+0.0348718j -4.11956e-15+0.0122335j -1.03125e-15+0.00682544j -5.931e-17-0.0217536j -1.25896e-16+0.00271719j -1.36193e-16-0.0163873j -1.07545e-15-0.0199063j -1.40095e-16-0.00511467j 5.29951e-16-0.0184636j -8.4831e-16+0.0121793j 8.44382e-16+0.000115569j 3.90551e-16-0.00540064j -2.56272e-16+0.0187464j 2.97793e-16-0.00563551j -1.19083e-16+0.0115531j 8.49706e-14-0.00217469j -1.16922e-16+0.0134645j -1.01788e-15+0.00375842j -1.475e-16-0.0039002j 5.33175e-18+0.0024324j -1.41731e-17+0.00180784j 2.55055e-16+0.0134213j 3.81091e-16+0.00852164j -3.43122e-17+0.00641844j -1.39173e-17+0.00506092j -4.35796e-16+0.00429307j -1.95019e-16+0.00475394j -3.51398e-17+0.00086555j 1.87027e-17-0.00654992j 1.20778e-16-0.00105313j 1.12177e-16+0.00041129j 1.03812e-16+0.0046161j 9.22791e-16-0.0179112j -2.61839e-16+0.0174663j -3.14064e-16+0.0120418j -1.73733e-16+0.00242751j -8.31129e-17-0.0133121j 2.3696e-16-0.00724661j -1.68029e-16+0.00862214j 1.58439e-16-0.0057805j 1.08238e-16-0.00385703j 9.39061e-17+0.00221562j 8.49537e-17-0.0107801j 1.65449e-16-0.00548904j 4.31807e-14+0.00409083j -2.47665e-16+0.0132579j -5.66752e-17-0.0151202j -2.21231e-16-0.00520487j -1.08066e-15+0.0152883j -1.66957e-16-0.0244349j 2.43052e-17-0.0236383j 4.15447e-16+0.00322201j -6.40981e-17-0.015934j -5.78486e-17+0.00643935j 1.46569e-16+0.00916826j 2.65315e-16+0.0112772j 1.0879e-16+0.0321656j -8.1839e-16-0.0148084j 4.32569e-16-0.0180397j 2.58546e-16-0.00935938j 1.88761e-16+0.0206847j -1.58714e-16-0.0203603j -1.06302e-16-0.00700147j 1.19289e-16+0.0148119j 1.46597e-17+0.0041744j -3.16941e-16+0.0213354j -3.80335e-17+0.00280681j -3.37765e-18+0.0020643j -8.43974e-17-0.011446j 1.58276e-17+7.5548e-05j -1.87401e-17+0.00987265j -1.8177e-15-0.00457417j -3.68602e-17-0.00130032j 1.91918e-18-0.0143268j -1.34917e-17-0.0238578j -3.52102e-17-0.00975098j -6.74821e-18-0.00296178j 5.29792e-17-0.0283166j -4.51016e-17+0.0128462j 1.5136e-17-0.00253182j -3.65377e-16+0.0330113j -6.66059e-17+0.000634768j -1.85622e-17+0.0218956j -2.1709e-16-0.0139109j 5.19249e-19-0.0151715j 9.78949e-17-0.0280374j -1.17648e-16-0.0179886j -2.20947e-17+0.0153227j 7.35815e-18+0.0017963j 6.88145e-18-0.00943325j -2.535e-17+0.0267409j -1.69824e-17-0.0114636j 3.52141e-18-0.0440416j -5.85693e-17+0.0165436j 2.1013e-18-0.0137064j -1.86548e-18-0.00306848j -4.15631e-17+0.0208311j 1.13159e-17+0.00445298j 1.51601e-18-3.30889e-05j 4.25983e-19-0.016352j 
