0.176062-5.12765e-17j -0.0829677+8.44925e-17j -0.0515492+2.93159e-18j 0.0253707+8.94222e-17j 0.0163821+1.27286e-16j -0.0100728-1.04344e-16j 0.0323038-3.6792e-17j 0.0705752-7.58325e-16j -0.0418395-1.07526e-16j 0.0392955-3.80369e-17j 0.0185432-1.45389e-16j 0.0312905-8.70528e-17j -0.00876248+1.20005e-16j 0.0253306-1.60582e-16j 0.0804787-4.09292e-17j 0.0633197-2.61677e-16j 0.0351722-9.53492e-17j 0.000959499-6.03604e-19j -0.00680393-7.33318e-17j -0.0401793+1.04498e-16j -0.0312739+1.87277e-16j -0.0123393+8.43102e-17j -0.00535668+1.54449e-16j 0.013823-9.82887e-17j -0.016881-2.31626e-17j -0.0397372-7.40598e-16j 0.0249512-9.05755e-16j 0.0268451+1.27702e-17j 0.0311801+4.19069e-17j 0.0107842+9.6833e-17j -0.0306707+5.14529e-16j 0.0276076+6.82082e-16j -0.0128301-3.26339e-16j -0.00264831+2.35391e-16j -0.0126493-1.24891e-16j 0.00161178+2.66911e-16j -0.00810106+1.14361e-16j -0.0201983-1.39782e-16j -0.0229317+5.44784e-16j -0.0437278+3.90066e-16j -0.0244683+6.95962e-17j 0.0476038+5.25599e-14j -0.0167389-1.31897e-15j -0.00954358+1.58212e-16j -0.0495076+2.99939e-16j 0.00322929+7.32659e-17j -0.0302027+1.92707e-16j -0.0253337+2.2252e-16j -0.0266403-2.57851e-16j -0.0210705-1.21983e-16j 0.0122111+1.34422e-14j 0.00328904-9.88708e-17j 0.0172309+2.51239e-16j -0.00969229+6.98752e-16j -0.0211911-8.55242e-14j -0.00584808-4.84465e-15j -0.0197142+3.44652e-17j 0.0146136+2.52001e-16j 0.0172482+1.19422e-16j -0.03195+2.82739e-16j -0.00325146-4.76055e-15j 0.0354237+2.87306e-15j 0.000741668+2.39659e-16j 0.0156587-3.53912e-17j 0.0234158-2.74412e-16j -0.024168+5.24853e-16j -0.00192312-2.45271e-16j 0.0380688+8.19796e-16j 0.0117296-6.45787e-16j -0.0170699+4.08301e-16j -0.0412444+1.86885e-16j -0.0264485-1.60221e-15j 0.00397178+2.28124e-16j 0.0139802-1.30377e-15j -0.034079+7.20832e-15j 0.00658092+2.44212e-16j 0.00848943-5.7343e-16j -0.0304089+2.14478e-15j -0.0356469-8.03428e-17j 0.00737173+3.07661e-15j 0.0104456+3.08622e-16j -0.00213864-2.5046e-16j -0.0074362+1.30138e-15j 0.0591324-5.29267e-16j -0.00512429-1.50891e-16j 0.0155203+1.07657e-15j 0.0267247-3.89254e-16j -0.00710905-1.39913e-16j -0.0199481+9.9754e-16j 0.0062854+2.26708e-16j -0.0206484-1.77756e-15j -0.00652832-3.0585e-16j 0.0236774-5.41115e-16j -0.00579759+1.30803e-17j -0.00393479+4.91966e-17j -0.0196182+4.23338e-16j 0.0259158+4.46444e-16j -0.00259164+3.53219e-16j 0.00743627+6.30521e-17j -0.0127795-5.62853e-16j -0.0432039+1.23387e-15j 0.000219536+5.94229e-16j 0.00352201+5.07495e-17j 0.0341494-3.834e-16j 0.0514548-7.28018e-16j 0.0233404+2.75796e-16j 0.0204442-1.51738e-15j 0.0153708-1.09727e-15j 0.00875994-1.05664e-15j 0.0372639+7.37584e-14j -0.0240766-2.3006e-16j 0.0118293-2.85441e-16j 0.00423445+2.59876e-17j -0.0100292+1.86489e-16j 0.0278877+3.19708e-16j -0.041178-1.93495e-16j -0.0199764-1.06754e-16j 0.0319448+7.45542e-16j 0.0476088+1.36275e-15j 0.0309702+4.717e-16j -0.0433495+5.56446e-15j -0.0107073-1.33029e-16j 0.0157225-8.04134e-15j -0.0223009+1.79342e-15j -0.0288767+5.14693e-17j -0.0104937+1.3668e-16j 0.0015269-2.26659e-16j 0.0376124+4.81444e-16j 0.0351966+2.55594e-16j 0.00780588-4.7708e-17j -0.00230428-3.42766e-17j 0.0107388+2.1805e-17j -0.0401331+2.45631e-15j 0.0346392+2.86572e-16j 0.0157079-1.69002e-16j -0.0663158-1.15328e-16j 0.0159375+1.22356e-15j -0.0382642+1.73017e-17j -0.0260609+1.57436e-16j 0.0123052-8.19905e-17j -0.0154751+2.22789e-17j -0.0456518-3.89627e-17j 0.0169337-7.61474e-17j 0.0570809+5.93171e-17j -0.0075304+5.26926e-17j -0.04363+2.00859e-17j 0.00651919-4.04075e-17j -0.00354822+1.98795e-17j -0.0312505+1.23116e-16j 0.0313384+1.70623e-17j 0.0491926+1.89496e-17j 0.0501085+5.50583e-16j 0.0269904+3.08725e-16j -0.0072311-3.37344e-17j -0.0772452-6.83675e-17j 0.0431319-3.04084e-17j -0.0586842-3.22313e-16j -0.00323489+1.34634e-17j -0.020633-1.16823e-16j -0.168941-9.99799e-17j 
-0.0619501+8.73674e-18j -0.098891+4.37217e-17j -0.0347687+5.1389e-17j 0.0746284+3.1248e-16j -0.0120887-1.47501e-16j 0.0218798+1.50666e-16j 0.00668639-4.7657e-17j 0.0434815-4.4045e-16j 0.0816326+2.46028e-16j 0.0586054+1.48161e-17j 0.0188906-6.62289e-17j -0.0275857+3.97597e-17j 0.00948722-3.85664e-17j -0.0128168+2.09738e-17j 0.00718293-2.84192e-17j -0.0138437+4.75551e-17j -0.0467497+1.07879e-16j 0.0546625+7.69043e-18j -0.0205142+7.55152e-17j -0.0105939-3.20215e-17j -0.0171388+1.36095e-16j 0.0115175-3.21737e-17j 0.060656-9.61312e-16j -0.0216143+6.13885e-16j 0.0266787+6.81358e-17j 0.0702625+1.44515e-15j 0.014526-4.29574e-16j -0.0155952+3.01111e-17j 0.00598848+2.02938e-16j 0.0194925-4.59419e-17j -0.00947921+4.91195e-17j -0.0085191-3.3914e-17j -0.0181736-8.53337e-17j 0.00495497-4.68967e-16j 0.0150656+3.27909e-16j -0.0480819-6.15672e-16j 0.00917428+3.37332e-16j -0.0152484+3.19023e-16j 0.0166675-7.99939e-16j 0.000768056+1.28991e-17j 0.0421948-1.60033e-16j -0.0102221-1.17623e-14j 0.014478+8.04949e-17j -0.042998+5.01524e-17j 0.0493793-4.92421e-17j 0.00584718-1.48701e-16j 0.00754277-9.64465e-17j 0.021018+3.07102e-16j -0.0125467-3.14618e-16j -0.0130372+2.41538e-16j 0.0384786+4.37937e-14j 0.03261+6.91292e-16j 0.0336061+2.96764e-16j -0.0239327-3.77007e-15j 0.0680494+2.77828e-13j 0.051228+3.68331e-14j -0.0356569+5.02022e-16j 0.0132852+5.05371e-18j -0.0333806-1.57559e-16j 0.000809706+8.13757e-16j 0.0264637+7.48375e-15j 0.012501-7.83434e-16j 0.0232933+3.31953e-16j -0.00366903-2.50476e-16j -0.0140456+4.32938e-17j 0.000587374-1.28706e-16j -0.00293863+7.5563e-17j -0.0163764-2.98941e-16j -0.00114045+4.77247e-16j 0.0207034-5.9847e-17j 0.01632-1.13909e-16j -0.0105993-6.78043e-16j -0.0161121+5.24303e-17j 0.0258131-2.28247e-16j -0.0138297+3.97831e-15j 0.00254254-5.53342e-16j -0.0099897+1.06255e-15j 0.0302036-1.72815e-15j 0.00272732-1.60066e-16j -0.0121304-5.56231e-15j -0.0295398+4.85484e-16j -0.00642188+3.54365e-16j 0.00386921-4.48739e-16j 0.010115-3.79702e-16j 0.0370438-9.41234e-17j -0.00572353-8.4459e-16j 0.0188805+3.50989e-17j 0.00770536+3.29878e-16j -0.0194991+8.1658e-16j 0.00338815+4.24871e-16j 0.000410826+3.35928e-16j 0.00735636-3.1205e-16j 0.0223141-6.93315e-16j -0.0360899-2.70924e-15j -0.0087114-4.5044e-16j 0.00567911+4.52453e-16j -0.00474626+5.86023e-17j -0.0146231+2.81588e-16j 0.0406974+2.82561e-16j 0.0221833+3.38403e-16j 0.0165153-2.69609e-16j 0.00903798-4.88519e-16j 0.0461921-3.6619e-16j -0.0318793+4.49745e-17j 0.00317531+1.92077e-16j 0.0157515-1.63202e-16j -0.0043443+3.82522e-16j -0.00337673+2.65236e-16j 0.0103585+2.54756e-16j -0.00639811-1.28414e-14j 0.0156588+7.58918e-17j -0.00270852-1.15008e-16j -0.0150208-2.81498e-16j 0.00193075-1.99012e-16j -0.0267357-5.7292e-16j -0.0256803-2.4583e-16j 0.0040802-3.12197e-18j -0.00217799-1.99726e-16j -0.000877447+2.91429e-17j 0.00298108-1.40943e-16j -0.00224196+3.9083e-16j -0.0408243-1.26568e-16j 0.010872-4.89328e-15j -0.0367329+2.87112e-15j -0.0127776+7.24128e-17j -0.0331329+1.23754e-16j -0.00243422-1.80972e-16j -0.00709798-1.13093e-16j -0.0148472-1.49672e-16j 0.0221681-1.15513e-16j 0.00422444-2.43227e-17j -0.0134848-1.26787e-17j -0.0228728+1.57314e-15j -0.0164526+7.64567e-17j 0.0450344+3.27993e-17j -0.0113434+2.42332e-16j 0.0528634+4.44713e-15j -0.0250174+5.13787e-17j 0.0018959-8.28813e-17j 0.0432896-4.11854e-16j 0.0229926+1.52598e-17j -0.0508541-5.69238e-17j -0.032203+5.791e-17j 0.0128493+3.35425e-17j -0.0104754+5.92833e-17j -0.00502732-1.7033e-17j -0.0179375+4.49027e-17j -0.0572172+5.76523e-17j -0.0373262+1.47528e-16j 0.0193629+2.38361e-17j -0.021622+4.34718e-17j 0.0164781+2.92785e-17j -0.0460739-2.04918e-16j -0.0629306+2.90621e-17j 0.0236499+6.80367e-17j -0.0125086+5.56037e-17j -0.0764332-3.85455e-16j -0.0124798-1.98725e-17j 0.107273+2.44537e-17j 0.0150373+5.18184e-17j 
0.0154378-5.17695e-18j -0.034746+7.57546e-18j 0.0909167-4.00512e-18j -0.000868478+2.72761e-17j 0.00995827-3.7819e-16j 0.104451+2.89202e-16j 0.025656+9.86204e-18j -0.0211847+1.93848e-16j -0.029443-1.13536e-16j 0.0228998-5.04009e-17j -0.0297554+2.74233e-16j -0.0249765+8.87778e-17j -0.0223238+9.26784e-17j -0.0057174-3.35393e-17j 0.0113597+1.8553e-17j -0.0450281+1.60069e-16j 0.0353594-5.37797e-17j -0.00996293+9.20342e-18j -0.0283169+2.11886e-16j 0.0309426-1.47955e-16j 0.0161631-9.77316e-17j -0.014133-1.28769e-18j 0.0471789-4.29702e-16j 0.0112441+4.00611e-16j 0.00795117+7.24492e-17j 0.0360824+6.88771e-16j 0.0116905-3.8934e-16j -0.0141318+8.27663e-18j 0.00788944+6.75047e-17j -0.0107073-1.28745e-16j -0.0165429+2.8659e-16j 0.0191579+4.09591e-16j 0.00883545-8.84314e-17j 0.0194183-7.14812e-16j -0.00591997+1.11765e-17j -0.00757586+3.3482e-16j -0.0213789-7.59077e-17j -0.0285017-3.93434e-17j -0.00259928+2.37653e-16j -0.0102319+2.9492e-17j -0.0183624+9.61926e-17j -0.00686242-7.83083e-15j 0.00967447+2.64846e-16j 0.0335986+7.00046e-17j 0.00963594-1.17982e-16j -0.0304551+1.24134e-16j -0.0170079+3.17831e-16j -0.0352999-1.74891e-16j -0.0191165-4.56883e-16j -0.00631683+5.47493e-17j -0.0110232-1.12086e-14j 0.0338528-6.60475e-16j 0.00556858-3.72894e-16j -0.0376879+8.60395e-16j -0.0205495-8.13233e-14j -0.00704644-5.69752e-15j -0.0295864-3.041e-16j -0.0357146+1.84706e-17j 0.0218374-1.46556e-16j -0.016535+1.41838e-16j 0.0138433+3.30705e-15j 0.00738307-1.45083e-15j -0.0207733-2.65917e-16j 0.0286244+1.48035e-15j 0.0141509-4.70476e-16j -0.0196742+7.45745e-16j 0.0473213-6.2174e-16j 0.00482474-5.09384e-17j 0.0162682+2.6613e-16j 0.0276086+2.99584e-16j -0.0340963-4.68385e-16j -0.0147431-7.76351e-16j -0.0114643+1.78112e-16j -0.0191166-6.70692e-16j -0.0161736+2.62677e-15j 0.00182527+4.93328e-17j -0.0192405+5.90413e-16j -6.39289e-05-2.07379e-16j -0.0192621-1.16967e-16j -0.0021153-1.06538e-15j -0.00170219+2.79773e-16j 0.0150271-8.03144e-16j -0.0224308+4.06667e-15j -0.00191173-2.21361e-16j 0.0427715+4.31437e-18j 0.00630153-3.51657e-16j 0.0267467-1.01401e-16j 0.0182539+1.08852e-16j -0.0101226+7.72881e-16j -0.000721894+7.27426e-17j 0.0105239+1.07835e-15j 0.02372+7.15307e-17j -0.00330043+3.73516e-17j 0.00751693+3.45497e-16j 0.00651127+7.15461e-17j 0.013053+4.50421e-16j 0.0307769+8.10645e-16j -0.0159452-2.05762e-16j -0.0205203-4.07024e-16j 0.00840076+2.6771e-17j -0.0112795+3.06483e-16j 0.0129609-3.85774e-16j -0.0192654+2.41537e-16j 0.0245129-1.723e-16j 0.0360468-3.61375e-16j 0.0137346+1.34703e-16j -0.00970025-1.17609e-15j 0.0366897-7.69362e-17j -0.0198737-1.83964e-16j 0.00450645+9.31907e-15j 0.0201765-2.59282e-16j 0.00310982-7.18114e-16j -0.00462388-2.62329e-16j -0.00718866+5.71825e-17j 0.0224879+2.65772e-16j -0.0390242-1.4045e-16j -0.00766986-7.65287e-17j 0.0151015+4.58214e-16j 0.0231822+6.49963e-16j 0.0262463+7.40078e-17j 0.0161166-2.34872e-15j -0.00395725+8.56139e-16j -0.039703+2.04235e-14j 0.0131536-1.09119e-15j -0.0393398-2.73664e-17j 0.00201667+5.35687e-17j 0.0129959-1.68241e-16j -0.0260018+2.27344e-16j 0.0520993-3.3692e-17j 0.0167324-4.62737e-16j 0.0169639-1.0085e-16j -0.000802905+5.20742e-18j -0.0224142+1.3581e-15j 0.0404467+4.04249e-16j 0.000770024-5.68715e-18j 0.0215372+3.25847e-16j 0.0774545+6.59762e-15j -0.0442113+2.17917e-17j 0.00431407-6.5378e-17j 0.0174352-1.69145e-16j -0.0189938-2.30612e-17j 0.0292132+3.70228e-17j 0.0227733-1.32232e-17j -0.00414556-3.59525e-17j 0.0536261-1.01956e-16j -0.0180854-9.73816e-17j -0.0448986+1.15822e-16j -0.0483262+5.63604e-17j 0.0204009+1.35235e-17j 0.0163127+1.02189e-16j -0.0323491+2.52053e-17j 0.0379848+3.86424e-16j 0.0233957+2.14386e-16j 0.0493431+1.46281e-18j 0.0992918+1.06927e-16j -0.0352813+1.31151e-16j 0.00694037+3.04357e-17j -0.000735829+3.41683e-17j 0.0196683-1.79501e-17j -0.0560754-1.39619e-17j 
0.0601723+3.87836e-17j 0.0202978+5.50157e-17j 0.0357362-1.59206e-17j -0.0344966-2.28387e-16j -0.068667-2.2583e-16j -0.00898822+3.12308e-16j -0.0079272-1.5477e-17j -0.0095688+9.4571e-17j -0.0431602-1.45352e-16j 0.0349826+2.83587e-17j 0.0339441-2.73693e-16j 0.057888-1.71492e-16j -0.0350048+1.41905e-16j -0.0134323-8.26724e-17j 0.0321147-3.80422e-17j -0.00975042-1.1502e-17j 0.0134634-8.60367e-18j 0.00324743-5.82379e-17j 0.00275635-4.45783e-17j -0.0159692-7.69415e-18j -0.0030472+2.85045e-17j 0.000657673+4.73233e-17j -0.0730835+8.78104e-16j 0.00385326-6.71247e-16j -0.00645801+6.17151e-17j -0.0535508-1.07773e-15j 0.0135587-5.48795e-16j -0.00046322-1.33449e-16j 0.0201278+1.81805e-18j -0.0036419-1.35914e-16j -0.0230736+3.68186e-16j 0.0517326+1.16689e-15j -0.0144008-6.77202e-16j 0.015238-1.93506e-16j -0.00804825-4.80267e-17j 0.0282142+1.05419e-15j -0.00393267+3.34771e-16j -0.0345841-6.73035e-16j -0.00784442+2.79786e-16j -0.0339834+3.00196e-16j -0.0406491+1.71555e-16j 0.00308338+3.65657e-15j -0.0116967-4.998e-17j 0.0165553+8.60308e-17j -0.0233431+6.33861e-17j 0.0049939-1.05029e-16j -0.0359112+1.30179e-16j -0.00339479+1.28093e-16j -0.0332021-2.00847e-16j 0.013121+8.46512e-17j 0.0410081+4.59005e-14j 0.0199594+4.13158e-16j 0.0198957+5.78269e-16j 0.00332554+1.62301e-15j -0.0398932-1.61432e-13j -0.00458867-4.36119e-15j 0.00478544-6.16844e-17j 0.00726806-2.56519e-17j 0.00554969-7.7477e-17j 0.00238527+1.11779e-15j 0.00637485-3.97821e-17j 0.0230503+1.32073e-15j -0.0334241-1.2267e-16j 0.0180507-1.03836e-16j 0.0465295+1.66094e-16j 0.000911839+9.56436e-17j 0.0226181+7.95094e-17j 0.0260535+7.09327e-16j -0.00212639-3.13363e-16j -0.00055939+3.32608e-17j -0.0242563-1.06901e-16j -0.00144697-1.1966e-16j 0.0137887+1.15072e-16j -0.0244708-1.99483e-16j 0.00180353-1.42256e-15j -0.0210328+3.4649e-16j 0.00367409+2.73909e-16j 0.00102652+5.85326e-16j -0.0207947-1.30854e-16j -0.00343878-1.89429e-15j 0.0158654+2.94437e-16j -0.00941185-6.332e-16j -0.0218482+3.23884e-15j 0.014124-1.57333e-16j 0.0210014+1.41205e-18j 0.00292332-2.17254e-16j 0.0156396+9.82329e-17j 0.00697812+1.43882e-16j -0.0100603+5.99525e-16j 0.000778497+1.41027e-17j -0.0226288-2.05342e-15j 0.0119259-1.41042e-16j 0.0150764-3.00363e-16j -0.0036714+2.39182e-16j 0.00944838+1.30247e-16j -0.00986077-4.25475e-16j -0.0266767-1.13586e-15j 0.00556373-1.60357e-16j -0.0207218-1.39083e-16j -0.0409484-4.41016e-16j 0.00480701-8.77441e-16j 0.0221762-9.74439e-16j -0.0306846+9.42719e-17j 0.00338301-1.5983e-16j 0.0278982-2.25856e-16j 0.0233933+4.24118e-18j 0.00057635-7.28283e-16j 0.0155886-2.69367e-16j 0.0273475-6.26416e-16j 0.0445192+8.75334e-14j -0.010261-5.24452e-16j 0.0239806-1.20401e-15j 0.0401917+4.7686e-16j 0.0031697+2.74598e-16j 0.0254658+5.94535e-16j 0.0125956+1.12141e-16j -0.00212523-9.43766e-17j 0.0113569+1.81803e-16j -0.00520798-1.49478e-16j 0.038236+3.846e-16j -0.0245539+2.77672e-15j 0.0437197-9.50238e-17j 0.00670246-4.28277e-15j 0.0191536-1.28458e-15j 0.0301016-3.80606e-17j -0.00560747-2.68485e-16j -0.040352+4.06128e-16j 0.0451929+4.3906e-16j 0.0392499+3.88095e-16j -0.0142867+1.21173e-16j 0.000639071-9.10035e-17j 0.0263287-5.98783e-17j -0.0182251+1.1648e-15j -0.0155962+8.6218e-17j 0.00743376+8.72497e-17j 0.0411458+1.40163e-16j -0.0324033-2.7597e-15j 0.00658669-1.12418e-16j 0.0335793-1.64376e-16j -0.0271091+1.73552e-16j 0.00896259-2.98751e-17j 0.0188044+1.32557e-17j 0.00945731+1.08666e-17j 0.0145978-2.90187e-17j -0.0198648+1.03174e-16j -0.0305297-6.54545e-17j -0.022981+3.05476e-17j -0.00285106-3.58674e-17j 0.000734439-2.27697e-17j 0.0284062+1.32628e-18j 0.0577863+4.37563e-18j 0.000282327+1.04442e-16j 0.0332071+2.93072e-16j 0.0273051-2.5865e-17j -0.00555182-1.70342e-16j -0.0628895-2.21125e-16j 0.0376769+3.02336e-16j 0.022909-7.12846e-17j -0.0622626-1.2714e-16j -0.0392006-9.77806e-17j 
0.027494+6.9438e-17j 0.0312091+5.31898e-17j -0.0439032-2.62717e-19j -0.0871253-5.31882e-16j 0.11974+3.21889e-16j 0.0821805-1.81724e-16j -0.0335074+1.94221e-18j 0.0245402-2.64303e-16j -0.00506104-6.12507e-17j 0.0018469+1.01644e-18j -0.00865626+1.78044e-16j -0.040422+1.09659e-16j -0.0239025+1.1795e-17j 0.00230596-4.92551e-17j -0.0574476+1.42587e-17j -0.0120671+3.41934e-17j -0.0172298-2.28089e-17j -0.0426084-1.00876e-16j 0.033797-1.59825e-16j -0.0231253+7.06171e-17j 0.0395895-1.88861e-16j -0.00905835+4.78968e-19j 0.0363577-2.4715e-16j 0.0186496+3.42727e-16j -0.0439518-2.77466e-16j 0.0033062-8.5054e-17j -0.0398891+1.29538e-15j -0.0181733-7.50453e-17j -0.00788833-1.75953e-16j -0.0263891+6.48184e-18j 0.00464197-2.15793e-16j -0.0766644-1.85552e-15j 0.0314773+9.08587e-16j -0.00478192+9.41135e-17j 0.00959052-1.66824e-16j 0.0538579+3.34196e-16j -0.00553019-7.25454e-16j 0.0557484+2.13504e-16j 0.000990195-8.36892e-17j 0.0387558-4.62673e-16j 0.0513717-3.42752e-18j -0.0392096-4.27721e-14j -0.0078425+1.34285e-15j -0.00483406-3.71943e-17j 0.0102402-4.83616e-17j -0.0186152-9.89641e-17j 0.0359255-1.37621e-16j -0.00379423-1.51939e-16j 0.0142727-2.67267e-17j -0.00609831+5.93115e-17j -0.0266611-3.02239e-14j -0.0262383-1.78353e-16j -0.014365-6.72282e-16j 0.05111+5.72708e-17j 0.0112003+4.16671e-14j -0.040219-2.74348e-14j 0.00205706-3.2056e-16j 0.00628988-3.05545e-16j -0.00126117-6.19165e-17j 0.0169013-2.07318e-15j -0.00451704+4.49957e-15j -0.0669526-5.79692e-15j -0.00218168-9.71529e-16j -0.00767328+4.19872e-16j -0.00736204-3.94572e-17j -0.00178333-1.7032e-17j -0.0222347+8.44214e-17j -0.0221836-7.49876e-16j -0.0193318+9.46166e-18j -0.0142256+3.79668e-16j -0.0283224-3.49905e-16j 0.0203552+1.1625e-15j -0.0481817-9.86764e-16j 0.0186432+1.4809e-15j 0.0221851-2.99631e-15j -0.0302594+6.78899e-16j 0.0194221-1.397e-15j -0.0304143+1.4964e-15j 0.0352936+1.01208e-15j 0.0419983+1.96639e-14j 0.0162148-2.2592e-16j 0.0238971-6.63264e-16j -0.0109907+2.02679e-15j -0.00071631+1.62047e-16j -0.00360377+1.66095e-16j 0.00966793+1.36283e-15j -0.0506309+5.42153e-17j 0.00976494-8.20353e-16j 0.0206588-6.07914e-16j 0.00106504-5.0295e-16j 0.00622348+2.80438e-16j -0.0127622+4.48289e-16j -0.0226432+3.69501e-16j 0.0440622+3.34325e-15j -0.009824+4.10264e-16j -0.0340918-6.1455e-16j 0.00400627-5.14768e-16j -0.00081571+3.43611e-17j 0.0104984+2.53879e-16j -0.042124-3.32001e-16j -0.0143013-6.73658e-16j 0.0222013-2.92953e-16j 0.00921331-1.57806e-16j 0.0182084+3.33115e-16j -0.0605622+3.69605e-16j 0.00307833+7.30412e-18j 0.0625418-2.75709e-15j 0.0117261-2.75311e-15j 0.0162192+1.095e-15j -0.0370353-7.41265e-14j -0.026111+7.43897e-16j -0.0252843+1.93942e-15j -0.00352412+4.24872e-16j -0.000926623+1.58825e-16j 0.0278085+4.81979e-16j -0.0123696+9.50814e-17j 0.00457537-1.62177e-16j 0.0209976-2.82806e-17j -0.0387468-7.4367e-16j -0.0257241-1.90784e-16j 0.0247341-3.24211e-15j -0.0150508-6.34185e-17j -0.000745326+7.57174e-16j 0.0337056-2.45216e-15j 0.0108259+5.08745e-18j -0.00478439+2.10628e-16j 0.0305811-4.25653e-16j -0.0214877-2.22742e-16j -0.0243267-1.48764e-16j 0.0227903-1.19045e-16j -0.0380022-1.08336e-16j -0.0358429+2.16377e-16j -0.0114784+9.7121e-16j -0.0215419-1.37342e-16j -0.0380736+4.53563e-17j 0.0211822+9.63356e-17j -0.018527-1.60065e-15j -0.0344776-1.03239e-16j -0.0470457+3.18903e-16j -0.0186375+1.85751e-16j -0.0246315+1.34951e-17j 0.00668337+6.83393e-17j 0.00506821-1.10445e-17j -0.0047061+3.25058e-17j 0.0184361+1.23322e-17j -0.050282-6.79819e-17j -0.00362145-4.193e-18j -0.0319042+6.18193e-17j -0.00820972-5.2173e-18j -0.0401662-5.49391e-17j -0.0306793+4.31003e-17j 0.00393296+1.99706e-16j 0.0678056+5.24906e-16j -0.018761+2.39578e-19j 0.0024469+1.61857e-16j 0.0668122+1.63147e-16j 0.0519856+3.27608e-16j -0.106878-4.14851e-17j -0.0507487-1.47786e-16j -0.0380545-1.01061e-16j 
