-0.112706+1.3454e-16j -0.0214694+1.29733e-16j 0.0408928+1.36596e-17j 0.0130357-6.94401e-18j -0.00871421-8.33075e-19j -0.00329266+7.87817e-17j 0.0149376-6.44714e-14j -0.044294-7.92606e-17j 0.00813756-4.13771e-17j -0.0133957+3.98686e-16j -0.0188915+6.03202e-17j 0.022129+2.81485e-18j -0.0289723-3.34139e-17j -0.0412936-5.55934e-17j 0.0237992-5.75999e-17j 0.00770448-2.6647e-17j -0.0157794+8.86622e-17j -0.0117589-2.88548e-17j 0.0229205-7.21879e-16j 0.000676182-7.84872e-18j -0.0104209+3.80546e-17j -0.0212074-9.75931e-16j 0.00689715+1.87335e-17j -0.0108143+4.82645e-17j -0.0101982+1.60382e-16j -0.0166838-3.17332e-17j 0.0231527+1.26005e-17j 0.00769548+3.68199e-16j -0.00681327+4.0415e-17j -0.000472771-2.94209e-16j 0.0177032-5.14608e-16j -0.00543405-2.18172e-16j -0.0144538-6.76899e-15j 0.0124092-3.01744e-17j -0.00331513+1.51137e-16j -0.000850624-1.48405e-17j 0.011101-1.61559e-16j 0.00437556-5.99309e-17j -0.00145972+6.68171e-17j -0.0280182-7.23833e-16j 0.00416396+1.19224e-16j -0.00292096+1.58175e-16j -0.0181396+1.1643e-16j 0.0190831-9.35635e-16j 0.00365766+8.55589e-17j 0.0197932-1.23018e-16j -0.0302209-4.99956e-16j 0.00354733-3.01019e-16j 0.0172573+7.84761e-14j 0.00170028+8.70066e-17j 0.0163327+1.35898e-15j 0.0175928+6.49548e-16j 0.013199+2.76562e-17j -0.0187758-2.50158e-16j -0.0130957-1.50498e-16j -0.0242618+2.21948e-16j -0.0149952-3.23247e-16j -0.0176511-1.56077e-15j 0.010392+4.30827e-16j 0.0228482+2.80421e-16j 0.0208268+1.11403e-15j -0.0117995+1.58473e-16j -0.0236866+5.90054e-16j 0.027542-2.58482e-16j -0.0249949-3.34007e-16j 0.0111515-2.76635e-16j 0.0201359+8.71819e-17j -0.0382759-2.33782e-16j 0.0208684+1.97362e-16j -0.0196818-1.60862e-16j -0.00904195+5.14195e-17j -0.00599249-1.43358e-16j -0.00655211+1.22418e-16j -0.0195063+4.68792e-16j 0.0336652+1.79906e-16j -0.0101953+3.8961e-17j 0.0172094-1.21485e-16j -0.0407209-1.24877e-17j -0.0361722-5.14028e-17j 0.0235011-4.75519e-17j -0.014978+1.1005e-16j -0.0332614+5.29954e-16j 0.0182556-5.45881e-17j -0.0289462+7.88002e-17j -0.0244331+7.14204e-17j -0.00196222-3.8246e-17j -0.0274917-6.82218e-17j -0.00266576-6.01614e-17j -0.00792964+5.20026e-17j 0.0315858-6.90344e-17j 0.0190389+2.09789e-17j -0.0300565-1.55993e-16j 0.0168464-5.64591e-17j 0.045422-1.29194e-16j -0.0323275+3.76546e-17j 0.0297564-5.11159e-16j 0.0990567+6.6346e-16j 
-0.0282886-1.8468e-17j 0.0535317-6.78465e-17j -0.0103614+2.17118e-17j -0.0516241+6.70499e-17j -0.00499093-8.02058e-19j -0.00650941-1.5593e-17j -0.0105031+4.53605e-14j -0.0109387-3.74091e-17j -0.0419909-1.7642e-17j 0.0335734-9.83095e-16j 0.0164694-6.04011e-17j 0.00245611+2.60734e-17j -0.0026396+1.45125e-17j -0.0165966-1.38496e-17j -0.0331964+7.94719e-17j 0.0260317-3.44971e-17j -0.000421076-6.38985e-18j -0.00411038+2.80327e-17j 0.00643005-1.64367e-16j 0.00690039-7.56882e-18j 0.00562632+2.5393e-17j -0.00830918-4.91996e-16j 0.0322594+1.01794e-20j 0.00735099+8.77562e-18j 0.0112318-3.78348e-17j -0.00991652+4.77954e-17j 0.00971476-8.54802e-17j -0.00950759+8.61788e-17j -0.0179487-1.9339e-17j -0.0104763-1.4244e-16j 0.0122924-2.06039e-16j -0.0075968-2.4343e-16j -0.00359207-1.70612e-15j -0.00452526-8.86942e-18j 0.00454663-6.96261e-17j 0.00364697-3.36334e-16j -0.0276315+4.11167e-16j 0.0255068-5.13194e-16j -0.0159727+5.69689e-16j -0.0453408-1.0807e-15j 0.0295183-2.98938e-17j -0.00295881+1.10793e-16j -0.0116543+8.52872e-17j -0.00273074+1.0937e-16j -0.00109411-1.54932e-16j 0.00159534+1.23101e-17j 0.00630158+1.65128e-16j 7.6897e-05+5.65038e-17j 0.00118492+5.62428e-15j 0.0138883+3.58883e-17j -0.00581984-5.8225e-16j 0.015084+2.79529e-16j 0.0166436+4.24599e-17j 0.00262893+2.54236e-17j 0.000654242-1.6095e-16j -0.0171422+3.13407e-16j -0.00692924-2.68438e-16j 0.0236501+1.93913e-15j 0.0370739+2.0244e-15j 0.0165824-2.77995e-17j -0.0066268+1.79636e-17j -0.0177316+2.10784e-16j -0.00833191+3.83393e-16j 0.0235805-3.09002e-16j 0.00032722+7.83292e-17j 0.0165068-2.33732e-17j 0.0028277-1.37555e-16j -0.000512269+6.00217e-17j -0.0186872-1.21736e-16j 0.0192218+7.01839e-17j 0.00638239-3.55683e-17j -0.0121244+1.21736e-16j -0.00595252+2.23602e-17j 0.00894194-3.06279e-16j 0.00128203-1.36601e-17j -0.0066881+3.75714e-17j 0.000758449+2.73527e-17j 0.0253317-1.43434e-16j -0.00258233+5.18425e-17j -0.00186047-9.12326e-17j 0.0328246-1.8749e-16j 0.0228846-4.35188e-16j -0.00771327-5.7419e-18j -0.0266711+8.13021e-17j 0.00123412+1.4096e-18j 0.00926535+5.4804e-17j 0.000813721+1.41792e-16j 0.0384983+2.00471e-16j 0.0229555-1.0965e-17j 0.0212651-4.38215e-17j -0.0403312+3.99015e-17j -0.0105627-9.78838e-17j 0.00161565-1.31295e-16j -0.035545+1.47243e-16j -0.000106047-4.94265e-17j -0.0442667-4.2315e-16j 0.0456935+6.4621e-16j 
0.00442932-5.59851e-17j 0.0339511+4.11419e-17j 0.0299121+7.13674e-17j -0.024322-4.23922e-17j -0.00563796+6.56978e-18j 0.0324692+3.37489e-17j -0.0327768+1.41413e-13j 0.000706107-9.75476e-18j -0.00549921-7.7955e-18j 0.00837316-2.38251e-16j 0.013611+5.98192e-19j 0.0145027-2.32931e-17j 0.0178241-3.00731e-18j 0.00749607+1.45899e-17j -0.0110689-1.97536e-17j 0.0241201+3.07841e-17j -0.00566874+2.61915e-17j -0.00932221+2.08406e-17j 0.0149787-4.26042e-16j 0.0166+1.83893e-17j -7.53211e-05-2.90455e-17j 0.0054202+2.42598e-16j 0.0116544+4.28513e-17j 0.0114731-2.15218e-17j 0.0100619-6.75097e-17j -0.00277311-2.21416e-17j -0.0161046-1.64523e-17j -0.00704262-2.2775e-16j -0.0148712-9.83314e-17j -0.00305519-1.08006e-16j -0.00153445+1.0853e-16j -0.0146098-2.38869e-16j -0.000150791-1.92457e-16j 0.025243-1.15948e-16j 0.00793998-2.11872e-16j 0.0275118-2.21386e-16j -0.00380836+1.49454e-16j 0.0142769-2.67413e-16j -0.000154346+2.17578e-16j -0.00137516+2.00154e-16j 0.0143285+4.17157e-17j -0.00146355-4.74521e-17j -0.0035488-1.17366e-16j 0.000335303-3.12641e-17j 0.0127119+1.33223e-16j -0.0177937+4.88782e-16j -0.0230367-2.91794e-16j 0.00329298+1.23246e-17j -0.0139319-6.34243e-14j -0.00336755-7.02851e-17j -0.0120631-1.15599e-15j 0.00999934+1.55433e-16j 0.00304868-1.83008e-17j 0.0140849+1.57645e-16j 0.0206038-3.95108e-16j -0.0200389+4.36058e-16j 0.0131854+5.4213e-17j 0.03064+2.51757e-15j 0.000137384+2.22605e-17j -0.000401756-6.3422e-17j 0.0104839+2.94823e-16j -0.0334231+7.38129e-17j 0.00787651-1.1667e-16j 0.00954238-6.15106e-17j 0.0190618+8.01779e-17j -0.0224485+5.81509e-17j -0.0106263-2.27102e-16j 0.0326743+2.00072e-16j 0.000337078+1.37526e-17j 0.0139656+1.12781e-16j 0.0260028-8.39082e-18j -0.00617912+1.64297e-16j 0.0298365-1.13769e-16j 0.0215392-5.17962e-16j -0.0251405-2.09043e-16j 0.0115199-8.40633e-17j 0.00874397-3.63909e-17j 0.022048+2.50599e-17j 0.0155511+9.70285e-17j -0.0123254-8.28967e-17j 0.0239971-3.41608e-17j 0.00233821-7.92599e-17j -0.00564361+8.801e-18j 0.00449273-6.97637e-17j -0.0182453+4.30721e-17j 0.0272763+2.04762e-16j -0.0217736+2.18745e-17j 0.0186475+1.03097e-16j 0.0259247+3.02039e-17j -0.00500092+1.62101e-17j 0.00353169+2.93832e-18j -0.0412137-3.50529e-16j 0.0108501-3.8645e-16j -0.0285337+1.31116e-17j -0.0167736-7.13351e-17j -0.0402438-2.81682e-16j 0.00373668+3.27405e-16j 
0.0881761-3.74895e-17j -0.0142415-8.80553e-17j -0.00687863-2.7596e-17j 0.0272781+4.12424e-17j -0.0143649+7.51709e-17j 0.0263303+2.46304e-17j 0.00888062-3.83401e-14j 0.0370742+5.34062e-17j 0.0136086+5.68193e-17j -0.00743714+1.63617e-16j 0.0277593+4.98451e-18j -0.0272305+8.40904e-17j 0.0253445+4.97946e-17j 0.0119364+2.09932e-17j 0.0140479-2.06093e-17j -0.0149475+1.05034e-17j 0.0126078-4.97624e-17j 0.00732687+6.14463e-18j -0.017225+5.32468e-16j -0.011695-1.103e-17j 0.00120119-1.01874e-16j 0.0310263+1.6091e-15j -0.0343373-5.99625e-17j 0.00933731-7.09241e-17j 0.0128391-2.18721e-16j 0.0156955+1.10427e-18j -0.0212299+8.20931e-17j -0.00733621-3.72008e-16j 0.0218734-6.457e-17j 0.00118316+4.82475e-16j -0.0275975+8.95437e-16j 0.00225276+1.51983e-16j 0.00384203+1.96063e-15j -0.0158579+1.09313e-16j -0.00213282-4.27808e-17j 0.0150118+6.32479e-17j 0.0023349+6.62437e-17j -0.0156796+1.97933e-16j 0.00199219-2.17742e-16j 0.0504271+1.40157e-15j -0.00845026-5.13739e-17j 0.00448953-8.09029e-17j 0.0154096-3.04437e-16j -0.0125447+6.47442e-16j 0.00142601+7.44282e-17j -0.0255118+1.17035e-16j 0.00733216+2.00818e-16j 0.00171923+1.0097e-16j -0.000253073-9.86536e-16j -0.017226-9.76749e-17j -0.000405821-1.30454e-17j -0.0299013-7.74261e-16j -0.0135158-1.25875e-16j 0.00735537+2.85052e-16j -0.00288995-8.65212e-17j 0.00472548-8.80231e-17j 0.0111099+4.86569e-17j 0.0325346+2.96492e-15j -0.0324578-1.59847e-15j -0.0026966-2.5045e-16j 0.000684412-2.60736e-17j 0.0225923-8.01945e-17j 0.0196459-6.0791e-16j -0.0367932+2.69278e-16j 0.0340871+4.40147e-16j -0.012562+3.68235e-16j -0.0146304-9.64441e-17j 0.0358358+2.29079e-16j 0.0154474-2.32168e-17j 0.0163952+4.22046e-17j -0.0169163+2.72175e-17j 0.0113074+4.59646e-17j 0.0164046-9.94039e-17j 0.00581223-6.81236e-17j -0.0213682-1.51241e-16j -0.00372896-4.87058e-17j -0.00538324+1.02935e-17j 0.0185057-4.10609e-17j 0.0175369+2.99083e-17j 0.00772511+7.72272e-17j -0.00953242+3.36297e-18j 0.0169732-2.47039e-16j -0.0159784+1.57707e-17j 0.0294802-3.0487e-17j 0.0287163-3.13999e-17j 0.0142836+1.7665e-16j 0.0160203-4.82526e-17j -0.0259562-1.25634e-16j -0.00797497-7.3143e-17j -0.0424563+4.32007e-17j 0.0108097-2.14269e-17j -0.00334627+1.84197e-16j 0.0173064+2.23708e-16j 0.00438195+4.43104e-17j 0.0175813+7.39393e-17j 0.00804387+6.46366e-16j -0.0942959-9.19689e-16j 
0.0169114-8.31602e-17j 0.0190922+2.56002e-17j 0.0186714+1.80914e-17j -0.0418435-5.91967e-17j -0.0544737-9.93867e-18j -0.0419575-1.66398e-17j -0.0177926+7.67989e-14j 0.0102148-2.47397e-18j 0.00773285-1.81786e-17j 0.0115226-3.05152e-16j -0.00857827-2.09245e-17j -0.0416805+1.47796e-16j 0.000291541+7.84994e-17j 0.0183021+2.06447e-17j -0.00727847-4.80526e-17j 0.0190558+3.98421e-18j -0.00974729+7.7358e-17j -0.0168504-4.95998e-17j -0.0108872+3.05963e-16j -0.00657313+1.25273e-17j -0.00409082-9.18817e-17j 0.0181456+9.92686e-16j -0.000463952+7.26896e-17j 0.0188981-1.8001e-17j 0.0197709-1.9392e-16j 0.00627222-3.85074e-19j -0.0235334-2.50082e-17j -0.0119481-3.53173e-16j -0.0095288-8.40078e-17j -0.0117422+4.33789e-16j -0.0253622+9.84923e-16j -0.0049351-4.04713e-17j 0.0146088+6.75792e-15j 0.00331457-1.52376e-16j -0.00317796+2.25291e-16j 0.0222226-1.68025e-16j -0.00929257+2.62185e-16j 0.00996251-2.27312e-16j -0.00259909+1.89849e-16j 0.0245722+6.00403e-16j 0.0168514+3.43751e-17j 0.00114116-1.68515e-16j 0.0234545-2.66373e-16j -0.0114691+7.67908e-16j -0.0041581+6.09477e-17j -0.0175181+1.9045e-16j -0.00579094+4.31003e-17j 0.0041042+3.7396e-17j -0.00531197-2.41855e-14j -0.0102559-2.65955e-17j 0.00703421+7.03097e-16j -0.0362142-9.27214e-16j -0.0106525-1.29287e-16j 0.0244025+4.87842e-16j 0.024913-3.45342e-16j 0.00383544+1.70555e-16j 0.03481+5.37853e-16j 0.0347573+2.9391e-15j -0.014231-5.46409e-16j 0.0116751+9.46966e-17j 0.0282845+1.06102e-15j -0.013788+3.02242e-16j -0.00141214+3.36185e-17j -0.013287-5.26449e-18j 0.00679455+1.05272e-16j 0.0122426+1.24285e-16j 0.0221838-5.27197e-17j -0.00449041-7.8227e-17j -0.019534-1.67246e-17j 0.0131461+7.84361e-17j 0.0115397-8.752e-17j 0.0266335-7.94299e-17j 0.0225393-1.90117e-16j -0.00102838+2.22725e-16j 0.00509481-8.77346e-18j 0.0248412+7.00706e-17j 0.0191477-5.18471e-17j 0.0386648-4.29344e-17j 0.00124474+4.13811e-17j -0.00199794-2.35309e-17j 0.00346015+1.30133e-17j 0.0148673-2.70257e-16j -0.018168-2.89049e-17j -0.0213265+4.78106e-18j -0.0191231+1.85697e-17j -0.00334316+8.93466e-17j 0.0277323+4.47299e-17j -0.0127042+1.40642e-17j 0.0104073+2.77742e-17j 0.0121034+2.7791e-17j -0.00745802-9.92807e-18j 0.0298182+6.9164e-16j 0.029268+9.16252e-16j -0.0409679+4.17859e-17j -0.0421666-6.07326e-17j -0.0214102-1.73544e-16j 0.00472276+2.3961e-16j 
-0.00328026+3.05825e-17j -0.0621547+1.70419e-17j 0.0493568+9.53874e-18j 0.0683242+2.02615e-17j -0.00377721+5.85401e-18j -0.00498819+4.96455e-17j -0.013641+5.89015e-14j -0.00457334+1.83581e-17j 0.0586414+7.51872e-17j -0.00646908+2.11276e-16j -0.023866+3.01783e-17j 0.0225126-8.11142e-17j -0.00897366-7.78369e-17j 0.00742342-2.37442e-17j 0.0412688-2.87528e-17j -0.0162789-3.29441e-17j -0.0181297+1.5546e-16j 0.00345669-9.58797e-17j -0.00322438+3.48026e-17j 0.00381929+3.22031e-17j -0.0138213-7.06386e-17j 0.0099399+6.30979e-16j -0.0348569-7.88538e-18j -0.0288547+7.54182e-17j -0.00648678+1.44096e-17j 0.0117712-4.43048e-17j 0.00294798+9.15825e-17j 0.0157146+7.79098e-17j 0.00321285+2.51465e-16j 0.0137912+2.50252e-16j -0.0144951+3.42549e-16j 0.0258158+3.20152e-16j -0.0142168-6.34841e-15j 0.0181741-1.2527e-16j -0.0233503+8.50459e-16j 0.00161553+5.35842e-16j 0.0522665-6.47499e-16j -0.0264765+7.95155e-16j 0.0528191-1.16745e-15j 0.0639877+1.51558e-15j -0.0522548-1.20461e-16j 0.0191478-1.4811e-16j 0.0159486-2.05531e-16j 0.00784531-2.65381e-16j 0.00114546+1.99684e-16j -0.00701301+1.93478e-16j -0.0259529-6.49347e-16j -0.0132763-9.73891e-17j 0.0048204+2.18672e-14j -0.024812+7.08229e-17j 0.0286404+2.47238e-15j 0.0133609+3.37404e-16j -0.000159588-9.9805e-17j -0.0141388-4.05567e-16j -0.0188047+2.43953e-16j 0.0190171-4.40453e-16j 0.0168268+4.48492e-16j -0.0161894-1.38592e-15j -0.0620158-3.39194e-15j -0.00695151-2.76478e-16j 0.00924461+1.99032e-16j -0.00464553-7.18686e-17j 0.00656322-3.96958e-16j -0.0296948+3.02331e-16j -0.0281792-5.62912e-16j -0.0136607-2.31422e-16j 0.0268619+1.47759e-16j 0.00757388-2.50994e-16j 0.0327402+3.67454e-16j -0.0274093-1.63438e-16j 0.00344261-1.22233e-17j 0.0252155-2.08543e-16j 0.0270187-1.18568e-16j -0.0228044+7.13505e-16j -0.00367962+3.91583e-17j 0.0279626-1.20146e-16j 0.00477037-5.33077e-17j -0.0343732+1.33411e-16j 0.00357494-7.80564e-17j 0.00299112+1.10903e-16j -0.026768+1.22353e-16j -0.0350509+5.79874e-16j 0.00624063+1.4579e-17j 0.0292669-8.88986e-17j -0.00910627+2.44891e-17j 0.00434738+1.67169e-17j -0.00519243-8.17803e-17j -0.0171918-1.07082e-16j -0.00426532-1.2282e-17j -0.00707701+2.74088e-17j 0.0610068+3.36999e-17j 0.00529021+2.91013e-16j 0.016704+3.96169e-16j 0.0514359-1.20258e-16j -0.0361592+5.44827e-17j 0.0465658+3.18392e-16j -0.0156802-4.04058e-16j 
0.0461293-6.8439e-17j -0.0070588-1.93755e-17j -0.0477612-1.51947e-17j -0.00202823-2.29333e-17j -0.012675+2.59801e-17j -0.0300416-2.06818e-18j 0.0338302-1.46036e-13j 0.0352068+8.8218e-18j -0.0100318-1.51855e-17j 0.00362543-9.56221e-17j 0.00574192-1.82848e-17j -0.0436309+1.48879e-16j 0.0144046+9.02525e-17j -0.00933068+1.04496e-17j 0.00205777-3.7804e-17j -0.0214311+2.60574e-17j 0.00732766-4.17305e-17j 0.0135489-2.72523e-17j -0.0193867+6.3001e-16j -0.0273188-6.46516e-18j -0.00445962-2.14746e-17j 0.00933555+4.92432e-16j -0.0156384-1.03495e-17j 0.00618061-3.01048e-18j 0.00607262-1.02868e-16j 0.00450553+4.00919e-17j -0.00104348-5.72422e-17j -0.00760554-2.44712e-17j 0.0129138-1.22255e-17j -0.00256446+3.95471e-16j -0.0210917+7.80645e-16j 0.00629575+1.34767e-16j 0.00858546+4.16305e-15j -0.0389392+2.30985e-16j -0.00566853+1.69866e-16j -0.008849+7.24894e-17j -0.0136227+1.65599e-16j -0.00764826+6.04506e-17j -0.0147549+5.4904e-17j 0.013629+2.39739e-16j 0.0174043+2.06668e-17j -0.00961106+3.09308e-17j 0.00625674-1.00228e-16j -0.0142609+6.68676e-16j -0.0129968-1.04689e-16j -0.00892387-3.24819e-16j 0.0438375+6.93674e-16j -0.00640628+2.30403e-16j 0.0136815+6.26352e-14j 0.0078052+9.51902e-17j 0.00865004+9.21629e-16j -0.0376355-9.43611e-16j -0.0149089-1.09652e-16j 0.0108851+6.67469e-16j -0.0213722+1.3508e-16j 0.00421482-3.70952e-16j -0.00532255-9.43244e-17j -0.000402433+1.57279e-16j -0.00106282+8.3096e-17j 0.0045785-1.40987e-16j -0.0187322-5.15422e-16j 0.0401734-1.43555e-16j 0.00414265-1.02289e-16j -0.0101529+1.12132e-17j 0.00148295+3.17592e-16j 0.033794+1.42446e-16j 0.00526288+1.29603e-16j -0.0157199+3.95077e-17j -0.00161213-1.39232e-16j 0.0036199-5.05145e-17j -0.0346581+1.03845e-16j 0.0100505-1.29115e-16j -0.0244542+1.21046e-16j -0.010819+3.11438e-16j 0.0142958+4.63999e-17j -0.0243515+1.40354e-16j -0.0213436+1.41698e-16j 0.0174423-1.09247e-16j 0.00220713-9.19675e-19j 0.00208144+2.74235e-17j -0.0090766+2.88429e-17j 0.015854-2.50612e-16j -0.00588925-2.22442e-17j -0.0216941+9.13227e-17j 0.0310426-1.35567e-16j -0.00992636+5.22728e-17j 0.0378928-1.748e-17j -0.018572-1.96177e-17j -0.0246799-4.13433e-18j -0.0164857+4.55536e-17j -0.0304655-2.44998e-17j 0.0474911+4.53945e-16j -0.000645689+6.29747e-16j 3.9344e-06+2.10451e-17j 0.0301844+2.03957e-17j 0.0175142+3.35484e-16j -0.0417179-4.51004e-16j 
0.0437429-1.18893e-16j 0.042976-2.83573e-17j 0.0131074+7.73294e-17j -0.0567125-2.69178e-17j -0.0391242+5.96068e-18j -0.0105466-1.27849e-17j -0.0395467+1.70639e-13j 0.0486188+5.56862e-17j -0.00214695+3.86835e-17j 0.000822842-3.90036e-17j 0.00534192-3.80793e-17j -0.0188408+9.70307e-17j 0.0100838+5.4846e-17j 0.0325804+5.16336e-17j 0.00416389-6.00228e-17j 0.0259141-2.96844e-17j -0.0189824+1.52555e-16j -0.0124611-1.77016e-17j 0.00479824-1.25171e-16j -0.00746507+7.6541e-18j -0.00129527-1.8256e-17j 0.0165937+8.57476e-16j 0.0160862+5.16249e-17j 0.0217554+2.74502e-18j 0.0299841-2.79844e-16j -0.0031429+6.95109e-17j -0.0401291-1.15758e-16j -0.0280573-5.34854e-16j -0.0204392-1.51337e-16j -0.0201325+3.91949e-16j -0.0338096+1.42726e-15j -0.0268439-3.42367e-16j 0.0192166+8.79512e-15j 0.0013928-4.05179e-17j 0.0137313-4.61284e-16j 0.0222413-2.94341e-16j -0.0278594+4.68902e-16j 0.0187142-2.20635e-16j -0.00558449+3.76732e-16j 0.0156021+5.81562e-16j 0.0324892-6.54839e-17j -0.0174583-2.07883e-16j 0.018178-2.1066e-16j -0.014854+8.24641e-16j -0.00303257+5.44421e-17j -0.0345721+4.6971e-16j -0.0131193-3.29914e-17j -0.00453181+4.3974e-17j -0.00659743-2.97908e-14j 0.00670716+2.60488e-17j -0.00292571-1.47954e-16j -0.0265916-8.10881e-16j -0.000265707-9.29843e-17j 0.0412271+6.80774e-16j 0.0362863-4.42937e-16j 0.00123232+2.93319e-16j 0.0377882+6.99492e-16j 0.0318364+2.58932e-15j -0.0107204-4.38556e-16j -0.0112048-5.76847e-17j 0.00783512+8.88101e-17j -0.0148476+1.08798e-16j 0.00348852+6.73577e-17j 0.00962594-1.5156e-16j 0.0360421+2.68934e-16j -0.01141+2.56768e-16j -0.0059663-3.49425e-16j 0.0283632+1.9768e-16j -0.0217778-8.15034e-17j 0.0124122+1.24207e-16j 0.0173389-5.66011e-17j -0.00324323+1.39264e-16j 0.0348853-1.74306e-16j 0.0186992-4.51363e-16j -0.0154051-1.31953e-16j 0.0182077-3.22626e-17j 0.000473715+3.7306e-17j 0.0370965-3.18569e-17j 0.0206966+1.13978e-16j -0.0100583-9.52641e-17j 0.0185122-1.08118e-17j 0.0110135-2.86025e-16j -0.0335383-4.04492e-17j -0.0236405-4.19874e-17j -0.0440516+9.63191e-17j 0.00877767+1.701e-16j 0.0188086+7.7209e-17j 0.0100677+1.20733e-16j 0.0240014-1.51332e-17j -0.0306095+9.96108e-17j -0.00930276+2.79077e-17j 0.0118707+3.13348e-16j 0.0164048+4.19723e-16j -0.0672425+1.22877e-16j -0.0283304-1.18805e-16j -0.0507776-1.5943e-16j -0.0186482+2.08244e-16j 
0.0736379-1.55673e-16j -0.000422628-5.27009e-17j -0.0220045+3.68995e-17j -0.0189338-2.81461e-17j -0.00912301-5.641e-17j -0.0671403-1.83264e-17j -0.0369064+1.59328e-13j 0.0798778+4.50176e-17j 0.0213762+4.28469e-17j 0.0165091-4.17083e-16j -0.0374284-2.44558e-17j -0.019609+1.68141e-17j -0.00512488+8.2222e-17j 0.0321513+6.92554e-17j 0.0189111-1.0438e-16j -0.00409055-6.52654e-17j -0.0172135+2.37746e-16j 0.0280908-1.38738e-16j -0.0144843+4.96583e-16j -0.0107783-9.38589e-18j 0.00302053+5.47003e-17j 0.00694802+3.19461e-16j -0.00940959+8.01905e-17j -0.00868147+9.71264e-17j 0.00944317-4.60342e-17j 0.0187654+5.66566e-17j -0.0146859-1.6458e-16j -0.0119831-2.28163e-16j -0.016729+1.80092e-16j -0.0116178+7.27129e-16j -0.0424965+1.69083e-15j 0.0109812+1.08788e-16j 0.0122101+5.98632e-15j -0.0238066+1.74602e-16j 0.00022261-1.79615e-16j -0.00524371+3.29427e-16j 0.00875369-3.3389e-16j 0.00238008+2.46503e-16j 0.0276303-4.64408e-16j 0.0553256+1.29314e-15j -0.00119869-1.77743e-16j -0.00483672-2.86164e-16j 0.0253597-1.85067e-16j -0.0199644+9.89664e-16j -0.00582099+7.92117e-17j -0.0442451+4.18752e-16j 0.0310061+3.41315e-16j -0.0311717+3.50656e-16j 0.00348629+1.64563e-14j 0.016431+2.05171e-16j 0.017691+1.82265e-15j -0.0186658-7.90793e-16j -0.0149111-7.35934e-17j 0.0315314+4.92227e-16j 0.00238763+3.96145e-16j 0.0476234-7.99447e-16j 0.0349422+1.06977e-15j -0.0268853-2.36122e-15j -0.0443593-2.20156e-15j -0.0259194-3.31946e-16j -0.0227501-1.14238e-15j 0.0291288-3.19048e-16j 0.0172173-4.83515e-16j 0.00594153-6.14513e-17j -0.00896056-1.2369e-16j 0.0185917-3.22337e-17j 0.00670368+3.21165e-17j 0.00824974+2.02843e-17j -0.0191861-1.9053e-17j -0.0050372+1.69087e-17j 0.0246119-1.59914e-16j 0.0157001-1.77273e-16j 0.0143498-1.72838e-16j -0.0117503+3.73075e-16j 0.00736598-9.23994e-18j 0.0192841+2.62869e-17j -0.0150012+1.34318e-16j 0.0156284+9.43287e-17j 0.0293907+1.21972e-17j -0.0303396+3.93762e-17j 0.0107301-4.19878e-17j -0.00898896+1.08925e-16j -0.0365284-3.09064e-18j -0.0214573-1.64601e-17j -0.0200715+6.41924e-18j -0.0298274-8.72273e-17j 0.0412146+7.3298e-17j 0.0183815+1.68343e-16j 0.0109269-5.25663e-17j -0.0467186+2.68589e-16j 0.000306672+6.02961e-18j 0.0959828+6.98676e-16j -0.0225786+9.35337e-16j -0.0456268+9.16969e-17j -0.0181752-6.8518e-17j -0.011948+2.62659e-16j -0.0510032-2.80623e-16j 
