0.00609857+0.045617j -0.0324143+0.0181153j 0.122096+0.0496914j -0.0563087+0.141929j 0.116633-0.0122811j 8.60696e-05+0.0173576j 0.0243275+0.0181367j -0.000278345+0.009031j -0.0821563-0.0746064j 0.0074681-0.0191625j 0.0384387-0.138837j -0.00462396-0.00585781j -0.0070561+0.0171775j -0.0038787+0.00337033j 0.0210972-0.0211203j 0.00868005+0.000858303j 0.00154993-0.029274j 0.00886342+0.00322441j 0.00876812+0.0250136j 0.0042958-0.0026499j -0.000807232-0.00525215j -0.0109432-0.00283632j 0.00589104+0.000710679j -0.00601043-0.000291822j 0.0208966-0.000959363j 0.00432941+0.0129381j -3.32255e-05+0.00321835j -0.0109167-0.00581971j -0.0102975+0.0299815j 0.00499896+0.0135272j 0.0016384-0.00420287j -0.0128724+0.00689964j -0.00318926-0.00937386j -0.00476214+0.00668564j 0.00104943+0.00428111j 0.00270297-0.00447797j 0.00569551-0.0173148j 0.0036185-0.00768994j 0.000290948-0.0105879j -0.00439866+0.00758496j -0.00501108+0.00350086j 0.00774317-0.0012644j 0.00200883-0.00989596j -0.00850048+0.0110745j -0.000746338-0.00386051j -0.000902759-0.00229356j -0.00133045-0.0159156j 0.000908751-0.00444424j 0.00638076-0.00379735j 0.0106579-0.00216102j -0.00115265+0.00518309j -8.85273e-05-0.00137242j 0.00223905+0.00181027j 0.000477542+0.00883075j -0.00354523-0.0021024j -0.0049448-0.00301261j -0.00464824+0.000981036j 0.00246956+0.00824521j 0.00150122-0.00498886j -0.000560126+0.00313854j -0.00417788-0.00260159j -0.00768201-0.0019597j -0.00526857+0.00254328j 0.00779031+0.00152817j -0.00190436+0.00651299j -0.00138785+0.00675426j 0.00112711+0.00871812j -0.00185358+0.00468611j -0.00670074+0.0045128j 0.00439088+0.00198684j 0.000268742-0.00603077j 0.00613601-0.00142607j -0.00232323-7.25853e-05j -0.00224131-0.000621837j -0.00159399-0.000111334j -0.000706155+0.0103835j -0.000717603-9.70718e-05j 0.0075143+0.00143011j 0.00271118-8.42341e-05j -0.000111886+0.00310421j 0.005881-0.0011624j -0.00105418+0.00209721j 0.00133513+0.000707466j 0.000572394-0.000182507j 0.00165767+0.00183915j -0.00117309+0.00395852j 0.00357434-0.00542204j -0.00362357-0.00189603j -0.000681953-0.00115649j 0.00186699-0.000300333j -0.0026473+0.00297883j -0.00250277-0.00410836j 0.000887757+0.00123263j -0.00428411+0.000549277j -0.000461585+0.00220935j 0.00115149+0.000641159j -3.97147e-06+0.000791895j -4.24683e-05+0.00630185j 0.00137149-0.00473506j -0.00383414-0.00411319j 0.0012588-0.00129565j 0.00127535+1.85981e-05j 0.00621761-0.0100067j -0.0027894+0.00347431j 0.00254137+0.0010805j -0.000322889-0.00261429j -0.00268225+0.00103475j -0.000133053+0.00132907j 0.00399278-0.00372539j -0.00136093+0.00484059j 0.000105389+0.000376775j -0.000956414+0.00132077j -0.00188455+0.0014101j 0.000306339-0.0013136j 0.00121446-0.00465433j 0.000142322-0.00420089j -0.00476719-0.00384412j 0.00211326-0.00377187j -0.000627859+0.00398183j -0.000714549-8.72799e-05j -0.00445799-0.00223059j -0.00469815+0.00403613j 0.00319291-0.00248612j -0.00214418-0.00453245j -0.00186977+0.000740907j -0.0030049-0.00103443j 0.000367349-5.865e-05j -0.000437411+0.000976582j 0.00102801+0.00237225j -0.00107941+0.00204366j 0.0017951-0.000291682j 0.000837408+0.00126015j -0.000822508-0.00431134j 0.00308605+0.00331677j -0.00183177-0.00211563j 0.000749582+0.00108048j 0.0010047+0.000875437j -0.00105828+0.00135465j 0.000357547+0.00205663j 0.00265332+0.00280799j -0.0022629-0.0024943j 0.000135638-0.00110476j -0.00207644-0.000973591j 2.22876e-05-0.00205044j -0.000542381-0.00602967j 0.000907173+0.00162707j -0.00292131-0.00248749j 0.000374605-0.00410024j -0.000281005+0.00465262j -0.00108516+0.00759503j 0.000185738-0.00552796j 0.000634407+0.00200411j 0.00322518-0.00427915j -0.00169569+0.00250493j -0.00192228+0.00197957j -0.00267151+0.00178238j 0.00201052+0.00154663j -0.0038603+0.000368355j 0.00215902+0.00974103j -0.00202233-0.00299768j -0.00206353-0.00185279j -0.00140255-0.00136508j -0.00136531-2.24893e-06j -0.000821162-0.00119007j 0.00196736+0.00173037j 0.00118211-0.000294608j 0.00149184-0.00490246j -0.00419947+0.00113756j -0.00438874-0.00149193j 0.000558038+0.0015899j -0.00375597-0.00939813j 0.00809515-0.00193318j 7.07184e-05+0.00589951j 0.00747849+0.00336076j 0.00310071-0.00600468j -0.00112838+0.000566882j -0.00472982-0.00551676j -0.00409691+0.00407007j -0.00363273-0.00482929j 0.00570722+0.00229186j -0.00100691+0.0054177j -0.00100386+0.0067947j -0.00213327+0.000548674j 0.00286755-0.00867365j -0.00273988-0.00830287j 0.00729602+0.000431461j 0.00715704-0.00749395j 0.00285369+0.0100742j -0.00488877-0.000659634j 0.00225116+0.0079639j -0.00742245-0.00400032j 0.00744394-0.0107883j -0.0011208-0.0163811j -0.00255126+5.66611e-06j -0.00230075-0.00840312j -0.00823716+0.0150778j 
-0.0573799+0.0031083j -0.0218517-0.0357479j -0.057878+0.121188j -0.172478-0.0633398j 0.00805169+0.118318j -0.018698+0.00115114j -0.00593413+0.0294114j -0.0294397-0.001095j 0.0607169-0.0696301j 0.0756397+0.00861518j 0.173814+0.0481268j 0.0147295+0.00214312j -0.021813-0.0105756j -0.00313204-0.00159849j 0.029432+0.0268195j 0.0024657+0.0125762j 0.0457202+0.000607941j 0.00346092+0.00896187j -0.0303768+0.0116928j -0.00124958+0.00314125j 0.00651399-0.000234358j 0.00223358-0.00969183j -0.00185178+0.00681483j 0.00310605-0.00497497j -0.00699924+0.0217694j -0.0125116+0.00628764j -0.000618034+0.000970516j 0.00672126-0.0164054j -0.0344011-0.0145349j -0.0102783+0.00236888j 0.00467042+0.00338294j -0.00732435-0.0146797j 0.00980711-0.00333212j -0.00746386-0.00425682j -0.00503479+0.00259348j 0.00620032+0.00490929j 0.0163043+0.00624653j 0.00894523+0.00514142j 0.0103642-0.000279793j -0.00931319-0.00427939j -0.00379312-0.00611372j 0.000709537+0.00863368j 0.0156107+0.00359386j -0.0126424-0.0102545j 0.004081-0.00156995j 0.00277248-0.00296696j 0.0179966-0.00180143j 0.00611006+0.000831956j 0.00538416+0.0055435j 0.00174781+0.00958969j -0.00801685-0.00193452j -0.00114028-0.00184548j -0.00223802+0.000705819j -0.0106721+0.000125191j 0.00340705-0.00361896j 0.00548497-0.00374434j -0.00117214-0.0038734j -0.00974154-0.000204155j 0.00628298+0.00284736j -0.0037708-0.00201097j 0.000735304-0.00232088j 0.000565633-0.00414691j -0.00332035-0.00584328j 0.000657932+0.00758734j -0.00953784-0.00316955j -0.00789182+0.000135175j -0.011677+0.000268783j -0.00693499-0.00241409j -0.00627179-0.00458226j -0.00275002+0.0047192j 0.00788908+0.000182774j 0.00244212+0.00919051j 9.90199e-05-0.00145454j -0.000719109-0.00228139j -0.00300645-0.00139626j -0.0112553-0.00157326j 5.62373e-05-0.00103466j 0.00104562+0.00653743j -0.000135376+0.00325078j -0.00267697-0.000159069j 0.00300969+0.00556988j -0.00335224+0.000699439j 0.00109882+0.00173317j 0.00103237+0.000738779j -0.00167862+0.00217683j -0.0032479-0.00143637j 0.00716316+0.00323851j 0.00243709-0.00559056j 0.00145789+0.00159621j -0.000138774+0.0018193j -0.00557208-0.00131492j 0.00202196-0.00274894j -0.00287372+1.2519e-05j -0.000488522-0.0025514j -0.00371304-0.00272812j -0.00203791+0.000590094j -0.00147659+0.00010833j -0.00843399+0.000292165j 0.00368831-0.00188632j 0.00521681-0.00231976j 0.00138913+0.00223707j -0.000332408+0.00423415j 0.0132495+0.00342552j -0.00124297-0.00196757j -0.0022794-0.000809786j 0.00245135+0.000912791j -0.00275753-0.000245351j -0.0014248-0.000364228j 0.00642371+0.00466761j -0.00574602-0.00251907j 0.000213166-0.000321243j -0.000799366-5.89433e-06j -0.00118916-0.00165545j 0.00280515+0.00198534j 0.00362302+0.00297462j 0.00287277+0.00288224j 0.00424577-0.00226973j 0.00244425+0.0035791j -0.00349978-1.31335e-05j 1.08745e-05-0.000126592j 0.00165953-0.00245755j -0.000884465-0.00561029j 0.00156193+0.00233669j 0.00293452-0.00122201j 0.000863006-0.00177135j -0.000974525-0.00466111j -0.00182004+0.000391693j -0.00166226-0.00141511j -0.0026707+0.0014531j -0.00140763-0.00108229j -5.86695e-06+0.00117179j -0.00236843+0.00036315j 0.00341452-0.000330005j -0.00312341+0.0024204j 0.00187184-0.000230549j -0.00116645+0.00106734j -0.00238228-0.000952345j 0.000853832+0.0065699j -0.00031977+0.00529136j -0.00107164+0.0042969j 0.00146911+0.00720938j 0.00146262+0.00033648j -0.00106641-0.00645149j 0.00152167+0.000173159j 0.00420114+0.000874753j 0.000773346+2.82992e-05j -0.00125693-0.00222925j 0.00114929+0.00189206j -0.00131286+0.00121563j -1.2983e-05-0.00287209j 0.00109228+0.002392j -0.00124891-0.000854987j -2.6963e-06-0.00203973j -0.000390946-0.00243796j 0.00591747-0.00228378j 0.000466619-0.000100145j 0.00105559-0.000326174j 0.00105329-0.000237384j -0.0076398-0.00440539j 0.00202403-7.67488e-05j 0.00144225+0.000136158j -0.00567871+0.00339079j 0.00373192-0.000532096j -0.00266213+0.00786238j 0.000718176-0.00261045j 0.00045355+0.00292294j 0.00168533+0.00169426j -0.00153168-0.00980564j 0.00097136-0.00218576j -0.00511068+0.000512859j -0.00119569+0.0015175j -0.000563952-0.00614434j 0.00425536+0.00980113j -0.00491025-0.00251496j -0.00816527-0.00253222j 0.00535203-0.0019823j 0.00164204-0.000755035j 0.00265471-0.00353892j -0.00131127+0.005256j 0.00582835-0.000878297j -0.00994256+0.000312727j -0.00937702+0.0012595j -0.00234501-0.00586663j 0.000383433-0.000263886j 0.00280548-0.000341574j -0.00227988-6.64204e-05j 0.00538615-0.000331664j -0.00919508-0.0127007j 0.00943869-0.00405523j 0.0021529+0.00709626j 0.00501284-0.00851539j 0.0141374+0.00689207j 0.0109314+0.0018349j -0.00293223-0.00693496j 0.00816659-0.00718638j -0.0127796-0.0104807j 
-0.0189687+0.0687647j 0.00888157+0.0094347j -0.0895968+0.101385j 0.0509889+0.115528j -0.0911025+0.0785823j 0.0771274-0.0468549j 0.0329244-0.0480425j 0.0179917+0.0758164j 0.138616-0.0294744j -0.0383677-0.182125j 0.0211187-0.140694j 0.00481664-0.0335799j -0.00754815+0.0234858j 0.00372068-0.00205101j 0.00058237-0.0327736j -0.00149705-0.0128989j -0.0179339-0.0403514j -0.013483+0.0151756j -0.00314047+0.0175415j -0.000756895+0.00564424j -0.00394431+0.00342754j 0.0050421-0.019022j 0.000649141-0.000927519j -0.00179877-0.011501j -0.00706591+0.0201294j -0.00492158+0.0130097j 0.000893301-0.013233j 0.00404576+0.00276774j -0.0133418+0.0237982j -0.0174786+0.0221252j 0.0010524-0.00711957j -0.00194108+0.0200049j 0.00160203-0.000662937j 0.00128117-0.00310681j 3.73157e-05-0.000857631j 0.00160083-0.0135955j 0.00773006-0.0195391j 0.000661417-0.0164681j 0.00319728+0.000101958j -0.0026377+0.00888031j -0.000638946+0.00419294j 0.00128367-0.00646199j 0.00160038-0.0115127j -0.00359266+0.010511j 0.00144235-0.011004j 0.00219362+0.00405107j 0.00273127-0.0155379j 0.00646846-0.00671417j -0.00395806+0.00478442j -0.00554606-0.000155107j -0.00252816+0.0021868j 0.00232634-0.00240873j -0.00100816+0.00704377j -0.00625364+0.00838281j 0.00337691-0.00518405j 0.00216618-0.0046034j 0.00458434+0.00554084j 0.000963031+0.00741042j 0.00374364-0.00788449j -0.00294197+0.0044261j 0.00464834-0.000210482j -0.00394805-0.00516806j -0.00321651-0.00393105j -9.54352e-05+0.0043955j 0.00165276+0.00659864j -0.00297511+0.00450451j -0.00408183+0.00822581j 0.000198344+0.00224909j 0.00389127+0.0015575j 0.00286979+0.0028868j 0.00723193-0.0034782j -0.00134002+0.00275926j 0.00544391+0.00711379j 0.0025374-0.00284292j -0.00350811+0.00383116j -0.00748778+0.00319685j -0.00166517-0.000275017j -0.00535074-0.0021501j -0.0033904+0.000363251j -0.00128021+0.0051156j -0.000327865-0.000221344j -7.54279e-05-0.00207028j 0.000101809+0.00394302j 0.00356585-0.00057181j 0.00148951-0.00168027j -0.000288666+0.00577003j 0.00109804-0.00369126j 0.00365254+0.00439977j -0.00063776-0.0027994j -0.00684639+0.00449323j -0.00363608+0.00128557j 0.000446979-0.00294549j -0.00122577+0.00752231j -0.000454514+0.00139687j 0.00134291-0.00178652j 6.44338e-05+0.000551942j -0.00102848+0.0119951j -0.00114298+0.00559728j -0.00305816-0.000791054j 0.00185905+0.000144356j -0.00054339+0.00211257j -0.00329508+0.00230334j 0.00107769-0.00777127j -9.10945e-05-0.00300918j 0.00237282-0.00385484j -0.000855976-0.00656243j -0.00168912+0.00495258j 0.00212889-0.00104501j 0.00210749-0.00131526j -0.00346218+0.0102665j -0.00140082+0.00184515j 0.000713405+0.00204024j 0.00161611+0.000869806j 0.00131816+3.50968e-05j 0.000554896-0.00100256j 0.00233407-0.00420716j -0.000495243-0.00345078j 0.00179477+0.000619974j 0.00486329+0.00182431j 0.00175601-0.00112395j 0.00177012+0.000849854j 0.00230805+0.00216415j -0.000914655-0.00351567j 0.00402185-0.00185176j -0.000922386-0.000848019j 0.00110207+0.000783496j 0.00304433+0.000253915j -0.00301714+0.00049007j -0.00113519+0.00064206j 0.00242189+0.00179531j 0.00137775-0.00128333j -0.0024144+0.00392672j -0.00325251-0.002383j 0.000301588+0.00383946j -0.000749754-0.00497154j -0.00151131+0.000358664j 0.00515072+0.000375413j -0.00317252+0.00687549j -0.000540802+0.000131645j 0.000107699+1.18685e-05j -0.000855909+0.0029997j -0.00103017+0.00254429j -0.00131176-0.00392883j 0.00041252-0.0038619j 6.26745e-05-0.00807572j -0.000686022+0.000223744j -0.00409697-0.00341695j -0.00147812-0.00312637j 0.00203445+0.00651839j 0.00379723+0.00580001j -0.000787382-0.00116748j 0.00180398+0.000517958j 0.00423325+0.000205726j 0.00266728+0.00347363j -0.000562416-0.0018473j -0.000185987+0.00196072j 0.00173559-0.0023787j -0.00241136-0.00714942j 0.00692031+0.0170761j -0.00437601-0.00706996j -0.0029406-0.0105113j -0.00467634-0.000789931j -0.0012041-0.00439741j -0.00764934+0.00788499j -0.0014076+0.00439653j -0.00378401+0.00682839j 0.000563356-0.00301953j 0.0176859-0.00947553j 0.00414675-0.00511973j 0.00374309+0.00127152j -0.00128848-0.00867458j 0.00845265+0.00284387j -0.0106105+0.00354979j 0.00014504+0.0061794j 0.0040557-0.00410158j 0.00136139+0.00394085j 0.00178188-0.00271064j 0.000906879+0.00976008j 0.000743237-0.00704511j -0.00197587+0.00445946j -0.00536835+0.00832607j -0.00634058+0.000914966j 0.00198747+0.00705208j 0.00603768-0.00244895j 0.0121902-0.00721265j -0.00253978+0.00763515j 0.00519644-0.0052715j 0.000232521+0.0154887j 0.00657916-0.00488412j -0.00526825+0.00308793j 0.00484223+0.0016293j 0.00144482-0.00947817j 0.0101028-0.0153138j 0.000413658+0.000110708j 0.00609789-0.00447335j -0.00618581+0.0180075j 
-0.0521243-0.0132543j -0.00447575+0.0162154j -0.0864267-0.0829301j -0.0620851+0.0878974j -0.0819085-0.0944468j 0.0646244+0.081118j 0.0501501+0.0414162j -0.0591593+0.0177077j 0.0352103+0.114367j 0.135745-0.0432631j 0.091728-0.0145891j 0.0274609-0.000767596j -0.0118307+0.00245054j -0.0012855+0.00149135j 0.0216731-0.0154502j 0.0100196-0.00223616j 0.0208605-0.0183953j -0.0183844-0.0121789j -0.0125915+0.00052476j -0.00213659+0.0022198j -0.0100432-0.0079983j 0.0184107+0.00798425j 0.00415497-0.00320873j 0.00529579-0.00662586j -0.00691935+0.000948779j -0.00869621-0.00600266j 0.00908171-0.00301267j -0.00574+0.00340334j -0.0177489-0.0069958j -0.020205-0.0205j 0.00343864+0.00237454j -0.0135061-0.00163549j -0.00757478+0.00410126j 0.00534857-0.00294355j -1.90428e-05-0.00359506j 0.0113707+0.00118767j 0.0161481+0.0179874j 0.0155446+0.00232276j -0.00396815+0.00525374j -0.000767036-0.00178111j -0.0160419+0.00538927j 0.00192105+0.00142084j 0.0129731-0.00245538j -0.0143687-0.00352949j 0.00542805+0.00176699j -0.00707791-0.000448651j 0.0085397+0.00857506j 0.00303872+0.00433565j -0.00721624-0.00785978j -0.00403239-0.0135812j -0.007675+0.000550558j -0.00046394-0.00335497j -0.00897181-0.000123008j -0.00308513-0.00218119j 0.00526061+0.00874018j 0.00463354+0.00201566j -0.00657896+0.0039865j -0.0139543-0.00863656j 0.00405642-0.005093j -0.000723998+0.00297401j 0.00126691+0.000418552j 0.00434646+0.00613472j -0.000734643+0.0110011j -0.00126386-0.00609576j -0.00788298+0.00265556j 0.00181191-0.00475806j -0.0120914-0.00395189j -0.00428547+0.00663341j 0.0011684+0.00334985j 0.00148623-0.00532248j 0.00509694-0.00138021j 0.0040547-0.00564419j -0.00218331-0.00133056j -0.00403622+0.00449643j -0.00458915+0.00200743j -0.0108892-0.00497431j -0.00384534+0.000784836j 0.00266604-0.00481893j 0.000110356-0.00416519j -0.00802075-0.00381236j 0.00600267-0.00368101j -0.00612477-0.00051379j 0.00149376-0.00095373j 0.0021133-0.00181622j -0.00392357-0.00248498j -0.00563151-0.00208119j 0.00825302-7.38419e-05j 0.00945217+0.00717278j 0.001185+0.0040501j 0.00512008+0.00640997j -0.00778418-0.00128945j -0.000996251+0.00197693j -0.00724136-0.00353661j 0.000171362+0.00419377j 0.0013907-0.00284876j -4.78629e-05-0.00281661j -0.00381026+0.00215158j -0.00998717-0.00496666j -0.00363823+0.0027015j 0.00131029+0.00516119j -0.00295466+0.00511845j -0.00201173+0.0007338j 0.013454+0.000800808j -0.0009404+0.000283097j 0.00295409-0.00348251j 0.00318619+0.00562552j -0.00282822+0.000614707j 0.0016335-0.00313575j 0.00421367-0.000350611j -0.00683507-0.00333862j -0.00236563+0.00180924j -0.00200297+0.00123427j 0.00159562-0.0020209j 0.00151615+0.00150015j 0.00255892+0.00374189j 0.00534361-0.00162302j 0.00344771-0.000510159j 0.00309323+0.00354554j 0.00335016+0.000539282j 0.00114017+0.00171269j 0.000790126+0.00254669j 0.00200955+0.00571909j 0.0054476-0.000166667j 0.00396042+0.00103346j 0.00182477+0.00322009j -0.00123338+0.0012947j -0.00144648-0.0072057j -0.00160977-0.000534928j 0.00179035+0.00339491j 0.00432909-0.0035171j 0.00338819-0.0014421j -0.000438408+0.00362105j 0.00317426+0.00576383j -0.00417108-0.00852604j 0.00338312+0.00149057j -0.00148642-0.0008308j 0.00232494-0.00662708j 0.000729179+0.00188822j 0.0024373-0.00188808j -0.000510731-0.00639477j 0.000227769+0.0010056j 0.00179275+0.00616809j -0.00344601+0.00275624j -4.28928e-05+0.000373391j 0.000325826+0.00128381j 0.000527154+0.000809291j -0.00555602-0.00131181j -0.000603032-0.000587644j -0.0024116-0.0011467j 0.00663076+0.00133938j 0.00266331-0.00104937j 0.00268782+6.18112e-05j 0.00444844-0.000686254j 0.00257578-0.00217326j 0.00695749+0.00347371j -0.00236034+0.00282376j 0.00820537-0.00283533j -0.00447992+0.00327951j 0.000998047-0.00249867j -0.00227261+0.00141271j -0.00276208-0.000570581j -0.0085734-0.000939034j 0.00342963-0.00159745j 0.0012124+0.000976353j -0.000725152-0.00411704j -0.00461079+0.00076504j 0.00238751-0.000503036j -0.00201402-0.00806534j -0.00224667-0.000620159j -0.00194364-0.00334218j -0.00815965+0.00428919j 0.00139735-0.00299458j -0.00190996-0.00272752j -0.00282279-0.00154628j -0.00534561+0.00108701j 0.00181022+0.00236596j 0.00386954+0.00408562j -0.000598393+0.00567481j 0.00910578-0.00402197j -0.00358615-0.00325414j -0.00253565+0.00448766j -0.00828387+0.000269833j 0.00471649+0.00428538j 0.00452564-0.0124246j 0.0102295-0.00907757j -0.00142613-0.0036134j 0.0103374+0.00129327j 0.00639957+0.0108879j 0.0113335+0.0031326j -0.00631241-0.00468921j 0.00153504+0.00874702j 0.0162519-0.00408453j 0.0148987-0.0023861j 0.00503417+0.0115082j 0.00909762+0.00773519j -0.0152194+0.00140062j 
-0.00619654+0.000351271j 0.0371115+0.00577533j -0.112411+0.0147589j 0.0691905-0.0277736j -0.130056-0.00912164j -0.00202943+0.0112956j -0.0497144-0.0239462j -0.0467773-0.0415225j -0.021113-0.124299j 0.0719182+0.111375j -0.108695-0.0180086j -0.0441208-0.00319694j 0.00878506+0.0182153j 0.00672747-0.00381993j -0.0341574+0.00292194j -0.0243597+0.00448821j -0.0132448+0.00943422j -0.0129631+0.0270377j -0.00613924+0.0112776j -0.000266254+0.000549294j -0.00364943-0.00853988j 0.00277741-0.00448407j -0.012027+0.0144487j 0.00111704+0.0116104j -0.0111118-0.0366808j -0.0241672+0.0113005j -0.00153516+0.0129266j 0.0198705-0.0072443j 0.0185159+0.0144797j -0.00727518+0.0110788j 0.00133925+0.00409869j 0.00837639+0.0111983j 0.00853053-0.00788881j 0.0112061+0.00824895j 0.00700575+0.00912409j -0.0019854+0.00401947j -0.00403415-2.31214e-05j -0.0081513-0.00676458j -0.0161213-0.0117652j -0.00300546+0.00213975j -0.00301522-0.0176053j -0.00582848-0.0070117j -0.00669212+0.00187084j 0.00869194+0.0120594j 0.00462954-0.00554755j -0.000666965+0.000441663j 0.00625639-0.00909583j -0.000656669-0.00116265j -0.00638683-0.0103759j -0.00796786-0.00155023j 0.00245921+0.000197343j 0.00334082+0.00837853j -0.00407721-0.00400308j -0.00710489+0.00385566j -0.00568228+0.00393738j 0.00371012+0.00213635j 0.00673298-0.0011331j 0.00509733-0.00442806j 0.00462331+0.00162461j -0.00841609+0.00106428j 0.00553822+0.00460175j -0.00197574-0.000762965j -0.000865815-0.00417462j -0.000944229-0.000440795j 0.00214486-0.0023476j 0.00806599+0.00620763j 0.000435853-0.00439926j 0.00447679+0.00828313j 0.00497916+0.00727541j -0.00294516-0.000403571j -0.0049088+0.00340539j -0.00138096+0.00551905j 0.000317195+0.00717463j -0.000486318-0.000875562j -0.00678714-0.00251971j 0.00885049+0.00225539j 0.00225423-0.00334074j 0.00383045-0.00148383j -0.00282306+0.001606j -0.000373651-3.24952e-06j -0.00567729-0.00105674j 0.00279727-0.00126029j 0.00178462-0.00261994j 0.00325375-0.000493015j 0.00417938-0.00223517j 0.000619122+0.000115079j -0.00542437-0.00464722j 0.00298763+0.00823339j 0.00213445-0.00303196j -0.0037222-0.00647829j 0.00110656-0.00435836j -0.00401181+0.00158859j -0.00286096-0.000786082j 0.00292903+0.00154316j 0.0018964-0.000529229j -0.00161649+0.00239005j 0.000503147+0.000370047j 0.000651039-0.00233612j -0.00322361-0.00438423j 0.00717294-0.0034649j 0.00152149-9.81321e-05j -0.00333449-0.00678559j -0.00906292-0.000460395j 0.00703659+0.000141398j -0.000723323+0.00119745j 0.00238648-0.00236177j 0.00382304-0.000487109j 0.000688851+0.00468083j -0.00486237+0.00135861j -0.00464796-0.00220923j 0.000492362-0.000412292j 0.00327173-0.00126345j 0.00189126+0.00432175j 0.00128041-0.00250576j -0.00331312-0.000254655j -0.000636319-0.00210022j 0.00566452-0.000370252j -0.000841158-0.00115742j 0.000870871+0.0033893j 0.00120808+0.00130083j 0.00359289+0.00215947j 0.00765976-0.00022107j -0.00142458+0.00165246j 0.000359825-0.000342671j -0.000217593+0.000468818j -0.000177914+0.00367326j 0.0018806+0.00476281j 0.000748518-0.00455392j 0.000470753+0.00135659j 0.00109344-0.000550418j 9.23613e-05-0.00278312j -0.00324591-0.00112231j 0.000289404-0.00205121j -0.00346573+0.00356584j 0.0041765+0.00313962j 0.00046427-0.00512575j 0.000623699+0.00134093j -0.00174991+0.0018409j 0.00246007+0.000984114j -0.000879669-0.00147274j -0.00211276+0.00472171j -0.00333895+0.00563149j 0.00143093+0.00348709j 0.000322825-0.000283316j 0.000399764-0.000928294j -0.00109605-0.00397344j -0.00391493+0.00767528j -0.00262432-0.00337711j -0.00207979-0.00558631j 0.00610426-0.00309112j -0.00120109+0.00193198j 0.00372809-0.0059906j -0.00331802+0.00083412j 0.00561331+0.00130909j 0.00138282+0.000519943j 0.0031531-0.0011122j 0.00178096+0.00182711j -0.00205484+0.000927347j 0.013977-0.00508868j -0.00454025-0.000599634j -0.000833609+0.00233503j -0.00798754-0.00117035j 0.00284971+0.00405921j 0.00294123-0.00421616j 0.000736389-0.00686736j 0.00212906-0.00285436j -0.00210281-0.00411459j 0.000168779-0.00951257j -0.000325236-0.00236334j 0.00219644+0.000239121j -0.00222165-0.00417474j -0.000820836-0.00310538j -0.00185519+0.00242102j 0.00235629-0.00216179j -0.000714799+2.72011e-05j -0.00172172-0.00333376j 0.00640505-0.000913085j 0.00466494-0.00721412j 0.0044432+0.00524317j -0.00361723+0.00112738j 0.00303591-0.00461438j -0.000625653-0.00257332j 0.00222348-0.00287336j -0.00659718+0.00217355j -0.000108359-0.00245683j -0.00296289+0.00249781j -0.00394852-0.00235622j 0.00915543+0.00168328j 0.00636224-0.000793174j -0.0037496+0.000301612j 0.00977083-0.0099127j -0.0137815-0.00490079j -0.00532511+0.00341135j 0.00554246-0.00273569j 0.00645576-0.0046671j 0.0112017+0.00208098j 
