-0.0100736+0.00402914j -0.00511803-0.0110175j -0.0153811-0.00296165j 0.00653175-0.0177273j 0.00766384-0.0167058j 0.0152176-0.001929j -0.0123909-0.00840112j -0.0137061+0.00199477j 0.00450908+0.019054j -0.00973913+0.0287594j 0.00354679+0.0211225j 0.000450552-0.00166936j 0.000536158-0.00797735j -0.00606664+0.00818169j 0.00198653+0.0135025j -0.024594-0.027997j -0.00374436+0.0240397j 0.0286358-0.0168619j 0.0229891+0.00230927j -0.0155273+0.012947j -0.00397338-0.00183891j -0.00943157-0.00369812j -0.00807265+0.00194031j 0.0107204-0.0018539j 0.00389363-0.00572972j 0.00208095+0.00775051j 0.00210303-0.00536738j 0.0123567+0.000793463j -0.0047831+0.00645209j 0.0143725-0.015984j -0.0186376-0.000776918j 0.00940774-0.0139771j 0.0169812-0.00341999j -0.00548949-0.0103828j 0.00660765+0.00855093j 0.00679806-0.0193087j -0.00207698+0.00106483j 0.00349334-0.00609689j -0.00351382+0.00697682j -0.00230503-0.00337096j -0.0032313+0.00325929j -0.00604612-0.00444439j -0.00202824+0.00414512j 0.00270721+0.0081162j 0.00285194-0.00803127j 0.00353987+0.00320633j 0.00430502+0.00292316j -0.00402731+0.00237833j -0.0135942+0.00511309j 0.00325796-0.000613919j -0.00678806+0.00452995j -0.000249889+0.00189253j 0.000232948+0.00694632j 0.00221897+0.00574404j -0.00867299+0.000292362j -0.0023315-0.00096499j 0.00526376-0.00144816j 0.00758808-0.00248627j 0.00294409+0.00444288j 0.00308478+0.00370417j 0.00309147-0.000431597j 0.0004348-0.00653807j -0.000275001+0.00537612j 0.00356859-0.00681793j 0.000273103+0.000903608j -0.00189692+0.00227877j 0.00176522-0.00146122j -0.00191949-0.0028415j -0.000816314+0.00165503j 0.00219622-0.00619747j -0.00286078-0.00119791j -0.00269903-0.00294887j -0.000398852+0.00339745j -0.00258976-0.00226384j 0.000492505-6.04877e-05j -0.000270837-0.00120454j -0.000179743+0.00220972j 0.0021061-0.000928481j 0.0074276+0.002036j -0.00368495+0.0043362j -0.0013599+0.00406723j -0.000575791-0.00362628j 0.00183596+0.0045452j -0.00447193-0.00141099j 0.00572668+0.00752198j -0.00204859+0.00163895j -0.00196583+0.00603198j 0.00466744+0.00299329j -0.00444631+0.00178041j 0.00446227-0.00216968j -0.00147457+0.00359619j -0.00167936+0.0039222j 0.00125227+0.000218644j -0.00415016-0.00225497j -0.0104383-0.00205518j -0.00335515+0.00470677j 0.00254851-0.0029162j 0.00676488+0.00050946j -0.000661082+0.00312944j -0.00211816-0.00174492j -0.00214373+0.00294406j -0.00214327+0.00295776j -0.004703+0.00441475j -0.00444475-0.00010742j -0.00403876-0.00539324j 0.00456626+0.00362454j -0.00281801+0.00118988j 0.00532825+0.00119375j -0.000962019-0.00433697j -0.00511722-0.00212965j 0.00764927+0.000119893j 0.00440481+0.00303054j -0.000715287+0.0032246j 0.00599882-0.00421017j 0.000292898-0.00153804j 0.000240441-0.000881391j -0.00204975-0.00415654j 0.00471248+0.00412684j 0.000907287-0.00677671j -0.00161986-0.00348074j -0.000316151-0.00144372j 0.00302954-0.000483554j -0.00127392-0.00389797j -0.000140345+0.0028846j -0.00123587-0.00759294j 0.00011256+0.00151386j 0.00270767-0.00148574j 0.000693796+0.00103339j -0.00351547+0.00151264j 0.00122353+0.000466164j 0.000173169-7.48265e-05j 0.00167568-0.000268002j -0.00208647+0.000773171j -0.000149729-0.00360715j 0.00274433+0.00474662j -0.00676114-0.00373554j 0.00179343+0.00337225j -0.00544293+0.000154363j -0.000930849-0.00437053j -0.00830982+0.00941486j -0.000195875-0.00145338j 0.00102782-0.00235585j 0.00467937+0.00134684j 0.00236175+0.0103001j 9.84104e-05+0.000912032j 0.00601429-0.00282574j -0.00553425-0.000184076j 0.00422425-0.000264329j 0.00436265-0.00583989j -0.00219888-0.00601417j 0.000431009-0.00333014j -0.0123075+0.00193382j 0.00403873-0.00872375j 0.00406921-0.00921186j 0.00107973+0.0056508j -0.00923393+0.0191028j -0.0160011-0.00130621j 
-0.00475388-0.00840392j 0.00611047-0.00434609j 0.00444924-0.0162111j 0.0168421+0.0042028j 0.014225+0.00768227j 0.00113783+0.013072j 0.00723641-0.0109898j -0.00261309-0.00996292j -0.0138249+0.0108471j -0.0305614-0.00397836j -0.0230288+0.00257805j 0.00243988+0.00528516j 0.0123746+0.00667337j -0.00846965+0.000342119j -0.00979983-0.000951937j 0.0405465-0.0231898j -0.0300684-0.00626448j 0.0109381+0.0246826j -0.00409926+0.0259562j -0.0200637-0.0226286j 0.00395138-0.00708605j -0.00254916-0.00394091j -0.000245995-0.0166106j 0.00490011+0.0112251j 0.0096039+0.00603855j 0.0018284-0.00984894j 0.00464917+0.00573874j -0.00861585-0.00126717j -0.0104716+0.000239968j 0.015572+0.0214038j -0.00356855-0.0147317j -0.00461089+0.014064j -0.00136673+0.0239495j 0.013113-0.00558315j -0.0052589+0.00622083j 0.0150256+0.0104677j -0.00128581-0.00655977j 0.00151855+0.00647479j -0.0109138-0.00809031j 0.00335147+0.000601536j -0.00399434+0.00426948j 0.00554047-0.00249094j -0.00502621-0.00123373j -0.00987313-0.00261889j 0.00979681+0.00861055j 0.00152189-0.00408094j -0.00593549+0.0039765j 0.0020917-0.00414621j -0.0016525-0.0085462j -0.0105233+0.00374962j -0.00563101-0.00152999j -0.00474222+0.00190054j 0.000759232+0.000276378j -0.00013617+0.00275817j 0.00455176-0.00751883j 0.00137103+0.00481429j -0.0008025+0.00604443j 8.62253e-05+0.00319099j -2.61082e-05+0.00265012j 0.00472225+0.00630027j -0.000298822+0.00307291j 0.00373369+0.0010392j -0.00424539+0.00197741j 0.00418837-0.00712822j 0.000534596+0.000987679j -0.00686612-0.00654146j -0.00357187-0.00130529j 0.00158876-0.00624623j -0.000975233-0.00510775j 0.00724304-0.00160432j -0.00531369+0.000388481j 0.00698887-0.00170479j 0.00205194-0.00170702j -0.00352359+0.00155419j 0.00466405+0.0066965j 0.000534301-0.000282253j -0.00144728+0.00280583j -0.000243005+0.00536878j 0.00383888-0.00201428j 0.00330719+0.00291359j -0.000886943-0.00104481j -0.0124347+0.00358289j -0.00301952+0.00725838j 0.00564027-0.00201335j 0.00297516+0.00456089j -0.00234139-0.00526922j -0.0103067-0.00205821j -0.00355384-0.0029421j -0.000125629-0.00162535j 0.00154828+0.00401841j -0.00529916-0.00331653j 0.00175625+0.00655018j 0.000128625+0.00468348j -0.000709155-0.00267204j 0.00179025-0.00637812j 0.00222374+0.00162777j 0.00209307+0.0023373j 0.00248617+0.00308222j -0.000332111-0.000788657j 0.000467016-0.00240764j 0.000195694-0.00211709j -0.00162713+0.00189784j 0.00163277+0.00454286j -0.00689903-0.00443327j 0.00176236+9.26502e-05j -0.00456195+0.0018902j -0.0010997-0.00677861j 0.00452741+0.00267066j -0.00146222-0.0048882j -0.00396219+0.00439835j 0.00211934+0.00550393j 0.00270654-0.000268939j -0.00217369-0.00689791j 0.00612324+0.0053997j -0.00717533-0.00137909j 0.00281227+0.00160296j 0.00199268-0.00102673j -0.00175581+0.00376037j 0.00366915+0.00282118j 0.000359495-0.00201762j 0.00872092-0.0030317j 7.02814e-05+0.00266559j -0.000394863+0.00513665j 0.00059875-0.00222878j 0.00143485+0.0019481j -0.00277095-0.000617955j 0.00246458+0.00101431j 0.00231041+0.000340109j 0.00301706-0.000327494j 0.000514105+0.00140619j 0.000963108-0.00138034j 0.000233004+4.36828e-05j 0.00164952+0.00494341j 0.00231812+0.00244598j 0.000727328+0.000127788j -0.00450504-0.00137998j 0.00155567-0.00232018j 0.00103058+0.00108297j 0.00162739-0.00192652j 0.00474243+0.00137252j -0.000798599+0.00183792j -0.00268996+0.000555872j 0.00142421+0.00580977j -0.00192431-0.000255838j 0.00618589+0.00384757j 0.0010009-0.00165878j 0.00489906+0.000779529j -0.00680416+0.00117648j -0.00302509+0.00228951j 0.00584916+0.00012443j 0.000892889+0.006343j -0.00215581-0.0166271j 0.0167826+7.38499e-05j 0.00428197-0.00807061j 0.000316058+0.00649137j -0.00925646+0.00271881j 0.00469278-0.0163872j 
-0.00208707-0.00161983j -0.000300825-0.00254671j -0.000553097-0.0050332j 0.00456623-5.64996e-05j 0.00325251-0.00207927j 0.0039011+0.000189284j 0.000834549-0.00674907j -0.00152269-0.00264433j 0.000279541+0.00240689j -0.00470219-0.000968583j -0.00505607+0.00549003j 0.00493531-0.00616687j 0.00117343-0.00219136j -0.00466936+0.00425537j -0.00032663-0.00305025j 0.00978304-0.0160782j -0.00384597+0.000766442j 0.0114191+0.000561203j 0.00209825+0.00447792j -0.0109872-0.00279712j 0.000412333-0.00375058j 0.00557742-0.00218464j -0.0204845+0.000787067j -0.0252444+0.00480335j -0.0131125+0.000267814j -0.0366024-0.000767616j -0.0231759-0.00365863j -0.00819936-0.000731304j -0.00355666+0.000523451j -0.00100864-0.00199463j -0.00401608-0.00309807j 0.0110104+0.00208669j 0.00832464+0.00298728j 0.000334935-0.00324149j -0.000928106+0.0029247j 0.00377414-0.0026441j -0.00377402-0.00291658j 0.000182738+0.000525716j -0.000978356+0.000483948j 0.00232-9.72906e-05j 0.000724102+0.00105198j 0.000823095-0.00172793j -0.00371546+0.000437493j 0.000159142+0.00196039j 0.00205163-0.000861344j 0.00167582-0.00180705j 0.00147815+0.000574816j -0.000220379-0.000126423j -0.00319703+0.00114376j -1.99381e-05+0.00098654j -0.0062123+0.000802377j -0.00236462+0.000464841j 0.00118208-0.00144204j -0.00228327+0.00260838j -0.00103491-0.000912625j 0.00416509+0.00233864j 0.00130912+0.00199019j -0.000116887+0.00205671j 0.000895699+0.00160649j 0.000332265+0.00103471j 0.000992614+0.000713052j -0.000966384-0.00266215j 6.2302e-05+0.00298351j -0.000936072-0.00514517j 0.00428695-4.87466e-05j -0.000344783+0.00135366j -0.00067642-0.0021225j -0.000113876-0.00094757j -0.00566252+0.00185593j -0.00201349-0.00377088j -0.00524513-0.00209842j -0.00199309+0.00307896j -0.00294364-0.0012627j 0.0044368-0.00193232j 0.00244562+0.000370796j -0.00182381+0.00307568j 0.00121659+0.000376305j 0.000210955-0.00217474j -0.000623598+0.0018048j 0.00285229+0.00172987j 0.00143095+0.00111203j -0.00028304+0.00431298j 0.00221213+0.000888291j -0.00118797-0.00133325j 0.00455401-0.000736244j 0.000236425-0.0039084j 0.00694515-0.00392806j 0.00507706-0.00740833j -0.00510397+0.000637225j 0.00157424-8.52161e-05j -0.0023808-0.00126319j -0.00351534-0.0101244j -0.00396288-0.00667697j -0.00218397-0.00483515j 0.00265682-0.00666852j 0.00832876+0.00530641j 0.000927139+0.00139191j 0.00143-0.00693811j -0.00666339-0.00405851j -0.00691741+0.0015649j -0.000129427+0.00682358j -0.00647195-0.0118025j 0.00222528-0.00870509j 0.00556168+0.00282262j 0.00338791+0.01334j 0.000512377+0.00284789j -0.00846031+0.0143958j -0.00267256+0.00233543j 0.00577107-0.00127668j 0.0204211+0.000492175j -0.00528724+0.00144596j 0.00631804+0.00185344j 0.000613207+0.000756383j -0.000476094-0.000919957j 0.00144891+0.000833584j 0.00197767+0.000216721j 0.00135251-0.00125567j -0.00218252-0.00160386j -0.00319307-0.0026359j -0.00305174-0.0012672j 0.00394439+0.00164613j 4.59923e-05-0.00228901j -0.00279001-0.00376615j -0.0014814-0.00175161j 0.00113783-0.00037663j 0.000894236-0.00134064j 0.00202719-0.000432669j -0.00150864-0.000175905j 0.00164572+0.00291491j -0.000256715+0.000370979j -0.000903716+0.00224269j -0.000387554+0.000728957j -1.91136e-05-0.00079823j -0.00138162+0.000218613j 0.00237683-6.57952e-06j 0.00118165-0.00134767j -0.000799063-0.000282387j -0.00373509-0.00366587j 0.000278492+0.000372054j 0.000386014+0.000554858j -0.00177268+0.00183231j -0.00338776+0.00147557j -0.000106152+0.00269751j -5.47408e-05-0.000495744j -0.000574732+0.00290713j 0.00125408-0.00168734j 0.00210706+0.00268578j -4.51895e-05-0.000651432j 6.57951e-05-0.00106718j -0.000416463+6.41472e-05j -0.00135674-6.40393e-05j -0.00243334-0.00168701j 0.00274565-0.000131824j 0.00244332-0.000867052j -0.000287379+0.00246963j -0.00442841+0.00413322j -0.00378665-0.00328861j 
-0.000242551+0.00231873j 0.00065562+0.00306603j -0.00033351+0.00169952j 0.000161163+0.0073816j 0.00425692+0.00104481j 0.00226523+0.00333969j -0.00328364+0.00540919j -0.00323327-0.00259729j 0.0174674-0.00830648j 0.00364564-0.00344495j -0.00830853-0.00144839j 0.00503777-8.1611e-05j 0.0106923-1.33043e-05j 0.00593554-0.00650266j 0.0340254+0.0100656j 0.0157194+0.0112808j 0.00160622-0.000533973j 0.00319769+0.0121321j -0.00231548+0.00712868j 0.00822005+0.00100591j 0.00396524+0.00491044j -0.000257019-0.004071j 0.000239962-0.000122212j -0.00137415-0.00243222j -0.00126322-0.00378205j 0.00225852+0.00514604j -0.00389636-0.0101398j 0.00311305+0.0206726j -0.00176513-0.00808973j 0.00163444+0.0123833j 0.00170071-0.0170811j -0.00326349-0.0132332j 0.00117097+0.00146411j 0.00343961+0.00192588j -0.00419168+0.00655616j 0.0072367+0.00387902j 0.00141902+0.0078272j 0.00402414+0.00287696j -0.0029581-0.00120138j -0.000400622-0.00749815j 0.00170113-0.00333542j 0.00524377-0.00605007j -0.00189481+0.00181201j -0.00212182-0.00453065j 0.0011956+0.00108904j 0.000798017+0.00266765j 0.00252743-0.000290282j -0.00349957+0.000878231j 0.00220791-0.00146753j -0.0039483-0.00116063j -0.00201778-0.00148114j -0.00250481-0.000274249j -0.000858445+0.00198301j -0.00103769-0.00122375j -0.00107299-0.0093221j 0.000488929-0.00145194j 0.000553737+0.00411084j 0.00422766+0.00194294j -0.0010226+0.004134j -0.00433473+0.00797765j 0.00363246+0.0023508j 0.00274262-0.00326336j -0.00783839-0.000808876j 0.00493582+0.0133232j -0.00501625-0.00736937j 0.00302043-0.00531022j 0.001089-0.00266953j 0.00686372-0.00226413j 0.00963323-0.00380441j -0.00183403-0.0011712j 0.00464328-0.00635208j -0.00633604-0.000451019j -0.00672325+0.00412346j 0.00719053+0.0017016j 0.0081005-0.00220555j 0.00633539-0.00891338j 0.000780339+0.00235936j 0.00170685+0.0103537j 0.0107917+0.000877325j 0.000392299-0.00355516j -0.00854365-0.00281495j -6.52109e-05-0.00313597j -0.00437696+0.00236956j 0.00343129-0.000988479j -0.0105877+5.30718e-05j -0.00566037-0.00291753j -0.00741439+0.00027806j -0.00448031-0.00392991j -0.00263742-0.00113116j -0.0025499+0.0016554j -0.00446395-0.000951845j -0.00248152-0.00133243j 0.00419018+0.000723862j -0.00123163+0.000459852j 0.00150914-0.00526399j 0.00145497+0.000841649j -0.00161217+0.00258312j -0.00163695+0.00126649j -0.000598508-0.0019215j -0.00224243-0.00165244j -0.00342347+0.00163057j -0.00160029-0.00207666j -0.0023327-0.00235668j -0.000833283-4.47232e-05j -0.00376577+0.00202121j 0.00182207-0.00165705j -0.00119357+0.000741387j 0.00300069+0.0012655j 0.00169639-0.000264904j 0.00837965-0.00164734j -0.00575221-0.0026404j -0.000516751+0.000380045j 0.00029937-0.00255601j 0.00288322-3.33841e-05j -0.00229826-0.000847016j 0.00310367+0.00457089j -0.000652149-0.000988445j 0.00261321-0.00153915j -0.00177714-0.00340717j 0.000297814-0.00669029j -0.00166689-0.0101514j -0.0032301+0.00133306j 0.000337717+0.00220617j -0.000592145+0.000173779j -0.00165718+0.00111032j 0.000971586-0.00233611j 0.000361875-0.000665607j -0.00106363+0.00100815j 0.00160549-0.00131715j -0.000356651-0.00224804j 0.000924068-0.00112924j -0.00184048+0.00502354j -0.00111823+0.000214243j -0.000541586-0.00551167j 0.00289647-0.00286153j -5.90297e-06+0.00655265j 0.00196279-0.00222725j 0.00318511-0.00198358j -0.0010838-0.00230927j 0.00261454+0.00356077j -0.000495135+0.000187453j -0.000866095-0.000148556j -0.000854061-0.00577378j 0.00227869+0.00180652j 0.00180391-0.0042218j -0.000407405-0.000977419j -0.00298011+0.00198573j -0.00034956-0.00111645j -0.00138168-0.00349025j 0.000342613+0.00051154j -0.0016147-0.00421422j -0.00312013-0.00360755j 0.00204895-0.00143889j -0.000770844-0.00534342j 0.0004745-0.00478963j -0.00207053+0.00154629j 0.00304839+0.000812286j 
-0.000790718+0.00384213j -0.00069438-0.00219142j 0.00178977+0.00431596j -0.00475503-0.00498351j -0.00127294+0.00683072j -0.00623998+0.000857323j -0.0035729+0.00389194j 0.000382347+0.00457346j -0.00339271+0.0200217j 0.0011066+0.00395918j 0.00188031-0.0148508j 0.000810012+0.00452683j -0.00114375+0.00937312j 0.00233557+0.0101395j -0.00318341+0.022635j -0.0185455+0.0297895j -0.00103442+0.00482742j -0.00209707+0.00162989j -0.00954261+0.00142915j 0.0202846-0.00189097j 0.00621104+0.00304835j 0.00156765+0.000163069j 0.00578861-0.00142257j -0.0121052+0.00337019j -0.0115578+0.00460541j 0.00422742-0.00627781j -0.0190164+0.00677531j 0.0166528-0.00662992j -0.00572829-0.00146293j -0.00450153+0.0115527j -0.0081942-0.000572564j -0.0177431-0.00137469j -0.0116203-0.00664701j 0.00155757+0.00861474j 0.00251554-0.00161734j -0.00712182+0.00187706j 0.00873369-0.000746628j -0.00266265-0.00214035j -0.00159146-0.00440351j -0.00481813+0.00183908j -0.00317739-0.00301225j -0.00222897+0.00127924j 0.00493249-0.00313847j -0.00047708-0.00562566j -0.000773745+0.00602188j -0.0018929-0.00182041j -7.72015e-05-0.00342898j 0.00196399+0.00309011j 0.00572373-0.00408663j 9.56896e-05-8.46774e-05j 0.00227126-0.00454211j 0.00553729-0.00183691j 0.00231421-0.00385091j -0.00132029-0.00176265j -0.000297722+0.0033392j 0.00174676+0.00236541j -0.00364497-0.00221558j -0.00429826-0.00081378j 0.00201154+0.000803886j 0.0031508+0.00178699j 0.00242081+0.00263594j -0.00328179+0.000467623j -0.00397048-0.000685313j 0.0153992+0.00038075j -0.010038-0.000505057j -0.000224027-0.00335197j 0.000582262-0.00154799j 0.00105022-0.00838264j 0.00157455-0.00682342j -0.00137369+0.00170225j -0.00332709+0.000161752j -0.000240306+0.00593624j 0.00485549+0.000314327j -1.99557e-05+0.00148047j -0.00034409-0.000803406j -0.00911295+0.00146386j -0.00114954-0.00475394j 0.000481389-0.000677896j -0.00542401-0.00575622j -0.00484986-0.00180887j 0.000803072+0.000932029j -0.00398349+0.00150078j 0.00270353+0.00116528j 0.000876325+0.000281953j -0.000503636-0.00289154j 0.00524868-0.000806741j 0.000833911+0.00144419j 0.000228505+0.00701811j 0.00204312-3.62722e-05j 0.00405863+0.0030264j -0.00283847-0.0034048j 0.00185043-0.00367006j -0.00404389-0.0012425j -0.0012965-0.00912175j 0.00714807-0.00754633j 0.00222927+0.0031738j 0.0015152-0.000708458j -0.00264374+0.00446098j -5.96988e-05-0.000259602j 0.00129209-0.00137592j 0.000158469-0.0028844j -0.000658088-0.00303599j 0.00374643-0.00318006j 0.00729308-0.000212236j 0.00209188+0.00182189j 0.000517823+0.0033228j 0.00251115+0.00515067j -0.00157904+0.00516383j 0.00149232+0.00476973j 0.00367318+0.000107572j -0.00216962-0.00307614j -0.00470202-0.00194889j 0.00341241+0.00133509j -0.000940477+0.00280173j 0.00380108-0.00166988j -0.0043365+0.000111044j 0.000714342-0.000180376j 0.000595793+0.00680177j 0.00356135+0.00193936j 0.00705546+0.00311332j 0.00688363-0.00427415j -0.00180411-0.000453033j -0.000862784+0.00382833j 0.000269534-0.00165514j 0.000643985+0.000199854j 0.00327927+0.00209577j -8.9545e-05-0.00159139j 2.71296e-05-0.000179771j 0.000641659+0.000509381j 0.00143885+0.00227622j -0.000229154-0.000775282j -0.00495769+0.000738917j 0.0032538+0.00452886j 0.00848127+0.000894529j 0.000280972+0.000514276j -0.00618485+0.000225077j 0.000913874+0.00203178j 0.00306228+0.00587335j 0.00269945-2.5134e-05j 0.000435889+0.000155426j 0.00270585-0.00257604j 0.00260054-0.00247365j 0.004841-0.00156509j -0.000737587+0.000902809j 0.00566842-0.00195612j -0.000799231+0.0029702j -0.00207657-0.00597715j -0.00167197-0.00105678j 0.00157132+0.00405103j 0.00241863-0.00384248j 0.0041791+0.00437583j 0.00369467-0.00263397j 0.000567657-0.000491997j 0.000393289-0.00575113j 0.00439771-0.000593161j 0.0021081-0.00301379j 0.00576268-0.00229622j 
0.00125897-0.000364763j 0.00368406+0.00154481j 0.00275849-0.000243189j 0.000869127-0.00429592j 0.00507682+0.00349058j -0.00624008+0.0022971j -0.0153462+0.00410084j 0.00145682-0.00161448j -0.00495194-0.0115581j -0.00638351+0.0212048j 0.0143091+0.00421259j 0.00762204+0.0281922j 0.00306565+0.00408434j 0.0101268-0.0194459j -0.00426902-0.00731812j -0.0122412+0.00412762j -0.00634529+0.00311674j -0.00208078+0.0018408j -0.000688729+0.0121915j 0.00609307+0.00116086j 0.00185082+0.00513889j -0.00567483-0.00154332j -0.00187616-0.00373566j 0.00646394+0.000857247j -0.00936239+0.00482033j -0.00362161-0.00318251j -0.00380787+0.00578869j -0.00902554+0.0038028j -0.00649606+0.00487675j -0.017252+0.00451882j 5.37408e-05+0.00382284j -0.000962965-0.0033669j 0.000622478+0.0053804j 0.00109444+0.000162384j -0.00445921+0.00214629j -0.0080444+0.00215642j -0.00150697-0.00453386j -0.00386673+0.00388502j 0.000810573+0.0010545j -0.00032178-0.00351274j -0.00428183+0.0047375j -0.00139029-0.00104666j -0.00439716+0.00261409j 0.0105217+0.00137938j -0.00125306-0.00162361j -0.00222849+0.00227902j 0.00135797+0.000758359j 0.0019759-0.00316863j 0.000954975-0.000789357j 0.00117275-0.00358785j -0.00714816-0.00387579j 0.00431602+0.00193804j -0.00118881+0.000782777j -0.00764816-0.00480131j 0.00127658-0.00126299j 0.00808608+0.000248872j -0.00429175-0.00228017j -0.000819322-0.00256195j 0.00983978-0.00673475j -0.00841516-0.00546191j 0.00126832+0.00222517j -0.00269747+0.0033162j -0.00140132+0.000649286j 0.00524354+0.00462752j -0.000838783+0.00969616j -0.00284628-0.00549459j 0.00756278-0.00432033j 0.000615681-0.0032093j 0.00746853+0.00609023j 0.000112717+3.14692e-05j -0.00782355-0.00538045j 0.0071609-0.00246002j 0.00419321-0.00903915j 0.0020138+0.0077349j -0.000852369+0.00169393j 0.00405371+0.00102084j -0.00503498+0.00876175j -0.00681793+0.00132821j 0.00119898+0.00120079j -0.00543566+0.00623359j 0.000809142+0.00457411j 0.00164242-0.0010544j -0.00185822+0.00173238j -0.00238901+0.00308661j -0.000634432+0.00121715j 0.0066308-0.000651891j -0.00457885+0.00201806j 1.35994e-05+0.00141963j -0.000481563-0.000663043j -0.000346232-0.003989j 0.00118543+0.0043013j -0.00274527-0.00178148j 0.00316744-0.00359937j 0.00252177+0.000596918j 0.00150386-0.00414665j -0.00437095-0.00216661j 0.00239093-0.00201706j 0.000876202-1.02413e-05j -0.000895455-0.000167263j 0.00538915+0.000934211j -0.00296087-0.000823634j 0.0030723-0.000411669j -0.00130607+0.00200221j 0.000994147+7.78195e-05j -0.00307083+0.000323567j 0.00191152-0.001162j -0.00250422-0.00354262j 0.000319212+0.00013669j -0.00232189+0.000992014j 0.000576369-0.00181054j -0.00334601+0.002791j -0.00671212-0.00129442j 0.00101197-0.00346545j -0.00185405+0.000665659j 0.00381488-0.000988148j 0.00736339-0.00214407j -0.00370451+0.00117248j 0.00274986-0.000960352j 0.00243164+0.00330508j -0.0017442+0.0010281j -0.00263656+0.00131636j -0.0130431+0.00213966j 0.00506767+0.00317996j -0.00162165+0.00155497j 0.00143942+0.000326772j -0.000285229-0.000610421j 0.00772971-0.00123901j -0.000163385-0.000809819j -0.00342059-0.00321433j -0.00957212-0.00258992j 0.00456818-0.000352829j 0.000820726+0.00090153j -0.00443678+0.00522495j -0.00608431-0.00014966j -0.002485+0.000114044j -0.00723745-0.00143233j 0.00545147-0.00217806j 0.00350495+0.00589611j 0.00969542-0.000261301j -0.000990408+0.00159514j 0.000564881-0.00194695j 0.00182623-0.00153068j 0.00123981-0.00192787j 0.00530462+0.000187124j 0.00286354-0.000148051j 0.000490426+0.00100778j -0.00451386-0.00199179j -0.0021158+0.000953015j 0.00483275+7.50456e-05j 0.00220532+0.000584731j -0.00873915-0.00231107j -8.02591e-05+9.64633e-05j 0.000856658-0.0040269j -0.00214902-0.000653435j -0.00472668-0.00177495j -0.000513981-0.0041217j 0.00946232+0.000643523j 
