-0.0558425+0.00415706j 0.0173222+0.0136738j -0.0143239-0.0172142j -0.00689243-0.0128816j 0.0335209-0.00791239j 0.0331293+0.00898172j -0.00113297-0.0166752j -0.013658+0.0110673j 0.00660807-0.00206094j 0.0104868-0.00191598j 0.00571994-0.00502689j -0.00785453-0.010883j -0.00741828+0.00580348j -0.0260145-0.00250159j -0.00707304-0.0145408j -0.0227214+0.0142096j 0.00459756-0.0064502j -0.0104062+0.00309532j 0.00984873-0.00276966j 0.00600614+0.00617862j 0.0150974+0.00791789j -0.0246537-0.000678751j -0.0100067-0.00604803j 0.0117247-0.0238154j -0.00093191-0.0122282j -0.00464036-0.00881709j 0.0144015-0.020324j -0.0242889+0.00735713j 0.00275732+0.0101859j -0.00464903-0.0119485j -0.0152179-0.0313119j 0.00546137-0.0282381j 0.00396162+0.00171951j 0.00408626+0.00642736j -0.0177506+0.00466971j 0.009307-0.00187655j 0.000106151+0.00119893j -0.0105249+0.0107309j 0.00245406+0.013553j -0.00562685-0.00805873j 0.00422954+0.00489617j -0.010966-0.0142331j 0.00658438-0.0160407j -0.00865798+0.00106453j -0.0104856+0.0114456j 0.00143152+0.0469684j 0.00724863-0.00297101j 0.00233175-0.00591122j -0.0102447-0.00931651j -0.00668804-0.00604087j 0.0265337-0.0326886j 0.0137771-0.0125842j 0.00153006-0.00780464j 0.00044954+3.98763e-05j 0.0123881-0.014506j 0.0017213-0.00185263j -0.0143283+0.00345895j 0.0186148-0.00405045j -0.0112931-0.00921348j -0.00590348-0.00843744j 0.00942408-0.00100983j -0.0122059+0.0124131j -0.00122684+0.0116531j 0.00707058+0.000494388j -0.0129663+0.0158364j -0.00223783-0.00169593j 0.0101299-0.00328405j 0.00738681-0.0134554j 0.0103694+0.0109665j 0.00587304+0.00546133j -0.00343422+0.00231227j 0.00380118-0.00319615j -0.00877887+0.00796522j -0.0170862-0.00120063j -0.0114009+0.000351791j -0.00607085+0.00325286j -0.00492592-0.00578757j 0.00396133+0.00833744j 0.0108164+0.00478024j -0.00636748+0.00256158j -0.00262861+0.00167649j 0.00180783-0.00779352j 0.010353-0.0040726j -0.00630237-0.00117046j -0.00434261-0.00151462j -0.0178108+0.00284883j 0.00342855-0.00551843j 0.044881-0.00613922j 0.0207425-0.0138171j 0.00860654-0.00600278j -0.00169407-0.00123851j -0.00565054+0.0107491j -0.0197908+0.00352533j 0.00495463+0.00125455j 0.0052039-0.00523413j -0.0393956-0.00178036j 0.0131665+0.0267263j -0.00287681-0.0188538j -0.0107195-0.00897593j 0.0402658-0.0122888j 0.0109605-0.00720071j 0.0072125-0.0122244j -0.000461312-0.00145157j -0.0107742-0.000199087j 0.012403+0.00486548j 0.0201341+0.00586894j 0.00259813-0.00272641j 0.0112363-0.005081j -0.00492773+0.000744205j -0.00577072-0.0165073j -0.0113158+0.00871816j 0.00188894-0.00657987j 0.00771235+0.0128854j -0.0194513-0.0350102j -0.0138313+0.0020015j 0.00840929+0.0110486j -0.0126889+0.0123463j 0.00303714-0.0107218j 0.00196955-0.00456265j -0.00184411-0.0107529j -0.00300205+0.00420087j -0.00574241+0.0065481j 0.0113078-0.00292338j 0.00909447-0.00856842j 0.00558503-0.00851293j -0.00124645+0.00537383j 0.000970302-0.00553561j -0.00245981+0.00476873j -0.0210626-0.00691381j -0.0142512-0.00193633j 0.0050066-0.00612665j 0.0235241-0.0207438j -0.0112352-0.00572581j 0.00498385-0.00835082j 0.00638621-0.00115392j -0.00563015-0.0063115j -0.0127487+0.00758835j -0.0162381-0.0144424j -0.0225469-0.0127316j -0.00697382+0.0022736j 0.0023009-0.00646437j 0.0171074-0.000407917j -0.00112943-0.00787388j -0.011582-0.0165403j 0.016018+0.00236376j 0.00841047-0.0236849j 0.00316322-0.024322j -0.0172662+0.0109599j 0.00655376+0.00063334j -0.0084689+0.00416064j -0.00218306-0.0214167j -0.0246713+0.00523136j -0.00968777+8.74603e-05j 0.0028565-0.00196294j 0.00478548-0.00857961j 0.00531849-0.0128717j 0.00279759+0.0194526j -0.018029-0.0150316j 0.00809743-0.00111765j 0.00444828-0.00185808j -0.00732894-0.0405184j 0.00971537-0.00631216j 0.0184766-0.067025j 0.00620897+0.0612655j 0.0280952+0.0599999j -0.0187105+0.0740934j -0.0179764-0.0133566j -0.00952024-0.0154001j 0.0128057+0.0128203j 0.0198088+0.0381511j -0.00349262+0.0528667j 0.016036+0.0137399j 0.0133114-0.0161477j 0.0261279-0.0462096j 0.0927314+0.0395533j 0.0819401-0.098553j 0.00472517-0.00105351j 0.0976061+0.00685732j -0.072043-0.0132946j 0.0169706+0.0189047j -0.010668-0.0405904j -0.0546065-0.012237j 0.00283822+0.0341407j 0.0544856-0.0385016j 0.0121217+0.122242j -0.0847718+0.0197737j 0.0117519+0.0733908j 0.0923834-0.180868j 0.343137+0.0692173j 
0.0209689+0.014043j 0.0646451-0.00552074j -0.0293389-0.00205526j -0.0204348+0.0243536j 0.0227428-0.00807828j -0.0190733-0.0120451j -0.027116+0.0176448j 0.00645043+0.0184497j 0.000501765+0.00706353j -0.00240172-0.0082726j -0.00139093-0.00668117j -0.0159985+0.00120251j 0.0023432+0.0300333j -0.00211953+0.00161509j 0.00857721-0.0040126j -0.00642491+0.0088551j -0.0088634+0.00125058j 0.0119866+0.0160887j -0.00875126-0.00889321j 0.00986054+0.00582207j 0.00705007-0.00350567j 0.00476364+0.0286338j -0.00416262-0.0168886j -0.0140089-0.0124296j 0.00274409-0.0243858j 0.00129319-0.000101042j 0.0180704+0.00281519j 0.0118483-0.0145838j -0.0140144+0.00592199j -0.0199396-0.00735644j -0.00376352-0.0212644j 0.00506523-0.00585556j -0.00841614-0.0178864j -0.00693777+0.00739604j 0.0171779+0.0102935j 0.0127334+0.00394644j -0.0053964-0.0028513j 0.00897283-0.00510834j 0.00694449+0.00223193j 0.00183381-0.00733608j -0.0134388-0.00358124j 0.0139371-0.0150336j -0.00212998+0.00494142j 0.00315524-0.021521j -0.00594768-0.00472058j -0.00919589+0.00831476j 0.0018709-0.000178696j 0.00410136-0.000232343j 0.0236861-0.00288838j -0.00523735-0.00641232j 0.00346876+0.0188368j -0.00378796+0.0123767j -0.022368+0.00491881j 0.0215931-0.00783868j -0.0198753+0.00626248j 0.0053456-0.00653857j 0.00241514+0.00705389j 0.00269558+0.000852618j -0.00497808+0.00408808j -0.00298919+0.00467235j -0.00823848+0.00534625j 0.0169872-0.013025j -0.00631461-0.000805538j 0.0148344-0.0105481j -0.0150329-0.0103803j -0.00130133+0.00339558j 0.0197208+0.000240221j 0.00761435-0.0015331j 0.00453428-0.00183175j 0.0111831-0.0105412j 0.0135474-0.00854704j 0.00339502+0.0040974j -0.0213667-0.0025289j 0.0138033-0.00430445j 0.000619202+0.00470329j -0.00725785+2.19155e-05j -0.0071402-0.00402961j -0.00622564-0.00760248j 0.0309218-0.013167j -0.0088803+0.0141426j -0.0175955-0.00192192j 0.00765002+0.00755793j 0.0102508+0.014739j 0.000238063-0.0118301j 0.00317012+0.00699378j -0.00446386+0.00179577j -0.0029029+0.00267866j 0.00119779+0.0123501j 0.0108131-0.00529766j -0.000650799-0.000116271j 0.0164379-0.00592613j -0.00493796+0.00801454j -0.0087618-0.00681551j 0.00567131+0.0121073j -0.0316974+0.00712722j 0.0321099-0.0170382j -0.00684462+0.009887j 0.0354033+0.00130375j 0.0160415-0.00114211j 0.0276271+0.00159584j 0.0119798+0.00138922j 0.00794698+0.00703983j 0.0186109+0.00244752j 0.0140958-0.0138418j -0.023403+0.0205187j -0.000227252-0.000387467j 0.00523104-0.00235772j 0.00129286+0.00193107j -0.00863005-0.00532706j 0.0264665-0.00411956j 0.00734086-0.00318662j -0.00258477+0.00376703j 0.0124004+0.00580648j 0.00458825+0.0142028j 0.00942406-0.00070056j -0.0300561-0.00403065j -0.0130058-0.00994679j 0.000788637+0.00334083j 0.00543357+0.00499348j 0.0053673+0.00232651j -0.00816463+0.00265471j 0.00251846-0.000863956j 0.0237927+0.011584j 0.00164139+0.00449319j 0.0226643+0.00374121j -0.00772791-0.00923617j 0.000696049-0.00130615j -0.00264504-0.000892952j 0.000472594-0.0107631j 0.00756476+0.00226171j 0.0136683+0.0174637j 0.0230359+0.0305168j 0.012264-0.00479704j 0.00207619+0.00751563j 0.0116712-0.0324425j -0.00380938+0.00390702j -0.00648663+0.00181104j 0.0070619+0.00533696j 0.00484675-0.00424109j -0.00409437-0.0185839j 0.00754784+0.00460505j 0.00263714+0.00719704j 0.0145179-0.0141772j 0.000304824+0.000187595j 0.0111231+0.020507j 0.000711219+0.00500267j -0.00482358+0.0430189j -0.016692-0.0149395j 0.00385304+0.0126643j 0.00451577+0.015694j 0.00018212-0.0339595j 0.00334042-0.014856j -0.00499969-0.0111068j 0.00394888-0.00257935j -0.00300398-0.00586351j 0.000960097-0.0147529j -0.00585294+0.0203299j 0.00668125-0.0106417j 0.00611098+0.0190455j -0.000409732+0.00107842j -0.0016811-0.0146381j 0.0142755+0.0945462j 0.0134888-0.0358504j 0.00689538-0.00164718j 0.0112371-0.0557141j 0.014955+0.00741805j 0.0273614-0.0356929j 0.0101366+0.0291524j 0.0148113+0.0716978j -0.0159576+0.025467j -0.0187929-0.0289234j -0.0187457+0.00471709j 0.0295889+0.0112467j 0.0224021+0.0276597j -0.0718792+0.111006j 0.0877342+0.0291295j -0.102166+0.0123196j -0.029823-0.0024692j -0.00362297+0.0191507j 0.0269485-0.020835j -0.0872899-0.0211189j 0.00590587+0.058965j 0.0267567+0.0212232j -0.0157792+0.065867j -0.0821041+0.0355236j -0.034761-0.121937j -0.0500915+0.0207794j -0.342864-0.0679317j 0.0907263-0.183948j 
-0.0524496-0.0110122j -0.0590766+0.00979955j 0.0301787+0.00570955j 0.0346184-0.0276415j -0.0218745+0.00363904j -0.0127244+0.00901967j 0.0207711-0.0251979j 0.00160265-0.00899089j -0.0100595-0.0119835j 0.0112198+0.00466499j 0.00242875-0.000783315j -0.010384-0.00105046j 0.0239707-0.0297675j 0.0225619+0.00779176j -0.0146281+0.0112574j -0.00596774-0.0108049j -0.0248597-0.00550382j 0.00233835-0.0161817j -0.00915363+0.0040344j -0.0148427-0.00695938j 0.00945912+0.001356j 0.00702109-0.0336659j 0.0259854+0.02571j -0.0215197-0.0105787j -0.0319745+0.0402209j 0.0101981-0.00848942j -0.00339008-0.00572408j 0.00701154+0.0119333j -0.0004823-0.0101748j 0.0172266+0.0391092j 0.00593148+0.0655533j -0.0217271+0.00111928j 0.0130893+0.0241629j 0.00549069-0.00705681j -0.0170563-0.00210094j -0.0082361-0.0274742j -0.0124025-0.0246388j -0.0306561-0.0173392j 0.00697512-0.00149289j -0.0219472-0.00872608j -0.00583221-0.0198262j -0.0208233-0.00803176j -0.0247914-0.0208441j 0.00370327+0.0266028j 0.0202632-0.0318876j 0.040114-0.0301793j 0.00983433-0.00246471j -0.0303773+0.007068j -0.0277921+0.00215181j 0.00958166-0.0103255j -0.00921622+0.0167031j -0.0193593+0.00439749j 0.01341+0.016609j 0.00152263-0.013219j 0.0266323-0.0163988j 0.00647773+0.00926072j -0.00994567+0.00467468j -0.00159351+0.0178079j 0.00360678+0.00881368j 0.00718178+0.0207161j 0.0297114-0.00281138j 0.00463925-0.0236818j 0.0122845-0.00782242j -0.000500426+0.0174671j 0.0160097-0.00558366j -0.036521-0.00194141j -0.0177257+0.00315504j -0.0283465+0.0321554j -7.50113e-05-0.010398j -0.0204697-0.00157104j 0.0352377-0.00619779j 0.0154411+0.00623373j 0.0373528-0.00104724j 0.0143337+0.0113343j 0.00645904-2.4227e-05j -0.0081603-0.00201345j 0.000655268-0.000156273j -0.0125642+0.00349453j -0.0168003+0.00696458j -0.0106428+0.00457824j 0.0353792-0.0047122j 0.0109513-0.00156018j -0.0727185-0.00263479j 0.00935639+0.0151162j -0.00255748+0.0143087j 0.0413084-0.0129051j -0.0230683+0.0133459j 0.0139821+0.000477801j 0.0064792+0.00392299j 0.0139958+0.0104957j 0.0261207-0.0260685j -0.0224772-0.0287894j -0.0308471-0.0121051j -0.0237811-0.0041584j 0.0355191+0.015977j 0.0128532+0.0035374j -0.0171375-0.034446j -0.0164703+0.00966996j -0.0165852+0.00959653j 0.0123141-0.0216513j 0.0292901-0.0179977j 0.0166822-0.0137436j 0.0568194-0.0104391j -0.0192634-0.00344571j -0.0161427+0.0122984j 0.015198-1.73275e-05j -0.00264641+0.0138897j -0.00275368-0.0014878j -0.0110651+0.0202212j -0.0142589+0.00518j -0.0111049-0.00311059j 0.0154795+0.0191153j -0.00281322+0.000250392j 0.00830802+0.0461489j -0.0248097-0.0100968j 0.0272759+0.00489971j 0.00362675+0.00738018j 0.0027052+0.0276835j 0.00613156-0.000496663j -0.0109269+0.00812168j 0.0183678+0.00360365j -0.00769387-0.0291561j -0.0314371-0.0119974j -0.00798052+0.0373619j -0.024139+0.00957352j 0.0156614+0.00747352j -0.00232822+0.00586832j 0.00594641-0.00398812j 0.00571755+0.00861791j -0.00824701-0.0128799j 0.0117548-0.0183311j -0.0282085-0.00673153j -0.00202079+6.75404e-05j -0.00133916+0.0253287j -0.0174852+0.018511j 0.00808736-0.00377838j 0.0274571-0.0166272j 0.00177601+0.00957201j -0.00225816+0.0122657j -0.0156799-0.016152j -0.02505+0.0249552j -0.0117824+0.0247797j -0.0335113-0.00594463j 0.00678871+0.0379717j -0.0010609-0.00347291j 0.00713728+0.0389656j 0.0171454+0.0233228j 0.0312357-0.00354158j -0.00538891-0.0222561j -0.0104667-0.00793163j -0.0115852+0.0206291j -0.0390322+0.0121501j 0.0105401+0.00200436j -0.00879564+0.000599877j 0.0162804+0.0191259j -0.0206618+0.0209171j -0.0240221-0.0082392j 0.00229236-0.012626j 0.0136426-0.0035123j -0.0149276+0.000716431j 0.0346715-0.0520533j -0.0571021+0.0437589j -0.104992-0.0350033j 0.0250824+0.0139599j -0.0794071+0.0148129j 0.000641769+0.0653094j 0.0496448+0.0468349j 0.0160805-0.021063j -0.0168722+0.0258487j -0.0727091+0.00846021j 0.00249428+0.0762738j 0.0388271+0.0159498j -0.00546642-0.010134j 0.0207287-0.0160654j 0.0227585+0.000537303j 0.0771648-0.0440298j -0.0592668+0.0304004j 0.0184441+0.000304252j -0.0624141-0.065377j 0.0500292-0.035354j 0.0346078-0.0356689j -0.0753428+0.0581851j -0.0361668-0.118673j -0.00600946+0.174211j 0.157327+0.0032613j -0.0486064+0.0689488j -0.33672-0.0445441j 0.0109223-0.0216449j 0.0347817+0.0178938j 
0.0664938-0.0102297j -0.0520686-0.0210795j -0.0259342+0.0277024j -0.0247064+0.0261119j 0.0104255+0.0189961j 0.024008-0.0250877j 0.00883623+0.0211596j -0.0318724-0.0232153j 0.0132261-0.00434152j -0.0125585+0.0151804j 0.0139113+0.00980755j 0.0342907-0.00340027j -0.0151678+0.0246367j -0.00711996-0.00944957j 0.0189467+0.0122011j -0.000827763-0.0138352j 0.015265-0.0154774j -0.00641442+0.0043303j 0.0113504+0.0122194j -0.0122355+0.00297452j -0.0172059-0.00311184j 0.0192567+0.0119854j -0.0329727+0.0182825j 0.0206935+0.0472209j -0.00175298-0.00908028j -0.00623055+0.000153549j -0.0312074+0.0180362j 0.0251153+0.0123349j 0.0193103+0.00959952j 0.0171824+2.77195e-05j 0.0160956-0.0121138j 0.00339515+0.0168809j -0.00527852+0.0199222j 0.00422184-0.0162062j 0.00419434-0.0146292j -0.0239251+0.00402874j 0.00501827+0.028832j -0.00435019+0.0272438j -0.025691-0.0160812j 0.0093568+0.0341454j 0.0103767+0.0280506j -0.00743775+0.0597615j -0.00696585-0.00436897j 0.0493363+0.013056j 0.0339315-0.00575092j 0.0250746-0.0223154j -0.0192979+0.0230751j 0.0389678-0.00299424j -0.0103465-0.0127015j -0.0165762+0.0141851j -0.0277607-0.0230408j 0.0250099-0.0140207j -0.0143493-0.00135081j 0.00517643+0.0164722j -0.0354678+0.0126611j -0.00906829+0.0318014j 0.0461327-0.0101607j -0.0257801-0.0109412j 0.0166194-0.0079713j 0.0111641-0.00784235j -0.0120043+0.0062463j -0.0159772-0.000847888j -0.00271753-0.00949694j 0.00572318-0.00430186j 0.0101935-0.0134099j 0.0295129+0.00966585j -0.00192285+0.00815113j -0.00755164+0.0062108j -0.00522965-0.00282092j -0.0076518-0.00871439j -0.0136726+0.0129455j -0.0510657+0.001284j 0.0224384-0.00621885j -0.00296893+0.00389381j 0.0214428-4.68432e-05j 0.00585403-0.00168562j 0.0027563+0.00472235j -0.00168219-0.00296438j -0.0186695-0.00537422j 0.0162439-0.00916801j -0.0170612-0.0142776j -0.00653345-0.00025723j 0.03495+0.0395095j 0.0123192-0.00903931j 0.0010177+0.0108258j -0.0109756-0.00297021j -0.0139673-0.0142702j -0.0297096+0.0150808j -0.00467346+0.0119821j -0.0124413-0.00735931j 0.0286893-8.6353e-05j -0.0208477-0.00560901j -0.0125204-0.00706571j 0.00718306-0.00169734j 0.0692669-0.0173622j -0.0252866-0.0210102j 0.0116729+0.00936254j 0.00676833+0.0110112j 0.0326524+0.00343767j -0.0552788-0.00253227j -0.0205897-0.00184812j 0.00215314+0.0071913j -0.0216049-0.0146824j -0.0134532-0.0031066j 0.0365084+0.0002329j -0.0406606-0.0242381j 0.00230422-0.0198404j 0.000827323-0.00206548j 0.0211713+0.00586288j -0.00221017+0.0198063j 0.00854998-0.010607j -0.0132293-0.00681812j -0.036268-0.00176203j -0.00795764+0.0410003j -0.0445795+0.00533059j 0.0324083-0.0207945j 0.0270035-0.00761082j -0.0147066+0.00985009j 0.00345312+0.000501622j -0.000562126+0.00910399j 0.0322016-0.00554835j -0.0133506-0.00356976j 0.00378495+0.0148616j 0.0125402+0.000125555j -0.00699032+0.0144687j 0.0260673-0.00757315j -0.00790864+4.02385e-05j 0.00756094+0.00239329j -0.00571704-0.0145362j 0.00170917+0.019594j -0.0182793+0.0194182j -0.0228309+0.0195409j -0.0267889-0.0036458j 0.00202058+0.00102357j -0.0206065-0.0269422j -0.00626319+0.0118657j -0.001135+0.0025791j -0.00178134+0.0205016j -0.0029579+0.0227999j 0.0074505-0.00295399j 0.00299052+0.00643109j 0.0055216-0.0011053j 0.00223853+0.00380593j 0.0140222+0.0217515j -0.0216187-0.00254616j -0.00272952+0.0189262j 0.00696153+0.0782947j 0.00122976-0.0224573j -0.0236583+0.00933143j 0.00387374+0.0247561j 0.000692479-0.00472841j 0.0711975+0.0125678j 0.0138937-0.00326883j -0.0116332-0.00906715j -0.00190948-0.0122549j 0.0163237-0.0216465j 0.045351+0.0205563j -0.023846+0.0167355j -0.0163767-0.011697j -0.00650665+0.0251386j -0.00598449-0.0416572j -0.0155571-0.0255731j 0.0321147+0.024404j -0.0581193-0.00522836j -0.051072+0.106965j 0.0887582+0.000154084j 0.0855345-0.0144023j 0.0488356-0.0438051j -0.00195875-0.0604162j -0.00853387-0.0465957j -0.0543325-0.0328782j 0.0148985+0.00319848j -0.0232099-0.0403532j -0.0484582+0.00701593j 0.0480971-0.127734j 0.0505562-0.0600835j 0.105175+0.0246869j 0.0373281-0.0094284j 0.0222183+0.0383502j -0.0525265-0.0375412j 0.0483908-0.0205335j 0.0418225+0.0841676j -0.120507+0.0662672j -0.249567-0.014317j -0.0206441+0.107214j -0.207468-0.0448031j 0.0403945-0.110269j 0.107595+0.0359088j -0.0381543+0.0315782j 
0.028063+0.0106322j -0.0189521+0.0103244j 0.0455885-0.0143902j 0.0477726+0.0202417j -0.032086-0.0172087j -0.0195492+0.0103427j 0.0063878+0.0196667j 0.008136+0.0119496j -0.0135606+0.00458495j -0.0104461+0.00117675j -5.87164e-05-0.000424283j 0.024159-0.00281873j -0.0169533-0.00904463j 0.0563948+0.01663j -0.0208564+0.0233116j -0.00506287-0.035087j 0.0251471-0.00720823j 0.010156+0.0297742j -0.0152295-0.0179971j -0.0196087+0.00534042j -0.0114408+0.0152145j 0.0140217+0.0415136j 0.00196248-0.0318713j -0.043131+0.0131464j 0.017469-0.0375823j 0.0174432-0.0237309j 0.0250412+0.00122641j -0.0103995+0.0247506j -0.0159241-0.00672315j 0.029608+0.036869j 0.0364052+0.0343794j -0.00686673+0.035111j -0.0114878-0.0221621j 0.00671553-0.0203168j 0.0413089+0.0276295j -0.0307687+0.0102201j -0.0165412-0.0199384j 0.0112357-0.0542682j -0.0203088-0.0401404j 0.0126915-0.00232566j -0.0287586-0.035672j 0.0136068-0.00880742j 0.0174255+0.0288908j 0.0213021-0.00621433j -0.0282104+0.0104659j -0.0160508-0.116454j -0.0145015-0.00788534j 0.0596612+0.00323886j -0.00863386+0.0299973j 0.0320424+0.0245959j -0.116109+0.0392913j -0.0394771+0.00365671j -0.0294763+0.0250796j 0.0359221-0.0031567j 0.0153508+0.0179265j -0.00184801-0.012642j 0.00850885-0.0476776j -0.0134422-0.0288282j -0.0137752-0.0108072j -0.0302282-0.00167635j -0.00308423+0.0110261j 0.0301553-0.00422319j 0.0130889-0.00156133j 0.0147571-0.0130979j -0.00100077+0.0118696j -0.0251731-0.0182768j 0.00413239+0.00122461j -0.0340473-0.0201026j -0.00665091+0.0154446j -0.0115841-0.00466753j 0.0150541+0.00475692j 0.00536413+0.0182707j 0.0137991-0.00670434j 0.0143541-0.00166705j 0.0193535-0.00972566j 0.017041-0.00691975j 0.00313883-0.00855946j -0.00832153+0.00862884j 0.00102345+0.00214633j 0.00615564+0.0223801j 0.00686714-0.00645341j -0.00403265-0.0274802j -0.00643961+0.0115383j -0.0131194-0.00111268j -0.00931017+0.0245852j 0.0309864+0.0112245j -0.0166838-0.0199722j -0.0580479+0.00845382j -0.021375-0.00693441j 0.00138499-0.015463j 0.00226164+0.0187391j 0.032363+0.00203595j 0.02083-0.0156009j 0.0108862+0.010366j -0.0282821-0.000741392j 0.0627466-0.00874567j -0.0230743+0.0469361j 0.00695976+0.0141911j 0.0378602-0.0257702j -0.0543892+0.00199721j -0.0503992-0.00822273j -0.0101018+0.00881497j -0.00141177-0.0111529j 0.0103539-0.0249886j -0.0234271+0.00576534j -0.0211514+0.00873322j 0.00082331-0.00552506j 0.000885488-0.00786593j -0.00490542+0.0106164j 0.0166639-0.0134359j 0.0223021+0.005332j -0.00344026-0.018496j -0.0009063+0.026698j 0.0607373-0.0303158j 0.0586158+0.0183226j -0.0564564-0.00314327j 0.0109183+0.0016538j -0.00143719+0.0100704j -0.00392896-0.0137524j 0.00876532+0.0117526j 0.00331263-0.0116263j 0.014987-0.00694604j -0.0218361+0.00671306j -0.0414024-0.00141791j 0.00345665+0.00541854j 0.000813614-0.00248827j 0.010415-0.00483533j -0.00580278+0.00410416j 0.0381033+0.00118677j 0.05739-0.00601j -0.00377169-0.0169023j -0.0220539+0.0006011j 0.033565+0.0125024j -0.00885551+0.00568225j -0.0251934+0.0233634j 0.0159417-0.0124655j 0.0281519+0.0123584j 0.0239862+0.00630945j 0.0538414-0.00726584j 0.019573-0.0189392j 0.0116988+0.00679412j -0.014736+0.00346739j 0.0152673+0.00160358j 0.0222229+0.00348379j -0.0270602+0.00656331j -0.0328248-0.00811013j 0.00805746-0.00696954j 0.00350364-0.00611402j 0.0164703+0.000953949j 0.0448787-0.0219975j -0.0090417-0.000766172j 0.0149432-0.000277604j -0.00316157+0.00124934j 0.0275619+0.0194964j -0.0217055+0.0107447j -0.0352353-0.00707114j -0.0150984-0.0100077j 0.0704866-0.00979156j -0.0222998+0.00528535j -0.0111946-0.0110448j 0.000966967+0.00568029j 0.0606255+0.0175333j -0.0581053+0.00313948j 0.0175134+0.00266384j -0.033972-0.0147739j 0.0350406+0.0109044j -0.0155411+0.028828j 0.0139314+0.0205275j 0.0186283+0.0260866j -0.0219531-0.0364835j 0.0200564-0.010869j -0.0655337+0.000856123j 0.0498501+0.0788375j 0.0635246+0.0401508j 0.053119-0.0798324j 0.0250711+0.148959j -0.0498533-0.110755j -0.0359734-0.0725602j 0.0389909-0.0340681j -0.0753014+0.0416627j -0.0719264-0.107065j -0.00993446+0.0376526j -0.00798253-0.0109388j 0.156376+0.02238j 0.0190358+0.0752286j -0.104244+0.0168058j -0.00494894+0.0705166j -0.0898215+0.0934256j -0.119661-0.0332098j 
