0.038293-0.062472j 0.0880925+0.0279302j 0.0805331-0.0197082j 0.00147736+0.0168933j 0.0252634-0.0497796j 0.0131476+0.012531j -0.0354502-0.0357302j 0.0240738-0.00305173j -0.0214507-0.0281495j -0.00780118-0.0108576j 0.021409-0.0234536j -0.0120394+0.00490112j -0.0195881+0.000545605j 0.0356563+0.0317407j -0.0207864+0.0510198j 0.0213631-0.00241333j 0.00901615+0.0122281j -0.00375441+0.0405337j -0.00171251+0.00167981j 0.00471039+0.017709j -0.00773739-0.000670903j 0.00513284-0.0272349j 0.0220125+0.017182j -0.0155969+0.0174039j 0.01002+0.00167309j 0.00132575+0.00134399j 0.0159634-0.000621637j -0.0125245-0.0110745j -0.00544153+0.0206858j -0.00601897+0.039162j 0.0246829+0.00554891j -0.00341295-0.0411278j 0.0172353-0.0244797j -0.0170074+0.00489321j -0.0105095+0.00718337j -0.0279694+0.00861194j -0.0110304-0.0155378j -0.0221083+0.0199334j -0.0214541+0.0442744j -0.00410061+0.0265839j 0.00489528+0.013318j -0.00646334+0.0171234j -0.00864074-0.0103973j -0.028958+0.00860372j -0.0280741-0.0277863j -0.00275492+0.00921312j 0.0219007-0.00423675j -0.0022512-0.00558598j -0.035407-0.0143155j -0.0221865-0.00598264j -0.0108281+0.000195308j -0.0208999+0.0273067j 0.00479473+0.0124495j -0.00134486+0.0220407j 0.0144119-0.0113143j -0.000295447+0.00806216j 0.0125256-0.00889479j -0.0155937+0.0188902j -0.000142104-0.0240393j 0.00719263+0.0121737j -0.0030591+0.00800954j 0.00759807+0.0139466j 0.00815868-0.0152633j -0.000119128+0.025434j -0.014623+0.0228665j 0.00409363-0.0194831j 0.00212709-0.0107498j 0.0144665-0.0109555j -0.0216035+0.011761j -0.00320629-0.00424879j 0.00602343+0.00554258j 0.00031846+0.0106391j -0.0185695-0.0211853j 0.00346178+0.00179596j 0.00753381-0.00926904j 0.00342834+0.00626847j -0.0079735-0.0122048j 0.00465121-0.00230545j 0.012926-0.0108506j -0.00375363-0.0045597j -0.00909339+0.0214811j -0.0269516-0.0142154j -0.0192445+0.0243089j 0.00207401-0.00686402j -0.000335998-0.034182j 0.0153782+0.0102824j 0.00729858+0.0280383j -0.0180065-0.0288216j -0.000558705-0.0228062j -0.0239619+0.00794362j 0.00476696-0.00955527j 0.00746869-0.00161086j -0.0128715+0.0178078j -0.00733095+0.000890661j -0.00622969-0.0111444j 0.00318341+0.0168618j 0.0046643-0.0162277j 0.0157492+0.0187382j -0.0132828-0.000789134j 0.010865-0.00502579j -0.00510129-0.00396425j -0.0160978-0.00637566j -0.0169816-0.00684861j -0.00791658-0.00541073j -0.0124172+0.0213652j 0.0218357+0.0134746j 0.000837992+0.012525j 0.00472016-0.0125732j -0.0111701-0.0311653j -0.0104337-0.0191925j 0.00658252-0.00139419j 0.0186671+0.00798081j 0.005712-0.00829231j 0.00499078+0.00524197j 0.0147692+0.000778348j 0.00364199+0.00880878j -0.0143865+0.0090004j 0.0074554+0.0141254j -0.00820051-0.00669231j 0.0098798+0.00679493j -0.00332991-0.0202773j 0.00532814-0.0132591j 0.00682038+0.00577603j 0.00398059-0.00720576j -0.00987108+0.00570422j 0.0274111-0.011991j 0.00245485+0.0199787j 0.0132577+0.0007814j -0.00276475-0.00222776j 0.00338269+0.00194114j -0.000338728-0.0273576j 0.0161428-0.0235761j 0.0229976+0.0154834j -0.00679782-0.00977726j -0.00466327+0.00502623j -0.00560488-0.0256487j 0.00894493+0.00117578j -0.0074873+0.00591991j 0.00928573-0.0164854j 0.00215428+0.0159671j 0.0111162-0.00383165j 0.00893784-0.00176419j 0.00332272+0.00318462j 0.00786137-0.0164923j -0.0174373+0.00837458j 0.00188532-0.0117947j -0.00783212-0.00119138j -0.00578124+0.0018284j 0.00695814+0.000320844j -0.0201958+0.0228795j 0.0174628+0.0109313j 0.00468783-0.0189806j -0.00955082-0.000827368j 0.0176316-0.00809637j 0.000936908+0.0152383j -0.00977767-0.0163567j 0.0064913-0.0166783j 0.000803005-0.0102288j 0.00224778-0.00763868j 0.0110789-0.0230633j -0.00953895-0.00784596j -0.0201294+0.00936903j 0.0231249-0.012305j 0.00760098+0.0275348j -0.0365093-0.0259873j 0.0288126-0.00256014j 0.00742229-0.00915159j -0.0169316-0.0157462j 0.0325267+0.0222973j -0.00857816+0.0145684j 0.00674602+0.00337664j -0.0108484+0.000419825j 0.00640995-0.0371087j -0.0404938+0.00681268j 0.0186225-0.000360783j 0.0226697+0.0152648j 0.0129111+0.0149415j 0.00199455-0.0262108j -0.0107709-0.0380888j 0.0152171-0.0386021j -0.00016505-0.0548539j 0.0541392+0.0270966j -0.0159234+0.0253329j 0.039441-0.0488112j 0.0956089+0.0172074j 0.060756-0.0413973j -0.00279962+0.113468j -0.0279755-0.0798512j -0.0250733+0.00501625j 0.0573414-0.00130665j -0.0166056-0.0287231j -0.00644034-0.0228329j -0.00401803+0.0718179j 0.000285511+0.0115917j -0.0195441+0.00225592j -0.00544824-0.0246034j -0.0262658+0.00160735j -0.0279511+0.0165111j 0.0419126+0.014768j -0.0325828-0.0232405j 0.0162464+0.0341019j 0.00413001-0.0236396j -0.0605188+0.00936291j 0.0236588-0.0370633j -0.00406814+0.0288176j 0.074422-0.022548j 0.00918837-0.0661615j 0.00190576-0.0523568j 0.292565+0.158902j -0.0225606-0.207058j 
0.0608529+0.0469596j -0.0552416+0.053253j -0.000884693+0.027202j 0.00222325+0.0148896j 0.0541709+0.00680402j 0.00367499+0.0207155j 0.00716829-0.00770275j 0.0143281+0.0144712j -0.00821197+0.0221913j -0.0177895-0.00213238j 0.0256733-0.0248187j 0.0303113+0.0214747j 0.00223797-0.0199985j 0.00184533+0.00382959j 0.0198087+0.0239867j -0.00790913+0.00806058j -0.0127578-0.00502687j -0.0314282+0.00705206j 0.0537706-0.0130617j 0.0122681-0.0346757j -0.015698+0.0207199j -0.00597589+0.030924j 0.0355014+0.000270281j -0.0175267+0.00396967j -0.0289651+0.0202256j -0.00486785-0.00832591j 0.00653063+0.00917824j 0.0130476-0.0283243j 0.0161903-0.00870279j 0.0218561-0.00429501j 0.00690944-0.00922705j -0.0098831-0.0014455j -0.0110053+0.00483626j 0.0407034+0.00644199j 0.0168209-0.0246684j -0.0262858-0.00624252j -0.0232233+0.00775732j 0.0128436+0.0249863j 0.0198489-0.0119003j 0.00382852-0.0293858j 0.0151668+0.0220925j 0.00690225+0.0110346j 0.00953334-0.0175214j -0.00622988+0.000528032j -0.0301766+0.0218071j -0.0133035-0.00402982j 0.00123528-0.0213236j -0.00503871+0.0228244j -0.0247127-0.00152063j -0.0133524+0.0277602j -0.0241365+0.0213793j 0.0210885-0.0229172j 0.0277787+0.0111749j 0.0174315+0.0208852j -0.0051291+0.0155283j 0.0176225+0.0217515j 0.00736955+0.0107776j 0.0271558-0.00683706j -0.014022+0.014474j -0.0126543-0.0115742j -0.0304539+0.00842152j -0.0168246-0.00377736j 0.0371971+0.0197312j -0.0101112-0.0101691j 0.00582492+0.00791765j 0.00501319+0.00823596j 0.0073336-0.0025718j 0.00902077-0.00294468j 0.010534-0.0103112j -0.00526199-0.0132041j -0.00287861-0.0103534j -0.00171748+0.0154009j -0.00785637+0.0334168j 0.00467266-0.011984j 0.000295132+0.00751842j -0.00881765-0.00840405j 0.00613949+0.00485893j -0.00157033-0.006119j 0.00142322-0.00104664j 0.00542426-0.0277933j 0.00962926-0.00716469j 0.00245537+0.0297472j 0.00781889+0.0025122j -0.0184107-0.00770974j -0.0044249+0.00616204j -0.00464344-0.0138398j 0.0186177+0.0162573j 0.00761845-0.0082966j -0.000558349+0.00734363j -0.0161433+0.00370926j 0.00781093-0.00853406j -0.0113478+0.0100394j 0.00544114+0.0126247j 0.0125756+0.0150123j 0.00152528+0.0105453j 0.0174185+0.00245588j 0.015837-0.0318269j 0.00959576-0.0061627j -0.0176526+0.014137j -0.0133813-0.00943577j -0.0195347+0.0097519j -0.0214958+0.0281012j -0.00283863+0.0170696j 0.00924969-0.0020236j 0.0199878+0.00493169j 0.00156406+0.000437365j -0.0088669-0.00152516j 0.00827543-0.00712683j -0.0175337+0.00694726j 0.00859027+0.0105266j 0.0124062-0.0104159j 0.0116572+0.00344976j 0.00879586+0.00892343j 0.00632498+0.00476301j 0.0084089+0.0117202j 0.0151014-0.00865258j 0.00233564+0.00373218j -0.00732425+0.00547339j 0.00109103-0.00714659j -0.0113918+0.043413j 0.00369406+0.0101356j -0.00269157-0.00522621j -0.0242819+0.000475938j -0.0230381+0.0198669j -0.0167475+0.0190745j 0.000495976-0.00684809j 0.0199385-0.00128806j 0.00521489-0.00228915j 0.000702066-0.00374997j -0.0228854-0.000877207j -0.00123175+0.00652931j -0.00365568-0.00576371j -0.00674924+0.0062395j -0.0194728+0.00715901j 0.0132771-0.00143246j -0.0231412+0.00551962j 0.00938901-0.000624472j 0.0303776-0.00369089j 0.00311698+0.0120477j -0.00564403-0.0023467j -0.0152938-0.0106582j -0.00595284-0.0168765j -0.00977596-0.0135533j 0.0204331+0.00751456j -0.0119107-0.0136971j -0.0111161-0.0107245j -0.000565433-0.0283859j -0.0196786+0.00111699j -0.0130461-0.0169967j 0.0298923-0.00676986j -0.0300221+0.010483j -0.0117277+0.0155726j -0.000836446+0.00631048j -0.00416656+0.0173471j 0.00306128-0.00370671j -0.0259604-0.0130505j -0.0212046+0.0107323j -0.0100706+0.0131691j 0.00379886+0.00430846j 0.00443616+0.00870569j -0.000685088-0.00765191j 0.00402925+0.0168919j 0.00390254+0.00237832j -0.00309111+0.0194692j 0.00193723-0.0203289j -0.0231271+0.0067742j -0.00338188-0.0101784j -0.000553184+0.0200719j 0.00896135-0.0220835j 0.000689032+0.00110898j 0.00208218-0.0101726j 0.0102884-0.0118471j -0.0314443+0.00249391j 0.0103807+0.0128757j -0.0108251-0.0179632j -0.0177804-0.0240415j -0.00541592-0.0242671j 0.00391042-0.0149275j -0.057547+0.0183689j -0.0491637-0.024329j -0.0713104-0.00167379j 0.0358894-0.00303036j 0.0581788+0.0171009j -0.0301001-0.0144879j 0.00988423-0.0705803j -0.100273-0.0741436j 0.0632449+0.0129812j -0.105391-0.0129839j 0.0438484+0.0221912j -0.0120137-0.0403872j -0.00143419+0.02724j 0.0051276-0.0211901j 0.0246412+0.0301377j -0.011226-0.0507776j -0.0176502+0.0285195j -0.0092668+0.032932j 0.00765332+0.0184274j 0.0143288+0.0279665j 0.0256895-0.0353218j -0.0339498-0.0173291j -0.0114246-0.00682474j -0.0653785+0.00224053j 0.0447654+0.0412064j -0.0149592-0.0154322j -0.0249799+0.0761574j 0.0807814+0.0200348j -0.0516871+0.0374407j 0.0713849-0.00099674j -0.0299702+0.189429j 0.292146+0.113408j 
0.0890903-0.0134267j -2.97124e-05+0.0547933j 0.0105879-0.00892954j -0.00362304+0.00872737j 0.0335028+0.00818982j 0.0092313+0.00966216j -0.0379731+0.0390194j 0.0174001+0.00329007j 0.0150679+0.0345302j -0.0199396-0.0218808j 0.0218577+0.0132819j 0.0278975+0.024432j -0.011965+0.0282122j 0.025522-0.0159128j -0.0438567+0.0173636j -0.0219105-0.0227534j 0.00988212-0.00676208j 0.00830065+0.0326182j 0.0318599-0.0017726j 0.0310421-0.00260857j -0.0149071-0.00361129j -0.0289899+0.0302075j 0.0108177+0.0275345j 0.0260506+0.0238786j 0.00355528-0.0312573j 0.0242369-0.0478088j -0.00167139-0.0245817j 0.00210132-0.0158205j -0.0165211+0.016285j 0.024109+0.0209353j 0.0051158+0.000127578j -0.0186327-0.0201205j -0.048796-0.0357571j 0.0148681-0.0335261j 0.0462155-0.0200977j 0.0104704+0.00524651j -0.00244086-0.00487474j 0.00461701-0.011427j -0.0262191+0.0192013j 0.0285772-0.016404j 0.00738221-0.00610114j 0.00134015+0.0065427j -0.0198249-0.0222298j -0.000869101+0.0038301j -0.00602464+0.00233791j 0.0257791+0.00879643j 0.0201454+0.00617237j -0.022847-0.0157777j -0.041298-0.00399374j -0.016338+0.0101279j 0.00586938-0.0209737j 0.0230497+0.0179679j -0.00821917+0.00389919j 0.0353396+0.0372279j -0.00108242+0.0144762j 0.0207595+0.0104345j -0.02694-0.0223128j -0.00094138+0.00306404j 0.0368101+0.00141289j 0.00987863+0.0398266j -0.00358291-0.00952238j 0.0101155-0.00255821j 0.00520168-0.019391j -0.0165999+0.019412j 0.0097448-0.0175512j -0.0161367+0.0202371j 0.00695556+0.0110321j -0.00307676+0.0016328j 0.0330887+0.0115095j 0.0234439-0.0044948j -0.00608733-0.011901j -0.0159676+0.0196221j -0.0145786+0.000631339j 0.00251867-0.0337778j 0.0118646-0.00668927j -0.00238775+0.019932j 0.0134962-0.00933862j 0.0114116+0.000994636j 0.0245709-0.0113214j -0.0134769-0.0203857j -0.000647043+0.0111041j 0.00670966+0.0328636j -0.0361162+0.00633806j 0.0286403-0.012019j 0.016686+0.0388607j -0.0146051-0.0136294j 0.00246603-0.022955j 0.0218831+0.0261971j -0.00115224+0.0388177j -0.0242764-0.00288707j -0.00790762+0.0114127j 0.00328187+0.00181248j -0.0179546+0.00157051j -0.0129978-0.00575299j -0.00380701+0.00387251j 0.0101163+0.0132538j -0.00998576+0.0205852j 0.000965632+0.00132073j -0.0112891-0.0066208j -0.00225348-0.00593568j 0.0272318+0.0241171j -0.00625303-0.00172172j 0.00969944-0.0221022j -0.0140197+0.0205239j 0.0204818-0.0261159j -0.0102822-0.0141792j -0.0123215+0.0329914j 0.0051053+0.014953j -0.0133796+0.0071114j -0.00535093-0.0110541j -0.0150251-0.00965609j -0.0429946+0.0148352j -0.0192954-0.0135936j 0.0263269+0.00620902j -0.00307957+0.00150223j -0.0166118+0.0329035j 0.0177791+0.0343467j 0.00663755-0.036738j -0.010127+0.0038327j 0.0152541-0.00361572j -0.0120641+0.0105108j -0.0133565-0.0161644j -0.00827261-0.0080423j 0.00147303+0.00883205j -0.00593066+0.0315108j -0.0157232+0.0212135j -0.0099015+0.0358265j 0.0132055+0.00950783j 0.0132881-0.0174363j -0.00603927+0.0034346j -0.013859-0.0138591j -0.0162028-0.0202986j 0.0165145+0.0295202j -0.0130851+0.00727212j 0.001191+0.0119787j -0.0160265-0.00599715j 0.0251961-0.012873j 0.0307339+0.00899323j 0.00409004+0.0494223j -0.0152726+0.0049421j -0.0224228-0.00251335j -0.00625685-0.0108798j -0.00614441-0.0174498j 0.000373436-0.02435j -0.0126862+0.0106559j -0.0200595-0.000216705j -0.0219416+0.0315106j 0.0134258+0.018303j -0.0394146+0.0205704j 0.00532258-0.0232945j 0.021586+0.0629003j 0.00724641+0.00527096j -0.000305314+0.013379j 0.0216461-0.0097464j 0.00844789-0.002738j -0.0533591-0.0163478j 0.000983962-0.0089104j -0.0393983-0.0123161j 0.00488998+0.0012701j -0.0190924-0.00394625j -0.00288985-0.0241476j -0.00778385+0.00433263j -0.024036-0.0389546j -0.0310692-0.0273737j 0.0386975+0.0205401j -0.00904032+0.0100073j -0.00405873-0.00697126j -0.0163986-0.0118043j 0.0105115-0.00349665j 0.0268499-0.0201516j -0.0157901-0.0208574j -0.00192476-0.0186942j -0.0668579+0.0320038j 0.0129378+0.0376522j -0.0160782-0.0319248j -0.0284321-0.0821422j 0.00558367-0.0272975j -0.0153219+0.00972879j -0.00896855-0.0346037j 0.0122419-0.037748j -0.0128164+0.0418461j 0.00466715-0.0211064j -0.0558868+0.00227606j -0.0164118+0.037232j 0.0482782-0.0600161j 0.0613629-0.0623682j 0.032718+0.0398108j -0.003064-0.0169227j -0.00677804+0.0194159j 0.0484472+0.0277601j -0.0501064+0.00845912j -0.0376682-0.0101001j -0.00701603+0.00334576j -0.0224677-0.0101817j -0.0188104-0.0255635j -0.000801884+0.0249013j 0.0382419-0.00928217j 0.0571788-0.0219286j -0.0291311+0.0315601j -0.0165762-0.0174263j -0.00563945+0.0213754j -0.0285237-0.0592792j -0.0697937-0.0112395j -0.0483868-0.0260571j 0.0757497-0.071731j -0.111873-0.112013j 0.121823+0.114735j 0.081333-0.0792934j 0.0627723+0.113267j 0.150106+0.0375475j 
-0.00150405+0.0708808j -0.0688496+0.0335415j -0.0255602+0.0281489j 0.0131156+0.0425927j 0.00995967-0.013603j 0.00928823+0.0496534j 0.0448718-0.000796133j 0.0168123-0.00512979j -0.0427982+0.047635j 0.0222972+0.11335j -0.00175385-0.0606151j 0.0430151-0.0664076j 0.0434799-0.107263j -0.0842498-0.0267238j 0.0699733-0.0539981j 0.01949+0.00108317j 0.0233148-0.0120704j -0.0214039-0.085421j 0.062345-0.00704113j -6.81361e-05-0.103299j -0.0056939+0.0354242j -0.023088+0.0212989j 0.0187779-0.0353759j 0.00595096+0.0221021j -0.0283555-0.00759566j -0.013578-6.7611e-05j -0.0287909+0.065532j 0.0126651-0.0069624j 0.0382762-0.00422202j 0.0311815-0.0666076j -0.0124306+0.0187104j -0.0238541+0.0363369j -0.0235256+0.0224002j 0.0274935+0.0155911j -0.00592679+0.0112534j 0.0103596+0.019435j -0.0189026+0.021884j 0.0371053+0.00303313j 0.00206474-0.0276416j -0.0215681-0.0253513j -0.0418621+0.00838418j 0.0273619-0.00672185j 0.0135541+0.00355779j 0.00267803+0.00041604j -0.0122804+0.0425788j -0.0128029+0.00408771j -0.0265331-0.0108708j -0.000849977-0.00395596j 0.0192519+0.0344216j 0.000911643-0.0292784j -0.00757129+0.00469839j 0.00712815-0.00995283j 0.00205999-0.00727157j -0.0148568-0.0394729j -0.0214413+0.00389303j -0.0122582-0.0177833j -0.0155792+0.0313006j 0.0133932+0.0167451j -0.0189735+0.0303293j 0.0182583+0.00389083j -0.0151206+5.85357e-06j 0.000705364+0.00130729j -0.00279469+0.0204138j -0.0148204-0.00425833j 0.00358295-0.000859899j 0.00406371-0.00663625j 0.0142125+0.0306575j 0.00162769+0.00275909j -0.00523502+0.0100582j 0.0110885+0.0258026j 0.00679468-0.0149086j 0.0130336-0.00893854j -0.012491+0.00797744j 0.0204735-0.0197006j -0.00367412-0.00975846j -0.00998035+0.00205902j 0.00557214-0.0043789j -0.0143376-0.00789386j 0.0274129+0.0163314j 0.0114829+0.00262503j -0.0134594-0.00121616j 0.00255428+0.0135602j -0.0109773+0.0110653j 0.00582165+0.0101668j 0.00256987-0.00773388j 0.0060082+0.00325728j -0.00277974-0.0270377j 0.00117711-0.00704401j -0.013337+0.00625052j 0.00390157+0.0287699j 0.0231365-0.0179734j -0.0267084+0.00315823j -0.0167687+0.0101399j -0.0150549-0.00150191j -0.00974109-0.00418716j 0.010308+0.0321093j 0.0112255-0.00891192j -0.00812919-0.0123593j -0.0150388-0.0252295j 0.0201361-0.0059089j -0.0225481+0.00105686j 0.00526089-0.0101104j -0.00894624-0.00584786j -0.0205767+0.00428438j -0.0210983-0.00466257j -0.00483352+0.00624647j 0.0113506-0.00942555j -0.0116994-0.0311057j -0.0179041+0.00673337j 0.00641757+0.0197554j -0.0107608+0.0149724j -0.0138594+0.0140396j -0.0144188+0.00191179j -0.0125964+0.0176416j -0.00064636+0.0105829j -0.000686015+0.00188467j 0.013428-0.00646247j -0.0257439-0.00558114j 0.0276222+0.0182864j -0.0230258-0.00848581j 0.00253556+0.0154383j 0.0199583+0.000164903j -0.00566249-0.0213224j 0.00185147-0.0095924j 0.00761998+0.0113307j -0.0180499+0.00569212j -0.0186496-0.00570869j -0.0118518+0.0190406j 0.0114879-0.0256909j -0.00428654-0.00434311j -0.00542739-0.00692626j 0.00388832+0.0171366j -0.00184521+0.0137446j 0.00923969+0.00189227j -0.013752+0.00810613j 0.0138374+0.011436j -0.0167001-0.0112516j -0.0127488+0.0124526j 0.00124247-0.010844j -0.00195963+0.00731291j -0.0140255+0.00805859j -0.0105882-0.00343437j 0.000232806+0.00123648j 0.0190097+0.000609277j -0.00970239-0.0155301j -0.00341455+0.0213825j -0.00172927+0.0221709j 0.00587579+0.0211884j -0.00545498+0.00362633j 7.27671e-05-0.00367976j 0.0349071+0.0162349j -0.0144441+3.47378e-05j -0.00216364-0.00376565j -0.0119778-0.00586191j 0.0194492-0.011325j 0.00184234+0.0468235j -0.00931133-0.0211943j 0.0104183+0.0141285j 0.0138016-0.0195086j 0.0329854-0.0491205j 0.00684593-0.00190908j 0.0263966-0.00327738j 0.0308104-0.0176763j -0.00269483+0.0177916j 0.0416879-0.0232013j -0.0225474+0.0087304j -0.0292165-0.00860967j -0.00417582-0.0100748j -0.013311-0.0115332j -0.0117877-0.0356696j -0.00534591+0.0368288j -0.00962482+0.0451467j -0.00584382+0.0514024j 0.0334741+0.0504524j -0.0354411+0.053027j -0.0668412+0.0550382j 0.0114591+0.0101969j 0.00870679+0.0378667j 0.00290783+0.0288466j -0.0266112+0.0297984j 0.0280063+0.0522198j -0.0268344+0.020404j -0.0162064-0.038531j 0.046318+0.0322198j -0.0139847-0.0377741j -0.020125+0.0086278j 0.0854459-0.00156589j -0.0408155+0.0698467j 0.0229605+0.0287159j -0.00700528-0.0115456j -0.0491061+0.0156338j -0.029821-0.020076j -0.01003-0.025736j 0.0302253+0.0290478j -0.00248971+0.00424446j -0.00320052-0.00690856j 0.00905454+0.0216472j -0.0329477-0.0799586j -0.0244609+0.0262763j 0.0134325+0.0613815j -0.0374132-0.0172196j -0.0560237-0.00841915j -0.0846953+0.0179109j -0.0259592-0.0525j 0.0458774+0.0446972j 0.0523461+0.0389073j -0.0439616+0.0427332j 0.0291173+0.0604705j -0.147415-0.0739733j 0.0427922+0.10984j 
-0.00526756+0.0383103j -0.0684583+0.0342061j -0.0625274-0.0389932j 0.0441004-0.0192682j -0.0357636-0.0159263j 0.0493452-0.0157705j -0.0358159+0.018417j 0.00678928+0.0106637j 0.0122804+0.0682602j 0.00348293-0.0677497j -0.00460362+0.0361359j 0.0361599+0.0454613j 0.00504144+0.0939588j 0.0948544-0.0137559j -0.00167208-0.00358038j -0.0347674+0.0172369j -0.0236447+0.0217107j 0.000865885+0.0568533j 0.0531815-0.0172976j -0.0181496-0.02489j -0.00160851+0.0134259j 0.00333489-0.00869146j -0.0226455+0.0176943j 0.011902+0.00719547j 0.00518299-0.0168591j 0.0201245-0.046773j 0.0132312-0.0791026j -0.01587-0.0118462j -0.0163815-0.0237948j -0.0140331+0.044396j -0.0389857-0.0540408j 0.0090015-0.0336669j -0.0311358+0.00388497j 0.0469715-0.0289463j 0.029821-0.0417326j -0.00465355-0.0461696j 0.0308724-0.00686369j 0.00572469+0.0179997j -0.00186257+0.0186163j -0.00310847-0.044356j 0.0166476+0.0207419j -0.0124984+0.0201548j 0.0347731-0.00973508j -0.00427883+0.00238291j -0.021337+0.00925957j 0.0298071-0.0058517j 0.0395279-0.002126j 0.0163968+0.0228525j -0.0134707+0.0222776j -0.0395933+0.027943j 0.0206382+0.00528043j -0.0189249+0.00751891j -0.0187361-0.0191132j 0.00679534+0.0144054j -0.0198817-0.0293881j 0.00488863+0.012046j 0.0184009+0.0138754j -0.00366435-0.0216771j -0.0116977-0.00782558j 0.0118887-0.00785092j 0.0217121+0.00395922j -0.0250127+0.0163782j 0.0243288-0.0010903j -0.00359101+0.00760358j -0.0298652-0.00104914j -0.0277968-0.00695168j -0.0316399-0.027085j -0.00321052-0.0151581j 0.0217603-0.0263777j -0.045267-0.0100088j -0.0349081-0.00319293j -0.0188557+0.0283293j 0.0172237+0.0273019j 0.013519-0.027503j -0.000963301-0.00542781j 0.00747909+0.00671762j -0.0216917-0.000815572j 0.00704648-0.00166221j 0.0205197-9.75881e-05j -0.0314057-0.00417984j 0.0103709+0.00557266j 0.0384353+0.00358758j -0.0156159-0.00748401j -0.0184092-0.0123443j -0.00102993+0.00556619j 0.00664371-0.0108171j -0.0253345-0.00133069j 0.0138328-0.0126511j -0.00904003+0.00850113j -0.00422733-0.0115303j -0.00370126-0.00647475j 0.0445478-0.0224208j 0.0125789+0.000133694j -0.00615063+0.00903212j 0.047228-0.0275946j 0.0331651-0.00338344j 0.00707607-0.018219j 0.0124811-0.00178929j 0.00974743-0.00691156j -0.0134176-0.021483j 0.0233473+0.00744634j -0.0180176+0.00281292j 0.00596155-0.00834088j 0.00278353-0.010169j 0.00439138+0.00384786j -0.0133854+0.0144003j 0.0270868+0.00455627j 0.0292997-0.0367449j -0.0238056+0.00156779j -0.010269-0.0085998j -0.013769+0.0234085j 0.0136738+0.0160505j -0.0403482+0.0161026j 0.0177557+0.000966328j 0.00422827-0.00192569j -0.0176006-0.000865154j 0.0538407-0.0207519j -0.00629189-0.00285907j 0.0215164+1.51115e-05j 0.0168474+0.0141541j -0.0080057+0.0289281j -0.0079365+0.01204j -0.0146573+0.0333945j 0.0206898+0.0262622j 0.00331323+0.0278252j 0.023056-0.000502849j 0.0121496-0.0107498j 0.0359463+0.0221301j -0.00775546+0.00976881j 0.0150593-0.0112317j 0.00599677+0.0126766j -9.07485e-05+0.00258407j 0.000378546-0.00303632j 0.0084064+0.0132475j 0.00671939-0.0262527j 0.0213108+0.0400124j -0.0144186-0.0115191j 0.0091422-0.0299108j 0.0177446-0.016113j 0.00109741+0.0156663j -0.0223254-0.00473012j -0.0124117-0.00349546j 0.00204022-0.00754565j 0.0148072-0.0270346j -0.0251156+0.0111306j 0.0117659+0.00631239j 0.00251297-0.0231428j -0.00196644-0.0156881j -0.0170375-0.00432723j -0.0112144+0.0117975j -0.00937572-0.00310569j 0.0158045+0.00524122j -0.000412903-0.0192239j 0.00982639-0.00524602j -0.0204818+0.0137671j 0.0168635+0.0240949j 0.000784563+0.0169449j 0.0349507+0.0169373j 0.00531322-0.0135703j -0.0279233-0.00765582j -0.00939263-0.0047732j 0.00114457-0.0147999j -0.027457-0.0202129j -0.0160674+0.046742j 0.0064883-0.0622772j 0.00312394+0.0558085j 0.0344575-0.000828144j 0.0181391+0.00753109j -0.0145744-0.0109202j 0.00174436+0.0189369j -0.015108+0.0331242j -0.0443801+0.00828989j 0.00330145+0.029202j 0.0100986+0.0143662j -0.0287565-0.0210542j -0.0235182-0.00163648j -0.0114019-0.0231979j 0.00739079-0.00351286j -0.0365753+0.0194771j -0.0363674-0.00975836j 0.0466149-0.0535432j 0.0346899+0.0818274j -0.0368229+0.0462345j 0.0411314-0.0322621j 0.0702358+0.0646483j 0.0242957-0.00642019j -0.0527797+0.0491674j 0.0315826-0.0684639j 0.0349985+0.0120498j -0.0165324+0.0493746j 0.0225746+0.0367114j -0.0239721+0.0512533j 0.0331582+0.0381687j 0.0432573+0.0264665j 0.0270192+0.0176989j 0.0171039-0.0260406j -0.0303965-0.0482474j 0.00184857-0.0075065j 0.0138666+0.050405j 0.00977761+0.00125871j -0.0606892+0.0126354j 0.0331429+0.0324741j 0.00952473+0.0430917j -0.0672161+0.00306275j 0.213581+0.0343028j 0.0592075-0.128476j -0.0159707+0.143947j 0.193132+0.14078j 0.0344838-0.0452527j -0.112068-0.0884647j 
