-0.0338074-0.00098199j -0.0334915+0.000211068j 0.0195347+0.00248379j 0.00695397+0.006947j 0.0171055+0.00569552j -0.0230316+0.0112746j 0.0156904+0.00338739j 0.00949214-0.00427831j -0.00935314-0.00592494j 0.0103018+0.0142347j 0.0236392-0.000655656j -0.00532874+0.0134173j 0.0205013+0.0052984j -0.0150198-0.00364535j 0.00994788-0.0111241j 0.00567465+0.00300193j -0.00539066-0.00858472j 0.0101135-0.00982742j 0.0123152+0.00511126j 0.0100998-0.00340118j -0.00559837-0.000730706j -0.00967804+0.00193603j -0.00331078-0.00227693j 0.0189296+0.0012229j 0.00358298+0.0110876j -0.000427685-0.00149077j -0.00259607+0.00838781j 0.0177543-0.00869951j 0.0124624+0.00130807j -0.00406005+0.000735358j 0.00821955-0.00841578j -0.00587187-0.00384495j 0.0111825-0.00918838j -0.0100057+0.0131763j 0.00378671-0.009385j 0.00451556-0.00391108j -0.0052942-0.00392204j -0.00234015-0.00129785j 0.00462681+0.00669512j -0.000706002+0.00933401j -0.00466711-0.00632595j -0.00112256-0.00455993j 0.00123475+0.0101876j 0.0157749+0.0108324j 0.00198535-0.00328199j -0.002723+0.00107602j 0.012002+0.0063307j 0.000281165-0.00587983j -0.00317349+0.00544644j -0.00763598-0.00622405j 0.0131592-0.0053147j 0.00266943+0.00778116j 0.00908471-0.00947194j -0.0123823-0.00319104j 0.0124448-0.00049325j -0.00517304+0.00219455j 0.00638118+0.00140684j -0.00929409-0.0181904j -0.0137289+0.000756382j 0.00721099+8.88575e-05j 0.00752945+0.0174329j 0.00214737+0.0047711j 0.0085571-0.0152844j -0.00378674+0.00359369j 0.00141591-0.00273916j 0.00528394-0.00276271j -0.00452113+0.00402214j -0.00588102-0.00495032j 0.00025675+0.00152797j -0.0037575-0.000299463j 0.00264544-0.00476276j -0.00408629+0.00933008j 0.0126245+0.000857399j -0.00630004-0.00401941j -0.00157617+0.00768293j 0.00115635+0.00251443j 0.000485788+0.00331415j -0.0018141+0.000695128j 0.00691907-0.00120687j 0.00100339+0.00779559j -0.00513491+0.0074334j 0.00235768-0.00858477j -0.00251778+0.00398314j -0.00500857-0.00413656j 0.00162037+0.0103633j -2.57536e-06+0.00125139j 0.000394306+0.00959376j 0.00924851-0.00799725j -0.000141888+0.000659203j -0.00962702+0.00238508j -0.00459941+5.00374e-05j 0.00220346+0.0188506j -0.00152951+0.013377j -0.00269675-0.00609892j -8.01564e-05+0.01281j 0.0172188+0.00833977j -0.000511596-0.00736732j -0.0183415-0.00912225j -0.00791593-0.0128862j -0.00309038+0.0192477j -0.0145341-0.00584105j 0.00928875+0.00226092j -0.00176805-0.00213202j 0.00705329+0.0171551j 0.000829607+0.0321906j 0.000206529-0.0090634j -0.00234532-0.016285j -0.00170959+0.0222006j 0.00472577-0.0117495j -0.0066559+0.0174418j -0.00601539+0.0203302j 0.00760237+0.00519613j 0.0271827-0.0156065j -0.031988-0.0102082j 0.011469+0.0102937j -0.0212228-0.00575552j -0.00690954+0.0197406j 0.0139694+0.049523j 0.000844737+0.00382589j 0.00224016-0.0218011j 0.0256654+0.0326864j 0.001286-0.0308817j -0.0172691+0.0474163j -0.0114019+0.0134833j -0.0141375-0.0200007j -0.00878532-0.0127272j 0.0028792-0.0100393j -0.0159534+0.00858001j 0.0263175-0.0130751j -0.00723847-0.00609778j -0.0179727+0.00815939j 3.22903e-05-0.00164135j 0.00498664-0.0116839j 0.012951-0.0114028j -0.00722563-0.00805232j -0.0388215+0.0116114j 0.00250564+0.00849819j -0.00105959-0.00374655j -0.00974467+0.0204863j 0.0263312+0.000682284j 0.0100446-0.00571071j 0.011372-0.00204204j -0.00240115+0.00538642j -0.093803+0.0207854j -0.161186+0.0180651j -0.0048084-0.00790768j 0.0088997-0.00401697j 0.0832424-0.00336116j 0.00799014-0.0129491j 0.0268264+0.00641358j -0.0305142-0.0071302j -0.0626964+0.0715643j -0.17383-0.0212373j 0.0514473-0.024008j -0.0237476-0.0222027j -0.0437461+0.086692j -0.435871-0.028576j 
0.0322857-0.000513537j -0.0385748-0.000215057j 0.0148866+0.00169378j -0.0266965-0.00331441j -0.0174783+0.0138441j -0.0115455-0.00535884j 0.00800222+0.00335095j 0.0190855+0.00440609j 0.0196327+0.0041508j -0.0196313+0.0103133j -0.00863588+0.0111602j -0.013919-0.00626355j -0.0083941+0.00519691j -0.0133498-0.00683288j 0.0143977+0.00130573j -0.00928878-0.00660864j 0.000567964-0.00237861j 0.0134244+0.00459067j -0.00939263+0.0113692j -0.00547322+0.00907064j -0.0173438+0.00431809j 0.0026684+0.0016629j 0.00338068-0.00592231j -0.00456339+0.00408861j -0.000423331+0.00482193j 0.00849662+0.00195252j 0.00124613+0.00906609j -0.00142484-0.0087373j 0.00186226-2.65137e-05j 0.00608716+0.0114327j 0.0126864+0.00117128j -0.00244222+0.0147892j -0.0109807+0.00998816j -0.00402283-0.00441555j -0.000314912-0.00538852j 0.00543288-0.00267308j -0.00247939-0.000175645j 0.00213659-3.56676e-05j 0.000339966-0.00417814j 0.00340452-0.0073131j -0.00847582-0.00131097j 0.00405845+0.00355436j 0.00568505-0.00486728j 0.0178423+0.000610756j 0.000736539-0.00280763j -0.00838474-0.002284j -0.000631399+0.0134883j 0.00432388+0.00210019j -0.014649+0.00406295j -0.00550471-0.00384752j -0.00683229+0.000814764j 0.00303556-0.0103156j 0.00067038+0.0120547j 0.00456798-0.00195788j -0.000612534-0.000390347j 0.00120349+0.00563927j -0.0103368-0.00140148j -0.00751677+0.00201207j -0.00265751+0.00497471j 0.000218773-0.00943753j 0.0139654-0.0030945j 0.0002219-0.00034828j 0.00382586-0.00438752j -0.00153177+0.00947366j -0.00223218-0.00443539j 0.00592082+0.00437281j -0.00296195-0.00303434j -0.00683993-0.00198954j 0.0094241+0.00434798j 0.00336032+0.00267983j -0.0097121-0.00026483j -0.00940939+0.00153371j 0.00443666-0.00347801j -0.0132317-0.00533236j 0.0116065+0.00849871j -0.00312423-0.000790098j -0.00396902-0.00102698j 0.000930396+0.00337919j -0.00516686-0.00713474j -0.000440516+0.00968724j -0.0046713+0.00537482j -0.0127795-0.0143588j 0.0175584+0.0101635j -0.0072558-0.00211319j 0.00389681+0.00108575j -0.00617499+0.00417573j 0.00532662+0.0091778j -0.00427762-0.0122154j -0.00388377-0.0062664j 0.00116703+0.00452834j 0.000192264-0.00736327j 0.017943-0.00221726j 0.00215634+0.00630204j -0.00387217+0.00485406j 0.0162792+0.0113863j -0.00362058-0.0234382j -0.00639289+0.000293448j 0.00371171+0.0104226j 0.00783616+0.00618244j 0.00595059+0.00848888j -0.000356284+0.0160043j 0.00408129-0.0260296j 0.000931125-0.00403674j 0.00341104-0.00782203j 0.0166974-0.00825385j -0.00581918-0.0070327j -0.0106553+0.0217997j 0.0054587+0.0126535j -0.0219581-0.0179852j 0.0103028+0.00713826j 0.00683279+0.00184393j 0.00336009-0.0067523j -0.0173517-0.0616152j 0.0018512+0.0525318j 0.00122763-0.0141052j -0.00402411+0.0222332j 0.0169637+0.0129845j 0.0320312-0.0123137j -0.00104197-0.0183925j -0.00384549-0.00188152j 0.0174635-0.0246024j -0.0266027+0.00662657j 0.0204958+0.0158265j 0.00838063+0.0198863j -0.019532+0.0223838j -0.00212066+0.00077956j -0.014073+0.00254705j -0.0129952+0.010285j -0.00285832-0.0223279j -0.0167408+0.0181873j 0.00623392+0.0102656j -0.00208131+0.00427689j -0.00950107+0.00272898j 0.0204137-0.0303403j -0.0199726+0.00909947j 0.0016752+0.000595879j 0.0135328-0.00171509j -0.0141425-0.00700627j 0.0236251-0.00503783j -0.007036-0.0135j 0.00409009-0.00172613j -0.0249+0.00751332j 0.0136577-0.00693507j -0.142942+0.0252999j 0.0979614-0.0222709j 0.0416531-0.00650802j 0.0896525+0.00339029j 0.0370035+0.00473072j 0.0467647+0.00861412j -0.0277315+0.0101254j -0.00381256-0.0142346j 0.151975+0.0126541j -0.0709721+0.078751j -0.09605-0.0288325j -0.0461272+0.00294929j -0.435946-0.0284128j 0.0414444-0.0883187j 
0.0259732-0.00173971j -0.044845+0.00154475j -0.0180468-0.000105247j -0.0251389+0.000295979j -0.010463+0.0144681j -0.0101455+0.00170711j 0.00294213-0.000927254j 0.0199945+0.0023479j 0.0173608-0.0015689j -0.0132+0.00217816j -0.0304116-0.00232149j -0.0286057-0.00630868j 0.0108665+0.0120808j -0.0071215-0.000946977j 0.00429646-0.00634124j -0.00880743-0.0124118j 0.00924331-0.0112134j 0.00690653-0.00598422j -0.0118924-0.00699797j 0.00143678+0.00121633j -0.022016-0.00791653j -0.000416573-0.00234351j 0.00401527-0.00868892j -0.0282697+0.000941574j -0.00499767+0.00147442j 0.0155385+0.00511809j -0.00551409-0.00198684j 0.000267197-0.00514202j -0.0136235-0.012335j -0.0132249+0.00287377j 0.00279299+0.012551j -0.00136391+0.0156092j -0.000816976-0.00274479j 0.0104407+0.00215501j 0.00292547-0.010047j 0.0101368-0.00215211j 0.000482252+0.0101705j -0.0109331-0.00619279j 0.0186744-0.00248123j 0.0169667-0.000249488j -0.00941419-0.0138813j -0.00074057+0.00899894j 0.016439+0.000389922j -0.00464707+0.000498271j 0.00141579-0.00298575j -0.00687106+0.00799405j -0.0212007+0.0104522j -0.00905787-0.0123188j 0.000200724-0.000367349j -0.0103411-0.00851072j 0.00673764+0.000563706j -0.00151995-0.00368333j -0.0249207+0.00115028j 0.025966-0.00406817j -0.00454744-0.00241349j -0.00562496+0.00635018j -0.010724+0.00245098j -0.00592788-0.00592426j 0.00420031+0.00693162j 0.0148169+0.0116193j -0.00996229-0.003335j 0.010961-0.0125996j -0.00621367-0.0166035j -0.00451204-0.00165889j -0.00653019-0.0118244j -0.00857194+0.0100023j -0.000774367-0.0017852j 0.00109125-0.00730308j -0.00506055+0.0088433j 0.00132253+0.0134892j -0.00892861+0.00530494j 0.00466307-0.00637272j -0.00108081-0.0120766j 0.00796761+0.00600303j -0.0205669-0.0163109j -0.0195024+0.00138163j 0.000548277+0.00311023j -0.0139602+0.00745903j 0.0127468+0.00345928j 0.010689+0.00949833j -0.0107367-0.00210403j 0.00308401-0.0203872j -0.0146839-0.0180325j 0.00105219-0.00114493j 0.00599551-0.00537042j -0.00714688+0.000224557j 0.00739264+0.0119919j 0.0066262+0.0155124j 0.00313095-0.00414954j -0.00202309-0.00155045j 0.00850431-0.0122896j 0.0315214+0.0138767j 0.0259007+0.0395288j -0.0185687+0.000277181j 0.0191362+0.0249895j 0.00367218+0.021868j -0.00314672-0.0126316j 0.0157054-0.00148265j 0.0142271-0.0230467j 0.0103382+0.0308857j 0.00466818+0.0163408j -0.00171858+0.000954076j -0.00540308+0.0102066j 0.00562302-0.0356137j 0.00502351-0.00748221j 0.00128349-0.0138699j 0.0231719+0.0165637j -0.0188449+0.00132156j 0.0389285-0.0402325j 0.0148405-0.041621j -0.0191484-0.0175195j -0.0128227+0.0598788j 0.0281512-0.0170958j -0.00982422+0.00617258j 0.0211878+0.00239087j 0.0264807-0.0382273j -0.000547063-0.00756246j 0.00762016-0.0321648j 0.000996013+0.0199427j 0.00754785-0.00677994j -0.00545023+0.00369129j -0.00601906-0.00219328j 0.00529735-0.00465212j -0.031561+0.0175278j -0.0452496+0.00448264j 0.0137312-0.00893037j 0.0216561-0.0106443j 0.0139962-0.0126831j -0.0249829+0.0141164j 0.0176348-0.0127926j -0.0618779+0.0105246j 0.0712609-0.00636527j -0.0388643+0.00856452j -0.00320746+0.0168486j -0.0011907-0.00770475j 0.121489-0.0225995j 0.00485363-0.0052483j 0.0292453-0.00936502j 0.0962166-0.00380479j -0.0237709+0.007179j 0.0340614+0.00165694j -0.0170001-0.00498164j 0.0261703+0.00210922j 0.0521747-0.00939664j -0.097373-0.00637217j 0.0390361-0.0130448j 0.0933334+0.0235146j 0.125127-0.0365957j 0.0208238+0.0229938j -0.00256529-0.0280673j -0.0619944-0.0171785j 0.0675283-0.0600785j -0.0758599-0.0013454j 0.0261781-0.0503055j 0.442937+0.0408464j -0.00649348-0.00489615j -0.0139199+0.00486403j 
0.0497469-0.000918006j 0.0183768-0.00392075j -0.0176551+0.00449023j 0.0334141-0.00968432j -0.0207655+0.00383966j -0.00758487-0.0129331j 0.0162915+0.0022882j -0.0351908+0.00554176j 0.0204092+0.00335568j 0.0123847+0.00643554j 0.0176766+0.00392817j 0.00197412-0.00210929j -0.0381-0.00119931j -0.012376-0.00901166j 0.00711057+0.000968238j 0.0196404-0.0119414j 0.00636366+0.0116702j 0.00210552-0.00116677j 0.00746157+0.00195975j -0.0195142+0.0158789j 0.00957009+0.00298987j 0.0221322+0.00222881j 0.00842761-0.000157456j 0.0051491-0.012345j 0.00392678+0.00863783j 0.00445749-0.000366906j 0.0134883-0.00285382j -0.00700806-0.00869458j 0.00572265-0.00300178j 0.00391352+0.00903316j 0.0083854-0.00552824j 0.000836012+0.00582318j -0.0189123+0.017904j 0.00543171-0.00588847j -0.00860889+0.00744725j 0.00399897-0.00617664j -0.0028286+0.00514845j 0.0174021+0.00442873j -0.00351283+0.000278406j 0.000846993+0.00632585j -0.00213283-0.00424021j 0.0139338+0.000844994j -0.0128818-0.00170785j 0.00706167-0.0112592j 0.00659173-0.00615404j 0.00366434-0.00849321j 0.0196553-0.0125386j -0.00559979+0.00492688j 0.0202448-0.0100617j -0.00172183+0.00476932j 0.00142831-0.00397909j 0.00111823-0.0122654j -0.003387+0.00624981j 0.0099478+0.0203239j 0.00588379+0.00568767j 0.00935559+0.00637541j 0.0035269-0.0144428j -0.000657523+0.00541556j 0.0131517+0.0167993j 0.0136006-0.0033879j 0.00263139+0.00235642j -0.00053104-0.0188971j -0.0133039-0.00254469j 0.00842518-0.001677j -0.0162654-0.00727384j -0.00285451+0.00777343j -0.00037734-0.0138625j -0.00122024+0.00815334j 0.00953335+0.0132029j 0.0264637+0.0099606j 0.0124877+0.0300697j 0.00496957+0.00171649j -0.00650238-0.00748922j 0.00748634-0.022025j -0.0123681-0.00774614j 0.00613711+0.0160774j 0.0109455-0.00164462j 0.0136542+0.00733523j -0.00514486-0.00785147j 0.00930948+0.00345653j -0.00556207-0.00932359j -0.01602-0.00538593j -0.0258103-0.0108332j 0.00567518-0.00961752j 0.00497022+0.00169707j -0.00712686-0.0160322j -0.00924244-0.0150495j 0.0130875+0.0231823j -0.00857952-0.00119592j 0.00186496+0.01174j 0.00416103+0.0189499j 0.00931007-0.0371113j 0.0233712-0.0381745j 0.00240096+0.0178081j 0.00829997-0.0256894j 0.014838-0.0107011j -0.016239-0.0181685j -0.00712061+0.00125082j -0.0183334-0.0105953j 0.015223-0.029321j 0.0143228+0.0073649j 0.00870268-0.00567773j 0.0169757-0.0181252j -0.0237584+0.00427285j 0.00339754-0.00441111j -0.00972983+0.00239352j 0.00305716-0.016231j -0.00707999+0.0366174j -0.00934718-0.0266963j -0.0205503-0.00841864j -0.0204785+0.0189818j 0.0220002-0.0126025j -0.00455197-0.0301468j -0.0158504+0.0443289j 0.0154892-0.0351979j -0.0222549-0.00866605j 0.0013071+0.0118551j -0.0306727+0.0119992j 0.0260815-0.00635427j -0.0103555-0.00234997j 0.0239883-0.00158397j -0.0274024+0.00258394j 0.0254909+0.00598382j 0.0257642+0.00248254j -0.003619+0.00383295j -0.0195858+0.00553161j -0.0367159+0.00260749j 0.0274917-0.0104844j 0.0261382-0.0108497j -0.0133741-0.000933153j 0.0123617+0.0161947j 0.00041167-0.0151852j -0.0515169+0.0121546j -0.14264+0.0152727j 0.0688588-0.00871594j 0.0238214+0.00318301j -0.114574+0.011697j 0.000310075-0.00758312j 0.00999722+0.011223j -0.0547771-0.0106876j -0.00773857-0.00528218j -0.0182591+0.000999885j -0.0707092+0.0154273j -0.101742-0.0235868j -0.0273616+0.00950648j 0.0876105-0.00605225j 0.0621133-0.0427149j -0.122602-0.0263277j 0.100927-0.00160884j -0.0900041+0.00289068j -0.0434016+0.0255061j 0.191639+0.00734762j 0.0363768-0.051075j 0.372817+0.0320823j -0.0411698+0.0598502j -0.0519417+0.0010031j 0.000136371+0.00389335j 
0.0145674+0.00991415j -0.000745019+0.00194108j 0.0241998+0.000977677j -0.0239942-0.0216698j 0.00191022+0.0108717j 0.0108684-0.0146799j -0.00250678-0.00309689j 0.0155336+0.0165377j -0.0121276+0.0193287j -0.019172+0.00144233j -0.0029455+0.00980386j 0.00508686-0.0167104j 0.000678585-0.0140255j 0.00743862+0.0154765j 0.00771919-0.00366208j 0.00906628-0.00956098j 0.00850448+0.00707321j -0.00683493+0.0101817j -0.00676557+0.00717543j 0.0205734+0.00991378j 0.0040062+0.0173751j -0.0218939+0.01874j -0.0032842-0.0027296j 0.0108272-0.00269974j -0.0193552-0.00326938j -0.00866804+0.0010737j -0.00151025-0.0014628j 0.0030182-0.0159333j 0.0013226-0.00323041j 0.0145033+0.00967181j -0.00213252+0.0140987j 0.00591479+0.00780775j 0.00619922+0.0172642j -0.00772575-0.0105961j 0.00511224+0.0155674j 0.00422457+0.0190414j -0.00279664+0.00721836j 0.00371332+0.00712527j 0.0035221-0.0120775j -0.00772778-0.0216777j -0.000481716+0.0175525j 0.00423212+0.000964472j 0.0020231-0.0164748j 0.00300925-0.0145249j -0.00351633+0.00864009j 0.000270072-0.0125554j 0.00564063-0.00145797j 0.00365667-0.00837251j -0.00285346+0.000309145j -0.0115597+0.0113646j 0.0148046-0.0209875j -0.0068053-0.027835j 0.0217985+0.0041392j 0.00290246+0.00528485j -0.00492066-0.000675552j 0.00814443+0.00205816j 0.0299419-0.0275598j 0.0131405+0.0306158j -8.23412e-05-0.00585726j -0.00101491-0.0174038j -0.00012321-0.0224848j -0.0153693-0.0116786j -0.00279422+0.00773249j -0.00401175-0.00463798j -0.00904705+0.00551183j 0.0136334-0.000958693j 0.00359781+0.00437934j -0.0212031+0.0136146j 0.0105045-0.00224899j 0.00204387+0.0179348j -0.00754912-0.0258845j -0.00731266-0.0201571j -0.0064295-0.00313873j -0.0221518+0.00857829j -0.000791944+0.0243777j -0.00603419-0.0119586j -0.00230016-0.0132848j -0.00986432+0.00770759j 0.00464164-0.0224725j -0.0125814+0.00616815j -0.00154229-0.0118811j 0.0087847-0.00344045j 0.0117702+0.0277003j 0.00205328+0.00569031j -0.00239664-0.0285137j 0.0142911+0.0064453j -0.00493891+0.00523255j 0.0242424-0.0289012j 0.0106373-0.019601j 0.00172611-0.00560497j 0.0339102-0.0134213j 0.0117004-0.00667839j -0.0156899-0.0157479j 0.000660091+0.0157494j 0.0148962+0.0177533j 0.00593848-0.0525251j -0.0458865+0.00574983j 0.0106241+0.0441087j -0.00538625+0.0163345j -0.00392571-0.010503j 0.023259+0.0223815j 0.00166406-0.0424545j -0.000202701-0.00372951j 0.0297333-0.0237136j 0.0170415-0.0404649j 0.00800302-0.00352306j 0.00809893+0.0358641j -0.0148063+0.00499718j 0.0111837-0.028896j 0.013304+0.0115j 0.019693-0.00816716j -0.00225374-0.024041j 0.00595751-0.10707j -0.000603293+0.0868074j -0.0322829-0.0302813j 0.0468144+0.0482216j 0.00838341+0.0124003j -0.0214084-0.0464866j -0.0128946-0.0422431j -0.00963913+0.0121776j -0.00676584-0.05874j 0.0278183+0.0378874j -0.00503165-0.00509569j -0.0823165+0.009188j 0.00623692+0.0452695j 0.00346156+0.00478294j 0.0449974-0.000582678j 0.0932122+0.0226665j -0.00905156-0.0193194j 0.0534211+0.0255592j -0.0150532+0.0207961j -0.0198514-0.0143926j 0.0309033+0.013137j -0.00876337-0.0353997j -0.00324694+0.014398j 0.00111292-0.0085628j 0.0262519-0.00737438j 0.0453361-0.0124933j -0.0505383-0.0121355j 0.0705452-0.00704703j -0.0545702-0.00229421j 0.0312722+0.00365496j 0.0289683-0.0089243j -0.0887592+0.0560428j 0.103785+0.0559458j 0.048502-0.00129165j 0.0666605+0.0198024j -0.0138195-0.00729171j -0.104152+0.00321891j 0.0227946-0.0382879j -0.139255-0.00772184j -0.0526268-0.0148674j 0.0524579-0.0764989j 0.000827926+0.0136884j -0.0254732-0.0099721j -0.136569+0.00296681j 0.0793091-0.0308004j 
0.00663218+0.000494818j 0.0281846+0.0113862j -0.00641198-0.016676j -0.0181456-0.00538859j -0.000888662-0.0222434j 0.0109849-0.0155123j -0.011883-0.00984758j 0.00850219+0.000823538j 0.000987691+0.00305093j -0.0139669-0.0328337j -0.0213353-0.00312315j 0.00698311-0.00715941j 0.00742122+0.00259402j 0.00357807+0.0164416j -0.00922615+0.00319262j 0.00700061-0.00435599j -0.00064704+0.0243697j 0.00455239+0.0139844j -0.0186636-0.00599918j -0.00338894-0.00627849j -0.00691122+0.0185241j -0.0138602-0.00587483j 0.00545736-0.00411138j -0.00489402-0.000838948j -0.00942186-0.0287687j -0.0064254-0.00114137j -0.00950071-0.00747711j 0.00703269+0.0151477j 0.00231041-0.00397871j -0.00156508-0.020324j -0.0136805-0.00668417j -0.0139874-0.00505329j -0.00776247-0.00167835j -0.00389269+0.00830664j -0.0110864+0.0042343j -0.0113417+0.0103199j -0.00729595+0.00256753j 0.00253629+0.0183999j -0.00213957-0.00102712j 0.00825476-0.00581463j -0.00944288+0.0270066j 0.00850204-0.00878091j -0.00552896-0.0126217j 0.0132223-0.0300229j 0.00490774+0.012072j -0.0146689+0.0104432j -0.0241742-0.0145917j 0.0144201-0.00373078j -0.00575011+0.015127j 0.00573542+0.00724524j -0.0200735+0.015176j -0.00709024-0.00112351j 0.0200152-0.00349129j -0.0149963+0.0155323j -0.0167649+0.0116057j 0.00826241-0.019761j 0.00545762-0.00161042j 0.00531342+0.0216131j -0.00908729-0.0143013j 0.00158896+0.0314608j 0.00857033-0.0434018j -0.0170366-0.00052001j -0.00679607+0.0119619j -0.0122472-0.0021653j -0.00618029+0.00889294j 0.0143857-0.00877509j 0.000591855+0.0130824j -0.0165195+0.0281497j 0.00144662-0.00862738j 0.0248479-0.0159051j -0.0231229-0.002013j -0.00436939+0.0050062j -0.00225563-0.00827938j 0.0130862+0.041598j 0.0126941-0.0386026j 0.00766396-0.0149896j -0.00418557-0.00282317j -0.00382024-0.00833124j -0.0263542+0.00779255j 0.0110776-0.0251994j 0.00141548-0.00956516j 0.00103419+0.0333683j 0.00541124-0.0295891j 0.0183557+0.0113868j -0.0173502-0.0296869j -0.00992026-0.0213624j -0.00102718-0.0215087j -0.0141897+0.0169323j 0.00599022+0.0153358j 0.00158137-0.0123774j -0.0048329+0.000240907j -0.00437509-0.0169428j -0.015808-0.0168813j -0.00628856+0.00812443j -0.00229339-0.0410945j 0.000106499+0.00849029j -0.00302518+0.0228514j 0.00504568+0.0294488j -0.0291253+0.014457j -0.0102197-0.045997j 0.0107845-0.00885952j -0.0218271+0.0161534j -0.0160736+0.00588838j -0.0159398-0.0326496j 8.55397e-05-0.0525746j 0.01181+0.0202696j -0.00940572-0.00979399j 0.0155634-0.0555411j -0.00710131+0.0447546j -0.00410879-0.027978j -0.0104367-0.0397692j 0.0122235+0.00260327j 0.0183926+0.06974j -0.0142866-0.0130257j 0.00676062+0.00655113j -0.0204712+0.0077745j -0.0169057-0.0455113j -0.0300237-0.0751467j -0.019714+0.00591218j 0.0095608+0.0418544j -0.017924-0.0334996j -0.0182896+0.0403612j -0.00190952-0.0754797j 0.00199411-0.0253212j -0.0263931+0.0188197j -0.0646304+0.0106102j 0.0465428+0.0124147j 0.0132461-0.0106386j 0.0248987+0.0367718j 0.00378569-0.00177391j -0.0896646-0.0198993j 0.0913135-0.00660341j -0.0155319+0.0225582j -0.0530292+0.0327954j -0.0383359-0.00887265j -0.02317-0.017507j -0.00895668+9.70877e-05j 0.0316783+0.00760786j 0.00831806-0.0146888j 0.0590442+0.0108897j 0.0642967+0.006015j 0.0556696-0.00205443j -0.01968+0.00258197j 0.0667545+0.0320659j 0.13968-0.0517968j -0.0489538-0.042009j -0.0330163-0.0102348j -0.0797117-0.0388568j 0.0608578-0.0206064j 0.0788138-0.0128045j -0.180146-0.0141887j -0.0311078+0.0779469j -0.0490276-0.0180644j -0.00470173-0.0337689j 0.00397036-0.00616134j 0.0669177-0.0217205j 0.156388+0.00643961j 
