0.000196859-0.0118741j -0.00591145+0.00226214j 0.0464971-0.0574358j -0.0426777-0.0369078j 0.0149776+0.00195351j 0.0927839-0.0332625j -0.0596591-0.104773j -0.0282988+0.0442814j 0.00956087-0.00336222j 0.0133095+0.0180162j -0.0103992-0.00428676j -0.00963955-0.00372918j -0.00689466-0.00486089j 0.00622314-0.00752495j -0.00779387-0.00701731j 0.0402556+0.0749133j 0.0740345-0.0498764j -0.092722+0.0902493j 0.0101649-0.0260072j -0.112375-0.102929j -0.0612484-8.69168e-05j -0.00896617+0.0137473j -0.0345177+0.0663008j -0.0211449-0.031229j 0.0104515-0.0327615j -0.0146924+0.0283596j -0.00372646-0.062175j 0.0189152-0.0015042j 0.00658951-0.0151269j -0.00399132+0.0355929j -0.0253642+0.0180038j 0.00977828+0.00798055j 0.00084184-0.00638702j -0.0541128+0.0281848j -0.0238391+0.00707874j 0.0503495+0.0230507j 0.0137772-0.0134968j 0.0471188+0.0304339j -0.0665916+0.0274315j 0.0532223+0.107085j 0.0219385+0.106617j 0.117022-0.00522084j 0.0605867-0.155913j -0.0372443-0.0909159j -0.0126728+0.036558j -0.0103665-0.0505371j 0.00222795-0.0200022j 0.0296916+0.0406041j 0.0550163-0.0128651j -0.0227905+0.0769614j -0.107036+0.0419604j 0.0141825+0.00186341j 0.144532-0.0814001j -0.00330684+0.0521055j -0.0604526+0.00834064j -0.0131148-0.0704753j 0.0520682-0.0509222j -0.0644919+0.0264996j -0.0381206-0.0453943j -0.054589+0.0280621j 0.0120999+0.0340388j 0.00239448+0.019358j -0.0295116-0.0096283j -0.0295991+0.0311014j -0.0061907+0.0159596j 0.011661+0.0123639j -0.0261145-0.02194j -0.0275136-0.0110159j -0.0108731+0.0127868j 0.0181894-0.0290812j 0.0233135+0.00248616j -0.0842188+0.0263438j -0.014503+0.0224855j 0.0576244+0.0182085j -0.0813163+0.0447648j -0.10635-0.0287982j 0.0800575-0.0564342j -6.80361e-05-0.027941j -0.0981307-0.0478737j 0.0637217-0.0425066j -0.120373-0.0665828j -0.0345293+0.00438933j 0.0554888-0.075301j -0.0268745+0.0126297j -0.0295059+0.0492348j 0.0176411+0.0594394j 0.225114+0.122161j 0.0311675+0.0721435j 0.0145497-0.123519j 0.162006+0.119761j -0.0628707+0.242013j -0.0796717+0.0378884j -0.00263905-0.145494j 0.0228598+0.0142406j -0.0394339+0.0150539j -0.0336542+0.128267j -0.104048+0.0716308j -0.0326469+0.0208194j -0.101144+0.0409306j 0.0356242-0.0604154j 0.0201555+0.0477885j 0.0244866+0.0367237j -0.0533732+0.0484048j 0.0454043-0.0128824j -0.0773469+0.00419253j -0.0501695-0.000665139j -0.0158167-0.0347676j 0.120917+0.00477394j 0.0153841+0.00983234j -0.0288427+0.0148955j 0.0341709-0.0101726j 0.0145404+0.00387524j -0.0105675+0.00880033j -0.0352921-0.0280169j -0.0186308-0.0109877j 0.0133155+0.000907519j -0.0671089-0.0191736j -0.0245401-0.0223947j -0.0486453-0.0332331j 0.0304439+0.0257666j 0.0266255+0.0126884j 0.00226671+0.0291328j -0.0561906-0.0521055j -0.0147499-0.0105977j 0.000243583-0.000249329j 0.0184687+0.00864857j -0.0233295-0.008714j -0.0225597-0.00836175j -0.030255-0.0198887j -0.0170473-0.0215618j -0.0252443-0.0128445j -0.0413388+0.0130995j -0.00212377-0.0110038j 0.0152396+0.0125436j -0.0108102-0.0149574j 0.00462308+0.0100993j 0.0132734+0.00297035j 0.0128364+0.00242661j 0.00159695+0.00249095j 0.00965386+0.0104378j 0.0156964+0.0253582j 0.0152416+0.0077582j -0.0230544-0.0257316j 0.00220457+0.00332932j -0.00608461-0.0119536j -0.020374-0.0127243j -0.0347269+0.0211888j 0.0149708+0.014922j 0.00826682+0.0140255j 0.0206454-0.0303258j 0.00239211+0.0229665j 0.00673168-0.000615831j 0.000759266-0.0138002j 0.00576879+0.0129998j -0.0195769-0.0195402j -0.0105037-0.0286858j -0.0217563-0.0342414j -0.00687498+0.0193459j 0.00400438-0.00377913j -0.030703-0.0686401j -0.00478065+0.0125113j 0.000543156+0.00781819j 0.00043055-0.00870046j -0.0150174-0.0160805j -0.0356471-0.0365892j -6.01458e-06-0.051205j -0.00334167-4.93596e-05j -0.00482951-0.037931j -0.00507205+0.0171929j -0.010626-0.00751233j -0.00430155+0.0370061j 0.00669214+0.0159586j -0.0241848+0.0233362j -0.0106649-0.0240499j 0.00142607+0.0201847j 0.0157377-0.0227032j 0.0105611+0.0030883j 0.00929584-0.0103629j 0.0402017-0.00924786j 0.00875005-0.0865703j 0.00365915+0.0186574j 0.0139975-0.00344564j -0.0170799-0.00554108j -0.00135635-0.0174709j 0.0389667+0.00455201j -0.0210265+0.0495694j -0.0248448+0.0300097j 0.00600818+0.0564552j -0.0910544+0.0340169j 0.0311884+0.00679121j 0.0487398+0.060656j -0.0440457+0.0350137j 0.0378171+0.0349231j -0.0116296+0.0467579j -0.0656889+0.146753j -0.145225-0.0635623j 
0.00703379-0.00210309j -0.000176459+0.000854345j 0.0657344+0.00733121j 0.00176137-0.0564501j 0.0164012-0.00497642j 0.0534502+0.04588j 0.0480378-0.0778719j -0.0345667-0.0294877j -0.0130524-0.0184799j 0.00175481+0.00942827j 0.000766259-0.0184217j 0.00890115-0.0122108j 0.00508075-0.011721j -0.011712-0.000467597j -0.0339481+0.00529412j 0.0242937+0.02762j 0.0357466-0.0239223j -0.0161413-0.00771603j -0.047648-0.0616628j -0.0297732+0.0272015j 0.0762481-0.0319836j 0.0324362+0.0326637j 0.0524917+0.0393128j -0.00638151+0.0675386j 0.0418256-0.0248241j -0.0232865-0.0191729j -0.0191376+0.0309764j 0.00666009-0.0458636j -0.0083194+0.00207436j 0.0120514-0.0213061j -0.0248389+0.0445184j -0.018304+0.00206063j 0.00120862+0.0111177j 0.0464055+0.00746469j -0.0287915-0.0152006j 0.00750441-0.0206826j 0.0200138-0.0188467j 0.0434865+0.033077j -0.0217934-0.00478625j 0.00313137-0.0323545j -0.00499974+0.0748572j -0.112011+0.0302025j 0.004923-0.0255143j 0.0721473+0.217992j -0.166295+0.0162503j -0.0882389+0.0583386j 0.0277675-0.104821j 0.0251435-0.0356217j 0.018853-0.0730064j 0.0964457-0.00565148j 0.0169401+0.101898j -0.0811549+0.0724083j -0.0300286+0.160541j -0.023838+0.0936151j 0.0155735+0.00336827j -0.136905-0.0236276j 0.0651208-0.0988896j -0.0616063+0.122697j -0.0494877+0.0101093j 0.0138835-0.00472884j 0.000154116+0.0177497j 0.120019-0.0290973j 0.0207104-0.0202063j 0.0378349-0.0249979j 0.0890113-0.0154491j -0.0158978+0.0511638j -0.0684783+0.00420931j 0.0615098+0.0409489j -0.0563507-0.035617j -0.0900757+0.0187658j 0.0743361+0.0258641j -0.0543707+0.0252677j -0.0627434-0.0238099j 0.172619-0.0330171j 0.0287473+0.0359152j -0.00155197-0.014613j 0.00471454+0.00563558j -0.0717092-0.00223421j 0.00673715+0.0486313j -0.0430406-0.024572j 0.108199+0.0519959j -0.0137593+0.0986145j -0.164107-0.149417j 0.00607823-0.00131853j -0.136427-0.0413691j -0.0730256+0.09525j 0.151175+0.083184j -0.156467-0.194215j -0.152976+0.283086j -0.128771-0.0105789j 0.0254299+0.0888925j -0.0161602+0.0237035j -0.00303492-0.0556276j -0.00937309-0.00729279j 0.0283407-0.013219j -0.0645563-0.0237883j -0.0263026+0.0567321j 0.0187932-0.0588266j -0.00076235-0.0954261j 0.0516691+0.0763833j -0.102629+0.0667855j -0.0473127+0.0247155j 0.00342127+0.0553398j 0.0421157-3.60353e-05j 0.0889057-0.0606121j 0.0055379+0.0009147j 0.0617626-0.0106471j 0.0467249+0.0370974j -0.00617238-0.0626261j -0.0160444-0.00826103j 0.0729503+0.011926j 0.059071+0.0257348j 0.00700379+0.0221772j 0.0210165+0.0269404j 0.02693-0.00388589j 0.0286494+0.00811716j 0.0177909-0.00695511j -0.0212268+0.00493145j 0.00153542-0.0102394j -0.0304418+0.00680578j 0.00347166+0.0171943j -0.0219652-0.00447385j -0.00348168+0.000600453j -0.0223546-0.0134572j 0.0105065+0.00198858j -0.021466+0.000351555j -0.020893+0.00482655j 0.0291582+0.00345748j -0.0221977+0.00383351j 0.00639266+0.0263924j 0.0146985+0.00487824j -0.0356802+0.0161978j 0.0145089+0.0208535j 0.000345712+0.0160247j 0.0185291-0.00151483j 0.0197227+0.0275404j 0.00273577-0.00142585j -0.0219049-0.0268912j 0.00385899-0.0172854j -0.0351994-0.0348624j -0.0267942-0.0294575j 0.0237722+0.0195427j -0.00506762-0.0235664j 0.0125847+0.00355774j -0.0118621-0.0058855j 0.00243483+0.0103906j 0.0242791+0.0390443j -0.0213129-0.00248391j 0.0320297+0.0283206j -0.00441296-0.0273247j -0.000621021+0.00452077j 0.00348975+0.0077343j 0.0109639-0.00620266j 0.00131461-0.0144596j -0.0215467-0.0270413j -0.0245529+0.00150475j -0.00639175-0.0036008j -0.00273967-0.00831353j -0.0121628-0.00347018j -0.00616991+0.0094691j -0.00582608+0.00420357j -0.00925264-0.0320988j -0.00250178-0.0211284j 0.0104607+0.00832829j -0.0095371+0.0151647j -0.00974638+0.00909071j 0.0109116+0.0304442j -0.0233861+0.0191232j -0.0131091-0.0109314j 0.0114788+0.0337911j -0.00761473+0.00918049j 0.00507869-0.0365002j 0.0233174-0.043312j -0.0106499-0.0188349j -0.00988574+0.0128959j 0.00607619+0.000983312j -0.00280129-0.00428671j -0.0174699+0.0338616j 0.0213415-0.0690515j -0.0258746-0.00226631j 0.0432701-0.000368412j 0.0171282+0.00539525j -0.0448804-0.011983j 0.0255856-0.027316j -0.042706+0.01602j 0.0134452-0.0188269j -0.00902767+0.00233579j 0.0275625+0.0363276j -0.00114666+0.0296001j 0.0276081+0.00631757j -0.0474905-0.0517368j 0.0548887-0.0528643j 0.0423133-0.0513914j 0.044605+0.0535101j -0.0851283-0.0273415j 0.0279984-0.0816701j 
-0.0353355-0.0172586j -0.0179178+0.033912j -0.0306773-0.00977241j -0.0139962+0.0198115j 0.00403421-0.0104141j -0.0517498-0.0218347j -0.0226599+0.0665786j 0.0113929-0.00276813j -0.00971684+0.0478296j -0.0545303-0.0239547j 0.00373499-0.00760011j -0.00034454-0.0354078j 0.00201827-0.00712746j 0.0375614-0.010475j 0.00264291-0.0117401j -0.014353-0.0325148j -0.0386342+0.0188756j 0.0294275-0.00982874j 0.032488+0.0509781j 0.0509578+0.000950628j -0.0381695+0.0129976j -0.0135269-0.021217j 0.00119998-0.0354572j -0.00664273+0.000336256j -0.00161434+0.0372899j 0.00450485-0.00838453j 0.00715341-0.013314j -0.00261261+0.0136538j 0.00614468-0.0149965j 0.00430642-0.0050392j 0.00549998-0.0210552j 0.00498193-0.00461239j 0.0126079-0.00122678j 0.00404322-0.00100388j 0.0216921-0.00946973j -0.0122614-0.00164871j -0.0116818+0.00512087j -0.0267089-0.0250361j 0.00289422-0.000426661j -0.0327101+0.0415806j -0.0110435-0.0712937j 0.0909134+0.0385126j -0.0275602+0.0587771j 0.0264635-0.110743j 0.0546655+0.0362295j 0.0505486-0.0698214j -0.0618089+0.0754615j -0.0360425+0.0131062j 0.0470371+0.0392894j -0.0562631+0.0115417j 0.0765129+0.0511672j 0.0654723-0.0131264j 0.0394404+0.0792516j 0.010543+0.0352478j 0.0331945-0.0707598j -0.202383-0.256118j 0.162543-0.142616j -0.244785+0.267027j -0.0149708+0.0145765j -0.000614603+0.00245179j -0.00541764-0.000399411j -0.133365+0.0540679j -0.0149017+0.0196669j -0.0186151+0.0303607j -0.0887277+0.0234128j -0.028941-0.0420902j -0.101838-0.0650028j 0.0995946-0.0325686j -0.0426909+0.0162087j -0.116565-0.0183646j -0.100512-0.0713185j 0.104425-0.0102493j 0.0680089+0.0513367j 0.167856+0.0999566j 0.011341-0.148211j -0.0292863-0.0592609j 0.00722253-0.108331j -0.059401+0.0164955j -0.201087-0.049719j 0.174335+0.0959978j -0.021345+0.0427788j 0.132163+0.137866j 0.0339979-0.13581j 0.0297002+0.138561j 0.119174+0.180515j -0.187607+0.232035j -0.0144178+0.0526793j -0.164038+0.0157637j -0.0484254+0.0237005j -0.0442314-0.116699j 0.0121442-0.0834976j 0.0363787-0.0276875j 0.0205172+0.0750476j -0.00116485+0.0069942j -0.0220667+0.00357597j 0.0511098+0.00630312j 0.048119-0.065202j -0.0291606+0.030412j -0.0130857+0.0337251j -0.00365584-0.049043j 0.0637564-0.0232063j -0.00129538-0.00211734j 0.0267108-0.02053j -0.0376343+0.00677329j -0.025435-0.0555571j 0.0130094-0.00475407j -0.0100651+0.00962253j -0.0077557-0.0378124j -0.0492233-0.0221408j 0.0568651-0.00453656j 0.0118431-0.0606719j 0.0186392-0.0318643j 0.0604965+0.031996j 0.0432046-0.0626426j -0.0255738+0.00371891j -0.0448121-0.00180747j -0.00281328+0.0199356j 0.0383125+0.00568963j 0.0179427+0.0236654j 0.0382293+0.00911164j -0.00818266-0.0203677j 0.011578-0.00882098j 0.00220466+0.00158751j 0.0131009+0.00333629j -0.0149588-0.0120459j -0.00824833-0.0165618j -0.0202978-0.00852958j 0.00701621+0.0151379j 0.0120169-0.00657513j -0.0172009-0.0236696j 0.0154498+0.0123172j 0.00356977-0.0101765j -0.00350837+0.00173112j 0.000867685-0.0136934j 0.00307519-0.00107109j -0.0191906-0.0227579j -0.00735338-0.00697033j -0.0055924-0.00230467j -0.0154588-0.00254948j -0.00169204-0.00632119j 0.000219868-0.00285465j -0.0171446-0.0135805j 0.00143666+0.00723569j -0.00864019+0.00300294j 0.00831184-0.00102484j 0.00260217+0.0051675j -0.0195271-0.00303768j 0.0164375-0.00483664j 0.00117659+0.0156283j -0.00336214+0.0126164j 0.00310976-0.00606429j 0.0167902+0.00269136j -0.00414143+0.009147j 0.00142802+0.00867157j -0.000372305-0.0144491j 0.00869611-0.0158075j 0.00465845+0.0123238j 0.00249413+0.0143941j 0.00227109-0.00592458j -0.00548778-0.00595272j 0.0121842+0.0266396j 0.00918404+0.00662588j 0.00865742+0.00282194j -6.57004e-05+0.015125j 0.0050798+0.00479906j 0.00404631+0.0148016j -0.0212684+0.0271584j 0.00128208+0.0171478j -0.00820047+0.0103685j 0.00182806-0.0118973j -0.00257066+0.00373424j 0.00745954+0.0053552j 0.00394927+0.00220588j 0.0299286+0.0099738j -0.0186258-0.00121016j 0.0111668-0.0246996j 0.00534857+0.0157829j 0.0301017+0.00123618j -4.78403e-05+0.0207534j 0.00137407+0.0167635j 0.00755453-0.00845994j 8.23347e-05-0.0103841j -0.00379785-0.0206493j 0.00251194-0.00462111j -0.0155325-0.0140036j 0.0143803-0.00334194j 0.00136509-0.0162659j -0.0116743+0.0156663j -0.0223231-0.0140836j -0.0155023+0.0269425j -0.0178208+0.0126192j -0.00339256-0.0126697j -0.036103-0.0184734j 0.0143074-0.0339531j 0.0270397-0.00599119j 0.00554477+0.0246171j 
0.0158686+0.0068721j 0.00724838-0.0138511j 0.01116+0.0195348j 0.0303631-1.38867e-05j -0.0122839+0.0238657j 0.0369366+0.00238962j 0.000678395-0.0484287j -0.03742-0.0106277j -0.0248376+0.036979j -0.051416-0.00955189j -0.00491093-0.0275677j -0.0040319-0.055286j 0.000313641-0.0225935j 0.0360549-0.0115314j -0.0251217+0.0013226j -0.00310878+0.00662224j 0.0158345-0.000776337j 0.00410775-0.00569791j -0.0252264-0.0369129j -0.0194421+0.0197906j 0.0363864-0.00615325j 0.00347716+0.00904212j -0.0305461+0.0025793j 0.0219535-0.0384758j -0.0317255-0.0292281j 0.0198782+0.0161129j -0.0060747+0.0273027j -0.00344921+0.00683492j -0.0186017+0.0328341j -0.0051843+0.00868431j 0.00904246-0.0039614j -0.00775723-0.00291484j -0.0262033-0.0117068j 0.0029401+0.00673713j -0.00806357-0.00229476j 0.00608506-0.0074556j 0.00111672-0.000579005j 0.0118891+0.00576275j 0.00421072+0.0085297j 0.000798359-0.0333497j 0.00143895+0.0344232j -0.0543417+0.0215829j -0.0194975+0.000143442j 0.0622826+0.0445216j 0.110422+0.0503011j -0.0199512+0.0440443j -0.00403506+0.197902j 0.115924-0.204694j 0.283797+0.0934737j -0.0314032+0.146982j 0.0668291+0.127866j -0.0462464+0.00706518j -0.0478352-0.0224031j -0.0118938-0.0618035j 0.116367-0.257112j 0.0272757+0.0445013j -0.0216752+0.0122296j 0.0541193-0.046722j -0.121169+0.0775853j -0.178185+0.0356801j -0.0835927+0.0235153j -0.117583+0.0268473j 0.120645-0.041132j -0.0196147+0.0501024j 0.0863041+0.0228691j -0.0242995+0.0857835j -0.0155-0.0260971j -0.0484127-0.035208j 0.0415648-0.0153589j 0.0499496+0.0103205j 0.102536+0.0569915j 0.201641+0.0743695j -0.00953568-0.00679342j 0.00419798-0.00414442j -0.016357+0.069641j -0.215066-0.0780843j -0.00735504+0.100118j -0.043351-0.0582315j 0.138336+0.0798628j 0.0337628+0.100421j 0.0998326+0.150604j -0.110898-0.144668j -0.0266285+0.100791j -0.138456+0.356963j 0.234662+0.0420355j -0.0991449+0.00343957j 0.0500558+0.0232893j -0.00156498+0.0130328j 0.0483348-0.0204664j 0.0365723+0.0552928j -0.0123816+0.0163135j -0.017639+0.0174092j -0.0228172-0.0321936j -0.00656392-0.0176151j 0.0316783-0.0201766j -0.0372426-0.00614167j -0.0183025+0.0502286j -0.0306656-0.0503907j 0.0454514-0.0432815j -0.002139-0.0386261j 0.0530871-0.0388488j -0.0719317-0.0618065j -0.0196968-0.041197j 0.0535442-0.0384427j 0.0333442-0.0566796j 0.00916843+0.0274794j 0.0236566+0.0246119j 0.0111019+0.00301443j -0.022374+0.0115719j -0.0214127+0.00931035j -0.0414511+0.0418679j -0.00902408+0.00571695j -0.0349237-0.0103761j 0.0366892+0.000221873j -0.00936138+0.0146796j 0.0415884+0.0148908j 0.00821137-0.00898725j 0.015035-0.000302319j 0.00789479-0.00258782j 0.0334498+0.014463j 0.00522794+0.0086898j -0.0338596-0.00822596j 0.000453991+0.0152324j 0.00995866+0.00516974j -0.0131112-0.000552182j 0.0196183+0.00965625j 0.00279203-0.000837578j 0.00561404-0.0142963j -0.0138824-0.0127623j 0.0214643+0.0207341j 0.00503129+0.00485654j 0.00433615-0.000257908j 0.00479392+0.0158555j 0.00381726+0.0237863j -0.00115643-0.0214432j -0.00139416-0.0156173j 0.0049236+0.00493303j 0.0160565+0.00850624j 0.00956122-0.00152774j -0.00474449+0.00126203j 0.00163285-0.00341952j 0.00789959+0.0028146j -0.00873431-0.0220974j -0.0155895-0.0298888j 0.00111824+0.00486109j 0.000291018-0.000285664j 0.00148526+0.00579068j -0.00489119-0.00891859j 0.000287578-0.00164078j -0.000554359+0.0124484j 0.00332392+0.00102159j -0.00611388+0.00914068j 0.00768956-0.00625227j -0.0034904+0.00223878j -0.010888+0.00463873j -0.0048219+0.0104138j 0.0114183+0.00201944j 0.0126317+0.0127843j -0.00386346-0.00203745j -0.00246216+0.0015614j -0.0139463-0.0107697j 0.00110985-0.0214522j -0.00688373+0.0126995j -0.00427139-0.00325453j 0.00326346-0.0128261j -0.00518168+0.0161462j 0.00676299-0.0147644j 0.000971603-0.0174704j 0.00511603+0.0142754j -0.00152743+0.0276851j 0.00450553+0.00758714j -0.0123161+0.00713585j 0.012816-0.0101306j -0.0168045+0.00669712j -0.00256273-0.00244993j 0.00528869-0.00197124j -0.0195682+0.00293993j -0.00294548-0.00105878j 0.00674143-0.0145789j 0.00665174-0.0146661j 0.0162627+0.00376923j 0.0165377-0.00650167j -0.0182579+0.00123982j -0.0176698-0.0357027j 0.0309574-0.0224279j 0.0208784-0.00424405j -0.00295566+0.0121651j -0.0104365-0.0235208j 0.016058-0.00185088j 0.00417192-0.00901248j -0.00405875-0.00382924j 0.00211262-0.00641993j 0.0095819+0.000910806j 0.00137524+0.0106116j -0.0127216+0.00236147j -0.00182705-0.0112911j 
0.0350524-0.00434908j 0.00105939-0.0352379j -0.0171886-0.0494494j -0.0571402+0.00216101j 0.013508-0.030222j -0.0300652-0.0236233j -0.0392555+0.0389188j -0.00139561+0.0108682j 0.000211672+0.0484826j -0.0479816-0.0116745j 0.000279676-0.00660253j -0.0038625-0.0313518j 0.000165241-0.00761706j 0.0300852-0.0107771j 0.00108563-0.0108643j -0.00586734-0.0152441j -0.0237214+0.00836265j -0.0164734+0.00620914j 0.0355717+0.0708001j 0.0497845-0.046619j -0.0686757-0.015637j -0.00230525-0.0193385j 0.0354293-0.0140934j -0.0186821+0.0451035j 0.0416055+0.0379309j -0.0253924-0.0228651j 0.00944623-0.0364494j 0.0063172-0.0103829j 0.0219202-0.0422083j 0.00560334-0.0106153j -0.0146198+0.00845129j 0.00360282+0.000318202j 0.0336829+0.00811916j 0.00821202-0.00147103j 0.00615684-0.015192j -0.000219185+0.000898273j -0.0110702+0.0130311j -0.0353585-0.0202795j -0.0345808-0.00398413j -0.0513926+0.105673j -0.0349825-0.080757j 0.119054+0.0868541j -0.0903311+0.0372213j 0.0378041+0.0866535j -0.226524+0.0441898j -0.0672576-0.223141j -0.0475391-0.033811j -0.064071+0.0903696j 0.156878-0.0813482j 0.0176965+0.0933358j -0.0548337+0.241376j 0.0562485-0.050409j -0.0878114+0.0760737j -0.064289+0.0453327j 0.0362311-0.0390224j 0.047424+0.135573j 0.105621-0.0563536j 0.174308-0.166885j -0.0540567+0.0555571j 0.0668407-0.0437808j 0.138468+0.0742896j -0.0691685-0.00821594j -0.0463403+0.0497121j -0.0135269-0.00664381j 0.0571392+0.0817867j -0.0299078-0.0384464j -0.0308483+0.0136876j -0.0329401-0.0170563j 0.23724+0.0945864j 0.0204123+0.0245344j 0.335256+0.170863j 0.00496302-0.0129199j -0.100515-0.0624974j 0.0389402-0.0327589j -0.0682668+0.187331j 0.0684321+0.0691465j -0.131843+0.226634j 0.0164912-0.0426406j -0.0609807-0.11738j 0.00273616+0.0801912j -0.0590196+0.0327619j 0.0708017+0.0648071j 0.0463456-0.0763856j 0.0563666-0.0747466j 0.0218236+0.0613574j -0.0118259+0.0778057j -0.0469028-0.0496851j -0.0148392+0.0687754j 0.0164439-0.0232173j -0.0164956-0.0483987j 0.0114665-0.0451116j 0.0310031-0.0275873j 0.0374649+0.0750218j 0.0321627+0.00506052j -0.045895+0.0596182j 0.0893894+0.0579538j 0.0473308-0.0882086j -0.037151+0.00858651j -0.0270517-0.00418916j 0.0920424-0.0144748j -0.0235712-0.00132694j -0.0451095+0.0175196j -0.000389764+0.0987271j -0.061244+0.0375605j -0.00408016-0.0765373j -0.00576638-0.0108409j -0.0121443+0.00685634j 0.024456-0.0363918j -0.0296156+0.0021078j 0.0175641+0.0155291j 0.0600697+0.0163175j -0.0386259+0.00306993j 0.0093484-0.00173913j -0.0102199+0.00282967j -0.0340296-0.0184396j 0.00616076-0.0334439j 0.0136866-0.00352239j -0.00973227-0.0314913j 0.0365078-0.000593464j 0.00187924+0.0196062j 0.0379101+0.0102413j 0.023001+0.0017965j 0.00270305-0.00134206j -0.0108499+0.00038747j -0.00711113-0.0159599j -0.0033666-0.0189214j 0.00616084-0.000648167j 0.0131788+0.0282037j 0.0255621+0.0124378j -9.0216e-05+0.00490303j -0.0060287-0.0150059j -0.00514877+0.00746841j 0.00896009-0.00516706j 0.017816-0.0113636j 0.00494286-0.0047796j -0.0118356+0.0103605j 0.0184876+0.0117687j 0.000137801-0.00391536j 0.00718495+0.00782296j 0.00260562+0.00219666j 0.00129182-0.00255567j -0.00816803+0.00512651j -0.001693+0.00543302j 0.00799065+0.00770158j 0.00522315+0.0116487j 0.00643922+0.00922663j -0.00324292+0.0121053j 0.0130343+0.0238966j -0.00316638-0.00590655j -0.00229757+0.00954679j 0.000610344-0.0219808j -0.00104726+0.00420308j 0.0155206-0.00644543j 0.00985515+0.000546106j -0.00681802-0.0120319j 0.00306599+0.0199411j -0.0124565+0.000446149j 0.00467761-0.00637221j 0.00295407-0.0097035j 0.000591025-0.00961921j 0.0132116+0.0117865j 0.00552989+0.0163212j 0.000991795+0.000787158j 0.000432133+0.0044195j -0.00212755+0.00419404j 0.00688339-0.00866813j -0.0121735+0.0163024j 0.0242816+0.00448454j -0.0184335+0.0175737j -0.0138858-0.0116905j 0.0273109+0.00527658j 0.0111482-0.0241798j 0.00451263+0.0331755j 0.0121083+0.00181449j 0.0209632-0.0137107j 0.00669775+0.00278206j 0.0172289+0.00479642j -0.0069804-0.0126036j 0.00129193-0.00656825j -0.00331971+0.00747639j 0.00432863-0.0067815j -0.0132621-0.00396312j 0.00452964-0.00780146j 0.00663314+0.0180931j -0.016771-0.00251137j -0.00917608+0.00327924j 0.00398423-0.0191151j -0.00849809+0.0156551j -0.0172798-0.0115569j -0.0125796+0.0144042j -0.00852052+0.00880192j -0.00322037-0.00381334j -0.0150027-0.0117297j 0.00938075-0.01518j 0.0127286+0.0055184j -0.0052854+0.011387j 
