-0.00414088+0.0158733j 0.00795013-0.00857285j 0.00563166-0.00850854j 0.00201721-0.00341774j 0.00352918-0.00360121j 0.0021508+0.000830898j -0.00195606+0.00488872j -0.00524574-0.00349254j -0.00982831-0.00656736j -0.00921745-0.00348425j 0.00717923+0.00419831j -0.00669532-0.00186106j 0.00463561+0.00166645j 0.00232211+0.00145066j -0.00419832-0.00187389j -0.00597768-0.00349816j -0.00168401-0.0032648j -0.00409488-0.00130229j 0.0101868+0.000935282j -0.00380396+0.00444567j 0.000446791+0.00309053j 0.00212695-0.00441578j -0.00486907-0.00261921j 0.0036238+0.000223078j -0.000330096+0.0002614j 0.00282109+0.00100167j -0.00139528-0.00280787j 0.00352701-0.0010019j 0.00252842-0.00349221j -0.00149332+0.000322897j 0.00239585+0.00111032j 0.00165216+0.0015417j -0.00210135-0.00172396j 0.00221531-0.00214363j -0.000977129+0.000943201j 0.00457534-0.00154795j 0.000590344+0.000398613j -0.000811946-0.00321959j 0.00293795+0.000487248j -0.0013155+0.000702203j -0.0069242-0.000980938j -0.00142463+0.00293113j -0.00600897-0.000671485j 0.00246319-0.00644124j 0.00303501+0.00291863j 0.0104251+0.00601846j -0.000874958+0.00466476j -5.27404e-06-0.00411121j -0.000645897-0.00651614j -0.00277634+0.001123j -0.00278949-0.00106279j -0.00671685+0.00238073j -0.000508312+0.00480717j 0.00074648+0.0040706j 0.00402764-0.001485j 0.00114978+0.00122627j -0.00200021-0.00207218j 0.00483995+0.00173788j -0.00194591+0.00149868j -0.000906363+0.00374651j 0.00202804-0.000733246j 0.000593754+0.0017774j -0.00324822+0.000837313j 0.000812225-0.000302211j 0.00201895+0.00171784j 0.00177944+0.00133367j -0.000891518+0.000985593j 0.00136548+0.000889321j 0.00374387-0.000384196j 0.000400305-0.00080336j -0.00101688-0.000342234j -0.00107312+0.00113882j 0.00125514-0.00144214j 5.83592e-05+0.00117345j -0.000751255-0.00128966j 0.0025163+0.00112823j 0.000889248-0.000284237j 0.00152567+0.000836029j 0.000221544-0.0015139j 0.00142254-0.000420039j 0.000485864-0.000110223j 0.000414006-0.00096416j 0.000834533-0.001358j -0.00116897-0.00172431j 0.00200511-6.17438e-05j 0.00136876+0.00110721j 0.000496904-0.000254832j 0.00314217-0.000652536j 0.00155016-0.000387854j 0.00149533-0.00201331j 0.0013916-0.000742815j 0.000284093-0.000925029j 0.00126909-0.00142421j 0.00151894+0.00137156j 0.00295346-2.32263e-05j -0.00129681+0.000253437j 0.00573017-0.00113646j 0.000475114-0.00120081j 0.000830801+0.00299306j -0.00295932-0.00292464j -0.0028389+0.000326532j 0.00224556-0.00300389j -0.0161775+0.000578582j -0.00388724-0.0015596j -0.00360289-0.00266935j -0.00964834-0.00444745j 0.00308702-0.000709897j -0.00380478-0.00646241j 0.00196758+0.0175493j 0.00773834+0.00269869j 0.0023713-0.0194438j -0.00710108-0.000982981j -0.024013-0.00496549j 0.00600624-0.022735j 
0.00703373-0.00376544j 0.0014976-0.011691j 0.00125878-0.00794888j 0.000221132-0.00285071j 0.00268638-0.00806573j 0.00495871-0.0101436j 0.00264339-0.00246638j -0.0100639-0.00450233j 0.00721276+0.0049923j 0.00515542+0.00337621j 0.00388803-0.000253699j 0.00148957+0.00164758j 0.000749677-0.000625843j 0.00241517+0.000307842j -0.00172739+0.000523125j -0.00470422-0.000184551j -0.00844453-0.00338921j 0.00252012+0.0027513j -0.0053667+0.003566j -0.0101848-0.00104431j -0.0055428+0.00424957j -0.00646661+0.00223483j 0.00231968+0.00122996j 0.00200895+0.00434182j -0.00327777-0.00114372j 0.00224352-0.0021637j -0.00175119-0.00488677j -0.00601854+0.00032628j -0.000667677+0.00262327j 0.00130781-0.000508506j 0.00203094+0.00244275j 0.00167157+0.00127038j 0.00323983+0.00312293j 0.00114723+0.00179569j 0.00259033-0.00130946j -0.00249072+4.87476e-05j 0.00145086+0.00276292j 0.00361108+0.00400529j -0.00166769-0.00203914j 0.00420059-0.000150985j -0.000755264-0.000578412j -0.000863229-0.000978816j 0.00140649+0.00390088j 0.00303595+0.00145822j 0.011397+0.00235303j -0.00263599-0.00187373j 0.000805113+0.00688762j -0.00119345+0.00351527j 0.00271647-0.00177795j -0.000493547-0.00726676j -0.00324891+0.00154859j 0.00153366-0.00264645j -0.0065025-0.000801779j -0.00105715+0.00456073j 0.000532514-0.000334663j 0.00399202-0.000754992j 0.00315705+0.00176923j -0.000966245+0.00322679j -0.00316906+0.000651643j -0.00174563-0.000314867j 4.02148e-05+0.00254013j 0.0023038+0.0015646j -0.0023268+0.00281793j 0.00337092-0.000696216j -0.00120163+0.00243679j -0.000869783+0.000698813j -0.00265934-0.00239117j -0.00380437+0.000772914j 0.0023685+0.0015777j -0.000825476+0.00126508j -0.00130041+0.0011402j -0.000342166+0.00072096j -0.00154842+0.000847711j -0.00127725+0.00301099j -0.00042619+0.000803394j 0.00204884+0.0012929j -0.00310561+0.000103259j -0.00204385+0.000535792j 0.000843017+0.00139952j 0.00239802-0.000409519j 0.000464117+0.00166589j -0.00155439+0.00138251j 0.0028303-0.000421249j -0.000451153-0.000807378j 0.00119243+0.000852095j -0.00191547-0.00189728j -0.00269984+0.00155252j -0.000997677+3.51403e-05j -0.000481665+0.0015421j 0.000481292-5.21298e-05j -0.00180177+0.000300392j 4.5358e-06+0.000523672j 0.000171635+0.00148653j -0.00334735+0.00243445j 0.00524027+0.0015747j 0.00374164-0.00129419j -0.00283566+0.000339963j -0.00206481-0.00341256j -0.00100911-0.00249648j -0.00103062+0.000349872j -0.0039076+0.0012643j 0.00109575-0.00140288j 0.00404568+0.000193563j -0.0169757-0.000500995j 0.00269441+0.00324998j -0.00208978+0.00173661j -0.0090575-0.00694148j -0.00353114-0.00242501j 0.00500468+0.00169021j -0.00151024-0.0224335j -0.00825287-0.00256824j -0.00241627+0.0160338j -0.00659626+0.0229135j -0.0241583-0.00401991j 
0.00587063+0.00205899j 0.000248875-0.00521358j -0.00455938+0.00514732j 0.00130725-0.00320475j -0.00478679+0.00621767j -0.00441602+0.010883j -0.00557684+0.00975777j -0.0121272-0.00305946j 0.00142306+0.00636892j 0.00927456+0.00550121j -0.00920964-0.00532719j 0.00176567+0.00274156j -0.000353959-0.00122484j 0.00722681+0.00244516j 0.00462604+0.00277015j 0.00757684+0.0043692j 0.0115791+0.00329355j -0.00935416-0.00457217j -0.00171103+0.00260018j -0.00828234+0.00207943j -0.00409332+0.00167593j -0.00839871+0.000720381j -0.00103974+0.000857892j 0.0027448+0.00215071j -0.00319212+0.00321388j 0.00135677-0.00137781j -0.00210494-0.0018001j -0.00366014+0.00139729j -0.00392282+0.00243935j 8.94151e-05-0.00187846j 0.00275272+0.00116155j 0.000324856+0.00227943j 0.00307904+0.00222544j 0.00243126+0.000957295j 0.00187627-0.000769823j -0.00167579-0.00114311j 0.00172414+0.00204182j 0.00278431+0.00137897j -0.000704812-0.000968902j 0.00977278-0.000696463j 0.000703171-0.00339351j -0.00130801+0.000770719j 0.00619333+0.00857672j 0.00121792+0.00477879j -0.00581845-0.00128917j 0.00659635+0.000456439j -0.00125077-0.00559148j 0.00254027-0.00643457j 0.00125342-0.00481766j -0.00282559-0.0040896j -0.0020059+0.000947382j -0.00053938-0.00278192j -0.00559695+0.00301465j 0.000573964-0.000634068j -0.00407545+0.00272108j 0.00406589+0.00115355j 0.00268763+0.00152222j 0.000304851+0.00267433j 0.00184612-0.000718852j 0.00108799+0.00149638j 0.00119302-0.000735962j -0.00364861+0.00143016j 0.00122749+0.000282041j 0.000538431-0.00179533j 0.00189654+0.000596309j -0.000711879-0.000238947j -7.95018e-05-0.000345905j -0.000129184-0.00164944j -0.00266793+0.000739001j -0.00071478+0.00216033j -0.00290095-0.000246713j -0.0009426+0.00162168j 0.000917894+0.000197596j -0.000431327+0.00151222j 0.00104465+0.00247742j 0.000373359-0.0016701j -0.00159112+0.000387572j -0.00200164-0.000515936j 0.000992494+0.000909039j 0.00177399+1.93256e-05j -0.00202556+9.92731e-05j 0.0036501+0.0040159j -0.000872178-0.000835184j -0.00270281-0.000572255j -0.00164121+0.000234781j 0.000124172-0.000580544j -0.000283533+0.000780359j -0.00403147-0.000677673j 0.00146198+0.000775396j 0.000266768-0.00222767j 0.000348716-0.00143982j -0.00359266-0.00221043j 0.000574152+0.000146628j -0.00222052-0.000308764j 0.00411516-0.000949124j 0.00510164-0.00261544j -0.00552575+0.000731913j -0.000189644-0.000512388j -0.00157005-0.00019056j 0.0023026+0.00710625j 0.00397049+0.00959314j 8.72451e-05+0.00029911j -0.0123494-0.00774307j 0.00514897+0.000439695j -0.00114087+0.0060396j -0.00610034+0.00643249j 0.0001687-0.00646662j -0.0105162+0.00442351j -0.0115046+0.00450423j -0.00474684+0.0138726j -0.00888413-0.0140381j -0.00279614+0.0107427j -0.00779784-0.00662577j 0.0100055-0.00457347j 
0.00551764-0.0185425j -0.00217727-0.00180665j -0.000540911+0.00537436j -0.000224683-0.00222977j -0.000678874+0.00486026j 0.00223887-0.00181439j -0.00185486+0.00760133j -0.00128102+0.000214655j 0.0086095+0.00275854j -0.00238417-0.00365774j 0.00494359+0.00335035j 0.00265672-0.000332388j 0.000782501+0.000410802j 0.00297122-0.00163106j -0.000841389-0.00118604j -0.00168022-0.00134036j -0.00761269-0.0031081j -0.00519169-0.000768835j -0.00243529+0.00417j -0.00162259-0.00446123j 0.0040161-0.00357036j 0.00809507-0.000958324j 0.0060198+0.00322939j 0.00288069-0.003041j 0.00555901-0.000670221j -0.000913878-0.00329058j 0.00485805+0.00225274j 0.00442527+0.00175424j 0.00394874-0.00434444j 0.000591588+0.00360578j -0.000546695+0.000590642j 0.0045596-0.00315522j -0.00325342-0.00400812j -0.00573822-0.00534261j -0.000977644-0.0010967j 0.000967306+0.00436153j -0.000220436-0.00151454j 0.00220496+0.000247324j 0.0022157+0.000876469j -0.00609837-0.00358761j 0.000580592+0.00288556j 0.00053098+0.00288866j -0.00134368-0.00572682j 0.00477249-0.00257684j 0.0088725+0.00152046j 0.00537265+0.00352851j -0.000180546+0.00896517j -0.000674491-0.00324419j 0.00187531+0.00503347j 0.00108074-0.00403109j 0.00227125-0.00158252j 0.00572911-0.00521318j -0.00187412-0.0014332j 0.000846058-0.00575348j -0.00534153+0.00392325j -0.00360641+0.000495385j 0.00350293+0.00460555j -0.00235913-0.000496116j 0.00253381-0.00146578j 4.77029e-06-0.000411871j 0.00248082-0.00231213j -0.00406172-0.00326908j 0.00577116-0.00471571j -0.00043153-0.00057697j 0.000253721-0.0015759j -0.00104445-0.00115065j 0.00365707+2.34319e-05j 0.000649087-0.000691335j -0.00629972+0.00136361j 0.000592232+0.000163158j 0.000686651+0.00119861j -0.00381962+0.00316475j 0.00148909-0.000161139j 0.000408656-5.89316e-05j 0.000897911+0.00144468j 0.00033455+0.000313227j 0.00239102-0.000391209j 0.000306354-0.00220344j 0.001341+0.000432357j -0.00469985+0.00361167j -0.000885394-0.00303391j 0.00583684-0.000544993j -0.00237899+0.000127097j -0.00211237-0.00141223j -0.00368688-0.00119373j -0.000100229+0.00164042j -0.00141853-0.000948851j -0.00917908+0.00119442j 0.0022598+0.000525672j -0.000925059+0.00163586j 0.00131458+0.00192704j -0.00430272+0.00331645j -0.000786878+0.00112507j 0.00587648-0.00350833j -0.0112519-0.00230987j -0.00304314-0.0018975j 0.001053+0.00290279j 0.0031541+0.00105238j -0.00113916-0.00110939j 0.0072154+0.00308096j 0.00775032+0.00548589j 0.00939183+0.0100369j -0.00425785-0.000334185j -0.0135-0.00715189j 0.000331225-0.00136075j -0.0012067+0.00329395j -0.00209406+0.0140012j 0.000359978+0.020679j -0.00577136+0.0214467j 0.0107086-0.00565861j -0.00595126+0.00727671j 0.0191052+0.00291906j -0.00882824+0.00442266j -0.00519695-0.00952439j 
0.00501281-0.00557157j 0.00434754-0.00579707j -0.000321869+0.00693347j 0.00179489-0.00755052j -0.000164731+0.0049119j 0.00103747-0.00170068j 0.000741255-0.00793523j -0.0088914-0.00598492j -0.00476517+0.000253245j -0.00425257-0.00344059j 0.00413148+0.00409258j 0.000437039+0.0012928j 0.00271602-9.90288e-05j 0.00312196-0.00122747j -0.00463206-0.00229589j -0.00313992-0.000866188j 0.000886779+0.00182955j 0.000723631-0.00229787j 0.0066146+0.00307124j -0.00451143+0.00123432j 0.00306888-0.0043287j 0.00549634-0.00697795j -0.00067995+0.00276358j 0.00457467-0.00374309j 0.00588913+0.00121682j 0.00279812-0.00463755j 0.00524626-0.000252072j 0.0034182+0.00149543j -0.00193333-0.00625086j 0.00156676+0.00312534j 0.00356379+0.00233204j 0.00611728-0.000274188j -0.00240144-0.002827j -0.00597266-0.0036046j -0.000157005+0.000522742j -0.00426886+0.00241385j 0.000964399-0.000850023j 0.00347338+0.00509531j 0.00500118-0.000199928j -0.00682582-0.000262215j 0.000664512+0.00590622j 0.00198297+0.00605616j -9.92916e-05-0.00582781j -0.00567633-0.00170863j -0.0154607-0.00136383j 0.00642752-0.000721093j -0.000654056-0.013434j -0.000343225-0.00696635j -0.00033424-0.000366912j -0.00157569+0.00119948j -0.000229803-1.2805e-06j 0.00100643-0.00412152j -0.00185443+0.00427791j 0.00173973-0.00866325j -0.00416446+0.00289509j 0.00198326+0.00193962j 0.00231383+0.00322418j 0.00113364+0.0004415j 0.00281313+0.00127078j 0.00224953+0.000904399j 0.00151911-0.00421279j -0.00438615-0.000404072j 0.000610373-0.00157461j 0.00255694-0.00192555j 0.000592412-0.000288704j -0.000822189-0.000849036j 0.00361329+0.000770194j -0.00183734-0.000191999j -0.00158578-7.07158e-05j -0.000326576+0.00177427j -0.00235595+0.00174879j -0.000709011+0.00452847j -0.00152741-0.000114309j -0.00220778+0.00401649j -0.000144465+0.00240872j 0.00411384-0.000362455j -0.00267348-0.000393135j -0.00301016-0.000184198j -9.56306e-05+0.000775989j 0.00625852+0.000482205j -0.00221232-0.000108341j -3.15325e-05+0.000931376j -5.79354e-05+0.000730266j -0.00380516-0.00113531j -0.00132098+0.000827309j -0.000261609+0.000653358j -0.00725463+0.000749088j -0.00884012+0.00494533j 0.00117862-0.00104451j -0.00201368+0.00140543j -0.00115656-0.00124731j -0.00762458+0.00219259j -0.00120887+0.00144772j -0.000207156-0.00272978j 0.00623793+0.00592589j 0.00759588-0.00292701j -0.0136945-0.00270652j -0.00469247-0.00934838j -0.00188316-0.00302381j 0.00170006-0.00217443j 0.0133161+0.0113334j -0.00490858+0.00466426j 0.0156598+0.00275847j 0.0161436-0.00763229j 0.0101668+0.00668449j 0.0107867+0.00449039j 0.0104275-0.0244705j -2.73822e-05+0.011482j -0.00600656-0.0263353j 0.00757738+0.0154095j -0.0135507+0.0127311j -0.0129388-0.00262565j 0.0152351-0.00773124j 0.00389909+0.0031351j 
-0.00299519+0.0051391j -0.000731508+0.0126241j -0.00305756+0.00901687j 0.00615528-0.0106165j -0.0038196+0.00956584j 0.00342101-0.00506061j 0.00385158-0.00447598j 0.00370032-0.00128314j -0.00413239-0.00164088j 0.00727872+0.00145339j -0.0125244-0.00222603j -0.00651379-0.00214701j 0.00758701+0.00358444j 0.0137046+0.0055709j 0.00314897-0.000966331j 0.00319564+0.000344822j -0.0104344-0.00361458j 0.00885094+0.00425921j 0.001501-0.00343387j -0.00215621-0.000658561j -0.00306198-0.0029001j 0.00166657-0.00110672j -0.00484228-0.00239997j -0.00283869-0.00106162j -0.000941237+0.00465359j 0.00160559+0.00172129j 0.00274824-0.000606181j 0.00217894+0.000768999j -0.00131262-0.000154268j -0.00300946-0.00103618j 0.000813457+0.00342078j 0.000323078+0.00180031j 0.00110216+0.000944946j 0.00197553+0.000238531j -0.00540682+0.00251006j 0.00272958-0.000577106j -0.00158428-0.00343206j -0.00194383-0.000768828j 0.00791754+0.00437241j 0.00307488-6.44358e-05j -0.0021932-0.0045822j -0.00208505+0.00534084j 0.000350754-0.000122735j -0.00102639+0.00221073j 0.00896975+0.00241271j -0.0126161+0.000438327j 0.000298463+0.00663652j -0.00103567+0.0121533j -0.000887576+0.00090183j -0.000391544+0.00385479j 0.000729582-0.0012793j -0.00227534+0.00169895j 0.00194807+0.00066463j -0.00144261-0.00262092j 0.000704899+0.00490426j -0.00041705+0.00213356j -0.00371121+0.000250489j 5.61686e-05-0.00294866j 0.00241157-0.000950127j 0.00381052+0.00350778j 0.0010685-0.00155806j -0.00816201+0.00596803j -0.0050387+0.00305948j -0.00172169-0.000593905j 0.000551541-0.00301278j 0.00141674+0.000602858j 0.00308394+0.000830528j 0.0029865-0.000198071j 0.00348326+0.00290122j 0.00306586+0.00307221j -0.00537519-0.000906554j -0.00607984+0.00109534j -0.00132049-0.000353467j -0.00328051+0.00111396j -0.000528283+0.00257391j 0.00315302-0.00321825j -0.000918562+4.94042e-05j -0.00187129+0.000101127j -0.000655957+0.000768637j 0.00625269+0.000901489j -0.000308447-0.0005633j 0.00142767+0.00133146j -0.0040015+0.00154641j -0.00309458-0.00451859j -0.00363056+0.00038317j 0.00269076+0.00182643j 0.00547975-0.00140548j -0.00351025+0.00332937j 0.00412843-0.00535337j 0.00414437-0.000300432j 0.00416859-0.00531588j -0.0132959-0.00533977j -0.00209769-0.00300937j 0.00549207+0.00331785j 0.00475005+0.00690801j 0.000633627-0.00147555j 0.000729996+0.000888765j 0.0063661+0.000802411j 0.00575569+0.0131773j 0.00248839-0.00425727j -0.00753062+0.0165322j 0.000926164+0.0049254j 0.0172583-0.0086978j -0.0226857-0.016376j 0.00194677+0.00656704j 0.0168485-0.0168116j -0.00204556+0.0126322j -0.00983374-0.000268452j -0.0121606-0.00884378j 0.00519933-0.0247835j 0.012089+0.0112184j 0.00349765+0.00829745j 0.00731639+0.00459139j -0.0130821+0.00509346j 
-0.00221307-0.00752524j -0.00221344-0.00166962j 0.00076655-0.000154088j 0.00338504+6.67044e-05j 0.000378032-0.00491507j 0.001095+0.00308659j -0.00242129+0.00345048j 0.00197127+0.0062733j 0.00793165-0.0019502j -0.000729709-0.00374652j -0.00634598-0.00344859j -0.00985516-0.00516759j 0.00590898+0.00404495j 0.0128012+0.00536527j 0.00228299+0.00120165j -0.00762174-0.000282299j -0.00268241-0.000979573j -0.00723394-0.00400668j -0.000168351+0.00339002j 0.00291805-0.00253501j 0.00610782-0.00421764j 0.00334637+0.00317126j 0.00629572+0.00152243j -0.000330068-0.00181621j -0.00149056+0.00359392j -0.00994779+0.00314481j 0.000372274+0.00546937j 0.00443834-0.00301954j 0.000811066+0.00061371j -0.00491039-0.0014006j -0.00548884-0.0036095j -0.00513348-0.00415506j -4.50689e-05+0.000422024j 0.000528785-0.00260386j -0.00528876+0.00121259j 0.00736172-0.000917634j -0.00304655-0.00509095j -0.00201304-0.0086671j -0.000153766+0.00339805j 0.00957052+0.0010992j -0.00165464-0.00337429j -0.00300599+0.00211057j -0.000480106+0.0107181j 0.000948931-0.00484648j -0.000209831-0.00314776j 0.0151938+0.00401897j 0.00163821+0.000973715j 0.00123428-0.012007j 0.00119536+0.0029536j 0.000751959-0.00168633j 0.00149203-0.00111359j 0.00372749-0.00442673j 0.0013711-0.0021013j -0.000348907-0.0045527j -0.00293554+0.000123648j -0.00366681-0.00113693j 0.00344177+0.000255267j -0.00282036-0.000812696j 0.000421292-0.00350801j 0.00116949-0.00191294j -0.00176073+0.00235565j -0.00109309-0.00153877j 0.000699066-0.00215372j -0.00417109-0.00143314j -0.00195083-0.00137969j 0.000102478-0.000327916j -0.00379988+0.00157041j 0.00226424-0.00284911j -0.00256433+0.000738254j -0.00105671+0.000540767j -0.00048403-0.00011498j 0.00247906-0.000744138j -0.000888697+0.0036661j 0.00302067-0.00458445j 0.00110754-0.00118113j -0.00551205-0.00202635j -0.00217866+0.00151454j -0.00249437+0.0010179j -0.000328986+0.000723079j -0.00424596-0.000374791j -0.000378455-0.00120341j 0.000940131-0.00208109j -0.00303081+0.00232597j 0.00106062+0.00189964j -0.00365142+0.0017077j 0.000138012-0.00194544j 0.00907543-0.000128411j 0.000792953+0.00237799j -0.00138297-0.00298936j 0.00428129+0.000630819j 0.00431679+0.0030717j 0.00396561+0.0017252j 0.00157421-0.000188786j -0.013077+0.000225581j 0.00616137-0.00098548j 0.0112954+0.00235616j -0.0110309+0.00109062j 0.00490099+0.0119265j -0.00306439+0.00726702j 0.00818331+0.011694j 0.00334108-0.00283171j 0.0046508-0.0116603j -0.00959493-0.0190532j -0.00612278+0.00909364j -0.0158795+0.014655j -0.00232445+0.0167557j -0.00361489-0.00305292j -0.00119581+0.00126032j -0.00476275+0.00274449j -0.0162315-0.00362217j -0.0072436-0.0115969j -0.00547786+0.00789296j -0.00452789+0.00222397j -0.00565428-0.00212066j 
0.0057986-0.00170114j 0.00255525-0.00176116j -0.000791833+0.00377038j -0.00192596+0.0108781j 0.00484544-0.00628258j 0.0005787+0.00587106j 0.00789119-0.0131564j -0.0118438-0.00437394j -0.0013332+0.00321885j 0.0102193+0.00062237j -0.00176505+0.00115711j -0.00404389-0.00170224j -0.00200266+0.00034772j -0.00363876+9.41163e-05j -0.00152183-0.0013283j -0.012157-0.00651262j 0.00129079-0.000753776j 0.0136573+0.00674465j 0.00334387+0.00288103j -0.00663557+0.00134648j 0.00069322-0.00202733j 0.000270044+0.0028736j -0.0022398+0.0021701j 0.00318452+0.00114267j 0.00113301+0.00272646j -0.00270855+0.000116894j 0.000230579+0.00304713j 0.00247095-0.000845966j 0.00333293-0.00045485j -0.00297156-0.00152238j 0.000838568-0.00289457j -0.000609675+0.00248554j -0.000950447-0.00286238j 0.00428318-0.00142171j -0.00111776+0.000213035j 0.00106822-0.00244776j 0.000381032-0.00113471j -0.00215657-0.00245555j -0.00312598+0.00116747j -0.00525608+0.000338107j -0.0146584-0.000596751j -0.00218661-0.00286639j -0.0101458-0.00562778j -0.00506039-0.0140826j -0.00346509+0.00773019j -0.00710213+0.0014218j -0.000767128-0.00446765j -0.00433048+0.00993776j -0.00113634-0.00109519j -0.00327404+8.13708e-05j 0.00110738+0.00324442j 0.00120248-0.00536721j -0.00447505+0.00364799j 0.000472587-0.00911173j -0.00976295+0.00506729j 0.00464464-0.000653431j 0.00205298+0.00143682j -0.00232756+0.00373236j 0.00475869-0.00282704j 0.00205675-0.000755372j -0.000152987-0.000888647j -0.00433515-0.0019797j 0.00550519-0.001856j -0.00277641-0.000416106j 0.00311505+0.000628001j -0.00234343-0.00342806j -0.0010638-0.000423216j -0.000801074-0.00495811j -0.00832444+0.00133459j -0.001111+0.00275329j -0.00275133+0.00159058j -0.00230366+0.00323108j 0.00261862+0.000772643j 0.00197962-0.00105784j 0.00226168+0.00153213j -0.00420837-0.00240674j -0.0021796+0.000193007j -0.00220911-0.00011958j 0.0010973+0.000592371j -0.000914541-0.000804005j -0.00486734-0.00140686j 0.00906176+0.00604113j -0.00340283+0.000153192j -0.00118494+0.00187374j -0.00447399+0.00116949j -0.00145236-0.0023598j 0.0049965+0.00028267j -0.00776459-0.00108516j -0.000297204+0.00106418j -0.00183998-0.00263851j -0.0009162-0.000852696j -0.0025118-0.000957819j 0.00371749+0.00230815j -0.00196686-0.00357314j 0.0078757+0.00262263j -0.00907818+0.00108869j 0.0167775+0.00376231j 0.00679164+0.00809706j 0.00248139-0.0049039j -0.00404+0.0159371j 0.000182975+0.0160055j 0.0108312-0.0117839j 0.00879009+0.0125226j 0.00387241-0.009477j -0.00229538-0.0114706j 0.000529593-0.00723304j -0.00202775+0.0124744j -0.0114506-0.00550158j 0.0117293-0.00102404j 0.00727674-0.00449303j 0.00875327+0.000362029j 0.00259079-0.0107363j -4.04462e-05-0.000762024j -0.000220794-0.00461747j 
-0.000974456-0.0049341j 0.00272872-0.0132586j 0.00151137+0.00368502j 0.00130911-0.00761066j -0.00138131-0.000603865j -0.00155058+0.00736955j 0.00561121-0.00294921j 0.0030056+0.00296381j 0.000821624-0.00110464j -0.0100089-0.00496747j -0.00134908+0.00107082j 0.0079201+0.0033983j -0.00344931-0.00124688j 0.00472611+0.00177198j 0.000595414+0.00124695j 0.0109713+0.00434003j 0.00737196-0.00261788j 0.0203635+0.0085626j -0.00435066+0.00329265j 0.00706698+0.000163094j 0.0034067-0.00492283j 0.000661857-0.00199879j 0.00546466+0.0027145j 0.004026-0.00166761j 0.00462871+0.00213953j -0.000487303-0.00403729j 0.00648842+0.00146776j 0.00197975+0.00330717j -0.00472766+0.000514801j 0.00135816+0.000507806j -9.04578e-05-0.000192653j 0.00212356-0.00129985j -0.00329875-6.58618e-05j -0.00377257-0.00253214j 0.00400516-0.0016353j 0.00244289+0.00490704j -0.000465645+0.0030611j 0.00527496+0.00157277j 0.0039894-0.00224006j 0.017216-0.00382044j -0.0050039-0.00851832j -0.00024021+0.00373199j 0.000112051+0.0138053j -0.00390518+0.00348018j 0.0144653+0.00483113j -0.0191699-0.00297371j -6.50368e-05+0.00958401j -0.00145983+0.0218714j 0.00220582+0.000550931j 0.00165534-0.0085954j -0.00434946+0.002534j 0.00181238+0.0022711j -0.000737259-0.00317753j 0.00129888+0.00532823j 0.00360657-0.00402371j -0.00100311+0.00313541j 0.00190804-7.27038e-05j 0.00305288-0.00206951j -0.00171123+0.000902019j -0.00316304-0.00107412j 0.000869437-0.000186148j 0.00247254+0.000605348j 0.000288663-0.00462812j 0.00233324-0.0014895j -0.00280723-0.00143773j 0.00179219+0.00407506j 0.00148375+0.0012157j 0.000555047-0.00040197j -0.00298199-5.2546e-05j -0.00360094-0.00133393j 0.00134676-0.00130793j 0.00551898-0.00282085j 0.00450799-0.00392457j -0.00186674+0.0021798j 0.000312399-0.00124054j -0.000816189+0.00290277j 0.00429929-0.00186375j 0.00454084-0.00111996j 0.00234862-0.00155624j -0.00604701+0.00388035j 0.00381529+0.00271398j 0.0029479-0.00240651j 0.00352386-0.0017152j -0.00295865+0.000196335j 0.00531114+5.96457e-05j 0.00449378+0.00267905j -0.0104488-0.00201825j 0.00541597-0.00389188j 0.00288398+0.00327484j 0.00321154-0.000284583j 0.00640865+0.00696224j 0.00232404+0.00375362j 0.00181127-0.00177028j -0.0135184-0.00537301j 0.00527867-0.0138086j -2.1136e-05-0.0131026j 0.0187965+0.00508212j 0.0059092-0.0125391j -0.000350721+0.00348589j -0.00806468+0.00915542j 0.00715196-0.00285282j -0.00359188-0.0207373j -0.0126563+0.00789804j 0.0044587-0.00218087j 0.00339888-0.00298396j -0.00185519-0.00654921j -0.00466909+0.000125338j -0.00845693-0.0101244j 0.0101366+0.00840696j -0.000896285+0.00543647j 0.00215333-0.0119067j -0.00685841-0.00226319j -0.0121733+0.00351998j 0.00529209-0.00399298j 
