-0.0536033+0.0558291j -0.0215765-0.120587j 0.0701252-0.0277902j -0.00883005+0.0732257j 0.0372643-0.0141095j -0.0108588-0.0284664j -0.00992888-0.00436504j 0.00567211-0.00778168j 0.0199558-0.00265396j -0.01712+0.0297595j 0.0110747+0.00907635j -0.0286935-0.00588741j -0.0138525+0.0113523j -0.0301789+0.0107412j -0.0502952-0.00978719j 0.00684185+0.0480098j 0.0281478-0.00748835j 0.01639-0.0275097j 0.0198262+0.00785024j 0.0137219+0.00418296j 0.0434708+0.0338115j 0.00655641+0.0256131j -0.00343155+0.00374004j -0.0145405-0.00360462j -0.0335508+0.000548125j 0.0235873-0.00606206j 0.0019617+0.019651j 0.023331+0.00101114j 0.0134911-0.0116617j 0.0299175+0.00847756j -0.00761762+0.000175812j 0.0190283+0.0242174j -0.0269347-0.0272953j -0.00955905-0.0338529j 0.005878-0.00508578j 0.0176849+0.0268056j 0.0227389-0.0750996j -0.00339565-0.00411827j -0.00326795-0.00414714j -0.0105143-9.17808e-05j 0.0328591-0.0126716j -0.00809838+0.0246729j 0.00726604-0.0251992j -0.0188683+0.0103809j 0.00381134-0.0360062j -0.000505446-0.00850509j 0.00284111-0.0171713j 0.00884857+0.0056318j -0.0333276+0.0179933j -0.00856471+0.00319051j 0.00366459-0.020512j 0.0283696-0.011805j -0.0228986-0.0153839j -0.0118326+0.0018981j -0.02367-0.000169555j -0.00369772-0.0168118j -0.0316958-0.0230179j -0.000650251-0.0349214j -0.0027972-0.00554946j 0.00801956-0.0272683j 0.000504375-0.0111111j 0.0127427-0.00652579j -0.00795188+0.0205899j 0.0183913+0.00637966j -0.0150307+0.00181377j 0.00455067+0.0171188j 0.00430077+0.00640772j 0.011761+0.00407825j -0.00673883-0.00187759j -0.018676+0.00139802j -0.00171543-0.0078017j 0.0103461-0.00653142j -0.00615294-0.0103455j 0.0134786-0.00792419j -0.0119785-0.00570535j 0.00935267+0.0367394j 0.00108052+0.00364084j -6.88624e-05+0.0210957j 0.000112456+0.0160896j 0.00010726+0.021133j -0.00370138-0.0213661j -0.00487734-0.0223309j -0.00554303+0.00915334j 2.58133e-05-0.00650316j 0.00185238-0.00313425j -0.0144672-0.00136531j -0.00449679-0.0138417j -0.00624388+0.0437648j 0.00898506-0.020092j 0.0193638-0.0256961j 0.016608+0.0335824j 0.0123234+0.00450319j -0.00227604+0.000859449j 0.00790553-0.0343941j -0.0153989+0.0129196j -0.00267076+0.0213874j 0.0254728-0.0189195j 0.010336-0.00953275j -0.00140492-0.00292893j 0.00138655+0.0050467j 0.000887435+0.015723j -0.0197407-0.00211209j 0.0160859+0.0114191j 0.0179659+0.00258394j -0.00546917-0.000105412j -0.00213763+0.0100127j 0.00800767-0.0116995j 0.0262522-0.000223286j -0.0246067+0.0103531j -0.00974728+0.0042449j 0.00476733+0.00116506j -0.0060216+0.00979321j 0.0115878-0.00143916j -0.000924095-0.0205899j -0.00178601-0.00876868j -0.0141319-0.00297671j 0.00341016+0.0135355j 0.00269614-0.00650879j 0.000220566-0.00824538j 0.0103087+0.00671235j -0.00162495+0.015837j -0.0241767-0.00506344j -0.00616542+0.00650128j 0.0133904+0.00595967j -0.0243042+0.00453581j 0.00354559+0.00117481j 0.000910453+0.0208162j -0.00762216-0.0327916j 0.0166473-0.00354864j 0.0101959-0.0123026j 0.00841819-0.00887457j -0.00743397-0.0109807j -0.00125137-0.00549836j -0.0150865-0.00220255j 0.0183004-0.00194283j -0.0133677+0.00561819j -0.0135992+0.00136124j -0.0182071+0.00556078j -0.0329318-0.0075529j 0.0243997+0.00768161j -0.00781166+0.0181242j -0.000527445-0.00970588j -0.0212034+0.00391725j 0.0152966-0.00965119j 0.0197524-0.00331942j 0.0408733-0.00902342j -0.0214429+0.0303926j -0.0178687+0.00664189j 0.0443587+0.0100372j -0.0150966-0.0207976j -0.0186519-0.00565047j -0.0110165-0.0128988j 0.0113208+0.0147231j -0.0149199-0.0103667j 0.0124521+0.0160494j 0.0334276+0.00652467j -0.0048669+0.0113294j -0.021309-0.0102148j 0.00646997-0.00238076j 0.0270543+0.0247555j 0.0191257+0.00982725j -0.00522689+0.00185696j -0.0569697+0.00318709j -0.0127114+0.0167381j 0.0157335-0.00951505j -0.0734587+0.0276692j -0.0146633+0.0300628j -0.0286607+0.024276j 0.0403002-0.0672379j -0.0232742-0.0935322j 0.0424824+0.0646253j 0.0363304-0.0130629j 0.060996+0.00303152j 0.0759405-0.0116696j 0.0330196-0.00362319j -0.0479496+0.0577388j 0.0164476+0.0144588j 0.0370363+0.00230398j -0.0993168+0.0330139j 0.0502987+0.0504879j -0.00850561+0.0203915j -0.0449923-0.0202372j -0.00256502-0.0461579j -0.00136158+0.0610406j -0.0315607-0.00715989j 0.010459+0.0121098j -0.0998008-0.0492613j -0.0105711-0.0323198j 0.0129734+0.0480208j -0.0292287-0.0143692j -0.0045346-0.0414626j -0.0620033-0.0667451j 0.0568514+0.00330768j -0.0625732-0.107514j 0.170194-0.305314j -0.198562+0.0386269j 
-0.0300669-0.101996j 0.032133-0.0648431j 0.0101089+0.0564022j -0.0345996+0.0213996j 0.000882939-0.0148538j -0.050349-0.00982906j -0.00772229-0.0165249j 0.0230713-0.012979j -0.000927627-0.0554251j -0.028888-0.00110593j -0.0263801+0.0264867j 0.0165744+0.00930122j -0.00968276+0.0103572j 0.0166072+0.0158332j 0.00340637-0.0040628j 0.0207971-0.0113489j 0.00783065+0.00749416j -0.00952424+0.0263419j -0.0275358+0.0182498j -0.0338726-0.0372292j -0.00723383-0.0164939j 0.00995574+0.0168075j -0.00555087+0.0207078j 0.00727231+0.0295679j -0.0120149+0.0370854j 0.0112144+0.00185025j -0.011522+0.00245509j -0.0128271-0.0162573j 0.0167204+0.00411246j -0.00521085-0.0171287j 0.00170509+0.00389937j 0.0137228+0.0118352j 0.00776195+0.0206708j -0.0214247-0.00740201j 0.00672017+0.035659j 0.00979487+0.00347311j -0.0362955+0.0252969j -0.0195538+0.00342646j -0.0102554+0.00237908j 0.0331306-0.0243658j 0.00917576+0.00618563j 0.0318953+0.0196549j -0.014345-0.00725118j 0.0237624+0.01887j -0.0182812+0.0187718j -0.0207775-0.00766751j 0.00478825-0.007591j -0.0236713-0.0358171j 0.0229375+0.0353006j 0.00129465+0.00370167j 0.00391097-0.00374636j 0.0148547-0.00844491j 0.00358773+0.023964j -0.0169638+0.012489j -0.00522157-0.0175502j 0.0194699+0.00662278j -0.00611796+0.0336265j -0.00543657-0.0146053j -0.0156305+0.00728786j -0.0129059-0.00220646j 0.00494238+0.00521947j -0.000773932-0.0193839j 0.0029169-0.00299034j -0.00154028-0.0139779j -0.0142643-0.000165378j -0.00936129+0.0105614j 0.0235134-0.011314j 0.00682378-0.014217j -0.00391132-0.00142162j 0.006879+0.0269694j 0.00810559+0.015334j -0.0140689-0.0474465j -0.0141196-0.00704973j 0.0135247-0.0209312j 0.00495404+0.0108565j 0.0145938-0.0179916j 0.0132554-0.0121433j -0.00449017-0.0111111j 0.00903576-0.00287263j 0.00451387-0.000913993j -0.0146789+0.0129894j -0.0217065+0.027895j 0.00589849+0.00983163j 0.0123156-0.00456919j -0.0202575+0.00243944j 0.0139338-0.0144202j -0.000136692+0.00148423j 0.0398422-0.014202j -0.00297223-0.0222046j -0.011019-0.0108737j 0.0380473-0.0077252j 0.00175013-0.00473379j -0.0105653-0.00576709j -0.0208491-0.0103119j 0.017813+0.0243913j 0.00695867+0.0138262j -0.00303094-0.0149202j -0.0253596-0.0112661j -0.015044+0.00250521j -0.00929541+0.022046j -0.00292768+0.0167904j 0.0149471-0.019898j -0.0146424-0.0210511j -0.0153316-0.016987j 0.00681879-0.00766196j -0.00649003+0.00795653j -0.0310062-0.00602256j -0.00609559-0.015517j 0.012541-0.00248569j 0.0275564-0.0110456j -0.00702375+0.00897517j 0.0319015-0.0261024j 0.00182501-0.000447768j -0.0141926+0.00456833j -0.000795748+0.00327024j 0.00247721-0.000879736j 0.00194538+0.0137673j 0.00671154+0.00824016j -0.0227545-0.0229147j -0.00699844-0.0148116j 0.00213382-0.00152616j -0.000689105-0.0179174j 0.0112759+0.000314713j -0.014945-0.0177978j 0.00578961+0.00852988j -0.0083172-0.0240152j 0.000301942+0.0106239j 0.0222865+0.0137747j 0.00135523+0.000510124j -0.00690258-0.0108693j -0.000301968-0.000275506j 0.0122393+0.0132735j -0.000131653-0.0205285j -0.00483547+0.0138466j -0.0314307-0.0146897j 0.0036158-0.0118491j -0.00141846+0.00240989j -0.00226703+0.00456705j 0.00357863+0.010661j 0.0147132-0.000728661j 0.017008+0.0176013j 0.0128783+0.0187649j 0.021163+0.0125865j 0.0100969-0.0213147j -0.000774629-0.0115284j -0.0126236-0.0174638j 0.0144916+0.00371521j -0.00550132+0.0126058j 0.0279689-0.0140406j -0.0160947-0.00865616j 0.00782096+0.0138624j -0.0116657-0.00910542j 0.0208307-0.0049483j -0.0175667+0.0285912j -0.00173259-0.0075423j 0.00170489-0.0200921j 0.0236472-0.0216686j -0.0171443+0.0345201j -0.021162+0.029381j 0.0245909-0.0622318j -0.0167201+0.0109923j -0.035233-0.0164959j -0.00915957+0.0470452j 0.0317368+0.0115j -0.00570663-0.0620633j 0.060489+0.048458j 0.0246754-0.0184377j 0.0326608+0.0429307j -0.0783373+0.0198368j -0.077406+0.0292066j 0.0531163-0.0707244j 0.0218787-0.0250221j 0.0488036-0.0803172j -0.0229629-0.0247355j -0.027891-0.0454083j 0.0289641+0.0439973j 0.000651305-0.0249232j -0.0492822-0.0297418j 0.0539142+0.0440928j 0.0851527-0.0330553j 0.0562847+0.0196923j 0.0104819+0.0502157j -0.0448113-0.0171868j 0.0564186+0.0118115j -0.00237304+0.0167403j 0.0384048-0.0608678j -0.0179946+0.0654373j -0.00448326+0.038316j 0.0291915-0.0633842j -0.0213948+0.00581665j -0.0847758-0.0684959j 0.0107148-0.0113522j -0.0330735-0.0961839j -0.016488-0.0356665j 0.197695-0.0546707j 0.127158-0.338938j 
-0.0329323+0.00241748j -0.0314204-0.115615j 0.00231412-0.0252311j 0.0424594-0.0164087j 0.0579556-0.0491969j -0.0104036+0.00604713j 0.0236079+0.0385154j 0.0289028-0.0274848j 0.110182+0.0095234j -0.0231255+0.00406901j 0.030619+0.00025913j -0.029342+0.00442558j 0.00794274-0.0432925j 0.0176232-0.0309167j -0.0417954-0.0233164j 0.0357089+0.0175762j 0.0217162-0.0375402j 0.00171984-0.0423413j 0.0130984-0.03006j 0.0480802-0.00858736j 0.0293735+0.0317277j -0.00121934+0.00705857j -0.0313808+0.0603335j -0.0221178-0.0111535j -0.0166301+0.010136j 0.0175496+0.00938658j 0.0235402-0.017673j -0.0154134-0.020487j 0.00270232+0.0127419j 0.000640733+0.0184829j 0.00681168-0.0242582j -0.00482934+0.0274497j 0.00436553-0.00088493j 0.0180635+0.0109898j -0.0121668-0.0313784j -0.00429217+0.0184843j -0.0250709-0.0158811j 0.0168572-0.0370717j 0.00546095-0.0261207j -0.0136714+0.000352093j -0.0333711-0.0193224j -0.00641623+0.00692348j 0.0288948+0.00650663j -0.0141436+0.00291645j -0.0119448-0.0311739j -0.0260789-0.0194417j 0.0118548+0.0238685j -0.0171102-0.0216085j 0.0071069+0.0278417j 0.0109663-0.00173225j -0.0087006+0.0127465j -0.00115445-0.0304543j -0.0199891-0.0198066j 0.0311417+0.00753821j -0.0443504+0.00712153j -0.000598608+0.0136329j -0.00542295-0.0173822j 0.00359888+0.0085664j -0.0153729+0.0131571j 0.00955445-0.0040162j 0.0198198-0.0168522j -0.00941063-0.0260874j -0.0142223+0.0382425j 0.0034795-0.0274855j 0.00321975-0.0268694j -0.0143129-0.0198031j -0.0044378+0.0177292j 0.0244292-0.00461128j -0.00533765-0.0110603j -0.012091+0.0110705j -0.00596398+0.024909j 0.0490837-0.0218933j -0.00877217-0.0106359j 0.0145297-0.00295291j 0.0164061+0.00447341j 0.0189731+0.00445317j 0.0160426+0.0126333j 0.0110747+0.000770496j 0.000278845-0.00666544j 0.00583695+0.00926412j 0.0302407-0.0245029j -0.0193647-0.00793816j 0.00572122-0.0108057j 0.0183306+0.0116323j 0.013274+0.00468032j 0.0138921+0.0222064j -0.0290377+0.00580311j 0.0104046+0.00196066j 0.0160665+0.00213144j 0.0272054-0.0124722j 0.0243013+0.00802963j 0.00754928+0.013122j 0.00141755+0.0255254j -0.0232058+0.0150262j -0.00125854-0.0245079j 0.00176147-0.00268168j 0.0315862-0.0117746j 0.0153972-0.00449149j -0.00470427-0.0046046j -0.0259929+0.00280627j 0.00349333-0.00940229j 0.024955+0.00529231j -0.000355666+0.0213j -0.0134439+0.0320794j 0.0360304-0.00134168j -0.00397245-0.00432842j -0.0392616+0.0114055j -0.0273123-0.0206418j 0.0167655+0.00540568j -0.00992572+0.0053578j 0.00123464-0.00349048j 0.0195607+0.0141622j 0.0243493+0.0235676j -0.0255321+0.0032136j 7.23312e-05+0.0312925j 0.0354317-0.00741572j 0.000578787-0.00932808j 0.0325715+0.0174597j -0.00684303-0.0117671j -0.0224627-0.0297791j -0.0175529-0.059263j -0.00849146-0.00522589j -0.0162139-0.00803229j -0.0199379-0.0100494j 0.0266875+0.0337324j -0.00841191+0.00764751j 0.00569122+0.0172067j -0.00433339-0.0231436j 0.00542402-0.0146803j -0.00251806-0.00334334j 0.000942641+0.00784483j -0.00342116-0.0267555j -0.0147182-0.0171745j -0.00619933-0.00213632j -0.0214022-0.0249743j -0.00438453-0.0216843j 0.0232486-0.00942478j -0.00626921+0.0122486j -0.000907954-0.00214108j -0.0298632-0.0186758j 0.0137994+0.00364893j -0.0125898-0.0395106j 0.0140562+0.024379j 0.0161803-0.0172982j 0.0366681-0.0101656j 0.0031356-0.0302685j 0.0086001+0.0340493j 0.00208789+0.0295827j 0.00822992-0.0363437j 0.0429151-0.0174161j -0.0222032+0.00845923j 0.00187996-0.01726j 0.0236266+0.00708414j -0.0125208+0.0184365j 0.00356562+0.0539743j -0.0179588+0.0108651j 0.0177535-0.00221226j 0.0297024+0.0013603j 0.0157314+0.013102j 0.0316722-0.00161015j -0.0123295-0.00380143j -0.00141174-0.0280217j -0.0589747+0.014615j -0.0240402+0.019515j 0.086695-0.0261432j 0.0246326+0.0130542j 0.0273338+0.00898066j 0.013946+0.0107441j -0.0254423-0.0124291j 0.0158025+0.0219225j -0.0297707+0.0529421j 0.00875199+0.0698921j 0.00690393+0.0524287j -0.00223937+0.00846899j -0.0602376+0.00553513j 0.0493697+0.043124j 0.00868635+0.0371243j -0.047937-0.0404887j 0.00697653+0.00901155j -0.00444768-0.0585555j -0.0298591+0.0209136j -0.0443674+0.0258323j 0.0492205+0.0110475j -0.0639978-0.0573087j 0.0161434+0.00866729j -0.00410002-0.0732585j 0.00588025+0.0673287j -0.0148256-0.00830746j 0.00294972+0.00797118j 0.0218899+0.100862j 0.121798+0.0126929j -0.0436516+0.0930152j -0.12783+0.152892j -0.0438409-0.0225684j 0.134921-0.120468j 0.0114161-0.108381j 
-0.0181346-0.00796472j 0.00018712+0.0131228j 0.0178037-0.0412332j 0.163093+0.00835723j 0.076161+0.0503623j 0.0117796-0.0704423j 0.348454+0.292417j 0.28058-0.364736j 0.00706531+0.0123712j -0.110462-0.0462073j 0.0942278-0.0394522j -0.140339+0.0143546j -0.0567464-0.0144833j -0.00174622+0.0149893j -0.0365798-0.0307151j 0.0532546-0.0205607j 0.0247285+0.00738393j 0.0180745-0.0383449j -0.0490921-0.0241153j -0.0549481-0.00678893j 0.0245148+0.0258167j 0.0520551+0.0395867j -0.0569626+0.0202946j -0.0213078-0.000266616j -0.0178174-0.0392088j 0.0323575-0.0593025j -0.00853573+0.0141798j -0.0340211+0.0164137j 0.00735646-0.0222955j -0.0424661+0.0260305j -0.0402402-0.00541607j -0.0277948-0.0366754j 0.0455078+0.0140013j 0.0156132-0.0176288j -0.00945168+0.00149522j 0.0249134+0.0244654j -0.00102744+0.0330313j -0.0289312+0.0162434j 0.0274335+0.00978727j 0.0288941-0.0373202j 0.0170457+0.00567878j -0.0213679+0.00857795j 0.000728606-0.0187547j 2.51784e-06+0.0270402j 0.0289907+0.0146491j 0.00689064-0.0118049j -0.0190934-0.0440101j -0.00627198+0.0270574j 0.0252102+0.0230099j 0.000514552+0.00195625j 0.00864926-0.011708j 0.0174569-0.00976664j 0.0110699+0.00209696j 0.00566815+0.00251427j -0.041595-0.0109525j -0.00970806-0.0176783j -0.0035839+0.00974285j 0.0159912-0.00549429j 0.00384532-0.0301715j 0.0101361+0.014831j -0.0293543-0.00423825j 0.00221536-0.00303981j -0.0294176-0.0129156j 0.00896479+0.0162142j -0.017368-0.00769963j 0.0207856+0.00966j 0.00483875+0.0130187j -0.0153578+0.00882087j -0.0060616+0.0235909j -0.012402-0.0262727j 0.00369627-0.0127655j 0.0275157-0.0065372j -0.0210021+0.0144326j -0.00954403-0.00422446j -0.00850331+0.0170555j -0.00164993-0.0211077j -0.0177377+0.00248322j 0.0030107-0.0152172j 0.00522965+0.0170555j -0.00605854-0.00175945j -0.00111312+0.0048819j 0.00587415+0.0125213j -0.0150182-0.0225907j 0.0121681-0.00704393j -0.0119416+0.0154935j -0.0018143-0.00414679j 0.0147477-0.0227307j -0.0329174+0.0136809j 0.00842843+0.00575274j -0.00224629-0.0051857j 0.016013+0.0103204j -0.0390727+0.0249569j 0.021163+0.00928109j 0.0470287-0.0104095j -0.00824566-0.000204312j 0.0174089+0.01246j 0.0135341+0.0211217j 0.0368234+0.0137694j -0.00323771+0.000520818j -0.0162517-0.0139489j 0.0121944-0.00324103j 0.00672952+0.015806j -0.0239296+0.00210057j -0.019501+0.00877748j 0.0238478+0.000976281j -0.00651846+0.00465214j -0.01771+0.00310052j 0.0234423-0.019923j -0.00458443+0.00086637j 0.00722135-0.0283386j -0.0108065+0.0159542j -0.014605+0.0152196j -0.00250702-0.0067989j -0.0185992-0.0153176j -0.00266645+0.00300093j -0.0126845+0.00829636j 0.0190114+0.00880397j 0.0171034-0.00941879j -0.0383432+0.010004j -0.00492674+0.0089026j 0.0020482-0.000621806j -0.03184-0.0204091j -0.00261545-0.00642026j -0.0159012-0.00148746j 0.00673826-0.0127596j 0.00908545+0.0163463j 0.00952398-0.0190496j -0.0131793-0.0035441j 0.014717+0.00863055j -0.00508855+0.00544074j 0.0102338-0.00697694j 0.0198976+0.0229883j 0.0101621-0.00220165j -0.0209776+0.0323554j -0.0305355+0.0257771j 0.00806043+0.00399457j -0.035479+0.0117962j 0.0160206+0.00352447j 0.0250776-0.00208209j 0.0317876+0.0352311j 0.00860395-0.0281301j 0.020337-0.00509975j -0.000544202-0.00385496j -0.000161333-0.00345965j -0.0235048-0.00883299j -0.0224494+0.0129096j 0.0160353-0.0329769j 0.0106191+0.0237727j 0.00493651-0.0170352j -0.0337863-0.0169254j 0.0108131+0.0120224j -0.019558-0.0116797j 0.0104936-0.0200303j 0.00924285-0.00320861j -0.0245438+0.0330287j -0.0135018+0.0267136j -8.55994e-05+0.0242944j -0.0282317-0.0345373j 0.010263+0.00283839j -0.0471243-0.011441j 0.00347066+0.0136625j 0.00431928-0.0206141j -0.0504316-0.00943666j -0.0244061-0.0180343j -0.00720092-0.0224792j 0.00852391+0.0240014j 0.0374804+0.0493707j -0.0133486+0.0147379j 0.00607227-0.0258969j 0.0343034-0.0166846j 0.0365915+0.0112045j 0.059182+0.00811825j 0.0743783-0.00596465j 0.0369273-0.0138049j 0.0348772+0.00217135j -0.0435761+0.00426935j 0.0127211-0.0017975j -0.0224308+0.0225668j -0.056903+0.0211356j -0.00289881+0.0327922j 2.6373e-05-0.0156349j 0.018905+0.0331689j 0.0100296+0.00578309j -0.0358427+0.0327142j 0.0120846+0.0131038j -0.00790641+0.000637482j 0.0296324-0.0505685j 0.0184936+0.00688048j 0.010653+0.0474021j -0.0228414+0.00861131j -0.0748178+0.115313j -0.0978064+0.0622435j -0.0847149-0.0576772j 0.103248-0.129858j -0.010102-0.0516911j -0.0801779+0.066191j 
0.0227654+0.128133j -0.0316699+0.00565921j 0.00637242-0.0412848j 0.00596558-0.0189415j 0.0479081-0.0138289j 0.0737007-0.014553j 0.00183587+0.0109014j -0.0249012+0.0172873j 0.0138697+0.0150407j 0.00553372+0.00292394j 0.0124826-0.00972255j 0.0140986-0.0177715j 0.0109332-0.0237442j -0.0350213-0.0263808j 0.0143706-0.0515758j -0.00374569+0.0125212j -0.0556188+0.00910606j 0.0138957-0.0330348j 0.0381528+0.0191625j -0.0156379-0.000302674j -0.0349559+0.0198662j 0.00355766-0.0319332j 0.0137398-0.0661524j -0.0331114-0.0341208j -0.00352904-0.0339399j -1.51299e-05-0.0132284j -0.00302549+0.0115976j -0.00326152+0.00735479j 0.0136406+0.00659647j 0.00872194+0.0119379j 0.0289085-0.00345329j -0.0227182-0.0134844j 0.0316296-0.031113j 0.0403124+0.0234966j 0.0131802-0.0358111j 0.000316549-0.0199194j 0.0677013-0.0118773j 0.0160957+0.0213468j 0.0102265+0.0115102j -0.0362712+0.0202056j -0.0255966-0.00796011j -0.00940576-0.0204029j 0.0135205-0.0124684j 0.00751098-0.010994j 0.0157737+0.0101398j 0.0261365+0.0146829j -0.0152624-0.00768475j 0.040103+0.0224557j -0.00263971-0.0445643j -0.00506734-0.0295853j 0.00503044-0.0129283j 0.0116431+0.00138847j 0.0167777+0.0280841j 0.00038441-0.0264118j 0.0331061+0.0232027j 0.00732331-0.0116413j -0.0344432+0.00496255j -0.0203035-0.000733248j -0.00448935-0.0515904j 0.0478026+0.0133959j 0.00200738-0.00553326j 0.00664916-0.00433723j -0.0350232+0.0098239j 0.0165289-0.00739248j 0.000702987-0.0163499j -0.00410823-0.00462811j -0.00524155+0.0153975j -0.00613913-0.00364899j 0.000153098-0.0136623j -0.00400624-0.00725454j -0.00992175-0.00120294j 0.00317804+0.0539842j 0.0201237-0.00271879j -0.00855696+0.017489j 0.0154156-0.00835123j -0.00044383+0.0340951j -0.00678355-0.010723j -0.0148625+0.00311099j 0.0021189-0.00684494j -0.00141603-0.00867235j 0.0156225+0.0202131j 0.0163066-0.0153789j 0.00441183+0.00371958j -0.00276179+0.0110699j 0.00441512-0.0175326j -0.0233767-0.0192071j -0.00389884-0.0193297j -0.0239058+0.0188874j -0.00116027+0.0127679j 0.00971466+0.0032462j -0.00347045+0.00569687j -0.024553+0.000917567j -0.011131+0.0042348j 0.0141302+0.00118833j 0.0108348+0.00499956j -0.00960432-0.0104344j -0.0171899-0.00219151j -0.00711453+0.00410357j -0.00529175+0.00681038j -0.0070975-0.0168987j -0.0167884-0.0144133j 0.0238468+0.00771847j 0.00958921-0.0135708j -0.0204876-0.00821673j -0.00821442+0.0186044j -0.00767592-0.0200059j -0.00971611-0.0356505j 0.0090693-0.0122673j 0.000123188+0.0164335j -0.0106274-0.0109571j -0.0184428-0.0354823j -0.032416+0.0137961j -0.0204235-0.0146773j -0.00184456-0.0258387j -0.00456813-0.00132942j -0.00175491+0.0122781j -0.00264665+0.000574234j -0.00968916-0.0016042j 0.0141592-0.0107384j -0.00234309-0.00519144j -0.0253382-0.0414189j -0.00449462+0.0133201j -0.0145246+0.0135827j 0.0146049+0.0254952j 0.0151323-0.00325831j -0.000340149-0.0155718j -0.0127408+0.0229236j -0.037974+0.00833164j -0.0130979+0.0100013j -0.0257821+0.0072478j -0.01912+0.00616333j 0.00807545+0.00708316j -0.0223024+0.0104478j -0.00612292-0.00600109j 0.0279193-0.0118626j -0.00304096+0.00795231j 0.00727853+0.00158581j -0.0199035+0.014504j -0.0173661+0.00957023j 0.00384527+0.0196137j -0.00529518+0.00830591j 0.0429112-0.000602023j -0.0169145+0.0263514j 0.00864208+0.0133296j 0.0290823+0.0498791j 0.0215946-0.0329881j -0.0490821+0.0104559j -0.0138807+0.0136153j 0.0461925-0.00874981j 0.0238528+0.0208388j 0.0160129+0.0175546j -0.0033419-0.0097266j -0.00549462+0.0447546j -0.0389769-0.0441085j -0.0699224-0.0288775j -0.000568691+0.0234722j 0.00588128+0.0201531j -0.0111173-0.00999778j 0.0163159-0.00179065j 0.0116121+0.0154329j 0.00188191-0.0223647j -0.0150474+0.00408296j -0.00359031-0.0679233j -0.00714297-0.0379033j -0.0144922+0.0492407j -0.0169052+0.0280246j -0.00696679-0.00851787j 0.00554543+0.0187475j 0.0220321+0.00832778j -0.0339359+0.0547461j -0.00261871-0.0422419j -0.0221697+0.0177927j -0.0332339-0.0122948j 0.00282137+0.0201911j 0.0190731-0.0273554j 0.00735125+0.0359624j 0.0094585+0.0255498j 0.0389126+0.0211466j 0.025003+0.0138391j 0.0958146+0.0203312j 0.00245895+0.0136735j 0.00699194-0.0114153j -0.0525098-0.00647665j 0.02567-0.00111368j -0.041837-0.00483617j 0.00944541+0.0606053j -0.0398925+0.033042j 0.0771274-0.00266918j 0.0325393-0.0669149j -0.0183876-0.0115j 0.0952857-0.0681518j 0.0833754+0.0167855j 0.0366523+0.0835866j -0.179026+0.114056j 0.070292-0.0996769j -0.115883+0.0555306j 
