-0.0155086-0.0120888j 0.00272781+0.0979276j 0.030508-0.0820206j 0.0065769-0.0401136j 0.0128807+0.0112914j 8.45047e-05+0.000663297j 0.0264872-0.0768473j 0.0198303-0.00265452j -0.0336987+0.0571789j 0.023899-0.0181383j -0.01351+0.0118249j -0.0267601+0.0299416j 0.000968925-0.00595733j 0.00206327-0.0201821j -0.00535005+0.00267026j 0.031442-0.0301801j -0.00138338+0.0222005j 0.0157668-0.0100107j 0.0385738-0.0281389j -0.0120902+0.0115596j 0.0433071-0.0172034j -0.0137868+0.00549679j -0.0357628-0.00986611j 0.00515604+0.00168231j 0.00440742+0.00285036j -0.0278809+0.0258123j 0.0168865-0.00644424j 0.00374868-0.0270734j -0.0214065+0.0122652j 0.0042817-0.00842163j 0.006926-0.0188018j -0.041599+0.0258207j 0.000188561-0.00776839j 0.0420968-0.0353339j 0.044843-0.00495559j 0.00319083-0.0384732j 0.00885151-0.034241j 0.00734063+0.0294649j -0.0105402+0.00570869j 0.0251531-0.0348008j -0.0104137+0.00138875j -0.00700264+0.00490987j 0.0101738+0.00240451j -0.015366+0.0260367j 0.0202747-0.0176718j 0.0384009-0.0367044j 0.00418267-0.0121838j 0.00466975+0.0333975j -0.0051002-0.0230686j 0.0258223-0.0391827j 0.00967282-0.0206404j 6.90592e-05-0.00927555j 0.00192518-0.00324125j -0.0159892-0.02717j -0.0476233+0.0200035j -0.012986+0.0375197j -0.0020134-0.0182557j -0.0395639-0.0142218j -0.0136479+0.0176217j 0.000200061+0.0058014j -0.0126002+0.029355j -0.0432663+0.00573355j -0.0262584+0.00979015j 0.0225476-0.00798057j 0.0220659-0.0326745j 0.0558611-0.0123395j -0.0264911-0.0499391j 0.0102553+0.00621235j -0.0606979+0.0131395j 0.00773402+0.0137517j 0.00411727-0.0336235j 0.0775039-0.0401044j -0.0192106+0.0338928j 0.00239385-0.0150399j 0.0102396-0.0143747j -0.0277192-0.0024101j 0.00164885-0.0548053j 0.0705907-0.0750068j 0.0155773-0.0649076j -0.0050697-0.000228691j 0.00955809-0.0226575j 0.0386997-0.01779j -0.0119542+0.00800586j 0.0187689+0.0150357j -0.0540832+0.0540984j 0.0827459-0.0268574j 0.0112491+0.0365744j -0.0974516+0.089819j -0.0273276+0.0238141j -0.0592564+0.0310029j 0.078791-0.00111909j 0.0586415-0.0800689j 0.0825228-0.0163218j 0.0319996-0.0262941j -0.0451713+0.0782957j -0.0295635+0.00712116j -0.0349835-0.0259002j 0.00854273+0.0582368j 0.0929964-0.0205184j 0.116375-0.0616391j -0.0282697+0.0403711j -0.0365588-0.00441331j 0.0360278-0.0451518j -0.0168888-0.00105826j -0.0179919+0.0282734j -0.0816847+0.0543515j -0.00249917+0.012076j -0.0346652+0.052163j 0.0683622-0.0412836j -0.0654437+0.0865829j -0.0466662+0.138261j -0.152319+0.0615845j -0.172556+0.261852j -0.195583+0.0650348j 
0.0144733+0.0960594j 0.00839277+0.0210126j -0.0197531+0.0314055j 0.0251121-0.0782035j -0.00304364-0.0101975j -0.0214441+0.0248632j -0.012995+0.0364155j 0.0451837-0.0464768j 0.000558711+0.0133299j 0.0110976-0.0215004j -0.0364395+0.0546783j -0.0244304+0.0136898j -0.0186272+0.0049553j 0.0139797-0.0167135j 0.0358984-0.0307833j -0.0276376+0.0346697j -0.00650417+0.00596571j -0.00164759-0.0214862j -0.00187962-0.0060495j -0.0460792+0.0691349j -0.0210108-0.00373932j -0.00685086+0.0366296j -0.00931856+0.0161219j 0.0101834+0.0415818j -0.0160072+0.0015881j -0.0234396-0.0111174j -0.0177697-0.0092644j -0.0266567+0.0232166j 0.00728777-0.0328855j 0.0319682+0.00237884j -0.0219509+0.00404805j -4.86513e-05-0.00194331j -0.00772608+0.013111j 0.0118163-0.0309057j 0.0611931-0.0227931j 0.0281848-0.0029017j -0.000807808-0.0010002j 0.0147016-0.0133538j 0.0298564+0.00706212j 0.00390923-0.00437803j 0.0268275+0.00253362j -0.00918788+0.0150831j 0.0244525+0.0258383j -0.00822951+0.0114034j 0.0065225+0.0173259j -0.0516359+0.00451818j -0.0111961-0.0150917j 0.0397816-0.00447209j -0.0365726+0.00302933j 0.0218455-0.0291918j -0.00753944-0.014885j -0.0299171+0.00801284j -0.0137942+0.00455864j 0.00027359+0.0204581j 0.00565296+0.0295929j 0.0157292+0.000760209j -0.0404207-0.0064165j -0.0331681+0.016204j -0.00616851-0.0146167j -0.0042538-0.00101135j -0.00925068+0.0103829j -0.021625+0.0232336j 0.0256829+0.00269574j -0.0143933-0.0243912j -0.00505287+0.0223263j 0.0213829-0.0416807j -0.0772055+0.0556337j 0.031513-0.0368921j 0.0402628+0.0191753j -0.0275482+0.0210316j -0.0364291+0.0212197j 0.0100964-0.0584489j 0.0355517-0.00739624j -0.0170512+0.00348455j 0.0263695-0.0274889j -0.0437339+0.0324334j -0.0545109+0.028793j -0.044315-0.0141979j -0.0538333+0.0152864j -0.0626147+0.0324089j -0.0218302+0.0054146j -0.023178-0.00671557j -0.0136801+0.0216145j 0.0354904-0.0186436j 0.016754+0.0131789j 0.0629701-0.0960364j 0.0635846-0.0243258j 0.0988759+0.00446198j 0.021656+0.00838549j 0.00148291+0.024624j 0.0879573-0.0998823j -0.0688898-0.00703075j 0.0319798-0.0712927j -0.0613924-0.00205367j 0.0850224-0.0508606j -0.0498282+0.0292888j -0.108295+0.0703641j 0.0693464-0.033099j 0.0784755-0.0981226j -0.0557285-0.00851138j 0.0447491-0.00255085j -0.0318003+0.0169741j -0.00786314-0.0151716j -0.0477182-0.0127506j 0.0139169-0.0274829j 0.00236152+0.00727715j 0.0450529-0.0358565j -0.0733514+0.0692486j 0.0126272-0.0434083j 0.058986+0.0053094j 0.135621-0.0821247j -0.0678466+0.171934j 0.211686-0.0694457j -0.177083+0.243974j 
-0.0609097-0.045545j 0.0498666+0.0199202j -0.0412202-0.0180869j 0.0216546+0.00355823j 0.00232929+0.0341533j -0.00675844-0.018807j -0.00397785-0.0215751j -0.00670658+0.0129478j 0.0445251+0.0156714j -0.00599739-0.0170082j -0.03426+0.0108655j -0.00740937+0.000738271j 0.0129624+0.0148181j 0.00551908-0.00782011j -0.0399486-0.000133302j -0.0521908-0.0338179j 0.0100607+0.0180798j 0.0112605+0.00656761j 0.00396759-0.0371681j 0.00620723+0.0102444j 0.00911001-0.00385711j -0.0393975+0.000101615j -0.0173652-0.0248066j -0.0193185+0.00439033j 0.0021836-0.00235455j 0.0433+0.0227055j 0.0259249+0.0149964j -0.0176391-0.00646457j 0.0317505-0.00276688j -0.0297944-0.0402989j 0.00753383+0.0294303j 0.0157938-0.010749j -0.0260095+0.00691984j -0.0091411+0.00591076j -0.00988898-0.0247474j 0.00334473-0.0350115j -0.0218102-0.000402027j 0.00493543+0.025495j 0.00170647+0.00315466j 0.00265253+0.00732671j 0.00113539-0.00973531j 0.0315427-0.0335202j -0.028175-0.0119519j 0.0245527-0.00640573j -0.00463254-0.0306532j -0.00904402+0.00694286j -0.00806442-0.00126254j 0.00425586+0.00743954j 0.00506919+0.0196043j -0.00760981-0.0176824j 0.0120471-0.0017498j 0.0211416-0.0138067j 0.00895799+0.0261401j 0.0108325-0.0339297j 0.0182811-0.0224424j -0.00876792-0.0141016j -0.0060688+0.0114159j 0.0145824+0.0374231j 0.0226297+0.00388882j 0.0222443-0.00761875j -0.00741917+0.00604721j 0.0352157-0.0149395j 0.0122303-0.00881815j 0.00662831+0.0227781j -0.0203365-0.00817578j -0.0184344+0.0194663j 0.0220794-0.00787237j 0.0071078+0.0215147j 0.037211-0.0167289j 0.00160417+0.0353934j -0.00597382-0.0249053j -0.0388052+0.0299185j -0.0373065-0.0174779j -0.0058171+0.0246557j 0.00169899-0.0249597j 0.010546-0.0133645j 0.00715558-0.009421j -0.0248374+0.00978349j 0.0349298-0.0348651j 0.00980137-0.00139818j -0.048534-0.0251725j -0.0185108+0.00214006j 0.0390322+0.00827692j -0.00878817+0.0181031j -0.0349133+0.0320215j 0.00146644+0.0390759j 0.0128798+0.0295213j -0.00821823+0.000842975j 0.0241206+0.0231325j -0.0307925-0.00560657j -0.00390272+0.019984j 0.0246623-0.00966087j 0.017566+0.0118277j 0.025852+0.0052169j -0.0231594+0.0268358j 0.033199+0.0266021j -0.0529735+0.00806816j -0.000532447+0.0443518j -0.018457+0.021091j -0.0202049+0.040519j 0.00710993+0.016863j -0.0164927+0.00995029j -0.0256157-0.0251183j -0.0402579+0.0504245j 0.0182093+0.0305607j 0.0511865-0.0227076j 0.00572577+0.0793455j -0.0687506-0.0222637j 0.0188489-0.00938201j -0.0286536-0.020681j -0.0704492+0.0829449j 0.0194579+0.0954558j 0.0295219+0.0250453j -0.073663-0.108032j 
0.0426365+0.0175778j 0.0643713+0.0276219j 0.00646777+0.00342078j -0.0360363-0.0485975j 0.00324922-0.0140739j -0.0159383-0.0291067j 0.018406+0.0154291j -0.0477973-0.00587888j 0.0141847+0.0347149j -0.0239635-0.0213638j -0.0239995+0.0331802j 0.0274746-0.0177718j -0.0150513-0.00141796j -0.0241574+0.00031518j -0.000552249-0.00681904j 0.0396415-0.0257935j 0.015183-0.00430764j -0.0392343-0.00967477j -0.00402605+0.0230096j 0.034729+0.0136905j 0.0238959-0.00145563j 0.00732961+0.0159307j -0.0114074+0.000777507j 0.0173327+0.0215035j -0.0101004+0.003479j 0.0437886+0.000702627j 0.0294567-0.0106724j -0.0118871+0.00205899j -0.0475074-0.0157442j 0.0171213+0.0192709j -0.0299254-0.0109137j 0.0269018-0.00391992j -0.0280086-0.0472508j -0.0330316-0.012614j 0.0248614+0.0418854j -0.0288137+0.02603j -0.0228081-0.00181121j 0.0165127+0.00309002j -0.0115979+0.0170126j 0.000341223+0.0202136j 0.0109331-0.0106693j 0.0199176-0.011866j -0.0240282+0.0389906j 0.0384235+0.0100361j 0.0108009+0.0239227j 0.0239861-0.0135759j -0.0151842-0.022956j 0.0143038+0.0195287j -0.0210794-0.0345475j -0.0102413-0.00567495j 0.000961307-0.00942269j 0.019879+0.00337762j 0.00268009-4.32513e-05j 0.00635429-0.00043394j 0.00843821-0.00594491j -0.00978911+0.00774584j -0.0312601-0.0194j -0.0215285-0.032218j 0.0493105+0.0142206j -0.0039712-0.012674j 0.0183121-0.00668361j 0.00668918+0.0043676j -0.0134379+0.000960772j 0.00977308-0.0270131j 0.0196664+0.0322123j 0.0162326-0.00112633j 0.00869829-0.0174938j 0.00892689-0.00282962j -0.0474299+0.00910933j 0.006481+0.012856j 0.0243282-0.0377935j 0.0237697-0.0365585j -0.0198403-0.0019059j 0.008273-0.0162214j 0.0279972+0.00422961j 0.014902-0.0241677j 0.00654557-0.039247j 0.0120336-0.00734359j 0.0474064-0.0347475j -0.0250831+0.0285056j 0.0306739-0.0134328j -0.0109108-0.0116863j -0.0341823+0.0253251j -0.00388355+0.0077863j -0.0307976+0.0214614j 0.0294233-0.027283j -0.0316269+0.0650766j -0.00180765+0.0462064j 0.0335922+0.0119624j 0.004594-0.00532262j 0.0024788-0.0277579j -0.0142243+0.000319436j -0.0153337-0.00900345j -0.00170143+0.0131173j -0.0122366-0.00120809j -0.0112295+0.00711972j 0.0178536-0.0413032j -0.00539068+0.0179255j -0.0491416+0.0114786j -0.00279017-0.00812545j -0.0162659+0.016032j 0.00259033-0.0191821j 0.0383487-0.0683888j -0.00693973-0.0653075j -0.0081396+0.0348356j 0.0562908+0.0474632j -0.0610311+0.0183994j -0.0584599+0.0853173j 0.0303568+0.0463786j -0.00617945+0.0351923j 0.0527633-0.0867904j -0.0464891+0.00879393j 0.0530044+0.121062j 0.0435254+0.0372694j 
0.00889936+0.0179075j 0.0112545+0.0144855j -0.00509865-0.0339142j 0.013299+0.0191922j 0.00562263+0.0611365j 0.0100958-0.00862681j 0.0117065+0.0135306j 0.00923614+0.00363898j 0.0033325-0.027018j 0.0278529-0.0739343j -0.00274503-0.0281896j -0.0121782+0.0159904j 0.00223791+0.00178848j 0.00648961+0.00635268j -0.0264483+0.0441637j 0.026758+0.0191772j 0.00928216-0.02243j 0.0101197-0.0491131j 0.0338103-0.0509505j -0.00203108+0.0506128j 0.0089818-0.0301793j 0.000858245+0.023399j 0.00915214+0.00190842j 0.0151358+0.00644601j -0.00399948+0.0156145j -0.00698825-0.0243912j -0.014059+0.0455363j -0.0450954+0.0066843j 0.0279994-0.00563649j -0.00353376-0.00776455j 0.0125001+0.0332846j -0.0100642-0.00728146j -0.0306307-0.00773138j 0.0125764-0.00915992j -0.00673679+0.021477j 0.00781741-0.0188447j -0.011891-0.0387906j -0.0218157+0.02869j 0.0118244+0.00940927j -0.01303-0.00768903j -0.0181508+0.0301538j 0.064839-0.0371663j 0.0525038-0.0532466j 0.0173018-0.00632104j 0.0371669+3.71785e-05j -0.00915188-0.00184533j -0.0249826-0.00645662j 0.0117253-0.0321338j -0.0291148-0.00297752j -0.00921377+0.0190006j 0.032342-0.0120352j 0.0146394-0.0143734j -0.00382022+0.0217763j -0.0163171+0.00632129j -0.0182923+0.0119585j 0.0139579-0.037593j -0.00513777+0.00498159j -0.000534848+0.0153129j -2.00592e-05-0.0219284j 0.0410053-0.0211245j -0.0089434-0.00835858j 4.2279e-05-0.0165668j -0.000228036+0.0351921j -0.0212961+0.036881j 0.00716717-0.00259335j -0.0218286+0.0267083j -0.0510712+0.0056359j -0.0202397+0.0196186j 0.00664272+0.017063j 0.0210078-0.00633222j -0.0197222+0.0207043j -0.0117781+0.0509678j 0.0420708+0.0128178j -0.0202554+0.0809755j 0.0207457-0.000666541j 0.00335327+0.0188685j 0.0275687+0.0110883j 0.0222121-0.0116819j 0.0150997-0.0282292j -0.0177199-0.0453512j -0.0491625+0.0205432j 0.066855-0.0228174j 0.1035-0.0829832j 0.0689538-0.00275083j -0.13479+0.0510352j 0.0140105+0.0593635j -0.107419+0.0236718j -0.0208879-0.0586312j -0.136791+0.187116j -0.137701+0.0652262j -0.0105256+0.0131934j -0.165812+0.0836338j 0.00721283-0.0500164j -0.0586513-0.0401844j 0.0303702-0.0400818j 0.115987-0.11379j 0.00705952+0.0501253j 0.0712225-0.046796j 0.0211096-0.0572231j -0.0266207-0.0201841j 0.0157208-0.00374458j -0.0571728+0.0345395j -0.0560366+0.0897895j -0.0458336+0.044084j -0.000163684-0.0804228j 0.000854499+0.0454137j -0.0739286+0.0606935j -0.0513629+0.0192929j -0.191357+0.159379j -0.0749712-0.0439065j -0.0558444+0.0951708j -0.044661+0.0412376j 0.0257521-0.0293508j -0.0236715+0.00638799j 
-0.00217634-0.00121173j 0.00295982-0.0172162j -0.0309135+0.00884628j 0.0141026-0.0424165j 0.00707795+0.00854175j -0.0152066-0.0620482j 0.00333432-0.0261894j 0.0262018-0.0439485j -0.0037788-0.0248675j 0.00292609-0.0135584j -0.00301343+0.0216299j 0.00294967-0.0552311j 0.00708187+0.0185927j -0.00869762+0.00578301j 0.0182332-0.00171006j -0.00440829-0.0122661j -0.00468553-0.0135648j 0.0149626-0.0179054j -0.01282+0.0140553j 0.0301172-0.0591568j -0.0130717+0.0241557j -0.0331812+0.0218911j -0.00739354+0.0372566j 0.0236191-0.0229063j -0.00851017+0.0330921j 0.0333891+0.0481229j -0.0123585-0.00973451j -0.036935+0.0142946j 0.0139935-0.0323553j 0.0452287-0.0823639j 0.0123479-0.00728167j -0.02211-0.0109695j 0.00933539-0.0111588j -0.0022647+0.0429755j -0.0284555+0.0482381j -0.0267141-0.0275147j -0.0168341+0.00921525j -0.0066808+0.00291399j 0.0270863-0.0199228j -0.0185458+0.00457621j 0.0188044-0.0567793j 0.0138119-0.0122731j 0.018409+0.0174697j -0.00343169-0.0295948j 0.0009258-0.0131385j 0.00220249+0.00591147j -0.0233019+0.0188707j -0.0129353+0.0107111j 0.0198551-0.0119822j -0.0173677+0.00949783j 0.00312995-0.0342966j -0.0314986+0.00796577j 0.0325426+0.00325563j -0.0395045+0.0156117j -0.00568607-0.0133441j -0.0537135-0.0196919j 0.0121355+0.00326572j 0.0577012+0.0122055j 0.00113254-0.00543517j 0.0415564-0.0216392j -0.00546285-0.00560826j -0.0312414+0.00736996j 0.0278705-0.0275197j 0.0209098+0.00769934j -0.0102606+0.00998825j -0.00686049+0.0240716j 0.00298864+0.0592068j 0.0257641+0.0104883j 0.0490998-0.0431097j 0.0265556-0.0213929j -0.01576+0.0144814j 0.0262772-0.0265058j 0.0129605-0.0326275j 0.0073767-0.00697636j -0.0243131-0.0076982j 0.0125156-0.0152391j 0.0277548-0.0241626j -0.0132878-0.0248898j -0.0334308+0.0050538j -0.0495206-0.00736574j -0.086703+0.0578688j 0.0534523-0.0592862j -0.0582697-0.0427819j 0.0344194-0.0928726j -0.0492301+0.118713j 0.122384-0.0338027j -0.0591867+0.0355215j -0.0772714+0.0707625j 0.195625-0.0352599j 0.0075313+0.072877j 0.0273081+0.0114835j -0.0531307+0.105674j -0.126793+0.0875323j -0.103363+0.0811486j -0.00652452-0.00728039j -0.0649706+0.00985022j 0.141448-0.101803j 0.0279434-0.0552715j -0.0470393+0.0384974j -0.0415284+0.0585889j 0.0395587-0.0428695j 0.00243078+0.0276475j 0.00740863+0.0645057j 0.017947+0.0111345j -0.0904388+0.0867926j 0.030718-0.0328948j 0.0254725+0.0333942j -0.0072845+0.0330952j 0.0151371+0.0676437j -0.183915+0.18604j 0.109187-0.0225497j 0.0183763-0.00127665j 0.0168608-0.0262569j 0.00383576-0.0404852j 
0.0370165+0.0235192j -0.0163732+0.00422773j 0.0276121-0.0043347j 0.0112364+0.00652037j -0.0255241-0.025965j -0.024596-0.0290358j 0.0308746+0.0491626j -0.0110656+0.00134839j -0.0144607+0.0353353j -0.00197432-0.0401959j -0.0121614-0.00148969j 0.00720481-0.0187397j -0.0199739+0.000260502j 0.00417322+0.0241712j 0.0174281-0.000504401j 0.0337895-0.0560187j -0.0147178-0.0201987j -0.00966912-0.00893301j 0.00131881+0.0132009j -0.0205794+0.00445416j -0.0044795-0.0262753j 0.00888125+0.00928998j 0.0236732+0.0278275j 0.0101965+0.00718222j -0.0184179-0.00550923j 0.00812555+0.00286313j -0.0261862-0.00528078j -0.00131407+0.00420692j -0.0364912-0.00376057j 0.0418937+0.0195429j -0.00281696+0.0122796j -0.00227293-0.00058254j -0.0260314-0.0333624j -0.0121708-0.0339781j 0.0352545+0.0426389j 0.0139014+0.0470489j 0.0184331-0.0310588j -0.0115353-0.00358948j 0.00621525+0.015033j 0.000161695+0.0268553j 0.00303663+0.00516349j -0.00273891-0.0192746j 0.00809683+0.026698j 0.0325462-0.0106035j 0.021262+0.0279572j 0.0146771+0.0124996j -0.0195349-0.0128735j -0.00687317+0.00509031j -0.0220638-0.00215656j -0.00258642+0.018822j -0.00367472+0.00999775j -0.0100857+0.0162955j 0.0144356+0.000683799j -0.00934919+0.0255902j -0.00724115-0.0040615j -0.00335847-0.0116843j -0.0174168+0.0130842j -0.0459067-0.0138223j 0.0490781-0.022223j 0.00389962-0.018316j 0.00759261-0.0333758j -0.0246491+0.0129497j -0.00180061+0.0357075j -0.00353519-0.0257663j 0.0298979+0.0573235j 0.0130419-0.000397389j -0.0282198-0.0180657j 0.00476234+0.0116681j -0.0345352+0.0543255j 0.0236364-0.0144556j 0.00334075-0.00693803j 0.0321027-0.0277539j -0.00681392+0.0075997j 0.00972311-0.00395426j 0.0332257+0.0244093j -0.0282814-0.00297028j -0.00960454-0.00735439j 0.0596849-0.0428746j -0.0100198+0.0446735j 0.0475282-0.0444794j 0.0260463-0.0247223j 0.0288319-0.0583744j -0.00177036+0.00880719j 0.0088681+0.0186108j -0.0376973+0.0172074j 0.0502745-0.0430567j 0.0102881+0.0786554j -0.0418213+0.0620583j 0.0540135+0.00442582j -0.0631309+0.0139031j 0.0332541-0.020804j -0.00511552+0.00451837j -0.00150231-0.0405131j -0.0156178+0.00386663j -0.0367102+0.0135166j -0.0176828-0.0458925j -0.00650972-0.0164647j 0.0338519-0.0173813j -0.00813149-0.0181673j 0.0201818-0.00803259j 0.0228938-0.019081j -0.0194605+0.00442271j -0.0199015+0.0348587j -0.000913161-0.0713318j -0.0678699+0.00762298j 0.0414929-0.0115476j -0.0343609+0.0728855j 0.0351417-0.0933845j 0.0599798+0.0206246j -0.0364133+0.0211094j -0.0513106+0.00139808j -0.046636+0.1094j -0.0312439+0.0276964j -0.00927391+0.0547075j 
0.0163594-0.0135075j 0.0590139-0.000994491j -0.0748801-0.0598704j 0.00814618+0.0716403j -0.0372502-0.0404988j -0.00930605-0.0330662j 0.000316263+0.0569817j -0.035851-0.0650633j 0.0175811-0.00882609j -0.00938577-0.0219632j -0.0457384-0.0698528j -0.00581266-0.0207939j -0.0109316+0.00221042j -0.0043326+0.0202113j -0.0381045-0.0157443j -0.0201349-0.00246194j 0.00682938+0.00704491j -0.0464295+0.042663j -0.011275+0.0139062j 0.00168092+0.0283608j 0.0192749+0.0236566j -0.0215317-0.0111457j -0.00481636-0.0138714j 0.0168791-0.0305693j 0.000660366-0.00834457j 0.040455-0.00107872j 0.0239866-0.0117215j -0.0202945-0.0280881j 0.0135329-0.0146078j 0.0192928-0.0377704j -0.0199781+0.0161597j 0.0339694+0.00433836j -0.000473457+0.0119281j -0.0682015-0.0251403j 0.0450886-0.027083j -0.0185129-0.00683836j -0.0517023+0.00976988j -0.0134803+0.0232748j 0.0221293-0.0652254j -0.0252618+0.0165157j -0.0216572-0.0457432j 0.0273996-0.0181624j -0.00430135-0.00511097j 0.00682326+0.0553322j 0.0238084-0.0195596j 0.0445592+0.0866585j 0.00150102-0.0159107j -0.00609071+0.0128954j 0.0115731-0.0224659j 0.0353075+0.0633559j 0.0145491-0.0328486j 0.0421304+0.0302252j -0.00751947+0.0124071j 0.0477895+0.0601497j 0.0268761-0.0243289j -0.0140475-0.0498242j 0.049771+0.0300781j -0.0557081+0.0300096j 0.0341185-0.0822622j 0.0502012-0.0376692j -0.0172139-0.0104696j 0.0210654-0.0161353j -0.0122004+0.0109833j 0.0187939-0.00164549j -0.000760199-0.0026036j 0.00455252+0.00244041j -0.0230988+0.0230564j 0.0205599+0.0144284j -0.00381179+0.0180022j 0.000830428-0.0866331j 0.0079837+0.0587757j -0.0147495+0.0841259j 0.00762734-0.023316j -0.0688567+0.0316742j -0.00653215+0.0328765j -0.0345048-0.0139294j -0.00818537+0.0126716j -0.0394153-0.0586604j 0.0396331+0.0380151j -0.0597932-0.126198j -0.0113057-0.0646555j 0.0123136-0.042594j -0.0257879-0.0531546j 0.0274369-0.01651j 0.0018338-0.0707462j -0.048205-0.00419712j 0.115332-0.0989905j 0.0224302-0.00313943j 0.0476419-0.078175j 0.0293424+0.0271054j 0.0414133+0.0291734j 0.0338496-0.0729704j -0.043149+0.0107677j 0.0369922-0.0303401j 0.0185789+0.139379j -0.0556337-0.031065j -0.0495995+0.0555073j -0.015467-0.0213912j -0.0162405-0.0522428j -0.0285914+0.00716501j 0.00394951-0.0558843j -0.0179275+0.0482223j 0.0869131+0.086984j -0.0942462+0.0988932j -0.0752654+0.108224j -0.0158458+0.0081786j 0.00186491+0.0194673j -0.0734124-0.153428j 0.0580005-0.0195158j 0.0485477-0.0417184j -0.0429561+0.0504973j 0.0442372+0.151055j 0.0637376-0.119612j -0.0929801-0.0878621j 
0.0748574-0.0450949j 0.0489236+0.0104573j -0.0233257+0.00306915j -0.00247122-0.0234893j -0.0432691+0.0180647j -0.0186234-0.011809j 0.0555872-0.0428661j -0.0653238+0.0234047j -0.013987-0.0281644j -0.00557362+0.0121746j -0.0496793+0.0192611j -0.0423148+0.0120382j -0.00816982+0.00501645j 0.00479228+0.000307417j 0.00537792+0.016106j 0.0298286+0.0138487j 0.0583697-0.0165752j -0.0309961+0.0284356j 0.00665731-0.00442998j 0.0606166-0.0304841j 0.0340592-0.0107407j 0.0364374-0.0363003j -0.0333016-0.0189356j 0.0637414-0.0118989j -0.0352904+0.0301935j 0.0158759-0.0111624j 0.0134487+0.00158716j -0.0232275+0.0128776j -0.0547493-0.017894j -0.0347046-0.0205139j -0.00571542-0.0020307j 0.00706544-0.0129349j 0.0320806-0.0192101j -0.0456739+0.0633195j 0.0107657-0.0199667j -0.0308371-0.00702838j -0.0120373+0.0422593j 0.014996+0.00332918j -0.0118904-0.00554128j 0.0235059-0.0356717j -0.0243982+0.0100752j 0.027577-0.0214171j 0.0246265-0.0271131j 0.00432564+0.0099652j -0.0250738-0.0258605j 0.0567894-0.0239733j -0.002357-0.0212868j 0.0459356+0.0355593j -0.00626204-0.0148202j 0.0373192-0.0431788j 0.00855369-0.0388525j 0.0660931-0.055818j -0.0398024+0.00709453j 0.0560671-0.00798288j 0.0012118-0.00225662j -0.0448085+0.01709j 0.0494995-0.0208259j 0.0117853+0.00113081j -0.0344129-0.0170429j -0.0249743-0.0258902j 0.00169606+0.034888j 0.0237443-0.0296446j -0.0129799-0.0142805j 0.0182685-0.00528863j 0.0191227-0.0350368j 0.0244561-0.00837484j 0.0257285-0.0276312j 0.0190208+0.00867233j 0.00193089+0.00228209j -0.0490053-0.0214696j 0.0600186-0.0315644j 0.0787452-0.0026552j -0.0356744+0.0146376j 0.0139379+0.0192155j 0.0182993-0.0104467j 0.0100719-0.0598395j 0.0237434-0.0250015j -0.0347281+0.00629592j 0.0729682-0.0865745j -0.13945+0.00822753j -0.00325637+0.0196417j -0.0171453-0.000335531j -0.0514442+0.00316404j 0.0116291-0.0277399j -0.0366473+0.0388128j -0.0142257+0.0350894j 0.0190643-0.0401787j 0.0263529+0.0151585j -0.144232+0.034468j 0.0236116+0.00512919j 0.00994667+0.0227697j -0.0886218-0.0150309j -0.00753602+0.0166667j 0.00389749-0.0392211j 0.0824883+0.00259834j 0.00778468+0.0253546j 0.0577743-0.0134086j -0.0176157+0.0402955j -0.0154383-0.000673565j -0.0447685+0.0309214j -0.0225906+0.00241324j 0.040013+0.0075165j 0.0929301-0.034707j 0.0581551+0.0979723j 0.0615452+0.0372706j -0.0485744-0.0195643j 0.0418471-0.0254699j -0.143345+0.0725536j -0.0595709+0.00134574j -0.0289249+0.043112j -0.00901661+0.040078j 0.102741-0.0145567j 0.0411503+0.0460628j -0.0159821-0.0744048j 
