0.0908094+4.996e-16j -0.163874-0.00704755j 0.102743+0.118223j -0.0112657-0.0624881j 0.0488039+0.0208341j -0.00984418-0.0110977j -0.0472936-0.0405461j -0.0152586-0.0193903j -0.0100029+0.0207661j 0.0365237+0.0150199j 0.0287603-0.0389835j 0.0073671+0.0778759j -0.0199272-0.0176971j 0.00552892-0.0347955j 0.0101538+0.00103182j 0.0221383+0.0246275j 0.00681453-0.00407939j -0.0044333-0.0234018j -0.0154291-0.0157789j 0.0160406-0.00459956j 0.00551374+0.0118695j 0.0167584-0.00354917j -0.00887119+0.0201914j 0.00393568+0.0203082j -0.0235076+0.0171792j -0.0244983+0.0253826j -0.0116398+0.0127154j -0.0061677-0.00437627j -0.0167085+0.00279969j -0.00509053-0.0121822j 0.0128811+0.00622547j 0.0138162-0.00724281j 0.0224044+0.000965783j 0.0125423+0.000726464j 0.0156588+0.0114648j -0.0165724-0.0303193j 0.00518428-0.00460391j 0.0157843+0.0307627j 0.0064034+0.0194879j 0.0139359-0.00206045j 0.00256781-0.00570059j -0.000544894+0.000812024j -0.0109099+0.00256961j -0.00371891-0.024112j 0.00755931-0.0292659j -0.00174435-0.000545177j 0.00328062+0.00869257j -0.0222111+0.00759222j -0.0141654+0.012165j -0.00426357-0.000131955j -0.00122089+0.00586668j -0.000166154+0.00972354j -0.00844767+0.00500789j 0.0046069+0.00280271j -0.00840558+0.0134243j 0.0133531+0.00227836j 0.00263022+0.00594092j -0.0186588-0.00112947j 0.00162191+0.0222011j 0.0020396+0.0319159j 0.0176678+0.00174628j -0.0189054+0.0108271j -0.00904156+0.00340014j 0.0061095-0.00661103j -0.0203795-0.00660525j -0.0155351+0.0235916j 0.00789176+0.00792327j -0.00179095-0.00101515j 0.00442836-0.00912992j -0.00353892-0.00132717j -0.00778854-0.00192359j -0.00872084+0.00932609j -0.00792919-0.00725969j -0.00801364-0.0028086j 0.0315977-0.00458987j -0.0046923-0.0204648j -0.00366139-0.0121833j -0.00485566-0.00388077j 0.0256726-0.00582438j 0.0239489-0.0039197j -0.00530374+0.0182511j -0.00785561+0.00751747j 0.00428959-0.0044661j 0.00957149-0.0107457j -0.00740498+0.00646183j -0.0191726+0.011885j 0.00477555+0.00174139j 0.00114498-0.00571528j 0.0133671+0.0256735j 0.0140548-0.015877j -0.00485247+0.023306j -0.0105904-0.000268427j 0.00520603-0.0224849j 0.00684522-0.00527758j -0.0120223+0.00726881j -0.00441181+0.00542646j 0.00289936+0.00222026j -0.0280119+0.00952631j 0.000984881-0.000993126j -0.00962709-0.00557916j 0.00885688-0.00631668j 0.00218172-0.00664649j 0.00425696+0.000745044j 0.0187727-0.031366j 0.00992359-0.0147776j 0.0133059-0.00433785j -0.00195986-0.00324556j -0.00169193+0.00487498j 0.012279-0.0194794j 0.00790185+0.00595497j -0.00189935+0.00407491j -0.0152299+0.00496184j 0.00860806-0.0156679j 0.00987856-0.00695836j 0.00530925-0.00251858j -0.000496881+0.00884627j -0.00230834+0.00833735j 0.0046868-0.00544097j 0.00377189-0.00377842j -0.00414972-0.0133543j 0.00683982+0.00372545j -0.000806589-0.00533057j 0.000999315-0.0213541j 0.017076-0.00413497j 0.0181307+0.00569357j -0.0081536-0.0353206j -0.0189159+0.0170914j -0.00738437-0.0405267j -0.00114929-0.0103221j -0.00861391+0.0384504j 0.00103705-0.0132916j 0.00301403+0.0317423j -0.0390154-0.0162619j -0.0145068+0.0224477j 0.0328137-0.00123947j 0.0163496+0.00122784j 0.0490228-0.0217042j -0.0204275-0.0216711j -0.0300739-0.00146755j 0.00514323-0.0221515j 0.0235278-0.0251438j -0.0177695+0.0465482j -0.0329231+0.0433326j 0.0298554-0.0254795j 0.0293992-0.021003j -0.063381+0.0105803j 0.0272145-0.0143026j -0.0215567+0.0141742j -0.00699352+0.147161j 0.11142-0.0389749j -0.0700584-0.0669444j -0.125414+0.161818j 0.316433+0.172449j -0.00954953+0.162802j -0.0413408+0.0712701j 0.0100106+0.0733596j -0.0696889+0.181284j 0.0326215+0.0277527j 0.00706107+0.0102188j -0.202139-0.124127j 
-0.163874+0.00704755j -0.110854-9.71445e-17j 0.0232847+0.0130301j 0.0656403+0.108493j 0.0142533-0.00799759j 0.0682205+0.0375888j 0.0116379-0.0305771j -0.0270925+0.079164j 0.0164245+0.0503206j 0.0353701+0.0239802j 0.00498546-0.0243268j -0.00291897-0.0489881j 0.0179391-0.02473j -0.0108725-0.0115529j 0.0282782-0.0153167j 0.00630342-0.0194406j 0.0154167-0.0129223j 0.00852113+0.00756836j 0.0242944-0.00641316j -0.00752132-0.00382274j -0.0018269-0.00816258j 0.0039991-0.0318523j 3.91012e-05+0.000729061j -0.00132611+0.0253868j -0.00702514-0.0044278j -0.0203779+0.0249317j -0.0246862+0.000182815j 0.0230221-0.000351923j 0.0100111+0.0120474j -0.00820923-0.0148722j -0.017747-0.0215514j 0.0343465+0.0039116j 0.00548642+0.0024344j 0.0334534-0.0227658j -0.0047231+0.00854529j 0.00135881+0.00281001j -0.0200371+0.0327005j -0.00240271+0.000936404j 0.00769404-0.0231037j -0.0225261+0.0187779j -0.0141405+0.000549367j -0.0171878+0.0148463j -0.00761902+0.0285959j -0.00220502-0.0178597j 0.0125915+0.00143313j 0.0121852-0.0113285j 0.0265463-0.0194151j 0.0107935-0.00865007j -0.00640398+0.00698353j -0.0156203-0.00403697j 0.00840104-0.0299584j 0.0168405-0.0167639j -0.0037114+0.000846681j 0.00872927-0.0144809j -0.00796648+0.0170497j -0.00993274+0.00611392j -0.00891687-0.00196718j 0.0106291+0.00670651j 0.00913329+0.00888708j -0.0139344+0.0029086j 0.0132623-0.0288213j -0.0072466+0.0341342j 0.00485041-0.00621716j 0.00389514+0.00991187j 0.0230917-0.0108277j 0.00154858-0.0115804j 0.00607451-0.00264442j 0.00285201-0.00146563j -0.0170304-0.00890252j 0.0236217-0.00587873j 0.0099588+0.00441143j 0.00417544+0.000233615j -0.00571495-0.012932j 0.018751-0.0119004j -0.00233901-0.00922219j 0.00772468+0.00209407j 0.00284054-0.0254688j -0.000428013+0.0184054j -0.00708468-0.00431047j 0.00340218+0.00705624j 0.00355398+0.000797043j -0.00186969+0.039225j -0.0255504+0.0177697j 0.00509335+0.00079122j -0.0086726+0.00616259j -0.00265751+0.0152085j 0.00643649-0.0258115j 0.0182832-0.0245709j 0.00270956-0.0135717j -0.0113494+0.0196532j 0.0191199-0.0132201j 0.0136296+0.00518831j -0.00840787-0.00605536j -0.00515307+0.00525373j 0.0014473-0.00338389j -0.00849166+0.00490299j 0.00936908+0.00350622j 0.0124654-0.000823208j 0.00696031-0.0307026j -0.00028063-0.0233583j -0.00338314+0.00432896j -0.00148835+0.00520041j 0.000783249+0.00447479j -0.0111271+0.0166357j -0.00124379+0.00154067j 0.00274199-0.0144547j -3.30047e-05-0.0100217j 0.000662106-0.0152624j -0.0133334+0.00269721j -0.00523703+0.00370102j -0.00449008-0.00352976j -0.00419123+0.0316847j -0.00190928+0.00648944j -0.000812108+0.00812706j 0.00016404-0.00139244j 0.00785425-0.00678256j -0.0123626+0.0157912j -0.00519923+0.000784035j -0.00571604+0.00177312j 0.0178076+0.0142927j 0.00708519+0.00852768j 0.0148866+0.00332743j 0.0114914-0.0163673j -0.00481581+0.0220699j 0.0218638-0.0137616j -0.016429-0.0122354j -0.0016783+0.00509314j 0.0159023-0.0254637j -0.00251843-0.0309162j -0.00524025-0.00782922j 0.0146019+0.0156561j -0.00689638-0.0277017j 0.0132091-0.0100261j 0.00404524-0.0315739j 0.00663871+0.0372883j 0.0285336-0.0253259j 0.00206228-0.0259981j -0.0166139+0.00168778j -0.0306922+0.0261376j -0.0342154+0.0164142j -0.045656+0.0363411j -0.012065+0.00446743j -0.0144956+0.0311048j -0.0470046+0.0198656j 0.0270489+0.0554749j 0.0675425-0.00260946j -0.0231508-0.0194298j 0.00348452+0.000438855j 0.127274-0.0435828j 0.0239539-0.0654688j -0.0729836+0.0560594j 0.272643+0.218134j 0.131946-0.260193j 0.0459208+0.123736j 0.00631767+0.0444827j 0.0388275-0.0569375j 0.034053-0.055941j -0.0781939+0.110679j 0.225373+0.126433j 0.00494696-0.0044941j 
0.102743-0.118223j 0.0232847-0.0130301j -0.0519274+6.93889e-17j 0.0348545+0.0298241j -0.0574189-0.0148219j -0.0466095+0.0568881j -0.00986876-0.0714045j 0.020341-0.00322665j 0.0141363-0.0139212j -0.0572907+0.00121403j 0.0431196-0.00658808j -0.0581986-0.0713283j -0.00983977+0.00513078j 0.0787279+0.0175317j -0.0156928-0.0224297j -0.0400689+0.0161226j -0.00956014-0.023256j -0.0101803-0.0152052j 0.00832934-0.0210607j -0.0354281+0.0320595j -0.0140719-0.0147731j 0.0158195-0.00345446j -0.0162834-0.00114045j 0.00742604-0.00644301j 0.0124286-0.00773435j -0.0135233+0.00846066j -0.0154752+8.8442e-05j -0.00938702-0.0112775j -0.0108305+0.0460452j 0.00951215-0.00209211j 0.00807275-0.00740775j -0.0296774-0.0517179j -0.0120907+0.0206151j -0.0271709-0.0090802j 0.00489126+0.00215479j 0.0362984+0.0347652j -0.0153277+0.00264223j -0.00645923-0.00406657j -0.00333387+0.0104853j -0.0107828+0.0381565j -0.00641641+0.0111757j 0.00425935-0.0265684j -0.0114724+0.0135051j 0.0348836+0.00864806j 0.00758084-0.0266866j 0.0266583-0.0260212j -0.0246062-0.0173751j -0.000577331-0.0043946j -0.0157724+0.0305903j 0.015775+0.024069j -0.0135442-0.018034j -0.013164+0.00205339j -0.0125309-0.0219213j -0.00545033-0.0147745j 0.0212089+0.0257241j -0.00766697-0.0132658j 0.00175734+0.016657j 0.00892857+0.0265005j -0.0145947-0.00735324j -0.00430596+0.00136934j -0.00696148-0.0326258j 0.00688931+0.01179j 0.0203952+0.00800497j -0.00787429+0.00373423j 0.00531795-0.000620755j -0.0104463-0.0164421j -0.0139882+0.0219565j 0.000962777+0.00201713j 0.0131137+0.0102967j -0.0116282-0.0245123j 0.00669376-0.0251726j -0.00194432+0.00376222j 0.0172826-0.0073788j -0.014039-0.00838875j -0.00853048-0.00403623j 0.00974309-0.0131786j 0.0139865-0.00478871j 0.0234058+0.018555j 0.00857386-0.00526656j -0.000625604+0.0040882j -0.00701735+0.01524j 0.0142385+0.00685644j -0.0055108-0.00484924j -0.0186597-0.0092357j 0.00975499+0.0113548j 0.0107313+0.037321j 0.00769886+0.00636405j 0.00759846-0.0048065j 0.0115558+0.00138033j -0.00605931+0.0502333j 0.00951066+0.00449474j -0.0146192-0.0229644j 0.00138847-0.0126535j 0.00993806+0.00897424j 0.00500887-0.014682j -0.0223455-0.0246596j -0.008685+0.0160605j -0.00792067-0.026109j 0.0217948-0.00249755j -0.00846925+0.000723566j -0.0189068-0.00280397j -0.00272906-0.0209854j 0.00398365+0.0144205j 0.0194599-0.00480799j 0.0221834+0.0262514j 0.00280791-0.0279054j 0.0158252-0.00619133j -0.0159508-0.00413141j 0.0465808+0.0386734j 0.0266964-0.0014004j 0.00798688+0.0232582j -0.00370866-0.0564178j 0.00546015-0.0120343j 0.000691647-0.00846497j -0.00140094+0.0496074j -0.0198009+0.00989129j 0.00297422-0.0222273j 0.0186099+0.00224074j 0.0193657-0.0303516j 0.0142241-0.0308155j -0.016202-0.0635605j -0.0425367+0.0265462j 0.0223168-0.00943845j 0.00522092+0.0220769j 0.00503965-0.00673514j -0.0186421+0.056385j -0.0169275-0.00802495j 0.0105364+0.0289896j 0.0247268-0.0485338j -0.0210157-0.0434359j -0.00131381-0.00922934j -0.0139626-0.0199507j -0.0240087+0.0505169j -0.0352101-0.0153343j 0.0224061+0.0521347j 0.0337385+0.0730677j -0.0632145+0.0885451j -0.0304415-0.0255988j 0.0851555-0.0867434j 0.0966131+0.0213171j -0.0481871+0.0189762j 0.0251326-0.01219j -0.0103467+0.0545185j 0.132188-0.0505081j -0.167181+0.0473212j -0.089554-0.152147j 0.00922513+0.00611202j 0.0279838+0.061877j -0.0523808+0.213077j 0.12645-0.119973j 0.093302-0.0770828j -0.0299966+0.056649j -0.0745126-0.140582j -0.0940698-0.0300579j -0.0538341+0.0819118j -0.031037-0.0204402j -0.0239918-0.032822j -0.0210008+0.126093j -0.0768898+0.111241j -0.0320459-0.0164627j 
-0.0112657+0.0624881j 0.0656403-0.108493j 0.0348545-0.0298241j -0.0376117-6.93889e-18j -0.0308872+0.0506578j 0.0865328-0.0343662j -0.0156303-0.0159416j 0.0346759+0.0554652j -0.017815-0.0176452j 0.0319778-0.0248276j -0.0667387-0.0608839j 0.0360232-0.0279109j 0.0438691-0.0357044j -0.0206014-0.0270089j -0.0335474+0.00347134j -0.0044851+0.00753682j -0.00236704-0.002312j -0.00656531-0.000576707j -0.0138319-0.0152858j -0.000305978+0.038216j -0.00824759+0.000535313j -0.00635349-0.0129859j 0.0111728-0.0220024j -0.0256937-0.016551j 0.00492993+0.0164205j 0.00740998+0.0217058j 0.0189579+0.0413337j 0.000588889-0.0127035j 0.012952-0.000703493j 0.0421481-0.0253832j -0.0135863+0.00676256j 0.0102243-0.041314j 0.00178846-0.0252724j 0.00323965-0.0222791j -0.0380667+0.0233866j -0.0327149+0.0478899j -0.0149552+0.0560898j -0.00569565-0.00927795j -0.0161665-0.0257142j 0.0123057+0.0158515j -0.000506061+0.0349331j 0.0190768+0.0188524j 0.0027615-0.00243993j 0.00599817-0.0093164j -0.010815+0.0466144j 0.000651055-0.00870438j -0.0162103-0.0210097j 0.00816035-0.0174964j 0.0130241+0.0136793j 0.0190741-0.0140111j -0.016746-0.0166462j 0.0165154-0.00750612j 0.0262392+0.0130086j -0.00750362-0.011057j -0.00883821-0.0133222j -0.0228678+0.0218597j -0.000525175+0.00107813j -0.00571331-0.000793866j -0.0159052-0.00226733j 0.0161182+0.00236547j -0.0210227-0.00421502j -0.00358289+0.0052746j -0.015937-0.0038054j -0.0156261+0.0129195j -0.00863314+0.00557379j -0.00364118-0.0151599j -0.0221716-0.00242502j -0.000245006-0.00637004j -8.87242e-06-0.0406622j -0.00646978-0.00646468j -0.00643675+0.00591382j -0.0169939-0.002465j 0.0115407+0.0104646j 0.00823729+0.00559415j 0.0292805+0.0156034j 0.00538522+0.0297305j -0.0107086-0.0148514j 0.010137+0.0383629j 0.0111813+0.00464006j -0.0155905-0.00865355j -0.00974826-0.00321539j 0.00207711+0.0229412j 0.017361-0.00586336j 0.0131843-0.0102218j -0.00806824-0.0114953j -0.0382707-0.000907552j -0.0209667-0.00649701j -0.023671+0.0269183j -0.00487652-0.0227172j 0.0145907+0.00793211j -0.0241074-0.00451677j -0.00602935+0.017381j 0.0253808+0.0010761j -3.88577e-05+0.00854095j 0.0136997+0.00499133j 0.0295913-0.0152806j 0.00918293+0.000554913j -0.0240266+0.0271357j -0.0136036+0.0309037j -0.00633172+0.018026j 0.00540578-0.00604918j 0.0233819+0.00420173j -0.0136346+0.0107935j 0.030847+0.00226349j 0.000898886-0.00116185j 0.0149076+0.00973469j 0.0184781-0.0115218j 0.0337975-0.0280148j -0.00631709+0.0184236j -0.019925+0.0260625j 0.00104346-0.0211598j -0.0537522+0.0450844j 0.00555374+0.0112081j 0.0206272-0.0127315j -0.0306894+0.0103701j 0.00973453-0.0235525j 0.0653537-0.0394768j 0.0369634-0.00101728j 0.00386375-0.00367788j -0.014667-0.00181986j 0.0152357-0.0205873j -0.0143897+0.015524j -0.00416507+0.0144193j -0.0186121+0.00937436j -0.00820639+0.0374877j 0.0115029+0.00353905j 0.0063385-0.0308829j -0.0397285+0.0405374j -0.0167947-0.0100999j -0.00948481-0.0146308j -0.0234944+0.0212628j -0.0425554-0.00606222j -0.0111519+0.0159619j -0.0242522-0.0107987j -0.0275206+0.0113891j -0.080385+0.00252339j -0.126767+0.00593205j -0.0424026+0.0815902j 0.0301802+0.076258j -0.11469+0.0694609j 0.0154072-0.0541218j 0.0509232-0.0642781j -0.158729+0.105155j 0.0123224+0.088607j 0.0233466-0.247331j 0.09856-0.108292j -0.0526218-0.0120059j -0.0660122+0.0397996j -0.177038+0.093634j 0.0305627+0.0572563j 0.0676934-0.00395057j 0.0846283+0.0902759j -0.0164406+0.028403j 0.10111-0.0672616j -0.0396024+0.00630522j -0.0429754+0.0479616j 0.0478837+0.0964685j -0.0419155-0.00521606j 0.0388197-0.0423988j 0.0690248-0.183793j 
0.0488039-0.0208341j 0.0142533+0.00799759j -0.0574189+0.0148219j -0.0308872-0.0506578j 0.116513-2.63678e-16j 0.0643603-0.00261401j -0.0114828+0.057416j -0.0417898-0.0654298j 0.00856609-0.0174336j 0.0529132+0.0968659j -0.0171941+0.0412202j -0.00802444+0.0224686j 0.0683923+0.0328715j -0.0257286+0.0238598j 0.00978871+0.0590172j -0.0562456+0.000723678j 0.0240955+0.0429649j 0.0221521+0.00320098j 0.0256469+0.00242999j -0.0238449-0.0123275j 0.0151916+0.00852686j -0.0133983+0.0166019j 0.00502763-0.0120955j -0.00352108+0.00701193j -0.0373973-0.0362144j 0.011739-0.033197j 0.0279549+0.0280299j 0.00698472-0.00412991j 0.0140964+0.0421694j -0.0172612+0.0407513j -0.0143533-0.00262865j -0.0196655-0.00840075j 0.0286177+0.078221j 0.00306326-0.0196865j -0.0209051-0.0329156j 0.00938313+0.00437289j 0.0224302-0.00178541j -0.00207897+0.00184945j 0.00122154-0.00386073j 0.00171251+0.0316013j 0.0213584-0.00729914j -0.0244421+0.00356534j 0.0087123-0.0112895j 0.0144864+0.0188904j -0.000605242-0.0228526j -0.0233557-0.0182106j 0.00710348-0.0104223j -0.014433-0.00928668j 0.0102736-0.0111104j 0.0143252+0.0237359j -0.0165217-0.0258619j 0.00859057-0.00730101j 0.0217346-0.0229757j 0.0225337+0.0190737j -0.0125834+0.0218869j 0.0014882-0.0402601j 0.0159423+0.0117641j 0.00069723-0.0229218j 0.00133963-0.0332166j 0.0203209+0.00474538j -0.00663991-0.00476791j 0.00831706+0.000426371j -0.028705+0.00367299j 0.0156562-0.015063j 0.00510667-0.0186935j 0.014261+0.00578025j 0.012034+5.96235e-05j 0.010465-0.00606381j 0.0139227+0.0176785j -0.0262341+0.00449009j -0.0318322+0.0158707j 0.0121157-0.00588611j -0.0150354-0.0210164j -0.00381625+0.0260122j 0.02041+0.0260909j 0.00810959+0.00283378j -0.00477054-0.0124568j -0.00576848-0.0109628j -0.00401039+0.00445528j -0.0151878+0.0475497j -0.0228217-0.00166768j -0.00385663+0.0411658j -0.0127076+0.0128085j -0.00151161-0.00572473j -0.000642716+0.033159j 0.0014508-0.0410971j -0.0129931-0.00360665j -0.0252522-0.00362518j -0.0339362+0.00846536j 0.00491495-0.028424j -0.00900413+0.00579783j -0.00407175+0.0395441j 0.0109412-0.00456108j -0.000468407-0.0248042j 0.00918325+0.0192389j 0.0188979-0.0288873j 0.000294831+0.0256058j -0.0148806-0.00968985j 0.00515501-0.0674547j 0.0237669-0.0603422j 0.0161895-0.000639161j 0.0147565+0.00959843j 0.0176622-0.0272875j 0.0477706-0.0402845j -0.019556-0.00546681j 0.0146156-0.00777271j 0.00632452+0.00165937j 0.00795979+0.0232746j -0.0265645+0.00857722j 0.0231944-0.0363934j -0.00706873-0.0250644j 0.00632175-0.0157772j -0.00386846-0.00202713j -0.00168114+0.00286988j 0.012944-0.00105277j -0.00260866-0.00606409j -0.0333584+0.0175868j -0.00899504-0.0552147j -0.0107261-0.0347088j -0.000630893-0.0231787j -0.00922515+0.00463654j 0.0110097-0.0440551j 0.0023865+0.0282892j 0.0197694+0.0184143j -0.0421487-0.0199198j -0.00421832-0.0230339j -0.0104612-0.00796033j -0.0561619+0.000100122j -0.0356597-0.0494717j -0.0426013-0.00698193j 0.0156247+0.0189157j 0.0228562-0.0466853j -0.0385157+0.00435599j 0.0191143+0.00220271j -0.0422097-0.0624594j 0.00986436+0.0172831j -0.0633519+0.0834196j -0.00696227-0.0607431j 0.00295547-0.0956438j 0.00627219-0.100955j 0.206613+0.113384j 0.017631-0.0773278j -0.0793546-0.0701765j -0.16534-0.0286868j -0.0265255-0.155111j 0.0278184-0.18295j 0.0609349-0.0359984j -0.002499-0.064211j 0.0900788-0.118932j 0.105125-0.113784j -0.0214898+0.0490708j -0.0457853+0.0798241j -0.0079535-0.0246208j -0.0229098-0.0101379j -0.0132396-0.00746521j -0.198479-0.158271j 0.0465723+0.00146434j 0.0299047+0.00621654j -0.0374306+0.0436917j 0.00384889+0.0634779j 
-0.00984418+0.0110977j 0.0682205-0.0375888j -0.0466095-0.0568881j 0.0865328+0.0343662j 0.0643603+0.00261401j -0.0997845+9.4369e-16j -0.047688-0.0213312j 0.0625466+0.0668981j -0.03099+0.015727j 0.0198141-0.00194177j 0.0157291+0.0428723j 0.0150922+0.0303049j -0.0231786-0.0079317j -0.0955609-0.0211441j 0.0120683+0.0104566j 0.0338527+0.0116371j -0.00767444+0.00142869j 0.0246037-0.00655285j 0.025971-0.0250716j 0.0294022+0.0295749j 0.004573+0.00329431j -0.032813-0.0150638j 0.0260512+0.0185041j 0.023517+0.016021j 0.0529352-0.0208282j 0.0365258+0.00721631j 0.00271706-0.0477541j -0.00394372-0.0251085j 0.00768383-0.00646038j -0.020038+0.0447817j 0.0224995+0.018859j 0.0112479+0.0201058j 0.00356402+0.0337708j -0.0142268-0.00559248j -0.0168154-0.0117824j -0.00683546-0.0485924j -0.0167246-0.0262463j -0.00235275+0.0119603j 0.0185811-0.00622374j -0.0156524+0.00441859j -0.0128789-0.0251363j -0.00281674-0.0150927j 0.0314874-0.00494023j 0.00879141-0.02767j -0.0105943+0.0150492j 0.0114679+0.00229974j -0.025179-0.00896387j -0.00756525-0.0464325j 0.0196086+0.00361782j -0.0115114+0.0178055j 0.000767697-0.0287066j 0.0193736-0.0239584j 0.0144095-0.0459736j -0.0105608+0.0159784j 0.0441239+0.00925678j -0.014669-0.0111062j -0.00546754+0.0119889j 0.00455668-0.00553337j 0.0402729+0.00419897j -0.00414081-0.0164619j -0.017366+0.00105747j 0.0117317-0.00406059j 0.00870889+0.0144865j 2.84531e-05+0.0224435j -0.00425661-0.0247486j 0.0132527-0.0345869j -0.00111343-0.0126404j 0.0103993-0.00112718j 0.0127524+0.0215824j 0.00533908+0.0107641j 0.0304326+0.0083464j -0.00965591+0.0018871j -0.00881202-0.00802108j -0.020207+0.00931048j 0.0128016+0.0162933j -0.0174602+0.0176504j -0.00284372+0.0166792j -0.0278256-0.0220251j -0.0104978-0.0040354j 0.0181458+0.016088j 0.0255149-0.0240405j 0.012461+0.00385951j -0.0159894-0.0149945j 0.00924475+0.010428j 0.000885913+0.0187521j 0.0134097-0.0210445j -0.0120334+0.00807393j -0.0034901+0.00545077j -0.00476082-0.0155608j 0.0153233-0.000511893j 0.00111045+0.0203412j -0.0133699+0.0125358j 0.0108837+0.0191204j 0.00013955+0.0129522j -0.014008+0.000904421j -0.0246786+0.0318232j 0.00944218-0.0231369j 0.0113062+0.00424855j -0.00862313+0.0453725j -0.0169494+0.0201389j -0.0268932+0.0016767j 0.00229395-0.00948641j 0.00319606+0.0300933j 0.0205068+0.0216192j -0.011382+0.00019237j -0.00744528+0.0328545j 0.00345866-0.0011231j -0.0183737+0.0184793j -0.00290156-0.0130906j -0.00349644-0.00664294j 0.0116965-0.055518j -0.014396+0.000346289j 0.00496804+0.0173295j 0.00203045-0.00182594j 0.0132343+0.0259797j 0.0183907-0.010119j 0.00338847+0.0134256j 0.0560948-0.0396313j 0.0167256-1.72022e-05j 0.0363955+0.00807747j 0.0203236+0.0299584j -0.00786009+0.0178889j 0.0253417-0.031396j 0.045275-0.00260857j -0.01126-0.000810381j -0.0533779-0.00947134j 0.0125218-0.012259j 0.00497367-0.0531822j 0.0501139-0.00680845j -0.0049672+0.0353876j 0.0297047+0.0020551j -0.0109444+0.0324848j -0.031567+0.0650259j -0.0403332+0.0596739j -0.0186196-0.0348766j -0.0324425-0.00711888j -0.0722554-0.03251j 0.0819542-0.000928751j 0.141124+0.0177966j 0.161038+0.0496726j -0.0535686+0.175253j 0.0157644+0.109068j 0.0430588+0.0322586j -0.0250037-0.233904j 0.145505-0.0282922j 0.170256-0.0438612j -0.0074387+0.091476j 0.0154946+0.0105353j -0.0372225+0.0934794j 0.0056646+0.0690658j -0.0916707+0.147364j -0.0138125+0.0356609j 0.036851+0.043971j -0.0164956-0.0200139j 0.182063+0.165611j -0.0370639-0.0188527j -0.0343701-0.00165651j -0.0558789+0.0600701j 0.000394501+0.0417044j 0.0464916-0.075179j 
