0.125567+0.048201j 0.0523923-0.130115j 0.0416952+0.102821j -0.134223+0.0126836j 0.0158747-0.0127265j 0.00775585-0.020839j 0.00258874+0.0515885j -0.00221505+0.0576578j 0.00437178-0.0155383j -0.000977828-0.00990429j 0.0203007+0.0219123j 0.0506811-0.0276263j 0.016747+0.0348645j -0.0754122-0.145019j 0.241445-0.111599j 0.185683+0.316919j 0.0549681-0.0328098j -0.0980658+0.153794j -0.0640979-0.0784958j 0.129586-0.172557j -0.00970814-0.168782j 0.0127515-0.0933613j 0.0733904+0.0943092j 0.298519-0.121621j 0.0155855-0.0811494j 0.0780459+0.0497391j 0.334229+0.0565061j -0.0019541+0.264063j 0.0447056-0.186696j -0.15243+0.0483377j 0.203209-0.00492248j 0.0963302+0.159909j -0.0512564-0.181853j 0.0409525-0.130889j -0.0628974+0.0227781j 0.068368-0.0015693j -0.0449711+0.00852384j 0.0906397-0.0448311j -0.00874775+0.0486468j 0.0297284-0.00247068j 0.00339483-0.0280253j 0.0527231+0.00327899j 0.0806859+0.00404456j -0.00995356+0.0154601j 0.000906052-0.0256199j 0.00129017+0.0137049j -0.00847112+0.0245325j -0.040771-0.00706207j -0.0153562+0.00975877j 0.00113966+0.0170738j -0.0180852-0.000364419j -0.0179386+0.0109667j 0.0256584+0.010019j 0.0130601+0.0209378j 0.0321707-0.000840697j 0.0136572-0.0232677j 0.0291915-0.00398603j -0.000954617-0.0309202j 0.0248808+0.0391049j 0.00329667+0.00920698j 0.0171966+0.012286j -0.0160535-0.00607973j -0.038869-0.0139596j -0.0153191-0.037664j 0.0182632+0.0169133j 0.0515991-0.0061829j -0.0258857-0.0473362j -0.0124305-0.00210579j 0.0149527-0.0214612j 0.021843-0.0411697j 0.01379-0.0461381j 0.00137781+0.0236722j 0.00550799+0.00941778j 0.0340472-0.0117932j 0.0316399+0.0270114j 0.0149718+0.0223171j 0.0447594-0.0104244j -0.00228022+0.0319967j 0.0209208+0.0260448j -0.00298571+0.0292519j -0.0050084+0.00236685j -0.000360448-0.028989j 7.25341e-05-0.00562372j 0.0302305-0.0202364j -0.00782726+0.0248235j -0.0163758-0.00101745j -0.00340267-0.0129069j 0.0116225-0.00634199j -0.019504-0.00463826j 0.0215684-0.0200207j -0.0110314+5.87445e-05j 0.00967613-0.000957741j 0.0133697-0.00623458j -0.0139278+0.00129859j 0.000577699-0.00395492j -0.00854757-0.0135107j -0.00754617-0.00446286j -0.0207716+0.000759412j -0.00653491-0.00879293j -0.00430308+0.00253801j -0.0144505+0.00376721j -0.0026535+0.00266699j -0.00455912-0.0105892j 0.00730597-0.00617561j -0.0189813+0.0011515j -0.0118686+0.00148721j 0.00110529+0.00370326j 0.00392866-0.00264523j 0.000953816+0.0122347j 0.00837399+0.00293961j 0.00749947-0.00351552j -0.00813566-0.00147571j -0.00245133-0.00317856j 0.00439376-0.00357177j 0.00623981+0.00850408j -0.0170037+0.00491123j 0.00341168+0.0163822j 0.00337322-0.00402213j 0.0055115-0.000471037j -0.000915215-0.0053199j -7.37776e-05+0.00211057j -0.00894772+0.000401476j -0.0103792-0.00220406j -0.0108844-0.00271434j 0.0140028+0.0118679j 0.00457708+0.000341657j -0.0150962-0.00975968j -0.0109466-0.00520239j 0.0048496-0.00940974j -0.00193589+0.0114517j -0.0090225+0.00290778j 0.00113091-0.0121735j 0.00599863-0.00618823j -0.00827007-0.0032258j -0.00468642-0.0132755j -0.00824183+0.00480052j 0.00114728+0.0112681j -0.0200868-0.000736102j 0.00509892+0.0112533j 0.0119707-0.00677828j -0.00531623+0.000333186j -0.00967313-0.012417j -0.00465452-0.0126744j 0.0227643-0.00241013j -0.00368536-0.0221153j -0.00102827-0.0120421j -0.0200337+0.0105243j 0.00732901+0.0192227j 0.00237306+0.0138532j -0.0158279-0.000522788j -0.0196198-0.0126507j -0.000118972+0.0179239j 0.00790076+0.0149058j -0.0214402+0.0162078j 0.00506829+0.0238094j -0.0269923+0.0105876j -0.0154941-0.0313646j 0.0260807-0.00909865j -0.00159625-0.0377472j 0.0372491-0.00124584j 
0.179175-0.00932299j -0.00522206-0.179199j -0.0179457-0.0339921j 0.0219575-0.0386436j 0.0259007-0.00629729j -0.00360463+0.0387155j -0.0224221-0.0208735j -0.0164703-0.00413164j -0.0515104-0.000733361j -0.022452+0.00852881j 0.0192663-0.0427851j -0.0293628-0.0175083j 0.0148909-0.0110201j -0.0172699+0.0156303j -0.0357482+0.00346004j -0.0222574-0.0643122j -0.0021894-0.0794124j -0.070109-0.0396136j -0.0504568+0.00291067j -0.0257314+0.0355927j 0.0079351+0.0242116j -0.0319333+0.0210566j 0.00708205-0.0166882j -0.10111+0.0234692j 0.00879239-0.0631307j -0.00834885+0.0352788j -0.0234199-0.00792141j -0.0135061-0.0323046j -0.0358056+0.0201614j -0.0539281+0.00366003j 0.00380192+0.12683j -0.0987636+0.0189162j 0.0608649-0.115241j 0.000139537+0.0544632j 0.0679638-0.0142924j -0.107946-0.0686829j -0.103051+0.0388486j 0.129116-0.13945j -0.0614302-0.0392435j -0.0542231-0.0525522j 0.148335+0.0405057j 0.0432023-0.110525j 0.0319097+0.00798153j 0.123891-0.0280686j 0.0254447+0.107507j 0.0874904+0.021494j -0.0673287-0.041043j -0.0854634+0.0509324j -0.0527193-0.0526384j 0.148211-0.0143405j -0.0559251-0.0387297j -0.058985-0.0653179j 0.101747+0.131905j 0.0938408+0.0076158j 0.041845+0.0633441j 0.0693719+0.111028j 0.00925053+0.00367059j -0.0380998+0.074817j 0.0986269-0.0829881j -0.011846+0.015229j 0.034843+0.114927j 0.00363531-0.0234111j -0.0305174-0.211464j -0.00854035-0.100889j 0.0565311-0.0829704j -0.199172+0.0643147j 0.153764+0.031536j -0.0171185-0.138941j 0.0228608-0.0422626j 0.0401622-0.0653733j -0.127187-0.185047j 0.0655944+0.065717j 0.162005-0.0824153j 0.115008-0.0623081j 0.0544115-0.166235j -0.00188008-0.0412858j -0.0829309-0.0911101j 0.0873943-0.0326714j -0.0088242-0.0292755j 0.0279421-0.0141171j -0.107395-0.0466329j -0.0412578+0.0165176j 0.0872113+0.0256972j 0.0161115-0.0149593j 0.0163406+0.0425926j 0.00250239-0.117565j -0.0394306+0.107638j 0.00113303-0.0152617j -0.0108441-0.00422831j -0.0198025-0.0861277j -0.0529189+0.0421191j -0.00831268-0.023508j 0.0371274-0.0125983j 0.00206837-0.0160876j 0.00368046+0.0669247j -0.0525653-0.0164148j 0.00481366-0.0182186j -0.0189473-0.0140859j 0.0177078-0.020049j -0.0157713+0.0336831j -0.00512275-0.00269062j 0.0185896-0.0123503j -0.0344489-0.016454j 0.0308593-0.0401459j 0.0135593-0.0300028j -0.0426629+0.0175507j 0.00910313+0.00512603j -0.0103543-0.0241783j -0.0290575+0.0312585j 0.0295005+0.00129546j 0.019117-0.021556j 0.0519065-0.00891063j -0.0718464+0.0178522j 0.0339868-0.0135786j -0.00286315-0.0175338j -0.00757858+0.028784j 0.0180007+0.0147862j -0.0222413-0.00964831j -0.0120368-0.03016j -0.0123257+0.0194123j 0.0188726+0.00656417j -0.053322-0.0145884j 0.0013474-0.00620227j -0.012453-0.00320035j 0.0424793+0.0366144j 0.0115776-0.0112557j 0.000407562-0.0219988j -0.00016743-0.00786193j -0.0108521-0.0247046j -0.0141849+0.0258282j -0.0263615-0.0309331j 0.0341872-0.0174595j 0.000208117-0.0294584j 0.00432315-0.0061956j 0.0256714+0.00514127j -0.0427506+0.0415196j 0.000588579+0.00336329j 0.0157732+0.0299578j 0.0230023+0.00710712j 0.000223938-0.0321522j -0.0516135-0.019342j -0.0249965-0.00914904j -0.00910533-0.0528135j 0.0450815-0.00870379j 0.0299586-0.0112406j 0.0173898-0.0250668j -0.0148826-0.0172617j 0.0126553-0.0114076j 0.0202863-0.0381849j -0.059774-0.000994557j -0.00392052+0.0057577j 0.00296191+0.0573559j 0.0524185+0.0074401j 0.00952944+0.0217758j 0.0475058-0.0224727j 0.0271274+0.0512656j -0.0127161+0.0228302j -0.0106073+0.00154656j 0.00286397-0.127625j 0.127514+0.00429468j 
-0.0725369-0.0602922j -0.0627576+0.0736998j -0.0111071-0.0194545j 0.00572678-0.0221693j -0.0195408+0.0472941j -0.0633905-0.0328648j -0.00441529+0.0166348j -0.0377603+0.0123008j 0.0125408-0.0463806j -0.00841776-0.0262976j 0.0303413-0.0122545j 0.0355478-0.0310871j 0.0314422+0.0267652j 0.00661713+0.00413803j 0.00940617+0.00156115j 0.00675271+0.0235517j -0.00855637+0.0358244j 0.0321984+0.0175313j 0.0340989-0.00303772j -0.0221262-0.00622167j 0.00623115+0.0437272j -0.0564152-0.0214231j 0.0360256-0.0367832j -0.012015-0.0401376j 0.0312739-0.0312041j 0.0132515+0.011123j 0.0313141-0.00363355j -0.00413809-0.00231845j -0.01107-0.111274j -0.200655+0.0277302j -0.0429283+0.183673j -0.113455-0.0763026j 0.0147525+0.0158625j 0.0395337+0.00417953j -0.125597+0.104743j 0.0184596+0.149824j -0.049235+0.0155897j -0.0147131-0.0348568j 0.20363-0.0936456j -0.166086-0.108751j -0.0576892-0.0225582j 0.0187777-0.0217055j 0.0095223+0.149713j 0.132073+0.0270118j 0.212355-0.000542522j -0.0414923+0.119887j 0.076002+0.0496234j 0.010993+0.138587j 0.0660685+0.0205214j 0.100311+0.0737342j 0.141039+0.0778728j -0.0109888+0.0893263j -0.00228662+0.155064j -0.00307401+0.116096j -0.0240907-0.0306994j 0.0981459-0.0744239j 0.00521918+0.0236647j -0.00377725+0.04474j 0.0821631-0.106827j -0.0414001-0.143872j 0.0789516-0.138191j 0.0625807-0.0259104j 0.12948+0.08662j -0.0498823-0.0827896j -0.00922217-0.039886j 0.0490552-0.0119129j -0.0889504-0.0786556j -0.0499831-0.0264109j 0.0129167+0.238829j 0.151497-0.047515j -0.107029-0.0451891j -0.261351+0.0771568j -0.0169816-0.0916942j 0.0220092+0.136911j 0.0406071+0.0170962j -0.0152662-0.204644j -0.150152-0.00704232j 0.0111747-0.00818252j 0.0281141-0.0291472j 0.0516237-0.00128808j 0.053003+0.0474199j 0.0248323-0.0140249j -0.0416132-0.0191907j 0.0144233+0.000530643j -0.00409963+0.0129995j -0.0321992-0.0101014j 0.0272715-0.0658185j -0.0501551-0.0194217j 0.0109564+0.0688399j -0.0211762+0.0233462j -0.0207004+0.02609j 0.0278311-0.0130162j 0.0131624-0.00169706j -0.0262471+0.0129014j -0.00186763+0.00067662j -0.0216573+0.0547273j -0.00910352+0.0153705j 0.0121207+0.021176j -0.0103428+0.0479325j -0.00968037-0.00739762j 0.00994315-0.014211j -0.0074053-0.00860478j -0.0365803+0.00492913j 0.00773031+0.00172912j -0.0289708-0.0124855j 0.0120966-0.0195681j 0.00530643+0.00696968j 0.00747887+0.0171967j 0.0270747+0.00657777j 0.00108634-0.00606962j -0.0149211+0.00226113j -0.00307918+0.000976436j 0.00723762+0.00233882j -0.00400958-0.0131833j 0.0234269-0.00762983j 0.0247715-0.00421286j 0.0389713+0.000752894j 0.00836502+0.00234038j 0.0145382+0.0326011j -0.0233056+0.00210914j 0.00151505+0.00519482j 0.021649+0.0119276j 0.0169349-0.000932154j -0.00947181-0.0105498j -0.0100452+0.00209842j -0.015447+0.0303405j 0.0129456-0.025617j -0.00231478-0.00373585j -0.0175013+0.0143808j 0.0122897-0.00962168j 0.0154358+0.00667524j -0.00135827-0.0221j -0.00196102+0.0167607j 0.016163+0.0106152j -0.0167718-0.00361912j 7.69358e-05-0.000524594j -0.0181606-0.00184772j 0.0312191+0.00776079j -0.0151153-0.00303046j 0.000607285+0.00919597j -0.000665164-0.0273295j 0.0236078-0.00915599j -0.00970995+0.0300413j -0.0310524-0.0132841j -0.0101462+0.00979198j 0.0125554+0.00766822j 0.0129987+0.0212312j 0.0168934-0.0148008j -0.0227166-0.00550435j 0.0116077-0.000879832j 0.00934442-0.00570654j -0.00293872-0.0141413j -0.00925685-0.0059574j 0.00591731-0.0111428j 0.0467174-0.0165892j 0.0202718+0.0460648j -0.00736284+0.025604j -0.0204322-0.00740608j -0.0291999+0.0284421j -0.0284288-0.029599j 
0.110544-0.0417643j -0.0376963-0.104816j -0.0490985-0.00261161j 0.0164851-0.0403601j 0.0217314-0.000171059j 0.005811+0.0499295j -0.0138991-0.0188018j -0.00584558-0.00479281j -0.0308148+0.0118372j -0.0116786+0.0107806j -0.0159443-0.0373339j -0.035546-0.00483708j 0.00655411-0.0198745j 0.104136+0.0289377j -0.00615558+0.101518j -0.00562068-0.00724895j 0.0141246+0.0465104j 0.0602497-0.0268796j 0.0117798-0.0274821j 0.00371011+0.0320601j 0.0757859-0.0291068j -0.017085+0.0758036j -0.0427218-0.0500843j -0.022045+0.00504637j -0.0394082+0.0152974j 0.00947897-0.0320311j -0.0158716-0.035805j 0.00846052+0.0143546j -0.0330839-0.132682j -0.111615+0.0318217j 0.0169146-0.0248041j 0.0827976-0.0249336j -0.0520009+0.0116041j 0.0399549-0.00569047j 0.0293175-0.0419241j 0.0422316+0.0165969j 0.0686733+0.0719002j -0.0449939+0.0246963j 0.0344041+0.0109099j 0.012704+0.0405725j -0.0345812-0.0237198j -0.031335+0.0627699j -0.0484641+0.0274786j 0.0129054+0.0089919j 0.00157913-0.0612381j -0.00898161+0.00454817j 0.0431723+0.00466524j 0.0262692-0.0270091j 0.0474879+0.0266736j -0.0525603+0.0539985j -0.0246063+0.0330411j 0.0113117+0.0260418j -0.0283097-0.0251079j -0.0226808+0.0208446j -0.0288688-0.016956j 0.00863298-0.0269833j -0.00285624-0.0450752j 0.023109-0.0355523j -0.0225467+0.0056768j 0.00626374-0.0210059j 0.000211378-0.034834j 0.00246006+0.0454253j 0.0294022+0.0757686j -0.00373163+0.00753494j 0.00866151+0.0330932j 0.021012-0.0616722j -0.102031-0.0169317j 0.0484709+0.0775657j -0.0160168+0.0693049j 0.066923+0.0371825j 0.0893649+0.00937846j 0.0189085-0.0430469j -0.0194213+0.0655953j -0.0234888+0.0203217j -0.0618784+0.0778377j 0.0399896+0.0578897j -0.00342937+0.0423913j -0.0880854-0.0772873j -0.123031-0.0151981j -0.0246101-0.047544j 0.0722077-0.12314j 0.0806384-0.0111081j -0.0605751+0.0128255j 0.00551722+0.0349691j 0.00359084-0.0457824j 0.0516246-0.0558848j -0.0145477-0.0323706j -0.0224736+0.0254846j -0.00773789+0.0140941j 0.0232584-0.0507484j -0.00170292-0.0488734j 0.00528492+0.0030514j -0.0214054+0.0386543j -0.0044282+0.00400746j -0.0230265+0.0118626j -0.00619111+0.0478682j -0.0114708+0.0315012j 0.0873274+0.0421857j 0.0198771-0.0193872j -0.0327557-0.0222633j -0.00584303-0.0243917j 0.0583323+0.025838j 0.0384503+0.0365233j 0.0664306-0.00293341j -0.0375285-0.00862592j -0.0601082+0.0447289j 0.016549+0.00878438j -0.0388501+0.00922044j -0.00222115+0.0299497j 0.070121+0.0222851j 0.0505114+0.0122686j 0.0245143-0.029022j -0.013685+0.00989787j 0.00111176+0.0026345j -0.0109124-9.78028e-05j 0.0170771+0.0241653j 0.0534824-0.0250471j 0.0219246-0.00968315j 0.0390737+0.000121585j 0.000279645+0.0608277j 0.0222236-0.00927353j -0.0107715-0.00855037j 0.0186727-0.0453157j -0.0296441-0.039827j -0.0298112-0.0115703j -0.0236063-0.00164219j -0.0536906-0.02677j 0.00165845+0.0327525j -0.00779262-0.0631538j -0.02474+0.00744558j -0.022778+0.00734167j 0.0576865+0.0191541j 0.0268822+0.0447378j 0.0203313+0.0264899j 0.0774679+0.00823538j 0.0285+0.0360361j -0.00344853-0.0612302j -0.0137003+0.0618799j 0.00195028+0.112441j -0.0638953-0.0216099j -0.0703458+0.0269626j -0.027379+0.00386755j 0.0128875-0.0225103j 0.0302799+0.0327598j -0.0158369+0.0791909j 0.0144342-0.124484j -0.0157836+0.00718388j 0.0120756+0.00801041j 0.0394484+0.0158686j -0.0160589+0.0587606j -0.112421+0.0112259j 0.0261076+0.00886403j 0.0152247+0.0110486j 0.056681-0.00535496j 0.0083306-0.00931884j 0.0208054-0.0178997j 0.158332+0.147721j -0.133341+0.153132j -0.0296231-0.20581j 0.210849-0.0316674j 
0.0771017+0.0850162j 0.0866971-0.0770291j -0.0283955-0.0246621j 0.0197417-0.0130558j -0.00938703+0.0341351j -0.0370221+0.00876934j 0.00510826-0.0102665j -0.00220869-0.00584833j -0.00581212-0.00370661j -0.00905822-0.0091046j 0.0136266-0.0107867j -0.00962723-0.0194179j 0.00119544+0.000514759j 0.042982+0.0165267j -0.0269049+0.0464739j -0.0103847-0.0256122j -0.035554-0.0178395j 0.00225663+0.0280013j -0.021558+0.0274094j 0.00991117+0.00357699j -0.00258577-0.0135142j 0.036593+0.00520768j 0.0192058+0.00490318j 0.0162721-0.00234682j -0.0169161+0.0338003j 0.00371371+0.00750248j -0.00455185+0.00552467j 0.0104474+0.021763j -0.021018-0.00235704j 0.0167737+0.00189499j -0.0342548-0.0880759j 0.0810952-0.0566967j -0.0311551-0.0243384j 0.0289352+0.000932607j -0.0919902-0.046563j -0.0544058+0.073837j 0.000477489-0.05087j -0.00795397-0.0372582j -0.00544747+0.00558464j -0.0154098-0.0154538j -0.00186373+0.00335497j -0.020204+0.0181632j 0.0108339+0.0413211j 0.0249971-0.00134798j 0.0146187-0.00609484j 0.011206+0.0234286j 0.0407077+0.00434985j -0.0321155+0.0157668j -0.00226769-0.00806814j 0.0331797-0.0144382j 0.0216075+0.00252674j 0.000476055+0.00919194j 0.00556463+0.0435227j 0.000366271-0.00602246j 0.00149539-0.0230506j 0.0152836-0.0116391j 0.00735881-0.00851926j 0.000182231+0.0169689j 0.00320198-0.00843974j -0.00424803-0.0156929j 0.00549979-0.0186053j 0.00730187-0.0144507j 0.0332232-0.0349977j -0.0112347-0.0327905j 0.00891564-0.0100607j -0.0280522-0.00730971j 0.0107312+0.00672117j -0.0129264-0.033134j 0.013105+0.0192329j 0.0174588-0.00404657j -0.0264323-0.0274944j -0.0514833+0.0138288j 0.0798039-0.0991905j 0.022761+0.0727913j -0.0593601-0.0313044j -0.0887041-0.0432019j -0.0784584+0.151171j -0.133684-0.0651813j 0.115992+0.0335741j -0.0142223+0.0860143j 0.0420319-0.0194337j -0.064853-0.0651412j -0.0816092-0.00559073j -0.0906314-0.186877j -0.0361029-0.0403503j -0.0948941+0.0881525j -0.0923797-0.00912351j -0.0788764+0.0195395j -0.0842796+0.0520898j -0.018997-0.0149706j 0.0169567-0.0319676j -0.023397+0.0685458j 0.0368176-0.039404j 0.0683919-0.0617872j 0.0450196-0.0693151j 0.0418443-0.0747137j -0.0167425-0.0148735j 0.0554719+0.0132066j 0.00956919-0.0100503j 0.0661578+0.0150469j -0.0122784+0.0771417j -0.0253365+0.0309301j 0.0355099+0.0161989j 0.0198726-0.0188355j -0.037994+0.000545389j -0.0629422-0.00752674j -0.0472545+0.0193163j -0.0640248-0.0522734j -0.0256623+0.0135487j -0.0396977-0.0512309j 0.0116428-0.0855404j 0.000134268+0.028214j 0.103867+0.00159803j -0.0433889-0.00501515j 0.0155113+0.00963421j -0.0339113+0.0438391j -0.147523-0.0599607j -0.0465564-0.0652972j -0.0695504-0.072953j 0.0427698-0.037214j 0.019163+0.00731655j -0.0200443+0.0455911j -0.0273399+0.0706711j 0.0501324+0.000605871j 0.0316615-0.0553698j -0.0313187-0.0244243j -0.0321512-0.00514578j 0.0281749-0.00522413j 0.0352126-0.0478222j 0.0183743-0.0385723j -0.0190117+0.0580177j 0.00235285+0.0415597j -0.02514-0.02078j -0.0315963-0.00419188j -0.00654174+0.118956j -0.0612178-0.00229753j 0.0547793-0.117184j -0.0267933-0.062792j 0.0310516-0.00223385j -0.0156654-0.012073j 0.0491774+0.0459259j -0.0368796+0.0634116j -0.0113282-0.0018921j 0.0160808+0.0547528j -0.0420587+0.0283848j -0.0418716+0.0807384j 0.0884252-0.00939888j -0.0342599-0.00201362j 0.0891795+0.0199204j 0.157015+0.0521731j 0.0314916+0.142873j 0.159814-0.0528511j 0.0209042-0.152347j 0.0610727+0.0302136j -0.14145+0.101311j -0.106526-0.146122j 0.0447471-0.0762681j 0.059413+0.0389695j 0.138215-0.0290832j 0.02853+0.137846j 
-0.0109418+0.0347681j 0.0359891+0.00698288j 0.025693-0.00520278j 0.00639657+9.13855e-05j 0.0224967+0.00442772j -0.00814908-0.000289655j 0.00960206-0.00513601j -0.0103556-0.00311898j -0.00656021-0.0307854j 0.000201249-0.00570315j 0.0297424+0.0200141j 0.0158629-0.0217262j 0.0103158+0.0123468j -0.0240542-0.082568j 0.06638-0.0316796j -0.029453-0.0362845j -0.0478408+0.0510372j 0.0411436+0.0240279j 0.0265651+0.03258j -0.0335359+0.00529174j -0.0412953+0.0506186j -0.0307342-0.0516704j 0.0446935-0.0202936j -0.0147849-0.0158858j 0.0408662-0.00994598j 0.00152653+0.00972307j -0.00702249+0.0103526j -0.00706698-0.0162994j -0.0535682-0.00835936j 0.000742073+0.00827941j -0.0660474-0.0258555j 0.0288328-0.0793403j -0.0234563+0.00144177j 0.0683937-0.0198847j -0.013186-0.0878443j -0.0440835+0.0415728j 0.0400843+0.0168599j -0.00164041-0.0266327j -0.0493892-0.0270978j 0.0196232+0.0474574j 0.0117758+0.00748856j -0.0688614+0.00650366j 0.0541848-0.00116022j 0.00441217-0.000220417j 0.00498833+0.0312084j 0.00829179-0.00817618j 0.00344197+0.00328395j -0.0179875-0.032113j 0.0325775+0.0155846j 0.00151473-0.0477951j -0.00886227-0.0144645j -0.00339874+0.000138186j 0.0135986+0.026376j 0.0039801-0.0186693j -0.00644351+0.0133173j 0.0119919-0.0033849j 0.0155466-0.0281962j 0.0260254-0.0127047j -0.012967-0.0122525j -0.00156347-0.0140552j 0.0120669+0.0242603j 0.00336159+0.0102574j 0.00484963-0.0484543j 0.0181368-0.0291812j 0.0303602+0.0050803j 0.0108733+0.062484j 0.092394-0.0141264j -0.0182609-0.0723563j 0.0332968-0.0312225j 0.00400738-0.00258507j -0.00601571+0.0538605j -0.0254805+0.0474258j -0.054134-0.0850045j 0.110915+0.0266085j -0.110999+0.100536j 0.0183584+0.0599138j 0.0287738+0.0284387j -0.0526766-0.0262485j -0.0743443+0.0461495j -0.0531345-0.022021j 0.00748566-0.0322685j 0.075176+0.02409j 0.0369642-0.033158j 0.179329+0.0926791j 0.0267311-0.0364025j 0.0952948-0.120814j -0.0190661-0.128138j -0.0406931-0.0447295j -0.0184893-0.0723547j -0.0324406+0.0610148j -0.145273-0.0114719j -0.0551763+0.0130621j -0.133624-0.0105474j -0.0704644+0.0791487j -0.0214464+0.0566876j -0.0439738-0.111462j 0.0550328+0.129767j 0.00802206+0.0846194j 0.00253799+0.0144207j -0.0108143-0.0149491j -0.0454394+0.0152673j -0.00901319+0.0768433j -0.0315663-0.119353j -0.0543611-0.0397965j -0.012179-0.0257019j 0.0557259-0.0234171j -0.0312597+0.0585974j -0.0104418+0.0162003j 0.0723121-0.00101801j 0.0278858-0.024203j 0.0219015+0.132313j -0.0129419-0.0404346j -0.0149684-0.0274754j 0.0138347+0.0180845j 0.0421386-0.132819j -0.095453+0.0833864j 6.12311e-05+0.0208994j -0.0153406+0.0292521j -0.0123908+0.0523931j 0.01933+0.0265188j -0.041001+0.0280344j 0.004851-0.00440459j -0.0300435-0.0111359j -0.0353394-0.0246089j -0.0842407+0.0381833j -0.0689126+0.0353462j 0.0205289-0.0337004j -0.105882+0.0213171j -0.0252281-0.0651311j -0.0344505-0.0138556j -0.0183998+0.0128384j -0.122589-0.00823915j -0.0481454-0.0433025j 0.0355778-0.0265085j 0.0888679-0.0931767j -0.0636457-0.000980888j 0.0789944+0.102384j -0.0833132-0.0229405j -0.117715+0.0571826j 0.0298461-0.077616j -0.0490657+0.0214036j 0.0496361+0.104209j -0.00646772-0.028606j -0.0556447+0.115966j 0.0503414+0.0540005j -0.0651731-0.0160282j 0.0189361+0.194878j 0.150261+0.0245459j 0.0110748+0.0422114j 0.0984576+0.110357j -0.145585-0.00157585j 0.137158-0.0969083j -0.0603836-0.0540826j -0.0550777+0.0669902j 0.171714-0.00882321j -0.00423361+0.184024j 0.0145323-0.124966j 0.122443+0.0498412j 0.0665326+0.00492848j -0.0080694+0.0631933j 
