-0.00256959-0.0036473j -0.00529459+0.00215888j 0.00435185-0.027854j -0.00537569+0.0499738j -0.00453021-0.00329888j 0.00318794+0.0124452j 0.0073876+0.0250069j 0.00933042+0.0257791j -0.00263785-0.000348668j -0.00165548-0.00175859j 5.922e-05-0.00886165j 0.0186485+0.0105623j 0.00740612-0.0063265j 0.00498076+0.00672315j 0.0171617+0.00931694j 0.0445043+0.0130999j -0.00908334-0.00423996j -0.0180437-0.00161734j -0.0148872-0.0029959j 0.0142487-0.00188803j -0.0123235+0.00310317j -0.00103059-0.00232841j 0.00153522-0.000739301j 0.0224803-0.00691409j 0.00742135+0.00196741j -0.00239728+0.00396738j 0.0152082-0.0132259j 0.00386251+0.00842264j 0.00441091-0.000825704j -0.00293046+0.00945773j -0.00129169-0.00611817j -0.00690604+0.0029242j -0.00892891+0.0130705j -0.000133243-0.0101553j 0.0183302+0.00922701j -0.00668275-0.00769163j -0.0108487+0.00695781j 0.0191674-0.0123544j -0.0179772-0.00937818j -0.000753105-0.00603111j 0.000626217-0.0079051j 0.00545997+0.00424051j -0.00124939+0.00648699j 0.0130406-0.00306453j 0.00998856-0.0019551j 0.0058123-0.00227885j -0.00276651-0.00700702j 0.00308842+0.00958199j -0.00292573+0.00768294j 0.00503036-0.00324005j 0.00649048+0.00271395j 0.00299035+0.00426068j 0.00970425-0.0116273j 0.00215177-0.00323916j -0.00509219-0.00523011j 0.00105572+0.00511379j 0.000520614-0.00705592j 0.00461807-0.00478838j 0.00705141-0.00158337j -0.0055157+0.00142371j -0.00406155-0.00233552j -0.00129916-0.00396642j 0.00330383+0.0114785j 0.00502328+0.00466297j 0.000612579+0.000256268j 0.00237858-0.00671529j 0.0016671-0.005571j 0.00422215+0.00755973j -0.00218877-0.00446464j 0.00145169-0.00390755j -0.00617396-0.00585225j 0.013433-0.00146618j -0.00174334-0.00369416j -0.0026961+0.00882807j 0.00234507-0.000287389j 0.00171775-0.00134785j -0.00512023-0.00815922j 0.00728465+0.000564564j -0.00408167+0.0133071j 0.00109787+0.00890372j 0.00484329+0.00280644j 0.00481261-0.00614374j -0.00413842+0.00221222j -0.0186533+0.00298966j -0.0110828-0.0120918j 0.00504254-0.0104978j -0.00504968-0.00100593j -0.00380226-0.00317562j 0.0043136-0.00400447j 0.000639792-0.00745698j -0.0129558+0.000229681j 0.00504474-0.000258258j -0.00116565-0.00727574j -0.00137106-0.00756365j -0.00869072-0.000864579j 0.00181179+0.00243621j 0.00270101-0.000798353j 0.000424743-0.00534575j -0.00117809+0.00159989j -0.000333194-0.00312401j -0.00496807+0.00800141j -0.00298127+0.00204336j -0.00509958+0.00309736j -0.00141084+0.00245848j -0.00326337-0.0104824j 0.00260429-0.00300781j -0.00172348+0.00111971j 0.00389136+0.00113735j -0.00172532-0.00220908j -0.00506055-0.00121624j -0.0047964+0.000763319j -0.00286254+0.00219156j 0.00430298-0.00255254j -0.00117948+0.00153999j -0.00218995-1.45523e-05j 0.00190862-0.00401134j 0.00175048+0.00264793j -0.000462984+0.00112248j 0.00730242-0.00435942j 0.00283786+0.0034614j 0.00329245-0.000506241j -0.00184625+0.00340859j -0.00602106-0.00554856j -0.000197093+0.00295391j 0.00129803+0.00566583j 0.00171216+0.00428721j 0.00144607-0.00915942j -0.00144126+0.00367432j 0.00512819-0.00166021j -0.00276039-0.00160817j 0.0043128+0.0012319j -0.00261984-0.00484831j 0.00239614-0.00166351j 0.000786224-0.00328156j -0.000229893+0.00139611j 0.00275853+0.00188789j -0.00119838-0.00196522j 0.0011973-0.00849478j -3.62325e-05+0.00260181j 0.00344947-0.000566955j -0.00617962-0.0031745j 0.000307312-0.00502482j 0.00356606+0.00215426j 0.00558914-0.000989463j 0.00143187-0.00411497j 0.000938589+0.00238645j 0.00319644-0.000667717j 0.00331122-0.00327725j 0.00423074+0.00102959j -0.00396935-7.48054e-05j -0.000430507-0.00457332j -0.00268696-0.00135125j 0.000126666-0.00100805j -0.000843049-0.00369227j -0.00209121-0.00244997j -0.000529673-0.00239004j -0.0041904+0.0014302j 0.000543891+0.00299548j -0.00251562+0.000196892j -0.000139517-0.00158752j 
-0.00701464-0.00177394j -0.00846359-0.00891379j 0.0259439+0.0151975j 0.00814213-0.00219617j -0.0371864+0.00238828j 0.0315679-0.00458312j 0.0124524-0.00623389j 0.0103159-0.00793423j -0.0252556+0.00698802j -0.0173019-0.00099633j 0.0181144-0.0345861j 0.0559482-0.0281267j -0.0132819-0.0352861j 0.00054662+0.0200877j -0.00840021-0.00227969j -0.00112244+0.00526805j -0.00122638-0.00111275j -0.00172373-0.00384555j 0.00164325-0.000936099j 0.00046367+0.000132495j 0.00120159+0.0073792j 0.00329533-0.00220119j -0.0018478+0.00344345j 0.000157713-0.00160561j -0.00553674+0.0110701j -0.00321305+0.00286361j 0.00162107-0.00156839j -0.000646343+0.00542973j -0.00252336-0.00846105j 0.00128287+0.0158529j -0.00238108-0.00375494j 0.0089787+0.00684183j 0.00868904+0.00204498j -0.000976869+0.00304402j -0.00484035+0.0146337j 0.0152704+0.00419294j 0.00147933+0.0130205j -0.00553254+0.00284175j -0.00344324-0.000497254j 0.012957-0.0168436j -0.00982243-0.00310992j -0.00759594-0.0110048j -0.0110691-0.0183532j -0.0027411-0.00509904j -0.0147504-0.00170527j 0.00190072+0.00618922j -0.0013203+0.00113945j -0.00501521+0.0152078j 0.00101214-0.000734668j 0.00563787-0.00564322j 0.00729804-0.00420423j 0.00582804+0.000321959j -0.000469949+0.0026217j 0.00580346+0.00251162j 4.4776e-05+0.00717728j 0.0144282+0.00693655j 0.00459268-6.20643e-05j -0.00778264-0.000291254j -0.00983339+0.00654596j 0.000302429+0.0118836j -0.00252331+0.00150818j 0.00654706-0.00214802j -0.00754456+0.00418955j -0.00084683-0.0102594j 0.00466877-0.00582878j -0.00192281-0.00162885j -0.0092819-0.00545391j 0.00100099-0.0146069j -0.0158039+0.00452226j -0.00600059-0.000243203j 0.00981024-0.0131194j -0.00202347+0.000431746j -0.00184737-0.0139226j -0.00318168-0.00315963j -0.00127608-0.0039577j -0.00526024+0.00785893j 0.00254646-0.011058j 0.00817798+0.00353374j 0.0032478-0.000341803j -0.00224746-0.00298463j 0.00528015-0.00978421j -0.00344359-0.000300867j -0.000376199-0.0120265j 0.00296419-0.00671211j 0.00298541-0.00174947j 0.00225628-0.000900237j 0.000679412+0.0119249j -0.00653044+0.00732234j 0.00386036+0.00012215j 0.0044868-0.0035703j 0.00129221+0.00299341j -0.00259338+0.00460554j -0.00128646+0.0077517j -0.000120738-0.0123709j -0.00117932+0.0174349j 0.00249266-0.000249585j 0.000243994+0.00205955j 0.00293217+0.00460596j -0.00160254+0.00481078j -0.00178553-0.00264203j 0.00515036-0.00543019j -0.00131104-0.00683731j 0.00083444+0.000956654j 0.00380837+0.00111558j 0.00147161-0.00336032j 0.00398138-0.00121093j 0.000441771-0.00128099j -0.000861185+0.00269659j -0.000849553+0.00107994j -0.000392668-0.00555087j 0.000649633+0.0063693j -0.002726-0.012788j 0.00043119+0.00496587j -0.000335211+0.00178391j -0.000820483-0.000525221j 0.00325029+0.0025001j 0.00157841-0.00320734j 0.000505762-0.000167506j -0.000548193-0.00767964j 0.00269138+0.000853025j -0.000293224-0.00489986j 0.00157772+0.00282696j -0.000356296+0.000587908j -0.00158721-0.00178092j -0.00229655+0.00117895j 0.00149369+0.0018372j 0.000377956-0.00556837j -0.00202191-0.00428203j -0.00100982+0.0035346j -0.00218754+0.000571052j -0.000493319-0.00409756j -0.00264193+0.0027076j -0.0017748-0.00593j -0.000228692+0.00360147j -0.00209396-0.00896449j 0.000755052-0.00124494j -0.000509063+0.000469733j 0.000672336+0.00398139j 0.00256626+0.0133263j 0.00331321+0.00298696j -0.00131495+0.00633527j 0.00119473-0.00304621j 0.00246829+0.00572989j 0.00494029+0.00093162j 0.00336119+0.00185505j 0.00117435+0.00576587j 0.0041003+0.00150488j 0.00068868-0.00690033j 0.00357606+0.00395461j 0.00123892-0.00314913j 0.00257037+0.0102935j -0.00108869-0.00129722j 0.00307391-0.000595926j -0.00310032-0.00382484j 0.00477488-0.000642199j 0.00092684+0.0116992j -0.00235701-0.00314348j 0.00178612+0.00642456j -0.00236024+0.00151766j 0.0021553-0.00119494j 
0.0293266-0.0108429j 0.0112885+0.0369688j 0.00906702-0.0220018j -0.005077-0.0330134j -0.0201284-0.0285975j 0.0178175+0.00369346j -0.00128041+0.0216652j -0.0159479+0.0319335j 0.0169566+0.0163334j 0.0101015+0.0297154j -0.00168901+0.10303j -0.0645387+0.0542585j 0.1106+0.0405014j 0.0267864-0.0387606j 0.0278852+0.0080074j 0.00863941-0.0085235j 0.0251624+0.00859169j 0.0117451+0.021574j 0.0042906-0.00241272j 0.00533172-0.00589795j -0.00459563-0.00930533j -0.0199221+0.00771793j -0.00296611+0.00444036j -0.00956356+0.0184682j 0.0102136-0.0326385j 0.0140514-0.0066903j -0.0181835+0.00746344j -0.0244225-0.0141155j -0.0143655+0.0153594j 0.00309215+0.00339904j -0.00470479+0.0290137j -0.0247142-0.0204771j -0.00359575+0.004377j 0.0199901-0.00787788j 0.00179923-0.00892115j 0.00488471-0.0203866j 0.00389877+0.00766235j 0.00297106-0.00828759j -0.00284892+0.000995043j -0.00530393-0.0104098j -0.00311306+0.0041794j -0.00929071-0.00690458j -0.00388213+0.00560438j -0.00588323+0.00414197j 0.00319206-0.00216125j -0.00687224+0.00437948j -0.00133266-0.0037678j 0.000826211+0.000256265j 0.00876837+0.00149133j 0.00101222-0.00510908j -0.00380673-0.00985218j -0.00102741+0.00308069j -0.00242328+0.000817595j 0.00372341+0.00524669j 0.00345619-0.00227225j -0.00375073-0.000817311j 0.00449725+0.00263555j -0.001329-0.00057744j -0.00287237-0.00375808j -0.00299105-0.000774367j -0.00182297+0.00279363j -0.000459914+0.00276412j 0.000700061-0.00185122j -0.000645901+0.0108862j 0.00720715-0.0106826j -0.00617014+0.00362705j -0.00109965-0.00432991j 0.00215658+0.00552275j 0.00348483-0.00764157j 0.00192553-0.000166245j 0.00276792+0.00182285j 0.000755239+0.00173019j 0.0127116-0.00273712j 0.0029945+0.00673968j 0.00213181+0.0137074j 0.00408085+0.00640565j -0.00821614+0.00580677j -0.00645279-0.0115042j -0.00706928-0.00192504j -0.00353086+0.00318131j 0.00269544+0.00323214j 0.00258637+0.00506904j 0.00520663+0.00427704j -0.000844496+0.0081404j 0.00511055-0.000398128j -0.0082059-0.00197944j -0.00122016+0.00687281j 0.00734797-0.00435156j -0.00266107-0.00373497j 0.00524614-0.0047816j 0.000663783-0.00755635j 0.00461645+0.00553375j -0.00178141-0.00253372j 0.00103752-0.00355534j -0.000355809+0.00385629j -0.00592524-0.00206813j -0.00179195+0.00172493j -0.00408908-0.00327652j -0.000435772+0.00331461j 0.00892483-0.00187848j -0.0055898-0.00161878j 0.00486388+1.91762e-06j 0.00425108-0.00189978j 0.000616333-0.00319517j -0.000571344+0.00903962j -0.00330844+0.00230561j -0.000358053+0.000718969j -0.00111246+0.00392329j -0.000914183+0.0100612j 0.00234292-0.00354454j 0.000513497+0.0089256j 0.001996-0.00433956j -0.00237405+0.00647937j 0.00275162-0.00516151j 0.000304957+0.00248549j -0.00235645-0.00643813j -0.00217892+0.00114878j -0.00315804+1.79192e-05j 0.00709877-0.00333236j -0.00171327-0.000907388j -0.00178023+0.000332679j 0.000237433+0.00885829j -0.00143669-0.00328712j -0.00271326+0.00114322j 0.0078005+0.00375857j -0.00484862+0.00650252j -0.000157213+0.00179693j 0.00015418-0.00158375j 0.00566785-0.00197026j -0.00297281-0.00176742j -0.00121804+5.69608e-05j 0.00119735+7.39327e-06j 0.00404896-0.00164083j -0.000923735-0.0012005j -0.00115515+0.000761225j 0.00255788-0.00374004j -0.00545687-0.00435316j 0.00471907-0.00221821j -0.00362991+0.00565967j -0.00112826-0.00778886j 0.00504471-0.00730928j -0.000443986+0.00284172j -0.00263969-0.00249633j -0.00866472-0.00173362j -0.00539728+0.0138003j -0.000807755-0.000853994j -0.00414268+0.00113664j -0.00384649-0.00365715j 0.00541457-0.00754714j -0.00599421-7.48915e-05j 0.00301654+0.000503196j -0.00153262-0.00903923j -0.0117903-0.00891808j 0.00458486-0.0113178j -0.00574836-0.000832931j 0.00189995-0.00918464j 0.00259525+0.00204979j 0.00039554-0.000889636j 0.0162265-0.0188797j -0.0216663-0.0311737j 
-0.00868143-0.0278577j 0.0201645-0.0142183j -0.0214795-0.00235017j -0.0182601+0.00391618j -0.0153977+0.0144331j 0.00448567-0.016431j 0.0075661+0.0265953j 0.0171209+0.0196726j 0.0113449-0.0189038j 0.0200656-0.00212028j 0.0808697-0.0230501j 0.0752053+0.0766281j 0.0451095-0.0847868j -0.0385761-0.00328163j 0.0105971-0.0192748j -0.00649542-0.00471995j -0.00916612+0.00919351j -0.00402579-0.0147669j -0.00192515-0.00048794j -0.0227923+0.00903846j -0.00489738-0.00428103j -0.00402744-0.00185992j -0.00418862+0.0156844j -0.011936-0.0126704j -0.0176829+0.0221856j -0.0210497+0.00426941j 0.0086018+0.0272553j 0.00745474+0.0191162j 0.0173306-0.00589832j -0.00166858+0.00264719j 0.0137473+0.00568147j -0.00605944+0.0281145j 0.00157068+0.00758276j 0.00855497+0.000416589j -0.00945636-0.00707932j 0.00179663-0.00322382j 0.00747057-0.00504816j -0.0129424-0.00429726j -0.0025917-0.00648971j -0.00556112-0.00686043j -0.000995835-0.0025154j 0.0116511-0.00135587j -0.00428301+0.00196196j 0.00442081+0.00083506j 0.00491355+0.00830059j -0.00338351-0.00825472j 0.0068321-0.00582888j -0.00202651-0.00714861j 0.00115758+0.0096376j -0.000997148+0.0019312j 0.00553072-0.00543529j 0.00119471-0.00409029j 0.0024937+0.00760168j -0.0032031+0.00331413j 0.00846365-0.00232435j 0.0024972+0.000130236j 0.00104286-0.00233542j 0.0022608-0.00480303j 0.0110431-0.0070399j -0.00438216-0.00088875j -0.00824595+0.00757574j 0.000442088-0.00695331j 0.00329597-0.00221083j -0.008488-0.0082021j -0.00364402-0.00293327j -0.00718945+3.88985e-05j 0.00686985+0.00146543j -0.00430653-0.0014783j 0.00580145-0.000978302j -0.00213695+0.00523485j 0.00491181+0.0130489j -9.41528e-05+0.00107511j -0.00689192-0.000745449j -0.00249302+0.0039674j 0.0017003+0.00138005j 0.00519295-0.00784782j 0.011269+0.00624939j -0.00576977+0.00442339j -0.00713424+0.00553297j 0.00181567+0.00866516j 0.00372942+0.00182782j 0.00394193-0.00980459j 0.00526202-0.00592491j 0.00579958+0.00298327j 0.00174882-0.00352828j -0.00407011+0.00595534j -0.00274264+7.49439e-05j -0.00518229-0.00604993j -0.0017877-0.00271347j -0.00577579-0.00400158j -0.00471465-0.00072988j 0.00213685-0.00574067j 0.00231765+0.00629801j -0.00730297+0.00196438j 0.00504681+0.00419257j -0.00521607-0.00276064j 0.00291308+0.0053683j -0.00476813+0.00520124j -0.00719045+0.00483892j -0.00132185-0.00410908j -0.00110436+0.000237371j -0.002309-0.00472405j 0.000187166-0.00210053j -0.00151203-0.00366158j 0.00487591+0.00065238j 0.00190847+0.0038726j -0.000502092+0.000131751j 0.00469009-0.00232533j 0.00916431+0.00155904j -2.38787e-05-0.00158406j 0.00594125-0.00296053j 0.000899859+0.00400364j 0.00133667-0.00353432j -0.00301644-0.00150991j -0.00451774-0.00458051j -0.000446215-0.000333952j 0.00073214+0.00371249j 0.00542734+0.00194366j 0.00265596-0.00723917j 0.00596945+0.00359312j 0.00131822+0.00261329j 0.00291589+0.000387668j -0.00581383+0.000974839j -0.000220478+0.00293791j 0.00308696+0.00141549j -0.00406415+0.00115153j 0.00339264-8.63222e-06j -0.00285557-0.00235824j -0.00152121+0.00539j 0.00282008-0.00158132j 0.00272645-0.00215221j 0.00328754-0.000880294j -0.00156967-0.00567682j -0.00232641-0.000480977j 0.00182151+0.00179938j -0.00672933+0.0059136j 0.000626308-0.000617573j -0.00311558+0.00611232j -0.00181651-0.00146955j -0.000397765+0.000885566j 0.00252495-0.00565717j -0.00359024+0.00283048j 0.00324331-0.0106318j -0.00303542+0.00146263j -0.00608958+0.000209939j 0.000543292-0.00242089j -0.00256857+0.00369705j 0.00412075+0.000312282j 0.00270194+0.00183215j 0.00247464-0.000944868j 0.00122284+0.00256674j 0.00319638-0.00691269j 0.00325914-0.00082068j -0.000254304+0.0061257j -0.00549564+0.00819916j -0.014612-0.00428903j -0.00315701-0.0119425j 0.00299965-0.00537879j -0.010103-0.0210026j -0.00925783+0.0104237j 
0.00413001-0.00734127j 0.00124845+0.00351651j 0.000423673-0.00695168j -0.0175925-0.00508673j 0.0176563+0.00235526j -6.29711e-05+0.0122397j 0.0295946-0.0183737j 0.0144713-5.25506e-05j -0.0139893-0.000769594j 0.016327-0.0123496j 0.0179596+0.0320796j -0.00219879-0.0148203j 0.0224882-0.0259877j -0.00683486-0.00130166j -0.0137621-0.000163496j -0.00519228+0.00703113j -0.00714815+0.0173026j 0.0168891-0.00838026j 0.000137142+0.00279845j 0.0219257-0.0103088j -0.000930454-0.00714809j 0.00586112-0.0137951j -0.0077076+0.00697342j 0.00411997-0.0123123j 0.00257121+0.00964201j 0.00844255-0.00822603j 0.00564283-0.0145478j 0.0109945+0.0174728j -0.0057565-0.00984875j 0.00608178-0.00737658j -0.00908375+0.0089799j -0.00214557-0.00713159j -0.00181703-0.0115447j 0.00104481+0.00970867j 0.0099806-0.000795442j 0.00181319+0.00994421j 0.00124446+0.00799342j 0.00237401-0.000895115j -0.00364257-0.00794117j 0.0142057-0.0109828j -0.00322324+0.00345321j -0.00701465-0.00590794j 0.00364786+6.24656e-06j -0.0080901+0.00912332j 0.00576878+0.00133493j -0.00477008-0.000195244j 0.0033405+0.0123907j 0.00727391-0.00106848j -0.00864767+0.00720747j 0.00441523+0.00323458j 0.00537851+0.0053462j -0.00152063+0.00482748j -0.00832293-0.00188563j 0.000660249+0.00770142j 0.00467997+0.00946506j -0.000164633-0.00429437j 0.00907189+0.00288527j -7.26969e-05-0.00181188j -0.00203628+0.00472651j 0.00304726-0.00647049j -0.00431532-0.00518774j 0.00718491+0.00202277j 0.0116933+0.00172902j -2.24521e-05+0.00497371j 0.00285267-0.000282971j -0.00778433+0.00100207j 0.00307209+0.00398381j 0.000959837+0.00814462j 0.0134098+0.00453615j -0.00504126+0.00553267j -0.00679498+0.00536917j -0.000625755+0.00558619j -0.00635572+0.000771942j -0.000207638+0.00244008j -0.00569486+0.00494817j 0.00283933-0.00156314j -0.0013236-0.00199462j 0.000763994+0.00120815j 0.00763368-0.000985247j 0.00276695+0.0018832j 0.00238881-0.00224603j 0.000719719+0.00620265j 0.00403458+0.000186948j -0.00163968-0.00467425j 0.00144301-0.00127298j 0.00615978+0.000704497j 0.000560947+0.00338325j -0.000445763-0.00530522j -0.0093399-0.0051968j 0.00231066-0.00504112j -0.00301303+0.00923294j -0.0052131-0.00134878j 0.00149399-0.004659j 0.000202318+0.00367407j 0.00397836-0.00242517j -0.00350636+0.00359634j -0.00482464-0.00606061j -0.00568753-0.000819816j 0.00698373-0.003283j -0.000953989-0.000519156j -0.0010733+0.00109079j 0.00317717-0.00429452j -0.00247907-0.0067736j 0.00451033+0.00428537j 0.00105536-0.00223473j 0.0032755-0.000984913j -0.000288701+0.00353021j -0.00790191-0.00581326j -0.000974216-0.000305961j -0.00123098-0.00311022j 0.00610468-0.00196007j 0.00545053-0.00348378j 0.00117315+0.000243142j -0.00525672+0.00100363j -0.00598286+0.00783342j -0.00335428-0.000903355j -0.00012345+0.000671215j -0.000570963+0.000250828j -0.00253364-0.0018813j 0.00129145-0.00177466j 0.00221887+0.00121721j 0.00536125+0.00151055j 0.000992562-0.00313287j 0.00379781-0.00190804j -0.00233163-0.00498276j -0.00404332+0.00223501j 0.0012623-0.00190815j -6.70922e-05+0.00317216j -0.000347433-0.000337487j 0.00157116-0.00465518j -0.00184637-0.00268438j -0.000368975-0.00454813j -0.00129581-0.00070613j -0.0071908-0.000566475j -0.000514427-0.00474536j 0.00106465-0.000628788j -0.00310702+0.00368972j -0.00210758-0.00609332j 0.00194913+0.0013886j 0.000874545+0.0022824j 0.000392319-0.00161782j 0.00547201-0.00442187j -0.000335439-0.00248326j -0.0058455+0.00378616j 0.00110097-0.00154203j 0.00127776+0.00273601j 0.00284784+0.00568932j -0.00411823-0.00574542j -0.00257635-0.00722887j 0.00295533-0.00176795j 0.00021438-0.00606534j -0.00222932-0.000532308j -0.000628911+0.00445238j 0.0033774+0.0012829j 0.00322578-5.27882e-05j -0.00347408+0.00329726j 0.00563785+0.00225705j -0.00245253+0.00121515j 0.00242995-0.00358342j -3.12612e-05+0.00018408j 
-0.00119549+0.00646339j -0.00156561-0.0044519j 0.0105342+0.0102264j 0.00365119-0.0063929j 0.0029992+0.0030398j -0.020682-0.0097278j 0.0312242+0.0224531j 0.00118639+0.00848172j 0.00913089-0.00530449j 0.0116211+0.00627791j -0.0390526-0.00733551j 0.0313055-0.0095693j 0.000223778+0.00369354j 0.00897666+0.00181339j -0.00497776+0.0142419j 0.00127766+0.00366177j 0.00388928-0.00213281j -0.00556575-0.021466j 0.00344711-0.00290695j -0.0116306-0.0301925j -0.00281634-0.000781407j -0.00288645-0.00909437j 0.00556346+0.00331677j 0.000296443-0.00334309j -0.00115267-0.0128897j -0.0125662-0.0138096j -0.0146367-0.0139939j 5.83337e-06-0.00242758j -0.00109384+0.0107121j -0.00378697-0.00755321j 0.00713661-0.00105822j -0.00621747-0.0028185j -0.00716834+0.00330041j 0.000782218-0.00265754j 0.000863921-0.0100772j 0.00809161+0.00544178j 0.00319214-0.00515824j 0.00193-0.00497194j -0.00362126+0.00109516j -0.00579565-0.0137125j 0.00582053+0.00222116j -0.00414076+0.0132497j 0.00362396-0.00812351j 0.00877792+0.00653961j -0.0107618-0.00600585j 0.00649767+0.0025661j 0.0105012+0.00103542j 0.00436223-0.00368708j 0.00041069+0.00247847j 0.00264142-0.0093123j 0.00141325-0.000674016j 0.0076738+0.0063831j -0.00379663+0.0066359j 0.00490238-0.00441859j 0.00710373-0.00131306j -0.00298988+0.00334733j 0.00338672-0.00466209j -0.00023064+0.000296014j 0.00686275+0.0055027j -0.00364251-0.00625399j -0.0097414-0.00419781j 0.00302493-0.00125619j -0.00110185-0.00562363j 0.0160414-0.00137465j 0.00890423-0.00653013j 0.00872396-0.00373498j -0.002617+0.0029038j 0.00511359-0.00940011j 0.00459184-0.00787475j 0.00791424+0.000987292j -0.00322753+0.00236205j -0.00525883-0.00456723j 0.00127526+0.00116419j -0.00173261+0.0028978j 0.00283452-0.00204547j -0.00719951+0.00272033j 0.00202835-0.00446661j -0.00504485-0.000192034j 0.00450848+0.0108002j 0.00443766+0.000658695j 0.00329004+7.11238e-05j -0.00583379-0.00352144j 0.00429008-0.000285189j 0.00918522-0.00247065j 0.00137395-0.00337226j 0.000799247+0.00789898j -0.00474843+0.00538068j 0.0039446+0.00111158j -0.00223256-0.00454579j 0.0010924+0.00372813j -0.00666741-0.00355074j -0.00250472-0.00541769j 0.00487052-0.00666532j -0.00266028+0.00346501j 0.00203287+0.00126637j -0.00647984-0.000494361j 0.00665484-0.0068897j 0.00600284-0.00123627j 0.00437929+0.00973621j -0.0040244+0.00141291j 0.00111208-0.00150655j -0.000632485+0.00471675j 0.00618189-0.00100791j -0.00567722+0.00266676j -0.00223108-0.000801215j 0.000751794+0.000659687j -0.00320688-0.00052974j 0.00155942-0.00888635j -0.000350291-0.0038586j 0.00131694+0.00135566j -0.00363226+0.000237367j 0.0026888-0.000145678j -0.000529092+0.00233493j -0.000780137-0.00231104j -0.00696271-0.00413738j 0.00372038-0.00389733j 0.00180143+0.000603325j -0.000669415-0.00466107j -0.00325412+0.000759103j 0.00179819+0.00164118j 0.000116145-0.000718885j -0.00306827+0.00472963j 0.00402738+0.00184703j 0.00330479+0.00432398j 0.00367333-0.00267863j 0.00334312-0.00251467j 0.00211586-0.00226573j -0.0003413+0.00264215j 0.00113393+0.00320632j 0.00381797+0.000698011j 0.00143745-0.00532285j 0.00283219+0.00126895j -0.00303038-0.00119798j 0.000454815-0.00397999j 0.00528263-0.00363586j -0.00049395+0.00320562j -4.84199e-05-0.00246543j 0.00600488-0.00086534j 0.00267525+0.00211299j -0.000863428-0.000246426j 0.00238112+0.0032034j 0.00250761+0.00462763j 0.000260737+0.000423773j -0.00125979-0.00411441j 0.00105203+0.00492979j -0.00355103+0.00300441j -0.00359685-0.00202593j 0.00408664-0.00175792j 0.00516589-0.00187962j 0.000196188+0.00523824j 0.00529816+0.00234272j -0.000860429-0.00240943j -0.000605293-0.00507642j -0.0012359+0.00560288j 0.000561086+0.00198548j 0.00134386-0.00120439j -0.0042015+0.00301948j 0.000311771-0.00555505j -0.000519501+0.00271727j -0.00100038+0.000507181j 
