-0.0307761-0.0344367j -0.0186542+0.0136409j -0.0142105-0.0784311j -0.00330987+0.0088856j 0.0165348+0.0277153j 0.0345104+0.0595671j -0.0116447-0.0122335j -0.0194037-0.0421312j -0.0294241-0.0542596j 0.0127877+0.0425817j -0.00165274-0.0117803j -0.0741208+0.00628843j -0.0420302+0.0249505j -0.00184096+0.00221118j -0.00990036-0.0165069j 0.028733+0.00726545j -0.0116384-0.000709928j 0.00233543-0.00400182j -0.0129573+0.0070205j -0.0191685-0.0036122j 0.0261358+0.00355033j -0.0146949+0.0166788j 0.0111945+0.0330697j 0.0142554-0.0153775j 0.00198264-0.0137409j -0.0231187+0.00039319j 0.0111713+0.000542224j -0.020754-0.0203981j -0.0104584+0.00678652j -0.0264466+0.0310063j 0.00348647+0.056211j -0.0255846-0.0131835j 0.0266467-0.00318186j 0.00967605+0.0285047j -0.0266387-0.0042158j 0.000119366+0.0157525j 0.026961+0.00926221j 0.000642457-0.0210905j -0.0116661-0.0136147j -0.0140199-0.00497899j -0.0022505+0.0170506j -0.00436914-0.0162864j -0.0157734-0.0147045j -0.010531-0.0113329j 0.0109793-0.0259832j -0.00363232-0.0154093j 0.0123624-0.0164414j -0.0265232+0.0213433j 0.0105065+0.0120037j -0.0147587+0.0207837j 0.0234579+0.0049068j -0.00430121+0.0117292j 0.00306536+0.00837922j -0.0118244+0.00552051j 0.00889272-0.00533j 0.00986421+0.00135336j 0.0132412-0.0032117j 0.00690475-0.00725098j -0.00947978+0.0118026j 0.0105308-0.000674644j -0.0125045+0.000425758j -0.0189025+0.0106725j 0.0027818+0.00511657j -0.0194614+0.0149863j 0.0096599-0.0218122j 0.0102178-0.00540178j -0.0221652-0.00997843j 0.00757352-0.00903312j -0.0232907+0.000562617j 0.00701156+0.000742533j -0.0180685-0.00476388j 0.00344123+0.0276772j 0.0110596-0.0160157j -0.0302701-0.0279257j 0.00191275-0.00541545j -0.00636542-0.00521738j -0.0211152-0.00619834j -0.00837897+0.00376435j 0.00854083-0.00446428j 0.00610617-0.0103501j 0.00448011-0.00950643j -0.00194226-0.00551601j -0.00443632-0.000462049j -0.00744939-0.00111322j 0.00574327-0.00686216j -0.0036081+0.00620913j -0.00976885-0.00340521j 1.06191e-05+0.0137612j 0.02251+0.027896j 0.0038332-0.0248327j -0.00854213-0.000687177j 0.0079219+0.00938396j -0.0129641+0.000906638j -0.0164561+0.00932007j -0.00960064+0.0026253j 0.000815958-0.000626199j -0.00217866+0.0081272j 0.0118149+0.018528j -0.00846774+0.0195224j 0.0186012+0.0120151j -0.0255811-0.00311798j -0.00729147+0.007753j -0.000717513+0.00951435j 0.00339905+0.0145062j -0.00730164+0.0111874j -0.0117454+0.00969145j 0.0022267+0.00805021j -0.0198869-0.000546696j -0.00830264+0.00611922j -0.0105033-0.00188926j 0.00923916-0.0103557j 0.00951126+0.028303j -0.0118531-0.0200165j 0.00682874-0.0172287j -0.00124692+0.00280136j -0.0277755-0.00769957j -0.0107764-0.000997395j 0.012013+0.00802994j -0.0047302+0.0135243j 0.0106059-0.0018648j -0.0134397-0.0221092j -0.0132972-0.0137454j 0.0170352+0.00183583j 0.00915058+0.0123555j 0.0255758+0.00974464j -0.00872415+0.0161168j -0.00134331+0.0241206j -0.013617-0.0128993j 0.0146666+0.0177691j 0.00410391-0.00818429j 0.0206779+0.0144578j -0.031112-0.0169549j 0.000878663+0.018506j 0.0299838-0.0011155j -0.00828047+0.00521486j -0.00328334+0.02207j 0.0035856-0.00349715j -0.0107285+0.038854j -0.00248297-0.00849007j 0.000229635+0.0155714j 0.0188609-0.0416764j 0.0108618-0.00528516j 0.0285741+0.012122j 0.0196836+0.00811505j -0.0103376+0.0448413j -0.0281355-0.0192006j 0.0123796+0.0115976j 0.017487+0.00533759j 0.0043959+0.00341542j -0.0141285-0.00758163j -0.0247534-0.020322j 0.0109519+0.0227369j 0.0185949-0.0143044j -0.0256635+0.00942689j -0.0230252-0.0261701j 0.01648+0.0265727j 0.0239811-0.0483881j 0.00458012-0.00447663j -0.0126314+0.0214664j 0.015843-0.0433984j -0.00482637+0.00186677j -0.0306303-0.015949j 0.00491279-0.00315774j -0.0138028-0.0148744j 0.0484684-0.0157286j -0.000348083+0.0228778j -0.0321872+0.0504404j 0.0124588-0.0153626j -0.0426892+0.00510818j 0.0481325+0.00145146j 0.012866-0.0107944j -0.0383991-0.0476507j -0.00670942+0.0455188j -0.0209839-0.0435805j 0.000513098-0.0106634j 0.00356619-0.0275894j 0.0272366+0.016968j 0.0813124-0.0377492j -0.0722009+0.0441527j -0.0137342-0.096047j -0.025905+0.00140057j 0.00727271-0.0364538j 0.0100687+0.0577747j -0.0685179+0.0323984j 0.00915496-0.102904j -0.0276288+0.0156249j -0.00284533-0.188592j 0.00501259+0.0166718j 0.0153482+0.0659637j 
0.0029096-0.0238444j -0.0241599-0.0180954j -0.0440173-0.0281717j -0.00397499-0.0237137j 0.0239902+0.0183314j -0.00665511-0.0377709j -0.00594992-0.0146862j -0.0599468+0.0456338j -0.00795613+0.00456364j -0.00108645+0.00356788j 0.00538197+0.0183584j -0.00582985+0.0427754j -0.0207919-0.00428946j 0.0159693+0.00444985j 0.000836313-0.00336135j 0.00471886-0.0178064j -0.00421465-0.00773684j -0.00943426-0.00508511j 0.0259868+0.0245547j -0.0137598+0.0147569j -0.00773289-0.00491188j -0.00209333+0.010604j -0.00419428+0.019407j -0.00464746-0.0149762j -0.0115442-0.0197692j 0.0139711+0.033063j -0.0151752-0.025201j -0.00617162+0.0282248j -0.00432874-0.00413805j 0.0192066+0.0102561j 0.00299792+0.00704292j 0.00447404-0.0208514j 0.0236458-0.000657619j -0.0169139+0.00868671j 0.0131651+0.00263981j -0.00599285-0.0327708j -0.0248071+0.00537373j 0.0185966-0.00786085j 0.0224837+0.00279693j -0.00163456+0.0186201j -0.031847+0.00168429j -0.0133656+0.00872949j 0.0086609-0.000761631j -0.00786706-0.00753025j 0.00711633+0.0144136j -0.00892062-0.0124894j 0.0020189-0.000141718j -0.00482224-0.00616316j -0.00437416+0.0177281j 0.019074+0.0316799j 0.000836587+0.00396468j -0.0122167-0.0057781j -0.0124927+0.0119396j -0.00686003+0.00503083j -0.0192335-0.0209319j -0.00822594+0.00804581j -0.00608939-0.00386046j -0.00794893-0.00335694j 0.00969036-0.00821549j 0.00561193-0.0107214j 0.0104039-0.0188283j -0.0132505-0.00372021j 0.0187333-0.000733272j 0.00558735-0.00608663j -0.0173101+0.019743j 0.00717299+0.00122044j -0.00240508-0.00520215j 0.00937315+0.0226086j -0.00773624-0.02065j 0.00193098+0.0153088j 0.016556-0.0213522j 0.0138435+0.0171624j 0.0170575+0.0193102j -0.00592178-0.0141976j 0.00143756+0.0168055j -0.00657954-0.014282j 0.00349646-0.00696111j -0.0051262-0.00478014j 0.0128035+0.0212502j -0.00236182+0.02215j 0.00594264+0.0136904j 0.0147956-0.0201554j -0.00168884+0.00664039j 0.0113976-0.0127044j -0.000400047+0.00990161j -0.0236249-0.00820169j 0.0052965+0.00555596j 0.00307897+0.00917151j -0.0165862+0.0309764j 0.000382396+0.0122313j 0.00465452-0.0086934j -0.0188324-0.00160283j 0.00355315-0.0285317j -0.00976067-0.00656606j -0.00786032-0.00815312j 0.00478401+0.00179464j -0.00907782-0.00237251j -0.0222381+0.0100078j -0.0144196-0.0249161j -0.0254858-0.000934665j -0.0215977-0.0107133j 0.00399517+0.0149279j -0.0320899-0.00411921j -0.022958+0.014529j -0.00968606+0.000834039j -0.00524896+0.00665078j 0.00212835-0.00752482j -0.00859164-0.00550797j -0.0127267-0.00880678j -0.00255855-0.0130911j -0.00157804+0.0073379j -0.0377006-0.00180985j 0.00253967-0.0121566j 0.00980795+0.0116077j 0.000138804+0.00752288j -0.00357347-0.0175593j -0.0132969-0.0150693j -0.0315961+0.00826098j 0.0157053+0.00607696j -0.0193733-0.00404776j 0.0101516-0.0109656j 0.0066716-0.00517628j -0.00875881+0.00301427j 0.0180531+0.0210473j 0.0186436+0.0177223j 0.00556212-0.0121329j -0.00462986+0.0145413j 0.0186725-0.0109251j -0.00918485+0.00159926j 0.0213534+0.00263954j 0.0161104+0.0136213j -0.0120416-0.0137009j -0.00375042-0.012305j 0.000831273+0.0283403j -0.00145056-0.0190477j -0.0156308-0.0118987j -0.0150954-0.0127097j -0.0115845-0.035507j 0.00147198+0.00559152j -0.041145+0.0098949j 0.00563293+0.0264402j -0.000618068-0.0029709j 0.00764284+0.0183797j -0.00210549+0.0326231j -0.0134203-0.0115518j 0.0333034-0.00751639j 0.0176721-0.00357872j -0.00247299+0.00378766j 0.0182501+0.00111153j 0.00550651-0.0222077j 0.00218224-0.0144942j 0.0221643-0.0394478j -0.0188579+0.0427378j -0.00804768+0.00173337j -0.0050372-0.0298833j 0.00417672-0.00631006j 0.0272421+0.0240983j 0.0145536-0.0388809j -0.0157931-0.0170601j 0.066125+0.0116447j 0.0311381-0.0044316j 0.00954719+0.0209235j 0.00410331+0.000302526j -0.00496194+0.0229927j -0.0338293+0.0470228j 0.0179093-0.0151691j 0.0205718+0.0226212j 0.0212389-0.0432099j 0.0100216+0.00826004j 0.0211675-0.0356641j 0.0108597+0.00209642j -0.0497522-0.0253267j 0.0102032-0.0192188j -0.0442626+0.0596587j 0.0063061-6.41695e-05j -0.0246744+0.00840324j -0.00423633+0.00992016j -0.0155963-0.0351218j 0.0290787+0.0907424j 0.0129776-0.00556296j -0.0355573+0.0225578j -0.0759427-0.0417123j 0.0372769-0.0660875j -0.00185651+0.131939j -0.0537657-0.0184068j -0.00933053+0.0702266j -0.098554+0.0315953j 0.0187052+0.02924j 0.0167907-0.0263875j 
0.00957901+0.026286j 0.00597893-0.0166527j -0.00613384+0.0676902j -0.000841285-0.0132285j 0.0286546-0.0228114j -0.00990153-0.0114163j -0.0126838+0.0286054j -0.0100681+0.0496538j 0.0153767-0.0108442j -0.0189546-0.0461705j -0.0143383+0.00415191j 0.0551419-0.00428503j 0.0108342+0.00135047j 0.0109345-0.0257265j 0.00323193+0.0212052j -0.00311874-0.00234374j 0.00258472+0.0019026j -0.00272604+0.0399239j 0.0118651-0.0228377j -0.00924162+0.0156028j -0.00968558-0.000646697j 0.0159749-0.00412856j -0.0322035+0.0159561j 0.0135963+0.0167353j -0.00373285-0.00380761j -0.0062408-0.0131286j -0.010501+0.011387j 0.00140639-0.0185297j 0.030475-0.034211j -0.00305156-0.00221212j 0.00140317+0.00336318j 0.0238318+0.00100629j -0.0215301+0.0265831j -0.0320371-0.00632588j -0.00853591-0.00125968j 0.0229306+0.00320619j -0.0217952+0.0127513j -0.00961418+0.0250853j 0.018266+0.00910759j -0.00833906-0.0422394j -0.0168692-0.0125971j 0.0135533+0.00785054j -0.00138471+0.00950015j 0.0245175-0.018382j -0.0163422-0.0135587j 0.00293769-0.00113911j -0.013797-0.00783654j 0.0161583+0.000544155j -0.00546938-0.00378628j -0.0109045-0.0172258j 0.00484396+0.0117867j 0.0245354-0.00589357j -0.00871085-0.00157385j 0.00867093+0.00812921j -0.0193826+0.0150049j -0.0113178-0.000348615j -0.0237722+0.000374221j -0.0139597+0.00670194j 0.00784803+0.0122978j 0.00717671+0.00685328j 0.0199609+0.00489163j 0.0365655-0.029768j -0.00265966+0.00810815j 0.0100749-0.0072656j -0.0123457-0.00651085j 0.00110661-0.00269724j 0.0241185-0.028171j -0.0066136+0.0067284j 0.017233-0.0255626j -0.0131429-0.00529345j 0.0074704+0.00576852j 0.0137722-0.0107562j 0.00571714+0.0290787j -0.00317054-0.0209772j -0.00370602-9.26669e-05j -0.00960496-0.0212343j 0.0106012-0.00914059j -0.0127553-0.0179168j -0.0043947-0.00364877j -0.0154628+0.00489486j -0.0190325+0.00760871j 0.0218801-0.00659028j -0.00419074-0.000486442j 0.0137953-0.0238908j -0.00346193-0.000131327j 0.0039423-0.0129112j 0.0151435-0.00942033j 0.00768826+0.0144558j 0.000132374-0.00878168j 0.0159808-0.00439594j 0.0176687+0.00721722j -0.022292-0.0122317j 0.0163994+0.00870785j -0.0205144-0.015137j 0.0180879-0.00021953j 0.0198209+0.0010883j 0.0120724-0.00933097j -0.0198493-0.0127071j 0.016177+0.021675j -0.0116271-0.0160336j -0.016332-0.0125876j 0.0287745+0.00260151j 0.00421814-0.0240797j -0.000402789-0.00231165j -0.00709311-0.0263586j -0.0145025-0.0238323j -0.0109696+0.0147755j -0.00621171-0.0115171j 0.0059822+0.0114903j 0.00955001+0.00707239j -0.00410558+0.0205877j 0.015774-0.000977806j 0.00471299+0.00475349j -0.0160412-0.0303857j -0.0136664-0.017931j -0.024661-0.00972234j 0.0119717-0.00282261j 5.29427e-05+0.00291852j -0.0224264-0.00130532j -0.00648917+0.00103116j 0.0309365+0.00770231j 0.000470298-0.0138084j -0.00722695-0.00522911j -0.00539024-0.00139515j 0.0250706+0.0253853j 0.0131046+0.000756294j 0.00890265-0.0183185j 0.00514961+0.0182112j -0.00926659+0.00524291j 0.0127169+0.0152711j 0.0157625+0.00651617j 0.00985617-0.0387777j 0.0055421+0.0215743j 0.0116096+0.0011859j 0.0195215+0.00867272j -0.0146292-0.00751899j -0.0169273+0.00699416j -0.00241916+0.031363j 0.00777184+0.00850208j 0.00108715-0.0241919j -0.0185757+0.00600157j -0.0108771+0.0120377j -0.0123727-0.00584283j -0.0119802-0.0147461j -0.00228147-0.0301848j -0.00217363-0.0131543j 0.0418774-0.00463071j -0.00475174-0.00280271j 0.0120327-0.0230506j -0.0487162+0.0396983j -0.0472882+0.0177878j -0.00501937+0.0186373j -0.00717896+0.00540566j 0.00749014-0.0234004j 0.032023+0.0174015j -0.020111-0.0106299j 0.0194049-0.0236139j -0.0096085-0.0119392j -0.0136414-0.00345144j 0.00835222-0.0186103j -0.0141176+0.054433j -0.0192995+0.0344161j -0.00336046-0.0048067j -0.00311537+0.0469581j 0.0177379+0.00625273j -0.0280798+0.0191937j 0.000104247-0.00945599j 0.00040316+0.00778243j -0.0616297-0.0768669j -0.0365045-0.00337485j 0.0182371-0.0503172j 0.0157641-0.0267111j 0.0215667+0.0719161j 0.00576524+0.0110199j -0.0129607+0.0185258j -0.0229489+0.0199365j -0.0443697-0.0242955j -0.0401932-0.0220115j 0.0709189-0.0444339j 0.00664672-0.0192965j 0.00351379+0.0300173j -0.0630088+0.0820111j 0.00904128+0.161454j 0.0274532+0.00177201j -0.0285451+0.038048j 0.00765234+0.00461835j -0.0472051-0.0588867j -0.0229585+0.0308748j 0.0224344+0.0217641j 
0.00802675+0.0228458j 0.00741964+0.0159309j 0.0397309+0.0273078j 0.0120245+0.0152592j -0.0146096-0.00435218j -0.0208056+0.0556262j 0.0240583+0.0331737j 0.0670812-0.0245085j -0.00930143-0.041572j -0.00333508+0.00825426j 0.0082762-0.0207429j 0.0134711-0.0484475j 0.0220826-0.00230667j -0.00810357-0.0080149j 0.00799051-0.0106841j -0.00834514+0.011352j 0.00173199+0.0043074j 0.0101829+0.00148656j -0.0144731-0.0249404j 0.0120442-0.0185619j -0.00125435+0.00921375j -0.00301356+0.000423361j 0.00862211-0.00835077j -0.00496857-0.00999471j 0.0202005-0.00693514j -0.0277128-0.0214297j -0.00335447+0.00720877j 0.000146355-0.0173442j 0.00745054-0.0113845j -0.00897302-0.00558225j 0.00374156-0.00309458j -0.018491+0.0172924j -0.028332+0.01165j 0.0159243-0.00345353j -0.0230699-0.00725254j 0.0116276+0.0212836j 0.0199641-0.0301635j -0.0233259-0.00358812j -0.00861001+0.00536505j -0.00955063-0.0248184j 0.0238965-0.00771485j -0.00185395+0.000992826j -0.0267653-0.0109935j 0.0205571-0.014819j -0.00595006-0.0116096j -0.0123515-0.00773467j -0.00494399-0.00014065j 0.00267675+0.00818563j -0.00224535-0.0115287j 0.00245373-0.00945688j 0.00695284-0.00850688j 0.0204977+0.0111561j 0.00225581-0.00963207j -0.0166384-0.00829837j -0.000799028-0.000668282j 0.00129958-0.0017786j 0.00615579-0.00782044j 0.0173671+0.00591926j -7.89527e-05-0.015917j 0.0150745+0.0138941j -0.0316566+0.0228736j 0.0206476+0.00766075j -0.0122576-0.00453865j 0.00363953+0.0262211j 0.00176107-0.0130325j -0.0100643-0.00592791j -0.00556897+0.0033453j -0.0144075-0.0241342j 0.0157877+0.0111204j -0.000754541-0.00429114j -0.0146623+0.0070558j -0.00128753-0.0115652j -0.0200862-0.00798723j -0.0188854-0.00487417j 0.00678214-0.0194378j 0.0156074+0.00477459j -0.00441494+0.0155447j 0.0150887+0.00360374j -0.00829566+0.00178675j 0.0100819-0.0133902j -0.0101627-0.0123388j -0.00643246+0.0023768j -0.00291361-0.0178491j 0.0116385+0.00354279j -0.00487019-0.00126499j 0.0247987-0.0152227j 0.00381489+0.00328748j -0.00363915+0.0123294j 0.0254785-0.0136284j -0.000562483+0.00516575j -0.00752572+0.0190073j 0.0171855+0.000230677j 0.0128826+0.0339516j 0.00801901-0.012934j 0.00438903+0.0227943j -0.00531442+0.0135878j 0.0143379+0.00128961j 0.00628658-0.018327j -0.00842524+0.0100586j 0.0258946-0.0143431j 0.00376508-0.0213635j -0.00530782-0.0128418j 0.0289243-0.00816239j 0.0170233-0.0130573j 0.00869451-0.0158955j 0.0030377-0.0104994j 0.00757291+0.00893962j 0.0115345-0.0055206j -0.0062298+0.0094219j 0.00107014-0.000624621j -0.022517-0.0118132j 0.00449227+0.00619583j 0.0108527-0.00739398j 0.00628224+0.00318015j 0.0171838+0.0200273j 0.00667799-0.00126378j -0.00261278+0.00298072j 0.0140818-0.00783996j -0.00382798+0.0114384j 0.00196702-0.00553858j -0.014442-0.00646064j 0.00484629+0.0148527j 0.00166371+0.014326j -0.0150687-0.00358573j -0.0124549+0.0176204j -0.00825527+0.0444365j -0.0068877-0.00617764j -0.0158625+0.00364114j 0.00769655-0.0137863j -0.0074983+0.0186102j 0.000736876+0.0185998j 0.00917644+0.0116207j 0.0142447+0.00325677j 0.0108068-0.0132771j -0.000852189-0.00180017j 0.00158943+0.0143395j -0.00611666+0.00200833j 0.00532916+0.0246785j -0.0149722-0.00561155j 0.00644093+0.00471777j -0.0191244+0.0047554j -0.00648403+0.0024348j -0.00542663+0.0154741j 0.0330003-0.0162822j 0.00382199+0.00861086j -0.0124114+0.030391j -0.0150354+0.00648648j 0.00499151+0.0193836j -0.00763614+0.031057j -0.00777731+0.0107447j 0.0069636-0.011452j -0.000563724-0.00663644j 0.0294538+3.46518e-05j -0.0197322+0.0137474j 0.0137617+0.0054408j 0.00568114+0.0271709j 0.0015015-0.0130416j 0.0220763+0.0060305j 0.00785714-0.00540867j -0.00450457-0.038283j 0.0220494+0.00141228j 0.00750521-0.0262327j -0.00478691-0.0125344j 0.037822-0.0494771j -0.011983-0.0566438j -0.00948685+0.0372574j -0.000604763+0.0582599j -0.035738-0.00768927j -0.0575562+0.043908j -0.0382104+0.0291169j -0.0189725-0.0375963j 0.00685579-0.0287235j -0.00960341-0.0259459j 0.0398315+0.0235606j 0.00551705+0.016377j 0.0082302+0.016126j -0.0222019+0.0612655j -0.0227424-0.00166728j -0.00699058-0.0109568j -0.000745674-0.0651839j 0.0408638+0.00554989j 0.0484776+0.042629j 0.0409683-0.0162488j 0.023141+0.00945815j 0.0129477+0.00270688j 0.0365228+0.0192156j -0.00158576+0.00439227j 0.0260353+0.0227036j 0.0197058-0.0275089j 
-0.00698557+0.00225655j 0.011187+0.00386749j -0.00688421-0.038871j -0.0267181-0.0251052j 0.0161524-0.0115859j -0.00133506+0.0146814j -0.0273611-0.064236j -0.0253425+0.0166055j 0.0256409-0.0628561j -0.0207893+0.0280937j 0.0255143+0.00229727j 0.0587055-0.00705189j 0.0102345+0.0375155j 0.00312412-0.0126009j 0.000536023-0.00987688j -0.00530883+0.0234225j 0.00662867-0.0278081j 0.00759635+0.0356651j 0.0145736-0.00667694j 0.00269901+0.0194172j 0.0303588-0.0231495j -0.0105014+0.014227j -0.00951986+0.00442554j -0.00393528+0.0325477j -0.0474936-0.0442223j -0.0167128-0.0716057j 0.00121658-0.0110237j 0.0248518-0.00705041j 0.0175185-0.042584j 0.00856964-0.00220552j 0.0198739+0.0155211j 0.0253888+0.00528596j 0.000127992+0.0314704j -0.00932055-0.0274462j -0.00175665+0.00584387j 0.00890357+0.0101328j -0.0153763+0.00023563j 0.00398359+0.0210326j 0.0206262-0.0118007j -0.000945369+0.00162942j -0.0086141-0.0280002j 0.0192214+0.0363361j -0.00507981+0.00983566j -0.0110834-0.0274418j 0.00498297+0.0235418j -0.0339601-0.00318494j 0.0134897-0.0140323j 0.0259796+0.00191826j -0.0160148+0.00525899j -0.0196675-0.0145135j 0.0355102+0.00192216j -0.00849314+0.0286654j -0.0168819+0.00810802j 0.0281602+0.0166203j -0.030903-0.0328535j -0.00693602+0.0178614j 0.00101475-0.0432063j 0.0154064-0.0166405j 0.014139+0.0274393j -0.0222806+0.0223617j -0.0140469+0.0139519j 0.010793-0.0194511j -0.00276941+0.00153347j 0.0352105+0.00645123j 0.00515041+0.00470533j -0.0177642-0.0102228j -0.0161315-0.0227446j 0.00344977+0.0154395j 0.011868+0.0038136j -0.0348763-0.00623357j 0.00720808-0.00887986j -0.0149946+0.00749498j 0.0108516+0.00742098j 0.00348459-0.00263891j -0.00764677+0.01294j -0.00124359-0.00365639j 0.0148202-0.00141967j -0.00166733-0.00849775j 0.006098+0.0195263j 0.0108472-0.0191846j 0.00320786+0.0250777j -0.0306715-0.0371274j 0.00434859+0.0206277j -0.000766794+0.00491724j 0.0207529+0.0158989j -0.00768815+0.00330709j 0.000301563+0.0139978j 0.0336696-0.0188408j 0.0208537-0.00437334j -0.00986147-0.019116j -0.00155854+0.0296216j -0.0277841-0.00797557j 0.00798513-0.0011546j 0.00490218-0.0108504j 0.000391836+0.00401231j 0.00901712+0.00314907j 0.0191371-0.00934614j -0.00649677-0.0327574j 0.0121564-0.0117848j 0.00105424+0.0021435j -0.0119043-0.0138347j -0.0119169+0.0312313j -0.00202269-0.00828572j -0.026314-0.0157162j 0.0175758-0.0100117j -0.00276533+0.0240937j 0.0357588-0.0154623j -0.00250017-0.0171792j -0.0225831+0.0182576j -0.00399297+0.00149528j -0.0107485+0.00292425j -0.0108257-0.0162058j 0.0244718+0.00424161j -0.0156586+0.0119258j -0.00971363-0.0142917j 0.0030727-0.00371085j -0.00527256-0.0116195j 0.00235401-0.0293034j -0.0133237+0.0279473j 0.011287-0.00792725j 0.0380315+0.0146159j 0.0307837-0.00503565j -0.0421809-0.0242783j -0.00741528+0.0242947j 0.00718783-0.0245942j -0.0278364-0.00468322j -0.0121822+0.0252848j 0.0125064+0.010826j -0.00287116-0.0280143j 0.010892+0.0211598j 0.00692576-0.00830347j 0.0143869-0.00974739j 0.0137947-0.0140069j -0.0258317-0.0191534j -0.0121213+0.00432258j 0.0176484+0.0085642j -0.0261976-0.039971j -0.029912-0.00237514j -0.0131539+0.017979j 0.0285874-0.0420698j -0.00915727-0.0166272j -0.0156291-0.00930455j -0.0471159-0.0160479j 0.0089641-0.00302212j -0.0103842+0.00637102j 0.00357982+0.0200205j -0.0473974+0.0224503j -0.0421548-0.00483451j -0.0335445+0.0214208j -0.000162904+0.0569343j -0.00927549+0.014284j 0.0449634+0.0268105j -0.029676-0.0185957j 0.0181724-0.0266751j 0.00181742-0.0146404j -0.0254616+0.00485272j -0.0272956+0.0625161j -0.0399862-0.00809413j 0.0804606-0.0249218j 0.0126445+0.0455411j -0.00756491+0.0236463j 0.00818467+0.014354j -0.00505019+0.00128059j -0.00188376+0.0174119j 0.00416575-0.0388227j 0.0190199-0.0362051j 0.0234912+0.00765628j 0.0193052-0.110214j 0.0584207+0.0260259j -0.0218224-0.00292158j -0.0296692-0.0444128j 0.02673+0.0438185j 0.0598314-0.0231887j 0.00769203+0.0778776j -0.0143612-0.018549j 0.0236811+0.00140076j -0.0252759-0.0280056j -0.0677939+0.0377034j 0.0652103-0.00437994j -0.0199357-0.0982308j 0.0722546+0.10878j 0.0520169-0.0427367j -0.08791-0.00987525j 0.0401671+0.0381152j 0.0335122+0.0095109j -0.00078761-0.0447202j 0.0622193+0.0169965j -0.0365841-0.0133635j -0.0329+0.00656005j 
