-1.13615e-18+0.000148201j -1.75581e-19+0.00710089j 6.54153e-20-0.000153642j 6.59214e-20+0.0125694j 2.1794e-18-0.00409734j -5.13234e-18+0.00618642j -1.9712e-18+0.00209123j 3.49965e-19+0.000617415j -2.71941e-18-0.00588349j -4.2708e-18+0.00162843j -2.52449e-17+0.0158093j 1.47009e-17-0.00229702j -8.95459e-18+0.00323914j 1.06882e-18+0.00486777j -1.54879e-17+0.00309195j 2.78619e-17-0.00431673j -4.88459e-17-0.0120561j 3.43687e-17+0.00147903j -3.80746e-17+0.0128963j -5.30072e-16-0.00494145j -1.01787e-17-0.00856099j -3.377e-17-0.00252052j -2.47442e-16-0.00299259j 6.28023e-17+0.0049263j 1.93342e-18+0.00329313j -5.10286e-16-0.00785056j -9.42322e-17+0.000110354j 8.53894e-17+0.00723657j 2.99007e-17+0.00108929j -1.05138e-17+0.00134237j -5.01375e-17-0.00284397j 5.15222e-17-0.00132396j -3.14122e-17+0.00393078j 1.15633e-16-0.00360826j 4.8304e-17-0.00969429j 1.0453e-16-0.00569002j -6.44039e-16+0.00223481j 2.8369e-16-5.75066e-05j -1.94567e-17-0.00110967j -5.27822e-17-0.00273558j 3.10379e-17+0.000200241j 7.63629e-17-0.0014368j -4.61644e-17-5.02137e-05j 3.53696e-16+0.0100963j -3.79534e-17+0.00777291j -2.4514e-17+0.00211457j 7.9136e-17+0.000368715j 2.81761e-17-0.00174451j -1.74738e-16+0.00306105j -8.52734e-18-0.000199832j -6.01534e-16+0.00173414j -3.73083e-17-0.00894591j -9.7252e-17+0.00194086j 6.2288e-18-0.00649301j 1.56707e-16+0.00273641j -2.46904e-18+0.0038144j -3.16267e-17+0.00334158j 1.51259e-16+0.00413865j 3.05788e-17+0.00308584j -4.59071e-17+0.00394816j 3.56784e-17-0.000100078j -4.83497e-17-0.000654035j -6.36403e-16+0.00623803j -2.00389e-17+0.00160346j -1.5509e-16-0.00183902j 1.25954e-16+0.0032572j -5.77386e-16+0.00398459j -1.46893e-16+0.00157293j -9.59279e-17-4.50957e-05j 4.67607e-17-0.00578095j -1.80391e-16-0.00337179j -4.64196e-18-0.000242732j 4.19271e-17+0.000179896j 1.57485e-17-0.00119414j -2.35101e-17+0.000907669j -1.56658e-14-0.00591129j -3.15451e-16-5.43652e-05j -6.42203e-16+0.00823724j -7.15884e-17-0.00216503j 9.52674e-18-0.00269058j 5.60478e-16+0.00759416j -6.4135e-16-0.00406786j -9.40163e-17+0.000748815j 8.20375e-18-0.000610806j 1.74719e-17+0.00245378j 2.77073e-16-0.00278962j 1.00719e-16-0.00561726j 4.82978e-17-0.00100324j -5.99116e-17+0.00187066j -3.32916e-17+0.000215125j -1.1143e-17+0.00296296j -6.95426e-17-0.00528269j -1.62112e-16+0.00992613j 2.30527e-16-0.00760489j 1.00857e-16-0.00265947j 4.0441e-17+0.000300624j -7.5209e-17-0.00305584j -5.09767e-17-0.00452386j -1.79326e-16+0.00309064j 9.88015e-17-0.0061214j -4.35205e-16-0.00348457j -1.01169e-16+0.00848103j 4.82653e-17-0.00163946j 1.86174e-16+0.00651289j 1.82676e-16-0.00147924j 4.42811e-18-0.000722678j 8.95168e-18-0.00583827j -2.2356e-17-0.00211003j 1.8668e-16-0.00467678j 2.27148e-16-0.00753616j -4.62965e-17+0.00303191j -3.99754e-17+0.00667768j -4.56907e-17+0.00374834j 1.09634e-16+0.00306305j -1.24066e-17+0.000779787j 2.82196e-17+0.00469921j -4.53231e-17-0.00432881j 2.70021e-17+0.000355399j 9.93501e-17-0.00831682j -4.90091e-17+0.00101837j -1.11844e-17+0.00119881j 5.39832e-16-0.00466849j 5.57415e-17-0.00147807j 9.00913e-18-0.0086985j -4.46041e-17+0.0017331j -1.69857e-17+0.00729644j -3.68458e-17+0.00376816j -1.30002e-16+0.0023111j -1.11329e-17+0.00247172j 4.52069e-17-0.00205963j -3.45898e-17+0.00425039j -5.7485e-17+0.00893487j 2.03924e-17-0.000597238j -3.18573e-17+0.00191547j 1.1424e-16-0.00841591j 3.2267e-17-0.000542934j -8.00969e-17-0.00645508j -2.5971e-18-0.00547482j 1.66338e-17-0.00272805j -8.99178e-19+0.000825753j -4.00091e-16+0.00977136j -1.50759e-18-0.00655906j -6.09737e-18-0.00708061j -4.24106e-17-0.0149313j -4.3616e-17+0.0141388j 3.12049e-18-0.00765483j 2.77036e-20+0.00435954j -9.4283e-19-0.00399741j 1.33891e-17+0.00345338j 7.80586e-17-0.0147326j -9.91945e-18-0.00743352j -7.15784e-19-0.00345003j 1.24231e-18+0.00153013j 1.07137e-18-0.00694151j 1.01477e-18-0.00487929j 1.54442e-18+0.00156606j -6.04389e-19-0.0121363j -1.84848e-18+0.00445369j -1.39104e-18+0.00619527j 9.47997e-18-0.00263938j 
-7.7132e-18+0.00223795j -3.04516e-19+0.0033389j 2.45775e-18-0.00383016j -1.62007e-19+0.00666562j -3.86663e-19+0.00247548j -2.09952e-18+0.00241685j -8.55094e-18+0.00566957j 9.17096e-20-0.00226342j -2.6205e-19-0.000796999j 1.95074e-18-0.00516827j -1.10405e-17+0.00616999j 5.21696e-18-0.0031719j -1.31956e-17+0.00437204j -3.79862e-18+0.00550065j -2.02727e-17+0.00480084j 3.68189e-17-0.00403353j -3.68726e-17-0.00929775j -1.30344e-16-0.00694116j -1.80387e-17+0.00222718j -5.90485e-16-0.00501811j 5.78863e-18+0.00170866j -4.05541e-18+0.000488615j -1.58954e-16-0.0025593j 4.44262e-17+0.00159534j -4.22073e-18-0.000638885j -1.90669e-16-0.00286726j 1.43016e-17+0.00328199j -3.40435e-17-8.93917e-05j -6.84852e-18+0.00316491j -4.45939e-17+0.000198526j -4.46094e-17-0.00160464j -3.24103e-17+0.00315944j 4.45681e-17+0.00295412j -6.74381e-17+0.0021573j 8.68079e-18-0.00135252j 2.62725e-17+0.0011424j 1.22126e-15-0.00512939j -5.29599e-16-0.00147407j 9.93988e-17+4.34793e-05j -4.09623e-17-0.00297256j 4.48571e-17-0.00134988j 3.35907e-17-0.00539448j -1.50241e-17-0.00225892j -1.96764e-17+0.00279642j 1.04081e-16+0.00545389j -2.54705e-17-0.000484795j -7.79656e-18-0.000871118j -1.7883e-17+0.00169292j 1.33201e-17-0.000953342j -2.74554e-17-0.00103981j 3.55278e-16-0.00144899j -7.00602e-17+0.00366969j -5.96687e-17+0.00192077j -3.34903e-17-0.00444161j 4.3473e-16+0.00636061j -5.64114e-17+0.00186279j -6.6759e-17-0.000764371j 6.98455e-17+0.000517531j 7.64434e-18+0.00524224j -4.49321e-17+0.00207578j 6.05275e-16-0.0057262j -4.07798e-16-0.000247646j -2.53416e-17+0.000312367j 1.97538e-18-0.0020092j -1.71049e-18-0.001882j 1.41064e-16+0.00135508j 1.58001e-16-0.00136507j -4.86716e-17-0.0059655j -1.33828e-16+0.00122875j 4.18746e-17-0.00162398j -3.86237e-16-0.00576569j -4.91142e-17+0.000920107j 1.32099e-18+0.00434854j 6.05526e-17-0.00210617j -6.06532e-17-0.000671983j -1.12172e-14-0.00422019j -2.12741e-16+0.00533714j -5.56853e-16+0.00436611j -3.03115e-16+0.00483634j 1.48814e-16-0.000462712j -5.69946e-17-0.000989656j -6.4201e-16-0.00514802j -1.75962e-16+0.00313265j 2.29043e-19-0.00313614j -1.90067e-17-0.000649594j -1.74751e-16+0.00216926j -4.61658e-17+0.00100398j -3.31239e-17+0.00292579j -8.96468e-17+0.00560098j -1.10215e-18-0.000226564j 6.11567e-17+0.00127324j -3.25703e-17-0.00233952j -1.17058e-16+0.00209999j 4.12432e-17-0.00557275j -6.44006e-18-0.00282417j 2.08025e-16+0.00443478j 1.81651e-16+0.00315163j -7.86526e-17-0.00263572j -4.46959e-18-0.00194104j -3.18513e-17+0.00581234j -6.43985e-17+0.000205684j -1.9723e-17+0.00181514j -1.52124e-17+0.000237119j 2.22975e-16-0.000690302j 2.5412e-16+0.00651893j 5.27521e-18+0.00308738j -1.80615e-17-0.00260258j 2.65345e-16+0.00290753j 5.65593e-17-0.00462242j 7.17471e-17-0.000779392j -6.62792e-18-0.000413022j 3.86342e-17-0.00138916j 3.02924e-17-0.00348836j 5.40546e-17+0.000983005j 1.54962e-17-0.0015833j 1.68443e-17+0.00177173j -1.15636e-17-0.00404467j 2.88047e-19-0.0023199j 5.10975e-17-0.00443295j -7.58469e-17+0.00399365j -4.36072e-17+0.00493545j 3.27953e-16-0.00300678j 3.29258e-17-0.00151713j -1.34383e-17-0.00331063j -9.84699e-18-0.00426415j -4.34984e-18-0.00343852j 2.59794e-18+0.00120458j -2.36977e-16+0.00458785j -4.54199e-17+8.55809e-05j 2.61589e-17-0.00770348j 1.36727e-18-0.000277287j -4.6612e-17-0.000995853j -2.32009e-17-0.00425381j -1.18845e-17+0.0113526j 6.57231e-17-0.00312326j 2.42333e-17-0.000841339j -4.51438e-17-0.00375221j -1.66937e-17-2.7726e-05j -1.50722e-17+0.00298515j 5.67433e-18-0.00886049j -1.11283e-16+0.00316059j 1.45945e-17+0.00806803j 6.1386e-19-0.00423474j -2.17832e-17-0.00867169j -1.66926e-17+0.00449585j 1.37649e-18-0.00036166j 3.98315e-18+0.00268023j 6.60266e-18-0.000540896j 8.59462e-18+0.00654691j 4.71435e-17-0.00957233j 3.47709e-18+0.00190651j -1.89616e-18-0.00503363j 3.08812e-19-0.00121821j 1.81233e-18+0.00047535j 2.83857e-18-0.00358484j 5.2932e-18-0.003891j 3.36208e-19-0.00795497j -5.53095e-20-0.00103651j -9.45067e-19+0.00450689j 2.97455e-20+0.0004909j 
1.39686e-17-0.00330176j -1.14475e-18-0.00166303j -8.90184e-18+0.0057464j -1.16325e-18-0.0038858j 8.27701e-18-0.00568476j 1.71706e-19-0.00136635j 1.85583e-17-0.00754326j -4.37237e-18+0.00413096j 3.85516e-18-0.00193674j -1.23575e-17+0.00793279j 1.76131e-18-0.00176625j -6.73723e-18+0.0050875j 1.48906e-17-0.00520222j 1.02508e-17-0.00381475j 2.82682e-17-0.00613955j -4.7295e-17+0.00458499j 3.27067e-17+0.00925341j 1.96803e-16+0.0108882j 6.24327e-18+0.00206436j 7.11934e-16+0.00588363j -1.58284e-18-0.00739122j -9.6239e-18-0.00170521j 1.66089e-16+0.00281888j -4.57672e-17-0.00222311j 2.314e-18+0.00252352j -1.16287e-17-0.000457867j -8.29343e-17-0.00285639j 9.34448e-17+0.00623966j 3.32563e-17-0.00415212j 6.36779e-17-7.1192e-06j 4.71329e-17+0.00259266j 7.62009e-17-0.00547542j -8.76583e-17-0.00209894j 1.5054e-16-0.00384096j 3.35988e-17-0.00208618j -3.64034e-20-0.00485366j -1.94893e-15+0.00887714j 7.97629e-16+0.00385871j -7.60007e-17+0.000447281j 1.23231e-17+0.0034109j -3.74246e-17+0.000598002j -9.84764e-17+0.00629547j 1.34856e-16+0.00445182j 1.53283e-16-0.000296803j -1.97566e-16-0.00584051j 3.9028e-17+0.00212475j 1.68168e-17+0.000565826j 4.23991e-17-0.00391258j -1.33415e-16+0.00361599j 6.14866e-17+0.00121987j -6.53492e-16+0.00219973j 8.49349e-17-0.0084158j 1.51813e-16-0.00401384j 4.65797e-17+0.00365998j -5.68696e-16-0.00830074j 7.52663e-17-0.00365273j 9.05902e-17+0.00327392j -2.20601e-17+0.000753075j -6.71919e-18-0.00422652j 3.64547e-17+0.00028032j -9.56987e-16+0.00838069j 6.90097e-16-0.00110921j -3.16849e-16+0.00307339j -3.15596e-17+0.00553022j -4.71633e-17+0.00113029j -8.59828e-17+0.00027323j -2.08116e-16+0.00170463j -1.76228e-17+0.00866648j 1.32445e-16-0.00192415j -5.2215e-17-0.00175866j 4.00436e-16+0.00585998j 5.68872e-17-0.000938363j 1.59655e-17-0.00316606j -6.84917e-17+0.00198812j 5.95235e-17-0.000469907j 9.79647e-15+0.00370673j 1.1077e-16-0.00757033j 3.97076e-16-0.00141239j 4.42322e-16-0.0082834j -2.05714e-16+0.00149123j 2.99033e-16+0.00427198j 3.50291e-16+0.00359089j 1.22753e-16-0.00346277j -2.5424e-17+0.00478676j 6.4521e-17+0.0051297j 4.22082e-16-0.00470763j 1.21612e-16-0.00352614j 9.57241e-17-0.00608831j 9.53128e-17-0.00392318j -1.68009e-17-0.00097753j -1.03488e-16+0.000597363j 1.26973e-17+0.00176324j 6.05313e-17+0.00180087j 9.73701e-17+0.00311424j 7.90894e-17+0.00412706j -2.95753e-16-0.00829488j -2.94708e-16-0.00530423j 1.24682e-16+0.00174453j -8.44272e-17+0.00498504j 7.46838e-17-0.0127145j 9.25845e-17-0.00299619j 1.35445e-16-0.00270271j 4.96433e-17-0.000275055j -1.21597e-16+0.00295786j -1.43003e-16-0.00554824j 7.71747e-18-0.00571727j 3.12218e-17-0.000606653j -3.76333e-16-0.00520531j 2.91649e-17+0.00458296j 4.96292e-17-0.00471331j -7.71078e-18+0.00382384j -8.90248e-17+0.00484697j -8.67769e-17+0.0072632j -1.31593e-17+0.000442193j -3.55441e-17+0.00331914j -1.03795e-17+0.000346091j -3.52378e-18+0.0034516j 8.65198e-18+0.000426512j -3.52663e-17+0.00407529j 1.18423e-16-0.00872832j 6.5408e-17-0.00304898j -3.72463e-16+0.0030985j -4.01677e-17+0.00354061j 3.3155e-17+0.000964278j -1.29116e-17+0.0031051j -1.90775e-18+0.00922363j -3.35736e-17+0.00210458j 3.58777e-16-0.00740713j 6.91393e-17+0.00377036j -2.99714e-17+0.00904931j -3.29316e-17+0.0042053j 4.68109e-17+0.0036469j 3.13905e-17+0.00893653j 1.84902e-17-0.0149492j -4.29732e-17+0.00153321j -1.46742e-17-0.00206418j 1.99195e-17+0.00144876j 2.84332e-17-0.00450581j 2.53206e-17-0.00420372j -2.12953e-17+0.0128926j 7.38679e-18-0.000978708j -5.6283e-18-0.0162948j -2.81459e-18+0.00376898j 1.442e-17+0.00669387j 3.9914e-18-0.00065323j 7.88919e-18-0.00364341j -2.0094e-18+0.000520123j 9.99764e-20-0.001092j -1.32112e-18-0.00732681j -4.26207e-17+0.00832407j -4.48244e-19-0.00724536j -1.85526e-18+0.0057876j -2.65202e-18+0.00223926j 4.95875e-18-0.00429585j -6.42415e-18+0.00382059j -1.52824e-17+0.00693311j -1.31919e-18+0.0061298j -6.93109e-18+0.00389937j 1.48837e-18-0.00392554j 8.40702e-18-0.00215334j 
6.78706e-18-0.00156194j 4.55493e-19-0.0163577j -1.69858e-18+0.00244736j -4.47185e-19-0.0294696j -3.84319e-18+0.00696594j 1.16094e-17-0.0136738j 8.74146e-18-0.00745879j -1.00547e-18-0.000179697j 5.86172e-18+0.0126029j 7.48202e-18-0.000125235j 5.64167e-17-0.0357219j -3.29077e-17+0.00583193j 2.77559e-17-0.00899666j -2.56362e-18-0.0140081j 4.30004e-17-0.00883702j -7.67198e-17+0.0108191j 1.1803e-16+0.0293769j 5.53319e-18+0.00101558j 8.58702e-17-0.027231j 1.37762e-15+0.0125964j 1.7639e-17+0.0168381j 7.21644e-17+0.00476089j 5.73101e-16+0.00736824j -1.47831e-16-0.0099598j -1.13152e-18-0.00635436j 1.17624e-15+0.0181015j 1.91664e-16-0.00300067j -1.61697e-16-0.0159227j -5.95401e-17-0.00404812j 4.58025e-17-0.00269166j 1.24142e-16+0.00600742j -8.53585e-17+0.000960603j 4.13101e-17-0.00989986j -1.93329e-16+0.00563171j -1.11512e-16+0.0203113j -2.19696e-16+0.0111561j 5.31554e-16-0.00170953j -2.21578e-16+0.000188172j -5.4728e-17+0.00176446j 1.40695e-16+0.00714636j -9.49217e-17+0.00104937j -1.38068e-16+0.00649088j 3.88037e-17+0.000885355j -6.91442e-16-0.0217624j 3.09396e-17-0.0183217j 5.70794e-17-0.00421694j -1.41919e-16+0.000158641j -4.58802e-17+0.00284751j 3.59943e-16-0.0060363j 2.14845e-17+0.00110766j 9.49474e-16-0.00235276j 1.21655e-16+0.0155561j 1.85301e-16-0.00410858j 8.98365e-18+0.0157175j -5.66569e-16-0.00915311j 4.31798e-17-0.00761571j 9.72737e-17-0.00662787j -3.53884e-16-0.00853373j -6.2383e-17-0.0102494j 1.21283e-16-0.00991834j -3.88845e-16+0.00351849j 2.84577e-16+0.00200719j 1.33302e-15-0.0131616j 4.45352e-17-0.00293246j 3.06735e-16+0.0051888j -3.67976e-16-0.00775501j 9.49638e-16-0.00633397j 3.3307e-16+0.000637801j 2.82629e-16-0.000576339j -1.10829e-16+0.0133683j 6.27835e-16+0.0106803j 4.40267e-17-0.000279699j -8.60474e-17-0.00431912j -7.34047e-17+0.00390248j 9.27382e-17-0.000600516j 3.81071e-14+0.0143592j 7.9344e-16-0.00312013j 1.68357e-15-0.0198269j 3.11821e-16+0.00167794j -1.10967e-16+0.00480281j -1.08969e-15-0.0145526j 1.81233e-15+0.0122114j 3.36136e-16-0.00370141j -5.88123e-18+0.00285076j -4.2193e-17-0.00599892j -4.76264e-16+0.00451959j -1.78962e-16+0.0105914j -8.65805e-17+0.000947346j 1.76867e-16-0.00862101j 7.1001e-17+0.000336558j -1.05408e-17-0.00726415j 1.61542e-16+0.011749j 4.11109e-16-0.021538j -5.14836e-16+0.0194065j -2.13828e-16+0.0064958j -1.94132e-16-0.00230929j 4.68661e-17+0.00404914j 1.34613e-16+0.0107445j 3.67675e-16-0.00547991j -1.66682e-16+0.00968936j 8.34277e-16+0.00746009j 1.4923e-16-0.0164953j -9.16606e-17+0.00281738j -5.64543e-16-0.0123569j -5.85695e-16-0.00292143j -1.50189e-17+6.49031e-05j -5.3587e-18+0.0141706j -1.16654e-16+0.00258512j -4.25195e-16+0.0122123j -5.21153e-16+0.0168588j 9.27231e-17-0.00675314j 6.18352e-17-0.012645j 8.07925e-17-0.00578346j -2.62533e-16-0.00701317j 1.74466e-17-0.000955575j -6.94044e-17-0.0109373j 9.84182e-17+0.0113717j -5.1754e-17+0.00205692j -2.29766e-16+0.0188418j 1.3583e-16-0.00286874j 4.37777e-17-0.00696316j -1.22493e-15+0.0108547j -1.26938e-16+0.0029763j -1.33845e-17+0.0195529j 1.00339e-16+0.00075453j 3.12276e-17-0.0132066j 7.61355e-17-0.009333j 3.73397e-16-0.00656981j 4.16163e-17-0.00633076j -1.04043e-16+0.00925648j 7.24541e-17-0.00931761j 1.39479e-16-0.0167038j -2.81157e-17+0.00233133j 6.99809e-17-0.0108648j -2.70188e-16+0.0185443j -7.9441e-17+0.00298187j 1.94776e-16+0.0157947j 1.70392e-17+0.0120676j -2.15639e-17+0.00315808j -1.14881e-18+0.00369129j 8.6386e-16-0.0213144j -3.60378e-18+0.00930013j 1.09823e-17+0.0164804j 9.76918e-17+0.0350018j 9.61951e-17-0.0310921j -7.39771e-18+0.0160654j -6.83638e-18-0.0115328j -5.23327e-18+0.00845996j -3.2569e-17-0.0111367j -1.82914e-16+0.0350222j 1.92901e-17+0.0144693j 2.76822e-18+0.00994104j -2.56528e-18-0.00228731j -2.90168e-18+0.0140166j -3.59918e-18+0.0116323j -6.10113e-18-0.00115208j 1.18743e-18+0.0292686j 3.76658e-18-0.00859997j 3.52079e-18-0.0151354j -1.95235e-17+0.00517895j 
5.66003e-18-0.00153306j 4.26607e-19-0.00491825j -1.75978e-18+0.00254738j 5.18047e-20-0.00935962j -2.78005e-19-5.7066e-05j 2.8943e-18-0.00343812j 6.12853e-18-0.00454599j -4.94218e-20+0.000918156j 8.37695e-19+0.00305087j -1.84767e-19+0.00328355j 1.54539e-17-0.0101418j -7.66099e-18+0.00186341j 1.55868e-17-0.0040034j -5.95425e-20-0.00720571j 1.89231e-17-0.00405455j -3.30617e-17+0.00387212j 3.96044e-17+0.00998199j 7.68465e-17+0.004229j 2.31181e-17-0.00584929j 5.31029e-16+0.00467226j -1.02508e-18+0.00274603j 1.74289e-17+0.000462105j 1.63479e-16+0.00253013j -4.61697e-17-0.00122805j 3.0263e-18-0.000837082j 3.69019e-16+0.00572956j 4.16907e-17-0.00382109j -1.88251e-17-0.00482642j -1.11102e-17-0.00258371j 3.18859e-17-0.000371204j 4.447e-17+0.000938742j 3.89201e-18-0.00150908j -1.27012e-17-0.00383869j 8.86353e-18-0.000931561j -3.84011e-17+0.00422413j -4.38406e-17+0.00176596j -7.22594e-16+0.00245917j 3.44722e-16-0.000324889j -1.24002e-16-0.000427732j 6.48167e-17+0.00282536j -5.4031e-17+0.0020271j 1.11529e-17+0.00502052j -8.21526e-17+0.000659948j -9.0252e-17-0.005015j -3.41101e-17-0.00553288j 1.41302e-17-0.000798969j 1.71871e-19+0.00116399j 2.92077e-18-2.62484e-05j 7.84002e-17-0.00111836j 1.40773e-18+0.000962146j -1.38885e-16+0.000931458j 7.1837e-17-7.47147e-05j -6.43296e-18-0.000392639j 2.44788e-17+0.0053759j -3.50909e-16-0.00523095j 4.67606e-17-0.000583636j 4.85811e-17-0.00119943j -1.14836e-16-0.00158335j -7.14019e-18-0.00638867j 5.30401e-17-0.00409601j -3.70109e-16+0.00397425j 2.10582e-16+0.00134234j 2.97864e-16-0.00305555j 1.66161e-17-0.00066839j 4.14111e-17+0.0026051j -1.95531e-16-0.00274988j -1.26466e-16+0.00115341j 9.82862e-17+0.00418035j 1.45217e-16-0.000752696j -3.31997e-17+0.00444205j 3.96687e-16+0.00606646j 4.6709e-17-0.000960423j -1.34546e-17-0.00555322j -5.91053e-17+0.00233663j 6.57047e-17+0.00161205j 1.31326e-14+0.00492458j 3.14283e-16-0.00389418j 7.20065e-16-0.0070285j 2.18744e-16-0.00238688j -1.13399e-16-0.000306252j -1.40552e-16-0.0016007j 9.15629e-16+0.00672416j 2.31772e-16-0.00306794j 1.62407e-17+0.00202433j -2.09951e-17-0.00287693j -7.92015e-18-0.000272345j -7.07899e-18+0.00097012j -9.74727e-18-0.000592387j 9.29486e-17-0.00728605j 1.6406e-17+0.00119319j -3.28202e-17-0.00285308j 5.10684e-17+0.00297431j 1.65511e-16-0.00538517j -1.54809e-16+0.00791249j -5.37638e-17+0.00198229j -1.452e-16-0.00164964j -9.78456e-17-0.00161884j 4.74958e-17+0.00353321j 7.15695e-17-0.000372515j 1.08276e-17-0.000658759j 5.23634e-17+0.00201593j -7.03453e-17-0.00127887j -1.08241e-17-0.000210794j -3.22375e-16-0.00110715j -3.54905e-16-0.00767785j -1.13253e-17-0.00118781j 1.12263e-17+0.00534358j -1.88951e-16-0.00125098j -1.31087e-16+0.00496773j -1.67588e-16+0.00522934j 1.46523e-17-0.00228446j -6.54109e-18-0.00130975j 6.23899e-18+0.00068615j -9.187e-17-0.00219277j -3.28016e-18+0.00029965j -2.50533e-17-0.00358945j 2.3409e-17+0.00479097j -7.61898e-18+0.00396009j -6.79533e-17+0.00504276j 5.36611e-17-0.000493181j 3.05214e-17-0.00674067j -3.17237e-16+0.00314907j -3.19761e-17+1.63544e-05j 6.51017e-19+0.00543007j 2.63848e-17+0.00543249j 3.59829e-19-0.000983104j 1.89883e-17-0.00392547j 1.60824e-16-0.00265011j 2.55382e-17-0.00316266j -3.09605e-17+0.00712261j 1.90606e-17-0.00284638j 4.43237e-17-0.00110271j 1.11698e-17+0.00080767j 1.80123e-17-0.00921082j -8.70594e-17+0.00463004j -3.14217e-17+0.00319889j 6.95592e-17+0.00584995j 1.38008e-17+0.00365797j 1.16042e-17-0.00218448j -3.45411e-18+0.00620281j 2.00746e-16-0.00514758j -8.14909e-18-0.00200007j 5.076e-19+0.00490993j 2.89549e-17+0.0108686j 2.40639e-17-0.00790943j -3.56092e-18+0.00360795j -7.88178e-18-0.00540921j -1.0204e-17+0.00189431j -1.07094e-17-0.00635279j -5.57127e-17+0.011245j 1.89684e-18+0.00225627j 1.78967e-18+0.00476732j -6.10854e-19+0.000473666j -1.80691e-18+0.0025687j -1.55015e-18+0.00364981j -3.44565e-18+0.00170845j -2.34796e-19+0.00996863j 1.22475e-18-0.00119792j 1.52982e-18-0.00528452j -4.29698e-18+0.000813764j 
