-0.00405637-6.09087e-18j 0.00854676-2.37215e-18j 0.00373353+5.04702e-19j 0.0113342+2.02527e-18j 0.000448338+5.90763e-18j -0.00779828-1.85686e-18j -0.00793434+1.83171e-18j 0.0053737+1.26359e-18j 0.00455262+2.59108e-18j 0.00231142+2.70655e-17j -0.0023624-7.05346e-18j 0.0070271+2.5559e-18j 0.00210915+1.68626e-17j -0.00545352+6.52928e-19j -0.0028545-4.27732e-18j 0.00144544-2.12063e-18j -0.00129208-1.66039e-17j 0.00835442-6.27027e-18j -1.56731e-05-8.29623e-18j 0.00397675+8.26832e-18j -0.010266-2.96692e-17j -0.00551117-6.74522e-17j -0.000500583-1.09138e-16j 0.0038894+4.98004e-17j -0.00510009-5.70449e-17j 0.000802376+2.6306e-17j -0.000829365-6.85325e-18j 0.000396265+3.03044e-17j -0.000987372+3.28438e-17j -0.00136157-9.64789e-17j 0.00641265-2.2785e-15j 0.00392712-1.81153e-17j 0.00519188+1.22336e-17j 0.00242805+5.66193e-17j -3.3662e-05+2.3565e-17j -0.00399077-4.03008e-17j -0.00418112-2.01265e-17j 0.00872295+1.47889e-16j 0.00399561-1.02364e-16j 0.00209407-4.29317e-16j -0.000523509-3.61888e-16j 0.00325336+4.97278e-15j 0.00125984-6.99373e-17j -0.00163605+3.28466e-17j 0.00556897+3.11231e-18j -0.00250479+7.05662e-18j -0.00545624+8.49397e-17j -0.00217117-2.7782e-17j 0.0131959-7.46168e-17j 0.00886718+1.33279e-17j 0.00106288-4.43909e-17j 0.00278786-1.38419e-17j -0.00439023+3.91798e-16j 0.00581892-6.09077e-18j -0.000960353-4.26642e-18j 0.00175027-1.03594e-17j -0.00354596+8.82606e-17j -0.0104023+5.04685e-19j -0.0052782-2.89273e-17j 0.00448822-1.92328e-17j 0.00402693-1.75331e-17j -0.00671145-6.06035e-18j -0.00544625-4.66293e-18j -0.00630848-6.50272e-18j 0.00456662-9.69636e-19j -0.00841397-2.08065e-18j 0.00881142+3.35258e-18j -1.3859e-05-3.46327e-18j 0.0114533+2.31746e-18j -0.00411241-1.43237e-18j 0.00858817+1.59869e-18j 0.00421881+2.72189e-18j 
-0.00289916-8.78781e-17j 0.00612803+1.75413e-16j 0.00264675+7.57221e-17j 0.00802128+2.29317e-16j 0.000328192+1.40386e-17j -0.00551153-1.57621e-16j -0.0055766-1.55581e-16j 0.00350639+8.90534e-17j 0.00298921+7.77976e-17j 0.00176194+7.46003e-17j -0.00177992-5.98624e-17j 0.00503438+1.47228e-16j 0.00146044+5.24979e-17j -0.00402255-1.20089e-16j -0.00174893-4.23046e-17j 0.00159441+6.58363e-17j -0.0013211-6.53165e-17j 0.00635353+1.92962e-16j -0.000518553-4.03756e-17j 0.00355975+1.35937e-16j -0.00716028-2.20899e-16j -0.00355874-1.36923e-16j -0.000471781-9.72884e-17j 0.00243274+9.29463e-17j -0.00416249-1.81088e-16j 0.000330568+1.93433e-17j -0.000448893-1.23971e-17j 0.000383563+3.69128e-17j -0.000485154+1.83538e-17j -0.000635363-7.55022e-17j 0.00464592-1.52037e-15j 0.00295588+7.76188e-17j 0.00344926+9.81709e-17j 0.00221918+1.23557e-16j -0.000169026+6.71843e-18j -0.00229765-7.4208e-17j -0.00369937-1.4833e-16j 0.00630006+2.91371e-16j 0.00271286-1.80101e-18j 0.00169289-2.55881e-16j -0.00058998-2.8834e-16j 0.00236217+3.68468e-15j 0.000635032-4.2724e-17j -0.00199038-6.48366e-17j 0.00431843+1.39509e-16j -0.0016551-3.73391e-17j -0.00411664-6.50459e-17j -0.00115885-3.85158e-17j 0.00921173+2.025e-16j 0.0068427+2.25986e-16j 0.000608726-2.05278e-17j 0.00230394+6.81727e-17j -0.00320997+1.89683e-16j 0.00441201+1.32257e-16j -0.000823186-3.20325e-17j 0.00128177+3.05433e-17j -0.00259235-1.26715e-17j -0.00738505-2.10306e-16j -0.00395158-1.41631e-16j 0.00336613+8.89685e-17j 0.00289531+7.12506e-17j -0.00478636-1.41779e-16j -0.00398597-1.21699e-16j -0.00442103-1.28625e-16j 0.00306842+8.01374e-17j -0.00597547-1.72052e-16j 0.00628364+1.8277e-16j 7.03695e-08-2.13402e-18j 0.00814931+2.34859e-16j -0.00292975-8.501e-17j 0.00616737+1.79805e-16j 0.00302118+8.91682e-17j 
-3.47498e-16+1.75672e-16j 7.29339e-16-3.72896e-16j 3.22991e-16-1.58632e-16j 9.82521e-16-4.79641e-16j 3.72801e-17-2.05116e-17j -6.77075e-16+3.28969e-16j -6.93407e-16+3.3032e-16j 5.08942e-16-1.85535e-16j 4.28477e-16-1.59808e-16j 1.82033e-16-1.1562e-16j -1.89084e-16+1.15223e-16j 6.00249e-16-3.06021e-16j 1.87518e-16-8.47072e-17j -4.49042e-16+2.53801e-16j -2.86873e-16+8.25101e-17j 4.22283e-17-1.41839e-16j -5.28881e-17+1.12088e-16j 6.60099e-16-4.15804e-16j 7.24085e-17+7.22987e-17j 2.36377e-16-2.7351e-16j -9.05181e-16+4.19613e-16j -5.27392e-16+1.85008e-16j -2.6311e-17+3.77727e-17j 3.83647e-16-1.19446e-16j -3.61702e-16+2.93908e-16j 1.04047e-16-4.59858e-19j -9.19628e-17+1.56088e-17j 1.93601e-17-3.13265e-17j -1.16644e-16+1.16289e-17j -1.65742e-16+1.12851e-17j 5.4024e-16-2.86568e-16j 3.14753e-16-1.91122e-16j 4.82781e-16-1.87939e-16j 1.37675e-16-1.7345e-16j 1.81894e-17+2.1922e-17j -4.225e-16+9.45385e-17j -2.54822e-16+2.81451e-16j 7.37731e-16-3.87035e-16j 3.63062e-16-1.52872e-16j 1.5087e-16-1.18389e-16j -1.34751e-17+5.31379e-17j 2.73336e-16-1.46111e-16j 1.46506e-16-1.70964e-17j -2.08006e-17+1.86759e-16j 4.27917e-16-2.8892e-16j -2.34219e-16+8.94032e-17j -4.35881e-16+2.66926e-16j -2.43116e-16+3.85614e-17j 1.16238e-15-5.40484e-16j 6.86191e-16-4.55331e-16j 1.12994e-16-2.47246e-17j 1.93559e-16-1.64696e-16j -3.65603e-16+2.00323e-16j 4.61694e-16-2.87738e-16j -6.23839e-17+6.09029e-17j 1.45459e-16-8.0152e-17j -2.95342e-16+1.61754e-16j -8.98352e-16+4.43492e-16j -4.26124e-16+2.53879e-16j 3.61479e-16-2.16724e-16j 3.42476e-16-1.76825e-16j -5.76466e-16+2.89186e-16j -4.52981e-16+2.49056e-16j -5.53184e-16+2.6082e-16j 4.19618e-16-1.70183e-16j -7.26345e-16+3.59006e-16j 7.56888e-16-3.79623e-16j -2.63737e-18-8.07999e-19j 9.86477e-16-4.90859e-16j -3.53673e-16+1.76764e-16j 7.31471e-16-3.76065e-16j 3.60551e-16-1.83544e-16j 
-0.00387566-2.94328e-18j 0.00811509-7.88117e-18j 0.0036237-1.95484e-18j 0.0110365-5.44969e-18j 0.000408135+5.14199e-18j -0.00761262+3.30578e-18j -0.0078265+6.73238e-18j 0.00600593-1.66466e-18j 0.0050398-4.6262e-20j 0.0019218+2.32274e-17j -0.00201864-4.75465e-18j 0.00668276-2.31011e-18j 0.00213775+1.4278e-17j -0.00488507+4.47616e-18j -0.00348673-2.69043e-18j -8.26369e-05-4.12276e-18j -0.000197709-1.36213e-17j 0.00698489-1.21354e-17j 0.00130794-6.55726e-18j 0.0019287+3.46082e-18j -0.0102701-2.09924e-17j -0.00625697-5.94609e-17j -0.00018101-1.002e-16j 0.00462114+4.41621e-17j -0.00352383-4.8189e-17j 0.0014+2.42836e-17j -0.00116755-6.08998e-18j 0.000116959+2.75046e-17j -0.00151843+3.05049e-17j -0.00218165-8.89149e-17j 0.00596349-2.10831e-15j 0.0033634-1.96441e-17j 0.00564234+8.42816e-18j 0.00105835+4.96344e-17j 0.000345839+2.20941e-17j -0.00525914-3.57704e-17j -0.00214076-1.42893e-17j 0.00816322+1.30652e-16j 0.00419015-9.68545e-17j 0.00148913-3.98232e-16j 6.25613e-05-3.33351e-16j 0.0030121+4.58956e-15j 0.00189573-6.48399e-17j 0.000577781+3.31802e-17j 0.00443903-1.53535e-18j -0.00274551+7.88036e-18j -0.00464742+8.25056e-17j -0.003099-2.5065e-17j 0.0131807-7.71483e-17j 0.00715488+5.35794e-18j 0.00140909-4.13672e-17j 0.00185164-1.52948e-17j -0.00400638+3.64837e-16j 0.00489964-1.00153e-17j -0.000560846-3.01011e-18j 0.0015919-1.07889e-17j -0.00323677+8.39671e-17j -0.0100683+7.23414e-18j -0.00457587-2.28366e-17j 0.00387544-2.10667e-17j 0.00380269-1.88883e-17j -0.00643962-1.18277e-18j -0.00495995-5.04843e-19j -0.00625622-2.02415e-18j 0.00487275-3.49251e-18j -0.00813856+3.55755e-18j 0.00845543-2.69769e-18j -3.9253e-05-3.21026e-18j 0.0110382-5.35108e-18j -0.00395385+1.37496e-18j 0.00812926-4.26291e-18j 0.00401539-2.87716e-19j 
-3.13537e-17-2.6294e-17j 6.61958e-17+5.58138e-17j 2.87098e-17+2.37434e-17j 8.70629e-17+7.1791e-17j 3.51858e-18+3.0701e-18j -5.98515e-17-4.92388e-17j -6.06827e-17-4.94411e-17j 3.9245e-17+2.77701e-17j 3.33758e-17+2.39195e-17j 1.86194e-17+1.73056e-17j -1.8887e-17-1.72461e-17j 5.43981e-17+4.58042e-17j 1.59805e-17+1.26787e-17j -4.30084e-17-3.7988e-17j -2.00679e-17-1.23498e-17j 1.50195e-17+2.123e-17j -1.27122e-17-1.67769e-17j 6.71966e-17+6.2236e-17j -3.59819e-18-1.08214e-17j 3.56555e-17+4.09379e-17j -7.81377e-17-6.28062e-17j -3.99929e-17-2.76913e-17j -4.65057e-18-5.65369e-18j 2.76844e-17+1.78783e-17j -4.29668e-17-4.39911e-17j 4.53726e-18+6.88298e-20j -5.42459e-18-2.33627e-18j 3.75062e-18+4.68884e-18j -6.12046e-18-1.74057e-18j -8.20935e-18-1.68911e-18j 4.99961e-17+4.28924e-17j 3.13764e-17+2.86064e-17j 3.83386e-17+2.813e-17j 2.20833e-17+2.59613e-17j -1.2537e-18-3.28121e-18j -2.70456e-17-1.41502e-17j -3.7191e-17-4.21265e-17j 6.78736e-17+5.793e-17j 2.99048e-17+2.28813e-17j 1.75309e-17+1.77201e-17j -5.52553e-18-7.95349e-18j 2.54e-17+2.18693e-17j 7.91906e-18+2.55892e-18j -1.82728e-17-2.79534e-17j 4.5363e-17+4.32446e-17j -1.84347e-17-1.33815e-17j -4.36609e-17-3.99525e-17j -1.40892e-17-5.77173e-18j 1.00493e-16+8.08977e-17j 7.20009e-17+6.81523e-17j 7.18113e-18+3.70069e-18j 2.36829e-17+2.46511e-17j -3.4429e-17-2.99836e-17j 4.67121e-17+4.30675e-17j -8.36061e-18-9.11572e-18j 1.37399e-17+1.19969e-17j -2.78059e-17-2.42107e-17j -8.00641e-17-6.63802e-17j -4.20256e-17-3.79996e-17j 3.57767e-17+3.24385e-17j 3.12439e-17+2.64665e-17j -5.18046e-17-4.32843e-17j -4.27371e-17-3.72777e-17j -4.81599e-17-3.90386e-17j 3.39583e-17+2.54724e-17j -6.47743e-17-5.37348e-17j 6.80116e-17+5.68206e-17j -3.87567e-20+1.20938e-19j 8.82775e-17+7.347e-17j -3.1722e-17-2.64574e-17j 6.65826e-17+5.6288e-17j 3.26498e-17+2.74722e-17j 
-0.00239921-5.55477e-18j 0.00522434+1.10992e-18j 0.00202043+1.5289e-18j 0.00601499+4.97132e-18j 0.000332423+4.27602e-18j -0.00407468-3.7362e-18j -0.00387631-1.17137e-18j 0.000280752+2.2582e-18j 0.000398893+2.99404e-18j 0.00232002+1.97509e-17j -0.00219018-5.77836e-18j 0.00426028+4.05396e-18j 0.00084005+1.23994e-17j -0.00430764-1.42669e-18j 0.000836152-3.59781e-18j 0.00572072-4.28291e-19j -0.00421094-1.24219e-17j 0.00825684-1.29295e-18j -0.00440712-6.32751e-18j 0.0085716+7.80043e-18j -0.00453794-2.38232e-17j 3.58645e-05-4.84579e-17j -0.00128431-7.64653e-17j -0.000708115+3.56496e-17j -0.00750126-4.20007e-17j -0.00163096+1.83666e-17j 0.000756546-4.89975e-18j 0.0011042+2.13867e-17j 0.00132767+2.28407e-17j 0.00212257-6.74317e-17j 0.00433632-1.58841e-15j 0.00361515-1.1228e-17j 0.000804379+9.93373e-18j 0.00562989+4.08102e-17j -0.00127652+1.62872e-17j 0.00244718-2.88336e-17j -0.00863662-1.61371e-17j 0.00572819+1.06106e-16j 0.00112481-7.03225e-17j 0.00293948-2.98811e-16j -0.00218041-2.53014e-16j 0.00224448+3.47238e-15j -0.00155536-4.86936e-17j -0.00808491+2.15437e-17j 0.00622541+4.31554e-18j -0.000310284+4.26283e-18j -0.00510793+5.73132e-17j 0.0021218-1.96795e-17j 0.00590132-4.80782e-17j 0.00962368+1.26809e-17j -0.000679666-3.08042e-17j 0.00434835-8.4409e-18j -0.00322252+2.72013e-16j 0.00563593-2.11754e-18j -0.00175389-3.42994e-18j 0.00130246-6.63699e-18j -0.0026+6.04115e-17j -0.00572228-2.93713e-18j -0.00467494-2.20761e-17j 0.00402702-1.18182e-17j 0.00253086-1.09276e-17j -0.00387925-6.37541e-18j -0.00403127-5.10228e-18j -0.00297068-6.47382e-18j 0.00100701+5.85404e-19j -0.00464601-4.11521e-18j 0.0050901+5.15601e-18j 7.8274e-05-2.41157e-18j 0.00645765+5.25849e-18j -0.00235039-2.31096e-18j 0.00533326+3.9053e-18j 0.0025467+3.26141e-18j 
1.24498e-17-3.00058e-17j -2.81932e-17+6.36929e-17j -9.28157e-18+2.70952e-17j -2.6802e-17+8.19255e-17j -2.15557e-18+3.5035e-18j 1.77008e-17-5.61897e-17j 1.48859e-17-5.64205e-17j 1.70969e-17+3.16904e-17j 1.26177e-17+2.72961e-17j -1.81403e-17+1.97486e-17j 1.64421e-17-1.96807e-17j -2.27729e-17+5.22702e-17j -1.75023e-18+1.44685e-17j 2.92814e-17-4.33507e-17j -2.05035e-17-1.40932e-17j -6.08416e-17+2.42269e-17j 4.39208e-17-1.91452e-17j -6.40751e-17+7.10217e-17j 5.10289e-17-1.2349e-17j -8.4303e-17+4.6717e-17j 1.37254e-17-7.16724e-17j -2.12877e-17-3.16004e-17j 1.29922e-17-6.4518e-18j 2.29386e-17+2.04021e-17j 6.7641e-17-5.02012e-17j 2.19453e-17+7.85464e-20j -1.1911e-17-2.66608e-18j -1.12994e-17+5.35075e-18j -1.91301e-17-1.98628e-18j -2.97619e-17-1.92755e-18j -2.59815e-17+4.89474e-17j -2.70348e-17+3.26447e-17j 1.03382e-17+3.2101e-17j -5.60673e-17+2.96262e-17j 1.46702e-17-3.74441e-18j -4.34821e-17-1.61477e-17j 8.42828e-17-4.80734e-17j -3.33667e-17+6.61078e-17j 2.09327e-18+2.61114e-17j -2.61444e-17+2.02216e-17j 2.32931e-17-9.07626e-18j -1.36972e-17+2.49565e-17j 2.28014e-17+2.92016e-18j 8.75259e-17-3.18995e-17j -5.10754e-17+4.93493e-17j -5.88931e-18-1.52706e-17j 3.85482e-17-4.55925e-17j -3.28191e-17-6.58651e-18j -1.84335e-17+9.23178e-17j -7.79778e-17+7.77732e-17j 1.19042e-17+4.22311e-18j -3.98488e-17+2.81311e-17j 2.07294e-17-3.42163e-17j -4.32954e-17+4.91473e-17j 1.66944e-17-1.04026e-17j -8.46971e-18+1.36904e-17j 1.67105e-17-2.76285e-17j 2.69382e-17-7.5751e-17j 3.42032e-17-4.33639e-17j -2.96842e-17+3.70178e-17j -1.40874e-17+3.02027e-17j 1.95514e-17-4.93947e-17j 2.61053e-17-4.25401e-17j 1.05452e-17-4.45495e-17j 5.62129e-18+2.90683e-17j 2.19919e-17-6.13204e-17j -2.56347e-17+6.48418e-17j -9.59856e-19+1.38011e-19j -3.14825e-17+8.38416e-17j 1.16716e-17-3.01923e-17j -2.9299e-17+6.4234e-17j -1.35443e-17+3.13504e-17j 
-0.00121225-2.84814e-17j 0.00251609+5.62514e-17j 0.00115806+2.43457e-17j 0.00354235+7.37491e-17j 0.000118842+4.75372e-18j -0.00245162-5.07104e-17j -0.00255507-4.99028e-17j 0.00225847+2.86596e-17j 0.00187711+2.50986e-17j 0.000476178+2.50823e-17j -0.000527446-1.95214e-17j 0.00207663+4.74008e-17j 0.000722074+1.75608e-17j -0.00138611-3.85502e-17j -0.00142158-1.37665e-17j -0.000663795+2.10616e-17j 0.000390055-2.16679e-17j 0.00175008+6.17277e-17j 0.000985702-1.33128e-17j -0.000212161+4.40096e-17j -0.00341344-7.21867e-17j -0.00238916-4.67708e-17j 7.2949e-05-3.57603e-17j 0.00183987+3.19147e-17j -0.000514213-6.05284e-17j 0.000713954+7.30027e-18j -0.000528697-4.26547e-18j -7.74582e-05+1.31094e-17j -0.00072558+7.25241e-18j -0.00106626-2.82389e-17j 0.00179404-5.82507e-16j 0.000882578+2.41859e-17j 0.00206199+3.20415e-17j -0.000218806+4.20297e-17j 0.000272926+3.13148e-18j -0.0022753-2.55029e-17j 0.000138508-4.84806e-17j 0.00247875+9.97076e-17j 0.00147299-4.8063e-18j 0.000242774-9.99299e-17j 0.000264843-1.07572e-16j 0.000900155+1.38904e-15j 0.000894574-1.66131e-17j 0.00111385-1.94714e-17j 0.00100411+4.49442e-17j -0.00101231-1.17033e-17j -0.00120706-1.73871e-17j -0.00141587-1.35202e-17j 0.00437229+6.19689e-17j 0.00166381+7.31459e-17j 0.000612274-8.42772e-18j 0.000225247+2.1328e-17j -0.00117108+7.7115e-17j 0.00124485+4.22343e-17j -1.99463e-05-1.04663e-17j 0.000462887+9.38382e-18j -0.000946507-4.25309e-19j -0.00320564-6.75374e-17j -0.00122764-4.6692e-17j 0.00103225+2.77857e-17j 0.00116988+2.21643e-17j -0.00202606-4.5795e-17j -0.0014452-3.92871e-17j -0.00205657-4.15879e-17j 0.00174622+2.57032e-17j -0.00258896-5.53556e-17j 0.00266067+5.88513e-17j -2.36149e-05-8.28564e-19j 0.0034941+7.55412e-17j -0.00124745-2.73676e-17j 0.00250946+5.78263e-17j 0.00124921+2.87566e-17j 
0.00379648+7.80257e-18j -0.00814894-7.97881e-19j -0.00332805-1.89909e-18j -0.00999827-6.25648e-18j -0.000479138-6.26486e-18j 0.00682263+4.77306e-18j 0.00670313+9.84531e-19j -0.00246445-2.91485e-18j -0.00223044-4.05888e-18j -0.00300682-2.88904e-17j 0.0029129+8.26878e-18j -0.00666891-5.29377e-18j -0.00161335-1.81097e-17j 0.00606194+1.53378e-18j 0.000436941+5.12418e-18j -0.00566+9.5174e-19j 0.00426031+1.80812e-17j -0.010754+2.84526e-18j 0.00390762+9.17602e-18j -0.0092274-1.08965e-17j 0.00825028+3.42157e-17j 0.00224087+7.11033e-17j 0.00134329+1.12772e-16j -0.000977036-5.2347e-17j 0.00874317+6.13276e-17j 0.00111285-2.71067e-17j -0.000327688+7.19649e-18j -0.00114084-3.14945e-17j -0.000768091-3.37373e-17j -0.00131742+9.94987e-17j -0.00648284+2.34501e-15j -0.00481952+1.70024e-17j -0.00285298-1.42379e-17j -0.00598479-5.98419e-17j 0.00114385-2.40881e-17j -0.000520572+4.23431e-17j 0.00936924+2.31829e-17j -0.0086676-1.55733e-16j -0.00264332+1.04135e-16j -0.00346554+4.41289e-16j 0.00214596+3.73309e-16j -0.00332837-5.12464e-15j 0.000857284+7.19066e-17j 0.00783136-3.22177e-17j -0.00780715-5.71836e-18j 0.00130755-6.49307e-18j 0.00677147-8.51915e-17j -0.00098289+2.89586e-17j -0.0106653+7.21776e-17j -0.0121753-1.769e-17j 0.000163341+4.55203e-17j -0.00499875+1.28293e-17j 0.00466293-4.01921e-16j -0.00738842+3.7737e-18j 0.00194855+4.9251e-18j -0.00187468+9.97631e-18j 0.00376374-8.95273e-17j 0.00935488+3.33563e-18j 0.00631477+3.20105e-17j -0.00541548+1.79311e-17j -0.00390087+1.65268e-17j 0.00620146+8.75799e-18j 0.0058143+6.96936e-18j 0.00523103+8.96715e-18j -0.00277452-4.80527e-19j 0.00758225+5.26477e-18j -0.00813925-6.75446e-18j -6.35727e-05+3.56112e-18j -0.0104392-6.65505e-18j 0.00377636+3.0125e-18j -0.00826243-4.91652e-18j -0.00399401-4.4e-18j 
-3.70127e-17+3.58088e-17j 7.66707e-17-7.60106e-17j 3.55266e-17-3.23353e-17j 1.08773e-16-9.77693e-17j 3.56832e-18-4.18105e-18j -7.53351e-17+6.70565e-17j -7.87435e-17+6.73319e-17j 7.15507e-17-3.78191e-17j 5.93665e-17-3.2575e-17j 1.36857e-17-2.35679e-17j -1.53943e-17+2.34868e-17j 6.33114e-17-6.23789e-17j 2.24114e-17-1.72666e-17j -4.13523e-17+5.17344e-17j -4.56644e-17+1.68187e-17j -2.46238e-17-2.89123e-17j 1.49953e-17+2.28478e-17j 5.04655e-17-8.47569e-17j 3.40334e-17+1.47373e-17j -1.20464e-17-5.57518e-17j -1.05594e-16+8.55333e-17j -7.58973e-17+3.77117e-17j 3.11212e-18+7.69954e-18j 5.88693e-17-2.43477e-17j -1.16848e-17+5.99097e-17j 2.36839e-17-9.37367e-20j -1.72589e-17+3.18168e-18j -3.14377e-18-6.38555e-18j -2.38653e-17+2.37041e-18j -3.51769e-17+2.30033e-18j 5.42896e-17-5.84135e-17j 2.57901e-17-3.8958e-17j 6.49867e-17-3.83092e-17j -1.04355e-17-3.53557e-17j 9.45818e-18+4.46855e-18j -7.37746e-17+1.92706e-17j 9.74756e-18+5.73705e-17j 7.51727e-17-7.88926e-17j 4.60827e-17-3.11612e-17j 5.88956e-18-2.41323e-17j 9.76126e-18+1.08315e-17j 2.71971e-17-2.97829e-17j 2.93732e-17-3.4849e-18j 4.0381e-17+3.80687e-17j 2.80331e-17-5.88931e-17j -3.19569e-17+1.82238e-17j -3.51705e-17+5.44097e-17j -4.62794e-17+7.8603e-18j 1.35201e-16-1.10171e-16j 4.68793e-17-9.2814e-17j 1.98656e-17-5.03983e-18j 4.46039e-18-3.35715e-17j -3.51955e-17+4.08335e-17j 3.60436e-17-5.8652e-17j 4.52757e-19+1.24143e-17j 1.38938e-17-1.63381e-17j -2.8449e-17+3.29716e-17j -9.82609e-17+9.04007e-17j -3.60923e-17+5.17502e-17j 3.02882e-17-4.41768e-17j 3.55857e-17-3.60437e-17j -6.19413e-17+5.89473e-17j -4.34002e-17+5.07671e-17j -6.34729e-17+5.31651e-17j 5.48329e-17-3.46899e-17j -7.93431e-17+7.31793e-17j 8.13454e-17-7.73817e-17j -7.98439e-19-1.64701e-19j 1.06966e-16-1.00056e-16j -3.81611e-17+3.60314e-17j 7.63925e-17-7.66565e-17j 3.80954e-17-3.74134e-17j 
3.08826e-16-4.07237e-17j -6.39439e-16+8.64435e-17j -2.96744e-16+3.67735e-17j -9.08742e-16+1.11189e-16j -2.96597e-17+4.75492e-18j 6.29488e-16-7.62603e-17j 6.58399e-16-7.65735e-17j -6.01899e-16+4.30099e-17j -4.99216e-16+3.70461e-17j -1.12581e-16+2.68027e-17j 1.27107e-16-2.67105e-17j -5.28082e-16+7.09407e-17j -1.87685e-16+1.96365e-17j 3.43207e-16-5.88353e-17j 3.85279e-16-1.91272e-17j 2.13675e-16+3.28806e-17j -1.3094e-16-2.59837e-17j -4.15473e-16+9.63902e-17j -2.91396e-16-1.676e-17j 1.11019e-16+6.3404e-17j 8.83645e-16-9.72732e-17j 6.38838e-16-4.28878e-17j -2.76362e-17-8.75634e-18j -4.96275e-16+2.76895e-17j 8.99194e-17-6.81327e-17j -2.0117e-16+1.06603e-19j 1.46112e-16-3.61838e-18j 2.77003e-17+7.262e-18j 2.02356e-16-2.69576e-18j 2.98455e-16-2.61606e-18j -4.52063e-16+6.6431e-17j -2.13004e-16+4.43051e-17j -5.46064e-16+4.35673e-17j 9.41563e-17+4.02085e-17j -8.10398e-17-5.08188e-18j 6.23681e-16-2.19156e-17j -9.17434e-17-6.52448e-17j -6.26265e-16+8.9721e-17j -3.86596e-16+3.54383e-17j -4.6268e-17+2.74445e-17j -8.46061e-17-1.23182e-17j -2.26386e-16+3.38708e-17j -2.4897e-16+3.96322e-18j -3.48953e-16-4.32938e-17j -2.2895e-16+6.69765e-17j 2.6862e-16-2.07251e-17j 2.90278e-16-6.18777e-17j 3.91899e-16-8.93917e-18j -1.1313e-15+1.25293e-16j -3.83754e-16+1.05553e-16j -1.67964e-16+5.73157e-18j -3.26566e-17+3.81793e-17j 2.92607e-16-4.64381e-17j -2.97034e-16+6.67023e-17j -5.78093e-18-1.41183e-17j -1.15475e-16+1.85805e-17j 2.36523e-16-3.74972e-17j 8.20596e-16-1.02809e-16j 2.98523e-16-5.88532e-17j -2.504e-16+5.02402e-17j -2.96668e-16+4.09908e-17j 5.16978e-16-6.70381e-17j 3.60753e-16-5.77351e-17j 5.30889e-16-6.04623e-17j -4.60376e-16+3.94512e-17j 6.6258e-16-8.32235e-17j -6.78934e-16+8.80028e-17j 6.80808e-18+1.87307e-19j -8.93041e-16+1.13789e-16j 3.18546e-16-4.09768e-17j -6.36975e-16+8.71779e-17j -3.17773e-16+4.25485e-17j 
-0.000669801-4.75391e-18j 0.00136962+7.96594e-18j 0.000662727+3.59899e-18j 0.00204109+1.09513e-17j 5.74781e-05+1.27678e-18j -0.00142004-7.57607e-18j -0.00151115-7.09384e-18j 0.00160058+4.30287e-18j 0.00131637+3.91493e-18j 0.000147113+6.33107e-18j -0.000194915-3.54285e-18j 0.00113474+7.16268e-18j 0.000448562+4.22635e-18j -0.000634152-5.55534e-18j -0.00109275-2.42956e-18j -0.000959049+2.86081e-18j 0.000635064-4.79952e-18j 0.000563396+8.37906e-18j 0.00107995-2.76057e-18j -0.000874284+7.2328e-18j -0.00207275-1.34553e-17j -0.00172122-1.34838e-17j 0.000160598-1.5998e-17j 0.0013828+9.57372e-18j 0.00026178-1.44609e-17j 0.000650775+3.66375e-18j -0.000443921-1.29905e-18j -0.000148676+4.90572e-18j -0.0006336+4.30282e-18j -0.000945534-1.36505e-17j 0.000925106-3.10075e-16j 0.000330335+1.73571e-18j 0.00141519+5.87992e-18j -0.000631379+1.17221e-17j 0.000303759+2.78516e-18j -0.00184236-7.70027e-18j 0.00082679-9.05638e-18j 0.00130034+2.91495e-17j 0.000964619-1.08161e-17j -7.29012e-05-5.69921e-17j 0.000374051-5.1443e-17j 0.000458383+6.93895e-16j 0.000774305-9.33292e-18j 0.00148177+4.07293e-19j 0.000197961+6.85953e-18j -0.000701896-1.00879e-18j -0.000438005+5.85888e-18j -0.0011969-4.71634e-18j 0.00264753+1.66035e-18j 0.00038627+1.19803e-17j 0.000497553-5.61522e-18j -0.000204129+1.74137e-18j -0.000570877+4.99586e-17j 0.000420725+5.55505e-18j 0.000133328-1.94738e-18j 0.00022323+3.4428e-19j -0.000461783+8.65975e-18j -0.00182359-9.79575e-18j -0.000489264-9.66532e-18j 0.000403295+2.15007e-18j 0.000628248+1.49853e-18j -0.00113046-7.27488e-18j -0.000699919-6.18806e-18j -0.00122889-6.70529e-18j 0.00117104+3.6512e-18j -0.00147072-8.27537e-18j 0.00148489+8.91065e-18j -2.35735e-05-4.63022e-19j 0.00196912+1.12414e-17j -0.000699231-4.1312e-18j 0.00135567+8.58791e-18j 0.000683969+4.46113e-18j 
