-0.0202416+0.00429076j -0.000162244-0.0138546j 0.00242335-0.00245827j 0.00232005+0.00986455j -0.00960244+0.00210238j -0.0110521-0.00694013j -0.0131649-0.00661565j -0.000520043-0.00281679j 0.00652011+0.000832993j -0.000520804-0.00163335j 0.00745283+0.0081743j 0.00156736+0.00357859j 0.00416017-0.0021506j -0.000744214-0.00462746j 0.0137165+0.00558204j 0.0107848+0.00898198j -0.0140538+0.00510136j 0.0118695-0.017863j 0.000366037-0.00278116j -0.00501379-0.0138155j -0.0016607-0.00523101j 0.0036652-0.0134137j 0.00247159-0.00345591j 0.00782188-0.00425906j -0.00625118+0.00179743j 0.00379293+0.00884551j -0.00202436-0.00286328j 0.00533576-0.00979882j 0.00114335+0.00878001j 0.00639693+0.00840651j -0.00981215-0.0013991j -0.00329235+0.0104576j 0.0194914-0.0155969j -0.00386317+0.0179535j -0.0152702-0.00592081j -0.00168428+0.00650022j -0.0161444-0.000384386j 0.00923067+0.0148712j -0.00212167-0.00230846j 0.00529003+0.0032627j 0.0267904-0.00177221j 0.00367795+0.00944266j 0.00783055+0.00134072j 0.00654875+0.00558518j -0.00125755+0.00188025j 0.00183699+0.00761543j -0.0027448+0.00769083j -0.0037693+0.00783224j -0.00199684+0.0100836j 0.000568504+0.00099708j -0.00680489+0.0174059j 0.00777608-0.00657229j -0.000250523-0.00388215j -0.00673131+0.0020447j 0.0059631-0.000808984j 0.00996565+0.0147099j -0.0194428+0.00608992j 0.00867593+0.015143j -0.0328572-0.00720128j 0.0050568-0.00143964j 0.0106087-0.0348892j 0.0130968+0.00272382j -0.00199548-0.0283307j -0.00807109+0.000836541j -0.00707853+0.0183121j -0.00171743-0.00411491j 0.00331194-0.00440176j 0.00128407-0.000418873j 0.00591799-0.0101156j -0.0237335-0.00328853j -0.00790614+0.00888831j 0.0110998-0.0114761j 0.0110304-0.00441784j 0.00489868-0.0172543j -0.0110779+0.00909159j 0.0120347-0.00348706j 0.0012449-0.0100277j -0.00655467-0.00439372j 0.00294776-0.00026898j -0.00546972+0.00889507j 0.00705968-0.0143701j 0.0146859+0.0155912j -0.00509352-0.00559457j -0.000901675-0.0084086j -0.00764914+0.0327173j -0.0166927-0.00518515j -0.0152674+0.0131763j -0.017828+0.00637125j -0.0178826-0.00514916j 0.0014988+0.00568749j -0.00170243-0.0100272j 0.0392956+0.0153633j -0.0171835-0.0265938j -0.0053895-0.0098675j -0.0156781+0.0170256j 0.00537638-0.0156943j -0.0263907+0.0337643j -0.000881327-0.00251013j 0.0110128-0.007896j -0.00393257+0.00201837j -0.00996476+0.00194193j -0.0194416+0.00486808j -0.0058802-0.0301148j -0.0133305+0.00185995j 0.0135039-0.00219521j -0.00423365-0.00361417j 0.00781119+0.00552335j 0.00450382-0.0170618j 0.0154921+0.0159936j -0.0145365+0.0055159j -0.00210992+0.0056214j 0.00560542-0.0199372j 0.00770636+0.00200241j -0.00790472+0.00316682j 0.00534103-0.00346825j -0.00210839-9.05056e-05j 0.0040058+0.00788321j -0.00139626-0.0325245j -0.00458979+0.0120861j 0.00965109-0.000786902j -0.00678591+0.00243883j 0.00447404+0.00268017j 0.0141685-0.0152856j 0.0037089-0.0163222j -0.0106492+0.00512684j -0.00903944-0.0238991j -0.000946222-0.00080839j 0.00686968+0.00913686j -0.0107573+0.00602996j 0.00612768+0.0034265j -0.00890584-4.35061e-06j -0.00397554+0.0017143j -0.0356316-0.00391839j 0.0360951-0.0110717j -0.0210941+0.0174497j -0.0591803+0.00877765j 0.00464085+0.0214809j 0.00851677+0.0161164j -0.0140733+0.000571372j -0.00764196-0.0270344j 0.0258018-0.0209296j -0.0244936+0.0278878j -0.0609003+0.00595393j -0.00670926-0.0327459j 0.0140528+0.0165336j -0.00229732-0.00501212j 0.0169299+0.0171781j 0.00716066-0.0140108j 0.0134978-0.00429227j 0.0413591+0.0148283j 0.00228264-0.00963521j -0.0002521-0.0417055j -0.00226565+0.0138017j -1.91187e-05+0.00394117j -0.00181143-0.00884363j 0.00435834-0.0391679j 0.0247197-0.0105302j 0.014605+0.0197186j -0.0183651+0.000932404j 0.0288805-0.00823262j -0.0139958+0.0268363j 0.016462-0.026709j -0.0340893-0.0166201j -0.00911663-0.00979121j -0.00556358-0.00415613j -0.027133+0.0412229j 0.0287491-0.00609731j 0.00201705-0.0406261j -0.0102571+0.0031149j -0.0420859-0.0239911j 0.0318844-0.0345647j 0.00241979+0.0604816j -0.0127536+0.0353934j -0.00323118-0.00757324j -0.0105945+0.0319869j 0.0252098-0.0429868j 0.00304104-0.00274811j 0.0107623-0.0110073j 0.00735388-0.015176j -0.0251502+0.0136504j 0.0115809-0.00811337j 0.0253548-0.00497399j -0.000476897-0.00267347j 0.0545042+0.0483916j 0.0569442+0.101522j -0.0169315-0.00410269j 0.0276976+0.0304989j 0.10209+0.0734424j 0.12229-0.100249j 
-0.00245727-0.00997593j 0.0162381-0.0081714j -0.00961646-0.00713852j 0.0104302+0.00560533j -0.00459942+0.00377955j -0.00135354+0.0030691j -0.00457239+0.0084132j 0.000380934+0.000686153j 0.00109451-0.00371038j 0.000344872+0.000866339j -0.00192119-0.00244091j -0.0118687-0.0137908j 0.00973044+0.0111414j 0.0036792-0.00285705j 0.00114317+0.000392484j 0.00424225-0.00238025j 0.00500675-0.011886j -0.000847227-0.00713218j 0.00257566+0.0057275j 0.00790605+0.00372112j -0.000594206-0.00168726j -0.00213529-0.00826232j -0.00127466-0.00301709j 0.00142216-0.00249883j 0.0035692+0.000764474j 0.0100642-0.00473649j -0.000105273-0.00193119j -0.00156712+9.40149e-05j 0.012405-0.00415895j 0.00122736-0.00313599j 0.000333358+0.0200501j 0.0134753-0.011467j -0.00674776-0.0070643j 0.00172091+0.0128404j -0.00766339-0.0116689j 0.00483252-0.00891935j -0.0180672+0.00212629j 0.011529-0.000141658j 0.00708739-0.00343909j 0.000141543-0.00150403j -0.00885922-0.00946856j -0.000329744-0.00290178j -0.00325271-0.00300404j -0.000305333-0.00375828j 0.00161903+0.00404961j 0.0017453-0.002695j -0.000147514+0.000817359j 0.00259221-0.00108255j 0.000651246+0.00338142j 0.0169248+0.00348111j 0.0184312-0.00663347j -0.000422063+0.00260658j -0.0111289+0.0151803j 0.00102194+0.0156956j -0.0123226-0.00218694j 0.00385095+0.0152659j -0.0165672+0.00819833j 0.00227712+0.0108044j -0.0101783+0.00573943j -0.00294073-0.00883271j 0.000269267-0.00273587j 0.00465728-0.00905094j 0.0164537-0.00416616j 0.00206799-0.0114265j -0.00850092+0.00452611j -0.0153141-0.000450988j 0.00859617-0.00387118j -0.00671379+0.0111312j -0.00698217-0.00329541j -0.000823897-0.0131268j -0.000780029+0.0152963j 0.00518649+0.00333947j 0.00402762+0.00215309j 0.00421942-0.00389786j -0.00270822+0.0153888j -0.00903141-0.00335825j -0.0110331+0.0137356j 0.0037983+0.00889527j -0.0125391-0.00217752j -0.00161361+0.0276895j -0.000585712-0.0182646j 0.000884926-0.00908945j 0.00759965-0.00598424j -0.014549-0.00628722j 0.00735322+0.00710526j 0.0155851+0.00806803j 0.0151758-0.0101888j -0.0098028+0.00774715j -0.0225907-0.0205657j -0.0219961-0.0210048j -0.00157546+0.0199556j -0.000977741-0.00197822j -0.00308428+0.0100385j -0.000958323-0.0088681j 0.0245488-0.0336137j -0.0154646+0.0144263j -0.00864895-0.00274875j 0.00472403-0.00417118j 0.0103912-0.00558753j 0.00401783+0.00720057j 0.00544134-0.0294727j -0.00601742-0.00557659j 0.0178485-0.0111982j -0.00190129-0.00187691j -0.00186739-0.000778783j 0.00434316+0.00841348j -0.00916999+0.00414756j 0.00560858-0.0109494j -0.00443722-0.00863266j 0.00719599+0.00223753j 0.00700275-0.00563685j -0.0168363+0.00794724j -0.010058+0.0123786j 0.0139694+0.00576252j -0.00923515+0.0114323j -0.00214418-0.0117005j -0.0046591-0.00600253j 0.020773-0.0136051j 0.000177613-0.0246756j 0.001722+0.0164046j -0.000423022-0.00111478j 0.0300928-0.0106828j -0.027824+0.00648728j -0.0042102-0.00210982j -0.00738485+0.00378845j 0.0100484+0.0037055j 0.0122288+0.000993756j 0.00189795+0.00714414j -0.0131266-0.0213799j -9.13006e-05-0.00222131j 0.00462695-0.00747324j 0.0219493+0.00350341j 0.00286935+0.0104228j -0.0069364-0.00942145j -0.0203128+0.0137793j 0.0128237+0.0389184j -0.000483145+0.000421108j 0.0133069-0.00155807j -0.00816565+0.00320761j -0.0308363+0.014031j -0.0383917-0.000510328j 0.0307302+0.00157765j -0.00955862+0.0420298j -0.0513006+0.00388975j 0.028381-0.0244495j -0.00568651+0.00812576j 0.0518645-0.0119834j -0.0135022-0.00760998j -0.0259535-0.00827379j 0.0477119-0.032165j -0.0100388-0.00399703j -0.0416777+0.0104067j 0.00415502-0.00151723j -1.02404e-05-0.00118564j -0.000522196-0.00273093j -0.029119+0.00764482j 0.00068137-0.00703647j 0.0112817-0.0136431j 0.0284597+0.0235416j -0.0126927-0.0147709j 0.0126669+0.0112103j 0.0100909-0.0208978j 0.0243199+0.0286215j -0.0156344+0.0305169j 0.00788562-0.0116799j 0.0177534+0.03221j 0.010032-0.0679618j -0.010802+0.0519538j 0.0254432+0.00318356j -0.0393154+0.0448552j 0.00183604-0.0217457j 0.0497121+0.000391908j 0.0116559+0.00671348j -0.013367-0.00254843j 0.0164853+0.0234602j -0.0325264-0.00823311j 0.0087393+0.00653767j 0.00307301+0.0022751j -0.00875372-0.0400681j 0.0188083+0.0298351j -0.0160795-0.00310164j -0.00742242-0.0643109j -0.0245994-0.0927806j -0.0237254-0.0381517j 0.0402581-0.00714587j 0.0559826+0.0686251j 0.0394515+0.0320224j -0.129543+0.101163j 0.100326+0.0748634j 
-0.00942264-0.028319j 0.0207935-0.0166583j -0.0159479+0.00235901j 0.00876421-0.0104582j 0.00650661-0.00472668j 0.00223454-0.0134318j -0.0165776-0.00157748j -0.00478845-0.000178357j 0.00399626+0.00592294j 0.00561286+0.00517222j -0.00339037-0.000845442j -0.0131047-0.0172577j 0.00626218+0.00570009j 0.0217036-0.00649086j 0.00939106-0.0020907j 0.0161001-0.00773027j 0.00519814-0.0210249j -0.0132989-0.0213402j 0.00978684-0.00424147j 0.00185711-0.0125945j -0.0159873+0.0204545j -0.0149033+0.00598854j -0.0131818-0.00150825j 0.0178301-0.0169856j 0.00847182-0.00370632j 0.0133959-0.0362173j 0.00163414+0.00157646j -0.0201924+0.00384687j -0.00674721+0.00466253j -0.0123541-0.0283359j 0.00209272+0.0110112j 0.00802148-0.0114829j 0.0100194-0.0269411j -0.0281819-0.000965257j 0.00364898-0.010241j 0.00690832-0.00713554j -0.0298423+0.0265533j 0.0162062+0.00494509j -0.0111609-0.0157495j -0.0110286+0.0072665j -0.0434915-0.0241841j -0.0109972+0.000880447j -0.0123438-0.0236722j -0.0194794-0.0115293j 0.00522575+0.0231043j -0.00367029+0.00419184j -0.00803808+0.0127579j -0.0103929+0.00567114j -0.00823874+0.00943579j 0.0479471-0.000461032j 0.0116002+0.00325941j 0.0078012+0.019462j -0.00686777+0.0349769j 0.0026296+0.0223201j -0.00467774-0.00484522j -0.00183321-0.00834473j -0.0264363-0.0353664j 0.0134-0.000567035j 0.00419588-0.0237288j -0.00759942-0.0153975j -0.040788+0.0496714j -0.0353968+0.00645793j -0.0139091+0.000777758j 0.0261933-0.0119953j 0.00622465+0.0101125j -0.055424+0.0149155j -0.0120138+0.00918955j -0.0249394+0.00190858j -0.00666396+0.0330045j 0.056393-0.013596j -0.00348151+0.0137103j -0.0304185+0.0166585j -0.0114602+0.0186037j -0.0145681+0.0175126j -0.00322808+0.0094802j -0.031204+0.031269j -0.0676324+0.0458365j 0.00657818+0.0148655j -0.0709862-0.0017741j -0.0656405+0.0362667j 0.0116184-0.039864j 0.0399949-0.0147611j 0.00298897-0.0503382j -0.00823466+0.0330543j 0.000598233-0.0424492j 0.0731175+0.0113996j 0.0470123+0.03591j 0.04926-0.0306048j 0.0217301+0.0147973j -0.104321-0.0479207j 0.0511985+0.0263228j -0.0588612-0.0663437j 0.0400634+0.0946819j 0.0340276+0.0017052j -0.0239574-0.0630054j -0.0321328-0.0120125j -0.0108911+0.0106648j 0.0603401-0.048134j -0.0116948-0.0173187j 0.0224433+0.0243901j 0.00254814-0.00595259j 0.00188452-0.0185036j 0.0159584+0.0305232j 0.0137097+0.0107201j -0.0265237+0.00277083j 0.0130227+0.0235671j -0.0181851+0.00610986j -0.0793723+0.0590741j -0.0316619-0.0198297j 0.0352759-0.0208086j 0.0109374-0.00384311j -0.00960678-0.0163918j 0.0333884+0.0195751j 0.0693352+0.0630835j 0.0737167+0.0157039j 0.00461815-0.0477919j -0.0123187-0.07005j -0.0328034+0.101628j -0.0343111-0.0711423j 0.0210817-0.0418719j 0.0101517+0.0735835j 0.0157837-0.072905j -0.0620615+0.0211239j 0.0545996-0.00707934j 0.141505-0.10124j -0.0425366+0.0253116j -0.0172153+0.0830156j -0.00118454-0.0110853j -0.0322319-0.0189296j -0.0131943-0.039978j 0.016569-0.0106485j 0.0234861-0.0285748j 0.0486997+0.071358j -0.0574045-0.0515092j 0.0311988+0.0460997j -0.0281981-0.0518162j -0.0156508+0.00332253j 0.037978+0.0418222j -0.0141524+0.0346659j -0.0223448-0.0299514j -0.0276508-0.030759j 0.0529928+0.01165j 0.036668+0.0198097j 0.0280149+0.0276818j 0.0225119+0.0112544j -0.00768135-0.0220073j -0.00330933-0.0712285j 0.0185073+0.04931j -0.00698839+0.0142079j -0.0226754-0.0348459j 0.0173496+0.0337477j -0.0254793+0.00946061j 0.00538607+0.00821732j -0.00907197+0.00309026j 0.0178149+0.0218487j -0.019738-0.00979419j -0.0637455-0.0106668j -0.042273-0.0757997j -0.00649156+0.0510384j -0.0312118-0.00692847j -0.0254592-0.0608495j -0.0303169+0.0718245j 0.0752664-0.0797553j -0.0234018-0.0356968j 0.0143867-0.0244824j 0.0201592+0.0360086j -0.0258599-0.0444447j -0.0028077+0.00323916j 0.0544357+0.0307337j -0.0319199-0.0445482j -0.0114964+0.0783549j 0.0161735-0.0173031j -0.00953991-0.0314328j -0.0115179-0.0113417j 0.00129051-0.0448109j 0.0317335+0.0202616j -0.0236971+0.0129804j 0.00960216+0.0290876j 0.0343863+0.0343393j 0.0335281-0.0230983j 0.0150781+0.0282902j 0.00687013+0.0109872j 0.0416962-0.0242988j 0.136363+0.00381795j -0.0792545-0.0386567j 0.0771869+0.0265115j -0.0987312+0.130028j -0.00425875-0.0184385j 0.0212706+0.0212154j 
0.0237111-0.0274769j 0.02139+0.030701j -0.00168597+0.00352634j -0.0168822-0.00307858j -0.00539238+0.000483967j -0.0026269+0.00972657j 0.000941704+0.00845261j 0.000858371+0.00720647j 0.00440359+0.00179579j 0.00691493+0.00174564j -0.0202042-0.0134148j -0.0153269-0.0019184j -0.00697378-0.0108896j -0.0159303+0.00375806j 0.000975614-0.000328845j 0.00776038-0.000406727j 0.018985-0.0206094j -0.0126322+0.0280285j -0.000335405-0.0264152j -0.00540205+0.00685261j -0.0164983+0.0144861j -0.00955117+0.034222j -0.00703761+0.0005865j -0.0114189-0.0188362j 0.00813565+0.00168322j -0.0254228-0.0180124j 0.0103806-0.000718244j -0.000635688+0.0082171j 0.00359137-0.00747261j -0.00869221+0.00468179j -0.00321156+0.0157374j -0.000480309-0.00985009j 0.00451242+0.00450689j 0.00671442-0.00696421j 0.0117031+0.0119785j -0.00297957-0.018072j 0.0357141-0.00842948j -0.0311446-0.0274027j -0.0280878+0.0106236j -0.0112521+0.00292319j -0.0662613+0.00638453j -0.0112007+0.00213399j -0.0216899+0.0141799j -0.0170216-0.00132397j 0.00357836-0.00519791j -0.00193572+0.00955493j 0.011142-0.00565546j 0.0112342-0.0140242j 0.00122437-0.0156881j 0.010353+0.020785j 0.030894-0.0243072j -0.00406669+0.0247713j 0.00236615-0.00106449j 0.0210911-0.00667406j -0.0146868+0.00858458j -0.0120517-0.0369425j 0.0538419+0.0102806j -0.00457149-0.0356733j 0.0372422+0.0211937j 0.00130505+0.0100396j -0.0253831+0.0639351j 0.0221477-0.00551084j -0.0156052+0.00801439j 0.0286448+0.00673768j 0.0308671-0.0400048j 0.0448567-0.00379394j 0.0177007-0.027913j 0.000678574+0.0211858j 0.0419325+0.00148751j 0.0411395+0.0119031j -0.0527999-0.0135935j -0.0114792-0.0124449j -0.026725-0.0129163j 0.00684637+0.000703621j -0.00506161-0.00600743j -0.00720043-0.0497209j 0.0639971-0.0195489j 0.00800757+0.00661705j -0.00484207-0.0224234j 0.0544422-0.0268839j -0.018594+0.0362818j -0.056013-0.0216603j -0.0114249+0.0271109j 0.0343397+0.0152708j -0.0324548-0.0184639j -0.0444871+0.0129493j -0.0244155-0.0194962j 0.024875+0.00505644j 0.0561498+0.0269382j 0.0535441+0.0480526j 0.00491969-0.0100828j 0.00321092+0.0357826j 0.0461052-0.0151608j 0.0245681+0.0590574j 0.01828+0.0544142j 0.0619436-0.0353891j 0.0306138-0.0198804j -0.0513402-0.0310704j 0.00556274-0.0170455j -0.0207253-0.025805j -0.0455073+0.0562176j 0.0169232+0.00287768j -0.0228044+0.0679736j -0.0269783-0.047474j -0.0256735-3.83896e-06j 0.0281416+0.00249793j 0.0304473-0.0134346j 0.0163781+0.00370633j 0.00099605+0.0809749j 0.00731065-0.0391673j 0.003553+0.020699j -0.0250526+0.013877j 0.0220003-0.0347677j 0.00409463-0.0748237j -0.0661081+0.0131643j -0.00846645+0.0585455j 0.0234759+0.0350853j -0.0175457+0.0138326j 0.00451573+0.00459633j -4.78714e-05+0.0166916j 0.0335859-0.0225163j -0.0333237-0.00856567j -0.0962313+0.085772j 0.0136051-0.046166j -0.0624971+0.00380721j -0.0291625-0.0201935j 0.0237737-0.0534333j -0.0490749-0.00183713j 0.0649259+0.0973199j -0.0123762-0.0255871j -0.0356391-0.00662705j -0.03266-0.0287148j -0.0168601+0.00669801j -0.017369-0.000609275j 0.0193849-0.00278808j 0.0092341+0.00711599j -0.0365906-0.0160205j -0.0330388-0.075037j -0.00676801+0.0272401j 0.0421246+0.0486406j 0.037689-0.0345997j -0.0171645-0.0575349j 0.00821484-0.0195329j 0.0205324+0.0119548j -0.0507996-0.0283483j 0.0151813+0.00738697j -0.0442399+0.00407316j 0.0180374+0.0246563j 0.00974976-0.0677229j -0.0295602+0.0128506j 0.00554195-0.00668713j 0.0423442-0.0124797j -0.0359301+0.0249364j -0.00268673-0.00931789j -0.00135836+0.0223651j 0.0513546+0.0654595j 0.0194746+0.0169489j -0.038742+0.0784412j 0.0119288-0.00990826j -0.0045408-0.0158355j 0.0269749+0.0316658j 0.0324428+0.0461586j 0.01857+0.0443995j 0.0363108+0.00668526j -0.083909+0.014856j -0.00995124-0.0183329j -0.0710799+0.0188216j -0.0166874-0.0358949j 0.0256752+0.105946j 0.0192251-0.013649j -0.0130473+0.0138338j -0.00485622+0.034626j 0.00158674+0.0166988j 0.0128393+0.0135962j 0.00187732+0.00143268j -0.00356308+0.0318298j -0.0210582-0.0203084j -0.0159443+0.00154131j 0.0261259+0.0540919j 0.0411332+0.0232254j 0.00657537+0.00766856j 0.0447473+0.0809103j 0.0388908+0.0134485j -0.0232876+0.0688173j 0.125298-0.0563548j -0.0211694+0.0786175j -0.128624+0.00190479j -0.00356205-0.04016j 0.0146353-0.0190013j 
0.0242872-0.0142018j 0.0138626+0.0193638j -0.00625106+0.0327901j 0.00429666+0.0335662j 0.0183297-0.00818347j -0.0366476+0.00652098j 0.0141659-0.00675395j -0.0123579+0.00100299j -0.00511067+0.00358128j 0.00284742+0.00148907j -0.0407634-0.00871403j -0.00580702-0.0126603j 0.00821487+0.00127223j -0.00221405+0.0114753j -0.0111497-0.00117639j 1.43187e-05-0.0127572j 0.00918938-0.022917j -0.00624378+0.0318317j 0.00905642-0.00332915j 0.00168254+0.0136871j 0.010265+0.0201509j 0.0101926+0.0117035j -0.0167724+0.00745832j -0.00604472-0.0165961j 0.0194034-0.0290896j 0.0102022-0.0309414j 0.000382152-0.0123433j -0.0329319+0.0281438j -0.00357234+0.0186904j -0.0166465-0.0109359j 0.00614628+0.00172201j 0.00591271-0.0228374j -0.0108987+0.00778569j -0.00610208+0.000811j 0.0315526-0.00782963j 0.00542069+0.0609504j 0.0278734+0.00536896j -0.00891344-0.0438667j -0.017049+0.027173j 0.00470518-0.0171752j -0.0740875-0.00249442j -0.0232908-0.00442821j -0.0177788-0.016371j -0.0278208-0.00621237j -0.00275828+0.0338811j -0.0102792+0.0291974j 0.00589235+0.00151942j 0.0178007-0.0162504j 0.00732256-0.0153864j 0.0233992+0.011946j 0.0100748-0.0155615j -0.0067663+0.00391665j -0.00177239-0.00667277j 0.00395797+0.00805434j -0.013334+0.0243689j -0.00639705-0.0248997j 0.0138704-3.33227e-05j -0.0649109-0.0237514j 0.067373-0.0154095j 0.0306379+0.0585089j -0.0674988+0.134547j 0.0143437-0.0251185j 0.00288157+0.00628317j -0.171168+0.0287499j 0.14512-0.0797189j 0.0556211-0.0430361j -0.0328231+0.0169816j 0.0122728-0.0142918j 0.102147-0.125052j 0.132408+0.0339541j -0.0618691-0.109621j -0.0627296-0.0679484j -0.124163-0.0913525j -0.0219908+0.0418769j -0.00061064-0.0226888j -0.10339-0.00245787j 0.000380721+0.0714654j 0.0122912+0.0624588j 0.0130019+0.0331146j 0.050105+0.0103673j 0.167158+0.105496j 0.0648158+0.00420551j -0.0347587-0.00706661j -0.0118956+0.00981935j 0.0323444-0.0526214j 0.0536303-0.0818725j 0.0101402+0.0896136j 0.0692049+0.0038515j 0.0549709+0.0410117j -0.0155898-0.0446076j 0.040619-0.0211392j -0.0703319-0.069912j 0.065227+0.0913077j 0.0493435+0.068495j -0.0121673-0.0424152j -0.000617313-0.0413821j -0.0495145+0.0437413j 0.0056507-0.0779083j 0.00103836+0.00704785j -0.018896+0.0169273j 0.0018363+0.00533031j 0.114608+0.0378471j -0.0523753+0.0766197j -0.0437244-0.132643j -0.121953-0.108628j -0.0680532-0.116198j -0.0370221+0.00654399j 0.0581481+0.0317708j 0.0253333+0.0258694j -0.00465594-0.03177j -0.105245+0.228809j -0.142553+0.0996247j 0.0227561-0.0278825j -0.0147971+0.0389945j -0.00858113+0.0499595j -0.0724456+0.0129411j 0.0152009-0.048152j 0.0677124+0.0195202j 0.017303-0.100274j -0.0293571-0.024483j 0.0281443+0.0616006j -0.0465024-0.0842405j -0.0250857+0.0417494j -0.0696342+0.0193449j 0.0684971+0.00839478j -0.0657698+0.0166902j 0.0198727+0.00673403j 0.0152466+0.00860358j -0.0508818-0.0503772j -0.00905743+0.0321612j 0.0333951+0.0511175j 0.00647951-0.0349578j 0.00623665-0.0307576j -0.018651+0.0758137j 0.0397495-0.0775647j 0.0803083+0.000234423j -0.0120149+0.0244164j 0.0439559-0.0157069j 0.00847727-0.00171595j 0.0284113+0.0432151j 0.0171491+0.00396071j -0.000404695-0.029443j 0.0668851+0.0218383j 0.0237785-0.0380476j -0.033719-0.0233966j 0.0227524+0.00229484j -0.029563+0.0671435j -0.000721385-0.012687j 0.0210094-0.0163653j -0.0339092-0.0157762j -0.0100123-0.0426217j 0.0565286+0.0392918j -0.0245532-0.000238893j -0.00452121+0.0156108j -0.0176836+0.0017695j 0.0196776+0.0326803j 0.00163185+0.0288688j -0.0212976-0.00347859j 0.00226827+0.0218223j -0.0641858-0.014104j 0.0359956+0.00496857j 0.0277504+0.0139871j 0.0579671+0.00972212j 0.0516903-0.0254571j 0.0603792-0.00586874j 0.00477963-0.044555j -0.0313684+0.0508711j 0.0436828-0.0886321j 0.0164661-0.0262542j 0.060326+0.00123209j 0.0153371+0.053755j -0.00056795-0.0603416j 0.032948-0.0452311j 0.00289855+0.0102924j 0.00862142-0.0377372j -0.0235185+0.0290708j 0.0323453+0.0135693j 0.00296668+0.0181727j -0.0439784+0.0547816j -0.0538544+0.00571988j -0.0230065+0.0293896j 0.0831128+0.0168612j 0.0266477+0.0261364j 0.015149-0.0403059j -0.0240126-0.0838597j -0.0571308-0.00119062j -0.0174683-0.0310993j -0.0307918-0.031777j -0.0907513+0.0395069j 
