-0.0551622-0.071872j 0.0448493-0.0309497j -0.0529786-0.247105j 0.283331-0.0528073j 0.0998612-0.0663175j 0.0869359+0.0627234j -0.0560555+0.0944704j -0.106326-0.0557113j -0.0268471-0.231154j 0.0553516-0.0394096j 0.0137475-0.0162865j 0.0704965-0.0307208j -0.00202424+0.0427414j 0.058874-0.0671249j -0.158335+0.258907j 0.22333+0.203468j -0.139518+0.0282857j -0.0105915-0.132567j 0.0561159+0.018347j 0.0680948-0.0181798j 0.0387123+0.0279761j -0.015502+0.0333301j 0.0777044-0.042822j 0.0209562+0.0191887j 0.0940612-0.0479494j -0.0556531-0.0122308j -0.0952823-0.0275308j -0.148341-0.0223933j 0.0367953-0.139183j -0.0814866+0.0370195j 0.0122335+0.116325j 0.169496+0.0205142j -0.123625-0.0281275j -0.0102265+0.112859j -0.0181729-0.0224055j -0.00624567+0.00216229j -0.0378945+0.0199888j 0.0234346+0.0258987j -0.0226327-0.0131958j 0.0298522+0.0402705j 0.0123358-0.000465091j 0.00186253-0.0275145j 0.0114628+0.00118799j 0.012183+0.0133354j 0.00496249+0.00809844j 0.00676785-0.0110792j 0.00487098+0.00989847j 0.00362479-0.00338935j -0.000611073+0.00289498j 0.0106277+0.0185164j -0.0078739-0.0122187j -0.00315155-0.00159129j 0.00660159+0.00921381j 0.00690875+0.0101269j -0.0137032-0.00317627j -0.00670349+0.0185799j -0.00653077-0.0365728j -0.00920606+0.0102132j -0.015274+0.0123508j 0.0216143+0.00256178j -0.00703022-0.0374566j 0.0198413-0.00872853j 0.0249225-0.0208263j -0.011526+0.0130739j 0.00858831-0.00523603j -0.00126952-0.00547311j 0.013861-0.00150892j -0.00937513-0.00226222j -0.00373439-0.0015703j -0.0236628+0.00185427j 0.0139435-3.16421e-05j -0.00101568-0.00432224j 0.00719678+0.010716j 0.00702311+0.00174772j 0.0102482+0.0190283j -0.00620857-0.00952722j -0.00118846+0.000972674j 0.00686682-0.000889668j 0.00947071-0.000176525j -0.00585105-0.000812412j -0.00317092+0.00623772j -0.00453011-0.00243591j -0.00730105+0.00448629j -0.000337698-0.0052679j 0.00770928+0.00127508j -0.0023068-0.0100724j 0.00318387-0.015287j 0.000982256-0.00572855j -0.00109335-0.00210334j -0.00262782+0.000914782j -0.0139805-0.00530973j 0.0140328-0.0145934j -0.00196311+0.0125824j 0.0035102-0.0180363j -8.32912e-05+0.00574566j -0.000770421+0.000782764j 0.00249365+0.00387005j 0.0153838-0.00648502j -0.010461+0.00422057j 0.0077289+0.00137147j 0.00211683+0.0112061j 0.00804591+0.0043529j 0.00520794+0.00959128j -5.38904e-05+0.00578596j 0.00221548-6.27577e-05j 0.000317289+0.00286509j 0.00118065-0.00102513j 0.00591719+0.000601078j -0.00133011-0.000362099j 0.00227216+0.00384438j -0.00359185+0.00434539j -0.0018988+0.00350266j 0.00296436-0.00134961j -0.000339154-0.00243508j 0.000504344-0.00333802j -0.00185626-0.00156153j -0.000792707+0.00325492j -0.000735286+0.00239788j -9.59571e-05+0.000869262j 0.00528332-0.00216542j 0.00290021+0.00264249j 0.0024226+0.00234441j 0.00286028+0.00297193j -0.000808513-0.0029652j -0.00399915+0.00175299j -0.00152543+0.000669857j 0.000742001-0.0014547j -0.00766724-0.00481017j -0.00349517+0.00137984j 0.00224519+0.00431504j -0.00207924-0.00292203j 0.00151277-0.00446442j -0.000991436+0.00334872j 0.00104825+0.00340644j 0.00273166-0.00652368j -0.00544815-0.000327278j -0.00169034-2.5607e-05j 0.00737698+0.00657788j 0.00252606+0.00150819j -0.00075094-0.0078487j -0.0013018-0.00503815j -0.000471454+0.00132045j 0.00242448+0.00395854j 0.000214888+0.000202563j 0.00178445-0.000546146j 0.000499121+0.00358606j 0.00179306+0.000266287j 0.00252431-0.00281386j 0.00164733-0.00152963j 0.00322219-0.00491999j 0.000604078+0.00786314j 0.000950708-0.00262742j -0.000626094-0.00302325j 0.0106544-0.000182266j 0.00207153+0.00253695j 0.00337924-0.00865017j 0.00543918+0.00457773j 
0.0166422-0.00248073j 0.00404924+0.006563j 0.0887002+0.0548595j -0.0379225+0.0680286j 0.0160806-0.00602692j 0.0143142+0.00594737j 0.00514951-0.0128109j 0.0316054-0.0250009j -0.0134116-0.0503298j -0.0205259-0.0105795j -0.00256398-0.00303824j 0.00429956+9.41204e-06j -0.00880699+0.0221171j 0.0329483-0.00221053j 0.00678047-0.000233878j 0.0146131-0.035639j -0.0477612+0.10267j -0.108407-0.0517692j 0.0155737+0.004943j -0.0984293+0.0271803j 0.0149755-0.00808407j 0.0874048+0.0241535j 0.0803839+0.000803698j 0.0608923+0.0139495j 0.113475-0.0145937j 0.0684374-0.0321039j -0.0214684-0.0120405j -0.0152413+0.00236475j -0.114954-0.015824j -0.0161194+0.0516179j 0.0747025+0.010146j -0.0105573-0.00460705j 0.0198687-0.060445j -0.062236+0.100774j -0.081087+0.111768j -0.0995316-0.0314727j 0.019131+0.0885806j -0.0175066+0.0460405j 0.0356856+0.116385j -0.125621-0.0553572j 0.0378454+0.0891411j 0.0097877+0.122802j 0.120917-0.00765055j 0.0358587-0.044295j -0.0141343-0.111136j -0.0439913-0.0510569j -0.0261548-0.000471653j 0.047826+0.0342718j -0.0193255-0.0069587j -0.0826186-0.0343448j 0.0153677+0.043569j 0.028144-0.0650284j 0.00529792-0.033774j -0.00715642-0.11603j 0.018404+0.0264648j -0.0180072-0.0629031j 0.0270902+0.10242j 0.0654236-0.113792j -0.0152855-0.0356075j 0.1932-0.0455259j 0.0668034-0.136049j 0.119045+0.149429j -0.0113808+0.00296634j -0.00848824-0.0321232j -0.0501984+0.132465j -0.0061988+0.0220763j -0.0109793-0.0276266j -0.0579794+0.0183671j -0.0274038+0.100998j -0.00677036+0.00143755j 0.00365046-0.012935j 0.00231761-0.00878583j 0.0491098+0.0174764j -0.0166492-0.00241196j -0.069015-0.0308019j 0.0165023+0.0207874j 0.0175687-0.00467332j -0.0540071-0.0269424j -0.0329009+0.0235374j 0.0353721+0.00686539j -0.0313674+0.00406586j 0.0850911-0.095979j -0.00319253+0.0141519j -0.0340147+0.0489434j -0.00549511+0.0636438j -0.0228192-0.0266352j -0.0267976+0.099434j -9.13697e-05-0.0862708j 0.00206394-0.0110346j 0.0861981-0.00928181j 0.00291702-0.041678j -0.0278254+0.0342442j -0.031597-0.0262797j -0.0993823+0.00752641j -0.032595+0.012768j -0.094222-0.0766723j 0.0726289+0.0160098j 0.131782+0.0925186j 0.0646679-0.0553161j -0.0417313-0.00549496j -0.0939033+0.0481417j 0.00665339-0.0283758j -0.0527604+0.0502153j 0.0145365-0.0126668j 0.0545539-0.0389372j -0.0400203-0.0366207j 0.0196297+0.0123408j -0.0334092+0.00602691j 0.0296736+0.00333918j -0.00462924+0.0036705j 0.0173218-0.0265031j 0.00228274-0.00624308j -0.00130322+0.00277139j -0.00330563-0.0069724j -0.00132079+0.00796775j 0.00485468-0.00465122j 0.0100815-0.00166419j 0.00217408-0.00651836j 0.008097+0.00328097j -0.00077452-0.00757289j -0.00143093-0.0266212j -0.00863224-0.0645646j -0.0132716-0.0360281j 0.0231792+0.0372199j 0.0263972+0.0214591j 0.0122782+0.00946037j 0.00199227-0.00573667j 0.0188701+0.0562092j 0.00467146-0.00375448j -0.00749553+0.0211438j 0.0312573+0.0149174j 0.0333691+0.00751692j 0.0170548-0.00239212j -0.0227569+0.00490599j 0.0416722+0.0290776j 0.031626-0.00160268j 0.0263627+0.0364483j -0.0270507+0.00268424j -0.00778648+0.00553952j -0.022844+0.0489181j -0.00389333+0.0239299j -0.00261111+4.17624e-05j -0.00147722-0.00314814j 0.000263447-0.000840575j -0.0114776+0.00327865j 0.00169645-0.0207786j -0.00347707-0.00345631j -0.00202225+0.0166597j -0.0140432-0.00197043j 0.00521413+0.0298903j -0.00257666-0.0204279j -0.0116292-0.00580495j 0.0171755-0.00115374j -0.0410755-0.0106933j -0.000943629-0.00703367j -0.024241+0.0363464j -0.0202281-0.026924j 
-0.0120943-0.0121329j 0.00787511-0.00589241j -0.0248843-0.0693946j 0.0694731-0.0170564j -0.0389197+0.0206164j -0.0274744-0.029884j -0.0144029-0.0190342j -0.00281735+0.0319151j 0.00636872+0.0116749j 0.00665984-0.00348841j 0.000489925+0.00164003j -0.0224201+0.0198555j -0.0105827+0.0212764j 0.0149555+0.0149187j 0.0110618+0.00100411j 0.000312524+0.00194645j 0.0385116-0.0393347j 0.0593676+0.03941j 0.0115947+0.0169703j 0.021726-0.0128996j 0.110655+0.00441099j 0.00439547+0.0224512j -0.0147437+0.0206275j 0.146515-0.0111304j 0.0501675-0.00679634j -0.0169935-0.0187082j 0.17108+0.0105381j 0.0235949+0.0130642j -0.00861814+0.00866319j 0.00689619-0.0132943j -0.055495+0.0166589j -0.0283119-0.0120523j 0.00544488+0.062249j 0.0687336-0.0529243j -0.0550995+0.061029j -0.0208711-0.195661j -0.0379593-0.0414944j 0.129021-0.0507431j 0.0186394-0.0445984j 0.0201845+0.0359177j 0.0337063+0.145736j -0.114769-0.011842j 0.0540386-0.00715263j 0.0897372+0.0863488j -0.0053946-0.135163j -0.0930849-0.0365666j 1.9274e-05-0.030088j 0.061531-0.00134535j -0.0347505+0.0349443j -0.100177+0.0643085j -0.105306-0.0739864j 0.0920583-0.12438j -0.0383542-0.0587433j 0.106854-0.0355036j 0.0540726+0.052815j -0.0553131+0.17046j 0.0868966+0.0257371j 0.0604032-0.0077378j -0.0503764-0.21496j -0.117018-0.017403j 0.0155486-0.0623042j 0.0059072-0.0450776j -0.0273055+0.0351913j -0.0444371+0.042809j 0.0203257-0.0490861j -0.00639897+0.162599j -0.0129042-0.044138j -0.0603828+0.0195442j 0.046951-0.0770332j -0.0236835-0.00119131j 0.0467949-0.0268421j -0.0574233+0.0169062j -0.0362595+0.00257609j -0.03754+0.0180502j 0.00137649+0.0297113j -0.0408591-0.0145568j 0.022226+0.0232464j -0.055419-0.0487101j -0.0111828+0.0363529j 0.181671-0.0141187j -0.000567338-0.0557321j 0.0706918-0.0207178j -0.0105659+0.0562152j -0.028514-0.00244115j 0.0394554-0.0996161j 0.025319-0.00782213j 0.0380577-0.0288095j 0.0523506+0.0103918j 0.0904831+0.0180442j 0.00949364-0.0274617j 0.0487119+0.0538602j -0.0409234-0.0198378j 0.0292179+0.0414567j 0.020578+0.00819616j 0.103071+0.0117709j 0.0384746-0.0930512j -0.0457696-0.0795505j 0.0403619+0.0776423j -0.112953-0.00953292j 0.003145+0.0484542j -0.0167416+0.0326735j -0.0160923+0.038418j 0.0170725+0.0207894j -0.0222889+0.00104901j -0.0117171+0.00791873j 0.0171483+0.0133478j -0.00647325-0.0220729j 0.0182198-0.0029848j -0.0151746+0.000491186j 0.0179534+0.0175503j -0.0078224+0.0237735j 0.000966615+0.00191745j 0.000226131-0.0012523j -0.00122351-0.00410276j 0.00579955+0.00754297j -0.00320996+0.00427334j -0.000663719+0.0255617j 0.00116437+0.0179077j -0.00165248-0.00212256j -0.00154358+0.00913769j -0.00172887-0.00560261j 0.00219229+0.0234252j 0.00550065+0.0172185j -0.00866573-0.0364242j -0.012024-0.0165103j -0.00392035-0.00803926j -0.00448176-0.00131649j -0.0125263-0.0318458j -0.000871855-0.00574023j 0.00266082-0.0163107j -0.0154015-0.0131077j -0.0159502-0.000192536j -0.0038467+0.0135346j 0.00389824+0.000947183j 0.0136689+0.000454651j -0.00786937-0.0005441j -0.00597045-4.87117e-05j 0.00540364+0.018573j 0.00410339+0.0137694j 0.0155967-0.0163282j 0.00420315-0.00675078j 0.000809827+0.00365535j 0.000694859+0.00400682j -0.000310692+0.000729465j 0.00109285-4.73888e-05j 0.00704811+0.00785432j -0.00630729+0.00421882j 0.0106235-0.00582748j 0.00267196-0.00286494j 0.0162106-0.00257962j -0.00547777+0.0065274j 0.00759658-0.00474032j -8.42389e-05-0.0151672j 0.0164179+0.0168917j 0.00327931+0.0105996j 0.0186032-0.00803261j 0.002262+0.0162292j 
0.00632853+0.00863462j -0.00319908+0.00507506j 0.0032404+0.0500813j -0.0454471-0.00196978j 0.0227526-0.0205093j 0.0251858-0.00677258j -0.0015785-0.00666788j 0.00547918-0.0198676j -0.0149325+0.006355j -0.0104411-0.00482086j -0.00405289+0.00220533j -0.00821043-0.000943062j -0.00711894+0.00306617j -0.000225477-0.00940583j 0.0207403-0.00209962j -0.0101597-0.00874606j -0.077807-0.0159243j -0.00196537-0.0742489j -0.0581164-0.0238378j 0.00613493+0.0339145j -0.0599727+0.0111766j -0.0421921-0.0102263j -0.0595588-0.0315409j 0.0678822+0.000321678j 0.0847791+0.0222341j 0.0391554+0.018879j 0.00784318-0.00468238j -0.019452+0.0140622j 0.00973147+0.0155867j -0.00914866-0.00580038j 6.56981e-05+0.0156224j 0.0371804-0.00564221j -0.0342423-0.023809j -0.00796524-0.0166385j -0.0382318-0.0956654j -0.00968383-0.0132641j 0.0924976+0.0713728j -0.026389+0.0632256j -0.0662998+0.0139812j -0.0301073-0.0164074j -0.106876-0.0350284j -0.00611975-0.0516959j -0.0916103-0.0205033j -0.0186755+0.0502924j -0.0372567-0.0250409j 0.00262796+0.0151872j 0.0374593+0.0185649j 0.00562547+0.00845424j 0.00642304+0.0222248j 0.0302413-0.00600976j -0.0142771+0.00872991j -0.00401651-0.0144517j 0.0412243-0.0830599j -0.0145884-0.0241228j 0.0671205+0.00677709j 0.00954105+0.0120045j 0.0386848+0.00979673j 0.039069-0.0320534j -0.0542307+0.04403j -0.0582219+0.0239478j 0.0105424-0.106699j 0.0921544-0.0766391j 0.00910702+0.0978746j 0.0206873+0.191499j 0.0268935+0.0480573j 0.124591+0.0412008j -0.0162254-0.0151331j -0.00167739+0.0849272j -0.00347408+0.0235423j 0.0874772-0.0562139j -0.091534+0.100748j -0.103291+0.0085122j -0.127388-0.0562404j 0.0259665-0.117172j -0.00248366-0.0324663j -0.00377951-0.0076717j 0.041148-0.0315412j -0.0452028-0.0128876j -0.0199785+0.00612113j 0.0422833-0.0141684j -0.0204405+0.0465936j 0.0237362+0.00893923j 0.0430075-0.0348706j 0.00573296-0.0248893j 0.0705473-0.0885137j -0.0276709-0.000424598j -0.0313741+0.0420759j -0.0218763-0.0242122j -0.0242158-0.0557702j -0.0294385-0.016005j 0.0162038-0.054986j 0.0558738-0.0021124j -0.0577514+0.0093228j -0.0476992-0.0569185j -0.0837192+0.0890489j 0.114771-0.00579046j 0.0779582-0.0277635j 0.0768068+0.00860289j -0.0369332-0.0643589j -0.0311044+0.0124584j -0.019568+0.0594088j -0.0321419+0.00253345j 0.054877-0.143781j 0.00827454+0.013871j 0.00809548+0.0299216j -0.0456258+0.0240601j -0.0942055+0.00937522j 0.000130194+0.0100079j 0.0168192+0.00892403j -0.0255194-0.0308461j 0.0567581-0.0220216j -0.00271843+0.00718986j 0.00912189+0.00323131j 0.0467837+0.00541582j -0.0425647-0.0276883j 0.0118185+0.00487154j 0.00469692+0.00257125j -0.0195289-0.0388082j -0.0159593-0.0091151j 0.0259669+0.0229757j -0.0385939-0.000733088j -0.0372557-0.0240993j -0.014013-0.00918764j -0.0140407-0.0306943j 0.00788975-0.00786621j -0.00614519-0.0153391j -0.0136844-0.0137577j 0.0245407+0.0293824j -0.0100652-0.0150049j 0.0382893-0.0501714j -0.0187102-0.0414514j -0.0192787-0.042864j -0.106737+0.0485198j -0.0146441-0.0400099j -0.161555+0.0737059j -0.0515995-0.000359913j -0.0817665-0.15482j -0.0250317-0.137889j -0.000729055-0.0323081j -0.00987439-0.0400767j 0.000501464-0.0128846j -0.00798979+0.0012158j 0.00109017+0.00528945j -0.000829661-0.000251488j -0.0104144-0.00906944j 0.00532266+0.0163017j 0.00783313-0.0156276j -0.0420883+0.00012431j 0.0918273+0.0303207j -0.0806949-0.0294697j 0.00513982+0.0118154j -0.00311202+0.00288391j -0.0319989+0.0626387j 0.0113142-0.0487074j -0.0160414-0.021207j -0.0388548-0.0498054j 0.0410766-0.0199207j 
-0.0151401+0.00156527j 0.00281906-0.00413885j -0.036189-0.0278213j 0.0291051-0.0553966j -0.010932-0.00776845j 0.0252153-0.00563796j -0.00412486+0.00735583j 0.00826112-0.01116j 0.010794+6.39247e-05j -0.00828439-0.0148319j 0.000706195+0.00659877j 0.00629111+0.00923433j -0.0061972-0.00797152j 0.00497722+0.0181097j -0.0138217+0.000264133j -0.00382644+0.00562628j 0.0237611-0.0492005j 0.0143366+0.0220591j -0.0200282+0.00338973j 0.0135519+0.074078j 0.00647718-0.105217j 0.0710596-0.0412658j 0.0397661-0.0474851j -0.0391454+0.0475727j -0.017632+0.0612792j -0.0108062+0.0234474j 0.00400078-0.0214348j 0.00995859+9.40911e-05j -0.00501284+0.0303271j -0.0161866+0.0295846j -0.0289744+0.0217221j -0.0340351+0.059108j 0.0230574+0.0083254j -0.00346765+0.0221801j 0.0844836+0.138295j -0.035834-0.0412901j 0.0316049+0.0108577j 0.00878032+0.0160766j -0.10625+0.0335831j -0.0471437-0.0614415j -0.0454884-0.079517j -0.0134655-0.0582417j -0.00394595+0.062817j -0.0476404-0.0301553j -0.0282027+0.0161194j -0.0616696+0.00880729j -0.0398799+0.00772502j 0.0127765+0.010766j 0.0135211-0.00571063j -0.00528895+0.0113407j -0.0837507-0.0139891j 0.00645582+0.0258858j -0.0145262-0.016023j -0.0423666-0.00101255j 0.075772+0.0332908j -0.102291+0.090232j -0.0763838+0.0684994j -0.00845981-0.0155486j 0.0191533+0.0389039j 0.0354736-0.00111845j 0.0355486+0.051749j -0.0171721+0.00521324j -0.0139829+0.0068736j -0.00999509+0.00346439j -0.0409927-0.0118486j -0.083522+0.0139427j 0.0438662-0.0624818j 0.0719334-0.0585465j 0.0224662+0.0458567j 0.00499346-0.124289j 0.0244172+0.151969j -0.178764+0.00853424j 0.0168123-0.0127452j 0.0796111-0.0190721j -0.0319778+0.00131789j 0.0168173+0.00791121j 0.0433653-0.0209084j 0.0263061+0.0158298j -0.0188861-0.0152597j -0.0339187-0.0844726j -0.103666-0.0289685j -0.0149486-0.0296059j 0.0456255-0.0122925j 0.0687326+0.0541863j 0.0203224+0.0146152j 0.0302666+0.00459418j -0.0289767+0.0010089j -0.0191639+0.0170768j 0.0329117+0.0336153j -0.153932+0.0896198j 0.0653392+0.0559104j -0.0416815-0.00579067j 0.056808-0.0402031j -0.179537-0.0578236j 0.0394147+0.172082j -0.010053-0.0375654j -0.00371626+0.0370625j -0.00812758-0.0443344j 0.00794379+0.0873555j 0.00646839+0.0137486j 0.0388026-0.01412j 0.0551697-0.0148963j -0.0108686+0.0629365j -0.0122973-0.0013237j -0.0170699-0.0264755j 0.00505965-0.0123202j 0.0514732+0.0297944j 0.00176127-0.0124459j 0.0160277+0.00915898j -0.124618-0.0376783j 0.000638956+0.00394519j 0.0257987+0.0203673j 0.00356586-0.00713643j 0.0102866+0.0349046j -0.0572796-0.118289j 0.00595752+0.0241225j 0.0305948-0.0179377j 0.00251926-0.0324563j -0.0154005-0.0361789j 0.0447796-0.0332899j -0.07935-0.00578775j -0.00939106-0.0521466j 0.00744023-0.0425581j -0.0137736-0.102381j 0.00581364-0.0266868j -0.0181112-0.0307436j -0.0128368-0.0183349j -0.00188352+0.0892915j 0.0273285-0.0279063j 0.0931849-0.150139j -0.089957+0.0170152j 0.0124621-0.0836723j 0.0692468+0.0260779j -0.0507629-0.021677j 0.0304072-0.0846514j -0.00562603-0.0282732j 0.0396553+0.0436988j 0.0471289+0.0705575j 0.0075076+0.0178567j 0.00794468+0.000690687j -0.0013396-0.00756465j 0.00158613+0.0100139j 0.0192852+0.018449j 0.0018526+0.00324429j 0.00836587+0.00439709j -0.000606086-0.00486321j 0.0149212-0.00453779j 0.0324789+0.00306399j -0.0300254-0.0204248j 0.0419538-0.0100911j 0.00013871+0.0278406j -0.0063559-0.00779758j 0.0156174-0.031103j 0.0195824+0.0256715j 0.00955607+0.0161731j 0.024522+0.00829749j -0.0109115+0.0171558j 
-0.00422485+0.00303878j -0.00149936-0.00325521j -0.0329511-0.00764972j 0.00617832-0.0284535j 0.00670963+0.0153144j -0.00427992+0.00648802j 0.0039322+0.00338899j -0.000382423+0.0068223j -0.00149137-0.00813512j 0.00596787-0.0049207j 0.000658275-0.00154669j 0.0022533-0.00213836j -0.00114345+0.00457625j 0.00178147+0.00539065j -0.000892594+0.0116677j 0.00177078+0.00784312j 0.00343097-0.0481964j 0.0591828+0.0263636j 0.0322999-0.00441135j -0.0200758-0.021077j -0.0116218+0.00584405j -0.00777805+0.0174465j 0.0159612+0.00431441j -0.0126821-0.00326164j 0.0218698-0.0114054j 0.032928-0.00417964j -0.00581366+0.0122454j -0.0068298-0.00527281j 0.0057678+0.0084085j -0.0035145+0.00273921j 0.0124207-0.0121666j -0.0280515+0.0273735j 0.0946272+0.00794628j 0.0350633-0.0519648j -0.0220105-0.01984j 0.00830013-0.0139189j -0.0264447+0.0025593j -0.0271299-0.0615289j -0.0132991-0.00489255j -0.0144715-0.0383176j 0.00203963+0.0178295j 0.0115391+0.00832646j 0.00206991+0.0301802j 0.00211736-0.0118167j -0.00088078-0.00347209j -0.000903714-0.0239898j 0.00223697-0.00305677j 0.0113978+0.00165751j 0.00675964-0.0044443j 0.0116059-0.0263402j -0.0223834+0.00860754j 0.0160392+0.00853647j -0.0279167-0.0252469j 0.0274397+0.0239469j -0.0196356-0.0107834j 0.0243133-0.0110665j -0.0174691+0.00542358j -0.00881424-0.0438208j 0.02147+0.0326363j 0.035382-0.0675397j -0.0140564-0.0315387j 0.0293223+0.0225186j -0.0108711-0.0112529j -0.00253952-0.00930929j 0.112684+0.00203222j 0.000978219-0.0309085j 0.0650123+0.0530063j 0.0206733-0.0102629j 0.0748804+0.0308884j -0.0343756-0.0033059j 0.0363335-0.0225206j -0.0121685+0.0129218j -0.0100311+0.00646451j 0.0109932+0.0195701j 0.00341217-0.0199799j -0.00781727+0.0156997j 0.00848492+0.00686279j 0.0041168-0.00854869j -0.00123326-0.01925j -0.00730573+0.00071552j 0.0816086+0.0235822j -0.0354053-0.0123712j 0.0233676+0.0225609j -0.0203966+0.0149628j -0.00125615+0.0223709j -0.0109528-0.0016815j 0.0145118+0.0189249j -0.0206167-0.0234706j -0.0247784-0.0105259j 0.0171205-0.00800023j -0.0255322-0.0044464j -0.0118318+0.0170247j -0.00337762-0.0187064j -0.0355973+0.0572964j -0.0176912+0.0468593j -0.0289094-0.0226456j 0.0149377+0.0317249j 0.0597523-0.00431227j 0.0372738-0.0584631j 0.00240465-0.0965427j -0.0582699+0.0720045j 0.0493562+0.0317704j -0.0614755+0.0567062j -0.024279+0.0542465j -0.00564628+0.0922072j -0.0392101+0.0388901j -0.0167666+0.0241342j 0.0538089+0.00835018j -0.045794-0.00628479j 0.024121+0.0391013j -0.0148721-0.0443244j 0.00721331-0.00157053j 0.00815486+0.00126983j 0.0055031+0.0204361j 0.00522351-0.067851j -0.0151276+0.00908478j -0.0314424+0.0397524j -0.000839469+0.0252388j -0.0176695+0.00945124j -0.00535857+0.00105031j -0.0182197-0.0394545j 0.00602141+0.051907j 0.0202399+0.017251j -0.052661+0.0672774j -0.0591654-0.0502813j -0.0499103+0.0201789j -0.0108742-0.0145687j -0.0411058+0.0335278j -0.0115739+0.00569062j 0.0272076-0.00134875j -0.0204587+0.00491926j 0.0188903+0.0308629j 0.0050854+0.0278705j 0.000974179-0.0337752j -0.0297399-0.00305192j 0.113669+0.0247502j 0.00110584+0.00511381j -0.0566345+0.0610424j -0.0054424+0.011167j 0.0290453-0.0185453j -0.0483893-0.00985842j -0.00184353+0.0189573j 0.0016689+0.0100698j 0.000244752+0.002149j 0.0366605+0.0336116j 0.00548649+0.0034498j 0.010058-0.00320563j 0.0233359+0.0198863j -0.00469632+0.0246203j 0.0126317+0.0156653j -0.0479094+0.0230104j 0.066177-0.0798029j 0.000526122+0.041696j 0.103485+0.0142397j 0.0259275+0.0510145j 0.0448725-0.174754j 0.153997+0.0655817j 
