-0.0216164+0.00227144j 0.00299888-0.0145897j -0.0572942+0.0153459j 0.0132639+0.0721086j -0.0202705+0.0032506j -0.0288475-0.00582813j 0.00445309-0.00337205j -0.00269575-0.0108638j 0.00497283+0.00741983j -0.0238882-0.0167079j -0.0110315+0.0189516j 0.00945423+0.0444872j -0.0297756-0.0305308j 0.0429467+0.0600121j -0.0247564+0.0179711j 0.0362135-0.0111234j 0.0790955+0.0288929j 0.047167-0.148912j -0.24469+0.0599838j -0.138124-0.212883j 0.00914832+0.0253527j 0.0240991-0.0512036j -0.00929609+0.0716999j -0.0971332+0.00403036j 0.0637234-0.0647591j -0.00799471+0.117794j 0.131117-0.0122332j 0.0560476+0.175995j -0.021187+0.0365472j -0.0505841+0.0374477j -0.0458914-0.0356037j 0.00603305+0.0475794j 0.0933257-0.00379815j -0.0556607+0.0158558j -0.0541826+0.108877j -0.204504+0.224478j -0.165832-0.241871j 0.0288323-0.0234791j -0.0136779-0.0266004j -0.0463415-0.0826219j 0.00414838-0.00630939j 0.106247-0.037034j -0.000938529-0.00487953j -0.0147692-0.0145439j -0.0431979+0.0382299j -0.0262326-0.0271721j -0.0389061+0.0465166j 0.0636662-0.0055295j -0.0119726-0.00609471j -0.0274373+0.0348738j 0.00151454+0.00800566j 0.031263-0.0166018j -0.0585764+0.0243615j -0.0511019+0.015189j -0.0619533+0.00140364j -0.109737+0.016874j 0.0354892+0.00866187j 0.0171337-0.0172647j -0.123127-0.0379919j 0.0321034-0.0227945j -0.0211416-0.10219j 0.0822371+0.0117315j 0.0496643-0.0526257j -0.0260606-0.0421149j 0.0955252-0.0497874j -0.0585693+0.0852408j -0.034184-0.107839j -0.0884962-0.0632149j 0.108867+0.00588623j -0.0203189-0.0217406j 0.0357281+0.0324369j -0.00862386+0.0115678j 0.0137479+0.0169929j 0.0380798-0.0235836j -0.0133056-0.0150888j -0.0433767-0.000630514j -0.00758924+0.00400133j 0.0160641+0.00598775j -0.0241652+0.000328772j 0.0229658+0.0125797j 0.00871714-0.0101549j -0.0128215+0.000959107j -0.00232167-0.0175544j 0.00294816+0.00627743j 0.00489406-0.00414545j -0.012196-0.00738353j -0.00155633+0.028381j 0.0220868-0.0155834j 0.0147139+0.00535144j 0.00791418-0.00091742j -0.00902735-0.00481353j -0.0106196+0.000302765j 0.0115834-0.0013095j -0.0107853-0.000893847j -0.00768354-0.000667362j -0.0104284-0.00221949j 0.00571213+0.0169393j -0.00751501-0.0189391j -0.00877103-0.0153432j 0.000196953+0.0380106j -0.00846964-0.0264487j 0.000177048+0.00805826j 0.0124253-0.00422806j 0.00888572+0.000871711j 0.0111127+0.0111098j -0.0100032-0.00140313j 0.0106645+0.0256481j 0.00253135+0.00463708j -0.0129828-0.0313463j 0.00433793+0.0123923j -0.00288207-0.0172899j 0.00783727+0.00598084j -0.00744895-0.0195845j 0.0339021-0.0139979j 0.00123733-0.0035344j -0.0120396+0.00571672j 0.00215732+0.00144201j -0.000992511+0.000524319j -0.00705455+0.0125981j -0.00117121+0.00450201j -0.00713885-0.00320994j 0.00482821+0.00986648j 0.00252575+0.00103317j 0.0120379+0.00169116j 0.00636311-0.000380391j -0.00885435-0.00588801j 0.00148753-0.00356313j 0.0042185-0.00225211j -0.000724108+0.0052379j -0.0118844+0.00127242j 0.00761306-0.00456603j -0.0036039+0.000263413j 0.00865201+0.00748264j 0.00294599+0.00495212j -0.00443342-0.00679778j -0.00350853-0.000781172j -0.00438445+0.000584049j 0.00316295-0.0120456j -0.00075601+0.00344569j 0.000415712+0.00186291j 0.0042979+0.0032096j 5.53015e-05-0.00308943j 0.00582215-0.00731846j -0.00016986-0.000152012j 0.00245569-0.00260777j -0.00491377+0.0226986j -0.00104896+0.00101343j 0.00534964-0.00219316j 0.00782288-0.00761294j -0.0102169+0.00960379j 0.00292782+0.00233191j 0.0125449+0.00880832j -0.00463507-0.00437921j 0.00298249-0.00358746j -0.00567388-0.000224927j -0.0119886-0.00627635j 0.00866409-0.000729584j -0.00283516+0.00478993j -0.00556766-0.00361288j -0.00274093+0.00923002j 0.00332947+0.0108565j -0.000220925+0.000386377j -0.00523094+0.00291523j 0.000206963-0.00173202j -0.00147194+0.00384027j -0.00194958-0.00450912j 0.00152777+0.00373809j -0.00348413+0.00312874j -0.000673277+0.00116236j 0.00134474+0.0010338j 0.000740302+0.000177697j -0.00212721+0.00236672j -0.00578935-0.00533154j 0.00343035+0.00124099j -0.00189447-0.000830206j 0.00179692-0.00158277j 0.00465708+0.00216463j -0.00648167-0.00931772j -0.00182249-0.00481396j -0.00232543+0.00280423j 0.00839924-0.00502189j -0.00307141+0.00953787j -0.0010292-0.00291814j 0.00157935+1.74733e-05j 0.0011638-0.000506591j 0.000438238+0.000336412j 0.000519302-0.0011814j -0.00597312-0.00753262j -0.00589566+0.00322968j 
-0.00213119-0.00483405j 0.000725236-0.00174269j 0.00757439-0.012032j -0.00691313-0.0017076j 0.0079735+0.0170349j -0.00868564+0.0130375j -0.0019984-0.00166169j -0.00534849-0.00239019j 0.00281691-0.00194097j -0.00718813+0.00475021j 0.00497822-0.000558278j -0.00425315-0.0335963j 0.0265865+0.0275438j -0.010752+0.00972084j 0.00567562+0.00435079j 0.008571+0.00914423j -0.0662223-0.00342551j 0.000499834+0.0676542j -0.0385041-0.0187544j 0.043853-0.0132271j 0.034586+0.00390017j 0.00378854-0.0309342j 0.0156962+0.0212966j -0.0117128+0.00198677j 0.000929757-0.00210296j 0.00879528+0.0345517j -0.022173+0.00247297j -0.0112846+0.0335447j 0.000475779+0.00833284j -0.0136067+0.0134207j -0.00109233-0.00836713j -0.0104723+0.0165195j 0.00207384+0.0133358j 0.0166766-0.0296163j -0.0153495-0.00316755j -0.021841+0.0254415j -0.00836544-0.0104087j -0.0090005-0.0194403j -0.0479344-0.0565613j -0.0512983+0.0823537j -0.0299388-0.0294381j -0.0530907-0.010366j -0.0805399-0.013276j 0.0358476+0.0666437j 0.088425-0.0112894j 0.0500914-0.0142773j 0.0197871-0.0130557j -0.0296535-0.0268192j 0.00051515-0.0532746j -0.0684615-0.0122183j -0.0135942+0.0132053j 0.0854702-0.00765684j 0.0114342+0.00522316j -0.0383122+0.0265402j -0.0612621-0.00217214j -0.0710646-0.000683056j 0.0533955-0.0155813j -0.0628001-0.011616j 0.0127158-0.0276931j -0.0406238-0.0237897j -0.0389443-0.0676567j -0.00422472-0.0331299j -0.0293515-0.0263854j -0.0507847+0.0421362j 0.0420799-0.0195727j 0.0750733-0.0235262j -0.136791-0.00567836j -0.0109246-0.0177998j 0.00343653-0.0192783j 0.00642254-0.0581395j -0.0146989+0.0514335j 0.00197338+0.183824j 0.0394262+0.0566288j -0.0786579-0.021273j -0.0100321+0.0613997j -0.076181+0.000959267j 0.0726176-0.0235833j 0.0230716-0.0520497j 0.0192021+0.0588342j -0.0121501-0.0404549j -0.0252291-0.026274j -0.0199064-0.0509286j 0.0822895+0.0541345j -0.0600229-0.0866429j -0.0349191-0.0018527j -0.0244933+0.0919281j -0.0392389-0.000525069j 0.0146038-0.0160112j 0.0305562+0.0150289j -0.0172365-0.00555011j -0.0553241+0.0586837j 0.0164906-0.0408602j -0.0274858+0.025717j -0.0484733+0.00276308j -0.0298058+0.00671966j -0.0782371+0.0353934j -0.121164+0.0557395j 0.0236368+0.0872641j 0.0418967-0.0307368j -0.0731273-0.0156957j 0.0202114+0.0874355j -0.0325428+0.0873974j -0.0588831-0.0648803j 0.0396277-0.0533884j -0.087348+0.0303586j -0.0305873-0.0242803j -0.11786-0.0862337j -0.117848+0.0774923j 0.0196811+0.0953095j -0.00949723-0.100832j 0.019905-0.0559049j -0.0475816+0.0312503j 0.0120292-0.0164293j 0.033495+0.138732j -0.0123755-0.0201373j 0.0111758+0.01857j 0.0251579+0.0231675j -0.0115864-0.00539344j 0.0340257-0.129171j 0.0214271+0.0523124j 0.0395553+0.0761895j 0.0025181-0.010402j 0.0124249+0.0126533j 0.0155433-0.00636626j -0.00135438-0.00128541j 0.0154975+0.000858046j -0.00480169+0.0026066j -0.00263265+0.0150674j -0.0135272-0.0051664j 0.00917846+0.00702453j -0.00406985-0.00244463j 0.0312136-0.00648643j -0.0394166-0.0429664j -0.0185278-0.0228008j 0.0415692+0.0430647j -0.00203796+0.0157166j 0.0456826+0.0224216j 0.0109015+0.00558973j -0.0237224+0.0191198j -0.0305402+0.000381894j -0.0403205+0.0239273j 0.0196432-0.0132011j -0.0154945+0.0317445j -0.0135131+0.0114411j -0.0180649+0.015705j 0.0709443-0.073879j 0.0283168-0.0426122j -0.047862+0.0382899j -0.0388255+0.0408368j 0.0204851-0.0188492j 0.00415605+0.0112491j -0.0909475+0.0123696j -0.0901185+0.012385j -0.0383463+0.055887j 0.0490912-0.0201229j 0.14975-0.0871616j -0.0586216+0.0107657j -0.0596076-0.0578554j 0.0103151+0.00376884j -0.0637797-0.147559j -0.0817753-0.0593986j 0.0216958+0.00916461j 0.0197834-0.00593397j 0.00637652+0.0402483j -0.0142518-0.0348613j 0.00811579+0.00257522j -0.00995072-0.00539431j -0.00313911-0.0106693j -0.0017456-0.00516945j -0.000355121-0.000833426j -0.0112869+0.0151712j 0.000931742+0.00174654j 0.0271636+0.0189242j -0.0101934+0.0290179j 0.0236484+0.000461091j -0.00147819+0.0218202j -0.020507-0.00227865j 0.0383499+0.0171853j 0.0433384+0.0428804j -0.0329543-0.0139108j -0.0597158+0.0525803j -0.0289244-0.0633267j 0.0113161+0.0105016j 0.000131699+0.000600376j -0.00244474-0.00122718j 0.00262924-0.0017979j 0.00506065+0.00959779j 0.0613109+0.0323951j 0.025942-0.040006j 
0.00991805+0.0158619j -0.0111332+0.00145367j 0.025224+0.051099j 0.0457087-0.0100807j -0.0117263+0.0107451j -0.00674002-0.00421466j -0.00226564-0.00484402j 0.00410573+0.000324792j 0.0129579+0.0123424j -0.0153234-0.00719808j -0.0174902+0.017962j 0.080475+0.019671j 0.0227241+0.0867707j -0.0026386-0.0089611j -0.0386775+0.040734j -0.0339204+0.0411174j 0.0107119-0.0761285j -0.0619529+0.00270794j -0.0503357-0.0246026j 0.0849719-0.0188226j 0.0214855-0.0569365j -0.0120707+0.00451531j 0.0201218-0.0101061j 0.0203602-0.0224799j 0.00579537+0.00387062j -0.00826143+0.00921351j -0.00338264+0.0106309j -0.0110383+0.00646742j -0.00100535+8.00518e-05j -0.00426739+0.004735j -0.000959862-0.00609221j 0.0135742+0.0128874j 0.0172652+0.0265735j -0.0208019-0.0552879j 0.00292109-0.0114351j 0.000578906+0.0122262j 0.0120327-0.0122395j 0.0390982+0.049953j -0.00660313-0.116424j -0.0101246+0.101975j -0.205852-0.00464697j -0.0283153-0.0377387j 0.0774047+0.00990775j -0.0231201-0.077836j 0.00489484-0.0588163j 0.0564873+0.0173722j -0.00402054-0.0241841j -0.0662034-0.0634207j -0.0476128-0.125533j 0.0375888-0.0181583j -0.0107122+0.00814734j -0.0422834+0.0316245j -0.00100254+0.0101915j 0.00193463-0.0065506j -0.00341447-0.0108159j 0.0147549+0.0322198j 0.020217+0.0188195j 0.00734106-0.0384464j -0.0704027-0.0237137j 0.0515751-0.07232j 0.0212162-0.128267j -0.0186886-0.0252266j -0.00205623+0.0355374j 0.0170651+0.10639j 0.0723248+0.0790544j -0.0917523-0.00665445j -0.214846+0.0964731j 0.0796474-0.117755j -0.0737705-0.147566j -0.0668375-0.0715j -0.0194223+0.0877304j -0.029879-0.0850061j 0.0506898-0.101562j 0.0974534-0.0482466j 0.0839081+0.0162153j 0.0367853-0.0142758j 0.0440368+0.0127938j -0.0363209+0.0153982j 0.021474+0.02437j 0.0316554+0.034997j 0.00111226+0.0332936j 0.0243042+0.056038j 0.0406841-0.0877375j 0.0646869+0.0284459j 0.0279047+0.0176152j 0.00610785+0.00681649j -0.0100431-0.0407484j 0.0294575+0.00586751j -0.0945117+0.0170098j 0.0167669-0.000920194j -0.059936+0.0177857j 0.0863172-0.00337646j 0.0342381-0.0150309j -0.000130712-0.0216581j 0.00877963-0.0150699j -0.027402+0.0137793j -0.0729958+0.0176945j 0.0505961+0.0151628j -0.0415038+0.0157976j 0.0324607+0.00900514j 0.0101592-0.112901j -0.000517547-0.094199j -0.038538+0.0027915j 0.0106907-0.119451j 0.00758504-0.0661223j -0.113147-0.00592247j 0.045324-0.0291431j 0.0571909+0.0462344j -0.00504703-0.0385601j -0.13597-0.0906294j -0.0430429+0.0802678j -0.00589984-0.0305013j -0.0364342+0.0444823j -0.0472528+0.000149983j 0.0308631-0.089939j 0.0167034-0.00859958j 0.0480744+0.0158087j 0.0745871-0.0374133j -0.0314524+0.0537146j -0.0116698+0.0219204j -0.0363763+0.0145908j 0.00304669-0.00557351j -0.0117548-0.0134279j -0.00299699-0.0155162j -0.0200425+0.000511508j 0.0445272+0.00959888j 0.00598056-0.00611035j 0.00727266-0.0217504j 0.0161171-0.00373986j -0.0346137+0.0105819j 0.0249115-0.0233142j -0.0328372-0.0155019j 0.0130018+0.0073684j 0.0154699+0.00457985j -0.00497186-0.0419225j 0.00114775-0.0182762j -0.00897317-0.0273848j -0.038992+0.0375856j 0.0248504-0.0173012j -0.00259407+0.0228666j -0.0106741+0.0234576j 0.0314176-0.049394j 0.00919532+0.00892193j -0.000697123+0.0193108j 0.0102283-0.00042785j -0.0392969-0.00363181j -0.0230627-0.0159693j -0.0377281-0.00893754j -0.0308999-0.0285625j 0.0174956-0.0155866j -0.0127956+0.046814j 0.10896+0.0626756j 0.00234358+0.0010034j -0.00631569-0.0217791j 0.0324244+0.0217637j 0.00495724+0.037341j -0.0328843-0.0428848j -0.0377085+0.0142562j -0.009678+0.0185949j 0.0329325+0.0178146j 0.00905792-0.0330433j -0.00369791+0.00502797j 0.0186961+0.00963673j -0.000506923-0.0240263j -0.0141459+0.0168876j 0.00334009+0.0157073j -0.00739578-0.00243424j 0.0126949+0.00357166j -0.000555214+0.000574442j -0.00143637-0.00271203j 0.0116333-0.00394592j 0.00205722+0.00050202j -0.00343685-0.017244j 0.0055456+0.000718349j -0.0213784-0.0105443j -0.0126962-0.00835632j 0.00873883-0.0488572j -0.0129202+0.0222803j -0.0183541+0.00761262j -0.00310465+0.0222218j -0.00641984-0.0149445j 0.0453308+0.0148228j -0.0030191+0.00143246j -0.00173649-7.66022e-06j -0.00427047-0.0019384j 0.01075+0.00707406j -0.00156811-0.0134209j -0.017747+0.0330797j 0.0232384+0.0206341j 
-0.0252681-0.0249078j 0.0213421-0.0298096j 0.00814593+0.010362j 0.0023062+0.0039989j -0.00693075-0.00103741j -0.00576933-0.00840132j -0.0249941+0.0188993j -0.021561-0.0133126j 0.00580565+0.00141601j 0.0045821+0.0139218j -0.00584667-4.63023e-06j 0.00854447+0.00383241j -0.000897318+0.00945426j 0.00277103+0.000343573j -0.00379667+0.00558401j -0.00504992+0.00172593j 0.00924152-0.00388936j -0.00216613-0.0101204j -0.0121137-0.00505337j 0.00441579-0.00869773j 0.000591017-0.00664563j -0.000634406-0.00052223j 0.00109726-0.000319394j -0.000291995-0.00142337j 0.000776981+0.00191604j -0.0027253+0.00167388j 0.00678341+0.00216798j 0.000727143+0.00231863j -0.000791682+0.000301348j 0.0014362+0.000328051j 0.00284694-0.00211815j 0.000645471+0.000429461j 0.00580403+0.00303979j -0.00431307-0.000804992j 0.00197257+0.00156799j -0.00722588+0.00993424j -0.00294652-0.00554311j 0.0077825+0.00640797j 0.00423822-0.00351035j 0.0193404+0.0103762j 0.000791712+0.0208476j -0.0300225+0.0353371j -0.141966-0.1528j -0.113119+0.219824j 0.0611209+0.015733j -0.012684+0.0396528j 0.0752802-0.0211992j 0.0478441-0.0375806j 0.0348017+0.046672j -0.224479-0.112627j 0.00551469+0.144802j -0.0400188-0.0113145j -0.0748247+0.0396022j 0.0271033+0.0508528j -0.0273436-0.0220299j 0.0906411+0.111944j -0.130152-0.0133043j 0.0934208-0.0985371j -0.0225948-0.0285852j -0.185603+0.180283j 0.0237434-0.0545863j 0.0202961-0.0217221j -0.149692-0.109358j -0.0912469-0.0851388j 0.128589-0.0871505j -0.00115632-0.254635j 0.023252-0.00646941j 0.00883914-0.0342481j 0.00053709+0.00842083j -0.0127336-0.00204759j -0.00612756+0.0515063j 0.0401673-0.0733511j 0.018313-0.0310209j 0.040576+0.0633768j 0.0139271+0.0438864j 0.0201211+0.048841j 0.00932352-0.0244051j 0.0264525-0.0237423j -0.00534503+0.00426393j 0.0056281-0.0226819j 0.0132833-0.0131984j 0.0506137+0.0421167j 0.0289335-0.0222483j 0.00934885-0.00957241j -0.00597853+0.000268927j -0.0029905-0.0129737j -0.111893+0.0132064j 0.0191588-0.0248575j -0.10645+0.0129805j -0.104595+0.113567j -0.0865582+0.0134561j -0.092735-0.031014j -0.117286+0.00172206j 0.13097+0.0870054j 0.0171732-0.0680592j 0.0415856-0.015659j 0.0478254-0.0135494j 0.0153611+0.010471j -0.00883974-0.0329956j 0.0837921-0.0031258j 0.017716-0.0669829j 0.0289569-0.0281064j -0.0120167+0.0300764j -0.035858-0.012263j 0.0273374+0.0125429j 0.0160345-0.00921833j 0.00842234-0.0383305j -0.0621187-0.0889773j -0.0166065+0.0251549j -0.0371625+0.00433111j 0.0302579+0.0108139j -0.00965109-0.0151656j 0.0103543+0.00799809j -0.00973887+0.00274934j 0.00494669-0.0244634j -0.00320682-0.00854453j 0.000466806+0.00420346j 0.0213907-0.00427719j -0.0274927+0.0254572j -0.012426-0.00541811j -0.0133519+0.00233205j -0.00187001+0.0073974j -0.00685723-0.00255991j -0.00414686+0.00104742j -0.000760897-0.00224717j 0.000823078+0.00290769j -0.00129521+0.00422972j 0.00369523-0.00596376j -0.00227388+0.00108729j -0.00576731+3.42513e-05j 0.006466-0.00541702j -0.00460983-0.00141256j 0.00555046+0.00467672j 0.00131825+7.08786e-05j 0.00665662-0.00726318j -0.00173728-0.000874225j 0.00147732-0.00431816j -0.00959215-0.00552501j 0.00244092-0.000732609j 0.000743633+0.00436483j -0.00470055+0.0125731j 0.000877303-0.0190412j 0.00255803+0.00548587j 0.000635673+0.00198399j 0.00675901+0.000878336j -0.00927039+0.00485209j -0.00509672-0.00071499j -0.00540687+0.000200738j -0.00213693+0.0044501j -0.00494225-0.00621723j 0.000180467+0.0109797j 0.0342103+0.00966849j 0.0118157-0.00728472j -0.00248897-0.0120686j 0.00231178+0.00172285j -0.00577167+0.0149658j -0.000572898-0.00683531j -0.00438241+0.00631333j -0.00409223-0.00167911j 0.0107014+0.0131842j 0.00288466-0.00160461j -0.00175963+0.00301439j -0.000552682-0.00156881j -0.0056122-0.00181639j 0.00159881+0.00107979j 0.0006471+0.00119347j 0.000900773+0.000891346j -0.00108238+0.000675088j 0.000187601+0.000299734j 0.00043698-0.000492376j 0.00219161-0.00221398j 0.000992543-0.00160285j -0.000633526-0.00207531j 0.00027555-0.000473384j 0.00132625+0.00128282j 0.000112529+0.00139403j 0.00292412-0.00434491j 0.00237502+0.00206368j -0.0043196-0.00109798j 0.00213999+0.000418825j 0.00234736-0.000644257j 0.00586553+0.00418561j -0.000394774-0.00103239j 2.36898e-05+0.000134624j -0.000457368+3.71125e-05j 0.000948657+0.00102089j -0.00015525-0.000757736j -0.00413924+0.00200233j 0.00133594+0.00341921j 
-0.0136953+0.00546583j 0.000680665-0.00738867j -0.0492958+0.031564j 0.0321033+0.0422345j 0.016851-0.00616984j -0.000773837+0.0201392j -0.00145811-0.00431714j -0.00679222-0.00349885j -0.0125353-0.00624995j -0.00359232-0.00366984j 0.0107212-0.0135527j 0.0591959+0.0817019j 0.00160687+0.0196761j 0.017289-0.0210336j -0.0425582+0.0309226j -0.0362697+0.0254042j 0.0808733-0.0479205j -0.0482048-0.0577045j -0.0332113+0.00923469j 0.0178079-0.02384j -0.010717-0.0460187j -0.00908046+0.0257293j 0.00353955-0.0264221j 0.0243554-0.0179551j 0.00597491+0.00234007j -0.0175264-0.0142237j 0.0264509+0.00225835j 0.000259365-0.0146648j -0.00349881-0.00553176j 0.00796537-0.00632502j -3.04425e-05+0.00135119j 0.0098752-0.00250007j 0.00770157+0.0104124j -0.0257272-0.0127772j 0.00391685-0.0127293j -0.00677972+0.00250839j 0.00170357-0.0240342j 0.0263139+0.0859724j 0.0500669-0.0297599j 0.0682485+0.0090629j -0.100329+0.0290504j 0.0371252+0.030022j -0.138347-0.0321316j 0.00831767+0.0377134j -0.0213623-0.0441749j -0.00835571+0.0468837j -0.00561039-0.0170286j 0.0371676-0.0617658j 0.013139-0.0642866j 0.020763-0.0214867j 0.0541096-0.000938133j 0.0526109+0.00269336j 0.0802228-0.0274506j 0.0445476+0.00642714j 0.0683644-0.00736481j -0.0451428+0.0344629j -0.053886+0.00794926j -0.00904323-0.0408317j 0.0368037+0.0212292j -0.0407154-0.0447895j 0.0478487-0.065377j 0.00931374+0.0106923j 0.0172219+0.0309645j 0.0585841+0.0491717j 0.102344+0.0110927j -0.00436963-0.0537609j -0.05018+0.05668j 0.0683903-0.104543j -0.110641-0.0983761j -0.0873594-0.0484267j -0.0362599-0.149865j -0.0248713+0.105933j 0.030991-0.0381327j -0.112468+0.0806128j -0.139683-0.0186778j -0.0404482-0.0126958j -0.0363556-0.0111448j -0.0176071+0.0563944j -0.0149111-0.0970154j -0.0376806-0.0509893j -0.00601191-0.0425127j -0.000248498-0.113518j 0.0195246+0.0863406j -0.0280713+0.0550466j 0.00500571-0.0386088j 0.0412977-0.1111j 0.133181-0.00314317j -0.0588189+0.00331961j 0.0617016+0.0155083j 0.0189816-0.0264835j -0.0771268-0.0255886j 0.0158273+0.0231655j -0.0259028-0.00184931j -0.0230666-0.0134188j -0.062352-0.000852195j 0.00573044-0.0192064j 0.0461208-0.0268319j -0.00136385-0.109143j 0.00247079-0.076475j 0.107165-0.0305817j -0.0339035+0.0460695j 0.00392715+0.0257277j 0.0130028-0.0474783j 0.0103368-0.125622j -0.00448215-0.00514399j -0.0680165+0.0333766j -0.0181596+0.0206649j -0.0714935-0.00657378j 0.0489456+0.133707j -0.0712064+0.0605481j -0.0200911-0.0286975j 0.0314531+0.0765632j -0.0486892-0.00187502j -0.0851414-0.035242j 0.0280562+0.0769412j -0.00831399+0.00628837j 0.0548467-0.0301837j -0.0672609+0.0324624j 0.0698555-0.0668711j 0.0142923-0.0317489j 0.0473717-0.0388253j -0.0051627+0.00623888j 0.00697625-0.00220099j 0.00586577+0.0172032j 0.0395188+0.0105607j -0.083442-0.0394923j -0.0118702-0.00616135j 0.0177815+0.0313985j -0.00486855-0.0258559j 0.0297767+0.0357547j -0.0306035+0.000224937j -0.0207905+0.00799434j -0.0331746+0.0158584j -0.0205754+0.0176475j -0.0207531-0.00518353j -0.00373437+0.00835543j -0.00361143+0.00947685j 0.0589048-0.0785017j -0.0171463+0.0250214j 0.0192015-0.0295649j 0.053006-0.0635653j -0.0745395+0.0819675j 0.0152595+0.0071687j 0.0247125-0.0163018j -0.00996564+0.00398354j 0.00266641-0.0217158j 0.00159516+0.000392622j 0.0131645-0.056922j 0.00971149-0.0181472j 0.0106716+0.0658365j 0.0180983-0.0276583j -0.12953-0.111571j 0.00979733-0.00908888j 0.0301501+0.0311054j -0.0114139+0.010747j -0.0389319-0.0289599j 0.000329253-0.0166962j 0.0512047+0.0176817j 0.0158193-0.00495383j -0.0158461+0.0311483j 0.0587261+0.013142j -0.00476513+0.00515828j -0.0157863+0.00765237j -0.0172782+0.006814j -0.0136459-0.00190171j -0.0118827-0.0302477j 0.0115424+0.00211818j -0.011799-0.00246825j -0.00234053+0.000904247j 0.000980789-0.00219276j 0.0115865+0.000846184j 0.00715243-0.00221817j -0.0086854-0.00166235j 0.011619+0.000364347j 0.00900248+0.012155j 0.00540774+0.0247339j 0.0176693-0.0146042j -0.00493628-0.0155305j -0.00417127-0.0132651j -0.0069176-0.0107222j 0.0131432-0.0101346j 0.00963619+0.0335813j -0.0164666-0.0163241j -0.000951974-0.00288457j -0.000943127-0.00207743j 0.00141439+0.0039258j 0.00946686+0.00108698j -0.0331777-0.00923566j -0.0148083+0.0218654j 
