1.52021-0.409382j 0.737917+1.74381j -0.780579+0.015367j -0.119909+1.51331j 1.03652-0.00397287j 0.00888822-0.17219j -0.171244+0.354818j -0.106676-0.799365j 1.52133-1.53039j -0.276611+0.183561j 0.0621264-0.186298j -0.249755-0.489118j -0.467975-0.181273j 2.25757+0.606954j -0.423478+0.679908j 0.372154+0.307136j -0.388586-0.0497851j -0.831635+0.904787j -1.38973-1.21133j -0.884031+0.873059j -0.596801-2.2388j 1.62231-0.699653j 2.38569+1.6871j 0.821653-3.029j -0.146616+0.238022j -1.66317-1.10983j 1.0137-2.41012j -0.735185-0.729616j 0.804814-0.70568j 1.43945-1.05447j 0.856396-0.505348j 0.479978+0.663687j 2.36024-1.48162j 0.556052-0.94428j 0.11524-1.30787j -0.858152-1.15294j 0.0539401+0.429181j 0.26398+1.24615j 1.04015+0.399589j 0.732091+0.161019j -3.0272+0.241953j -0.889147+0.735856j 0.723667+0.181393j 1.51502-0.468059j -0.173407-0.476044j 0.431339-1.16585j 2.5617+1.38468j 0.8597-1.6371j 0.717314+0.218124j -0.859086+2.96449j -2.61772-2.45785j -2.59892-1.14473j -2.86103+0.494261j -0.90476+2.27261j -0.725308+3.11188j 0.929534+0.05242j -0.0438566-0.748272j 2.13384-0.419838j -1.90804-1.27784j -0.43667+1.51078j -0.968896+1.94238j 1.37888+0.119466j -0.398417-0.30779j 0.939508+0.388837j 0.540489+0.0922509j 0.553478-0.237166j 0.698939+1.72122j 0.073277+0.181151j 1.16134-0.329212j -0.634292-1.07202j 1.68868-0.23947j -1.12737-1.93512j 1.1142-0.0919806j 0.0460014+0.853762j -2.3753+0.0762405j 0.889544+0.207932j -0.130645+0.584788j -0.114234+0.317767j 0.556276-0.931304j 1.36177-0.55196j -0.404439-0.621806j 0.361298+0.0867967j -0.169283-0.146697j -0.0225954-0.539693j -0.686429+0.111366j 0.0138634+1.65541j 0.280121-0.363211j -0.386057-0.496075j 0.396369-0.412992j 0.570286-1.21119j -1.06831+1.83217j -1.70223-2.15492j -1.03006-0.974486j 0.380342+0.262486j 0.249922-0.524142j -0.452365-0.254431j 0.112923+1.18822j -0.672958+0.255956j -0.0404276+0.0229982j -0.277263-0.773331j 0.770167-0.289441j 0.280336-0.135525j -1.49261-0.490716j 0.728108+0.147271j 0.950304+0.534755j -0.261956+0.56809j 1.34599+0.164936j -0.900273-0.377346j -1.28894+0.765525j -0.822217+0.446993j 0.288269+1.98408j -1.5147+1.12165j -0.310888-0.0107135j 0.892821+0.389521j 0.383967+1.25082j -0.086897-0.442782j -0.220831-0.405712j -0.52172+2.16542j 0.51451+0.443532j 1.4868+0.479972j -0.298758-0.994339j 0.641354+1.14624j 0.41595+0.605511j -1.07288+2.23395j 1.32947-0.00613967j -1.23583+0.562948j -1.06065-1.94898j 0.124905-0.449298j 2.91339-1.66611j -1.00155-0.0132385j 1.54134+1.85931j 
-1.37862-0.167485j -0.538431-0.544907j -2.30024-0.208399j 0.827514-2.58422j -0.504482-2.7906j 0.592159-1.14984j 0.759631-0.0571876j -0.969589-7.99654e-06j -2.20674+0.426434j 0.267908+1.77198j -0.25198+0.861308j -0.670871-0.385201j 0.649952+0.435398j -0.62444-0.191637j 1.88827-0.179914j -1.49059+0.635591j -0.640316-0.0651385j -0.0326668-0.188386j 1.3799+0.365528j -0.72717-1.95155j 2.91794+1.04346j -1.07574+2.66719j -0.472774-0.877826j 0.289856+0.139972j 1.68413+2.15019j -1.58714+1.45596j -1.54448+1.77949j -0.720542+0.86246j -0.751099-0.626088j -0.613115-0.995467j 0.639331-0.66278j 0.682332-0.310655j -1.16325+0.0977636j -1.04776+0.661318j -0.229944-0.778109j 0.0360933+1.11041j 0.0136492+0.0561941j 0.720862+0.799641j 0.406933+0.182236j -1.29641-0.582979j 0.416393-0.0243493j 1.01962-0.351113j 0.440965+0.435188j 0.0733741-0.397662j -0.137233+1.37928j 0.507249+0.503405j -0.584778+0.245272j -0.0887364+0.584639j -0.958215+0.217282j 0.431873-0.134285j 1.57677-0.650378j 0.769812+0.695213j 0.12342+0.262575j -0.854031-1.48166j -0.986569-1.03771j 0.3683-0.0307041j -2.29235-2.41272j 0.415552-1.02707j -0.381359+0.358179j 2.11952-3.3633j 0.798558-0.465358j -0.622432+0.893131j 0.518136-0.163091j -0.203691-1.36511j 0.152303-0.350042j 0.984442-0.705778j 0.741417+0.182544j 0.0887463+0.136073j -1.48243-0.774244j 0.620543-0.477657j -0.410707-0.283646j -0.880451+0.762084j 0.168813-0.996312j 0.512445-0.423528j 1.71699-1.09544j 0.717312+0.491208j 0.563977+0.695083j 0.678191+0.595104j -0.418311-0.618904j -0.299768-0.216868j 0.446631+0.98778j 0.222491+0.470129j -0.307023-0.22152j -0.249332+0.225922j -1.04993-0.348964j 0.25332-0.232271j -0.15125-0.182742j 0.0491996+0.0587305j -1.06256-0.329509j 0.606956-0.33568j 1.67122-0.221673j 0.534283+0.25099j 0.21257+0.441161j -1.54456+0.590623j 0.884814-0.257093j -0.446878+1.42973j -0.507803+0.897026j 0.305227-0.160713j -0.536151+0.379596j -0.406628-0.0061576j -0.584231+0.887775j -0.423773+0.50276j -0.0269651+0.342276j 0.135051-0.509917j 0.294236-0.318966j 0.0483196+0.364211j -1.18146-0.198492j -0.362595-1.03524j 0.821537+0.743164j 1.52654-0.25857j -0.565519-0.26749j -0.424325+0.0598716j 0.321945+0.731395j -0.18155-0.242354j -0.810824-0.205338j -1.43209+0.266701j 0.131118+0.284157j -0.410455-0.0116217j 0.305476+0.555739j -1.25002-0.720638j -0.37154+0.220053j -0.892182-0.276377j -0.00979725+0.249525j -0.575025-0.405477j -0.601076-0.412139j -0.75504-0.590468j 2.39929+0.961553j 0.836703+0.606956j 0.319653+2.52833j -0.858346+1.76756j -0.0359019+0.934252j 
1.52471+1.92475j -2.17176+1.63945j -0.43053-1.55289j -0.758499+0.416386j 0.258595-0.670035j 1.09708+0.150513j 1.04582-0.230521j -2.00561+0.202166j 0.812205-0.528199j -0.379681+0.877412j -0.450724-0.269388j -0.633537+1.03959j 0.392833+2.23901j 2.45995-0.404545j 0.0195931-0.416778j -1.44043-0.919569j -0.30234+0.554624j 1.12413+2.95443j -1.49694-2.0813j 1.92928-1.43833j 0.807291-1.0193j 1.61172-0.399543j -0.921635+2.45501j 2.56011+0.438695j -0.671448+0.491886j -0.396899-0.374651j 0.76104+0.448608j 0.151578-0.918222j -0.982061-0.872424j -0.39078-0.508915j 0.649899+0.470689j 1.22122-0.633444j 0.55542+0.135697j 0.721045-0.645684j -0.615456+0.348129j -0.562092+1.17063j -0.0516038+0.388905j 0.291648+0.861448j -0.0917862-0.994209j 0.522885-0.0268085j -1.32927-0.158782j 1.12805+0.556787j 0.0361513-0.236801j 0.0283902-1.0544j -0.752372+0.337974j -0.718885-0.540471j 1.58137+1.35469j -1.10197+0.215826j 0.445394-1.91544j -0.281965+0.0864419j 0.464341-0.39077j -0.457054-3.5328j 0.266002-0.0668513j 0.27982+0.556565j -3.02112+1.24357j -0.383031+0.404276j 1.04398-1.54904j -0.0908135+0.00558578j 0.186787-0.151512j -0.120298-0.19377j -0.328964+0.16083j 0.828466-0.859028j 0.827882+0.121236j -0.787547+0.665121j 0.181756-0.0531024j 1.75416+0.32494j 0.336642+0.0876451j -0.0976939-0.559091j -0.422852+0.278027j 0.958208-0.205832j -0.184293-0.935126j 0.583789-0.165001j 1.57364-0.00538934j 0.747731-1.35357j -0.977551+0.39329j 0.147807-0.0643138j -0.450843+0.075202j -0.336363-0.158304j -0.45996-0.0216092j -0.470908-0.748415j -0.45072+0.0356856j 0.770357+0.811513j 0.537199-0.267165j -0.431052+0.2402j -0.969566-0.892648j -0.102104-0.684998j -0.657904-0.708296j 0.447683-0.224332j -1.07617-0.903539j -0.659606-0.44807j -1.33383+0.0989737j -0.423139+0.192794j -1.53865+0.286508j 0.417696+0.323247j 0.473462-0.199955j -0.535896+0.572099j -0.539232+0.538577j 0.687206-0.113826j 0.382131-0.137846j -0.381483+0.0226904j -0.581365+0.446757j 0.13125-1.45056j -0.60064+0.544856j -0.33658+0.164578j 0.416216-0.66044j -0.13476-0.969217j 1.77735+0.936401j -0.341994-0.515061j 0.40326+0.0118469j 0.678966+0.847649j 1.20194+0.265742j -0.832597+0.780887j 0.400232+0.103058j -0.1113-0.0904055j -0.24736-0.361888j -1.49578-0.152272j 0.0168959+0.0597233j 0.336556+0.248209j 0.384725-1.23624j 0.751013+0.429173j -1.74684-1.82499j 1.43224+1.93689j -0.257925-1.26756j 0.179143-0.083942j 0.53405-2.58856j 1.83624-1.00731j 1.02771-0.750618j -0.420533+0.732291j 0.523998-0.306302j 0.105226-0.151279j 0.155109-0.0625033j 
0.662238-0.203654j 0.705245-0.283569j 1.93286+0.00552365j -0.981757+1.02983j 0.52721+1.24777j 0.800125-0.897967j 0.0933091+0.0294304j -0.535332-0.849514j -0.996906-0.823267j 1.73079-1.24469j -0.519546-2.60507j -0.412065+1.39584j -1.25845-0.293636j 0.932018-1.40033j -0.20016-0.396142j 1.39391-0.895518j 0.123237+1.28382j 0.292881+0.441627j -0.332889+0.427056j 1.65331+0.222543j -1.24448+2.171j -2.00927-1.53211j 0.0868835-0.265703j -0.317142+0.440411j -1.07467+0.0398204j -0.144233-0.485757j 0.526958-0.315689j -0.358827+0.844449j -0.234411+0.299159j -0.569048-0.585417j -1.1961+0.703414j -0.383844+0.0984012j -0.317346+0.584834j -0.367918-1.25343j -0.236704+1.14897j -0.82906-0.0205737j 0.198222-0.266855j -0.332268-0.680428j -0.44582-0.26589j 0.67057-0.684279j 0.527684-0.11763j 0.162477+0.299802j -0.657048-0.888447j -0.26133+0.104002j -0.298601+0.0518186j -0.874288+0.497464j -0.522133+0.240737j -0.0595213+0.493777j -0.689157-0.347854j 0.383612-0.0182796j 1.72627-0.330323j 0.175744-0.318787j 0.921194+0.0827383j -0.791139-1.94222j 0.623137+0.315038j 1.17159-0.0207432j 1.40567+1.76968j 0.0413479-0.737766j -0.0637718-0.198019j -1.12014+1.22353j -0.0290883-0.25236j 0.33074+0.349984j -0.23822+1.21378j 0.717833+0.150856j 0.703476+0.150273j 2.35621-0.339627j -1.0115+0.274107j -0.121071-0.01295j -0.137124-1.78135j 1.0963-0.505677j -0.602739+0.0361039j 0.642794+0.517646j -2.24475-0.932075j -0.489842-0.286939j -0.855907+1.51896j -0.028818+1.55964j 1.60984-0.324339j 1.11209-0.694362j -1.17771+1.94594j 0.410678+0.771039j -0.652492-3.41036j 0.0635067+0.158045j 0.103006+0.517282j -0.142067+0.0762817j -0.00994566-0.321166j 0.915484-1.42974j -0.861038-0.437403j -0.532498+0.267237j 0.197979+0.538543j 0.0181188+0.361717j -0.697369-0.454024j -0.383908+1.59796j -0.567913+0.443196j 1.22544+0.358285j 0.632686-0.0653164j 0.713025+0.0171119j 0.422307+0.335864j -0.147799+0.599089j -0.249605+0.744469j 0.180356+2.06075j 0.322813-1.4927j 0.426186+0.214084j -0.172102-0.898426j -0.861921-0.803637j -0.658862-1.32425j 0.192722-0.765592j 0.496962+0.407459j -0.727346-0.0510951j 0.133867+0.932872j -0.769507-0.229075j 0.72907-0.51648j 1.00255-0.207197j 1.16443+0.291331j -1.09301+0.0268643j 0.905742-0.790383j 0.282465-0.491037j 1.12903-0.179431j 0.0814542+0.81919j 0.465525-0.334848j 0.51691+0.105004j 0.015123-0.0361197j 0.0733279-0.64905j -0.466609-0.536544j 0.494828-0.655368j 0.599279+0.152124j 0.534914-0.228499j -1.18289+0.61218j -0.994582+0.860397j -1.41231+0.607601j -0.797184-3.03318j -3.2052+0.306368j 
-0.308303-0.118571j -0.579679-0.451436j -0.357348-1.15044j 0.69402+0.722173j 0.475583-0.939684j -1.25035-0.298536j 0.210629-0.107567j -0.897058+0.810102j -0.190887+1.23986j -1.54357-1.29835j -2.02895+1.24554j 1.28331-0.0212812j 0.235762+1.3682j -1.46024-0.363801j -0.586266+0.345095j -1.33578-0.887958j 1.21697-0.564794j 0.467809-0.567656j 0.155727-0.0760136j -0.256515-1.7976j 2.34813+0.188655j -0.468832+1.92597j 0.202684-0.181809j -0.222088+0.550616j -1.65411+0.830091j -0.9082-0.435833j 0.195063-0.822713j -0.285267+1.31185j -0.338064+0.335657j -1.24952-0.670451j -1.41882+1.55181j -0.38827+0.204522j -0.755367+0.642985j -1.24393-2.06315j 0.0305559+1.81054j -1.66402+0.270244j 0.432105-0.351924j -0.423682-0.67808j -0.546025-0.431746j 0.796212-1.00266j 0.759451+0.357379j 0.304126+0.437609j -1.09784-1.48212j 0.300058+0.22396j -0.453645+0.355792j -1.14445+0.64888j -0.669208+0.0366682j -0.00349621+0.392075j -1.18704-0.646727j 0.505131+0.297982j 2.51713+0.0769482j 0.460142-0.320571j 0.512042+1.54319j 0.0432581-3.07668j -0.536381-0.686125j 0.391974+1.57274j -0.444345-0.166361j 1.44459-0.180171j 0.334083-0.263469j -0.0518084-0.558803j 0.256402+0.722283j 0.395969+0.0187353j -2.25201-0.651264j -0.518514-0.00275104j -0.369958+0.271638j -0.0298736+0.337233j 0.248593-1.84627j 0.020283-0.255181j 0.495988+0.724411j 1.38026+2.19845j -0.0394352-0.328211j -1.40512+1.09153j 0.451915+0.031759j 0.221068+0.0457264j -0.401519-0.222164j -2.23905+0.111313j -1.77685+3.24327j 0.00928323+0.525667j -0.519183-0.309812j -1.38861-0.0828276j 0.671341+0.0200407j -0.72-0.553286j 0.11868+0.544917j -0.547739-0.481224j 0.280613-0.540639j 0.101404+0.407144j 0.27836-0.14542j 0.129251-0.398006j 0.11187-0.0390718j -0.212921+0.711684j 1.27654-0.117833j -0.42345-0.0166588j -0.507558-0.114712j 0.23651-0.0946808j -1.15111+1.62997j -1.20035+0.607731j -0.65815+0.0124862j -0.204697-0.077618j -0.0660065-1.54833j -0.758246+0.457356j 0.394033-0.100134j -0.578576-0.000456044j 0.546102-0.616313j 0.15536-0.401356j 0.528858-0.118765j 0.268923-0.0341827j -0.593309-0.233947j 0.940882+0.498537j -0.755486-0.85997j 1.25583+0.201181j 1.00869+0.252841j -0.236121+0.180171j -0.612208-0.268314j -0.669542-0.55967j 0.533776+0.0567264j -0.112724+0.278196j 0.128618+0.621877j -0.313126-0.110415j -0.607889+0.927185j -0.434638+0.388558j -0.148285-0.169671j -0.072961-0.0290945j -0.185051-0.357896j 0.58716+0.0522957j -0.919865+0.0178306j -0.626751-0.462612j 1.84806-1.3488j 0.2759+0.045584j 0.116338+1.52205j 2.4513+0.593912j -1.32719-1.9787j 
-1.42221-1.27331j 0.159577-0.552412j -1.68857-1.01485j 1.05428-1.84387j 1.05677+0.230519j 0.375379-1.19494j -1.12399+0.159695j 1.54995-0.425625j -1.37192+0.50088j 0.926058+0.533237j -0.140354+0.137345j 0.134646+0.122892j -0.780728-1.18032j -0.625251-0.28658j 1.19276-1.61383j 0.801515+0.207174j -0.294545+1.00848j -0.217609+0.993012j 2.41178+0.2497j -0.247313+1.81691j 0.765039+0.454965j 0.0843821+2.43738j -0.724006-0.787273j 0.119971-0.0664361j 1.49723+0.616854j -0.802232-0.432582j 0.0947358+0.877841j -0.0942626+1.32866j 1.13616+0.117349j 0.248797-0.556009j -1.10595-0.266646j -0.363206+0.33207j -0.186805+0.830852j -0.107326+0.153133j -0.136191+0.476402j -0.957206-0.425591j 0.716144-0.387772j 0.0767493-1.07875j -0.302611-0.387744j 0.309362+0.407495j 0.124923-0.665476j -0.445839+0.708396j -0.465182-1.08719j -0.933729-0.179069j 0.710109-0.663382j -1.21535-0.309008j 0.037179+1.05375j -0.635268+1.1844j 1.40103-0.863348j -0.48438-1.43024j 1.03322-0.244807j -0.430524+1.54541j -0.55991-0.483123j -1.02271+0.850459j -0.103482-0.762847j -1.54616-0.828549j -0.41722-2.5397j -0.677871+0.62381j -0.264396-1.6325j 1.46463+0.490898j 2.16536-2.08928j -0.228864+0.772828j -0.112649+0.20665j 2.22454+0.608409j 0.65463-0.564021j -0.186745-0.216031j 0.25372-1.17125j -0.279886+0.258258j 0.853738+0.28795j 0.831472+0.765609j 0.221473-1.6525j -0.0802247-0.668968j -0.488824-2.00143j -0.961651+1.16174j 1.75308-0.687627j -0.0302641-0.878637j -0.00800136+0.928413j 0.39912+0.0335613j -0.126551-0.966551j -0.386325+0.0590554j 0.372233-0.813156j -0.228586+0.266638j -0.119279-0.682394j 0.151484-0.304352j -0.307215+0.352724j 1.28584+1.24881j -1.39749-0.0215831j -1.49408-0.151965j -0.324459+0.572651j 0.588269-0.461601j 0.531615+0.38746j 0.627735-1.07413j 0.692191-0.157315j -1.19855-0.0657411j 0.545731-0.0533811j 0.668155+0.353268j -1.03492+0.995253j -0.343081-0.762019j -0.377638+0.132284j -0.671266+0.349765j 1.16145-1.04834j 0.238226-0.02404j 0.592184+0.496153j 0.0764301-0.612319j -0.462589+0.284596j 0.452669+0.353377j -1.01509-0.587794j -0.0608331-1.2037j -0.145437-0.0578683j 0.371559-0.695949j -1.56488+0.790695j -0.461349-0.0055931j 0.949615+0.179819j -1.48214+0.275172j 0.73979+0.878633j -0.598509+0.78256j 0.909319+0.216311j -0.0393628-0.609371j 0.98246+0.0111615j -0.913194-0.654184j 0.456458+1.00858j -0.514382+0.0121225j 1.59929-1.87557j -2.04554-0.538295j 0.498748+0.0595545j -1.1024+2.34122j 0.470992+1.10027j -2.02351-2.24365j 0.427306+1.64382j 0.18088-0.0299382j 0.733122+0.67714j 
-0.492459+1.51053j -0.227458+0.26232j -0.363764+1.95261j -2.03073-0.201712j -0.13828-1.06702j -1.25656-0.160948j 0.612289+0.997726j -1.09411-1.22075j 0.538999+0.987965j 0.455729-1.2869j 0.0388479+0.120851j -0.00580928-0.0265756j -1.01888+1.13703j -0.0388311+0.207965j -1.9186-0.714796j -0.168454-0.907382j 1.10005+0.121877j 1.16382-0.223438j -0.536256-2.21622j 1.74069-0.508542j 0.0816119-0.651469j 1.91033-0.978243j -1.20114-0.627182j 0.1522-0.146161j 2.48478-0.118251j -0.675102+0.191063j 0.336362+1.69018j 0.224426+1.57058j 1.47453-0.527682j 0.510748-0.653624j -1.12011-0.728891j -0.209981+0.590146j -0.121684+0.866235j 0.484422+1.04797j 0.0478844+0.0411783j -0.787959-0.529944j 0.825505-0.405471j 0.000459948-1.02458j -0.411531-0.437902j -0.00866091+1.20185j -0.118239-0.779699j -0.619129+0.815145j -0.293633-1.26876j -1.27498-0.316078j 1.06638-0.701576j -1.37537-0.97575j 0.0630408+1.66182j -0.974686+0.99983j 2.31345-0.669275j 1.2187-1.27162j 0.573501+0.083528j 0.0641452-0.898021j 0.502455-1.25085j -1.65357+1.08679j -0.187153+0.989919j 0.677862-2.21423j -0.0282657+1.0737j -1.11381-1.28622j 2.32896-0.759445j -0.612343-0.353581j 0.950949+2.45575j 1.49247+0.712159j 0.160921+0.404288j -0.990344-0.0133633j 0.730173+0.144764j -0.333781-0.347055j 0.527528+0.551957j 0.267952-0.334759j -0.800604+0.596026j -0.476405+1.33505j 1.74517+0.335994j 1.82143+0.353683j 0.426302+0.607292j -0.0830065-0.579624j -0.00779257+0.247286j 0.0569049+0.495981j -0.274744-0.235808j 0.169674-0.072411j 0.49407+0.651792j -0.1586-0.865652j 0.386904+0.521932j -0.945342-0.73708j 1.31019+0.974132j -0.882859-0.0872619j 0.594254-0.625509j -0.206607+0.213633j -0.0258485-0.459678j 0.22976-0.145434j 0.01356+0.185013j -0.464127+0.617673j -1.4716-0.358461j 0.556167+0.974204j 0.254857-0.228873j 0.103397+0.203896j -1.0422+0.592798j -1.70629+0.354475j 0.367779-1.40198j 0.357096+0.1451j -0.0235372-0.404915j -0.0929336+0.177109j 0.458607+0.150955j -0.00181975+0.183754j -0.313688+0.552913j -0.047974-0.557915j 0.112169-0.771853j -0.371847+0.118667j 1.46298+0.623062j 1.06328+1.28344j -0.458488-0.555678j -0.133377+1.42109j -0.807869-0.627815j 0.0483265+0.0620292j -0.378656+0.126027j -0.684165-1.36741j -0.329182+0.529899j -0.0612716-0.562469j -0.173721+0.541111j 1.11053+0.164263j -1.58522+0.648636j 1.24232+1.36772j -1.39534+0.248587j 1.01311+0.18268j 1.1666+0.892969j -0.360832-1.22513j 0.881005-1.32365j -0.716319-2.08416j -0.0544458-0.47802j 0.982903-2.05698j -0.347679-0.555092j 0.140344-1.04763j -0.191643+0.933663j 
-0.0605077-2.10175j 2.22836+0.138504j -0.185048+1.21295j 0.329558+0.170812j -0.577918-0.113064j -1.07627+0.687479j 1.17042+0.455311j -0.598024+0.141087j -1.01024+0.48102j -0.556703-1.23937j 1.75732+1.24866j -1.45733+0.0260484j -1.66828+1.31948j -0.95383-1.18216j -0.628898+0.38833j -1.03731+0.630559j -0.000662481-0.295116j -1.43552-0.577892j 0.816434-0.217962j -0.538028+1.82461j -0.855479+0.820829j -0.859246+0.33827j 0.197252-1.91961j -1.83164+0.178543j -0.0328815-0.506993j 0.501378+0.119621j -0.480453-0.167522j 0.955845-0.304414j -0.706208-0.0106595j 0.305344+0.513025j 0.0999354+1.47044j 0.665968-0.898003j -0.794067+0.15797j 1.1896+0.461376j -0.185463+0.293755j 0.207739+0.698272j -0.842+0.345317j -1.217+0.847585j -0.485818-1.20345j 0.171558+1.83633j 0.987988+0.381872j 1.81895+0.448086j -0.293946+0.440621j 0.622986+1.10904j 0.365347+0.49978j 0.677243+0.0680457j 0.0623918+0.344462j -0.426512-1.16898j 1.63242-0.32388j 0.975138-2.6558j 1.10808+1.34123j -1.97568+1.61221j 2.17625+0.219345j 0.0119931-1.01723j 1.69965+1.45299j -1.17459+1.09413j -1.45034-0.1551j -0.302929+0.0360323j 0.176691+0.211614j 0.161673+0.381411j -0.507674-0.259792j -0.825501-0.490766j 0.633421-0.060751j -0.613333-1.09173j -0.548465+0.263584j -0.355217-0.557318j 0.272253-0.682854j 0.666082-0.64953j 0.569231-0.609257j 0.0120012-0.530206j 0.301032+0.624017j -0.176587-0.191692j -1.5471+0.833597j 0.96297-0.925151j 0.550956-0.208553j 0.0186358-0.221065j -0.288992+0.296539j 0.525853+0.374581j 0.20245-0.413696j 0.0278904+0.165592j 0.229692-0.0681082j 0.181901-0.00691411j -0.471803+1.47716j 1.07933+0.414393j -0.115934+0.586402j 0.961473+0.229097j 0.960987+0.258188j 1.84201+1.45901j 0.856059-0.106157j 0.993702-0.49773j -0.0273787+0.506126j 0.85014+0.440935j 0.800944-0.494096j -0.105195+0.396793j 0.048441-0.151025j -0.0327504-0.471014j 0.0914131+0.328043j 0.171371+0.707539j 0.0535572+0.290113j 0.51567-0.45212j -1.03233+0.534978j -0.559734+0.88539j 1.07841-0.854026j -1.14817-0.323269j 0.0950198+0.489314j 2.90016+2.72342j 0.201915-0.321928j 0.493285-0.654156j 0.527566-1.10676j -1.32078+0.0111999j -0.99418-0.538543j -0.81908+0.549212j 0.117981-0.311568j -0.28944+0.721791j 0.764889-2.51057j -0.621932+0.341986j 0.0631452+0.191549j -0.630511-2.11607j -0.926483-0.823392j 0.236015+0.094226j -0.64926+1.08734j -1.11388+0.778406j -1.4847+1.01311j 0.119753+0.943323j 0.40658+0.737195j -1.16183+0.0643232j -0.402406+0.674898j 0.215206-1.83581j -0.202266+0.41956j 0.32058-0.208109j 0.00953756-0.153776j 
-2.12095+0.888648j -0.732054-2.24001j 1.3169-0.205641j -0.0729314-0.315623j 0.1779+0.643286j 1.04259+0.863944j 0.0152945-1.2424j 0.350211+0.387746j 0.92425+0.84467j -1.06032+0.904046j 0.547251-2.26045j 0.55202+1.3327j 1.79091+1.1481j -0.880491+1.49014j 0.570641+0.577422j 1.0916+0.695314j -0.261967+0.0329839j -0.243929+1.51894j -0.44926-0.731565j 2.0199-0.0477431j 1.15981+0.623103j 0.595468+0.784369j -0.833114-2.05201j -1.76544+1.01612j 0.0191535-0.692129j 0.449134-0.0220299j -0.496962+0.112664j 0.86559-0.147179j -0.447677+0.290038j 0.700333+0.410053j -0.0615247+1.50692j 0.534938-1.0621j -0.656407+0.39684j 1.0871+0.482915j -0.00705523+0.27536j 0.404744+0.385378j -1.03437+0.326805j -1.50581+0.678828j -0.342291-1.38023j -0.147196+2.28219j 1.14405+0.405158j 1.6495+0.735263j -0.441843+0.291935j 0.199284+1.37363j 0.473442+0.373379j 0.708388+0.135802j 0.0161277+0.394307j 0.105671-1.3879j 2.01826+0.180018j 2.89194-0.28201j -0.287209+1.30949j 1.94009-0.983968j 0.426709+2.2585j 0.160885+0.357006j -1.06622-1.29086j -1.42022-1.30168j 1.08104+0.104714j -0.0784301-0.729105j 0.0345842+0.230619j -0.133002+0.135055j 0.050696-0.809421j 0.301065-0.528564j 0.10502+0.816269j 0.601544+0.392839j -1.03333+0.327458j 0.373956+0.185334j 0.974623+0.562116j -0.414504+0.598327j 0.971724+0.13451j 1.08273+0.101426j -1.50454+0.847362j 0.698461+0.043996j 0.500606-0.347601j -0.0992051+0.297406j -0.181293+0.0900875j 0.205511-0.0351175j -0.53093-0.267569j -0.878042+1.14661j -0.146132+1.47247j -0.634975-0.398253j 0.00234414-0.405975j 0.406474+0.117625j -0.669726-1.84179j 0.181291+1.90123j -0.673166-0.796037j -0.4694-0.344452j -0.057017+0.168337j -0.624087+0.219419j 0.048611+0.0160368j -0.237375+1.58412j -0.986904-0.53993j 0.0456424+0.363855j -0.163178+0.774909j -0.258046+0.531004j 0.581622+0.183722j 1.17608-0.113812j -1.23166-0.635602j -0.272806+0.115329j 0.145263-0.622434j 0.178034+0.538558j -0.282467-0.285909j -0.569563-3.58758j 0.736765+0.976397j 0.634927-0.350319j -1.18213-0.458207j -0.913568+0.941022j 0.850675+1.28465j 0.284529+0.143255j 0.306369+0.175091j 1.88511-1.66402j -0.167552-0.0088426j 0.332886-1.87012j 0.0832159+0.323293j -0.113867-0.463416j 1.18509+0.242712j 1.51684-0.0820456j -0.12281+0.169564j 0.953113-0.0849837j 1.93937-0.332874j 0.177465-0.56032j -0.853397-0.974011j -0.16729+0.246268j -0.566616-0.833764j -0.588215+0.0728432j 0.829948-0.205693j 1.00099-1.56488j 0.272639-0.160845j 1.39074-0.26126j -0.295814-0.052477j 0.0934074+0.129268j 0.0969547+0.126642j 
