-0.00362817+0.00555745j 0.00540052-0.00639081j -0.00110346+0.00649147j -0.00845184+0.0080763j 0.00413404+0.0222544j -0.025048+0.00347361j 0.00319081+0.0190607j 0.00455988-0.0087914j 0.00908487-0.00547556j -0.00871749-0.042468j 0.023667+8.21096e-05j -0.00452035+0.00514793j -0.0114067+0.00587916j -0.00379687-0.000274756j 0.0102065+0.00730978j -0.00148982+0.00239747j 0.00427548-0.001257j 0.00945715+0.00115782j 0.00942363+0.0103677j 0.0167451+0.0135265j -0.0218432+0.0182059j -0.0374766-0.00902685j -0.0087987+0.0443728j -0.00515671+0.00779534j -0.00482214-0.0113604j 0.00576849+0.0154564j -0.0206926-0.0204209j -0.000505603+0.00537181j 0.0111664+0.00711491j 0.00642085+0.000727722j 0.000255314-0.00333367j -0.00125288+0.00320718j 0.006433+0.000430662j -0.00612588+0.00753493j 0.011586-0.00226797j 0.00736868-0.00418664j 0.000604228-0.00308806j -0.0147946+0.00778028j -0.00777364+0.0243432j 0.0471764-0.0079045j 0.00950215+0.00713643j -0.00169348-0.00202072j 0.031896-0.0192667j -0.0154289+0.0270182j -0.0131236+0.0121019j 0.020955+0.00642585j -0.016326-0.0394083j 0.00370982-0.0151642j -0.00341969-0.0107546j 0.00100419+0.014267j 0.00135746-0.00334156j 0.00371+0.00604071j -0.0100467+0.00185242j 0.00712072+0.00916834j 0.0145243+0.0291366j 0.00579492-0.0192977j -0.000551514-0.00774126j 0.0197565-0.0105616j 0.0119543+0.00870057j 0.0267575+0.016878j 0.0143574-0.0117162j -0.0162786+0.0369409j -0.0282728+0.0487871j -0.0250309+0.00942151j -0.00468135-0.000434089j 0.00371757-0.0314299j 0.0228511-0.0394318j -0.0624189-0.0734404j 0.00415886-0.0312287j 0.027018+0.0114224j 0.0410089+0.0270017j -0.0350873-0.0142237j 0.0518676+0.0102686j -0.0280769+0.00590834j 0.0228247+0.000607189j -0.024995-0.00345837j 0.032545+0.0361572j -0.0152647-0.0127699j -0.00195053+0.0139232j -0.0361812-0.0334061j -0.00976002+0.0404212j -0.00389938-0.0405332j -0.000790618-0.00448955j -0.0332539+0.0225599j -0.0143408+0.043027j 0.0192517+0.0175346j 0.0234076-0.0390665j 0.00466304+0.023005j 0.0394224-0.029451j -0.05995-0.00488222j 0.0471438+0.047928j 0.0136413+0.0154864j -0.0150403+0.0164806j -0.00501278+0.024474j 0.0175278+0.0489046j 0.0209639+0.026545j 0.0160667+0.0157132j -0.00498251+0.00388445j 0.00283343-0.0223748j 0.000234667+0.0186173j 0.00548814-0.00989021j 0.00585569+0.034433j 0.0173444-0.013799j 0.0186913+0.00142418j 0.0298403+0.0278502j -0.0103098+0.00973462j 0.0281618+0.0120108j 0.00519091+0.0233162j 0.0581714-0.000283581j 0.0202259-0.0170732j 0.00854487-0.0091072j 0.0480676-0.0117449j -0.0165499+0.00288387j -0.029668+0.0374821j -0.010576+0.0106825j 0.025314+0.0147821j -0.0709035+0.0475682j -0.00679398-0.00424917j -0.0492675-0.0420957j 0.00498376+0.0334914j 0.000202135+0.0191495j 0.00450009-0.00213284j 0.0304671-0.101254j -0.0917231+0.0673094j 0.0224977+0.00019389j -0.0122655+0.0182669j 0.00258207+0.0210626j 0.0408334+0.0321328j -0.00832583-0.0214344j 0.0384368+0.0906609j -0.0100683+0.0108144j -0.0126217-0.00804137j -0.00522985-0.0318776j -8.37444e-05+0.0044215j 0.00683261+0.0169621j 0.00108178-0.00438818j -0.00493389-0.0169669j -0.00923993+0.00224813j 0.0147868-0.00278554j 0.00138803+0.00594404j -0.00289325-0.00207653j -0.000224731+0.0298024j -0.00685414+0.00930834j 0.00424935+0.00324033j -0.015011-0.00497887j 0.0198847-0.0160212j 0.00227908+0.000100107j 0.0197581-0.0308239j 0.00986793+0.00136503j -0.00874393-0.00967897j -0.0150397+0.0239973j -0.0183939+0.0103819j 0.0136867-0.025159j -0.0242198+0.0158972j -0.00222369+0.0124924j 0.00475153-0.0225775j 0.0360672-0.0175067j 0.014645-0.00217775j 0.00308357+0.000806644j 0.0313222-0.0195976j -0.00788787+0.0273331j -0.0139689+0.0165006j 0.0786093-0.0241379j 0.00247861+0.0203943j -0.0265069+0.0124443j 0.0349268+0.0316295j -0.0348932-0.0346583j 0.0370722+0.000381958j 0.0214456-0.00469093j -0.00712027+0.015028j 0.046264-0.0108069j 0.0347056+0.0334327j 0.0281489+0.0257572j -0.0138915-0.0664483j 0.0368131-0.0204934j 0.00678499-0.0575465j 0.0397401+0.0335067j 0.028792-0.000192621j -0.0128339-0.0031253j -0.0738254+0.00785841j -0.0530854+0.0364847j 0.00743699+0.0164429j 0.00408765-0.0229683j 0.0410244+0.0171526j -0.0420564-0.018246j 0.0188443+0.0370247j 0.00687568-0.0284206j 0.00106496-0.00405418j -0.0203301-0.0125393j 0.0238224-0.00102434j 0.00717728-0.0161795j -0.0166923+0.0106834j -0.0207404-0.0337784j 0.00393048-0.0233169j -0.0309739-0.0163152j -0.0169141+0.015888j 
-0.00148682+0.000420964j -0.000144023-0.00163109j 0.00209602-0.000955152j 0.00403505+0.00190027j 0.00489507+0.000941147j 0.0141219-0.0257903j -0.0150698-0.003951j 0.00832402+0.00607678j 0.00304903+0.00260119j 0.0241846+0.0288566j -0.0234336+0.020915j -0.0172218-0.00429113j -0.00843044-0.00787994j 0.0045098+0.0097045j 0.00772337+0.014598j -0.00730288+0.00035218j 0.0048118-0.00128621j 0.00369533+0.00208109j 0.00518874+0.0021855j 0.00418076+0.00609836j -0.00143633+0.0144939j 0.0504327+0.00819446j 0.00903288-0.0636673j -0.00681381-0.0131934j -0.00834595-0.00610604j -0.0110944-0.0368979j 0.0377892+0.0277216j -0.00047543-0.00303723j -0.021077-0.0195848j -0.00537957-0.0102955j 0.00960001+0.013364j -0.00777722-0.0158148j 0.00211887-0.00344047j 0.00834696-0.00535925j -0.014161-0.0169887j -0.00557926+0.0109092j 0.0105937+0.000657911j 0.0490979-0.0146441j -0.00103491-0.0209777j -0.0424235+0.0290709j -0.0214876-0.00673912j 0.0092589-0.0171811j -0.0529466+0.0563113j -0.0199695-0.022591j 0.0100075-0.00701169j -0.0264067-0.0210838j 0.0322338+0.0311611j -0.0368185+0.0199147j -0.00380638-0.00865175j 0.0258848+0.0265972j -0.00164756-0.00166737j -0.00819393-0.0149855j 0.0126703+0.0268089j -0.0135977-0.0156688j -0.0361589-0.0224341j 0.0162075+0.037106j -0.0355405+0.00983953j -0.0120334-0.000849946j 0.0161085-0.0395775j -0.0261125+0.0179027j -0.0264335+0.0508727j 0.00981117-0.0305633j 0.0271048+0.0106266j 0.0355871-0.065462j -0.0381899+0.00350911j 0.0529863+0.0248067j -0.0309538+0.0473601j 0.0412563+0.0130244j 0.0303661+0.0451094j -0.00596319+0.0899347j 0.0649154-0.141954j -0.0319596+0.110657j 0.072948+0.0593564j -0.0612195-0.0347663j 0.00311433-0.00608869j 0.0174264-0.00195549j -0.121003-0.0193842j 0.0780616+0.054211j -0.00609221-0.0331169j 0.106348+0.0992644j -0.0263873+0.0348636j 0.050752+0.0148961j -0.0210709-0.00433112j 0.067616+0.0609378j 0.0152573+0.0477624j 0.0129849-0.0254288j -0.0249691-0.0753027j 0.00280793+0.0144005j -0.0108381-0.054549j -0.00977081+0.0305521j 0.0180958+0.0289841j -0.00121677+0.0185534j 0.0327362+0.000772295j 0.0391042+0.0102634j 0.0558429+0.0600034j 0.0369111+0.0470894j -0.00191639+0.00180767j -0.00827593-0.000160585j -0.00901324-0.0171477j 0.0123913+0.0267057j 0.00526646-0.0147676j 0.0333347+0.0242032j 0.0213693-0.0197116j -0.0252775+0.0164493j 0.0561325-0.000742505j 0.0259986+0.0453187j 0.00327151+0.0297428j 0.0266888+0.050272j -0.014464-0.0333905j -0.0339983-0.0287127j 0.025772+0.0161855j 0.0305242+0.000730159j -0.00350967+0.054629j 0.036979+0.0548736j 0.0550307-0.0747609j -0.043766+0.0281976j 0.0112242-0.0648464j -0.0270251+0.0336667j -0.0531911+0.0238927j 0.0271721-0.0364876j 0.0562861-0.0541833j 0.0910406-0.0152956j -0.186852+0.0197157j -0.0766442+0.041992j 0.0802548-0.0335341j -0.03598+0.020227j -0.0151845+0.0622812j -0.0577896+0.183716j 0.0238788+0.0268664j -0.0538468-0.147401j 0.00648301-0.0637222j 0.0116289-0.0158901j 0.022329+0.0074991j 0.00411066-0.00125653j -0.0101892-0.0236095j 0.00875177+0.00744078j 0.00905723+0.0177023j 0.00950115-0.0130079j -0.0050577+0.00968023j -0.00475678+0.015077j 0.0133144+0.0017119j -0.00659313-0.0196836j 0.0156033-0.0120646j 0.0214045-0.0232829j -0.012098+0.0430005j 0.00650366+0.00262407j -0.00669254-0.0048638j -0.00171803+0.0239581j 0.00374567-0.0033773j 0.0138693+0.0147572j 0.000191834+0.00599036j 0.0025931-0.000189152j -0.0105599+0.0111363j 0.0153783-0.0488962j 0.0130812-0.0252699j -0.0329982+0.018131j 0.00989307+0.00522014j -2.2419e-05-0.00940734j -0.00149785+0.00332096j 0.0493931-0.0518705j 0.0170996-0.021634j 0.0176309+0.00842691j 0.0539847-0.0466899j -0.0349953-0.000737817j 0.0204174-0.0103952j -0.0396171+0.0409623j -0.0777382-0.0530873j -0.120733+0.0170932j -0.095833-0.0259596j -0.0198172-0.0198481j -0.00571648-0.0137875j -0.0662243-0.0738573j -0.0564804+0.0670568j 0.0197925-0.0161837j -0.101173-0.0214566j -0.0805235+0.0668777j 0.0428695-0.0268193j 0.024834+0.0105716j 0.00128344+0.0086053j -0.0615204-0.0313601j -0.0181271-0.0416075j -0.0331211+0.0144911j 0.0134068-0.0433734j -0.0422127+0.0604269j 0.0539153-0.0653223j -0.112145-0.0868296j 0.0324677+0.0388724j 0.00359131+0.0257747j 0.0402208-0.0148359j -0.0154666+0.0349389j 0.0057827+0.0253134j -0.00604749-0.0494654j 0.030796+0.00408263j 0.0532055+0.0314849j 0.0463852-0.0158453j -0.00737672-0.0341899j 
-0.00227927+0.00389476j -0.0194189+0.0117031j -0.013822-0.0167407j 0.00197108+0.0139179j -0.00650808+0.00382622j -0.000190407-0.00214429j -0.00721854-0.0136746j 0.00136768-0.0151644j -0.0131684+0.00734295j -0.0108233+0.00351511j -0.0120807-0.0126188j 0.00874272-0.00137815j -0.00835056+0.00165368j -0.0043729+0.00109555j 0.00058599+0.00940643j 0.0177212-0.0119568j -0.0103291-0.00772759j 0.0067186-0.00143532j 0.00928866+0.00157326j -0.00187225-0.0138501j -0.00180394+0.00318641j 0.00582802-0.00283484j -0.00373494-0.00613725j 0.00742426+0.000995128j -0.000964688-0.0169275j 0.0171953-0.0051953j 0.0110561+0.0190369j -0.00558061-0.00208928j -0.00399946+0.00121495j -0.0180546+0.00686246j 0.0139447-0.0130176j 0.0055441+0.0124489j -0.0124349-0.0154866j -0.000411178-0.00762452j 0.00027928+0.0103085j -0.00799459-3.84644e-05j -0.00771572+0.00375297j -0.00379455+0.000944362j 0.000482726-0.00180588j -0.00604151+0.00306574j 0.00160625-0.00087569j 0.00121952+0.0031356j 0.000706594-5.71877e-05j -0.00420736+0.000124563j -0.00381127+0.00139219j -0.000579307-0.0038738j -0.000275849+0.0043976j -0.0131749-0.00515996j 0.000463273+0.00552905j 0.0040242-0.00645484j -0.00116041+0.00136365j 0.00294128+0.0030497j -0.00732908+0.008407j -0.00204258+2.52388e-06j 0.00790437+0.00618845j -0.00144237-0.0159468j 0.00237097+0.00802081j -0.0119049-0.00107545j 0.00556627+0.000123196j 0.00575914-0.00576421j 0.0053509-0.0064217j -0.00568094-0.00730747j 0.00113811+0.0127046j 0.011351-0.0211648j -0.021659-0.0302653j -0.00323046+0.0220906j -0.0215511+0.0183505j -0.00350886+7.29637e-05j 0.0127883+0.0021448j -0.0480099+0.0217271j 0.0143103-0.0271431j 0.0057805-0.00691598j 0.0126813+0.0447211j -0.0158595+0.0164251j -0.00743991-0.0134064j 0.00410351+0.011805j 0.0088935-0.0251944j 0.0289606+0.0243605j -0.0068783-0.039514j -0.0179841+0.0659867j 0.113459-0.101826j -0.0229856+0.0706614j -0.0382808+0.0270763j 0.0417646-0.0330928j 0.0131289-0.0917458j -0.0415122-0.0296197j -0.0479223+0.11775j -0.0282713-0.115368j -0.0620604+0.027127j 0.157157+0.110632j -0.16255-0.157521j 0.0158198-0.0607101j 0.00877853-0.00702955j -0.00355277-0.0169264j -0.0248034-0.0454718j -0.0189735-0.0684394j -0.0329192+0.00411219j 0.0109751+0.0668172j 0.005337+0.0324679j -0.0305225-0.0343376j 0.027687-0.0285828j -0.00983979-0.096194j 0.0154102-0.0449521j -0.0192575-0.00241577j -0.0690355-0.033975j -0.0149303+0.0416567j 0.0521333-0.0857703j -0.00369858-0.0785793j -0.0929706+0.0214681j -0.0734273-0.0262652j 0.0396364-0.0528611j -0.157792+0.114738j 0.0979602-0.0513576j -0.0398992-0.0463847j 0.0160768+0.00872542j -0.0521072+0.0426903j 0.123437-0.025989j 0.0440823+0.0101973j 0.123061+0.0987053j -0.0221718-0.0948691j 0.00300402+0.0588507j -0.0235545-0.0611738j 0.0073426+0.0567071j 0.0740542-0.142899j -0.0366338+0.00513859j 0.0157201-0.0324057j -0.00535475-0.0290915j -0.0243622-0.0486746j 0.00253029+0.0178175j -0.00423419-0.0430356j 0.0141215-0.0167613j 0.00437923-0.00720923j 0.0102639+0.00490859j -0.00118656-0.00230148j -0.00119565-0.00265036j 0.011573+0.00361787j 0.0104864-0.00734119j 0.00849084-0.00412266j -0.00109291+0.0160106j -0.00451591+0.00412342j 0.00455898+0.0112348j -0.00160613-0.00817579j 0.0166022-0.00335077j 0.0238582-0.0174988j -0.0286339+0.0376139j 0.0278145-0.0137597j -0.00916103+0.00956234j 0.00603848+0.0122531j 0.0130192-0.00686121j 0.00774153+0.0121532j -0.00365537+0.0256006j -0.00483171-0.00633393j -0.0260788+0.0231877j -0.0672009-0.0079137j 0.0490785-0.0551184j -0.106668+0.0136268j 0.0424532+0.0677197j -0.0256448+0.00202016j -0.0236148+0.0372061j -0.101738+0.0435833j 0.0403686+0.0309853j 0.0123425-0.07484j -0.117619+0.0323742j -0.0135289-0.0597479j 0.0289021+0.0154686j -0.0388192-0.0119032j 0.109435+0.0594719j -0.0205549+0.017948j -0.00616571-0.00376984j -0.0110334-0.0230897j -0.0978215+0.0175926j -0.0137847-0.0266662j -0.0332897-0.0640254j 0.0360602+0.0640764j 0.00516092+0.0298791j 0.0135107+0.0290638j -0.0243728+0.00140673j -0.0154364+0.00202839j 0.0103002+0.00572212j 0.0690243-0.00922443j 0.0303218-0.0224643j -0.00353454-0.0227761j 0.0104225+0.0283475j -0.0247606-0.0192163j 0.0249595+0.0210275j 0.00762742-0.0195599j -0.00332802+0.0149374j -0.00286722+0.00135783j 0.00438667+0.0102453j -0.0128885-0.00268215j -0.00103641+0.00596318j 0.0144736-0.000580651j 0.0122525+0.0133455j -0.00369666+0.0106891j 0.0102224+0.00649277j 0.0058724-0.00496824j 
-0.00318437+0.0166093j 0.00524504-0.0116671j -0.00128855+0.00757055j -0.0123233-0.00172107j 0.0179513+0.00767874j -0.0162643-0.0135841j -0.00130831+0.00497705j 0.0156616-0.015484j 0.00263792-0.00844719j -0.00946524-0.00682423j -0.00952058-0.0241789j 0.0239323-0.0110717j -0.00551456+0.0117915j 0.0171696-0.00898985j -0.0140534-0.00203144j 0.0140591-0.00720934j -0.0036209+0.00391631j 0.00440868+0.0174268j -0.00861167-0.0182485j -0.0195087-0.0135355j 0.0105881-0.0196532j -0.0169373-0.0089404j 0.00109189+0.0128737j -0.00484215-0.0158149j -0.0219449-0.0383305j 0.0261749-0.0213936j 0.0129351+0.0107671j -0.00845888+0.00264018j 0.0020923-0.00213825j -0.0118681-0.00463961j 0.0173914-0.00795236j -0.00684793+0.00613825j 0.00198956-0.0128805j -0.00543453-0.00197271j 0.0144537-0.00244203j -0.00381757+0.00148265j 0.00115203-0.00265942j 0.0019824+0.00273459j 0.0038764+0.0276079j 0.0257631-0.0244887j 0.000107516+0.0112508j -0.00465439-0.0327637j -0.0551246-0.00994627j -0.0153675+0.00922956j 0.00773402+0.0131695j 0.0390452+0.0387838j -0.016467+0.0397571j 0.00171095+0.0269173j -0.00989805-0.00309159j 0.00448209+0.00728237j 0.0294328-0.0179295j -0.00145762-0.00581169j 0.0131398+0.00203587j -0.0113463-0.0122032j 0.00253046+0.000963156j -0.00741114+0.0211662j 0.00451602-0.00621924j -0.00469309-0.0149741j -0.00937494+0.00862732j -0.00445845-0.00428012j -0.00719182-0.0283721j -0.00868371+0.0613598j -0.000348657-0.0385702j -0.0621023+0.0750807j 0.095882-0.0986025j -0.0728048-0.0911913j 0.0729072+0.0645946j -0.0223876-0.059146j 0.0313455-0.0101625j -0.0832677+0.0436709j 0.0143777-0.0919683j -0.120572-0.0736174j 0.0369412+0.11204j -0.0167186+0.13355j 0.0226509-0.0471887j -0.0886833-0.00741911j 0.0623716+0.0383802j 0.109764+0.0554788j -0.048941-0.00272691j 0.10412+0.0298533j 0.0489425+0.00434665j -0.0135822-0.0110837j -0.0260664-0.0382139j -2.28414e-05+0.0127206j -0.0172234+0.0226838j -0.028694+0.033917j 0.013113-0.0378132j -0.0680973-0.0730256j 0.0349905+0.0555816j 0.0395695+0.0567735j 0.0334998+0.0368726j 0.0684331+0.0439359j -0.028721-0.0223719j -0.0116145-0.0285991j -0.0076104+0.0707929j 0.0397337-0.0163401j 0.0394138-0.0564631j 0.0325935+0.0146315j -0.0297393+0.00485628j 0.0633226-0.0104005j 0.00367606+0.0490226j 0.00316032-0.00581928j 0.0362137-0.037122j 0.00357285-0.0526931j -0.023907+0.0261617j 0.0213114-0.00330828j 0.0112508+0.00730255j -0.0113856+0.0322837j -0.00352588-0.000929954j 0.00737976-0.0138609j 0.0495906-0.0307117j -0.0601663+0.0608918j 0.0255597+0.00758092j -0.0834296+0.0388145j -0.00464063+0.0127963j -0.0225402+0.0661973j -0.0887424+0.0231477j 0.0906704+0.00261498j 0.000313909+0.0329581j 0.022458+0.04336j 0.142527-0.0933048j 0.124936-0.138037j -0.0422108-0.122593j -0.0358431-0.0859793j -0.0532248-0.157092j 0.0140755+0.0865478j -0.00866993+0.00313735j 0.00341242+0.0125213j -0.00416718+0.0151396j 0.0169761-0.0195346j -0.0148559+0.0230412j 0.00445751-0.026489j 0.0176161-0.018103j 0.00993962+0.0261413j 0.00569562+0.019188j -0.00622326-0.0112709j 0.0108636-0.0522274j -0.0230987+0.0111594j -0.000699903+0.0153291j 0.0209722-0.0561572j -0.0134627+0.00725396j 0.0303396-0.0132584j -0.0116195-0.0153756j -0.021907+0.0218254j -0.0208922+0.0223696j -0.00487613-0.0265063j -0.0114602+0.0386025j 0.0206337+0.020129j -0.00629417-0.0281156j -0.0180028-0.0103526j -0.0086377+0.0135108j -0.0412887+0.0305061j 0.0192246-0.0019436j -0.023865-0.0131088j 0.114491-0.0482347j 0.0760258-0.0126488j 0.084741-0.00911562j -0.0188426+0.0347552j 0.0389902-0.0446068j -0.0603178-0.0264758j 0.103447+0.0670329j 0.0677805+0.0259854j 0.0520493+0.0217847j -0.0157095-0.0240133j -0.0442694+0.0173543j -0.0743535+0.0167507j -0.0319048-0.0138419j 0.0251499+0.064206j 0.0193066-0.0566672j -0.0800066+0.0745558j -0.0467493-0.0141632j 0.0220872-0.0311728j 0.0254498-0.0170552j 0.0299025-0.0204859j -0.0436684+0.00690984j 0.0066695+0.029514j 0.089572+0.0690324j 0.0334706+0.0219344j 0.0471974+0.049434j 0.0175814+0.0366762j -0.0209398+0.00168955j -0.00933338-0.0183771j 0.00856531+0.000860436j -0.00171532+0.00816338j 0.00640311-0.007685j -0.00658554-0.00779199j -0.00433064+0.00957598j -0.0138769+0.00903912j -0.0284232-0.00940906j 0.00132542+0.00529169j 0.00979944+0.0047423j 0.00140788+0.00639332j 0.00617056-0.0084799j 0.0115375+0.00382049j -0.00414507-0.00903709j -0.00898797-0.000284842j 
0.00330637-0.0247575j 0.00512086+0.00476786j 0.00916761+0.00208374j 0.0127488+0.004854j -0.0177318+0.00069053j 0.00488085-0.00153898j 0.0208387+0.00318306j 0.00668039+0.00754029j 0.00996392-0.0171943j -0.0182657+0.024952j -0.0286783-0.0462217j 0.0368074-0.0169221j -0.0166415+0.0143145j 0.00818236-0.0110464j -0.0181352+0.00861605j 0.0010019-0.00560105j 0.00972947+0.0128895j 0.00787191+0.00494806j 0.000821707-0.0107092j -0.0203853-0.0127235j 0.00671907-0.0104229j 0.0108871-0.00970503j -0.00690212-0.0176261j -0.000186657+0.00598823j -0.0153887-0.0220736j -0.00518421-0.0220968j 0.017313+0.00562726j -0.00224439+0.00565574j -0.010628-0.00753948j 0.000928682-0.00838572j 0.00960936+0.00682817j -0.0111346-0.00970438j 0.0082997-0.00152145j -0.00283215+0.00155193j 0.00237316-0.0107057j 0.00607677+0.00476897j 0.00737044-0.00637939j 0.0131361-0.0121875j 0.00420974+0.00962639j -0.0106868-0.00603383j 0.000323526+0.0126085j -0.00457788-0.0149826j -0.0475294+0.0137561j -0.012366-0.00264409j 0.00925004-0.0066386j 0.00727378+0.0129601j -0.000312625+0.0328834j -0.0330393+0.0022194j 0.0102521+0.0298824j -0.0153388-0.0482641j -0.00319014+0.00070307j -0.00391513-0.00851128j -0.00590276+0.00883682j -0.0115976-0.0140298j -0.0156228+0.00627051j 0.0050209+0.0213928j 0.0253408-0.0142643j -0.0176365-0.0182154j -0.00246466-0.0112778j -0.00898983-0.00451244j -0.000939952-0.0115433j 0.00361477+0.00111716j 0.0349818-0.0483584j -0.0121248+0.00787108j 0.0443862-0.117524j -0.0849565-0.0308548j -0.0227552+0.163987j 0.00864266+0.129223j 0.0264766+0.0366461j -0.206448-0.132349j -0.141396+0.0513155j 0.0592838-0.000638151j -0.0810302-0.0178393j 0.0891746-0.00184043j -0.00108601+0.0390324j 0.0337864+0.020854j -0.0482878-0.016265j -0.0172992-0.0407145j 0.010607+0.011485j 0.0634895+0.0044481j -0.0334339+0.0140813j -0.00391188-0.0383549j -0.00382995+0.00849328j -0.00156351-0.00656314j 0.00190301+0.00298182j 0.00292857-0.00239256j -0.015765-0.0517497j 0.0342679+0.0300336j 0.00555718+0.0581637j -0.0101035-0.0560797j 0.104342+0.0127879j -0.00653762+0.0681147j 0.0162328-0.0467909j -0.00678377-0.0674575j -0.0154536-0.0478521j -0.0696864+0.00379011j 0.0305815-0.0525373j 0.0413382-0.0824196j 0.00807832+0.0612538j 0.0104266-0.0224953j -0.0297094+0.00485885j -0.00207806-0.032144j -0.0606599+0.0674642j 0.00555386-0.0530749j -0.0214367-0.0322293j -0.0114963-0.0487108j -0.0205671-0.0251766j -0.0320554+0.0240883j 0.000988726+0.0226438j 0.11729-0.0120683j -0.0150179+0.0132406j 0.0765323-0.0619979j -0.0236408+0.0199585j 0.10347-0.0501831j -0.0203555-0.0404319j 0.00879887-0.0940497j -0.000439672-0.0261387j 0.00188737-0.123593j 0.0454004-0.117956j -0.0579355-0.0248236j 0.0920609-0.103332j 0.0418885+0.0302154j 0.0209061+0.0522909j 0.0855113-0.0579109j -0.0867389-0.115015j 0.0301011+0.0467718j -0.000986272-0.0369409j -0.0267006-0.0756583j 0.00135156+0.032714j -0.0198158-0.0482863j 0.00391749+0.0229967j 0.00245695-0.0138583j 0.00323328+0.0430607j 0.00218154+0.053403j -0.0135623+0.0142975j 0.00865437+0.00835019j 0.0381554-0.00749271j 0.0161783+0.00388862j -0.0131559-0.0116404j -0.0419925+0.0328722j 0.0071937+0.0212887j 0.0103157-0.0118842j -0.00821968-0.0202875j 0.0140722+0.00706569j 0.0612877-0.0686146j 0.0382796+0.00201484j 0.0324206-0.00874355j -0.034155+0.0328932j 0.00271688-0.00608356j 0.0239698+0.00965005j 0.062936-0.0929803j -0.0144973+0.0256824j -0.00371559-0.00401247j 0.115418-0.00604724j -0.00721172-0.019358j 0.144261+0.00909039j -0.0695399-0.0191099j -0.0667059-0.0335975j 0.00646225-0.0222686j -0.0598258+0.0148117j 0.0419244-0.0146484j -0.0139212+0.0790725j 0.00495945+0.00383759j 0.0281257+0.00487554j 0.0592597-0.0144019j -0.0103496-0.0313555j 0.0450003+0.0532107j -0.0134692+0.00713505j -0.0206708-0.0221894j -0.043614+0.0421709j 0.0553752+0.0896738j 0.0115716-0.0109406j 0.0597143+0.00985726j -0.00354294+0.0173424j -0.0225257-0.0205034j 0.0218859+0.016786j 0.0219418+0.00416277j -0.00202397-0.00145096j 0.0344854+0.0290526j 0.0666776+0.0293007j 0.032297-0.00586306j -0.000889472-0.0145813j 0.00902288+0.00972897j -0.0178544-0.0155165j 0.0163275+0.0138919j -0.00776372-0.0117207j -0.027157+0.00369628j -0.00900963-0.00355215j -0.00222457+0.0120506j -0.013002-0.000150049j -0.00491463+0.00277858j 0.00663984-0.00598503j 0.00635245+0.0151015j -0.00428025+0.00959853j 0.0133885+0.0088415j 0.00805911-0.00630165j 
