0.0616407+0.0474637j -0.0340068-0.168051j 0.113383+0.111634j 0.510375+0.203808j -0.884575-0.127433j 0.00595097+0.101578j 0.0149342-0.154935j -0.248913-0.0671949j -0.381164-0.177638j 0.479095-0.191061j 0.511457-0.777836j -0.351926+1.20256j 0.0885745-0.0590261j 0.00431379-0.0865256j 0.0500849-0.0761915j -0.0112156+0.0172181j -0.207182-0.155092j 0.103903-0.00156616j 0.0156919+0.244402j 0.1652-0.0259952j 0.119163+0.135311j -0.0609819+0.0940312j -0.450718+0.103508j 0.155901-0.298625j -0.323207+0.192693j 0.189558-0.314259j 0.0615391-0.186808j -0.172246+0.611831j 0.139526+0.265423j -0.395118-0.446294j -0.183896-0.771171j 0.89818+0.196729j 0.0989901+0.801394j -1.12029-0.279372j -0.0631307-0.0531877j 0.0918301-0.0369009j 0.117181-0.0321973j -0.00856993+0.102029j 0.0119647-0.0662601j 0.0471009+0.217582j -0.0428719+0.0143573j 0.160043+0.0423443j 0.15087+0.00989464j 0.173463+0.108433j -0.135832+0.11649j 0.010473+0.154808j 0.275145+0.0972171j 0.103241-0.066696j 0.212461-0.0797551j -0.319303+0.169854j 0.104046+0.0987177j 0.0804716+0.214223j 0.0166597-0.0964892j -0.280713+0.0960611j 0.0191732-0.241619j 0.230844+0.117276j 0.220657-0.351127j -0.273459+0.177805j 0.0219939-0.419134j 0.0846866+0.0794684j 0.330935+0.462143j 0.0432551+0.333682j 0.0839856-0.201719j 0.101595-0.452928j -0.223372-0.0256773j 0.250626+0.309025j -0.26561+0.340267j 0.409256+0.133022j -0.601333-0.389583j 0.229657-0.270986j -0.781489+0.0236676j 0.295395-0.277163j -0.369121-0.439258j -0.12366+0.583757j -0.69471+0.540549j 0.0932582+0.816047j 0.352298+0.486335j 1.20057+0.0171612j 0.162224-0.969852j 0.0502967-0.013219j 0.00492224-0.09063j -0.0618787-0.0150239j 0.036403-0.0724783j 0.0667765+0.00887434j 0.1506+0.0751003j 0.0818047-0.0903052j -0.015618+0.0544047j -0.1205-0.0386635j 0.0749482-0.106987j 0.0580515-0.20773j -0.0393663-0.0496579j 0.103313-0.071348j 0.115184+0.0663295j -0.0383254-0.0696757j 0.0181915-0.0488603j -0.0662773-0.00210892j -0.0843554-0.0540905j 0.168533+0.0347885j 0.00820879-0.183908j -0.00374349-0.025913j 0.0441038+0.0149307j -0.00890012-0.094727j -0.041019-0.0637413j 0.0804406+0.0332183j 0.0509726-0.219126j -0.098219-0.111879j -0.094084-0.0422843j -0.113058+0.0592019j -0.019389+0.0115607j -0.0190537+0.156524j 0.011441-0.00177288j -0.0800846-0.0393583j -0.0152781-0.0320622j 0.0440818-0.0983494j 0.255399+0.158921j -0.0281002-0.00353299j -0.163492+0.230444j -0.175112-0.0474396j -0.0419355+0.0469621j -0.0069231+0.0592235j 0.133645-0.128328j 0.205819+0.120962j 0.00209181+0.0697323j -0.0524397-0.0570557j -0.162364+0.265844j 0.0982726-0.101048j 0.00205548+0.0306845j -0.00642245-0.0559475j 0.380223-0.224622j -0.18722-0.0898582j 0.320493+0.245315j -0.0512235+0.154568j -0.0045787+0.0292675j -0.0242496-0.0905017j -0.0786551-0.0487907j 0.0981587-0.292258j -0.191462+0.341931j 0.0523482-0.172097j -0.0453598-0.089017j -0.00195315-0.124734j 0.179526+0.163283j -0.373942-0.169664j -0.169797-0.136006j 0.358662-0.481275j 0.198166+0.442769j 0.016525-0.361011j -0.279483-0.13131j 0.0254439+0.00984334j -0.0832357+0.16841j 0.26139+0.225003j 0.00132332-0.142636j -0.100499-0.456519j 0.390487+0.414971j 0.130016+0.0145353j -0.305662-0.303675j -0.123024+0.457396j 0.0870419+0.295029j -0.567292-0.360873j 0.397985-0.000320958j 0.197601+0.428294j 0.256743-0.0789387j 0.492519+0.0675545j -0.098276-0.0506102j 0.522413+0.0134083j 0.54471+0.0125693j -0.42694+0.0445575j -0.63486+0.398426j 0.686727-0.0996021j 0.13275+0.0673416j -0.670576+0.182635j -0.198582+0.184021j -0.423891+0.0572619j 0.600908-0.679895j 0.025201-0.82833j -0.317074-0.00745469j 0.146167-0.495985j 0.264038+0.163482j 0.213102+1.17266j 0.165295-0.696331j 0.384904+0.168532j 0.155725+1.02486j -0.00389754-0.49885j -0.354181+0.0329722j -1.19632-0.135352j -1.56538-0.269613j -0.995263-0.0603111j 0.35204-0.796575j 0.583109-1.97549j -1.32996-0.638271j 
-0.123877-0.0703877j -0.307444+0.315722j 0.0783859+0.0637822j 0.224558-0.317961j 0.148623-0.647531j -0.0855646-0.154309j -0.338689+0.295808j 0.0766951+0.360138j 0.329917+0.758795j 0.210025-0.296047j -0.228507-0.509798j -0.849768-0.320918j -0.020153+0.165646j 0.00697792+0.0468796j -0.360379-0.0602764j 0.176104-0.0696612j 0.0442591+0.559255j -0.287796-0.182039j 0.0482852-0.559292j -0.00196737-0.0663068j -0.290381-0.22079j -0.0156532+0.0528814j 0.370798+0.511034j -0.463401+0.06461j 0.59616+0.0883658j -0.208122-0.261962j -0.281287+0.61417j 0.136016+0.361838j 0.302764-0.123705j -0.537664-0.219045j -0.285484-0.29576j 0.552871-0.194708j -0.583391-0.0967662j 0.398692-0.737728j 0.138622-0.0964655j 0.0201538+0.139847j -0.123779-0.241065j 0.0143593-0.0216786j -0.208231-0.056667j 0.435396-0.306207j 0.0933637+0.184245j 0.0356564-0.386395j -0.42503+0.00907251j -0.0320065-0.369659j 0.143597-0.397766j 0.0547379-0.49029j -0.156603-0.419105j -0.264506-0.0762515j -0.525119+0.1462j 0.188886+0.2649j -0.342945-0.18702j -0.320884-0.191916j 0.054401+0.114098j 0.271289+0.38117j -0.339731-0.159537j -0.3114+0.456996j -0.22482+0.164819j 0.297217+0.213379j -0.534605+0.258232j 0.12078-0.213144j 0.348478-0.324174j 0.037979+0.264339j 0.153277+0.40361j -0.328167+0.160526j 0.126202+0.32239j 0.51567+0.291497j -0.290284+0.354607j -0.128721-0.216901j 0.159633+0.492073j 0.0687111-0.474226j -0.55955+0.144882j -0.397064+0.11652j -0.329374-0.295533j 0.125618+0.480654j -0.395023+0.61565j -0.726246-0.098034j 0.588253+0.436092j -0.431781+1.16211j 0.828662+0.506423j 0.0173923+0.0794211j 0.170471-0.0148776j 0.0245284-0.14497j -0.101199-0.0161725j -0.0265414+0.118818j 0.00820557-0.162469j -0.117485-0.0329281j -0.0836583-0.0516095j -0.0660231+0.245649j -0.143645-0.0540488j -0.358773-0.043299j 0.106558-0.15268j -0.278797-0.00214904j 0.0286518-0.256391j -0.0938947+0.0657616j 0.25598+0.268805j -0.130948+0.0180071j 0.391019+0.187824j 0.0623865-0.331302j 0.0307487+0.371964j 0.182892-0.106123j -0.128578+0.037442j -0.231987+0.0413203j 0.0593329+0.159649j -0.282783+0.260616j -0.0181819+0.617582j 0.368977-0.0629687j 0.159649-0.136831j 0.309969+0.0831262j 0.127015+0.0173766j 0.132611-0.269009j -0.273941-0.033245j 0.301807+0.360946j 0.237943-0.0808197j 0.0671033-0.312994j -0.246168-0.308881j -0.0727664-0.0606694j -0.0555888-0.641325j 0.608071+0.135367j 0.335503+0.0242768j -0.00979041-0.13665j 0.112805-0.217152j -0.423481-0.36625j -0.127084-0.221222j -0.237139-0.262342j -0.289029+0.325249j -0.560033+0.0324028j 0.0743396-0.106308j -0.514954-0.126335j -0.653222+0.10414j 0.377607+0.272657j -0.631308+0.0345752j 0.11087-0.258686j -0.0646926+0.0698075j -0.422314-0.218403j -0.125924-0.177702j -0.725214+0.209346j 0.342958+0.176358j -0.0261792-0.243143j -0.0976057+0.069043j -0.031094+0.389365j 0.564354-0.154848j -0.198215-0.706972j -0.301666-0.0336611j -0.633002+0.681913j 0.0921079-0.386014j -0.0603937-0.363904j -0.269497-0.160221j 0.196491+0.232791j 0.169905-0.306473j 0.34201-0.721362j 0.140865+0.168149j -0.172559+0.117911j 0.539361-0.376812j -0.0488242-0.245614j 0.527569+0.218222j -0.756506+0.0229587j -0.395866-0.154861j -0.248581+0.59563j 0.108881-0.527827j 0.0448268+0.264294j -0.292173-0.227156j 0.67815-0.135576j -0.0686537-0.186178j 0.415874-0.259403j -0.262304-0.189002j 0.226206-0.555498j 0.411412+0.4199j -0.128265-0.20744j 0.0240086+0.188039j -0.475762+0.0622405j 0.244625+0.219332j -0.183549-0.0475566j 0.0667055-0.615448j -0.354884+0.0622493j -0.225798-0.653007j 0.0871736+0.16657j 1.0047+0.168592j -0.660136+0.125391j 0.591255-0.705901j -0.23473-0.00928418j -0.423967+0.791195j 0.00639757+0.243964j -0.711805+0.613508j -0.321433-1.18362j 0.067696-1.70911j -0.836991-1.25139j 1.38607+0.779352j 2.52624-0.2718j 0.405646-1.96741j 
0.106861+0.0711113j 0.142692-0.317172j 0.199213+0.00647107j 0.185525+0.91276j 0.166624-0.154116j 0.142186+0.0765805j 0.431518-0.20148j -0.184402-0.0837701j -0.369583-0.277036j 0.0526726-0.165228j 1.32448-0.155432j 0.0248145-0.190151j -0.0691281-0.133359j 0.0111739+0.0128329j 0.507888+0.0803529j -0.198152+0.200304j 0.116775-0.270011j 0.138135+0.208779j -0.0121525+0.223526j -0.111073-0.0836765j 0.157532+0.177998j 0.13111-0.0609055j -0.124385+0.0920956j -0.0382827-0.056012j -0.349441+0.219862j 0.185449-0.0660322j 0.007613-0.220933j 0.0619639+0.384222j -0.0558312+0.140566j -0.335548-0.0727085j 0.574952-0.658073j 0.464501+1.02574j 0.171696-0.375098j 0.396917+0.388488j -0.0635678+0.161745j -0.119151-0.0832068j 0.0845047+0.41885j -0.0994143-0.0710609j 0.397916+0.119312j -0.21771+0.177071j -0.237067-0.108538j -0.0404508+0.438747j 0.150604-0.258718j 0.0639717-0.0131436j 0.23681+0.265717j 0.147899+0.068575j -0.0204119+0.0768789j 0.18655+0.0470799j 0.194501+0.126051j -0.0811396-0.0713455j 0.254637-0.00433554j 0.174432-0.019992j -0.0235536+0.105588j -0.0860601+0.047087j 0.177156+0.143449j 0.0992725-0.200059j 0.228109-0.166438j -0.034531+0.258458j 0.116281+0.00806956j -0.138135+0.044179j 0.0768553+0.0926752j 0.051429+0.119588j -0.136225-0.08627j 0.131789-0.22661j 0.103503+0.0421531j 0.297746+0.139365j 0.160538+0.231078j 0.142411-0.0121264j -0.197236-0.246305j -0.00529838-0.192242j -0.383435+0.571222j 0.175467-0.0745877j 0.402351-0.372767j 0.45997+0.381802j -0.511993-0.584185j -0.460131-0.67722j -0.358669+0.485302j -1.25465+0.448998j 0.125739+1.08383j -0.0869188-0.0662585j -0.164221+0.138184j 0.063071+0.147801j 0.148351+0.114039j -0.0616408-0.111871j -0.25958+0.28788j 0.145141+0.227805j 0.0844387-0.00975684j 0.0406209-0.250899j 0.229577+0.258587j 0.451278+0.0612747j 0.126335+0.226684j 0.109451-0.0508055j -0.0704816+0.207728j 0.223286-0.0933191j -0.426362+0.0668469j 0.163532-0.137389j -0.124701+0.0841863j -0.0507984+0.323167j 0.0805767+0.0603246j -0.0292512+0.257023j -0.0798524-0.0984395j 0.209773+0.037886j 0.193657-0.0280623j -0.159688-0.396666j 0.0948581-0.00132892j -0.0128887+0.330932j 0.27351+0.154575j -0.0843757+0.00290365j -0.0417187+0.0200897j -0.129491-0.031283j 0.0106884-0.0667897j 0.269815-0.284721j 0.0397287-0.0352205j 0.0333936+0.0498731j -0.399302-0.00544014j 0.260275+0.0104839j 0.589473+0.0617852j 0.0605693+0.0572225j 0.10201-0.082239j 0.057338-0.0704467j -0.172326+0.0167946j -0.166151+0.154998j 0.199302-0.260543j -0.0856738-0.0157558j 0.172647+0.103401j 0.15526-0.138878j -0.0496796+0.0313316j -0.0340272-0.0383861j -0.170527+0.394146j 0.0507539+0.0624387j -0.0473911-0.592022j -0.0165933-0.0751347j -0.0506137+0.0168488j -0.0899072-0.0460285j -0.173795+0.0539037j -0.0653584+0.127221j -0.0905755+0.202731j -0.0337588-0.175989j -0.0832591-0.0692755j -0.0545489-0.159465j 0.149053-0.0395832j -0.154549+0.166977j 0.21448-0.00757855j -0.447988+0.11354j -0.134553+0.0781145j -0.223393-0.274831j -0.0184295-0.0117305j 0.115475-0.116134j 0.219842-0.131776j 0.187518+0.0167407j 0.211366-0.0512404j 0.358097+0.146581j 0.548814+0.157109j 0.0706581+0.0619165j -0.103505-0.120992j -0.096475-0.224705j -0.00800627-0.0410716j -0.3713+0.0691986j -0.200546-0.145459j 0.455484-0.134158j 0.131222-0.0145665j 0.49498-0.141574j -0.256366-0.0688288j 0.316055-0.0897264j -0.338568+0.661678j 0.11572-0.153399j -0.239004+0.223433j 0.114063-0.369509j -0.283498+0.866839j 0.868189-0.0967895j -0.471055+0.524406j -0.337388+0.877432j 0.083427-0.971825j 0.102692+0.136023j 0.342126+0.014037j 1.05347+0.567063j 0.369108-0.731374j 0.312116+0.606747j 0.506211+1.24144j -0.665695+0.410633j 0.124684-0.672054j -1.48417-1.0466j 1.24825+0.629779j -0.139838-0.12867j -1.14569+0.168474j 1.44172-1.5579j 0.360753-1.32836j 1.38349+0.411508j -0.0855404-1.26598j 
-0.211044-0.3384j 0.0990681-0.332249j 0.136643+0.149834j -0.522694+0.044879j -0.134081-0.0677532j -0.13587-0.397194j -0.644386-0.146266j -0.254216-0.460383j -0.614705-0.310267j 0.0446676-0.535541j 0.0130886+0.538939j 0.0471481+0.173648j -0.189339+0.297361j -0.0110533+0.132896j -0.678612-0.307607j 0.219012-0.29008j -0.545206-0.186947j 0.337214-0.230431j 0.586018-0.314055j -0.0856247+0.0176975j -0.143366-0.473571j -0.0101747-0.151683j -0.618624+0.1192j 0.282051-0.516793j -0.775633+0.0955205j -0.182349-0.136779j 0.365129-0.657771j 0.166484+0.601786j 0.155966-0.0889331j -0.561299-0.0296319j -0.0854023+0.366379j -0.344626-0.289181j -0.0196466-0.236861j 0.313094+0.122454j 0.285107-0.0147484j -0.0970424+0.202404j -0.150594-0.645255j 0.183762-0.0947068j -0.597132-0.137183j 0.345951+0.135619j 0.0453994+0.00232728j 0.263869-0.450304j -0.407444+0.198383j 0.122011+0.0128625j -0.075861-0.535239j 0.301182+0.00834825j 0.454579-0.231792j -0.0719838-0.148788j 0.171225-0.903438j 0.345501+0.365036j -0.267378-0.264342j 0.140535-0.256009j -0.0628493-0.125007j -0.0970101+0.285263j -0.0998842+0.323393j -0.442346-0.287447j -0.398996-0.266051j -0.420816+0.029585j -0.506523-0.390292j -0.148946+0.00681719j 0.197062+0.715695j 0.552514+0.0911832j -0.117932+0.112828j 0.220534-0.0757587j -0.407149+0.137845j 0.226352-0.317672j -0.0619457+0.615676j 0.771398+0.170336j -0.281056-0.537432j -0.20006-0.23726j -0.666728+0.462992j 0.541442-0.0840986j 0.160652+0.810794j 0.205331+0.533639j 1.43353-0.133463j -0.598799+0.138952j 0.209569-1.09502j 0.146274+1.19905j 1.0186+0.217775j -0.0108822+0.15346j 0.276152+0.0608972j 0.113802-0.19315j -0.332845-0.12519j -0.097081+0.15195j 0.257027-0.671685j -0.398286-0.286042j -0.0846724-0.132874j -0.0591552+0.282677j -0.52253-0.289623j -0.579888-0.0553569j -0.118828-0.355029j -0.263569-0.187679j 0.174849-0.225729j -0.29255+0.226721j 0.70427-0.0136753j 0.170406+0.183794j 0.235701+0.343999j 0.255437-0.273234j -0.668215+0.160407j 0.103923-0.384116j 0.135075-0.24695j 0.0152945-0.0540786j -0.190291-0.00289843j 0.00425563+0.599154j -1.08184+0.442178j 0.215115-0.325274j -0.187702+0.145124j 0.0634022+0.229062j -0.111563+0.0596996j 0.482187-0.0869781j 0.0722169-0.448568j -0.556492+0.42095j -0.386053+0.0769279j -0.109715-0.0852777j 0.661534-0.00458548j -0.390934+0.0517172j -0.511574-0.299523j 0.161894+0.899762j -0.24096+0.186474j 0.0979695+0.0697752j 0.0184455+0.104555j 0.353044-0.74994j -0.425783+0.13448j 0.293656+0.24994j -0.185176+0.0489197j 0.0466845-0.0547013j 0.0442784+0.111022j 0.0882269-0.0107884j 0.408539-0.95867j -0.294332+0.297458j -0.3383+0.263467j 0.456026-0.00326304j 0.141288-0.147266j 0.390125+0.227031j 0.669756+0.112863j -0.00523733-0.294813j -0.539187-0.225439j -0.011944-0.0546606j 0.2615+0.0711263j -0.101072+0.103823j -0.44901+0.315j 0.142643-0.13527j -0.249085-0.272458j -0.0697574-0.290279j 0.465159-0.0186837j -0.629945-0.0459927j 0.0522216+0.027609j -0.154271+0.315024j 0.0303174-0.0165892j -0.494967+0.654831j 0.348863-0.132869j 0.586999-0.0273425j -0.439272+0.846925j 0.104242+0.0323953j -0.00526982+0.51313j 0.183738-0.0300844j -0.031362+0.14607j 0.245875-0.450166j 0.0323728-0.462292j 0.303458+0.228035j 0.277531+0.139056j -0.0889858-0.676335j 0.0763608-0.0292585j -0.204304-0.222691j -0.127295+1.01878j 0.183743+0.0110408j -0.191368-0.0400298j 0.783348+0.711394j -0.5545+0.531549j 0.0730586+0.519793j -0.092092-0.0837621j -0.638277-0.0479192j -0.226322+0.0234661j 0.186656-0.353805j -0.868091+0.698922j 1.21116+0.682551j 0.15219-0.196187j 0.28764+0.422209j -0.823835+0.325164j -0.323447+0.566956j 0.670661+0.616459j 0.113414-1.03607j -0.154103+0.456902j -0.644109+0.537132j -1.12426+0.307299j 0.596646+0.866082j 0.147991-0.983007j -0.842552-0.534946j -0.817547+0.217146j 
-0.0494022+0.240839j 0.116843-0.00887944j 0.481294+1.08979j -0.017448+0.205205j 0.0452994-0.0933131j -0.0866974+0.233776j 0.342279+0.157551j -0.960373-0.428827j 0.390903-0.184627j 1.59023-0.0605034j 0.127149+0.0998541j 0.106075-0.191883j 0.149127-0.0578631j 0.0595435-0.0663117j 0.192019+0.246287j -0.238177-0.0147939j -0.249039-0.307464j 0.0920072+0.147477j -0.353335+0.110235j 0.962967-0.358204j -0.104947+0.278375j -0.115627+0.800653j -0.750869+0.254635j 0.0436349-0.704838j 0.331429-0.263393j 0.201168+0.347359j -0.104299+0.608225j -0.748244+0.547032j -0.350969-0.0895544j -0.276159-1.09592j -0.181655+0.248414j -0.126159-0.305199j -0.0840872-0.371767j 0.557701+0.105164j -0.0806466-0.0764959j 0.104386-0.0205531j 0.0351504+0.132803j -0.0711361+0.0345881j 0.086524+0.114249j -0.337142+0.170007j 0.0310841-0.142573j -0.171774+0.236917j 0.372956+0.00972429j 0.480002+0.0460903j -0.160113+0.326049j -0.119272+0.523114j 0.0283744-0.439438j 0.238514-0.0621975j -0.293544+0.0194019j -0.318263+0.601704j 0.071928+0.110734j -0.341228+0.22256j -0.285633-0.289681j -0.00131236-0.274406j -0.783511-0.722582j 0.213141+0.669666j -0.100388-0.259364j -0.150377-0.0342787j 0.13083-0.089064j 0.58055-0.247053j 0.781717+0.22715j -0.271727-0.052143j 0.306228-0.194791j -0.28235+0.466598j -0.132808-0.263433j -0.312076+0.614324j -0.159353-0.0272107j 0.171797-0.231638j 0.716229+0.528195j 0.381004+0.223783j -0.476437-0.449649j -0.492809+0.445315j 0.371522+0.407831j -0.357449+0.293417j 0.75889-0.472678j -0.182643+0.172767j -0.189613-0.671134j 0.376267+0.470016j 0.545327-0.136603j 0.0514771-0.0189608j -0.00577193-0.0883647j -0.0579445-0.0115231j 0.0375684+0.0298899j 0.0644562+0.00283249j -0.0576384+0.0451582j 0.0241306+0.0175283j -0.0270267+0.0543772j 0.074213-0.207238j 0.0545324+0.0461943j 0.201079+0.0656557j -0.0145026+0.149122j 0.0836808-0.167992j -0.0227437+0.113941j 0.0891213-0.00959377j -0.180928-0.0926908j -0.125407+0.0491738j -0.287875-0.071768j -0.143546+0.260632j -0.662077-0.212594j -0.151076+0.130366j 0.166884+0.108284j -0.360041-0.0134215j -0.440282+0.48751j 0.3182-0.359123j -0.500846-0.377053j -0.222789-0.0133133j -0.22534+0.395253j -0.340839+0.098227j 0.0757408-0.0427772j -0.0965106+0.129126j 0.246577+0.140221j -0.437932+0.783096j 0.317558+0.194868j 0.203239-0.0632434j 0.266598-0.430935j 0.0171177+0.140352j -0.213795+0.548176j -0.664504+0.194605j -0.066611+0.36961j 0.206909+0.0799339j 0.236884-0.5493j 0.420713+0.199545j 0.181368+0.122812j 0.243176-0.350789j -0.362493-0.00676373j -0.259158-0.0278209j 0.149569-0.157901j 0.372327-0.196767j 0.211037-0.132127j 0.227558-0.203792j 0.66302+0.205598j 0.0921908+0.306016j 0.204997-0.00344805j -0.197609-0.419016j -0.554193-0.164191j 0.215596-0.33252j -0.0180337+0.156541j 0.0161547+0.0489058j -0.0791124+0.142055j 0.10595+0.0776785j 0.12303+0.439111j 0.0772826-0.547733j 0.0999496+0.412482j 0.586782-0.115617j -0.323809+0.300552j -0.288683+0.307937j -0.0931318-0.349668j -0.114762+0.011444j -0.351393+0.194446j -0.0397451-0.519695j -0.189133+0.214182j -0.15815+0.336445j -0.00415918+0.207554j 0.143388-0.090445j 0.259925-0.256606j -0.453049+0.350311j -0.234971+0.122257j 0.127712-0.202012j -0.0446307+0.0962135j -0.616829-0.0566349j -0.418121-0.158212j -0.370188-0.507951j 0.409192+0.213732j -0.438264-0.333088j -0.528969-0.336524j -0.251136-0.425862j 0.248568+0.280825j -0.0935862+0.0691889j -0.418101-0.179602j 0.319601-0.691439j 0.213915+0.136948j 0.0535028-0.467262j -0.900433+0.744203j -0.582122+0.110604j -0.375195-0.116417j -0.0864733+0.82875j -0.383254-0.22349j 0.0364987-0.881187j 0.275575+0.360208j -0.551375-0.155197j -0.819864-0.348573j -0.0634088+0.0365233j 0.0329134-0.581036j 0.615185+0.0458377j 0.744793+0.341272j 0.937539-0.363569j -0.618111+0.207372j -0.292722+1.33283j 0.651344+0.525034j 
-0.139363-0.112009j -0.365375-0.153015j 0.925027-0.166076j -0.42319-0.220079j 0.183306-0.0363779j -0.12232-0.185528j -0.396108-0.0296439j -0.500475+0.352127j 0.504608+0.0483705j -0.723485+0.119116j -0.231805+0.463886j -0.140805+0.133752j -0.0522622+0.188392j 0.0220193+0.0847632j -0.305409-0.0186058j 0.0705562-0.126868j -0.347856+0.029566j 0.143063-0.346089j -0.27597-0.3082j -0.120833-0.177833j -0.336558-0.108076j 0.205481-0.0500992j 0.446195-0.557925j 0.117509+0.482439j 0.121637+0.150699j 0.439645+1.41485j -0.158153-0.0340154j 0.220843-0.295148j -1.51712-0.32535j 0.292855+0.438274j 0.0919897-0.424322j 0.363651+0.346708j 0.394305+0.161155j -0.47469+0.424479j 0.170459-0.0527712j -0.032268+0.147047j -0.203582-0.0945619j 0.0151567-0.0988669j -0.160699+0.0547169j 0.650465+0.0924312j -0.151694+0.102986j 0.27212-0.242463j -0.110532+0.249439j 0.662176-0.0982439j -0.230741-0.263956j -0.0672458+0.186912j 0.514351-0.0826849j 0.0724502-0.230562j 0.406028-0.0688277j -0.297174-0.462078j -0.146349+0.0122547j -0.0720095-0.379265j -0.120135-0.0398196j -0.404135-0.962164j 0.866836+0.349384j -0.424597+0.0907144j 0.136174+0.145991j 0.0526612+0.0910187j 1.88753+0.169393j -0.371768+0.104436j -0.497518+0.0312718j -0.650682-0.971854j -0.0954279+0.0301763j 0.309572-0.281138j 0.485751-0.765317j -0.993682+0.732896j 1.57071-0.206565j -0.406971+0.191875j 0.0273296-0.351607j 0.197038+1.24944j -0.428041+0.613442j 0.158977+0.0163381j -0.738638-0.113346j 0.204541+0.442779j -0.253664+1.29312j -0.390168-0.0335315j 1.00559+0.50957j -0.467721+0.714063j 0.342646+0.575184j 0.00372612+0.0700856j 0.124132+0.00702759j 0.024497-0.101729j -0.0846259-2.07684e-05j -0.0368+0.0872758j -0.0243285-0.116926j -0.0778056+0.0481821j -0.0598087-0.0539922j -0.26457+0.0686476j -0.141578+0.0186722j 0.190973-0.156192j 0.0303903-0.152942j 0.174721-0.491722j -0.0507822+0.00266923j -0.0325066+0.0640814j 0.120606-0.0455226j 0.080518-0.0938571j 0.0561992+0.0329352j 0.219081-0.12178j 0.118789+0.0241099j 0.0168514-0.13712j -0.125185-0.154244j 0.167268-0.415799j 0.337315-0.0243612j -0.136236+0.365049j 0.712385+0.197928j 0.181739-0.255432j 0.330862+0.244112j 0.163828+0.326488j 0.124079+0.0867712j -0.563824+0.352092j -0.293593-0.146112j 0.81492-0.137886j 0.138396+0.366338j -0.325043+0.628942j -0.305847+0.339165j 0.043034-0.104395j -0.219707-0.44661j 0.771435-0.078065j 0.671833-0.015085j 0.158352-0.0770253j -0.431736-0.0114832j -0.216616+0.799051j -0.125609-0.0858317j 0.534472+0.157026j -0.0783702-0.655836j -0.695089+0.24156j 0.170563-0.0146643j 0.255764+0.186838j -0.755082+0.230766j 0.0764389-0.267682j -0.180392+0.399094j 0.125361-0.189243j -0.0550042-0.226114j -0.0229537+0.0996082j -0.808538+0.580834j -0.446623+0.157931j 0.280734+0.45467j 0.0889494+0.0418474j -0.2256+0.573033j 0.136746-0.0998723j 0.300516+0.573083j 0.615409+0.433782j -0.173295+0.00701345j 0.299789+0.331852j 0.651727-0.306129j 0.398009+0.530152j -0.107405-0.157707j -0.133014-0.420177j -0.037676+0.149622j 0.385182-0.385746j -0.231033+0.122097j -0.0220616-0.0770273j 0.994614-0.266968j 0.666234+0.159354j -0.0812379+0.0923076j -0.131919-0.302928j 0.224598+0.0210414j -1.01288-0.234558j 0.0941894+1.26613j 0.632434+0.210519j 0.0254543+0.113881j -0.669021+0.552823j 0.424201-0.0281054j -0.06896+0.449413j 0.326098+0.0227505j 0.0331543+0.0909058j -1.1125+0.339642j -0.434036-1.08345j 0.108744+0.664503j -0.3191+0.664022j -0.744427+0.0778435j -0.124152+0.756587j 1.35018+0.159011j 0.0676365+0.615898j 1.01435+1.14997j 0.204826-0.504216j -0.769077+0.579332j -0.249874+0.623714j -0.686958+0.229623j 0.383919+0.00280977j 1.32382+0.0295138j -0.680714-0.323889j 0.189215+0.364179j -0.118046+0.682543j -0.171073+0.942865j -0.0957226+0.41948j -0.42181-0.166641j -0.962159-0.585345j -0.526853+0.469995j 
