-0.00849182-0j 0.142791-0j -0.000125096-0j -0.00742568-0j -0.00123761-0j 0.144938-0j 0.0147153-0j -9.11588e-06-0j -0.00469346-0j -0.0047421-0j -0.000757404-0j -0.000765253-0j 0.0588243-0j 0.0594339-0j -8.92609e-05-0j 0.0147834-0j -9.01859e-05-0j 0.0149366-0j 0.000866564-0j 0.000875545-0j -4.1582e-07-0j -4.20129e-07-0j -0.0034961-0j -0.00432621-0j -0.00252362-0j -0.000552782-0j -0.000684033-0j 0.041569-0j -0.000399019-0j -0.000291342-0j -6.30774e-05-0j 0.051439-0j -0.000360517-0j 0.00692816-0j 0.0300061-0j -7.80543e-05-0j 0.00739993-0j -0.000210302-0j -6.06962e-06-0j -4.55316e-05-0j 0.00857316-0j 0.00123118-0j 0.00915694-0j 0.00500101-0j -7.51077e-06-0j 5.10307e-05-0j 0.00534155-0j 0.0015235-0j -4.38128e-06-0j -1.99936e-08-0j 6.31473e-05-0j 0.000888709-0j 3.68359e-05-0j -2.47408e-08-0j -1.44321e-08-0j -0.00280136-0j -0.00326825-0j -0.00200139-0j -0.00285972-0j -0.000436738-0j -0.00117957-0j -0.000509528-0j 0.032179-0j -0.000312021-0j -4.88288e-05-0j -0.000445837-0j -0.000308821-0j -0.000183898-0j 0.0375421-0j 0.00519286-0j 0.0229898-0j -5.6967e-05-0j -0.000360291-0j -3.63949e-05-0j -4.54936e-06-0j -3.4885e-05-0j 0.0328494-0j -0.000220632-0j 0.00602771-0j -4.98461e-05-0j 0.0135497-0j -0.000315254-0j 0.00605833-0j 0.000611984-0j -2.05605e-05-0j -4.24607e-05-0j 0.00370996-0j 0.00092441-0j -0.000130036-0j -5.30758e-06-0j -3.79113e-07-0j -2.60017e-05-0j 0.00703233-0j -3.25022e-06-0j 0.00530104-0j 8.87966e-05-0j 0.00430641-0j 0.000713981-0j -3.71531e-05-0j 0.00218657-0j -4.64414e-06-0j 2.85091e-06-0j 0.00107848-0j 0.00615329-0j 0.000437223-0j -4.42299e-07-0j -1.53249e-05-0j -1.91561e-06-0j -9.44014e-10-0j 0.00066043-0j 0.000103596-0j 0.000624734-0j -2.70851e-07-0j 0.0025381-0j 0.000943668-0j 6.34394e-05-0j 0.00025769-0j 3.32606e-06-0j -3.87011e-07-0j 2.03679e-06-0j 9.06465e-05-0j 0.000389243-0j -1.10135e-09-0j -1.59634e-07-0j 2.91031e-06-0j -6.74436e-10-0j 3.73898e-05-0j 1.20044e-06-0j -9.63681e-10-0j -3.97498e-10-0j 
0.00122569-0j -0.020597-0j 0.244736-0j 0.0010718-0j -0.016981-0j 0.000109391-0j 0.098755-0j 0.0359197-0j 0.000677443-0j 0.000684463-0j -0.0103922-0j -0.0104999-0j 8.92609e-05-0j 9.01859e-05-0j 0.0569804-0j -0.00106065-0j 0.0575709-0j -0.00107164-0j 0.0178229-0j 0.0180076-0j 0.00274036-0j 0.00276876-0j 0.000504619-0j 0.000624434-0j 0.000364253-0j -0.0075846-0j -0.00938547-0j 6.30774e-05-0j -0.00547486-0j 4.20516e-05-0j 0.0402659-0j 7.80543e-05-0j 5.20362e-05-0j -0.000999359-0j 4.55316e-05-0j 0.0498266-0j 3.71687e-06-0j 3.03544e-05-0j 0.0118745-0j 0.0290655-0j -0.00123664-0j 0.00410962-0j 4.59939e-06-0j -0.000721376-0j 0.0146939-0j 0.00211393-0j 2.68298e-06-0j 0.0050854-0j 0.00857146-0j 0.000198059-0j 0.00261586-0j 0.00296648-0j 0.00152592-0j 0.000245085-0j 0.000142966-0j 0.000404341-0j 0.000471731-0j 0.000288875-0j 0.000412765-0j -0.00599239-0j 0.000170257-0j -0.00699112-0j 4.88288e-05-0j -0.00428117-0j 0.0311703-0j -0.00611723-0j 4.45744e-05-0j -0.00252323-0j 5.6967e-05-0j -0.000749049-0j 3.4885e-05-0j 0.0363653-0j 5.20035e-05-0j -0.000499366-0j 0.00890027-0j 0.0222691-0j 4.98461e-05-0j 3.18455e-05-0j 4.54936e-06-0j 0.0318196-0j 2.05605e-05-0j 4.5503e-05-0j -0.00087389-0j 0.00410704-0j 0.0131249-0j -0.000582593-0j -0.000535146-0j -4.41381e-05-0j 1.8769e-05-0j 0.0103837-0j 0.00149384-0j -0.000356764-0j 5.30758e-06-0j 0.00635866-0j -0.000764654-0j 0.00090838-0j 3.25022e-06-0j 0.00479155-0j -0.000509769-0j -0.000315404-0j 0.0090857-0j 0.00019752-0j -5.14945e-05-0j 4.64414e-06-0j 0.00293421-0j 0.00174281-0j -0.000210269-0j 0.00374766-0j 1.31104e-05-0j -3.15338e-05-0j 0.00105978-0j 0.00419261-0j 0.00106725-0j 1.91561e-06-0j -4.50577e-05-0j 0.000648978-0j 0.00172936-0j 0.00023044-0j 0.00152496-0j 0.000141115-0j 0.000927305-0j -1.85853e-05-0j 1.52954e-05-0j 0.000629013-0j 0.000201635-0j 9.36651e-06-0j 0.000382494-0j 8.31702e-05-0j 1.33835e-05-0j 5.52042e-06-0j 
-1.00304-0j 0.00123761-0j 0.000103134-0j 0.00012117-0j -0.00289337-0j 1.23669e-05-0j 2.52438e-06-0j 1.4875e-07-0j 0.00386948-0j -0.00375481-0j 0.000624434-0j -0.000605931-0j -0.0730468-0j 0.0708823-0j -0.0105434-0j 6.3731e-05-0j 0.010231-0j -6.18425e-05-0j 7.51077e-06-0j -7.28821e-06-0j 3.42818e-07-0j -3.3266e-07-0j 0.00288233-0j 7.05937e-05-0j -0.00403761-0j 0.000455736-0j 1.11618e-05-0j 0.000360291-0j -0.000638402-0j -0.0690661-0j 5.20035e-05-0j 8.82422e-06-0j -0.00169156-0j -0.00860324-0j -0.000504701-0j 1.27367e-06-0j 2.12303e-05-0j 0.0967489-0j -0.000716937-0j -7.28473e-05-0j -0.00021071-0j 5.30758e-06-0j 5.19972e-07-0j 0.0120516-0j -1.75592e-05-0j 4.42299e-07-0j -2.97398e-05-0j 1.29993e-07-0j 0.0010043-0j 1.64835e-08-0j 1.08327e-08-0j -7.43494e-06-0j -6.19579e-07-0j 4.03713e-10-0j -2.30903e-08-0j 0.00230955-0j 5.33303e-05-0j 0.00165002-0j -0.00226434-0j 0.000360064-0j -0.00284047-0j 8.31433e-06-0j 0.000278905-0j 0.000257242-0j 4.02564e-05-0j -0.000353016-0j -0.0364775-0j -0.000442836-0j 6.44025e-06-0j 4.5008e-05-0j 0.000199259-0j 9.2957e-07-0j -0.000842311-0j -0.00862784-0j 3.75067e-06-0j 2.87606e-05-0j -0.000273445-0j -0.0260608-0j -0.00372297-0j -3.94684e-05-0j -0.000343019-0j 0.0357634-0j 1.03929e-06-0j -0.000759949-0j -4.95106e-05-0j -0.000199227-0j 3.21553e-05-0j 2.65212e-06-0j 0.044863-0j 8.66076e-08-0j -4.47804e-05-0j -0.00616403-0j -8.5968e-05-0j 2.67961e-06-0j -4.4127e-05-0j 3.82801e-07-0j -0.00265982-0j -1.75481e-05-0j 0.00845894-0j -5.53545e-05-0j -3.67725e-06-0j 2.47097e-08-0j 6.12408e-08-0j 0.00365009-0j -0.000542934-0j -1.03403e-06-0j 0.0106112-0j -4.61288e-06-0j 7.78283e-10-0j 1.89477e-06-0j 8.83935e-09-0j 0.000745072-0j -3.19927e-05-0j 0.00457881-0j -2.60021e-06-0j 2.73486e-07-0j 0.000934646-0j 5.70577e-10-0j 4.39038e-05-0j 1.76535e-08-0j -3.75307e-07-0j -3.2618e-06-0j 1.79715e-11-0j 5.50746e-05-0j -2.4226e-08-0j 5.56032e-10-0j -4.708e-07-0j -3.039e-08-0j -7.63047e-10-0j -9.57195e-10-0j 
-0.00123761-0j -0.978727-0j 0.00260879-0j -2.142e-05-0j 0.000167898-0j 0.000418087-0j -0.00403509-0j 5.02563e-06-0j -0.000684033-0j 0.000663764-0j 0.00519144-0j -0.00503761-0j 0.00857316-0j -0.00831912-0j 0.00123664-0j -0.101329-0j -0.0012-0j 0.0983266-0j -0.0180716-0j 0.0175361-0j 1.44931e-05-0j -1.40636e-05-0j -0.000509528-0j -1.24793e-05-0j 0.000713755-0j 0.00378891-0j 9.27978e-05-0j 0.00605833-0j -0.00530757-0j -4.24607e-05-0j 0.00087389-0j 0.00014838-0j -1.03994e-06-0j -0.0474874-0j -0.00848661-0j 2.14033e-05-0j 0.00107848-0j 5.94796e-05-0j 0.000126577-0j -0.00122416-0j -0.00116306-0j -0.017057-0j 2.6414e-05-0j 0.0665211-0j 3.10013e-06-0j -0.00142142-0j -0.00151075-0j -0.000417759-0j -0.000177312-0j 8.36816e-07-0j -3.48134e-05-0j 0.0238937-0j 0.00199115-0j 2.04952e-08-0j -1.17222e-06-0j -0.000408275-0j -9.42756e-06-0j -0.000291685-0j 0.000400282-0j 0.00299352-0j 0.000502129-0j 6.9124e-05-0j 0.00468982-0j 0.00213867-0j 0.000676487-0j -0.00293491-0j -4.5008e-05-0j -0.00368167-0j 0.000108294-0j -0.0355932-0j 0.00335057-0j 1.56209e-05-0j -1.03929e-06-0j 0.00024946-0j 9.48735e-05-0j 0.000483306-0j -0.00459801-0j -3.21553e-05-0j 0.000878489-0j -0.000663244-0j -0.00576791-0j 4.4127e-05-0j -0.00082189-0j -0.00847859-0j -0.000831998-0j 5.76033e-06-0j -0.025429-0j -0.00633614-0j 5.53545e-05-0j 2.19074e-06-0j 1.05599e-05-0j 0.000178223-0j 2.02854e-05-0j 6.77809e-05-0j 0.0348964-0j -0.00185179-0j 0.000627623-0j -0.000195781-0j -0.000244576-0j 0.0437754-0j -9.30162e-05-0j -9.93664e-05-0j -0.000146309-0j -0.000861292-0j -0.00605739-0j 2.43841e-07-0j -0.000306806-0j -0.000116683-0j 4.61191e-08-0j -0.00452676-0j -4.276e-05-0j 0.00831261-0j 7.54437e-06-0j -0.00108044-0j 0.00621211-0j -0.00132298-0j 0.0104276-0j -2.29449e-06-0j -1.03532e-05-0j -7.09908e-05-0j 0.00181554-0j 0.0077927-0j 1.06495e-09-0j -1.29874e-05-0j 9.74212e-05-0j 3.29491e-08-0j 0.00227748-0j 0.000122209-0j -4.52163e-08-0j -5.6721e-08-0j 
0.000103134-0j -0.00260879-0j -0.947613-0j 1.785e-06-0j -4.25695e-05-0j 1.82181e-07-0j 0.000504048-0j -0.00564641-0j 5.70028e-05-0j -5.53136e-05-0j -0.00131626-0j 0.00127725-0j 7.51077e-06-0j -7.28821e-06-0j 0.0146939-0j -0.00013434-0j -0.0142585-0j 0.000130359-0j -0.06901-0j 0.0669651-0j -0.0328785-0j 0.0319042-0j 4.24607e-05-0j 1.03994e-06-0j -5.94796e-05-0j -0.000960655-0j -2.35283e-05-0j 5.30758e-06-0j 0.0013457-0j 3.53839e-06-0j 0.0103837-0j 1.29993e-07-0j 8.6662e-08-0j -0.000126577-0j -7.43494e-06-0j 0.000254316-0j 3.12752e-07-0j -4.95663e-06-0j -0.0459778-0j -0.0145456-0j -3.10013e-06-0j 0.00105978-0j 7.65991e-09-0j 0.000177312-0j -0.00112608-0j -0.0167892-0j -4.38108e-07-0j 2.5956e-05-0j 0.0644064-0j -0.00317841-0j -0.0004112-0j -0.00148455-0j 0.0235186-0j -7.78455e-05-0j 0.00445237-0j 3.40229e-05-0j 7.8563e-07-0j 2.43071e-05-0j -3.33568e-05-0j -0.000758988-0j -4.18441e-05-0j -1.7526e-05-0j 4.10865e-06-0j -0.000542247-0j 0.00803809-0j 0.00074413-0j 3.75067e-06-0j 0.000933464-0j 9.48738e-08-0j -9.48735e-05-0j 2.93536e-06-0j 0.000185609-0j 8.66076e-08-0j -6.3249e-05-0j -0.0344617-0j 0.00574269-0j -4.02822e-06-0j 2.67961e-06-0j 3.82801e-07-0j -0.00788073-0j -5.05315e-06-0j -3.67725e-06-0j -2.19074e-06-0j 0.00105911-0j -0.00988589-0j -1.4605e-06-0j -6.77809e-05-0j -5.59047e-06-0j -4.61288e-06-0j -0.000795762-0j -0.0118643-0j -4.51873e-05-0j 8.83935e-09-0j -0.0246206-0j 9.30162e-05-0j -0.00351723-0j 2.73486e-07-0j 2.44562e-05-0j 6.20108e-05-0j 0.000116683-0j 0.033787-0j -0.00236982-0j -1.29091e-07-0j -3.75307e-07-0j 0.000756666-0j -0.000273961-0j 7.77887e-05-0j 0.0423837-0j -0.000263453-0j -3.99403e-06-0j -8.12171e-05-0j -0.00103838-0j -0.00847627-0j -4.708e-07-0j 5.48103e-06-0j -0.00251283-0j -0.00130258-0j -5.4722e-05-0j 0.0116321-0j -0.00169308-0j 0.00344837-0j 6.87561e-06-0j -6.08344e-06-0j 0.0145917-0j 0.00232343-0j -0.00018822-0j 0.00432577-0j 0.0029146-0j 0.000258295-0j 0.000324015-0j 
0.00428452-0j 0.000757404-0j 6.3117e-05-0j -0.717412-0j 0.000624434-0j 0.000382386-0j 7.80543e-05-0j 4.59939e-06-0j -0.00227725-0j 0.00239261-0j 0.0703681-0j -0.0739328-0j -0.000300054-0j 0.000315254-0j -4.33091e-05-0j -3.75068e-05-0j 4.5503e-05-0j 3.94068e-05-0j -4.42021e-06-0j 4.64414e-06-0j -2.01754e-07-0j 2.11975e-07-0j 0.00176395-0j -0.00209906-0j 0.00127329-0j 0.000278905-0j -0.00033189-0j -0.0422208-0j 0.000201324-0j 0.000146996-0j -0.00609405-0j 0.0502418-0j -0.000174922-0j 3.67489e-05-0j -0.0304766-0j 0.00725178-0j 1.29927e-05-0j 0.000106107-0j 3.06241e-06-0j -0.00439892-0j -4.37304e-05-0j 3.24818e-06-0j -1.5461e-05-0j 2.65268e-05-0j -3.6442e-06-0j 2.70681e-07-0j 9.37863e-06-0j -3.86526e-06-0j 2.21056e-06-0j 1.00877e-08-0j -3.22105e-07-0j 2.34466e-06-0j 1.95388e-07-0j -1.20041e-08-0j 7.28169e-09-0j 0.00141342-0j 0.00164899-0j -0.00295192-0j -0.00138752-0j 0.000220355-0j 0.00059515-0j 0.000257081-0j 0.000170686-0j -0.000460212-0j 2.46364e-05-0j -0.000216318-0j -0.0298359-0j 9.27854e-05-0j 0.000199134-0j -0.00527428-0j -0.000356479-0j 2.87425e-05-0j -0.0348085-0j 1.83629e-05-0j -0.000439524-0j -5.14533e-05-0j -0.00016756-0j 0.0623123-0j 1.59028e-05-0j -2.41851e-05-0j 7.18712e-05-0j 0.0292893-0j -0.00615333-0j 3.24614e-06-0j 1.03737e-05-0j 2.14234e-05-0j 0.0110154-0j 1.62307e-06-0j -0.0125631-0j -0.000512778-0j 1.9128e-07-0j -3.8351e-05-0j 1.85532e-05-0j 0.000917946-0j 0.00517767-0j 2.3427e-07-0j -3.32129e-05-0j 3.78716e-06-0j -1.80265e-05-0j -0.00222085-0j 0.000431472-0j 1.5122e-08-0j 1.89358e-06-0j -1.56114e-05-0j -6.77956e-06-0j 2.2316e-07-0j 7.73212e-06-0j -0.000185071-0j 4.763e-10-0j -3.38978e-06-0j 2.73315e-07-0j -3.18667e-06-0j -3.9949e-07-0j 6.69621e-06-0j -1.59334e-06-0j -4.89273e-07-0j 1.36686e-06-0j 1.76424e-08-0j -1.87776e-07-0j -3.15824e-08-0j -2.29978e-07-0j 6.83429e-07-0j 5.55683e-10-0j 8.05429e-08-0j -1.4845e-08-0j -9.94753e-10-0j 9.86445e-08-0j 6.36747e-09-0j -4.67574e-10-0j 2.00557e-10-0j 
-0.00432892-0j -0.000765253-0j -6.37711e-05-0j -0.696153-0j 0.000605931-0j 0.000371055-0j 7.57413e-05-0j 4.4631e-06-0j -0.00239261-0j 0.00241551-0j 0.0739328-0j -0.0746405-0j -0.000315254-0j 0.000318272-0j -4.5503e-05-0j -3.94068e-05-0j 4.59386e-05-0j 3.9784e-05-0j -4.64414e-06-0j 4.68859e-06-0j -2.11975e-07-0j 2.14004e-07-0j -0.00178223-0j 0.00211809-0j -0.00113673-0j -0.000281795-0j 0.0003349-0j 0.0426583-0j -0.000179732-0j -0.000148519-0j 0.0061572-0j -0.0506974-0j 0.000176508-0j -3.71297e-05-0j 0.027208-0j -0.00731754-0j -1.31273e-05-0j -9.47273e-05-0j -3.09415e-06-0j 0.00392714-0j 4.4127e-05-0j -3.28184e-06-0j 1.56012e-05-0j -2.36818e-05-0j 3.67725e-06-0j -2.73486e-07-0j -8.37279e-06-0j 3.90031e-06-0j -1.97349e-06-0j -1.01922e-08-0j 3.25026e-07-0j -2.0932e-06-0j -1.74433e-07-0j 1.2113e-08-0j -6.50074e-09-0j -0.00142806-0j 0.00160012-0j -0.00102026-0j 0.00145667-0j -0.000222639-0j -0.00281899-0j 0.000249463-0j -0.000172455-0j -0.000159061-0j -2.48917e-05-0j 0.000227099-0j 0.030145-0j -0.000439488-0j 0.000193233-0j 0.00532894-0j -0.000123208-0j 2.78908e-05-0j -0.033777-0j -1.85532e-05-0j 0.000444078-0j -1.77835e-05-0j 0.00017591-0j 0.0215367-0j -1.60676e-05-0j 2.53904e-05-0j -0.000340426-0j -0.030749-0j -0.00597099-0j -3.27978e-06-0j -4.91362e-05-0j 2.07886e-05-0j 0.00380718-0j -1.63989e-06-0j 0.0595062-0j -0.000497583-0j -1.93263e-07-0j -1.32551e-05-0j 1.80034e-05-0j 0.000317265-0j -0.0054357-0j -2.36697e-07-0j -1.14792e-05-0j 3.67494e-06-0j 1.89249e-05-0j 0.0105193-0j -0.000452975-0j -1.52788e-08-0j 1.83747e-06-0j 1.63894e-05-0j -2.34318e-06-0j 2.16548e-07-0j -3.6624e-05-0j 0.000876609-0j -4.81235e-10-0j -1.17159e-06-0j 2.65216e-07-0j 3.34548e-06-0j -1.38073e-07-0j -3.17173e-05-0j 1.67274e-06-0j -1.69105e-07-0j -6.47426e-06-0j 1.71196e-08-0j 1.97134e-07-0j -1.09157e-08-0j 2.41439e-07-0j -3.23713e-06-0j 5.39217e-10-0j -3.815e-07-0j 1.55848e-08-0j -3.43811e-10-0j -4.6724e-07-0j -3.01602e-08-0j 4.90876e-10-0j -9.49957e-10-0j 
0.102309-0j 0.00593681-0j 0.00150524-0j -0.000624434-0j -0.701249-0j -6.3731e-05-0j 0.00123664-0j 0.000146506-0j 0.000379542-0j -0.000398769-0j -0.00288052-0j 0.00302644-0j -0.00716487-0j 0.00752784-0j 0.0983077-0j -0.000293991-0j -0.103288-0j 0.000308885-0j -0.000105415-0j 0.000110755-0j -8.04161e-06-0j 8.44899e-06-0j -0.000293991-0j 0.000349843-0j -0.000212214-0j 0.00218616-0j -0.00260148-0j -3.67489e-05-0j 0.00157805-0j 0.00704461-0j 0.000504224-0j 4.37304e-05-0j -0.00838292-0j -0.0412696-0j -2.65268e-05-0j -0.000600015-0j -2.16545e-06-0j 0.00508507-0j -0.0104637-0j 0.000363968-0j 0.0491099-0j 5.14621e-05-0j 2.57684e-06-0j -0.02979-0j 0.0124515-0j 8.62213e-06-0j -1.56311e-06-0j -6.12388e-05-0j -0.00755306-0j 4.82833e-07-0j -1.02601e-05-0j 3.71473e-05-0j 6.22379e-06-0j -5.7456e-07-0j 3.48527e-07-0j -0.000235569-0j -0.000274831-0j 0.000491987-0j 0.000231254-0j 0.00172722-0j -9.91917e-05-0j 0.00201509-0j -2.84477e-05-0j -0.00360731-0j 0.000390325-0j -0.00169558-0j 0.00372063-0j 0.000727285-0j -3.3189e-05-0j 0.000215903-0j 5.94131e-05-0j 0.000455379-0j 0.00434074-0j -0.0413876-0j 5.47408e-05-0j -0.000815194-0j 2.79266e-05-0j -0.00777056-0j 0.000379736-0j -0.000383175-0j -1.19785e-05-0j -0.00365248-0j 0.000251887-0j -0.00736843-0j 0.000164355-0j -0.0482855-0j -0.000450913-0j 1.27222e-05-0j 0.00156666-0j 6.38643e-05-0j -0.000872946-0j 0.0864381-0j 0.000443025-0j -0.000114326-0j -0.000211948-0j 5.58696e-06-0j -0.000793079-0j -0.00859651-0j 0.0406295-0j 9.09107e-05-0j -5.3738e-05-0j 6.02742e-07-0j 1.48426e-05-0j -0.00037278-0j 0.015389-0j -0.00101844-0j -0.0174272-0j 2.30498e-05-0j 2.66102e-08-0j -2.65703e-05-0j 6.51812e-06-0j 0.00723346-0j 0.00182315-0j 0.000159896-0j -1.24891e-05-0j -1.16684e-05-0j -0.00310264-0j 7.03198e-07-0j 0.000856955-0j -1.25883e-06-0j -5.48462e-06-0j 5.35696e-06-0j 3.10452e-08-0j -0.000367573-0j -5.917e-07-0j -5.55754e-08-0j 2.35251e-06-0j 2.53798e-07-0j -2.61227e-08-0j 1.12048e-08-0j 
-0.000437287-0j 0.0147834-0j -6.44185e-06-0j -0.000382386-0j -6.3731e-05-0j -0.706192-0j 0.0015235-0j -4.69423e-07-0j 0.000232421-0j -0.000244195-0j 3.75068e-05-0j -3.94068e-05-0j -0.0058566-0j 0.00615329-0j 4.42021e-06-0j 0.0692676-0j -4.64414e-06-0j -0.0727766-0j -8.62759e-05-0j 9.06465e-05-0j 2.05915e-08-0j -2.16346e-08-0j -0.000180032-0j 0.000214234-0j -0.000129954-0j -2.84656e-05-0j 3.38734e-05-0j 0.0043037-0j -2.05475e-05-0j -1.50027e-05-0j -3.24818e-06-0j -0.00512131-0j 1.78529e-05-0j 0.000717284-0j 0.00310658-0j 3.86526e-06-0j -0.072747-0j -1.08295e-05-0j -3.12556e-07-0j -2.34466e-06-0j -0.000853552-0j -0.00599874-0j 0.0865673-0j 0.000517763-0j 3.71935e-07-0j 5.28329e-06-0j -0.0525116-0j 0.00713837-0j -2.25615e-07-0j -1.02957e-09-0j -6.287e-06-0j -0.00433012-0j 3.81368e-06-0j 1.22517e-09-0j -7.43184e-10-0j -0.000144256-0j -0.000168299-0j 0.000301279-0j 0.000141614-0j -2.24899e-05-0j -6.07423e-05-0j -2.62382e-05-0j 0.00333154-0j 4.69702e-05-0j -2.51445e-06-0j 2.20779e-05-0j -1.59028e-05-0j -9.46987e-06-0j 0.0038868-0j 0.000537625-0j -0.00695793-0j -2.93352e-06-0j -1.85532e-05-0j -1.87416e-06-0j -2.3427e-07-0j 5.25143e-06-0j -0.00327051-0j 3.32129e-05-0j -0.0293693-0j 2.46839e-06-0j 0.00140282-0j 1.56114e-05-0j 0.000627229-0j 6.33597e-05-0j -1.05876e-06-0j -2.18652e-06-0j -0.00112283-0j -0.00908767-0j -6.69621e-06-0j -2.73315e-07-0j -1.95225e-08-0j 3.91418e-06-0j -0.0342641-0j 4.89273e-07-0j -0.000527776-0j -0.00043265-0j 0.0613378-0j 7.39196e-05-0j 1.83983e-06-0j 0.000226379-0j 2.29978e-07-0j 2.9516e-07-0j -0.0106023-0j 0.0288313-0j -0.000132327-0j -2.27762e-08-0j -7.89156e-07-0j -9.86445e-08-0j -4.86121e-11-0j 0.0189796-0j -0.000504758-0j -6.2199e-05-0j 4.07727e-08-0j -0.0123666-0j 0.00892119-0j 0.00090359-0j 2.6679e-05-0j 3.44353e-07-0j 1.91649e-08-0j -6.16441e-07-0j 0.000424724-0j -0.00382656-0j -5.67141e-11-0j -8.22037e-09-0j -2.89753e-07-0j 1.01527e-10-0j -0.000182177-0j 1.24283e-07-0j 4.77216e-11-0j -2.04692e-11-0j 
-0.103369-0j -0.00599833-0j -0.00152084-0j -0.000605931-0j -0.680469-0j -6.18425e-05-0j 0.0012-0j 0.000142165-0j 0.000398769-0j -0.000402585-0j -0.00302644-0j 0.00305541-0j -0.00752784-0j 0.00759989-0j 0.103288-0j -0.000308885-0j -0.104276-0j 0.000311841-0j -0.000110755-0j 0.000111815-0j -8.44899e-06-0j 8.52986e-06-0j 0.000297038-0j -0.000353016-0j 0.000189455-0j -0.00220881-0j 0.00262507-0j 3.71297e-05-0j -0.00140881-0j -0.00711761-0j -0.000509449-0j -4.4127e-05-0j 0.00845894-0j 0.0416973-0j 2.36818e-05-0j 0.000605456-0j 2.18789e-06-0j -0.0045397-0j 0.0105721-0j -0.000324933-0j -0.0495552-0j -5.19954e-05-0j -2.60021e-06-0j 0.0265951-0j -0.0125644-0j -8.71148e-06-0j 1.39547e-06-0j 6.17941e-05-0j 0.00674301-0j -4.87836e-07-0j 1.03532e-05-0j -3.31634e-05-0j -5.5563e-06-0j 5.7977e-07-0j -3.11148e-07-0j 0.000238011-0j -0.000266687-0j 0.000170043-0j -0.000242779-0j -0.00174512-0j 0.000469832-0j 0.00195538-0j 2.87425e-05-0j -0.00124677-0j -0.00039437-0j 0.00178008-0j -0.00375919-0j -0.00344486-0j -3.22055e-05-0j -0.00021814-0j 2.05346e-05-0j 0.000441885-0j 0.00421212-0j 0.0418165-0j -5.53081e-05-0j -0.000281751-0j -2.93183e-05-0j -0.0026857-0j -0.000383671-0j 0.00040227-0j 5.67376e-05-0j 0.0038345-0j 0.000244423-0j 0.00744479-0j -0.000778484-0j -0.0468547-0j -0.000155847-0j -1.2854e-05-0j -0.00742063-0j 6.19718e-05-0j 0.000881992-0j 0.0298752-0j 0.000429897-0j -3.9514e-05-0j 0.00022251-0j -5.64486e-06-0j -0.000274108-0j -0.00834177-0j -0.0426542-0j -0.000430608-0j 5.64161e-05-0j -6.08988e-07-0j 1.44027e-05-0j 0.000391357-0j 0.00531882-0j -0.000988258-0j 0.0825456-0j -0.000109178-0j -2.68859e-08-0j -9.18336e-06-0j 6.32498e-06-0j -0.00759394-0j 0.000630126-0j -0.000757365-0j 1.31115e-05-0j -4.03288e-06-0j 0.014696-0j 6.82361e-07-0j -0.000899661-0j -4.35082e-07-0j 5.75795e-06-0j -2.53738e-05-0j 3.01252e-08-0j 0.00174105-0j 6.21188e-07-0j -1.92082e-08-0j -1.11429e-05-0j -1.20214e-06-0j 2.74245e-08-0j -5.30727e-08-0j 
