0.00172963-0.0292176j -0.03017-0.0247869j -0.0481981-0.0328571j -0.00512224+0.0298532j -0.00856694+0.00339366j 0.0112456+0.0101921j -0.0403859-0.0309654j -0.0230482+0.0041107j 0.0217152+0.0179501j 0.0214228+0.0158381j 0.0495435-0.00670705j 0.0173954+0.0157759j 0.00644948-0.00452756j -0.00119968+0.00319577j -0.00913416-0.000512122j -0.00289296+0.0112966j 0.0118401+0.00799541j 0.0216281+0.00523196j -0.0125458-0.00147203j -0.0133366-0.0252025j -0.00814158+0.00636777j -0.0195214-0.00241108j 0.0164154+0.0278968j -0.0236672-0.0227357j 0.00210074-0.00691476j -0.00268471-0.0262576j 0.00120509+0.00415478j 0.0187446-0.0186096j 0.00147333+0.00186645j 0.0175274+0.0153785j -0.00381824+0.0177619j -0.00186142+0.0145787j 0.0211001-0.0111131j 0.00829936+0.0134897j -0.00592011+0.00324272j -0.00694592-0.00222738j -0.00934798-0.00636711j -0.00868058-0.0120116j -0.0313868-0.0181602j -0.0059205-0.00806567j 0.0282496-0.0241044j -0.0136102+0.00937018j 0.00484175-0.00751467j 0.0350978+0.0287056j 0.0137631-0.0101271j -0.00401988-0.0157963j -0.000663991-0.00095865j 0.0145923+0.0115288j -0.00204985+0.0183586j 0.0179576+0.00891682j 0.00170022-0.0225361j -0.0659595-0.00606822j -0.00796113-0.0171987j -0.0188032+0.00521555j -0.0214249-0.0192176j 0.0020266-0.00266548j 0.0141908+0.0187742j 0.00161456-0.00751096j -0.00549408+0.0206921j -0.0119797-0.0159047j 0.000991649-0.00022992j 0.0326544+0.00989507j 0.00287761+0.00179273j -0.0204227+0.0284591j -0.0221419+0.0223456j -0.0114675+0.000197703j 0.00548083+0.00320943j -0.0249282-0.00228253j 0.022838+0.00225948j 0.00896938-0.0179376j 0.0150751+0.00331815j -0.0118561+0.00797492j -0.0345471+0.00633754j -0.00919356+0.001207j -0.0118859-0.000400909j 0.0108477+0.0157411j -0.0232237+0.0230773j 0.0131109-0.00233471j 0.0475883-0.013741j 0.0238156-0.00702081j 0.00816297+0.0285092j -0.010898+0.0110391j -0.0187376-0.0039449j 0.0296287+0.0281222j 0.014794+0.0325601j 0.0426687+0.021018j -0.0237866-0.00306274j 0.0322543+0.013855j 0.0430703+0.0128438j 0.0141249+0.0178398j -0.0128305-0.0168831j -0.0113903-0.0335512j -0.0324774+0.0171622j 0.000352124-0.00302991j 0.0227367-0.00693915j -0.0256236-0.0341046j -0.0089582-0.00277997j 0.0135072+0.00906952j -0.0165683-0.00462527j 0.00783499+0.0569788j 0.0211269-0.0192972j 0.0261571+0.00382475j -0.0285237+0.00957258j -0.0282488-0.0264714j 0.0394848+0.00221192j 0.0299271+0.0146381j -0.0144484-0.00422177j 0.0306522-0.0115384j -0.00117507-0.00512866j 0.00350023-0.0429542j -0.00844259+0.014223j -0.0183033-0.0516216j 0.0196759-0.00929083j 0.0201142-0.0138764j -0.00922123-0.0242849j -0.0117935-0.00324363j 0.0151611+0.012809j 0.0284463-0.0231477j 0.00632621+0.00366077j -0.00851204+0.027961j -0.0268389-0.00257202j -0.00608029-0.00339849j -0.0357479+0.0262571j 0.0516089+0.0126674j 0.00583289+0.0283729j -0.0352288-0.0201555j 0.0454267-0.0106418j 0.0191697-0.0158073j -0.0010224-0.00336711j -0.027117+0.00515499j -0.032046-0.00890244j -0.0393674-0.0145992j -0.038783-0.0278256j 0.0382185-0.0112657j -0.0169122+0.0295637j 0.00790136-0.00468874j -0.00075696-0.000610645j 0.0209903+0.00324603j 0.0300776-0.0131604j -0.00470509-0.00512838j -0.011541+0.00319966j 0.020856+0.0122267j 0.0137316-0.00336357j -0.0150785-0.00923212j -0.00926143+0.00568421j 0.00682977-0.0444649j 0.0263152+0.019534j -0.0184335-0.024508j -0.0487868-0.0217101j 0.00192288-0.00115111j -0.0144569-0.0166171j 0.0222956+0.0178615j -0.00669569+0.00160881j 0.0332033-0.00392836j 0.0416637+0.0103495j 0.0527896+0.0184135j -0.0031101+0.0312614j 0.00119859+0.015613j -0.0193802+0.0023385j 0.00089184-0.00319431j -0.00217607+0.0322597j -0.0521106-0.00323143j 0.0033256+0.0137279j 0.0120267+0.00790545j -0.00611977-0.00155511j -0.0205661-0.00932949j -0.0233028-0.0315764j -0.0247107+0.0202211j 0.0414029+0.0208728j 0.00314825-0.0377204j 0.004859-0.000503367j -0.0364439-0.0228109j -0.0435602+0.00407559j -0.0171149-0.0105623j -0.00854713+0.00355739j -0.0106987+0.000102925j -0.0119775+0.0269412j -0.051787-0.0113914j -0.0256146+0.0234807j -0.00394496-0.0214156j -0.0177207-0.0290604j 0.0351628+0.0454727j 0.00886783-0.0262746j -0.0391221+0.00632562j -0.0290527+0.0121288j 0.0402199+0.0378184j -0.00928276-0.0255591j 0.0347121-0.0340691j 0.033528+0.0495437j 
-0.0311598-0.0133778j -0.0244072+0.0246535j -0.0315764+0.0382274j 0.037353+0.00831724j -0.00496147+0.0176843j 0.0105019-0.00275296j -0.0334495+0.0319342j 0.00425017+0.028854j 0.023412-0.0210899j 0.0173701-0.0199622j -0.0106951-0.039732j 0.0198752-0.0145066j -0.00101062-0.00631034j 0.0041819-0.00169571j -0.00763269+0.0131555j 0.014352+0.0151058j 0.0114811-0.0112307j 0.0093761-0.0225317j 0.00526469+0.0108235j -0.0325325+0.0170552j 0.00089507-0.000733173j -0.000583346+0.0164049j 0.029237-0.0105305j -0.0262544+0.0206622j -0.0104769-0.00341587j -0.0175524-0.00281903j 0.00177276-0.003185j -0.0177723-0.0164585j 0.000457034-0.003815j 0.0134602-0.00898611j 0.0150362+0.00463498j 0.00931656+0.00809427j -0.00819879-0.0222962j 0.0156241-0.0127145j 0.00593122+0.00699916j -0.00139544+0.00133803j 0.000193476+0.00200936j -0.0129429+0.00171194j -0.0172401+0.0292052j -0.0156604+0.00604697j -0.024804-0.0349044j 0.0165241+0.0121457j -0.00698977-0.0019204j 0.0338077-0.033534j -0.00692963-0.0152215j -0.0171193+0.00687318j -0.00697969-0.00240303j 0.014789-0.0126185j 0.0213701+0.00831636j 0.00276969-0.014493j -0.0208265-0.00546896j -0.00159339+0.0696438j -0.0198027+0.00787653j 0.00522771+0.0199373j -0.020785+0.0129317j -0.00587945-0.00258919j 0.0289994-0.00636988j -0.0104474-0.00812309j 0.0234985+0.00353764j -0.0156221+0.0117162j -0.00110708+0.00571536j 0.0119295-0.033506j -0.000529708-0.00759841j 0.0345488+0.0229543j 0.0168299+0.0189997j 0.00163521+0.0031463j 0.00546448-0.00193566j -0.00824549+0.016426j 0.0101529-0.0220124j -0.0190459-0.00328693j 0.00278252-0.0131459j 0.00900147+0.0122887j 0.00300791+0.0272166j 0.00791648+0.00595795j 0.00240003+0.0155178j 0.0173056-0.0106649j 0.0241045+0.0183224j -0.00379673-0.00928981j -0.0133298-0.0418994j -0.0108413-0.025777j 0.030608-0.00329039j 0.0144274+0.00839575j 0.00180393+0.0242517j 0.0361522-0.0281j 0.0398304-0.0125433j 0.0266814-0.0390593j 0.00133273+0.0258153j 0.0230787-0.0253647j 0.0122684-0.0437443j 0.0204552-0.0125345j -0.013313+0.0106611j -0.0391639+0.00683544j 0.00525693+0.0271532j -0.00109472+0.00818398j -0.00871364-0.020358j -0.041894+0.0213759j -0.0102411-0.00540382j 0.0195989-0.00764492j -0.00536946+0.0181692j 0.0611864-0.00809052j -0.0124367-0.0174156j 0.00712627-0.0159448j 0.00798244+0.0294174j -0.0301079+0.0309348j 0.00784826-0.0304662j 0.0219031-0.0248983j -0.00698069+0.0106376j -0.0101599-0.035182j -0.00500285-0.0044417j -0.0433687-0.00793673j 0.0167336+0.0116069j -0.054961+0.0220201j -0.0101667-0.0289399j -0.0131738-0.0099609j -0.0271422+0.00712038j -0.00312437+0.011337j 0.0160428-0.0136738j -0.025371-0.0278573j 0.00130079-0.00227751j 0.028723+0.00738885j -0.000928429+0.0192391j -0.00929781+0.000506755j 0.0283116+0.0310644j 0.00977019-0.0486141j 0.0310064-0.000584223j -0.0192259+0.0351636j -0.0162205-0.0416022j -0.0179268-0.0143382j -0.00721824-0.00192304j 0.0124037+0.0297235j -0.0164124+0.0288946j -0.0159593+0.0340521j -0.0367568+0.0226272j -0.00539811-0.035369j 0.034547+0.0140335j -0.00619344-0.00400392j -0.00809321+0.000497815j 0.001007-0.0210199j -0.0144466-0.0224243j -0.00444973-0.000866321j -0.00949051+0.0115729j 0.0159437-0.0184012j -0.00732203-0.013187j -0.010858+0.0127099j 0.00125897+0.00488925j -0.053864-0.011896j 0.0314882-0.0130618j -0.0246353+0.0212946j -0.0168502+0.0452939j 0.00731649-0.0011521j -0.0166534+0.00988051j 0.0190179-0.0250622j 0.00489749+0.0167435j -0.0113815-0.0315319j 0.00902486-0.0356044j 0.0124494-0.0362499j 0.0440219+0.0124058j 0.0143766+0.00237831j 0.00751524+0.011472j 0.0048613-0.0155923j 0.0264+0.0138972j 0.00986185+0.0461329j 0.00962737-0.00270835j 0.0131869-0.0231262j -0.00654237+0.00472888j -0.0190144+0.0211319j -0.0207281+0.0182039j 0.0391764+0.0136651j 0.0493794-0.027897j -0.04282-0.00804686j -0.015655-0.00828281j -0.0259369+0.0233299j -0.00716655+0.0180339j -0.0126606+0.0201075j 0.00501759+0.00395603j 0.00025283+0.0132577j 0.0216453-0.0127798j -0.0123576+0.0605413j 0.00257817+0.00746869j -0.0335933-0.00391882j -0.0261717+0.00475922j 0.000129165-0.0172456j -0.0269145+0.00713294j -0.00980344+0.0410792j 0.026974+0.0281847j 0.043579-0.0309775j -0.0249708-0.0164096j -0.01705-0.0297436j 0.046106-0.0537818j 
0.00908775-0.0229108j 0.00885131-0.0140765j 0.029018-0.0135858j -0.000903054+0.0296947j -0.00948991-0.0126811j -0.0228324+0.00124381j 0.0203438-0.0200467j -0.00180243+0.0161909j -0.00540429+0.0383245j -0.0223995+0.00252754j -0.0406577-0.0195628j -0.0306244+0.00522701j -0.0180512-0.00138408j -0.0037529+0.0128813j 0.012057-0.0106561j -0.0103461-0.000367769j -0.00731091-0.00143089j -0.00521867+0.00789567j 0.0129673-0.000832039j -0.00602533-0.0318398j 0.0330386+0.0110366j 0.013869+0.00250322j -0.00231043+0.0324547j 0.0120563-0.0238369j -0.00288156-0.0001432j -0.00864795-0.0254087j 0.00380987-0.000123302j -0.00692012-0.0198939j -0.000609805-0.00730891j 0.00381608+0.0110433j 0.000755995+0.00530574j 0.0063294+0.0109407j -0.0166618+0.00399774j 0.00895131+0.016132j -0.0117725+0.00755941j 0.0179046+0.00526055j 0.00194722+0.00307745j 0.0173605-0.00985612j 0.0255575-0.00607263j -0.0109836-0.0129518j -0.00356627-0.0204502j 0.00833264+0.0148346j -0.0274259+0.00281176j 0.00096634+0.0131472j -0.00555817-0.012509j 0.010346-0.0119118j 0.0177983-0.0158678j -0.0113882+0.00868847j 0.00245708+0.0067783j -0.00449227-0.00924212j 0.0156007-0.00789758j 0.0101473-0.00872783j 0.0116497-0.0211937j 0.0121625-0.00815875j 0.00983496-0.013682j 0.00196455-0.00089585j -0.0166901+0.0285366j 0.00511807-0.00460788j 0.0115664+0.0228918j -0.00683219-0.0134714j -0.0142706-0.00593435j -0.00303759+0.0145226j 0.0233158-0.0127784j 0.0115238+0.0160124j 0.0416148-0.00417424j 0.0183125+0.00674077j -0.0190134-0.00613164j 0.0107796-0.0241771j -0.0335173+0.00295115j -0.0107961-0.0147264j -0.0226303+0.0190364j 0.0110327+0.014466j 0.0176581+0.00479429j 0.00771431-0.0127111j 0.00558405-0.00266816j -0.01374+0.0320302j 0.00467024+0.019427j -0.0183606-0.00223785j -0.0310914+0.00496055j 0.00872222-0.0311002j -0.00328397+0.0236762j 0.0086277+0.0108107j 0.00626747-0.00900845j 0.0222003+0.0113596j -0.00815809+0.0308037j -0.00150652+0.0252245j 0.000507351-0.000940417j -0.0113216+0.00736484j -0.00311283+0.017767j -0.00861422+0.0220004j 0.00396594-0.00857353j -0.00460861-0.0229102j -0.00624203-0.00953829j -0.0163607-0.00412072j -0.0165354-0.0132497j 0.00917853-0.024266j 0.0156028-0.0137888j -0.0298046+0.0333039j -0.0224756-0.00722546j 0.0158659+0.0278526j -0.0452943+0.023835j -0.0388504+0.00224819j -0.0121217-0.0007395j -0.0246375+0.0126491j -0.0322157+0.0253915j 0.0109672+0.0196255j 0.00040163-0.0197733j -0.00623449+0.0165657j 0.0303819-0.00760033j -0.0272481-0.00140445j 0.00577607-0.0049826j -0.0392116-0.0203866j 0.00676266+0.008258j -0.0496581+0.016202j -0.0151131-0.0167992j -0.00672017-0.0118387j -0.00267531+0.00188134j -0.00802534-0.0149484j -0.0296619+0.00241401j -0.00145039+0.0348597j 0.0308632-0.000628954j 0.0201321-0.00369047j 0.0356093+0.0273231j -0.0168375+0.00544963j 0.00352025+0.021745j 0.000363612-0.000572834j -0.0235319-0.00476293j -0.0208516-0.0114096j 0.00829233-0.00955063j 0.0113275+0.0173593j 0.000188889+0.00195522j 0.0102657-0.0020476j 0.0434485-0.0197489j -0.0198936-0.0134781j 0.02269+0.0263937j -0.0385876+0.00799808j 0.0133861-0.0189033j 0.0412897-0.00202276j -0.0695491-0.0200893j -0.0104017-0.000977877j 0.011131-0.00537943j -0.0242688+0.015177j -0.00719624-0.0191931j 0.00117284-0.00903727j 0.00445231-0.00739835j -0.00793096-0.0301777j -0.00866202+0.000776172j -0.0154941-0.021162j 0.0307805-0.000483096j -0.0194464+0.00459006j 0.0185789-0.00381565j -0.00610095+0.00532144j -0.0120151+0.00461556j 0.00963024-0.00962699j -0.0158915-0.00433191j -0.000631859+0.000637843j 0.0353424+0.0245182j -0.0308157-0.0220901j 0.020413-0.00323849j -0.0165287+0.00493164j 0.0307514+0.0135565j 0.0235953+0.0184397j 0.0121959+0.0104035j -0.00542223+0.00314098j 0.0103243-0.0110772j 0.0331229-0.0149133j 0.0213732+0.00117401j 0.031947-0.0025777j 0.00533824+0.0146827j -0.00311327-0.0376166j -0.0254137-0.00198879j 0.0145063-0.0147948j 0.0259505+0.00836174j 0.000483088-0.00594552j 0.0125637+0.0192974j -0.00146558-0.00788747j 0.0263784+0.0150302j 0.0297244+0.00322305j -0.011637+0.000335349j -0.032926-0.0124853j 0.0348823-0.0330342j -0.000164571+0.0129269j 0.000307807-0.0296068j 0.0274906-0.00492022j 0.0333504+0.010203j -0.020579+0.036843j 0.0561141-0.00273588j -0.0298504-0.0471614j -0.0231531+0.0148937j 
0.0194295+0.0250536j 0.00555885+0.0150437j 0.00529029+0.0319334j -0.0257754-0.0106553j 0.0131881-0.0113015j -0.0104523-0.0260726j 0.00834712+0.0276526j -0.00958484-0.00526288j -0.0251943-0.0231074j -0.0050814-0.0171134j 0.0138129-0.0423539j -0.0167206-0.029344j 0.00536286-0.0109413j -0.00144928-0.00903826j 0.00682453+0.00999753j -0.00350327-0.0131764j 0.00443586-0.00795357j -0.00354757-0.0223407j 0.00596832+0.0185189j 0.0296168+0.00846903j 0.00881228+0.0444609j 0.00519222+0.0140675j -0.0189013-0.012918j 0.0152531+0.0312178j 0.0153568+0.00028601j 0.02707-0.00428554j 0.00299012+0.0054005j 0.01935-0.00436378j 0.00283237+0.00335621j -0.0105895+0.00102406j 0.0025081+0.007354j -0.00340372-0.000643805j -0.00156071-0.0269055j -0.0106488-0.00284187j -0.00828271-0.0112173j -0.00470063+0.0184905j -0.00516208+0.000478669j 0.00211841+0.0279361j -0.000496565+0.0271529j 0.0129217+0.00957143j 0.00679201-0.000137281j -0.0156872+0.0131826j -0.00221454-0.03161j -0.021236-0.00719332j 0.0178531-0.0157164j 0.00463305+0.0160923j 0.0234297+0.00997497j -0.00880389-0.0146426j -0.0154116+0.00440922j 0.0125187-0.000461581j 0.00529427+0.0227453j 0.0113176+0.0258142j 0.020777+0.0109101j 0.00922973+0.0307801j 0.00426693+0.0140845j -0.0088634-0.00202728j -0.0354081-0.0328696j 0.00975143+0.0116794j -0.0250306+0.0136962j 0.00486639+6.51147e-05j -0.00192564-0.0133395j -0.0099869-0.0129639j 0.0197665+0.0221621j -0.00696336+0.0121856j 0.0154483+0.0528042j -0.00755107+0.0360876j 0.0132022-0.0187175j 0.017629+0.023082j -0.00460771-0.0418087j 0.00938284-0.00673419j -0.0219287-0.0317373j 0.00434387+0.00665448j -0.00585601+0.0295509j 0.00857537+0.00827964j 0.00525237+0.000462436j -0.0323784-0.0241556j -0.0305511+0.0107059j 0.0032272-0.0341765j -0.0062353-0.0481027j 0.0318905+0.010556j -0.00103057-0.00466405j -0.00695604+0.0032354j -0.00168899+0.00389509j -0.0126321+0.0132592j -0.0391259-0.0158584j -0.0260679-0.0139262j -0.0121704+0.00293075j -0.00323144-0.00472085j -0.0118123-0.0202083j -0.0303465-0.0240421j 0.00282084-0.00125143j 0.027166+0.00500952j 0.0263869-0.00470045j 0.00829772-0.0280474j 0.00683734-0.0224816j 0.0399994+0.0129579j 0.00250988+0.0259632j -0.045838-0.0417683j 0.00204748-0.0238728j -0.0239243+0.00356654j -0.0336118-0.0441643j -0.0104602-0.044215j 0.00505917-0.00606685j -0.0205278-0.00960999j -0.0285023-0.0537803j -0.0116087-0.00243781j 0.0324765-0.00100812j -0.0152799-0.0180397j 0.0152121+0.0342167j -0.0106478-0.0491658j 0.00593602+0.00484361j -0.00636831-0.0278252j -0.00886606+0.000832686j -0.0139485-0.0764222j 0.00719598-0.0183951j 0.0115203-0.0131467j 0.0015151-0.00114586j 0.00158433-0.0298277j -0.00993293-0.0355304j -0.0330276-0.00142075j -0.00167518+0.0396956j 0.00745572+0.0214553j -0.0175275+0.0589554j -0.015203-0.0274587j -0.0172184-0.00386854j 0.00228974-0.000158778j 0.005094-0.0395922j 0.00752483-0.0156282j 0.0194333+0.00345368j -0.0166107+0.00380354j -0.00940033-0.000555265j -0.00124313+0.00982711j 0.0282266+0.0435569j 0.0133227-0.0216763j -0.0108126+0.0249834j -0.0332591-0.0417899j 0.0237838+0.0228705j 0.017957+0.0412007j 0.0164952-0.0641423j 0.0107019-0.00976189j -0.00481297+0.0169977j -0.0276096-0.0310035j 0.0263085-0.00513483j -0.00577098+0.00652067j -0.00682251+0.0165052j 0.0252022-0.00929182j -0.00052822-0.00866114j 0.0204476-0.0149899j -0.012339+0.0250395j -0.006381-0.0171546j 0.00162283+0.0199963j -0.00841006-0.0131373j -0.000598494+0.00386014j 0.00388563-0.0053027j -0.00389856-0.0103331j 0.014012-0.0184441j -0.0133001+0.0233422j 0.0155149-0.0103225j -0.0104713+0.024586j -0.0115028-0.00899966j 0.00691656+0.0401623j -0.0175878+0.0241802j -0.00854568+0.00984757j 0.00400046-0.0201016j 0.00460489+0.00665798j 0.0322182+0.0548422j 0.00535756+0.0130438j 0.000243677+0.0227946j 0.0150837-0.00621681j 0.0378524+0.0150446j 0.020358-0.0270598j 0.00310104+0.0296182j -0.000910172+0.0313293j 0.0133869-0.0021897j -0.0178715+0.00347154j 0.00415209+0.0129513j -0.0166915+0.0370891j -0.00135811+0.0472935j -0.00947958+0.0104138j 0.00324097-0.00861716j 0.00642415+0.034163j -0.0129647+0.0143871j 0.0346487+0.0416899j -0.0123443+0.0409332j -0.0155284+0.0293402j -0.0186319-0.00694889j 0.00560685+0.0440065j 0.0217893+0.000192966j 0.00963307-0.0246916j 
0.0260813+0.00513434j 0.0127857+0.00942254j 0.0144156+0.0242523j -0.0246157+0.0154937j -0.0146469-0.0194469j -0.0159795-0.00882927j 0.0105557+0.00800914j -0.0119729+0.0109604j 0.00270865-0.00622821j -0.0035592-0.0114012j 0.010453-0.0284754j -0.012599-0.00221292j -0.00219315-0.0138705j -0.012961-0.00572039j -0.0110781-0.0077436j -0.0229237+0.00995559j -0.0114979+0.00380758j -0.000207999+0.00139186j 0.0105392+0.0131492j 0.00162497+0.00018277j 0.00844981+0.0019474j 0.00272083+0.00595342j -0.0165914-0.00182119j 0.00539715+0.00893182j -4.54789e-05-0.00735096j 0.0138378-0.00328957j -0.0147398-0.00303245j 0.0160943-0.00770046j -0.00789056+0.00564095j 0.000101698-0.00753035j -0.0233728+0.0097614j -0.0139397-0.00643459j 0.0179672-0.0130311j -0.00868861-0.0124048j 0.00378014-0.00213866j 0.00984346+0.00609227j -0.00312708-0.00239514j 0.00418474+0.00071834j 0.00531409+0.0216786j 0.00594168+0.00930422j 0.0243361+0.00465689j -0.00122336+0.0237507j 0.00733187-0.0128109j -0.0108502+0.00902105j 0.0134917-0.00521537j 0.0286668+0.00144003j -0.0161303-0.0123433j 0.00202243-0.0109922j -0.0179717+0.0100384j -9.61724e-05-0.00850223j 0.0208128+0.0175575j -0.0459974+0.0367061j 0.00993566-0.0139099j -0.00109226+0.0115062j 0.00485943-0.00621323j 0.00357034-0.00498401j -0.0101909-0.00362411j 0.0194639-0.00226452j -0.0051785+0.00337251j 0.011168-0.00770486j 0.0125802-0.00281993j 0.0178365-0.00448761j 0.0108592-0.000918971j -0.0406149+0.0277761j -0.00629899-0.00803552j 0.00332853+0.0202432j -0.0142036+0.0014377j 0.00596488+0.00303197j -0.00440353-0.011559j 0.000430909+0.000999201j -0.00502791-0.0119529j -0.00623024+0.00831138j 0.00187691+0.000700538j -0.00472287+0.0131587j -0.00224477-0.00370699j -0.0377375-0.00389818j 0.0157328+0.00509346j -0.0187504+0.000307367j 9.73518e-05+0.00148888j 0.016732-0.0280265j -0.0452279+0.00862745j -0.00154895-0.00258584j -0.0120282+0.00692895j -0.00732765+0.00327138j -0.0260757+0.00322194j -0.00479915+0.0128268j -0.0148602+0.00219188j -0.0232507+0.0260785j 0.0104931-0.0387376j 0.00919106-0.00880328j 0.00177371-0.000639673j 0.0201003+0.000845283j 0.0315479-0.0377475j -0.012063+0.0058962j -0.0218232-0.00521093j 0.00693574-0.0366115j 0.0270979-0.0218087j -0.00775462+0.022586j -0.0165411-0.00754365j -0.0207021+0.00255064j 0.00879099-0.00545787j -0.0121698-0.00844843j -0.00694846-0.0311354j -0.00669341+0.0287651j -0.00516969+0.0162361j 0.00477816+0.0175271j 0.00712482-0.00214597j 0.0352082-0.0129524j 0.0325655+0.00237124j 0.0431575-0.0390768j -0.0285796-0.00169931j 0.0282859-0.0298155j 0.06877-0.01528j -0.0276912-0.0161835j 0.027686-0.00551929j -0.00763524+0.00539904j -0.0215369-0.0155807j 0.0272792-0.00502791j -0.005175-0.00227678j -0.0173822-0.00226349j -0.00401547+0.0179766j 0.010252+0.0043225j 0.00195904+0.0177472j 0.00265764-0.0410557j -0.0103369-0.021697j 0.000293777+0.00797403j 0.0239893-0.0214171j -0.00163944+0.00553724j -0.00213964+0.0114284j -0.0416174+0.0197092j -0.0245676-0.00255045j 0.00461502-0.00193779j 0.0244225-0.00438433j 0.0229917-0.00561698j -0.0290363+0.00119225j -0.000833305+0.00403539j 0.00342935-0.0102698j 0.00221921-0.0139679j 0.0303553-0.0358327j -0.0182015+0.0150551j -0.00953689-0.0034044j 0.00421204-0.00187241j -0.0221494-0.00394272j 0.00395103-0.000978684j -0.00254005-0.000518839j 0.0191674-0.0113643j -0.0177143+0.0127887j -0.00551305-0.031829j 0.00567041+0.0228032j 0.000739742+0.00983228j 0.00213458+0.0133651j -0.00168962-0.0101513j -0.00618611+0.0142072j 0.031329-0.00256652j 0.0169181+0.0143962j 0.00239309+0.00172975j -0.0260425+0.000561435j -0.0390797+0.0061393j 0.0127734+0.0045784j 0.0102808+0.0117687j -0.0184012+0.000229436j -0.0160849+0.019643j -0.00229603-0.000738723j 0.00131081-0.000733418j -0.00765749-0.00377158j 0.0162692+0.0159138j 0.0182423-0.00470924j -0.0464883+0.0115969j 0.00148362-0.0206808j 0.019938-0.0020881j 0.00920303-0.00501566j 0.00699629+0.0173604j -0.00165581+0.00552103j 0.00390205+0.0124604j 0.0296554-0.00512518j 0.00677803+0.0305257j 5.85508e-05+0.0205687j -0.0176306+0.0144798j -0.0182069-0.0057049j 0.0324828-0.0011432j 0.0134234+0.0063841j -0.00264396-0.0149622j 0.0203537+0.00376805j -0.00877632+0.00986896j -0.0408981+0.0404193j 0.00514685+0.0182746j 0.0130133+0.00493977j 0.0189705-0.0106741j -0.0304452-0.0290209j 
