0.00411582-0.00255575j 0.00747846+0.00747653j 0.00404131+0.00533064j 0.00711869+0.00430928j -0.00091609-0.0103739j 0.0135006+0.00251026j -0.000312499+0.00362305j -0.000759118-5.95531e-05j -0.00215807-0.00393421j 0.00394522+0.0063533j 0.0101945+0.00386346j -0.00375186-0.00350673j 0.000687328-0.0128342j -0.0160723-0.00693307j 0.00158718+0.00188786j 0.000900697+0.00428122j 0.00145976+0.00262069j -0.00238491-0.00455882j 0.00335032+0.000284333j 0.00647904+0.00234838j 0.00604441+0.00306683j -0.000931783-0.000945233j 0.00341064+0.0024837j 0.00754485+0.000258777j 0.00292807-0.00178803j 0.00187199+0.00253963j 0.0125407+0.00274444j 0.00113737+0.00693329j -0.00685327-0.00279663j 0.00580999-0.000403985j 0.00305336-0.00746859j -0.000297061-0.000985621j 0.0142286+0.0061044j -0.00106596+0.00924572j 0.00732637+0.000845832j -0.00773644+0.00130465j -0.00777613+0.00173359j -0.00238638+0.00172165j -0.00857391+0.0018699j -0.00398289-0.00644605j 0.0071916+0.000697104j 0.00702873+0.00216433j 0.00507824+0.0106081j -0.000807172-0.00308735j -0.00671229+0.0010429j -0.00461533-0.00738527j -0.0017938+0.00273701j 0.0049399+0.00321139j 0.00857165-0.00556413j 0.00997933+0.00285154j 0.000683615+0.00243155j 0.00541953-0.000223504j 0.00978827+0.00408647j 0.00312244+0.0038746j -0.0131657-0.00250053j -0.00947765-0.00729648j 0.00693846+0.00261288j 0.00654605-0.00389681j 0.00148019-0.00371611j 0.0118146-4.97765e-05j 0.00398191-0.00528749j -0.0132024-0.0099322j -0.00904861-0.00232966j 0.0112452+0.00315001j -0.0057619+0.00440837j 0.00877198+0.00706147j 0.00975869+0.00754474j 0.00607305-0.00154781j 0.00138707-0.000173009j 0.0183136+0.0130554j 0.00992906+0.00319436j 0.0189169+0.0106531j -0.00489696+0.00770809j -0.00555683-0.00991311j 0.0166626+0.0104257j -0.00770053-0.0027029j -0.00603084+0.0123883j -0.0142628+0.00328445j 0.00488932+0.0068658j 0.0194725+0.00390055j 0.00156304+0.00128322j 0.00549722-0.000410823j 0.00505945+0.00261266j 0.0116224-0.00975726j 0.0205509+0.00205116j 0.00157443-0.00944629j 0.0173936+0.000441746j 0.00916008-0.00166556j -0.00794595-0.0123674j -0.00546487-0.00396528j 0.00247854+0.0025729j 0.0191441+0.0131486j 0.000929632+0.0072101j -0.00537093-0.0039374j -0.0223384-0.00798346j -0.0163753-0.00322495j -0.000944658-0.000522676j 0.00858039-0.000790605j -0.0040344-0.00416952j -0.00370051-0.000784837j -0.0145888-0.00478501j -0.00234718+0.00402597j -0.0132153-0.00157404j 0.0105847-0.000272866j -0.0238806-0.00245967j -0.000982975-0.00313147j -0.00797439-0.0046616j 0.00969821+0.00240431j -0.00365278-0.0060686j -0.0045814+0.00181093j -0.00461737+0.00275437j 0.015443-2.27491e-05j -0.000295349-0.00189248j 0.00179743+0.00030659j -0.0232221-0.00206109j 0.010991+0.00451727j 0.000252322+0.00336492j 0.00989045+0.00481396j -0.010377-0.00189288j 0.0141001+0.0084111j 0.00695616-0.00155933j -0.00599961+0.00229749j 0.00452155-0.0046309j 0.00189753-0.00944829j 0.00989326+0.00268681j 0.000296291-0.00294484j 0.00306212-0.0107487j 0.00484811-0.00838601j -0.00236873+0.00986903j 0.00949776-0.012178j -0.00949769+0.0123302j 0.0026708-0.00184422j 0.00745027+0.0120653j 0.00306878+0.00800629j 0.00373987-0.00479733j -0.0052296-0.00130309j -0.0011747-0.00558977j -0.00480245+0.0053933j -0.000913466+0.011086j -0.00268263+0.00234813j -0.00577709+0.00521989j -0.0065021-0.00244179j -0.00460385-0.00797057j -0.0118198+0.0319708j -0.0367321-0.00631791j -0.00322239+0.000888824j 0.00139605-0.0108538j -0.00208692-0.00496363j -0.00475884+0.00931688j 0.00338321+0.00025694j 0.00639806-0.00364384j -0.00636022-0.0055291j -0.00106179-0.00225257j 0.00782321-0.00373126j -0.00173198-0.00198447j -0.00229977+0.00385168j -0.00256962+0.00247955j 
0.0068599+0.00836864j -0.00360155+0.00266125j -0.00125944-0.000592952j -0.000419969+0.00800476j 0.0151722+0.00601671j 0.00214045+0.00929258j -0.00473002-0.00260264j -0.00198136-0.00383339j 0.000335819-0.00414082j -0.00217762-0.000173063j -0.00143178+0.00804211j 0.00609333+0.00213374j 0.0170482+0.0095182j -0.00186488-0.0131039j -0.00030667+0.0021319j -0.00591747-0.00189972j 0.000974261-0.00147538j 0.00759612-0.00140398j 0.00258535+0.00146179j -0.000197609+0.00193203j 0.00050325+0.00795239j 0.000927431-0.000610254j 0.00126594+0.0010117j 0.00505562+0.00949327j 0.00791483+0.00420679j -0.00359814-0.00242908j 0.00747194+0.00526131j -0.00532568-0.00571612j 0.000669833-0.00134232j 0.00731981+0.00705668j 0.0140666+0.00886425j 0.00198384+0.0015829j -0.00471125+0.00959701j -0.0144173-0.00839815j 0.000106179+0.00347172j -0.00651696-0.00619245j -0.00295066-0.00385035j -0.00706029-0.00441145j -0.00790044-0.014975j 0.0165739+0.00401341j 0.00325565+0.00540141j -0.00230937-0.00288968j -0.00547769-0.000755633j 0.00440566-0.00226077j 0.000584733-0.00362012j 0.00352275+0.00272775j -0.00753546-0.00218526j 0.00377781+0.00412808j 0.00909202+0.00931776j 0.00268532+0.00575143j -0.00529305+0.00166826j 0.00531011+0.00395442j 0.00583466+0.00555445j -0.00160912-0.00353041j -0.00395422-0.00856987j 0.0112193+0.00113934j 0.00285142-0.000255838j 0.00748349+0.00972326j 0.00877328+0.00499651j 0.00112461+0.00922691j 0.00742938+0.0070942j 0.000261009+0.0012647j 0.00965763-5.30963e-05j 0.000572776+0.0133671j -0.005969-0.00979217j -0.00352969+0.00905338j -0.0039132+0.0063593j 0.00179506+0.00585704j -0.000767-0.00247711j -0.00729548-0.00134047j -0.0097201+0.00475072j -0.00565498+7.77683e-05j -0.000681136-0.0141888j 0.0039722+0.0079324j -0.00733798+0.00627117j -0.00419061-0.0136321j -0.0191146+0.00359068j -0.00954471-0.00290939j -0.00865993+0.00698001j 0.0123204+0.011432j -0.00699184-0.00668624j -0.00523642+0.00851898j 0.00918705+0.0110263j 0.0285202+0.0219764j 0.0122843+0.0316048j 0.0235842+0.00353072j 0.000230875+0.009773j 0.021664+0.0185694j 0.0101274-0.0121258j 0.00691155-0.0006713j 0.000438743+0.00194378j -0.0118039+0.0129985j -0.0137076-0.00352237j 0.00279069-0.0179379j 0.0102416-0.010788j -0.0163178-0.0315469j 0.00278999-0.00351962j 0.00554895+0.0100383j 0.0116957+0.013404j -0.00198182-0.00580323j 0.000816629-0.0101153j -0.000778065+0.00335943j -0.0102942-0.0055726j 0.009409+0.00602242j -0.00659601-0.0129639j 0.0030312-0.00660595j 0.00128179-0.00413371j 0.00121234+0.00602432j 0.00718895+0.0010589j -0.0102317-0.0028281j -0.00883364-0.00552748j 0.0127999+0.0133671j 0.00525687+0.00399762j 0.00372852+0.0019331j 0.00257063-0.014277j -0.0137614+0.00569406j 0.00469797+0.000869323j -0.00545847-0.00351522j 0.00495426+0.0041804j -0.0050216+0.00736513j -0.00625542-0.000354086j 0.00146493+0.00546118j -0.00414991+0.00219311j 0.00534955-0.00236452j 0.00788443+0.0085948j 0.00196899+0.013512j 0.00737249-0.00892585j -0.00758665+0.025947j -0.000772467-0.00668759j -0.00144036+0.00757592j 2.19084e-05+0.00271943j 0.00779515+0.0135555j 0.0107674-0.00458943j 1.99297e-06+0.00389648j -0.0087728-0.00366851j 0.00684201+0.00954907j -6.9043e-05+0.00845372j -0.00299032+0.00117701j -0.00314552-0.0052284j -0.00875393-0.00892865j -0.00968615-0.00574072j 0.00405375-0.00849156j -0.0020221-0.011055j 0.0277576+0.00678689j -0.0154123+0.0306866j 0.0132184+0.0143483j -0.00647976-0.00029595j -0.00306715-0.0117923j 0.00649798-0.00519241j 0.00435297-0.00280964j 0.00361695-0.00442717j -0.00296974+0.00385248j -0.0123078-0.00440727j -0.000474232+0.00175024j 0.00289815-0.00548279j 0.000997915-0.00197919j -0.00316675+0.00334677j 
-0.00322571-0.00494438j -0.0115018-0.00758123j -0.0219586+0.000625975j 0.00642703-0.0123278j -0.00196549-0.0021885j -0.026268-0.00623193j -0.000310747-0.00171267j -0.0067185+0.00248625j -0.00587758+0.0108213j -0.0375511+0.0116464j -0.0173029-0.00623808j 0.0224492-0.00552524j -0.0162284-0.00250945j 0.0188697+0.00922669j -0.0179068+0.00256251j 0.00697466+0.00395873j -0.00055882+0.0029954j -0.00459623+0.00815695j -0.00457313-0.00134425j -0.0307328+0.00633418j 0.000893302-0.00888846j 0.0254549-0.00864515j -0.00467969-0.000171486j -0.0198952-0.00313224j -0.0227947+0.00755289j -0.00631312+0.00253197j -0.0320441+0.00424254j -0.0110476+0.00584663j 0.00779401+0.00489029j -0.00662406+0.00145972j -0.0160977-0.00216686j -0.000703097-0.00170733j -0.00536287-0.0161373j 0.00186704+0.00645235j -0.0244374+0.000475788j 0.0271035-0.00525145j 0.0181758+0.000955191j 0.00372751-0.00144001j 0.0105395+0.0139294j 0.0191501-0.00655264j -0.0189674-0.00331893j -0.033281+0.00994141j -0.0065766+0.00446821j 0.0077565-0.00914072j 0.00383989+0.00325858j 9.28233e-05-0.00533869j 0.0166387-0.0025369j -0.00205281-0.00203773j -0.0308661-0.00152696j -0.00370225-0.00477478j 0.0193066-0.0123312j -0.0157952-0.00433597j -0.0198874+0.00672129j -0.0270164+0.0113576j 0.0288327+0.00582927j 0.00523624+0.00275575j -0.00870815+0.00272998j -0.00948798-0.0057013j -0.0154096+0.000288921j -0.0152276-0.00696496j -0.0155919+0.0049842j 0.0247131-0.00598297j 0.00911067+0.00484214j 0.00180012-0.00931057j 0.012186-0.00823177j -0.00446635-0.00111621j -0.00551312-0.00564278j -0.0348914+0.00827239j -0.024572+0.00956284j -0.0449774+0.00876498j -0.0148114+0.00681631j -0.0313734+0.0107917j 0.0107861+0.00223161j 0.0223029-0.0213655j -0.0155341-0.0114156j -0.000572127-0.00643013j 0.0514805-0.0148534j 0.0704972-0.0235824j 0.0268896-0.0188372j -0.0398463+0.00131546j 0.00190852-0.00709774j 0.0107334+0.00555608j 0.0184033-0.00664605j -0.0387622-0.00593502j -0.0149026-0.00422123j -0.0459751-0.0080222j -0.0357502+0.0048584j -0.0280805-0.0100552j -0.0351495-0.0151622j 0.000298823-0.0179356j -0.00976363-0.00423036j 0.00413453+0.0119273j 0.0263356+0.0119178j -0.0149-0.00530957j 0.0239355-0.0262817j 0.0107921+0.00245549j -0.00137917+0.00350633j -0.0113136+0.0199196j 0.0291985-0.00339897j -0.00561752+0.00606136j 0.0216444+0.0012539j 0.0203427-0.0177018j 0.0127527-0.00193087j -0.0366166-0.00106132j 0.0594015+0.00157348j -0.013633-0.00335021j 0.0198305-0.00805994j -0.0146887-0.00868148j 0.00367714-0.015924j 0.0114944+0.00177598j 0.0334309-0.00922188j -0.0162903-0.0117414j -0.0108674+0.00287885j 0.0117143-0.00113839j 0.0309915+0.00210972j 0.000275495+0.0146821j 0.0117572-0.0119955j -0.0383842+0.00562617j 0.0294386-0.0103999j -0.00884845-0.00101982j -0.00899969-0.00254443j 0.0293427-0.0148984j -0.0116635+0.00268254j -0.00281827-0.0171797j -0.00110315+0.00705176j 0.00780002-0.00044256j 0.00134245-0.0232517j -0.0264792+0.0245724j 0.0183295-0.0207137j -0.0136331-0.00902054j 0.0562606-0.00238891j 0.00335467-0.000602649j 0.0147007-0.024317j -0.0287239-0.00108924j 0.00303455+0.000528298j -0.00503225-0.00127037j 0.0185598+0.00213881j 0.0101743+0.00509306j 0.0252867-0.00551493j 0.0121109-0.0124023j 0.0112697+0.0112473j 0.020307+0.00955362j 0.0219991-0.00534802j -0.0291627-0.0107537j 0.0300155-0.0274587j 0.000908007-0.00748381j 0.0217187-0.00371847j 0.0237663+0.00441373j 0.00389642-0.00614103j -0.0132604+0.00229033j -0.01115+0.000333545j -0.0362501+0.00560668j 0.010763-0.0271144j 0.0111546-0.00107376j 0.0164309+0.00112656j -0.0114217-0.015634j 0.0262534-0.00812751j 
-0.00424589-0.00893261j -0.00258076-0.000192078j -0.0089073-0.00298849j -0.00170279+0.00134254j -0.0118686-0.0108202j -0.00259934-0.0045154j -0.00204006+0.00787463j 0.005878+0.00517768j 0.00714411+0.000806472j -0.00942365-0.00813179j -0.00227351+0.00045781j -0.00544175+0.0101181j -0.0163564-0.00890782j -0.0032506-0.00141358j -0.00606642+0.00197174j 0.0159135+0.0147527j -0.00131957-0.0093595j -0.00134749-0.00965461j 0.0127491-0.00914786j 0.00820251-0.0191311j -0.0147072+0.0055188j 0.000579766+0.00639238j -0.00533287+0.00242756j -0.00190852-0.00342428j -0.00699348-0.0143495j 0.00987626-0.00710906j -0.0116192-0.0244146j -0.00264657-0.00164559j 0.000887946-0.00438548j 5.9415e-05+0.000269136j -0.013006-0.0106861j -0.00509093-0.00465238j 0.0115114+0.00989603j 0.0225377+0.00351859j -0.00934843-0.0163879j 0.00814403+0.0110661j 0.0214457+0.0115783j 0.0234636-0.00862561j 0.00803042-0.00300122j -0.00676691+0.0057101j -0.0109108-0.0009597j -0.0179025+0.000223534j 0.000779742+0.0210951j -0.0050746-0.000599722j 0.00621153+0.00181733j -0.0119483+0.00695494j 0.0035791+0.010188j -0.0103052+0.00326939j -0.00750512-0.00981652j 0.0152859-0.00401528j -0.00534814+0.0165352j 0.00110452-0.00699411j -0.00797327-0.0011706j -0.00157525-0.00644396j -0.00387628+0.00338753j -0.00751092-0.00951276j 0.00281849+0.000490697j -0.0128782-0.0111602j 0.00445859+0.00562594j -0.0127994-0.011454j -0.00697464-0.00748823j -0.00544433+0.0183658j -0.00899533+0.0117393j 0.0022293+0.0118582j 0.0106847+0.00958482j 0.00641687+0.0171252j 0.00337095+0.010876j 0.012521-0.0123547j -0.0148024-0.00693422j 0.0266305-0.0215257j 0.00321242-0.0028935j 0.0196425-0.023804j 0.0146329-0.00384072j 0.00487549-0.000674919j 0.0129943+0.00390821j -0.0187102-0.0195139j 0.0434681+0.0543368j 0.011183+0.0347669j 0.0165391+0.0207551j 0.0037431-0.00121757j 0.0213433-0.0100336j -0.0240141+0.00980242j -0.0180289+0.0398258j -0.0239645-0.0394955j -0.00488568+0.0156097j -0.0194926-0.0234354j -0.00318164-0.00909473j -0.00806974-0.00376733j -0.00655306-0.0292738j -0.00337675-0.0103289j -0.000409457+0.0165024j 0.013888+0.0419366j 0.0153287+0.0355053j 0.00480427-0.0195544j -0.00906731+0.00783644j 0.01631-0.048181j -0.000489164-0.00473811j -0.00259328-0.00314402j -0.0332686+0.019115j -0.00336589+0.011902j -0.0054471-0.0235178j 0.0105101+0.0176878j 0.00978691-0.00121659j -0.0138464-0.0241436j 0.0217948+0.00969958j -0.00668871-0.00668073j -0.0060588-0.00137203j 0.00138754+0.0131844j -0.0109596-0.016232j 0.0127216+0.0101364j -0.00374791+0.0277672j -0.0373423+0.0238752j -0.0127478-0.018904j -0.00251656-0.00883964j 0.00395561-0.00923827j 0.0107394+0.0213274j -0.0086013+0.010215j 0.0115449-0.0186672j 0.00061926+0.00170131j -0.00120881+0.002844j 0.010383+0.00714618j 0.000871712-0.00237619j 0.0107427+0.0012615j -0.00769108-0.00564709j -0.00892856-0.0181194j -0.00156556+0.013122j -0.0221415+0.00905745j 0.0131804+0.0117895j -0.00101755+0.0085217j -0.016562-0.00118245j 0.020116-0.0070216j -0.00377815+0.0102793j -0.0262945+0.00706228j -0.00328323-0.00286301j 0.0128454+0.0313511j -0.00350152-0.0270231j 0.0132528+0.00294911j 0.0114642+0.00148945j 0.00843457+0.000216995j 7.23317e-05+0.0166296j 0.0281823+0.014853j 0.00350655-0.0153579j -0.00182791-0.00213312j -0.0105034+0.0180417j -0.0186383-0.00271234j -0.0182+0.00880616j 0.00598251-0.00481673j 0.0135703+0.0141143j -0.00943189-0.00442991j -0.0107286-0.00235664j -0.00562649+0.000296952j -0.000985405+0.0112366j -0.0195068+0.0068624j 0.0046677-0.010145j 0.00625322+0.00920605j -0.0187594+0.00068242j -0.0014449-0.011501j 
0.010962-0.0145982j -0.0215073-0.00849516j -0.031625-0.00625659j 0.00725842-0.0225138j 0.0309751-0.0186874j -0.0205877-0.0174167j -0.00639158+0.00403098j -0.00403401+0.0269855j 0.00467064+0.0262172j -0.0586477-0.00369705j -0.0189893-0.0155004j 0.0327453-0.0177416j 0.0247006-0.0211535j 0.0184663+0.0213828j -0.0213195-0.000237201j 0.0143917+0.0276098j -0.00703431-0.00600176j 0.000847287+0.00207826j 0.00674644+0.0118264j -0.0400962+0.0309511j -0.0140448-0.0506694j 0.0348464-0.0184352j -0.0046776-0.0113297j -0.01655+0.00638723j -0.0116544-0.00697221j 0.000707456+0.0232588j -0.0462558-0.0207054j -0.012142+0.0106068j 0.00999561+0.0102087j 0.0127712-0.0109846j 0.00961449-0.017589j -0.00111004-0.0117274j -0.00805916+0.00487507j -0.02222+0.0635676j -0.0272205-0.00894616j 0.0268147+0.0167339j 0.0359032+0.039146j 0.0102547+0.0411914j 0.00941086+0.0389096j 0.0461996-0.0369081j -0.0320244-0.0119125j -0.0465933+0.00234239j -0.0184598+0.0176023j 0.00690309-0.00938638j 0.0028982+0.0150929j 0.00634705-0.0139707j 0.0179757+0.00544072j -0.00254686-0.0399709j -0.0112342-0.00743066j -0.00412592+0.0145088j 0.00438394-0.0202166j -0.00368877-0.00954438j -0.0161661-0.0175041j -0.0331345+0.0227888j 0.0219634-0.00200737j 0.0149097-0.023829j 0.00746565+0.00160053j -0.00598343-0.0387584j 0.00526006+0.0174095j -0.0519919-0.0245227j -0.0155854-0.0155195j 0.0436005+0.000577325j 0.0416753-0.036767j -0.0176254-0.0213781j 0.00603553+0.00773538j 0.00227032+0.00589098j -0.0131351+0.0049782j -0.00919607+0.0567468j -0.00770966-0.000665023j -0.0782361+0.0826275j -0.0375981+0.0236543j -0.0522246+0.0419346j -0.00284075+0.0108423j 0.0953474-0.0408255j -0.0324755-0.000281894j -0.000760039-0.0176546j 0.0640579+0.0571463j 0.0653363-0.0400881j -0.0113966+0.0170588j -0.0577343-0.0148499j 0.019162+0.0508641j -0.0248547-0.0440702j 0.00275214-0.0875083j -0.0227457-0.0627641j -0.0423617-0.0481329j -0.0104744-0.0545523j -0.0672396+0.0107631j -0.021937-0.0413555j -0.0164327-0.0100692j 0.0216616-0.0430666j 0.00344327-0.0129314j -0.0425404+0.0187146j -0.00147172+0.047027j 0.011359+0.000601732j 0.0725541-0.0504949j 0.0498126+0.0831016j -0.00790226+0.00602531j -0.0271013-0.00702304j -0.00850817-0.094514j -0.0111818-0.0139706j 0.0351689-0.00314632j 0.0396563-0.0064415j 0.0500923+0.00469387j -0.0302737-0.00550545j 0.0904613+0.00250007j -0.00493293-0.0254409j 0.0133389-0.0358981j -0.033161+0.0237258j 0.00416146-0.0403641j 0.0107987+0.0484087j 0.0311035-0.00795699j -0.0309768-0.0423671j -0.0259399-0.00538427j -0.012319+0.00557601j 0.0198654-0.000978051j 0.00921323+0.0111686j 0.0212343-0.0147348j -0.0461633+0.0600656j 0.0624666+0.00818585j -0.0392938+0.0157004j 0.00708719+0.0218268j 0.0297993-0.0365769j -0.01234+0.00972711j 0.0224203-0.0137296j -0.0274589+0.0270715j -0.00267339-0.0126968j 0.0201623-0.0781111j -0.0687388+0.0389632j 0.0283044+0.0400805j -0.0182987-0.0234278j 0.0497309+0.0476j -0.0240751-0.00655357j 0.0097227-0.0228097j -0.0152811+0.0368524j 0.0125912+0.00966974j -0.000882663+0.0110586j 0.0115076+0.024586j 0.0040859+0.00883846j 0.0402907+0.0230927j 0.0424207-0.0142979j 0.0257714+0.0247316j 0.00491373-0.0198158j 0.0251018-0.00854738j -0.045345-0.0421363j 0.0636916-0.0591473j -0.00319735-0.0313515j 0.0246098+0.00635311j 0.0178022+0.0147712j -0.00274338-0.0253913j -0.0296481-0.0153575j -0.0184265-0.00515407j -0.0511158-0.0194346j 0.0395136-0.0606108j 0.0302865+0.0105503j 0.0161979+0.0158913j -0.0192716-0.0298011j 0.0337656-0.0207513j 
-0.0141647-0.0051555j -0.00931926+0.00373851j -0.00497353+0.00655723j -0.0154793+0.00197693j -0.0135319-0.00864052j -0.0184713+0.00149101j -0.00334973+0.0165479j -0.0024965+0.0141208j 0.00414584+0.00137405j 0.00524737+0.00720925j -0.0209606+0.00656834j -0.00545497-0.00101517j -0.022119-0.000433673j 0.0207328-0.00220223j -0.0040963+0.0179589j -0.0122624+0.0152946j 0.000916902-0.0140814j 0.00700803-0.0222277j 0.000620871-0.0139538j -0.00462047+0.00827911j -0.0146688+0.00276442j 0.0025018-0.00467859j -0.013682+0.00562056j -0.0208836+0.0152222j -0.00173719+0.00162924j -0.00898381+0.00727169j -0.00993833-0.0270789j 0.00392052+0.00575906j 0.014023-0.0135907j -0.0242009-0.00285803j -0.0135885+0.000620247j -0.00550521-0.00139543j -0.0239356+0.0184203j 0.000506939-0.00139429j -0.00440887+0.0025237j -0.00429925-0.000443445j 0.00838072+0.0128351j -0.00535178+0.00392773j 0.0141326-0.000857866j -0.0231687-0.0103237j -0.000317947+0.0143407j -0.00286892+0.0247033j -0.0122089+0.0291863j 0.0028231-0.0151496j 0.0171361-0.0108808j -0.00270471+7.97699e-05j -0.00318906+0.00573711j -0.00993136+0.0223165j -0.00290099+0.0111441j 0.000589121-0.00572251j 0.012658-0.00419745j -0.00633325+0.0247669j -0.0232454-0.00138221j -0.00843138-0.00380128j -0.00126368-0.00734465j 0.0206728-0.0327889j -0.0273957+0.00903095j -0.0121858+0.000166647j -0.0222046+0.022732j -0.00456743-0.0107639j -0.00151209-0.0141246j 0.000224937+0.0214448j -0.0141454+0.000687404j -0.0187736+0.0183097j -0.0123101+0.026732j -0.0258793+0.031286j -0.00495416+0.0289857j 0.0153083+0.0105873j 0.00126517+0.0447768j -0.00146041-0.0137748j 0.00849983+0.0192387j -0.0135526-0.0167325j -0.00992737-0.0055063j -0.0332103+0.0236459j 0.0117332+0.0386382j -0.0190469-0.0121201j 0.00766952+0.0489924j 0.025775+0.0202794j 0.00402795-0.0269939j -0.0106417+0.0184654j -0.0309283+0.0193439j -0.0152816-0.0436706j -0.0239506+0.0239162j 0.00737538-0.0593803j 0.0316458+0.0166238j -0.0501199+0.0428748j 0.0185106-0.00635271j -0.0283895-0.000855384j -0.00546279-0.00149996j 0.00153902+0.0194831j -0.0139484+0.0134537j -0.00995417+0.03621j 0.0294897+0.00185303j -0.0387908+0.00415594j -0.0366866+0.00194658j -0.0214954-0.0322008j 0.00431832+0.0218125j 0.00499753-0.000614124j 0.0154685-0.0173214j -0.00783324+0.00990035j 0.0144679-0.0486883j -0.00976099+0.051065j 0.00682096-0.0104799j -0.019378-0.00764582j 0.0146943-0.0327221j -0.0242165+0.0295439j -0.00738386-0.0321185j 0.0135812+0.0202135j -0.0163234+0.000642588j 0.00838446-0.0256835j -0.00814245+0.0177826j 0.0111401+0.0232934j -0.00368845-0.0158116j 0.00872078-0.00357593j -0.00378913-0.00591502j 0.00149592-0.0156472j 0.0124319-0.00780748j 0.0175886+0.0240779j 0.0197037+0.00174488j 0.0130893-0.0153676j -0.00238573-0.00973891j -0.0259902+0.0028629j 0.00549734-0.000741886j -0.00367635+0.00567854j 0.0292199-0.0372117j 0.00375203+0.0073456j -0.00466382+0.00884737j 0.0115791+0.0384436j 0.0124311-0.00715543j -0.00695734-0.00365217j 0.022905-0.0037002j -0.000129501+0.0522752j 0.00863561+0.00627427j -0.0129695+0.012862j 0.0327818+0.000628549j -0.0130459-0.00291676j 0.0199354+0.00419565j 0.0211905-0.0112158j 0.000317937-0.00339421j -0.00808547+0.0113978j 0.00471669-0.0143143j 0.00436225-0.0226158j 0.00686491+0.00672654j -0.0150008+0.0170317j -0.0146412-0.0108932j -0.00049008+0.00715119j 0.0109343-0.0139068j 0.0192668+0.0166195j -0.0033666-0.00604418j 0.0032051+0.00158417j 0.0088916-0.00239j -0.00756084+0.0154818j -0.0174068-0.00473794j 0.00304929-0.0267289j 0.0239155+0.00773236j -0.0124414+0.01109j -0.00441635-0.0127075j 
