-0.0125774+0.00441196j 0.0112927+0.0142986j -0.0223429-0.0205131j 0.0218021-0.00454755j -0.0140845+0.00908275j -0.0229039-0.015798j 0.001273-0.0115851j -0.0162731-0.00567966j -0.0188645+0.00567837j -0.0318882-0.00496657j 0.0209911+0.0202757j -0.0291169-0.00235318j -0.000994863+0.0143816j -0.00797527-0.00721188j 0.017623+0.01243j 0.0146558-0.00653547j -0.00364355+0.0100711j 0.00652793-0.00758829j 0.00679534-0.0174611j 0.0365658-0.00491341j -0.00815186+0.0174944j 0.0294822-0.00113791j 0.00152736+0.00337436j -0.0204952-0.0124156j -0.0087746+0.00261923j -0.0201392+0.00708545j 0.010647+0.000903482j -0.00974427+0.00374581j 0.014242+0.00314247j -0.0119149-0.00538429j 0.00554357-0.0221412j -0.000366036+0.00141887j 0.00885719+0.014544j 0.0360608-0.0202071j -0.00974376-0.00973146j -0.00585561-0.00289457j -0.00300022+0.0158559j 0.00782171-0.0325875j -0.0020028-0.0200197j 0.0237415-0.013961j -0.00351569-0.0206089j -0.0261598-0.0211215j -0.0292853-0.0154282j 0.0110519-0.0123272j -0.00347952-0.0163118j 0.00716994-0.0217799j -0.000159017+0.00140201j -0.000951702-0.0115546j 0.012889+0.0214991j -0.0020745+0.0010914j -0.0140893+0.0122585j 0.000806131-0.00671863j -0.0226901-0.00213758j 0.0337523-0.00755626j -0.0234317-0.0148938j 0.020755+0.00400755j -0.0148834-0.00476758j 0.009102-0.0123886j -0.0151466-0.0121557j -0.0073251+0.0274921j -0.00316721-0.00226987j 0.019017-0.00779317j 0.0102294-0.00733589j 0.00416085+0.0118853j 0.00579824-0.0190505j -0.0242626-0.0109026j 0.0139248+0.0176406j 0.0295924-0.0147981j -0.0120642-0.0177365j 0.0618503-0.0278868j 0.0181293-0.00100504j 0.0415418-0.0305853j -0.0105406-0.0163691j 0.042811-0.00797572j 0.0138606+0.00904164j -0.0172687+0.000520622j 0.012207-0.0106769j -0.0413214+0.0259146j -0.0452083-0.00301845j 0.00575673+0.000810709j -0.00145552+0.000779722j 0.00906542+0.0174048j 0.0106518-0.048059j -0.0122748+0.0241148j -0.00365291-0.0377946j -0.00283078+0.0377645j 0.0236535+0.0155607j 0.0119463+0.0340844j 0.0288188-0.01418j -0.0341156+0.00927577j 0.015384+0.0192371j -0.0546173-0.00237564j 0.0251364-0.0219394j -0.00231097-0.0102454j 0.0357497-0.015005j -0.0136848-0.0608163j -0.00926514-0.0125453j -0.0130049-0.00235552j -0.0324521+0.0394715j -0.0137542-0.00625822j -0.0404783-0.0217676j -0.000751985-0.00633724j -0.0195941-0.0175763j -0.0161366-0.00205475j -0.0500678-0.0327508j 0.0019981+0.0117682j 0.0275474-0.0181843j 0.0225098+0.0226442j 0.0274855-0.0138668j -0.00577665+0.025598j 0.0167687-0.00958353j 0.00229801+0.0489139j -0.00535744+0.00279803j -0.0210139+0.0114964j 0.0218405+0.0329684j -0.0186099+0.0148554j 0.00204285-0.00252823j 0.0425231-0.00659669j -0.0250292-0.00779253j -0.020207-0.00432085j 0.0112859-0.00280524j 0.0149513-0.011242j 0.00572-0.0060401j 0.0280982-0.0191846j 0.0132675-0.017301j -0.00247561-0.0144568j 0.0549489-0.0201115j -0.0569815-0.0121265j -0.00484569+0.0172059j -0.00809563-0.0236979j -0.0326978-0.0346701j -0.00091956-0.0192865j 0.0294028-0.0297087j 0.0403906+0.00487891j 0.0179174+0.00345944j -0.00953096-0.0214641j 0.00233875+0.012596j 0.00849313+0.0231784j -0.0152799-0.0113164j -0.0116534-0.00252642j -0.0190081+0.0239647j -0.0268978-0.00913789j -0.0338753-0.00668176j 0.0034495+0.0359762j 0.0584223-0.0140926j 0.0269661-0.0336886j -0.00937723-0.0179021j -0.0104244+0.00178201j 0.000991365+0.00464454j 0.00208427+0.0252024j 0.0285525+0.0248704j 0.026097+0.0232998j 0.0500642-0.016936j 0.00827638+0.0201612j 0.0214702+0.0106628j 0.0256056-0.0388565j 0.0327403+0.0315338j 
-0.00519338-0.0142078j -0.0182887+0.00350034j 0.0197353-0.0092395j 0.0103463+0.0154307j -0.00677957-0.0193763j 0.0192833-0.0112473j 0.0126373-0.00399539j 0.00209115-0.0155766j -0.00819659-0.0224595j 0.0126659-0.0226159j -0.0145222+0.0107677j -0.00389168-0.026645j -0.0173417-0.00405092j 0.0127602-0.00824818j -0.0141397+0.0151868j 0.0053932+0.024982j -0.0111155-0.000240479j 0.00878107+0.00396468j 0.0181693+0.0110221j 0.00887804+0.017756j -0.0188103-0.0142249j 0.00118507+0.0287429j -0.00798848+0.00601559j 0.0119638-0.0125641j -0.00160314-0.00298777j -0.00983907-0.0146705j -0.0108868+0.00177335j -0.00268853-0.0130458j -0.00673312+0.013498j 0.00992149-0.00772236j 0.0245006+0.011049j -0.00179715-0.00750359j -0.014163+0.00706267j 0.0262667+0.0346803j 0.0124296-0.00624082j 0.00944295-0.00181212j -0.0198958-0.00590593j 0.0319074+0.0113546j 0.0275441+0.00363602j 0.0106358+0.026945j 0.0208618-0.00262442j 0.0270724-0.0161367j 0.0146776-0.0318883j 0.00376381+0.0199091j 0.0167218-0.00079189j 0.0156283+0.00651132j 0.00415975+0.000308059j 0.0149299+0.00647514j -0.0236827+0.00815185j -0.000161465-0.00161198j -0.0107943-0.0141326j 0.00474005+0.00676121j 0.00680032-0.0185538j 0.00176738+0.0309919j 0.0202134-0.0222617j -0.00730368+0.0200705j 0.00778747-0.00984722j 0.012486+0.0127283j 0.0158395-0.0151486j -0.0324512-0.00945399j 0.00902732-0.00934055j 0.00742461+0.0176095j 0.00794811+0.00784924j -0.0148932+0.00420301j 0.0153481+0.00535539j 0.017876-0.0265698j -0.0223319+0.0119648j 0.0137305+0.0292142j 0.0261866-0.00685799j 0.0233858+0.0558143j -0.00337248+0.0199837j 0.0280942+0.0368494j 0.0166791-0.00735211j -4.68556e-05+0.0349542j -0.0181741+0.016107j -0.00149651-0.0204141j 0.0142064+0.0189394j -0.0171293-0.0352585j 0.00268223-0.0403908j -0.00844393+0.0162173j 0.00139705+0.000498059j -0.0167686+0.0100001j 0.0573978+0.00531861j -0.0300151-0.0231699j 0.044442-0.00462292j -0.0456682-0.0142573j -0.011379+0.0207767j -0.0415678+0.0028929j 0.0129515+0.0288736j -0.00793582-0.0343027j -0.0200379+0.0173604j 0.0105103-0.0626545j 0.0273523+0.0354365j 0.00570025-0.00584086j 0.0125631+0.0369266j 0.0708403-0.0180439j 0.0093258-0.00919368j 0.00494348-0.0133168j -0.0382327-0.0243966j 0.013123-0.0171138j 0.0245225-0.0414868j 0.0135642+0.00054257j 0.0182009-0.0140503j 0.00230132-0.00260821j 0.0360279-0.0395315j -0.0123309-0.00367601j 0.0130953+0.0245937j -0.0318349+0.0235682j 0.012054+0.0282045j -0.0321792-0.00606452j 0.0103769+0.00971608j -0.0517496+0.00605099j -0.00089381+0.00345152j -0.0101641-0.01046j -0.0282015+0.0190756j -0.0188754-0.0256579j 0.000150298+0.0049662j 0.0158416+0.0349301j 0.0149061-0.0268385j -0.00441604-0.0237891j 0.00534902+0.0116307j 0.0151498+0.0183628j 0.00881081+0.00663381j 0.0208246+0.0252168j 0.0203453+0.00601378j 0.0156476+0.00374433j 0.0338239+0.0525475j 0.0232705-0.052218j -0.0191889-0.00850463j 0.0370806+0.00351115j 0.0405782-0.017707j 0.0314774-0.00995064j 0.0376439+0.0341988j -0.0135176+0.0265603j -0.00627991+0.013422j 0.0112381-0.0114519j -0.0083551-0.00377805j -0.00772691+0.0159287j 0.0346862-0.0105902j -0.0174171+0.00482179j -0.0355499-0.0149467j 0.0340812-0.0156179j 0.000408427-0.00699625j -0.0482939+0.0107877j 0.000884245+0.0557754j 0.0205752+0.00510839j 0.00843122-0.0178283j 0.000544248+0.00110607j -0.0217693-0.0263969j 0.0108859-0.00278519j 0.0128488-0.00402718j -0.0399829+0.0240624j 0.0243398+0.044072j -0.0199976-0.00127317j 0.00534644-0.0059702j 0.0276649+0.0278266j -0.0235167+0.0465679j 
-0.00791152+0.000607918j -0.0053802+0.018693j 0.00911639-0.025105j -0.00786981-0.00367554j -0.00881945-0.0111532j 0.0186527-0.0228175j -0.01019-0.0106329j 0.0134975-0.00710403j 0.00708769+0.00254567j 0.00677966-0.042686j -0.0137758+0.0134261j -0.00127747-0.0205927j -0.0232051+0.010189j 0.000574949-0.0255729j 0.00927347+0.0311292j 0.00349078-0.00210412j 0.00627929+0.00100011j -0.00743308-0.00334941j -0.00437114-0.010859j -0.0234275+0.0334637j -0.0119787-0.00318558j -0.0192398+0.0231973j -0.00533901+0.0138821j 0.0128747-0.0303758j 0.00641619-0.0152383j 0.00606907-0.00516348j -0.00864159+0.0236426j -0.0157907-0.0193614j -0.00969061+0.0173007j 0.0016689-0.0115373j 0.0129173-0.0113298j -0.0158965-0.00609039j -0.00459857+0.0173861j -0.00118478+0.0101769j 0.010004-0.0203597j -0.00844656-0.0275669j -0.00712866+0.013056j 0.00053671-0.00294281j 0.0109341-0.0131013j 0.0149082+0.0208691j 0.00464286-0.0202561j -0.000706016-0.0427892j -0.00443545-0.0301653j -0.00668699+0.00215385j -0.00351262-0.0117432j 0.0215146+0.00542546j -0.00695972-0.0114511j 0.004852-0.00454562j -0.0192434+0.0165423j -0.0102589-0.00572822j 0.008942-0.0231914j 0.00577205-0.0203536j 0.00104998-0.0360038j 0.00285112+0.0363182j -0.00109334-0.0248374j 0.0047268+0.0191525j -0.00363066-0.0155918j 0.0148925-0.00304529j 0.0077865-0.0289152j 0.00105503+0.0234763j 0.00534816-0.0066498j 0.0119517+0.00985979j 0.00702815+0.00295908j 0.00657671+0.0157465j -0.00199317-0.00119762j -0.00828342-0.025938j 0.00929938+0.0159718j 0.00184738+0.0303329j -0.00327324-0.0407426j 0.0141519+0.0503404j 0.0184755+0.0229044j 0.0227466+0.0425405j 0.0169018-0.000441195j 0.0255124+0.0203159j 0.0245514+0.0240723j -0.00545094+0.0113146j 0.0193531-0.0220268j -0.0225405-0.0621597j 0.020494-0.0271816j 0.0515319+0.0025922j 0.000693015+0.00784255j -0.0105768-0.00370094j 0.000248487+0.00385638j -0.0335535+0.00548605j -0.0115953-0.0133996j -0.0313646+0.0526121j -0.00343176+0.0214177j -0.0322021+0.0381699j 0.0124827+0.000220899j -0.0268235-0.0116214j -0.0193562+0.00966576j -0.0200722-0.0214466j 0.0334688-0.0146952j -0.0133701+0.0153994j 0.0383783+0.0259906j -0.0103306-0.0101651j 0.0170888+0.0103827j -0.0054165-0.00475015j -0.00673283-0.0194702j -0.00769019-0.0123481j -0.00199259-0.0380457j 0.0104576-0.00101863j -0.0111009-0.0259454j 0.0322461-0.0298091j 0.00688747-0.072614j 0.000966403+0.0185022j 0.0106551+0.0171923j 0.0334678+0.0339975j 0.00597726+0.00799548j -0.00381143+0.0175003j -0.0257675+0.0124023j 0.0243038+0.0302543j 0.0251453-0.00339327j 0.0260204-0.00114727j 0.00290076+0.0230745j -0.0050853+0.00398499j 0.000242843+0.0109534j -0.00662238+0.0266926j -0.00327112-0.0336694j -0.0106412-0.0184455j 0.00329007-0.011308j 0.0146017+0.0197331j -0.00278268-0.00641468j 0.00655519-0.00900321j 0.00148831-0.0181712j -0.0123937+0.00704016j 0.00418799+0.00830617j -0.0257985-0.0513857j -0.00881497+0.0242583j 0.00526311-0.0307996j 0.044115-0.0305816j 0.00179495-0.0178572j -0.0155032+0.0058005j 0.000245714+0.0317705j 0.0218157-0.023175j -0.00127029+0.0150954j -0.0153555+0.00890959j -0.0155731+0.0151525j -0.000404435-0.018087j -0.00411113-0.0248867j -0.000754609+0.013381j 0.000642205-0.0136156j 0.00600083-0.0251894j 0.00605518+0.0387359j 0.0187302+0.0374974j -0.00578262+0.00198858j 0.0171889-0.026155j 0.0346534-0.0277257j 0.0147838+0.0022407j 0.000865457+0.0146969j -0.0096672+0.0100306j -0.0053393+0.0385085j -0.00712768+0.0336643j -0.0150583+0.0283449j -0.0565438+0.00888696j -0.0200323-0.0278733j 0.0014939+0.0256033j 
0.000427065+0.0150869j 0.00940626+0.00570523j -0.00357137-0.00935112j -0.00936362-0.0117417j -0.00802169+0.0133139j -0.00783145-0.0221312j -0.00742367+0.00328571j -0.00202055+0.0080073j 0.00264816+0.00910959j -0.0168125-0.014168j 0.00557893+0.0120494j 0.000255539+0.0121799j -0.0018163+0.0268638j -0.0218556-0.0149161j 0.0149548+0.00635228j 0.00622357-0.0113682j -0.0003724-0.00394346j 3.19019e-05-0.000942537j -0.00845767-0.00404542j 0.0222836+0.00911295j 0.00301803+0.0233132j 0.00763962+0.00335955j 0.00477173+0.0142888j -0.0138046-0.0135406j -0.0149474-0.0151128j -0.0126952+0.00840731j 0.00598561+0.0198467j -0.00524285-0.00193248j 0.0110016+0.00727835j -0.0075881-0.00983121j -0.00491608-0.022936j 0.00601935+0.0157942j 0.0113495+0.00842343j 0.0147774-0.0222779j -0.0020061-0.0150271j -0.017371-0.0141501j -3.383e-05+0.0291454j 0.00354717-0.010571j -0.0113602-0.0269405j 0.0190936-0.0256809j -0.0160825-0.0154873j -0.0348919-0.00964578j -0.0244692+0.0132714j 0.00541563+0.00259233j -0.00925504-0.00602167j 0.0151112-0.011813j -0.0043888-0.00325697j -0.00544743-0.0107007j 0.00541147+0.017894j -0.0129771+0.00878044j -0.0200148-0.0130791j -0.0142441-0.0165192j -0.0266806-0.0108434j 0.0147285+0.00466429j -0.00765319-0.00268805j 0.016586-0.00695915j -0.00497962+0.00024145j -0.00650278-0.0216426j -0.0100579-0.0132509j 0.00612024+0.0174163j -0.00664137-0.0142717j 0.0184767-0.0187884j -0.00293483-0.0117022j 0.0102745+0.0108599j -3.72864e-07-0.00360254j -0.0348335+0.00321162j 0.0049302-0.00840704j 0.0238024-0.00934941j -0.0191698-0.014512j 0.0347639-0.024877j 0.0216031-0.0140158j 0.0219416-0.0218204j 0.0116667-0.015624j 0.01085-0.0252993j 0.0209099-0.0156605j 0.00105097+0.014628j -0.0067247-0.0435812j -0.0502392+0.00332845j -0.0332678-0.0193677j 0.0233654-0.0358446j 0.00857017-0.011187j -0.013108+0.0188j -0.0108926-0.0182859j -0.0163292+0.0502199j -0.0102336-0.0122409j 0.039103+0.0659157j 0.0194476+0.00921973j 0.0341832+0.0434172j -0.0130028-0.0199374j -0.00273284+0.0324402j 0.0142538+0.0137111j -0.0317529+0.0150775j -0.00393028-0.0413526j 0.0248038+0.0244409j 0.0326734-0.035299j -0.0141733-0.0105881j 0.012951-0.00314041j -0.00993051-0.0116991j -0.0214472+0.0162922j -0.00412088-0.00051846j -0.0395962-0.00395383j 0.0013662-0.0080511j -0.00977015+0.00230668j -0.0225434-0.0329457j -0.0450841-0.0104746j -0.00934849+0.0152558j 0.0155144-0.0159044j 0.0140744-0.0273358j -0.000335216-0.0340706j -0.00204277+0.0209839j 0.0113642+0.0175659j 0.0101641-0.00747362j 0.00908977-0.0058142j -0.0107486-0.00141101j 0.0165301+0.00166597j 0.0137811+0.0103331j 0.0194598+0.0096452j 0.016791-0.0182466j -0.0241542-0.00124335j 0.00181446+0.0286327j 0.00536092-0.0217615j 0.0171331-0.00908916j 0.00745765-0.00520535j 0.0127341-0.0212676j -0.0195348-0.00910413j 0.000175101-0.00886453j -0.00385877-0.0361416j -0.0260589+0.016439j 0.0179349+0.0241278j -0.00260928-0.00793712j -0.00193004-0.0277704j -0.0353937-0.00118909j 0.0155704+0.00748463j 0.00961321-0.0137724j -0.0235995-0.0220302j 0.0175691+0.0175261j -0.00511605+0.0231567j -0.00265437+0.0199945j -0.0043291-0.0165164j -0.00275029+0.00752609j 0.00663867+0.0163643j -0.00457872+0.000684592j -0.0197871-0.00777577j 0.0277838+0.0168795j 0.021003-0.0290972j 0.0158423-0.0135384j -0.0179521-0.0233477j 0.00392153-0.0235949j -0.0188414+0.0176913j 0.00387967+0.00154569j 0.00500605-0.0247469j -0.00204087+0.0214519j 0.0208717-0.0221364j 0.0330141+0.0131226j 0.00801376+0.0284366j -0.0159282-0.0144378j -0.0162017-0.0127969j 
-0.00754698+0.000374954j -0.0155679-0.0117011j 0.0194711+0.023787j 0.00120211-0.0291209j -0.00883774-0.00777276j 0.0313483+0.0122528j 0.00129444-0.012799j 0.00552277+0.0197737j 0.00264603+0.0123299j 0.0278638+0.0194508j -0.0219705-0.0122397j 0.00727001+0.0238207j -0.0167696-0.00281753j 0.00943197-0.00615591j -0.0149875+0.00634028j 0.00239776+0.00685753j 0.000513654+0.0152771j 0.000441627-0.0157376j -0.00650914-0.0166356j -0.0328242-0.0530137j -0.00254085+0.0207761j -0.0234339-0.0383396j -0.0100899+0.000204564j 0.0218981+0.0165697j 0.0180056+0.0143038j 0.010502+0.0155209j -0.0266476-0.0295802j 0.0143627+0.011322j -0.0126876+0.00193657j 0.00925294-0.00460976j 0.0139061+0.00711744j -0.0114619-0.00916843j -0.0073141+0.00789475j -0.0050624-0.0390338j 0.0223769+0.0192362j 0.0147424-0.00228539j -0.0168005+0.00828222j -0.0123066-0.0239997j 0.0119984-0.0173741j -0.000878825+0.000569299j 0.0156568-0.00674607j 0.0169191-0.00257312j -0.00398094-0.00192901j -0.00234731-0.00482749j 0.000443108-0.0184057j -0.00313873+0.00538841j 0.0126193-0.00494223j 0.000189885-0.00968076j -0.0182466-0.0151021j 0.000649844-0.00333729j 0.033099+0.0188353j 0.0205884+0.00675881j 0.0264051-0.00334318j -0.0316671-0.0215025j 0.013624+0.0126864j -0.00403904+0.00449772j 0.0165335+0.00323406j 0.00879606-0.00408537j 0.0276092+0.0101761j -0.00646001+0.0175154j 0.00258171-0.00329958j 0.00461835-0.000926525j -0.000294126-0.0136029j -0.00763321+0.0190701j -0.0166973+0.0034039j -0.00166827-0.0247529j 0.00051223+0.00310609j -0.0248013-0.0331054j 0.0287391-0.0270769j -0.0388536-0.0401464j 0.00376934+0.00276932j -0.0361721-0.050477j 0.00435258+0.00950617j 9.87383e-06-0.0170758j 0.000952518+0.0332039j -0.034388-0.00438038j 0.0424533+0.00674772j 0.0729257+0.0198489j 0.0305235+0.0544955j 0.0233774+0.0635536j -0.00307332+0.014765j 0.0137106-0.00839589j -0.033536-0.0689955j -0.0348148-0.0113729j -0.0315096-0.0495261j -0.065679+0.0100109j 0.00184628-0.0081682j -0.0284462+0.00436382j 0.0227199-0.0231394j -0.0146438+0.0210758j 0.00524358+0.005456j -0.0313705-0.0201736j 0.0435398+0.00194768j -0.0504433+0.00947365j -0.000195664-0.00848004j -0.0559634-0.0597437j -0.010227+0.0070159j -0.0189155-0.000717173j 0.0534819+0.0382141j -0.00413985-0.00933255j -0.00775545-0.00365058j -0.00167772-0.0150195j -0.00140184-0.0100247j 0.0516866+0.0327523j 0.0422749+0.00365524j -0.0242656+0.00020526j -0.0266329-0.0184208j -0.00171513+0.0252037j 0.0141192-0.0211641j -0.0247506+0.0144656j -0.0285362-0.0311933j 0.0111857+0.046286j 0.000850724+0.0210888j -0.00344048+0.0152217j -0.00749847-0.00465075j -0.00106678+0.0319302j -0.0246327-0.0153287j -0.0241562-0.0428161j 0.0145623-0.00454336j -0.00558465+0.0124502j 0.00938083-0.0115797j -0.0211014-0.0114402j 0.00263601+0.00407899j 0.0260452-0.0118363j 0.0065902-0.0407296j -0.024862-0.0300065j -0.000479412-0.0467621j 0.00204543-0.00617343j -0.00427867+0.0182583j 0.0208545+0.00451622j 0.0329778+0.00757147j -0.00998959-0.0136692j -0.0204631-0.039836j -0.0353243-0.0297333j 0.0367562+0.0219288j -0.0357388-0.0318649j -0.028662+0.00196947j -0.0134603-0.0139121j -0.0200923-0.000602606j -0.0152972+0.00788528j -0.0256665-0.00314216j 0.00117979+0.00609644j 0.0143519+0.0284251j -0.0107845+0.0342602j -0.0151036-0.0411328j -0.000116867-0.0274574j 0.0182849+0.00666411j 0.0316988+0.0473102j -0.00768788+0.00466854j -0.00918106-0.00922916j 0.00528638+0.00644919j -0.0273543+0.0151383j 0.0127259-0.0460031j -0.00132726+0.0296903j -0.0158666-0.0483394j 0.0145219-0.00316729j -0.015578-0.0292914j 
-0.0057428-0.00263496j -0.00681092-0.00215917j 0.0151133-0.000306742j -0.0101407+0.00267554j -0.013318+0.00312154j 0.00497528-0.0148576j -0.0022434+0.00364657j 0.0111959-0.00870915j 0.0105266-0.0151121j 0.00897195+0.00172612j 0.00188542+0.00458957j 0.00670175-0.000437951j -0.0128626+0.0148072j -0.00790692-0.00605303j 0.00212435-0.000901114j 0.00158328+0.0045894j 0.00975972-0.00355284j -0.0191251+0.0132824j -0.0218414+0.021647j -0.0225941+0.0215624j 0.0157373-0.00701668j -0.0203301+0.0252474j -0.00778455+0.0103961j 0.0123761-0.0123405j 0.00705091-0.0107817j 0.00833218-0.00854206j -0.033169+0.00741813j 0.0074205-0.00161447j 0.000234753+0.0165073j -0.00334341-0.00189675j 0.00673841-0.00469919j -0.0109486+0.0143659j 0.00428456+0.00458827j -0.0111904+0.0170112j 0.0117781-0.0118948j 0.00138234-0.00144682j 0.00191953+0.000774315j -0.0139228+0.0212495j -0.0123891+0.00223903j 0.00955958+0.000764353j -0.00772368-0.00239938j -0.0212689+0.0132582j -0.0103972+0.00504507j -0.00661333+0.00976206j -0.0178513+0.00587028j -0.00419318+0.00603827j -0.00113814+0.00759514j -0.00624025+0.00728286j -0.00910856+0.0135214j -0.000152378+0.00333902j 0.0196594-0.031583j 0.00627333-0.0103254j 0.0014123-0.0108834j -0.0157093+0.0160448j 0.00861386-0.00344619j 0.0108191-0.0106984j 0.00531238+0.000793116j -0.0028925-0.00300517j 0.0116444-0.0144515j 0.0164925-0.0165467j -0.000371334-0.00533334j 0.0102388-0.0050582j -0.00606756-0.00540907j 0.00998286-0.0122605j 0.00336151+0.0247661j -0.0254092+0.00702365j 0.00279375-0.0145347j -0.0179959+0.0244557j -0.0228561+0.00231578j -0.0160652+0.0201024j 0.00930957-0.0143233j -0.034263+0.0152477j 0.00702565-0.00737633j -0.00500789-0.0200313j 0.0318986-0.0247444j 0.000716309+0.0251723j 0.00713235-0.0255489j 0.0284629-0.0395314j 0.0460158-0.0197977j 0.0374963-0.0331405j 0.0187331+0.0112467j -0.0104965-0.0191528j -0.0500826+0.0450408j -0.0211347+0.0193169j -0.0430346+0.0503325j 0.0108294+0.0360602j -0.00444326-0.0113526j 0.00201862+0.00707544j -0.0286816-0.0390934j 0.0181961+0.0243597j 0.0143105+0.000264802j -0.0267544+0.0442877j 0.00394723-0.0409391j 0.012333+0.0548948j -0.00829897-0.0316564j -0.0482406+0.0772479j 0.0043296-0.00962951j 0.00271564+0.0289141j 0.0301695-0.0555919j -0.0134273+0.00860509j -0.0119973+0.0221334j -0.0199332-0.00338639j -0.0151472+0.0398432j 0.0243297-0.0327952j -0.0194915+0.00316493j 0.00695326+0.00458291j -0.0157156+0.024347j 0.0328865-0.0323626j 0.000397235-0.015807j 0.00012113+0.00438628j -0.0155316+0.0270134j 0.0457721-0.0448075j 0.00836949+0.000951123j -0.00323414-0.0122026j 0.00434004-0.00209476j 0.0187236-0.00918167j -0.0267665+0.0262755j -0.00713831+0.0130869j -0.0153985+0.00162527j 0.00377803+0.0139236j 0.00428497-0.00341538j -0.00508467+0.0148894j 0.00644493+0.0158868j -0.00453848-0.0222212j -0.0242791+0.00573742j -0.0352147+0.0355941j -0.0158677-0.00200814j -0.0180568+0.0250473j 0.0166058-0.0129485j 0.0169289+0.00525948j 0.00688554-0.0146751j -0.00355844+0.0263109j -0.00776828+0.0201944j -0.0243521+0.0295772j 0.0202546-0.0292881j -0.0286305+0.0300234j 0.00389804+0.0276004j -0.0115788+0.00640672j -0.0291953+0.0256693j 0.0210091-0.0121914j 0.00385735-0.010496j -0.0162721-0.0080309j 0.0151367-0.00821033j 0.0286975-0.0301301j -0.0115017-0.00116018j -0.0178036+0.0314068j 0.00432443-0.0291012j 0.0436963-0.0414532j 0.0165651-0.0145558j 0.0241885-0.00019813j 0.00145823-0.0203053j 0.0273225-0.014699j -0.00849588-0.00454998j -0.000947355+0.00537944j -0.0153619+0.0194554j 0.0045591+0.0114579j -0.0129196+0.0104626j 
